,Concept_ID,tr,fa
809,hübsch::A,güzel,خوشگل
810,hübsch::A,sevimli,قشنگ
811,hübsch::A,sevimli,خوشگل
812,böse::A,kötü,بد
813,dumm::A,aptal,احمق
814,faul::A,tembel,لش
815,faul::A,tembel,تنبل
816,fleißig::A,çalışkan,زرنگ
817,geizig::A,cimri,خسیس
818,klug::A,zekî,عاقل
819,klug::A,zekî,باهوش
820,klug::A,akıllı,عاقل
821,klug::A,akıllı,باهوش
822,geschickt::A,becerikli,ماهر
823,lieb::A,sevimli,عزیز
824,lustig::A,neşeli,شاد
825,lustig::A,neşeli,خوشحال
826,sanft::A,nazik,لطیف
827,hungrig::A,aç,گرسنه
828,krank::A,hasta,مریض
829,krank::A,hasta,بیمار
830,krank::A,rahatsız,مریض
831,krank::A,rahatsız,بیمار
832,nackt::A,çıplak,لخت
833,nackt::A,çıplak,برهنه
834,traurig::A,kederli,غمگین
835,traurig::A,üzüntülü,غمگین
836,lebendig::A,canlı,زنده
837,gut::A,iyi,خوب
838,schlecht::A,kötü,بد
839,richtig::A,doğru,درست
840,schlimm::A,kötü,وخيم
841,wahr::A,doğru,درست
842,wahr::A,doğru,حقیقی
843,wahr::A,gerçek,درست
844,wahr::A,gerçek,حقیقی
845,alt::A,eski,کهنه
846,neu::A,yeni,نو
847,ehemalig::A,önceki,قبلی
848,alt[Lebewesen]::A,yaşlı,پیر
849,jung::A,genç,جوان
850,arm::A,fakir,فقیر
851,reich::A,zengin,پولدار
852,reich::A,zengin,ثروتمند
853,bekannt::A,bilinen,آشنا
854,bekannt::A,bilinen,معلوم
855,berühmt::A,ünlü,مشهور
856,berühmt::A,meşhur,مشهور
857,fremd::A,yabancı,خارجی
858,fremd::A,yabancı,بیگانه
859,verschieden::A,ayrı,مختلف
860,verschieden::A,ayrı,متفاوت
861,verschieden::A,farklı,مختلف
862,verschieden::A,farklı,متفاوت
863,nah::A,yakın,نزدیک
864,nah::A,bitişik,نزدیک
865,fern::A,uzak,دور
866,linker::A,sol,چپ
867,rechter::A,sağ,راست
868,anderer::A,diğer,دیگر
869,erster::A,ilk,اول
870,erster::A,birinci,اول
871,zweiter::A,ikinci,دوم
872,dritter::A,üçüncü,سوم
873,letzter::A,son,آخر
874,letzter::A,sonuncu,آخر
875,allein::ADV,yalnız,تنها
876,allein::ADV,tek başına,تنها
877,auf einmal::ADV,birden,همزمان
878,zusammen::ADV,beraber,باهم
879,zusammen::ADV,birlikte,باهم
880,lange::ADV,çok,مدت‌ها
881,lange::ADV,çok,مدت زیادی
882,lange::ADV,uzun,مدت‌ها
883,lange::ADV,uzun,مدت زیادی
884,plötzlich::ADV,ansızın,ناگهان
885,plötzlich::ADV,birdenbire,ناگهان
886,sofort::ADV,hemen,فوراً
887,sofort::ADV,derhal,فوراً
888,später::ADV,daha sonra,بعدها
889,jetzt::ADV,şimdi,حالا
890,jetzt::ADV,şimdi,اکنون
891,heute::ADV,bugün,امروز
892,morgen::ADV,yarın,فردا
893,bald::ADV,yakında,زود
894,bald::ADV,yakında,بزودی
895,dann::ADV,sonra,سپس
896,dann::ADV,sonra,آنوقت
897,gestern::ADV,dün,دیروز
898,einst::ADV,eskiden,وقتی
899,einst::ADV,eskiden,زمانی
900,damals::ADV,o zamanlar,آنوقت
901,damals::ADV,o zamanlar,آنزمان
902,danach::ADV,sonradan,بعد
903,danach::ADV,ondan sonra,بعد
904,vorher::ADV,önce,قبلاً
905,vorher::ADV,önceden,قبلاً
906,zuerst::ADV,ilk önce,اول
907,zuerst::ADV,ilk önce,ابتداء
908,einmal::ADV,bir defa,یکدفعه
909,manchmal::ADV,bazan,گاهی
910,manchmal::ADV,bazan,بعضی اوقات
911,oft::ADV,sık sık,اغلب
912,oft::ADV,çok defa,اغلب
913,immer::ADV,daima,همیشه
914,immer::ADV,her zaman,همیشه
915,niemals::ADV,asla değil,هرگز
916,niemals::ADV,hiçbir zaman,هرگز
917,hier::ADV,burada,اینجا
918,hierhin::ADV,buraya,به اینجا
919,von hier::ADV,buradan,از اینجا
920,dort::ADV,orada,آنجا
921,dort::ADV,şurada,آنجا
922,dorthin::ADV,oraya,به آنجا
923,dorthin::ADV,şuraya,به آنجا
924,geradeaus::ADV,doğru,راست
925,vorwärts::ADV,ileri,جلو
926,vorwärts::ADV,ileri,به پیش
927,rückwärts::ADV,geri,عقب
928,zurück::ADV,geriye,پس
929,zurück::ADV,geriye,عقب
930,zurück::ADV,geriye,بالعکس
931,unten::ADV,aşağıda,زیر
932,unten::ADV,aşağıda,پایین
933,hinab::ADV,aşağıya,به پایین
934,oben::ADV,yukarıda,بالا
935,hinauf::ADV,yukarı,به بالا
936,hinauf::ADV,yukarıya,به بالا
937,überall::ADV,her yerde,همه‌جا
938,nicht::ADV,-mi-,نه
939,nicht::ADV,değil,نه
940,ein wenig::ADV,biraz,کمی
941,kaum::ADV,dar,به سختی
942,kaum::ADV,hemen hemen değil,به سختی
943,sehr::ADV,pek,خیلی
944,sehr::ADV,pek,بسیار
945,sehr::ADV,gayet,خیلی
946,sehr::ADV,gayet,بسیار
947,so::ADV,öyle,چنین
948,so::ADV,öyle,اینطور
949,so::ADV,böyle,چنین
950,so::ADV,böyle,اینطور
951,noch::ADV,hâlâ,هنوز
952,noch::ADV,henüz,هنوز
953,nur::ADV,ancak,فقط
954,nur::ADV,ancak,تنها
955,nur::ADV,yalnız,فقط
956,nur::ADV,yalnız,تنها
957,schon::ADV,çoktan,قبلاً
958,schon::ADV,çoktan,به این زودی
959,wieder::ADV,tekrar,باز
960,wieder::ADV,tekrar,دوباره
961,wieder::ADV,yeniden,باز
962,wieder::ADV,yeniden,دوباره
963,vergebens::ADV,boşuna,بیهوده
964,vor::PRP,önünde,در جلوی
965,hinter::PRP,arkasında,پشت
966,unter::PRP,altında,تحت
967,durch::PRP,sayesinde,از وسط
968,durch::PRP,sayesinde,از ميان
969,durch::PRP,ortasından,از وسط
970,durch::PRP,ortasından,از ميان
971,neben::PRP,yanında,کنار
972,neben::PRP,yanında,پهلوی
973,zwischen::PRP,arasında,بین
974,zwischen::PRP,arasında,میان
975,wegen::PRP,dolayı,برای
976,wegen::PRP,dolayı,بخاطر
977,dies::PRN,bu,این
978,das::PRN,o,آن
979,das::PRN,şu,آن
980,alles::PRN,hepsi,تمام
981,alles::PRN,hepsi,همه‌چیر
982,alles::PRN,her şey,تمام
983,alles::PRN,her şey,همه‌چیر
984,ich::PRN,ben,من
985,du::PRN,sen,تو
986,er::PRN,o,او
987,wir::PRN,biz,ما
988,ihr::PRN,siz,شما
989,sie::PRN,onlar,آنها
990,was::FPRN,ne,چه
991,wer::FPRN,kim,کی
992,wo::FADV,nerede,کجا
993,wohin::FADV,nereye,بکجا
994,wie::FADV,nasıl,چطور
995,wie::FADV,nasıl,چگونه
996,warum::FADV,neden,چرا
997,warum::FADV,neden,برای چه
998,wieviel::FNUM,kaç,چند
999,wieviel::FNUM,kaç,چقدر
1000,wieviel::FNUM,ne kadar,چند
1001,wieviel::FNUM,ne kadar,چقدر
1002,eins::NUM,bir,یک
1003,zwei::NUM,iki,دو
1004,drei::NUM,üç,سه
1005,vier::NUM,dört,چهار
1006,fünf::NUM,beş,پنج
1007,sechs::NUM,altı,شش
1008,sieben::NUM,yedi,هفت
1009,acht::NUM,sekiz,هشت
1010,neun::NUM,dokuz,نه
1011,zehn::NUM,on,ده
1012,elf::NUM,on bir,یازده
1013,zwölf::NUM,on iki,دوازده
1014,zwanzig::NUM,yirmi,بیست
1015,dreißig::NUM,otuz,سی
1016,vierzig::NUM,kırk,چهل
1017,fünfzig::NUM,elli,پنجاه
1018,sechzig::NUM,altmış,شصت
1019,siebzig::NUM,yetmiş,هفتاد
1020,achtzig::NUM,seksen,هشتاد
1021,neunzig::NUM,doksan,نود
1022,hundert::NUM,yüz,صد
1023,tausend::NUM,bin,هزار
1024,und::CNJ,ve,و
1025,und::CNJ,ile,و
1026,oder::CNJ,ya,یا
1027,oder::CNJ,yahut,یا
1028,stehen::V,durmak,ایستادن
1029,sitzen::V,oturmak,نشستن
1030,liegen::V,yatmak,خوابیدن
1031,liegen::V,yatmak,دراز کشیدن
1032,hängen::V,asılı olmak,آویزان بودن
1033,werden::V,olmak,شدن
1034,werden::V,olunmak,شدن
1035,passieren::V,olmak,گذشتن
1036,passieren::V,olmak,اتفاق افتادن
1037,beginnen::V,başlamak,شروع شدن
1038,enden::V,bitmek,تمام شدن
1039,enden::V,sona ermek,تمام شدن
1040,wechseln::V,değişmek,عوض شدن
1041,aufgehen[Sonne]::V,doğmak,برآمدن
1042,aufgehen[Sonne]::V,doğmak,طلوع کردن
1043,untergehen[Sonne]::V,batmak,غروب کردن
1044,scheinen[Sonne]::V,parlamak,تابیدن
1045,donnern::V,gök gürlemek,رعد زدن
1046,wehen::V,esmek,دمیدن
1047,strömen::V,akmak,روان شدن
1048,fließen::V,akmak,روان شدن
1049,sich drehen::V,dönmek,چرخیدن
1050,schwanken::V,sallanmak,خم و راست شدن
1051,schwingen::V,titremek,تاب خوردن
1052,schwingen::V,titremek,نوسان کردن
1053,fallen::V,düşmek,افتادن
1054,fallen::V,düşmek,سقوط کردن
1055,brennen::V,yanmak,سوزاندن
1056,rauchen::V,tütmek,دود کردن
1057,regnen::V,yağmak,باران آمدن
1058,gefrieren::V,donmak,یخ بستن
1059,tauen::V,erimek,آب شدن
1060,schmelzen::V,erimek,آب شدن
1061,trocknen::V,kurumak,خشک شدن
1062,sieden::V,kaynamak,جوشیدن
1063,faulen::V,çürümek,فاسد شدن
1064,verfaulen::V,çürümek,پوسیدن
1065,reißen::V,yırtılmak,پاره شدن
1066,versinken::V,batmak,غرق شدن
1067,vergehen::V,geçmek,گذشتن
1068,erscheinen::V,görünmek,ظاهر شدن
1069,verschwinden::V,kaybolmak,گم شدن
1070,verschwinden::V,kaybolmak,از بین رفتن
1071,sinken::V,inmek,پایین آمدن
1072,abnehmen::V,azalmak,کم شدن
1073,zunehmen::V,artmak,زیاد شدن
1074,zunehmen::V,çoğalmak,زیاد شدن
1075,steigen::V,artmak,بالا رفتن
1076,steigen::V,yükselmek,بالا رفتن
1077,wachsen::V,büyümek,قد کشیدن
1078,wachsen::V,gelişmek,قد کشیدن
1079,glänzen::V,parlamak,برق زدن
1080,funkeln::V,parıldamak,جرقه زدن
1081,lärmen::V,gürültü yapmak,شلوغ کردن
1082,läuten::V,çalmak,زنگ زدن
1083,klingeln::V,zil çalmak,زنگ زدن
1084,klirren::V,şakırdamak,جرنگ جرنگ صدا کردن
1085,klirren::V,zangırdamak,جرنگ جرنگ صدا کردن
1086,brausen::V,köpürmek,طوفانی بودن
1087,brausen::V,kükremek,طوفانی بودن
1088,rauschen::V,fışırdamak,خش‌خش کردن
1089,klingen::V,tınlamak,صدا دادن
1090,bellen::V,havlamak,عوعو کردن
1091,heulen::V,ulumak,زوزه کشیدن
1092,blasen::V,üflemek,فوت کردن
1093,pfeifen::V,düdük çalmak,سوت زدن
1094,schreien::V,bağırmak,فریاد زدن
1095,schreien::V,haykırmak,فریاد زدن
1096,stöhnen::V,inlemek,نالیدن
1097,zittern::V,titremek,لرزیدن
1098,leben::V,yaşamak,زیستن
1099,leben::V,yaşamak,زندگی کردن
1100,leben::V,hayatta olmak,زیستن
1101,leben::V,hayatta olmak,زندگی کردن
1102,geboren werden::V,doğmak,متولد شدن
1103,atmen::V,solunmak,تنفس کردن
1104,atmen::V,nefes almak,تنفس کردن
1105,trinken::V,içmek,نوشیدن
1106,essen::V,yemek,خوردن
1107,schlucken::V,yutmak,بلعیدن
1108,schlucken::V,yutmak,قورت دادن
1109,müde werden::V,yorulmak,خسته شدن
1110,einschlafen::V,uykuya dalmak,خواب رفتن
1111,schlafen::V,uyumak,خوابیدن
1112,aufwachen::V,uyanmak,از خواب بیدار شدن
1113,aufstehen::V,kalkmak,بیدار شدن
1114,aufstehen::V,yataktan kalkmak,بیدار شدن
1115,sich erholen::V,dinlenmek,استراحت کردن
1116,krank werden::V,hastalanmak,مریض شدن
1117,krank sein::V,hasta olmak,بیمار بودن
1118,schmerzen::V,ağrımak,درد کردن
1119,husten::V,öksürmek,سرفه کردن
1120,genesen::V,şifa bulmak,بهبود یافتن
1121,sterben::V,ölmek,مردن
1122,sterben::V,vefat etmek,مردن
1123,umkommen::V,ölmek,کشته شدن
1124,sich bewegen::V,hareket etmek,حرکت کردن
1125,sich rühren::V,kımıldanmak,تکان خوردن
1126,sich erheben::V,kalkmak,برخواستن
1127,sich erheben::V,ayağa kalkmak,برخواستن
1128,sich setzen::V,oturmak,نشستن
1129,hinfallen::V,yere düşmek,زمین خوردن
1130,laufen::V,yürümek,پیاده رفتن
1131,schreiten::V,yürümek,قدم زدن
1132,schreiten::V,adım atmak,قدم زدن
1133,spazierengehen::V,gezmek,گردش رفتن
1134,spazierengehen::V,dolaşmak,گردش رفتن
1135,eilen::V,seğirtmek,شتاب کردن
1136,sich beeilen::V,acele etmek,عجله کردن
1137,sausen::V,hızla gitmek,صفیر کشیدن
1138,rennen::V,koşmak,دویدن
1139,springen::V,atlamak,پریدن
1140,springen::V,sıçramak,پریدن
1141,klettern::V,tırmanmak,بالا رفتن
1142,schaukeln::V,sallanmak,تاب خوردن
1143,kriechen::V,sürünmek,خزیدن
1144,schwimmen::V,yüzmek,شنا کردن
1145,tauchen::V,dalmak,غواصی کردن
1146,rudern::V,kürek çekmek,پارو زدن
1147,fahren::V,gitmek,سواره رفتن
1148,fliegen::V,uçmak,پریدن
1149,gehen::V,gitmek,رفتن
1150,weggehen::V,gitmek,رفتن
1151,abfahren::V,kalkmak,حرکت کردن
1152,anhalten::V,durmak,ایست کردن
1153,hineingehen::V,içeri girmek,داخل شدن
1154,eintreten::V,girmek,وارد شدن
1155,kommen::V,gelmek,آمدن
1156,ankommen::V,varmak,رسیدن
1157,zurückkommen::V,dönmek,برگشتن
1158,bleiben::V,kalmak,ماندن
1159,warten::V,beklemek,منتظر بودن
1160,erwarten::V,beklemek,انتظار داشتن
1161,suchen::V,aramak,جستجو کردن
1162,finden::V,bulmak,یافتن
1163,finden::V,bulmak,پیدا کردن
1164,versuchen::V,denemek,سعی کردن
1165,versuchen::V,denemek,کوشش کردن
1166,vorbereiten::V,hazırlamak,آماده کردن
1167,lieben::V,sevmek,عاشق بودن
1168,mögen::V,beğenmek,میل داشتن
1169,mögen::V,beğenmek,دوست داشتن
1170,lachen::V,gülmek,خندیدن
1171,rühren::V,dokunmak,به رقت آوردن
1172,rühren::V,duygulandırmak,به رقت آوردن
1173,weinen::V,ağlamak,گریه کردن
1174,schimpfen::V,küfretmek,فحاشی کردن
1175,sich ärgern::V,kızmak,ناراحت شدن
1176,sich fürchten::V,korkmak,واهمه کردن
1177,fürchten::V,korkmak,ترسیدن
1178,fliehen::V,kaçmak,گریختن
1179,flüchten::V,kaçmak,فرار کردن
1180,sehen::V,görmek,دیدن
1181,anschauen::V,seyretmek,نگاه کردن
1182,ansehen::V,bakmak,تماشا کردن
1183,hören::V,duymak,شنیدن
1184,hören::V,işitmek,شنیدن
1185,zuhören::V,dinlemek,گوش دادن
1186,probieren::V,denemek,چشیدن
1187,probieren::V,tadına bakmak,چشیدن
1188,riechen::V,kokusunu almak,بوییدن
1189,riechen::V,kokusunu almak,بو کردن
1190,fühlen::V,duymak,احساس کردن
1191,fühlen::V,hissetmek,احساس کردن
1192,scheinen::V,görünmek,بنظر آمدن
1193,zu sehen sein::V,görünmek,دیده شدن
1194,vernehmen::V,haber almak,شنیدن
1195,frieren::V,üşümek,سرد بودن
1196,tun::V,etmek,کردن
1197,tun::V,yapmak,کردن
1198,können::V,bilmek,توانستن
1199,wollen::V,istemek,خواستن
1200,anfangen::V,başlamak,شروع کردن
1201,beenden::V,bitirmek,تمام کردن
1202,beenden::V,bitirmek,پایان دادن
1203,aufhören::V,bitmek,دست کشیدن
1204,gelingen::V,başarmak,موفق شدن
1205,geraten::V,düşmek,نتیجه دادن
1206,öffnen::V,açmak,گشودن
1207,öffnen::V,açmak,باز کردن
1208,schließen::V,kapamak,بستن
1209,schließen::V,kapamak,قفل کردن
1210,stellen::V,koymak,گذاردن
1211,setzen::V,koymak,نشاندن
1212,setzen::V,oturtmak,نشاندن
1213,legen::V,koymak,گذاشتن
1214,legen::V,yatırmak,گذاشتن
1215,berühren::V,dokunmak,دست زدن
1216,berühren::V,dokunmak,لمس کردن
1217,verbinden::V,bağlamak,وصل کردن
1218,verbinden::V,birleştirmek,وصل کردن
1219,bedecken::V,örtmek,پوشاندن
1220,bedecken::V,kaplamak,پوشاندن
1221,aufhängen::V,asmak,آویختن
1222,anzünden::V,yakmak,سوزاندن
1223,anzünden::V,ateşlemek,سوزاندن
1224,aufheben::V,kaldırmak,برداشتن
1225,aufheben::V,kaldırmak,بلند کردن
1226,zurücklassen::V,geride bırakmak,گذاشتن
1227,verlieren::V,yitirmek,گم کردن
1228,verlieren::V,kaybetmek,گم کردن
1229,fallen lassen::V,düşürmek,انداختن
1230,machen::V,yapmak,کردن
1231,machen::V,yapmak,ساختن
1232,herstellen::V,yapmak,ساختن
1233,herstellen::V,yapmak,تولید کردن
1234,herstellen::V,imal etmek,ساختن
1235,herstellen::V,imal etmek,تولید کردن
1236,bauen::V,kurmak,ساختن
1237,bauen::V,kurmak,بنا کردن
1238,bauen::V,inşa etmek,ساختن
1239,bauen::V,inşa etmek,بنا کردن
1240,reparieren::V,onarmak,درست کردن
1241,reparieren::V,onarmak,تعمیر کردن
1242,reparieren::V,tamir etmek,درست کردن
1243,reparieren::V,tamir etmek,تعمیر کردن
1244,verbessern::V,düzeltmek,بهتر کردن
1245,ändern::V,değiştirmek,تغییر دادن
1246,graben::V,kazmak,کندن
1247,graben::V,kazmak,گود کردن
1248,beugen::V,eğmek,کج کردن
1249,biegen::V,bükmek,خم کردن
1250,drehen::V,çevirmek,چرخاندن
1251,drehen::V,döndürmek,چرخاندن
1252,wenden::V,çevirmek,برگرداندن
1253,umdrehen::V,çevirmek,برگرداندن
1254,heben::V,kaldırmak,برداشتن
1255,hochheben::V,yukarı kaldırmak,برآوردن
1256,hochheben::V,yukarı kaldırmak,بلند کردن
1257,ergreifen::V,tutmak,گرفتن
1258,ergreifen::V,yakalamak,گرفتن
1259,halten::V,tutmak,نگاه داشتن
1260,drücken::V,sıkmak,فشار دادن
1261,drücken::V,sıkmak,فشار آوردن
1262,schieben::V,itmek,هل دادن
1263,schieben::V,sürmek,هل دادن
1264,kratzen::V,kaşımak,خاریدن
1265,lecken::V,yalamak,لیسیدن
1266,beißen::V,ısırmak,گاز زدن
1267,abreißen::V,koparmak,پاره کردن
1268,abschneiden::V,keserek ayırmak,بریدن
1269,abschneiden::V,keserek ayırmak,قطع کردن
1270,binden::V,bağlamak,بستن
1271,stecken::V,sokmak,فرو کردن
1272,brechen::V,kırmak,شکستن
1273,klopfen::V,çalmak,کوبیدن
1274,hauen::V,vurmak,زدن
1275,kleben::V,yapıştırmak,چسباندن
1276,reiben::V,ovmak,مالش دادن
1277,reiben::V,sürtmek,مالش دادن
1278,streichen::V,sürmek,مالیدن
1279,schleifen::V,bilemek,تیز کردن
1280,schneiden::V,kesmek,چیدن
1281,schneiden::V,kesmek,بریدن
1282,rütteln::V,sallamak,لرزاندن
1283,rütteln::V,sallamak,تکان دادن
1284,schütteln::V,sarsmak,تکان دادن
1285,schütteln::V,çalkamak,تکان دادن
1286,schwenken::V,sallamak,تاب دادن
1287,schütten::V,dökmek,ریختن
1288,schütten::V,akıtmak,ریختن
1289,füllen::V,doldurmak,پر کردن
1290,einwickeln::V,sarmak,پیچیدن
1291,tragen::V,taşımak,بردن
1292,tragen::V,taşımak,حمل کردن
1293,schleppen::V,sürüklemek,کشیدن
1294,ziehen::V,çekmek,کشیدن
1295,aufbewahren::V,saklamak,نگهداری کردن
1296,werfen::V,atmak,انداختن
1297,werfen::V,atmak,پرتاب کردن
1298,fangen::V,tutmak,گرفتن
1299,fangen::V,yakalamak,گرفتن
1300,packen::V,tutmak,گرفتن
1301,packen::V,yakalamak,گرفتن
1302,verstecken::V,saklamak,قایم کردن
1303,verstecken::V,saklamak,پنهان کردن
1304,teilen::V,bölmek,قسمت کردن
1305,teilen::V,bölmek,تقسیم کردن
1306,teilen::V,ayırmak,قسمت کردن
1307,teilen::V,ayırmak,تقسیم کردن
1308,schicken::V,yollamak,فرستادن
1309,schicken::V,yollamak,ارسال کردن
1310,schicken::V,göndermek,فرستادن
1311,schicken::V,göndermek,ارسال کردن
1312,bringen::V,getirmek,آوردن
1313,hinzufügen::V,katmak,افزودن
1314,hinzufügen::V,katmak,اضافه کردن
1315,hinzufügen::V,eklemek,افزودن
1316,hinzufügen::V,eklemek,اضافه کردن
1317,bekommen::V,almak,گرفتن
1318,bekommen::V,eline geçmek,گرفتن
1319,erhalten::V,almak,دریافت کردن
1320,nehmen::V,almak,گرفتن
1321,nehmen::V,almak,برداشتن
1322,wählen::V,seçmek,انتخاب کردن
1323,auswählen::V,seçmek,برگزیدن
1324,auswählen::V,ayırmak,برگزیدن
1325,bewahren::V,korumak,حفظ کردن
1326,bewahren::V,korumak,حفاظت کردن
1327,behindern::V,engellemek,مانع بودن
1328,verderben::V,bozmak,از بین بردن
1329,beschädigen::V,zedelemek,صدمه زدن
1330,beschädigen::V,ziyan vermek,صدمه زدن
1331,zerbrechen::V,kırmak,شکستن
1332,zerreißen::V,yırtmak,دریدن
1333,zerreißen::V,yırtmak,پاره کردن
1334,zerstören::V,yıkmak,خراب کردن
1335,zerstören::V,yıkmak,ویران کردن
1336,zerstören::V,tahrip etmek,خراب کردن
1337,zerstören::V,tahrip etmek,ویران کردن
1338,verbrennen::V,yakmak,سوزاندن
1339,geben::V,vermek,دادن
1340,reichen::V,uzatmak,دادن
1341,schenken::V,hediye etmek,هدیه دادن
1342,versprechen::V,vaat etmek,قول دادن
1343,versprechen::V,vaat etmek,وعده دادن
1344,wünschen::V,kutlamak,آرزو کردن
1345,loben::V,övmek,ستایش کردن
1346,küssen::V,öpmek,بوسیدن
1347,wiegen::V,sallamak,نوسان کردن
1348,zudecken::V,örtmek,پوشاندن
1349,wecken::V,uyandırmak,بیدار کردن
1350,zeigen::V,göstermek,نشان دادن
1351,führen::V,gezdirmek,رهنمائی کردن
1352,führen::V,yol göstermek,رهنمائی کردن
1353,lehren::V,okutmak,آموختن
1354,lehren::V,okutmak,یاد دادن
1355,lehren::V,öğretmek,آموختن
1356,lehren::V,öğretmek,یاد دادن
1357,unterrichten::V,öğretmek,درس دادن
1358,unterrichten::V,öğretmek,تدریس کردن
1359,aufziehen::V,yetiştirmek,تربیت کردن
1360,leiten::V,yönetmek,اداره کردن
1361,leiten::V,idare etmek,اداره کردن
1362,antreiben::V,teşvik etmek,عجله دادن
1363,lassen::V,-tırmak,وادار کردن
1364,einladen::V,davet etmek,دعوت کردن
1365,einladen::V,davet etmek,مهمان کردن
1366,vereinigen::V,birleştirmek,یکی کردن
1367,vereinigen::V,birleştirmek,متحد کردن
1368,besuchen::V,uğramak,دیدار کردن
1369,besuchen::V,ziyaret etmek,دیدار کردن
1370,besuchen::V,görmeye gitmek,دیدار کردن
1371,treffen::V,rastlamak,ملاقات کردن
1372,treffen::V,isabet etmek,ملاقات کردن
1373,sich versammeln::V,toplanmak,جمع شدن
1374,spielen::V,oynamak,بازی کردن
1375,singen::V,söylemek,آواز خواندن
1376,singen::V,şarkı söylemek,آواز خواندن
1377,tanzen::V,oynamak,رقصیدن
1378,tanzen::V,dans etmek,رقصیدن
1379,sich trennen::V,ayrılmak,جدا شدن
1380,verlassen::V,bırakmak,ترک کردن
1381,verlassen::V,terk etmek,ترک کردن
1382,retten::V,kurtarmak,نجات دادن
1383,bewachen::V,gözetmek,حراست کردن
1384,schützen::V,korumak,حفظ کردن
1385,verteidigen::V,savunmak,دفاع کردن
1386,sich schlagen::V,dövüşmek,کتک‌کاری کردن
1387,schießen::V,ateş etmek,تیر زدن
1388,siegen::V,yenmek,پیروز شدن
1389,ärgern::V,kızdırmak,ناراحت کردن
1390,schlagen::V,dövmek,زدن
1391,schlagen::V,dövmek,کوبیدن
1392,treten::V,tepmek,لگد زدن
1393,stechen::V,sokmak,چاقو زدن
1394,stechen::V,batırmak,چاقو زدن
1395,stoßen::V,itmek,هل دادن
1396,stehlen::V,çalmak,دزدیدن
1397,stören::V,bozmak,مزاحم شدن
1398,stören::V,etkilemek,مزاحم شدن
1399,belästigen::V,rahatsız etmek,زحمت دادن
1400,verbergen::V,saklamak,پنهان کردن
1401,täuschen::V,aldatmak,گول زدن
1402,täuschen::V,aldatmak,فریب دادن
1403,betrügen::V,aldatmak,گول زدن
1404,betrügen::V,aldatmak,فریب دادن
1405,betrügen::V,dolandırmak,گول زدن
1406,betrügen::V,dolandırmak,فریب دادن
1407,töten::V,öldürmek,کشتن
1408,wohnen::V,oturmak,منزل داشتن
1409,wohnen::V,oturmak,سکونت داشتن
1410,arbeiten::V,çalışmak,کار کردن
1411,sammeln::V,toplamak,جمع کردن
1412,pflücken::V,koparmak,چیدن
1413,jagen::V,avlanmak,شکار کردن
1414,fischen::V,balık tutmak,صید کردن
1415,fischen::V,balık tutmak,ماهی‌گیری کردن
1416,fassen::V,tutmak,گرفتن
1417,fassen::V,yakalamak,گرفتن
1418,hüten::V,otlatmak,چراندن
1419,hüten::V,otlatmak,مراقبت کردن
1420,treiben::V,gütmek,راندن
1421,anbinden::V,bağlamak,متصل کردن
1422,füttern::V,beslemek,غذا دادن
1423,melken::V,sağmak,دوشیدن
1424,hacken::V,yarmak,خرد کردن
1425,gießen::V,sulamak,ریختن
1426,reifen::V,olgunlaşmak,رسیدن
1427,zubereiten::V,hazırlamak,طبخ کردن
1428,zubereiten::V,hazırlamak,آماده کردن
1429,kochen::V,pişirmek,پختن
1430,kochen::V,pişirmek,آشپزی کردن
1431,kochen::V,kaynatmak,پختن
1432,kochen::V,kaynatmak,آشپزی کردن
1433,backen::V,pişirmek,پختن
1434,backen::V,fırında pişirmek,پختن
1435,braten::V,kızartmak,سرخ کردن
1436,umrühren::V,karıştırmak,هم زدن
1437,stricken::V,örmek,بافتن
1438,nähen::V,dikmek,دوختن
1439,färben::V,boyamak,رنگ زدن
1440,reinigen::V,temizlemek,پاک کردن
1441,reinigen::V,temizlemek,تمیز کردن
1442,waschen::V,yıkamak,شستن
1443,abwischen::V,silmek,زدودن
1444,spülen::V,çalkamak,شستن
1445,fegen::V,süpürmek,جارو کردن
1446,kehren::V,süpürmek,جارو کردن
1447,baden::V,yıkanmak,شنا کردن
1448,baden::V,yıkanmak,حمام کردن
1449,baden::V,banyo yapmak,شنا کردن
1450,baden::V,banyo yapmak,حمام کردن
1451,sich waschen::V,yıkanmak,شستشو کردن
1452,ausziehen::V,çıkarmak,درآوردن
1453,anziehen::V,giymek,پوشیدن
1454,sich anziehen::V,giyinmek,لباس پوشیدن
1455,kämmen::V,taramak,شانه زدن
1456,schmücken::V,süslemek,زینت دادن
1457,sagen::V,demek,گفتن
1458,sagen::V,söylemek,گفتن
1459,sprechen::V,konuşmak,حرف زدن
1460,sprechen::V,konuşmak,صحبت کردن
1461,reden::V,konuşmak,حرف زدن
1462,reden::V,konuşmak,صحبت کردن
1463,sich unterhalten::V,sohbet etmek,گپ زدن
1464,fragen::V,sormak,پرسیدن
1465,fragen::V,sormak,سؤال کردن
1466,bitten::V,dilemek,خواهش کردن
1467,bitten::V,dilemek,درخواست کردن
1468,bitten::V,rica etmek,خواهش کردن
1469,bitten::V,rica etmek,درخواست کردن
1470,erzählen::V,bahsetmek,نقل کردن
1471,erzählen::V,bahsetmek,حکایت کردن
1472,erzählen::V,hikâye etmek,نقل کردن
1473,erzählen::V,hikâye etmek,حکایت کردن
