,Concept_ID,el,is
739,fern::A,μακριά,fjarri
740,fern::A,μακριά,fjarlægur
741,linker::A,αριστερός,vinstri
742,rechter::A,δεξιός,hægri
743,anderer::A,άλλος,annar
744,erster::A,πρώτος,fyrsti
745,zweiter::A,δεύτερος,annar
746,dritter::A,τρίτος,þriðji
747,letzter::A,τελευταίος,síðasti
748,allein::ADV,μόνος,einn
749,allein::ADV,μόνος,aleinn
750,auf einmal::ADV,εφάπαξ,allt í einu
751,zusammen::ADV,μαζί,saman
752,lange::ADV,πολύν καιρό,lengi
753,plötzlich::ADV,έξαφνα,skyndilega
754,sofort::ADV,αμέσως,strax
755,sofort::ADV,αμέσως,þegar í stað
756,später::ADV,αργότερα,seinna
757,jetzt::ADV,τώρα,nú
758,jetzt::ADV,τώρα,núna
759,heute::ADV,σήμερα,í dag
760,morgen::ADV,αύριο,á morgun
761,bald::ADV,σε λίγο,brátt
762,bald::ADV,σε λίγο,bráðum
763,bald::ADV,εντός ολίγου,brátt
764,bald::ADV,εντός ολίγου,bráðum
765,dann::ADV,ύστερα,svo
766,dann::ADV,ύστερα,síðan
767,gestern::ADV,χτες,í gær
768,einst::ADV,ποτέ,forðum
769,einst::ADV,άλλοτε,forðum
770,damals::ADV,τότε,þá
771,damals::ADV,τότε,á þeim tímum
772,danach::ADV,μετά,á eftir því
773,danach::ADV,ύστερα,á eftir því
774,vorher::ADV,πριν,áður
775,vorher::ADV,προηγουμένως,áður
776,zuerst::ADV,πρώτα,fyrst
777,einmal::ADV,μία φορά,einu sinni
778,manchmal::ADV,κάποτε,stundum
779,oft::ADV,συχνά,oft
780,oft::ADV,πολλές φορές,oft
781,immer::ADV,πάντα,alltaf
782,immer::ADV,πάντα,sífellt
783,immer::ADV,πάντοτε,alltaf
784,immer::ADV,πάντοτε,sífellt
785,niemals::ADV,ποτέ,aldrei
786,hier::ADV,εδώ,hér
787,hierhin::ADV,εδώ,hingað
788,von hier::ADV,από δω,héðan
789,dort::ADV,εκεί,þar
790,dort::ADV,εκεί,þarna
791,dorthin::ADV,προς τα κει,þangað
792,geradeaus::ADV,κατευθείαν,beint áfram
793,vorwärts::ADV,εμπρός,áfram
794,rückwärts::ADV,πίσω,aftur á bak
795,zurück::ADV,πίσω,aftur
796,zurück::ADV,πίσω,til baka
797,unten::ADV,κάτω,niðri
798,unten::ADV,κάτω,fyrir neðan
799,hinab::ADV,προς τα κάτω,niður
800,hinab::ADV,προς τα κάτω,niður eftir
801,oben::ADV,πάνω,uppi
802,oben::ADV,επάνω,uppi
803,hinauf::ADV,προς τα πάνω,upp
804,hinauf::ADV,προς τα πάνω,upp eftir
805,überall::ADV,παντού,alls staðar
806,nicht::ADV,δεν,ekki
807,ein wenig::ADV,λιγάκι,dálítið
808,kaum::ADV,μόλις,varla
809,kaum::ADV,μόλις,tæplega
810,sehr::ADV,πολύ,mjög
811,so::ADV,έτσι,svo
812,so::ADV,έτσι,þannig
813,noch::ADV,ακόμα,enn
814,noch::ADV,ακόμα,ennþá
815,nur::ADV,μόνο,bara
816,nur::ADV,μόνο,aðeins
817,schon::ADV,ήδη,nú þegar
818,schon::ADV,κιόλας,nú þegar
819,wieder::ADV,ξανά,aftur
820,wieder::ADV,ξανά,að nýju
821,vergebens::ADV,μάταια,árangurslaust
822,vor::PRP,μπροστά σε,fyrir
823,vor::PRP,μπροστά από,fyrir
824,hinter::PRP,πίσω από ,bak við
825,hinter::PRP,πίσω από ,aftur fyrir
826,unter::PRP,υπό,undir
827,unter::PRP,κάτω από,undir
828,durch::PRP,διά,gegnum
829,durch::PRP,διά μέσου,gegnum
830,neben::PRP,δίπλα σε,hjá
831,neben::PRP,δίπλα σε,við hliðina á
832,zwischen::PRP,μεταξύ,milli
833,zwischen::PRP,μεταξύ,á milli
834,zwischen::PRP,ανάμεσα σε,milli
835,zwischen::PRP,ανάμεσα σε,á milli
836,wegen::PRP,για,vegna
837,wegen::PRP,λόγω,vegna
838,dies::PRN,αυτό,þetta
839,das::PRN,το,það
840,alles::PRN,όλα,allt
841,ich::PRN,εγώ,ég
842,du::PRN,σύ,þú
843,du::PRN,εσύ,þú
844,er::PRN,αυτός,hann
845,wir::PRN,εμείς,við
846,ihr::PRN,εσείς,þið
847,sie::PRN,αυτοί,þær
848,sie::PRN,αυτοί,þeir
849,was::FPRN,τι,hvað
850,wer::FPRN,ποιος,hver
851,wo::FADV,πού,hvar
852,wohin::FADV,πού,hvert
853,wohin::FADV,για πού,hvert
854,wie::FADV,πώς,hvernig
855,warum::FADV,γιατί,hvers vegna
856,wieviel::FNUM,πόσος,hve mikill
857,eins::NUM,ένα,einn
858,zwei::NUM,δύο,tveir
859,drei::NUM,τρία,þrír
860,drei::NUM,τρεις,þrír
861,vier::NUM,τέσσερα,fjórir
862,vier::NUM,τέσσερις,fjórir
863,fünf::NUM,πέντε,fimm
864,sechs::NUM,έξι,sex
865,sieben::NUM,εφτά,sjö
866,acht::NUM,οχτώ,átta
867,neun::NUM,εννιά,níu
868,zehn::NUM,δέκα,tíu
869,elf::NUM,έντεκα,ellefu
870,zwölf::NUM,δώδεκα,tólf
871,zwanzig::NUM,είκοσι,tuttugu
872,dreißig::NUM,τριάντα,þrjátíu
873,vierzig::NUM,σαράντα,fjörutíu
874,fünfzig::NUM,πενήντα,fimmtíu
875,sechzig::NUM,εξήντα,sextíu
876,siebzig::NUM,εβδομήντα,sjötíu
877,achtzig::NUM,ογδόντα,áttatíu
878,neunzig::NUM,ενενήντα,níutíu
879,hundert::NUM,εκατό,hundrað
880,tausend::NUM,χίλιοι,þúsund
881,und::CNJ,και,og
882,oder::CNJ,ή,eða
883,stehen::V,στέκομαι,standa
884,stehen::V,είμαι όρθιος,standa
885,sitzen::V,κάθομαι,sitja
886,liegen::V,είμαι ξαπλωμένος,liggja
887,hängen::V,κρέμομαι,hanga
888,werden::V,γίνομαι,verða
889,passieren::V,συμβαίνω,gerast
890,beginnen::V,αρχίζω,byrja
891,enden::V,τελειώνω,enda
892,enden::V,τελειώνω,lykta
893,wechseln::V,αλλάζω,skipta
894,aufgehen[Sonne]::V,βγαίνω,koma upp
895,aufgehen[Sonne]::V,ανατέλλω,koma upp
896,untergehen[Sonne]::V,δύω,ganga til viðar
897,untergehen[Sonne]::V,βασιλεύω,ganga til viðar
898,scheinen[Sonne]::V,λάμπω,skína
899,donnern::V,βροντώ,þruma
900,wehen::V,φυσώ,blása
901,strömen::V,ρέω,streyma
902,strömen::V,τρέχω,streyma
903,fließen::V,ρέω,fljóta
904,sich drehen::V,γυρίζω,snúast
905,sich drehen::V,στρέφομαι,snúast
906,schwanken::V,ταλαντεύομαι,riða
907,schwanken::V,ταλαντεύομαι,rugga
908,schwingen::V,αιωρούμαι,sveiflast
909,schwingen::V,ταλαντεύομαι,sveiflast
910,fallen::V,πέφτω,falla
911,brennen::V,καίω,brenna
912,rauchen::V,καπνίζω,reykja
913,regnen::V,βρέχω,rigna
914,gefrieren::V,παγώνω,frjósa
915,tauen::V,λειώνω,þiðna
916,schmelzen::V,λειώνω,bráðna
917,trocknen::V,στεγνώνω,þorna
918,sieden::V,βράζω,sjóða
919,faulen::V,σαπίζω,rotna
920,verfaulen::V,σαπίζω,rotna
921,reißen::V,σχίζω,rifna
922,versinken::V,βουλιάζω,sökkva
923,versinken::V,βυθίζομαι,sökkva
924,vergehen::V,περνώ,líða
925,erscheinen::V,εμφανίζομαι,birtast
926,verschwinden::V,χάνομαι,hverfa
927,verschwinden::V,εξαφανίζομαι,hverfa
928,sinken::V,κατεβαίνω,síga
929,abnehmen::V,μειώνομαι ,lækka
930,abnehmen::V,μειώνομαι ,minnka
931,zunehmen::V,αυξάνω,aukast
932,zunehmen::V,μεγαλώνω,aukast
933,steigen::V,ανεβαίνω,stíga
934,wachsen::V,μεγαλώνω,vaxa
935,glänzen::V,γυαλίζω,glóa
936,glänzen::V,γυαλίζω,glampa
937,funkeln::V,αστράφτω,leiftra
938,funkeln::V,σπιθοβολώ,leiftra
939,lärmen::V,θορυβώ,hafa hátt
940,läuten::V,χτυπώ ,hringja
941,klingeln::V,κουδουνίζω,hringja
942,klirren::V,κουδουνίζω,glamra
943,klirren::V,κουδουνίζω,skrölta
944,brausen::V,βουΐζω,ólga
945,rauschen::V,βουΐζω,suða
946,klingen::V,ηχώ,hljóma
947,bellen::V,γαυγίζω,gelta
948,heulen::V,ουρλιάζω,væla
949,heulen::V,ουρλιάζω,ýlfra
950,blasen::V,φυσώ,blása
951,pfeifen::V,σφυρίζω,blístra
952,schreien::V,κραυγάζω,æpa
953,stöhnen::V,βογγώ,stynja
954,zittern::V,τρέμω,titra
955,zittern::V,τρέμω,skjálfa
956,leben::V,ζω,lifa
957,geboren werden::V,γεννιέμαι,fæðast
958,atmen::V,αναπνέω,anda
959,atmen::V,αναπνέω,draga andann
960,trinken::V,πίνω,drekka
961,essen::V,τρώω,borða
962,schlucken::V,καταπίνω,kingja
963,müde werden::V,κουράζομαι,þreytast
964,einschlafen::V,αποκοιμιέμαι,sofna
965,schlafen::V,κοιμάμαι,sofa
966,aufwachen::V,ξυπνώ,vakna
967,aufstehen::V,σηκώνομαι,fara á fætur
968,sich erholen::V,ξεκουράζομαι,hvíla sig
969,krank werden::V,αρρωσταίνω,veikjast
970,krank werden::V,αρρωσταίνω,verða veikur
971,krank sein::V,ασθενώ,vera veikur
972,schmerzen::V,πονώ,kenna til
973,husten::V,βήχω,hósta
974,genesen::V,θεραπεύομαι,batna
975,genesen::V,θεραπεύομαι,frískast
976,sterben::V,πεθαίνω,deyja
977,umkommen::V,πεθαίνω,farast
978,sich bewegen::V,κουνιέμαι,bifast
979,sich rühren::V,σαλεύω,hreyfast
980,sich erheben::V,επαναστατώ,standa upp
981,sich setzen::V,κάθομαι,setjast
982,hinfallen::V,πέφτω κάτω,detta
983,laufen::V,τρέχω,labba
984,schreiten::V,βαδίζω,ganga
985,spazierengehen::V,κάνω βόλτα,ganga sér til skemmtunar
986,spazierengehen::V,πηγαίνω περίπατο,ganga sér til skemmtunar
987,eilen::V,σπεύδω,fara hratt
988,sich beeilen::V,βιάζομαι,flýta sér
989,sausen::V,τρέχω γρήγορα,þjóta
990,rennen::V,τρέχω,hlaupa
991,springen::V,πηδώ,stökkva
992,klettern::V,σκαρφαλώνω,klifra
993,schaukeln::V,κουνιέμαι,róla
994,schaukeln::V,κουνιέμαι,rugga
995,kriechen::V,έρπω,skríða
996,kriechen::V,σέρνομαι,skríða
997,schwimmen::V,κολυμπώ,synda
998,tauchen::V,βουτώ,kafa
999,rudern::V,κωπηλατώ,róa
1000,fahren::V,πηγαίνω,aka
1001,fahren::V,πηγαίνω,fara
1002,fliegen::V,πετώ,fljúga
1003,gehen::V,βαδίζω,fara
1004,gehen::V,βαδίζω,ganga
1005,gehen::V,πηγαίνω,fara
1006,gehen::V,πηγαίνω,ganga
1007,weggehen::V,φεύγω,fara burt
1008,weggehen::V,φεύγω,ganga burt
1009,abfahren::V,ξεκινώ,aka burt
1010,abfahren::V,αναχωρώ,aka burt
1011,anhalten::V,σταματώ,stöðva
1012,hineingehen::V,μπαίνω,ganga inn
1013,eintreten::V,μπαίνω,koma inn
1014,eintreten::V,μπαίνω,ganga inn
1015,eintreten::V,εισέρχομαι,koma inn
1016,eintreten::V,εισέρχομαι,ganga inn
1017,kommen::V,έρχομαι,koma
1018,ankommen::V,φτάνω,koma til
1019,zurückkommen::V,επιστρέφω,koma til baka
1020,bleiben::V,μένω,haldast
1021,bleiben::V,μένω,vera kyrr
1022,warten::V,περιμένω,bíða
1023,erwarten::V,αναμένω,búast við
1024,erwarten::V,αναμένω,eiga von á
1025,erwarten::V,περιμένω,búast við
1026,erwarten::V,περιμένω,eiga von á
1027,suchen::V,ψάχνω,leita
1028,finden::V,βρίσκω,finna
1029,versuchen::V,προσπαθώ,reyna
1030,vorbereiten::V,προετοιμάζω,undirbúa
1031,lieben::V,αγαπώ,elska
1032,mögen::V,μου αρέσει,þykja gott
1033,mögen::V,μου αρέσει,falla í geð
1034,lachen::V,γελώ,hlæja
1035,rühren::V,συγκινώ,snerta
1036,weinen::V,κλαίω,gráta
1037,schimpfen::V,βρίζω,skammast
1038,sich ärgern::V,θυμώνω,sárna
1039,sich ärgern::V,θυμώνω,gremjast
1040,sich fürchten::V,φοβάμαι,óttast
1041,fürchten::V,φοβάμαι,óttast
1042,fliehen::V,φεύγω,flýja
1043,flüchten::V,δραπετεύω,strjúka
1044,sehen::V,βλέπω,sjá
1045,anschauen::V,κοιτάζω,horfa á
1046,ansehen::V,βλέπω,líta á
1047,hören::V,ακούω,heyra
1048,zuhören::V,ακούω,hlusta
1049,probieren::V,δοκιμάζω,smakka
1050,riechen::V,μυρίζω,þefa
1051,riechen::V,οσφραίνομαι,þefa
1052,fühlen::V,αισθάνομαι,finna til
1053,scheinen::V,φαίνομαι,virðast
1054,zu sehen sein::V,φαίνομαι,vera að sjá
1055,vernehmen::V,ακούω,heyra
1056,vernehmen::V,ακούω,greina
1057,vernehmen::V,μαθαίνω,heyra
1058,vernehmen::V,μαθαίνω,greina
1059,frieren::V,κρυώνω,frjósa
1060,tun::V,κάνω,gera
1061,können::V,ξέρω,geta
1062,können::V,μπορώ,geta
1063,wollen::V,θέλω,ætla
1064,wollen::V,θέλω,vilja
1065,anfangen::V,αρχίζω,hefja
1066,beenden::V,τελειώνω,enda
1067,beenden::V,τελειώνω,ljúka
1068,aufhören::V,παύω,lykta
1069,gelingen::V,πετυχαίνω,heppnast
1070,geraten::V,γίνομαι,lukkast
1071,öffnen::V,ανοίγω,opna
1072,schließen::V,κλείνω,loka
1073,stellen::V,θέτω,láta
1074,stellen::V,θέτω,setja
1075,setzen::V,θέτω,láta
1076,setzen::V,θέτω,setja
1077,legen::V,θέτω,láta
1078,legen::V,θέτω,leggja
1079,berühren::V,εγγίζω,koma við
1080,verbinden::V,συνδέω,sameina
1081,bedecken::V,σκεπάζω,hylja
1082,aufhängen::V,κρεμώ,hengja
1083,aufhängen::V,κρεμώ,hengja upp
1084,anzünden::V,ανάβω,kveikja í
1085,aufheben::V,σηκώνω,taka upp
1086,aufheben::V,σηκώνω,lyfta upp
1087,zurücklassen::V,εγκαταλείπω,skilja eftir
1088,verlieren::V,χάνω,týna
1089,verlieren::V,χάνω,glata
1090,fallen lassen::V,αφήνω να πέσει,missa
1091,machen::V,κάνω,búa til
1092,machen::V,φτιάχνω,búa til
1093,herstellen::V,κατασκευάζω,framleiða
1094,bauen::V,χτίζω,smíða
1095,bauen::V,χτίζω,byggja
1096,bauen::V,οικοδομώ,smíða
1097,bauen::V,οικοδομώ,byggja
1098,reparieren::V,επισκευάζω,gera við
1099,reparieren::V,επιδιορθώνω,gera við
1100,verbessern::V,βελτιώνω,bæta
1101,verbessern::V,καλυτερεύω,bæta
1102,ändern::V,αλλάζω,breyta
1103,graben::V,σκάβω,grafa
1104,beugen::V,λυγίζω,beygja
1105,biegen::V,κάμπτω,sveigja
1106,drehen::V,στρέφω,snúa
1107,wenden::V,γυρίζω,snúa
1108,wenden::V,γυρίζω,venda
1109,umdrehen::V,γυρίζω,venda
1110,umdrehen::V,γυρίζω,snúa við
1111,heben::V,υψώνω,hefja
1112,heben::V,σηκώνω,hefja
1113,hochheben::V,υψώνω,lyfta upp
1114,hochheben::V,σηκώνω,lyfta upp
1115,ergreifen::V,πιάνω,grípa
1116,ergreifen::V,αρπάζω,grípa
1117,halten::V,βαστώ,rúma
1118,halten::V,βαστώ,halda
1119,drücken::V,πιέζω,þjá
1120,drücken::V,πιέζω,þrýsta
1121,schieben::V,σπρώχνω,ýta
1122,kratzen::V,γρατσουνίζω,klóra
1123,lecken::V,γλείφω,sleikja
1124,beißen::V,δαγκάνω,bíta
1125,abreißen::V,κόβω,rífa af
1126,abreißen::V,κόβω,rífa frá
1127,abreißen::V,σχίζω,rífa af
1128,abreißen::V,σχίζω,rífa frá
1129,abschneiden::V,αποκόπτω,skera af
1130,abschneiden::V,αποκόπτω,klippa af
1131,binden::V,δένω,binda
1132,stecken::V,χώνω,stinga
1133,brechen::V,σπάζω,brjóta
1134,klopfen::V,χτυπώ,berja
1135,klopfen::V,χτυπώ,klappa
1136,klopfen::V,τινάζω,berja
1137,klopfen::V,τινάζω,klappa
1138,hauen::V,χτυπώ,berja
1139,hauen::V,χτυπώ,höggva
1140,kleben::V,κολλώ,líma
1141,reiben::V,τρίβω,núa
1142,streichen::V,αλείφω,smyrja
1143,schleifen::V,ακονίζω,slípa
1144,schneiden::V,κόβω,skera
1145,schneiden::V,κόβω,klippa
1146,rütteln::V,σείω,skaka
1147,rütteln::V,τινάζω,skaka
1148,schütteln::V,σείω,hrista
1149,schütteln::V,κουνώ,hrista
1150,schwenken::V,κουνώ,sveifla
1151,schütten::V,χύνω,hella
1152,füllen::V,γεμίζω,fylla
1153,einwickeln::V,τυλίγω,vefja inn í
1154,tragen::V,φέρνω,bera
1155,schleppen::V,κουβαλώ,draga
1156,ziehen::V,τραβώ,toga
1157,ziehen::V,τραβώ,draga
1158,aufbewahren::V,φυλάω,geyma
1159,werfen::V,ρίχνω,kasta
1160,fangen::V,πιάνω,grípa
1161,packen::V,τσακώνω,þrífa í
1162,verstecken::V,κρύβω,fela
1163,teilen::V,μερίζω,deila
1164,schicken::V,στέλνω,senda
1165,bringen::V,φέρνω,færa
1166,bringen::V,φέρνω,flytja
1167,hinzufügen::V,προσθέτω,bæta við
1168,bekommen::V,προσκομίζω,hljóta
1169,bekommen::V,προσκομίζω,ná
1170,erhalten::V,παίρνω,fá
1171,erhalten::V,λαμβάνω,fá
1172,nehmen::V,πιάνω,taka
1173,nehmen::V,παίρνω,taka
1174,wählen::V,εκλέγω,velja
1175,auswählen::V,διαλέγω,velja úr
1176,bewahren::V,διατηρώ,gæta
1177,bewahren::V,διατηρώ,vernda
1178,behindern::V,εμποδίζω,varna
1179,verderben::V,χαλώ,spilla
1180,beschädigen::V,ζημιώνω,skemma
1181,zerbrechen::V,σπάζω,brjóta
1182,zerreißen::V,σχίζω,rífa
1183,zerreißen::V,σχίζω,rífa sundur
1184,zerstören::V,καταστρέφω,rífa niður
1185,verbrennen::V,καίω,brenna
1186,geben::V,δίνω,gefa
1187,reichen::V,δίνω,rétta
1188,schenken::V,χαρίζω,gefa
1189,versprechen::V,υπόσχομαι,lofa
1190,versprechen::V,υπόσχομαι,heita
1191,wünschen::V,εύχομαι,óska
1192,loben::V,επαινώ,lofa
1193,loben::V,επαινώ,hrósa
1194,küssen::V,φιλώ,kyssa
1195,wiegen::V,κουνώ,rugga
1196,wiegen::V,νανουρίζω,rugga
1197,zudecken::V,σκεπάζω,þekja
1198,zudecken::V,σκεπάζω,breiða yfir
1199,wecken::V,ξυπνώ,vekja
1200,zeigen::V,δείχνω,sýna
1201,führen::V,οδηγώ,leiða
1202,lehren::V,διδάσκω,kenna
1203,unterrichten::V,διδάσκω,fræða
1204,aufziehen::V,ανατρέφω,ala upp
1205,leiten::V,ηγούμαι,stjórna
1206,leiten::V,διευθύνω,stjórna
1207,antreiben::V,σπρώχνω,hvetja
1208,antreiben::V,παρακινώ,hvetja
1209,lassen::V,αφήνω,láta
1210,einladen::V,προσκαλώ,bjóða heim
1211,vereinigen::V,ενώνω,sameina
1212,besuchen::V,επισκέπτομαι,heimsækja
1213,treffen::V,συναντώ,hitta
1214,sich versammeln::V,μαζεύομαι,safnast saman
1215,spielen::V,παίζω,leika sér
1216,singen::V,τραγουδώ,syngja
1217,tanzen::V,χορεύω,dansa
1218,sich trennen::V,αποχωρίζομαι,skiljast
1219,verlassen::V,εγκαταλείπω,yfirgefa
1220,retten::V,σώζω,bjarga
1221,bewachen::V,φρουρώ,gæta
1222,bewachen::V,φρουρώ,hafa vörð á
1223,schützen::V,προστατεύω,vernda
1224,verteidigen::V,υπερασπίζω,verja
1225,sich schlagen::V,χτυπιέμαι,slást
1226,sich schlagen::V,χτυπιέμαι,berjast
1227,schießen::V,πυροβολώ,skjóta
1228,siegen::V,νικώ,sigra
1229,ärgern::V,τσαντίζω,ergja
1230,ärgern::V,τσαντίζω,skaprauna
1231,schlagen::V,χτυπώ,slá
1232,schlagen::V,χτυπώ,lemja
1233,treten::V,κλοτσώ,sparka
1234,stechen::V,τρυπώ,stinga
1235,stoßen::V,ωθώ,hrinda
1236,stoßen::V,σπρώχνω,hrinda
1237,stehlen::V,κλέβω,stela
1238,stören::V,διαταράσσω,trufla
1239,belästigen::V,ενοχλώ,ónáða
1240,verbergen::V,κρύβω,leyna
1241,täuschen::V,παραπλανώ,gabba
1242,täuschen::V,παραπλανώ,blekkja
1243,betrügen::V,απατώ,svíkja
1244,betrügen::V,απατώ,blekkja
1245,töten::V,σκοτώνω,drepa
1246,töten::V,θανατώνω,drepa
1247,wohnen::V,μένω,búa
1248,wohnen::V,κατοικώ,búa
1249,arbeiten::V,δουλεύω,vinna
1250,arbeiten::V,εργάζομαι,vinna
1251,sammeln::V,μαζεύω,safna
1252,sammeln::V,συλλέγω,safna
1253,pflücken::V,κόβω,tína
1254,pflücken::V,κόβω,reyta
1255,jagen::V,κυνηγώ,veiða
1256,fischen::V,ψαρεύω,fiska
1257,fassen::V,πιάνω,veiða
1258,hüten::V,φυλάγω,gæta
1259,hüten::V,φυλάγω,vakta
1260,hüten::V,προσέχω,gæta
1261,hüten::V,προσέχω,vakta
1262,treiben::V,οδηγώ,reka
1263,anbinden::V,δένω,binda við
1264,anbinden::V,δένω,binda fast
1265,füttern::V,ταΐζω,fóðra
1266,melken::V,αρμέγω,mjólka
1267,hacken::V,κόβω,höggva
1268,gießen::V,ποτίζω,hella
1269,reifen::V,ωριμάζω,þroskast
1270,zubereiten::V,ετοιμάζω,elda
1271,zubereiten::V,ετοιμάζω,tilbúa
1272,kochen::V,βράζω,sjóða
1273,backen::V,ψήνω,baka
1274,braten::V,τηγανίζω,steikja
1275,umrühren::V,ανακατεύω,hræra í
1276,stricken::V,πλέκω,prjóna
1277,nähen::V,ράβω,sauma
1278,färben::V,βάφω,lita
1279,färben::V,χρωματίζω,lita
1280,reinigen::V,καθαρίζω,hreinsa
1281,waschen::V,πλένω,þvo
1282,abwischen::V,σφουγγίζω,þerra
1283,spülen::V,ξεπλένω,skola
1284,spülen::V,ξεπλένω,þvo upp
1285,fegen::V,σκουπίζω,sópa
1286,fegen::V,σκουπίζω,hreinsa
1287,kehren::V,σκουπίζω,sópa
1288,baden::V,κάνω μπάνιο,baða sig
1289,sich waschen::V,πλένομαι,þvo sér
1290,ausziehen::V,βγάζω,fara úr
1291,anziehen::V,φορώ,fara í
1292,sich anziehen::V,ντύνομαι,klæðast
1293,kämmen::V,χτενίζω,greiða
1294,schmücken::V,στολίζω,prýða
1295,schmücken::V,στολίζω,skreyta
1296,sagen::V,λέω,segja
1297,sprechen::V,μιλώ,tala
1298,reden::V,μιλώ,ræða
1299,reden::V,κουβεντιάζω,ræða
1300,sich unterhalten::V,συνομιλώ,spjalla
1301,sich unterhalten::V,συνομιλώ,ræðast við
1302,sich unterhalten::V,κουβεντιάζω,spjalla
1303,sich unterhalten::V,κουβεντιάζω,ræðast við
1304,fragen::V,ρωτώ,spyrja
1305,bitten::V,ζητώ,biðja
1306,bitten::V,παρακαλώ,biðja
1307,erzählen::V,διηγούμαι,segja frá
1308,mitteilen::V,πληροφορώ,tilkynna
1309,nennen::V,ονομάζω,nefna
1310,rufen::V,φωνάζω,kalla
1311,prahlen::V,καυχιέμαι,gorta
1312,übersetzen::V,μεταφράζω,þýða
1313,denken::V,σκέφτομαι,hugsa
1314,glauben::V,πιστεύω,trúa
1315,bemerken::V,παρατηρώ,taka eftir
1316,erkennen::V,αναγνωρίζω,þekkja
1317,begreifen::V,καταλαβαίνω,skilja
1318,verstehen::V,ακούω,skilja
1319,lernen::V,μαθαίνω,læra
1320,wissen::V,ξέρω,vita
1321,sich erinnern an::V,θυμάμαι,minnast
1322,vergessen::V,ξεχνώ,gleyma
1323,messen::V,μετρώ,mæla
1324,zählen::V,μετρώ,telja
1325,rechnen::V,λογαριάζω,reikna
1326,lesen::V,διαβάζω,lesa
1327,malen::V,ζωγραφίζω,mála
1328,zeichnen::V,σχεδιάζω,teikna
1329,schreiben::V,γράφω,skrifa
1330,besitzen::V,κατέχω,hafa
1331,kaufen::V,αγοράζω,kaupa
1332,verkaufen::V,πουλώ,selja
1333,bezahlen::V,πληρώνω,borga
1334,zahlen::V,πληρώνω,borga
1335,beherrschen::V,κυριαρχώ,hafa á valdi sínu
1336,ertragen::V,βαστώ,þola
1337,ertragen::V,αντέχω,þola
