,Concept_ID,bg,hy
783,allein::ADV,само,միայնակ
784,auf einmal::ADV,същевременно,միասնաբար
785,zusammen::ADV,заедно,միասին
786,zusammen::ADV,заедно,իրար հետ
787,lange::ADV,дълго,երկար ժամանակ
788,plötzlich::ADV,изведнъж,հանկարծ
789,sofort::ADV,веднага,իսկույն
790,später::ADV,по-късно,ավելի ուշ
791,später::ADV,по-късно,հետո
792,jetzt::ADV,сега,այժմ
793,heute::ADV,днес,այսօր
794,morgen::ADV,утре,վաղը
795,bald::ADV,скоро,շուտով
796,dann::ADV,после,ապա
797,dann::ADV,после,հետո
798,dann::ADV,тогава,ապա
799,dann::ADV,тогава,հետո
800,gestern::ADV,вчера,երեկ
801,einst::ADV,някога,հին ատեն
802,damals::ADV,тогава,ատէնին
803,danach::ADV,после,ապա
804,danach::ADV,после,այն ժամանակ
805,danach::ADV,след това,ապա
806,danach::ADV,след това,այն ժամանակ
807,vorher::ADV,преди,առաջ
808,vorher::ADV,преди това,առաջ
809,zuerst::ADV,най-напред,նախ
810,einmal::ADV,веднъж,մի անգամ
811,einmal::ADV,един път,մի անգամ
812,manchmal::ADV,понякога,երբեմն
813,oft::ADV,често,հաճախ
814,immer::ADV,винаги,միշտ
815,niemals::ADV,никога,երբեք
816,hier::ADV,тук,այստեղ
817,hier::ADV,тука,այստեղ
818,hierhin::ADV,насам,այստեղ
819,von hier::ADV,оттук,այդտեղից
820,von hier::ADV,оттука,այդտեղից
821,dort::ADV,там,այնտեղ
822,dorthin::ADV,натам,այնտեղ
823,dorthin::ADV,нататък,այնտեղ
824,geradeaus::ADV,направо,ուղիղ
825,vorwärts::ADV,напред,առաջ
826,rückwärts::ADV,назад,դեպի ետ
827,zurück::ADV,обратно,ետ
828,unten::ADV,долу,ներքեւում
829,hinab::ADV,надолу,ներքեւ
830,oben::ADV,горе,վերեւում
831,hinauf::ADV,нагоре,վերեւ
832,überall::ADV,навсякъде,ամենուր
833,nicht::ADV,не,չէ
834,ein wenig::ADV,малко,մի քիչ
835,kaum::ADV,едва,հազիվ
836,kaum::ADV,едвам,հազիվ
837,sehr::ADV,много,շատ
838,sehr::ADV,твърде,շատ
839,so::ADV,тъй,այդպես
840,so::ADV,така,այդպես
841,noch::ADV,още,դեռ
842,nur::ADV,само,միայն
843,schon::ADV,вече,արդեն
844,wieder::ADV,пак,նորից
845,wieder::ADV,пак,դարձյալ
846,wieder::ADV,отново,նորից
847,wieder::ADV,отново,դարձյալ
848,vergebens::ADV,напразно,իզուր
849,vor::PRP,пред,դիմացը
850,hinter::PRP,зад,ետեւը
851,unter::PRP,под,տակ
852,durch::PRP,през,միջով
853,neben::PRP,до,քովը
854,neben::PRP,при,քովը
855,zwischen::PRP,между,միջեւ
856,zwischen::PRP,помежду,միջեւ
857,wegen::PRP,заради,պատճառով
858,wegen::PRP,заради,շնորհից
859,dies::PRN,този,սա
860,dies::PRN,този,այս
861,das::PRN,туй,դա
862,das::PRN,туй,այդ
863,das::PRN,това,դա
864,das::PRN,това,այդ
865,alles::PRN,всичко,ամեն ինչ
866,ich::PRN,аз,ես
867,du::PRN,ти,դու
868,er::PRN,той,նա
869,wir::PRN,ние,մենք
870,ihr::PRN,вие,դուք
871,sie::PRN,те,նրանք
872,was::FPRN,що,ինչ
873,was::FPRN,какво,ինչ
874,wer::FPRN,кой,ով
875,wo::FADV,къде,ուր
876,wo::FADV,къде,որտեղ
877,wohin::FADV,накъде,դեպի ուր
878,wohin::FADV,накъдето,դեպի ուր
879,wie::FADV,как,ինչպես
880,warum::FADV,защо,ինչու
881,wieviel::FNUM,колко,որչափ
882,eins::NUM,един,մեկ
883,zwei::NUM,два,երկու
884,drei::NUM,три,երեք
885,vier::NUM,четири,չորս
886,fünf::NUM,пет,հինգ
887,sechs::NUM,шест,վեց
888,sieben::NUM,седем,յոթ
889,acht::NUM,осем,ութ
890,neun::NUM,девет,ինը
891,zehn::NUM,десет,տասը
892,elf::NUM,единайсет,տասնմեկ
893,elf::NUM,единадесет,տասնմեկ
894,zwölf::NUM,дванайсет,տասներկու
895,zwölf::NUM,дванадесет,տասներկու
896,zwanzig::NUM,двайсет,քսան
897,zwanzig::NUM,двадесет,քսան
898,dreißig::NUM,тридесет,երեսուն
899,vierzig::NUM,четиридесет,քառասուն
900,fünfzig::NUM,петдесет,հիսուն
901,sechzig::NUM,шестдесет,վաթսուն
902,siebzig::NUM,седемдесет,յոթանասուն
903,achtzig::NUM,осемдесет,ութսուն
904,neunzig::NUM,деветдесет,իննսուն
905,hundert::NUM,сто,հարյուր
906,tausend::NUM,хиляда,հազար
907,und::CNJ,а,ու
908,und::CNJ,та,ու
909,oder::CNJ,или,կամ
910,stehen::V,стоя,կանգնել
911,sitzen::V,седя,նստել
912,liegen::V,лежа,ստել
913,hängen::V,вися,կախվել
914,werden::V,бъда,դառնալ
915,werden::V,стана,դառնալ
916,passieren::V,случа се,պատահել
917,beginnen::V,започна,սկսվել
918,enden::V,свърша,վերջանալ
919,wechseln::V,променям,փոխվել
920,aufgehen[Sonne]::V,изгрея,բարձրանալ
921,aufgehen[Sonne]::V,изгрея,ելնել 
922,untergehen[Sonne]::V,заляза,մտնել
923,scheinen[Sonne]::V,грея,շողալ
924,scheinen[Sonne]::V,грея,փայլել
925,scheinen[Sonne]::V,светя,շողալ
926,scheinen[Sonne]::V,светя,փայլել
927,donnern::V,гърмя,որոտալ
928,wehen::V,вея,փչել
929,wehen::V,духам,փչել
930,strömen::V,тека,հոսել
931,strömen::V,лея се,հոսել
932,fließen::V,тека,հոսել
933,sich drehen::V,въртя се,պտտվել
934,schwanken::V,клатя се,տատանվել
935,schwingen::V,трептя,ճոճվել
936,fallen::V,падам,ընկնել
937,brennen::V,горя,այրվել
938,rauchen::V,димя,ծխել
939,regnen::V,вали дъжд,անձրեւ գալ
940,gefrieren::V,замръзна,սառչել
941,tauen::V,топя се,լկիլ
942,schmelzen::V,разтопя се,հալիլ
943,trocknen::V,съхна,չորանալ
944,sieden::V,вря,եռալ
945,sieden::V,кипя,եռալ
946,faulen::V,гния,փտել
947,verfaulen::V,изгния,նեխել
948,reißen::V,напукам се,պատռվել
949,reißen::V,напукам се,ճղվել
950,versinken::V,потъна,սուզվել
951,vergehen::V,минавам,անցնել 
952,erscheinen::V,явя се,հայտնվել
953,erscheinen::V,явя се,երեւալ
954,verschwinden::V,изчезна,անհետանալ
955,sinken::V,падна,ընկնել
956,abnehmen::V,отслабна,փոքրանալ
957,zunehmen::V,нарасна,մեծանալ
958,steigen::V,увелича се,բարձրանալ
959,steigen::V,покачвам се,բարձրանալ
960,wachsen::V,раста,աճել
961,glänzen::V,лъщя,նշուլել
962,glänzen::V,лъщя,փայլիլ
963,glänzen::V,блестя,նշուլել
964,glänzen::V,блестя,փայլիլ
965,funkeln::V,искря,փայլատակել
966,lärmen::V,шумя,աղմուկ հանել
967,läuten::V,звъня,զնգալ
968,klingeln::V,звъня,զնգալ
969,klirren::V,звънтя,զնգզնգալ
970,klirren::V,дрънкам,զնգզնգալ
971,brausen::V,буча,մոլեգնել
972,rauschen::V,шумя,սոսափել
973,klingen::V,звуча,հնչել
974,bellen::V,лая,հաչել
975,heulen::V,вия,ոռնալ 
976,heulen::V,рева,ոռնալ 
977,blasen::V,духна,փչել 
978,pfeifen::V,свиря,սուլել
979,schreien::V,крещя,գոռալ 
980,stöhnen::V,стена,տնքալ
981,stöhnen::V,пъшкам,տնքալ
982,zittern::V,треперя,դողալ
983,leben::V,живея,ապրել
984,geboren werden::V,родя се,ծնվել
985,atmen::V,дишам,շնչել
986,trinken::V,пия,խմել
987,essen::V,ям,ուտել
988,schlucken::V,гълтам,կլանել
989,schlucken::V,гълтам,կուլ տալ
990,müde werden::V,уморя се,հոգնել
991,einschlafen::V,заспя,քուն մտնել
992,schlafen::V,спя,քնել
993,aufwachen::V,събудя се,արթննալ
994,aufstehen::V,стана,ելլել
995,sich erholen::V,отдъхвам си,հանգստանալ
996,krank werden::V,заболея,հիւանդանալ
997,krank sein::V,боледувам,հիվանդ լինել
998,schmerzen::V,боля,ցավել
999,husten::V,кашлям,հազալ
1000,genesen::V,оздравея,ապաքինվել
1001,sterben::V,умра,մեռնել
1002,sterben::V,умра,վախճանվել
1003,umkommen::V,загина,կործանվել
1004,sich bewegen::V,движа се,ընթանալ
1005,sich bewegen::V,мърдам се,ընթանալ
1006,sich rühren::V,движа се,շարժվել
1007,sich erheben::V,стана,կանգնել
1008,sich erheben::V,стана,վեր կենալ
1009,sich setzen::V,седна,նստել
1010,hinfallen::V,падна,ընկնել
1011,laufen::V,ходя,քայլել
1012,schreiten::V,крача,ճեմել
1013,spazierengehen::V,разхождам се,շրջագայել
1014,eilen::V,бързам,շտապել
1015,sich beeilen::V,побързам,շտապել 
1016,sausen::V,тичам,սլանալ
1017,rennen::V,бягам,վազել
1018,springen::V,скачам,ցատկել
1019,klettern::V,катеря се,մագլցել
1020,schaukeln::V,люлея се,ճոճվել
1021,schaukeln::V,люлея се,օրորվել
1022,kriechen::V,лазя,սողալ
1023,kriechen::V,пълзя,սողալ
1024,schwimmen::V,плувам,լողալ
1025,tauchen::V,гмуркам се,սուզվել
1026,rudern::V,греба,թիավարել
1027,fahren::V,пътувам,ընթանալ
1028,fliegen::V,летя,թռչել
1029,fliegen::V,хвърча,թռչել
1030,gehen::V,ида,գնալ
1031,gehen::V,вървя,գնալ
1032,weggehen::V,отида си,հեռանալ
1033,abfahren::V,отпътувам,ճանապարհվել
1034,anhalten::V,спра се,կանգնել
1035,hineingehen::V,влизам,մտնել
1036,eintreten::V,вляза,մտնել
1037,kommen::V,ида,գալ
1038,kommen::V,дойда,գալ
1039,ankommen::V,пристигна,ժամանել
1040,zurückkommen::V,върна се,վերադառնալ
1041,bleiben::V,остана,մնալ
1042,warten::V,чакам,սպասել
1043,erwarten::V,очаквам,սպասել
1044,suchen::V,търся,որոնել
1045,finden::V,намеря,գտնել
1046,versuchen::V,опитам,փորձել
1047,vorbereiten::V,подготвя,պատրաստել
1048,lieben::V,любя,սիրել
1049,mögen::V,обичам,հավանել
1050,mögen::V,обичам,սիրել
1051,lachen::V,смея се,ծիծաղել
1052,rühren::V,трогна,հուզել
1053,weinen::V,плача,լալ
1054,schimpfen::V,ругая,տրտնջալ
1055,schimpfen::V,ругая,քրթմնջել
1056,schimpfen::V,псувам,տրտնջալ
1057,schimpfen::V,псувам,քրթմնջել
1058,sich ärgern::V,ядосам се,զայրանալ
1059,sich fürchten::V,боя се,վախնալ
1060,sich fürchten::V,страхувам се,վախնալ
1061,fürchten::V,боя се от,վախենալ
1062,fürchten::V,страхувам се от,վախենալ
1063,fliehen::V,бягам,փախչել
1064,flüchten::V,бягам,փախչել
1065,flüchten::V,избягам,փախչել
1066,sehen::V,видя,տեսնել
1067,anschauen::V,гледам,դիտել
1068,ansehen::V,поглеждам,նայել
1069,hören::V,чувам,լսել
1070,zuhören::V,слушам,ունկնդրել
1071,probieren::V,опитам,համը տեսել
1072,riechen::V,подуша,հոտ առնել
1073,fühlen::V,усещам,զգալ
1074,fühlen::V,чувствувам,զգալ
1075,scheinen::V,изглеждам,երեւալ
1076,zu sehen sein::V,виждам се,երեւալ
1077,vernehmen::V,доловя,իմանալ 
1078,frieren::V,мръзна,մրսել
1079,tun::V,правя,անել
1080,können::V,мога,կարողանալ
1081,wollen::V,ща,ուզել
1082,wollen::V,ща,ցանկանալ
1083,wollen::V,искам,ուզել
1084,wollen::V,искам,ցանկանալ
1085,anfangen::V,започна,սկսել
1086,beenden::V,свърша,վերջացնել
1087,beenden::V,завърша,վերջացնել
1088,aufhören::V,престана,դադարել
1089,gelingen::V,успея,հաջողվել
1090,gelingen::V,успея,գլուխ գալ
1091,gelingen::V,сполуча,հաջողվել
1092,gelingen::V,сполуча,գլուխ գալ
1093,geraten::V,удам се,ստացվել
1094,öffnen::V,отворя,բաց անել
1095,schließen::V,затворя,փակել 
1096,stellen::V,поставя,դնել
1097,setzen::V,туря,նստեցնել
1098,legen::V,сложа,դնել
1099,legen::V,слагам,դնել
1100,berühren::V,докосна,դիպչել
1101,berühren::V,докосна,շոշափել
1102,verbinden::V,свържа,շաղկապել
1103,bedecken::V,покрия,ծածկել
1104,aufhängen::V,закача,կախել
1105,anzünden::V,запаля,վառել
1106,aufheben::V,вдигна,վերցնել
1107,aufheben::V,повдигна,վերցնել
1108,zurücklassen::V,оставя,թողնել
1109,verlieren::V,загубя,կորցնել
1110,fallen lassen::V,изпусна,գցել
1111,machen::V,направя,անել
1112,herstellen::V,произведа,արտադրել
1113,bauen::V,строя,կառուցել
1114,reparieren::V,поправя,նորոգել
1115,verbessern::V,подобря,բարելավել
1116,ändern::V,променя,փոխել
1117,graben::V,копая,փորել
1118,beugen::V,прегъна,ծռել
1119,biegen::V,прегъна,թեքել
1120,drehen::V,въртя,ոլորել
1121,wenden::V,обърна,պտտել
1122,umdrehen::V,обърна,շրջել
1123,heben::V,вдигам,բարձրացնել
1124,hochheben::V,издигна,բարձրացնել
1125,ergreifen::V,хвана,վարակվել
1126,ergreifen::V,обхвана,վարակվել
1127,halten::V,държа,բռնել
1128,drücken::V,натискам,ճնշել
1129,drücken::V,притискам,ճնշել
1130,schieben::V,тикам,հրել
1131,kratzen::V,одраскам,քերել
1132,lecken::V,лижа,լիզել
1133,lecken::V,ближа,լիզել
1134,beißen::V,хапя,կծել
1135,beißen::V,ухапя,կծել
1136,abreißen::V,откъсна,պոկել
1137,abschneiden::V,отрежа,կտրել 
1138,binden::V,вържа,կապել
1139,stecken::V,пъхна,խրել
1140,brechen::V,троша,կոտրել 
1141,klopfen::V,чукам,թակել
1142,hauen::V,бия,ծեծել
1143,kleben::V,лепя,կպցնել
1144,kleben::V,залепя,կպցնել
1145,reiben::V,трия,շփել
1146,reiben::V,търкам,շփել
1147,streichen::V,намажа,վրան քսել
1148,schleifen::V,остря,սրել 
1149,schneiden::V,режа,կտրել
1150,rütteln::V,разтърсвам,ցնցել
1151,schütteln::V,клатя,թափահարել
1152,schütteln::V,друсам,թափահարել
1153,schwenken::V,размахам,ճոճել
1154,schütten::V,сипя,լցնել
1155,füllen::V,напълня,լիքը լցնել
1156,einwickeln::V,увия,փաթաթել
1157,einwickeln::V,завия,փաթաթել
1158,tragen::V,нося,կրել
1159,tragen::V,нося,տանել
1160,schleppen::V,влача,քաշել
1161,ziehen::V,тегля,ձգել
1162,ziehen::V,тегля,քաշել
1163,ziehen::V,дръпна,ձգել
1164,ziehen::V,дръпна,քաշել
1165,aufbewahren::V,съхраня,պահել 
1166,werfen::V,хвърля,նետել
1167,fangen::V,ловя,
1168,fangen::V,уловя,
1169,packen::V,хвана,հափշտակել
1170,verstecken::V,крия,ծածկել
1171,verstecken::V,скрия,ծածկել
1172,teilen::V,разделя,բաժանել
1173,schicken::V,изпращам,ուղարկել
1174,bringen::V,донеса,բերել
1175,hinzufügen::V,прибавя,ավելացնել
1176,bekommen::V,сдобия се,հայթայթել
1177,erhalten::V,получа,ստանալ
1178,nehmen::V,взема,վերցնել
1179,wählen::V,избирам,ընտրել
1180,auswählen::V,избера,գերադասել
1181,bewahren::V,пазя,պահպանել
1182,behindern::V,преча,խոչընդոտել
1183,behindern::V,спъвам,խոչընդոտել
1184,verderben::V,разваля,փչացնել
1185,beschädigen::V,повредя,վնասել
1186,zerbrechen::V,счупя,ջարդել
1187,zerbrechen::V,счупя,կոտրել
1188,zerreißen::V,скъсам,պատռել
1189,zerstören::V,разруша,քանդել
1190,verbrennen::V,изгоря,այրել
1191,geben::V,дам,տալ
1192,reichen::V,подам,հանձնել
1193,schenken::V,подаря,նվիրել
1194,versprechen::V,обещая,խոստանալ
1195,wünschen::V,желая,մաղթել
1196,loben::V,хваля,գովել
1197,küssen::V,целувам,համբուրել
1198,wiegen::V,люлея,օրորել
1199,zudecken::V,покрия,վրան գցել
1200,wecken::V,събудя,զարթնեցնել
1201,zeigen::V,покажа,ցույց տալ
1202,führen::V,водя,ուղեկցել
1203,führen::V,заведа,ուղեկցել
1204,lehren::V,уча,սովորեցնել
1205,unterrichten::V,преподавам,ավանդել
1206,aufziehen::V,отгледам,դաստիարակել
1207,leiten::V,ръководя,ղեկավարել
1208,leiten::V,ръководя,կառավարել
1209,leiten::V,управлявам,ղեկավարել
1210,leiten::V,управлявам,կառավարել
1211,antreiben::V,подкарвам,շտապեցնել
1212,lassen::V,накарам,ստիպել
1213,einladen::V,поканя,հրավիրել
1214,vereinigen::V,съединя,միացնել
1215,besuchen::V,посетя,այցելել
1216,treffen::V,срещна,հանդիպել
1217,sich versammeln::V,събера се,հավաքվել
1218,spielen::V,играя,խաղալ
1219,singen::V,пея,երգել
1220,tanzen::V,танцувам,պարել
1221,sich trennen::V,разделя се,ցրվել
1222,verlassen::V,напусна,լքել
1223,retten::V,спася,փրկել
1224,bewachen::V,охранявам,պահել
1225,schützen::V,запазя,պաշտպանել
1226,verteidigen::V,защитя,պաշտպանել
1227,sich schlagen::V,бия се,կռվել
1228,schießen::V,стрелям,կրակել
1229,siegen::V,победя,հաղթել
1230,ärgern::V,ядосам,ձանձրացնել
1231,schlagen::V,бия,խփել
1232,schlagen::V,ударя,խփել
1233,treten::V,ритам,քացի տալ
1234,stechen::V,бодна,խայթել
1235,stoßen::V,бутна,մղել
1236,stoßen::V,блъсна,մղել
1237,stören::V,смутя,խանգարել
1238,belästigen::V,отегча,անհանգստացնել
1239,belästigen::V,безпокоя,անհանգստացնել
1240,verbergen::V,скрия,թաքցնել
1241,täuschen::V,измамя,խաբել
1242,betrügen::V,измамя,խաբել
1243,töten::V,убия,սպանել 
1244,töten::V,умъртвя,սպանել 
1245,wohnen::V,живея,բնակվել
1246,arbeiten::V,работя,աշխատել
1247,sammeln::V,събера,հավաքել
1248,pflücken::V,бера,քաղել
1249,pflücken::V,откъсна,քաղել
1250,jagen::V,ловувам,որս անել
1251,fischen::V,ловя риба,ձուկ բռնել
1252,fassen::V,хвана,բռնել
1253,hüten::V,пазя,արածեցնել
1254,treiben::V,карам,հովուել
1255,anbinden::V,завържа,չուանել
1256,füttern::V,храня,կերակրել
1257,melken::V,доя,կթել
1258,hacken::V,сека,կոտորել
1259,gießen::V,полея,ջրել
1260,reifen::V,узрея,հասունանալ 
1261,zubereiten::V,приготвя,պատրաստել
1262,kochen::V,варя,եփել
1263,backen::V,пека,թխել
1264,braten::V,пържа,տապակել
1265,umrühren::V,разбъркам,խառնել
1266,stricken::V,плета,գործել
1267,nähen::V,шия,կարել
1268,färben::V,боядисам,ներկել
1269,reinigen::V,почистя,մաքրել
1270,waschen::V,мия,լվանալ
1271,waschen::V,пера,լվանալ
1272,abwischen::V,избърша,սրբել
1273,spülen::V,плакна,ողողել
1274,spülen::V,плакна,պարզաջրել
1275,fegen::V,измета,ավլել
1276,kehren::V,мета,ավլել
1277,baden::V,къпя се,լողանալ
1278,sich waschen::V,мия се,լվացվել
1279,ausziehen::V,съблека,հանել
1280,anziehen::V,облека,հագնել
1281,sich anziehen::V,облека се,հագնվել
1282,kämmen::V,реша,սանրել
1283,kämmen::V,вчеша,սանրել
1284,schmücken::V,накича,զարդարել
1285,sagen::V,кажа,ասել
1286,sprechen::V,говоря,խոսել
1287,reden::V,говоря,զրուցել
1288,sich unterhalten::V,разговарям,խոսակցել
1289,fragen::V,запитам,հարցնել
1290,bitten::V,моля,խնդրել
1291,erzählen::V,разкажа,պատմել
1292,mitteilen::V,съобщя,հաղորդել
1293,nennen::V,нарека,անվանել
1294,rufen::V,викам,կանչել
1295,rufen::V,повикам,կանչել
1296,prahlen::V,хваля се,պարծենալ
1297,übersetzen::V,преведа,թարգմանել
1298,denken::V,мисля,մտածել
1299,glauben::V,вярвам,հավատալ
1300,bemerken::V,забележа,նկատել
1301,erkennen::V,позная,ճանաչել
1302,begreifen::V,схвана,հասկանալ
1303,verstehen::V,разбера,ըմբռնել
1304,lernen::V,уча се,սովորել
1305,wissen::V,зная,իմանալ
1306,sich erinnern an::V,спомня си за,հիշել
1307,sich erinnern an::V,спомня си за,մտաբերել
1308,vergessen::V,забравя,մոռանալ
1309,messen::V,меря,չափել
1310,zählen::V,броя,թվել
1311,zählen::V,броя,հաշվել
1312,rechnen::V,сметна,հաշվել
1313,rechnen::V,сметна,հաշվարկել
1314,lesen::V,чета,կարդալ
1315,malen::V,рисувам,նկարել
1316,zeichnen::V,рисувам,գծել
1317,schreiben::V,пиша,գրել
1318,besitzen::V,имам,ունենալ
1319,besitzen::V,имам,տեր լինել
1320,besitzen::V,притежавам,ունենալ
1321,besitzen::V,притежавам,տեր լինել
1322,kaufen::V,купя,գնել
1323,kaufen::V,купувам,գնել
1324,verkaufen::V,продам,վաճառել
1325,bezahlen::V,заплатя,վճարել
1326,zahlen::V,платя,վճարել
1327,beherrschen::V,владея,ղեկավարել
1328,ertragen::V,понеса,դիմանալ
1329,Platte::N,,թիթեղ
1330,Stütze::N,,նեցուկ
1331,stehlen::V,,գողանալ
