,Concept_ID,myv,cv
725,faul::A,нузякс,наян
726,faul::A,нузякс,юлхав
727,faul::A,нузякс,ӳркенчӗк
728,fleißig::A,мелень путыця,хастар
729,geizig::A,скупой,хытӑ
730,klug::A,превей,ӑслӑ
731,geschickt::A,маштозь теезь,ӑста
732,lieb::A,вадря,савнӑ
733,lustig::A,весёла,хаваслӑ
734,sanft::A,сэтьме,ачаш
735,hungrig::A,вачо,выҫӑ
736,krank::A,сэредиця,чирлӗ
737,nackt::A,штапо,ҫара
738,traurig::A,нусманя,салхуллӑ
739,lebendig::A,эриця,чӗрӗ
740,gut::A,паро,аван
741,gut::A,паро,лайӑх
742,schlecht::A,берянь,япӑх
743,schlecht::A,берянь,начар
744,richtig::A,виде,тӗрӗс
745,schlimm::A,берянь,йӗрӗнчӗк
746,wahr::A,алкуксонь,чӑн
747,alt::A,ташто,кивӗ
748,neu::A,од,ҫӗнӗ
749,ehemalig::A,икелень,пулнӑ
750,alt[Lebewesen]::A,сыре,ватӑ
751,jung::A,од,яш
752,jung::A,од,ҫамрӑк
753,arm::A,кажов,чухӑн
754,reich::A,сюпав,пуян
755,bekannt::A,содавикс,пӗлӗш
756,berühmt::A,содавикс,чаплӑ
757,fremd::A,лия,ют
758,fremd::A,асодавикс,ют
759,verschieden::A,эрьва,расна
760,nah::A,а васолонь,ҫывӑх
761,nah::A,а васолонь,ҫывӑхри
762,fern::A,умонь,инҫе
763,fern::A,умонь,аякри
764,fern::A,кезэрень,инҫе
765,fern::A,кезэрень,аякри
766,linker::A,керш,сулахай
767,rechter::A,вить,сылтӑм
768,anderer::A,лия,урӑх
769,erster::A,васень,пӗрремӗш
770,erster::A,васенце,пӗрремӗш
771,zweiter::A,омбоце,иккӗмӗш
772,dritter::A,колмоце,виҫҫӗмӗш
773,letzter::A,меельце,юлашки
774,allein::ADV,башка,пӗччен
775,allein::ADV,ськамонзо,пӗччен
776,auf einmal::ADV,вейсэ,кӗмӗрккен
777,zusammen::ADV,вейс,пӗрле
778,zusammen::ADV,вейсэ,пӗрле
779,lange::ADV,кувать,вӑрах
780,plötzlich::ADV,апак учо,сасартӑк
781,sofort::ADV,курок,тӳрех
782,sofort::ADV,нейке,тӳрех
783,später::ADV,мейле,кайран
784,jetzt::ADV,ней,халь
785,jetzt::ADV,ней,халӗ
786,heute::ADV,течи,паян
787,morgen::ADV,ванды,ыран
788,bald::ADV,курок,халех
789,bald::ADV,курок,кӗҫех
790,dann::ADV,мейле,унтан
791,dann::ADV,седе мейле,унтан
792,gestern::ADV,исяк,ӗнер
793,einst::ADV,весть,пӗррехинче
794,einst::ADV,зярдо-бути,пӗррехинче
795,damals::ADV,сестэ,ун чухне
796,damals::ADV,сестэ,апла пулсан
797,danach::ADV,мейле,унтан
798,danach::ADV,седе мейле,унтан
799,vorher::ADV,васняяк,малтан
800,zuerst::ADV,васня,пирвай
801,einmal::ADV,весть,пӗррехинче
802,manchmal::ADV,лиясто,хӑш чухне
803,oft::ADV,сеетьстэ,тӑтӑш
804,immer::ADV,свал,ялан
805,niemals::ADV,а зярдояк,нихӑҫан та
806,hier::ADV,тесэ,кунта
807,hierhin::ADV,тей,кунта
808,von hier::ADV,тестэ,кунтан
809,dort::ADV,тосо,унта
810,dort::ADV,тосо,ҫавӑнта
811,dorthin::ADV,тов,унта
812,dorthin::ADV,тов,ҫавӑнта
813,geradeaus::ADV,витьстэ,тикӗс
814,vorwärts::ADV,икелев,малалла
815,rückwärts::ADV,мекев,хыҫала
816,zurück::ADV,мекев,каялла
817,unten::ADV,ало,аялта
818,hinab::ADV,алов,аялта
819,oben::ADV,вере,ҫӳлте
820,hinauf::ADV,верев,ҫӳле
821,überall::ADV,эрьва косо,таҫта та
822,überall::ADV,эрьва косо,пур ҫӗрте те
823,überall::ADV,эрьва косо,кирек ӑҫта та
824,nicht::ADV,а,мар
825,ein wenig::ADV,аламошка,пӑртак
826,kaum::ADV,ансяк,аран
827,sehr::ADV,пек,питӗ
828,sehr::ADV,вельть,питӗ
829,so::ADV,истя,апла
830,noch::ADV,таго,татах
831,nur::ADV,ансяк,ҫех
832,schon::ADV,уш,ӗнтӗ
833,wieder::ADV,таго,каллех
834,vergebens::ADV,стяко,харам
835,vor::PRP,икеле,умӗнче
836,hinter::PRP,вельде,кайра
837,unter::PRP,ало,айне
838,unter::PRP,ало,айӗпе
839,unter::PRP,ало,айӗнче
840,unter::PRP,ало,ҫитеспе
841,durch::PRP,пачк,витӗр
842,neben::PRP,вакссо,патӗнче
843,zwischen::PRP,ютксо,хушшинче
844,wegen::PRP,кис,пула
845,wegen::PRP,кис,пирки
846,wegen::PRP,коряс,пула
847,wegen::PRP,коряс,пирки
848,wegen::PRP,кувалт,пула
849,wegen::PRP,кувалт,пирки
850,dies::PRN,те,ку
851,dies::PRN,те,ҫак
852,das::PRN,те,ҫав
853,das::PRN,тона,ҫав
854,alles::PRN,весе,пурте
855,alles::PRN,весе,йӑлт
856,alles::PRN,весемесь,пурте
857,alles::PRN,весемесь,йӑлт
858,ich::PRN,мон,эп
859,du::PRN,тон,эс
860,er::PRN,сон,вӑл
861,wir::PRN,минь,эпир
862,ihr::PRN,тынь,эсир
863,sie::PRN,сынь,вӗсем
864,was::FPRN,мезе,мӗн
865,was::FPRN,мезе,мӗскер
866,was::FPRN,мезе,мӗн те пулин
867,wer::FPRN,ки,кам
868,wo::FADV,косо,ӑҫта
869,wohin::FADV,ков,ӑҫта
870,wohin::FADV,козо,ӑҫта
871,wie::FADV,кода,епле
872,wie::FADV,кода,мӗнле
873,warum::FADV,мекс,ма
874,warum::FADV,мекс,мӗншӗн
875,wieviel::FNUM,зяро,миҫе
876,eins::NUM,вейке,пӗр
877,eins::NUM,вейке,пӗрре
878,zwei::NUM,кавто,ик
879,zwei::NUM,кавто,икӗ
880,zwei::NUM,кавто,иккӗ
881,drei::NUM,колмо,виҫ
882,drei::NUM,колмо,виҫӗ
883,drei::NUM,колмо,виҫҫӗ
884,vier::NUM,ниле,тӑват
885,fünf::NUM,вете,пилӗк
886,fünf::NUM,вете,пиллӗк
887,sechs::NUM,кото,улт
888,sechs::NUM,кото,ултӑ
889,sechs::NUM,кото,улттӑ
890,sieben::NUM,сисем,ҫич
891,sieben::NUM,сисем,ҫичӗ
892,sieben::NUM,сисем,ҫиччӗ
893,acht::NUM,кавксо,сакӑр
894,acht::NUM,кавксо,саккӑр
895,neun::NUM,вейксэ,тӑхӑр
896,neun::NUM,вейксэ,тӑххӑр
897,zehn::NUM,кемень,вунӑ
898,zehn::NUM,кемень,вуннӑ
899,elf::NUM,кевейкее,вун пӗр
900,zwölf::NUM,кемгавтово,вун ик
901,zwölf::NUM,кемгавтово,вун икӗ
902,zwölf::NUM,кемгавтово,вун иккӗ
903,zwanzig::NUM,комсь,ҫирӗм
904,dreißig::NUM,колоньгемень,вӑтӑр
905,vierzig::NUM,ниленьгемень,хӗрӗх
906,fünfzig::NUM,ведьгемень,аллӑ
907,sechzig::NUM,кодгемень,утмӑл
908,siebzig::NUM,сизьгемень,ҫитмӗл
909,achtzig::NUM,кавксоньгемень,сакӑр вунӑ
910,achtzig::NUM,кавксоньгемень,сакӑр вуннӑ
911,neunzig::NUM,вейксэньгемень,тӑхӑр вун
912,neunzig::NUM,вейксэньгемень,тӑхӑр вунӑ
913,neunzig::NUM,вейксэньгемень,тӑхӑр вуннӑ
914,hundert::NUM,сядо,ҫӗр
915,tausend::NUM,тыща,пин
916,und::CNJ,ды,та
917,oder::CNJ,или,е
918,stehen::V,аштемс стядо,тӑр
919,sitzen::V,аштемс озадо,лар
920,liegen::V,мадезь аштемс,вырт
921,hängen::V,нурьгемс,усӑнса тӑр
922,hängen::V,нурьгемс,ҫакӑнса тӑр
923,werden::V,арамс,пул
924,passieren::V,лисэмс,пул
925,beginnen::V,ушодомс,пуҫлан
926,enden::V,лоткамс,пӗт
927,enden::V,лоткамс,вӗҫлен
928,wechseln::V,полавтнемс,улшӑн
929,aufgehen[Sonne]::V,лисемс,тух
930,aufgehen[Sonne]::V,стямс,тух
931,untergehen[Sonne]::V,валгомс,анса лар
932,scheinen[Sonne]::V,валдомтомс,пӑх
933,donnern::V,цярномс,кӗмсӗртет
934,donnern::V,цярномс,авӑт
935,donnern::V,галдордомс,кӗмсӗртет
936,donnern::V,галдордомс,авӑт
937,wehen::V,пувамс,варкӑш
938,strömen::V,чудемс,тӑкӑн
939,fließen::V,чудемс,юх
940,sich drehen::V,велямс,ҫаврӑн
941,schwanken::V,лыкамс,чӳхен
942,schwanken::V,якамс,чӳхен
943,schwingen::V,нурсемс,суллан
944,schwingen::V,лыкамс,суллан
945,fallen::V,прамс,кип
946,fallen::V,прамс,тӳр кип
947,fallen::V,прамс,татӑлса ан
948,fallen::V,сяворемс,кип
949,fallen::V,сяворемс,тӳр кип
950,fallen::V,сяворемс,татӑлса ан
951,brennen::V,паломс,ҫун
952,rauchen::V,качадомс,мӑкӑрлан
953,rauchen::V,качадомс,тӗтӗм кӑлар
954,regnen::V,пиземс,ҫумӑр ҫӑвать
955,gefrieren::V,кельмемс,шӑн
956,tauen::V,соламс,ирӗл
957,schmelzen::V,соламс,ирӗл
958,trocknen::V,коськемс,тип
959,sieden::V,лакамс,вӗре
960,sieden::V,пиксемс,вӗре
961,faulen::V,наксадомс,ҫӗр
962,verfaulen::V,наксадомс,ҫӗр
963,reißen::V,сезневемс,ҫурӑл
964,versinken::V,ваямс,пут
965,vergehen::V,ютамс,ирт
966,erscheinen::V,лисемс,курӑн
967,erscheinen::V,лисемс,курӑнса кай
968,verschwinden::V,ёмамс,ҫухал
969,sinken::V,явамс,чак
970,abnehmen::V,киремемс,чак
971,zunehmen::V,ламолгадомс,пысӑклан
972,zunehmen::V,раштамс,пысӑклан
973,steigen::V,куземс,ҫӗклен
974,steigen::V,кепсевемс,ҫӗклен
975,wachsen::V,касомс,ӳс
976,glänzen::V,цитнемс,ҫиҫ
977,funkeln::V,пиндолдомс,ялкӑш
978,funkeln::V,пиндолдомс,йӑлтӑртат
979,funkeln::V,цивтёрдомс,ялкӑш
980,funkeln::V,цивтёрдомс,йӑлтӑртат
981,lärmen::V,шалномс,шавла
982,läuten::V,гайгезевемс,шӑнкӑравла
983,klingeln::V,чавомс баягас,шӑнкӑравла
984,klirren::V,калдордомс,калтлат
985,klirren::V,калдордомс,шӑнкӑлтат
986,klirren::V,кальцяемс,калтлат
987,klirren::V,кальцяемс,шӑнкӑлтат
988,brausen::V,лакамс,ахӑр
989,rauschen::V,лажномс,вашӑлтат
990,rauschen::V,лажномс,чашӑлтат
991,klingen::V,гайгемс,янӑра
992,bellen::V,онгомс,вӗр
993,heulen::V,урномс,ула
994,blasen::V,пувамс,вӗр
995,pfeifen::V,вешкемс,шӑхӑр
996,schreien::V,пижнемс,кӑшкӑр
997,stöhnen::V,кувсемс,йынӑш
998,zittern::V,тарномс,чӗтре
999,leben::V,эрямс,пурӑн
1000,geboren werden::V,чачомс,ҫурал
1001,atmen::V,лексемс,сывла
1002,trinken::V,симемс,ӗҫ
1003,essen::V,ярсамс,ҫи
1004,schlucken::V,нилемс,ҫӑт
1005,schlucken::V,порнемс,ҫӑт
1006,müde werden::V,сиземс,ӗшен
1007,einschlafen::V,матедевемс,ыйха пут
1008,einschlafen::V,матедевемс,ҫывӑрса кай
1009,schlafen::V,удомс,ҫывӑр
1010,aufwachen::V,сыргоземс,вӑран
1011,aufstehen::V,стямс,тӑр
1012,sich erholen::V,оймсемс,кан
1013,krank werden::V,сэредезевемс,чирле
1014,krank sein::V,сэредемс,чирле
1015,schmerzen::V,сэредемс,сур
1016,schmerzen::V,сэредемс,ырат
1017,husten::V,козомс,ӳсӗр
1018,genesen::V,пичкамс,сывал
1019,genesen::V,пичкамс,тӳрлен
1020,sterben::V,куломс,вил
1021,umkommen::V,чавовомс,вил
1022,umkommen::V,ёмамс,вил
1023,sich bewegen::V,шаштомс,куҫ
1024,sich rühren::V,сыргамс,хускал
1025,sich erheben::V,куземс,тӑр
1026,sich setzen::V,озамс,лар
1027,hinfallen::V,прамс,ӳк
1028,hinfallen::V,сяворемс,ӳк
1029,laufen::V,якамс,ут
1030,schreiten::V,эскелямс,ут
1031,schreiten::V,молемс,ут
1032,spazierengehen::V,якамс,уҫӑлса ҫӳре
1033,spazierengehen::V,якамс,уткаласа ҫӳре
1034,eilen::V,эрзкалемс,васка
1035,eilen::V,эрзкалемс,хыпалан
1036,eilen::V,капшамс,васка
1037,eilen::V,капшамс,хыпалан
1038,sich beeilen::V,капшамс,васка
1039,sich beeilen::V,капшамс,хыпалан
1040,sausen::V,ливтямс,ыткӑн
1041,sausen::V,ливтямс,вӗҫтер
1042,rennen::V,чийнемс,чуп
1043,rennen::V,ардтнемс,чуп
1044,springen::V,кирнявтнемс,сик
1045,klettern::V,куземс,улӑх
1046,schaukeln::V,нурямс,йӳрӗн
1047,kriechen::V,ёзмолдомс,шу
1048,kriechen::V,ёзмолдомс,упален
1049,schwimmen::V,уемс,иш
1050,tauchen::V,чопавтомс,чӑм
1051,tauchen::V,чопавтнемс,чӑм
1052,rudern::V,миледемс,авӑс
1053,fahren::V,ардомс,пыр
1054,fliegen::V,ливтямс,вӗҫ
1055,gehen::V,туемс,кай
1056,gehen::V,молемс,кай
1057,weggehen::V,туемс,кай
1058,abfahren::V,туемс,тапран
1059,anhalten::V,лоткамс,чарӑн
1060,hineingehen::V,совамс,кӗр
1061,eintreten::V,совамс,кӗр
1062,eintreten::V,эскельдямс,кӗр
1063,kommen::V,самс,кил
1064,ankommen::V,самс,ҫит
1065,ankommen::V,пачкодемс,ҫит
1066,zurückkommen::V,велявтомс,таврӑн
1067,zurückkommen::V,велявтомс,каялла кил
1068,bleiben::V,кадовомс,юл
1069,warten::V,учомс,кӗт
1070,erwarten::V,учомс,кӗт
1071,suchen::V,вешнемс,шыра
1072,finden::V,муемс,туп
1073,versuchen::V,варштамс,пикен
1074,vorbereiten::V,анокстамс,хатӗрле
1075,lieben::V,вечкемс,юрат
1076,mögen::V,вечкемс,кӑмӑлла
1077,mögen::V,вечкемс,килӗштер
1078,lachen::V,пейдемс,кул
1079,lachen::V,пейдемс,ахӑлтат
1080,rühren::V,токамс седейс,ҫулӑх
1081,weinen::V,авардемс,йӗр
1082,weinen::V,авардемс,макӑр
1083,schimpfen::V,сёвномс,вӑрҫ
1084,schimpfen::V,сёвномс,ятлаҫ
1085,sich ärgern::V,кежиявтнемс,ҫиллен
1086,sich fürchten::V,пелемс,шиклен
1087,fürchten::V,пелемс,хӑра
1088,fliehen::V,оргодемс,тар
1089,flüchten::V,ворьгодемс,чупса тар
1090,flüchten::V,чадомс,чупса тар
1091,sehen::V,неемс,кур
1092,anschauen::V,ваномс,пӑхса ил
1093,ansehen::V,ваномс,пӑх
1094,hören::V,марямс,илт
1095,zuhören::V,кунсоломс,итле
1096,zuhören::V,кунсоломс,тӑнла
1097,probieren::V,варшамс,астив
1098,riechen::V,никсемс,шӑршла
1099,fühlen::V,марямс,туй
1100,fühlen::V,марямс,сис
1101,scheinen::V,марявомс,туйӑн
1102,zu sehen sein::V,неявомс,курӑн
1103,vernehmen::V,марямс,пӑл
1104,frieren::V,кельмемс,йӳтен
1105,tun::V,теемс,ту
1106,können::V,маштомс,пултар
1107,wollen::V,бажамс,те
1108,anfangen::V,кармамс,пуҫла
1109,beenden::V,прядомс,пӗтер
1110,aufhören::V,лоткамс,пӑрах
1111,gelingen::V,удаламс,ӑн
1112,geraten::V,лисемс,пул
1113,öffnen::V,панжомс,уҫ
1114,schließen::V,пекстамс,хуп
1115,schließen::V,сёлгомс,хуп
1116,schließen::V,конямс,хуп
1117,stellen::V,аравтомс,ларт
1118,stellen::V,аравтомс,тӑрат
1119,setzen::V,ойсевтемс,ларт
1120,setzen::V,озавтнемс,ларт
1121,legen::V,путомс,хур
1122,berühren::V,токамс,перӗн
1123,verbinden::V,содомс,сып
1124,bedecken::V,вельтямс,вит
1125,aufhängen::V,понгавтомс,ҫак
1126,anzünden::V,кирвастемс,ҫут
1127,aufheben::V,кепедемс,ҫӗкле
1128,zurücklassen::V,кадомс,манса хӑвар
1129,verlieren::V,ёмавтомс,ҫӗтер
1130,fallen lassen::V,правтомс,ӳкер
1131,machen::V,теемс,ту
1132,herstellen::V,анокстамс,ӑстала
1133,bauen::V,путомс,ту
1134,reparieren::V,витемс,юса
1135,verbessern::V,паролгавтомс,лайӑхлат
1136,verbessern::V,вадрялгавтомс,лайӑхлат
1137,ändern::V,полавтомс,улӑштар
1138,graben::V,чувомс,чав
1139,graben::V,чувомс,чакала
1140,graben::V,таргамс,чав
1141,graben::V,таргамс,чакала
1142,beugen::V,мендемс,кукӑрт
1143,biegen::V,комавтомс,ав
1144,biegen::V,комавтомс,кукӑрт
1145,drehen::V,чаравтомс,ҫавӑр
1146,drehen::V,велявтнемс,ҫавӑр
1147,wenden::V,велявтомс,ӳпӗнтер
1148,umdrehen::V,велявтомс,ҫавӑр
1149,heben::V,кепедемс,хӑпарт
1150,hochheben::V,кепедемс,йӑт
1151,ergreifen::V,кундамс,тыт
1152,halten::V,кирдемс,тыт
1153,drücken::V,нуемс,пус
1154,schieben::V,шаштомс,тӗк
1155,schieben::V,шаштомс,тӗрт
1156,kratzen::V,ангордамс,хыр
1157,lecken::V,нолсемс,ҫула
1158,beißen::V,сускомс,ҫырт
1159,beißen::V,сускомс,хып
1160,abreißen::V,сеземс,тат
1161,abschneiden::V,печкемс,кас
1162,binden::V,кодамс,ҫых
1163,binden::V,сюлмамс,ҫых
1164,stecken::V,сялгомс,чик
1165,brechen::V,синдемс,хуҫ
1166,brechen::V,калавтомс,хуҫ
1167,klopfen::V,калтаямс,такка
1168,hauen::V,чавомс,шакка
1169,kleben::V,педявтнемс,ҫыпӑҫтар
1170,reiben::V,ёзамс,сӑтӑр
1171,streichen::V,вадемс,сӗр
1172,schleifen::V,човамс,хӑйра
1173,schneiden::V,керямс,кас
1174,rütteln::V,чукамс,лӑка
1175,rütteln::V,чукамс,силлентер
1176,rütteln::V,лыкавтомс,лӑка
1177,rütteln::V,лыкавтомс,силлентер
1178,schütteln::V,чукамс,лӑка
1179,schütteln::V,чукамс,силлентер
1180,schwenken::V,яхолемс,сулла
1181,schütten::V,каямс,тултар
1182,füllen::V,пештямс,тултар
1183,einwickeln::V,тапарямс,чӗрке
1184,tragen::V,кандомс,ҫӗкле
1185,schleppen::V,ускомс,сӗтӗр
1186,ziehen::V,ускомс,тӑс
1187,aufbewahren::V,ванстомс,усра
1188,werfen::V,ёртомс,пӑрах
1189,fangen::V,кундамс,тыт
1190,packen::V,кундамс,тыт
1191,verstecken::V,кекшемс,пытарса хур
1192,teilen::V,явомс,уйӑр
1193,teilen::V,явомс,пайла
1194,schicken::V,кучомс,яр
1195,bringen::V,кандомс,кӳр
1196,hinzufügen::V,путомс,хуш
1197,hinzufügen::V,максомс,хуш
1198,bekommen::V,саемс,ил
1199,bekommen::V,саемс,туян
1200,erhalten::V,саемс,ил
1201,erhalten::V,саемс,туян
1202,nehmen::V,саемс,ил
1203,wählen::V,кочкамс,суйла
1204,auswählen::V,кочкамс,суйла
1205,bewahren::V,ванстомс,упра
1206,behindern::V,кирдемс,кансӗрле
1207,behindern::V,кирдемс,чӑрмантар
1208,verderben::V,коламс,пӑс
1209,beschädigen::V,теемс зыян,пӑс
1210,zerbrechen::V,коламс,ват
1211,zerbrechen::V,коламс,ҫӗмӗр
1212,zerreißen::V,сеземс,ҫур
1213,zerstören::V,калавтомс,иш
1214,verbrennen::V,пултамс,ҫунтар
1215,geben::V,максомс,пар
1216,reichen::V,максомс,пар
1217,schenken::V,каземс,парнеле
1218,versprechen::V,алтамс,тума пул
1219,versprechen::V,алтамс,сӑмах пар
1220,wünschen::V,арсемс,сун
1221,loben::V,шнамс,ырла
1222,küssen::V,палсемс,чуп ту
1223,wiegen::V,нурсемс,сиктер
1224,wiegen::V,нурсемс,силле
1225,zudecken::V,тавадомс,вит
1226,zudecken::V,вельтямс,вит
1227,wecken::V,стявтомс,вӑрат
1228,zeigen::V,невтемс,кӑтарт
1229,führen::V,ветямс,илсе пыр
1230,führen::V,ветямс,ҫавӑтса пыр
1231,lehren::V,тонавтомс,вёрент
1232,unterrichten::V,тонавтомс,вёрент
1233,aufziehen::V,трямс,вӗрент
1234,aufziehen::V,кастомс,вӗрент
1235,leiten::V,ветямс,тытса пыр
1236,leiten::V,азоркстамс,тытса пыр
1237,antreiben::V,ветямс,васкат
1238,lassen::V,кармавтомс,пусахла
1239,lassen::V,кармавтомс,хуш
1240,einladen::V,тердемс,чӗн
1241,vereinigen::V,вейсэндямс,пӗрлештер
1242,vereinigen::V,вейс путомс,пӗрлештер
1243,vereinigen::V,вейс пурнамс,пӗрлештер
1244,besuchen::V,варштамс,ҫит
1245,besuchen::V,варштамс,кӗрсе кур
1246,treffen::V,вастомс,тӗл пул
1247,sich versammeln::V,промокшномс,пуҫтарӑн
1248,spielen::V,налксемс,выля
1249,singen::V,морамс,юрла
1250,tanzen::V,киштемс,ташла
1251,sich trennen::V,явомс,уйрӑл
1252,verlassen::V,кадомс,хӑвар
1253,retten::V,идемс,ҫӑл
1254,bewachen::V,ванстомс,хуралла
1255,schützen::V,аштемс,сыхла
1256,verteidigen::V,ваномс,хӳтӗле
1257,sich schlagen::V,тюремс,ҫапӑҫ
1258,schießen::V,ледемс,пер
1259,siegen::V,изнямс,ҫӗн
1260,siegen::V,изнямс,ҫӗнтер
1261,ärgern::V,кежейгавтомс,тарӑхтар
1262,ärgern::V,кежейгавтомс,ҫиллентер
1263,schlagen::V,токамс,ҫап
1264,treten::V,тапамс,тап
1265,stechen::V,пупамс,чик
1266,stoßen::V,тулкадемс,чыш
1267,stehlen::V,саламс,вӑрла
1268,stören::V,пирямс ки,кансӗрле
1269,belästigen::V,а максомс,аптӑрат
1270,belästigen::V,а максомс,хупла
1271,belästigen::V,а кадомс оймамо,аптӑрат
1272,belästigen::V,а кадомс оймамо,хупла
1273,verbergen::V,сёпомс,пытар
1274,verbergen::V,кекшемс,пытар
1275,täuschen::V,манямс,суй
1276,betrügen::V,манчемс,ултала
1277,töten::V,чавномс,вӗлер
1278,töten::V,маштнемс,вӗлер
1279,wohnen::V,эрямс,чуна пар
1280,wohnen::V,эрямс,парӑнса тӑр
1281,arbeiten::V,важодемс,ӗҫле
1282,sammeln::V,пурнамс,пух
1283,pflücken::V,ноцковтнемс,тат
1284,jagen::V,кундамс,сунара ҫӳре
1285,fischen::V,калонь кундамс,пулӑ тыт
1286,fassen::V,кундамс,тыт
1287,hüten::V,ваномс,кӗт
1288,treiben::V,панемс,хӑвала
1289,anbinden::V,сюлмамс,кӑкар
1290,füttern::V,андомс,ҫитер
1291,melken::V,потявтомс,су
1292,hacken::V,лазномс,вакла
1293,gießen::V,валомс,шӑвар
1294,reifen::V,кенеремс,пиҫ
1295,zubereiten::V,анокстамс,пӗҫер
1296,kochen::V,пидемс,пӗҫер
1297,backen::V,пидемс,пӗҫер
1298,braten::V,пуштамс,ӑшала
1299,umrühren::V,човорямс,хутӑштар
1300,stricken::V,кодамс,ҫых
1301,nähen::V,стамс,ҫӗле
1302,färben::V,артомс,пӗвет
1303,reinigen::V,урядамс,тасат
1304,waschen::V,муськемс,ҫу
1305,abwischen::V,нардамс,шӑл
1306,spülen::V,ёрвалдомс,чӳхе
1307,fegen::V,тенсемс,шӑл
1308,kehren::V,тенсемс,шӑл
1309,baden::V,экшелямс,шыва кӗр
1310,sich waschen::V,шлямс,ҫӑвӑн
1311,ausziehen::V,кайсевтемс,салан
1312,anziehen::V,оршамс,тӑхӑн
1313,sich anziehen::V,оршамс,тӑхӑн
1314,kämmen::V,судрямс,тура
1315,schmücken::V,мазылгавтомс,илемлет
1316,schmücken::V,наряжамс,илемлет
1317,sagen::V,меремс,те
1318,sprechen::V,кортамс,кала
1319,reden::V,кортамс,сӑмахла
1320,reden::V,кортамс,калаҫ
1321,sich unterhalten::V,кортнемс,пупле
1322,fragen::V,кевкстемс,ыйт
1323,bitten::V,вешемс,ыйт
1324,erzählen::V,ёвтнемс,каласа пар
1325,mitteilen::V,ёвтамс,пӗлтер
1326,mitteilen::V,ёвтамс,хыпарла
1327,nennen::V,лемдемс,те
1328,nennen::V,лемдемс,чӗн
1329,nennen::V,путомс лем,те
1330,nennen::V,путомс лем,чӗн
1331,rufen::V,тердемс,чӗн
1332,rufen::V,серьгедемс,чӗн
1333,prahlen::V,шнамс пря,мухтан
1334,prahlen::V,шнамс пря,вӗҫкӗнлен
1335,übersetzen::V,ютавтомс,куҫар
1336,denken::V,арсемс,шухӑшла
1337,glauben::V,кемемс,ӗнен
1338,bemerken::V,неемс,асӑрха
1339,erkennen::V,содамс,палла
1340,begreifen::V,пачкодемс,ӑнлан
1341,verstehen::V,чарькодемс,пӗл
1342,lernen::V,тонавтнемс,вӗрен
1343,wissen::V,содамс,пӗл
1344,wissen::V,содамс,ӑнкар
1345,sich erinnern an::V,ледстямс,аса ил
1346,vergessen::V,стувтомс,ман
1347,vergessen::V,стувтомс,манса кай
1348,messen::V,онкстнемс,виҫ
1349,zählen::V,ловомс,шутла
1350,rechnen::V,ловомс,шутла
1351,lesen::V,ловномс,вула
1352,malen::V,рисовамс,ӳкер
1353,zeichnen::V,рисовамс,ӳкер
1354,schreiben::V,сёрмадомс,ҫыр
1355,besitzen::V,улемс,тыт
1356,besitzen::V,улемс азорокс,тыт
1357,kaufen::V,рамамс,ил
1358,kaufen::V,рамамс,туян
1359,verkaufen::V,миемс,сут
1360,bezahlen::V,пандомс,тӳле
1361,zahlen::V,пандомс,тӳле
1362,beherrschen::V,азоркстамс,тыт
1363,ertragen::V,кирдемс,тӳс
