,Concept_ID,cy,ca
825,zwischen::PRP,rhwng,entre
826,zwischen::PRP,cydrhwng,entre
827,wegen::PRP,o achos,a causa de
828,wegen::PRP,oherwydd,a causa de
829,dies::PRN,hyn,aquest
830,das::PRN,hynny,això
831,alles::PRN,popeth,tot
832,ich::PRN,fi,jo
833,du::PRN,ti,tu
834,er::PRN,fe,ell
835,wir::PRN,ni,nosaltres
836,ihr::PRN,chi,vosaltres
837,sie::PRN,hwy,ells
838,sie::PRN,hwy,elles
839,was::FPRN,pa beth,què
840,wer::FPRN,pwy,qui
841,wo::FADV,ble,on
842,wo::FADV,ym mha le,on
843,wohin::FADV,i ble,cap a on
844,wohin::FADV,i ba le,cap a on
845,wie::FADV,sut,com
846,warum::FADV,pam,per què
847,wieviel::FNUM,faint,quant
848,eins::NUM,un,u
849,zwei::NUM,dau,dos
850,drei::NUM,tri,tres
851,vier::NUM,pedwar,quatre
852,fünf::NUM,pump,cinc
853,sechs::NUM,chwech,sis
854,sieben::NUM,saith,set
855,acht::NUM,wyth,vuit
856,neun::NUM,naw,nou
857,zehn::NUM,deg,deu
858,elf::NUM,un ar ddeg,onze
859,zwölf::NUM,deuddeg,dotze
860,zwölf::NUM,un deg dau,dotze
861,zwanzig::NUM,ugain,vint
862,dreißig::NUM,tri deg,trenta
863,dreißig::NUM,deg ar hugain,trenta
864,vierzig::NUM,deugain,quaranta
865,fünfzig::NUM,hanner cant,cinquanta
866,sechzig::NUM,chwe deg,seixanta
867,siebzig::NUM,saith deg,setanta
868,siebzig::NUM,deg a thrigain,setanta
869,achtzig::NUM,wyth deg,vuitanta
870,achtzig::NUM,pedar ugain,vuitanta
871,neunzig::NUM,naw deg,noranta
872,neunzig::NUM,deg a phedwar ugain,noranta
873,hundert::NUM,cant,cent
874,tausend::NUM,mil,mil
875,und::CNJ,a,i
876,oder::CNJ,neu,o
877,stehen::V,sefyll,estar de peu
878,sitzen::V,eistedd,seure
879,liegen::V,gorwedd,jeure
880,hängen::V,hongian,penjar
881,werden::V,dod yn,fer-se
882,werden::V,dod yn,posar-se
883,werden::V,mynd yn,fer-se
884,werden::V,mynd yn,posar-se
885,passieren::V,digwydd,succeir
886,beginnen::V,cychwyn,iniciar-se
887,enden::V,gorffen,acabar-se
888,enden::V,gorffen,terminar-se
889,wechseln::V,newid,canviar
890,aufgehen[Sonne]::V,codi,sortir
891,untergehen[Sonne]::V,machlud,posar-se
892,scheinen[Sonne]::V,tywynnu,brillar
893,donnern::V,taranu,tronar
894,wehen::V,chwythu,bufar
895,strömen::V,ffrydio,afluir
896,fließen::V,llifo,fluir
897,sich drehen::V,troi,girar
898,sich drehen::V,cylchdroi,girar
899,schwanken::V,siglo,vacil·lar
900,schwingen::V,siglo,oscil·lar
901,fallen::V,cwympo,caure
902,fallen::V,cwympo,tombar
903,brennen::V,llosgi,cremar
904,rauchen::V,mygu,fumejar
905,regnen::V,glawio,ploure
906,gefrieren::V,rhewi,gelar-se
907,tauen::V,toddi,fondre's
908,tauen::V,meirioli,fondre's
909,schmelzen::V,toddi,fondre's
910,trocknen::V,sychu,assecar-se
911,sieden::V,berwi,bullir
912,faulen::V,pydru,podrir-se
913,faulen::V,braenu,podrir-se
914,verfaulen::V,pydru,podrir-se
915,verfaulen::V,dadfeilio,podrir-se
916,reißen::V,clecian,trencar-se
917,reißen::V,torri'n glats,trencar-se
918,versinken::V,suddo,enfonsar-se
919,vergehen::V,myned heibio,passar
920,vergehen::V,pasio,passar
921,erscheinen::V,ymddangos,aparèixer
922,verschwinden::V,diflannu,desaparèixer
923,sinken::V,syrthio,baixar
924,sinken::V,syrthio,descendir
925,abnehmen::V,lleihau,decréixer
926,zunehmen::V,cynyddu,augmentar
927,steigen::V,codi,pujar
928,wachsen::V,tyfu,créixer
929,glänzen::V,disgleirio,brillar
930,glänzen::V,disgleirio,resplendir
931,funkeln::V,pefrio,espurnejar
932,lärmen::V,cadw sŵn,fer soroll
933,lärmen::V,gwneud twrw,fer soroll
934,läuten::V,canu,sonar
935,klingeln::V,canu,trucar
936,klingeln::V,seinio,trucar
937,klirren::V,tincian,dringar
938,brausen::V,rhuo,rugir
939,rauschen::V,siffrwd,murmurar
940,rauschen::V,chwithrwd,murmurar
941,klingen::V,seinio,sonar
942,bellen::V,cyfarth,lladrar
943,heulen::V,udo,udolar
944,heulen::V,oernadu,udolar
945,blasen::V,chwythu,bufar
946,pfeifen::V,chwibanu,xiular
947,schreien::V,gweiddi,cridar
948,schreien::V,bloeddio,cridar
949,stöhnen::V,griddfan,gemegar
950,zittern::V,crynu,tremolar
951,leben::V,byw,vīure
952,geboren werden::V,cael eich geni,néixer
953,atmen::V,anadlu,respirar
954,trinken::V,yfed,beure
955,essen::V,bwyta,menjar
956,schlucken::V,llyncu,empassar-se
957,müde werden::V,blino,cansar-se
958,einschlafen::V,mynd i gysgu,adormir-se
959,einschlafen::V,syrthio i gysgu,adormir-se
960,schlafen::V,huno,dormir
961,schlafen::V,cysgu,dormir
962,aufwachen::V,dihuno,despertar-se
963,aufstehen::V,codi,llevar-se
964,sich erholen::V,ymlacio,descansar
965,sich erholen::V,dadflino,descansar
966,krank werden::V,mynd yn sâl,posar-se malalt
967,krank werden::V,mynd yn wael,posar-se malalt
968,krank sein::V,gwaelu,estar malalt
969,schmerzen::V,brifo,doldre
970,husten::V,pesychu,tossir
971,genesen::V,gwella,recuperar-se
972,genesen::V,cael yn ôl,recuperar-se
973,sterben::V,marw,morir
974,umkommen::V,trengi,perir
975,sich bewegen::V,symud,moure's
976,sich rühren::V,syflyd,moure's
977,sich erheben::V,codi,aixecar-se
978,sich setzen::V,eistedd,asseure's
979,hinfallen::V,cwympo,caure's
980,laufen::V,cerdded,caminar
981,schreiten::V,camu,procedir
982,spazierengehen::V,mynd am dro,passejar
983,eilen::V,rhuthro,anar corrent
984,sich beeilen::V,brysio,afanyar-se
985,sausen::V,rhuthro,córrer
986,rennen::V,rhedeg,córrer
987,springen::V,llamu,saltar
988,springen::V,neidio,saltar
989,klettern::V,dringo,escalar
990,schaukeln::V,siglo,gronxar-se
991,schaukeln::V,siglo,balancejar-se
992,kriechen::V,cropian,reptar
993,kriechen::V,cropian,arrossegar-se
994,schwimmen::V,nofio,nadar
995,tauchen::V,plymio,bussejar
996,tauchen::V,plymio,submergir-se
997,tauchen::V,ymsuddo,bussejar
998,tauchen::V,ymsuddo,submergir-se
999,rudern::V,rhwyfo,remar
1000,fahren::V,gyrru,anar
1001,fahren::V,dreifio,anar
1002,fliegen::V,hedfan,volar
1003,gehen::V,mynd,caminar
1004,weggehen::V,mynd,anar-se'n
1005,weggehen::V,ymadael,anar-se'n
1006,abfahren::V,ymadael,partir
1007,anhalten::V,stopio,aturar-se
1008,hineingehen::V,mynd i mewn,entrar
1009,eintreten::V,mynd i,entrar
1010,kommen::V,dod,venir
1011,ankommen::V,cyrraedd,arribar
1012,zurückkommen::V,dychwelyd,tornar
1013,bleiben::V,aros,quedar-se
1014,bleiben::V,sefyll,quedar-se
1015,warten::V,aros,esperar
1016,warten::V,disgwyl,esperar
1017,erwarten::V,disgwyl,esperar
1018,suchen::V,chwilio am,buscar
1019,finden::V,darganfod,trobar
1020,versuchen::V,profi,intentar
1021,versuchen::V,ceisio,intentar
1022,vorbereiten::V,paratoi,preparar
1023,lieben::V,caru,estimar
1024,mögen::V,hoffi,agradar a
1025,lachen::V,chwerthin,riure
1026,rühren::V,cynhyrfu,commoure
1027,rühren::V,cynhyrfu,emocionar
1028,weinen::V,wylo,plorar
1029,weinen::V,llefain,plorar
1030,schimpfen::V,grwgnach,renyar
1031,sich ärgern::V,gofidio,enfadar-se
1032,sich fürchten::V,ofni,tenir por
1033,fürchten::V,arswydo,témer
1034,fliehen::V,ffoi,fugir
1035,flüchten::V,dianc,refugiar-se
1036,sehen::V,gweld,veure
1037,anschauen::V,syllu,mirar
1038,anschauen::V,edrych,mirar
1039,ansehen::V,gwylio,mirar
1040,hören::V,clywed,oir
1041,zuhören::V,gwrando,escoltar
1042,probieren::V,profi,provar
1043,riechen::V,arogli,olorar
1044,fühlen::V,teimlo,sentīr
1045,fühlen::V,clywed,sentīr
1046,scheinen::V,ymddangos,semblar
1047,zu sehen sein::V,dod i'r golwg,poder-se veure
1048,vernehmen::V,clywed sôn am,percebre
1049,frieren::V,bod yn oer,tenir fred
1050,tun::V,gwneud,fer
1051,können::V,gallu,poder
1052,wollen::V,bod mewn angen,voler
1053,anfangen::V,dechrau,iniciar
1054,beenden::V,darfod,acabar
1055,beenden::V,gorffen,acabar
1056,aufhören::V,peidio,deixar
1057,gelingen::V,llwyddo,sortir bé
1058,geraten::V,diweddu,sortir
1059,öffnen::V,agor,obrir
1060,schließen::V,cau,tancar
1061,stellen::V,gosod,posar
1062,stellen::V,gosod,col·locar
1063,setzen::V,gosod,assentar
1064,legen::V,gosod,posar
1065,berühren::V,cyffwrdd,tocar
1066,verbinden::V,cysylltu,unir
1067,verbinden::V,cysylltu,connectar
1068,bedecken::V,gorchuddio,tapar
1069,bedecken::V,gorchuddio,cobrir
1070,aufhängen::V,crogi,penjar
1071,aufhängen::V,hongian,penjar
1072,anzünden::V,cynnau,encendre
1073,aufheben::V,codi,aixecar
1074,zurücklassen::V,gadael,deixar
1075,verlieren::V,colli,pērdre
1076,fallen lassen::V,gollwng,deixar caure
1077,machen::V,gwneud,fer
1078,herstellen::V,cynhyrchu,producir
1079,bauen::V,adeiladu,construir
1080,reparieren::V,trwsio,reparar
1081,reparieren::V,atgyweirio,reparar
1082,verbessern::V,diwygio,millorar
1083,ändern::V,altro,canviar
1084,graben::V,palu,cavar
1085,graben::V,cloddio,cavar
1086,beugen::V,plygu,doblegar
1087,biegen::V,plygu,corbar
1088,biegen::V,plygu,arquejar
1089,drehen::V,troelli,girar
1090,wenden::V,troi,girar
1091,umdrehen::V,troi,voltar
1092,heben::V,codi,pujar
1093,heben::V,codi,aixecar
1094,hochheben::V,dyrchafu,aixecar
1095,ergreifen::V,gafael,agafar
1096,halten::V,dal,mantenir
1097,drücken::V,pwyso,prémer
1098,drücken::V,pwyso,estrènyer
1099,drücken::V,gwasgu,prémer
1100,drücken::V,gwasgu,estrènyer
1101,schieben::V,gwthio,empènyer
1102,kratzen::V,crafu,raspar
1103,lecken::V,llyfu,llepar
1104,beißen::V,cnoi,mossegar
1105,beißen::V,brathu,mossegar
1106,abreißen::V,tynnu ymaith,arrencar
1107,abschneiden::V,torri,tallar
1108,binden::V,clymu,lligar
1109,stecken::V,plannu,ficar
1110,brechen::V,torri,trencar
1111,klopfen::V,taro,trucar
1112,hauen::V,taro,picar
1113,hauen::V,taro,colpejar
1114,kleben::V,gludio,enganxar
1115,reiben::V,rhwbio,fregar
1116,streichen::V,taenu,untar
1117,schleifen::V,hogi,afilar
1118,schleifen::V,hogi,esmolar
1119,schneiden::V,torri,tallar
1120,rütteln::V,ysgytio,sacsejar
1121,schütteln::V,siglo,agitar
1122,schütteln::V,siglo,sacsejar
1123,schütteln::V,ysgwyd,agitar
1124,schütteln::V,ysgwyd,sacsejar
1125,schwenken::V,siglo,agitar
1126,schütten::V,tywallt,abocar
1127,füllen::V,llenwi,omplir
1128,einwickeln::V,lapio,embolicar
1129,tragen::V,cludo,dur
1130,tragen::V,cludo,portar
1131,schleppen::V,llusgo,arrossegar
1132,ziehen::V,tynnu,tirar
1133,ziehen::V,tynnu,estirar
1134,aufbewahren::V,cadw,conservar
1135,werfen::V,taflu,llançar
1136,fangen::V,dal,agafar
1137,fangen::V,dal,atrapar
1138,packen::V,cipio,engrapar
1139,packen::V,crafangu,engrapar
1140,verstecken::V,celu,amagar
1141,verstecken::V,cuddio,amagar
1142,teilen::V,rhannu,dividir
1143,schicken::V,anfon,enviar
1144,bringen::V,dod â,portar
1145,hinzufügen::V,chwanegu,afegir
1146,bekommen::V,cael,obtenir
1147,erhalten::V,derbyn,rebre
1148,nehmen::V,cymryd,prendre
1149,wählen::V,dewis,triar
1150,wählen::V,dewis,elegir
1151,auswählen::V,dethol,escollir
1152,auswählen::V,dethol,seleccionar
1153,bewahren::V,cadw,conservar
1154,behindern::V,atal,impedir
1155,behindern::V,atal,obstaculitzar
1156,behindern::V,rhwystro,impedir
1157,behindern::V,rhwystro,obstaculitzar
1158,verderben::V,difetha,espatllar
1159,beschädigen::V,niweidio,danyar
1160,beschädigen::V,niweidio,destrossar
1161,zerbrechen::V,torri,trencar
1162,zerreißen::V,rhwygo,estripar
1163,zerstören::V,dinistrio,destruir
1164,verbrennen::V,llosgi,cremar
1165,geben::V,rhoi,donar
1166,reichen::V,estyn,passar
1167,schenken::V,rhoddi,regalar
1168,versprechen::V,addo,prometre
1169,wünschen::V,dymuno,desitjar
1170,loben::V,canmol,elogiar
1171,küssen::V,cusanu,fer un petó a
1172,wiegen::V,siglo,bressolar
1173,zudecken::V,gorchuddio,tapar
1174,zudecken::V,gorchuddio,cobrir
1175,wecken::V,deffro,despertar
1176,zeigen::V,dangos,mostrar
1177,zeigen::V,dangos,ensenyar
1178,führen::V,arwain,guiar
1179,führen::V,arwain,conduir
1180,lehren::V,dysgu,ensenyar
1181,unterrichten::V,hyfforddi,ensenyar
1182,aufziehen::V,dod i fyny,criar
1183,leiten::V,arwain,dirigir
1184,antreiben::V,annog,impel·lir
1185,lassen::V,gadael,fer
1186,einladen::V,gwahodd,invitar
1187,einladen::V,gwahodd,convidar
1188,vereinigen::V,uno,unir
1189,vereinigen::V,cyfuno,unir
1190,besuchen::V,ymweld â,visitar
1191,besuchen::V,ymweld â,anar a veure
1192,treffen::V,cwrdd,trobar
1193,treffen::V,cyfarfod,trobar
1194,sich versammeln::V,casglu,reunir-se
1195,sich versammeln::V,cynnull,reunir-se
1196,spielen::V,chwarae,jugar
1197,singen::V,canu,cantār
1198,tanzen::V,dawnsio,ballar
1199,sich trennen::V,ymwahanu,separar-se
1200,verlassen::V,gadael,deixar
1201,verlassen::V,gadael,abandonar
1202,retten::V,achub,salvar
1203,bewachen::V,gwarchod,vigilar
1204,schützen::V,noddi,protegir
1205,verteidigen::V,amddiffyn,defensar
1206,sich schlagen::V,ffraeo,barallar-se
1207,sich schlagen::V,terfysgu,barallar-se
1208,schießen::V,saethu,tirar
1209,schießen::V,saethu,disparar
1210,siegen::V,ennill,vèncer
1211,ärgern::V,cythruddo,enfadar
1212,schlagen::V,curo,pegar
1213,schlagen::V,curo,colpejar
1214,treten::V,cicio,donar un cop de peu a
1215,stechen::V,pigo,punxar
1216,stechen::V,pigo,apunyalar
1217,stoßen::V,gwthio,empènyer
1218,stehlen::V,dwyn,robar
1219,stehlen::V,lladrata,robar
1220,stören::V,aflonyddu,molestar
1221,belästigen::V,trafferthu,importunar
1222,verbergen::V,cuddio,amagar
1223,verbergen::V,cuddio,ocultar
1224,täuschen::V,twyllo,enganyar
1225,betrügen::V,hocedu,estafar
1226,töten::V,lladd,matar
1227,wohnen::V,byw,vīure
1228,wohnen::V,byw,habitar
1229,arbeiten::V,gweithio,treballar
1230,sammeln::V,casglu,col·leccionar
1231,pflücken::V,casglu,collir
1232,jagen::V,hela,caçar
1233,fischen::V,pysgota,pescar
1234,fassen::V,dal,atrapar
1235,hüten::V,bugeilio,pasturar
1236,treiben::V,gyrru,arriar
1237,anbinden::V,clymu,lligar
1238,füttern::V,porthi,donar menjar a
1239,melken::V,godro,munyir
1240,hacken::V,torri,picar
1241,hacken::V,torri,tallar
1242,gießen::V,dyfrhau,regar
1243,reifen::V,aeddfedu,madurar
1244,zubereiten::V,coginio,preparar
1245,kochen::V,berwi,coure
1246,backen::V,pobi,coure al forn
1247,backen::V,crasu,coure al forn
1248,braten::V,ffrio,rostir
1249,umrühren::V,cyffroi,remenar
1250,stricken::V,gwau,tricotar
1251,stricken::V,gwau,fer punt de mitja
1252,nähen::V,gwnïo,cosir
1253,färben::V,lliwio,tenyir
1254,reinigen::V,glanhau,netejar
1255,waschen::V,golchi,rentār
1256,abwischen::V,sychu,eixugar
1257,spülen::V,streulio,esbandir
1258,fegen::V,ysgubo,escombrar
1259,kehren::V,ysgubo,escombrar
1260,baden::V,cael bath,banyar-se
1261,sich waschen::V,ymolchi,rentār-se
1262,ausziehen::V,tynnu,treure's
1263,anziehen::V,gwisgo,posar-se
1264,sich anziehen::V,ymwisgo,vestir-se
1265,kämmen::V,cribo,pentinar
1266,schmücken::V,harddu,adornar
1267,schmücken::V,addurno,adornar
1268,sagen::V,dweud,dir
1269,sprechen::V,llefaru,parlar
1270,reden::V,siarad,parlar
1271,sich unterhalten::V,sgwrsio,conversar
1272,fragen::V,gofyn,preguntar
1273,bitten::V,gofyn am,demanar
1274,erzählen::V,dweud,contar
1275,erzählen::V,dweud,explicar
1276,mitteilen::V,cyfleu,comunicar
1277,nennen::V,enwi,nomenar
1278,rufen::V,galw,cridar
1279,prahlen::V,brolio,lloar-se
1280,prahlen::V,brolio,jactar-se
1281,prahlen::V,ymffrostio,lloar-se
1282,prahlen::V,ymffrostio,jactar-se
1283,übersetzen::V,cyfieithu,traduir
1284,denken::V,meddwl,pensar
1285,glauben::V,credu,creure
1286,glauben::V,coelio,creure
1287,bemerken::V,sylwi,notar
1288,erkennen::V,adnabod,reconèixer
1289,begreifen::V,amgyffred,comprendre
1290,verstehen::V,deall,entendre
1291,lernen::V,dysgu,aprendre
1292,wissen::V,gwybod,saber
1293,sich erinnern an::V,cofio,recordar
1294,vergessen::V,anghofio,oblidar
1295,messen::V,mesur,mesurar
1296,zählen::V,cyfrif,comptar
1297,rechnen::V,cyfrifo,calcular
1298,lesen::V,darllen,llegir
1299,malen::V,peintio,pintar
1300,zeichnen::V,tynnu,dibuixar
1301,schreiben::V,ysgrifennu,escrīure
1302,besitzen::V,meddu,posseir
1303,kaufen::V,prynu,comprar
1304,verkaufen::V,gwerthu,vendre
1305,bezahlen::V,talu am,pagar
1306,zahlen::V,talu,pagar per
1307,beherrschen::V,rheoli,dominar
1308,beherrschen::V,llywodraethu,dominar
1309,ertragen::V,dioddef,aguantar
