,Concept_ID,xal,sq
781,vorwärts::ADV,уралан,përpara
782,rückwärts::ADV,гедргән,mbrapsht
783,zurück::ADV,хәрү,prapa
784,zurück::ADV,хәрү,mbrapsht
785,unten::ADV,дор,poshtë
786,hinab::ADV,дор,përposh
787,hinab::ADV,доракшан,përposh
788,oben::ADV,деер,lart
789,oben::ADV,деер,sipër
790,hinauf::ADV,өөдән,lart
791,hinauf::ADV,өөдән,përpjetë
792,hinauf::ADV,деер,lart
793,hinauf::ADV,деер,përpjetë
794,überall::ADV,альд болв чигн,kudo
795,nicht::ADV,эс,s'
796,nicht::ADV,эс,nuk
797,nicht::ADV,биш,s'
798,nicht::ADV,биш,nuk
799,nicht::ADV,бичә,s'
800,nicht::ADV,бичә,nuk
801,ein wenig::ADV,баахн,një tis
802,ein wenig::ADV,баахнар,një tis
803,kaum::ADV,әрә,mezi
804,sehr::ADV,йир,fort
805,sehr::ADV,йир,shumë
806,so::ADV,иигҗ,ashtu
807,so::ADV,иигҗ,kështu
808,noch::ADV,ода чигн,ende
809,noch::ADV,ода чигн,akoma
810,nur::ADV,һанцхн,vetëm
811,schon::ADV,одх,tashmë
812,wieder::ADV,бас,përsëri
813,vergebens::ADV,киидән,kot
814,vor::PRP,урд,para
815,hinter::PRP,ца,prapa
816,hinter::PRP,ца,mbrapa
817,unter::PRP,дор,nën
818,durch::PRP,ивт,nëpër
819,durch::PRP,дундаһур,nëpër
820,neben::PRP,хаҗуд,pranë
821,neben::PRP,хаҗуд,përbri
822,zwischen::PRP,хоорнд,midis
823,zwischen::PRP,хоорнд,ndërmjet
824,wegen::PRP,көлтә,për
825,wegen::PRP,деерәс,për
826,dies::PRN,эн,ky
827,das::PRN,тер,ky
828,alles::PRN,цуһар,gjithçka
829,ich::PRN,би,unë
830,du::PRN,чи,ti
831,er::PRN,тер,ai
832,wir::PRN,мадн,ne
833,ihr::PRN,та,ju
834,sie::PRN,тедн,ata
835,was::FPRN,юн,ç'
836,was::FPRN,юн,çfarë
837,wer::FPRN,кен,kush
838,wo::FADV,хама,ku
839,wohin::FADV,хамаран,për ku
840,wie::FADV,яһҗ,si
841,wie::FADV,яһад,si
842,warum::FADV,юңгад,pse
843,warum::FADV,юңгад,përse
844,wieviel::FNUM,кедү,sa
845,eins::NUM,негн,një
846,zwei::NUM,хойр,dy
847,drei::NUM,һурвн,tre
848,vier::NUM,дөрвн,katër
849,fünf::NUM,тавн,pesë
850,sechs::NUM,зурһан,gjashtë
851,sieben::NUM,долан,shtatë
852,acht::NUM,нәәмн,tetë
853,neun::NUM,йисн,nëntë
854,zehn::NUM,арвн,dhjetë
855,elf::NUM,арвн негн,njëmbëdhjetë
856,zwölf::NUM,арвн хойр,dymbëdhjetë
857,zwanzig::NUM,хөрн,njëzet
858,dreißig::NUM,һучн,tridhjetë
859,vierzig::NUM,дөчн,dyzet
860,fünfzig::NUM,тәвн,pesëdhjetë
861,sechzig::NUM,җирн,gjashtëdhjetë
862,siebzig::NUM,далн,shtatëdhjetë
863,achtzig::NUM,найн,tetëdhjetë
864,neunzig::NUM,йирн,nëntëdhjetë
865,hundert::NUM,зун,qind
866,tausend::NUM,миңһн,mijë
867,und::CNJ,болн,e
868,und::CNJ,болн,dhe
869,oder::CNJ,эс гиҗ,a
870,oder::CNJ,эс гиҗ,apo
871,oder::CNJ,эс гихлә,a
872,oder::CNJ,эс гихлә,apo
873,stehen::V,зогсх,rri
874,sitzen::V,суух,rri
875,liegen::V,кевтх,rri shtrirë
876,hängen::V,өлгәтә бәәх,varem
877,werden::V,болх,bëhem
878,passieren::V,болх,ndodh
879,beginnen::V,эклх,filloj
880,enden::V,төгсх,përfundoj
881,wechseln::V,хүврх,ndërroj
882,aufgehen[Sonne]::V,һарх,hapem
883,untergehen[Sonne]::V,орх,hyj
884,untergehen[Sonne]::V,орх,perëndoj
885,untergehen[Sonne]::V,сүүрлх,hyj
886,untergehen[Sonne]::V,сүүрлх,perëndoj
887,scheinen[Sonne]::V,герлтх,ndriçoj
888,donnern::V,күрҗңнх,gjëmoj
889,donnern::V,күрҗңнх,bubulloj
890,wehen::V,сальклх,fryj
891,strömen::V,һооҗх,derdh
892,fließen::V,урсх,rrjedh
893,sich drehen::V,эргх,rrotullohem
894,schwanken::V,дәәвлх,dyzoj
895,schwingen::V,нәәхлх,dridhem
896,fallen::V,унх,bie
897,fallen::V,киисх,bie
898,brennen::V,шатх,digjem
899,rauchen::V,ута һарһх,nxjerr tym
900,regnen::V,орх,bie shi
901,gefrieren::V,мөстх,ngrij
902,tauen::V,хәәлх,shkrij
903,schmelzen::V,хәәлх,shkrij
904,schmelzen::V,хәәлгдх,shkrij
905,trocknen::V,эврх,thaj
906,sieden::V,буслх,ziej
907,faulen::V,үмкәрх,kalbem
908,faulen::V,үмкәрх,prishem
909,verfaulen::V,илҗрх,kalbem
910,reißen::V,тасрх,grisem
911,reißen::V,тасрх,shqyhem
912,versinken::V,чивх,humboj
913,vergehen::V,болх,kaloj
914,erscheinen::V,һарх,dukem
915,verschwinden::V,уга болх,zhdukem
916,sinken::V,татгдх,ulem
917,abnehmen::V,хасгдх,pakësohem
918,abnehmen::V,хасгдх,zvogëlohem
919,zunehmen::V,өсх,shtohem
920,steigen::V,немх,rritem
921,wachsen::V,өсх,rritem
922,wachsen::V,урһх,rritem
923,glänzen::V,гилвкх,vezulloj
924,funkeln::V,цәклх,xixoj
925,funkeln::V,цәклх,xixëlloj
926,lärmen::V,шууглдх,oshtij
927,lärmen::V,шууглдх,zhurmoj
928,läuten::V,хоңх,bie
929,klingeln::V,җиңнулх,i bie ziles
930,klirren::V,җиңнх,kërcëlloj
931,brausen::V,догшрхх,gjëmoj
932,rauschen::V,сарҗңнх,fëshfërij
933,klingen::V,ә һарх,tingëlloj
934,bellen::V,хуцх,leh
935,heulen::V,уульх,ulërij
936,blasen::V,үләх,fryj
937,pfeifen::V,ишкрх,fishkëllej
938,schreien::V,хәәкрх,bërtas
939,stöhnen::V,түңшх,rënkoj
940,zittern::V,дагҗннх,trembem
941,leben::V,бәәх,rroj
942,leben::V,бәәх,jetoj
943,geboren werden::V,төрх,lind
944,atmen::V,әмсхлх,marr frymë
945,trinken::V,уух,pi
946,essen::V,идх,ha
947,schlucken::V,зальгх,gëlltis
948,schlucken::V,зальгх,kapërdij
949,müde werden::V,көшх,lodhem
950,einschlafen::V,унтх,bie të fle
951,schlafen::V,нөөрсх,fle
952,aufwachen::V,серх,zgjohem
953,aufstehen::V,босх,çohem
954,aufstehen::V,босх,ngrihem
955,sich erholen::V,амрх,qetësohem
956,sich erholen::V,амрх,shtendosem
957,krank werden::V,гемтх,bie i sëmurë
958,krank sein::V,шалтглх,jam i sëmurë
959,schmerzen::V,өвдх,dhemb
960,husten::V,ханях,kollitem
961,genesen::V,эдгх,shërohem
962,sterben::V,үкх,vdes
963,sterben::V,өңгрх,vdes
964,umkommen::V,үкх,vdes
965,umkommen::V,үкх,mbaroj
966,sich bewegen::V,көдлх,shkundem
967,sich bewegen::V,көндрх,shkundem
968,sich rühren::V,көндрх,lëviz
969,sich erheben::V,босх,ngrihem
970,sich setzen::V,суух,ulem
971,hinfallen::V,унх,gremisem
972,hinfallen::V,киисх,gremisem
973,laufen::V,йовх,eci
974,schreiten::V,алхх,çapem
975,spazierengehen::V,сергҗ йовх,shëtis
976,eilen::V,шулудх,ngas
977,sich beeilen::V,адһх,nxitoj
978,sich beeilen::V,шамдх,nxitoj
979,sausen::V,хурдлх,eci shpejt
980,sausen::V,йир_хурдар_гүүх,eci shpejt
981,sausen::V,йир_хурдар_йовх,eci shpejt
982,rennen::V,гүүх,vrapoj
983,springen::V,һәрәдх,kërcej
984,klettern::V,давшх,hipi
985,schaukeln::V,дүүдңндх,kolovitem
986,kriechen::V,мөлкх,zvarritem
987,schwimmen::V,усчх,notoj
988,tauchen::V,булхх,zhytem
989,rudern::V,хәәвдх,vozis
990,fahren::V,йовх,shkoj
991,fliegen::V,нисх,fluturoj
992,gehen::V,йовх,eci
993,gehen::V,йовх,shkoj
994,weggehen::V,йовх,vete
995,weggehen::V,одх,vete
996,weggehen::V,һарх,vete
997,weggehen::V,мөрлх,vete
998,abfahren::V,мордх,nisem
999,anhalten::V,зогсх,ndalem
1000,hineingehen::V,орх,futem
1001,eintreten::V,орх,hyj
1002,kommen::V,ирх,vij
1003,ankommen::V,ирх,arrij
1004,ankommen::V,ирх,mbërrij
1005,zurückkommen::V,орх,kthehem
1006,bleiben::V,бәәх,mbetem
1007,bleiben::V,бәәх,qëndroj
1008,warten::V,күләх,pres
1009,erwarten::V,күләх,pres
1010,suchen::V,хәәх,kërkoj
1011,finden::V,олх,gjej
1012,versuchen::V,седх,mundohem
1013,vorbereiten::V,белдх,përgatis
1014,lieben::V,дурлх,dashuroj
1015,mögen::V,таассгдх,dua
1016,lachen::V,инәх,qesh
1017,rühren::V,уйрах,mallëngjej
1018,weinen::V,уульх,qaj
1019,schimpfen::V,харах,shaj
1020,sich ärgern::V,уурлх,bëhem verem
1021,sich fürchten::V,әәх,kam frikë
1022,sich fürchten::V,әәх,frikësohem
1023,fürchten::V,әәх,kam frikë nga
1024,fürchten::V,сүрдх,kam frikë nga
1025,fliehen::V,зулх,arratisem
1026,flüchten::V,орһх,iki
1027,flüchten::V,зулх,iki
1028,sehen::V,үзх,shoh
1029,anschauen::V,харх,shikoj
1030,ansehen::V,хәләх,shikoj
1031,ansehen::V,үзх,shikoj
1032,hören::V,соңсх,dëgjoj
1033,zuhören::V,соңсх,veshtoj
1034,probieren::V,амсх,provoj
1035,riechen::V,үнрчлх,nuhas
1036,fühlen::V,медх,ndiej
1037,scheinen::V,болҗ медгдх,ndriçoj
1038,scheinen::V,миниһәр болхла,ndriçoj
1039,scheinen::V,болад бәәх,ndriçoj
1040,zu sehen sein::V,үзгдх,dukem
1041,vernehmen::V,соңсх,dëgjoj
1042,frieren::V,даарх,mërdhij
1043,tun::V,кех,bëj
1044,können::V,чадх,mund
1045,wollen::V,дурлх,dua
1046,wollen::V,дурлх,dëshiroj
1047,anfangen::V,эклх,filloj
1048,beenden::V,дуусх,kryej
1049,beenden::V,дуусх,mbaroj
1050,aufhören::V,уурх,pushoj
1051,gelingen::V,бүтх,më shkon mbarë
1052,gelingen::V,күцәх,më shkon mbarë
1053,geraten::V,болх,del
1054,öffnen::V,секх,hap
1055,schließen::V,хаах,mbyll
1056,stellen::V,тәвх,vë
1057,setzen::V,суулһх,vë
1058,legen::V,тәвх,vë
1059,berühren::V,көндәх,rrok
1060,verbinden::V,боох,bashkoj
1061,bedecken::V,хучх,mbuloj
1062,bedecken::V,бүркх,mbuloj
1063,aufhängen::V,өлгх,var
1064,anzünden::V,асах,ndez
1065,anzünden::V,шатах,ndez
1066,aufheben::V,өөдән өргх,ngre
1067,zurücklassen::V,үлдәх,lë pas
1068,verlieren::V,геех,humb
1069,fallen lassen::V,алдх,lëshoj
1070,machen::V,кех,bëj
1071,herstellen::V,кех,prodhoj
1072,bauen::V,тосхх,ndërtoj
1073,reparieren::V,ясх,ndreq
1074,reparieren::V,ясх,meremetoj
1075,verbessern::V,сәәрүлх,përmirësoj
1076,ändern::V,хүврәх,ndërroj
1077,graben::V,малтх,gërmoj
1078,beugen::V,нуһлх,kërrus
1079,biegen::V,матилһх,përkul
1080,drehen::V,эргүлх,dredh
1081,drehen::V,эргүлх,rrotulloj
1082,wenden::V,көмрх,kthej
1083,wenden::V,эргүлх,kthej
1084,umdrehen::V,эргүлх,kthej
1085,heben::V,өргх,ngre
1086,heben::V,деер өргх,ngre
1087,hochheben::V,өргх,ngre
1088,ergreifen::V,бәрх,rrëmbej
1089,halten::V,бәрх,mbaj
1090,drücken::V,шахх,shtyp
1091,schieben::V,түлкх,shtyj
1092,kratzen::V,мааҗх,kruaj
1093,kratzen::V,мааҗх,gërvisht
1094,lecken::V,долах,lëpij
1095,beißen::V,хазх,kafshoj
1096,abreißen::V,таслх,shkëpus
1097,abschneiden::V,тәәрх,cungoj
1098,binden::V,боох,lidh
1099,stecken::V,шаах,fus
1100,stecken::V,шаах,ngul
1101,stecken::V,хатхх,fus
1102,stecken::V,хатхх,ngul
1103,brechen::V,хамхлх,thyej
1104,klopfen::V,цокх,trokas
1105,hauen::V,цокх,godas
1106,kleben::V,наах,ngjis
1107,reiben::V,зүлгх,fërkoj
1108,streichen::V,наах,lyej
1109,streichen::V,лашх,lyej
1110,streichen::V,түркх,lyej
1111,schleifen::V,хурцлх,mpreh
1112,schneiden::V,хәәчлх,pres
1113,rütteln::V,дәәвлүлх,shkund
1114,schütteln::V,сегсрх,lëkund
1115,schwenken::V,дайлх,valëvit
1116,schütten::V,кех,mbush
1117,füllen::V,дүүргх,mbush
1118,einwickeln::V,орах,mbështjell
1119,tragen::V,зөөх,mbaj
1120,tragen::V,зөөх,mbart
1121,schleppen::V,чирх,heq
1122,schleppen::V,чирх,zhgërryej
1123,ziehen::V,татх,tërheq
1124,aufbewahren::V,хадһлх,ruaj
1125,werfen::V,хайх,hedh
1126,fangen::V,бәрх,kap
1127,fangen::V,хавлх,kap
1128,packen::V,бәрх,rrëmbej
1129,verstecken::V,дүрх,fsheh
1130,verstecken::V,бултулх,fsheh
1131,teilen::V,хувах,ndaj
1132,schicken::V,илгәх,dërgoj
1133,bringen::V,авч ирх,sjell
1134,hinzufügen::V,немх,shtoj
1135,bekommen::V,авх,kap
1136,erhalten::V,авх ,marr
1137,nehmen::V,авх,marr
1138,wählen::V,шүүх,zgjedh
1139,auswählen::V,шүүх,përzgjedh
1140,bewahren::V,хадһлх,ruaj
1141,bewahren::V,кевтнь үлдәх,ruaj
1142,bewahren::V,кевтнь бәәлһх,ruaj
1143,behindern::V,харшлх,pengoj
1144,verderben::V,үрәх,prish
1145,beschädigen::V,эвдх,dëmtoj
1146,zerbrechen::V,күүлх,thyej
1147,zerbrechen::V,хамхлх,thyej
1148,zerreißen::V,шуучх,çjerr
1149,zerreißen::V,шуучх,zheloj
1150,zerstören::V,эвдх,prish
1151,zerstören::V,эвдх,shkatërroj
1152,verbrennen::V,шатах,djeg
1153,geben::V,өгх,jap
1154,reichen::V,өгх,jap
1155,schenken::V,белглх,fal
1156,schenken::V,белглх,dhuroj
1157,versprechen::V,амлх,premtoj
1158,wünschen::V,сә хәәх,uroj
1159,loben::V,магтх,lëvdoj
1160,loben::V,магтх,lavdëroj
1161,küssen::V,үмсх,puth
1162,wiegen::V,саатулх,tund
1163,zudecken::V,бүркх,mbuloj
1164,wecken::V,серүлх,zgjoj
1165,zeigen::V,үзүлх,dëftej
1166,führen::V,көтлх,çoj
1167,lehren::V,заах,arsej
1168,lehren::V,сурһх,arsej
1169,unterrichten::V,сурһх,arsimoj
1170,unterrichten::V,багшлх,arsimoj
1171,aufziehen::V,өскәх,rris
1172,leiten::V,һардх,udhëheq
1173,leiten::V,толһалх,udhëheq
1174,antreiben::V,шамдах,nxis
1175,lassen::V,күч үзүлх,detyroj
1176,einladen::V,үрх,ftoj
1177,vereinigen::V,хамцулх,bashkoj
1178,besuchen::V,одх,vizitoj
1179,treffen::V,харһх,ndesh
1180,sich versammeln::V,цуглрх,tubohem
1181,sich versammeln::V,хурх,tubohem
1182,spielen::V,наадх,loz
1183,spielen::V,наадх,luaj
1184,singen::V,дуулх,këndoj
1185,tanzen::V,биилх,kërcej
1186,tanzen::V,биилх,vallëzoj
1187,sich trennen::V,хаһцх,ndahem
1188,verlassen::V,хайх,braktis
1189,retten::V,әм аврх,shpëtoj
1190,retten::V,әәмшгәс харсх,shpëtoj
1191,bewachen::V,харх,ruaj
1192,bewachen::V,манх,ruaj
1193,schützen::V,харсх,ruaj
1194,schützen::V,харсх,mbroj
1195,verteidigen::V,харсх,mbroj
1196,sich schlagen::V,гүвдлдх,zihem
1197,schießen::V,хах,shtie
1198,siegen::V,диилх,fitoj
1199,siegen::V,диилх,ngadhënjej
1200,ärgern::V,уурлулх,zemëroj
1201,schlagen::V,цокх,rrah
1202,schlagen::V,цокх,godas
1203,schlagen::V,гүвдх,rrah
1204,schlagen::V,гүвдх,godas
1205,stechen::V,хатхх,ther
1206,stechen::V,хатхх,shpoj
1207,stoßen::V,түлкчкх,shtyj
1208,stehlen::V,хулхалх,vjedh
1209,stören::V,һә болх,pengoj
1210,belästigen::V,амр эс өгх,bezdis
1211,verbergen::V,нуух,fsheh
1212,verbergen::V,бултулх,fsheh
1213,täuschen::V,меклх,mashtroj
1214,betrügen::V,меклх,kobis
1215,betrügen::V,мек һарһх,kobis
1216,töten::V,алх,vras
1217,wohnen::V,бәәх,banoj
1218,arbeiten::V,көдлх,punoj
1219,arbeiten::V,көдлх,vardoj
1220,sammeln::V,түүх,mbledh
1221,sammeln::V,түүх,grumbulloj
1222,pflücken::V,түүх,vjel
1223,pflücken::V,түүх,mbledh
1224,pflücken::V,хурах,vjel
1225,pflücken::V,хурах,mbledh
1226,jagen::V,аңнх,gjuaj
1227,jagen::V,аңһучлх,gjuaj
1228,fischen::V,заһс аңнх,peshkoj
1229,fischen::V,заһс аңнх,gjuaj peshk
1230,fassen::V,бәрх,zë
1231,hüten::V,хәрүлх,kullos
1232,treiben::V,туух,vë përpara
1233,anbinden::V,уйх,lidh
1234,füttern::V,теҗәх,grazhdoj
1235,melken::V,саах,mjel
1236,hacken::V,чавчх,grij
1237,gießen::V,услх,ujis
1238,reifen::V,болх,piqem
1239,reifen::V,болвсрх,piqem
1240,zubereiten::V,белдх,gatuaj
1241,kochen::V,чанх,ziej
1242,kochen::V,болһх,ziej
1243,backen::V,болһх,pjek
1244,backen::V,болһх,furroj
1245,braten::V,хуурх,fërgoj
1246,braten::V,хуурх,tiganis
1247,umrühren::V,самрх,trazoj
1248,stricken::V,өлгх,thur
1249,nähen::V,уйх,qep
1250,färben::V,будх,ngjyej
1251,färben::V,будх,bojatis
1252,reinigen::V,цеврлх,qëroj
1253,reinigen::V,цеврлх,pastroj
1254,waschen::V,уһах,laj
1255,waschen::V,уһах,finjos
1256,abwischen::V,арчх,fshij
1257,spülen::V,зәәлх,kulloj
1258,fegen::V,сәвүрдх,fshij
1259,kehren::V,сәвүрдх,fshij
1260,baden::V,өөмх,lahem
1261,sich waschen::V,уһах,lahem
1262,sich waschen::V,бийән уһаҗ,lahem
1263,ausziehen::V,тәәлх,heq
1264,ausziehen::V,тәәлх,zbath
1265,anziehen::V,өмсх,vesh
1266,anziehen::V,өмсх,mbath
1267,sich anziehen::V,хувцлх,vishem
1268,kämmen::V,самлх,kreh
1269,schmücken::V,чимх,hijeshoj
1270,schmücken::V,кеерүлх,hijeshoj
1271,sagen::V,келх,them
1272,sprechen::V,келх,flas
1273,reden::V,күүндх,fjalos
1274,reden::V,күүндх,fjalëtoj
1275,reden::V,күр_кех,fjalos
1276,reden::V,күр_кех,fjalëtoj
1277,sich unterhalten::V,күүндх,bisedoj
1278,fragen::V,сурх,pyes
1279,bitten::V,эрх,lus
1280,bitten::V,эрх,lutem
1281,erzählen::V,келх,rrëfej
1282,erzählen::V,келҗ өгх,rrëfej
1283,mitteilen::V,медүлх,kumtoj
1284,nennen::V,нерәдх,quaj
1285,nennen::V,нер өгх,quaj
1286,rufen::V,дуудх,thërras
1287,prahlen::V,көөрх,mburrem
1288,prahlen::V,көөрх,kapardisem
1289,übersetzen::V,орчулх,përkthej
1290,denken::V,санх,mendoj
1291,glauben::V,шүтх,besoj
1292,glauben::V,нәәлх,besoj
1293,bemerken::V,темдглх,vërej
1294,erkennen::V,таньх,njoh
1295,erkennen::V,таньх,shquaj
1296,erkennen::V,медх,njoh
1297,erkennen::V,медх,shquaj
1298,begreifen::V,медх,marr vesh
1299,verstehen::V,соңсх,marr vesh
1300,lernen::V,сурх,mësoj
1301,wissen::V,медх,di
1302,sich erinnern an::V,санх,kujtoj
1303,vergessen::V,мартх,harroj
1304,messen::V,кемҗәлх,mas
1305,zählen::V,тоолх,njeh
1306,rechnen::V,тоолх,llogaris
1307,lesen::V,умшх,lexoj
1308,lesen::V,умшх,këndoj
1309,malen::V,зурх,lyej
1310,zeichnen::V,зурх,vizatoj
1311,schreiben::V,бичх,shkruaj
1312,besitzen::V,эзлх,kam
1313,kaufen::V,хулдҗ авх,blej
1314,verkaufen::V,хулдх,shes
1315,verkaufen::V,гүүлгх,shes
1316,bezahlen::V,өгх,paguaj
1317,zahlen::V,өгх,paguaj
1318,beherrschen::V,эзлх,zotëroj
1319,ertragen::V,даах,duroj
1320,treten::V,,shtyj
1321,treten::V,,shtyj më këmbë
