,Concept_ID,is,da
840,wehen::V,blása,blæse
841,strömen::V,streyma,strømme
842,fließen::V,fljóta,flyde
843,sich drehen::V,snúast,dreje sig
844,schwanken::V,riða,vakle
845,schwanken::V,rugga,vakle
846,schwingen::V,sveiflast,svinge
847,fallen::V,falla,falde
848,brennen::V,brenna,brænde
849,rauchen::V,reykja,ryge
850,regnen::V,rigna,regne
851,gefrieren::V,frjósa,fryse
852,tauen::V,þiðna,tø
853,schmelzen::V,bráðna,smelte
854,trocknen::V,þorna,tørre
855,sieden::V,sjóða,koge
856,faulen::V,rotna,rådne
857,verfaulen::V,rotna,rådne
858,reißen::V,rifna,briste
859,versinken::V,sökkva,synke
860,versinken::V,sökkva,synke ned
861,vergehen::V,líða,forløbe
862,erscheinen::V,birtast,vise sig
863,verschwinden::V,hverfa,forsvinde
864,sinken::V,síga,synke
865,abnehmen::V,lækka,aftage
866,abnehmen::V,minnka,aftage
867,zunehmen::V,aukast,tiltage
868,steigen::V,stíga,stige
869,wachsen::V,vaxa,gro
870,wachsen::V,vaxa,vokse
871,glänzen::V,glóa,glinse
872,glänzen::V,glampa,glinse
873,funkeln::V,leiftra,tindre
874,lärmen::V,hafa hátt,larme
875,läuten::V,hringja,ringe
876,klingeln::V,hringja,ringe
877,klirren::V,glamra,klirre
878,klirren::V,skrölta,klirre
879,brausen::V,ólga,bruse
880,rauschen::V,suða,suse
881,klingen::V,hljóma,lyde
882,klingen::V,hljóma,klinge
883,bellen::V,gelta,gø
884,heulen::V,væla,hyle
885,heulen::V,ýlfra,hyle
886,blasen::V,blása,blæse
887,pfeifen::V,blístra,fløjte
888,schreien::V,æpa,skrige
889,stöhnen::V,stynja,stønne
890,zittern::V,titra,dirre
891,zittern::V,titra,skælve
892,zittern::V,skjálfa,dirre
893,zittern::V,skjálfa,skælve
894,leben::V,lifa,leve
895,geboren werden::V,fæðast,fødes
896,atmen::V,anda,ånde
897,atmen::V,draga andann,ånde
898,trinken::V,drekka,drikke
899,essen::V,borða,spise
900,schlucken::V,kingja,synke
901,müde werden::V,þreytast,blive træt
902,einschlafen::V,sofna,falde i søvn
903,schlafen::V,sofa,sove
904,aufwachen::V,vakna,vågne
905,aufstehen::V,fara á fætur,stå op
906,sich erholen::V,hvíla sig,komme sig
907,krank werden::V,veikjast,blive syg
908,krank werden::V,verða veikur,blive syg
909,krank sein::V,vera veikur,være syg
910,schmerzen::V,kenna til,smerte
911,husten::V,hósta,hoste
912,genesen::V,batna,komme sig
913,genesen::V,frískast,komme sig
914,sterben::V,deyja,dø
915,umkommen::V,farast,omkomme
916,sich bewegen::V,bifast,bevæge sig
917,sich rühren::V,hreyfast,røre på sig
918,sich erheben::V,standa upp,rejse sig
919,sich setzen::V,setjast,sætte sig
920,hinfallen::V,detta,
921,laufen::V,labba,løbe
922,schreiten::V,ganga,skride
923,spazierengehen::V,ganga sér til skemmtunar,gå en tur
924,eilen::V,fara hratt,ile
925,sich beeilen::V,flýta sér,skynde sig
926,sausen::V,þjóta,suse
927,rennen::V,hlaupa,løbe
928,rennen::V,hlaupa,rende
929,springen::V,stökkva,hoppe
930,springen::V,stökkva,springe
931,klettern::V,klifra,klatre
932,schaukeln::V,róla,gynge
933,schaukeln::V,rugga,gynge
934,kriechen::V,skríða,krybe
935,schwimmen::V,synda,svømme
936,tauchen::V,kafa,dykke
937,rudern::V,róa,ro
938,fahren::V,aka,køre
939,fahren::V,fara,køre
940,fliegen::V,fljúga,flyve
941,gehen::V,fara,gå
942,gehen::V,ganga,gå
943,weggehen::V,fara burt,gå bort
944,weggehen::V,ganga burt,gå bort
945,abfahren::V,aka burt,køre bort
946,anhalten::V,stöðva,standse
947,hineingehen::V,ganga inn,gå ind
948,eintreten::V,koma inn,træde ind
949,eintreten::V,ganga inn,træde ind
950,kommen::V,koma,komme
951,ankommen::V,koma til,ankomme
952,zurückkommen::V,koma til baka,komme tilbage
953,bleiben::V,haldast,blive
954,bleiben::V,haldast,forblive
955,bleiben::V,vera kyrr,blive
956,bleiben::V,vera kyrr,forblive
957,warten::V,bíða,vente
958,erwarten::V,búast við,vente
959,erwarten::V,búast við,afvente
960,erwarten::V,eiga von á,vente
961,erwarten::V,eiga von á,afvente
962,suchen::V,leita,søge
963,finden::V,finna,finde
964,versuchen::V,reyna,forsøge
965,vorbereiten::V,undirbúa,forberede
966,lieben::V,elska,elske
967,mögen::V,þykja gott,holde af
968,mögen::V,þykja gott,kunne lide
969,mögen::V,falla í geð,holde af
970,mögen::V,falla í geð,kunne lide
971,lachen::V,hlæja,le
972,rühren::V,snerta,røre
973,weinen::V,gráta,græde
974,schimpfen::V,skammast,skænde
975,sich ärgern::V,sárna,ærgre sig
976,sich ärgern::V,gremjast,ærgre sig
977,sich fürchten::V,óttast,være bange
978,fürchten::V,óttast,være bange for
979,fliehen::V,flýja,flygte
980,flüchten::V,strjúka,flygte
981,sehen::V,sjá,se
982,anschauen::V,horfa á,se på
983,anschauen::V,horfa á,betragte
984,ansehen::V,líta á,anse
985,hören::V,heyra,høre
986,zuhören::V,hlusta,høre til
987,probieren::V,smakka,smage
988,probieren::V,smakka,smage på
989,riechen::V,þefa,lugte
990,fühlen::V,finna til,føle
991,scheinen::V,virðast,synes
992,zu sehen sein::V,vera að sjá,synes
993,vernehmen::V,heyra,erfare
994,vernehmen::V,greina,erfare
995,frieren::V,frjósa,fryse
996,tun::V,gera,gøre
997,können::V,geta,kunne
998,wollen::V,ætla,ville
999,wollen::V,vilja,ville
1000,anfangen::V,hefja,begynde
1001,beenden::V,enda,afslutte
1002,beenden::V,ljúka,afslutte
1003,aufhören::V,lykta,ophøre
1004,aufhören::V,lykta,holde op
1005,gelingen::V,heppnast,lykkes
1006,geraten::V,lukkast,blive
1007,öffnen::V,opna,åbne
1008,schließen::V,loka,lukke
1009,stellen::V,láta,stille
1010,stellen::V,setja,stille
1011,setzen::V,láta,sætte
1012,setzen::V,setja,sætte
1013,legen::V,láta,lægge
1014,legen::V,leggja,lægge
1015,berühren::V,koma við,berøre
1016,verbinden::V,sameina,forbinde
1017,bedecken::V,hylja,dække
1018,bedecken::V,hylja,bedække
1019,aufhängen::V,hengja,hænge
1020,aufhängen::V,hengja,hænge op
1021,aufhängen::V,hengja upp,hænge
1022,aufhängen::V,hengja upp,hænge op
1023,anzünden::V,kveikja í,tænde
1024,anzünden::V,kveikja í,antænde
1025,aufheben::V,taka upp,løfte
1026,aufheben::V,taka upp,tage op
1027,aufheben::V,lyfta upp,løfte
1028,aufheben::V,lyfta upp,tage op
1029,zurücklassen::V,skilja eftir,lade tilbage
1030,verlieren::V,týna,miste
1031,verlieren::V,glata,miste
1032,fallen lassen::V,missa,tabe
1033,fallen lassen::V,missa,droppe
1034,machen::V,búa til,gøre
1035,herstellen::V,framleiða,fremstille
1036,bauen::V,smíða,bygge
1037,bauen::V,byggja,bygge
1038,reparieren::V,gera við,reparere
1039,verbessern::V,bæta,rette
1040,verbessern::V,bæta,forbedre
1041,ändern::V,breyta,ændre
1042,graben::V,grafa,grave
1043,beugen::V,beygja,bøje
1044,biegen::V,sveigja,bøje
1045,drehen::V,snúa,dreje
1046,wenden::V,snúa,vende
1047,wenden::V,venda,vende
1048,umdrehen::V,venda,dreje om
1049,umdrehen::V,snúa við,dreje om
1050,heben::V,hefja,hæve
1051,hochheben::V,lyfta upp,løfte
1052,ergreifen::V,grípa,gribe fat i
1053,halten::V,rúma,holde
1054,halten::V,halda,holde
1055,drücken::V,þjá,trykke
1056,drücken::V,þrýsta,trykke
1057,schieben::V,ýta,skyde
1058,schieben::V,ýta,skubbe
1059,kratzen::V,klóra,klø
1060,kratzen::V,klóra,kradse
1061,lecken::V,sleikja,slikke
1062,beißen::V,bíta,bide
1063,abreißen::V,rífa af,rive af
1064,abreißen::V,rífa frá,rive af
1065,abschneiden::V,skera af,skære af
1066,abschneiden::V,klippa af,skære af
1067,binden::V,binda,binde
1068,stecken::V,stinga,stikke
1069,brechen::V,brjóta,brække
1070,klopfen::V,berja,banke
1071,klopfen::V,klappa,banke
1072,hauen::V,berja,hugge
1073,hauen::V,höggva,hugge
1074,kleben::V,líma,klistre
1075,reiben::V,núa,gnide
1076,streichen::V,smyrja,smøre
1077,schleifen::V,slípa,slibe
1078,schneiden::V,skera,skære
1079,schneiden::V,skera,klippe
1080,schneiden::V,klippa,skære
1081,schneiden::V,klippa,klippe
1082,rütteln::V,skaka,ruske
1083,schütteln::V,hrista,ryste
1084,schwenken::V,sveifla,svinge
1085,schütten::V,hella,hælde
1086,füllen::V,fylla,fylde
1087,einwickeln::V,vefja inn í,pakke ind
1088,tragen::V,bera,bære
1089,schleppen::V,draga,slæbe
1090,ziehen::V,toga,trække
1091,ziehen::V,draga,trække
1092,aufbewahren::V,geyma,opbevare
1093,werfen::V,kasta,kaste
1094,fangen::V,grípa,fange
1095,packen::V,þrífa í,gribe
1096,verstecken::V,fela,gemme
1097,teilen::V,deila,dele
1098,schicken::V,senda,sende
1099,bringen::V,færa,bringe
1100,bringen::V,flytja,bringe
1101,hinzufügen::V,bæta við,tilføje
1102,bekommen::V,hljóta,få
1103,bekommen::V,ná,få
1104,erhalten::V,fá,få
1105,nehmen::V,taka,tage
1106,wählen::V,velja,vælge
1107,auswählen::V,velja úr,udvælge
1108,bewahren::V,gæta,bevare
1109,bewahren::V,vernda,bevare
1110,behindern::V,varna,hindre
1111,behindern::V,varna,forhindre
1112,verderben::V,spilla,ødelægge
1113,beschädigen::V,skemma,beskadige
1114,zerbrechen::V,brjóta,brække itu
1115,zerreißen::V,rífa,rive itu
1116,zerreißen::V,rífa sundur,rive itu
1117,zerstören::V,rífa niður,ødelægge
1118,verbrennen::V,brenna,brænde
1119,geben::V,gefa,give
1120,reichen::V,rétta,række
1121,schenken::V,gefa,forære
1122,versprechen::V,lofa,love
1123,versprechen::V,heita,love
1124,wünschen::V,óska,ønske
1125,loben::V,lofa,rose
1126,loben::V,hrósa,rose
1127,küssen::V,kyssa,kysse
1128,wiegen::V,rugga,vugge
1129,zudecken::V,þekja,dække til
1130,zudecken::V,breiða yfir,dække til
1131,wecken::V,vekja,vække
1132,zeigen::V,sýna,vise
1133,führen::V,leiða,føre
1134,lehren::V,kenna,lære
1135,unterrichten::V,fræða,undervise
1136,aufziehen::V,ala upp,opdrage
1137,leiten::V,stjórna,lede
1138,antreiben::V,hvetja,skynde på
1139,lassen::V,láta,få til at
1140,einladen::V,bjóða heim,indbyde
1141,einladen::V,bjóða heim,invitere
1142,vereinigen::V,sameina,forene
1143,besuchen::V,heimsækja,besøge
1144,treffen::V,hitta,møde
1145,sich versammeln::V,safnast saman,forsamles
1146,spielen::V,leika sér,lege
1147,spielen::V,leika sér,spille
1148,singen::V,syngja,synge
1149,tanzen::V,dansa,danse
1150,sich trennen::V,skiljast,skilles
1151,verlassen::V,yfirgefa,forlade
1152,retten::V,bjarga,redde
1153,bewachen::V,gæta,bevogte
1154,bewachen::V,hafa vörð á,bevogte
1155,schützen::V,vernda,skærme
1156,schützen::V,vernda,beskytte
1157,verteidigen::V,verja,forsvare
1158,sich schlagen::V,slást,slås
1159,sich schlagen::V,berjast,slås
1160,schießen::V,skjóta,skyde
1161,siegen::V,sigra,sejre
1162,ärgern::V,ergja,ærgre
1163,ärgern::V,skaprauna,ærgre
1164,schlagen::V,slá,slå
1165,schlagen::V,lemja,slå
1166,treten::V,sparka,sparke
1167,stechen::V,stinga,stikke
1168,stoßen::V,hrinda,støde
1169,stehlen::V,stela,stjæle
1170,stören::V,trufla,forstyrre
1171,belästigen::V,ónáða,genere
1172,belästigen::V,ónáða,ulejlige
1173,verbergen::V,leyna,skjule
1174,täuschen::V,gabba,villede
1175,täuschen::V,blekkja,villede
1176,betrügen::V,svíkja,bedrage
1177,betrügen::V,blekkja,bedrage
1178,töten::V,drepa,dræbe
1179,wohnen::V,búa,bo
1180,arbeiten::V,vinna,arbejde
1181,sammeln::V,safna,samle
1182,pflücken::V,tína,plukke
1183,pflücken::V,reyta,plukke
1184,jagen::V,veiða,jage
1185,fischen::V,fiska,fiske
1186,fassen::V,veiða,fange
1187,hüten::V,gæta,vogte
1188,hüten::V,vakta,vogte
1189,treiben::V,reka,drive
1190,anbinden::V,binda við,binde fast
1191,anbinden::V,binda fast,binde fast
1192,füttern::V,fóðra,fodre
1193,melken::V,mjólka,malke
1194,hacken::V,höggva,hakke
1195,gießen::V,hella,hælde
1196,reifen::V,þroskast,modne
1197,zubereiten::V,elda,tilberede
1198,zubereiten::V,tilbúa,tilberede
1199,kochen::V,sjóða,koge
1200,backen::V,baka,bage
1201,braten::V,steikja,stege
1202,umrühren::V,hræra í,røre om
1203,stricken::V,prjóna,strikke
1204,nähen::V,sauma,sy
1205,färben::V,lita,farve
1206,reinigen::V,hreinsa,rense
1207,reinigen::V,hreinsa,gøre ren
1208,waschen::V,þvo,vaske
1209,abwischen::V,þerra,tørre af
1210,spülen::V,skola,skylle
1211,spülen::V,þvo upp,skylle
1212,fegen::V,sópa,feje
1213,fegen::V,hreinsa,feje
1214,kehren::V,sópa,feje
1215,baden::V,baða sig,bade
1216,sich waschen::V,þvo sér,vaske sig
1217,ausziehen::V,fara úr,tage af
1218,anziehen::V,fara í,tage på
1219,sich anziehen::V,klæðast,klæde sig på
1220,kämmen::V,greiða,rede
1221,kämmen::V,greiða,frisere
1222,schmücken::V,prýða,pynte
1223,schmücken::V,prýða,smykke
1224,schmücken::V,skreyta,pynte
1225,schmücken::V,skreyta,smykke
1226,sagen::V,segja,sige
1227,sprechen::V,tala,snakke
1228,reden::V,ræða,tale
1229,reden::V,ræða,snakke
1230,sich unterhalten::V,spjalla,snakke sammen
1231,sich unterhalten::V,ræðast við,snakke sammen
1232,fragen::V,spyrja,spørge
1233,bitten::V,biðja,bede
1234,erzählen::V,segja frá,berette
1235,erzählen::V,segja frá,fortælle
1236,mitteilen::V,tilkynna,meddele
1237,nennen::V,nefna,nævne
1238,rufen::V,kalla,råbe
1239,prahlen::V,gorta,prale
1240,übersetzen::V,þýða,oversætte
1241,denken::V,hugsa,tænke
1242,glauben::V,trúa,tro
1243,bemerken::V,taka eftir,bemærke
1244,bemerken::V,taka eftir,lægge mærke til
1245,erkennen::V,þekkja,genkende
1246,begreifen::V,skilja,begribe
1247,verstehen::V,skilja,forstå
1248,lernen::V,læra,lære
1249,wissen::V,vita,vide
1250,sich erinnern an::V,minnast,mindes
1251,sich erinnern an::V,minnast,huske på
1252,vergessen::V,gleyma,glemme
1253,messen::V,mæla,måle
1254,zählen::V,telja,tælle
1255,rechnen::V,reikna,regne
1256,lesen::V,lesa,læse
1257,malen::V,mála,male
1258,zeichnen::V,teikna,tegne
1259,schreiben::V,skrifa,skrive
1260,besitzen::V,hafa,eje
1261,besitzen::V,hafa,besidde
1262,kaufen::V,kaupa,købe
1263,verkaufen::V,selja,sælge
1264,bezahlen::V,borga,betale
1265,zahlen::V,borga,betale
1266,beherrschen::V,hafa á valdi sínu,beherske
1267,ertragen::V,þola,tåle
1268,ertragen::V,þola,udholde
