,Concept_ID,az,bn
703,dorthin::ADV,oraya,ওখানে
704,geradeaus::ADV,düz,অগ্রগামী
705,vorwärts::ADV,irəli,সন্মুখিকে
706,rückwärts::ADV,geri,খিরিয়া
707,zurück::ADV,geriyə,পিঠ
708,unten::ADV,aşağıda,নীচে
709,hinab::ADV,aşağı,নিম্নগামী
710,oben::ADV,yuxarıda,উপরে
711,hinauf::ADV,yuxarı,উচ্চতর অংশে
712,überall::ADV,hər yerdə,সর্বত্র
713,nicht::ADV,-ma-,না
714,ein wenig::ADV,bir az,অল্প
715,kaum::ADV,güclə,কষ্টসহকাবে
716,sehr::ADV,çox,খুব
717,so::ADV,belə,তত
718,noch::ADV,hələ,এখন পর্যস্ত
719,nur::ADV,yalnız,শুধু
720,schon::ADV,artıq,ইতঃপুর্বে
721,wieder::ADV,yenə,আবার
722,vergebens::ADV,boş yerə,বিফলে
723,vor::PRP,önündə,সম্মুখে
724,hinter::PRP,arxasında,পশ্চাতে
725,unter::PRP,altında,নীচে
726,durch::PRP,içindən,দ্বারা
727,neben::PRP,yanında,কাছে
728,zwischen::PRP,arasında,মধ্যে
729,wegen::PRP,üçün,জন্য
730,wegen::PRP,ötəri,জন্য
731,dies::PRN,bu,এটা
732,das::PRN,o,ওটা
733,alles::PRN,hər şey,সব
734,ich::PRN,mən,আমি
735,du::PRN,sən,তুমি
736,er::PRN,o,উনি
737,wir::PRN,biz,আমরা
738,ihr::PRN,siz,তোমরা
739,sie::PRN,onlar,তারা
740,was::FPRN,nə,কি
741,wer::FPRN,kim,কে
742,wo::FADV,harada,কোথায়
743,wohin::FADV,haraya,কোথায়
744,wie::FADV,necə,কেমন
745,warum::FADV,niyə,কেন
746,warum::FADV,nə üçün,কেন
747,wieviel::FNUM,neçə,কত
748,wieviel::FNUM,nə qədər,কত
749,eins::NUM,bir,অক
750,zwei::NUM,iki,দুই
751,drei::NUM,üç,তিন
752,vier::NUM,dörd,চার
753,fünf::NUM,beş,পাঁচ
754,sechs::NUM,altı,ছয়
755,sieben::NUM,yeddi,সাত
756,acht::NUM,səkkiz,আট
757,neun::NUM,doqquz,নয়
758,zehn::NUM,on,দশ
759,elf::NUM,on bir,এগারো
760,zwölf::NUM,on iki,দ্বাদশ
761,zwanzig::NUM,iyirmi,বিশ
762,dreißig::NUM,otuz,ত্রিশ
763,vierzig::NUM,qırx,চল্লিশ
764,fünfzig::NUM,əlli,পঞ্চাশ
765,sechzig::NUM,altmış,ষাট
766,siebzig::NUM,yetmiş,সত্তর
767,achtzig::NUM,səksən,আশি
768,neunzig::NUM,doxsan,নব্বুই
769,hundert::NUM,yüz,শত
770,tausend::NUM,min,হাজার
771,und::CNJ,və,আর
772,und::CNJ,və,এবং
773,oder::CNJ,ya,বা
774,stehen::V,durmaq,দাঁড়ানো
775,sitzen::V,oturmaq,বসা
776,liegen::V,uzanmaq,শোয়া
777,hängen::V,asılmaq,ঝোলা
778,werden::V,olmaq,হইয়া উঠা
779,passieren::V,olmaq,ঘটা
780,passieren::V,baş vermək,ঘটা
781,beginnen::V,başlamaq,আরম্ভ হওয়া
782,enden::V,bitmək,শেষ হওয়া
783,wechseln::V,dəyişmək,রূপাস্তর করা
784,aufgehen[Sonne]::V,doğmaq,উদিত হওয়া
785,untergehen[Sonne]::V,batmaq,অস্ত যাওয়া
786,scheinen[Sonne]::V,parlamaq,আলো দেওয়া
787,donnern::V,guruldamaq,বজ্রধ্বনি করা
788,wehen::V,əsmək,প্রবাহিত হওয়া
789,strömen::V,axmaq,প্রবাহিত হওয়া
790,fließen::V,axmaq,ছুটা
791,sich drehen::V,dönmək,পাক খাওয়া
792,schwanken::V,yellənmək,দোলা
793,schwingen::V,yellənmək,দোলা
794,fallen::V,düşmek,পড়া
795,brennen::V,yanmaq,সেঁকা
796,rauchen::V,tüstüləmək,ধোঁয়া ছড়ান
797,regnen::V,yağmaq,বর্ষণ_করা
798,gefrieren::V,donmaq,হিমায়িত হওয়া
799,tauen::V,ərimək,গলা
800,schmelzen::V,ərimək,গলা
801,trocknen::V,qurumaq,শুষ্ক করা
802,sieden::V,qaynamaq,ফোঁড়া
803,faulen::V,çürümək,ক্ষয় হওয়া
804,verfaulen::V,çürümək,ক্ষয় হওয়া 
805,reißen::V,yırtılmaq,ছিঁড়া
806,versinken::V,batmaq,ডুবা
807,vergehen::V,ötmək,যাওয়া
808,erscheinen::V,görünmək,আসা
809,verschwinden::V,yox olmaq,অদৃশ্য হওয়া
810,sinken::V,enmək,হ্রাস হওয়া
811,abnehmen::V,azalmaq,হ্রাস হওয়া
812,zunehmen::V,artmaq,বৃদ্ধি পাওয়া
813,steigen::V,yüksəlmək,ওঠা
814,wachsen::V,böyümək,বড় হওয়া
815,glänzen::V,parlamaq,জ্বলা
816,funkeln::V,parıldamaq,জ্বল্জ্বল করা
817,lärmen::V,səs-küy etmək,
818,läuten::V,çalmaq,রুসুঝুসু করা
819,klingeln::V,zəng etmək,বাজা
820,klirren::V,cingildəmək,টুংটাং-শব্দ করা
821,brausen::V,gurlamaq,গর্জন করা
822,rauschen::V,xışıldamaq,মর্মরধ্বনি করা
823,klingen::V,səslənmək,শব্দ করা
824,bellen::V,hürmək,ঘেউ ঘেউ করা
825,heulen::V,ulamaq,গর্জন করা
826,blasen::V,üfləmək,ফুঁ দেওয়া
827,pfeifen::V,fit vermek,শিস্ দেওয়া
828,schreien::V,bağırmaq,চিৎকার করা
829,schreien::V,qışqırmaq,চিৎকার করা
830,stöhnen::V,inləmək,গোঁ-গো করা
831,zittern::V,titrəmək,কাঁপা
832,leben::V,yaşamaq,বাঁচা
833,geboren werden::V,doğmaq,জন্মানো
834,atmen::V,nəfəs almaq,শ্বাস ফেলা
835,trinken::V,içmek,পান করা
836,essen::V,yemək,ভক্ষণ করা
837,schlucken::V,udmaq,গেলা
838,müde werden::V,yorulmaq,পরিশ্রান্ত হওয়া
839,einschlafen::V,yuxuya getmək,নিদ্রামগ্ন হওয়া
840,schlafen::V,uyumaq,নিদ্রা যাওয়া
841,aufwachen::V,oyanmaq,জাগা
842,aufstehen::V,yuxudan durmaq,জাগা
843,sich erholen::V,dincəlmək,আরাম করা
844,krank werden::V,xəstə olmaq,অসুস্থ হত্তয়া
845,krank sein::V,azarlanmaq,রূগ্ণ হত্তয়া
846,krank sein::V,xəstələnmək,রূগ্ণ হত্তয়া
847,schmerzen::V,ağrimaq,কন্কন করা
848,husten::V,öksürmək,কাশা
849,genesen::V,sağalmaq,আরোগ্য হওয়া
850,sterben::V,ölmək,মারা যাওয়া
851,sterben::V,vəfat etmək,মারা যাওয়া
852,umkommen::V,həlak olmaq,মারা যাওয়া
853,sich bewegen::V,hərəkət etmək,চলা
854,sich rühren::V,tərpənmək,নড়া
855,sich erheben::V,qalxmaq,উদিত হওয়া
856,sich setzen::V,oturmaq,বসা
857,hinfallen::V,yıxılmaq,পড়া
858,laufen::V,yerimək,হাঁটা
859,schreiten::V,addım atmaq,হাঁটা
860,spazierengehen::V,gəzmək,পায়চারি করা
861,eilen::V,atılmaq,ত্বরাম্বিত করা
862,sich beeilen::V,tələsmək,ত্বরাম্বিত করা
863,sausen::V,çırpmaq,ধেয়ে যাওয়া
864,rennen::V,qaçmaq,চলা
865,springen::V,sıçramaq,লাফানো
866,klettern::V,dırmanmaq,আরোহণ করা
867,schaukeln::V,sallanmaq,দোলা
868,kriechen::V,sürünmək,হামাগুড়ি দেওয়া
869,schwimmen::V,üzmek,সাঁতার কাটা
870,tauchen::V,dalmaq,ডোবা
871,rudern::V,avarlamaq,দাঁড় টানা
872,fahren::V,sürmək,চালান
873,fliegen::V,uçmaq,ওড়া
874,gehen::V,getmək,যাওয়া
875,weggehen::V,getmək,প্রস্থান করা
876,abfahren::V,yola düşmək,প্রস্থান করা
877,anhalten::V,saxlamaq,থামা
878,hineingehen::V,girmək,ঢোকা
879,eintreten::V,girmək,ঢোকা
880,eintreten::V,daxil olmaq,ঢোকা
881,kommen::V,gəlmək,আসা
882,ankommen::V,gəlib çatmaq,আসা
883,zurückkommen::V,qayıtmaq,ফিরা
884,bleiben::V,qalmaq,থাকা
885,warten::V,gözləmək,অপেক্ষা করা
886,erwarten::V,bəkləmək,অপেক্ষা করা
887,suchen::V,aramaq,খোঁজ করা
888,suchen::V,axtarmaq,খোঁজ করা
889,finden::V,tapmaq,পাওয়া
890,versuchen::V,çalışmaq,পরখ করা
891,vorbereiten::V,hazırlamaq,প্রস্তুত করা
892,lieben::V,sevmək,ভালবাসা
893,mögen::V,xoşlamaq,পছন্দ করা
894,lachen::V,gülmək,হাসা
895,rühren::V,həyəcanlandırmaq,হৃদয়ম্পর্শ করা
896,weinen::V,ağlamaq,কাঁদা
897,schimpfen::V,küfr etmək,নালিশ করা
898,sich ärgern::V,acıqlanmaq,রাগ হত্তয়া
899,sich fürchten::V,qorxmaq,ভয় করা
900,fürchten::V,qorxmaq,ডরা
901,fliehen::V,qaçmaq,পালানো
902,flüchten::V,qaçmaq,পালানো
903,sehen::V,görmək,দেখা
904,anschauen::V,baxmaq,দেখা
905,ansehen::V,baxmaq,দেখা
906,hören::V,duymaq,শোনা
907,hören::V,eşitmək,শোনা
908,zuhören::V,dinləmək,শোনা
909,probieren::V,dadına baxmaq,পরখ করা
910,riechen::V,qoxlamaq,শুঁকা
911,fühlen::V,duymaq,অনুভব করা
912,scheinen::V,görünmək,মনে হত্তয়া
913,zu sehen sein::V,görünmək,দেখা দেত্তয়া
914,vernehmen::V,eşitmək,শোনা
915,frieren::V,üşümək,শীত লাগা
916,tun::V,etmək,করা
917,können::V,bilmək,পারা
918,können::V,bacarmaq,পারা
919,wollen::V,istəmək,ইচ্ছা করা
920,anfangen::V,başlamaq,আরম্ভ করা
921,beenden::V,bitirmək,শেষ করা
922,aufhören::V,bitmək,থামা
923,aufhören::V,qurtarmaq,থামা
924,gelingen::V,müvəffəq olmaq,সিদ্ধিলাভ করা
925,geraten::V,düşmək,পরিণত হত্তয়া
926,öffnen::V,açmaq,খোলা
927,schließen::V,qapamaq,বন্ধ করা
928,stellen::V,qoymaq,স্থাপন করা
929,setzen::V,oturtmaq,স্থাপন করা
930,legen::V,qoymaq,স্থাপন করা
931,berühren::V,toxunmaq,স্পর্শ করা
932,verbinden::V,bağlamaq,সংযুক্ত করা
933,bedecken::V,örtmək,ঢাকা
934,aufhängen::V,asmaq,ঝুলানো
935,anzünden::V,yandırmaq,জ্বালান
936,aufheben::V,qaldırmaq,কুড়াইয়া তোলা
937,zurücklassen::V,buraxmaq,পরিত্যাগ করা
938,verlieren::V,itirmək,হারান
939,fallen lassen::V,düşürmək,ফেলা
940,machen::V,etmək,গঠন করা
941,herstellen::V,istehsal etmək,সৃষ্টি করা
942,bauen::V,tikmək,নির্মাণ করা
943,reparieren::V,təmir etmək,মেরামত করা
944,verbessern::V,düzəltmək,উন্নতিলাভ করা
945,ändern::V,dəyişdirmək,পরিবর্তিত করা
946,graben::V,qazımaq,খনন করা
947,beugen::V,əymək,নোয়া
948,biegen::V,bükmək,নোয়া
949,drehen::V,döndərmək,ঘোরান
950,wenden::V,çevirmək,উলটাইয়া দেত্তয়া
951,umdrehen::V,çevirmək,উলটানো
952,heben::V,qaldırmaq,উত্তোলন করা
953,hochheben::V,qaldırmaq,উঁচু করা
954,ergreifen::V,tutmaq,দখল করা
955,halten::V,saxlamaq,ধরা
956,drücken::V,sıxmaq,টেপা
957,schieben::V,sürmək,ঠেলা
958,kratzen::V,qaşımaq,চাঁচা
959,lecken::V,yalamaq,চাটা
960,beißen::V,dişləmək,দংশন করা
961,abreißen::V,qoparmaq,বিচ্ছিন্ন করা
962,abschneiden::V,ayırmaq,বিচ্ছিন্ন করা
963,binden::V,bağlamaq,বন্ধন করা
964,stecken::V,soxmaq,বিদ্ধ করা
965,brechen::V,qırmaq,ভাঙা
966,klopfen::V,sındırmaq,আঘাত করা
967,hauen::V,vurmaq,আঘাত করা
968,kleben::V,apışdırmaq,সাঁটা
969,reiben::V,ovmaq,ঘষা
970,streichen::V,sürtmək,ছড়াইয়া
971,schleifen::V,bülövləmək,ধার দেওয়া
972,schneiden::V,kəsmək,কাটা
973,rütteln::V,sirkələmək,নাড়ান
974,schütteln::V,çalxalamaq,নড়া
975,schwenken::V,yelləmək,দোলা
976,schütten::V,tökmək,বর্ষণ করা
977,füllen::V,doldurmaq,পরিপূর্ণ করা
978,einwickeln::V,sarımaq,মুড়া
979,tragen::V,daşımaq,বহন করা
980,schleppen::V,sürükləmək,টানা
981,ziehen::V,çəkmək,টানা
982,aufbewahren::V,gizlətmək,রাখা
983,werfen::V,atmaq,ছুড়া
984,fangen::V,tutmaq,লোফা
985,packen::V,yaxalamaq,ধরা
986,verstecken::V,gizlətmək,গোপন করা
987,teilen::V,bölmək,বিভক্ত করা
988,schicken::V,yollamaq,প্রেরণ করা
989,schicken::V,göndərmək,প্রেরণ করা
990,bringen::V,gətirmək,আনা
991,hinzufügen::V,əlavə etmək,একত্র করা
992,bekommen::V,almaq,পাওয়া
993,bekommen::V,əldə etmək,পাওয়া
994,erhalten::V,almaq,পাওয়া
995,nehmen::V,almaq,নেওয়া
996,wählen::V,seçmək,বাছা
997,auswählen::V,arımaq,বাছা
998,bewahren::V,qorumaq,বাঁচাইয়া রাখা
999,behindern::V,mane olmaq,বাধা দেওয়া
1000,verderben::V,pozmaq,নষ্ট করা
1001,beschädigen::V,zədələmək,ক্ষতি করা
1002,zerbrechen::V,qırmaq,ভাঙ্গিয়া যাওয়া
1003,zerbrechen::V,sındırmaq,ভাঙ্গিয়া যাওয়া
1004,zerreißen::V,yırtmaq,ছিঁড়া
1005,zerstören::V,dağıtmaq,বিনাশ করা
1006,verbrennen::V,yandırmaq,দহন করা
1007,geben::V,vermək,দেওয়া
1008,reichen::V,uzatmaq,দেওয়া
1009,schenken::V,vermək,উপহার দেত্তয়া
1010,versprechen::V,vəd vermək,প্রতিশ্রুতি দেওয়া
1011,wünschen::V,arzulamaq,আকাঙ্ক্ষা করা
1012,loben::V,tərifləmək,প্রশংসা করা
1013,küssen::V,öpmək,চুম্বন করা
1014,wiegen::V,tərpətmək,দুলানো
1015,zudecken::V,örtmək,ঢাকা
1016,wecken::V,oyatmaq,জাগানো
1017,zeigen::V,göstərmək,দেখানো
1018,führen::V,rəhbərlik etmək,পথ দেখানো
1019,lehren::V,öyrətmək,শেখানো
1020,unterrichten::V,öyrətmək,শিক্ষা দেওয়া
1021,unterrichten::V,dərs vermək,শিক্ষা দেওয়া
1022,aufziehen::V,tərbiyə etmək,পালন করা
1023,leiten::V,idarə etmək,পরিচালনা করা
1024,antreiben::V,bizləmək,চালনা করা
1025,lassen::V,-tırmaq,অনুমতি দেওয়া
1026,einladen::V,dəvət etmək,নিমন্ত্রণ করা
1027,vereinigen::V,birləşdirmək,এক করা
1028,besuchen::V,baş çəkmək,দেখিতে যাওয়া
1029,besuchen::V,ziyarət etmək,দেখিতে যাওয়া
1030,treffen::V,rastlaşmaq,সন্মুখীন হওয়া
1031,treffen::V,rast gəlmək,সন্মুখীন হওয়া
1032,sich versammeln::V,toplanmaq,জড়ো হওয়া
1033,spielen::V,oynamaq,খেলা
1034,singen::V,oxumaq,গাওয়া
1035,tanzen::V,oynamaq,নাচা
1036,tanzen::V,rəqs etmək,নাচা
1037,sich trennen::V,ayrılmaq,পৃথক করা
1038,verlassen::V,tərk etmək,পরিত্যাগ করা
1039,retten::V,xilas etmək,উদ্ধার করা
1040,bewachen::V,gözətmək,পাহারা দেওয়া
1041,schützen::V,qorumaq,রক্ষা করা
1042,verteidigen::V,qorumaq,রক্ষা করা
1043,sich schlagen::V,döyüşmək,লড়াই করা
1044,schießen::V,atmaq,তীরবেগে ছোটা
1045,schießen::V,atəş açmaq,তীরবেগে ছোটা
1046,siegen::V,yenmək,জেতা
1047,ärgern::V,acışdırmaq,বিরক্ত করা
1048,schlagen::V,döymək,আঘাত করা
1049,treten::V,təpmək,লাথি মারা
1050,stechen::V,soxmaq,দংশন করা
1051,stoßen::V,itələmək,ঠেলা
1052,stehlen::V,çalmaq,অপহরণ করা
1053,stehlen::V,oğurlamaq,অপহরণ করা
1054,stören::V,pozmaq,ঘাঁটান
1055,belästigen::V,narahat etmək,বিরক্ত করা
1056,verbergen::V,gizləmək,গোপন করা
1057,täuschen::V,aldatmaq,প্রবঞ্চনা করা
1058,betrügen::V,aldatmaq,প্রতারণা করা
1059,töten::V,öldürmək,হত্যা করা
1060,wohnen::V,yaşamaq,বাস করা
1061,arbeiten::V,işləmək,কাজ করা
1062,arbeiten::V,çalışmaq,কাজ করা
1063,sammeln::V,yığmaq,সংগ্রহ করা
1064,sammeln::V,toplamaq,সংগ্রহ করা
1065,pflücken::V,qoparmaq,চয়ন করা
1066,jagen::V,ovlamaq,শিকার করা
1067,fischen::V,balıq tutmaq,মাছ ধরা
1068,fassen::V,tutmaq,ধরা
1069,hüten::V,güdmək,যুথভুক্ত করা
1070,treiben::V,haylamaq,চালনা করা
1071,anbinden::V,bağlamaq,বন্ধন করা
1072,füttern::V,bəsləmək,ভোজন করানো
1073,melken::V,sağmaq,দুগ্ধ দোহন করা
1074,hacken::V,yarmaq,কাটা
1075,gießen::V,sulamaq,বর্ষণ করা
1076,reifen::V,dəymək,পাকা
1077,zubereiten::V,bişirmək,রন্ধন করা
1078,kochen::V,qaynatmaq,রন্ধন করা
1079,backen::V,bişirmək,সেকা
1080,braten::V,qızartmaq,ভাজা
1081,umrühren::V,qarışdırmaq,নড়ানো
1082,stricken::V,hörmək,বোনা
1083,nähen::V,tikmək,সেলাই করা
1084,färben::V,boyamaq,রঞ্জিত করা
1085,reinigen::V,təmizləmək,পরিষ্কার করা
1086,waschen::V,yumaq,পরিষ্কার করা
1087,abwischen::V,silmək,মুছা
1088,spülen::V,çalxamaq,পরিষ্কার করা
1089,fegen::V,süpürmək,ঝাঁট দেওয়া
1090,kehren::V,süpürmək,ঝাঁট দেওয়া
1091,baden::V,çimmək,অবগাহন করা
1092,sich waschen::V,yuyunmaq,ধোয়া
1093,ausziehen::V,soyunmaq,খুলা
1094,anziehen::V,geymək,গায়ে দেত্তয়া
1095,sich anziehen::V,geyinmək,পোশাক পরা
1096,kämmen::V,daramaq,আঁচড়ানো
1097,schmücken::V,bəzəmək,সাজান করা
1098,sagen::V,demək,উচ্চারণ করা
1099,sagen::V,söymek,উচ্চারণ করা
1100,sprechen::V,danışmaq,বলা
1101,reden::V,danışmaq,আলাপ করা
1102,sich unterhalten::V,söhbət etmək,আড্ডা দেওয়া
1103,fragen::V,soruşmaq,জিজ্ঞাসা করা
1104,bitten::V,diləmək,প্রার্থনা করা
1105,bitten::V,xahiş etmək,প্রার্থনা করা
1106,erzählen::V,bəhs etmək,বর্ণনা করা
1107,mitteilen::V,bildirmək,বলা
1108,nennen::V,adlandırmaq,নাম দেওয়া
1109,rufen::V,çağırmaq,আমন্ত্রণ করা
1110,prahlen::V,öyünmək,বড়াই করা
1111,übersetzen::V,tərcümə etmək,ভাষাস্তরিত করা
1112,denken::V,düşünmək,ভাবা
1113,denken::V,fikirləşmək,ভাবা
1114,glauben::V,inanmaq,বিশ্বাস করা
1115,bemerken::V,qeyd etmək,লক্ষ্য করা
1116,erkennen::V,tanımaq,চিনিতে পারা
1117,begreifen::V,anlamaq,উপলব্ধি করা
1118,verstehen::V,duymaq,উপলব্ধি করা
1119,lernen::V,öyrənmək,শেখা
1120,wissen::V,bilmək,জানা
1121,sich erinnern an::V,xatırlamaq,মনে করা
1122,vergessen::V,unutmaq,বিস্মৃত হওয়া
1123,messen::V,ölçmək,মাপা
1124,zählen::V,saymaq,গণনা করা
1125,rechnen::V,hesablamaq,হিসাব করা
1126,lesen::V,oxumaq,পাঠ করা
1127,malen::V,şəkil çəkmək,আঁকা
1128,zeichnen::V,cızmaq,ছকা
1129,schreiben::V,yazmaq,লেখা
1130,besitzen::V,yiyələnmək,অধিকার করা
1131,besitzen::V,malik olmaq,অধিকার করা
1132,kaufen::V,satın almaq,ক্রয় করা
1133,verkaufen::V,satmaq,বেচা
1134,bezahlen::V,ödəmək,প্রদান করা
1135,zahlen::V,ödəmək,প্রদান করা
1136,beherrschen::V,idarə etmək,শাসন করা
1137,ertragen::V,dözmək,বহন করা
