,Concept_ID,cv,os
1311,wählen::V,суйла,равзарын
1312,auswählen::V,суйла,авзарын
1313,bewahren::V,упра,бавæрын
1314,bewahren::V,упра,нывæрын
1315,behindern::V,кансӗрле,цæлхдур æвæрын
1316,behindern::V,кансӗрле,ныхдур æвæрын
1317,behindern::V,кансӗрле,къуылымпы кæнын
1318,behindern::V,кансӗрле,хъыг дарын
1319,behindern::V,чӑрмантар,цæлхдур æвæрын
1320,behindern::V,чӑрмантар,ныхдур æвæрын
1321,behindern::V,чӑрмантар,къуылымпы кæнын
1322,behindern::V,чӑрмантар,хъыг дарын
1323,verderben::V,пӑс,фесафын
1324,beschädigen::V,пӑс,халын
1325,zerbrechen::V,ват,асӕттын
1326,zerbrechen::V,ҫӗмӗр,асӕттын
1327,zerreißen::V,ҫур,аскъуынын
1328,zerstören::V,иш,фехалын
1329,verbrennen::V,ҫунтар,басудзын
1330,geben::V,пар,дӕттын
1331,reichen::V,пар,адæттын
1332,schenken::V,парнеле,лæвар кæнын
1333,versprechen::V,тума пул,дзырд раттын
1334,versprechen::V,тума пул,зӕрдӕ бавӕрын
1335,versprechen::V,сӑмах пар,дзырд раттын
1336,versprechen::V,сӑмах пар,зӕрдӕ бавӕрын
1337,wünschen::V,сун,зæрдæ зæгъы
1338,loben::V,ырла,раппӕлын
1339,küssen::V,чуп ту,пъа кæнын
1340,küssen::V,чуп ту,ба кæнын
1341,wiegen::V,сиктер,узын
1342,wiegen::V,силле,узын
1343,zudecken::V,вит,бамбӕрзын
1344,wecken::V,вӑрат,райхъал кӕнын
1345,zeigen::V,кӑтарт,амонын
1346,führen::V,илсе пыр,кӕнын
1347,führen::V,илсе пыр,фæкæнын
1348,führen::V,ҫавӑтса пыр,кӕнын
1349,führen::V,ҫавӑтса пыр,фæкæнын
1350,lehren::V,вёрент,ахуыр кæнын
1351,unterrichten::V,вёрент,ахуыр кæнын
1352,aufziehen::V,вӗрент,хъомыл кӕнын
1353,leiten::V,тытса пыр,разамынд дӕттын
1354,antreiben::V,васкат,тагъд кæнын
1355,antreiben::V,васкат,рог кæнын
1356,lassen::V,пусахла,кæнын
1357,lassen::V,хуш,кæнын
1358,einladen::V,чӗн,ӕрхонын
1359,einladen::V,чӗн,ӕрбахонын
1360,vereinigen::V,пӗрлештер,баиу кӕнын
1361,besuchen::V,ҫит,абæрæг кæнын
1362,besuchen::V,ҫит,бабæрæг кæнын
1363,besuchen::V,ҫит,бауайын
1364,besuchen::V,кӗрсе кур,абæрæг кæнын
1365,besuchen::V,кӗрсе кур,бабæрæг кæнын
1366,besuchen::V,кӗрсе кур,бауайын
1367,treffen::V,тӗл пул,фембæлын
1368,sich versammeln::V,пуҫтарӑн,æрæмбырд уын
1369,spielen::V,выля,хъазын
1370,singen::V,юрла,зарын
1371,tanzen::V,ташла,кафын
1372,sich trennen::V,уйрӑл,фæйнæрдæм фæцæуын айхæлын
1373,verlassen::V,хӑвар,ныууадзын
1374,retten::V,ҫӑл,фервӕзын кӕнын
1375,bewachen::V,хуралла,хъахъхъӕнын
1376,schützen::V,сыхла,хъахъхъӕнын
1377,verteidigen::V,хӳтӗле,бахизын
1378,sich schlagen::V,ҫапӑҫ,хыл кæнын
1379,schießen::V,пер,ӕхсын
1380,siegen::V,ҫӗн,басӕттын
1381,siegen::V,ҫӗн,фӕуӕлахиз уӕвын
1382,siegen::V,ҫӗнтер,басӕттын
1383,siegen::V,ҫӗнтер,фӕуӕлахиз уӕвын
1384,ärgern::V,тарӑхтар,мӕсты кӕнын
1385,ärgern::V,ҫиллентер,мӕсты кӕнын
1386,schlagen::V,ҫап,ныццæвын
1387,treten::V,тап,
1388,stechen::V,чик,фæрæхойын
1389,stoßen::V,чыш,риуыгъын
1390,stehlen::V,вӑрла,давын
1391,stören::V,кансӗрле,хъыгдарын
1392,belästigen::V,аптӑрат,хъыгдарын
1393,belästigen::V,хупла,хъыгдарын
1394,verbergen::V,пытар,бамбӕхсын
1395,verbergen::V,пытар,басусӕг кӕнын
1396,täuschen::V,суй,фӕливын
1397,täuschen::V,суй,асайын
1398,betrügen::V,ултала,асайын
1399,töten::V,вӗлер,амарын
1400,wohnen::V,чуна пар,цӕрын
1401,wohnen::V,парӑнса тӑр,цӕрын
1402,arbeiten::V,ӗҫле,кусын
1403,sammeln::V,пух,æртонын
1404,pflücken::V,тат,тонын
1405,jagen::V,сунара ҫӳре,цуан кæнын
1406,fischen::V,пулӑ тыт,кæсаг ахсын æнгуырæй
1407,fischen::V,пулӑ тыт,æнгуыр дарын
1408,fassen::V,тыт,ӕрцахсын
1409,hüten::V,кӗт,хизын
1410,treiben::V,хӑвала,скъӕрын
1411,anbinden::V,кӑкар,бабæттын
1412,anbinden::V,кӑкар,æрбæттын
1413,füttern::V,ҫитер,холлаг дæттын
1414,füttern::V,ҫитер,холлаг æвæрын
1415,füttern::V,ҫитер,дарын
1416,melken::V,су,дуцын
1417,hacken::V,вакла,кæрдын
1418,hacken::V,вакла,лыгтæ кæнын
1419,gießen::V,шӑвар,бакалын
1420,reifen::V,пиҫ,срæгъæд уын
1421,reifen::V,пиҫ,сцæттæ уын
1422,zubereiten::V,пӗҫер,сцӕттӕ кӕнын
1423,kochen::V,пӗҫер,фыцын
1424,backen::V,пӗҫер,фыцын
1425,braten::V,ӑшала,цурын
1426,umrühren::V,хутӑштар,ахæццæ кæнын
1427,umrühren::V,хутӑштар,азмæнтын
1428,umrühren::V,хутӑштар,астауын
1429,stricken::V,ҫых,кæнын
1430,stricken::V,ҫых,бийын
1431,nähen::V,ҫӗле,хуыйын
1432,färben::V,пӗвет,ахорын
1433,reinigen::V,тасат,ссыгъдæг кæнын
1434,reinigen::V,тасат,ныссыгъдæг кæнын
1435,reinigen::V,тасат,ныссæрфын
1436,waschen::V,ҫу,ӕхсын
1437,abwischen::V,шӑл,сӕрфын
1438,spülen::V,чӳхе,æнхъæвзын
1439,fegen::V,шӑл,мӕрзын
1440,kehren::V,шӑл,мӕрзын
1441,baden::V,шыва кӗр,хи найын
1442,sich waschen::V,ҫӑвӑн,хи æхсын
1443,ausziehen::V,салан,ласын
1444,anziehen::V,тӑхӑн,скæнын
1445,sich anziehen::V,тӑхӑн,дзаума скæнын
1446,sich anziehen::V,тӑхӑн,дарæс скæнын
1447,kämmen::V,тура,ныффасын
1448,kämmen::V,тура,æрфасын
1449,schmücken::V,илемлет,фӕлындын
1450,sagen::V,те,зæгъын
1451,sprechen::V,кала,дзурын
1452,reden::V,сӑмахла,ныхас кӕнын
1453,reden::V,калаҫ,ныхас кӕнын
1454,sich unterhalten::V,пупле,ныхас кæнын
1455,fragen::V,ыйт,фӕрсын
1456,bitten::V,ыйт,курын
1457,erzählen::V,каласа пар,радзурын
1458,erzählen::V,каласа пар,ратаурæгъ кæнын
1459,mitteilen::V,пӗлтер,фехъусын кæнын
1460,mitteilen::V,хыпарла,фехъусын кæнын
1461,nennen::V,те,хонын
1462,nennen::V,чӗн,хонын
1463,rufen::V,чӗн,сидын
1464,prahlen::V,мухтан,ӕппӕлын
1465,prahlen::V,вӗҫкӗнлен,ӕппӕлын
1466,übersetzen::V,куҫар,ратæлмац кæнын
1467,denken::V,шухӑшла,ӕнхъӕлын
1468,denken::V,шухӑшла,хъуыды кӕнын
1469,glauben::V,ӗнен,уырнын
1470,bemerken::V,асӑрха,фенын
1471,erkennen::V,палла,базонын
1472,begreifen::V,ӑнлан,ӕмбарын
1473,begreifen::V,ӑнлан,бамбарын
1474,verstehen::V,пӗл,
1475,lernen::V,вӗрен,ахуыр кӕнын
1476,wissen::V,пӗл,зонын
1477,wissen::V,ӑнкар,зонын
1478,sich erinnern an::V,аса ил,зæрдыл æрлæууын
1479,sich erinnern an::V,аса ил,æрымысын
1480,sich erinnern an::V,аса ил,æрбаймысын
1481,sich erinnern an::V,аса ил,æрхъуыды кæнын
1482,vergessen::V,ман,ферох кæнын
1483,vergessen::V,ман,айрох кæнын
1484,vergessen::V,манса кай,ферох кæнын
1485,vergessen::V,манса кай,айрох кæнын
1486,messen::V,виҫ,барын
1487,zählen::V,шутла,нымайын
1488,rechnen::V,шутла,хынцын
1489,lesen::V,вула,кӕсын
1490,lesen::V,вула,фӕрсын
1491,malen::V,ӳкер,ныв кӕнын
1492,zeichnen::V,ӳкер,ныв кӕнын
1493,schreiben::V,ҫыр,фыссын
1494,besitzen::V,тыт,хицау уын
1495,kaufen::V,ил,балхӕнын
1496,kaufen::V,туян,балхӕнын
1497,verkaufen::V,сут,уӕй кӕнын
1498,bezahlen::V,тӳле,бафидын
1499,zahlen::V,тӳле,фидын
1500,beherrschen::V,тыт,æлдариуæг кæнын
1501,ertragen::V,тӳс,бавзарын
1502,Bauch::N,,гуыбын
