,Concept_ID,en,udm
848,stöhnen::V,groan,ӝуштыны
849,zittern::V,tremble,дырекъяны
850,zittern::V,tremble,куалекъяны
851,leben::V,be alive,улыны
852,geboren werden::V,be born,вордӥськыны
853,atmen::V,breathe,шоканы
854,trinken::V,drink,юыны
855,essen::V,eat,сиыны
856,schlucken::V,swallow,ньылыны
857,müde werden::V,get tired,жадьыны
858,einschlafen::V,fall asleep,умме усьыны
859,schlafen::V,sleep,кӧлыны
860,aufwachen::V,wake up,сайканы
861,aufstehen::V,get up,султыны
862,sich erholen::V,relax,шутэтскыны
863,krank werden::V,fall ill,висьыны
864,krank sein::V,be ill,висьыны
865,schmerzen::V,ache,висьыны
866,husten::V,cough,кызыны
867,genesen::V,recover,юнматскыны
868,genesen::V,recover,бурмытскылыны
869,sterben::V,die,кулыны
870,umkommen::V,perish,бырыны
871,sich bewegen::V,move,вырыны
872,sich rühren::V,budge,вырӟыны
873,sich rühren::V,budge,вырӟылыны
874,sich erheben::V,stand up,султыны
875,sich setzen::V,sit down,пуксьыны
876,hinfallen::V,tumble,усьыны
877,laufen::V,walk,мыныны
878,schreiten::V,pace,вамышъяны
879,spazierengehen::V,go for a walk,мыныны
880,spazierengehen::V,go for a walk,ветлыны
881,eilen::V,rush,дыртыны
882,sich beeilen::V,hurry,дыртыны
883,sausen::V,dash,туж ӝог мыныны
884,rennen::V,run,бызьылыны
885,springen::V,jump,тэтчаны
886,klettern::V,climb,тубаны
887,schaukeln::V,seesaw,лэйканы
888,schaukeln::V,seesaw,шонаськыны
889,kriechen::V,creep,нюж ветлыны
890,schwimmen::V,swim,уяны
891,tauchen::V,dive,зумылыны
892,rudern::V,row,полсаны
893,fahren::V,drive,ветлыны
894,fliegen::V,fly,лобаны
895,gehen::V,go,мыныны
896,weggehen::V,go away,кошкыны
897,abfahren::V,depart,кошкыны
898,anhalten::V,stop,дугдыны
899,hineingehen::V,go in,пырыны
900,eintreten::V,enter,пырыны
901,kommen::V,come,вуыны
902,kommen::V,come,лыктыны
903,ankommen::V,arrive,вуыны
904,zurückkommen::V,come back,берытскыны
905,bleiben::V,stay,кыльыны
906,warten::V,wait,витьыны
907,erwarten::V,wait for,витьыны
908,erwarten::V,wait for,возьманы
909,suchen::V,seek,утчаны
910,suchen::V,look for,утчаны
911,finden::V,find,шедьтыны
912,versuchen::V,try,турттыны
913,vorbereiten::V,prepare,дасяны
914,lieben::V,love,гажаны
915,mögen::V,like,яратыны
916,lachen::V,laugh,серекъяны
917,rühren::V,move,сюлме йӧтыны
918,weinen::V,weep,бӧрдыны
919,schimpfen::V,grumble,даллашыны
920,sich ärgern::V,be annoyed,лекъяськыны
921,sich fürchten::V,be afraid,кышканы
922,sich fürchten::V,be afraid,курданы
923,fürchten::V,be afraid of,курданы
924,fürchten::V,be afraid of,кышканы
925,fliehen::V,flee,пегӟыны
926,flüchten::V,escape,пегӟыны
927,sehen::V,see,адӟыны
928,anschauen::V,look at,учкыны
929,ansehen::V,watch,учкыны
930,hören::V,hear,кылыны
931,zuhören::V,listen,кылзыны
932,probieren::V,taste,веръяны
933,riechen::V,smell,зынъяны
934,fühlen::V,feel,шӧдыны
935,scheinen::V,seem,адскыны
936,zu sehen sein::V,show,адӟиськыны
937,vernehmen::V,hear,кылыны
938,frieren::V,be cold,кынмыны
939,tun::V,do,карыны
940,können::V,can,быгатыны
941,wollen::V,want,потыны
942,anfangen::V,start,кутскыны
943,beenden::V,finish,быдтыны
944,beenden::V,finish,быдэстыны
945,aufhören::V,stop,дугдыны
946,gelingen::V,succeed,быгатыны
947,gelingen::V,succeed,луыны
948,geraten::V,turn out,лэсяны
949,öffnen::V,open,усьтыны
950,schließen::V,close,пытсаны
951,stellen::V,put,пуктыны
952,setzen::V,place,пуктыны
953,legen::V,lay,поныны
954,berühren::V,touch,исаны
955,verbinden::V,connect,герӟаны
956,bedecken::V,cover,пытсаны
957,aufhängen::V,hang up,ошыны
958,anzünden::V,light,ӝуатыны
959,aufheben::V,pick up,ӝутыны
960,zurücklassen::V,leave,кельтыны
961,verlieren::V,lose,ыштыны
962,fallen lassen::V,drop,уськытыны
963,machen::V,make,лэсьтыны
964,herstellen::V,produce,лэсьтыны
965,bauen::V,build,пуктыны
966,reparieren::V,mend,тупатыны
967,verbessern::V,improve,умоятыны
968,ändern::V,alter,воштыны
969,graben::V,dig,копаны
970,beugen::V,bow,губыртыны
971,biegen::V,bend,куасаны
972,drehen::V,spin,бергатыны
973,wenden::V,turn,берыктыны
974,umdrehen::V,turn around,берыктыны
975,heben::V,raise,ӝутыны
976,hochheben::V,lift,ӝутъяны
977,ergreifen::V,seize,кутыны
978,ergreifen::V,seize,кырмыны
979,halten::V,hold,возьыны
980,drücken::V,press,зӥбыны
981,drücken::V,press,пачкатыны
982,schieben::V,push,донганы
983,kratzen::V,scrape,вуштыны
984,lecken::V,lick,нюлыны
985,beißen::V,bite,куртчыны
986,abreißen::V,tear off,ишкалтыны
987,abschneiden::V,cut off,шорыны
988,abschneiden::V,cut off,вандыны
989,binden::V,tie,керттыны
990,stecken::V,stick,мертчытыны
991,brechen::V,break,тӥяны
992,klopfen::V,knock,йыганы
993,klopfen::V,knock,шарккетыны
994,hauen::V,hit,жугыны
995,hauen::V,hit,тышканы
996,kleben::V,glue,лякыны
997,reiben::V,rub,зыраны
998,reiben::V,rub,вуштыны
999,streichen::V,spread,зыраны
1000,schleifen::V,grind,шерыны
1001,schneiden::V,cut,вандыны
1002,rütteln::V,jolt,зуркатыны
1003,schütteln::V,shake,куалекъятыны
1004,schwenken::V,swing,шонаны
1005,schütten::V,pour,лэзьыны
1006,füllen::V,fill,тырмытыны
1007,einwickeln::V,wrap,биньыны
1008,tragen::V,carry,нуыны
1009,schleppen::V,drag,кыскыны
1010,ziehen::V,pull,кыскыны
1011,aufbewahren::V,keep,возьыны
1012,werfen::V,throw,куяны
1013,werfen::V,throw,лэзяны
1014,fangen::V,catch,кутыны
1015,packen::V,grab,кутыны
1016,packen::V,grab,кырмыны
1017,verstecken::V,hide,ватыны
1018,teilen::V,divide,люкыны
1019,schicken::V,send,ыстыны
1020,bringen::V,bring,вайыны
1021,hinzufügen::V,add,ватсаны
1022,bekommen::V,get,басьтыны
1023,erhalten::V,receive,басьтыны
1024,nehmen::V,take,кутыны
1025,nehmen::V,take,басьтыны
1026,wählen::V,choose,бырйыны
1027,auswählen::V,select,бырйыны
1028,bewahren::V,preserve,возьыны
1029,behindern::V,hinder,могӟытыны
1030,verderben::V,spoil,сӧрыны
1031,beschädigen::V,damage,урод лэсьтыны
1032,zerbrechen::V,break,сӧрыны
1033,zerreißen::V,tear,кесяны
1034,zerstören::V,destroy,куашкатыны
1035,verbrennen::V,burn,сутыны
1036,geben::V,give,сётыны
1037,reichen::V,hand,сётыны
1038,schenken::V,give,кузьманы
1039,versprechen::V,promise,кыл сётыны
1040,wünschen::V,wish,сӥзьыны
1041,loben::V,praise,ушъяны
1042,küssen::V,kiss,чупаны
1043,wiegen::V,rock,веттаны
1044,wiegen::V,rock,лэйкатыны
1045,zudecken::V,cover,шобыртыны
1046,wecken::V,wake,сайкатыны
1047,zeigen::V,show,возьматыны
1048,führen::V,guide,нуыны
1049,lehren::V,teach,дышетыны
1050,unterrichten::V,instruct,дышетыны
1051,aufziehen::V,bring up,будэтыны
1052,leiten::V,lead,кивалтыны
1053,antreiben::V,urge,дыртытыны
1054,lassen::V,let,-ытыны
1055,einladen::V,invite,ӧтьыны
1056,vereinigen::V,unite,огазеяны
1057,besuchen::V,visit,адӟыськыны
1058,treffen::V,meet,пумитаны
1059,sich versammeln::V,assemble,люкаськыны
1060,spielen::V,play,шудыны
1061,singen::V,sing,кырӟаны
1062,tanzen::V,dance,эктыны
1063,sich trennen::V,separate,люкиськыны
1064,verlassen::V,leave,куштыны
1065,retten::V,rescue,утьыны
1066,bewachen::V,guard,возьманы
1067,schützen::V,protect,утялтыны
1068,verteidigen::V,defend,возьманы
1069,sich schlagen::V,brawl,жугиськыны
1070,schießen::V,shoot,ыбылӥськны
1071,siegen::V,win,вормыны
1072,ärgern::V,annoy,вожпоттыны
1073,schlagen::V,beat,жуккыны
1074,treten::V,kick,лёганы
1075,stechen::V,sting,бышкалтыны
1076,stoßen::V,shove,донгыны
1077,stehlen::V,steal,вораны
1078,stehlen::V,steal,лушканы
1079,stören::V,disturb,люкетыны
1080,belästigen::V,bother,акыльтыны
1081,belästigen::V,bother,вукылмыны
1082,verbergen::V,conceal,ватыны
1083,täuschen::V,deceive,алданы
1084,betrügen::V,cheat,пӧяны
1085,töten::V,kill,виыны
1086,wohnen::V,dwell,улыны
1087,arbeiten::V,work,ужаны
1088,sammeln::V,gather,бичаны
1089,pflücken::V,pick,ишкыны
1090,jagen::V,hunt,пӧйшураны
1091,fischen::V,fish,чорыганы
1092,fassen::V,catch,кутыны
1093,hüten::V,herd,возьманы
1094,treiben::V,drive,улляны
1095,anbinden::V,tie up,думыны
1096,füttern::V,feed,сюдыны
1097,melken::V,milk,кыскыны
1098,hacken::V,chop,кораны
1099,gießen::V,water,киськаны
1100,reifen::V,ripen,вуыны
1101,reifen::V,ripen,кисьманы
1102,zubereiten::V,cook,лесьтыны
1103,kochen::V,boil,пӧзьтыны
1104,backen::V,bake,пыжыны
1105,braten::V,fry,пыжыны
1106,umrühren::V,stir,сураны
1107,stricken::V,knit,керттыны
1108,nähen::V,sew,вурыны
1109,färben::V,dye,буяны
1110,reinigen::V,clean,сузяны
1111,waschen::V,wash,мисьтаськыны
1112,abwischen::V,wipe,ӵушылыны
1113,spülen::V,rinse,гылъяны
1114,fegen::V,sweep,ӵужыны
1115,kehren::V,sweep,ӵужыны
1116,baden::V,bath,пыласькыны
1117,sich waschen::V,wash,пыласькыны
1118,ausziehen::V,take off,кыльыны
1119,anziehen::V,put on,дӥсяны
1120,sich anziehen::V,get dressed,дӥсьяськыны
1121,kämmen::V,comb,сынаны
1122,schmücken::V,decorate,чеберъяны
1123,sagen::V,say,шуыны
1124,sagen::V,say,вераны
1125,sprechen::V,speak,вераськыны
1126,reden::V,talk,вераськыны
1127,sich unterhalten::V,chat,вераськыны
1128,fragen::V,ask,юаны
1129,bitten::V,request,курыны
1130,erzählen::V,tell,вераны
1131,erzählen::V,tell,мадьыны
1132,mitteilen::V,convey,ивортыны
1133,nennen::V,name,шуыны
1134,rufen::V,call,ӧтьыны
1135,prahlen::V,brag,ушъяськыны
1136,übersetzen::V,translate,берыктыны
1137,denken::V,think,малпаны
1138,glauben::V,believe,оскыны
1139,bemerken::V,notice,адӟыны
1140,erkennen::V,recognize,тодыны
1141,begreifen::V,grasp,валаны
1142,verstehen::V,understand,валаны
1143,lernen::V,learn,дышетскыны
1144,wissen::V,know,тодыны
1145,sich erinnern an::V,remember,тодэ вайыны
1146,vergessen::V,forget,вунэтыны
1147,messen::V,measure,мертаны
1148,zählen::V,count,лыдъяны
1149,rechnen::V,calculate,лыдъяны
1150,lesen::V,read,лыдӟыны
1151,malen::V,paint,суреданы
1152,zeichnen::V,draw,суреданы
1153,schreiben::V,write,гожъяны
1154,besitzen::V,own,луыны
1155,kaufen::V,buy,басьтыны
1156,verkaufen::V,sell,вузаны
1157,bezahlen::V,pay for,тырыны
1158,zahlen::V,pay,тырыны
1159,beherrschen::V,rule,кузёяськыны
1160,ertragen::V,endure,чиданы
