,Concept_ID,fa,lv
785,Größe::N,بزرگی,ыджда
786,Größe::N,بزرگی,lielums
787,Länge::N,طول,кузьта
788,Länge::N,طول,garums
789,Höhe::N,بلندی,джуджда
790,Höhe::N,بلندی,augstums
791,Gewicht::N,وزن,сьӧкта
792,Gewicht::N,وزن,сьӧкталун
793,Gewicht::N,وزن,svars
794,Gewicht::N,وزن,smagums
795,Menge::N,مقدار,лун
796,Menge::N,مقدار,числӧ
797,Menge::N,مقدار,masa
798,Menge::N,مقدار,daudzums
799,Menge::N,اندازه,лун
800,Menge::N,اندازه,числӧ
801,Menge::N,اندازه,masa
802,Menge::N,اندازه,daudzums
803,Haufen::N,توده,чукӧр
804,Haufen::N,توده,čupa
805,Haufen::N,توده,grēda
806,Haufen::N,توده,kaudze
807,Reihe::N,ردیف,рад
808,Reihe::N,ردیف,rinda
809,Reihe::N,ردیف,virkne
810,Boot::N,قایق,пыж
811,Boot::N,قایق,laiva
812,Ruder::N,پارو,пелыс
813,Ruder::N,پارو,ӧпаснӧй
814,Ruder::N,پارو,airis
815,Ruder::N,پارو,irklis
816,Schlitten::N,سورتمه,дадь
817,Schlitten::N,سورتمه,ragavas
818,Ski::N,اسکی,лызь
819,Ski::N,اسکی,slēpe
820,Lagerfeuer::N,آتش,бипур
821,Lagerfeuer::N,آتش,ugunskurs
822,Last::N,بار,сьӧкыдтор
823,Last::N,بار,krava
824,Last::N,سنگینی,сьӧкыдтор
825,Last::N,سنگینی,krava
826,Gang::N,راه رفتن,мунӧм
827,Gang::N,راه رفتن,ветлӧм
828,Gang::N,راه رفتن,eja
829,Gang::N,راه رفتن,gājums
830,Schritt::N,قدم,воськов
831,Schritt::N,قدم,воськовтӧм
832,Schritt::N,قدم,solis
833,Norden::N,شمال,войвыв
834,Norden::N,شمال,ziemeļi
835,Süden::N,جنوب,лунвыв
836,Süden::N,جنوب,dienvidi
837,Westen::N,غرب,рытыв
838,Westen::N,غرب,rietumi
839,Osten::N,شرق,асыв
840,Osten::N,شرق,austrumi
841,Holz::N,چوب,пу
842,Holz::N,چوب,koks
843,Holz::N,چوب,koksne
844,Brett::N,تخته,пӧв
845,Brett::N,تخته,dēlis
846,Platte::N,صفحه,плита
847,Platte::N,صفحه,plate
848,Platte::N,صفحه,plāksne
849,Stütze::N,تکیه,пыкӧд
850,Stütze::N,تکیه,мыджӧд
851,Stütze::N,تکیه,balsts
852,Stütze::N,تکیه,atspaids
853,Stange::N,میله,потш
854,Stange::N,میله,maikste
855,Stock::N,چوب,бедь
856,Stock::N,چوب,boze
857,Stock::N,چوب,spieķis
858,Stab::N,عصا,зир
859,Stab::N,عصا,zizlis
860,Rohr::N,لوله,труба
861,Rohr::N,لوله,caurule
862,Haus::N,منزل,керка
863,Haus::N,منزل,māja
864,Heim::N,خانه,горт
865,Heim::N,خانه,mājas
866,Heim::N,کاشانه,горт
867,Heim::N,کاشانه,mājas
868,Ofen::N,بخاری,пач
869,Ofen::N,بخاری,krāsns
870,Fußboden::N,کف اتاق,джодж
871,Fußboden::N,کف اتاق,grīda
872,Tisch::N,میز,пызан
873,Tisch::N,میز,galds
874,Stuhl::N,صندلی,улӧс
875,Stuhl::N,صندلی,krēsls
876,Wiege::N,گهواره,зыбка
877,Wiege::N,گهواره,šūpulis
878,Bett::N,تختخواب,вольпась
879,Bett::N,تختخواب,gulta
880,Regal::N,قفسه,джадж
881,Regal::N,قفسه,plaukts
882,Kiste::N,صندوق,куд
883,Kiste::N,صندوق,ящик
884,Kiste::N,صندوق,kaste
885,Kiste::N,صندوق,šķirsts
886,Fenster::N,پنجره,ӧшинь
887,Fenster::N,پنجره,logs
888,Tür::N,در,ӧдзӧс
889,Tür::N,در,durvis
890,Tür::N,درب,ӧдзӧс
891,Tür::N,درب,durvis
892,Tor::N,دروازه,дзиръя
893,Tor::N,دروازه,vārti
894,Zaun::N,حصار,потшӧс
895,Zaun::N,حصار,žogs
896,Dach::N,بام,вевт
897,Dach::N,بام,jumts
898,Leiter::N,نردبان,пос
899,Leiter::N,نردبان,kāpnes
900,Leiter::N,نردبان,redeles
901,Besen::N,جارو,рос
902,Besen::N,جارو,slota
903,Spaten::N,بیل,зыр
904,Spaten::N,بیل,lāpsta
905,Schaufel::N,بیل,тэльӧб
906,Schaufel::N,بیل,liekšķere
907,Schaufel::N,پارو,тэльӧб
908,Schaufel::N,پارو,liekšķere
909,Gabel::N,چنگال,вилки
910,Gabel::N,چنگال,dakšiņa
911,Löffel::N,قاشق,пань
912,Löffel::N,قاشق,karote
913,Messer::N,کارد,пурт
914,Messer::N,کارد,nazis
915,Nagel::N,میخ,тув
916,Nagel::N,میخ,кӧрт тув
917,Nagel::N,میخ,nagla
918,Netz::N,تور,тыв
919,Netz::N,تور,tīkls
920,Netz::N,شبکه,тыв
921,Netz::N,شبکه,tīkls
922,Haken::N,قلاب,крук
923,Haken::N,قلاب,āķis
924,Haken::N,قلاب,kāsis
925,Haken::N,قلاب,krampis
926,Griff::N,دسته,нуд
927,Griff::N,دسته,kāts
928,Griff::N,دسته,rokturis
929,Schloss::N,قفل,томан
930,Schloss::N,قفل,aizslēgs
931,Bild::N,عکس,серпас
932,Bild::N,عکس,glezna
933,Bild::N,تصویر,серпас
934,Bild::N,تصویر,glezna
935,Figur::N,تندیس,пертас
936,Figur::N,تندیس,вежньӧг
937,Figur::N,تندیس,figūra
938,Puppe::N,عروسک,акань
939,Puppe::N,عروسک,lelle
940,Beutel::N,کیسه,мешӧк
941,Beutel::N,کیسه,kule
942,Beutel::N,کیسه,maisiņš
943,Bündel::N,بسته,кӧртӧд
944,Bündel::N,بسته,sainis
945,Tasche::N,کیف,сумка
946,Tasche::N,کیف,soma
947,Eimer::N,سطل,ведра
948,Eimer::N,سطل,spainis
949,Deckel::N,در,пӧдан
950,Deckel::N,در,тупкӧд
951,Deckel::N,در,vāks
952,Geschirr::N,ظرف,дозмук
953,Geschirr::N,ظرف,тасьті-пань
954,Geschirr::N,ظرف,trauki
955,Sack::N,گونی,мешӧк
956,Sack::N,گونی,maiss
957,Tasse::N,فنجان,бекар
958,Tasse::N,فنجان,тасьті
959,Tasse::N,فنجان,tase
960,Topf::N,دیگ,гырнич
961,Topf::N,دیگ,pods
962,Topf::N,قابلمه,гырнич
963,Topf::N,قابلمه,pods
964,Kessel::N,دیگ,пӧрт
965,Kessel::N,دیگ,katls
966,Essen::N,خوراک,сёйӧм
967,Essen::N,خوراک,ēdiens
968,Nahrung::N,غذا,сёян
969,Nahrung::N,غذا,barība
970,Speise::N,خوراک,сёян
971,Speise::N,خوراک,сёянтор
972,Speise::N,خوراک,ēdiens
973,Fleisch::N,گوشت,яй
974,Fleisch::N,گوشت,gaļa
975,Getreide::N,غله,нянь
976,Getreide::N,غله,labība
977,Brei::N,فرنی,рок
978,Brei::N,فرنی,putra
979,Brei::N,فرنی,biezenis
980,Brei::N,حریره,рок
981,Brei::N,حریره,putra
982,Brei::N,حریره,biezenis
983,Brot::N,نان,нянь
984,Brot::N,نان,maize
985,Scheibe::N,قاچ,шӧрӧм
986,Scheibe::N,قاچ,чӧлан
987,Scheibe::N,قاچ,šķēle
988,Scheibe::N,قاچ,rieciens
989,Scheibe::N,لزگه,шӧрӧм
990,Scheibe::N,لزگه,чӧлан
991,Scheibe::N,لزگه,šķēle
992,Scheibe::N,لزگه,rieciens
993,Fett::N,چربی,гос
994,Fett::N,چربی,тшог
995,Fett::N,چربی,tauki
996,Butter::N,کره,вый
997,Butter::N,کره,sviests
998,Öl::N,روغن,вый
999,Öl::N,روغن,eļļa
1000,Salz::N,نمک,сов
1001,Salz::N,نمک,sāls
1002,Suppe::N,آش,шыд
1003,Suppe::N,آش,zupa
1004,Suppe::N,سوپ,шыд
1005,Suppe::N,سوپ,zupa
1006,Honig::N,عسل,ма
1007,Honig::N,عسل,medus
1008,Milch::N,شیر,йӧв
1009,Milch::N,شیر,piens
1010,Tee::N,چای,чай
1011,Tee::N,چای,tēja
1012,Leder::N,چرم,ку
1013,Leder::N,چرم,āda
1014,Wolle::N,پشم,вурун
1015,Wolle::N,پشم,vilna
1016,Stoff::N,پارچه,дӧра
1017,Stoff::N,پارچه,drāna
1018,Stoff::N,پارچه,audums
1019,Nadel::N,سوزن,ем
1020,Nadel::N,سوزن,adata
1021,Faden::N,نخ,сунис
1022,Faden::N,نخ,diegs
1023,Faden::N,نخ,pavediens
1024,Knopf::N,دکمه,кизь
1025,Knopf::N,دکمه,poga
1026,Knoten::N,گره,гӧрӧд
1027,Knoten::N,گره,mezgls
1028,Farbe::N,رنگ,краска
1029,Farbe::N,رنگ,вап
1030,Farbe::N,رنگ,krāsa
1031,Kleidung::N,لباس,паськӧм
1032,Kleidung::N,لباس,tērps
1033,Kleidung::N,لباس,drēbes
1034,Kleidung::N,پوشاک,паськӧм
1035,Kleidung::N,پوشاک,tērps
1036,Kleidung::N,پوشاک,drēbes
1037,Hemd::N,پیراهن,дӧрӧм
1038,Hemd::N,پیراهن,krekls
1039,Kragen::N,یقه,воротник
1040,Kragen::N,یقه,apkakle
1041,Ärmel::N,آستین,сос
1042,Ärmel::N,آستین,piedurkne
1043,Hose::N,شلوار,гач
1044,Hose::N,شلوار,bikses
1045,Gürtel::N,کمر‌بند,вӧнь
1046,Gürtel::N,کمر‌بند,josta
1047,Mütze::N,کلاه,шапка
1048,Mütze::N,کلاه,cepure
1049,Schuh::N,کفش,башмак
1050,Schuh::N,کفش,ботинки
1051,Schuh::N,کفش,kurpe
1052,Stiefel::N,چکمه,сапӧг
1053,Stiefel::N,چکمه,zābaks
1054,Ring::N,حلقه,кытш
1055,Ring::N,حلقه,gredzens
1056,Ring::N,انگشتر,кытш
1057,Ring::N,انگشتر,gredzens
1058,Band::N,نوار,лента
1059,Band::N,نوار,вундас
1060,Band::N,نوار,lente
1061,Band::N,روبان,лента
1062,Band::N,روبان,вундас
1063,Band::N,روبان,lente
1064,Kamm::N,شانه,сынан
1065,Kamm::N,شانه,ķemme
1066,Spiegel::N,آینه,рӧмпӧштан
1067,Spiegel::N,آینه,spogulis
1068,Riemen::N,تسمه,тасма
1069,Riemen::N,تسمه,siksna
1070,Schnur::N,ریسمان,гез
1071,Schnur::N,ریسمان,aukla
1072,Leine::N,قلاده,юргез
1073,Leine::N,قلاده,saite
1074,Decke::N,پتو,эшкын
1075,Decke::N,پتو,шебрас
1076,Decke::N,پتو,sega
1077,Kissen::N,بالش,юрлӧс
1078,Kissen::N,بالش,spilvens
1079,Tuch::N,شال,чышъян
1080,Tuch::N,شال,vadmala
1081,Handtuch::N,حوله,ки чышкӧд
1082,Handtuch::N,حوله,кизьчышъян
1083,Handtuch::N,حوله,dvielis
1084,Kraft::N,نیرو,этш
1085,Kraft::N,نیرو,эбӧс
1086,Kraft::N,نیرو,spēks
1087,Stärke::N,زور,ёнлун
1088,Stärke::N,زور,чорыдлун
1089,Stärke::N,زور,stiprums
1090,Gesundheit::N,سلامتی,дзоньвидзалун
1091,Gesundheit::N,سلامتی,veselība
1092,Gesundheit::N,تندرستی,дзоньвидзалун
1093,Gesundheit::N,تندرستی,veselība
1094,Krankheit::N,بیماری,висьӧм
1095,Krankheit::N,بیماری,slimība
1096,Schmerz::N,درد,висьӧм
1097,Schmerz::N,درد,sāpes
1098,Wunde::N,زخم,дой
1099,Wunde::N,زخم,brūce
1100,Wunde::N,زخم,jēlums
1101,Fieber::N,تب,жар
1102,Fieber::N,تب,drudzis
1103,Fieber::N,تب,karstums
1104,Arznei::N,دارو,лекарство
1105,Arznei::N,دارو,зелля
1106,Arznei::N,دارو,zāles
1107,Arznei::N,دارو,medikaments
1108,Brücke::N,پل,пос
1109,Brücke::N,پل,tilts
1110,Brunnen::N,چاه,юкмӧс
1111,Brunnen::N,چاه,aka
1112,Weide::N,چراگاه,пӧскӧтина
1113,Weide::N,چراگاه,ganības
1114,Pfad::N,راه,туй
1115,Pfad::N,راه,кыснан
1116,Pfad::N,راه,taka
1117,Weg::N,راه,туй
1118,Weg::N,راه,ceļš
1119,Weg::N,طریق,туй
1120,Weg::N,طریق,ceļš
1121,Straße::N,راه,туй
1122,Straße::N,راه,iela
1123,Straße::N,جاده,туй
1124,Straße::N,جاده,iela
1125,Dorf::N,ده,сикт
1126,Dorf::N,ده,ciems
1127,Dorf::N,روستا,сикт
1128,Dorf::N,روستا,ciems
1129,Stadt::N,شهر,кар
1130,Stadt::N,شهر,pilsēta
1131,Brief::N,نامه,письмӧ
1132,Brief::N,نامه,vēstule
1133,Buch::N,کتاب,небӧг
1134,Buch::N,کتاب,grāmata
1135,Buchstabe::N,حرف,шыпас
1136,Buchstabe::N,حرف,burts
1137,Zeitung::N,روزنامه,газет
1138,Zeitung::N,روزنامه,avīze
1139,Zeitung::N,روزنامه,laikraksts
1140,Leben::N,عمر,лов
1141,Leben::N,عمر,олӧм
1142,Leben::N,عمر,dzīve
1143,Leben::N,زندگی,лов
1144,Leben::N,زندگی,олӧм
1145,Leben::N,زندگی,dzīve
1146,Tod::N,مرگ,кулӧм
1147,Tod::N,مرگ,nāve
1148,Grab::N,گور,гу
1149,Grab::N,گور,kaps
1150,Grab::N,مزار,гу
1151,Grab::N,مزار,kaps
1152,Kirche::N,کلیسا,вичко
1153,Kirche::N,کلیسا,baznīca
1154,Sünde::N,بزه,мыж
1155,Sünde::N,بزه,grēks
1156,Sünde::N,گناه,мыж
1157,Sünde::N,گناه,grēks
1158,Gott::N,خدا,ен
1159,Gott::N,خدا,dievs
1160,Arbeiter::N,کارگر,уджалысь
1161,Arbeiter::N,کارگر,strādnieks
1162,Chef::N,رئیس,юралысь
1163,Chef::N,رئیس,веськӧдлысь
1164,Chef::N,رئیس,šefs
1165,Chef::N,رئیس,vadītajs
1166,Chef::N,رئیس,priekšnieks
1167,Meister::N,استاد,вӧчысь
1168,Meister::N,استاد,meistars
1169,Arzt::N,پزشک,врач
1170,Arzt::N,پزشک,бурдӧдысь
1171,Arzt::N,پزشک,ārsts
1172,Lehrer::N,معلم,велӧдысь
1173,Lehrer::N,معلم,skolotājs
1174,Lehrer::N,آموزگار,велӧдысь
1175,Lehrer::N,آموزگار,skolotājs
1176,Geld::N,پول,сьӧм
1177,Geld::N,پول,nauda
1178,Geschäft::N,کار,удж
1179,Geschäft::N,کار,bizness
1180,Geschäft::N,کار,darījums
1181,Geschäft::N,بیزنس,удж
1182,Geschäft::N,بیزنس,bizness
1183,Geschäft::N,بیزنس,darījums
1184,Laden::N,دکان,вузасянін
1185,Laden::N,دکان,bode
1186,Laden::N,دکان,veikals
1187,Laden::N,مغازه,вузасянін
1188,Laden::N,مغازه,bode
1189,Laden::N,مغازه,veikals
1190,Preis::N,بها,дон
1191,Preis::N,بها,cena
1192,Preis::N,قیمت,дон
1193,Preis::N,قیمت,cena
1194,Ware::N,جنس,тӧвар
1195,Ware::N,جنس,prece
1196,Ware::N,کالا,тӧвар
1197,Ware::N,کالا,prece
1198,Nutzen::N,مزیت,воӧм
1199,Nutzen::N,مزیت,выгӧда
1200,Nutzen::N,مزیت,labums
1201,Nutzen::N,امتیاز,воӧм
1202,Nutzen::N,امتیاز,выгӧда
1203,Nutzen::N,امتیاز,labums
1204,Reichtum::N,مال,озырлун
1205,Reichtum::N,مال,bagātība
1206,Reichtum::N,ثروت,озырлун
1207,Reichtum::N,ثروت,bagātība
1208,Welt::N,دنیا,енкӧла
1209,Welt::N,دنیا,pasaule
1210,Land::N,کشور,му
1211,Land::N,کشور,zeme
1212,Land::N,مملکت,му
1213,Land::N,مملکت,zeme
1214,Staat::N,دولت,канму
1215,Staat::N,دولت,государство
1216,Staat::N,دولت,valsts
1217,König::N,شاه,кан
1218,König::N,شاه,ķēniņš
1219,König::N,شاه,karalis
1220,König::N,پادشاه,кан
1221,König::N,پادشاه,ķēniņš
1222,König::N,پادشاه,karalis
1223,Macht::N,قدرت,каналӧм
1224,Macht::N,قدرت,vara
1225,Macht::N,اختیار,каналӧм
1226,Macht::N,اختیار,vara
1227,Grenze::N,مرز,су
1228,Grenze::N,مرز,суйӧр
1229,Grenze::N,مرز,robeža
1230,Krieg::N,جنگ,ожман
1231,Krieg::N,جنگ,karš
1232,Feind::N,دشمن,враг
1233,Feind::N,دشمن,вӧрӧг
1234,Feind::N,دشمن,ienaidnieks
1235,Gewalt::N,زور,мырдöналöм
1236,Gewalt::N,زور,vara
1237,Gewalt::N,زور,vardarbība
1238,Gewalt::N,خشونت,мырдöналöм
1239,Gewalt::N,خشونت,vara
1240,Gewalt::N,خشونت,vardarbība
1241,Kampf::N,نبرد,вермасьӧм
1242,Kampf::N,نبرد,cīņa
1243,Kampf::N,مبارزه,вермасьӧм
1244,Kampf::N,مبارزه,cīņa
1245,Bogen[Waffe]::N,کمان,ньӧввуж
1246,Bogen[Waffe]::N,کمان,loks
1247,Pfeil::N,تیر,ньӧв
1248,Pfeil::N,تیر,bulta
1249,Gewehr::N,تفنگ,пишшаль
1250,Gewehr::N,تفنگ,šautene
1251,Fehler::N,غلط,сорсьӧм
1252,Fehler::N,غلط,дзугсьӧм
1253,Fehler::N,غلط,kļūda
1254,Fehler::N,اشتباه,сорсьӧм
1255,Fehler::N,اشتباه,дзугсьӧм
1256,Fehler::N,اشتباه,kļūda
1257,Lüge::N,دروغ,пӧръясьӧм
1258,Lüge::N,دروغ,ылӧдлӧм
1259,Lüge::N,دروغ,meli
1260,Schaden::N,آسیب,лёк
1261,Schaden::N,آسیب,изъян
1262,Schaden::N,آسیب,пакӧсьт
1263,Schaden::N,آسیب,bojājums
1264,Schaden::N,آسیب,kaitējums
1265,Schaden::N,خسارت,лёк
1266,Schaden::N,خسارت,изъян
1267,Schaden::N,خسارت,пакӧсьт
1268,Schaden::N,خسارت,bojājums
1269,Schaden::N,خسارت,kaitējums
1270,Unglück::N,بلا,шог
1271,Unglück::N,بلا,kļūme
1272,Unglück::N,بلا,klizma
1273,Unglück::N,بلا,nelaime
1274,Schuld::N,گناه,мыж
1275,Schuld::N,گناه,vaina
1276,Schuld::N,تقصیر,мыж
1277,Schuld::N,تقصیر,vaina
1278,Alter::N,سن,арлыд
1279,Alter::N,سن,vecums
1280,Alter::N,عمر,арлыд
1281,Alter::N,عمر,vecums
1282,Schluss::N,انتها,пом
1283,Schluss::N,انتها,beigas
1284,Zeit::N,وقت,кад
1285,Zeit::N,وقت,laiks
1286,Zeit::N,زمان,кад
1287,Zeit::N,زمان,laiks
1288,Tag::N,روز,лун
1289,Tag::N,روز,diena
1290,Morgen::N,صبح,асыв
1291,Morgen::N,صبح,rīts
1292,Mittag::N,ظهر,лун шӧр
1293,Mittag::N,ظهر,pusdiena
1294,Abend::N,شب,рыт
1295,Abend::N,شب,vakars
1296,Abend::N,عصر,рыт
1297,Abend::N,عصر,vakars
1298,Nacht::N,شب,вой
1299,Nacht::N,شب,nakts
1300,Woche::N,هفته,вежон
1301,Woche::N,هفته,nedēļa
1302,Monat::N,ماه,тӧлысь
1303,Monat::N,ماه,mēnesis
1304,Jahr::N,سال,во
1305,Jahr::N,سال,gads
1306,Frühling::N,بهار,тулыс
1307,Frühling::N,بهار,pavasaris
1308,Sommer::N,تابستان,гожӧм
1309,Sommer::N,تابستان,vasara
1310,Herbst::N,پاییز,ар
1311,Herbst::N,پاییز,rudens
1312,Winter::N,زمستان,тӧв
1313,Winter::N,زمستان,ziema
1314,Januar::N,ژانویه,тӧв шӧр
1315,Januar::N,ژانویه,janvāris
1316,Februar::N,فوریه,урасьӧм
1317,Februar::N,فوریه,februāris
1318,März::N,مارس,рака
1319,März::N,مارس,marts
1320,April::N,آوریل,кос му
1321,April::N,آوریل,aprīlis
1322,Mai::N,مه,ода-кора
1323,Mai::N,مه,maijs
1324,Juni::N,ژوئن,лӧддза-номъя
1325,Juni::N,ژوئن,jūnijs
1326,Juli::N,ژویه,сора
1327,Juli::N,ژویه,jūlijs
1328,August::N,اوت,моз
1329,August::N,اوت,augusts
1330,September::N,سپتامبر,кӧч
1331,September::N,سپتامبر,septembris
1332,Oktober::N,اکتبر,йирым
1333,Oktober::N,اکتبر,oktobris
1334,November::N,نوامبر,вӧльгым
1335,November::N,نوامبر,novembris
1336,Dezember::N,دسامبر,ӧшым
1337,Dezember::N,دسامبر,decembris
1338,Montag::N,دو‌شنبه,выльлун
1339,Montag::N,دو‌شنبه,pirmdiena
1340,Dienstag::N,سه‌شنبه,воторник
1341,Dienstag::N,سه‌شنبه,otrdiena
1342,Mittwoch::N,چهار‌شنبه,середа
1343,Mittwoch::N,چهار‌شنبه,trešdiena
1344,Donnerstag::N,پنج شنبه,четверг
1345,Donnerstag::N,پنج شنبه,ceturtdiena
1346,Freitag::N,جمعه,пекнича
1347,Freitag::N,جمعه,piektdiena
1348,Samstag::N,شنبه,субӧта
1349,Samstag::N,شنبه,sestdiena
1350,Sonntag::N,یکشنبه,вӧскресенньӧ
1351,Sonntag::N,یکشنبه,svētdiena
1352,groß::A,بزرگ,ыджыд
1353,groß::A,بزرگ,dižs
1354,groß::A,بزرگ,liels
1355,klein::A,کوچک,ичӧт
1356,klein::A,کوچک,mazs
1357,lang::A,بلند,кузь
1358,lang::A,بلند,garš
1359,kurz::A,کوتاه,дженьыд
1360,kurz::A,کوتاه,īss
1361,breit::A,پهن,ота
1362,breit::A,پهن,паськыд
1363,breit::A,پهن,plats
1364,schmal::A,تنگ,оттӧм
1365,schmal::A,تنگ,tievs
1366,schmal::A,نازک,оттӧм
1367,schmal::A,نازک,tievs
1368,dicht::A,چگال,сук
1369,dicht::A,چگال,blīvs
1370,dicht::A,انبوه,сук
1371,dicht::A,انبوه,blīvs
1372,dick[Gegenstand]::A,ضخیم,кыз
1373,dick[Gegenstand]::A,ضخیم,biezs
1374,dünn::A,نازک,вӧсни
1375,dünn::A,نازک,вӧсньыд
1376,dünn::A,نازک,plāns
1377,fein::A,ریز,посни
1378,fein::A,ریز,smalks
1379,fein::A,باریک,посни
1380,fein::A,باریک,smalks
1381,fest::A,محکم,зумыд
1382,fest::A,محکم,tvirts
1383,fest::A,محکم,noturīgs
1384,flach::A,صاف,плавкӧс
1385,flach::A,صاف,тшӧтшкӧс
1386,flach::A,صاف,lēzens
1387,flach::A,صاف,līdzens
1388,flach::A,مسطح,плавкӧс
1389,flach::A,مسطح,тшӧтшкӧс
1390,flach::A,مسطح,lēzens
1391,flach::A,مسطح,līdzens
1392,glatt::A,لیز,вольк
1393,glatt::A,لیز,мольыд
1394,glatt::A,لیز,gluds
1395,glatt::A,لیز,slidens
1396,hart::A,سفت,зумыд
1397,hart::A,سفت,ciets
1398,weich::A,نرم,небыд
1399,weich::A,نرم,mīksts
1400,weich::A,ملایم,небыд
1401,weich::A,ملایم,mīksts
1402,rund::A,گرد,гӧгрӧс
1403,rund::A,گرد,apaļš
1404,spitz::A,تیز,ёсь йыла
1405,spitz::A,تیز,smails
1406,spitz::A,نوک‌تیز,ёсь йыла
1407,spitz::A,نوک‌تیز,smails
1408,scharf::A,تیز,ёсь
1409,scharf::A,تیز,ass
1410,scharf::A,برنده,ёсь
1411,scharf::A,برنده,ass
1412,stumpf::A,کند,ныж
1413,stumpf::A,کند,truls
1414,stumpf::A,کند,strups
1415,schwer::A,سنگین,сьӧкыд
1416,schwer::A,سنگین,smags
1417,schön::A,زیبا,мича
1418,schön::A,زیبا,лӧсьыд
1419,schön::A,زیبا,daiļš
1420,schön::A,زیبا,skaists
1421,heiß::A,داغ,пӧсь
1422,heiß::A,داغ,karsts
1423,warm::A,گرم,шоныд
1424,warm::A,گرم,silts
1425,kalt::A,سرد,кӧдзыд
1426,kalt::A,سرد,salts
1427,kalt::A,سرد,auksts
1428,kühl::A,خنک,юзыд
1429,kühl::A,خنک,ыркыд
1430,kühl::A,خنک,vēss
1431,kühl::A,خنک,dzestrs
1432,frisch::A,تازه,выль
1433,frisch::A,تازه,svaigs
1434,feucht::A,مرطوب,уль
1435,feucht::A,مرطوب,mitrs
1436,feucht::A,مرطوب,drēgns
1437,nass::A,تر,ва
1438,nass::A,تر,slapjš
1439,nass::A,خیش,ва
1440,nass::A,خیش,slapjš
1441,trocken::A,خشک,кос
1442,trocken::A,خشک,sauss
1443,voll::A,پر,кыз
1444,voll::A,پر,pilns
1445,leer::A,خالی,куш
1446,leer::A,خالی,тыртӧм
1447,leer::A,خالی,tukšs
1448,offen::A,باز,восьса
1449,offen::A,باز,vaļējs
1450,offen::A,باز,atvērts
1451,geschlossen::A,بسته,пӧдса
1452,geschlossen::A,بسته,slēgts
1453,sauber::A,پاک,сӧстӧм
1454,sauber::A,پاک,tīrs
1455,sauber::A,پاک,spodrs
1456,sauber::A,تمیز,сӧстӧм
1457,sauber::A,تمیز,tīrs
1458,sauber::A,تمیز,spodrs
1459,schmutzig::A,کثیف,няйт
1460,schmutzig::A,کثیف,netīrs
1461,schmutzig::A,کثیف,dubļains
1462,schmutzig::A,آلوده,няйт
1463,schmutzig::A,آلوده,netīrs
1464,schmutzig::A,آلوده,dubļains
1465,roh::A,خام,уль
1466,roh::A,خام,jēls
1467,reif::A,رسیده,кисьмӧм
1468,reif::A,رسیده,gatavs
1469,reif::A,رسیده,nobriedis
1470,lecker::A,لذیذ,чӧскыд
1471,lecker::A,لذیذ,gards
1472,lecker::A,لذیذ,garšīgs
1473,lecker::A,خوشمزه,чӧскыд
1474,lecker::A,خوشمزه,gards
1475,lecker::A,خوشمزه,garšīgs
1476,süß::A,شیرین,юмов
1477,süß::A,شیرین,чӧскыд
1478,süß::A,شیرین,salds
1479,bitter::A,تلخ,курыд
1480,bitter::A,تلخ,sūrs
1481,bitter::A,تلخ,rūgts
1482,sauer::A,ترش,шома
1483,sauer::A,ترش,skābs
1484,hell::A,روشن,югыд
1485,hell::A,روشن,gaišs
1486,dunkel::A,تاریک,пемыд
1487,dunkel::A,تاریک,tumšs
1488,schwarz::A,سیاه,сьӧд
1489,schwarz::A,سیاه,melns
1490,weiß::A,سفید,еджыд
1491,weiß::A,سفید,balts
1492,rot::A,سرخ,гӧрд
1493,rot::A,سرخ,sarkans
1494,rot::A,قرمز,гӧрд
1495,rot::A,قرمز,sarkans
1496,gelb::A,زرد,виж
1497,gelb::A,زرد,dzeltens
1498,blau::A,آبی,лӧз
1499,blau::A,آبی,zils
1500,grün::A,سبز,веж
1501,grün::A,سبز,турунвиж
1502,grün::A,سبز,zaļš
1503,grau::A,طوسی,руд
1504,grau::A,طوسی,pelēks
1505,grau::A,خاکستری,руд
1506,grau::A,خاکستری,pelēks
1507,bunt::A,رنگارنگ,сера
1508,bunt::A,رنگارنگ,raibs
1509,bunt::A,رنگارنگ,krāsains
1510,billig::A,ارزان,донтӧг
1511,billig::A,ارزان,lēts
1512,teuer::A,گران,дона
1513,teuer::A,گران,dārgs
1514,wertvoll::A,قیمتی,дона
1515,wertvoll::A,قیمتی,vērtīgs
1516,wertvoll::A,گرانبها,дона
1517,wertvoll::A,گرانبها,vērtīgs
1518,blind::A,کور,синтӧм
1519,blind::A,کور,akls
1520,blind::A,نابینا,синтӧм
1521,blind::A,نابینا,akls
1522,taub::A,کر,пельтӧм
1523,taub::A,کر,kurls
1524,taub::A,ناشنوا,пельтӧм
1525,taub::A,ناشنوا,kurls
1526,kräftig::A,قوی,вынйӧра
1527,kräftig::A,قوی,spēcīgs
1528,stark::A,قوی,ён
1529,stark::A,قوی,вына
1530,stark::A,قوی,stiprs
1531,stark::A,نیرومند,ён
1532,stark::A,نیرومند,вына
1533,stark::A,نیرومند,stiprs
1534,schwach::A,ضعیف,жеб
1535,schwach::A,ضعیف,vājš
1536,fett::A,چرب,госа
1537,fett::A,چرب,brangs
1538,schlank::A,باریک‌اندام,веськыд
1539,schlank::A,باریک‌اندام,slaids
1540,hübsch::A,قشنگ,мича
1541,hübsch::A,قشنگ,лӧсьыд
