,Concept_ID,eu,uk
833,unten::ADV,behean,внизу
834,hinab::ADV,behera,вниз
835,hinab::ADV,beherantz,вниз
836,oben::ADV,goian,вгорі
837,hinauf::ADV,gora,вгору
838,hinauf::ADV,gorantz,вгору
839,überall::ADV,edonon,скрізь
840,nicht::ADV,ez,не
841,ein wenig::ADV,apur bat,трохи
842,ein wenig::ADV,apur bat,небагато
843,ein wenig::ADV,pixka bat,трохи
844,ein wenig::ADV,pixka bat,небагато
845,kaum::ADV,ozta,ледве
846,kaum::ADV,nekez,ледве
847,sehr::ADV,oso,дуже
848,so::ADV,hala,так
849,so::ADV,honela,так
850,noch::ADV,oraindik,ще
851,nur::ADV,bakarrik,лише
852,nur::ADV,bakarrik,тільки
853,schon::ADV,ja,вже
854,schon::ADV,jada,вже
855,wieder::ADV,berriro,знову
856,vergebens::ADV,alferrik,дарма
857,vor::PRP,aurrean,перед
858,hinter::PRP,ostean,ззаду
859,hinter::PRP,ostean,позаду
860,hinter::PRP,gibelean,ззаду
861,hinter::PRP,gibelean,позаду
862,unter::PRP,pean,під
863,unter::PRP,azpian,під
864,durch::PRP,zehar,крізь
865,neben::PRP,ondoan,біля
866,neben::PRP,aldamenean,біля
867,zwischen::PRP,artean,між
868,wegen::PRP,-gatik,з-за
869,wegen::PRP,-gatik,через
870,dies::PRN,hau,це
871,das::PRN,hura,то
872,alles::PRN,dena,все
873,ich::PRN,ni,я
874,du::PRN,zu,ти
875,er::PRN,bera,він
876,wir::PRN,gu,ми
877,ihr::PRN,zuek,ви
878,sie::PRN,berak,вони
879,was::FPRN,zer,що
880,wer::FPRN,nor,хто
881,wo::FADV,non,де
882,wohin::FADV,nora,куди
883,wie::FADV,nola,як
884,wie::FADV,zelan,як
885,warum::FADV,zeren,чому
886,warum::FADV,zergatik,чому
887,wieviel::FNUM,zenbat,скільки
888,eins::NUM,bat,один
889,zwei::NUM,bi,два
890,zwei::NUM,biga,два
891,drei::NUM,hiru,три
892,vier::NUM,lau,чотири
893,fünf::NUM,bost,п’ять
894,sechs::NUM,sei,шість
895,sieben::NUM,zazpi,сім
896,acht::NUM,zortzi,вісім
897,neun::NUM,bederatzi,дев’ять
898,zehn::NUM,hamar,десять
899,elf::NUM,hamaika,одинадцять
900,zwölf::NUM,hamabi,дванадцять
901,zwanzig::NUM,hogei,двадцять
902,dreißig::NUM,hogeita hamar,тридцять
903,vierzig::NUM,berrogei,сорок
904,fünfzig::NUM,berrogeita hamar,п’ятдесят
905,sechzig::NUM,hirurogei,шістдесят
906,siebzig::NUM,hirurogeita hamar,сімдесят
907,achtzig::NUM,laurogei,вісімдесят
908,neunzig::NUM,laurogeita hamar,дев’яносто
909,hundert::NUM,ehun,сто
910,tausend::NUM,mila,тисяча
911,und::CNJ,eta,і
912,oder::CNJ,edo,або
913,stehen::V,zutik egon,стояти
914,sitzen::V,eserita egon,сидіти
915,liegen::V,etzan,лежати
916,hängen::V,eskegita egon,висіти
917,hängen::V,zintzilik egon,висіти
918,werden::V,bihurtu,стати
919,werden::V,bihurtu,робитися
920,werden::V,bilakatu,стати
921,werden::V,bilakatu,робитися
922,passieren::V,pasatu,трапитися
923,passieren::V,gertatu,трапитися
924,beginnen::V,hasi,початися
925,enden::V,bukatu,кінчитися
926,wechseln::V,aldatu,мінятися
927,aufgehen[Sonne]::V,ilki,зійти
928,aufgehen[Sonne]::V,sortu,зійти
929,untergehen[Sonne]::V,sartu,зайти
930,scheinen[Sonne]::V,eguzkia egon,світити
931,donnern::V,trumoia jo,гриміти
932,wehen::V,haizea ibili,віяти
933,strömen::V,zorrotadaka isuri,литися
934,fließen::V,isuri,текти
935,sich drehen::V,biratu,обертатися
936,schwanken::V,zabuka ibili,коливатися
937,schwingen::V,kulunkatu,хитатися
938,schwingen::V,kulunkatu,гойдатися
939,fallen::V,erori,падати
940,brennen::V,sutan egon,горіти
941,rauchen::V,kea bota,диміти
942,regnen::V,euria ari izan,дощити
943,gefrieren::V,izoztu,змерзнути
944,gefrieren::V,hormatu,змерзнути
945,tauen::V,gesaldu,танути
946,schmelzen::V,urtu,плавитися
947,trocknen::V,idortu,сохнути
948,trocknen::V,lehortu,сохнути
949,sieden::V,irakin,кипіти
950,faulen::V,hirotu,гнити
951,faulen::V,usteldu,гнити
952,verfaulen::V,hirotu,згнити
953,verfaulen::V,usteldu,згнити
954,reißen::V,eten,рватися
955,reißen::V,tarrat egin,рватися
956,versinken::V,urperatu,тонути
957,vergehen::V,iragan,проходити
958,erscheinen::V,agertu,з’явитися
959,verschwinden::V,desagertu,щезнути
960,verschwinden::V,desagertu,зникнути
961,sinken::V,beheititu,спадати
962,abnehmen::V,gutxitu,поменшитися
963,abnehmen::V,beheratu,поменшитися
964,zunehmen::V,gora egin,збільшуватися
965,steigen::V,igo,підніматися
966,wachsen::V,hazi,рости
967,glänzen::V,distiratu,блищати
968,funkeln::V,izarniatu,блискати
969,lärmen::V,zarata atera,шуміти
970,läuten::V,jo,дзвонити
971,läuten::V,hots egin,дзвонити
972,klingeln::V,txirrina jo,дзвонити
973,klirren::V,tintin egin,дзвякати
974,brausen::V,marru egin,бушувати
975,rauschen::V,fir-fir egin,шелестіти
976,klingen::V,soinu egin,лунати
977,klingen::V,soinu egin,звучати
978,bellen::V,zaunkatu,гавкати
979,heulen::V,ulu egin,вити
980,heulen::V,uhuri egin,вити
981,blasen::V,ufa egin,дунути
982,blasen::V,putz egin,дунути
983,pfeifen::V,txistu egin,свистіти
984,schreien::V,oihu egin,кричати
985,schreien::V,garrasi egin,кричати
986,stöhnen::V,intziri egin,стогнати
987,zittern::V,ikara egin,тремтіти
988,zittern::V,dar-dar egin,тремтіти
989,leben::V,bizi izan,жити
990,geboren werden::V,jaio,народитися
991,atmen::V,hats egin,дихати
992,atmen::V,arnasa egin,дихати
993,trinken::V,edan,пити
994,essen::V,jan,їсти
995,schlucken::V,irentsi,ковтати
996,müde werden::V,unatu,втомитися
997,müde werden::V,nekatu,втомитися
998,einschlafen::V,lokartu,заснути
999,schlafen::V,lo egin,спати
1000,aufwachen::V,esnatu,прокинутися
1001,aufwachen::V,atzarri,прокинутися
1002,aufstehen::V,jaiki,встати
1003,sich erholen::V,atseden egin,відпочивати
1004,krank werden::V,gaixotu,захворіти
1005,krank sein::V,eri izan,хворіти
1006,krank sein::V,gaixo izan,хворіти
1007,schmerzen::V,min egin,боліти
1008,husten::V,eztul egin,кашляти
1009,genesen::V,osatu,одужати
1010,genesen::V,osatu,видужати
1011,sterben::V,hil,померти
1012,sterben::V,zendu,померти
1013,umkommen::V,istripuz hil,згинути
1014,sich bewegen::V,higitu,рухатися
1015,sich rühren::V,zirkin egin,ворушитися
1016,sich erheben::V,zutitu,встати
1017,sich erheben::V,altxatu,встати
1018,sich setzen::V,eseri,сісти
1019,sich setzen::V,jesarri,сісти
1020,hinfallen::V,erori,упасти
1021,laufen::V,ibili,ходити
1022,schreiten::V,oinkatu,крокувати
1023,spazierengehen::V,paseatu,гуляти
1024,spazierengehen::V,ostera bat egin,гуляти
1025,eilen::V,lasterkatu,спішити
1026,sich beeilen::V,lehiatu,поспішати
1027,sausen::V,ziztu bizian joan,мчатися
1028,rennen::V,lasterka egin,бігати
1029,springen::V,jauzi egin,скакати
1030,springen::V,jauzi egin,стрибати
1031,klettern::V,igo,лазити
1032,schaukeln::V,zabu egin,гойдатися
1033,schaukeln::V,zanbulu egin,гойдатися
1034,kriechen::V,narras egin,повзати
1035,schwimmen::V,igerikatu,пливти
1036,schwimmen::V,igerikatu,плавати
1037,schwimmen::V,igeri egin,пливти
1038,schwimmen::V,igeri egin,плавати
1039,tauchen::V,murgildu,пірнати
1040,tauchen::V,pulunpatu,пірнати
1041,rudern::V,bogatu,гребти
1042,rudern::V,bogatu,веслувати
1043,rudern::V,arraun egin,гребти
1044,rudern::V,arraun egin,веслувати
1045,fahren::V,joan,їхати
1046,fliegen::V,hegaldatu,літати
1047,fliegen::V,hegan egin,літати
1048,gehen::V,joan,іти
1049,weggehen::V,alde egin,піти
1050,abfahren::V,abiatu,від’їхати
1051,abfahren::V,abiatu,відправитися
1052,anhalten::V,geratu,зупинитися
1053,anhalten::V,gelditu,зупинитися
1054,hineingehen::V,sartu,входити
1055,eintreten::V,sartu,увійти
1056,kommen::V,etorri,прийти
1057,ankommen::V,heldu,прибути
1058,ankommen::V,iritsi,прибути
1059,zurückkommen::V,itzuli,повернутися
1060,bleiben::V,gelditu,залишитися
1061,warten::V,itxaron,чекати
1062,warten::V,zain egon,чекати
1063,erwarten::V,iguriki,чекати
1064,suchen::V,bilatu,шукати
1065,finden::V,idoro,знайти
1066,finden::V,aurkitu,знайти
1067,versuchen::V,saiatu,випробовувати
1068,versuchen::V,ahalegindu,випробовувати
1069,vorbereiten::V,gertatu,підготувати
1070,lieben::V,maitatu,любити
1071,lieben::V,maite izan,любити
1072,mögen::V,laket izan,любити
1073,mögen::V,laket izan,подобатися
1074,mögen::V,atsegin izan,любити
1075,mögen::V,atsegin izan,подобатися
1076,lachen::V,irri egin,сміятися
1077,lachen::V,barre egin,сміятися
1078,rühren::V,hunkitu,розчулити
1079,weinen::V,negar egin,плакати
1080,schimpfen::V,erneguka ari izan,лаятися
1081,sich ärgern::V,ernegatu,сердитися
1082,sich ärgern::V,haserretu,сердитися
1083,sich fürchten::V,beldur izan,боятися
1084,fürchten::V,beldur izan,боятися
1085,fliehen::V,ihes egin,тікати
1086,flüchten::V,ihes egin,утекти
1087,sehen::V,ikusi,бачити
1088,anschauen::V,begietsi,поглянути
1089,ansehen::V,begiratu,дивитися на
1090,hören::V,aditu,чути
1091,zuhören::V,entzun,слухати
1092,probieren::V,dastatu,покуштувати
1093,riechen::V,usnatu,нюхати
1094,riechen::V,usaindu,нюхати
1095,fühlen::V,sentitu,відчувати
1096,scheinen::V,iruditu,здаватися
1097,scheinen::V,begitandu,здаватися
1098,zu sehen sein::V,azaldu,виднітися
1099,vernehmen::V,aditu,почути
1100,frieren::V,hotz izan,мерзнути
1101,tun::V,egin,робити
1102,können::V,ahal izan,могти
1103,wollen::V,nahi izan,хотіти
1104,anfangen::V,hasi,почати
1105,beenden::V,bukatu,закінчити
1106,aufhören::V,utzi,перестати
1107,gelingen::V,lortu,вдатися
1108,geraten::V,heldu,опинитися
1109,öffnen::V,ireki,відкрити
1110,öffnen::V,zabaldu,відкрити
1111,schließen::V,itxi,закрити
1112,stellen::V,ipini,поставити
1113,setzen::V,jesarri,посадити
1114,legen::V,jarri,класти
1115,berühren::V,ukitu,чіпати
1116,verbinden::V,uztartu,зв’язати
1117,bedecken::V,estali,покрити
1118,aufhängen::V,eseki,повісити
1119,aufhängen::V,eskegi,повісити
1120,anzünden::V,piztu,запалити
1121,aufheben::V,jaso,підняти
1122,zurücklassen::V,atzean utzi,залишити
1123,verlieren::V,galdu,загубити
1124,fallen lassen::V,erortzen utzi,упустити
1125,machen::V,egin,зробити
1126,herstellen::V,ekoiztu,виготовити
1127,bauen::V,eraiki,будувати
1128,reparieren::V,konpondu,лагодити
1129,verbessern::V,hobetu,поліпшити
1130,ändern::V,mudatu,змінити
1131,graben::V,aitzurtu,копати
1132,beugen::V,makurtu,зігнути
1133,biegen::V,malgutu,погнути
1134,biegen::V,makolatu,погнути
1135,drehen::V,jiratu,вертіти
1136,wenden::V,bihurtu,повернути
1137,umdrehen::V,biratu,перевернути
1138,umdrehen::V,alderantzikatu,перевернути
1139,heben::V,jaso,піднімати
1140,heben::V,goratu,піднімати
1141,hochheben::V,goratu,підняти
1142,hochheben::V,altxatu,підняти
1143,ergreifen::V,oratu,схопити
1144,halten::V,eutsi,тримати
1145,drücken::V,sakatu,натискати
1146,schieben::V,bultzatu,пхати
1147,schieben::V,bultzatu,штовхати
1148,kratzen::V,hatz egin,шкребти
1149,kratzen::V,hazka egin,шкребти
1150,lecken::V,miaztu,лизати
1151,lecken::V,lamikatu,лизати
1152,beißen::V,hozka egin,кусати
1153,beißen::V,ausiki egin,кусати
1154,abreißen::V,kendu,відірвати
1155,abschneiden::V,moztu,відрізати
1156,abschneiden::V,pikatu,відрізати
1157,binden::V,lotu,в’язати
1158,binden::V,estekatu,в’язати
1159,stecken::V,sartu,увіткнути
1160,brechen::V,apurtu,зламати
1161,klopfen::V,jo,стукати
1162,hauen::V,jo,бити
1163,kleben::V,itsatsi,клеїти
1164,reiben::V,igurtzi,терти
1165,streichen::V,igurtzi,намазати
1166,schleifen::V,zorroztu,точити
1167,schneiden::V,moztu,різати
1168,rütteln::V,astindu,хитати
1169,rütteln::V,inarrosi,хитати
1170,schütteln::V,astindu,трясти
1171,schütteln::V,inarrosi,трясти
1172,schwenken::V,zabukatu,махати
1173,schütten::V,isuri,налити
1174,füllen::V,bete,наповнити
1175,einwickeln::V,bildu,загорнути
1176,tragen::V,eroan,нести
1177,tragen::V,eraman,нести
1178,schleppen::V,narrastu,тягти
1179,schleppen::V,herrestatu,тягти
1180,ziehen::V,tira egin,тягнути
1181,aufbewahren::V,gorde,зберігати
1182,werfen::V,jaurti,кидати
1183,werfen::V,aurtiki,кидати
1184,fangen::V,atzeman,ловити
1185,packen::V,heldu,схопити
1186,verstecken::V,ostendu,сховати
1187,verstecken::V,ezkutatu,сховати
1188,teilen::V,zatitu,розділити
1189,schicken::V,bidali,посилати
1190,bringen::V,ekarri,принести
1191,hinzufügen::V,eratxiki,додати
1192,hinzufügen::V,gaineratu,додати
1193,bekommen::V,jaso,дістати
1194,erhalten::V,jaso,одержати
1195,nehmen::V,hartu,взяти
1196,wählen::V,hautatu,вибрати
1197,wählen::V,aukeratu,вибрати
1198,auswählen::V,hautatu,відібрати
1199,auswählen::V,aukeratu,відібрати
1200,bewahren::V,begiratu,зберегти
1201,behindern::V,oztopatu,перешкоджати
1202,verderben::V,hondatu,зіпсувати
1203,beschädigen::V,akastu,зашкодити
1204,zerbrechen::V,apurtu,розбити
1205,zerreißen::V,zarratatu,розірвати
1206,zerstören::V,suntsitu,зруйнувати
1207,verbrennen::V,erre,спалити
1208,verbrennen::V,kiskali,спалити
1209,geben::V,eman,дати
1210,reichen::V,luzatu,передати
1211,reichen::V,helarazi,передати
1212,schenken::V,oparitu,дарувати
1213,versprechen::V,agindu,обіцяти
1214,wünschen::V,opatu,бажати
1215,wünschen::V,opetsi,бажати
1216,loben::V,laudatu,хвалити
1217,loben::V,goraipatu,хвалити
1218,küssen::V,musu eman,цілувати
1219,wiegen::V,kulunkatu,качати
1220,zudecken::V,estali,накрити
1221,wecken::V,esnatu,розбудити
1222,wecken::V,iratzartu,розбудити
1223,zeigen::V,erakutsi,показати
1224,führen::V,gidatu,вести
1225,lehren::V,irakatsi,вчити
1226,unterrichten::V,eskolak eman,викладати
1227,aufziehen::V,hazi,виховати
1228,leiten::V,arteztu,керувати
1229,antreiben::V,bulkatu,підганяти
1230,lassen::V,-arazi,змусити
1231,einladen::V,gonbidatu,запросити
1232,vereinigen::V,batu,об’єднати
1233,vereinigen::V,bateratu,об’єднати
1234,besuchen::V,ikustatu,завітати
1235,besuchen::V,ikustatu,відвідати
1236,treffen::V,topatu,зустріти
1237,sich versammeln::V,bildu,зібратися
1238,spielen::V,jolastu,грати
1239,singen::V,abestu,співати
1240,singen::V,kantatu,співати
1241,tanzen::V,dantzatu,танцювати
1242,tanzen::V,dantzan egin,танцювати
1243,sich trennen::V,banandu,розлучитися
1244,verlassen::V,utzietsi,покинути
1245,retten::V,salbatu,врятувати
1246,retten::V,gaizkatu,врятувати
1247,bewachen::V,jagon,охороняти
1248,bewachen::V,zaindu,охороняти
1249,schützen::V,babestu,уберігати
1250,schützen::V,gerizatu,уберігати
1251,verteidigen::V,aldeztu,захистити
1252,sich schlagen::V,elkar jo,битися
1253,sich schlagen::V,elkar jo,дратися
1254,sich schlagen::V,elkar borrokatu,битися
1255,sich schlagen::V,elkar borrokatu,дратися
1256,schießen::V,tiro egin,стріляти
1257,siegen::V,irabazi,перемогти
1258,ärgern::V,ernegatu,сердити
1259,ärgern::V,haserretu,сердити
1260,schlagen::V,jo,ударити
1261,schlagen::V,erauntsi,ударити
1262,treten::V,zapaldu,штовхати
1263,treten::V,ostiaktu,штовхати
1264,stechen::V,sastatu,вколоти
1265,stoßen::V,bultzatu,штовхнути
1266,stehlen::V,ostu,украсти
1267,stehlen::V,lapurtu,украсти
1268,stören::V,galarazi,перешкодити
1269,belästigen::V,gohaindu,докучати
1270,belästigen::V,alamena eman,докучати
1271,verbergen::V,ezkutatu,сховати
1272,täuschen::V,tronpatu,обдурити
1273,täuschen::V,engainatu,обдурити
1274,betrügen::V,iruzurtu,зшахраювати
1275,töten::V,hil,убити
1276,töten::V,heriotza eman,убити
1277,wohnen::V,bizi izan,жити
1278,wohnen::V,bizi izan,мешкати
1279,arbeiten::V,lan egin,працювати
1280,arbeiten::V,behar egin,працювати
1281,sammeln::V,bildu,зібрати
1282,sammeln::V,bildumatu,зібрати
1283,pflücken::V,batu,зривати
1284,pflücken::V,bildu,зривати
1285,jagen::V,ehizatu,полювати
1286,fischen::V,arrantzatu,рибалити
1287,fischen::V,arrantza egin,рибалити
1288,fassen::V,harrapatu,піймати
1289,hüten::V,begiratu,пасти
1290,treiben::V,bultza egin,гнати
1291,anbinden::V,estekatu,прив’язати
1292,füttern::V,bazkatu,годувати
1293,füttern::V,bazkatu,харчувати
1294,melken::V,jetzi,доїти
1295,hacken::V,xehatu,рубати
1296,gießen::V,isuri,полити
1297,reifen::V,heldu,дозріти
1298,reifen::V,zoritu,дозріти
1299,zubereiten::V,prestatu,зготовити
1300,zubereiten::V,prestatu,приготувати
1301,kochen::V,egosi,варити
1302,kochen::V,egosi,готувати
1303,backen::V,labean egin,пекти
1304,braten::V,erregosi,смажити
1305,umrühren::V,eragin,переміщати
1306,stricken::V,trikotatu,в’язати
1307,stricken::V,puntu egin,в’язати
1308,nähen::V,josi,шити
1309,färben::V,tindatu,пофарбувати
1310,reinigen::V,ikuzi,очистити
1311,reinigen::V,garbitu,очистити
1312,waschen::V,xahutu,мити
1313,waschen::V,garbitu,мити
1314,abwischen::V,xukatu,витерти
1315,spülen::V,irakutzi,полоскати
1316,fegen::V,erraztatu,підмітати
1317,kehren::V,isastu,мести
1318,baden::V,bainatu,купатися
1319,baden::V,bainua hartu,купатися
1320,sich waschen::V,burua garbitu,митися
1321,ausziehen::V,erantzi,зняти
1322,anziehen::V,jantzi,надіти
1323,sich anziehen::V,jantzi,одягтися
1324,sich anziehen::V,jantzi,одягнутися
1325,kämmen::V,orraztu,зачесати
1326,schmücken::V,apaindu,оздобити
1327,sagen::V,esan,сказати
1328,sprechen::V,mintzatu,говорити
1329,sprechen::V,hitz egin,говорити
1330,reden::V,hitz egin,розмовляти
1331,sich unterhalten::V,solastu,бесідувати
1332,sich unterhalten::V,solas egin,бесідувати
1333,fragen::V,galdetu,запитати
1334,bitten::V,eskatu,просити
1335,bitten::V,galdegin,просити
1336,erzählen::V,edestu,розповісти
1337,erzählen::V,kontatu,розповісти
1338,mitteilen::V,jakinarazi,повідомити
1339,nennen::V,izena eman,назвати
1340,rufen::V,dei egin,кликати
1341,prahlen::V,harrokerian ibili,хвалитися
1342,prahlen::V,ahoberokeriak esan,хвалитися
1343,übersetzen::V,itzuli,перекласти
1344,denken::V,pentsatu,думати
1345,denken::V,pentsatu,мислити
1346,denken::V,gogoeta egin,думати
1347,denken::V,gogoeta egin,мислити
1348,glauben::V,sinetsi,вірити
1349,bemerken::V,ohartu,помітити
1350,bemerken::V,konturatu,помітити
1351,erkennen::V,ezagutu,пізнати
1352,erkennen::V,antzeman,пізнати
1353,begreifen::V,ulertu,осягнути
1354,verstehen::V,aditu,почути
1355,lernen::V,ikasi,навчатися
1356,wissen::V,jakin,знати
1357,sich erinnern an::V,gogoratu,пам’ятати
1358,sich erinnern an::V,gogoan izan,пам’ятати
1359,vergessen::V,ahaztu,забути
1360,vergessen::V,ahantzi,забути
1361,messen::V,neurtu,міряти
1362,zählen::V,zenbatu,лічити
1363,zählen::V,kopuratu,лічити
1364,rechnen::V,kalkulatu,рахувати
1365,lesen::V,irakurri,читати
1366,malen::V,margotu,малювати
1367,zeichnen::V,marraztu,рисувати
1368,schreiben::V,idatzi,писати
1369,besitzen::V,ukan,мати
1370,besitzen::V,eduki,мати
1371,kaufen::V,erosi,купити
1372,verkaufen::V,saldu,продати
1373,bezahlen::V,ordaindu,заплатити
1374,zahlen::V,ordaindu,платити
1375,beherrschen::V,menpean izan,володіти
1376,ertragen::V,jasan,витерпіти
1377,ertragen::V,pairatu,витерпіти
