,Concept_ID,te,se
2027,Reihe::N,వరుస,gurgadas
2028,Reihe::N,వరుస,kuáḷus
2029,Reihe::N,వరుస,riâd'd
2030,Reihe::N,వరుస,по̄ллт
2031,Boot::N,పడవ,vïnhtse
2032,Boot::N,పడవ,vanás
2033,Boot::N,పడవ,vanntsa
2034,Boot::N,పడవ,fanas
2035,Boot::N,పడవ,voonâs
2036,Boot::N,పడవ,käärbis
2037,Boot::N,పడవ,võõnâs
2038,Boot::N,పడవ,вэнс
2039,Ruder::N,అడక,aajroe
2040,Ruder::N,అడక,ájrro
2041,Ruder::N,అడక,áiru
2042,Ruder::N,అడక,áiru
2043,Ruder::N,అడక,äirr
2044,Ruder::N,అడక,а̄ррьй
2045,Schlitten::N,సరవండ్లు,slærra
2046,Schlitten::N,సరవండ్లు,tjïelhke
2047,Schlitten::N,సరవండ్లు,gieris
2048,Schlitten::N,సరవండ్లు,tjielkká
2049,Schlitten::N,సరవండ్లు,gielká
2050,Schlitten::N,సరవండ్లు,kiäl'kká
2051,Schlitten::N,సరవండ్లు,saan
2052,Schlitten::N,సరవండ్లు,ǩeâlkk
2053,Schlitten::N,సరవండ్లు,со̄а̄н
2054,Ski::N,స్కీ,treavka
2055,Ski::N,స్కీ,sabek
2056,Ski::N,స్కీ,sabet
2057,Ski::N,స్కీ,saaveeh
2058,Ski::N,స్కీ,koolâs
2059,Ski::N,స్కీ,коаллас
2060,Ski::N,స్కీ,са̄вехь
2061,Lagerfeuer::N,నెగడు,dålle
2062,Lagerfeuer::N,నెగడు,sajijdållå
2063,Lagerfeuer::N,నెగడు,dolla
2064,Lagerfeuer::N,నెగడు,tullâ
2065,Lagerfeuer::N,నెగడు,toll
2066,Lagerfeuer::N,నెగడు,то̄лл
2067,Last::N,బరువు,maajsoe
2068,Last::N,బరువు,noade
2069,Last::N,బరువు,guorbmi
2070,Last::N,బరువు,kye'rmi
2071,Last::N,బరువు,nue´đđ
2072,Last::N,బరువు,kue´rmm
2073,Last::N,బరువు,нуэдът
2074,Gang::N,నడక,vaedtseme
2075,Gang::N,నడక,mannulahka
2076,Gang::N,నడక,johtu
2077,Gang::N,నడక,jotteem
2078,Gang::N,నడక,joto
2079,Gang::N,నడక,jäl'lmõš
2080,Gang::N,నడక,ёадтмушш
2081,Gang::N,నడక,ёадтҌмушш
2082,Schritt::N,అడుగు,sïlle
2083,Schritt::N,అడుగు,lávkke
2084,Schritt::N,అడుగు,lávki
2085,Schritt::N,అడుగు,lävkki
2086,Schritt::N,అడుగు,läu´ǩǩ
2087,Schritt::N,అడుగు,ла̄ффьк
2088,Norden::N,ఉత్తరదిక్కు,noerhte
2089,Norden::N,ఉత్తరదిక్కు,nuortta
2090,Norden::N,ఉత్తరదిక్కు,davvi
2091,Norden::N,ఉత్తరదిక్కు,taṿe
2092,Norden::N,ఉత్తరదిక్కు,tâ´vv
2093,Norden::N,ఉత్తరదిక్కు,таввял
2094,Süden::N,దక్షిణము,åarjel
2095,Süden::N,దక్షిణము,oarjje
2096,Süden::N,దక్షిణము,lulli
2097,Süden::N,దక్షిణము,mäddi
2098,Süden::N,దక్షిణము,kesipieg'gâ
2099,Süden::N,దక్షిణము,saujj
2100,Süden::N,దక్షిణము,со̄а̄ййв
2101,Westen::N,పడమర,jillie
2102,Westen::N,పడమర,alle
2103,Westen::N,పడమర,oarji
2104,Westen::N,పడమర,uár'ji
2105,Westen::N,పడమర,viõstâr
2106,Westen::N,పడమర,вуэрьял
2107,Osten::N,తూర్పు,luvlie
2108,Osten::N,తూర్పు,lulle
2109,Osten::N,తూర్పు,nuorta
2110,Osten::N,తూర్పు,nuor'ttâ
2111,Osten::N,తూర్పు,nuõrti
2112,Osten::N,తూర్పు,нуҏҏьт
2113,Holz::N,కొయ్య,moere
2114,Holz::N,కొయ్య,muorra
2115,Holz::N,కొయ్య,muorra
2116,Holz::N,కొయ్య,muoṛâ
2117,Holz::N,కొయ్య,muõrr
2118,Holz::N,కొయ్య,мӯрр
2119,Brett::N,పలక,fealloe
2120,Brett::N,పలక,fiello
2121,Brett::N,పలక,lávdi
2122,Brett::N,పలక,lyev'di
2123,Brett::N,పలక,lu´vdd
2124,Brett::N,పలక,лаййт
2125,Platte::N,పలక,spaagkoe
2126,Platte::N,పలక,skierro
2127,Platte::N,పలక,skearru
2128,Platte::N,పలక,ráptu
2129,Platte::N,పలక,ка̄ррьт
2130,Stütze::N,వాల్సేడ్లు,dovtege
2131,Stütze::N,వాల్సేడ్లు,dåarjege
2132,Stütze::N,వాల్సేడ్లు,tsagge
2133,Stütze::N,వాల్సేడ్లు,nihta
2134,Stütze::N,వాల్సేడ్లు,duvdda
2135,Stütze::N,వాల్సేడ్లు,caggi
2136,Stütze::N,వాల్సేడ్లు,cagge
2137,Stütze::N,వాల్సేడ్లు,cõgldõk
2138,Stütze::N,వాల్సేడ్లు,стуэлльп
2139,Stange::N,స్తంభము,staavra
2140,Stange::N,స్తంభము,stággo
2141,Stange::N,స్తంభము,hålggå
2142,Stange::N,స్తంభము,stávrá
2143,Stange::N,స్తంభము,stággu
2144,Stange::N,స్తంభము,čuálgui
2145,Stange::N,స్తంభము,kaŋgg
2146,Stange::N,స్తంభము,кэ̄ллт
2147,Stange::N,స్తంభము,пе̄лльк
2148,Stock::N,కఱ్ఱ,galte
2149,Stock::N,కఱ్ఱ,klåbpoe
2150,Stock::N,కఱ్ఱ,soabbe
2151,Stock::N,కఱ్ఱ,soabbi
2152,Stock::N,కఱ్ఱ,suáb'bi
2153,Stock::N,కఱ్ఱ,suä´b'b
2154,Stock::N,కఱ్ఱ,суэммьп
2155,Stab::N,కఱ్ఱ,klaahka
2156,Stab::N,కఱ్ఱ,soabbe
2157,Stab::N,కఱ్ఱ,soabbi
2158,Stab::N,కఱ్ఱ,suáb'bi
2159,Stab::N,కఱ్ఱ,suä´b'b
2160,Stab::N,కఱ్ఱ,суэммьп
2161,Rohr::N,గొట్టము,gïrse
2162,Rohr::N,గొట్టము,båhttså
2163,Rohr::N,గొట్టము,bohcci
2164,Rohr::N,గొట్టము,poccee
2165,Rohr::N,గొట్టము,puu´lčiǩ
2166,Rohr::N,గొట్టము,туррьп
2167,Haus::N,ఇల్లు,ståapoe
2168,Haus::N,ఇల్లు,goahte
2169,Haus::N,ఇల్లు,stohpu
2170,Haus::N,ఇల్లు,tááḷu
2171,Haus::N,ఇల్లు,tääll
2172,Haus::N,ఇల్లు,пэ̄ҏҏт
2173,Heim::N,స్వగృహము,hïejme
2174,Heim::N,స్వగృహము,viesso
2175,Heim::N,స్వగృహము,ruoktu
2176,Heim::N,స్వగృహము,päikki
2177,Heim::N,స్వగృహము,päi´ǩǩ
2178,Heim::N,స్వగృహము,пэ̄ҏҏт
2179,Ofen::N,పొయ్యి,vuebnie
2180,Ofen::N,పొయ్యి,vuodná
2181,Ofen::N,పొయ్యి,vuobnne
2182,Ofen::N,పొయ్యి,uvdna
2183,Ofen::N,పొయ్యి,uvnâ
2184,Ofen::N,పొయ్యి,ǩiiuǥân
2185,Ofen::N,పొయ్యి,пе̄ххц
2186,Ofen::N,పొయ్యి,кыввкан
2187,Fußboden::N,నేల,guelpie
2188,Fußboden::N,నేల,guolbbe
2189,Fußboden::N,నేల,láhtti
2190,Fußboden::N,నేల,šalde
2191,Fußboden::N,నేల,šâ´ldd
2192,Fußboden::N,నేల,шалльт
2193,Tisch::N,మేజా,buertie
2194,Tisch::N,మేజా,bievdde
2195,Tisch::N,మేజా,beavdi
2196,Tisch::N,మేజా,pevdi
2197,Tisch::N,మేజా,på´rdd
2198,Tisch::N,మేజా,stue´ll
2199,Tisch::N,మేజా,туэлль
2200,Stuhl::N,కుర్చీ,stovle
2201,Stuhl::N,కుర్చీ,ståvllå
2202,Stuhl::N,కుర్చీ,stuollu
2203,Stuhl::N,కుర్చీ,stovli
2204,Stuhl::N,కుర్చీ,stuu´l
2205,Stuhl::N,కుర్చీ,стула
2206,Wiege::N,ఉయ్యాల,gïerhkeme
2207,Wiege::N,ఉయ్యాల,vuoggo
2208,Wiege::N,ఉయ్యాల,geaŧŧu
2209,Wiege::N,ఉయ్యాల,geaktu
2210,Wiege::N,ఉయ్యాల,gietkka
2211,Wiege::N,ఉయ్యాల,kiäh'tu
2212,Wiege::N,ఉయ్యాల,vogga
2213,Wiege::N,ఉయ్యాల,кӣткэм
2214,Bett::N,పడక,seangkoe
2215,Bett::N,పడక,sæŋŋga
2216,Bett::N,పడక,seaŋga
2217,Bett::N,పడక,seŋgâ
2218,Bett::N,పడక,sââ´jj
2219,Bett::N,పడక,вуэдтӭмсайй
2220,Bett::N,మంచం,seangkoe
2221,Bett::N,మంచం,sæŋŋga
2222,Bett::N,మంచం,seaŋga
2223,Bett::N,మంచం,seŋgâ
2224,Bett::N,మంచం,sââ´jj
2225,Bett::N,మంచం,вуэдтӭмсайй
2226,Regal::N,అటక,hælla
2227,Regal::N,అటక,hilldo
2228,Regal::N,అటక,hildu
2229,Regal::N,అటక,ildee
2230,Regal::N,అటక,i´lddi
2231,Regal::N,అటక,ылльтэ
2232,Kiste::N,వెట్టె,aeskie
2233,Kiste::N,వెట్టె,kássa
2234,Kiste::N,వెట్టె,kássa
2235,Kiste::N,వెట్టె,árkku
2236,Kiste::N,వెట్టె,ču´ǩǩ
2237,Kiste::N,వెట్టె,чуххьк
2238,Fenster::N,కిటికి,klaase
2239,Fenster::N,కిటికి,vinndek
2240,Fenster::N,కిటికి,láse
2241,Fenster::N,కిటికి,laasâ
2242,Fenster::N,కిటికి,ikkân
2243,Fenster::N,కిటికి,эххкан
2244,Tür::N,ద్వారము,okse
2245,Tür::N,ద్వారము,uksa
2246,Tür::N,ద్వారము,uksa
2247,Tür::N,ద్వారము,uksâ
2248,Tür::N,ద్వారము,uhss
2249,Tür::N,ద్వారము,уккс
2250,Tor::N,ద్వారము,okse
2251,Tor::N,ద్వారము,pårttå
2252,Tor::N,ద్వారము,uksa
2253,Tor::N,ద్వారము,poarta
2254,Tor::N,ద్వారము,porttâ
2255,Tor::N,ద్వారము,uustõk
2256,Tor::N,ద్వారము,čuâlluhss
2257,Tor::N,ద్వారము,уккс
2258,Zaun::N,కంచె,haakene
2259,Zaun::N,కంచె,jerra
2260,Zaun::N,కంచె,gárdde
2261,Zaun::N,కంచె,áidi
2262,Zaun::N,కంచె,äiđi
2263,Zaun::N,కంచె,äidd
2264,Zaun::N,కంచె,čuâll
2265,Zaun::N,కంచె,а̄ййт
2266,Dach::N,ఇంటివైకప్పు,rehpie
2267,Dach::N,ఇంటివైకప్పు,dæhkko
2268,Dach::N,ఇంటివైకప్పు,gáhttu
2269,Dach::N,ఇంటివైకప్పు,káttu
2270,Dach::N,ఇంటివైకప్పు,laakk
2271,Dach::N,ఇంటివైకప్పు,пэ̄ҏҏтэ̄ля
2272,Dach::N,ఇంటివైకప్పు,кры̄ша
2273,Leiter::N,నిచ్చెన,raajtere
2274,Leiter::N,నిచ్చెన,tjajmos
2275,Leiter::N,నిచ్చెన,boagos
2276,Leiter::N,నిచ్చెన,ráidalas
2277,Leiter::N,నిచ్చెన,raidlâs
2278,Leiter::N,నిచ్చెన,лествец
2279,Besen::N,చీపురుకట్ట,saehpie
2280,Besen::N,చీపురుకట్ట,gaerpene
2281,Besen::N,చీపురుకట్ట,njáman
2282,Besen::N,చీపురుకట్ట,luvdá
2283,Besen::N,చీపురుకట్ట,luvdá
2284,Besen::N,చీపురుకట్ట,västt
2285,Besen::N,చీపురుకట్ట,ва̄сст
2286,Spaten::N,పాఱ,gåajvoe
2287,Spaten::N,పాఱ,spádá
2288,Spaten::N,పాఱ,goajvvo
2289,Spaten::N,పాఱ,goaivu
2290,Spaten::N,పాఱ,kuái'vu
2291,Spaten::N,పాఱ,kuäivv
2292,Spaten::N,పాఱ,куаййв
2293,Schaufel::N,పాఱ,gåajvoe
2294,Schaufel::N,పాఱ,gåjvun
2295,Schaufel::N,పాఱ,goajvvo
2296,Schaufel::N,పాఱ,goaivu
2297,Schaufel::N,పాఱ,kuái'vu
2298,Schaufel::N,పాఱ,kuäivv
2299,Schaufel::N,పాఱ,куаййв
2300,Gabel::N,ముండ్లగరిటె,tjåagka
2301,Gabel::N,ముండ్లగరిటె,gáffil
2302,Gabel::N,ముండ్లగరిటె,káffal
2303,Gabel::N,ముండ్లగరిటె,kaahvâl
2304,Gabel::N,ముండ్లగరిటె,velkk
2305,Gabel::N,ముండ్లగరిటె,а̄лльс
2306,Löffel::N,గరిటె,buste
2307,Löffel::N,గరిటె,bassti
2308,Löffel::N,గరిటె,baste
2309,Löffel::N,గరిటె,pastem
2310,Löffel::N,గరిటె,pâ´sttem
2311,Löffel::N,గరిటె,пасьтэмь
2312,Messer::N,కత్తి,nejpie
2313,Messer::N,కత్తి,nijbbe
2314,Messer::N,కత్తి,niibi
2315,Messer::N,కత్తి,nijbe
2316,Messer::N,కత్తి,nei´bb
2317,Messer::N,కత్తి,ныййп
2318,Nagel::N,మేకు,spæjhkere
2319,Nagel::N,మేకు,spiger
2320,Nagel::N,మేకు,návlle
2321,Nagel::N,మేకు,spiikkár
2322,Nagel::N,మేకు,spijkkár
2323,Nagel::N,మేకు,näu´ll
2324,Nagel::N,మేకు,на̄ввьл
2325,Netz::N,వల,viermie
2326,Netz::N,వల,viermme
2327,Netz::N,వల,næhtta
2328,Netz::N,వల,fierbmi
2329,Netz::N,వల,viermi
2330,Netz::N,వల,säi´mm
2331,Netz::N,వల,нӯжхьт
2332,Haken::N,కొక్కెము,kruehkie
2333,Haken::N,కొక్కెము,ruohkke
2334,Haken::N,కొక్కెము,vagge
2335,Haken::N,కొక్కెము,roahkki
2336,Haken::N,కొక్కెము,faggi
2337,Haken::N,కొక్కెము,kuák'ki
2338,Haken::N,కొక్కెము,kuä´ǩ'ǩ
2339,Haken::N,కొక్కెము,ва̄ӈӈк
2340,Haken::N,కొక్కెము,куэххьк
2341,Griff::N,పిడి,rehpie
2342,Griff::N,పిడి,taatje
2343,Griff::N,పిడి,gavlla
2344,Griff::N,పిడి,guottáldahka
2345,Griff::N,పిడి,geavja
2346,Griff::N,పిడి,novdâ
2347,Griff::N,పిడి,nõđđ
2348,Griff::N,పిడి,kå´ǧǧ
2349,Griff::N,పిడి,нэ̄дт
2350,Schloss::N,తాళము,laesie
2351,Schloss::N,తాళము,lássa
2352,Schloss::N,తాళము,lohkka
2353,Schloss::N,తాళము,lukkâ
2354,Schloss::N,తాళము,lokk
2355,Schloss::N,తాళము,ло̄ххк
2356,Bild::N,చిత్రము,guvvie
2357,Bild::N,చిత్రము,gåvvå
2358,Bild::N,చిత్రము,govva
2359,Bild::N,చిత్రము,koṿe
2360,Bild::N,చిత్రము,kartt
2361,Bild::N,చిత్రము,картина
2362,Figur::N,రూపము,guvvie
2363,Figur::N,రూపము,gåvos
2364,Figur::N,రూపము,figuvrra
2365,Figur::N,రూపము,figuvra
2366,Figur::N,రూపము,kovos
2367,Figur::N,రూపము,kuâŋas
2368,Puppe::N,బొమ్మ,dåahka
2369,Puppe::N,బొమ్మ,dåhkko
2370,Puppe::N,బొమ్మ,doahkko
2371,Puppe::N,బొమ్మ,dohkká
2372,Puppe::N,బొమ్మ,duhkká
2373,Puppe::N,బొమ్మ,kuuhlaž
2374,Puppe::N,బొమ్మ,кукла
2375,Beutel::N,సంచి,voessetje
2376,Beutel::N,సంచి,påvsså
2377,Beutel::N,సంచి,seahkaš
2378,Beutel::N,సంచి,bursa
2379,Beutel::N,సంచి,guhkkár
2380,Beutel::N,సంచి,čooṿâs
2381,Beutel::N,సంచి,siâk'k
2382,Beutel::N,సంచి,kå´ššel
2383,Beutel::N,సంచి,ве̄ҏҏц
2384,Bündel::N,మూట,paantje
2385,Bündel::N,మూట,buduk
2386,Bündel::N,మూట,gurppe
2387,Bündel::N,మూట,gihppu
2388,Bündel::N,మూట,kiäs'tu
2389,Bündel::N,మూట,šnâpp
2390,Bündel::N,మూట,пуччк
2391,Tasche::N,సంచి,veaskoe
2392,Tasche::N,సంచి,væssko
2393,Tasche::N,సంచి,lávkka
2394,Tasche::N,సంచి,lávka
2395,Tasche::N,సంచి,seahkka
2396,Tasche::N,సంచి,lavkkâ
2397,Tasche::N,సంచి,laukk
2398,Tasche::N,సంచి,суӎӎьк
2399,Tasche::N,సంచి,ло̄а̄ффк
2400,Eimer::N,చేద,bæhtoe
2401,Eimer::N,చేద,skiello
2402,Eimer::N,చేద,skállu
2403,Eimer::N,చేద,eebir
2404,Eimer::N,చేద,skääll
2405,Eimer::N,చేద,е̄мьперь
2406,Deckel::N,మూత,luehkie
2407,Deckel::N,మూత,låhkke
2408,Deckel::N,మూత,lohkki
2409,Deckel::N,మూత,lokke
2410,Deckel::N,మూత,lå´ǩǩ
2411,Deckel::N,మూత,ко̄а̄ххтнэсс
2412,Geschirr::N,వంటకాలు,lihtie
2413,Geschirr::N,వంటకాలు,lihte
2414,Geschirr::N,వంటకాలు,lihtit
2415,Geschirr::N,వంటకాలు,litte
2416,Geschirr::N,వంటకాలు,kärldõk
2417,Geschirr::N,వంటకాలు,ка̄ррь
2418,Sack::N,గోనెసంచి,voesse
2419,Sack::N,గోనెసంచి,vuossa
2420,Sack::N,గోనెసంచి,seahkka
2421,Sack::N,గోనెసంచి,sekkâ
2422,Sack::N,గోనెసంచి,siâk'k
2423,Sack::N,గోనెసంచి,ве̄ҏҏц
2424,Tasse::N,గిన్నె,guksie
2425,Tasse::N,గిన్నె,gåhppå
2426,Tasse::N,గిన్నె,gohppu
2427,Tasse::N,గిన్నె,pollo
2428,Tasse::N,గిన్నె,kopp
2429,Tasse::N,గిన్నె,на̄ххьп
2430,Topf::N,కుండ,baetie
2431,Topf::N,కుండ,krovhte
2432,Topf::N,కుండ,rujtta
2433,Topf::N,కుండ,giebbme
2434,Topf::N,కుండ,báhti
2435,Topf::N,కుండ,gievdni
2436,Topf::N,కుండ,pääti
2437,Topf::N,కుండ,kruâitt
2438,Topf::N,కుండ,кӣммьн
2439,Kessel::N,నీరుకాచుపాత్ర,giebnie
2440,Kessel::N,నీరుకాచుపాత్ర,skallo
2441,Kessel::N,నీరుకాచుపాత్ర,giebbme
2442,Kessel::N,నీరుకాచుపాత్ర,gieđbmi
2443,Kessel::N,నీరుకాచుపాత్ర,kiem'ni
2444,Kessel::N,నీరుకాచుపాత్ర,ǩie´mnn
2445,Kessel::N,నీరుకాచుపాత్ర,кӣммьн
2446,Essen::N,ఆహారము,åesie
2447,Essen::N,ఆహారము,beapmoe
2448,Essen::N,ఆహారము,biebbmo
2449,Essen::N,ఆహారము,borramuš
2450,Essen::N,ఆహారము,purrâmâš
2451,Essen::N,ఆహారము,porrmõš
2452,Essen::N,ఆహారము,по̄ррмушш
2453,Nahrung::N,ఆహారము,beapmoe
2454,Nahrung::N,ఆహారము,biebbmo
2455,Nahrung::N,ఆహారము,biebmu
2456,Nahrung::N,ఆహారము,purrâmâš
2457,Nahrung::N,ఆహారము,porrmõš
2458,Nahrung::N,ఆహారము,по̄ррмушш
2459,Speise::N,ఆహారము,beapmoe
2460,Speise::N,ఆహారము,biebbmo
2461,Speise::N,ఆహారము,biebmu
2462,Speise::N,ఆహారము,määlis
2463,Speise::N,ఆహారము,aasâs
2464,Speise::N,ఆహారము,porrmõš
2465,Speise::N,ఆహారము,по̄ррмушш
2466,Fleisch::N,మాంసము,bearkoe
2467,Fleisch::N,మాంసము,oadtje
2468,Fleisch::N,మాంసము,bierggo
2469,Fleisch::N,మాంసము,biergu
2470,Fleisch::N,మాంసము,uáž'ži
2471,Fleisch::N,మాంసము,vuä´ǯ'ǯ
2472,Fleisch::N,మాంసము,вуэннч
2473,Getreide::N,ధాన్యము,gernie
2474,Getreide::N,ధాన్యము,gårnne
2475,Getreide::N,ధాన్యము,gordni
2476,Getreide::N,ధాన్యము,valje
2477,Getreide::N,ధాన్యము,ле̄ййп
2478,Brei::N,గుజ్జు,kraavhtse
2479,Brei::N,గుజ్జు,ráktsa
2480,Brei::N,గుజ్జు,buvru
2481,Brei::N,గుజ్జు,suoḥâd
2482,Brei::N,గుజ్జు,hutt
2483,Brei::N,గుజ్జు,уххт
2484,Brot::N,రొట్టె,gaahkoe
2485,Brot::N,రొట్టె,lájbbe
2486,Brot::N,రొట్టె,stummpa
2487,Brot::N,రొట్టె,láibi
2488,Brot::N,రొట్టె,gáhkku
2489,Brot::N,రొట్టె,leibi
2490,Brot::N,రొట్టె,lei´bb
2491,Brot::N,రొట్టె,ле̄ййп
2492,Scheibe::N,బద్ద,snaejrie
2493,Scheibe::N,బద్ద,sárdde
2494,Scheibe::N,బద్ద,vajahas
2495,Scheibe::N,బద్ద,časkkis
2496,Scheibe::N,బద్ద,ča'skes
2497,Scheibe::N,బద్ద,ku´sǩǩ
2498,Scheibe::N,బద్ద,кусськ
2499,Fett::N,క్రొవ్వు,buejtie
2500,Fett::N,క్రొవ్వు,vuodja
2501,Fett::N,క్రొవ్వు,buoidi
2502,Fett::N,క్రొవ్వు,pyei'di
2503,Fett::N,క్రొవ్వు,puõi´dd
2504,Fett::N,క్రొవ్వు,пуййт
2505,Butter::N,వెన్న,voeje
2506,Butter::N,వెన్న,vuodja
2507,Butter::N,వెన్న,vuodja
2508,Butter::N,వెన్న,vuojâ
2509,Butter::N,వెన్న,vuõjj
2510,Butter::N,వెన్న,вӯйй
2511,Öl::N,నూనె,ålja
2512,Öl::N,నూనె,ulljo
2513,Öl::N,నూనె,oalljo
2514,Öl::N,నూనె,olju
2515,Öl::N,నూనె,oljo
2516,Öl::N,నూనె,vuõjj
2517,Öl::N,నూనె,вӯйй
2518,Salz::N,ఉప్పు,saelhtie
2519,Salz::N,ఉప్పు,sállte
2520,Salz::N,ఉప్పు,sálti
2521,Salz::N,ఉప్పు,sältti
2522,Salz::N,ఉప్పు,sä´ltt
2523,Salz::N,ఉప్పు,сӯлль
2524,Suppe::N,చారు,joptse
2525,Suppe::N,చారు,jupptsa
2526,Suppe::N,చారు,málli
2527,Suppe::N,చారు,määḷi
2528,Suppe::N,చారు,lieṃâ
2529,Suppe::N,చారు,liõmm
2530,Suppe::N,చారు,лӣмм
2531,Honig::N,తెనె,hååneske
2532,Honig::N,తెనె,meda
2533,Honig::N,తెనె,miehta
2534,Honig::N,తెనె,mietâ
2535,Honig::N,తెనె,miõtt
2536,Honig::N,తెనె,мӣдт
2537,Milch::N,పాలు,mielhkie
2538,Milch::N,పాలు,mielkke
2539,Milch::N,పాలు,mielki
2540,Milch::N,పాలు,miel'kki
2541,Milch::N,పాలు,mie´lǩǩ
2542,Milch::N,పాలు,ма̄ййт
2543,Tee::N,తేనీరు,löövje
2544,Tee::N,తేనీరు,tedja
2545,Tee::N,తేనీరు,deadju
2546,Tee::N,తేనీరు,čee
2547,Tee::N,తేనీరు,teej̣â
2548,Tee::N,తేనీరు,čee
2549,Tee::N,తేనీరు,чайй
2550,Leder::N,బాగుచేసివతోలు,hovre
2551,Leder::N,బాగుచేసివతోలు,sassne
2552,Leder::N,బాగుచేసివతోలు,náhkki
2553,Leder::N,బాగుచేసివతోలు,leaira
2554,Leder::N,బాగుచేసివతోలు,čevđi
2555,Leder::N,బాగుచేసివతోలు,čåu´dd
2556,Leder::N,బాగుచేసివతోలు,на̄ххьк
2557,Wolle::N,ఉన్ని,ålloe
2558,Wolle::N,ఉన్ని,hullo
2559,Wolle::N,ఉన్ని,ullu
2560,Wolle::N,ఉన్ని,ullo
2561,Wolle::N,ఉన్ని,oll
2562,Wolle::N,ఉన్ని,улл
2563,Stoff::N,బట్ట,tyjje
2564,Stoff::N,బట్ట,gápptás
2565,Stoff::N,బట్ట,stoaffa
2566,Stoff::N,బట్ట,ávnnas
2567,Stoff::N,బట్ట,käägus
2568,Stoff::N,బట్ట,aaunâs
2569,Stoff::N,బట్ట,лыййн
2570,Nadel::N,సూది,naaloe
2571,Nadel::N,సూది,nállo
2572,Nadel::N,సూది,nállu
2573,Nadel::N,సూది,nááḷu
2574,Nadel::N,సూది,neu´ll
2575,Nadel::N,సూది,нӣввьл
2576,Faden::N,దారము,laejkie
2577,Faden::N,దారము,hárppo
2578,Faden::N,దారము,árpu
2579,Faden::N,దారము,läigi
2580,Faden::N,దారము,lääi´j
2581,Faden::N,దారము,сӯнн
2582,Knopf::N,బొత్తాము,balhka
2583,Knopf::N,బొత్తాము,boallo
2584,Knopf::N,బొత్తాము,boallu
2585,Knopf::N,బొత్తాము,puál'lu
2586,Knopf::N,బొత్తాము,puäll
2587,Knopf::N,బొత్తాము,пуалл
2588,Knoten::N,ముడి,tjoelme
2589,Knoten::N,ముడి,tjuolmma
2590,Knoten::N,ముడి,čuolbma
2591,Knoten::N,ముడి,čuol'mâ
2592,Knoten::N,ముడి,čuõlmm
2593,Knoten::N,ముడి,чӯллм
2594,Farbe::N,రంగు,klaerie
2595,Farbe::N,రంగు,ivnne
2596,Farbe::N,రంగు,bájnno
2597,Farbe::N,రంగు,mola
2598,Farbe::N,రంగు,fearga
2599,Farbe::N,రంగు,maalâ
2600,Farbe::N,రంగు,páinu
2601,Farbe::N,రంగు,kälkk
2602,Farbe::N,రంగు,по̄а̄ййн
2603,Kleidung::N,బట్టలు,tyjje
2604,Kleidung::N,బట్టలు,gárvvo
2605,Kleidung::N,బట్టలు,bivttas
2606,Kleidung::N,బట్టలు,piivtâs
2607,Kleidung::N,బట్టలు,pivoh
2608,Kleidung::N,బట్టలు,piiutâs
2609,Kleidung::N,బట్టలు,о̄а̄з
2610,Hemd::N,చొక్కాయ,sjåarhtoe
2611,Hemd::N,చొక్కాయ,skirtto
2612,Hemd::N,చొక్కాయ,báidi
2613,Hemd::N,చొక్కాయ,päiđi
2614,Hemd::N,చొక్కాయ,päidd
2615,Hemd::N,చొక్కాయ,па̄ййт
2616,Kragen::N,మాల,döörhke
2617,Kragen::N,మాల,tjiebet
2618,Kragen::N,మాల,tjehpuris
2619,Kragen::N,మాల,čeabet
2620,Kragen::N,మాల,kráva
2621,Kragen::N,మాల,siä'pulâs
2622,Kragen::N,మాల,seäp'plõs
2623,Kragen::N,మాల,ко̄а̄влас
2624,Ärmel::N,చొక్కాయచెయ్యి,sissie
2625,Ärmel::N,చొక్కాయచెయ్యి,sasse
2626,Ärmel::N,చొక్కాయచెయ్యి,soadji
2627,Ärmel::N,చొక్కాయచెయ్యి,suájá
2628,Ärmel::N,చొక్కాయచెయ్యి,suäjj
2629,Ärmel::N,చొక్కాయచెయ్యి,суэйй
2630,Hose::N,ఇజారు,måvhka
2631,Hose::N,ఇజారు,båkså
2632,Hose::N,ఇజారు,buvssat
2633,Hose::N,ఇజారు,puuvsah
2634,Hose::N,ఇజారు,puus
2635,Hose::N,ఇజారు,пукс
2636,Hose::N,ఇజారు,ко̄а̄дтӭ
2637,Gürtel::N,పటకా,juvvie
2638,Gürtel::N,పటకా,beelhte
2639,Gürtel::N,పటకా,avve
2640,Gürtel::N,పటకా,getsam
2641,Gürtel::N,పటకా,boagán
2642,Gürtel::N,పటకా,pooṿij
2643,Gürtel::N,పటకా,puäǥǥanj
2644,Gürtel::N,పటకా,эвв
2645,Mütze::N,టోపి,tjohpe
2646,Mütze::N,టోపి,gahper
2647,Mütze::N,టోపి,gahpir
2648,Mütze::N,టోపి,kappeer
2649,Mütze::N,టోపి,keä´p'per
2650,Mütze::N,టోపి,кабперь
2651,Schuh::N,పాదరక్ష,gaamege
2652,Schuh::N,పాదరక్ష,gáma
2653,Schuh::N,పాదరక్ష,skuovva
2654,Schuh::N,పాదరక్ష,gáma
2655,Schuh::N,పాదరక్ష,kaamâ
2656,Schuh::N,పాదరక్ష,kaammi
2657,Schuh::N,పాదరక్ష,камаша
2658,Stiefel::N,బూటు,steeblege
2659,Stiefel::N,బూటు,stiebil
