,Concept_ID,myv,fa
800,plötzlich::ADV,апак учо,ناگهان
801,sofort::ADV,курок,فوراً
802,sofort::ADV,нейке,فوراً
803,später::ADV,мейле,بعدها
804,jetzt::ADV,ней,حالا
805,jetzt::ADV,ней,اکنون
806,heute::ADV,течи,امروز
807,morgen::ADV,ванды,فردا
808,bald::ADV,курок,زود
809,bald::ADV,курок,بزودی
810,dann::ADV,мейле,سپس
811,dann::ADV,мейле,آنوقت
812,dann::ADV,седе мейле,سپس
813,dann::ADV,седе мейле,آنوقت
814,gestern::ADV,исяк,دیروز
815,einst::ADV,весть,وقتی
816,einst::ADV,весть,زمانی
817,einst::ADV,зярдо-бути,وقتی
818,einst::ADV,зярдо-бути,زمانی
819,damals::ADV,сестэ,آنوقت
820,damals::ADV,сестэ,آنزمان
821,danach::ADV,мейле,بعد
822,danach::ADV,седе мейле,بعد
823,vorher::ADV,васняяк,قبلاً
824,zuerst::ADV,васня,اول
825,zuerst::ADV,васня,ابتداء
826,einmal::ADV,весть,یکدفعه
827,manchmal::ADV,лиясто,گاهی
828,manchmal::ADV,лиясто,بعضی اوقات
829,oft::ADV,сеетьстэ,اغلب
830,immer::ADV,свал,همیشه
831,niemals::ADV,а зярдояк,هرگز
832,hier::ADV,тесэ,اینجا
833,hierhin::ADV,тей,به اینجا
834,von hier::ADV,тестэ,از اینجا
835,dort::ADV,тосо,آنجا
836,dorthin::ADV,тов,به آنجا
837,geradeaus::ADV,витьстэ,راست
838,vorwärts::ADV,икелев,جلو
839,vorwärts::ADV,икелев,به پیش
840,rückwärts::ADV,мекев,عقب
841,zurück::ADV,мекев,پس
842,zurück::ADV,мекев,عقب
843,zurück::ADV,мекев,بالعکس
844,unten::ADV,ало,زیر
845,unten::ADV,ало,پایین
846,hinab::ADV,алов,به پایین
847,oben::ADV,вере,بالا
848,hinauf::ADV,верев,به بالا
849,überall::ADV,эрьва косо,همه‌جا
850,nicht::ADV,а,نه
851,ein wenig::ADV,аламошка,کمی
852,kaum::ADV,ансяк,به سختی
853,sehr::ADV,пек,خیلی
854,sehr::ADV,пек,بسیار
855,sehr::ADV,вельть,خیلی
856,sehr::ADV,вельть,بسیار
857,so::ADV,истя,چنین
858,so::ADV,истя,اینطور
859,noch::ADV,таго,هنوز
860,nur::ADV,ансяк,فقط
861,nur::ADV,ансяк,تنها
862,schon::ADV,уш,قبلاً
863,schon::ADV,уш,به این زودی
864,wieder::ADV,таго,باز
865,wieder::ADV,таго,دوباره
866,vergebens::ADV,стяко,بیهوده
867,vor::PRP,икеле,در جلوی
868,hinter::PRP,вельде,پشت
869,unter::PRP,ало,تحت
870,durch::PRP,пачк,از وسط
871,durch::PRP,пачк,از ميان
872,neben::PRP,вакссо,کنار
873,neben::PRP,вакссо,پهلوی
874,zwischen::PRP,ютксо,بین
875,zwischen::PRP,ютксо,میان
876,wegen::PRP,кис,برای
877,wegen::PRP,кис,بخاطر
878,wegen::PRP,коряс,برای
879,wegen::PRP,коряс,بخاطر
880,wegen::PRP,кувалт,برای
881,wegen::PRP,кувалт,بخاطر
882,dies::PRN,те,این
883,das::PRN,те,آن
884,das::PRN,тона,آن
885,alles::PRN,весе,تمام
886,alles::PRN,весе,همه‌چیر
887,alles::PRN,весемесь,تمام
888,alles::PRN,весемесь,همه‌چیر
889,ich::PRN,мон,من
890,du::PRN,тон,تو
891,er::PRN,сон,او
892,wir::PRN,минь,ما
893,ihr::PRN,тынь,شما
894,sie::PRN,сынь,آنها
895,was::FPRN,мезе,چه
896,wer::FPRN,ки,کی
897,wo::FADV,косо,کجا
898,wohin::FADV,ков,بکجا
899,wohin::FADV,козо,بکجا
900,wie::FADV,кода,چطور
901,wie::FADV,кода,چگونه
902,warum::FADV,мекс,چرا
903,warum::FADV,мекс,برای چه
904,wieviel::FNUM,зяро,چند
905,wieviel::FNUM,зяро,چقدر
906,eins::NUM,вейке,یک
907,zwei::NUM,кавто,دو
908,drei::NUM,колмо,سه
909,vier::NUM,ниле,چهار
910,fünf::NUM,вете,پنج
911,sechs::NUM,кото,شش
912,sieben::NUM,сисем,هفت
913,acht::NUM,кавксо,هشت
914,neun::NUM,вейксэ,نه
915,zehn::NUM,кемень,ده
916,elf::NUM,кевейкее,یازده
917,zwölf::NUM,кемгавтово,دوازده
918,zwanzig::NUM,комсь,بیست
919,dreißig::NUM,колоньгемень,سی
920,vierzig::NUM,ниленьгемень,چهل
921,fünfzig::NUM,ведьгемень,پنجاه
922,sechzig::NUM,кодгемень,شصت
923,siebzig::NUM,сизьгемень,هفتاد
924,achtzig::NUM,кавксоньгемень,هشتاد
925,neunzig::NUM,вейксэньгемень,نود
926,hundert::NUM,сядо,صد
927,tausend::NUM,тыща,هزار
928,und::CNJ,ды,و
929,oder::CNJ,или,یا
930,stehen::V,аштемс стядо,ایستادن
931,sitzen::V,аштемс озадо,نشستن
932,liegen::V,мадезь аштемс,خوابیدن
933,liegen::V,мадезь аштемс,دراز کشیدن
934,hängen::V,нурьгемс,آویزان بودن
935,werden::V,арамс,شدن
936,passieren::V,лисэмс,گذشتن
937,passieren::V,лисэмс,اتفاق افتادن
938,beginnen::V,ушодомс,شروع شدن
939,enden::V,лоткамс,تمام شدن
940,wechseln::V,полавтнемс,عوض شدن
941,aufgehen[Sonne]::V,лисемс,برآمدن
942,aufgehen[Sonne]::V,лисемс,طلوع کردن
943,aufgehen[Sonne]::V,стямс,برآمدن
944,aufgehen[Sonne]::V,стямс,طلوع کردن
945,untergehen[Sonne]::V,валгомс,غروب کردن
946,scheinen[Sonne]::V,валдомтомс,تابیدن
947,donnern::V,цярномс,رعد زدن
948,donnern::V,галдордомс,رعد زدن
949,wehen::V,пувамс,دمیدن
950,strömen::V,чудемс,روان شدن
951,fließen::V,чудемс,روان شدن
952,sich drehen::V,велямс,چرخیدن
953,schwanken::V,лыкамс,خم و راست شدن
954,schwanken::V,якамс,خم و راست شدن
955,schwingen::V,нурсемс,تاب خوردن
956,schwingen::V,нурсемс,نوسان کردن
957,schwingen::V,лыкамс,تاب خوردن
958,schwingen::V,лыкамс,نوسان کردن
959,fallen::V,прамс,افتادن
960,fallen::V,прамс,سقوط کردن
961,fallen::V,сяворемс,افتادن
962,fallen::V,сяворемс,سقوط کردن
963,brennen::V,паломс,سوزاندن
964,rauchen::V,качадомс,دود کردن
965,regnen::V,пиземс,باران آمدن
966,gefrieren::V,кельмемс,یخ بستن
967,tauen::V,соламс,آب شدن
968,schmelzen::V,соламс,آب شدن
969,trocknen::V,коськемс,خشک شدن
970,sieden::V,лакамс,جوشیدن
971,sieden::V,пиксемс,جوشیدن
972,faulen::V,наксадомс,فاسد شدن
973,verfaulen::V,наксадомс,پوسیدن
974,reißen::V,сезневемс,پاره شدن
975,versinken::V,ваямс,غرق شدن
976,vergehen::V,ютамс,گذشتن
977,erscheinen::V,лисемс,ظاهر شدن
978,verschwinden::V,ёмамс,گم شدن
979,verschwinden::V,ёмамс,از بین رفتن
980,sinken::V,явамс,پایین آمدن
981,abnehmen::V,киремемс,کم شدن
982,zunehmen::V,ламолгадомс,زیاد شدن
983,zunehmen::V,раштамс,زیاد شدن
984,steigen::V,куземс,بالا رفتن
985,steigen::V,кепсевемс,بالا رفتن
986,wachsen::V,касомс,قد کشیدن
987,glänzen::V,цитнемс,برق زدن
988,funkeln::V,пиндолдомс,جرقه زدن
989,funkeln::V,цивтёрдомс,جرقه زدن
990,lärmen::V,шалномс,شلوغ کردن
991,läuten::V,гайгезевемс,زنگ زدن
992,klingeln::V,чавомс баягас,زنگ زدن
993,klirren::V,калдордомс,جرنگ جرنگ صدا کردن
994,klirren::V,кальцяемс,جرنگ جرنگ صدا کردن
995,brausen::V,лакамс,طوفانی بودن
996,rauschen::V,лажномс,خش‌خش کردن
997,klingen::V,гайгемс,صدا دادن
998,bellen::V,онгомс,عوعو کردن
999,heulen::V,урномс,زوزه کشیدن
1000,blasen::V,пувамс,فوت کردن
1001,pfeifen::V,вешкемс,سوت زدن
1002,schreien::V,пижнемс,فریاد زدن
1003,stöhnen::V,кувсемс,نالیدن
1004,zittern::V,тарномс,لرزیدن
1005,leben::V,эрямс,زیستن
1006,leben::V,эрямс,زندگی کردن
1007,geboren werden::V,чачомс,متولد شدن
1008,atmen::V,лексемс,تنفس کردن
1009,trinken::V,симемс,نوشیدن
1010,essen::V,ярсамс,خوردن
1011,schlucken::V,нилемс,بلعیدن
1012,schlucken::V,нилемс,قورت دادن
1013,schlucken::V,порнемс,بلعیدن
1014,schlucken::V,порнемс,قورت دادن
1015,müde werden::V,сиземс,خسته شدن
1016,einschlafen::V,матедевемс,خواب رفتن
1017,schlafen::V,удомс,خوابیدن
1018,aufwachen::V,сыргоземс,از خواب بیدار شدن
1019,aufstehen::V,стямс,بیدار شدن
1020,sich erholen::V,оймсемс,استراحت کردن
1021,krank werden::V,сэредезевемс,مریض شدن
1022,krank sein::V,сэредемс,بیمار بودن
1023,schmerzen::V,сэредемс,درد کردن
1024,husten::V,козомс,سرفه کردن
1025,genesen::V,пичкамс,بهبود یافتن
1026,sterben::V,куломс,مردن
1027,umkommen::V,чавовомс,کشته شدن
1028,umkommen::V,ёмамс,کشته شدن
1029,sich bewegen::V,шаштомс,حرکت کردن
1030,sich rühren::V,сыргамс,تکان خوردن
1031,sich erheben::V,куземс,برخواستن
1032,sich setzen::V,озамс,نشستن
1033,hinfallen::V,прамс,زمین خوردن
1034,hinfallen::V,сяворемс,زمین خوردن
1035,laufen::V,якамс,پیاده رفتن
1036,schreiten::V,эскелямс,قدم زدن
1037,schreiten::V,молемс,قدم زدن
1038,spazierengehen::V,якамс,گردش رفتن
1039,eilen::V,эрзкалемс,شتاب کردن
1040,eilen::V,капшамс,شتاب کردن
1041,sich beeilen::V,капшамс,عجله کردن
1042,sausen::V,ливтямс,صفیر کشیدن
1043,rennen::V,чийнемс,دویدن
1044,rennen::V,ардтнемс,دویدن
1045,springen::V,кирнявтнемс,پریدن
1046,klettern::V,куземс,بالا رفتن
1047,schaukeln::V,нурямс,تاب خوردن
1048,kriechen::V,ёзмолдомс,خزیدن
1049,schwimmen::V,уемс,شنا کردن
1050,tauchen::V,чопавтомс,غواصی کردن
1051,tauchen::V,чопавтнемс,غواصی کردن
1052,rudern::V,миледемс,پارو زدن
1053,fahren::V,ардомс,سواره رفتن
1054,fliegen::V,ливтямс,پریدن
1055,gehen::V,туемс,رفتن
1056,gehen::V,молемс,رفتن
1057,weggehen::V,туемс,رفتن
1058,abfahren::V,туемс,حرکت کردن
1059,anhalten::V,лоткамс,ایست کردن
1060,hineingehen::V,совамс,داخل شدن
1061,eintreten::V,совамс,وارد شدن
1062,eintreten::V,эскельдямс,وارد شدن
1063,kommen::V,самс,آمدن
1064,ankommen::V,самс,رسیدن
1065,ankommen::V,пачкодемс,رسیدن
1066,zurückkommen::V,велявтомс,برگشتن
1067,bleiben::V,кадовомс,ماندن
1068,warten::V,учомс,منتظر بودن
1069,erwarten::V,учомс,انتظار داشتن
1070,suchen::V,вешнемс,جستجو کردن
1071,finden::V,муемс,یافتن
1072,finden::V,муемс,پیدا کردن
1073,versuchen::V,варштамс,سعی کردن
1074,versuchen::V,варштамс,کوشش کردن
1075,vorbereiten::V,анокстамс,آماده کردن
1076,lieben::V,вечкемс,عاشق بودن
1077,mögen::V,вечкемс,میل داشتن
1078,mögen::V,вечкемс,دوست داشتن
1079,lachen::V,пейдемс,خندیدن
1080,rühren::V,токамс седейс,به رقت آوردن
1081,weinen::V,авардемс,گریه کردن
1082,schimpfen::V,сёвномс,فحاشی کردن
1083,sich ärgern::V,кежиявтнемс,ناراحت شدن
1084,sich fürchten::V,пелемс,واهمه کردن
1085,fürchten::V,пелемс,ترسیدن
1086,fliehen::V,оргодемс,گریختن
1087,flüchten::V,ворьгодемс,فرار کردن
1088,flüchten::V,чадомс,فرار کردن
1089,sehen::V,неемс,دیدن
1090,anschauen::V,ваномс,نگاه کردن
1091,ansehen::V,ваномс,تماشا کردن
1092,hören::V,марямс,شنیدن
1093,zuhören::V,кунсоломс,گوش دادن
1094,probieren::V,варшамс,چشیدن
1095,riechen::V,никсемс,بوییدن
1096,riechen::V,никсемс,بو کردن
1097,fühlen::V,марямс,احساس کردن
1098,scheinen::V,марявомс,بنظر آمدن
1099,zu sehen sein::V,неявомс,دیده شدن
1100,vernehmen::V,марямс,شنیدن
1101,frieren::V,кельмемс,سرد بودن
1102,tun::V,теемс,کردن
1103,können::V,маштомс,توانستن
1104,wollen::V,бажамс,خواستن
1105,anfangen::V,кармамс,شروع کردن
1106,beenden::V,прядомс,تمام کردن
1107,beenden::V,прядомс,پایان دادن
1108,aufhören::V,лоткамс,دست کشیدن
1109,gelingen::V,удаламс,موفق شدن
1110,geraten::V,лисемс,نتیجه دادن
1111,öffnen::V,панжомс,گشودن
1112,öffnen::V,панжомс,باز کردن
1113,schließen::V,пекстамс,بستن
1114,schließen::V,пекстамс,قفل کردن
1115,schließen::V,сёлгомс,بستن
1116,schließen::V,сёлгомс,قفل کردن
1117,schließen::V,конямс,بستن
1118,schließen::V,конямс,قفل کردن
1119,stellen::V,аравтомс,گذاردن
1120,setzen::V,ойсевтемс,نشاندن
1121,setzen::V,озавтнемс,نشاندن
1122,legen::V,путомс,گذاشتن
1123,berühren::V,токамс,دست زدن
1124,berühren::V,токамс,لمس کردن
1125,verbinden::V,содомс,وصل کردن
1126,bedecken::V,вельтямс,پوشاندن
1127,aufhängen::V,понгавтомс,آویختن
1128,anzünden::V,кирвастемс,سوزاندن
1129,aufheben::V,кепедемс,برداشتن
1130,aufheben::V,кепедемс,بلند کردن
1131,zurücklassen::V,кадомс,گذاشتن
1132,verlieren::V,ёмавтомс,گم کردن
1133,fallen lassen::V,правтомс,انداختن
1134,machen::V,теемс,کردن
1135,machen::V,теемс,ساختن
1136,herstellen::V,анокстамс,ساختن
1137,herstellen::V,анокстамс,تولید کردن
1138,bauen::V,путомс,ساختن
1139,bauen::V,путомс,بنا کردن
1140,reparieren::V,витемс,درست کردن
1141,reparieren::V,витемс,تعمیر کردن
1142,verbessern::V,паролгавтомс,بهتر کردن
1143,verbessern::V,вадрялгавтомс,بهتر کردن
1144,ändern::V,полавтомс,تغییر دادن
1145,graben::V,чувомс,کندن
1146,graben::V,чувомс,گود کردن
1147,graben::V,таргамс,کندن
1148,graben::V,таргамс,گود کردن
1149,beugen::V,мендемс,کج کردن
1150,biegen::V,комавтомс,خم کردن
1151,drehen::V,чаравтомс,چرخاندن
1152,drehen::V,велявтнемс,چرخاندن
1153,wenden::V,велявтомс,برگرداندن
1154,umdrehen::V,велявтомс,برگرداندن
1155,heben::V,кепедемс,برداشتن
1156,hochheben::V,кепедемс,برآوردن
1157,hochheben::V,кепедемс,بلند کردن
1158,ergreifen::V,кундамс,گرفتن
1159,halten::V,кирдемс,نگاه داشتن
1160,drücken::V,нуемс,فشار دادن
1161,drücken::V,нуемс,فشار آوردن
1162,schieben::V,шаштомс,هل دادن
1163,kratzen::V,ангордамс,خاریدن
1164,lecken::V,нолсемс,لیسیدن
1165,beißen::V,сускомс,گاز زدن
1166,abreißen::V,сеземс,پاره کردن
1167,abschneiden::V,печкемс,بریدن
1168,abschneiden::V,печкемс,قطع کردن
1169,binden::V,кодамс,بستن
1170,binden::V,сюлмамс,بستن
1171,stecken::V,сялгомс,فرو کردن
1172,brechen::V,синдемс,شکستن
1173,brechen::V,калавтомс,شکستن
1174,klopfen::V,калтаямс,کوبیدن
1175,hauen::V,чавомс,زدن
1176,kleben::V,педявтнемс,چسباندن
1177,reiben::V,ёзамс,مالش دادن
1178,streichen::V,вадемс,مالیدن
1179,schleifen::V,човамс,تیز کردن
1180,schneiden::V,керямс,چیدن
1181,schneiden::V,керямс,بریدن
1182,rütteln::V,чукамс,لرزاندن
1183,rütteln::V,чукамс,تکان دادن
1184,rütteln::V,лыкавтомс,لرزاندن
1185,rütteln::V,лыкавтомс,تکان دادن
1186,schütteln::V,чукамс,تکان دادن
1187,schwenken::V,яхолемс,تاب دادن
1188,schütten::V,каямс,ریختن
1189,füllen::V,пештямс,پر کردن
1190,einwickeln::V,тапарямс,پیچیدن
1191,tragen::V,кандомс,بردن
1192,tragen::V,кандомс,حمل کردن
1193,schleppen::V,ускомс,کشیدن
1194,ziehen::V,ускомс,کشیدن
1195,aufbewahren::V,ванстомс,نگهداری کردن
1196,werfen::V,ёртомс,انداختن
1197,werfen::V,ёртомс,پرتاب کردن
1198,fangen::V,кундамс,گرفتن
1199,packen::V,кундамс,گرفتن
1200,verstecken::V,кекшемс,قایم کردن
1201,verstecken::V,кекшемс,پنهان کردن
1202,teilen::V,явомс,قسمت کردن
1203,teilen::V,явомс,تقسیم کردن
1204,schicken::V,кучомс,فرستادن
1205,schicken::V,кучомс,ارسال کردن
1206,bringen::V,кандомс,آوردن
1207,hinzufügen::V,путомс,افزودن
1208,hinzufügen::V,путомс,اضافه کردن
1209,hinzufügen::V,максомс,افزودن
1210,hinzufügen::V,максомс,اضافه کردن
1211,bekommen::V,саемс,گرفتن
1212,erhalten::V,саемс,دریافت کردن
1213,nehmen::V,саемс,گرفتن
1214,nehmen::V,саемс,برداشتن
1215,wählen::V,кочкамс,انتخاب کردن
1216,auswählen::V,кочкамс,برگزیدن
1217,bewahren::V,ванстомс,حفظ کردن
1218,bewahren::V,ванстомс,حفاظت کردن
1219,behindern::V,кирдемс,مانع بودن
1220,verderben::V,коламс,از بین بردن
1221,beschädigen::V,теемс зыян,صدمه زدن
1222,zerbrechen::V,коламс,شکستن
1223,zerreißen::V,сеземс,دریدن
1224,zerreißen::V,сеземс,پاره کردن
1225,zerstören::V,калавтомс,خراب کردن
1226,zerstören::V,калавтомс,ویران کردن
1227,verbrennen::V,пултамс,سوزاندن
1228,geben::V,максомс,دادن
1229,reichen::V,максомс,دادن
1230,schenken::V,каземс,هدیه دادن
1231,versprechen::V,алтамс,قول دادن
1232,versprechen::V,алтамс,وعده دادن
1233,wünschen::V,арсемс,آرزو کردن
1234,loben::V,шнамс,ستایش کردن
1235,küssen::V,палсемс,بوسیدن
1236,wiegen::V,нурсемс,نوسان کردن
1237,zudecken::V,тавадомс,پوشاندن
1238,zudecken::V,вельтямс,پوشاندن
1239,wecken::V,стявтомс,بیدار کردن
1240,zeigen::V,невтемс,نشان دادن
1241,führen::V,ветямс,رهنمائی کردن
1242,lehren::V,тонавтомс,آموختن
1243,lehren::V,тонавтомс,یاد دادن
1244,unterrichten::V,тонавтомс,درس دادن
1245,unterrichten::V,тонавтомс,تدریس کردن
1246,aufziehen::V,трямс,تربیت کردن
1247,aufziehen::V,кастомс,تربیت کردن
1248,leiten::V,ветямс,اداره کردن
1249,leiten::V,азоркстамс,اداره کردن
1250,antreiben::V,ветямс,عجله دادن
1251,lassen::V,кармавтомс,وادار کردن
1252,einladen::V,тердемс,دعوت کردن
1253,einladen::V,тердемс,مهمان کردن
1254,vereinigen::V,вейсэндямс,یکی کردن
1255,vereinigen::V,вейсэндямс,متحد کردن
1256,vereinigen::V,вейс путомс,یکی کردن
1257,vereinigen::V,вейс путомс,متحد کردن
1258,vereinigen::V,вейс пурнамс,یکی کردن
1259,vereinigen::V,вейс пурнамс,متحد کردن
1260,besuchen::V,варштамс,دیدار کردن
1261,treffen::V,вастомс,ملاقات کردن
1262,sich versammeln::V,промокшномс,جمع شدن
1263,spielen::V,налксемс,بازی کردن
1264,singen::V,морамс,آواز خواندن
1265,tanzen::V,киштемс,رقصیدن
1266,sich trennen::V,явомс,جدا شدن
1267,verlassen::V,кадомс,ترک کردن
1268,retten::V,идемс,نجات دادن
1269,bewachen::V,ванстомс,حراست کردن
1270,schützen::V,аштемс,حفظ کردن
1271,verteidigen::V,ваномс,دفاع کردن
1272,sich schlagen::V,тюремс,کتک‌کاری کردن
1273,schießen::V,ледемс,تیر زدن
1274,siegen::V,изнямс,پیروز شدن
1275,ärgern::V,кежейгавтомс,ناراحت کردن
1276,schlagen::V,токамс,زدن
1277,schlagen::V,токамс,کوبیدن
1278,treten::V,тапамс,لگد زدن
1279,stechen::V,пупамс,چاقو زدن
1280,stoßen::V,тулкадемс,هل دادن
1281,stehlen::V,саламс,دزدیدن
1282,stören::V,пирямс ки,مزاحم شدن
1283,belästigen::V,а максомс,زحمت دادن
1284,belästigen::V,а кадомс оймамо,زحمت دادن
1285,verbergen::V,сёпомс,پنهان کردن
1286,verbergen::V,кекшемс,پنهان کردن
1287,täuschen::V,манямс,گول زدن
1288,täuschen::V,манямс,فریب دادن
1289,betrügen::V,манчемс,گول زدن
1290,betrügen::V,манчемс,فریب دادن
1291,töten::V,чавномс,کشتن
1292,töten::V,маштнемс,کشتن
1293,wohnen::V,эрямс,منزل داشتن
1294,wohnen::V,эрямс,سکونت داشتن
1295,arbeiten::V,важодемс,کار کردن
1296,sammeln::V,пурнамс,جمع کردن
1297,pflücken::V,ноцковтнемс,چیدن
1298,jagen::V,кундамс,شکار کردن
1299,fischen::V,калонь кундамс,صید کردن
1300,fischen::V,калонь кундамс,ماهی‌گیری کردن
1301,fassen::V,кундамс,گرفتن
1302,hüten::V,ваномс,چراندن
1303,hüten::V,ваномс,مراقبت کردن
1304,treiben::V,панемс,راندن
1305,anbinden::V,сюлмамс,متصل کردن
1306,füttern::V,андомс,غذا دادن
1307,melken::V,потявтомс,دوشیدن
1308,hacken::V,лазномс,خرد کردن
1309,gießen::V,валомс,ریختن
1310,reifen::V,кенеремс,رسیدن
1311,zubereiten::V,анокстамс,طبخ کردن
1312,zubereiten::V,анокстамс,آماده کردن
1313,kochen::V,пидемс,پختن
1314,kochen::V,пидемс,آشپزی کردن
1315,backen::V,пидемс,پختن
1316,braten::V,пуштамс,سرخ کردن
1317,umrühren::V,човорямс,هم زدن
1318,stricken::V,кодамс,بافتن
1319,nähen::V,стамс,دوختن
1320,färben::V,артомс,رنگ زدن
1321,reinigen::V,урядамс,پاک کردن
1322,reinigen::V,урядамс,تمیز کردن
1323,waschen::V,муськемс,شستن
1324,abwischen::V,нардамс,زدودن
1325,spülen::V,ёрвалдомс,شستن
1326,fegen::V,тенсемс,جارو کردن
1327,kehren::V,тенсемс,جارو کردن
1328,baden::V,экшелямс,شنا کردن
1329,baden::V,экшелямс,حمام کردن
1330,sich waschen::V,шлямс,شستشو کردن
1331,ausziehen::V,кайсевтемс,درآوردن
1332,anziehen::V,оршамс,پوشیدن
1333,sich anziehen::V,оршамс,لباس پوشیدن
1334,kämmen::V,судрямс,شانه زدن
1335,schmücken::V,мазылгавтомс,زینت دادن
1336,schmücken::V,наряжамс,زینت دادن
1337,sagen::V,меремс,گفتن
1338,sprechen::V,кортамс,حرف زدن
1339,sprechen::V,кортамс,صحبت کردن
1340,reden::V,кортамс,حرف زدن
1341,reden::V,кортамс,صحبت کردن
1342,sich unterhalten::V,кортнемс,گپ زدن
1343,fragen::V,кевкстемс,پرسیدن
1344,fragen::V,кевкстемс,سؤال کردن
1345,bitten::V,вешемс,خواهش کردن
1346,bitten::V,вешемс,درخواست کردن
1347,erzählen::V,ёвтнемс,نقل کردن
1348,erzählen::V,ёвтнемс,حکایت کردن
1349,mitteilen::V,ёвтамс,خبر دادن
1350,nennen::V,лемдемс,نامیدن
1351,nennen::V,путомс лем,نامیدن
1352,rufen::V,тердемс,صدا کردن
1353,rufen::V,серьгедемс,صدا کردن
1354,prahlen::V,шнамс пря,پز آمدن
1355,übersetzen::V,ютавтомс,ترجمه کردن
1356,denken::V,арсемс,فکر کردن
1357,glauben::V,кемемс,باور کردن
1358,glauben::V,кемемс,عقیده داشتن
1359,bemerken::V,неемс,متوجه شدن
1360,erkennen::V,содамс,شناختن
1361,erkennen::V,содамс,تشخیص دادن
1362,begreifen::V,пачкодемс,فهمیدن
1363,begreifen::V,пачкодемс,درک کردن
1364,verstehen::V,чарькодемс,فهمیدن
1365,lernen::V,тонавтнемс,آموختن
1366,lernen::V,тонавтнемс,یاد گرفتن
1367,wissen::V,содамс,دانستن
1368,sich erinnern an::V,ледстямс,به یاد آوردن
1369,vergessen::V,стувтомс,فراموش کردن
1370,messen::V,онкстнемс,اندازه گرفتن
1371,zählen::V,ловомс,شمردن
1372,rechnen::V,ловомс,حساب کردن
1373,lesen::V,ловномс,خواندن
1374,malen::V,рисовамс,نقاشی کردن
1375,zeichnen::V,рисовамс,کشیدن
1376,zeichnen::V,рисовамс,رسم کردن
1377,schreiben::V,сёрмадомс,نوشتن
1378,besitzen::V,улемс,داشتن
1379,besitzen::V,улемс азорокс,داشتن
1380,kaufen::V,рамамс,خریدن
1381,kaufen::V,рамамс,خرید کردن
1382,verkaufen::V,миемс,فروختن
1383,bezahlen::V,пандомс,پرداختن
1384,zahlen::V,пандомс,پرداخت کردن
1385,beherrschen::V,азоркстамс,مسلط بودن
1386,ertragen::V,кирдемс,تحمل کردن
