,Concept_ID,ga,lv
1562,kräftig::A,cumhachtach,spēcīgs
1563,stark::A,tréan,ён
1564,stark::A,tréan,вына
1565,stark::A,tréan,stiprs
1566,stark::A,láidir,ён
1567,stark::A,láidir,вына
1568,stark::A,láidir,stiprs
1569,schwach::A,lag,жеб
1570,schwach::A,lag,vājš
1571,schwach::A,fann,жеб
1572,schwach::A,fann,vājš
1573,fett::A,ramhar,госа
1574,fett::A,ramhar,brangs
1575,schlank::A,caol,веськыд
1576,schlank::A,caol,slaids
1577,schlank::A,seang,веськыд
1578,schlank::A,seang,slaids
1579,hübsch::A,álainn,мича
1580,hübsch::A,álainn,лӧсьыд
1581,hübsch::A,álainn,glīts
1582,hübsch::A,dathúil,мича
1583,hübsch::A,dathúil,лӧсьыд
1584,hübsch::A,dathúil,glīts
1585,böse::A,olc,лёк
1586,böse::A,olc,ļauns
1587,böse::A,olc,negants
1588,dumm::A,dúr,йӧй
1589,dumm::A,dúr,вежӧртӧм
1590,dumm::A,dúr,stulbs
1591,dumm::A,dúr,muļķīgs
1592,dumm::A,amaideach,йӧй
1593,dumm::A,amaideach,вежӧртӧм
1594,dumm::A,amaideach,stulbs
1595,dumm::A,amaideach,muļķīgs
1596,faul::A,falsa,дыш
1597,faul::A,falsa,slinks
1598,faul::A,leisciúil,дыш
1599,faul::A,leisciúil,slinks
1600,fleißig::A,dícheallach,зільысь
1601,fleißig::A,dícheallach,čakls
1602,fleißig::A,dícheallach,cītīgs
1603,geizig::A,barainneach,топыд
1604,geizig::A,barainneach,skops
1605,geizig::A,barainneach,sīksts
1606,geizig::A,sprionlaithe,топыд
1607,geizig::A,sprionlaithe,skops
1608,geizig::A,sprionlaithe,sīksts
1609,klug::A,cliste,юра
1610,klug::A,cliste,вежӧра
1611,klug::A,cliste,gudrs
1612,geschickt::A,oilte,кипода
1613,geschickt::A,oilte,кужысь
1614,geschickt::A,oilte,manīgs
1615,geschickt::A,ealaíonta,кипода
1616,geschickt::A,ealaíonta,кужысь
1617,geschickt::A,ealaíonta,manīgs
1618,lieb::A,dil,муса
1619,lieb::A,dil,мича
1620,lieb::A,dil,лӧсьыд
1621,lieb::A,dil,mīļš
1622,lieb::A,dílis,муса
1623,lieb::A,dílis,мича
1624,lieb::A,dílis,лӧсьыд
1625,lieb::A,dílis,mīļš
1626,lustig::A,aerach,кыпыд
1627,lustig::A,aerach,jautrs
1628,lustig::A,meidhreach,кыпыд
1629,lustig::A,meidhreach,jautrs
1630,sanft::A,bog,мелі
1631,sanft::A,bog,liegs
1632,sanft::A,séimh,мелі
1633,sanft::A,séimh,liegs
1634,hungrig::A,ocrach,тшыг
1635,hungrig::A,ocrach,izsalcis
1636,krank::A,tinn,висьысь
1637,krank::A,tinn,slims
1638,krank::A,breoite,висьысь
1639,krank::A,breoite,slims
1640,nackt::A,nocht,пасьтӧм
1641,nackt::A,nocht,pliks
1642,traurig::A,brónach,гажтӧм
1643,traurig::A,brónach,bēdīgs
1644,traurig::A,brónach,skumīgs
1645,lebendig::A,beo,ловъя
1646,lebendig::A,beo,dzīvs
1647,gut::A,maith,бур
1648,gut::A,maith,labs
1649,schlecht::A,dona,лёк
1650,schlecht::A,dona,омӧль
1651,schlecht::A,dona,slikts
1652,schlecht::A,droch-,лёк
1653,schlecht::A,droch-,омӧль
1654,schlecht::A,droch-,slikts
1655,richtig::A,ceart,инӧд
1656,richtig::A,ceart,riktīgs
1657,schlimm::A,gránna,омӧль
1658,schlimm::A,gránna,туйтӧм
1659,schlimm::A,gránna,nelāgs
1660,schlimm::A,gránna,nejauks
1661,schlimm::A,tubaisteach,омӧль
1662,schlimm::A,tubaisteach,туйтӧм
1663,schlimm::A,tubaisteach,nelāgs
1664,schlimm::A,tubaisteach,nejauks
1665,wahr::A,fíor,абу ылӧг
1666,wahr::A,fíor,īsts
1667,wahr::A,fíor,patiess
1668,alt::A,sean,важ
1669,alt::A,sean,sens
1670,alt::A,sean,vęcs
1671,neu::A,úr,выль
1672,neu::A,úr,jauns
1673,neu::A,nua,выль
1674,neu::A,nua,jauns
1675,ehemalig::A,iar-,вӧвлӧм
1676,ehemalig::A,iar-,bijušais
1677,ehemalig::A,sean-,вӧвлӧм
1678,ehemalig::A,sean-,bijušais
1679,alt[Lebewesen]::A,sean,пӧрысь
1680,alt[Lebewesen]::A,sean,vecs
1681,alt[Lebewesen]::A,aosta,пӧрысь
1682,alt[Lebewesen]::A,aosta,vecs
1683,jung::A,óg,том
1684,jung::A,óg,jauns
1685,arm::A,bocht,гӧль
1686,arm::A,bocht,nabags
1687,reich::A,saibhir,озыр
1688,reich::A,saibhir,bagāts
1689,reich::A,rachmasach,озыр
1690,reich::A,rachmasach,bagāts
1691,bekannt::A,atá eolas air,тӧдса
1692,bekannt::A,atá eolas air,zināms
1693,bekannt::A,atá eolas air,pazīstams
1694,berühmt::A,cailiúil,нималан
1695,berühmt::A,cailiúil,кывсян
1696,berühmt::A,cailiúil,slavens
1697,berühmt::A,clúiteach,нималан
1698,berühmt::A,clúiteach,кывсян
1699,berühmt::A,clúiteach,slavens
1700,fremd::A,coimhthíoch,йӧз
1701,fremd::A,coimhthíoch,svešs
1702,verschieden::A,éagsúil,абу ӧткодь
1703,verschieden::A,éagsúil,разнӧй
1704,verschieden::A,éagsúil,dažāds
1705,verschieden::A,difriúil,абу ӧткодь
1706,verschieden::A,difriúil,разнӧй
1707,verschieden::A,difriúil,dažāds
1708,nah::A,gar,матыс
1709,nah::A,gar,tuvs
1710,nah::A,deas,матыс
1711,nah::A,deas,tuvs
1712,fern::A,i bhfad uainn,ылі
1713,fern::A,i bhfad uainn,tāls
1714,fern::A,i bhfad i gcéin,ылі
1715,fern::A,i bhfad i gcéin,tāls
1716,linker::A,clé,шуйга
1717,linker::A,clé,kreisais
1718,rechter::A,deas,веськыд
1719,rechter::A,deas,labais
1720,anderer::A,eile,мукӧд
1721,anderer::A,eile,otrs
1722,erster::A,céad,медводдза
1723,erster::A,céad,pirmais
1724,zweiter::A,dóú,мӧд
1725,zweiter::A,dóú,otrais
1726,zweiter::A,dara,мӧд
1727,zweiter::A,dara,otrais
1728,dritter::A,tríú,коймӧд
1729,dritter::A,tríú,trešais
1730,dritter::A,treas,коймӧд
1731,dritter::A,treas,trešais
1732,letzter::A,déanach,бӧръя
1733,letzter::A,déanach,beidzamais
1734,letzter::A,deireanach,бӧръя
1735,letzter::A,deireanach,beidzamais
1736,allein::ADV,i d'aonar,ӧтка
1737,allein::ADV,i d'aonar,viens pats
1738,auf einmal::ADV,ag an am céanna,ӧтпырйӧ
1739,auf einmal::ADV,ag an am céanna,reizē
1740,zusammen::ADV,le chéile,тшӧтш
1741,zusammen::ADV,le chéile,kopā
1742,zusammen::ADV,le chéile,vienviet
1743,zusammen::ADV,in eineacht,тшӧтш
1744,zusammen::ADV,in eineacht,kopā
1745,zusammen::ADV,in eineacht,vienviet
1746,lange::ADV,fada,дыр
1747,lange::ADV,fada,ilgi
1748,plötzlich::ADV,go tobann,друг
1749,plötzlich::ADV,go tobann,pēkšņi
1750,plötzlich::ADV,i dtobainne,друг
1751,plötzlich::ADV,i dtobainne,pēkšņi
1752,sofort::ADV,ar an toirt,дзик пыр
1753,sofort::ADV,ar an toirt,tūlīt
1754,sofort::ADV,ar an bpointe,дзик пыр
1755,sofort::ADV,ar an bpointe,tūlīt
1756,später::ADV,níos déanaí,сэсся
1757,später::ADV,níos déanaí,vēlāk
1758,jetzt::ADV,anois,ӧні
1759,jetzt::ADV,anois,tagad
1760,heute::ADV,inniu,талун
1761,heute::ADV,inniu,šodien
1762,morgen::ADV,amárach,аски
1763,morgen::ADV,amárach,rīt
1764,bald::ADV,go luath,регыд
1765,bald::ADV,go luath,drīz
1766,bald::ADV,gan mhoill,регыд
1767,bald::ADV,gan mhoill,drīz
1768,dann::ADV,ansin,бӧрын
1769,dann::ADV,ansin,бӧрти
1770,dann::ADV,ansin,tad
1771,gestern::ADV,inné,тӧнлун
1772,gestern::ADV,inné,vakar
1773,einst::ADV,tráth,ӧтчыд
1774,einst::ADV,tráth,ӧтпыр
1775,einst::ADV,tráth,citreiz
1776,einst::ADV,uair amháin,ӧтчыд
1777,einst::ADV,uair amháin,ӧтпыр
1778,einst::ADV,uair amháin,citreiz
1779,damals::ADV,ag an am,сэки
1780,damals::ADV,ag an am,toreiz
1781,damals::ADV,an t-am sin,сэки
1782,damals::ADV,an t-am sin,toreiz
1783,danach::ADV,ina dhiaidh sin,сэсся
1784,danach::ADV,ina dhiaidh sin,pēc tam
1785,vorher::ADV,cheana,войдӧр
1786,vorher::ADV,cheana,iepriekš
1787,vorher::ADV,cheana,pirms tam
1788,vorher::ADV,roimhe sin,войдӧр
1789,vorher::ADV,roimhe sin,iepriekš
1790,vorher::ADV,roimhe sin,pirms tam
1791,zuerst::ADV,ar dtús,войдӧр
1792,zuerst::ADV,ar dtús,vis'pirms
1793,einmal::ADV,uair amháin,ӧтчыдысь
1794,einmal::ADV,uair amháin,reiz
1795,einmal::ADV,uair amháin,vienreiz
1796,manchmal::ADV,uaireanta,корсюрӧ
1797,manchmal::ADV,uaireanta,dažkārt
1798,oft::ADV,minic,тшӧкыда
1799,oft::ADV,minic,bieži
1800,immer::ADV,i gcónaí,век
1801,immer::ADV,i gcónaí,allaž
1802,immer::ADV,i gcónaí,vien'mēr
1803,niemals::ADV,riamh,оз некор
1804,niemals::ADV,riamh,nemūžam
1805,hier::ADV,anseo,со
1806,hier::ADV,anseo,тонӧ
1807,hier::ADV,anseo,te
1808,hier::ADV,anseo,šeit
1809,hierhin::ADV,anseo,татчӧ
1810,hierhin::ADV,anseo,талань
1811,hierhin::ADV,anseo,šurp
1812,hierhin::ADV,anseo,uz šejieni
1813,von hier::ADV,an áit seo,тасянь
1814,von hier::ADV,an áit seo,no šejienes
1815,dort::ADV,ann,сэні
1816,dort::ADV,ann,tur
1817,dort::ADV,ansin,сэні
1818,dort::ADV,ansin,tur
1819,dorthin::ADV,ann,сэтчӧ
1820,dorthin::ADV,ann,turp
1821,dorthin::ADV,ann,uz turieni
1822,dorthin::ADV,ansin,сэтчӧ
1823,dorthin::ADV,ansin,turp
1824,dorthin::ADV,ansin,uz turieni
1825,geradeaus::ADV,ar aghaidh,веськыда
1826,geradeaus::ADV,ar aghaidh,taisni uz priekšu
1827,rückwärts::ADV,siar,бӧрӧ
1828,rückwärts::ADV,siar,atmuguriski
1829,zurück::ADV,ar ais,бӧр
1830,zurück::ADV,ar ais,atpakāļ
1831,unten::ADV,thíos,улын
1832,unten::ADV,thíos,уліын
1833,unten::ADV,thíos,lejā
1834,unten::ADV,thíos,apakšā
1835,hinab::ADV,síos,улӧ
1836,hinab::ADV,síos,увлан
1837,hinab::ADV,síos,uz leju
1838,oben::ADV,thuas,вылын
1839,oben::ADV,thuas,выліын
1840,oben::ADV,thuas,virsū
1841,hinauf::ADV,suas,выліӧ
1842,hinauf::ADV,suas,augšā
1843,hinauf::ADV,suas,uz augšu
1844,überall::ADV,i ngach áit,быдлаын
1845,überall::ADV,i ngach áit,visur
1846,überall::ADV,ar fud na háite,быдлаын
1847,überall::ADV,ar fud na háite,visur
1848,nicht::ADV,ní,oз
1849,nicht::ADV,ní,ne
1850,nicht::ADV,cha,oз
1851,nicht::ADV,cha,ne
1852,ein wenig::ADV,beagán,неуна
1853,ein wenig::ADV,beagán,drusku
1854,kaum::ADV,ar éigean,мырдэм
1855,kaum::ADV,ar éigean,diezin vai
1856,sehr::ADV,an-,зэв
1857,sehr::ADV,an-,ļoti
1858,sehr::ADV,an-,gaužām
1859,so::ADV,chomh,тадз
1860,so::ADV,chomh,сідз
1861,so::ADV,chomh,tā
1862,so::ADV,chomh,tik
1863,so::ADV,mar sin,тадз
1864,so::ADV,mar sin,сідз
1865,so::ADV,mar sin,tā
1866,so::ADV,mar sin,tik
1867,noch::ADV,fós,на
1868,noch::ADV,fós,нӧшта
1869,noch::ADV,fós,vēl
1870,noch::ADV,go fóill,на
1871,noch::ADV,go fóill,нӧшта
1872,noch::ADV,go fóill,vēl
1873,nur::ADV,amháin,куш
1874,nur::ADV,amháin,сӧмын
1875,nur::ADV,amháin,vien
1876,nur::ADV,amháin,tikai
1877,nur::ADV,níl ach,куш
1878,nur::ADV,níl ach,сӧмын
1879,nur::ADV,níl ach,vien
1880,nur::ADV,níl ach,tikai
1881,schon::ADV,cheana,нин
1882,schon::ADV,cheana,jau
1883,schon::ADV,cheana féin,нин
1884,schon::ADV,cheana féin,jau
1885,wieder::ADV,arís,бара
1886,wieder::ADV,arís,atkal
1887,wieder::ADV,athuair,бара
1888,wieder::ADV,athuair,atkal
1889,vergebens::ADV,amú,весьшӧрӧ
1890,vergebens::ADV,amú,velti
1891,vergebens::ADV,in aisce,весьшӧрӧ
1892,vergebens::ADV,in aisce,velti
1893,vor::PRP,ar thosach,водзын
1894,vor::PRP,ar thosach,priekš
1895,hinter::PRP,laistiar de,бӧрнын
1896,hinter::PRP,laistiar de,aiz
1897,hinter::PRP,taobh thiar de,бӧрнын
1898,hinter::PRP,taobh thiar de,aiz
1899,unter::PRP,faoi,улын
1900,unter::PRP,faoi,zem
1901,durch::PRP,trí,пыр
1902,durch::PRP,trí,пырыс
1903,durch::PRP,trí,caur
1904,durch::PRP,trí,cauri
1905,neben::PRP,taobh le,бердын
1906,neben::PRP,taobh le,līdzās
1907,neben::PRP,in aice le,бердын
1908,neben::PRP,in aice le,līdzās
1909,zwischen::PRP,idir,костын
1910,zwischen::PRP,idir,starp
1911,wegen::PRP,de bharr,вӧсна
1912,wegen::PRP,de bharr,pēc
1913,wegen::PRP,mar gheall ar,вӧсна
1914,wegen::PRP,mar gheall ar,pēc
1915,dies::PRN,seo,тайӧ
1916,dies::PRN,seo,šis
1917,das::PRN,sin,ciйö
1918,das::PRN,sin,tas
1919,alles::PRN,gach rud,став
1920,alles::PRN,gach rud,viss
1921,ich::PRN,mé,ме
1922,ich::PRN,mé,es
1923,ich::PRN,mise,ме
1924,ich::PRN,mise,es
1925,du::PRN,tú,тэ
1926,du::PRN,tú,tu
1927,du::PRN,tusa,тэ
1928,du::PRN,tusa,tu
1929,er::PRN,sé,сійӧ
1930,er::PRN,sé,viņš
1931,er::PRN,seisean,сійӧ
1932,er::PRN,seisean,viņš
1933,wir::PRN,sinn,ми
1934,wir::PRN,sinn,mēs
1935,ihr::PRN,sibh,тi
1936,ihr::PRN,sibh,jūs
1937,ihr::PRN,sibhse,тi
1938,ihr::PRN,sibhse,jūs
1939,sie::PRN,siad,найö
1940,sie::PRN,siad,viņi
1941,sie::PRN,siad,viņas
1942,sie::PRN,siadsan,найö
1943,sie::PRN,siadsan,viņi
1944,sie::PRN,siadsan,viņas
1945,was::FPRN,cad,мый
1946,was::FPRN,cad,kas
1947,was::FPRN,céard,мый
1948,was::FPRN,céard,kas
1949,wer::FPRN,cé,код
1950,wer::FPRN,cé,kas
1951,wo::FADV,cá,кыті
1952,wo::FADV,cá,kur
1953,wo::FADV,cén áit,кыті
1954,wo::FADV,cén áit,kur
1955,wohin::FADV,cá,кытчӧ
1956,wohin::FADV,cá,kurp
1957,wohin::FADV,cá,uz kurieni
1958,wohin::FADV,cén áit,кытчӧ
1959,wohin::FADV,cén áit,kurp
1960,wohin::FADV,cén áit,uz kurieni
1961,wie::FADV,conas,кыдзи
1962,wie::FADV,conas,kā
1963,wie::FADV,cén chaoi,кыдзи
1964,wie::FADV,cén chaoi,kā
1965,warum::FADV,cén fáth,мыйла
1966,warum::FADV,cén fáth,kāpēc
1967,warum::FADV,cad chuige,мыйла
1968,warum::FADV,cad chuige,kāpēc
1969,wieviel::FNUM,cá mhéad,кымын
1970,wieviel::FNUM,cá mhéad,cik
1971,eins::NUM,aon,ӧтик
1972,eins::NUM,aon,viens
1973,zwei::NUM,dhá,кык
1974,zwei::NUM,dhá,divi
1975,drei::NUM,trí,куим
1976,drei::NUM,trí,trīs
1977,vier::NUM,ceathair,нель
1978,vier::NUM,ceathair,četri
1979,fünf::NUM,cúig,вит
1980,fünf::NUM,cúig,pieci
1981,sechs::NUM,sé,квайт
1982,sechs::NUM,sé,seši
1983,sieben::NUM,seacht,сизим
1984,sieben::NUM,seacht,septiņi
1985,acht::NUM,ocht,кӧкъямыс
1986,acht::NUM,ocht,astoņi
1987,neun::NUM,naoi,ӧкмыс
1988,neun::NUM,naoi,deviņi
1989,zehn::NUM,deich,дас
1990,zehn::NUM,deich,desmit
1991,elf::NUM,aon déag,дас ӧтик
1992,elf::NUM,aon déag,vienpadsmit
1993,zwölf::NUM,dó dhéag,дас кык
1994,zwölf::NUM,dó dhéag,divpadsmit
1995,zwanzig::NUM,fiche,кызь
1996,zwanzig::NUM,fiche,divdesmit
1997,dreißig::NUM,tríocha,комын
1998,dreißig::NUM,tríocha,trīsdesmit
1999,vierzig::NUM,daichead,нелямын
2000,vierzig::NUM,daichead,četrdesmit
2001,vierzig::NUM,ceathracha,нелямын
2002,vierzig::NUM,ceathracha,četrdesmit
2003,fünfzig::NUM,caoga,ветымын
2004,fünfzig::NUM,caoga,piecdesmit
2005,sechzig::NUM,seasca,квайтымын
2006,sechzig::NUM,seasca,sešdesmit
2007,siebzig::NUM,seachtó,сизимдас
2008,siebzig::NUM,seachtó,septiņdesmit
2009,achtzig::NUM,ochtó,кӧкъямысдас
2010,achtzig::NUM,ochtó,astoņdesmit
2011,neunzig::NUM,nócha,ӧкмысдас
2012,neunzig::NUM,nócha,deviņdesmit
2013,hundert::NUM,céad,сё
2014,hundert::NUM,céad,simt
2015,tausend::NUM,míle,сюрс
2016,tausend::NUM,míle,tūkstoš
2017,und::CNJ,agus,и
2018,und::CNJ,agus,un
2019,oder::CNJ,nó,либӧ
2020,oder::CNJ,nó,jeb
2021,stehen::V,seas,сулавны
2022,stehen::V,seas,stāvēt
2023,sitzen::V,suigh,пукавны
2024,sitzen::V,suigh,sēdēt
2025,liegen::V,luigh,куйлыны
2026,liegen::V,luigh,gulēt
2027,hängen::V,tá crochta,ӧшавны
2028,hängen::V,tá crochta,karāties
2029,werden::V,éirigh,лоны
2030,werden::V,éirigh,tapt
2031,passieren::V,tarlaigh,лоны
2032,passieren::V,tarlaigh,notikt
2033,beginnen::V,tosaigh,кутчысьны
2034,beginnen::V,tosaigh,кутны
2035,beginnen::V,tosaigh,sākties
2036,enden::V,críochnaigh,помасьны
2037,enden::V,críochnaigh,beigties
2038,wechseln::V,athraigh,вежсьыны
2039,wechseln::V,athraigh,mainīties
2040,aufgehen[Sonne]::V,éirigh,петны
2041,aufgehen[Sonne]::V,éirigh,lēkt
2042,aufgehen[Sonne]::V,éirigh,uzlēkt
2043,untergehen[Sonne]::V,fuin,пуксьыны
2044,untergehen[Sonne]::V,fuin,noiet
2045,untergehen[Sonne]::V,fuin,rietēt
2046,untergehen[Sonne]::V,téigh faoi,пуксьыны
2047,untergehen[Sonne]::V,téigh faoi,noiet
2048,untergehen[Sonne]::V,téigh faoi,rietēt
2049,scheinen[Sonne]::V,taitin,югъявны
2050,scheinen[Sonne]::V,taitin,югвидзны
2051,scheinen[Sonne]::V,taitin,spīdēt
2052,scheinen[Sonne]::V,soilsigh,югъявны
2053,scheinen[Sonne]::V,soilsigh,югвидзны
2054,scheinen[Sonne]::V,soilsigh,spīdēt
2055,donnern::V,tá toirneach ann,гымавны
2056,donnern::V,tá toirneach ann,dārdēt
2057,wehen::V,séid,пӧльтны
2058,wehen::V,séid,pūst
2059,strömen::V,sil,киссьыны
2060,strömen::V,sil,līt
2061,strömen::V,sil,plūst
2062,fließen::V,rith,визувтны
2063,fließen::V,rith,tecēt
2064,fließen::V,snigh,визувтны
2065,fließen::V,snigh,tecēt
2066,sich drehen::V,cas,бергавны
2067,sich drehen::V,cas,grozīties
2068,sich drehen::V,imrothlaigh,бергавны
2069,sich drehen::V,imrothlaigh,grozīties
2070,schwanken::V,luasc,легны
2071,schwanken::V,luasc,лайкъявны
2072,schwanken::V,luasc,līgoties
2073,schwanken::V,luasc,grīļoties
2074,schwingen::V,luasc,лайкъявны
2075,schwingen::V,luasc,люллявны
2076,schwingen::V,luasc,vēzēties
2077,fallen::V,tit,усьны
2078,fallen::V,tit,krist
2079,brennen::V,dóigh,сотчыны
2080,brennen::V,dóigh,degt
2081,rauchen::V,plúch toite,тшынӧдны
2082,rauchen::V,plúch toite,dūmot
2083,regnen::V,báistigh,зэрны
2084,regnen::V,báistigh,līt
2085,regnen::V,tá ag cur báistí,зэрны
2086,regnen::V,tá ag cur báistí,līt
2087,gefrieren::V,sioc,кынмыны
2088,gefrieren::V,sioc,sasalt
2089,gefrieren::V,reoigh,кынмыны
2090,gefrieren::V,reoigh,sasalt
2091,tauen::V,leáigh,сывны
2092,tauen::V,leáigh,kust
2093,tauen::V,coscair,сывны
2094,tauen::V,coscair,kust
2095,schmelzen::V,leáigh,сывны
2096,schmelzen::V,leáigh,kust
2097,schmelzen::V,leáigh,nokust
2098,trocknen::V,triomaigh,косьмыны
2099,trocknen::V,triomaigh,žūt
2100,trocknen::V,triomaigh,kaltēties
2101,sieden::V,fiuch,пуны
2102,sieden::V,fiuch,virt
2103,sieden::V,fiuch,vārīties
2104,sieden::V,beirigh,пуны
2105,sieden::V,beirigh,virt
2106,sieden::V,beirigh,vārīties
2107,faulen::V,lobh,сісьмыны
2108,faulen::V,lobh,pūt
2109,faulen::V,lobh,trudēt
2110,faulen::V,dreoigh,сісьмыны
2111,faulen::V,dreoigh,pūt
2112,faulen::V,dreoigh,trudēt
2113,verfaulen::V,lobh,сісьмыны
2114,verfaulen::V,lobh,sapūt
2115,verfaulen::V,lobh,satrūdēt
2116,verfaulen::V,feoigh,сісьмыны
2117,verfaulen::V,feoigh,sapūt
2118,verfaulen::V,feoigh,satrūdēt
2119,reißen::V,bris,орны
2120,reißen::V,bris,plīst
2121,reißen::V,bris,satrūkt
2122,versinken::V,téigh síos,вӧйны
2123,versinken::V,téigh síos,grimt
2124,versinken::V,téigh síos,nogrimt
2125,vergehen::V,téigh thart,кольны
2126,vergehen::V,téigh thart,ордйыны
2127,vergehen::V,téigh thart,paiet
2128,erscheinen::V,tar,петкӧдчыны
2129,erscheinen::V,tar,parādīties
2130,verschwinden::V,imigh,бырны
2131,verschwinden::V,imigh,nozust
2132,sinken::V,tit,вӧйны
2133,sinken::V,tit,kristies
2134,sinken::V,ísligh,вӧйны
2135,sinken::V,ísligh,kristies
2136,abnehmen::V,maolaigh,чинны
2137,abnehmen::V,maolaigh,noplakt
2138,abnehmen::V,maolaigh,mazināties
2139,abnehmen::V,laghdaigh,чинны
2140,abnehmen::V,laghdaigh,noplakt
2141,abnehmen::V,laghdaigh,mazināties
2142,zunehmen::V,méadaigh,содны
2143,zunehmen::V,méadaigh,ыдждыны
2144,zunehmen::V,méadaigh,pieaugt
2145,zunehmen::V,méadaigh,pieņemties
2146,steigen::V,éirigh,лыбны
2147,steigen::V,éirigh,kāpt
2148,wachsen::V,fás,быдмыны
2149,wachsen::V,fás,augt
2150,glänzen::V,lonraigh,югъявны
2151,glänzen::V,lonraigh,дзирдавны
2152,glänzen::V,lonraigh,zaigot
2153,glänzen::V,lonraigh,laistīties
2154,funkeln::V,drithligh,югъявны
2155,funkeln::V,drithligh,дзирдавны
2156,funkeln::V,drithligh,mirdzēt
2157,funkeln::V,drithligh,dzirkstēt
2158,lärmen::V,tóg callán,жувгыны
2159,lärmen::V,tóg callán,ыугыны
2160,lärmen::V,tóg callán,шумитны
2161,lärmen::V,tóg callán,ālēties
2162,lärmen::V,tóg callán,trokšņot
2163,läuten::V,buail,жургыны
2164,läuten::V,buail,zvanīt
2165,klingeln::V,buail,звӧнитны
2166,klingeln::V,buail,zvanīt
2167,klirren::V,cling,гольскöдчыны
2168,klirren::V,cling,tinkšķēt
2169,klirren::V,cling,džinkstēt
2170,brausen::V,búir,буавны
2171,brausen::V,búir,krākt
2172,brausen::V,búir,brāzmot
2173,rauschen::V,tá ag siosarnach,кышакывны
2174,rauschen::V,tá ag siosarnach,šalkt
2175,klingen::V,tá glór ag,шыавны
2176,klingen::V,tá glór ag,юргыны
2177,klingen::V,tá glór ag,skanēt
2178,klingen::V,tá glór ag,izklausīties
2179,bellen::V,amhastraigh,увтны
2180,bellen::V,amhastraigh,riet
2181,heulen::V,glam,омлявны
2182,heulen::V,glam,вурзавны
2183,heulen::V,glam,kaukt
2184,heulen::V,glam,gaudot
2185,blasen::V,séid,пӧльтны
2186,blasen::V,séid,pūst
2187,pfeifen::V,lig fead,шутьлявны
2188,pfeifen::V,lig fead,svilpt
2189,pfeifen::V,lig fead,svilpot
2190,schreien::V,béic,горзыны
2191,schreien::V,béic,brēkt
2192,schreien::V,béic,kliegt
2193,schreien::V,glaoigh,горзыны
2194,schreien::V,glaoigh,brēkt
2195,schreien::V,glaoigh,kliegt
2196,stöhnen::V,lig cnead,ымзыны
2197,stöhnen::V,lig cnead,vaidēt
2198,zittern::V,crith,тіравны
2199,zittern::V,crith,drebēt
2200,zittern::V,creathnaigh,тіравны
2201,zittern::V,creathnaigh,drebēt
2202,leben::V,mair,овны
2203,leben::V,mair,dzīvot
2204,geboren werden::V,rugadh,чужны
2205,geboren werden::V,rugadh,dzimt
2206,atmen::V,análaigh,кашкыны
2207,atmen::V,análaigh,пошиктыны
2208,atmen::V,análaigh,elpot
2209,trinken::V,ól,юны
2210,trinken::V,ól,dzert
2211,essen::V,ith,сёйны
2212,essen::V,ith,ēst
2213,schlucken::V,slog,ньылавны
2214,schlucken::V,slog,rīt
2215,müde werden::V,tuirsigh,мудзны
2216,müde werden::V,tuirsigh,nokust
2217,einschlafen::V,tit ina chodladh,ланьтны
2218,einschlafen::V,tit ina chodladh,унмовсьны
2219,einschlafen::V,tit ina chodladh,iemigt
2220,einschlafen::V,tit ina chodladh,aizmigt
2221,schlafen::V,codail,узьны
2222,schlafen::V,codail,gulēt
2223,aufwachen::V,múscail,садьмыны
2224,aufwachen::V,múscail,mosties
2225,aufstehen::V,éirigh,чеччыны
2226,aufstehen::V,éirigh,celties
2227,sich erholen::V,lig scíth,шойччыны
2228,sich erholen::V,lig scíth,atžirgt
2229,sich erholen::V,lig scíth,atpūsties
2230,krank werden::V,éirigh tinn,висьмыны
2231,krank werden::V,éirigh tinn,sasirgt
2232,krank sein::V,tá tinn,висьны
2233,krank sein::V,tá tinn,slimot
2234,schmerzen::V,tá pian i,висьны
2235,schmerzen::V,tá pian i,sāpēt
2236,schmerzen::V,tá pian i,smelgt
2237,husten::V,déan casacht,кызны
2238,husten::V,déan casacht,klepot
2239,genesen::V,téarnaigh,бурдны
2240,genesen::V,téarnaigh,veseļoties
2241,sterben::V,éag,кувны
2242,sterben::V,éag,mirt
2243,sterben::V,éag,nomirt
2244,sterben::V,faigh bás,кувны
2245,sterben::V,faigh bás,mirt
2246,sterben::V,faigh bás,nomirt
2247,umkommen::V,caill,кувны
2248,umkommen::V,caill,apsprāgt
2249,umkommen::V,caill,aiziet bojā
2250,sich bewegen::V,bog,вӧрзьыны
2251,sich bewegen::V,bog,virzīties
2252,sich bewegen::V,gluais,вӧрзьыны
2253,sich bewegen::V,gluais,virzīties
2254,sich rühren::V,corraigh,вӧрны
2255,sich rühren::V,corraigh,вӧрӧдчыны
2256,sich rühren::V,corraigh,sagrozīties
2257,sich erheben::V,seas suas,сувтны
2258,sich erheben::V,seas suas,piecelties
2259,sich setzen::V,suigh,пуксьыны
2260,sich setzen::V,suigh,sēsties
2261,hinfallen::V,tit,усьны
2262,hinfallen::V,tit,sabirt
2263,hinfallen::V,tit,pakrist
2264,laufen::V,siúil,мyнны
2265,laufen::V,siúil,iet
2266,laufen::V,siúil,skraidīt
2267,schreiten::V,siúil,восьлавны
2268,schreiten::V,siúil,soļot
