,Concept_ID,bn,ro
725,gut::A,ভালো,bun
726,schlecht::A,মন্দ,rău
727,schlecht::A,মন্দ,prost
728,richtig::A,ঠিক,drept
729,richtig::A,ঠিক,corect
730,schlimm::A,কদর্য,rău
731,wahr::A,বাস্তব,adevărat
732,alt::A,পুরাতন,uzat
733,alt::A,পুরাতন,vechi
734,neu::A,নব,nou
735,neu::A,নূতন,nou
736,ehemalig::A,পূর্বকালীন,fost
737,ehemalig::A,পূর্বকালীন,anterior
738,alt[Lebewesen]::A,বৃদ্ধ,bătrîn
739,jung::A,তরুণ,tânăr
740,arm::A,ক্ষুদ্র,sărac
741,arm::A,ক্ষুদ্র,sărman
742,reich::A,ধনবান্,avut
743,reich::A,ধনবান্,bogat
744,bekannt::A,সুপরিচিত,cunoscut
745,berühmt::A,বিখ্যাত,renumit
746,fremd::A,বিদেশি,străin
747,verschieden::A,বিসদৃশ,diferit
748,verschieden::A,বিসদৃশ,deosebit
749,nah::A,নিকটবতী,apropiat
750,fern::A,দুরবতী,departe
751,linker::A,বাম,stâng
752,rechter::A,ডান,drept
753,rechter::A,ডাইন,drept
754,anderer::A,অন্যতর,alt
755,erster::A,প্রথম,prim
756,zweiter::A,দ্বিতীয়,al doilea
757,dritter::A,তৃতীয়,treilea
758,letzter::A,সর্বশেষ,final
759,allein::ADV,একক,singur
760,auf einmal::ADV,জলদি,dintrodată
761,zusammen::ADV,একসঙ্গে,împreună
762,lange::ADV,লম্বা,îndelung
763,lange::ADV,লম্বা,mult timp
764,plötzlich::ADV,হঠাৎ,deodată
765,plötzlich::ADV,হঠাৎ,pe neașteptate
766,sofort::ADV,মুহ্ণর্তমধ্যে,imediat
767,sofort::ADV,মুহ্ণর্তমধ্যে,numaidecît
768,später::ADV,পশ্চাতে,mai apoi
769,später::ADV,পশ্চাতে,mai târziu
770,jetzt::ADV,এখন,acum
771,heute::ADV,আজ,azi
772,heute::ADV,আজ,astăzi
773,morgen::ADV,আগামিকাল,mâine
774,bald::ADV,অস্পকালমধ্যে,curând
775,dann::ADV,তখন,apoi
776,gestern::ADV,গতকাল,ieri
777,einst::ADV,একবার মাত্র,odată
778,einst::ADV,একবার মাত্র,odinioară
779,damals::ADV,তখন,atunci
780,damals::ADV,তখন,pe atunci
781,danach::ADV,পরে,după aceasta
782,vorher::ADV,আগে,mai întâi
783,vorher::ADV,আগে,în prealabil
784,zuerst::ADV,আগে,întâi
785,zuerst::ADV,আগে,în primul rând
786,einmal::ADV,একবার,odată
787,manchmal::ADV,কখনও কখনও,uneori
788,manchmal::ADV,কখনও কখনও,câteodată
789,oft::ADV,ঘনঘন,des
790,oft::ADV,ঘনঘন,deseori
791,immer::ADV,সর্বদা,mereu
792,immer::ADV,সর্বদা,întotdeauna
793,niemals::ADV,কখলও নহে,niciodată
794,hier::ADV,এখানে,aci
795,hier::ADV,এখানে,aici
796,hierhin::ADV,এখানে,încoace
797,von hier::ADV,ত্রই স্তান হইতে,de aici
798,dort::ADV,ওখানে,acolo
799,dorthin::ADV,ওখানে,dincolo
800,geradeaus::ADV,অগ্রগামী,drept înainte
801,vorwärts::ADV,সন্মুখিকে,înainte
802,rückwärts::ADV,খিরিয়া,îndărăt
803,zurück::ADV,পিঠ,înapoi
804,unten::ADV,নীচে,jos
805,unten::ADV,নীচে,dedesubt
806,hinab::ADV,নিম্নগামী,în jos
807,hinab::ADV,নিম্নগামী,de vale
808,oben::ADV,উপরে,sus
809,oben::ADV,উপরে,deasupra
810,hinauf::ADV,উচ্চতর অংশে,în sus
811,überall::ADV,সর্বত্র,peste tot
812,überall::ADV,সর্বত্র,pretutindeni
813,nicht::ADV,না,nu
814,ein wenig::ADV,অল্প,puțin
815,kaum::ADV,কষ্টসহকাবে,cu greu
816,kaum::ADV,কষ্টসহকাবে,cu anevoie
817,sehr::ADV,খুব,mult
818,sehr::ADV,খুব,foarte
819,so::ADV,তত,așa
820,so::ADV,তত,atât
821,noch::ADV,এখন পর্যস্ত,încă
822,nur::ADV,শুধু,doar
823,schon::ADV,ইতঃপুর্বে,și
824,schon::ADV,ইতঃপুর্বে,deja
825,wieder::ADV,আবার,iar
826,wieder::ADV,আবার,iarăși
827,vergebens::ADV,বিফলে,în zadar
828,vor::PRP,সম্মুখে,înainte de
829,hinter::PRP,পশ্চাতে,după
830,hinter::PRP,পশ্চাতে,în spatele
831,unter::PRP,নীচে,sub
832,durch::PRP,দ্বারা,prin
833,neben::PRP,কাছে,lângă
834,neben::PRP,কাছে,alături de
835,zwischen::PRP,মধ্যে,între
836,zwischen::PRP,মধ্যে,dintre
837,wegen::PRP,জন্য,pentru
838,dies::PRN,এটা,acesta
839,das::PRN,ওটা,asta
840,alles::PRN,সব,tot
841,ich::PRN,আমি,eu
842,du::PRN,তুমি,tu
843,er::PRN,উনি,el
844,er::PRN,উনি,dânsul
845,wir::PRN,আমরা,noi
846,ihr::PRN,তোমরা,voi
847,sie::PRN,তারা,ei
848,sie::PRN,তারা,dânșii
849,was::FPRN,কি,ce
850,wer::FPRN,কে,cine
851,wo::FADV,কোথায়,unde
852,wohin::FADV,কোথায়,încotro
853,wie::FADV,কেমন,cum
854,warum::FADV,কেন,de ce
855,warum::FADV,কেন,pentru ce
856,wieviel::FNUM,কত,cât
857,eins::NUM,অক,unu
858,zwei::NUM,দুই,doi
859,drei::NUM,তিন,trei
860,vier::NUM,চার,patru
861,fünf::NUM,পাঁচ,cinci
862,sechs::NUM,ছয়,șase
863,sieben::NUM,সাত,șapte
864,acht::NUM,আট,opt
865,neun::NUM,নয়,nouă
866,zehn::NUM,দশ,zece
867,elf::NUM,এগারো,unsprezece
868,zwölf::NUM,দ্বাদশ,douăsprezece
869,zwanzig::NUM,বিশ,douăzeci
870,dreißig::NUM,ত্রিশ,treizeci
871,vierzig::NUM,চল্লিশ,patruzeci
872,fünfzig::NUM,পঞ্চাশ,cincizeci
873,sechzig::NUM,ষাট,șaizeci
874,siebzig::NUM,সত্তর,șaptezeci
875,achtzig::NUM,আশি,optzeci
876,neunzig::NUM,নব্বুই,nouăzeci
877,hundert::NUM,শত,sută
878,tausend::NUM,হাজার,mie
879,und::CNJ,আর,și
880,und::CNJ,এবং,și
881,oder::CNJ,বা,ori
882,stehen::V,দাঁড়ানো,sta
883,sitzen::V,বসা,ședea
884,liegen::V,শোয়া,zăcea
885,liegen::V,শোয়া,fi culcat
886,hängen::V,ঝোলা,atârna
887,werden::V,হইয়া উঠা,deveni
888,werden::V,হইয়া উঠা,se face
889,passieren::V,ঘটা,se întâmpla
890,beginnen::V,আরম্ভ হওয়া,începe
891,enden::V,শেষ হওয়া,se sfârși
892,enden::V,শেষ হওয়া,se termina
893,wechseln::V,রূপাস্তর করা,se schimba
894,aufgehen[Sonne]::V,উদিত হওয়া,răsări
895,untergehen[Sonne]::V,অস্ত যাওয়া,apune
896,scheinen[Sonne]::V,আলো দেওয়া,străluci
897,donnern::V,বজ্রধ্বনি করা,tuna
898,wehen::V,প্রবাহিত হওয়া,bate
899,strömen::V,প্রবাহিত হওয়া,curge în șiroaie
900,fließen::V,ছুটা,curge
901,sich drehen::V,পাক খাওয়া,se învârti
902,schwanken::V,দোলা,se clătina
903,schwingen::V,দোলা,vibra
904,schwingen::V,দোলা,flutura
905,fallen::V,পড়া,cădea
906,brennen::V,সেঁকা,arde
907,rauchen::V,ধোঁয়া ছড়ান,fuma
908,regnen::V,বর্ষণ_করা,ploua
909,gefrieren::V,হিমায়িত হওয়া,îngheța
910,tauen::V,গলা,se dezgheța
911,schmelzen::V,গলা,se topi
912,trocknen::V,শুষ্ক করা,se usca
913,sieden::V,ফোঁড়া,fierbe
914,sieden::V,ফোঁড়া,clocoti
915,faulen::V,ক্ষয় হওয়া,se împuți
916,verfaulen::V,ক্ষয় হওয়া ,putrezi
917,reißen::V,ছিঁড়া,se rupe
918,reißen::V,ছিঁড়া,se sfâșia
919,versinken::V,ডুবা,se scufunda
920,vergehen::V,যাওয়া,trece
921,vergehen::V,যাওয়া,se scurge
922,erscheinen::V,আসা,apărea
923,verschwinden::V,অদৃশ্য হওয়া,dispărea
924,sinken::V,হ্রাস হওয়া,cădea
925,sinken::V,হ্রাস হওয়া,coborî
926,abnehmen::V,হ্রাস হওয়া,scădea
927,abnehmen::V,হ্রাস হওয়া,descrește
928,zunehmen::V,বৃদ্ধি পাওয়া,spori
929,zunehmen::V,বৃদ্ধি পাওয়া,crește
930,zunehmen::V,বৃদ্ধি পাওয়া,augmenta
931,steigen::V,ওঠা,urca
932,wachsen::V,বড় হওয়া,crește
933,glänzen::V,জ্বলা,luci
934,glänzen::V,জ্বলা,străluci
935,funkeln::V,জ্বল্জ্বল করা,scânteia
936,läuten::V,রুসুঝুসু করা,suna
937,klingeln::V,বাজা,suna
938,klirren::V,টুংটাং-শব্দ করা,zăngăni
939,brausen::V,গর্জন করা,vui
940,rauschen::V,মর্মরধ্বনি করা,vâjâi
941,klingen::V,শব্দ করা,suna
942,bellen::V,ঘেউ ঘেউ করা,lătra
943,heulen::V,গর্জন করা,urla
944,blasen::V,ফুঁ দেওয়া,sufla
945,pfeifen::V,শিস্ দেওয়া,fluiera
946,schreien::V,চিৎকার করা,țipa
947,stöhnen::V,গোঁ-গো করা,geme
948,zittern::V,কাঁপা,tremura
949,leben::V,বাঁচা,trăi
950,geboren werden::V,জন্মানো,se naște
951,atmen::V,শ্বাস ফেলা,respira
952,trinken::V,পান করা,bea
953,essen::V,ভক্ষণ করা,mânca
954,schlucken::V,গেলা,înghiți
955,müde werden::V,পরিশ্রান্ত হওয়া,se obosi
956,einschlafen::V,নিদ্রামগ্ন হওয়া,adormi
957,schlafen::V,নিদ্রা যাওয়া,dormi
958,aufwachen::V,জাগা,se deștepta
959,aufstehen::V,জাগা,fi se scula
960,sich erholen::V,আরাম করা,se relaxa
961,sich erholen::V,আরাম করা,se destinde
962,krank werden::V,অসুস্থ হত্তয়া,se îmbolnăvi
963,krank sein::V,রূগ্ণ হত্তয়া,zăcea
964,krank sein::V,রূগ্ণ হত্তয়া,fi bolnav
965,schmerzen::V,কন্কন করা,durea
966,husten::V,কাশা,tuși
967,genesen::V,আরোগ্য হওয়া,se însănătoși
968,sterben::V,মারা যাওয়া,muri
969,umkommen::V,মারা যাওয়া,pieri
970,sich bewegen::V,চলা,se mișca
971,sich rühren::V,নড়া,se mișca
972,sich erheben::V,উদিত হওয়া,se ridica
973,sich setzen::V,বসা,lua loc
974,sich setzen::V,বসা,se așeza
975,hinfallen::V,পড়া,cădea jos
976,laufen::V,হাঁটা,merge
977,laufen::V,হাঁটা,merge pe jos
978,schreiten::V,হাঁটা,păși
979,spazierengehen::V,পায়চারি করা,se plimba
980,eilen::V,ত্বরাম্বিত করা,fi se grăbi
981,sich beeilen::V,ত্বরাম্বিত করা,se grăbi
982,sausen::V,ধেয়ে যাওয়া,țâșni
983,rennen::V,চলা,fugi
984,rennen::V,চলা,alerga
985,springen::V,লাফানো,sări
986,klettern::V,আরোহণ করা,urca
987,klettern::V,আরোহণ করা,se cățăra
988,schaukeln::V,দোলা,legăna
989,kriechen::V,হামাগুড়ি দেওয়া,se târî
990,schwimmen::V,সাঁতার কাটা,înota
991,tauchen::V,ডোবা,se scufunda
992,rudern::V,দাঁড় টানা,vâsli
993,rudern::V,দাঁড় টানা,lopăta
994,fahren::V,চালান,merge
995,fliegen::V,ওড়া,zbura
996,gehen::V,যাওয়া,merge
997,weggehen::V,প্রস্থান করা,se duce
998,abfahren::V,প্রস্থান করা,pleca
999,anhalten::V,থামা,se opri
1000,hineingehen::V,ঢোকা,intra
1001,eintreten::V,ঢোকা,intra
1002,kommen::V,আসা,veni
1003,ankommen::V,আসা,sosi
1004,ankommen::V,আসা,ajunge
1005,zurückkommen::V,ফিরা,se întoarce
1006,bleiben::V,থাকা,rămâne
1007,warten::V,অপেক্ষা করা,aștepta
1008,erwarten::V,অপেক্ষা করা,aștepta
1009,suchen::V,খোঁজ করা,căuta
1010,finden::V,পাওয়া,găsi
1011,versuchen::V,পরখ করা,încerca
1012,vorbereiten::V,প্রস্তুত করা,pregăti
1013,lieben::V,ভালবাসা,iubi
1014,mögen::V,পছন্দ করা,plăcea a
1015,lachen::V,হাসা,râde
1016,rühren::V,হৃদয়ম্পর্শ করা,mișca
1017,rühren::V,হৃদয়ম্পর্শ করা,înduioșa
1018,weinen::V,কাঁদা,plânge
1019,schimpfen::V,নালিশ করা,înjura
1020,sich ärgern::V,রাগ হত্তয়া,se supăra
1021,sich fürchten::V,ভয় করা,se teme
1022,sich fürchten::V,ভয় করা,fi teamă a
1023,fürchten::V,ডরা,se teme de
1024,fliehen::V,পালানো,fugi
1025,flüchten::V,পালানো,evada
1026,sehen::V,দেখা,vedea
1027,anschauen::V,দেখা,privi
1028,ansehen::V,দেখা,privi
1029,hören::V,শোনা,auzi
1030,zuhören::V,শোনা,asculta
1031,probieren::V,পরখ করা,gusta
1032,riechen::V,শুঁকা,mirosi
1033,fühlen::V,অনুভব করা,simți
1034,fühlen::V,অনুভব করা,resimți
1035,scheinen::V,মনে হত্তয়া,părea
1036,zu sehen sein::V,দেখা দেত্তয়া,se vedea
1037,vernehmen::V,শোনা,auzi
1038,frieren::V,শীত লাগা,fi frig
1039,tun::V,করা,face
1040,können::V,পারা,ști
1041,können::V,পারা,putea
1042,wollen::V,ইচ্ছা করা,dori
1043,anfangen::V,আরম্ভ করা,începe
1044,beenden::V,শেষ করা,sfârși
1045,beenden::V,শেষ করা,termina
1046,aufhören::V,থামা,înceta
1047,gelingen::V,সিদ্ধিলাভ করা,reuși
1048,gelingen::V,সিদ্ধিলাভ করা,izbuti
1049,geraten::V,পরিণত হত্তয়া,reuși
1050,öffnen::V,খোলা,deschide
1051,schließen::V,বন্ধ করা,închide
1052,stellen::V,স্থাপন করা,pune
1053,stellen::V,স্থাপন করা,așeza
1054,setzen::V,স্থাপন করা,pune
1055,setzen::V,স্থাপন করা,așeza
1056,legen::V,স্থাপন করা,pune
1057,berühren::V,স্পর্শ করা,atinge
1058,verbinden::V,সংযুক্ত করা,lega
1059,bedecken::V,ঢাকা,acoperi
1060,aufhängen::V,ঝুলানো,atârna
1061,aufhängen::V,ঝুলানো,spânzura
1062,anzünden::V,জ্বালান,aprinde
1063,aufheben::V,কুড়াইয়া তোলা,ridica
1064,aufheben::V,কুড়াইয়া তোলা,lua de jos
1065,zurücklassen::V,পরিত্যাগ করা,lăsa
1066,zurücklassen::V,পরিত্যাগ করা,lăsa în urmă
1067,verlieren::V,হারান,pierde
1068,fallen lassen::V,ফেলা,scăpa
1069,fallen lassen::V,ফেলা,arunca
1070,machen::V,গঠন করা,face
1071,herstellen::V,সৃষ্টি করা,fabrica
1072,herstellen::V,সৃষ্টি করা,confecționa
1073,bauen::V,নির্মাণ করা,clădi
1074,bauen::V,নির্মাণ করা,construi
1075,reparieren::V,মেরামত করা,repara
1076,verbessern::V,উন্নতিলাভ করা,ameliora
1077,verbessern::V,উন্নতিলাভ করা,îmbunătăți
1078,ändern::V,পরিবর্তিত করা,schimba
1079,ändern::V,পরিবর্তিত করা,modifica
1080,graben::V,খনন করা,săpa
1081,beugen::V,নোয়া,curba
1082,biegen::V,নোয়া,îndoi
1083,biegen::V,নোয়া,încovoia
1084,drehen::V,ঘোরান,învârti
1085,wenden::V,উলটাইয়া দেত্তয়া,întoarce
1086,umdrehen::V,উলটানো,învârti
1087,umdrehen::V,উলটানো,întoarce
1088,heben::V,উত্তোলন করা,ridica
1089,hochheben::V,উঁচু করা,ridica
1090,ergreifen::V,দখল করা,lua
1091,ergreifen::V,দখল করা,apuca
1092,halten::V,ধরা,ține
1093,drücken::V,টেপা,apăsa
1094,drücken::V,টেপা,strânge
1095,schieben::V,ঠেলা,împinge
1096,kratzen::V,চাঁচা,zgâria
1097,lecken::V,চাটা,linge
1098,beißen::V,দংশন করা,mușca
1099,abreißen::V,বিচ্ছিন্ন করা,rupe
1100,abreißen::V,বিচ্ছিন্ন করা,smulge
1101,abschneiden::V,বিচ্ছিন্ন করা,scurta
1102,binden::V,বন্ধন করা,lega
1103,stecken::V,বিদ্ধ করা,pune
1104,brechen::V,ভাঙা,rupe
1105,brechen::V,ভাঙা,frânge
1106,klopfen::V,আঘাত করা,ciocăni
1107,hauen::V,আঘাত করা,lovi
1108,kleben::V,সাঁটা,lipi
1109,reiben::V,ঘষা,freca
1110,reiben::V,ঘষা,fricționa
1111,streichen::V,ছড়াইয়া,unge
1112,schleifen::V,ধার দেওয়া,ascuți
1113,schneiden::V,কাটা,tăia
1114,rütteln::V,নাড়ান,zgâlțâi
1115,schütteln::V,নড়া,scutura
1116,schwenken::V,দোলা,agita
1117,schütten::V,বর্ষণ করা,vărsa
1118,füllen::V,পরিপূর্ণ করা,umple
1119,einwickeln::V,মুড়া,înveli
1120,einwickeln::V,মুড়া,înfășura
1121,tragen::V,বহন করা,căra
1122,schleppen::V,টানা,târî
1123,ziehen::V,টানা,trage
1124,aufbewahren::V,রাখা,păstra
1125,aufbewahren::V,রাখা,conserva
1126,werfen::V,ছুড়া,arunca
1127,fangen::V,লোফা,prinde
1128,packen::V,ধরা,apuca
1129,verstecken::V,গোপন করা,ascunde
1130,teilen::V,বিভক্ত করা,împărți
1131,schicken::V,প্রেরণ করা,trimite
1132,bringen::V,আনা,aduce
1133,hinzufügen::V,একত্র করা,adăuga
1134,bekommen::V,পাওয়া,obține
1135,bekommen::V,পাওয়া,dobândi
1136,erhalten::V,পাওয়া,primi
1137,erhalten::V,পাওয়া,căpăta
1138,nehmen::V,নেওয়া,lua
1139,wählen::V,বাছা,opta
1140,wählen::V,বাছা,alege
1141,auswählen::V,বাছা,selecta
1142,bewahren::V,বাঁচাইয়া রাখা,păstra
1143,behindern::V,বাধা দেওয়া,stingheri
1144,verderben::V,নষ্ট করা,strica
1145,beschädigen::V,ক্ষতি করা,strica
1146,zerbrechen::V,ভাঙ্গিয়া যাওয়া,rupe
1147,zerbrechen::V,ভাঙ্গিয়া যাওয়া,frânge
1148,zerreißen::V,ছিঁড়া,rupe
1149,zerreißen::V,ছিঁড়া,sfâșia
1150,zerstören::V,বিনাশ করা,distruge
1151,verbrennen::V,দহন করা,arde
1152,verbrennen::V,দহন করা,incendia
1153,geben::V,দেওয়া,da
1154,reichen::V,দেওয়া,întinde
1155,schenken::V,উপহার দেত্তয়া,dărui
1156,versprechen::V,প্রতিশ্রুতি দেওয়া,făgădui
1157,wünschen::V,আকাঙ্ক্ষা করা,ura
1158,loben::V,প্রশংসা করা,lăuda
1159,küssen::V,চুম্বন করা,săruta
1160,wiegen::V,দুলানো,legăna
1161,zudecken::V,ঢাকা,acoperi
1162,wecken::V,জাগানো,trezi
1163,wecken::V,জাগানো,deștepta
1164,zeigen::V,দেখানো,arăta
1165,führen::V,পথ দেখানো,călăuzi
1166,lehren::V,শেখানো,preda
1167,lehren::V,শেখানো,învăța
1168,unterrichten::V,শিক্ষা দেওয়া,învăța
1169,unterrichten::V,শিক্ষা দেওয়া,instrui
1170,aufziehen::V,পালন করা,crește
1171,leiten::V,পরিচালনা করা,duce
1172,leiten::V,পরিচালনা করা,conduce
1173,antreiben::V,চালনা করা,împinge
1174,antreiben::V,চালনা করা,încuraja
1175,lassen::V,অনুমতি দেওয়া,pune pe să
1176,einladen::V,নিমন্ত্রণ করা,invita
1177,vereinigen::V,এক করা,uni
1178,vereinigen::V,এক করা,întruni
1179,besuchen::V,দেখিতে যাওয়া,vizita
1180,besuchen::V,দেখিতে যাওয়া,face o vizită
1181,treffen::V,সন্মুখীন হওয়া,întâlni
1182,sich versammeln::V,জড়ো হওয়া,se aduna
1183,spielen::V,খেলা,se juca
1184,singen::V,গাওয়া,cânta
1185,tanzen::V,নাচা,dansa
1186,sich trennen::V,পৃথক করা,se separa
1187,sich trennen::V,পৃথক করা,se despărți
1188,verlassen::V,পরিত্যাগ করা,părăsi
1189,verlassen::V,পরিত্যাগ করা,abandona
1190,retten::V,উদ্ধার করা,salva
1191,bewachen::V,পাহারা দেওয়া,păzi
1192,schützen::V,রক্ষা করা,ocroti
1193,schützen::V,রক্ষা করা,proteja
1194,verteidigen::V,রক্ষা করা,apăra
1195,sich schlagen::V,লড়াই করা,se bate
1196,schießen::V,তীরবেগে ছোটা,trage
1197,siegen::V,জেতা,birui
1198,siegen::V,জেতা,învinge
1199,ärgern::V,বিরক্ত করা,supăra
1200,schlagen::V,আঘাত করা,lovi
1201,treten::V,লাথি মারা,călca
1202,stechen::V,দংশন করা,înțepa
1203,stechen::V,দংশন করা,împunge
1204,stoßen::V,ঠেলা,împinge
1205,stehlen::V,অপহরণ করা,fura
1206,stören::V,ঘাঁটান,deranja
1207,belästigen::V,বিরক্ত করা,importuna
1208,verbergen::V,গোপন করা,ascunde
1209,täuschen::V,প্রবঞ্চনা করা,amăgi
1210,betrügen::V,প্রতারণা করা,înșela
1211,töten::V,হত্যা করা,omorî
1212,wohnen::V,বাস করা,sta
1213,wohnen::V,বাস করা,locui
1214,arbeiten::V,কাজ করা,lucra
1215,sammeln::V,সংগ্রহ করা,aduna
1216,sammeln::V,সংগ্রহ করা,colecționa
1217,pflücken::V,চয়ন করা,culege
1218,jagen::V,শিকার করা,vâna
1219,fischen::V,মাছ ধরা,pescui
1220,fassen::V,ধরা,prinde
1221,hüten::V,যুথভুক্ত করা,paște
1222,treiben::V,চালনা করা,mână
1223,anbinden::V,বন্ধন করা,lega
1224,füttern::V,ভোজন করানো,da de mâncare
1225,melken::V,দুগ্ধ দোহন করা,mulge
1226,hacken::V,কাটা,toca
1227,hacken::V,কাটা,sparge
1228,gießen::V,বর্ষণ করা,uda
1229,reifen::V,পাকা,pârgui
1230,zubereiten::V,রন্ধন করা,găti
1231,kochen::V,রন্ধন করা,găti
1232,backen::V,সেকা,coace
1233,braten::V,ভাজা,coace
1234,umrühren::V,নড়ানো,mesteca
1235,stricken::V,বোনা,împleti
1236,nähen::V,সেলাই করা,coase
1237,färben::V,রঞ্জিত করা,vopsi
1238,färben::V,রঞ্জিত করা,colora
1239,reinigen::V,পরিষ্কার করা,curăți
1240,waschen::V,পরিষ্কার করা,spăla
1241,abwischen::V,মুছা,șterge
1242,spülen::V,পরিষ্কার করা,clăti
1243,fegen::V,ঝাঁট দেওয়া,mătura
1244,kehren::V,ঝাঁট দেওয়া,mătura
1245,baden::V,অবগাহন করা,se scălda
1246,sich waschen::V,ধোয়া,se spăla
1247,ausziehen::V,খুলা,și scoate
1248,anziehen::V,গায়ে দেত্তয়া,îmbrăca
1249,sich anziehen::V,পোশাক পরা,se îmbrăca
1250,kämmen::V,আঁচড়ানো,pieptăna
1251,schmücken::V,সাজান করা,împodobi
1252,sagen::V,উচ্চারণ করা,zice
1253,sagen::V,উচ্চারণ করা,spune
1254,sprechen::V,বলা,vorbi
1255,reden::V,আলাপ করা,vorbi
1256,reden::V,আলাপ করা,discuta
1257,sich unterhalten::V,আড্ডা দেওয়া,conversa
1258,sich unterhalten::V,আড্ডা দেওয়া,sta de vorbă
1259,fragen::V,জিজ্ঞাসা করা,întreba
1260,bitten::V,প্রার্থনা করা,ruga
1261,erzählen::V,বর্ণনা করা,spune
1262,erzählen::V,বর্ণনা করা,povesti
1263,mitteilen::V,বলা,comunica
1264,mitteilen::V,বলা,înștiința
1265,nennen::V,নাম দেওয়া,numi
1266,nennen::V,নাম দেওয়া,chema
1267,rufen::V,আমন্ত্রণ করা,chema
1268,prahlen::V,বড়াই করা,se făli
1269,übersetzen::V,ভাষাস্তরিত করা,traduce
1270,denken::V,ভাবা,gândi
1271,glauben::V,বিশ্বাস করা,crede
1272,bemerken::V,লক্ষ্য করা,observa
1273,erkennen::V,চিনিতে পারা,cunoaște
1274,erkennen::V,চিনিতে পারা,recunoaște
1275,begreifen::V,উপলব্ধি করা,pricepe
1276,begreifen::V,উপলব্ধি করা,înțelege
1277,verstehen::V,উপলব্ধি করা,înțelege
1278,lernen::V,শেখা,învăța
1279,wissen::V,জানা,ști
1280,sich erinnern an::V,মনে করা,a-și aminti de
1281,vergessen::V,বিস্মৃত হওয়া,uita
1282,messen::V,মাপা,măsura
1283,zählen::V,গণনা করা,număra
1284,rechnen::V,হিসাব করা,calcula
1285,lesen::V,পাঠ করা,citi
1286,malen::V,আঁকা,picta
1287,zeichnen::V,ছকা,desena
1288,schreiben::V,লেখা,scrie
1289,besitzen::V,অধিকার করা,avea
1290,besitzen::V,অধিকার করা,poseda
1291,kaufen::V,ক্রয় করা,cumpăra
1292,verkaufen::V,বেচা,vinde
1293,bezahlen::V,প্রদান করা,plăti
1294,bezahlen::V,প্রদান করা,achita
1295,zahlen::V,প্রদান করা,plăti
1296,beherrschen::V,শাসন করা,stăpâni
1297,ertragen::V,বহন করা,răbda
1298,ertragen::V,বহন করা,suporta
1299,lärmen::V,,face larmă
