,Concept_ID,nl,mrj
777,heute::ADV,heden,тагачы
778,heute::ADV,vandaag,тагачы
779,morgen::ADV,morgen,иргод
780,morgen::ADV,morgen,иргодым
781,bald::ADV,gauw,чӹнь
782,bald::ADV,gauw,вӓшке
783,bald::ADV,gauw,выртышты
784,bald::ADV,weldra,чӹнь
785,bald::ADV,weldra,вӓшке
786,bald::ADV,weldra,выртышты
787,dann::ADV,dan,пакыла
788,dann::ADV,toen,пакыла
789,gestern::ADV,gisteren,тенгечӹ
790,einst::ADV,eens,икӓнӓ
791,damals::ADV,toen,тӹнӓм
792,damals::ADV,destijds,тӹнӓм
793,danach::ADV,daarna,пакыла
794,vorher::ADV,vooraf,перви
795,vorher::ADV,van tevoren,перви
796,zuerst::ADV,eerst,андак
797,zuerst::ADV,het eerst,андак
798,einmal::ADV,eens,гӓнӓк
799,einmal::ADV,eens,гӓнӓ
800,einmal::ADV,eenmaal,гӓнӓк
801,einmal::ADV,eenmaal,гӓнӓ
802,manchmal::ADV,soms,кынамжы
803,oft::ADV,vaak,чӹчкӹдӹн
804,oft::ADV,dikwijls,чӹчкӹдӹн
805,immer::ADV,altijd,со
806,immer::ADV,altijd,соок
807,niemals::ADV,nooit,нинам
808,niemals::ADV,nooit,нигынам
809,niemals::ADV,nooit,нигынамат
810,hier::ADV,hier,тиштӹ
811,hierhin::ADV,hierheen,тишкӹ
812,von hier::ADV,van hier,тишец
813,von hier::ADV,van hier,тишецӹн
814,von hier::ADV,hiervandaan,тишец
815,von hier::ADV,hiervandaan,тишецӹн
816,dort::ADV,daar,тӹштӹ
817,dort::ADV,ginds,тӹштӹ
818,dorthin::ADV,daarheen,тӹшкӹ
819,dorthin::ADV,daarheen,тӹшкӹлӓ
820,geradeaus::ADV,rechtuit,вик
821,geradeaus::ADV,rechtuit,тура
822,geradeaus::ADV,rechtdoor,вик
823,geradeaus::ADV,rechtdoor,тура
824,vorwärts::ADV,vooruit,анзыкы
825,vorwärts::ADV,voorwaarts,анзыкы
826,rückwärts::ADV,achteruit,мӹнгеш
827,rückwärts::ADV,achterwaarts,мӹнгеш
828,zurück::ADV,terug,мӹнгеш
829,unten::ADV,beneden,ӱлнӹ
830,unten::ADV,beneden,лӹвӓлнӹ
831,unten::ADV,onderaan,ӱлнӹ
832,unten::ADV,onderaan,лӹвӓлнӹ
833,hinab::ADV,omlaag,ӱлӹкӹ
834,hinab::ADV,omlaag,лӹвӓкӹ
835,hinab::ADV,naar beneden,ӱлӹкӹ
836,hinab::ADV,naar beneden,лӹвӓкӹ
837,oben::ADV,boven,вӹлнӹ
838,hinauf::ADV,omhoog,кӱшкӹлӓ
839,hinauf::ADV,omhoog,кӱш
840,hinauf::ADV,naar boven,кӱшкӹлӓ
841,hinauf::ADV,naar boven,кӱш
842,überall::ADV,alom,йӹлт
843,überall::ADV,alom,цилӓ вӓре
844,überall::ADV,overal,йӹлт
845,überall::ADV,overal,цилӓ вӓре
846,nicht::ADV,niet,уке
847,ein wenig::ADV,wat,изиш
848,ein wenig::ADV,wat,иклаштык
849,kaum::ADV,amper,цылик
850,kaum::ADV,amper,чучок-чучок
851,kaum::ADV,nauwelijks,цылик
852,kaum::ADV,nauwelijks,чучок-чучок
853,sehr::ADV,erg,чоте
854,sehr::ADV,zeer,чоте
855,so::ADV,zo,тенге
856,so::ADV,zo,тенгелӓ
857,noch::ADV,nog,мол
858,noch::ADV,nog,моло
859,nur::ADV,maar,веле
860,nur::ADV,alleen,веле
861,schon::ADV,al,уже
862,schon::ADV,al,ӹнде
863,schon::ADV,reeds,уже
864,schon::ADV,reeds,ӹнде
865,wieder::ADV,weer,уэш
866,wieder::ADV,terug,уэш
867,vergebens::ADV,vergeefs,зря
868,vergebens::ADV,vergeefs,ӹзрӓ
869,vergebens::ADV,vergeefs,ӹзӹрӓ
870,vergebens::ADV,tevergeefs,зря
871,vergebens::ADV,tevergeefs,ӹзрӓ
872,vergebens::ADV,tevergeefs,ӹзӹрӓ
873,vor::PRP,voor,анзыц
874,vor::PRP,voor,анзыцын
875,hinter::PRP,achter,шайылан
876,hinter::PRP,achter,шайылный
877,unter::PRP,onder,лӹвӓкӹ
878,unter::PRP,beneden,лӹвӓкӹ
879,durch::PRP,door,вашт
880,neben::PRP,naast,сага
881,zwischen::PRP,tussen,лош
882,zwischen::PRP,tussen,лошкы
883,wegen::PRP,wegens,мычыц
884,wegen::PRP,vanwege,мычыц
885,dies::PRN,dit,тидӹ
886,dies::PRN,dit,ти
887,das::PRN,dat,тидӹ
888,das::PRN,dat,ти
889,alles::PRN,alles,цилӓ
890,ich::PRN,ik,мый
891,du::PRN,je,тӹнь
892,du::PRN,jij,тӹнь
893,er::PRN,hij,тӹдӹ
894,wir::PRN,we,мӓ
895,wir::PRN,wij,мӓ
896,ihr::PRN,jullie,вӓ
897,sie::PRN,ze,нӹнӹ
898,sie::PRN,zij,нӹнӹ
899,was::FPRN,wat,ма
900,wer::FPRN,wie,кӱ
901,wo::FADV,waar,кышан
902,wo::FADV,waar,кыштакен
903,wohin::FADV,waarheen,кышкы
904,wie::FADV,hoe,кыце
905,warum::FADV,waarom,малын
906,wieviel::FNUM,hoeveel,кынар
907,wieviel::FNUM,hoeveel,кынары
908,wieviel::FNUM,hoeveel,кынаркы
909,eins::NUM,één,иктӹ
910,eins::NUM,één,иктӹт
911,zwei::NUM,twee,кок
912,zwei::NUM,twee,кокты
913,drei::NUM,drie,кым
914,drei::NUM,drie,кымыт
915,vier::NUM,vier,нӹл
916,fünf::NUM,vijf,вӹц
917,sechs::NUM,zes,куд
918,sechs::NUM,zes,кудытмозн
919,sieben::NUM,zeven,шӹм
920,sieben::NUM,zeven,шӹмӹт
921,acht::NUM,acht,кӓндӓкш
922,acht::NUM,acht,кӓндӓкшӹ
923,neun::NUM,negen,ӹндекшшӱдӹ
924,zehn::NUM,tien,лу
925,elf::NUM,elf,луатик
926,elf::NUM,elf,луатиктӹ
927,zwölf::NUM,twaalf,луаткок
928,zwölf::NUM,twaalf,луаткокты
929,zwanzig::NUM,twintig,коклы
930,dreißig::NUM,dertig,кымлы
931,vierzig::NUM,veertig,нӹллӹ
932,fünfzig::NUM,vijftig,вӹцлӹ
933,sechzig::NUM,zestig,кудлу
934,siebzig::NUM,zeventig,шӹмлу
935,achtzig::NUM,tachtig,кӓндӓкшлу
936,neunzig::NUM,negentig,ӹндекшлу
937,hundert::NUM,honderd,шӱдӹ
938,tausend::NUM,duizend,тӹжем
939,und::CNJ,en,дöн
940,oder::CNJ,of,льывы
941,stehen::V,staan,шалшаг
942,sitzen::V,zitten,шӹнзӓш
943,liegen::V,liggen,киӓш
944,hängen::V,hangen,кечӓш
945,werden::V,worden,шагалаш
946,passieren::V,gebeuren,ӹштӓ́лтӓш
947,beginnen::V,beginnen,тӹнгӓлӓлтӓш
948,enden::V,eindigen,пӹтӓш
949,wechseln::V,wijzigen,весемӓш
950,wechseln::V,wijzigen,весемӓлтӓш
951,wechseln::V,veranderen,весемӓш
952,wechseln::V,veranderen,весемӓлтӓш
953,aufgehen[Sonne]::V,opgaan,авараш
954,untergehen[Sonne]::V,ondergaan,шӹ́нзӓш
955,scheinen[Sonne]::V,schijnen,сотемдӓрӓш
956,donnern::V,donderen,хӹдӹртӓш
957,wehen::V,waaien,ӹфӹлӓш
958,strömen::V,stromen,йогащ
959,fließen::V,vloeien,йогащ
960,sich drehen::V,draaien,пöрдӓш
961,sich drehen::V,zich draaien,пöрдӓш
962,schwanken::V,wankelen,лыпшалташ
963,schwingen::V,zwieren,кӓчӓйӓш
964,fallen::V,vallen,кенвазаш
965,fallen::V,vallen,шынгалташ
966,brennen::V,branden,йылаш
967,rauchen::V,roken,шыпшаш
968,regnen::V,regenen,юраш
969,gefrieren::V,bevriezen,гӓш
970,gefrieren::V,bevriezen,кӹлмаш
971,tauen::V,dooien,шылаш
972,schmelzen::V,smelten,шӹрӓнӓш
973,trocknen::V,drogen,кошкаш
974,sieden::V,koken,шолаш
975,sieden::V,zieden,шолаш
976,faulen::V,rotten,шӱӓш
977,verfaulen::V,verrotten,йӓнгӓрӓлтӓш
978,reißen::V,scheuren,кышкедӓлтӓш
979,versinken::V,verzinken,ва́лаш
980,vergehen::V,vergaan,эртӓш
981,erscheinen::V,opdagen,каяш
982,erscheinen::V,verschijnen,каяш
983,verschwinden::V,verdwijnen,ямаш
984,sinken::V,zinken,пычаш
985,abnehmen::V,afnemen,чӹдемӓш
986,abnehmen::V,afnemen,кöтӹргӓш
987,abnehmen::V,verminderen,чӹдемӓш
988,abnehmen::V,verminderen,кöтӹргӓш
989,zunehmen::V,toenemen,когоэмӓш
990,steigen::V,stijgen,лӱлта́лташ
991,steigen::V,omhooggaan,лӱлта́лташ
992,wachsen::V,groeien,кушкаш
993,glänzen::V,glanzen,йӹлгӹжӓш
994,glänzen::V,schitteren,йӹлгӹжӓш
995,funkeln::V,fonkelen,валгалташ
996,lärmen::V,lawaai maken,юкланаш
997,läuten::V,luiden,цоргаш
998,klingeln::V,bellen,цоргаш
999,klirren::V,rinkelen,цонгырталгаш
1000,brausen::V,bruisen,ышдымыла́наш
1001,rauschen::V,ruisen,шу́жгаш
1002,klingen::V,klinken,йо́нгаш
1003,bellen::V,blaffen,опташ
1004,heulen::V,huilen,урмыжаш
1005,blasen::V,blazen,ӹфӹлӓш
1006,pfeifen::V,fluiten,ши́шкаш
1007,schreien::V,gillen,уташ
1008,schreien::V,gillen,саслаш
1009,schreien::V,gillen,варгынзаш
1010,schreien::V,schreeuwen,уташ
1011,schreien::V,schreeuwen,саслаш
1012,schreien::V,schreeuwen,варгынзаш
1013,stöhnen::V,steunen,ӹнгӹрӓш
1014,zittern::V,beven,цӹтӹрӓш
1015,zittern::V,sidderen,цӹтӹрӓш
1016,leben::V,leven,ӹлӓш
1017,geboren werden::V,geboren worden,шачаш
1018,atmen::V,ademen,шӱлӓш
1019,trinken::V,drinken,йӱӓш
1020,essen::V,eten,качкаш
1021,schlucken::V,slikken,нелӓш
1022,müde werden::V,moe worden,янгылаш
1023,einschlafen::V,inslapen,амален кеӓш
1024,schlafen::V,slapen,амалаш
1025,aufwachen::V,ontwaken,понгыжалташ
1026,aufwachen::V,wakker worden,понгыжалташ
1027,aufstehen::V,opstaan,кӹньӹл шагалаш
1028,sich erholen::V,zich ontspannen,кӓнаш
1029,krank werden::V,ziek worden,церлӓнен вазаш
1030,krank sein::V,ziek zijn,церлӓнӓш
1031,krank sein::V,ziek zijn,ясланаш
1032,krank sein::V,ziek zijn,ясыланаш
1033,schmerzen::V,pijn doen,каршташ
1034,husten::V,hoesten,кахыраш
1035,genesen::V,genezen,паремӓш
1036,genesen::V,genezen,тöрлӓнӓш
1037,sterben::V,sterven,вазын колаш
1038,sterben::V,overlijden,вазын колаш
1039,umkommen::V,omkomen,пӹтӓш
1040,sich bewegen::V,zich bewegen,кашташ
1041,sich rühren::V,zich verroeren,тӓрвӓнӓш
1042,sich erheben::V,oprijzen,кӹньӹлӓш
1043,sich erheben::V,verrijzen,кӹньӹлӓш
1044,sich setzen::V,gaan zitten,шӹнзӓш
1045,hinfallen::V,vallen,кенвазаш
1046,hinfallen::V,vallen,шынгалташ
1047,hinfallen::V,neervallen,кенвазаш
1048,hinfallen::V,neervallen,шынгалташ
1049,laufen::V,lopen,кашташ
1050,schreiten::V,stappen,ашкедӓш
1051,schreiten::V,schrijden,ашкедӓш
1052,spazierengehen::V,gaan wandelen,мадын кашташ
1053,eilen::V,ijlen,вӓшкӓш
1054,eilen::V,haasten,вӓшкӓш
1055,sich beeilen::V,zich haasten,вӓшкӓш
1056,sich beeilen::V,zich haasten,талашаш
1057,sausen::V,stuiven,хойхаланаш
1058,sausen::V,stuiven,хояш
1059,rennen::V,rennen,кыргыжаш
1060,springen::V,springen,тӹршештӓш
1061,klettern::V,klimmen,ку́заш
1062,klettern::V,klauteren,ку́заш
1063,schaukeln::V,schommelen,лыпшалташ
1064,kriechen::V,kruipen,авалянаш
1065,kriechen::V,kruipen,ньыжиклӓш
1066,schwimmen::V,zwemmen,илӓш
1067,tauchen::V,duiken,цымаш
1068,rudern::V,roeien,шуалташ
1069,fahren::V,rijden,кеӓш
1070,fliegen::V,vliegen,чонгештӓш
1071,gehen::V,gaan,кеӓш
1072,weggehen::V,weggaan,кеӓш
1073,abfahren::V,vertrekken,кеӓш
1074,anhalten::V,stoppen,цӓрнӓш
1075,anhalten::V,stilhouden,цӓрнӓш
1076,hineingehen::V,ingaan,пыраш
1077,hineingehen::V,binnengaan,пыраш
1078,eintreten::V,binnenkomen,пыраш
1079,kommen::V,komen,толаш
1080,ankommen::V,aankomen,шоаш
1081,zurückkommen::V,terugkomen,пöртӹлӓш
1082,bleiben::V,blijven,кодаш
1083,warten::V,wachten,вычаш
1084,erwarten::V,verwachten,вычаш
1085,suchen::V,zoeken,кӹчӓлӓш
1086,finden::V,vinden,моаш
1087,versuchen::V,proberen,путаяш
1088,versuchen::V,proberen,цацаш
1089,versuchen::V,beproeven,путаяш
1090,versuchen::V,beproeven,цацаш
1091,vorbereiten::V,voorbereiden,поспейӹктӓш
1092,lieben::V,houden van,яраташ
1093,mögen::V,lusten,яраташ
1094,mögen::V,houden van,яраташ
1095,lachen::V,lachen,ваштылаш
1096,rühren::V,roeren,тӓрвӓтӓш
1097,weinen::V,huilen,мӓгӹрӓш
1098,weinen::V,schreien,мӓгӹрӓш
1099,schimpfen::V,kijven,свырседӓлӓш
1100,schimpfen::V,schelden,свырседӓлӓш
1101,sich ärgern::V,zich ergeren,шӹдешкӓш
1102,sich fürchten::V,bang zijn,лӱдӓш
1103,fürchten::V,vrezen,лӱдӓш
1104,fliehen::V,vluchten,кыргыжаш
1105,flüchten::V,ontsnappen,кыргыж шӹлӓш
1106,flüchten::V,ontkomen,кыргыж шӹлӓш
1107,sehen::V,zien,ужаш
1108,anschauen::V,aankijken,анжалаш
1109,ansehen::V,aanzien,анжаш
1110,ansehen::V,bekijken,анжаш
1111,hören::V,horen,колаш
1112,zuhören::V,luisteren,колышташ
1113,probieren::V,proeven,тотештӓш
1114,probieren::V,proeven,подыл анжаш
1115,riechen::V,ruiken,ӱпшӹнзӓш
1116,fühlen::V,voelen,шижӓш
1117,scheinen::V,lijken,каяш
1118,zu sehen sein::V,te zien zijn,каяш
1119,vernehmen::V,vernemen,колын колташ
1120,frieren::V,het koud hebben,кӹлмаш
1121,frieren::V,het koud hebben,тӹнгӹргӓш
1122,tun::V,doen,ӹштӓш
1123,können::V,kunnen,кердӓш
1124,wollen::V,willen,жалаяш
1125,anfangen::V,beginnen,тӹнгӓлӓш
1126,anfangen::V,aanvangen,тӹнгӓлӓш
1127,beenden::V,beëindigen,пӹтӓрӓш
1128,aufhören::V,ophouden,цӓрнӓш
1129,gelingen::V,lukken,цӓш лиӓш
1130,gelingen::V,gelukken,цӓш лиӓш
1131,geraten::V,uitvallen,лиӓш
1132,öffnen::V,openen,пачаш
1133,öffnen::V,opendoen,пачаш
1134,schließen::V,sluiten,чӱчӓш
1135,schließen::V,dichtdoen,чӱчӓш
1136,stellen::V,stellen,шӹндӓш
1137,stellen::V,plaatsen,шӹндӓш
1138,setzen::V,zetten,шӹндӓш
1139,setzen::V,plaatsen,шӹндӓш
1140,legen::V,leggen,опташ
1141,legen::V,leggen,пиштӓш
1142,berühren::V,aanraken,тӹкӓлӓш
1143,verbinden::V,verbinden,пидӓш
1144,bedecken::V,bedekken,леведӓш
1145,aufhängen::V,ophangen,сӓкӓш
1146,anzünden::V,aansteken,чӱктӓш
1147,aufheben::V,oprapen,кузыкташ
1148,zurücklassen::V,achterlaten,кодаш
1149,verlieren::V,verliezen,ямдаш
1150,fallen lassen::V,laten vallen,кенвацтараш
1151,machen::V,maken,ӹштӓш
1152,herstellen::V,produceren,йӓмдӹлӓш
1153,herstellen::V,voortbrengen,йӓмдӹлӓш
1154,bauen::V,bouwen,ӹштӓш
1155,reparieren::V,repareren,чиняш
1156,reparieren::V,repareren,алалаш
1157,reparieren::V,herstellen,чиняш
1158,reparieren::V,herstellen,алалаш
1159,verbessern::V,verbeteren,яжоэмден шӹндӓш
1160,ändern::V,wijzigen,вашталташ
1161,ändern::V,veranderen,вашталташ
1162,graben::V,graven,капаяш
1163,beugen::V,buigen,лывырташ
1164,beugen::V,buigen,каклярташ
1165,biegen::V,buigen,лывырташ
1166,drehen::V,draaien,сӓрӓш
1167,drehen::V,draaien,сӓрӹкӓлӓш
1168,wenden::V,keren,сӓрӓлӓш
1169,wenden::V,wenden,сӓрӓлӓш
1170,umdrehen::V,omdraaien,сӓрӓлӓш
1171,heben::V,heffen,лӱктӓш
1172,heben::V,optillen,лӱктӓш
1173,hochheben::V,tillen,кузыкташ
1174,ergreifen::V,pakken,хватяш
1175,ergreifen::V,grijpen,хватяш
1176,halten::V,houden,кычаш
1177,drücken::V,drukken,темдӓш
1178,schieben::V,duwen,шӹкӓш
1179,schieben::V,schuiven,шӹкӓш
1180,kratzen::V,krassen,нӹжӓш
1181,lecken::V,likken,нылаш
1182,beißen::V,bijten,пыралаш
1183,abreißen::V,afrukken,кӹрӓш
1184,abreißen::V,afrukken,кышкед нӓлӓш
1185,abreißen::V,afscheuren,кӹрӓш
1186,abreißen::V,afscheuren,кышкед нӓлӓш
1187,abschneiden::V,afsnijden,шулаш
1188,abschneiden::V,afsnijden,лаштыклаш
1189,binden::V,binden,пидӓш
1190,stecken::V,steken,шыралаш
1191,brechen::V,breken,тодылаш
1192,brechen::V,breken,пыдырташ
1193,klopfen::V,kloppen,рушткаш
1194,hauen::V,houwen,шелӹштӓш
1195,kleben::V,plakken,клейӓш
1196,reiben::V,wrijven,нӹжӓш
1197,streichen::V,smeren,шӹрӓш
1198,schleifen::V,slijpen,шымаш
1199,schneiden::V,snijden,пӹчкӓш
1200,rütteln::V,schudden,мыльгыкташ
1201,schütteln::V,schudden,цӹтӹртӓш
1202,schütteln::V,schudden,мыльгыкташ
1203,schwenken::V,wuiven,машыяш
1204,schwenken::V,zwaaien,машыяш
1205,schütten::V,gieten,опталаш
1206,schütten::V,storten,опталаш
1207,füllen::V,vullen,темӓш
1208,einwickeln::V,inwikkelen,пӹтӹрӓ́лӓш
1209,tragen::V,dragen,намалаш
1210,schleppen::V,slepen,шӹдӹрӓш
1211,ziehen::V,trekken,шыпшаш
1212,aufbewahren::V,bewaren,перегӓш
1213,werfen::V,gooien,кӹшкӓш
1214,fangen::V,vangen,кычаш
1215,packen::V,pakken,хватяш
1216,packen::V,vastpakken,хватяш
1217,verstecken::V,verstoppen,шӹлтӓш
1218,teilen::V,delen,пайылаш
1219,schicken::V,sturen,колташ
1220,bringen::V,brengen,кандаш
1221,hinzufügen::V,toevoegen,
1222,bekommen::V,verkrijgen,лыкташ
1223,erhalten::V,krijgen,получаяш
1224,nehmen::V,nemen,налаш
1225,wählen::V,kiezen,айыраш
1226,wählen::V,verkiezen,айыраш
1227,auswählen::V,uitkiezen,айыраш
1228,bewahren::V,bewaren,перегӓш
1229,behindern::V,hinderen,мешӓйӓш
1230,verderben::V,bederven,портяш
1231,beschädigen::V,beschadigen,шушырташ
1232,zerbrechen::V,breken,пыдырташ
1233,zerbrechen::V,stukbreken,пыдырташ
1234,zerreißen::V,scheuren,кӹрӓш
1235,zerreißen::V,verscheuren,кӹрӓш
1236,zerstören::V,vernielen,шӓлӓтӓш
1237,verbrennen::V,branden,йылаташ
1238,verbrennen::V,branden,йылалташ
1239,verbrennen::V,verbranden,йылаташ
1240,verbrennen::V,verbranden,йылалташ
1241,geben::V,geven,пуаш
1242,reichen::V,reiken,пуаш
1243,reichen::V,aanreiken,пуаш
1244,schenken::V,schenken,подараш
1245,versprechen::V,beloven,сöрӓш
1246,wünschen::V,wensen,жалаяш
1247,loben::V,loven,хваляш
1248,loben::V,prijzen,хваляш
1249,küssen::V,kussen,шышшалаш
1250,wiegen::V,wiegen,лӱнгӓлтӓш
1251,zudecken::V,toedekken,пиштӓш
1252,wecken::V,wekken,понгыжалтараш
1253,zeigen::V,tonen,анжыкташ
1254,zeigen::V,wijzen,анжыкташ
1255,führen::V,voeren,видӓш
1256,lehren::V,leren,тымдаш
1257,unterrichten::V,onderwijzen,тымдаш
1258,aufziehen::V,grootbrengen,кушташ
1259,leiten::V,leiden,видӓш
1260,leiten::V,leiden,вуйлаташ
1261,leiten::V,leiden,вуйлалташ
1262,antreiben::V,aandrijven,талаштараш
1263,lassen::V,laten,-ыкт
1264,einladen::V,uitnodigen,ӱжӓш
1265,vereinigen::V,verenigen,иктештӓш
1266,besuchen::V,bezoeken,толаш
1267,treffen::V,treffen,вӓшлиӓш
1268,treffen::V,treffen,вӓшлиӓлтӓш
1269,treffen::V,ontmoeten,вӓшлиӓш
1270,treffen::V,ontmoeten,вӓшлиӓлтӓш
1271,sich versammeln::V,zich verzamelen,цымыргаш
1272,spielen::V,spelen,мадаш
1273,singen::V,zingen,мыраш
1274,tanzen::V,dansen,кушташ
1275,sich trennen::V,van elkaar gaan,айырлаш
1276,verlassen::V,verlaten,шуаш
1277,retten::V,redden,ытараш
1278,bewachen::V,bewaken,оролаш
1279,schützen::V,beschermen,перегӓш
1280,verteidigen::V,verdedigen,перегӓш
1281,sich schlagen::V,knokken,шидӓлӓш
1282,sich schlagen::V,knokken,шиэдӓлӓш
1283,schießen::V,schieten,лӱӓш
1284,siegen::V,overwinnen,сӹнгӓш
1285,ärgern::V,ergeren,шӹдештӓрӓш
1286,schlagen::V,slaan,пӓрен колташ
1287,schlagen::V,slaan,хӹрӹктен колташ
1288,treten::V,trappen,чымаш
1289,treten::V,schoppen,чымаш
1290,stechen::V,steken,пышкылаш
1291,stechen::V,prikken,пышкылаш
1292,stoßen::V,stoten,шыркедӓш
1293,stehlen::V,stelen,шолышт толаш
1294,stören::V,storen,ӓрештӹлӓш
1295,stören::V,verstoren,ӓрештӹлӓш
1296,belästigen::V,lastig vallen,кӓньӹсӹрлӓндӓрӓш
1297,belästigen::V,lastig vallen,шытырланыкташ
1298,verbergen::V,verbergen,шӹлтӓш
1299,täuschen::V,misleiden,алталаш
1300,täuschen::V,misleiden,аталаш
1301,betrügen::V,bedriegen,мошеньӹчӓйӓш
1302,töten::V,doden,пуштын шуаш
1303,wohnen::V,wonen,ӹлӓш
1304,arbeiten::V,werken,пӓшӓлӓш
1305,arbeiten::V,werken,ровотаяш
1306,sammeln::V,inzamelen,погаш
1307,sammeln::V,verzamelen,погаш
1308,pflücken::V,plukken,кӹрӓш
1309,jagen::V,jagen,охотничӓйӓш
1310,fischen::V,vissen,кол кычаш
1311,fassen::V,vangen,кычаш
1312,hüten::V,hoeden,кӹтӓш
1313,treiben::V,drijven,шуруяш
1314,anbinden::V,vastbinden,ялшташ
1315,anbinden::V,vastbinden,ялышташ
1316,füttern::V,voeren,пукшаш
1317,melken::V,melken,шыпшылаш
1318,hacken::V,hakken,роаш
1319,gießen::V,gieten,шӓвӓш
1320,reifen::V,rijpen,кӱӓш
1321,reifen::V,rijpen,поспейӓш
1322,zubereiten::V,klaarmaken,йӓмдӹлӓш
1323,zubereiten::V,toebereiden,йӓмдӹлӓш
1324,kochen::V,koken,шолташ
1325,backen::V,bakken,кӱктӓш
1326,braten::V,braden,жӓрӓш
1327,umrühren::V,omroeren,намалаш
1328,stricken::V,breien,пидӓш
1329,nähen::V,naaien,ыргаш
1330,färben::V,verven,пидӓш
1331,färben::V,kleuren,пидӓш
1332,reinigen::V,reinigen,чиӓлтӓш
1333,waschen::V,wassen,мышкаш
1334,abwischen::V,afvegen,ӹштӓш
1335,spülen::V,spoelen,шӱӓлтӓш
1336,spülen::V,afwassen,шӱӓлтӓш
1337,fegen::V,vegen,ӹштӓш
1338,kehren::V,vegen,ӹштӓш
1339,baden::V,baden,нӱштӹлӓш
1340,sich waschen::V,zich wassen,мышкылташ
1341,ausziehen::V,uittrekken,кыдашаш
1342,anziehen::V,aantrekken,чиӓш
1343,sich anziehen::V,zich aankleden,чиӓш
1344,kämmen::V,kammen,шерӓш
1345,schmücken::V,tooien,цеверемдӓш
1346,sagen::V,zeggen,манаш
1347,sagen::V,zeggen,келесӓш
1348,sprechen::V,spreken,манаш
1349,reden::V,praten,шайышташ
1350,sich unterhalten::V,zich onderhouden,хытыраш
1351,sich unterhalten::V,zich onderhouden,хытыргаш
1352,fragen::V,vragen,ядаш
1353,bitten::V,vragen,ядаш
1354,bitten::V,verzoeken,ядаш
1355,erzählen::V,vertellen,келесӓш
1356,mitteilen::V,meedelen,попаш
1357,mitteilen::V,meedelen,увертӓш
1358,mitteilen::V,meedelen,увертӓрӓш
1359,nennen::V,noemen,лӹмдӓш
1360,rufen::V,roepen,ӱжӓш
1361,prahlen::V,pralen,хайзаш
1362,prahlen::V,pralen,шаргаланаш
1363,übersetzen::V,vertalen,вашташ
1364,denken::V,denken,машанаш
1365,glauben::V,geloven,ӹнянӓш
1366,bemerken::V,bemerken,цаклаш
1367,erkennen::V,herkennen,пӓлӓш
1368,begreifen::V,begrijpen,ынгылаш
1369,verstehen::V,verstaan,ынгылаш
1370,lernen::V,leren,тыменяш
1371,wissen::V,weten,пӓлӓш
1372,sich erinnern an::V,zich herinneren aan,ышештӓрӓш
1373,vergessen::V,vergeten,монден кодаш
1374,messen::V,meten,висӓш
1375,zählen::V,tellen,шотаяш
1376,rechnen::V,rekenen,шотаяш
1377,lesen::V,lezen,лыдаш
1378,malen::V,schilderen,рисуяш
1379,zeichnen::V,tekenen,ыдырка́лаш
1380,schreiben::V,schrijven,вазаш
1381,besitzen::V,bezitten,кы́чаш
1382,kaufen::V,kopen,нӓлӓш
1383,verkaufen::V,verkopen,выжалаш
1384,bezahlen::V,betalen,тӱлӓш
1385,zahlen::V,betalen,тӱлӓш
1386,beherrschen::V,beheersen,кы́чаш
1387,ertragen::V,verdragen,цӹтӓш
