,Concept_ID,sah,is
764,hinauf::ADV,үөһэ,upp eftir
765,überall::ADV,бэйдиэ,alls staðar
766,nicht::ADV,буолбатах,ekki
767,ein wenig::ADV,кыратык,dálítið
768,kaum::ADV,нэһиилэ,varla
769,kaum::ADV,нэһиилэ,tæplega
770,sehr::ADV,бэрт,mjög
771,sehr::ADV,наһаа,mjög
772,so::ADV,оччо,svo
773,so::ADV,оччо,þannig
774,so::ADV,оннук,svo
775,so::ADV,оннук,þannig
776,noch::ADV,өссө,enn
777,noch::ADV,өссө,ennþá
778,nur::ADV,эрэ,bara
779,nur::ADV,эрэ,aðeins
780,nur::ADV,сыччах,bara
781,nur::ADV,сыччах,aðeins
782,schon::ADV,бэлиэр,nú þegar
783,wieder::ADV,эмиэ,aftur
784,wieder::ADV,эмиэ,að nýju
785,vergebens::ADV,таак,árangurslaust
786,vor::PRP,иннигэр,fyrir
787,hinter::PRP,кэлин,bak við
788,hinter::PRP,кэлин,aftur fyrir
789,unter::PRP,-ҕа,undir
790,unter::PRP,оһох түгэҕэ,undir
791,durch::PRP,курдары,gegnum
792,neben::PRP,аттыгар,hjá
793,neben::PRP,аттыгар,við hliðina á
794,zwischen::PRP,ыккардынан,milli
795,zwischen::PRP,ыккардынан,á milli
796,wegen::PRP,уҥуортан,vegna
797,dies::PRN,ити,þetta
798,dies::PRN,бу,þetta
799,das::PRN,били,það
800,alles::PRN,барыта,allt
801,ich::PRN,мин,ég
802,du::PRN,эн,þú
803,er::PRN,кнни,hann
804,wir::PRN,биһиги,við
805,ihr::PRN,эһиги,þið
806,sie::PRN,кинилэр,þær
807,sie::PRN,кинилэр,þeir
808,was::FPRN,туох,hvað
809,wer::FPRN,ким,hver
810,wo::FADV,ханна,hvar
811,wohin::FADV,ханна,hvert
812,wie::FADV,хайдах,hvernig
813,warum::FADV,тоҕо,hvers vegna
814,wieviel::FNUM,төһө,hve mikill
815,eins::NUM,биир,einn
816,zwei::NUM,икки,tveir
817,drei::NUM,үс,þrír
818,vier::NUM,түөрт,fjórir
819,fünf::NUM,биэс,fimm
820,sechs::NUM,алта,sex
821,sieben::NUM,сэттэ,sjö
822,acht::NUM,аҕыс,átta
823,neun::NUM,тоҕус,níu
824,zehn::NUM,уон,tíu
825,elf::NUM,уон биир,ellefu
826,zwölf::NUM,уон икки,tólf
827,zwanzig::NUM,сүүрбэ,tuttugu
828,dreißig::NUM,отут,þrjátíu
829,vierzig::NUM,түөрт уон,fjörutíu
830,fünfzig::NUM,биэс уон,fimmtíu
831,sechzig::NUM,алта уон,sextíu
832,siebzig::NUM,сэттэ уон,sjötíu
833,achtzig::NUM,аҕыс уон,áttatíu
834,neunzig::NUM,тоҕус уонус,níutíu
835,hundert::NUM,сүүс,hundrað
836,tausend::NUM,тыһыынча,þúsund
837,und::CNJ,да,og
838,und::CNJ,уонна,og
839,und::CNJ,итиэннэ,og
840,oder::CNJ,эбэтэр,eða
841,stehen::V,тур,standa
842,sitzen::V,олор,sitja
843,liegen::V,сыт,liggja
844,hängen::V,санньылый,hanga
845,werden::V,буол,verða
846,passieren::V,буол,gerast
847,beginnen::V,саҕалан,byrja
848,enden::V,бүт,enda
849,enden::V,бүт,lykta
850,wechseln::V,уларый,skipta
851,aufgehen[Sonne]::V,ой,koma upp
852,untergehen[Sonne]::V,киир,ganga til viðar
853,scheinen[Sonne]::V,сырдат,skína
854,donnern::V,эт,þruma
855,wehen::V,үр,blása
856,strömen::V,кутулун,streyma
857,fließen::V,сүүр,fljóta
858,sich drehen::V,эргий,snúast
859,schwanken::V,биэтэҥнээ,riða
860,schwanken::V,биэтэҥнээ,rugga
861,schwingen::V,эйэҥнээ,sveiflast
862,fallen::V,оҕут,falla
863,brennen::V,умай,brenna
864,rauchen::V,буруолаа,reykja
865,regnen::V,самыырдаа,rigna
866,gefrieren::V,тоҥ,frjósa
867,tauen::V,ир,þiðna
868,schmelzen::V,уулун,bráðna
869,trocknen::V,куур,þorna
870,sieden::V,оргуй,sjóða
871,faulen::V,сытый,rotna
872,verfaulen::V,сытыйан_хаал,rotna
873,reißen::V,хайыт,rifna
874,reißen::V,быһытталан,rifna
875,versinken::V,тимир,sökkva
876,versinken::V,батылын,sökkva
877,vergehen::V,дьай,líða
878,erscheinen::V,көһүн,birtast
879,verschwinden::V,сүт,hverfa
880,sinken::V,намтаа,síga
881,abnehmen::V,аччаа,lækka
882,abnehmen::V,аччаа,minnka
883,zunehmen::V,элбээ,aukast
884,steigen::V,үрдээ,stíga
885,wachsen::V,үүн,vaxa
886,glänzen::V,кылбай,glóa
887,glänzen::V,кылбай,glampa
888,funkeln::V,күлүмнээ,leiftra
889,funkeln::V,күлүмүрдээ,leiftra
890,lärmen::V,тыаһаа,hafa hátt
891,läuten::V,собуоннаа,hringja
892,klingeln::V,линкинээ,hringja
893,klirren::V,айгырат,glamra
894,klirren::V,айгырат,skrölta
895,brausen::V,сирилээ,ólga
896,rauschen::V,суугунаа,suða
897,klingen::V,доргуй,hljóma
898,bellen::V,үр,gelta
899,heulen::V,улуй,væla
900,heulen::V,улуй,ýlfra
901,blasen::V,үр,blása
902,pfeifen::V,иһиир,blístra
903,schreien::V,кылан,æpa
904,schreien::V,хаһыытаа,æpa
905,stöhnen::V,ынчыктаа,stynja
906,zittern::V,титирээ,titra
907,zittern::V,титирээ,skjálfa
908,zittern::V,дьигиһий,titra
909,zittern::V,дьигиһий,skjálfa
910,leben::V,олор,lifa
911,geboren werden::V,төрөө,fæðast
912,atmen::V,тыын,anda
913,atmen::V,тыын,draga andann
914,trinken::V,ис,drekka
915,essen::V,аһаа,borða
916,schlucken::V,ыйыһын,kingja
917,müde werden::V,сылай,þreytast
918,einschlafen::V,утуйан хаал,sofna
919,schlafen::V,утуй,sofa
920,schlafen::V,утуйа сыт,sofa
921,aufwachen::V,уһугун,vakna
922,aufstehen::V,тур,fara á fætur
923,sich erholen::V,сынньан,hvíla sig
924,krank werden::V,ыарый,veikjast
925,krank werden::V,ыарый,verða veikur
926,krank sein::V,ыарый,vera veikur
927,krank sein::V,ыарыт,vera veikur
928,schmerzen::V,ыарыт,kenna til
929,husten::V,сөтөлүн,hósta
930,genesen::V,көн,batna
931,genesen::V,көн,frískast
932,sterben::V,өл,deyja
933,umkommen::V,өл,farast
934,umkommen::V,оҕут,farast
935,sich bewegen::V,хамсаа,bifast
936,sich rühren::V,хамсаа,hreyfast
937,sich erheben::V,тур,standa upp
938,sich setzen::V,олор,setjast
939,hinfallen::V,оҕут,detta
940,laufen::V,хаам,labba
941,schreiten::V,атыллаа,ganga
942,spazierengehen::V,дьаарбай,ganga sér til skemmtunar
943,eilen::V,тиэтэй,fara hratt
944,sich beeilen::V,ыксаа,flýta sér
945,sausen::V,элээр,þjóta
946,rennen::V,сүүрэкэлээ,hlaupa
947,springen::V,ой,stökkva
948,springen::V,ыстан,stökkva
949,klettern::V,ытын,klifra
950,schaukeln::V,эйэҥнээ,róla
951,schaukeln::V,эйэҥнээ,rugga
952,schaukeln::V,биэрэҥнээ,róla
953,schaukeln::V,биэрэҥнээ,rugga
954,kriechen::V,сыыл,skríða
955,schwimmen::V,уһун,synda
956,schwimmen::V,харбаа,synda
957,tauchen::V,умус,kafa
958,rudern::V,эрт,róa
959,fahren::V,айаннаа,aka
960,fahren::V,айаннаа,fara
961,fliegen::V,көт,fljúga
962,gehen::V,бар,fara
963,gehen::V,бар,ganga
964,weggehen::V,бар,fara burt
965,weggehen::V,бар,ganga burt
966,abfahren::V,бар,aka burt
967,anhalten::V,тохтоо,stöðva
968,hineingehen::V,киир,ganga inn
969,eintreten::V,киир,koma inn
970,eintreten::V,киир,ganga inn
971,kommen::V,кэл,koma
972,ankommen::V,кэл,koma til
973,ankommen::V,тиий,koma til
974,zurückkommen::V,төнүн,koma til baka
975,bleiben::V,хаал,haldast
976,bleiben::V,хаал,vera kyrr
977,warten::V,көһүт,bíða
978,erwarten::V,күүт,búast við
979,erwarten::V,күүт,eiga von á
980,erwarten::V,көһүт,búast við
981,erwarten::V,көһүт,eiga von á
982,suchen::V,ирдээ,leita
983,suchen::V,көрдөө,leita
984,finden::V,бул,finna
985,versuchen::V,сорун,reyna
986,vorbereiten::V,бэлэмнээ,undirbúa
987,lieben::V,таптаа,elska
988,mögen::V,сөбүл,þykja gott
989,mögen::V,сөбүл,falla í geð
990,lachen::V,күл,hlæja
991,rühren::V,долгут,snerta
992,weinen::V,ытаа,gráta
993,schimpfen::V,үөҕүс,skammast
994,sich ärgern::V,кыыһыр,sárna
995,sich ärgern::V,кыыһыр,gremjast
996,sich ärgern::V,кыйахан,sárna
997,sich ärgern::V,кыйахан,gremjast
998,sich fürchten::V,куттан,óttast
999,sich fürchten::V,дьиксин,óttast
1000,fürchten::V,дьиксин,óttast
1001,fürchten::V,куттан,óttast
1002,fliehen::V,күрээ,flýja
1003,flüchten::V,күрээ,strjúka
1004,sehen::V,көр,sjá
1005,anschauen::V,көр,horfa á
1006,ansehen::V,көр,líta á
1007,hören::V,бил,heyra
1008,hören::V,иһит,heyra
1009,zuhören::V,иһит,hlusta
1010,probieren::V,боруобалаан көр,smakka
1011,probieren::V,амсайан көр,smakka
1012,riechen::V,сытырҕаа,þefa
1013,fühlen::V,бил,finna til
1014,scheinen::V,көһүн,virðast
1015,zu sehen sein::V,көһүн,vera að sjá
1016,vernehmen::V,иһит,heyra
1017,vernehmen::V,иһит,greina
1018,frieren::V,тоҥ,frjósa
1019,frieren::V,үлүй,frjósa
1020,tun::V,гын,gera
1021,können::V,кыай,geta
1022,wollen::V,баҕар,ætla
1023,wollen::V,баҕар,vilja
1024,anfangen::V,саҕалаа,hefja
1025,beenden::V,бүтэр,enda
1026,beenden::V,бүтэр,ljúka
1027,aufhören::V,уурай,lykta
1028,gelingen::V,сатан,heppnast
1029,geraten::V,баар буолан биэр,lukkast
1030,geraten::V,баар буола тус,lukkast
1031,geraten::V,буолан таҕыс,lukkast
1032,öffnen::V,ас,opna
1033,schließen::V,сап,loka
1034,schließen::V,хатаа,loka
1035,stellen::V,уур,láta
1036,stellen::V,уур,setja
1037,stellen::V,туруор,láta
1038,stellen::V,туруор,setja
1039,setzen::V,туруор,láta
1040,setzen::V,туруор,setja
1041,setzen::V,уур,láta
1042,setzen::V,уур,setja
1043,legen::V,уур,láta
1044,legen::V,уур,leggja
1045,berühren::V,тыыт,koma við
1046,berühren::V,таарый,koma við
1047,verbinden::V,кэлгий,sameina
1048,bedecken::V,бүрүй,hylja
1049,aufhängen::V,ыйаа,hengja
1050,aufhängen::V,ыйаа,hengja upp
1051,anzünden::V,умат,kveikja í
1052,aufheben::V,өрө тарт,taka upp
1053,aufheben::V,өрө тарт,lyfta upp
1054,zurücklassen::V,бырах,skilja eftir
1055,verlieren::V,сүтэр,týna
1056,verlieren::V,сүтэр,glata
1057,fallen lassen::V,түһэр,missa
1058,fallen lassen::V,мүлчү тут,missa
1059,machen::V,оҥор,búa til
1060,machen::V,оҥоһун,búa til
1061,herstellen::V,оҥор,framleiða
1062,bauen::V,тут,smíða
1063,bauen::V,тут,byggja
1064,reparieren::V,абырахтаа,gera við
1065,verbessern::V,тупсар,bæta
1066,ändern::V,уларыт,breyta
1067,graben::V,хас,grafa
1068,beugen::V,бокут,beygja
1069,beugen::V,токурут,beygja
1070,beugen::V,бүк баттаа,beygja
1071,biegen::V,иэх,sveigja
1072,biegen::V,өҕүлүннэр,sveigja
1073,drehen::V,эргит,snúa
1074,drehen::V,эргичит,snúa
1075,wenden::V,эргилин,snúa
1076,wenden::V,эргилин,venda
1077,umdrehen::V,түҥнэр,venda
1078,umdrehen::V,түҥнэр,snúa við
1079,heben::V,көтөх,hefja
1080,hochheben::V,таһаар,lyfta upp
1081,ergreifen::V,тут,grípa
1082,halten::V,тут,rúma
1083,halten::V,тут,halda
1084,drücken::V,ык,þjá
1085,drücken::V,ык,þrýsta
1086,schieben::V,ас,ýta
1087,kratzen::V,кыһыы,klóra
1088,lecken::V,салаа,sleikja
1089,beißen::V,ытыр,bíta
1090,abreißen::V,быһа тарт,rífa af
1091,abreißen::V,быһа тарт,rífa frá
1092,abreißen::V,туура тарт,rífa af
1093,abreißen::V,туура тарт,rífa frá
1094,abschneiden::V,быс,skera af
1095,abschneiden::V,быс,klippa af
1096,abschneiden::V,быһан ыл,skera af
1097,abschneiden::V,быһан ыл,klippa af
1098,abschneiden::V,быһа баттаа,skera af
1099,abschneiden::V,быһа баттаа,klippa af
1100,binden::V,кэлгий,binda
1101,stecken::V,батары ас,stinga
1102,brechen::V,тоһут,brjóta
1103,klopfen::V,тоҥсуй,berja
1104,klopfen::V,тоҥсуй,klappa
1105,hauen::V,оҕус,berja
1106,hauen::V,оҕус,höggva
1107,kleben::V,силимнээ,líma
1108,reiben::V,аал,núa
1109,streichen::V,сыбаа,smyrja
1110,schleifen::V,чочуй,slípa
1111,schneiden::V,быс,skera
1112,schneiden::V,быс,klippa
1113,rütteln::V,иэҕэҥнэт,skaka
1114,schütteln::V,сахсый,hrista
1115,schwenken::V,дайбаа,sveifla
1116,schütten::V,кут,hella
1117,füllen::V,толор,fylla
1118,einwickeln::V,суулаа,vefja inn í
1119,tragen::V,ит,bera
1120,schleppen::V,сос,draga
1121,ziehen::V,тарт,toga
1122,ziehen::V,тарт,draga
1123,aufbewahren::V,уур,geyma
1124,aufbewahren::V,харай,geyma
1125,werfen::V,бырах,kasta
1126,fangen::V,хап,grípa
1127,packen::V,тут,þrífa í
1128,verstecken::V,саһыар,fela
1129,teilen::V,үллэр,deila
1130,schicken::V,ыыт,senda
1131,bringen::V,аҕал,færa
1132,bringen::V,аҕал,flytja
1133,hinzufügen::V,эп,bæta við
1134,bekommen::V,ыл,hljóta
1135,bekommen::V,ыл,ná
1136,bekommen::V,булун,hljóta
1137,bekommen::V,булун,ná
1138,erhalten::V,ыл,fá
1139,nehmen::V,ыл,taka
1140,wählen::V,быыбардаа,velja
1141,auswählen::V,тал,velja úr
1142,bewahren::V,харай,gæta
1143,bewahren::V,харай,vernda
1144,behindern::V,мэһэйдээ,varna
1145,verderben::V,буорту гын,spilla
1146,beschädigen::V,алдьат,skemma
1147,zerbrechen::V,үлтүрүт,brjóta
1148,zerreißen::V,хайыта тарт,rífa
1149,zerreißen::V,хайыта тарт,rífa sundur
1150,zerstören::V,алдьат,rífa niður
1151,verbrennen::V,уоттаа,brenna
1152,geben::V,биэр,gefa
1153,reichen::V,аҕал,rétta
1154,schenken::V,бэлэхтээ,gefa
1155,versprechen::V,эрэннэр,lofa
1156,versprechen::V,эрэннэр,heita
1157,wünschen::V,баҕар,óska
1158,loben::V,хайҕаа,lofa
1159,loben::V,хайҕаа,hrósa
1160,küssen::V,уураа,kyssa
1161,wiegen::V,бигээ,rugga
1162,zudecken::V,сап,þekja
1163,zudecken::V,сап,breiða yfir
1164,zudecken::V,бүрүй,þekja
1165,zudecken::V,бүрүй,breiða yfir
1166,wecken::V,уһугуннар,vekja
1167,zeigen::V,көрдөр,sýna
1168,führen::V,салай,leiða
1169,lehren::V,үөрэт,kenna
1170,unterrichten::V,үөрэт,fræða
1171,aufziehen::V,иит,ala upp
1172,leiten::V,салай,stjórna
1173,antreiben::V,кыһай,hvetja
1174,lassen::V,күһэй,láta
1175,einladen::V,ыҥыр,bjóða heim
1176,vereinigen::V,холбоо,sameina
1177,vereinigen::V,түм,sameina
1178,besuchen::V,сырыт,heimsækja
1179,besuchen::V,билсэ сырыт,heimsækja
1180,treffen::V,көрүс,hitta
1181,sich versammeln::V,мүһүн,safnast saman
1182,sich versammeln::V,түмүс,safnast saman
1183,spielen::V,оонньоо,leika sér
1184,singen::V,ыллаа,syngja
1185,tanzen::V,үҥкүүлээ,dansa
1186,sich trennen::V,араҕыс,skiljast
1187,verlassen::V,хааллар,yfirgefa
1188,retten::V,өрүһүй,bjarga
1189,bewachen::V,араҥаччылаа,gæta
1190,bewachen::V,араҥаччылаа,hafa vörð á
1191,schützen::V,көмүскээ,vernda
1192,verteidigen::V,көмүскээ,verja
1193,sich schlagen::V,охсус,slást
1194,sich schlagen::V,охсус,berjast
1195,schießen::V,ытыалаа,skjóta
1196,siegen::V,хот,sigra
1197,siegen::V,кыай,sigra
1198,ärgern::V,кыыһырт,ergja
1199,ärgern::V,кыыһырт,skaprauna
1200,schlagen::V,оҕус,slá
1201,schlagen::V,оҕус,lemja
1202,treten::V,тэп,sparka
1203,stechen::V,кэй,stinga
1204,stoßen::V,кэп,hrinda
1205,stoßen::V,үтүрүй,hrinda
1206,stehlen::V,уор,stela
1207,stören::V,мэһэйдээ,trufla
1208,belästigen::V,батар,ónáða
1209,verbergen::V,кистээ,leyna
1210,täuschen::V,албыннаа,gabba
1211,täuschen::V,албыннаа,blekkja
1212,betrügen::V,албыннаа,svíkja
1213,betrügen::V,албыннаа,blekkja
1214,töten::V,өлөр,drepa
1215,wohnen::V,олор,búa
1216,arbeiten::V,үлэлээ,vinna
1217,sammeln::V,мус,safna
1218,sammeln::V,хомуй,safna
1219,pflücken::V,үргээ,tína
1220,pflücken::V,үргээ,reyta
1221,jagen::V,бултаа,veiða
1222,fischen::V,балыктаа,fiska
1223,fassen::V,тут,veiða
1224,hüten::V,манаа,gæta
1225,hüten::V,манаа,vakta
1226,treiben::V,үүр,reka
1227,anbinden::V,баай,binda við
1228,anbinden::V,баай,binda fast
1229,füttern::V,аһат,fóðra
1230,melken::V,ыа,mjólka
1231,hacken::V,кэрт,höggva
1232,gießen::V,сиигирт,hella
1233,reifen::V,бус,þroskast
1234,zubereiten::V,бэлэмнээ,elda
1235,zubereiten::V,бэлэмнээ,tilbúa
1236,kochen::V,буһар,sjóða
1237,backen::V,буһар,baka
1238,braten::V,хооруй,steikja
1239,braten::V,ыһаарылаа,steikja
1240,braten::V,соркуойдаа,steikja
1241,umrühren::V,былаа,hræra í
1242,stricken::V,өр,prjóna
1243,nähen::V,иистэн,sauma
1244,färben::V,кырааскалаа,lita
1245,reinigen::V,ыраастаа,hreinsa
1246,waschen::V,сууй,þvo
1247,abwischen::V,сот,þerra
1248,spülen::V,сайҕаа,skola
1249,spülen::V,сайҕаа,þvo upp
1250,fegen::V,сиппий,sópa
1251,fegen::V,сиппий,hreinsa
1252,kehren::V,харбаа,sópa
1253,baden::V,сөтүөлээ,baða sig
1254,sich waschen::V,суун,þvo sér
1255,ausziehen::V,уһул,fara úr
1256,anziehen::V,кэтэрт,fara í
1257,sich anziehen::V,таҥын,klæðast
1258,kämmen::V,тараа,greiða
1259,schmücken::V,симээ,prýða
1260,schmücken::V,симээ,skreyta
1261,sagen::V,диэ,segja
1262,sprechen::V,эт,tala
1263,sprechen::V,саҥар,tala
1264,reden::V,кэпсэт,ræða
1265,sich unterhalten::V,кэпсэт,spjalla
1266,sich unterhalten::V,кэпсэт,ræðast við
1267,fragen::V,ыйыт,spyrja
1268,bitten::V,көрдөс,biðja
1269,erzählen::V,кэпсээ,segja frá
1270,erzählen::V,сэһэргээ,segja frá
1271,mitteilen::V,биллэр,tilkynna
1272,nennen::V,ааттаа,nefna
1273,rufen::V,ыҥыр,kalla
1274,prahlen::V,чабылан,gorta
1275,prahlen::V,киһиргээ,gorta
1276,übersetzen::V,тылбаастаа,þýða
1277,denken::V,санаа,hugsa
1278,denken::V,толкуйдаа,hugsa
1279,glauben::V,итэҕэй,trúa
1280,bemerken::V,бэлиэтээ,taka eftir
1281,erkennen::V,бил,þekkja
1282,begreifen::V,өйдөө,skilja
1283,verstehen::V,өйдөө,skilja
1284,lernen::V,үөрэн,læra
1285,wissen::V,бил,vita
1286,sich erinnern an::V,аҕын,minnast
1287,vergessen::V,умун,gleyma
1288,messen::V,кэмнээ,mæla
1289,messen::V,кээмэйдээ,mæla
1290,zählen::V,аах,telja
1291,rechnen::V,аах,reikna
1292,lesen::V,аах,lesa
1293,malen::V,уруһуйдаа,mála
1294,zeichnen::V,уруһуйдаа,teikna
1295,schreiben::V,суруй,skrifa
1296,besitzen::V,баһылаа,hafa
1297,kaufen::V,атыылас,kaupa
1298,verkaufen::V,атыылаа,selja
1299,bezahlen::V,төлөө,borga
1300,zahlen::V,төлөө,borga
1301,beherrschen::V,баһылаа,hafa á valdi sínu
1302,ertragen::V,тулуй,þola
