,Concept_ID,uz,se
2151,Osten::N,sharq,nuõrti
2152,Osten::N,sharq,нуҏҏьт
2153,Holz::N,yog'och,moere
2154,Holz::N,yog'och,muorra
2155,Holz::N,yog'och,muorra
2156,Holz::N,yog'och,muoṛâ
2157,Holz::N,yog'och,muõrr
2158,Holz::N,yog'och,мӯрр
2159,Brett::N,taxta,fealloe
2160,Brett::N,taxta,fiello
2161,Brett::N,taxta,lávdi
2162,Brett::N,taxta,lyev'di
2163,Brett::N,taxta,lu´vdd
2164,Brett::N,taxta,лаййт
2165,Platte::N,tabaqa,spaagkoe
2166,Platte::N,tabaqa,skierro
2167,Platte::N,tabaqa,skearru
2168,Platte::N,tabaqa,ráptu
2169,Platte::N,tabaqa,ка̄ррьт
2170,Stütze::N,tayanchi,dovtege
2171,Stütze::N,tayanchi,dåarjege
2172,Stütze::N,tayanchi,tsagge
2173,Stütze::N,tayanchi,nihta
2174,Stütze::N,tayanchi,duvdda
2175,Stütze::N,tayanchi,caggi
2176,Stütze::N,tayanchi,cagge
2177,Stütze::N,tayanchi,cõgldõk
2178,Stütze::N,tayanchi,стуэлльп
2179,Stange::N,qo'noq,staavra
2180,Stange::N,qo'noq,stággo
2181,Stange::N,qo'noq,hålggå
2182,Stange::N,qo'noq,stávrá
2183,Stange::N,qo'noq,stággu
2184,Stange::N,qo'noq,čuálgui
2185,Stange::N,qo'noq,kaŋgg
2186,Stange::N,qo'noq,кэ̄ллт
2187,Stange::N,qo'noq,пе̄лльк
2188,Stock::N,tayoq,galte
2189,Stock::N,tayoq,klåbpoe
2190,Stock::N,tayoq,soabbe
2191,Stock::N,tayoq,soabbi
2192,Stock::N,tayoq,suáb'bi
2193,Stock::N,tayoq,suä´b'b
2194,Stock::N,tayoq,суэммьп
2195,Stab::N,gavron,klaahka
2196,Stab::N,gavron,soabbe
2197,Stab::N,gavron,soabbi
2198,Stab::N,gavron,suáb'bi
2199,Stab::N,gavron,suä´b'b
2200,Stab::N,gavron,суэммьп
2201,Rohr::N,tarnov,gïrse
2202,Rohr::N,tarnov,båhttså
2203,Rohr::N,tarnov,bohcci
2204,Rohr::N,tarnov,poccee
2205,Rohr::N,tarnov,puu´lčiǩ
2206,Rohr::N,tarnov,туррьп
2207,Haus::N,uy,ståapoe
2208,Haus::N,uy,goahte
2209,Haus::N,uy,stohpu
2210,Haus::N,uy,tááḷu
2211,Haus::N,uy,tääll
2212,Haus::N,uy,пэ̄ҏҏт
2213,Heim::N,makon,hïejme
2214,Heim::N,makon,viesso
2215,Heim::N,makon,ruoktu
2216,Heim::N,makon,päikki
2217,Heim::N,makon,päi´ǩǩ
2218,Heim::N,makon,пэ̄ҏҏт
2219,Ofen::N,pechka,vuebnie
2220,Ofen::N,pechka,vuodná
2221,Ofen::N,pechka,vuobnne
2222,Ofen::N,pechka,uvdna
2223,Ofen::N,pechka,uvnâ
2224,Ofen::N,pechka,ǩiiuǥân
2225,Ofen::N,pechka,пе̄ххц
2226,Ofen::N,pechka,кыввкан
2227,Fußboden::N,pol,guelpie
2228,Fußboden::N,pol,guolbbe
2229,Fußboden::N,pol,láhtti
2230,Fußboden::N,pol,šalde
2231,Fußboden::N,pol,šâ´ldd
2232,Fußboden::N,pol,шалльт
2233,Tisch::N,mosa,buertie
2234,Tisch::N,mosa,bievdde
2235,Tisch::N,mosa,beavdi
2236,Tisch::N,mosa,pevdi
2237,Tisch::N,mosa,på´rdd
2238,Tisch::N,mosa,stue´ll
2239,Tisch::N,mosa,туэлль
2240,Stuhl::N,o'rindiq,stovle
2241,Stuhl::N,o'rindiq,ståvllå
2242,Stuhl::N,o'rindiq,stuollu
2243,Stuhl::N,o'rindiq,stovli
2244,Stuhl::N,o'rindiq,stuu´l
2245,Stuhl::N,o'rindiq,стула
2246,Wiege::N,beshik,gïerhkeme
2247,Wiege::N,beshik,vuoggo
2248,Wiege::N,beshik,geaŧŧu
2249,Wiege::N,beshik,geaktu
2250,Wiege::N,beshik,gietkka
2251,Wiege::N,beshik,kiäh'tu
2252,Wiege::N,beshik,vogga
2253,Wiege::N,beshik,кӣткэм
2254,Bett::N,yotoq,seangkoe
2255,Bett::N,yotoq,sæŋŋga
2256,Bett::N,yotoq,seaŋga
2257,Bett::N,yotoq,seŋgâ
2258,Bett::N,yotoq,sââ´jj
2259,Bett::N,yotoq,вуэдтӭмсайй
2260,Regal::N,tokcha,hælla
2261,Regal::N,tokcha,hilldo
2262,Regal::N,tokcha,hildu
2263,Regal::N,tokcha,ildee
2264,Regal::N,tokcha,i´lddi
2265,Regal::N,tokcha,ылльтэ
2266,Kiste::N,sandiq,aeskie
2267,Kiste::N,sandiq,kássa
2268,Kiste::N,sandiq,kássa
2269,Kiste::N,sandiq,árkku
2270,Kiste::N,sandiq,ču´ǩǩ
2271,Kiste::N,sandiq,чуххьк
2272,Fenster::N,deraza,klaase
2273,Fenster::N,deraza,vinndek
2274,Fenster::N,deraza,láse
2275,Fenster::N,deraza,laasâ
2276,Fenster::N,deraza,ikkân
2277,Fenster::N,deraza,эххкан
2278,Tür::N,äshik,okse
2279,Tür::N,äshik,uksa
2280,Tür::N,äshik,uksa
2281,Tür::N,äshik,uksâ
2282,Tür::N,äshik,uhss
2283,Tür::N,äshik,уккс
2284,Tor::N,darvoza,okse
2285,Tor::N,darvoza,pårttå
2286,Tor::N,darvoza,uksa
2287,Tor::N,darvoza,poarta
2288,Tor::N,darvoza,porttâ
2289,Tor::N,darvoza,uustõk
2290,Tor::N,darvoza,čuâlluhss
2291,Tor::N,darvoza,уккс
2292,Zaun::N,panjara,haakene
2293,Zaun::N,panjara,jerra
2294,Zaun::N,panjara,gárdde
2295,Zaun::N,panjara,áidi
2296,Zaun::N,panjara,äiđi
2297,Zaun::N,panjara,äidd
2298,Zaun::N,panjara,čuâll
2299,Zaun::N,panjara,а̄ййт
2300,Dach::N,tom,rehpie
2301,Dach::N,tom,dæhkko
2302,Dach::N,tom,gáhttu
2303,Dach::N,tom,káttu
2304,Dach::N,tom,laakk
2305,Dach::N,tom,пэ̄ҏҏтэ̄ля
2306,Dach::N,tom,кры̄ша
2307,Leiter::N,narvon,raajtere
2308,Leiter::N,narvon,tjajmos
2309,Leiter::N,narvon,boagos
2310,Leiter::N,narvon,ráidalas
2311,Leiter::N,narvon,raidlâs
2312,Leiter::N,narvon,лествец
2313,Besen::N,supurgi,saehpie
2314,Besen::N,supurgi,gaerpene
2315,Besen::N,supurgi,njáman
2316,Besen::N,supurgi,luvdá
2317,Besen::N,supurgi,luvdá
2318,Besen::N,supurgi,västt
2319,Besen::N,supurgi,ва̄сст
2320,Spaten::N,bel,gåajvoe
2321,Spaten::N,bel,spádá
2322,Spaten::N,bel,goajvvo
2323,Spaten::N,bel,goaivu
2324,Spaten::N,bel,kuái'vu
2325,Spaten::N,bel,kuäivv
2326,Spaten::N,bel,куаййв
2327,Schaufel::N,kurak,gåajvoe
2328,Schaufel::N,kurak,gåjvun
2329,Schaufel::N,kurak,goajvvo
2330,Schaufel::N,kurak,goaivu
2331,Schaufel::N,kurak,kuái'vu
2332,Schaufel::N,kurak,kuäivv
2333,Schaufel::N,kurak,куаййв
2334,Gabel::N,bilka,tjåagka
2335,Gabel::N,bilka,gáffil
2336,Gabel::N,bilka,káffal
2337,Gabel::N,bilka,kaahvâl
2338,Gabel::N,bilka,velkk
2339,Gabel::N,bilka,а̄лльс
2340,Löffel::N,qoshiq,buste
2341,Löffel::N,qoshiq,bassti
2342,Löffel::N,qoshiq,baste
2343,Löffel::N,qoshiq,pastem
2344,Löffel::N,qoshiq,pâ´sttem
2345,Löffel::N,qoshiq,пасьтэмь
2346,Messer::N,pichoq,nejpie
2347,Messer::N,pichoq,nijbbe
2348,Messer::N,pichoq,niibi
2349,Messer::N,pichoq,nijbe
2350,Messer::N,pichoq,nei´bb
2351,Messer::N,pichoq,ныййп
2352,Nagel::N,mix,spæjhkere
2353,Nagel::N,mix,spiger
2354,Nagel::N,mix,návlle
2355,Nagel::N,mix,spiikkár
2356,Nagel::N,mix,spijkkár
2357,Nagel::N,mix,näu´ll
2358,Nagel::N,mix,на̄ввьл
2359,Netz::N,to'r,viermie
2360,Netz::N,to'r,viermme
2361,Netz::N,to'r,næhtta
2362,Netz::N,to'r,fierbmi
2363,Netz::N,to'r,viermi
2364,Netz::N,to'r,säi´mm
2365,Netz::N,to'r,нӯжхьт
2366,Haken::N,ilgak,kruehkie
2367,Haken::N,ilgak,ruohkke
2368,Haken::N,ilgak,vagge
2369,Haken::N,ilgak,roahkki
2370,Haken::N,ilgak,faggi
2371,Haken::N,ilgak,kuák'ki
2372,Haken::N,ilgak,kuä´ǩ'ǩ
2373,Haken::N,ilgak,ва̄ӈӈк
2374,Haken::N,ilgak,куэххьк
2375,Griff::N,sop,rehpie
2376,Griff::N,sop,taatje
2377,Griff::N,sop,gavlla
2378,Griff::N,sop,guottáldahka
2379,Griff::N,sop,geavja
2380,Griff::N,sop,novdâ
2381,Griff::N,sop,nõđđ
2382,Griff::N,sop,kå´ǧǧ
2383,Griff::N,sop,нэ̄дт
2384,Griff::N,tutqich,rehpie
2385,Griff::N,tutqich,taatje
2386,Griff::N,tutqich,gavlla
2387,Griff::N,tutqich,guottáldahka
2388,Griff::N,tutqich,geavja
2389,Griff::N,tutqich,novdâ
2390,Griff::N,tutqich,nõđđ
2391,Griff::N,tutqich,kå´ǧǧ
2392,Griff::N,tutqich,нэ̄дт
2393,Schloss::N,qulf,laesie
2394,Schloss::N,qulf,lássa
2395,Schloss::N,qulf,lohkka
2396,Schloss::N,qulf,lukkâ
2397,Schloss::N,qulf,lokk
2398,Schloss::N,qulf,ло̄ххк
2399,Bild::N,rasm,guvvie
2400,Bild::N,rasm,gåvvå
2401,Bild::N,rasm,govva
2402,Bild::N,rasm,koṿe
2403,Bild::N,rasm,kartt
2404,Bild::N,rasm,картина
2405,Figur::N,shakl,guvvie
2406,Figur::N,shakl,gåvos
2407,Figur::N,shakl,figuvrra
2408,Figur::N,shakl,figuvra
2409,Figur::N,shakl,kovos
2410,Figur::N,shakl,kuâŋas
2411,Puppe::N,ko'g'irchoq,dåahka
2412,Puppe::N,ko'g'irchoq,dåhkko
2413,Puppe::N,ko'g'irchoq,doahkko
2414,Puppe::N,ko'g'irchoq,dohkká
2415,Puppe::N,ko'g'irchoq,duhkká
2416,Puppe::N,ko'g'irchoq,kuuhlaž
2417,Puppe::N,ko'g'irchoq,кукла
2418,Beutel::N,to'rva,voessetje
2419,Beutel::N,to'rva,påvsså
2420,Beutel::N,to'rva,seahkaš
2421,Beutel::N,to'rva,bursa
2422,Beutel::N,to'rva,guhkkár
2423,Beutel::N,to'rva,čooṿâs
2424,Beutel::N,to'rva,siâk'k
2425,Beutel::N,to'rva,kå´ššel
2426,Beutel::N,to'rva,ве̄ҏҏц
2427,Bündel::N,bog'lam,paantje
2428,Bündel::N,bog'lam,buduk
2429,Bündel::N,bog'lam,gurppe
2430,Bündel::N,bog'lam,gihppu
2431,Bündel::N,bog'lam,kiäs'tu
2432,Bündel::N,bog'lam,šnâpp
2433,Bündel::N,bog'lam,пуччк
2434,Tasche::N,kissa,veaskoe
2435,Tasche::N,kissa,væssko
2436,Tasche::N,kissa,lávkka
2437,Tasche::N,kissa,lávka
2438,Tasche::N,kissa,seahkka
2439,Tasche::N,kissa,lavkkâ
2440,Tasche::N,kissa,laukk
2441,Tasche::N,kissa,суӎӎьк
2442,Tasche::N,kissa,ло̄а̄ффк
2443,Eimer::N,chelak,bæhtoe
2444,Eimer::N,chelak,skiello
2445,Eimer::N,chelak,skállu
2446,Eimer::N,chelak,eebir
2447,Eimer::N,chelak,skääll
2448,Eimer::N,chelak,е̄мьперь
2449,Deckel::N,qopqoq,luehkie
2450,Deckel::N,qopqoq,låhkke
2451,Deckel::N,qopqoq,lohkki
2452,Deckel::N,qopqoq,lokke
2453,Deckel::N,qopqoq,lå´ǩǩ
2454,Deckel::N,qopqoq,ко̄а̄ххтнэсс
2455,Geschirr::N,idish,lihtie
2456,Geschirr::N,idish,lihte
2457,Geschirr::N,idish,lihtit
2458,Geschirr::N,idish,litte
2459,Geschirr::N,idish,kärldõk
2460,Geschirr::N,idish,ка̄ррь
2461,Sack::N,qop,voesse
2462,Sack::N,qop,vuossa
2463,Sack::N,qop,seahkka
2464,Sack::N,qop,sekkâ
2465,Sack::N,qop,siâk'k
2466,Sack::N,qop,ве̄ҏҏц
2467,Tasse::N,piyola,guksie
2468,Tasse::N,piyola,gåhppå
2469,Tasse::N,piyola,gohppu
2470,Tasse::N,piyola,pollo
2471,Tasse::N,piyola,kopp
2472,Tasse::N,piyola,на̄ххьп
2473,Topf::N,tuvak,baetie
2474,Topf::N,tuvak,krovhte
2475,Topf::N,tuvak,rujtta
2476,Topf::N,tuvak,giebbme
2477,Topf::N,tuvak,báhti
2478,Topf::N,tuvak,gievdni
2479,Topf::N,tuvak,pääti
2480,Topf::N,tuvak,kruâitt
2481,Topf::N,tuvak,кӣммьн
2482,Kessel::N,qozon,giebnie
2483,Kessel::N,qozon,skallo
2484,Kessel::N,qozon,giebbme
2485,Kessel::N,qozon,gieđbmi
2486,Kessel::N,qozon,kiem'ni
2487,Kessel::N,qozon,ǩie´mnn
2488,Kessel::N,qozon,кӣммьн
2489,Essen::N,tomoq,åesie
2490,Essen::N,tomoq,beapmoe
2491,Essen::N,tomoq,biebbmo
2492,Essen::N,tomoq,borramuš
2493,Essen::N,tomoq,purrâmâš
2494,Essen::N,tomoq,porrmõš
2495,Essen::N,tomoq,по̄ррмушш
2496,Nahrung::N,emak,beapmoe
2497,Nahrung::N,emak,biebbmo
2498,Nahrung::N,emak,biebmu
2499,Nahrung::N,emak,purrâmâš
2500,Nahrung::N,emak,porrmõš
2501,Nahrung::N,emak,по̄ррмушш
2502,Speise::N,taom,beapmoe
2503,Speise::N,taom,biebbmo
2504,Speise::N,taom,biebmu
2505,Speise::N,taom,määlis
2506,Speise::N,taom,aasâs
2507,Speise::N,taom,porrmõš
2508,Speise::N,taom,по̄ррмушш
2509,Fleisch::N,go'sht,bearkoe
2510,Fleisch::N,go'sht,oadtje
2511,Fleisch::N,go'sht,bierggo
2512,Fleisch::N,go'sht,biergu
2513,Fleisch::N,go'sht,uáž'ži
2514,Fleisch::N,go'sht,vuä´ǯ'ǯ
2515,Fleisch::N,go'sht,вуэннч
2516,Getreide::N,g'alla,gernie
2517,Getreide::N,g'alla,gårnne
2518,Getreide::N,g'alla,gordni
2519,Getreide::N,g'alla,valje
2520,Getreide::N,g'alla,ле̄ййп
2521,Brei::N,bo'tqa,kraavhtse
2522,Brei::N,bo'tqa,ráktsa
2523,Brei::N,bo'tqa,buvru
2524,Brei::N,bo'tqa,suoḥâd
2525,Brei::N,bo'tqa,hutt
2526,Brei::N,bo'tqa,уххт
2527,Brot::N,non,gaahkoe
2528,Brot::N,non,lájbbe
2529,Brot::N,non,stummpa
2530,Brot::N,non,láibi
2531,Brot::N,non,gáhkku
2532,Brot::N,non,leibi
2533,Brot::N,non,lei´bb
2534,Brot::N,non,ле̄ййп
2535,Scheibe::N,disk,snaejrie
2536,Scheibe::N,disk,sárdde
2537,Scheibe::N,disk,vajahas
2538,Scheibe::N,disk,časkkis
2539,Scheibe::N,disk,ča'skes
2540,Scheibe::N,disk,ku´sǩǩ
2541,Scheibe::N,disk,кусськ
2542,Fett::N,moy,buejtie
2543,Fett::N,moy,vuodja
2544,Fett::N,moy,buoidi
2545,Fett::N,moy,pyei'di
2546,Fett::N,moy,puõi´dd
2547,Fett::N,moy,пуййт
2548,Butter::N,yog',voeje
2549,Butter::N,yog',vuodja
2550,Butter::N,yog',vuodja
2551,Butter::N,yog',vuojâ
2552,Butter::N,yog',vuõjj
2553,Butter::N,yog',вӯйй
2554,Öl::N,moy,ålja
2555,Öl::N,moy,ulljo
2556,Öl::N,moy,oalljo
2557,Öl::N,moy,olju
2558,Öl::N,moy,oljo
2559,Öl::N,moy,vuõjj
2560,Öl::N,moy,вӯйй
2561,Salz::N,tuz,saelhtie
2562,Salz::N,tuz,sállte
2563,Salz::N,tuz,sálti
2564,Salz::N,tuz,sältti
2565,Salz::N,tuz,sä´ltt
2566,Salz::N,tuz,сӯлль
2567,Suppe::N,sho'rva,joptse
2568,Suppe::N,sho'rva,jupptsa
2569,Suppe::N,sho'rva,málli
2570,Suppe::N,sho'rva,määḷi
2571,Suppe::N,sho'rva,lieṃâ
2572,Suppe::N,sho'rva,liõmm
2573,Suppe::N,sho'rva,лӣмм
2574,Honig::N,asal,hååneske
2575,Honig::N,asal,meda
2576,Honig::N,asal,miehta
2577,Honig::N,asal,mietâ
2578,Honig::N,asal,miõtt
2579,Honig::N,asal,мӣдт
2580,Milch::N,sut,mielhkie
2581,Milch::N,sut,mielkke
2582,Milch::N,sut,mielki
2583,Milch::N,sut,miel'kki
2584,Milch::N,sut,mie´lǩǩ
2585,Milch::N,sut,ма̄ййт
2586,Tee::N,choy,löövje
2587,Tee::N,choy,tedja
2588,Tee::N,choy,deadju
2589,Tee::N,choy,čee
2590,Tee::N,choy,teej̣â
2591,Tee::N,choy,čee
2592,Tee::N,choy,чайй
2593,Leder::N,charm,hovre
2594,Leder::N,charm,sassne
2595,Leder::N,charm,náhkki
2596,Leder::N,charm,leaira
2597,Leder::N,charm,čevđi
2598,Leder::N,charm,čåu´dd
2599,Leder::N,charm,на̄ххьк
2600,Wolle::N,jun,ålloe
2601,Wolle::N,jun,hullo
2602,Wolle::N,jun,ullu
2603,Wolle::N,jun,ullo
2604,Wolle::N,jun,oll
2605,Wolle::N,jun,улл
2606,Stoff::N,mato,tyjje
2607,Stoff::N,mato,gápptás
2608,Stoff::N,mato,stoaffa
2609,Stoff::N,mato,ávnnas
2610,Stoff::N,mato,käägus
2611,Stoff::N,mato,aaunâs
2612,Stoff::N,mato,лыййн
2613,Nadel::N,igna,naaloe
2614,Nadel::N,igna,nállo
2615,Nadel::N,igna,nállu
2616,Nadel::N,igna,nááḷu
2617,Nadel::N,igna,neu´ll
2618,Nadel::N,igna,нӣввьл
2619,Faden::N,ip,laejkie
2620,Faden::N,ip,hárppo
2621,Faden::N,ip,árpu
2622,Faden::N,ip,läigi
2623,Faden::N,ip,lääi´j
2624,Faden::N,ip,сӯнн
2625,Knopf::N,tugma,balhka
2626,Knopf::N,tugma,boallo
2627,Knopf::N,tugma,boallu
2628,Knopf::N,tugma,puál'lu
2629,Knopf::N,tugma,puäll
2630,Knopf::N,tugma,пуалл
2631,Knoten::N,tugun,tjoelme
2632,Knoten::N,tugun,tjuolmma
2633,Knoten::N,tugun,čuolbma
2634,Knoten::N,tugun,čuol'mâ
2635,Knoten::N,tugun,čuõlmm
2636,Knoten::N,tugun,чӯллм
2637,Farbe::N,bo'yok,klaerie
2638,Farbe::N,bo'yok,ivnne
2639,Farbe::N,bo'yok,bájnno
2640,Farbe::N,bo'yok,mola
2641,Farbe::N,bo'yok,fearga
2642,Farbe::N,bo'yok,maalâ
2643,Farbe::N,bo'yok,páinu
2644,Farbe::N,bo'yok,kälkk
2645,Farbe::N,bo'yok,по̄а̄ййн
2646,Kleidung::N,kiyim,tyjje
2647,Kleidung::N,kiyim,gárvvo
2648,Kleidung::N,kiyim,bivttas
2649,Kleidung::N,kiyim,piivtâs
2650,Kleidung::N,kiyim,pivoh
2651,Kleidung::N,kiyim,piiutâs
2652,Kleidung::N,kiyim,о̄а̄з
2653,Hemd::N,ko'ylak,sjåarhtoe
2654,Hemd::N,ko'ylak,skirtto
2655,Hemd::N,ko'ylak,báidi
2656,Hemd::N,ko'ylak,päiđi
2657,Hemd::N,ko'ylak,päidd
2658,Hemd::N,ko'ylak,па̄ййт
2659,Kragen::N,yoqa,döörhke
2660,Kragen::N,yoqa,tjiebet
2661,Kragen::N,yoqa,tjehpuris
2662,Kragen::N,yoqa,čeabet
2663,Kragen::N,yoqa,kráva
2664,Kragen::N,yoqa,siä'pulâs
2665,Kragen::N,yoqa,seäp'plõs
2666,Kragen::N,yoqa,ко̄а̄влас
2667,Ärmel::N,yeng,sissie
2668,Ärmel::N,yeng,sasse
2669,Ärmel::N,yeng,soadji
2670,Ärmel::N,yeng,suájá
2671,Ärmel::N,yeng,suäjj
2672,Ärmel::N,yeng,суэйй
2673,Hose::N,shim,måvhka
2674,Hose::N,shim,båkså
2675,Hose::N,shim,buvssat
2676,Hose::N,shim,puuvsah
2677,Hose::N,shim,puus
2678,Hose::N,shim,пукс
2679,Hose::N,shim,ко̄а̄дтӭ
2680,Gürtel::N,tasma,juvvie
2681,Gürtel::N,tasma,beelhte
2682,Gürtel::N,tasma,avve
2683,Gürtel::N,tasma,getsam
2684,Gürtel::N,tasma,boagán
2685,Gürtel::N,tasma,pooṿij
2686,Gürtel::N,tasma,puäǥǥanj
2687,Gürtel::N,tasma,эвв
2688,Mütze::N,shapka,tjohpe
2689,Mütze::N,shapka,gahper
2690,Mütze::N,shapka,gahpir
2691,Mütze::N,shapka,kappeer
2692,Mütze::N,shapka,keä´p'per
2693,Mütze::N,shapka,кабперь
2694,Schuh::N,but,gaamege
2695,Schuh::N,but,gáma
2696,Schuh::N,but,skuovva
2697,Schuh::N,but,gáma
2698,Schuh::N,but,kaamâ
2699,Schuh::N,but,kaammi
2700,Schuh::N,but,камаша
2701,Stiefel::N,botinka,steeblege
2702,Stiefel::N,botinka,stiebil
2703,Stiefel::N,botinka,sáhpis
2704,Stiefel::N,botinka,sáppat
2705,Stiefel::N,botinka,steevvil
2706,Stiefel::N,botinka,sa´ppi
2707,Stiefel::N,botinka,са̄ххпе
2708,Ring::N,yuzuk,rïngke
2709,Ring::N,yuzuk,suormas
2710,Ring::N,yuzuk,suorpmas
2711,Ring::N,yuzuk,suormâs
2712,Ring::N,yuzuk,suõrmâs
2713,Ring::N,yuzuk,сӯрмас
2714,Band::N,rishta,baante
2715,Band::N,rishta,bádde
2716,Band::N,rishta,báddi
2717,Band::N,rishta,päddi
2718,Band::N,rishta,liântt
2719,Band::N,rishta,källre´ppiǩ
2720,Band::N,rishta,ля̄ӊӊт
2721,Kamm::N,taroq,gaampe
2722,Kamm::N,taroq,rájdam
2723,Kamm::N,taroq,tjåhkom
2724,Kamm::N,taroq,čohkun
2725,Kamm::N,taroq,čohhoom
2726,Kamm::N,taroq,čååǥǥam
2727,Kamm::N,taroq,чоагкь
2728,Spiegel::N,ko'zgu,guelmiedahke
2729,Spiegel::N,ko'zgu,spiedjil
2730,Spiegel::N,ko'zgu,speajal
2731,Spiegel::N,ko'zgu,speeijal
2732,Spiegel::N,ko'zgu,suei´mkar
2733,Spiegel::N,ko'zgu,кыффкэмка̄ррь
2734,Spiegel::N,ko'zgu,зе̄ркал
2735,Riemen::N,qayish,györtenje
2736,Riemen::N,qayish,rájppe
2737,Riemen::N,qayish,garttsa
2738,Riemen::N,qayish,lávži
2739,Riemen::N,qayish,läbži
2740,Riemen::N,qayish,läbǯǯ
2741,Riemen::N,qayish,ре̄ммь
2742,Schnur::N,bog'ich,gurrie
2743,Schnur::N,bog'ich,gáras
2744,Schnur::N,bog'ich,garca
2745,Schnur::N,bog'ich,orrâ
2746,Schnur::N,bog'ich,nue´rr
2747,Schnur::N,bog'ich,нӯррь
2748,Leine::N,etak,baante
2749,Leine::N,etak,gájnno
2750,Leine::N,etak,báddi
2751,Leine::N,etak,oarra
2752,Leine::N,etak,läbži
2753,Leine::N,etak,läbǯǯ
2754,Leine::N,etak,ла̄ммч
2755,Decke::N,odyol,gaptjese
2756,Decke::N,odyol,rádno
2757,Decke::N,odyol,gåbtjås
2758,Decke::N,odyol,tæhppin
2759,Decke::N,odyol,govččas
2760,Decke::N,odyol,loovdâ
2761,Decke::N,odyol,räänn
2762,Decke::N,odyol,ра̄нн
2763,Kissen::N,yostiq,nalhke
2764,Kissen::N,yostiq,guoddá
2765,Kissen::N,yostiq,oajvevuolle
2766,Kissen::N,yostiq,guoddá
2767,Kissen::N,yostiq,bolsttar
2768,Kissen::N,yostiq,polster
2769,Kissen::N,yostiq,pee´ren
2770,Kissen::N,yostiq,pooddâšǩ
2771,Kissen::N,yostiq,по̄дэшк
2772,Tuch::N,gazlama,tyjje
2773,Tuch::N,gazlama,tyddja
2774,Tuch::N,gazlama,gådo
2775,Tuch::N,gazlama,liidni
2776,Tuch::N,gazlama,läđđee
2777,Tuch::N,gazlama,re´ppiǩ
2778,Tuch::N,gazlama,ree´ppiǩ
2779,Tuch::N,gazlama,ребпехь
2780,Handtuch::N,sochiq,njaamelijnie
2781,Handtuch::N,sochiq,sigárdahka
2782,Handtuch::N,sochiq,sihkaldat
2783,Handtuch::N,sochiq,siholdâs
2784,Handtuch::N,sochiq,seekkldõs
2785,Handtuch::N,sochiq,u´tree´lniǩ
2786,Handtuch::N,sochiq,отеральнэхьк
2787,Kraft::N,kuch,faamoe
2788,Kraft::N,kuch,fábmo
2789,Kraft::N,kuch,fápmu
2790,Kraft::N,kuch,fááṃu
2791,Kraft::N,kuch,viõkk
2792,Kraft::N,kuch,вӣгк
2793,Stärke::N,quvvat,vieksiesvoete
2794,Stärke::N,quvvat,gievrrudahka
2795,Stärke::N,quvvat,gievrrodus
2796,Stärke::N,quvvat,veahka
2797,Stärke::N,quvvat,vuoibmi
2798,Stärke::N,quvvat,viek'sâvuotâ
2799,Stärke::N,quvvat,viõkk
2800,Stärke::N,quvvat,са̄м
2801,Stärke::N,quvvat,вӣгк
2802,Gesundheit::N,sog'lik,healsoe
2803,Gesundheit::N,sog'lik,starne
2804,Gesundheit::N,sog'lik,hælsso
2805,Gesundheit::N,sog'lik,varresvuohta
2806,Gesundheit::N,sog'lik,dearvvasvuohta
2807,Gesundheit::N,sog'lik,tie'rvâsvuotâ
2808,Gesundheit::N,sog'lik,tiõrvâsvuõtt
2809,Gesundheit::N,sog'lik,тӣрвасвӯдт
2810,Krankheit::N,kasallik,skïemtjelasse
2811,Krankheit::N,kasallik,skihpudahka
2812,Krankheit::N,kasallik,dávdda
2813,Krankheit::N,kasallik,vihke
2814,Krankheit::N,kasallik,dávda
2815,Krankheit::N,kasallik,tavdâ
2816,Krankheit::N,kasallik,puá'cuvuotâ
2817,Krankheit::N,kasallik,kõpp
2818,Krankheit::N,kasallik,puõccmoš
2819,Krankheit::N,kasallik,кэ̄бп
2820,Schmerz::N,og'riq,haerhpie
2821,Schmerz::N,og'riq,bávtjas
2822,Schmerz::N,og'riq,bávčča
2823,Schmerz::N,og'riq,tuške
2824,Schmerz::N,og'riq,poovčâs
2825,Schmerz::N,og'riq,tå´sǩǩ
2826,Schmerz::N,og'riq,кэ̄бп
2827,Wunde::N,yara,saejrie
2828,Wunde::N,yara,hávve
2829,Wunde::N,yara,hávvi
2830,Wunde::N,yara,hävvi
2831,Wunde::N,yara,hää´vv
2832,Wunde::N,yara,ра̄ӊӊҍ
2833,Fieber::N,bezgak,vaejlie
2834,Fieber::N,bezgak,fiebar
2835,Fieber::N,bezgak,báhkkadávda
2836,Fieber::N,bezgak,žaar
2837,Fieber::N,bezgak,жоарр
2838,Arznei::N,dori,daalhkesh
2839,Arznei::N,dori,dálkas
2840,Arznei::N,dori,dálkkas
2841,Arznei::N,dori,taalhâs
2842,Arznei::N,dori,lekittâs
2843,Arznei::N,dori,taalkâs
2844,Arznei::N,dori,лоаддв
2845,Brücke::N,ko'prik,pruvvie
2846,Brücke::N,ko'prik,råvve
2847,Brücke::N,ko'prik,šaldi
2848,Brücke::N,ko'prik,šalde
2849,Brücke::N,ko'prik,mostt
2850,Brücke::N,ko'prik,мо̄сст
2851,Brunnen::N,buloq,prutnie
2852,Brunnen::N,buloq,ruddne
2853,Brunnen::N,buloq,gáivo
2854,Brunnen::N,buloq,káivu
2855,Brunnen::N,buloq,käivv
