,Concept_ID,ga,lez
792,zweiter::A,dóú,кьвед лагьай
793,zweiter::A,dara,кьвед лагьай
794,dritter::A,tríú,пуд лагьай
795,dritter::A,treas,пуд лагьай
796,letzter::A,déanach,эхиримжи
797,letzter::A,deireanach,эхиримжи
798,allein::ADV,i d'aonar,кьилди
799,auf einmal::ADV,ag an am céanna,
800,zusammen::ADV,le chéile,санал
801,zusammen::ADV,in eineacht,санал
802,lange::ADV,fada,яргъалди
803,plötzlich::ADV,go tobann,садлагьана
804,plötzlich::ADV,i dtobainne,садлагьана
805,sofort::ADV,ar an toirt,гьасятда
806,sofort::ADV,ar an bpointe,гьасятда
807,später::ADV,níos déanaí,гуьгъуьнлай
808,jetzt::ADV,anois,гила
809,heute::ADV,inniu,къе
810,morgen::ADV,amárach,пака
811,bald::ADV,go luath,мукьва
812,bald::ADV,go luath,мукьвара
813,bald::ADV,gan mhoill,мукьва
814,bald::ADV,gan mhoill,мукьвара
815,dann::ADV,ansin,ахпа
816,gestern::ADV,inné,накь
817,einst::ADV,tráth,садра
818,einst::ADV,uair amháin,садра
819,damals::ADV,ag an am,а чӏавуз
820,damals::ADV,an t-am sin,а чӏавуз
821,danach::ADV,ina dhiaidh sin,ахпа
822,vorher::ADV,cheana,вилик
823,vorher::ADV,roimhe sin,вилик
824,zuerst::ADV,ar dtús,сифте
825,einmal::ADV,uair amháin,садра
826,manchmal::ADV,uaireanta,гагь-гагь
827,oft::ADV,minic,гзаф вахтара
828,immer::ADV,i gcónaí,гьамиша
829,niemals::ADV,riamh,са чӏавузни
830,niemals::ADV,riamh,са вахтундани
831,hier::ADV,anseo,ина
832,hierhin::ADV,anseo,иниз
833,von hier::ADV,an áit seo,инай
834,dort::ADV,ann,ана
835,dort::ADV,ansin,ана
836,dorthin::ADV,ann,аниз
837,dorthin::ADV,ansin,аниз
838,geradeaus::ADV,ar aghaidh,дуьз
839,rückwärts::ADV,siar,кьулухъ
840,zurück::ADV,ar ais,
841,unten::ADV,thíos,агъада
842,hinab::ADV,síos,агъуз
843,oben::ADV,thuas,винел
844,hinauf::ADV,suas,виниз
845,überall::ADV,i ngach áit,вирина
846,überall::ADV,ar fud na háite,вирина
847,nicht::ADV,ní,ваъ
848,nicht::ADV,cha,ваъ
849,ein wenig::ADV,beagán,са тӏимил
850,kaum::ADV,ar éigean,жизви
851,sehr::ADV,an-,лап
852,so::ADV,chomh,икӏ
853,so::ADV,mar sin,икӏ
854,noch::ADV,fós,гьеле
855,noch::ADV,go fóill,гьеле
856,nur::ADV,amháin,анжах
857,nur::ADV,níl ach,анжах
858,schon::ADV,cheana,хъувуна
859,schon::ADV,cheana,мадни дардиз
860,schon::ADV,cheana,мадни гуьтӏуьз
861,schon::ADV,cheana,мадни гуьтӏуь я
862,schon::ADV,cheana féin,хъувуна
863,schon::ADV,cheana féin,мадни дардиз
864,schon::ADV,cheana féin,мадни гуьтӏуьз
865,schon::ADV,cheana féin,мадни гуьтӏуь я
866,wieder::ADV,arís,
867,wieder::ADV,athuair,
868,vergebens::ADV,amú,нагьакь
869,vergebens::ADV,amú,нагьакьа
870,vergebens::ADV,in aisce,нагьакь
871,vergebens::ADV,in aisce,нагьакьа
872,vor::PRP,ar thosach,вилик
873,hinter::PRP,laistiar de,кьулухъ
874,hinter::PRP,taobh thiar de,кьулухъ
875,unter::PRP,faoi,кӏаник
876,durch::PRP,trí,арадай
877,durch::PRP,trí,-кай хкатна
878,neben::PRP,taobh le,патав
879,neben::PRP,taobh le,мукьув
880,neben::PRP,in aice le,патав
881,neben::PRP,in aice le,мукьув
882,zwischen::PRP,idir,ара
883,zwischen::PRP,idir,арада
884,wegen::PRP,de bharr,гъиляй
885,wegen::PRP,mar gheall ar,гъиляй
886,dies::PRN,seo,и
887,dies::PRN,seo,им
888,das::PRN,sin,а
889,das::PRN,sin,ам
890,alles::PRN,gach rud,вири
891,alles::PRN,gach rud,михьиз
892,ich::PRN,mé,за
893,ich::PRN,mé,зун
894,ich::PRN,mise,за
895,ich::PRN,mise,зун
896,du::PRN,tú,вун
897,du::PRN,tusa,вун
898,er::PRN,sé,ам
899,er::PRN,sé,гьа
900,er::PRN,seisean,ам
901,er::PRN,seisean,гьа
902,wir::PRN,sinn,чун
903,ihr::PRN,sibh,куьн
904,ihr::PRN,sibhse,куьн
905,sie::PRN,siad,абур
906,sie::PRN,siadsan,абур
907,was::FPRN,cad,вуч
908,was::FPRN,céard,вуч
909,wer::FPRN,cé,вуж
910,wo::FADV,cá,гьина
911,wo::FADV,cén áit,гьина
912,wohin::FADV,cá,гьиниз
913,wohin::FADV,cén áit,гьиниз
914,wie::FADV,conas,гьикӏ
915,wie::FADV,cén chaoi,гьикӏ
916,warum::FADV,cén fáth,вучиз
917,warum::FADV,cad chuige,вучиз
918,wieviel::FNUM,cá mhéad,шумуд
919,eins::NUM,aon,са
920,zwei::NUM,dhá,кьвед
921,drei::NUM,trí,пуд
922,vier::NUM,ceathair,кьуд
923,fünf::NUM,cúig,вад
924,sechs::NUM,sé,ругуд
925,sieben::NUM,seacht,ирид
926,acht::NUM,ocht,муьжуьд
927,neun::NUM,naoi,кӏуьд
928,zehn::NUM,deich,цӏуд
929,elf::NUM,aon déag,цӏусад
930,zwölf::NUM,dó dhéag,цӏикьвед
931,zwanzig::NUM,fiche,къад
932,dreißig::NUM,tríocha,къанницӏуд
933,vierzig::NUM,daichead,яхцӏур
934,vierzig::NUM,ceathracha,яхцӏур
935,fünfzig::NUM,caoga,яхцӏурни цӏуд
936,sechzig::NUM,seasca,пудкъад
937,siebzig::NUM,seachtó,пудкъанни цӏуд
938,achtzig::NUM,ochtó,кьудкъад
939,neunzig::NUM,nócha,кьудкъанни цӏуд
940,hundert::NUM,céad,виш
941,tausend::NUM,míle,агъзур
942,und::CNJ,agus,ва
943,oder::CNJ,nó,я
944,stehen::V,seas,акъвазун
945,sitzen::V,suigh,ацукьун
946,liegen::V,luigh,къаткун
947,hängen::V,tá crochta,куьрс хьун
948,werden::V,éirigh,хьун
949,passieren::V,tarlaigh,хьун
950,beginnen::V,tosaigh,башламиш хьун
951,enden::V,críochnaigh,куьтягь хьун
952,wechseln::V,athraigh,дегиш хьун
953,aufgehen[Sonne]::V,éirigh,экъечӏун
954,untergehen[Sonne]::V,fuin,акӏун
955,untergehen[Sonne]::V,téigh faoi,акӏун
956,scheinen[Sonne]::V,taitin,ишигь гун
957,scheinen[Sonne]::V,soilsigh,ишигь гун
958,donnern::V,tá toirneach ann,къукърумар авун
959,wehen::V,séid,
960,strömen::V,sil,авахьун
961,fließen::V,rith,авахьун
962,fließen::V,snigh,авахьун
963,sich drehen::V,cas,элкъуьн
964,sich drehen::V,imrothlaigh,элкъуьн
965,schwanken::V,luasc,юзун
966,schwingen::V,luasc,галтад хьун
967,fallen::V,tit,аватун
968,brennen::V,dóigh,кун
969,brennen::V,dóigh,ккун
970,rauchen::V,plúch toite,
971,regnen::V,báistigh,къун
972,regnen::V,tá ag cur báistí,къун
973,gefrieren::V,sioc,муркӏади кьун
974,gefrieren::V,reoigh,муркӏади кьун
975,tauen::V,leáigh,цӏурун
976,tauen::V,coscair,цӏурун
977,schmelzen::V,leáigh,цӏурун
978,trocknen::V,triomaigh,кьурун
979,sieden::V,fiuch,ругун
980,sieden::V,beirigh,ругун
981,faulen::V,lobh,кутӏун
982,faulen::V,dreoigh,кутӏун
983,verfaulen::V,lobh,чуьруьтмиш хьун
984,verfaulen::V,lobh,кутӏун
985,verfaulen::V,feoigh,чуьруьтмиш хьун
986,verfaulen::V,feoigh,кутӏун
987,reißen::V,bris,атӏун
988,reißen::V,bris,къазунун
989,versinken::V,téigh síos,батмиш хьун
990,vergehen::V,téigh thart,алатун
991,erscheinen::V,tar,майдандиз акъатун
992,verschwinden::V,imigh,квахьун
993,sinken::V,tit,элекьун
994,sinken::V,ísligh,элекьун
995,abnehmen::V,maolaigh,тӏимил хьун
996,abnehmen::V,maolaigh,гъвечӏи хьун
997,abnehmen::V,laghdaigh,тӏимил хьун
998,abnehmen::V,laghdaigh,гъвечӏи хьун
999,zunehmen::V,méadaigh,артух хьун
1000,steigen::V,éirigh,хкаж хьун
1001,wachsen::V,fás,экъечӏун
1002,glänzen::V,lonraigh,цӏарцӏар гун
1003,funkeln::V,drithligh,нур гун
1004,lärmen::V,tóg callán,ван авун
1005,läuten::V,buail,зенг ягъун
1006,klingeln::V,buail,зенг ягъун
1007,klirren::V,cling,зигринг авун
1008,brausen::V,búir,къати хьун
1009,rauschen::V,tá ag siosarnach,вишриш авун
1010,klingen::V,tá glór ag,ван авун
1011,bellen::V,amhastraigh,элуькьун
1012,heulen::V,glam,къув ягъун
1013,blasen::V,séid,уф гун
1014,pfeifen::V,lig fead,уьфт ягъун
1015,schreien::V,béic,гьараюн
1016,schreien::V,glaoigh,гьараюн
1017,stöhnen::V,lig cnead,суза авун
1018,zittern::V,crith,зурзун
1019,zittern::V,creathnaigh,зурзун
1020,leben::V,mair,яшамиш хьун
1021,geboren werden::V,rugadh,хьун
1022,atmen::V,análaigh,нефес чӏугун
1023,trinken::V,ól,хъун
1024,essen::V,ith,тӏуьн
1025,schlucken::V,slog,туькьуьнун
1026,müde werden::V,tuirsigh,галатун
1027,müde werden::V,tuirsigh,юргъун хьун
1028,einschlafen::V,tit ina chodladh,ксун
1029,schlafen::V,codail,ксун
1030,aufwachen::V,múscail,ахварай аватун
1031,aufstehen::V,éirigh,къарагъун
1032,sich erholen::V,lig scíth,ял ягъун
1033,krank werden::V,éirigh tinn,кефсуз хьун
1034,krank sein::V,tá tinn,тӏа хьун
1035,schmerzen::V,tá pian i,тӏа хьун
1036,husten::V,déan casacht,уьгьуь ягъун
1037,genesen::V,téarnaigh,сагъ хъхьун
1038,sterben::V,éag,кьин
1039,sterben::V,faigh bás,кьин
1040,umkommen::V,caill,терг хьун
1041,sich bewegen::V,bog,юзун
1042,sich bewegen::V,gluais,юзун
1043,sich rühren::V,corraigh,юзун
1044,sich erheben::V,seas suas,къарагъун
1045,sich setzen::V,suigh,ацукьун
1046,hinfallen::V,tit,алукьун
1047,laufen::V,siúil,къекъуьн
1048,schreiten::V,siúil,ккамар къачун
1049,spazierengehen::V,téigh ag spaisteoireacht,сейр авун
1050,eilen::V,deifrigh,тади авун
1051,eilen::V,brostaigh,тади авун
1052,sich beeilen::V,deifrigh,гьерекатун
1053,sich beeilen::V,déan deifir,гьерекатун
1054,sausen::V,luathaigh,чкурун
1055,rennen::V,rith,катун
1056,rennen::V,rith,зверун
1057,springen::V,léim,хкадарун
1058,klettern::V,dreap,акьахун
1059,schaukeln::V,téigh ar an maide corrach,
1060,kriechen::V,snámh,капаралди фин
1061,schwimmen::V,snámh,сирнав авун
1062,tauchen::V,tum,кьилихъди циз вегьин
1063,rudern::V,iomair,кьусуйралди лодка гьалун
1064,rudern::V,iomair,цуьруьгъуьлдалди кӏватӏун
1065,rudern::V,rámhaigh,кьусуйралди лодка гьалун
1066,rudern::V,rámhaigh,цуьруьгъуьлдалди кӏватӏун
1067,fahren::V,tiomáin,фин
1068,fliegen::V,eitil,лув гун
1069,fliegen::V,eitil,цавай фин
1070,gehen::V,téigh,фин
1071,weggehen::V,imigh,хъфин
1072,abfahren::V,imigh,фин
1073,abfahren::V,imigh,рекье гьатун
1074,anhalten::V,stad,акъвазун
1075,hineingehen::V,téigh isteach,гьахьун
1076,eintreten::V,téigh isteach,гьахьун
1077,kommen::V,tar,атун
1078,ankommen::V,tar,атун
1079,zurückkommen::V,fill,хтун
1080,bleiben::V,fan,амукьун
1081,warten::V,fan,гуьзлемишун
1082,erwarten::V,tá ag súil le,вил алаз акъвазун
1083,erwarten::V,tá ag dréim le,вил алаз акъвазун
1084,suchen::V,lorg,къекъуьн
1085,finden::V,faigh,жугъун
1086,finden::V,aimsigh,жугъун
1087,versuchen::V,triail,алахъун
1088,vorbereiten::V,réitigh,гьазурун
1089,lieben::V,gráigh,кӏан хьун
1090,mögen::V,taitin le,рикӏ ацукьун
1091,mögen::V,is maith le,рикӏ ацукьун
1092,lachen::V,gáir,хъуьруьн
1093,rühren::V,téigh i bhfeidhm ar,
1094,weinen::V,goil,шехьун
1095,weinen::V,caoin,шехьун
1096,schimpfen::V,tá ag clamhsán,сеперар гун
1097,schimpfen::V,tá ag clamhsán,экъуьгъунар авун
1098,sich ärgern::V,tá corraithe,хъел акатун
1099,sich fürchten::V,tá eagla ar,кичӏе хьун
1100,fürchten::V,tá eagla ar,къурхутмиш хьун
1101,fliehen::V,teith,катун
1102,flüchten::V,éalaigh,катун
1103,sehen::V,feic,акун
1104,anschauen::V,dearc,вил вегьин
1105,anschauen::V,féach ar,вил вегьин
1106,ansehen::V,breathnaigh,килигун
1107,hören::V,cluin,ван хьун
1108,zuhören::V,éist,яб гун
1109,probieren::V,bliais,дад акун
1110,riechen::V,bolaigh,ни чӏугун
1111,fühlen::V,braith,гьисс авун
1112,fühlen::V,mothaigh,гьисс авун
1113,scheinen::V,tá an chuma ar,
1114,zu sehen sein::V,tá le feiceáil,
1115,vernehmen::V,clois,
1116,frieren::V,tá fuar,кьун
1117,frieren::V,tá fuar,мекьи хьун
1118,tun::V,déan,авун
1119,können::V,féad,хьун
1120,können::V,féad,акъакьун
1121,können::V,is féidir le,хьун
1122,können::V,is féidir le,акъакьун
1123,wollen::V,tá ag iarraidh,кӏан хьун
1124,anfangen::V,tosaigh,башламишун
1125,anfangen::V,cuir tús le,башламишун
1126,beenden::V,críochnaigh,куьтягьун
1127,beenden::V,cuir deireadh le,куьтягьун
1128,aufhören::V,stad,акъвазун
1129,gelingen::V,éirigh le,арадал атун
1130,geraten::V,tá deireadh ar,акъатун
1131,öffnen::V,oscail,ахъаюн
1132,schließen::V,dún,акьалун
1133,schließen::V,iaigh,акьалун
1134,stellen::V,cuir,эцигун
1135,setzen::V,cuir,ацукьарун
1136,setzen::V,socraigh,ацукьарун
1137,legen::V,cuir,эцигун
1138,berühren::V,teagmhaigh le,хкӏурун
1139,verbinden::V,ceangail,гилигун
1140,bedecken::V,clúdaigh,кӏевун
1141,bedecken::V,cumhdaigh,кӏевун
1142,aufhängen::V,croch,куьрсарун
1143,anzünden::V,las,куькӏуьрун
1144,anzünden::V,adhain,куькӏуьрун
1145,aufheben::V,tóg,хкажун
1146,aufheben::V,ardaigh,хкажун
1147,zurücklassen::V,fág,тун
1148,verlieren::V,caill,квадарун
1149,fallen lassen::V,lig uait,авадрун
1150,fallen lassen::V,caith uait,авадрун
1151,machen::V,déan,авун
1152,machen::V,déan,кар авун
1153,machen::V,réitigh,авун
1154,machen::V,réitigh,кар авун
1155,herstellen::V,táirg,расун
1156,bauen::V,tóg,туькӏуьрун
1157,reparieren::V,deisigh,расун
1158,verbessern::V,feabhsaigh,хъсанрун
1159,ändern::V,athraigh,табдил авун
1160,graben::V,tochail,эгъуьнун
1161,beugen::V,crom,акӏажарун
1162,beugen::V,crom,кангур авун
1163,biegen::V,lúb,патахъарун
1164,drehen::V,cas,алчударун
1165,wenden::V,tiontaigh,
1166,umdrehen::V,iompaigh,элкъуьрун
1167,umdrehen::V,tiontaigh,элкъуьрун
1168,heben::V,ardaigh,хкажун
1169,hochheben::V,tóg,хкажун
1170,ergreifen::V,beir ar,агалчна кьун
1171,halten::V,coimeád,кьун
1172,halten::V,coinnigh,кьун
1173,drücken::V,brúigh,чуькьуьн
1174,schieben::V,brúigh,хуртӏ гун
1175,kratzen::V,scríob,къадгъунун
1176,lecken::V,ligh,мез гун
1177,lecken::V,leadhb,мез гун
1178,beißen::V,bain greim as,кӏасун
1179,abreißen::V,stróic,галудун
1180,abreißen::V,tarraing,галудун
1181,abschneiden::V,scoith,атӏун
1182,binden::V,ceangail,
1183,stecken::V,sáigh,сухун
1184,brechen::V,bris,хун
1185,brechen::V,bris,кукӏварун
1186,klopfen::V,cnag,тахъ-тахъ авун
1187,hauen::V,buail,ягъун
1188,kleben::V,gliúáil,алкӏурун
1189,kleben::V,gliúáil,кукӏурун
1190,reiben::V,cuimil,тӏушунун
1191,streichen::V,leath,алтадун
1192,schleifen::V,líomh,кӏвенкӏв авун
1193,schneiden::V,gearr,атӏун
1194,rütteln::V,croith,къарсурун
1195,schütteln::V,croith,къарсурун
1196,schwenken::V,luasc,элягъун
1197,schwenken::V,luasc,галтадун
1198,schütten::V,doirt,цун
1199,füllen::V,líon,ацӏурун
1200,einwickeln::V,cuach,кутун
1201,einwickeln::V,cuach,элкъуьрун
1202,einwickeln::V,clúdaigh,кутун
1203,einwickeln::V,clúdaigh,элкъуьрун
1204,tragen::V,iompair,тухун
1205,schleppen::V,tarraing,галчӏурун
1206,ziehen::V,tarraing,ялун
1207,ziehen::V,tarraing,чӏугун
1208,aufbewahren::V,coinnigh,хуьн
1209,werfen::V,caith,гадрун
1210,fangen::V,ceap,кьун
1211,packen::V,beir ar,кьун
1212,verstecken::V,folaigh,кӏевун
1213,verstecken::V,cuir i bhfolach,кӏевун
1214,teilen::V,roinn,паюн
1215,schicken::V,seol,ракъурун
1216,bringen::V,beir,гъун
1217,bringen::V,tabhair,гъун
1218,hinzufügen::V,cuir le,алава авун
1219,bekommen::V,faigh,къачун
1220,bekommen::V,faigh,жугъурун
1221,erhalten::V,faigh,къачун
1222,nehmen::V,tóg,къачун
1223,nehmen::V,glac,къачун
1224,wählen::V,pioc,хкягъун
1225,wählen::V,roghnaigh,хкягъун
1226,auswählen::V,roghnaigh,хкягъун
1227,bewahren::V,caomhnaigh,хуьн
1228,behindern::V,cuir bac ar,манийвал авун
1229,verderben::V,mill,чӏурун
1230,beschädigen::V,loit,нукьсанвал гун
1231,beschädigen::V,déan damáiste do,нукьсанвал гун
1232,zerbrechen::V,bris,хун
1233,zerreißen::V,stiall,къазунун
1234,zerstören::V,mill,чӏурун
1235,zerstören::V,mill,барбатӏун
1236,zerstören::V,scrios,чӏурун
1237,zerstören::V,scrios,барбатӏун
1238,verbrennen::V,las,ккун
1239,verbrennen::V,dóigh,ккун
1240,geben::V,tabhair,гун
1241,reichen::V,sín,вугун
1242,reichen::V,sín,гун
1243,reichen::V,cuir,вугун
1244,reichen::V,cuir,гун
1245,schenken::V,bronn,пишкеш авун
1246,schenken::V,tabhair,пишкеш авун
1247,versprechen::V,geall,гаф гун
1248,wünschen::V,guigh,дуьа авун
1249,loben::V,mol,тариф авун
1250,küssen::V,póg,темен гун
1251,wiegen::V,bog,эчӏягъун
1252,wiegen::V,luasc,эчӏягъун
1253,zudecken::V,clúdaigh,гьалдун
1254,wecken::V,dúisigh,ахварай авудун
1255,zeigen::V,taispeáin,къалурун
1256,führen::V,treoraigh,тухун
1257,lehren::V,múin,кӏелиз тун
1258,lehren::V,teagasc,кӏелиз тун
1259,unterrichten::V,múin,тарс гун
1260,unterrichten::V,teagasc,тарс гун
1261,aufziehen::V,tóg,тербия гун
1262,aufziehen::V,tóg,тербияламишун
1263,leiten::V,tá i gceannas ar,идара авун
1264,antreiben::V,gríosaigh,тади кутун
1265,lassen::V,cuir ag,
1266,einladen::V,cuir cuireadh ar,теклиф авун
1267,vereinigen::V,aontaigh,сад авун
1268,besuchen::V,tabhair cuairt ar,кьилив атун
1269,treffen::V,cas ar,гьалтун
1270,treffen::V,buail le,гьалтун
1271,sich versammeln::V,bailigh,алтӏушун
1272,sich versammeln::V,cruinnigh,алтӏушун
1273,spielen::V,imir,къугъун
1274,spielen::V,tá ag spraoi,къугъун
1275,singen::V,can,лугьун
1276,singen::V,can,мани лугьун
1277,tanzen::V,rinc,кьуьл авун
1278,tanzen::V,damhsaigh,кьуьл авун
1279,sich trennen::V,scar,къакъатун
1280,verlassen::V,fág,гъил къачун
1281,retten::V,tarrtháil,къутармишун
1282,bewachen::V,cosain,хуьн
1283,bewachen::V,gardáil,хуьн
1284,schützen::V,cosain,хуьн
1285,verteidigen::V,cosain,хуьн
1286,sich schlagen::V,tá ag bruíon,кукӏун
1287,schießen::V,caith,акъатун
1288,schießen::V,scaoil,акъатун
1289,siegen::V,bain,гъалиб хьун
1290,siegen::V,buaigh,гъалиб хьун
1291,ärgern::V,cuir isteach ar,хъел гъун
1292,ärgern::V,cuir isteach ar,хъел кутун
1293,schlagen::V,buail,ягъун
1294,schlagen::V,buail,галукьарун
1295,treten::V,ciceáil,кьуьл къекъягъун
1296,treten::V,ciceáil,кьуьл эцягъун
1297,stechen::V,sáigh,акьадарун
1298,stoßen::V,brúigh,эцягъун
1299,stoßen::V,soncáil,эцягъун
1300,stehlen::V,goid,чуьнуьхун
1301,stören::V,cuir isteach ar,хкуьрун
1302,belästigen::V,cuir as do,хкуьрун
1303,belästigen::V,cuir as do,азият гун
1304,verbergen::V,ceil,далдаламишун
1305,täuschen::V,cuir dallamullóg ar,алцурарун
1306,täuschen::V,cuir dallamullóg ar,алцуррун
1307,betrügen::V,déan calaois ar,алцурарун
1308,betrügen::V,déan calaois ar,гьарамзадавал авун
1309,töten::V,maraigh,яна кьин
1310,wohnen::V,cuir faoi,дуланмиш хьун
1311,wohnen::V,tá ina chónaí,дуланмиш хьун
1312,arbeiten::V,oibrigh,кӏвалахун
1313,arbeiten::V,oibrigh,кӏвалах авун
1314,sammeln::V,bailigh,кӏватӏун
1315,sammeln::V,cruinnigh,кӏватӏун
1316,pflücken::V,pioc,атӏун
1317,jagen::V,seilg,гъуьрч авун
1318,fischen::V,iasc,гъетер кьун
1319,fassen::V,beir ar,кьун
1320,hüten::V,aoirigh,чӏура хуьн
1321,treiben::V,seol,гьалун
1322,treiben::V,tiomáin,гьалун
1323,anbinden::V,ceangail,акалун
1324,füttern::V,cothaigh,ем гун
1325,füttern::V,beathaigh,ем гун
1326,melken::V,bligh,ацун
1327,melken::V,crúigh,ацун
1328,hacken::V,gearr,куьткуьнун
1329,gießen::V,uiscigh,яд гун
1330,reifen::V,aibigh,чурун
1331,reifen::V,aibigh,агакьун
1332,zubereiten::V,cócaráil,гьазурун
1333,kochen::V,bruith,ругун
1334,kochen::V,beirigh,ругун
1335,backen::V,bácáil,чурун
1336,braten::V,róst,чурун
1337,braten::V,frioch,чурун
1338,umrühren::V,measc,какадарун
1339,stricken::V,cniotáil,хурун
1340,nähen::V,fuaigh,цун
1341,färben::V,dathaigh,шир ягъун
1342,reinigen::V,glan,михьун
1343,waschen::V,nigh,чуьхуьн
1344,abwischen::V,glan,гуьцӏун
1345,spülen::V,sruthlaigh,экъуьрун
1346,fegen::V,scuab,шуткун
1347,kehren::V,scuab,кул алтадун
1348,baden::V,folc,эхъуьн
1349,sich waschen::V,nigh é féin,жендек чуьхуьн
1350,ausziehen::V,bain de,хутӏунун
1351,ausziehen::V,bain de,галудун
1352,anziehen::V,cuir ar,алукӏун
1353,sich anziehen::V,gléas é féin,алукӏун
1354,sich anziehen::V,gléas é féin,парталар алукӏун
1355,kämmen::V,cíor,эвягъун
1356,schmücken::V,maisigh,безетмишун
1357,schmücken::V,maisigh,гуьрчегарун
1358,sagen::V,abair,лугьун
1359,sprechen::V,labhair,рахун
1360,reden::V,caintigh,рахун
1361,sich unterhalten::V,caintigh,ихтилат авун
1362,sich unterhalten::V,tá ag comhrá,ихтилат авун
1363,fragen::V,fiafraigh,жузун
1364,fragen::V,cuir ceist,жузун
1365,bitten::V,iarr,тӏалабун
1366,erzählen::V,inis,ахъаюн
1367,erzählen::V,eachtraigh,ахъаюн
1368,mitteilen::V,aithris,хабар гун
1369,mitteilen::V,cuir in iúl,хабар гун
1370,nennen::V,ainmnigh,тӏвар гун
1371,rufen::V,glaoigh,эверун
1372,prahlen::V,maígh,яцӏу гафар авун
1373,übersetzen::V,aistrigh,таржума авун
1374,übersetzen::V,aistrigh,гафладун
1375,denken::V,síl,фикир авун
1376,denken::V,ceap,фикир авун
1377,glauben::V,creid,агъун
1378,bemerken::V,tabhair faoi deara,фикир гун
1379,erkennen::V,aithin,
1380,begreifen::V,tuig,гъавурда акьун
1381,verstehen::V,tuig,
1382,lernen::V,foghlaim,кӏелун
1383,wissen::V,tá a fhios ag,чир хьун
1384,wissen::V,tá a fhios ag,чирхьун
1385,sich erinnern an::V,cuimhnigh ar,рикӏел хуьн
1386,sich erinnern an::V,is cuimhne ar,рикӏел хуьн
1387,vergessen::V,dearmad,рикӏелай фин
1388,vergessen::V,dearmad,рикӏелай алатун
1389,messen::V,tomhais,алцумун
1390,zählen::V,cuntais,гьисабун
1391,rechnen::V,ríomh,гьисабун
1392,rechnen::V,áirigh,гьисабун
1393,lesen::V,léigh,кӏелун
1394,malen::V,péinteáil,кхьин
1395,malen::V,péinteáil,шикилар чӏугун
1396,zeichnen::V,línigh,чӏугун
1397,zeichnen::V,tarraing,чӏугун
1398,schreiben::V,scríobh,кхьин
1399,besitzen::V,is le,иеси хьун
1400,kaufen::V,ceannaigh,къачун
1401,kaufen::V,ceannaigh,маса къачун
1402,verkaufen::V,díol,гун
1403,verkaufen::V,díol,маса гун
1404,bezahlen::V,íoc as,къимет гун
1405,bezahlen::V,íoc as,эвезда авун
1406,bezahlen::V,íoc as,гьакъи агакьрун
1407,zahlen::V,íoc,къимет гун
1408,zahlen::V,íoc,эвезда авун
1409,zahlen::V,íoc,гьакъи агакьрун
1410,beherrschen::V,rialaigh,иеси хьун
1411,ertragen::V,seas,таб гун
1412,ertragen::V,fulaing,таб гун
1413,ertragen::V,foighnigh,таб гун
1414,Ader::N,,дамар
1415,vorwärts::ADV,,вилик
1416,vorwärts::ADV,,виликди
