,Concept_ID,pt,fr
867,berühmt::A,famoso,célèbre
868,berühmt::A,célebre,fameux
869,berühmt::A,célebre,célèbre
870,fremd::A,alheio,étranger
871,fremd::A,estranho,étranger
872,verschieden::A,diverso,différent
873,verschieden::A,diferente,différent
874,nah::A,próximo,lié
875,nah::A,próximo,proche
876,fern::A,remoto,éloigné
877,fern::A,remoto,lointain
878,fern::A,distante,éloigné
879,fern::A,distante,lointain
880,linker::A,esquerdo,gauche
881,rechter::A,direito,droit
882,anderer::A,outro,autre
883,erster::A,primeiro,premier
884,zweiter::A,segundo,second
885,zweiter::A,segundo,deuxième
886,dritter::A,terceiro,troisième
887,letzter::A,final,dernier
888,letzter::A,último,dernier
889,allein::ADV,só,seul
890,auf einmal::ADV,de vez,à la fois
891,zusammen::ADV,juntos,ensemble
892,lange::ADV,muito tempo,longtemps
893,plötzlich::ADV,de repente,tout à coup
894,sofort::ADV,imediatamente,immédiatement
895,später::ADV,mais tarde,plus tard
896,jetzt::ADV,agora,maintenant
897,heute::ADV,hoje,aujourd'hui
898,morgen::ADV,amanhã,demain
899,bald::ADV,logo,bientôt
900,bald::ADV,breve,bientôt
901,dann::ADV,então,puis
902,dann::ADV,então,ensuite
903,dann::ADV,depois,puis
904,dann::ADV,depois,ensuite
905,gestern::ADV,ontem,hier
906,einst::ADV,antigamente,jadis
907,einst::ADV,antigamente,autrefois
908,damals::ADV,então,alors
909,damals::ADV,então,à l'époque
910,danach::ADV,logo,après
911,danach::ADV,logo,ensuite
912,danach::ADV,depois,après
913,danach::ADV,depois,ensuite
914,vorher::ADV,antes,auparavant
915,zuerst::ADV,primeiro,d'abord
916,zuerst::ADV,primeiro,premièrement
917,einmal::ADV,uma vez,une fois
918,manchmal::ADV,às vezes,parfois
919,manchmal::ADV,às vezes,quelquefois
920,oft::ADV,muitas vezes,souvent
921,immer::ADV,sempre,toujours
922,niemals::ADV,nunca,ne ... jamais
923,hier::ADV,cá,ici
924,hier::ADV,aqui,ici
925,hierhin::ADV,para cá,par ici
926,von hier::ADV,daqui,d'ici
927,dort::ADV,lá,là
928,dort::ADV,lá,là-bas
929,dort::ADV,ali,là
930,dort::ADV,ali,là-bas
931,dorthin::ADV,lá,y
932,dorthin::ADV,lá,par là
933,dorthin::ADV,para lá,y
934,dorthin::ADV,para lá,par là
935,geradeaus::ADV,em frente,tout droit
936,vorwärts::ADV,avante,en avant
937,rückwärts::ADV,para trás,en arrière
938,zurück::ADV,atrás,de retour
939,unten::ADV,debaixo,en bas
940,unten::ADV,debaixo,au-dessous
941,unten::ADV,em baixo,en bas
942,unten::ADV,em baixo,au-dessous
943,hinab::ADV,para baixo,en bas
944,hinab::ADV,para baixo,vers le bas
945,oben::ADV,em cima,dessus
946,oben::ADV,em cima,en haut
947,hinauf::ADV,para cima,en haut
948,hinauf::ADV,para cima,vers le haut
949,überall::ADV,em toda parte,partout
950,nicht::ADV,não,ne ... pas
951,ein wenig::ADV,um pouco,un peu
952,ein wenig::ADV,um bocado,un peu
953,kaum::ADV,apenas,à peine
954,sehr::ADV,muito,très
955,so::ADV,tão,si
956,so::ADV,tão,ainsi
957,so::ADV,assim,si
958,so::ADV,assim,ainsi
959,noch::ADV,ainda,encore
960,nur::ADV,só,seulement
961,nur::ADV,só,ne ... que
962,nur::ADV,apenas,seulement
963,nur::ADV,apenas,ne ... que
964,nur::ADV,somente,seulement
965,nur::ADV,somente,ne ... que
966,schon::ADV,já,déjà
967,wieder::ADV,outra vez,de nouveau
968,vergebens::ADV,em vão,en vain
969,vor::PRP,diante de,devant
970,hinter::PRP,atrás de,derrière
971,unter::PRP,sob,sous
972,unter::PRP,sob,au-dessous de
973,unter::PRP,debaixo de,sous
974,unter::PRP,debaixo de,au-dessous de
975,durch::PRP,por,par
976,durch::PRP,por,à travers
977,durch::PRP,através de,par
978,durch::PRP,através de,à travers
979,neben::PRP,junto de,à côté de
980,neben::PRP,ao lado de,à côté de
981,zwischen::PRP,entre,entre
982,wegen::PRP,por,à cause de
983,wegen::PRP,por causa de,à cause de
984,dies::PRN,isto,ceci
985,das::PRN,isso,ce
986,das::PRN,isso,cela
987,das::PRN,aquilo,ce
988,das::PRN,aquilo,cela
989,alles::PRN,todo,tout
990,ich::PRN,eu,je
991,ich::PRN,eu,moi
992,du::PRN,tu,tu
993,du::PRN,tu,toi
994,er::PRN,ele,il
995,er::PRN,ele,lui
996,wir::PRN,nós,nous
997,ihr::PRN,vós,vous
998,ihr::PRN,vocês,vous
999,sie::PRN,eles,ils
1000,sie::PRN,eles,elles
1001,was::FPRN,quê,que
1002,was::FPRN,quê,quoi
1003,wer::FPRN,quem,qui
1004,wo::FADV,onde,où
1005,wohin::FADV,aonde,où
1006,wohin::FADV,para onde,où
1007,wie::FADV,como,comment
1008,warum::FADV,porquê,pourquoi
1009,warum::FADV,por que,pourquoi
1010,wieviel::FNUM,quanto,combien
1011,eins::NUM,um,un
1012,zwei::NUM,dois,deux
1013,drei::NUM,três,trois
1014,vier::NUM,quatro,quatre
1015,fünf::NUM,cinco,cinq
1016,sechs::NUM,seis,six
1017,sieben::NUM,sete,sept
1018,acht::NUM,oito,huit
1019,neun::NUM,nove,neuf
1020,zehn::NUM,dez,dix
1021,elf::NUM,onze,onze
1022,zwölf::NUM,doze,douze
1023,zwanzig::NUM,vinte,vingt
1024,dreißig::NUM,trinta,trente
1025,vierzig::NUM,quarenta,quarante
1026,fünfzig::NUM,cinquenta,cinquante
1027,sechzig::NUM,sessenta,soixante
1028,siebzig::NUM,setenta,soixante-dix
1029,achtzig::NUM,oitenta,quatre-vingt
1030,neunzig::NUM,noventa,quatre-vingt-dix
1031,hundert::NUM,cem,cent
1032,hundert::NUM,cento,cent
1033,tausend::NUM,mil,mille
1034,und::CNJ,e,et
1035,oder::CNJ,ou,ou
1036,stehen::V,estar em pé,être debout
1037,sitzen::V,estar sentado,être assis
1038,liegen::V,jazer,être couché
1039,liegen::V,estar deitado,être couché
1040,hängen::V,pender,pendre
1041,hängen::V,estar pendurado,pendre
1042,werden::V,tornar-se,devenir
1043,passieren::V,acontecer,se passer
1044,beginnen::V,começar,commencer
1045,enden::V,acabar,finir
1046,enden::V,acabar,se terminer
1047,enden::V,terminar,finir
1048,enden::V,terminar,se terminer
1049,wechseln::V,variar,changer
1050,wechseln::V,variar,alterner
1051,wechseln::V,alternar,changer
1052,wechseln::V,alternar,alterner
1053,aufgehen[Sonne]::V,nascer,se lever
1054,untergehen[Sonne]::V,pôr-se,se coucher
1055,scheinen[Sonne]::V,brilhar,briller
1056,donnern::V,trovejar,tonner
1057,wehen::V,soprar,souffler
1058,strömen::V,correr,affluer
1059,fließen::V,fluir,couler
1060,sich drehen::V,girar,tourner
1061,schwanken::V,oscilar,osciller
1062,schwanken::V,oscilar,chanceler
1063,schwingen::V,vibrar,vibrer
1064,schwingen::V,vibrar,osciller
1065,fallen::V,cair,tomber
1066,brennen::V,arder,brûler
1067,brennen::V,arder,flamber
1068,rauchen::V,fumegar,fumer
1069,regnen::V,chover,pleuvoir
1070,gefrieren::V,gelar,geler
1071,gefrieren::V,congelar,geler
1072,tauen::V,derreter,dégeler
1073,tauen::V,descongelar,dégeler
1074,schmelzen::V,fundir-se,fondre
1075,trocknen::V,secar,sécher
1076,sieden::V,ferver,bouillir
1077,faulen::V,estragar-se,pourrir
1078,faulen::V,estragar-se,se putréfier
1079,verfaulen::V,apodrecer,pourrir
1080,reißen::V,romper-se,rompre
1081,reißen::V,romper-se,se déchirer
1082,versinken::V,afundar-se,s'enfoncer
1083,vergehen::V,passar,passer
1084,erscheinen::V,aparecer,apparaître
1085,verschwinden::V,desaparecer,disparaître
1086,sinken::V,descer,descendre
1087,sinken::V,descer,s'abaisser
1088,abnehmen::V,diminuir,diminuer
1089,abnehmen::V,decrescer,diminuer
1090,zunehmen::V,crescer,augmenter
1091,zunehmen::V,aumentar,augmenter
1092,steigen::V,subir,monter
1093,wachsen::V,crescer,croître
1094,glänzen::V,brilhar,briller
1095,funkeln::V,cintilar,étinceler
1096,lärmen::V,fazer barulho,faire du bruit
1097,läuten::V,chocalhar,sonner
1098,klingeln::V,tocar,sonner
1099,klirren::V,tinir,cliqueter
1100,brausen::V,bramar,mugir
1101,rauschen::V,murmurar,bruire
1102,rauschen::V,rumorejar,bruire
1103,klingen::V,soar,sonner
1104,bellen::V,ladrar,aboyer
1105,heulen::V,uivar,hurler
1106,blasen::V,soprar,souffler
1107,pfeifen::V,assobiar,siffler
1108,schreien::V,gritar,crier
1109,stöhnen::V,gemer,gémir
1110,zittern::V,tremer,trembler
1111,leben::V,viver,vivre
1112,geboren werden::V,nascer,naître
1113,atmen::V,respirar,respirer
1114,trinken::V,beber,boire
1115,essen::V,comer,manger
1116,schlucken::V,engolir,avaler
1117,müde werden::V,cansar-se,se lasser
1118,müde werden::V,cansar-se,se fatiguer
1119,einschlafen::V,adormecer,s'endormir
1120,schlafen::V,dormir,dormir
1121,aufwachen::V,acordar,se réveiller
1122,aufstehen::V,levantar-se,se lever
1123,sich erholen::V,descansar,se reposer
1124,sich erholen::V,descansar,se détendre
1125,krank werden::V,adoecer,tomber malade
1126,krank werden::V,ficar doente,tomber malade
1127,krank sein::V,estar doente,être malade
1128,schmerzen::V,doer,faire mal
1129,husten::V,tossir,tousser
1130,genesen::V,convalescer,guérir
1131,genesen::V,convalescer,se remettre
1132,sterben::V,morrer,mourir
1133,umkommen::V,perecer,périr
1134,sich bewegen::V,mover-se,bouger
1135,sich rühren::V,mexer-se,broncher
1136,sich erheben::V,levantar-se,se lever
1137,sich setzen::V,sentar-se,s'asseoir
1138,hinfallen::V,cair,tomber
1139,laufen::V,andar,marcher
1140,laufen::V,andar,aller à pied
1141,laufen::V,caminhar,marcher
1142,laufen::V,caminhar,aller à pied
1143,schreiten::V,andar,marcher
1144,schreiten::V,caminhar,marcher
1145,spazierengehen::V,passear,se promener
1146,eilen::V,apressar-se,courir
1147,sich beeilen::V,apressar-se,se hâter
1148,sich beeilen::V,apressar-se,se dépêcher
1149,sich beeilen::V,despachar-se,se hâter
1150,sich beeilen::V,despachar-se,se dépêcher
1151,sausen::V,correr,filer
1152,rennen::V,correr,courir
1153,springen::V,saltar,sauter
1154,klettern::V,trepar,grimper
1155,schaukeln::V,baloiçar,se balancer
1156,kriechen::V,rastejar,ramper
1157,kriechen::V,arrastar-se,ramper
1158,schwimmen::V,nadar,nager
1159,tauchen::V,mergulhar,plonger
1160,rudern::V,remar,ramer
1161,fahren::V,ir,aller
1162,fahren::V,ir,rouler
1163,fliegen::V,voar,voler
1164,gehen::V,ir,aller
1165,gehen::V,andar,aller
1166,weggehen::V,partir,s'en aller
1167,weggehen::V,ir-se embora,s'en aller
1168,abfahren::V,sair,partir
1169,abfahren::V,partir,partir
1170,anhalten::V,parar,s'arrêter
1171,hineingehen::V,entrar,entrer
1172,eintreten::V,entrar,entrer
1173,kommen::V,vir,venir
1174,ankommen::V,chegar,arriver
1175,zurückkommen::V,voltar,revenir
1176,zurückkommen::V,regressar,revenir
1177,bleiben::V,ficar,rester
1178,bleiben::V,ficar,demeurer
1179,bleiben::V,permanecer,rester
1180,bleiben::V,permanecer,demeurer
1181,warten::V,esperar,attendre
1182,erwarten::V,esperar,attendre
1183,erwarten::V,aguardar,attendre
1184,suchen::V,buscar,chercher
1185,suchen::V,procurar,chercher
1186,finden::V,achar,trouver
1187,finden::V,encontrar,trouver
1188,versuchen::V,tentar,essayer
1189,vorbereiten::V,preparar,préparer
1190,lieben::V,amar,aimer
1191,lieben::V,querer,aimer
1192,mögen::V,gostar de,aimer
1193,mögen::V,gostar de,vouloir
1194,lachen::V,rir,rire
1195,lachen::V,rir-se,rire
1196,rühren::V,comover,toucher
1197,rühren::V,comover,attendrir
1198,weinen::V,chorar,pleurer
1199,schimpfen::V,ralhar,gronder
1200,sich ärgern::V,zangar-se,se fâcher
1201,sich fürchten::V,ter medo de,avoir peur
1202,sich fürchten::V,ter receio de,avoir peur
1203,fürchten::V,temer,craindre
1204,fürchten::V,temer,avoir peur de
1205,fürchten::V,recear,craindre
1206,fürchten::V,recear,avoir peur de
1207,fliehen::V,fugir,fuir
1208,flüchten::V,refugiar-se,s'enfuir
1209,sehen::V,ver,voir
1210,anschauen::V,olhar,regarder
1211,ansehen::V,mirar,regarder
1212,hören::V,ouvir,entendre
1213,zuhören::V,escutar,écouter
1214,probieren::V,provar,goûter
1215,probieren::V,saborear,goûter
1216,riechen::V,cheirar,sentir
1217,fühlen::V,sentir,sentir
1218,scheinen::V,parecer,sembler
1219,scheinen::V,parecer,paraître
1220,zu sehen sein::V,estar à vista,se voir
1221,zu sehen sein::V,estar à vista,être visible
1222,vernehmen::V,ouvir,entendre
1223,vernehmen::V,ouvir,percevoir
1224,frieren::V,ter frio,avoir froid
1225,tun::V,fazer,faire
1226,können::V,saber,savoir
1227,können::V,saber,pouvoir
1228,wollen::V,querer,vouloir
1229,anfangen::V,iniciar,commencer
1230,beenden::V,acabar,finir
1231,beenden::V,acabar,terminer
1232,beenden::V,terminar,finir
1233,beenden::V,terminar,terminer
1234,aufhören::V,cessar,cesser
1235,aufhören::V,cessar,arrêter
1236,aufhören::V,desistir,cesser
1237,aufhören::V,desistir,arrêter
1238,gelingen::V,sair bem,réussir
1239,gelingen::V,dar bom resultado,réussir
1240,geraten::V,sair,réussir
1241,geraten::V,dar resultado,réussir
1242,öffnen::V,abrir,ouvrir
1243,schließen::V,fechar,fermer
1244,stellen::V,pôr,poser
1245,stellen::V,pôr,mettre
1246,stellen::V,colocar,poser
1247,stellen::V,colocar,mettre
1248,setzen::V,pôr,placer
1249,setzen::V,meter,placer
1250,legen::V,pôr,placer
1251,legen::V,meter,placer
1252,berühren::V,tocar,toucher
1253,verbinden::V,unir,lier
1254,verbinden::V,ligar,lier
1255,bedecken::V,cobrir,couvrir
1256,aufhängen::V,pendurar,accrocher
1257,anzünden::V,acender,allumer
1258,aufheben::V,apanhar,ramasser
1259,aufheben::V,levantar,ramasser
1260,zurücklassen::V,deixar,laisser
1261,verlieren::V,perder,perdre
1262,fallen lassen::V,deixar cair,lâcher
1263,fallen lassen::V,deixar cair,laisser tomber
1264,machen::V,fazer,faire
1265,herstellen::V,produzir,produire
1266,herstellen::V,produzir,fabriquer
1267,bauen::V,edificar,bâtir
1268,bauen::V,edificar,construire
1269,bauen::V,construir,bâtir
1270,bauen::V,construir,construire
1271,reparieren::V,reparar,réparer
1272,reparieren::V,consertar,réparer
1273,verbessern::V,melhorar,améliorer
1274,ändern::V,mudar,changer
1275,ändern::V,mudar,modifier
1276,ändern::V,alterar,changer
1277,ändern::V,alterar,modifier
1278,graben::V,cavar,creuser
1279,beugen::V,curvar,plier
1280,beugen::V,curvar,ployer
1281,biegen::V,vergar,courber
1282,drehen::V,girar,tordre
1283,drehen::V,girar,tourner
1284,wenden::V,virar,retourner
1285,wenden::V,voltar,retourner
1286,umdrehen::V,virar,tourner
1287,umdrehen::V,revolver,tourner
1288,heben::V,levantar,soulever
1289,hochheben::V,erguer,lever
1290,hochheben::V,levantar,lever
1291,ergreifen::V,apanhar,saisir
1292,ergreifen::V,apanhar,prendre
1293,halten::V,segurar,tenir
1294,drücken::V,apertar,presser
1295,schieben::V,empurrar,pousser
1296,kratzen::V,raspar,gratter
1297,kratzen::V,raspar,égratigner
1298,lecken::V,lamber,lécher
1299,beißen::V,morder,mordre
1300,abreißen::V,arrancar,arracher
1301,abschneiden::V,talhar,couper
1302,binden::V,ligar,lier
1303,binden::V,ligar,attacher
1304,stecken::V,meter,enfoncer
1305,stecken::V,enfiar,enfoncer
1306,brechen::V,romper,rompre
1307,brechen::V,quebrar,rompre
1308,klopfen::V,bater,frapper
1309,hauen::V,bater,frapper
1310,kleben::V,colar,coller
1311,reiben::V,esfregar,frotter
1312,streichen::V,barrar,empâter
1313,schleifen::V,afiar,affiler
1314,schleifen::V,afiar,aiguiser
1315,schneiden::V,cortar,couper
1316,schneiden::V,cortar,trancher
1317,rütteln::V,sacudir,cahoter
1318,schütteln::V,abanar,secouer
1319,schütteln::V,sacudir,secouer
1320,schwenken::V,agitar,agiter
1321,schütten::V,deitar,verser
1322,füllen::V,encher,remplir
1323,einwickeln::V,envolver,envelopper
1324,einwickeln::V,embrulhar,envelopper
1325,tragen::V,levar,porter
1326,tragen::V,trazer,porter
1327,schleppen::V,arrastar,traîner
1328,ziehen::V,puxar,tirer
1329,aufbewahren::V,guardar,garder
1330,aufbewahren::V,guardar,conserver
1331,aufbewahren::V,conservar,garder
1332,aufbewahren::V,conservar,conserver
1333,werfen::V,lançar,jeter
1334,werfen::V,lançar,lancer
1335,fangen::V,apanhar,attraper
1336,packen::V,agarrar,agripper
1337,verstecken::V,esconder,cacher
1338,teilen::V,partir,diviser
1339,teilen::V,dividir,diviser
1340,schicken::V,enviar,envoyer
1341,bringen::V,trazer,apporter
1342,hinzufügen::V,acrescentar,ajouter
1343,bekommen::V,obter,obtenir
1344,erhalten::V,receber,recevoir
1345,nehmen::V,tomar,prendre
1346,wählen::V,eleger,choisir
1347,wählen::V,escolher,choisir
1348,auswählen::V,escolher,choisir
1349,auswählen::V,escolher,sélectionner
1350,auswählen::V,seleccionar,choisir
1351,auswählen::V,seleccionar,sélectionner
1352,bewahren::V,guardar,préserver
1353,bewahren::V,conservar,préserver
1354,behindern::V,impedir,gêner
1355,verderben::V,estragar,gâter
1356,verderben::V,estragar,corrompre
1357,verderben::V,corromper,gâter
1358,verderben::V,corromper,corrompre
1359,beschädigen::V,danificar,endommager
1360,zerbrechen::V,romper,casser
1361,zerbrechen::V,quebrar,casser
1362,zerreißen::V,rasgar,déchirer
1363,zerstören::V,destruir,détruire
1364,verbrennen::V,queimar,brûler
1365,geben::V,dar,donner
1366,reichen::V,passar,tendre
1367,schenken::V,oferecer,offrir
1368,versprechen::V,prometer,promettre
1369,wünschen::V,desejar,souhaiter
1370,loben::V,louvar,louer
1371,küssen::V,beijar,embrasser
1372,wiegen::V,embalar,bercer
1373,zudecken::V,tapar,couvrir
1374,zudecken::V,cobrir,couvrir
1375,wecken::V,acordar,éveiller
1376,wecken::V,acordar,réveiller
1377,wecken::V,despertar,éveiller
1378,wecken::V,despertar,réveiller
1379,zeigen::V,mostrar,montrer
1380,zeigen::V,mostrar,faire voir
1381,führen::V,guiar,guider
1382,führen::V,conduzir,guider
1383,lehren::V,ensinar,apprendre
1384,unterrichten::V,instruir,instruire
1385,aufziehen::V,criar,élever
1386,leiten::V,dirigir,diriger
1387,leiten::V,dirigir,conduire
1388,leiten::V,conduzir,diriger
1389,leiten::V,conduzir,conduire
1390,antreiben::V,impelir,pousser
1391,lassen::V,fazer,faire
1392,einladen::V,convidar,inviter
1393,vereinigen::V,unir,unir
1394,vereinigen::V,unir,réunir
1395,vereinigen::V,reunir,unir
1396,vereinigen::V,reunir,réunir
1397,besuchen::V,ir ver,visiter
1398,besuchen::V,ir ver,aller voir
1399,besuchen::V,visitar,visiter
1400,besuchen::V,visitar,aller voir
1401,treffen::V,encontrar,rencontrer
1402,sich versammeln::V,reunir-se,s'assembler
1403,spielen::V,jogar,jouer
1404,spielen::V,brincar,jouer
1405,singen::V,cantar,chanter
1406,tanzen::V,bailar,danser
1407,sich trennen::V,apartar-se,se séparer
1408,verlassen::V,deixar,quitter
1409,verlassen::V,abandonar,quitter
1410,retten::V,salvar,sauver
1411,bewachen::V,vigiar,garder
1412,bewachen::V,guardar,garder
1413,schützen::V,proteger,protéger
1414,verteidigen::V,defender,défendre
1415,sich schlagen::V,brigar,se taper
1416,sich schlagen::V,bater-se,se taper
1417,schießen::V,disparar,tirer
1418,siegen::V,vencer,vaincre
1419,ärgern::V,irritar,agacer
1420,ärgern::V,aborrecer,agacer
1421,schlagen::V,bater,battre
1422,schlagen::V,bater,frapper
1423,treten::V,pisar,botter
1424,treten::V,pisar,donner un coup de pied à
1425,stechen::V,picar,piquer
1426,stoßen::V,empurrar,heurter
1427,stehlen::V,furtar,voler
1428,stören::V,perturbar,gêner
1429,stören::V,perturbar,déranger
1430,belästigen::V,incomodar,molester
1431,belästigen::V,incomodar,importuner
1432,belästigen::V,importunar,molester
1433,belästigen::V,importunar,importuner
1434,verbergen::V,ocultar,cacher
1435,verbergen::V,ocultar,dissimuler
1436,verbergen::V,esconder,cacher
1437,verbergen::V,esconder,dissimuler
1438,täuschen::V,iludir,abuser
1439,täuschen::V,iludir,tromper
1440,täuschen::V,enganar,abuser
1441,täuschen::V,enganar,tromper
1442,betrügen::V,burlar,duper
1443,betrügen::V,burlar,frauder
1444,betrügen::V,enganar,duper
1445,betrügen::V,enganar,frauder
1446,töten::V,matar,tuer
1447,wohnen::V,morar,habiter
1448,wohnen::V,morar,demeurer
1449,arbeiten::V,trabalhar,travailler
1450,sammeln::V,recolher,collectionner
1451,sammeln::V,coleccionar,collectionner
1452,pflücken::V,colher,cueillir
1453,jagen::V,caçar,chasser
1454,fischen::V,pescar,pêcher
1455,fassen::V,apanhar,capturer
1456,hüten::V,guardar,garder
1457,treiben::V,conduzir,mener
1458,anbinden::V,atar,attacher
1459,füttern::V,dar de comer a,faire manger
1460,melken::V,ordenhar,traire
1461,hacken::V,rachar,fendre
1462,gießen::V,regar,arroser
1463,reifen::V,amadurecer,mûrir
1464,zubereiten::V,preparar,préparer
1465,kochen::V,cozer,cuire
1466,backen::V,cozer,cuire
1467,braten::V,assar,rôtir
1468,braten::V,fritar,rôtir
1469,umrühren::V,remexer,remuer
1470,stricken::V,tricotar,tricoter
1471,stricken::V,fazer malha,tricoter
1472,nähen::V,coser,coudre
1473,nähen::V,costurar,coudre
1474,färben::V,tingir,teindre
1475,färben::V,colorir,teindre
1476,reinigen::V,limpar,nettoyer
1477,reinigen::V,purificar,nettoyer
1478,waschen::V,lavar,laver
1479,abwischen::V,limpar,essuyer
1480,abwischen::V,esfregar,essuyer
1481,spülen::V,lavar,rincer
1482,spülen::V,enxaguar,rincer
1483,fegen::V,varrer,balayer
1484,kehren::V,varrer,balayer
1485,baden::V,banhar,se baigner
1486,baden::V,tomar banho,se baigner
1487,sich waschen::V,lavar-se,se laver
1488,ausziehen::V,despir,ôter
1489,ausziehen::V,despir,enlever
1490,anziehen::V,vestir,mettre
1491,sich anziehen::V,vestir-se,s'habiller
1492,kämmen::V,pentear,peigner
1493,schmücken::V,adornar,orner
1494,schmücken::V,adornar,décorer
1495,sagen::V,dizer,dire
1496,sprechen::V,falar,parler
1497,reden::V,falar,parler
1498,sich unterhalten::V,conversar,bavarder
1499,sich unterhalten::V,conversar,s'entretenir
1500,fragen::V,perguntar,demander
1501,bitten::V,pedir,prier
1502,erzählen::V,contar,raconter
1503,mitteilen::V,comunicar,communiquer
1504,mitteilen::V,participar,communiquer
1505,nennen::V,nomear,nommer
1506,nennen::V,nomear,appeler
1507,nennen::V,apelidar,nommer
1508,nennen::V,apelidar,appeler
1509,rufen::V,chamar,appeler
1510,prahlen::V,gabar-se,se vanter
1511,prahlen::V,vangloriar-se,se vanter
1512,übersetzen::V,traduzir,traduire
1513,denken::V,pensar,penser
1514,glauben::V,crer,croire
1515,bemerken::V,notar,remarquer
1516,bemerken::V,notar,apercevoir
1517,bemerken::V,observar,remarquer
1518,bemerken::V,observar,apercevoir
1519,erkennen::V,reconhecer,reconnaître
1520,begreifen::V,apreender,concevoir
1521,begreifen::V,compreender,concevoir
1522,verstehen::V,entender,entendre
1523,verstehen::V,entender,comprendre
1524,verstehen::V,compreender,entendre
1525,verstehen::V,compreender,comprendre
1526,lernen::V,aprender,apprendre
1527,wissen::V,saber,savoir
1528,sich erinnern an::V,lembrar-se de,se souvenir de
1529,sich erinnern an::V,recordar-se de,se souvenir de
1530,vergessen::V,esquecer,oublier
1531,messen::V,medir,mesurer
1532,zählen::V,contar,compter
1533,rechnen::V,calcular,calculer
1534,lesen::V,ler,lire
1535,malen::V,pintar,peindre
1536,zeichnen::V,desenhar,dessiner
1537,schreiben::V,escrever,écrire
1538,besitzen::V,possuir,posséder
1539,kaufen::V,comprar,acheter
1540,verkaufen::V,vender,vendre
1541,bezahlen::V,pagar,payer
1542,zahlen::V,pagar,payer
1543,beherrschen::V,imperar,dominer
1544,beherrschen::V,imperar,maîtriser
1545,ertragen::V,suportar,tolérer
1546,ertragen::V,suportar,supporter
