,Concept_ID,pt,mhr
755,nackt::A,despido,чарама́т
756,traurig::A,triste,ойга́н
757,lebendig::A,vivo,и́лыше
758,gut::A,bom,сай
759,schlecht::A,mau,уда́
760,schlecht::A,mau,шӱ́кшӧ
761,schlecht::A,ruim,уда́
762,schlecht::A,ruim,шӱ́кшӧ
763,richtig::A,justo,чы́нле
764,richtig::A,correcto,чы́нле
765,schlimm::A,mau,аля́к
766,schlimm::A,mau,тыра́н
767,schlimm::A,grave,аля́к
768,schlimm::A,grave,тыра́н
769,wahr::A,verdadeiro,чы́нле
770,wahr::A,verdadeiro,настоя́щий
771,alt::A,velho,то́што
772,alt::A,antigo,то́што
773,neu::A,novo,у
774,ehemalig::A,antigo,о́нчычсо
775,ehemalig::A,antigo,онда́кысе
776,alt[Lebewesen]::A,velho,шо́нто
777,jung::A,jovem,са́мырык
778,arm::A,pobre,нужна́
779,reich::A,rico,поя́н
780,bekannt::A,conhecido,па́лыме
781,berühmt::A,famoso,лӱ́млӧ
782,berühmt::A,célebre,лӱ́млӧ
783,fremd::A,alheio,йот
784,fremd::A,estranho,йот
785,verschieden::A,diverso,тӱ́рлӧ
786,verschieden::A,diferente,тӱ́рлӧ
787,nah::A,próximo,ли́шыл
788,fern::A,remoto,тора́
789,fern::A,remoto,мӱ́ндыр
790,fern::A,distante,тора́
791,fern::A,distante,мӱ́ндыр
792,linker::A,esquerdo,шола́
793,rechter::A,direito,пурла́
794,anderer::A,outro,вес
795,anderer::A,outro,мо́ло
796,erster::A,primeiro,и́кымше
797,zweiter::A,segundo,ко́кымшо
798,dritter::A,terceiro,ку́мшо
799,letzter::A,final,пыта́ртыш
800,letzter::A,último,пыта́ртыш
801,allein::ADV,só,шкет
802,auf einmal::ADV,de vez,икана́ште
803,zusammen::ADV,juntos,пырля́
804,lange::ADV,muito tempo,кужу́н
805,plötzlich::ADV,de repente,кенета́
806,sofort::ADV,imediatamente,кызыта́к
807,später::ADV,mais tarde,варара́к
808,jetzt::ADV,agora,ы́нде
809,jetzt::ADV,agora,кы́зыт
810,heute::ADV,hoje,та́че
811,morgen::ADV,amanhã,эрла́
812,bald::ADV,logo,вашке́
813,bald::ADV,breve,вашке́
814,dann::ADV,então,вара́
815,dann::ADV,depois,вара́
816,gestern::ADV,ontem,теҥге́че
817,einst::ADV,antigamente,икана́
818,damals::ADV,então,туна́м
819,danach::ADV,logo,вара́
820,danach::ADV,depois,вара́
821,vorher::ADV,antes,о́нчыч
822,zuerst::ADV,primeiro,онда́к
823,einmal::ADV,uma vez,икана́
824,manchmal::ADV,às vezes,ка́шын
825,manchmal::ADV,às vezes,кокла́н
826,oft::ADV,muitas vezes,чӱ́чкыдын
827,immer::ADV,sempre,эре́
828,immer::ADV,sempre,ту́тыш
829,niemals::ADV,nunca,ок нигуна́м
830,hier::ADV,cá,ты́ште
831,hier::ADV,aqui,ты́ште
832,hierhin::ADV,para cá,ты́шке
833,hierhin::ADV,para cá,тыш
834,von hier::ADV,daqui,тыше́ч
835,von hier::ADV,daqui,тыве́ч
836,dort::ADV,lá,ту́што
837,dort::ADV,ali,ту́што
838,dorthin::ADV,lá,туш
839,dorthin::ADV,lá,ту́шко
840,dorthin::ADV,para lá,туш
841,dorthin::ADV,para lá,ту́шко
842,geradeaus::ADV,em frente,вик
843,vorwärts::ADV,avante,о́нчыко
844,rückwärts::ADV,para trás,шеҥге́к
845,zurück::ADV,atrás,мӧҥге́ш
846,unten::ADV,debaixo,ӱ́лнӧ
847,unten::ADV,debaixo,йыма́лне
848,unten::ADV,em baixo,ӱ́лнӧ
849,unten::ADV,em baixo,йыма́лне
850,hinab::ADV,para baixo,йыма́к
851,oben::ADV,em cima,кӱ́шнӧ
852,oben::ADV,em cima,ӱмба́лне
853,hinauf::ADV,para cima,кӱ́ш
854,hinauf::ADV,para cima,кӱ́шкӧ
855,überall::ADV,em toda parte,чыла́ вере́
856,nicht::ADV,não,ок
857,nicht::ADV,não,о́геш
858,ein wenig::ADV,um pouco,изи́ш
859,ein wenig::ADV,um bocado,изи́ш
860,kaum::ADV,apenas,пыкше́
861,sehr::ADV,muito,чот
862,so::ADV,tão,тыге́
863,so::ADV,assim,тыге́
864,noch::ADV,ainda,а́ле
865,nur::ADV,só,гына́
866,nur::ADV,apenas,гына́
867,nur::ADV,somente,гына́
868,schon::ADV,já,ы́нде
869,wieder::ADV,outra vez,ада́к
870,vergebens::ADV,em vão,ара́м
871,vor::PRP,diante de,о́нчыч
872,hinter::PRP,atrás de,шеҥге́лне
873,unter::PRP,sob,йыма́лне
874,unter::PRP,debaixo de,йыма́лне
875,durch::PRP,por,вошт
876,durch::PRP,através de,вошт
877,neben::PRP,junto de,вокте́н
878,neben::PRP,ao lado de,вокте́н
879,zwischen::PRP,entre,кокла́ште
880,wegen::PRP,por,верч
881,wegen::PRP,por causa de,верч
882,dies::PRN,isto,ти́де
883,das::PRN,isso,са́де
884,das::PRN,aquilo,са́де
885,alles::PRN,todo,чыла́
886,ich::PRN,eu,мый
887,du::PRN,tu,тый
888,er::PRN,ele,ту́до
889,wir::PRN,nós,ме
890,ihr::PRN,vós,те
891,ihr::PRN,vocês,те
892,sie::PRN,eles,ну́но
893,was::FPRN,quê,мо
894,wer::FPRN,quem,кӧ
895,wo::FADV,onde,куша́н
896,wohin::FADV,aonde,куш
897,wohin::FADV,aonde,ку́шко
898,wohin::FADV,para onde,куш
899,wohin::FADV,para onde,ку́шко
900,wie::FADV,como,кузе́
901,warum::FADV,porquê,мо
902,warum::FADV,porquê,мола́н
903,warum::FADV,por que,мо
904,warum::FADV,por que,мола́н
905,wieviel::FNUM,quanto,куна́р
906,eins::NUM,um,ик
907,zwei::NUM,dois,ко́кыт
908,drei::NUM,três,кум
909,vier::NUM,quatro,ныл
910,fünf::NUM,cinco,вич
911,sechs::NUM,seis,куд
912,sieben::NUM,sete,шым
913,acht::NUM,oito,канда́ш
914,neun::NUM,nove,инде́ш
915,zehn::NUM,dez,лу
916,elf::NUM,onze,лати́к
917,zwölf::NUM,doze,латко́к
918,zwanzig::NUM,vinte,ко́ло
919,dreißig::NUM,trinta,ку́мло
920,vierzig::NUM,quarenta,ны́лле
921,fünfzig::NUM,cinquenta,ви́тле
922,sechzig::NUM,sessenta,ку́дло
923,siebzig::NUM,setenta,шы́мле
924,achtzig::NUM,oitenta,канда́шле
925,neunzig::NUM,noventa,инде́шле
926,hundert::NUM,cem,шӱ́дӧ
927,hundert::NUM,cento,шӱ́дӧ
928,tausend::NUM,mil,тӱже́м
929,und::CNJ,e,да
930,und::CNJ,e,ден
931,oder::CNJ,ou,я
932,oder::CNJ,ou,а́ле
933,stehen::V,estar em pé,шога́ш
934,sitzen::V,estar sentado,шинча́ш
935,liegen::V,jazer,кия́ш
936,liegen::V,estar deitado,кия́ш
937,hängen::V,pender,кеча́ш
938,hängen::V,estar pendurado,кеча́ш
939,werden::V,tornar-se,лия́ш
940,passieren::V,acontecer,лия́ш
941,beginnen::V,começar,тӱҥгала́ш
942,enden::V,acabar,пыта́ш
943,enden::V,terminar,пыта́ш
944,wechseln::V,variar,вашталта́ш
945,wechseln::V,alternar,вашталта́ш
946,aufgehen[Sonne]::V,nascer,лекта́ш
947,untergehen[Sonne]::V,pôr-se,шинча́ш
948,scheinen[Sonne]::V,brilhar,волгалта́ш
949,donnern::V,trovejar,кӱдырта́ш
950,donnern::V,trovejar,сургалта́ш
951,wehen::V,soprar,пуа́ш
952,strömen::V,correr,шийалтара́ш
953,fließen::V,fluir,йога́ш
954,sich drehen::V,girar,пӧрда́ш
955,schwanken::V,oscilar,лӱҥга́ш
956,schwanken::V,oscilar,тайныла́ш
957,schwingen::V,vibrar,рӱпшалта́ш
958,fallen::V,cair,воза́ш
959,fallen::V,cair,йӧрла́ш
960,brennen::V,arder,йӱла́ш
961,rauchen::V,fumegar,шикша́ш
962,regnen::V,chover,йӱра́ш
963,gefrieren::V,gelar,кылма́ш
964,gefrieren::V,gelar,ияҥа́ш
965,gefrieren::V,congelar,кылма́ш
966,gefrieren::V,congelar,ияҥа́ш
967,tauen::V,derreter,шула́ш
968,tauen::V,descongelar,шула́ш
969,schmelzen::V,fundir-se,лева́ш
970,trocknen::V,secar,кошка́ш
971,sieden::V,ferver,шола́ш
972,faulen::V,estragar-se,шӱя́ш
973,verfaulen::V,apodrecer,шӱйы́н шуа́ш
974,reißen::V,romper-se,кӱрла́ш
975,versinken::V,afundar-se,пуре́н кая́ш
976,vergehen::V,passar,эрте́н кая́ш
977,erscheinen::V,aparecer,толы́н лекта́ш
978,verschwinden::V,desaparecer,йома́ш
979,sinken::V,descer,пуча́ш
980,abnehmen::V,diminuir,пуча́ш
981,abnehmen::V,decrescer,пуча́ш
982,zunehmen::V,crescer,шукема́ш
983,zunehmen::V,aumentar,шукема́ш
984,steigen::V,subir,нӧлталта́ш
985,wachsen::V,crescer,кушка́ш
986,glänzen::V,brilhar,йылгыжа́ш
987,funkeln::V,cintilar,чолга́ш
988,lärmen::V,fazer barulho,рӱшка́ш
989,läuten::V,chocalhar,мура́ш
990,klingeln::V,tocar,йыҥгырта́ш
991,klirren::V,tinir,чылдыртата́ш
992,brausen::V,bramar,лӱшка́ш
993,rauschen::V,murmurar,лыжга́ш
994,rauschen::V,rumorejar,лыжга́ш
995,klingen::V,soar,йоҥга́ш
996,bellen::V,ladrar,опта́ш
997,heulen::V,uivar,урмыжа́ш
998,blasen::V,soprar,пуала́ш
999,pfeifen::V,assobiar,шӱ́шкаш
1000,schreien::V,gritar,кычкыра́ш
1001,stöhnen::V,gemer,йыҥыса́ш
1002,zittern::V,tremer,чытыра́ш
1003,leben::V,viver,ила́ш
1004,geboren werden::V,nascer,шоча́ш
1005,atmen::V,respirar,шӱла́ш
1006,trinken::V,beber,йӱа́ш
1007,essen::V,comer,кочка́ш
1008,schlucken::V,engolir,нела́ш
1009,müde werden::V,cansar-se,ноя́ш
1010,einschlafen::V,adormecer,мале́н колта́ш
1011,schlafen::V,dormir,мала́ш
1012,aufwachen::V,acordar,помыжалта́ш
1013,aufstehen::V,levantar-se,кынела́ш
1014,sich erholen::V,descansar,кана́ш
1015,krank werden::V,adoecer,черлане́н воза́ш
1016,krank werden::V,ficar doente,черлане́н воза́ш
1017,krank sein::V,estar doente,черлане́н кия́ш
1018,schmerzen::V,doer,коршта́ш
1019,husten::V,tossir,кокыра́ш
1020,genesen::V,convalescer,тӱрла́ш
1021,genesen::V,convalescer,тазаҥа́ш
1022,sterben::V,morrer,кола́ш
1023,umkommen::V,perecer,вуй йома́ш
1024,sich bewegen::V,mover-se,кошта́ш
1025,sich rühren::V,mexer-se,тарвана́ш
1026,sich erheben::V,levantar-se,кынела́ш
1027,sich setzen::V,sentar-se,шинча́ш
1028,hinfallen::V,cair,йӧрла́ш
1029,laufen::V,andar,кошта́ш
1030,laufen::V,caminhar,кошта́ш
1031,schreiten::V,andar,ошкыла́ш
1032,schreiten::V,caminhar,ошкыла́ш
1033,spazierengehen::V,passear,гуля́яш
1034,eilen::V,apressar-se,вашка́ш
1035,sich beeilen::V,apressar-se,вашкешта́ш
1036,sich beeilen::V,despachar-se,вашкешта́ш
1037,sausen::V,correr,юлтка́ш
1038,rennen::V,correr,куржтала́ш
1039,springen::V,saltar,тӧршта́ш
1040,klettern::V,trepar,кӱза́ш
1041,schaukeln::V,baloiçar,лӱҥгалта́ш
1042,kriechen::V,rastejar,нушка́ш
1043,kriechen::V,arrastar-se,нушка́ш
1044,schwimmen::V,nadar,ия́ш
1045,tauchen::V,mergulhar,шуҥгалта́ш
1046,rudern::V,remar,удыра́ш
1047,fahren::V,ir,кудала́ш
1048,fliegen::V,voar,чоҥешта́ш
1049,gehen::V,ir,кая́ш
1050,gehen::V,andar,кая́ш
1051,weggehen::V,partir,кораҥа́ш
1052,weggehen::V,ir-se embora,кораҥа́ш
1053,abfahren::V,sair,лекта́ш
1054,abfahren::V,partir,лекта́ш
1055,anhalten::V,parar,чарна́ш
1056,hineingehen::V,entrar,пура́ш
1057,eintreten::V,entrar,пура́ш
1058,kommen::V,vir,тола́ш
1059,ankommen::V,chegar,шуа́ш
1060,zurückkommen::V,voltar,пӧртыла́ш
1061,zurückkommen::V,regressar,пӧртыла́ш
1062,bleiben::V,ficar,кода́ш
1063,bleiben::V,permanecer,кода́ш
1064,warten::V,esperar,вуча́ш
1065,erwarten::V,esperar,вуча́ш
1066,erwarten::V,aguardar,вуча́ш
1067,suchen::V,buscar,кычала́ш
1068,suchen::V,procurar,кычала́ш
1069,finden::V,achar,муа́ш
1070,finden::V,encontrar,муа́ш
1071,versuchen::V,tentar,толаша́ш
1072,vorbereiten::V,preparar,ямдыла́ш
1073,lieben::V,amar,йӧрата́ш
1074,lieben::V,querer,йӧрата́ш
1075,mögen::V,gostar de,йӧрата́ш
1076,lachen::V,rir,воштыла́ш
1077,lachen::V,rir-se,воштыла́ш
1078,rühren::V,comover,ку́мыл тарвата́ш
1079,weinen::V,chorar,шорта́ш
1080,schimpfen::V,ralhar,каргаша́ш
1081,sich ärgern::V,zangar-se,сыра́ш
1082,sich fürchten::V,ter medo de,лӱда́ш
1083,sich fürchten::V,ter receio de,лӱда́ш
1084,fürchten::V,temer,лӱда́ш
1085,fürchten::V,recear,лӱда́ш
1086,fliehen::V,fugir,куржа́ш
1087,flüchten::V,refugiar-se,куржа́ш
1088,sehen::V,ver,ужа́ш
1089,anschauen::V,olhar,онча́ш
1090,ansehen::V,mirar,эскера́ш
1091,hören::V,ouvir,кола́ш
1092,zuhören::V,escutar,колышта́ш
1093,probieren::V,provar,тамла́ш
1094,probieren::V,saborear,тамла́ш
1095,riechen::V,cheirar,ӱпшынча́ш
1096,fühlen::V,sentir,шижа́ш
1097,scheinen::V,parecer,чуча́ш
1098,zu sehen sein::V,estar à vista,коя́ш
1099,vernehmen::V,ouvir,кола́ш
1100,frieren::V,ter frio,кылма́ш
1101,tun::V,fazer,ышта́ш
1102,können::V,saber,мошта́ш
1103,wollen::V,querer,тӱна́ш
1104,anfangen::V,iniciar,тӱҥала́ш
1105,beenden::V,acabar,пытара́ш
1106,beenden::V,terminar,пытара́ш
1107,aufhören::V,cessar,чарна́ш
1108,aufhören::V,desistir,чарна́ш
1109,gelingen::V,sair bem,сай лекта́ш
1110,gelingen::V,dar bom resultado,сай лекта́ш
1111,geraten::V,sair,лекта́ш
1112,geraten::V,dar resultado,лекта́ш
1113,öffnen::V,abrir,поча́ш
1114,schließen::V,fechar,петыра́ш
1115,stellen::V,pôr,шында́ш
1116,stellen::V,colocar,шында́ш
1117,setzen::V,pôr,шында́ш
1118,setzen::V,meter,шында́ш
1119,legen::V,pôr,опта́ш
1120,legen::V,pôr,пышта́ш
1121,legen::V,meter,опта́ш
1122,legen::V,meter,пышта́ш
1123,berühren::V,tocar,тӱка́ш
1124,verbinden::V,unir,пида́ш
1125,verbinden::V,ligar,пида́ш
1126,bedecken::V,cobrir,леведа́ш
1127,aufhängen::V,pendurar,сака́ш
1128,anzünden::V,acender,чӱкта́ш
1129,aufheben::V,apanhar,нӧлтала́ш
1130,aufheben::V,levantar,нӧлтала́ш
1131,zurücklassen::V,deixar,кода́ш
1132,verlieren::V,perder,йомдара́ш
1133,fallen lassen::V,deixar cair,воза́ш
1134,machen::V,fazer,ышта́ш
1135,herstellen::V,produzir,ямдыла́ш
1136,bauen::V,edificar,чоҥа́ш
1137,bauen::V,construir,чоҥа́ш
1138,reparieren::V,reparar,ачала́ш
1139,reparieren::V,consertar,ачала́ш
1140,verbessern::V,melhorar,саемда́ш
1141,ändern::V,mudar,весемда́ш
1142,ändern::V,alterar,весемда́ш
1143,graben::V,cavar,кӱнча́ш
1144,beugen::V,curvar,пӱгырта́ш
1145,biegen::V,vergar,лывырта́ш
1146,drehen::V,girar,пӱтыра́ш
1147,wenden::V,virar,ирала́ш
1148,wenden::V,voltar,ирала́ш
1149,umdrehen::V,virar,савырала́ш
1150,umdrehen::V,revolver,савырала́ш
1151,heben::V,levantar,нӧлта́ш
1152,hochheben::V,erguer,нӧлта́ш
1153,hochheben::V,levantar,нӧлта́ш
1154,ergreifen::V,apanhar,руалта́ш
1155,halten::V,segurar,куча́ш
1156,drücken::V,apertar,иша́ш
1157,drücken::V,apertar,темда́ш
1158,schieben::V,empurrar,шӱкала́ш
1159,kratzen::V,raspar,удыра́ш
1160,lecken::V,lamber,нула́ш
1161,beißen::V,morder,пура́ш
1162,abreißen::V,arrancar,кӱрла́ш
1163,abschneiden::V,talhar,пӱчка́ш
1164,binden::V,ligar,кылда́ш
1165,stecken::V,meter,шуралта́ш
1166,stecken::V,enfiar,шуралта́ш
1167,brechen::V,romper,тодышта́ш
1168,brechen::V,quebrar,тодышта́ш
1169,klopfen::V,bater,кыра́ш
1170,hauen::V,bater,тӱя́ш
1171,kleben::V,colar,клеитла́ш
1172,reiben::V,esfregar,йыга́ш
1173,reiben::V,esfregar,туржала́ш
1174,streichen::V,barrar,шӱра́ш
1175,schleifen::V,afiar,шума́ш
1176,schleifen::V,afiar,яна́ш
1177,schneiden::V,cortar,пӱчка́ш
1178,rütteln::V,sacudir,рӱза́ш
1179,schütteln::V,abanar,почка́ш
1180,schütteln::V,sacudir,почка́ш
1181,schwenken::V,agitar,рӱза́ш
1182,schütten::V,deitar,опта́ш
1183,füllen::V,encher,тема́ш
1184,einwickeln::V,envolver,вӱдыла́ш
1185,einwickeln::V,embrulhar,вӱдыла́ш
1186,tragen::V,levar,нумала́ш
1187,tragen::V,trazer,нумала́ш
1188,schleppen::V,arrastar,шӱдыра́ш
1189,ziehen::V,puxar,шупша́ш
1190,aufbewahren::V,guardar,арала́ш
1191,aufbewahren::V,conservar,арала́ш
1192,werfen::V,lançar,шуа́ш
1193,werfen::V,lançar,кышка́ш
1194,fangen::V,apanhar,куча́ш
1195,packen::V,agarrar,руалта́ш
1196,verstecken::V,esconder,тоя́ш
1197,teilen::V,partir,пӧла́ш
1198,teilen::V,dividir,пӧла́ш
1199,schicken::V,enviar,колта́ш
1200,bringen::V,trazer,конда́ш
1201,hinzufügen::V,acrescentar,ешара́ш
1202,bekommen::V,obter,нала́ш
1203,erhalten::V,receber,нала́ш
1204,nehmen::V,tomar,нала́ш
1205,wählen::V,eleger,сайла́ш
1206,wählen::V,escolher,сайла́ш
1207,auswählen::V,escolher,таҥгла́ш
1208,auswählen::V,seleccionar,таҥгла́ш
1209,bewahren::V,guardar,сакла́ш
1210,bewahren::V,conservar,сакла́ш
1211,behindern::V,impedir,чаракла́ш
1212,verderben::V,estragar,пужа́ш
1213,verderben::V,corromper,пужа́ш
1214,beschädigen::V,danificar,пужа́ш
1215,zerbrechen::V,romper,пудырта́ш
1216,zerbrechen::V,quebrar,пудырта́ш
1217,zerreißen::V,rasgar,кӱрла́ш
1218,zerstören::V,destruir,шалата́ш
1219,verbrennen::V,queimar,йӱлата́ш
1220,geben::V,dar,пуа́ш
1221,reichen::V,passar,пуа́ш
1222,schenken::V,oferecer,пӧлекла́ш
1223,versprechen::V,prometer,сӧра́ш
1224,wünschen::V,desejar,тылана́ш
1225,loben::V,louvar,мокта́ш
1226,küssen::V,beijar,шупшала́ш
1227,wiegen::V,embalar,рӱпша́ш
1228,zudecken::V,tapar,леведа́ш
1229,zudecken::V,cobrir,леведа́ш
1230,wecken::V,acordar,помыжалтара́ш
1231,wecken::V,despertar,помыжалтара́ш
1232,zeigen::V,mostrar,ончыкта́ш
1233,führen::V,guiar,вӱда́ш
1234,führen::V,conduzir,вӱда́ш
1235,lehren::V,ensinar,туныкта́ш
1236,unterrichten::V,instruir,туныкта́ш
1237,aufziehen::V,criar,орышта́ш
1238,leiten::V,dirigir,вӱда́ш
1239,leiten::V,dirigir,вуйлата́ш
1240,leiten::V,conduzir,вӱда́ш
1241,leiten::V,conduzir,вуйлата́ш
1242,antreiben::V,impelir,поктыла́ш
1243,lassen::V,fazer,-та́ш
1244,einladen::V,convidar,ӱжа́ш
1245,vereinigen::V,unir,иктешла́ш
1246,vereinigen::V,reunir,иктешла́ш
1247,besuchen::V,ir ver,то́лын кая́ш
1248,besuchen::V,visitar,то́лын кая́ш
1249,treffen::V,encontrar,вашлия́ш
1250,sich versammeln::V,reunir-se,погына́ш
1251,sich versammeln::V,reunir-se,чумырга́ш
1252,spielen::V,jogar,мода́ш
1253,spielen::V,brincar,мода́ш
1254,singen::V,cantar,мура́ш
1255,tanzen::V,bailar,кушта́ш
1256,sich trennen::V,apartar-se,ойырла́ш
1257,verlassen::V,deixar,кудалта́ш
1258,verlassen::V,abandonar,кудалта́ш
1259,retten::V,salvar,утара́ш
1260,bewachen::V,vigiar,орола́ш
1261,bewachen::V,guardar,орола́ш
1262,schützen::V,proteger,арала́ш
1263,verteidigen::V,defender,арала́ш
1264,sich schlagen::V,brigar,кредала́ш
1265,sich schlagen::V,bater-se,кредала́ш
1266,schießen::V,disparar,лӱя́ш
1267,siegen::V,vencer,сеҥа́ш
1268,ärgern::V,irritar,сырыкта́ш
1269,ärgern::V,aborrecer,сырыкта́ш
1270,schlagen::V,bater,пера́ш
1271,treten::V,pisar,тошка́ш
1272,stechen::V,picar,кера́ш
1273,stoßen::V,empurrar,шӱкала́ш
1274,stehlen::V,furtar,шолышта́ш
1275,stören::V,perturbar,мешая́ш
1276,belästigen::V,incomodar,толаштара́ш
1277,belästigen::V,importunar,толаштара́ш
1278,verbergen::V,ocultar,шылта́ш
1279,verbergen::V,esconder,шылта́ш
1280,täuschen::V,iludir,ондала́ш
1281,täuschen::V,enganar,ондала́ш
1282,betrügen::V,burlar,ондала́ш
1283,betrügen::V,enganar,ондала́ш
1284,töten::V,matar,пушта́ш
1285,wohnen::V,morar,ила́ш
1286,arbeiten::V,trabalhar,пашалана́ш
1287,arbeiten::V,trabalhar,паша́м ышта́ш
1288,sammeln::V,recolher,пога́ш
1289,sammeln::V,coleccionar,пога́ш
1290,pflücken::V,colher,кӱра́ш
1291,jagen::V,caçar,сонарла́ш
1292,fischen::V,pescar,кол куча́ш
1293,fassen::V,apanhar,куча́ш
1294,hüten::V,guardar,кӱта́ш
1295,treiben::V,conduzir,покта́ш
1296,anbinden::V,atar,йолышта́ш
1297,füttern::V,dar de comer a,пукша́ш
1298,melken::V,ordenhar,лӱшта́ш
1299,hacken::V,rachar,руа́ш
1300,gießen::V,regar,шава́ш
1301,reifen::V,amadurecer,кӱа́ш
1302,zubereiten::V,preparar,ямдыла́ш
1303,kochen::V,cozer,шолта́ш
1304,backen::V,cozer,кӱкташ
1305,braten::V,assar,пуштыла́ш
1306,braten::V,assar,жаритла́ш
1307,braten::V,fritar,пуштыла́ш
1308,braten::V,fritar,жаритла́ш
1309,umrühren::V,remexer,луга́ш
1310,stricken::V,tricotar,пида́ш
1311,stricken::V,fazer malha,пида́ш
1312,nähen::V,coser,урга́ш
1313,nähen::V,costurar,урга́ш
1314,färben::V,tingir,чиялта́ш
1315,färben::V,colorir,чиялта́ш
1316,reinigen::V,limpar,эрыкта́ш
1317,reinigen::V,purificar,эрыкта́ш
1318,waschen::V,lavar,мушка́ш
1319,abwischen::V,limpar,ӱшта́ш
1320,abwischen::V,esfregar,ӱшта́ш
1321,spülen::V,lavar,шӱалта́ш
1322,spülen::V,enxaguar,шӱалта́ш
1323,fegen::V,varrer,ӱшта́ш
1324,kehren::V,varrer,ӱшта́ш
1325,baden::V,banhar,йӱштыла́ш
1326,baden::V,tomar banho,йӱштыла́ш
1327,sich waschen::V,lavar-se,мушкылта́ш
1328,ausziehen::V,despir,кудаша́ш
1329,anziehen::V,vestir,чия́ш
1330,sich anziehen::V,vestir-se,чия́ш
1331,kämmen::V,pentear,шера́ш
1332,schmücken::V,adornar,тӱзата́ш
1333,schmücken::V,adornar,чеверта́ш
1334,sagen::V,dizer,ойла́ш
1335,sagen::V,dizer,каласа́ш
1336,sprechen::V,falar,кутыра́ш
1337,reden::V,falar,мутлана́ш
1338,sich unterhalten::V,conversar,кутыра́ш
1339,fragen::V,perguntar,йода́ш
1340,bitten::V,pedir,йода́ш
1341,erzählen::V,contar,ойла́ш
1342,mitteilen::V,comunicar,увертара́ш
1343,mitteilen::V,participar,увертара́ш
1344,nennen::V,nomear,лӱмда́ш
1345,nennen::V,apelidar,лӱмда́ш
1346,rufen::V,chamar,ӱжа́ш
1347,prahlen::V,gabar-se,моктана́ш
1348,prahlen::V,vangloriar-se,моктана́ш
1349,übersetzen::V,traduzir,кусара́ш
1350,denken::V,pensar,шона́ш
1351,glauben::V,crer,ӱшана́ш
1352,bemerken::V,notar,шижа́ш
1353,bemerken::V,observar,шижа́ш
1354,erkennen::V,reconhecer,пала́ш
1355,begreifen::V,apreender,ыҥла́ш
1356,begreifen::V,compreender,ыҥла́ш
1357,verstehen::V,entender,умыла́ш
1358,verstehen::V,compreender,умыла́ш
1359,lernen::V,aprender,тунема́ш
1360,wissen::V,saber,шинча́ш
1361,sich erinnern an::V,lembrar-se de,шарна́ш
1362,sich erinnern an::V,recordar-se de,шарна́ш
1363,vergessen::V,esquecer,монда́ш
1364,messen::V,medir,виса́ш
1365,zählen::V,contar,шотла́ш
1366,rechnen::V,calcular,шотла́ш
1367,lesen::V,ler,луда́ш
1368,malen::V,pintar,сӱретла́ш
1369,zeichnen::V,desenhar,сӱретла́ш
1370,schreiben::V,escrever,воза́ш
1371,besitzen::V,possuir,лия́ш
1372,kaufen::V,comprar,нала́ш
1373,verkaufen::V,vender,ужала́ш
1374,bezahlen::V,pagar,тӱла́ш
1375,zahlen::V,pagar,тӱла́ш
1376,beherrschen::V,imperar,куча́ш
1377,ertragen::V,suportar,турка́ш
