,Concept_ID,ja,lt
819,dies::PRN,これ,šitas
820,das::PRN,それ,tat
821,alles::PRN,全部,visas
822,ich::PRN,私,aš
823,du::PRN,あなた,tu
824,er::PRN,彼,jis
825,wir::PRN,私達,mes
826,ihr::PRN,あなた達,jūs
827,sie::PRN,彼ら,ji
828,sie::PRN,彼ら,jos
829,was::FPRN,何,kas
830,wer::FPRN,誰,kas
831,wer::FPRN,どなた,kas
832,wo::FADV,どこ,kur
833,wo::FADV,どこに,kur
834,wohin::FADV,どこへ,kur
835,wohin::FADV,どこへ,kur link
836,wie::FADV,どう,kaip
837,warum::FADV,何故,kod̃ėl
838,warum::FADV,何故,dėl ko
839,warum::FADV,どうして,kod̃ėl
840,warum::FADV,どうして,dėl ko
841,wieviel::FNUM,どのくらい,kiek
842,eins::NUM,一,vienas
843,zwei::NUM,二,du
844,zwei::NUM,二つ,du
845,drei::NUM,三,trys
846,drei::NUM,三つ,trys
847,vier::NUM,四,keturi
848,vier::NUM,四つ,keturi
849,fünf::NUM,五,penki
850,fünf::NUM,五つ,penki
851,sechs::NUM,六,šeši
852,sechs::NUM,六つ,šeši
853,sieben::NUM,七,septyni
854,sieben::NUM,七つ,septyni
855,acht::NUM,八,aštuoni
856,acht::NUM,八つ,aštuoni
857,neun::NUM,九,devyni
858,neun::NUM,九つ,devyni
859,zehn::NUM,十,dešimt
860,elf::NUM,十一,vienuolika
861,zwölf::NUM,十二,dvylika
862,zwanzig::NUM,二十,dvidešimt
863,dreißig::NUM,三十,trisdešimt
864,vierzig::NUM,四十,keturiasdešimt
865,fünfzig::NUM,五十,penkiasdešimt
866,sechzig::NUM,六十,šešiasdešimt
867,siebzig::NUM,七十,septyniasdešimt
868,achtzig::NUM,八十,aštuoniasdešimt
869,neunzig::NUM,九十,devyniasdešimt
870,hundert::NUM,百,šimtas
871,tausend::NUM,千,tūkstantis
872,und::CNJ,-と,ĩr
873,und::CNJ,そして,ĩr
874,oder::CNJ,或いは,ar
875,oder::CNJ,或いは,arba
876,stehen::V,立っている,stovėti
877,sitzen::V,座っている,sėdėti
878,liegen::V,横になっている,gulėti
879,hängen::V,掛かっている,kyboti
880,hängen::V,掛かっている,kabėti
881,werden::V,なる,taptis
882,werden::V,なる,darytis
883,passieren::V,起こる,atsitikti
884,passieren::V,起こる,pasitaikyti
885,beginnen::V,始まる,prasid́ėti
886,enden::V,終わる,baigtis
887,wechseln::V,変わる,keistis
888,wechseln::V,変わる,pasikeisti
889,aufgehen[Sonne]::V,出る,tekėti
890,aufgehen[Sonne]::V,出る,patekėti
891,untergehen[Sonne]::V,沈む,leistis
892,untergehen[Sonne]::V,沈む,nusileisti
893,scheinen[Sonne]::V,輝く,šviesti
894,donnern::V,雷が鳴る,griausti
895,donnern::V,雷が鳴る,griaudėti
896,wehen::V,吹く,pūsti
897,strömen::V,流れる,lietis
898,strömen::V,流れる,plūsti
899,fließen::V,流れる,tekėti
900,sich drehen::V,回転する,suktis
901,sich drehen::V,回転する,pasisukti
902,schwanken::V,揺れる,svyruoti
903,schwingen::V,振動する,suptis
904,fallen::V,落ちる,pulti
905,fallen::V,落ちる,kristi
906,brennen::V,燃える,degti
907,rauchen::V,煙を出す,rūkyti
908,regnen::V,雨が降る,lyti
909,gefrieren::V,凍る,užšalti
910,tauen::V,溶ける,tirpti
911,schmelzen::V,溶ける,lydytis
912,trocknen::V,乾く,džiūti
913,sieden::V,沸く,virti
914,faulen::V,腐る,pūti
915,verfaulen::V,朽ちる,švinkti
916,reißen::V,切れる,plyšti
917,reißen::V,切れる,trūkti
918,versinken::V,沈む,skę̃sti
919,versinken::V,沈む,grimzti
920,vergehen::V,経つ,praeiti
921,erscheinen::V,現れる,pasirodyti
922,verschwinden::V,消える,dingti
923,verschwinden::V,消える,išnykti
924,verschwinden::V,消える,pranykti
925,sinken::V,下がる,kristi
926,abnehmen::V,減る,mažėti
927,abnehmen::V,減る,silpnėti
928,zunehmen::V,増える,didėti
929,zunehmen::V,増える,padaugėti
930,steigen::V,上がる,kilti
931,wachsen::V,伸びる,augti
932,glänzen::V,輝く,blizgėti
933,funkeln::V,ぴかぴか光る,žibėti
934,lärmen::V,騒ぐ,triukšmauti
935,läuten::V,鳴る,skambinti
936,klingeln::V,鳴る,skambinti
937,klirren::V,がらんがらんと鳴る,žvangėti
938,brausen::V,逆巻く,šniokšti
939,rauschen::V,戦ぐ,ošti
940,rauschen::V,戦ぐ,šlamėti
941,klingen::V,鳴る,skardėti
942,bellen::V,吠える,loti
943,heulen::V,きゃんきゃん鳴く,kaukti
944,heulen::V,きゃんきゃん鳴く,staugti
945,blasen::V,吹く,pūsti
946,pfeifen::V,口笛を吹く,švilpti
947,pfeifen::V,口笛を吹く,švilpauti
948,schreien::V,叫ぶ,šaukti
949,stöhnen::V,うめく,dejuoti
950,stöhnen::V,うめく,aimanuoti
951,zittern::V,震える,virpėti
952,leben::V,生きている,gyventi
953,geboren werden::V,生まれる,gimti
954,atmen::V,呼吸する,alsuoti
955,atmen::V,呼吸する,kvėpuoti
956,trinken::V,飲む,gerti
957,essen::V,食べる,valgyti
958,schlucken::V,飲み込む,praryti
959,müde werden::V,眠くなる,nuvargti
960,müde werden::V,眠くなる,privargti
961,einschlafen::V,寝付く,užmigti
962,schlafen::V,眠る,miegoti
963,aufwachen::V,目が覚める,pabusti
964,aufstehen::V,起きる,keltis
965,aufstehen::V,起きる,atsikelti
966,sich erholen::V,休養する,pailsėti
967,sich erholen::V,休養する,poilsiauti
968,krank werden::V,病気になる,susirgti
969,krank sein::V,病気である,sirgti
970,schmerzen::V,痛む,sopėti
971,schmerzen::V,痛む,skaudėti
972,husten::V,咳をする,kosėti
973,genesen::V,元気になる,sveikti
974,genesen::V,元気になる,taisytis
975,sterben::V,死ぬ,mirti
976,sterben::V,死ぬ,numirti
977,sterben::V,亡くなる,mirti
978,sterben::V,亡くなる,numirti
979,umkommen::V,死亡する,žūti
980,sich bewegen::V,移動する,judėti
981,sich bewegen::V,移動する,pasijudinti
982,sich rühren::V,動く,krutėti
983,sich erheben::V,立ち上がる,pakilti
984,sich erheben::V,立ち上がる,atsikelti
985,sich setzen::V,座る,sėstis
986,sich setzen::V,座る,atsisėsti
987,hinfallen::V,転ぶ,parkristi
988,hinfallen::V,転ぶ,pargriūti
989,laufen::V,歩く,eiti
990,schreiten::V,跨ぐ,žengti
991,schreiten::V,跨ぐ,žingsniuoti
992,spazierengehen::V,散歩する,pasivaikščioti
993,eilen::V,急ぐ,skubėti
994,sich beeilen::V,焦る,paskub́ėti
995,sich beeilen::V,焦る,pasiskubinti
996,sausen::V,疾駆する,dumti
997,sausen::V,疾駆する,lėkti
998,rennen::V,走る,bėgti
999,springen::V,跳ぶ,šokti
1000,klettern::V,よじ登る,kopti
1001,schaukeln::V,ぶらんこに乗る,supti
1002,schaukeln::V,ぶらんこに乗る,linguoti
1003,kriechen::V,這う,ropoti
1004,kriechen::V,這う,šliaužti
1005,schwimmen::V,泳ぐ,plaukti
1006,tauchen::V,潜る,nerti
1007,rudern::V,漕ぐ,irtis
1008,rudern::V,漕ぐ,irkluoti
1009,fahren::V,行く,važiuoti
1010,fahren::V,行く,važinėti
1011,fahren::V,乗車する,važiuoti
1012,fahren::V,乗車する,važinėti
1013,fliegen::V,飛ぶ,lėkti
1014,fliegen::V,飛ぶ,skristi
1015,gehen::V,行く,eiti
1016,weggehen::V,立ち去る,išeiti
1017,abfahren::V,出発する,išvykti
1018,abfahren::V,出発する,išvažiuoti
1019,anhalten::V,止まる,sustoti
1020,hineingehen::V,入る,įeiti
1021,eintreten::V,中に入る,įžengti
1022,kommen::V,来る,ateiti
1023,ankommen::V,着く,ateiti
1024,ankommen::V,到着する,ateiti
1025,zurückkommen::V,帰る,grį̃žti
1026,zurückkommen::V,帰る,sugrį̃žti
1027,bleiben::V,留まる,likti
1028,bleiben::V,留まる,pasilikti
1029,warten::V,待つ,laukti
1030,erwarten::V,期待する,laukti
1031,suchen::V,探る,ieškoti
1032,finden::V,見つける,rasti
1033,finden::V,見つける,surasti
1034,versuchen::V,試す,mėginti
1035,vorbereiten::V,準備する,rengti
1036,lieben::V,愛する,myĺėti
1037,mögen::V,好きである,ḿėgti
1038,mögen::V,好きである,patikti
1039,lachen::V,笑う,juoktis
1040,rühren::V,感情を動かす,jaudinti
1041,rühren::V,感情を動かす,graudinti
1042,weinen::V,泣く,verkti
1043,schimpfen::V,叱る,bartis
1044,sich ärgern::V,怒る,pykti
1045,sich ärgern::V,怒る,apmaudauti
1046,sich ärgern::V,腹を立てる,pykti
1047,sich ärgern::V,腹を立てる,apmaudauti
1048,sich fürchten::V,怖がる,bijoti
1049,sich fürchten::V,怖がる,baimintis
1050,fürchten::V,恐れる,bijoti
1051,fürchten::V,恐れる,baimintis
1052,fliehen::V,逃げる,bėgti
1053,fliehen::V,逃げる,sprukti
1054,flüchten::V,逃亡する,pabėgti
1055,sehen::V,見る,žiūŕėti
1056,anschauen::V,眺める,žiūŕėti
1057,ansehen::V,見る,žiūrėti į
1058,ansehen::V,見る,pažiūrėti į
1059,hören::V,聞く,girdėti
1060,zuhören::V,聴く,klausytis
1061,probieren::V,食べてみる,ragauti
1062,probieren::V,食べてみる,paragauti
1063,riechen::V,気取る,uosti
1064,riechen::V,気取る,užuosti
1065,fühlen::V,感じる,justi
1066,fühlen::V,感じる,jausti
1067,fühlen::V,感じる,pajusti
1068,scheinen::V,ように見える,rodytis
1069,scheinen::V,ように見える,atrodyti
1070,zu sehen sein::V,見える,pasirodyti
1071,vernehmen::V,承る,išgirsti
1072,frieren::V,寒気がする,šalti
1073,tun::V,する,daryti
1074,können::V,出来る,galėti
1075,können::V,出来る,pajėgti
1076,wollen::V,-たい,norėti
1077,anfangen::V,始める,pradėti
1078,anfangen::V,始める,prasid́ėti
1079,beenden::V,終える,baigti
1080,beenden::V,終える,užbaigti
1081,aufhören::V,止める,liautis
1082,gelingen::V,成功する,pavykti
1083,gelingen::V,成功する,pasisekti
1084,geraten::V,当たる,nusisekti
1085,öffnen::V,開く,atverti
1086,öffnen::V,開く,atidaryti
1087,öffnen::V,開ける,atverti
1088,öffnen::V,開ける,atidaryti
1089,schließen::V,閉める,uždaryti
1090,stellen::V,置く,statyti
1091,stellen::V,置く,pastatyti
1092,stellen::V,据える,statyti
1093,stellen::V,据える,pastatyti
1094,setzen::V,座らせる,sodinti
1095,setzen::V,座らせる,pasodinti
1096,legen::V,置く,dėti
1097,legen::V,置く,pad́ėti
1098,berühren::V,触る,liesti
1099,berühren::V,触る,paliesti
1100,berühren::V,触れる,liesti
1101,berühren::V,触れる,paliesti
1102,verbinden::V,結びつける,jungti
1103,verbinden::V,結びつける,surišti
1104,bedecken::V,覆う,uždengti
1105,aufhängen::V,掛ける,pakarti
1106,aufhängen::V,掛ける,pakabinti
1107,anzünden::V,燃やす,padegti
1108,anzünden::V,火をつける,padegti
1109,aufheben::V,拾う,pakelti
1110,zurücklassen::V,残す,palikti
1111,verlieren::V,無くす,pamesti
1112,fallen lassen::V,落とす,atsisakyti
1113,machen::V,作る,dirbti
1114,herstellen::V,製造する,gaminti
1115,bauen::V,建設する,statyti
1116,bauen::V,建設する,pastatyti
1117,reparieren::V,直す,taisyti
1118,reparieren::V,直す,remontuoti
1119,reparieren::V,修理する,taisyti
1120,reparieren::V,修理する,remontuoti
1121,verbessern::V,改良する,gerinti
1122,verbessern::V,改良する,ištaisyti
1123,ändern::V,変える,keisti
1124,ändern::V,変える,pakeisti
1125,graben::V,掘る,kasti
1126,beugen::V,折る,lenkti
1127,beugen::V,折る,palenkti
1128,biegen::V,曲げる,lenkti
1129,biegen::V,曲げる,palenkti
1130,drehen::V,回す,sukti
1131,wenden::V,裏返す,kreipti
1132,wenden::V,裏返す,pakreipti
1133,umdrehen::V,裏返す,sukti
1134,umdrehen::V,裏返す,apversti
1135,heben::V,挙げる,kelti
1136,heben::V,挙げる,pakelti
1137,hochheben::V,持ち上げる,pakelti
1138,ergreifen::V,取り上げる,čiupti
1139,ergreifen::V,取り上げる,griebti
1140,halten::V,持つ,laikyti
1141,halten::V,持つ,palaikyti
1142,drücken::V,押す,spausti
1143,schieben::V,ずらす,stumti
1144,kratzen::V,引っ掻く,kasyti
1145,kratzen::V,引っ掻く,grandyti
1146,lecken::V,なめる,laižyti
1147,beißen::V,噛む,kandžioti
1148,abreißen::V,剝ぎ取る,nuplėšti
1149,abschneiden::V,切り取る,atpjauti
1150,abschneiden::V,切り取る,atkirpti
1151,binden::V,縛る,rišti
1152,binden::V,縛る,surišti
1153,stecken::V,差し込む,kišti
1154,stecken::V,差し込む,įkišti
1155,brechen::V,破る,lūžti
1156,brechen::V,破る,laužyti
1157,klopfen::V,とんとん叩く,belsti
1158,klopfen::V,とんとん叩く,barbenti
1159,hauen::V,叩く,mušti
1160,kleben::V,貼る,lipdyti
1161,kleben::V,貼る,klijuoti
1162,kleben::V,くっ付ける,lipdyti
1163,kleben::V,くっ付ける,klijuoti
1164,reiben::V,擦る,trinti
1165,reiben::V,擦る,tarkuoti
1166,streichen::V,塗る,tepti
1167,streichen::V,塗る,užtepti
1168,schleifen::V,研ぐ,galą́sti
1169,schneiden::V,切る,pjauti
1170,schneiden::V,切る,kirpti
1171,rütteln::V,揺さぶる,purtyti
1172,schütteln::V,振る,purtyti
1173,schütteln::V,揺さぶる,purtyti
1174,schwenken::V,振る,mojuoti
1175,schütten::V,注ぐ,pilti
1176,schütten::V,注ぐ,berti
1177,füllen::V,いっぱいにする,pildyti
1178,füllen::V,いっぱいにする,pripildyti
1179,einwickeln::V,包む,įvynioti
1180,einwickeln::V,包む,suvynioti
1181,tragen::V,運ぶ,nešti
1182,tragen::V,運ぶ,nešioti
1183,schleppen::V,引きずる,vilkti
1184,ziehen::V,引く,tempti
1185,aufbewahren::V,預かる,laikyti
1186,werfen::V,投げる,mesti
1187,werfen::V,投げる,sviesti
1188,fangen::V,受ける,sugauti
1189,packen::V,掴む,čiupti
1190,packen::V,掴む,griebti
1191,verstecken::V,隠す,slėpti
1192,verstecken::V,隠す,slapstyti
1193,teilen::V,分ける,dalyti
1194,teilen::V,分ける,padalyti
1195,schicken::V,送る,sių̃sti
1196,schicken::V,送る,pasių̃sti
1197,bringen::V,持って行く,atnešti
1198,hinzufügen::V,加える,pridėti
1199,bekommen::V,得る,gauti
1200,erhalten::V,受ける,gauti
1201,nehmen::V,取る,paimti
1202,wählen::V,選ぶ,rinkti
1203,wählen::V,選ぶ,išsirinkti
1204,auswählen::V,選ぶ,išrinkti
1205,bewahren::V,保存する,išsaugoti
1206,behindern::V,妨害する,trukdyti
1207,verderben::V,台無しにする,sugadinti
1208,beschädigen::V,損傷する,žaloti
1209,beschädigen::V,損傷する,gadinti
1210,zerbrechen::V,割る,sukulti
1211,zerbrechen::V,割る,sudaužyti
1212,zerreißen::V,引き裂く,perplėšti
1213,zerreißen::V,引き裂く,suplėšyti
1214,zerstören::V,破壊する,suardyti
1215,zerstören::V,破壊する,sugriauti
1216,verbrennen::V,焼く,deginti
1217,verbrennen::V,焼く,sudeginti
1218,geben::V,上げる,duoti
1219,geben::V,上げる,paduoti
1220,reichen::V,渡す,paduoti
1221,schenken::V,贈る,dovanoti
1222,versprechen::V,約束する,žadėti
1223,versprechen::V,約束する,pažadėti
1224,wünschen::V,望む,norėti
1225,wünschen::V,望む,linḱėti
1226,loben::V,褒める,girti
1227,loben::V,褒める,pagirti
1228,küssen::V,キスする,bučiuoti
1229,wiegen::V,揺する,supti
1230,zudecken::V,覆う,užkloti
1231,zudecken::V,覆う,uždengti
1232,wecken::V,起こす,žadinti
1233,zeigen::V,見せる,rodyti
1234,führen::V,案内する,vesti
1235,führen::V,案内する,vadovauti
1236,lehren::V,教える,mokyti
1237,lehren::V,教える,išmokyti
1238,unterrichten::V,通知する,dėstyti
1239,aufziehen::V,育てる,išauginti
1240,leiten::V,導く,valdyti
1241,leiten::V,導く,vadovauti
1242,antreiben::V,励ます,uiti
1243,antreiben::V,励ます,raginti
1244,antreiben::V,励ます,skubinti
1245,lassen::V,～させる,paliepti
1246,einladen::V,誘う,kviesti
1247,einladen::V,誘う,pakviesti
1248,einladen::V,招待する,kviesti
1249,einladen::V,招待する,pakviesti
1250,vereinigen::V,一つにする,sujungti
1251,vereinigen::V,一つにする,suvienyti
1252,besuchen::V,訪ねる,lankyti
1253,besuchen::V,訪ねる,aplankyti
1254,treffen::V,出会う,sutikti
1255,treffen::V,出会う,pasitikti
1256,sich versammeln::V,集まる,susirinkti
1257,spielen::V,遊ぶ,groti
1258,spielen::V,遊ぶ,žaisti
1259,singen::V,歌う,dainuoti
1260,tanzen::V,踊る,šokti
1261,sich trennen::V,別れる,skirtis
1262,sich trennen::V,別れる,išsiskirti
1263,verlassen::V,別れる,palikti
1264,retten::V,救う,gelbėti
1265,retten::V,助ける,gelbėti
1266,bewachen::V,見張る,sergėti
1267,bewachen::V,軽微する,sergėti
1268,schützen::V,保護する,ginti
1269,schützen::V,保護する,apginti
1270,verteidigen::V,守る,ginti
1271,verteidigen::V,守る,apginti
1272,sich schlagen::V,殴る,muštis
1273,schießen::V,撃つ,šauti
1274,schießen::V,撃つ,šaudyti
1275,siegen::V,勝つ,nugalėti
1276,ärgern::V,怒らせる,pykinti
1277,schlagen::V,殴る,mušti
1278,schlagen::V,殴る,smogti
1279,schlagen::V,殴る,trenkti
1280,treten::V,蹴る,mygti
1281,stechen::V,突く,gelti
1282,stechen::V,突く,smeigti
1283,stoßen::V,突く,stumti
1284,stoßen::V,突く,pastumti
1285,stehlen::V,盗る,vogti
1286,stören::V,構う,trikdyti
1287,belästigen::V,邪魔する,apsunkinti
1288,verbergen::V,隠す,slėpti
1289,verbergen::V,隠す,paslėpti
1290,täuschen::V,だます,klaidinti
1291,betrügen::V,だます,apgauti
1292,töten::V,殺す,žudyti
1293,töten::V,殺す,nužudyti
1294,wohnen::V,住む,gyventi
1295,arbeiten::V,働く,dirbti
1296,arbeiten::V,働く,triūsti
1297,sammeln::V,集める,rinkti
1298,sammeln::V,収集する,rinkti
1299,pflücken::V,摘む,skinti
1300,pflücken::V,摘む,raškyti
1301,jagen::V,狩りをする,medžioti
1302,fischen::V,釣る,žvejoti
1303,fassen::V,捕る,sučiupti
1304,hüten::V,放牧する,ganyti
1305,treiben::V,追う,ginti
1306,anbinden::V,繋ぐ,pririšti
1307,füttern::V,餌をやる,šerti
1308,melken::V,搾乳する,melžti
1309,hacken::V,刻む,kapoti
1310,gießen::V,水をやる,lieti
1311,gießen::V,水をやる,laistyti
1312,reifen::V,熟す,nokti
1313,reifen::V,熟す,sirpti
1314,zubereiten::V,調理する,ruošti
1315,zubereiten::V,調理する,gaminti
1316,kochen::V,煮る,virti
1317,kochen::V,煮る,virinti
1318,backen::V,焼く,kepti
1319,braten::V,焼く,kepti
1320,braten::V,焼く,kepinti
1321,braten::V,炒める,kepti
1322,braten::V,炒める,kepinti
1323,umrühren::V,混ぜる,maišyti
1324,umrühren::V,混ぜる,pamaišyti
1325,stricken::V,編む,megzti
1326,nähen::V,縫う,siūti
1327,färben::V,染める,dažyti
1328,färben::V,染める,nudažyti
1329,reinigen::V,掃除する,valyti
1330,reinigen::V,掃除する,švarinti
1331,waschen::V,洗う,plauti
1332,waschen::V,洗う,mazgoti
1333,waschen::V,洗う,skalbti
1334,waschen::V,洗濯する,plauti
1335,waschen::V,洗濯する,mazgoti
1336,waschen::V,洗濯する,skalbti
1337,abwischen::V,拭く,nušluostyti
1338,spülen::V,洗う,plauti
1339,spülen::V,洗う,skalauti
1340,spülen::V,すすぐ,plauti
1341,spülen::V,すすぐ,skalauti
1342,fegen::V,掃除する,šluoti
1343,kehren::V,掃く,šluoti
1344,baden::V,入浴する,maudytis
1345,sich waschen::V,洗う,praustis
1346,ausziehen::V,脱ぐ,numauti
1347,ausziehen::V,脱ぐ,nuvilkti
1348,anziehen::V,着る,mauti
1349,anziehen::V,着る,apsivilkti
1350,sich anziehen::V,着る,rengtis
1351,sich anziehen::V,着る,apsirengti
1352,kämmen::V,梳く,šukuoti
1353,schmücken::V,飾る,puošti
1354,schmücken::V,飾る,dabinti
1355,schmücken::V,飾る,gražinti
1356,sagen::V,言う,tarti
1357,sprechen::V,話す,kalbėti
1358,reden::V,話す,šnekėti
1359,sich unterhalten::V,話をする,kalbėtis
1360,sich unterhalten::V,話をする,šnekučiuotis
1361,fragen::V,聞く,klausti
1362,bitten::V,頼む,prašyti
1363,bitten::V,お願いする,prašyti
1364,erzählen::V,物語る,pasakoti
1365,mitteilen::V,伝える,skelbti
1366,mitteilen::V,伝える,pranešti
1367,nennen::V,名づける,vadinti
1368,nennen::V,名づける,vardyti
1369,rufen::V,呼ぶ,šaukti
1370,rufen::V,呼ぶ,kviesti
1371,prahlen::V,自慢する,girtis
1372,übersetzen::V,訳す,versti
1373,übersetzen::V,訳す,išversti
1374,denken::V,考える,galvoti
1375,glauben::V,信じる,manyti
1376,glauben::V,信じる,tikėti
1377,bemerken::V,気が付く,pamatyti
1378,bemerken::V,気が付く,pastebėti
1379,erkennen::V,認識する,pažinti
1380,erkennen::V,認識する,atpažinti
1381,begreifen::V,分かる,suvokti
1382,verstehen::V,聞き取る,suprasti
1383,lernen::V,学ぶ,mokytis
1384,lernen::V,勉強する,mokytis
1385,wissen::V,知っている,žinoti
1386,sich erinnern an::V,思い出す,prisiminti
1387,vergessen::V,忘れる,užmiršti
1388,messen::V,計る,matuoti
1389,messen::V,測定する,matuoti
1390,zählen::V,数える,skaičiuoti
1391,rechnen::V,計算する,skaičiuoti
1392,lesen::V,読む,skaityti
1393,malen::V,描く,tapyti
1394,zeichnen::V,写生する,piešti
1395,zeichnen::V,写生する,žymėti
1396,zeichnen::V,写生する,braižyti
1397,schreiben::V,書く,rašyti
1398,besitzen::V,所持する,turėti
1399,kaufen::V,買う,pirkti
1400,verkaufen::V,売る,parduoti
1401,bezahlen::V,払う,apmokėti
1402,zahlen::V,支払う,mokėti
1403,beherrschen::V,支配する,valdyti
1404,ertragen::V,耐える,kę̃sti
1405,ertragen::V,耐える,pakelti
1406,ertragen::V,耐える,iškę̃sti
