,Concept_ID,udm,cv
717,fett::A,кӧй,самӑр
718,fett::A,кӧй,мӑнтӑр
719,schlank::A,веськыт,йӑрӑс
720,schlank::A,веськыт,яштака
721,schlank::A,веськрес,йӑрӑс
722,schlank::A,веськрес,яштака
723,hübsch::A,чебер,хитре
724,hübsch::A,синмаськымон,хитре
725,böse::A,лек,усал
726,dumm::A,шузи,ухмах
727,dumm::A,визьтэм,ухмах
728,faul::A,азьтэм,наян
729,faul::A,азьтэм,юлхав
730,faul::A,азьтэм,ӳркенчӗк
731,fleißig::A,сюлмо,хастар
732,geizig::A,сук,хытӑ
733,klug::A,визьмо,ӑслӑ
734,geschickt::A,усто,ӑста
735,geschickt::A,быгатӥсь,ӑста
736,lieb::A,мусо,савнӑ
737,lustig::A,шулдыр,хаваслӑ
738,sanft::A,мусо,ачаш
739,sanft::A,эрке,ачаш
740,hungrig::A,сютэм,выҫӑ
741,krank::A,висись,чирлӗ
742,nackt::A,гольык,ҫара
743,traurig::A,мӧзмыт,салхуллӑ
744,lebendig::A,улэп,чӗрӗ
745,gut::A,ӟеч,аван
746,gut::A,ӟеч,лайӑх
747,gut::A,умой,аван
748,gut::A,умой,лайӑх
749,schlecht::A,урод,япӑх
750,schlecht::A,урод,начар
751,schlecht::A,алама,япӑх
752,schlecht::A,алама,начар
753,richtig::A,шонер,тӗрӗс
754,schlimm::A,алама,йӗрӗнчӗк
755,wahr::A,зэмос,чӑн
756,alt::A,вуж,кивӗ
757,neu::A,выль,ҫӗнӗ
758,ehemalig::A,азьвылэз,пулнӑ
759,alt[Lebewesen]::A,пересь,ватӑ
760,jung::A,егит,яш
761,jung::A,егит,ҫамрӑк
762,jung::A,пинал,яш
763,jung::A,пинал,ҫамрӑк
764,arm::A,начар,чухӑн
765,arm::A,куанер,чухӑн
766,reich::A,узыр,пуян
767,bekannt::A,тодмо,пӗлӗш
768,berühmt::A,дано,чаплӑ
769,fremd::A,ят,ют
770,verschieden::A,пӧртэм,расна
771,nah::A,матысь,ҫывӑх
772,nah::A,матысь,ҫывӑхри
773,fern::A,кыдёкысь,инҫе
774,fern::A,кыдёкысь,аякри
775,linker::A,паллян,сулахай
776,rechter::A,бур,сылтӑм
777,rechter::A,бурпал,сылтӑм
778,anderer::A,мукет,урӑх
779,erster::A,нырысетӥез,пӗрремӗш
780,zweiter::A,кыктэтӥез,иккӗмӗш
781,dritter::A,кунньметӥез,виҫҫӗмӗш
782,letzter::A,берло,юлашки
783,letzter::A,берпум,юлашки
784,allein::ADV,огназ,пӗччен
785,auf einmal::ADV,огдыре,кӗмӗрккен
786,zusammen::ADV,ӵош,пӗрле
787,zusammen::ADV,валче,пӗрле
788,lange::ADV,кема,вӑрах
789,plötzlich::ADV,мапламтэ шорысь,сасартӑк
790,sofort::ADV,али ик,тӳрех
791,später::ADV,бергес,кайран
792,später::ADV,берлогес,кайран
793,jetzt::ADV,али,халь
794,jetzt::ADV,али,халӗ
795,jetzt::ADV,табере,халь
796,jetzt::ADV,табере,халӗ
797,heute::ADV,туннэ,паян
798,morgen::ADV,ӵуказе,ыран
799,bald::ADV,ӝоген,халех
800,bald::ADV,ӝоген,кӗҫех
801,dann::ADV,берло,унтан
802,gestern::ADV,толон,ӗнер
803,einst::ADV,огпол,пӗррехинче
804,einst::ADV,одӥг пол,пӗррехинче
805,damals::ADV,соку,ун чухне
806,damals::ADV,соку,апла пулсан
807,danach::ADV,собере,унтан
808,vorher::ADV,азьло,малтан
809,vorher::ADV,азьвыл,малтан
810,zuerst::ADV,азьло,пирвай
811,einmal::ADV,огпол,пӗррехинче
812,manchmal::ADV,куддыръя,хӑш чухне
813,oft::ADV,ӵем,тӑтӑш
814,immer::ADV,пыр,ялан
815,immer::ADV,котьку,ялан
816,niemals::ADV,уз ноку,нихӑҫан та
817,hier::ADV,татын,кунта
818,hierhin::ADV,татчы,кунта
819,von hier::ADV,татысь,кунтан
820,dort::ADV,отӥ,унта
821,dort::ADV,отӥ,ҫавӑнта
822,dort::ADV,отын,унта
823,dort::ADV,отын,ҫавӑнта
824,dorthin::ADV,отчы,унта
825,dorthin::ADV,отчы,ҫавӑнта
826,geradeaus::ADV,меӵак,тикӗс
827,vorwärts::ADV,азьлань,малалла
828,rückwärts::ADV,берлань,хыҫала
829,zurück::ADV,берен,каялла
830,zurück::ADV,берлань,каялла
831,unten::ADV,улын,аялта
832,hinab::ADV,улэ,аялта
833,oben::ADV,вылын,ҫӳлте
834,oben::ADV,вылӥын,ҫӳлте
835,hinauf::ADV,вылэ,ҫӳле
836,hinauf::ADV,вылӥе,ҫӳле
837,hinauf::ADV,выллань,ҫӳле
838,überall::ADV,котькытын,таҫта та
839,überall::ADV,котькытын,пур ҫӗрте те
840,überall::ADV,котькытын,кирек ӑҫта та
841,überall::ADV,пасьтана,таҫта та
842,überall::ADV,пасьтана,пур ҫӗрте те
843,überall::ADV,пасьтана,кирек ӑҫта та
844,nicht::ADV,уз,мар
845,ein wenig::ADV,ичи,пӑртак
846,ein wenig::ADV,ӧжыт,пӑртак
847,ein wenig::ADV,огшап,пӑртак
848,kaum::ADV,муртса,аран
849,sehr::ADV,туж,питӗ
850,sehr::ADV,лекос,питӗ
851,so::ADV,озьы,апла
852,so::ADV,тазьы,апла
853,noch::ADV,на,татах
854,nur::ADV,гинэ,ҫех
855,schon::ADV,ни,ӗнтӗ
856,schon::ADV,ини,ӗнтӗ
857,wieder::ADV,нош,каллех
858,wieder::ADV,кайта,каллех
859,vergebens::ADV,юнме,харам
860,vor::PRP,азьын,умӗнче
861,hinter::PRP,берын,кайра
862,hinter::PRP,бӧрсьы,кайра
863,unter::PRP,улын,айне
864,unter::PRP,улын,айӗпе
865,unter::PRP,улын,айӗнче
866,unter::PRP,улын,ҫитеспе
867,durch::PRP,пыр,витӗр
868,durch::PRP,пыртӥ,витӗр
869,neben::PRP,бордын,патӗнче
870,zwischen::PRP,вискын,хушшинче
871,wegen::PRP,сэрен,пула
872,wegen::PRP,сэрен,пирки
873,dies::PRN,та,ку
874,dies::PRN,та,ҫак
875,das::PRN,со,ҫав
876,alles::PRN,ваньмыз,пурте
877,alles::PRN,ваньмыз,йӑлт
878,ich::PRN,мон,эп
879,du::PRN,тон,эс
880,er::PRN,со,вӑл
881,wir::PRN,ми,эпир
882,ihr::PRN,тӥ,эсир
883,sie::PRN,соос,вӗсем
884,was::FPRN,ма,мӗн
885,was::FPRN,ма,мӗскер
886,was::FPRN,ма,мӗн те пулин
887,wer::FPRN,кин,кам
888,wo::FADV,кытын,ӑҫта
889,wohin::FADV,кытчы,ӑҫта
890,wie::FADV,кызьы,епле
891,wie::FADV,кызьы,мӗнле
892,warum::FADV,малы,ма
893,warum::FADV,малы,мӗншӗн
894,wieviel::FNUM,кӧня,миҫе
895,eins::NUM,одӥг,пӗр
896,eins::NUM,одӥг,пӗрре
897,zwei::NUM,кык,ик
898,zwei::NUM,кык,икӗ
899,zwei::NUM,кык,иккӗ
900,drei::NUM,куинь,виҫ
901,drei::NUM,куинь,виҫӗ
902,drei::NUM,куинь,виҫҫӗ
903,vier::NUM,ньыль,тӑват
904,fünf::NUM,вить,пилӗк
905,fünf::NUM,вить,пиллӗк
906,sechs::NUM,куать,улт
907,sechs::NUM,куать,ултӑ
908,sechs::NUM,куать,улттӑ
909,sieben::NUM,сизьым,ҫич
910,sieben::NUM,сизьым,ҫичӗ
911,sieben::NUM,сизьым,ҫиччӗ
912,acht::NUM,тямыс,сакӑр
913,acht::NUM,тямыс,саккӑр
914,neun::NUM,укмыс,тӑхӑр
915,neun::NUM,укмыс,тӑххӑр
916,zehn::NUM,дас,вунӑ
917,zehn::NUM,дас,вуннӑ
918,elf::NUM,дас одӥг,вун пӗр
919,zwölf::NUM,дас кык,вун ик
920,zwölf::NUM,дас кык,вун икӗ
921,zwölf::NUM,дас кык,вун иккӗ
922,zwanzig::NUM,кызь,ҫирӗм
923,dreißig::NUM,куамын,вӑтӑр
924,vierzig::NUM,ньыльдон,хӗрӗх
925,fünfzig::NUM,витьтон,аллӑ
926,sechzig::NUM,куатьтон,утмӑл
927,siebzig::NUM,сизьымдон,ҫитмӗл
928,achtzig::NUM,тямыстон,сакӑр вунӑ
929,achtzig::NUM,тямыстон,сакӑр вуннӑ
930,neunzig::NUM,укмыстон,тӑхӑр вун
931,neunzig::NUM,укмыстон,тӑхӑр вунӑ
932,neunzig::NUM,укмыстон,тӑхӑр вуннӑ
933,hundert::NUM,сю,ҫӗр
934,tausend::NUM,сюрс,пин
935,und::CNJ,и,та
936,und::CNJ,но,та
937,oder::CNJ,яке,е
938,stehen::V,сылыны,тӑр
939,sitzen::V,пукыны,лар
940,liegen::V,кылльыны,вырт
941,hängen::V,ошкыса улыны,усӑнса тӑр
942,hängen::V,ошкыса улыны,ҫакӑнса тӑр
943,werden::V,луыны,пул
944,passieren::V,луыны,пул
945,beginnen::V,кутскыны,пуҫлан
946,enden::V,бырыны,пӗт
947,enden::V,бырыны,вӗҫлен
948,wechseln::V,воштӥськыны,улшӑн
949,aufgehen[Sonne]::V,ӝужаны,тух
950,untergehen[Sonne]::V,пуксьыны,анса лар
951,scheinen[Sonne]::V,пиштыны,пӑх
952,scheinen[Sonne]::V,чиляны,пӑх
953,donnern::V,гудыръяны,кӗмсӗртет
954,donnern::V,гудыръяны,авӑт
955,wehen::V,пелляськыны,варкӑш
956,strömen::V,киськыны,тӑкӑн
957,strömen::V,исьтӥськыны,тӑкӑн
958,fließen::V,бызьыны,юх
959,sich drehen::V,берганы,ҫаврӑн
960,schwanken::V,вошъяськыны,чӳхен
961,schwingen::V,шонаськыны,суллан
962,fallen::V,усьыны,кип
963,fallen::V,усьыны,тӳр кип
964,fallen::V,усьыны,татӑлса ан
965,brennen::V,ӝуаны,ҫун
966,rauchen::V,ӵындыны,мӑкӑрлан
967,rauchen::V,ӵындыны,тӗтӗм кӑлар
968,regnen::V,зорыны,ҫумӑр ҫӑвать
969,gefrieren::V,кынмыны,шӑн
970,tauen::V,шунаны,ирӗл
971,schmelzen::V,шунаны,ирӗл
972,trocknen::V,куасьмыны,тип
973,sieden::V,пӧзьыны,вӗре
974,faulen::V,сисьмыны,ҫӗр
975,verfaulen::V,сисьмыны,ҫӗр
976,reißen::V,кеськыны,ҫурӑл
977,versinken::V,выйыны,пут
978,vergehen::V,ортчыны,ирт
979,erscheinen::V,адскыны,курӑн
980,erscheinen::V,адскыны,курӑнса кай
981,verschwinden::V,бырыны,ҫухал
982,sinken::V,усьыны,чак
983,abnehmen::V,синыны,чак
984,zunehmen::V,йылыны,пысӑклан
985,steigen::V,лӧпкыны,ҫӗклен
986,wachsen::V,будыны,ӳс
987,glänzen::V,чиляны,ҫиҫ
988,glänzen::V,пиштыны,ҫиҫ
989,funkeln::V,чилекъяны,ялкӑш
990,funkeln::V,чилекъяны,йӑлтӑртат
991,lärmen::V,уретыны,шавла
992,lärmen::V,ӵашетыны,шавла
993,läuten::V,жингыртыны,шӑнкӑравла
994,klingeln::V,жингыртыны,шӑнкӑравла
995,klirren::V,жильккетыны,калтлат
996,klirren::V,жильккетыны,шӑнкӑлтат
997,brausen::V,лекъяськыны,ахӑр
998,rauschen::V,ӵашетыны,вашӑлтат
999,rauschen::V,ӵашетыны,чашӑлтат
1000,klingen::V,кылӥськыны,янӑра
1001,bellen::V,утыны,вӗр
1002,heulen::V,вузыны,ула
1003,blasen::V,пельтыны,вӗр
1004,pfeifen::V,шуланы,шӑхӑр
1005,schreien::V,черекъяны,кӑшкӑр
1006,schreien::V,кесяськыны,кӑшкӑр
1007,stöhnen::V,ӝуштыны,йынӑш
1008,zittern::V,дырекъяны,чӗтре
1009,zittern::V,куалекъяны,чӗтре
1010,leben::V,улыны,пурӑн
1011,geboren werden::V,вордӥськыны,ҫурал
1012,atmen::V,шоканы,сывла
1013,trinken::V,юыны,ӗҫ
1014,essen::V,сиыны,ҫи
1015,schlucken::V,ньылыны,ҫӑт
1016,müde werden::V,жадьыны,ӗшен
1017,einschlafen::V,умме усьыны,ыйха пут
1018,einschlafen::V,умме усьыны,ҫывӑрса кай
1019,schlafen::V,кӧлыны,ҫывӑр
1020,aufwachen::V,сайканы,вӑран
1021,aufstehen::V,султыны,тӑр
1022,sich erholen::V,шутэтскыны,кан
1023,krank werden::V,висьыны,чирле
1024,krank sein::V,висьыны,чирле
1025,schmerzen::V,висьыны,сур
1026,schmerzen::V,висьыны,ырат
1027,husten::V,кызыны,ӳсӗр
1028,genesen::V,юнматскыны,сывал
1029,genesen::V,юнматскыны,тӳрлен
1030,genesen::V,бурмытскылыны,сывал
1031,genesen::V,бурмытскылыны,тӳрлен
1032,sterben::V,кулыны,вил
1033,umkommen::V,бырыны,вил
1034,sich bewegen::V,вырыны,куҫ
1035,sich rühren::V,вырӟыны,хускал
1036,sich rühren::V,вырӟылыны,хускал
1037,sich erheben::V,султыны,тӑр
1038,sich setzen::V,пуксьыны,лар
1039,hinfallen::V,усьыны,ӳк
1040,laufen::V,мыныны,ут
1041,schreiten::V,вамышъяны,ут
1042,spazierengehen::V,мыныны,уҫӑлса ҫӳре
1043,spazierengehen::V,мыныны,уткаласа ҫӳре
1044,spazierengehen::V,ветлыны,уҫӑлса ҫӳре
1045,spazierengehen::V,ветлыны,уткаласа ҫӳре
1046,eilen::V,дыртыны,васка
1047,eilen::V,дыртыны,хыпалан
1048,sich beeilen::V,дыртыны,васка
1049,sich beeilen::V,дыртыны,хыпалан
1050,sausen::V,туж ӝог мыныны,ыткӑн
1051,sausen::V,туж ӝог мыныны,вӗҫтер
1052,rennen::V,бызьылыны,чуп
1053,springen::V,тэтчаны,сик
1054,klettern::V,тубаны,улӑх
1055,schaukeln::V,лэйканы,йӳрӗн
1056,schaukeln::V,шонаськыны,йӳрӗн
1057,kriechen::V,нюж ветлыны,шу
1058,kriechen::V,нюж ветлыны,упален
1059,schwimmen::V,уяны,иш
1060,tauchen::V,зумылыны,чӑм
1061,rudern::V,полсаны,авӑс
1062,fahren::V,ветлыны,пыр
1063,fliegen::V,лобаны,вӗҫ
1064,gehen::V,мыныны,кай
1065,weggehen::V,кошкыны,кай
1066,abfahren::V,кошкыны,тапран
1067,anhalten::V,дугдыны,чарӑн
1068,hineingehen::V,пырыны,кӗр
1069,eintreten::V,пырыны,кӗр
1070,kommen::V,вуыны,кил
1071,kommen::V,лыктыны,кил
1072,ankommen::V,вуыны,ҫит
1073,zurückkommen::V,берытскыны,таврӑн
1074,zurückkommen::V,берытскыны,каялла кил
1075,bleiben::V,кыльыны,юл
1076,warten::V,витьыны,кӗт
1077,erwarten::V,витьыны,кӗт
1078,erwarten::V,возьманы,кӗт
1079,suchen::V,утчаны,шыра
1080,finden::V,шедьтыны,туп
1081,versuchen::V,турттыны,пикен
1082,vorbereiten::V,дасяны,хатӗрле
1083,lieben::V,гажаны,юрат
1084,mögen::V,яратыны,кӑмӑлла
1085,mögen::V,яратыны,килӗштер
1086,lachen::V,серекъяны,кул
1087,lachen::V,серекъяны,ахӑлтат
1088,rühren::V,сюлме йӧтыны,ҫулӑх
1089,weinen::V,бӧрдыны,йӗр
1090,weinen::V,бӧрдыны,макӑр
1091,schimpfen::V,даллашыны,вӑрҫ
1092,schimpfen::V,даллашыны,ятлаҫ
1093,sich ärgern::V,лекъяськыны,ҫиллен
1094,sich fürchten::V,кышканы,шиклен
1095,sich fürchten::V,курданы,шиклен
1096,fürchten::V,курданы,хӑра
1097,fürchten::V,кышканы,хӑра
1098,fliehen::V,пегӟыны,тар
1099,flüchten::V,пегӟыны,чупса тар
1100,sehen::V,адӟыны,кур
1101,anschauen::V,учкыны,пӑхса ил
1102,ansehen::V,учкыны,пӑх
1103,hören::V,кылыны,илт
1104,zuhören::V,кылзыны,итле
1105,zuhören::V,кылзыны,тӑнла
1106,probieren::V,веръяны,астив
1107,riechen::V,зынъяны,шӑршла
1108,fühlen::V,шӧдыны,туй
1109,fühlen::V,шӧдыны,сис
1110,scheinen::V,адскыны,туйӑн
1111,zu sehen sein::V,адӟиськыны,курӑн
1112,vernehmen::V,кылыны,пӑл
1113,frieren::V,кынмыны,йӳтен
1114,tun::V,карыны,ту
1115,können::V,быгатыны,пултар
1116,wollen::V,потыны,те
1117,anfangen::V,кутскыны,пуҫла
1118,beenden::V,быдтыны,пӗтер
1119,beenden::V,быдэстыны,пӗтер
1120,aufhören::V,дугдыны,пӑрах
1121,gelingen::V,быгатыны,ӑн
1122,gelingen::V,луыны,ӑн
1123,geraten::V,лэсяны,пул
1124,öffnen::V,усьтыны,уҫ
1125,schließen::V,пытсаны,хуп
1126,stellen::V,пуктыны,ларт
1127,stellen::V,пуктыны,тӑрат
1128,setzen::V,пуктыны,ларт
1129,legen::V,поныны,хур
1130,berühren::V,исаны,перӗн
1131,verbinden::V,герӟаны,сып
1132,bedecken::V,пытсаны,вит
1133,aufhängen::V,ошыны,ҫак
1134,anzünden::V,ӝуатыны,ҫут
1135,aufheben::V,ӝутыны,ҫӗкле
1136,zurücklassen::V,кельтыны,манса хӑвар
1137,verlieren::V,ыштыны,ҫӗтер
1138,fallen lassen::V,уськытыны,ӳкер
1139,machen::V,лэсьтыны,ту
1140,herstellen::V,лэсьтыны,ӑстала
1141,bauen::V,пуктыны,ту
1142,reparieren::V,тупатыны,юса
1143,verbessern::V,умоятыны,лайӑхлат
1144,ändern::V,воштыны,улӑштар
1145,graben::V,копаны,чав
1146,graben::V,копаны,чакала
1147,beugen::V,губыртыны,кукӑрт
1148,biegen::V,куасаны,ав
1149,biegen::V,куасаны,кукӑрт
1150,drehen::V,бергатыны,ҫавӑр
1151,wenden::V,берыктыны,ӳпӗнтер
1152,umdrehen::V,берыктыны,ҫавӑр
1153,heben::V,ӝутыны,хӑпарт
1154,hochheben::V,ӝутъяны,йӑт
1155,ergreifen::V,кутыны,тыт
1156,ergreifen::V,кырмыны,тыт
1157,halten::V,возьыны,тыт
1158,drücken::V,зӥбыны,пус
1159,drücken::V,пачкатыны,пус
1160,schieben::V,донганы,тӗк
1161,schieben::V,донганы,тӗрт
1162,kratzen::V,вуштыны,хыр
1163,lecken::V,нюлыны,ҫула
1164,beißen::V,куртчыны,ҫырт
1165,beißen::V,куртчыны,хып
1166,abreißen::V,ишкалтыны,тат
1167,abschneiden::V,шорыны,кас
1168,abschneiden::V,вандыны,кас
1169,binden::V,керттыны,ҫых
1170,stecken::V,мертчытыны,чик
1171,brechen::V,тӥяны,хуҫ
1172,klopfen::V,йыганы,такка
1173,klopfen::V,шарккетыны,такка
1174,hauen::V,жугыны,шакка
1175,hauen::V,тышканы,шакка
1176,kleben::V,лякыны,ҫыпӑҫтар
1177,reiben::V,зыраны,сӑтӑр
1178,reiben::V,вуштыны,сӑтӑр
1179,streichen::V,зыраны,сӗр
1180,schleifen::V,шерыны,хӑйра
1181,schneiden::V,вандыны,кас
1182,rütteln::V,зуркатыны,лӑка
1183,rütteln::V,зуркатыны,силлентер
1184,schütteln::V,куалекъятыны,лӑка
1185,schütteln::V,куалекъятыны,силлентер
1186,schwenken::V,шонаны,сулла
1187,schütten::V,лэзьыны,тултар
1188,füllen::V,тырмытыны,тултар
1189,einwickeln::V,биньыны,чӗрке
1190,tragen::V,нуыны,ҫӗкле
1191,schleppen::V,кыскыны,сӗтӗр
1192,ziehen::V,кыскыны,тӑс
1193,aufbewahren::V,возьыны,усра
1194,werfen::V,куяны,пӑрах
1195,werfen::V,лэзяны,пӑрах
1196,fangen::V,кутыны,тыт
1197,packen::V,кутыны,тыт
1198,packen::V,кырмыны,тыт
1199,verstecken::V,ватыны,пытарса хур
1200,teilen::V,люкыны,уйӑр
1201,teilen::V,люкыны,пайла
1202,schicken::V,ыстыны,яр
1203,bringen::V,вайыны,кӳр
1204,hinzufügen::V,ватсаны,хуш
1205,bekommen::V,басьтыны,ил
1206,bekommen::V,басьтыны,туян
1207,erhalten::V,басьтыны,ил
1208,erhalten::V,басьтыны,туян
1209,nehmen::V,кутыны,ил
1210,nehmen::V,басьтыны,ил
1211,wählen::V,бырйыны,суйла
1212,auswählen::V,бырйыны,суйла
1213,bewahren::V,возьыны,упра
1214,behindern::V,могӟытыны,кансӗрле
1215,behindern::V,могӟытыны,чӑрмантар
1216,verderben::V,сӧрыны,пӑс
1217,beschädigen::V,урод лэсьтыны,пӑс
1218,zerbrechen::V,сӧрыны,ват
1219,zerbrechen::V,сӧрыны,ҫӗмӗр
1220,zerreißen::V,кесяны,ҫур
1221,zerstören::V,куашкатыны,иш
1222,verbrennen::V,сутыны,ҫунтар
1223,geben::V,сётыны,пар
1224,reichen::V,сётыны,пар
1225,schenken::V,кузьманы,парнеле
1226,versprechen::V,кыл сётыны,тума пул
1227,versprechen::V,кыл сётыны,сӑмах пар
1228,wünschen::V,сӥзьыны,сун
1229,loben::V,ушъяны,ырла
1230,küssen::V,чупаны,чуп ту
1231,wiegen::V,веттаны,сиктер
1232,wiegen::V,веттаны,силле
1233,wiegen::V,лэйкатыны,сиктер
1234,wiegen::V,лэйкатыны,силле
1235,zudecken::V,шобыртыны,вит
1236,wecken::V,сайкатыны,вӑрат
1237,zeigen::V,возьматыны,кӑтарт
1238,führen::V,нуыны,илсе пыр
1239,führen::V,нуыны,ҫавӑтса пыр
1240,lehren::V,дышетыны,вёрент
1241,unterrichten::V,дышетыны,вёрент
1242,aufziehen::V,будэтыны,вӗрент
1243,leiten::V,кивалтыны,тытса пыр
1244,antreiben::V,дыртытыны,васкат
1245,lassen::V,-ытыны,пусахла
1246,lassen::V,-ытыны,хуш
1247,einladen::V,ӧтьыны,чӗн
1248,vereinigen::V,огазеяны,пӗрлештер
1249,besuchen::V,адӟыськыны,ҫит
1250,besuchen::V,адӟыськыны,кӗрсе кур
1251,treffen::V,пумитаны,тӗл пул
1252,sich versammeln::V,люкаськыны,пуҫтарӑн
1253,spielen::V,шудыны,выля
1254,singen::V,кырӟаны,юрла
1255,tanzen::V,эктыны,ташла
1256,sich trennen::V,люкиськыны,уйрӑл
1257,verlassen::V,куштыны,хӑвар
1258,retten::V,утьыны,ҫӑл
1259,bewachen::V,возьманы,хуралла
1260,schützen::V,утялтыны,сыхла
1261,verteidigen::V,возьманы,хӳтӗле
1262,sich schlagen::V,жугиськыны,ҫапӑҫ
1263,schießen::V,ыбылӥськны,пер
1264,siegen::V,вормыны,ҫӗн
1265,siegen::V,вормыны,ҫӗнтер
1266,ärgern::V,вожпоттыны,тарӑхтар
1267,ärgern::V,вожпоттыны,ҫиллентер
1268,schlagen::V,жуккыны,ҫап
1269,treten::V,лёганы,тап
1270,stechen::V,бышкалтыны,чик
1271,stoßen::V,донгыны,чыш
1272,stehlen::V,вораны,вӑрла
1273,stehlen::V,лушканы,вӑрла
1274,stören::V,люкетыны,кансӗрле
1275,belästigen::V,акыльтыны,аптӑрат
1276,belästigen::V,акыльтыны,хупла
1277,belästigen::V,вукылмыны,аптӑрат
1278,belästigen::V,вукылмыны,хупла
1279,verbergen::V,ватыны,пытар
1280,täuschen::V,алданы,суй
1281,betrügen::V,пӧяны,ултала
1282,töten::V,виыны,вӗлер
1283,wohnen::V,улыны,чуна пар
1284,wohnen::V,улыны,парӑнса тӑр
1285,arbeiten::V,ужаны,ӗҫле
1286,sammeln::V,бичаны,пух
1287,pflücken::V,ишкыны,тат
1288,jagen::V,пӧйшураны,сунара ҫӳре
1289,fischen::V,чорыганы,пулӑ тыт
1290,fassen::V,кутыны,тыт
1291,hüten::V,возьманы,кӗт
1292,treiben::V,улляны,хӑвала
1293,anbinden::V,думыны,кӑкар
1294,füttern::V,сюдыны,ҫитер
1295,melken::V,кыскыны,су
1296,hacken::V,кораны,вакла
1297,gießen::V,киськаны,шӑвар
1298,reifen::V,вуыны,пиҫ
1299,reifen::V,кисьманы,пиҫ
1300,zubereiten::V,лесьтыны,пӗҫер
1301,kochen::V,пӧзьтыны,пӗҫер
1302,backen::V,пыжыны,пӗҫер
1303,braten::V,пыжыны,ӑшала
1304,umrühren::V,сураны,хутӑштар
1305,stricken::V,керттыны,ҫых
1306,nähen::V,вурыны,ҫӗле
1307,färben::V,буяны,пӗвет
1308,reinigen::V,сузяны,тасат
1309,waschen::V,мисьтаськыны,ҫу
1310,abwischen::V,ӵушылыны,шӑл
1311,spülen::V,гылъяны,чӳхе
1312,fegen::V,ӵужыны,шӑл
1313,kehren::V,ӵужыны,шӑл
1314,baden::V,пыласькыны,шыва кӗр
1315,sich waschen::V,пыласькыны,ҫӑвӑн
1316,ausziehen::V,кыльыны,салан
1317,anziehen::V,дӥсяны,тӑхӑн
1318,sich anziehen::V,дӥсьяськыны,тӑхӑн
1319,kämmen::V,сынаны,тура
1320,schmücken::V,чеберъяны,илемлет
1321,sagen::V,шуыны,те
1322,sagen::V,вераны,те
1323,sprechen::V,вераськыны,кала
1324,reden::V,вераськыны,сӑмахла
1325,reden::V,вераськыны,калаҫ
1326,sich unterhalten::V,вераськыны,пупле
1327,fragen::V,юаны,ыйт
1328,bitten::V,курыны,ыйт
1329,erzählen::V,вераны,каласа пар
1330,erzählen::V,мадьыны,каласа пар
1331,mitteilen::V,ивортыны,пӗлтер
1332,mitteilen::V,ивортыны,хыпарла
1333,nennen::V,шуыны,те
1334,nennen::V,шуыны,чӗн
1335,rufen::V,ӧтьыны,чӗн
1336,prahlen::V,ушъяськыны,мухтан
1337,prahlen::V,ушъяськыны,вӗҫкӗнлен
1338,übersetzen::V,берыктыны,куҫар
1339,denken::V,малпаны,шухӑшла
1340,glauben::V,оскыны,ӗнен
1341,bemerken::V,адӟыны,асӑрха
1342,erkennen::V,тодыны,палла
1343,begreifen::V,валаны,ӑнлан
1344,verstehen::V,валаны,пӗл
1345,lernen::V,дышетскыны,вӗрен
1346,wissen::V,тодыны,пӗл
1347,wissen::V,тодыны,ӑнкар
1348,sich erinnern an::V,тодэ вайыны,аса ил
1349,vergessen::V,вунэтыны,ман
1350,vergessen::V,вунэтыны,манса кай
1351,messen::V,мертаны,виҫ
1352,zählen::V,лыдъяны,шутла
1353,rechnen::V,лыдъяны,шутла
1354,lesen::V,лыдӟыны,вула
1355,malen::V,суреданы,ӳкер
1356,zeichnen::V,суреданы,ӳкер
1357,schreiben::V,гожъяны,ҫыр
1358,besitzen::V,луыны,тыт
1359,kaufen::V,басьтыны,ил
1360,kaufen::V,басьтыны,туян
1361,verkaufen::V,вузаны,сут
1362,bezahlen::V,тырыны,тӳле
1363,zahlen::V,тырыны,тӳле
1364,beherrschen::V,кузёяськыны,тыт
1365,ertragen::V,чиданы,тӳс
