,Concept_ID,tt,hu
828,durch::PRP,аша,át
829,durch::PRP,аша,keresztül
830,neben::PRP,тирәсендә,mellett
831,zwischen::PRP,арасында,között
832,wegen::PRP,сәбәпле,miatt
833,wegen::PRP,сәбәпле,végett
834,dies::PRN,бу,ez
835,das::PRN,ул,az
836,alles::PRN,һәммә,minden
837,ich::PRN,мин,én
838,du::PRN,син,te
839,er::PRN,ул,ő
840,wir::PRN,без,mi
841,ihr::PRN,сез,ti
842,sie::PRN,ул,ők
843,was::FPRN,ни,mi
844,was::FPRN,нәрсә,mi
845,wer::FPRN,кем,ki
846,wo::FADV,кайда,hol
847,wohin::FADV,кая,hova
848,wie::FADV,ничек,hogy
849,wie::FADV,ничек,hogyan
850,warum::FADV,нигә,miért
851,wieviel::FNUM,ничә,hány
852,wieviel::FNUM,ничә,mennyi
853,eins::NUM,бер,egy
854,zwei::NUM,ике,kettő
855,drei::NUM,өч,három
856,vier::NUM,дүрт,négy
857,fünf::NUM,биш,öt
858,sechs::NUM,алты,hat
859,sieben::NUM,җиде,hét
860,acht::NUM,сигез,nyolc
861,neun::NUM,тугыз,kilenc
862,zehn::NUM,ун,tíz
863,elf::NUM,унбер,tizenegy
864,zwölf::NUM,унике,tizenkettő
865,zwanzig::NUM,егерме,húsz
866,dreißig::NUM,утыз,harminc
867,vierzig::NUM,кырык,negyven
868,fünfzig::NUM,илле,ötven
869,sechzig::NUM,алтмыш,hatvan
870,siebzig::NUM,җитмеш,hetven
871,achtzig::NUM,сиксән,nyolcvan
872,neunzig::NUM,туксан,kilencven
873,hundert::NUM,йөз,száz
874,tausend::NUM,мең,ezer
875,und::CNJ,вә,és
876,und::CNJ,вә,meg
877,oder::CNJ,яки,vagy
878,oder::CNJ,яисә,vagy
879,stehen::V,тору,áll
880,sitzen::V,утыру,ül
881,liegen::V,яту,fekszik
882,hängen::V,эленү,függ
883,werden::V,булу,lesz
884,passieren::V,булу,történik
885,beginnen::V,башлану,kezdődik
886,enden::V,бетү,végződik
887,enden::V,бетү,befejeződik
888,wechseln::V,үзгәртү,változik
889,aufgehen[Sonne]::V,чыгу,kel
890,untergehen[Sonne]::V,бату,lemegy
891,scheinen[Sonne]::V,яктырту,süt
892,donnern::V,күкрәү,dörög
893,wehen::V,исү,fúj
894,strömen::V,агу,áramlik
895,fließen::V,агу,folyik
896,sich drehen::V,бөтерелү,forog
897,schwanken::V,икеләнү,inog
898,schwanken::V,икеләнү,ingadozik
899,schwingen::V,тирбәлү,leng
900,fallen::V,егылу,esik
901,brennen::V,яну,ég
902,rauchen::V,төтәү,füstöl
903,rauchen::V,төтенләү,füstöl
904,regnen::V,яву,esik
905,gefrieren::V,кату,megfagy
906,tauen::V,эрү,olvad
907,tauen::V,эретү,olvad
908,schmelzen::V,эрү,olvad
909,schmelzen::V,эрү,elolvad
910,schmelzen::V,эретү,olvad
911,schmelzen::V,эретү,elolvad
912,trocknen::V,кибү,szárad
913,sieden::V,ургылу,forr
914,faulen::V,черү,rothad
915,verfaulen::V,черү,elrothad
916,verfaulen::V,черү,megrothad
917,reißen::V,өзелү,szakad
918,versinken::V,бату,süllyed
919,versinken::V,бату,elsüllyed
920,vergehen::V,авышу,múlik
921,vergehen::V,авышу,elmúlik
922,erscheinen::V,пәйда булу,feltűnik
923,erscheinen::V,пәйда булу,megjelenik
924,verschwinden::V,югалу,letűnik
925,verschwinden::V,юк булу,letűnik
926,sinken::V,кимү,süllyed
927,sinken::V,кайту,süllyed
928,abnehmen::V,азаю,apad
929,abnehmen::V,азаю,csökken
930,zunehmen::V,арту,növekszik
931,zunehmen::V,арту,gyarapszik
932,zunehmen::V,күбәю,növekszik
933,zunehmen::V,күбәю,gyarapszik
934,zunehmen::V,ишәю,növekszik
935,zunehmen::V,ишәю,gyarapszik
936,steigen::V,үсү,emelkedik
937,wachsen::V,үсү,nő
938,wachsen::V,үсү,terem
939,wachsen::V,үсү,növekszik
940,glänzen::V,ялкылдау,ragyog
941,glänzen::V,ялкылдау,fénylik
942,funkeln::V,ялтырау,csillog
943,funkeln::V,ялтырау,tündöklik
944,lärmen::V,шаулау,lármázik
945,läuten::V,шалтырату,cseng
946,klingeln::V,шалтырату,csenget
947,klirren::V,чылтырау,csörömpöl
948,brausen::V,давыллау,zúg
949,brausen::V,давыллау,morajlik
950,brausen::V,дулау,zúg
951,brausen::V,дулау,morajlik
952,rauschen::V,кыштырдау,zúg
953,klingen::V,ишетелү,hangzik
954,bellen::V,өрү,ugat
955,heulen::V,улау,bőg
956,heulen::V,улау,üvölt
957,blasen::V,өрү,fúj
958,pfeifen::V,сызгырту,fütyül
959,schreien::V,кычкыру,kiált
960,schreien::V,кычкыру,kiabál
961,stöhnen::V,ыңгырашу,nyög
962,zittern::V,калтырау,remeg
963,zittern::V,калтырау,reszket
964,zittern::V,калтырану,remeg
965,zittern::V,калтырану,reszket
966,leben::V,яшәү,él
967,leben::V,гомер итү,él
968,geboren werden::V,туу,születik
969,atmen::V,сулау,lélegzik
970,trinken::V,эчү,iszik
971,essen::V,ашау,eszik
972,schlucken::V,йоту,nyel
973,müde werden::V,ялыгу,elfárad
974,müde werden::V,ялыгу,kifárad
975,müde werden::V,йөгенү,elfárad
976,müde werden::V,йөгенү,kifárad
977,einschlafen::V,йокыга китү,elalszik
978,schlafen::V,йоклау,alszik
979,aufwachen::V,уяну,felébred
980,aufstehen::V,тору,felkel
981,sich erholen::V,ял алу,pihen
982,sich erholen::V,истирахәт итү,pihen
983,krank werden::V,чирләү,megbetegedik
984,krank werden::V,чирләү,belebetegszik
985,krank sein::V,чирләү,betegeskedik
986,schmerzen::V,авырту,fáj
987,husten::V,ютәлләү,köhög
988,genesen::V,савыгу,meggyógyul
989,genesen::V,сәламәтләнү,meggyógyul
990,sterben::V,үлү,hal
991,sterben::V,дөнья кую,hal
992,sterben::V,вафат булу,hal
993,umkommen::V,үлү,elpusztul
994,sich bewegen::V,йөрү,mozog
995,sich rühren::V,кыймылдау,mozdul
996,sich erheben::V,басу,feláll
997,sich erheben::V,басу,felemelkedik
998,sich setzen::V,утыру,ül
999,sich setzen::V,утыру,leül
1000,hinfallen::V,егылу,bukik
1001,hinfallen::V,егылу,elesik
1002,laufen::V,җәяүләү,jár
1003,schreiten::V,атлау,lép
1004,spazierengehen::V,йөрү,sétál
1005,spazierengehen::V,йөргенү,sétál
1006,eilen::V,ашыгу,siet
1007,sich beeilen::V,ашыгу,siet
1008,sich beeilen::V,кызулау,siet
1009,sausen::V,җилдерү,robog
1010,rennen::V,йөгерү,fut
1011,rennen::V,йөгерү,szalad
1012,springen::V,сикерү,ugrik
1013,klettern::V,үрмәләү,kúszik
1014,schaukeln::V,атыну,hintázik
1015,kriechen::V,шуышу,kúszik
1016,kriechen::V,үрмәләү,kúszik
1017,schwimmen::V,йөзү,úszik
1018,tauchen::V,чуму,merül
1019,rudern::V,ишү,evez
1020,fahren::V,бару,jár
1021,fahren::V,бару,megy
1022,fahren::V,бару,utazik
1023,fliegen::V,очу,száll
1024,gehen::V,йөрү,megy
1025,weggehen::V,китү,elmegy
1026,abfahren::V,кузгалу,indul
1027,anhalten::V,тукталу,megáll
1028,hineingehen::V,инү,bemegy
1029,eintreten::V,инү,belép
1030,kommen::V,килү,jön
1031,ankommen::V,бару,érkezik
1032,ankommen::V,бару,megérkezik
1033,zurückkommen::V,кире кайту,visszajön
1034,bleiben::V,калу,marad
1035,bleiben::V,калу,megmarad
1036,warten::V,көтү,vár
1037,warten::V,көтү,várakozik
1038,erwarten::V,көтү,vár
1039,erwarten::V,көтү,megvár
1040,suchen::V,эзләү,kutat
1041,finden::V,табу,talál
1042,versuchen::V,маташу,megpróbál
1043,versuchen::V,маташу,megkísérel
1044,vorbereiten::V,хәзерләү,előkészít
1045,lieben::V,сөю,szeret
1046,lieben::V,ярату,szeret
1047,mögen::V,өнәү,szeret
1048,lachen::V,көлү,nevet
1049,rühren::V,дулкынландыру,mozdít
1050,weinen::V,елау,sír
1051,schimpfen::V,сүгү,szid
1052,schimpfen::V,сүгү,szitkozódik
1053,schimpfen::V,сүгенү,szid
1054,schimpfen::V,сүгенү,szitkozódik
1055,sich ärgern::V,ачулану,mérgelődik
1056,sich ärgern::V,ачулану,bosszankodik
1057,sich fürchten::V,курку,fél
1058,sich fürchten::V,курку,retteg
1059,fürchten::V,калтырау,fél
1060,fürchten::V,калтырану,fél
1061,fliehen::V,арка бирү,menekül
1062,flüchten::V,качу,elmenekül
1063,sehen::V,күрү,néz
1064,anschauen::V,карау,megnéz
1065,ansehen::V,карау,néz
1066,ansehen::V,карау,ránéz
1067,ansehen::V,карау,megnéz
1068,ansehen::V,күзәтү,néz
1069,ansehen::V,күзәтү,ránéz
1070,ansehen::V,күзәтү,megnéz
1071,hören::V,ишетү,hall
1072,zuhören::V,тыңлау,hallgat
1073,zuhören::V,тыңлау,meghallgat
1074,probieren::V,тату,kóstol
1075,probieren::V,тату,megkóstol
1076,riechen::V,иснәү,szagol
1077,fühlen::V,тою,érez
1078,fühlen::V,сизү,érez
1079,scheinen::V,күренү,tűnik
1080,scheinen::V,күренү,látszik
1081,zu sehen sein::V,күренү,mutatkozik
1082,vernehmen::V,ишетү,hall
1083,frieren::V,өшү,fázik
1084,frieren::V,күшегү,fázik
1085,tun::V,итү,csinál
1086,tun::V,итү,cselekszik
1087,können::V,алу,tud
1088,wollen::V,теләү,akar
1089,anfangen::V,керешү,kezd
1090,beenden::V,бетерү,befejez
1091,beenden::V,тәмамлау,befejez
1092,aufhören::V,бетү,megszűnik
1093,gelingen::V,уңу,sikerül
1094,geraten::V,сабышу,kerül
1095,geraten::V,сабышу,jut
1096,öffnen::V,ачу,nyit
1097,öffnen::V,ачу,kinyit
1098,schließen::V,ябу,csuk
1099,schließen::V,ябу,becsuk
1100,stellen::V,кую,állít
1101,stellen::V,кую,helyez
1102,setzen::V,утырту,ültet
1103,setzen::V,утырту,helyez
1104,legen::V,яткыру,tesz
1105,legen::V,яткыру,fektet
1106,berühren::V,тию,érint
1107,verbinden::V,ялгау,beköt
1108,verbinden::V,ялгау,összeköt
1109,bedecken::V,өрту,betakar
1110,bedecken::V,өрту,beborít
1111,bedecken::V,каплау,betakar
1112,bedecken::V,каплау,beborít
1113,bedecken::V,томалау,betakar
1114,bedecken::V,томалау,beborít
1115,aufhängen::V,асу,felakaszt
1116,anzünden::V,кабызу,gyújt
1117,anzünden::V,кабызу,meggyújt
1118,aufheben::V,күтәрү,felemel
1119,zurücklassen::V,калдыру,hátrahagy
1120,verlieren::V,югалту,veszít
1121,verlieren::V,югалту,elveszít
1122,fallen lassen::V,төшерү,elejt
1123,machen::V,ясау,tesz
1124,machen::V,ясау,csinál
1125,machen::V,эшләү,tesz
1126,machen::V,эшләү,csinál
1127,herstellen::V,ясау,gyárt
1128,herstellen::V,ясау,előállít
1129,bauen::V,кору,épít
1130,reparieren::V,төзәтү,javít
1131,reparieren::V,төзәтү,kijavít
1132,reparieren::V,төзәтү,megjavít
1133,verbessern::V,яхшырту,megjavít
1134,ändern::V,үзгәртү,változtat
1135,ändern::V,үзгәртү,megváltoztat
1136,graben::V,казу,ás
1137,beugen::V,ию,meghajt
1138,biegen::V,бөгү,hajlít
1139,drehen::V,бору,forgat
1140,drehen::V,бөтерү,forgat
1141,wenden::V,бору,fordít
1142,wenden::V,бору,megfordít
1143,umdrehen::V,түнтәрү,megfordít
1144,umdrehen::V,түнтәрү,megforgat
1145,heben::V,күтәрү,emel
1146,hochheben::V,күтәрү,felemel
1147,ergreifen::V,эләктерү,megfog
1148,halten::V,тоту,tart
1149,drücken::V,кысу,nyom
1150,drücken::V,кысу,megnyom
1151,schieben::V,кузгату,tol
1152,kratzen::V,тырнау,vakar
1153,lecken::V,ялау,nyal
1154,beißen::V,тешләү,harap
1155,abreißen::V,өзү,letép
1156,abschneiden::V,кыю,levág
1157,abschneiden::V,кисү,levág
1158,binden::V,бәйләү,köt
1159,binden::V,бәйләү,kötöz
1160,stecken::V,төртү,dug
1161,stecken::V,тыгу,dug
1162,brechen::V,сындыру,tör
1163,brechen::V,сындыру,eltör
1164,klopfen::V,шаку,kopogtat
1165,klopfen::V,шакылдау,kopogtat
1166,hauen::V,кыйнау,vág
1167,hauen::V,кыйнау,levág
1168,kleben::V,ябыштыру,tapaszt
1169,reiben::V,ышку,dörzsöl
1170,reiben::V,ышку,súrol
1171,streichen::V,ягу,simít
1172,schleifen::V,кайрау,fen
1173,schleifen::V,кайрау,csiszol
1174,schleifen::V,кайрау,köszörül
1175,schneiden::V,кисү,vág
1176,schneiden::V,кисү,szel
1177,schneiden::V,кисү,metsz
1178,rütteln::V,селкетү,ráz
1179,schütteln::V,селкетү,ráz
1180,schütteln::V,селкетү,megráz
1181,schwenken::V,болгау,lóbál
1182,schwenken::V,болгау,lobogtat
1183,schütten::V,кою,önt
1184,füllen::V,тутыру,tölt
1185,füllen::V,тутыру,megtölt
1186,einwickeln::V,төрү,becsavar
1187,tragen::V,ташу,hord
1188,schleppen::V,сөйрәү,vonszol
1189,schleppen::V,өстерәү,vonszol
1190,ziehen::V,тарту,húz
1191,aufbewahren::V,саклау,megőriz
1192,werfen::V,ыргыту,dob
1193,werfen::V,ыргыту,hajít
1194,fangen::V,тоту,fog
1195,packen::V,эләктерү,megragad
1196,verstecken::V,яшерү,eldug
1197,verstecken::V,яшерү,elrejt
1198,teilen::V,бүлү,oszt
1199,teilen::V,бүлү,megoszt
1200,schicken::V,җибәрү,küld
1201,bringen::V,китерү,hoz
1202,bringen::V,китерү,visz
1203,hinzufügen::V,өстәү,hozzáad
1204,bekommen::V,алу,kap
1205,bekommen::V,алу,megkap
1206,erhalten::V,алу,kap
1207,erhalten::V,алу,megkap
1208,nehmen::V,алу,vesz
1209,wählen::V,сайлау,választ
1210,auswählen::V,сайлау,kiválaszt
1211,bewahren::V,саклау,megtart
1212,behindern::V,комачаулау,akadályoz
1213,behindern::V,комачаулау,gátol
1214,verderben::V,бозу,elront
1215,beschädigen::V,бозу,rongál
1216,zerbrechen::V,вату,eltör
1217,zerbrechen::V,вату,széttör
1218,zerbrechen::V,вату,kettétör
1219,zerreißen::V,өзү,eltép
1220,zerreißen::V,өзү,széttép
1221,zerreißen::V,ерту,eltép
1222,zerreißen::V,ерту,széttép
1223,zerstören::V,җимерү,elpusztít
1224,verbrennen::V,яндыру,éget
1225,verbrennen::V,яндыру,eléget
1226,verbrennen::V,көйдерү,éget
1227,verbrennen::V,көйдерү,eléget
1228,geben::V,бирү,ad
1229,reichen::V,тапшыру,nyújt
1230,schenken::V,бүләкләү,ajándékoz
1231,versprechen::V,вәгъдә бирү,ígér
1232,wünschen::V,котлау,kíván
1233,loben::V,мактау,dicsér
1234,küssen::V,үбү,csókol
1235,wiegen::V,тирбәтү,ringat
1236,zudecken::V,ябу,betakar
1237,zudecken::V,бөркәү,betakar
1238,wecken::V,уяту,kelt
1239,wecken::V,уяту,ébreszt
1240,zeigen::V,күрсәтү,mutat
1241,führen::V,йөртү,visz
1242,führen::V,йөртү,vezet
1243,lehren::V,өйрәтү,tanít
1244,unterrichten::V,укыту,tanít
1245,aufziehen::V,асрау,felnevel
1246,leiten::V,җитәкләү,vezet
1247,leiten::V,җитәкләү,vezérel
1248,antreiben::V,куалау,hajt
1249,antreiben::V,әйдәләү,hajt
1250,antreiben::V,ашыктыру,hajt
1251,lassen::V,мәҗбүр итү,-tat
1252,lassen::V,мәҗбүр итү,-at
1253,einladen::V,чакыру,meghív
1254,vereinigen::V,берләштерү,egyesít
1255,besuchen::V,керешү,látogat
1256,treffen::V,очрату,talál
1257,sich versammeln::V,җыелышу,gyülekezik
1258,sich versammeln::V,җыелышу,összegyűlik
1259,spielen::V,уйнау,játszik
1260,singen::V,җырлау,énekel
1261,tanzen::V,бию,táncol
1262,sich trennen::V,аерылу,elválik
1263,sich trennen::V,ташлашу,elválik
1264,verlassen::V,ташлау,elhagy
1265,verlassen::V,калдыру,elhagy
1266,retten::V,коткару,ment
1267,bewachen::V,каравыллау,őriz
1268,schützen::V,ышыклау,óv
1269,schützen::V,ышыклау,véd
1270,verteidigen::V,яклау,véd
1271,verteidigen::V,саклау,véd
1272,sich schlagen::V,сугышу,verekszik
1273,schießen::V,ату,lő
1274,siegen::V,җиңү,győz
1275,ärgern::V,ачуландыру,bosszant
1276,schlagen::V,ору,üt
1277,schlagen::V,ору,ver
1278,schlagen::V,бәрү,üt
1279,schlagen::V,бәрү,ver
1280,schlagen::V,тукмау,üt
1281,schlagen::V,тукмау,ver
1282,treten::V,тибү,rúg
1283,stechen::V,кадау,döf
1284,stechen::V,кадау,szúr
1285,stoßen::V,этү,lök
1286,stehlen::V,урлау,lop
1287,stören::V,комачаулау,zavar
1288,belästigen::V,борчу,zaklat
1289,belästigen::V,билмазалау,zaklat
1290,verbergen::V,яшерү,rejt
1291,verbergen::V,яшерү,elrejt
1292,täuschen::V,алдату,megtéveszt
1293,betrügen::V,хәрәмләшү,csal
1294,töten::V,үтерү,öl
1295,wohnen::V,яшәү,lakik
1296,arbeiten::V,эшләү,dolgozik
1297,sammeln::V,туплау,szed
1298,sammeln::V,туплау,gyűjt
1299,pflücken::V,өзү,szed
1300,jagen::V,аулау,vadászik
1301,fischen::V,балык тоту,halászik
1302,fassen::V,тоту,fog
1303,hüten::V,көтү,őriz
1304,hüten::V,көтү,legeltet
1305,treiben::V,куалау,hajt
1306,anbinden::V,бәйләү,köt
1307,füttern::V,туйдыру,etet
1308,melken::V,саву,fej
1309,hacken::V,чабу,vág
1310,gießen::V,сугару,öntöz
1311,reifen::V,җитешү,érik
1312,zubereiten::V,пешеренү,elkészít
1313,kochen::V,пешерү,főz
1314,kochen::V,кайнату,főz
1315,backen::V,пешерү,süt
1316,braten::V,куыру,süt
1317,braten::V,кыздыру,süt
1318,umrühren::V,бутау,megkever
1319,umrühren::V,болгату,megkever
1320,stricken::V,бәйләү,köt
1321,nähen::V,тегү,varr
1322,färben::V,ману,fest
1323,reinigen::V,чистарту,tisztít
1324,waschen::V,юу,mos
1325,abwischen::V,сөртү,letöröl
1326,spülen::V,чайкау,mosogat
1327,fegen::V,себерү,söpör
1328,kehren::V,себерү,söpör
1329,baden::V,коену,fürdik
1330,sich waschen::V,юыну,mosdik
1331,sich waschen::V,юыну,mosakszik
1332,ausziehen::V,чишенү,levesz
1333,anziehen::V,кию,felölt
1334,anziehen::V,кию,felvesz
1335,sich anziehen::V,киенү,öltözik
1336,sich anziehen::V,киенү,felöltözik
1337,kämmen::V,тарау,fésül
1338,schmücken::V,бизәү,díszít
1339,schmücken::V,бизәкләү,díszít
1340,sagen::V,дию,mond
1341,sagen::V,әйтү,mond
1342,sprechen::V,сөйләү,beszél
1343,sprechen::V,сөйләшү,beszél
1344,reden::V,сөйләү,beszél
1345,sich unterhalten::V,сөйләшү,beszélget
1346,fragen::V,сорау,kérdez
1347,fragen::V,сорашу,kérdez
1348,bitten::V,үтенү,kér
1349,erzählen::V,сөйләү,mesél
1350,erzählen::V,сөйләү,elbeszél
1351,mitteilen::V,белдерү,közöl
1352,nennen::V,дию,hív
1353,nennen::V,дию,nevez
1354,rufen::V,дәшү,hív
1355,prahlen::V,мактану,dicsekszik
1356,prahlen::V,шапырыну,dicsekszik
1357,übersetzen::V,күчерү,fordít
1358,denken::V,уйлау,gondol
1359,glauben::V,инану,hisz
1360,bemerken::V,искәрү,észrevesz
1361,erkennen::V,тану,ráismer
1362,erkennen::V,тану,felismer
1363,begreifen::V,аңлау,felfog
1364,begreifen::V,төшенү,felfog
1365,verstehen::V,аңлау,ért
1366,verstehen::V,аңлау,megért
1367,verstehen::V,төшенү,ért
1368,verstehen::V,төшенү,megért
1369,lernen::V,уку,tanul
1370,lernen::V,уку,megtanul
1371,lernen::V,өйрәнү,tanul
1372,lernen::V,өйрәнү,megtanul
1373,wissen::V,белү,tud
1374,sich erinnern an::V,хәтерләү,emlékszik
1375,vergessen::V,оныту,felejt
1376,vergessen::V,оныту,elfelejt
1377,messen::V,үлчәү,mér
1378,messen::V,үлчәү,megmér
1379,zählen::V,санау,számol
1380,zählen::V,санау,megszámol
1381,rechnen::V,исәпләү,számít
1382,lesen::V,уку,olvas
1383,malen::V,рәсем ясау,fest
1384,malen::V,сурәт ясау,fest
1385,malen::V,сурәтләү,fest
1386,zeichnen::V,язу-сызу,rajzol
1387,zeichnen::V,сурәт ясау,rajzol
1388,schreiben::V,язу,ír
1389,besitzen::V,биләү,birtokol
1390,kaufen::V,алу,vesz
1391,kaufen::V,алу,megvesz
1392,verkaufen::V,сату,elad
1393,bezahlen::V,түләү,fizet
1394,bezahlen::V,түләү,kifizet
1395,zahlen::V,түләү,fizet
1396,zahlen::V,түләү,megfizet
1397,beherrschen::V,ия булу,ural
1398,ertragen::V,чыдау,elbír
1399,ertragen::V,чыдау,elvisel
