,Concept_ID,ku,mn
796,zusammen::ADV,tev,цуг
797,zusammen::ADV,tev,хамт
798,zusammen::ADV,bi hev re,цуг
799,zusammen::ADV,bi hev re,хамт
800,lange::ADV,dirêj,удаан
801,plötzlich::ADV,ji nişkave,гэнэт
802,sofort::ADV,yekser,дороо
803,später::ADV,paşiyê,дараа
804,jetzt::ADV,nuha,өнөө
805,heute::ADV,îro,өнөө
806,heute::ADV,îro,өнөөдөр
807,morgen::ADV,sibeh,маргааш
808,morgen::ADV,sibeh,маргаадар
809,bald::ADV,nêzîk,түргэн
810,bald::ADV,nêzîk,удахгүй
811,dann::ADV,paşê,хожим
812,dann::ADV,paşê,тэгээд
813,gestern::ADV,do,өчигдөр
814,einst::ADV,jar ke,нэг
815,damals::ADV,hîngî,тэгэхэд
816,danach::ADV,piştra,тэгээд
817,danach::ADV,piştra,дараа нь
818,vorher::ADV,pîşî,урьд
819,zuerst::ADV,bere,анх
820,zuerst::ADV,bere,эхлээд
821,einmal::ADV,çarik,нэг удаа
822,manchmal::ADV,çarna,хааяа
823,manchmal::ADV,çarna,заримдаа
824,oft::ADV,gelek çaran,олонтоо
825,immer::ADV,daîm,байнга
826,niemals::ADV,tu çar,хэзээ ч
827,niemals::ADV,tu çar,хэдийд ч
828,hier::ADV,li vir,энд
829,hierhin::ADV,vir,нааш
830,von hier::ADV,ji vir,эндээс
831,dort::ADV,li wê derê,тэнд
832,dorthin::ADV,wêda,тийш
833,geradeaus::ADV,rastê rast,шулуун
834,vorwärts::ADV,ber bi pêş,урагшаа
835,rückwärts::ADV,paşpê,буцаан
836,rückwärts::ADV,paşpê,сөөргөө
837,zurück::ADV,paşdo,буцаж
838,zurück::ADV,paşdo,гэдрэг
839,zurück::ADV,paşvê,буцаж
840,zurück::ADV,paşvê,гэдрэг
841,unten::ADV,jêrî,дор
842,hinab::ADV,berjêr,уруу
843,oben::ADV,banî,дээр
844,hinauf::ADV,banî,өөд
845,hinauf::ADV,banî,дээш
846,überall::ADV,li her derê,хааяагүй
847,überall::ADV,li her derê,энд тэндгүй
848,nicht::ADV,ne,эс
849,nicht::ADV,ne,-гүй
850,nicht::ADV,nîn,эс
851,nicht::ADV,nîn,-гүй
852,nicht::ADV,tine,эс
853,nicht::ADV,tine,-гүй
854,ein wenig::ADV,hebkî,жаахан
855,kaum::ADV,tema,арай
856,kaum::ADV,tema,арай гэж
857,kaum::ADV,himangi,арай
858,kaum::ADV,himangi,арай гэж
859,sehr::ADV,gelek,тун
860,so::ADV,weha,тэгж
861,so::ADV,weha,ингээд
862,noch::ADV,hêj,дахин
863,noch::ADV,hêj,дахиад
864,noch::ADV,dîsa,дахин
865,noch::ADV,dîsa,дахиад
866,nur::ADV,tenê,зөвхөн
867,nur::ADV,tenê,гагцхүү
868,nur::ADV,bes,зөвхөн
869,nur::ADV,bes,гагцхүү
870,schon::ADV,hew,нэгэнт
871,wieder::ADV,jar din,дахин
872,wieder::ADV,jar din,дахиад
873,wieder::ADV,dîsa,дахин
874,wieder::ADV,dîsa,дахиад
875,vergebens::ADV,deya çun,хий
876,vergebens::ADV,îfleh bûn,хий
877,vor::PRP,li ber,өмнө
878,hinter::PRP,li pişt,ард
879,unter::PRP,li bin,доор
880,durch::PRP,kura,дундуур
881,neben::PRP,li ba,хажууд
882,zwischen::PRP,nabeyne,завсар
883,zwischen::PRP,nabeyne,хооронд
884,zwischen::PRP,di nav...da,завсар
885,zwischen::PRP,di nav...da,хооронд
886,wegen::PRP,ji bo,төлөө
887,wegen::PRP,ji bo,дээрээс
888,wegen::PRP,ji ber,төлөө
889,wegen::PRP,ji ber,дээрээс
890,dies::PRN,ev,энэ
891,das::PRN,ev,тэр
892,alles::PRN,hemû,цөм
893,alles::PRN,hemû,бүгд
894,ich::PRN,ez,би
895,du::PRN,tu,чи
896,er::PRN,wî,тэр
897,er::PRN,wî,тэр хүн
898,wir::PRN,êm,бид
899,ihr::PRN,hûn,та нар
900,sie::PRN,we,тэд
901,was::FPRN,çi,юу
902,wer::FPRN,ki,хэн
903,wo::FADV,li ku dere,хаа
904,wo::FADV,li ku dere,хаана
905,wohin::FADV,li ku dere,хааш
906,wohin::FADV,li ku dere,хаана
907,wie::FADV,çawa,яаж
908,wie::FADV,çawa,хэрхэн
909,warum::FADV,çima,юунд
910,warum::FADV,çima,яагаад
911,wieviel::FNUM,çend,хэдий
912,wieviel::FNUM,çend,хэд
913,eins::NUM,yek,нэг
914,zwei::NUM,didu,хоёр
915,drei::NUM,sisê,гурав
916,vier::NUM,çar,дөрөв
917,fünf::NUM,penç,тав
918,sechs::NUM,şeş,зургаа
919,sieben::NUM,heft,долоо
920,acht::NUM,heşt,найм
921,neun::NUM,neh,ес
922,zehn::NUM,deh,арав
923,elf::NUM,yazdeh,арван нэг
924,zwölf::NUM,diwazdeh,арван хоёр
925,zwanzig::NUM,bîst,хорь
926,dreißig::NUM,sih,гуч
927,vierzig::NUM,çil,дөч
928,fünfzig::NUM,pençi,тавь
929,sechzig::NUM,şêst,жар
930,siebzig::NUM,heftê,дал
931,achtzig::NUM,heştê,ная
932,neunzig::NUM,nod,ер
933,hundert::NUM,sêd,зуу
934,tausend::NUM,hezar,мянга
935,und::CNJ,û,ч
936,und::CNJ,û,болон
937,oder::CNJ,an,буюу
938,oder::CNJ,yan,буюу
939,stehen::V,sekinîn,зогсох
940,sitzen::V,rûniştin,суух
941,liegen::V,paldan,хэвтэх
942,hängen::V,darve kirin,өлгөөтэй байх
943,hängen::V,darve kirin,дүүжлээтэй байх
944,werden::V,bûn,болох
945,passieren::V,hatin holê,тохиох
946,passieren::V,hatin serê kesî,тохиох
947,beginnen::V,li dest pêkirin,эхлэх
948,enden::V,xalas bû,дүүрэх
949,wechseln::V,guherandin,хувирах
950,wechseln::V,dêgiş kirin,хувирах
951,aufgehen[Sonne]::V,hilatin,мандах
952,untergehen[Sonne]::V,çun ava,жаргах
953,scheinen[Sonne]::V,şewk de,гэрэлтэх
954,donnern::V,gire-gir,дуугарах
955,wehen::V,ba le de,салхилах
956,wehen::V,ba le de,хөөрөгдөх
957,strömen::V,xwe girtin,гүйх
958,strömen::V,xwe girtin,урсах
959,fließen::V,herikîn,урсах
960,sich drehen::V,xwe zivirandin,эргэлдэх
961,schwanken::V,hejandin,хэлбэлзэх
962,schwingen::V,libakirin,ганхах
963,schwingen::V,libakirin,хэлбэлзэх
964,fallen::V,ketin,унах
965,brennen::V,şewitîn,шатах
966,rauchen::V,kişandin,баагих
967,regnen::V,bahran tê,бороо орно
968,gefrieren::V,qefilandin,хөлдөх
969,tauen::V,helandin,хайлах
970,schmelzen::V,helandin,уярах
971,trocknen::V,zuwabûn,хатах
972,sieden::V,kelîn,буцлах
973,sieden::V,kelîn,даргилах
974,faulen::V,xerabûn,үжрэх
975,faulen::V,xerabûn,өмхийрөх
976,verfaulen::V,xerabûn,бээх
977,verfaulen::V,xerabûn,өгрөх
978,reißen::V,jêkirin,цуурах
979,versinken::V,xerq bûn,живэх
980,vergehen::V,derbas bûn,нөгчих
981,vergehen::V,derbas bûn,өнгөрөх
982,erscheinen::V,peyda bûn,гарах
983,erscheinen::V,peyda bûn,бултайх
984,verschwinden::V,wendabûn,далд орох
985,verschwinden::V,wendabûn,алга болох
986,sinken::V,noq bûn,татрах
987,sinken::V,noq bûn,доошлох
988,abnehmen::V,kêm bûn,багасах
989,abnehmen::V,kêm bûn,хорогдох
990,zunehmen::V,qelew bûn,ихсэх
991,steigen::V,hildan,нэмэгдэх
992,wachsen::V,mezin bûn,өсөх
993,wachsen::V,mezin bûn,ургах
994,glänzen::V,biriqîn,гилгэнэх
995,glänzen::V,biriqîn,гилбэгнэх
996,funkeln::V,çikisîn,гялжах
997,funkeln::V,çikisîn,гялалзах
998,lärmen::V,guşîn,шуугих
999,läuten::V,lê de,цохих
1000,klingeln::V,sîl dan,хонхдох
1001,klingeln::V,sîl dan,дуугарах
1002,klingeln::V,ringerin,хонхдох
1003,klingeln::V,ringerin,дуугарах
1004,klirren::V,zingzing hat,хангир жингэр хийх
1005,brausen::V,guşîn,бургилах
1006,rauschen::V,guşîn,сэржигнэх
1007,klingen::V,deng pe ketin,хангинах
1008,bellen::V,kewtîn,хуцах
1009,heulen::V,ûrîn,улих
1010,blasen::V,puf kirin,үлзэх
1011,pfeifen::V,fîkandin,исгэрэх
1012,schreien::V,qîrîn,хашгирах
1013,stöhnen::V,nalîn,ёолох
1014,stöhnen::V,nalîn,гэнгэнэх
1015,zittern::V,hejîn,дагжих
1016,leben::V,jihîn,амьдрах
1017,geboren werden::V,hatin dinyê,төрөх
1018,geboren werden::V,bûn,төрөх
1019,atmen::V,hilmijîn,амьсгалах
1020,trinken::V,vexwarin,уух
1021,essen::V,xwarin,идэх
1022,schlucken::V,daqulbandin,залгих
1023,müde werden::V,betilîln,ядрах
1024,müde werden::V,qerimîn,ядрах
1025,einschlafen::V,razan,унтчих
1026,schlafen::V,razan,унтах
1027,schlafen::V,razandin,унтах
1028,aufwachen::V,şiyarbûn,сэрэх
1029,aufstehen::V,rabûn,босох
1030,sich erholen::V,baş bûn,амрах
1031,krank werden::V,nexweş kêt,өвдөж эхлэх
1032,krank sein::V,nexweş bû,өвдөх
1033,schmerzen::V,êşandin,өвдөх
1034,schmerzen::V,êşandin,шархирах
1035,husten::V,kuxin,ханиах
1036,genesen::V,baş bûn,засрах
1037,sterben::V,mirin,үхэх
1038,sterben::V,mirin,нас барах
1039,umkommen::V,mirin,үхэх
1040,sich bewegen::V,leqîn,хөдлөх
1041,sich rühren::V,leqîn,хөдлөх
1042,sich erheben::V,rabûn,босох
1043,sich setzen::V,runiştin,суух
1044,hinfallen::V,kêtin,ойчих
1045,laufen::V,meşîn,явган явах
1046,schreiten::V,meşkirin,алхах
1047,spazierengehen::V,gerandin,зугаалах
1048,eilen::V,lezandin,хурдлах
1049,sich beeilen::V,zûkirin,яарах
1050,sich beeilen::V,zûkirin,шамдах
1051,sausen::V,fîzîn,давхих
1052,rennen::V,baz dan,гүйх
1053,springen::V,hilpekîn,харайх
1054,springen::V,hilpekîn,дэвхрэх
1055,klettern::V,hilperikîn,авирах
1056,schaukeln::V,lorandin,ганхалзах
1057,kriechen::V,xuşandin,мөлхөх
1058,schwimmen::V,avjenîn,сэлэх
1059,tauchen::V,qutxuyardin,шунгах
1060,tauchen::V,noqîn,шунгах
1061,rudern::V,qaîq ajotin,сэлүүрдэх
1062,fahren::V,ajotin,явах
1063,fliegen::V,firîn,нисэх
1064,gehen::V,çûn,явах
1065,weggehen::V,çûn,явах
1066,abfahren::V,çûyin,одох
1067,abfahren::V,çûyin,хөдлөх
1068,anhalten::V,rawestîn,зогсох
1069,hineingehen::V,ketin hundir,орох
1070,eintreten::V,têketin,орох
1071,kommen::V,hatin,ирэх
1072,ankommen::V,gihan,хүрэх
1073,ankommen::V,gihîştin,хүрэх
1074,zurückkommen::V,vegerandin,харих
1075,zurückkommen::V,vegerandin,буцаж ирэх
1076,bleiben::V,sekinîn,үлдэх
1077,warten::V,payîn,хүлээх
1078,erwarten::V,payîn,хүлээх
1079,suchen::V,lêgerîn,эрэх
1080,suchen::V,lêgerîn,бэдрэх
1081,finden::V,peyda kirin,олох
1082,versuchen::V,çeribandin,оролдох
1083,vorbereiten::V,amade kirin,бэлтгэх
1084,lieben::V,hez kirin,янаглах
1085,mögen::V,dil kirin,таалах
1086,lachen::V,kenîn,инээх
1087,rühren::V,hêjan,сэтгэл уяруулах
1088,weinen::V,girîn,уйлах
1089,schimpfen::V,pevçûn,хараах
1090,sich ärgern::V,enirîn,уурлах
1091,sich fürchten::V,tirsîn,айх
1092,fürchten::V,tirsin,айх
1093,fliehen::V,bazdan,зугтах
1094,fliehen::V,bazdan,гүйж очих
1095,flüchten::V,revîn,оргох
1096,sehen::V,dîtin,үзэх
1097,anschauen::V,sêr kirin,харах
1098,ansehen::V,hesibandin,харах
1099,hören::V,guhdar jirin,дуулах
1100,zuhören::V,guhdarî kirin,чагнах
1101,probieren::V,tehm kirin,амсаж үзэх
1102,riechen::V,bihn kirin,үнэрлэх
1103,fühlen::V,hîs kirin,мэдрэх
1104,scheinen::V,xoyer kir,шиг үзэгдэх
1105,zu sehen sein::V,diyar bûn,үзэгдэх
1106,zu sehen sein::V,diyar bûn,харагдах
1107,vernehmen::V,bihîstin,дуулах
1108,frieren::V,qerişîn,даарах
1109,tun::V,kirin,хийх
1110,tun::V,kirin,үйлдэх
1111,können::V,karin,болох
1112,wollen::V,xwestîn,хүсэх
1113,anfangen::V,dest pêkirin,эхлэх
1114,beenden::V,xelas kirin,дуусгах
1115,aufhören::V,xelas kirin,болих
1116,aufhören::V,xelas kirin,зогсох
1117,gelingen::V,çe bûn,бүтэх
1118,geraten::V,qewîmîn,илрэх
1119,öffnen::V,vekirin,нээх
1120,öffnen::V,vekirin,тайлах
1121,schließen::V,girtin,хаах
1122,stellen::V,danîn,тавих
1123,stellen::V,danîn,босгох
1124,setzen::V,rûniştin,суулгах
1125,legen::V,danîn,хийх
1126,legen::V,danîn,тавих
1127,legen::V,razandin,хийх
1128,legen::V,razandin,тавих
1129,berühren::V,lêketin,шүргэх
1130,verbinden::V,anîn pê,залгах
1131,bedecken::V,sergirtin,бүрэх
1132,aufhängen::V,aliqandin,өлгөх
1133,aufhängen::V,aliqandin,дүүжлэх
1134,anzünden::V,pêxistin,асаах
1135,anzünden::V,pêxistin,ноцоох
1136,aufheben::V,hildan,өргөх
1137,zurücklassen::V,hiştin,орхих
1138,zurücklassen::V,hiştin,үлдээх
1139,zurücklassen::V,vehiştin,орхих
1140,zurücklassen::V,vehiştin,үлдээх
1141,verlieren::V,wendakirin,гээх
1142,fallen lassen::V,xistin bixe,унагах
1143,fallen lassen::V,xistin,унагах
1144,machen::V,kirin,хийх
1145,machen::V,kirin,гаргах
1146,machen::V,çêkirin,хийх
1147,machen::V,çêkirin,гаргах
1148,herstellen::V,çê kirin,бүтээх
1149,herstellen::V,peyda kirin,бүтээх
1150,bauen::V,lêkirin,барих
1151,reparieren::V,veherînerîn,засах
1152,reparieren::V,veherînerîn,сэлбэх
1153,verbessern::V,sererastkirin,засах
1154,verbessern::V,sererastkirin,сайжруулах
1155,ändern::V,degiş kirin,өөрчлөх
1156,graben::V,kolandin,малтах
1157,beugen::V,tewîn,бөгтийлгөх
1158,beugen::V,xwar kirin,бөгтийлгөх
1159,biegen::V,tewandin,матах
1160,biegen::V,tewandin,муруйлгах
1161,biegen::V,xwarkirin,матах
1162,biegen::V,xwarkirin,муруйлгах
1163,drehen::V,fitilandin,эргүүлэх
1164,wenden::V,zivîrin,эргүүлэх
1165,umdrehen::V,vegerandin,хөрвүүлэх
1166,heben::V,hildan,өргөх
1167,hochheben::V,hildan,өргөх
1168,ergreifen::V,dest avêtin,атгах
1169,halten::V,hîştin,барих
1170,halten::V,sekinîn,барих
1171,drücken::V,pêl kirin,дарах
1172,schieben::V,damdan,түлхэх
1173,kratzen::V,xurandin,хусах
1174,kratzen::V,xurandin,маажих
1175,lecken::V,alastin,долоох
1176,beißen::V,gez kirin,зуух
1177,beißen::V,gez kirin,хазах
1178,abreißen::V,hilşandin,таслах
1179,abschneiden::V,jêkirin,тайрах
1180,binden::V,girêdan,боох
1181,binden::V,girêdan,хүлэх
1182,stecken::V,têxistin,шаах
1183,stecken::V,têxistin,шигтгэх
1184,brechen::V,şikandin,хугалах
1185,klopfen::V,kutandin,цохих
1186,klopfen::V,kutandin,тогших
1187,hauen::V,li dan,дэлдэх
1188,kleben::V,zeliqîn,наах
1189,kleben::V,şirêz kirin,наах
1190,reiben::V,firikandin,нухах
1191,reiben::V,firikandin,нидчих
1192,streichen::V,bax dan,нялах
1193,streichen::V,bax dan,түрхэх
1194,schleifen::V,çarkirin,билүүдэх
1195,schleifen::V,çarkirin,гуранздах
1196,schneiden::V,jêkirin,огтлох
1197,rütteln::V,hejandin,холхнулах
1198,schütteln::V,daweşîn,сэгсрэх
1199,schwenken::V,têwdan,дэвэх
1200,schwenken::V,têwdan,даллах
1201,schütten::V,rijandin,цутгах
1202,schütten::V,rijandin,аягалах
1203,füllen::V,dagirtin,дүүргэх
1204,einwickeln::V,pêçandin,боох
1205,einwickeln::V,pêçandin,ороох
1206,tragen::V,kişandin,авчрах
1207,tragen::V,rajtin,авчрах
1208,schleppen::V,kişandin,чирэх
1209,ziehen::V,kişandin,татах
1210,aufbewahren::V,hilandin,хадгалах
1211,werfen::V,avêtin,хаях
1212,werfen::V,avêtin,шидэх
1213,fangen::V,sem kirin,барих
1214,fangen::V,girtin,барих
1215,packen::V,pê girtin,шүүрэх
1216,verstecken::V,hîlanin,нуух
1217,teilen::V,parvekirin,хуваах
1218,schicken::V,şandin,илгээх
1219,schicken::V,şandin,явуулах
1220,bringen::V,anîn,авчрах
1221,bringen::V,anîn,аваачих
1222,bringen::V,birin,авчрах
1223,bringen::V,birin,аваачих
1224,hinzufügen::V,dan ser,нэмэх
1225,hinzufügen::V,li tiştekî zêde kirin,нэмэх
1226,bekommen::V,standin,хүлээн авах
1227,erhalten::V,standin,хүлээн авах
1228,nehmen::V,girtin,авах
1229,wählen::V,ray dan,сонгох
1230,auswählen::V,bijartin,шилэх
1231,bewahren::V,rê li ber girtin,гамнах
1232,bewahren::V,lê xwedî derketin,гамнах
1233,behindern::V,bara wi,саад хийх
1234,behindern::V,bara wi,тотгор болох
1235,verderben::V,heram bûn,эвдэх
1236,beschädigen::V,xerab kirin,гэмтээх
1237,zerbrechen::V,şikênandin,хагалах
1238,zerbrechen::V,şikênandin,хага цохих
1239,zerbrechen::V,perçe kirin,хагалах
1240,zerbrechen::V,perçe kirin,хага цохих
1241,zerreißen::V,qelişandin,урах
1242,zerstören::V,hilşandin,эвдэх
1243,zerstören::V,hilşandin,сүйтгэх
1244,verbrennen::V,şewitandin,шатаах
1245,geben::V,dan,өгөх
1246,geben::V,dayin,өгөх
1247,reichen::V,besbûn,өгөх
1248,reichen::V,besbûn,дамжуулах
1249,reichen::V,têrkirin,өгөх
1250,reichen::V,têrkirin,дамжуулах
1251,schenken::V,diyarî kirin,бэлэглэх
1252,versprechen::V,soz dan,амлах
1253,wünschen::V,dil kirin,ерөөх
1254,loben::V,pesinandin,магтах
1255,loben::V,pesinandin,сайшаах
1256,küssen::V,maçkirin,озох
1257,küssen::V,maçkirin,үнсэх
1258,wiegen::V,lorandin,бүүвэйлэх
1259,wiegen::V,wezinandin,бүүвэйлэх
1260,zudecken::V,nixumandin,хучих
1261,zudecken::V,nixumandin,бүтээх
1262,wecken::V,bixwe hesandin,сэрээх
1263,zeigen::V,şanîdan,үзүүлэх
1264,führen::V,raber kirin,хөтлөх
1265,lehren::V,hîn kirin,заах
1266,unterrichten::V,ders dan,сургах
1267,aufziehen::V,mesinkirin,өсгөх
1268,aufziehen::V,mesinkirin,хүмүүжүүлэх
1269,leiten::V,rêberî kirin,удирдах
1270,antreiben::V,bezandin,шамдуулах
1271,lassen::V,berdan,-уулах
1272,lassen::V,hiştin,-уулах
1273,einladen::V,dawet kirin,залах
1274,vereinigen::V,bi yek kirin,нэгтгэх
1275,vereinigen::V,bi yek kirin,хамтруулах
1276,besuchen::V,mêvan bûn,зочлох
1277,treffen::V,rast hatin,учрах
1278,treffen::V,rast hatin,дайралдах
1279,sich versammeln::V,li hev çivîn,хуралдах
1280,spielen::V,listin,наадах
1281,singen::V,stran,дуулах
1282,tanzen::V,reqisîn,бүжиглэх
1283,sich trennen::V,hew berdan,салах
1284,verlassen::V,tanê hişt,хаях
1285,verlassen::V,bêkes,хаях
1286,retten::V,rihakirin,гэтэлгэх
1287,bewachen::V,raçavkirin,сахих
1288,schützen::V,hemet kirin,хамгаалах
1289,verteidigen::V,paraztin,хамгаалах
1290,sich schlagen::V,li hev bezîn,зодолдох
1291,schießen::V,agir kirin,харвах
1292,schießen::V,agir kirin,буу буудах
1293,siegen::V,biser ketin,ялах
1294,ärgern::V,xeyirandin,уурлуулах
1295,ärgern::V,xeyirandin,уур хүргэх
1296,schlagen::V,lêdan,цохих
1297,schlagen::V,lêxistin,цохих
1298,treten::V,têlekirin,өшиглөх
1299,stechen::V,têrekirin,хатгах
1300,stoßen::V,lêketin,ёврох
1301,stoßen::V,lêketin,нудрах
1302,stehlen::V,dizîn,хулгайлах
1303,stehlen::V,dizî birin,хулгайлах
1304,stören::V,aciz kirin,саад болох
1305,belästigen::V,li tela yeki ketin,зовоох
1306,belästigen::V,li tela yeki ketin,амраахгүй байх
1307,verbergen::V,veşartin,нуух
1308,verbergen::V,veşartin,далдлах
1309,verbergen::V,kemîndanîn,нуух
1310,verbergen::V,kemîndanîn,далдлах
1311,täuschen::V,xapandin,мэхлэх
1312,täuschen::V,lê zexeli kirin,мэхлэх
1313,betrügen::V,xapandin,хуурах
1314,töten::V,kûştin,алах
1315,wohnen::V,rûniştin,суух
1316,wohnen::V,rûniştin,амьдрах
1317,arbeiten::V,kar kirin,ажиллах
1318,arbeiten::V,kar kirin,хөдөлмөрлөх
1319,arbeiten::V,şêxulin,ажиллах
1320,arbeiten::V,şêxulin,хөдөлмөрлөх
1321,sammeln::V,komkirin,түүх
1322,sammeln::V,komkirin,хураах
1323,pflücken::V,çinîn,түүх
1324,jagen::V,nêçîr kirin,агнах
1325,jagen::V,nêçîr kirin,гөрөөлөх
1326,fischen::V,masî girtin,загасчлах
1327,fischen::V,masî girtin,загас барих
1328,fassen::V,pê girtin,барих
1329,fassen::V,sêm kirin,барих
1330,hüten::V,hei jê man,маллах
1331,hüten::V,hei jê man,хариулах
1332,treiben::V,bêherandin,туух
1333,anbinden::V,tewilandin,уях
1334,füttern::V,xwarine dan lê,тэжээх
1335,melken::V,dotin,саах
1336,hacken::V,kolandin,цавчих
1337,gießen::V,av dan,услах
1338,reifen::V,kemilîn,боловсрох
1339,zubereiten::V,çe kirin,бэлдэх
1340,kochen::V,xwarin çe kirin,чанах
1341,kochen::V,kelandin,чанах
1342,backen::V,pijandin,жигнэх
1343,braten::V,qelandin,шарах
1344,braten::V,qelandin,хайрах
1345,braten::V,sor kirin,шарах
1346,braten::V,sor kirin,хайрах
1347,umrühren::V,têvdan,хутгах
1348,stricken::V,hûnan,нэхэх
1349,stricken::V,hûnan,сүлжих
1350,nähen::V,kêl kirin,оёх
1351,färben::V,boyax kirin,будах
1352,reinigen::V,paqijkirin,арилгах
1353,reinigen::V,paqijkirin,цэвэрлэх
1354,waschen::V,şuştin,угаах
1355,abwischen::V,pakîj kirin,арчих
1356,spülen::V,şuştin,зайлах
1357,fegen::V,maliştin,хамах
1358,fegen::V,maliştin,шүүрдэх
1359,kehren::V,maliştin,шүүрдэх
1360,kehren::V,maliştin,туужуудах
1361,baden::V,serîşûştin,усанд орох
1362,sich waschen::V,serîşûştin,биеэ угаах
1363,ausziehen::V,jê kirin,тайлах
1364,anziehen::V,pê kirin,өмсөх
1365,sich anziehen::V,xwe kirin,хувцаслах
1366,kämmen::V,şeh kirin,самнах
1367,schmücken::V,xemilandin,гоёх
1368,schmücken::V,xemilandin,чимэх
1369,sagen::V,gotin,гэх
1370,sagen::V,gotin,хэлэх
1371,sagen::V,peyivîn,гэх
1372,sagen::V,peyivîn,хэлэх
1373,sprechen::V,peyivîn,ярих
1374,sprechen::V,peyivîn,өгүүлэх
1375,reden::V,axaftin,хэлэх
1376,reden::V,axaftin,хөөрөлдөх
1377,sich unterhalten::V,hev biştaxilin,ярилцах
1378,fragen::V,pirsîn,асуух
1379,fragen::V,pirs kirin,асуух
1380,bitten::V,tika kirin,гуйх
1381,erzählen::V,behs kirin,өгүүлэх
1382,mitteilen::V,vegotin,дуулгах
1383,mitteilen::V,vegotin,мэдээлэх
1384,nennen::V,bi nav kirin,нэрлэх
1385,rufen::V,bakirin,дуудах
1386,prahlen::V,pesnê xwe dan,бардах
1387,prahlen::V,pesnê xwe dan,сайрхах
1388,übersetzen::V,qulibandin,орчуулах
1389,übersetzen::V,derbas kirin,орчуулах
1390,denken::V,fikirîn,санах
1391,glauben::V,bawer bûn,итгэх
1392,bemerken::V,bala xwe dan,ажих
1393,bemerken::V,bala xwe dan,ажиглах
1394,bemerken::V,çac lê ketin,ажих
1395,bemerken::V,çac lê ketin,ажиглах
1396,erkennen::V,pêhesîn,таних
1397,begreifen::V,fêmkirin,ойлгох
1398,verstehen::V,fêmkirin,мэдэж авах
1399,lernen::V,halmandin,сурах
1400,lernen::V,fêrbun,сурах
1401,wissen::V,zanîn,мэдэх
1402,sich erinnern an::V,bir bûn,дурсах
1403,vergessen::V,ji bir kirin,мартах
1404,messen::V,pê kanîn,хэмжих
1405,zählen::V,hejmardin,тоолох
1406,rechnen::V,hesibandin,тооцоох
1407,lesen::V,xwendin,унших
1408,malen::V,rengandin,зурах
1409,malen::V,boyax kirin,зурах
1410,zeichnen::V,işaret kirin,дүрслэн бичих
1411,schreiben::V,nivîsandin,бичих
1412,besitzen::V,hebûn,эзэмших
1413,kaufen::V,kirîn,худалдан авах
1414,verkaufen::V,firotin,худалдах
1415,bezahlen::V,pere dan,төлөх
1416,zahlen::V,pere dan,төлөх
1417,zahlen::V,dayin,төлөх
1418,beherrschen::V,zebt kirin,эзэмших
1419,beherrschen::V,hukim kirin,эзэмших
1420,ertragen::V,bihêzkirin,тэсэх
