,Concept_ID,hi,lbe
711,Brunnen::N,कुआँ,къуй
712,Weide::N,चरागाह,бизантту
713,Pfad::N,पथ,жегъир ххуллу
714,Pfad::N,पगडंडी,жегъир ххуллу
715,Weg::N,मार्ग,ххуллу
716,Straße::N,राह,ххуллу
717,Straße::N,रास्ता,ххуллу
718,Dorf::N,गाँव,щар
719,Dorf::N,गाँव,шяравалу
720,Dorf::N,ग्राम,щар
721,Dorf::N,ग्राम,шяравалу
722,Stadt::N,शहर,шагьру
723,Brief::N,ख़त,чагъар
724,Brief::N,पत्र,чагъар
725,Brief::N,चिट्ठी,чагъар
726,Buch::N,किताब,лу
727,Buch::N,पुस्तक,лу
728,Buchstabe::N,अक्षर,хӏарп
729,Zeitung::N,अख़बार,кказит
730,Zeitung::N,समाचार-पत्र,кказит
731,Leben::N,जीवन,оьрму
732,Leben::N,ज़िंदगी,оьрму
733,Tod::N,मौत,ажал
734,Tod::N,मौत,бивкӏу
735,Tod::N,मौत,ивчӏаву
736,Tod::N,मृत्यु,ажал
737,Tod::N,मृत्यु,бивкӏу
738,Tod::N,मृत्यु,ивчӏаву
739,Grab::N,क़ब्र,гьав
740,Kirche::N,चर्च,килиса
741,Kirche::N,गिरजा,килиса
742,Sünde::N,पाप,бунагъ
743,Sünde::N,गुनाह,бунагъ
744,Gott::N,देव,зал
745,Gott::N,ईश्वर,зал
746,Arbeiter::N,मज़दूर,зузала
747,Chef::N,अध्यक्ष,ялувма
748,Meister::N,शिल्पज्ञ,усттар
749,Arzt::N,वैद्य,хӏакин
750,Arzt::N,डॉक्टर,хӏакин
751,Arzt::N,चिकित्सक,хӏакин
752,Lehrer::N,शिक्षक,учитель
753,Lehrer::N,अध्यापक,учитель
754,Geld::N,धन,арцу
755,Geld::N,पैसा,арцу
756,Geschäft::N,सौदा,даву
757,Geschäft::N,व्यापार,даву
758,Laden::N,दुकान,ттучан
759,Preis::N,दाम,багъа
760,Preis::N,मूल्य,багъа
761,Ware::N,माल,хъус
762,Ware::N,पण्य,хъус
763,Nutzen::N,लाभ,хайр
764,Nutzen::N,लाभ,мюнпат
765,Nutzen::N,फ़ायदा,хайр
766,Nutzen::N,फ़ायदा,мюнпат
767,Reichtum::N,धन,давлат
768,Reichtum::N,धन,аваданшиву
769,Reichtum::N,दौलत,давлат
770,Reichtum::N,दौलत,аваданшиву
771,Welt::N,विश्व,дуниял
772,Welt::N,दुनिया,дуниял
773,Land::N,देश,билаят
774,Land::N,मुल्क,билаят
775,Staat::N,राज्य,паччахӏлугъ
776,Staat::N,राष्ट्र,паччахӏлугъ
777,König::N,राजा,
778,König::N,बादशाह,
779,Macht::N,शासन,власть
780,Macht::N,सत्ता,власть
781,Grenze::N,सरहद,дазу
782,Krieg::N,जंग,дяъви
783,Krieg::N,युद्ध,дяъви
784,Feind::N,शत्रु,душман
785,Feind::N,दुश्मन,душман
786,Gewalt::N,हिंसा,къия
787,Kampf::N,लड़ाई,лачӏуи уккаву
788,Kampf::N,संघर्ष,лачӏуи уккаву
789,Bogen[Waffe]::N,कमान,ккуртта
790,Pfeil::N,बान,чӏатӏаракӏ
791,Gewehr::N,बंदूक़,ттупанг
792,Fehler::N,भूल,гъалатӏ
793,Fehler::N,ग़लती,гъалатӏ
794,Lüge::N,झूठ,щялмахъ
795,Lüge::N,असत्य,щялмахъ
796,Schaden::N,हानि,зарал
797,Schaden::N,नुक़सान,зарал
798,Unglück::N,मुसीबत,бала
799,Unglück::N,विपात्ति,бала
800,Schuld::N,दोष,тахсир
801,Schuld::N,क़सूर,тахсир
802,Alter::N,आयु,оьрму
803,Alter::N,उम्र,оьрму
804,Schluss::N,अंत,ахир
805,Schluss::N,समाप्ति,ахир
806,Zeit::N,काल,чӏун
807,Zeit::N,वक़्त,чӏун
808,Tag::N,दिन,кьини
809,Tag::N,रोज़,кьини
810,Morgen::N,सुबह,кӏюрх
811,Mittag::N,दोपहर,ахттайн
812,Mittag::N,दोपहर,дяахттайн
813,Mittag::N,दोपहर,ахттайн чӏун
814,Mittag::N,मध्याह्न,ахттайн
815,Mittag::N,मध्याह्न,дяахттайн
816,Mittag::N,मध्याह्न,ахттайн чӏун
817,Abend::N,शाम,маркӏачӏан
818,Abend::N,संध्या,маркӏачӏан
819,Nacht::N,रात,хьхьу
820,Nacht::N,रात्रि,хьхьу
821,Woche::N,हफ़्ता,нюжмар
822,Monat::N,मास,барз
823,Monat::N,महीना,барз
824,Jahr::N,बरस,шин
825,Jahr::N,वर्ष,шин
826,Frühling::N,वसंत,инт
827,Sommer::N,गरमी,гъи
828,Sommer::N,ग्रीष्म,гъи
829,Herbst::N,शरत्,ссут
830,Herbst::N,पतझड़,ссут
831,Winter::N,जाड़ा,кӏи
832,Winter::N,सर्दियाँ,кӏи
833,Januar::N,जनवरी,цалчинмур барз
834,Februar::N,फ़रवरी,кӏилчинмур барз
835,März::N,मार्च,шамилчинмур барз
836,April::N,अप्रैल,апрель
837,April::N,अप्रैल,мукьилчинмур барз
838,Mai::N,मई,май
839,Mai::N,मई,ххюлчинмур барз
840,Juni::N,जून,июнь
841,Juni::N,जून,ряххилчинмур барз
842,Juli::N,जुलाई,июль
843,Juli::N,जुलाई,Арулчинмур барз
844,August::N,अगस्त,мяйлчинмур барз
845,September::N,सितंबर,урчӏилчинмур барз
846,Oktober::N,अक्तूबर,ацӏилчинмур барз
847,November::N,नवंबर,ацӏния цалчинмур барз
848,Dezember::N,दिसंबर,ацӏния кӏилчинмур барз
849,Montag::N,पीर,итин
850,Montag::N,पीर,итин кьини
851,Montag::N,सोमवार,итин
852,Montag::N,सोमवार,итин кьини
853,Dienstag::N,मंगलवार,тталат
854,Dienstag::N,मंगलवार,тталат кьини
855,Mittwoch::N,बुधवार,арвахӏ
856,Donnerstag::N,गुरुवार,хамис
857,Donnerstag::N,बृहस्पतिवार,хамис
858,Freitag::N,शुक्रवार,нюжмар
859,Freitag::N,शुक्रवार,нюжмар кьини
860,Samstag::N,सनीचर,ххуллун
861,Samstag::N,सनीचर,ххуллун кьини
862,Samstag::N,शनिवार,ххуллун
863,Samstag::N,शनिवार,ххуллун кьини
864,Sonntag::N,इतवार,алхӏат
865,Sonntag::N,इतवार,алхӏат кьини
866,Sonntag::N,रविवार,алхӏат
867,Sonntag::N,रविवार,алхӏат кьини
868,groß::A,बड़ा,бугъарасса
869,klein::A,कम,чӏивисса
870,klein::A,छोटा,чӏивисса
871,lang::A,लंबा,лахъисса
872,lang::A,दीर्घ,лахъисса
873,kurz::A,लधु,кутӏасса
874,kurz::A,छोटा,кутӏасса
875,breit::A,चौड़ा,уттасса
876,schmal::A,तंग,уттакӏюласса
877,schmal::A,सँकरा,уттакӏюласса
878,dicht::A,सघन,ццунсса
879,dick[Gegenstand]::A,मोटा,ганзсса
880,dünn::A,महीन,кӏюласса
881,dünn::A,बारीक,кӏюласса
882,fein::A,कोमल,
883,fein::A,सूक्ष्म,
884,fest::A,दृढ़,цӏакьсса
885,fest::A,दृढ़,кьянкьасса
886,fest::A,मज़बूत,цӏакьсса
887,fest::A,मज़बूत,кьянкьасса
888,flach::A,चपटा,баягъисса
889,flach::A,चपटा,цӏубакъасса
890,flach::A,चपटा,куртӏ дакъасса
891,glatt::A,चौरस,дюрчӏусса
892,glatt::A,चिकना,дюрчӏусса
893,hart::A,कठोर,кьянкьасса
894,hart::A,सख़्त,кьянкьасса
895,weich::A,नरम,кӏукӏлусса
896,weich::A,मुलायम,кӏукӏлусса
897,rund::A,गोल,ккурккисса
898,rund::A,वर्तुल,ккурккисса
899,spitz::A,नुकीला,ярксса
900,spitz::A,नुकीला,дайлсса
901,spitz::A,नुकीला,мицӏ бусса
902,scharf::A,पैना,ярксса
903,scharf::A,पैना,дайлсса
904,scharf::A,पैना,мицӏ бусса
905,stumpf::A,भोथरा,къуркъасса
906,schwer::A,भारी,кӏусса
907,schwer::A,वज़नी,кӏусса
908,schön::A,सुंदर,аьнтӏикӏасса
909,heiß::A,उष्ण,кӏирисса
910,warm::A,गरम,гъелисса
911,kalt::A,सर्द,дяркъусса
912,kühl::A,ठंडा,дюхлулсса
913,frisch::A,तर,цӏусса
914,frisch::A,ताज़ा,цӏусса
915,feucht::A,नम,атилсса
916,feucht::A,नम,хъавтусса
917,feucht::A,भीगा,атилсса
918,feucht::A,भीगा,хъавтусса
919,nass::A,गीला,атилсса
920,nass::A,गीला,хъавтусса
921,trocken::A,सूखा,кьавкьсса
922,trocken::A,सूखा,кьакьан бувсса
923,trocken::A,ख़ुश्क,кьавкьсса
924,trocken::A,ख़ुश्क,кьакьан бувсса
925,voll::A,भरा,бувцӏусса
926,voll::A,पूरा,бувцӏусса
927,leer::A,ख़ाली,бачӏвасса
928,offen::A,खुला,тӏивтӏусса
929,geschlossen::A,बंद,лавкьусса
930,sauber::A,साफ़,марцӏсса
931,sauber::A,सुथरा,марцӏсса
932,schmutzig::A,गंदा,чапалсса
933,roh::A,कच्चा,шакъавхьсса
934,reif::A,पक्व,дирсса
935,reif::A,पक्का,дирсса
936,lecker::A,मज़ेदार,нахӏусса
937,lecker::A,मज़ेदार,тӏааьнсса
938,lecker::A,स्वादिष्ट,нахӏусса
939,lecker::A,स्वादिष्ट,тӏааьнсса
940,süß::A,मीठा,нацӏусса
941,bitter::A,कटु,кьурчӏисса
942,bitter::A,कड़वा,кьурчӏисса
943,sauer::A,खट्टा,туршсса
944,hell::A,रोशन,чаннасса
945,dunkel::A,अँधेरा,цӏансса
946,schwarz::A,काला,лухӏисса
947,schwarz::A,स्याह,лухӏисса
948,weiß::A,सफ़ेद,кӏяласса
949,rot::A,लाल,ятӏулсса
950,rot::A,सुर्ख़,ятӏулсса
951,gelb::A,पीला,хъахъисса
952,gelb::A,ज़र्द,хъахъисса
953,blau::A,नीला,някӏсса
954,blau::A,आसमानी,някӏсса
955,grün::A,हरा,щюлисса
956,grau::A,धूसर,оьрусса
957,bunt::A,रंगीन,оьрчӏикӏурисса
958,bunt::A,बहुरंगा,оьрчӏикӏурисса
959,billig::A,सस्ता,кьювкьусса
960,teuer::A,महँगा,ххирасса
961,wertvoll::A,क़ीमती,багьасса
962,wertvoll::A,मूल्यवान्,багьасса
963,blind::A,अंधा,мурчӏисса
964,taub::A,बहरा,къюкӏсса
965,kräftig::A,ताक़तवर,гужсса
966,kräftig::A,शक्तिशाली,гужсса
967,stark::A,प्रबल,кьянкьасса
968,stark::A,बलवान्,кьянкьасса
969,schwach::A,कमज़ोर,заэвсса
970,fett::A,मोटा,бучсса
971,fett::A,मांसल,бучсса
972,schlank::A,पतला,бювхъусса
973,schlank::A,छरहरा,бювхъусса
974,hübsch::A,सुंदर,янусса
975,hübsch::A,ख़ूबसूरत,янусса
976,böse::A,पापी,оьсса
977,böse::A,दुष्ट,оьсса
978,dumm::A,मूर्ख,ахӏмакьсса
979,dumm::A,बुद्धू,ахӏмакьсса
980,faul::A,आलसी,танмалсса
981,faul::A,आलसी,курчӏилсса
982,faul::A,सुस्त,танмалсса
983,faul::A,सुस्त,курчӏилсса
984,fleißig::A,मेहनती,хӏарачат бусса
985,fleißig::A,परिश्रमी,хӏарачат бусса
986,geizig::A,कृपण,янттарцӏансса
987,geizig::A,कंजूस,янттарцӏансса
988,klug::A,समझदार,аькьлу бусса
989,klug::A,होशियार,аькьлу бусса
990,klug::A,अक़्लमंद,аькьлу бусса
991,geschickt::A,किशल,паргалсса
992,lieb::A,प्रिय,аьзизсса
993,lieb::A,प्यारा,аьзизсса
994,lustig::A,हँसमुख,тяхъасса
995,lustig::A,ख़ुशदिल,тяхъасса
996,sanft::A,नम्र,иминсса
997,hungrig::A,भूखा,ккашилсса
998,krank::A,बीमार,къашавайсса
999,krank::A,अस्वस्थ,къашавайсса
1000,nackt::A,नग्न,кӏачӏасса
1001,traurig::A,उदास,пашмансса
1002,traurig::A,रंजीदा,пашмансса
1003,lebendig::A,जीता,уттавасса
1004,lebendig::A,ज़िंदा,уттавасса
1005,gut::A,अच्छा,ххуйсса
1006,schlecht::A,बुरा,оьккисса
1007,schlecht::A,ख़राब,оьккисса
1008,richtig::A,ठीक,саргъунсса
1009,schlimm::A,बुरा,оьккисса
1010,schlimm::A,अप्रिय,оьккисса
1011,wahr::A,सच,хӏакьсса
1012,alt::A,पुराना,кугьнасса
1013,neu::A,नया,цӏусса
1014,ehemalig::A,भूतपूर्व,хъхъичӏвасса
1015,alt[Lebewesen]::A,बूढ़ा,агьилсса
1016,alt[Lebewesen]::A,वृद्ध,агьилсса
1017,jung::A,जवान,чӏавасса
1018,jung::A,जवान,жагьилсса
1019,arm::A,ग़रीब,мискинсса
1020,reich::A,धनी,авадансса
1021,reich::A,अमीर,авадансса
1022,bekannt::A,मालूम,дусъсса
1023,berühmt::A,मशहूर,машгьурсса
1024,berühmt::A,प्रसिद्ध,машгьурсса
1025,fremd::A,विदेशी,чил
1026,fremd::A,अपरिचित,чил
1027,verschieden::A,अलग,личӏи-личӏисса
1028,verschieden::A,भिन्न,личӏи-личӏисса
1029,nah::A,नज़दीकी,гъансса
1030,fern::A,दूर,архсса
1031,fern::A,दूरस्थ,архсса
1032,linker::A,बायाँ,кияхсса
1033,linker::A,बायाँ,кюччахсса
1034,rechter::A,दायाँ,урчӏахсса
1035,rechter::A,दाहिना,урчӏахсса
1036,anderer::A,अन्य,цамур
1037,anderer::A,दूसरा,цамур
1038,erster::A,पहला,цалчинмур
1039,erster::A,पहला,цалчиннсса
1040,erster::A,प्रथम,цалчинмур
1041,erster::A,प्रथम,цалчиннсса
1042,zweiter::A,दूसरा,кӏилчиимур
1043,zweiter::A,द्वितीय,кӏилчиимур
1044,dritter::A,तीसरा,шамулчинмур
1045,letzter::A,अंतिम,махъва-махъмур
1046,letzter::A,आख़िरी,махъва-махъмур
1047,allein::ADV,तनहा,ялгъузну
1048,allein::ADV,अकेले,ялгъузну
1049,auf einmal::ADV,वक़्त में,
1050,zusammen::ADV,एक साथ,цачӏу
1051,zusammen::ADV,एक साथ,архӏал
1052,zusammen::ADV,साथ साथ,цачӏу
1053,zusammen::ADV,साथ साथ,архӏал
1054,lange::ADV,देर तक,батӏи къабуклай
1055,lange::ADV,देर तक,хъунмасса хӏаллай
1056,plötzlich::ADV,सहसा,цакуну
1057,plötzlich::ADV,अचानक,цакуну
1058,sofort::ADV,तुरंत,мугьлат бакъа
1059,später::ADV,बाद को,махъ
1060,später::ADV,बाद में,махъ
1061,jetzt::ADV,अब,утти
1062,jetzt::ADV,अब,цӏана
1063,jetzt::ADV,अभी,утти
1064,jetzt::ADV,अभी,цӏана
1065,heute::ADV,आज,хӏакьину
1066,morgen::ADV,कल,гьуит
1067,morgen::ADV,कल,гьунттий
1068,bald::ADV,जल्दी,
1069,dann::ADV,तब,яла
1070,gestern::ADV,कल,лахьхьу
1071,einst::ADV,एक दिन,
1072,einst::ADV,पहले कभी,
1073,damals::ADV,उस समय,та чӏумал
1074,damals::ADV,उन दिनों,та чӏумал
1075,danach::ADV,इसके बाद,яла
1076,danach::ADV,इसके पश्चात्,яла
1077,vorher::ADV,पहले,хьхьнчӏ
1078,vorher::ADV,पहले,хьхьичӏва
1079,vorher::ADV,पेशतर,хьхьнчӏ
1080,vorher::ADV,पेशतर,хьхьичӏва
1081,zuerst::ADV,पहले,бакӏрай
1082,zuerst::ADV,पहले,цӏу бутӏуй
1083,einmal::ADV,एक बार,цал
1084,einmal::ADV,एक दफ़ा,цал
1085,manchmal::ADV,कभी कभी,ваксса-таксса
1086,oft::ADV,अक्सर,чӏявуну
1087,immer::ADV,सदा,мудан
1088,immer::ADV,सदा,даиман
1089,immer::ADV,हमेशा,мудан
1090,immer::ADV,हमेशा,даиман
1091,niemals::ADV,कभी नहीं,тачӏав
1092,niemals::ADV,कदापि नहीं,тачӏав
1093,hier::ADV,इधर,шикку
1094,hier::ADV,यहाँ,шикку
1095,hierhin::ADV,इधर को,шиккун
1096,hierhin::ADV,यहाँ को,шиккун
1097,von hier::ADV,यहाँ से,шичча
1098,dort::ADV,उधर,гикку
1099,dort::ADV,वहाँ,гикку
1100,dorthin::ADV,उधर को,тиккун
1101,dorthin::ADV,वहाँ को,тиккун
1102,geradeaus::ADV,सीधे,тӏайланм
1103,vorwärts::ADV,आगे,хьхьичӏунмай
1104,vorwärts::ADV,आगे को,хьхьичӏунмай
1105,rückwärts::ADV,पीछे को,махъа-хьхьичӏунмай
1106,zurück::ADV,वापस,махъунмай
1107,unten::ADV,नीचे,лув
1108,hinab::ADV,नीचे को,бакӏ-ялавай
1109,hinab::ADV,नीचे को,бакӏъялавай
1110,oben::ADV,ऊपर,ялув
1111,hinauf::ADV,ऊपर को,лавай
1112,überall::ADV,हर जगह,гьариий
1113,überall::ADV,हर जगह,хьу-хьуний
1114,überall::ADV,हर जगह,гьарца кӏанай
1115,überall::ADV,हर स्थान,гьариий
1116,überall::ADV,हर स्थान,хьу-хьуний
1117,überall::ADV,हर स्थान,гьарца кӏанай
1118,nicht::ADV,न,къа-
1119,nicht::ADV,नहीं,къа-
1120,ein wenig::ADV,कुछ,чанни
1121,ein wenig::ADV,कुछ,ца чансса
1122,ein wenig::ADV,ज़रा,чанни
1123,ein wenig::ADV,ज़रा,ца чансса
1124,ein wenig::ADV,थोड़ा,чанни
1125,ein wenig::ADV,थोड़ा,ца чансса
1126,kaum::ADV,लगभग नहीं,дахьа
1127,kaum::ADV,बराबर नहीं,дахьа
1128,sehr::ADV,बहुत,оьну
1129,sehr::ADV,बहुत,гужну
1130,sehr::ADV,बहुत,хъинну
1131,so::ADV,ऐसा,укукн
1132,noch::ADV,अभी तक,гьала
1133,noch::ADV,अभी तक,уттигу
1134,noch::ADV,अभी तक,цакьинва
1135,noch::ADV,अभी तक,ттигу-шилагу
1136,nur::ADV,केवल,анжагь
1137,nur::ADV,सिर्फ़,анжагь
1138,schon::ADV,चुकना,
1139,wieder::ADV,फिर,цӏуницӏа
1140,wieder::ADV,दुबारा,цӏуницӏа
1141,vergebens::ADV,व्यर्थ,аьдада
1142,vergebens::ADV,व्यर्थ,нахӏакь
1143,vor::PRP,के आगे,хьхьичӏ
1144,vor::PRP,के सामने,хьхьичӏ
1145,hinter::PRP,के पीछे,махъ
1146,unter::PRP,के तले,лув
1147,unter::PRP,के नीचे,лув
1148,durch::PRP,के पार,-х
1149,neben::PRP,के पास,чӏарав
1150,neben::PRP,की बग़ल में,чӏарав
1151,zwischen::PRP,के बीच,дянив
1152,wegen::PRP,के कारण,цӏаний
1153,wegen::PRP,की वजह से,цӏаний
1154,dies::PRN,यह,ва
1155,das::PRN,वह,та
1156,das::PRN,वह,кӏа
1157,das::PRN,वह,га
1158,alles::PRN,सब,щала
1159,alles::PRN,सब कुछ,щала
1160,ich::PRN,मैं,на
1161,du::PRN,तू,ина
1162,er::PRN,यह,му
1163,wir::PRN,हम,жу
1164,ihr::PRN,तुम,зу
1165,sie::PRN,ये,
1166,was::FPRN,क्या,ци
1167,wer::FPRN,कौन,цу
1168,wo::FADV,किधर,чув
1169,wohin::FADV,किधर,чун
1170,wie::FADV,कैसे,цукун
1171,warum::FADV,क्यों,цан
1172,wieviel::FNUM,कितना,циксса
1173,eins::NUM,एक,ца
1174,zwei::NUM,दो,кӏива
1175,drei::NUM,तीन,шамма
1176,vier::NUM,चार,мукьа
1177,vier::NUM,चार,мукьва
1178,fünf::NUM,पाँच,ххюва
1179,sechs::NUM,छह,ряхва
1180,sieben::NUM,सात,арула
1181,acht::NUM,आठ,мяйва
1182,neun::NUM,नौ,урчӏва
1183,zehn::NUM,दस,ацӏва
1184,elf::NUM,ग्यारह,ацӏния цава
1185,zwölf::NUM,बारह,ацӏиия кӏива
1186,zwanzig::NUM,बीस,кьува
1187,dreißig::NUM,तीस,зувира
1188,vierzig::NUM,चालीस,мукьцӏала
1189,fünfzig::NUM,पचास,ххюцӏала
1190,sechzig::NUM,साठ,ряхцӏала
1191,siebzig::NUM,सत्तर,
1192,achtzig::NUM,अस्सी,мяйцӏала
1193,neunzig::NUM,नव्वे,урчӏцӏала
1194,hundert::NUM,सौ,ттурш
1195,hundert::NUM,सौ,ттуршва
1196,tausend::NUM,हज़ार,азарва
1197,und::CNJ,और,-гу
1198,oder::CNJ,या,я
1199,oder::CNJ,या,ягу
1200,stehen::V,खड़ा होना,ацӏан
1201,sitzen::V,बैठना,щяивкӏун икӏан
1202,liegen::V,लेटना,утту нвхьуну икӏан
1203,hängen::V,लटकना,зурчӏай тӏун
1204,werden::V,बनना,хьун
1205,passieren::V,होना,хьун
1206,beginnen::V,आरंभ होना,дайдишин
1207,beginnen::V,आरंभ होना,дайдирхьуну дикӏан
1208,beginnen::V,प्रारंभ होना,дайдишин
1209,beginnen::V,प्रारंभ होना,дайдирхьуну дикӏан
1210,enden::V,अंत होना,къуртал дан
1211,enden::V,ख़तम होना,къуртал дан
1212,wechseln::V,बदलना,даххана хьун
1213,wechseln::V,बदलना,даххана дуллан
1214,aufgehen[Sonne]::V,चढ़ना,буклай бур
1215,aufgehen[Sonne]::V,उदित होना,буклай бур
1216,untergehen[Sonne]::V,अस्त हो जाना,лаглай бур
1217,scheinen[Sonne]::V,रोशनी देना,битан
1218,scheinen[Sonne]::V,रोशनी देना,чани буллан
1219,donnern::V,गरजना,тӏий бур
1220,wehen::V,चलना,бишлай бур
1221,strömen::V,बहना,экьинан
1222,strömen::V,प्रवाहित होना,экьинан
1223,fließen::V,बहना,экьинан
1224,fließen::V,प्रवाहित होना,экьинан
1225,sich drehen::V,घूमना,гьанан
1226,schwanken::V,हिलना,хъюлчу тӏун
1227,schwanken::V,हिलना,хӏуркку тӏун
1228,schwingen::V,हिलना,хъюлчай тӏун
1229,schwingen::V,हिलना,хъюлчу тӏун
1230,fallen::V,गिरना,багьлан
1231,brennen::V,जलना,ччучлан
1232,rauchen::V,धुआँ उड़ाना,пуркӏу тӏун
1233,regnen::V,बरसना,лачӏун
1234,regnen::V,बरसना,лачIлай дур
1235,gefrieren::V,जमना,микӏ лачӏун
1236,tauen::V,गलना,баслан
1237,tauen::V,पिघलना,баслан
1238,schmelzen::V,गलना,баслан
1239,schmelzen::V,पिघलना,баслан
1240,trocknen::V,सूखना,кьакьан
1241,sieden::V,उबलना,щаран
1242,faulen::V,गलना,аьллан
1243,faulen::V,सड़ना,аьллан
1244,verfaulen::V,गलना,аьллан
1245,verfaulen::V,गलना,аьян
1246,verfaulen::V,सड़ना,аьллан
1247,verfaulen::V,सड़ना,аьян
1248,reißen::V,फटना,ххя дукан
1249,versinken::V,डूबना,оькьлан
1250,versinken::V,डूबना,оькьан
1251,vergehen::V,बीतना,лялиян
1252,vergehen::V,गुज़रना,лялиян
1253,erscheinen::V,दिखाई देना,буккан
1254,erscheinen::V,दिखाई देना,загьир хьун
1255,verschwinden::V,ग़ायब होना,бат хьун
1256,verschwinden::V,ग़ायब होना,акъа хьун
1257,sinken::V,घटना,чахь учин
1258,sinken::V,उतरना,чахь учин
1259,abnehmen::V,घटना,чан хьун
1260,abnehmen::V,घटना,ссуссукьу хьун
1261,zunehmen::V,बढ़ना,гьарза хьун
1262,steigen::V,बढ़ना,гьаз хьун
1263,wachsen::V,उगना,ххяххан
1264,glänzen::V,चमकना,цӏай буккан
1265,funkeln::V,जगमगाना,цӏай-цӏай тӏун
1266,funkeln::V,टिमटिमाना,цӏай-цӏай тӏун
1267,lärmen::V,शोर मचाना,чӏу буллан
1268,lärmen::V,शोर मचाना,аьлагъужа буллан
1269,läuten::V,बजना,занг ришлан
1270,läuten::V,बजना,занг дуллан
1271,klingeln::V,बजना,занг ришлан
1272,klingeln::V,बजना,занг дуллан
1273,klirren::V,झनझनाना,
1274,brausen::V,साँय-साँय करना,никъащилан
1275,rauschen::V,सरसराना,щурщур тӏун
1276,klingen::V,बजना,чӏу буклан
1277,bellen::V,भौंकना,хӏап тӏун
1278,heulen::V,गुर्राना,
1279,blasen::V,फूँकना,уф тӏун
1280,pfeifen::V,सीटी देना,щютӏа тӏун
1281,schreien::V,चिल्लाना,чӏу бан
1282,stöhnen::V,कराहना,угь-къак тӏун
1283,stöhnen::V,आहें भरना,угь-къак тӏун
1284,zittern::V,काँपना,зурзу чин
1285,zittern::V,काँपना,зурзу тӏун
1286,leben::V,जीना,ялапар хъанан
1287,geboren werden::V,पैदा होना,ан
1288,atmen::V,साँस लेना,ссихӏ ласлан
1289,atmen::V,साँस लेना,ссихӏ бигьлан
1290,trinken::V,पीना,хӏачӏан
1291,trinken::V,पीना,хӏачӏлан
1292,essen::V,खाना,канан
1293,schlucken::V,निगलना,кьюлтӏа тӏун
1294,müde werden::V,थकना,аьхчӏин
1295,müde werden::V,उकताना,аьхчӏин
1296,einschlafen::V,सो जाना,шанан икӏан
1297,schlafen::V,सोना,шанан
1298,aufwachen::V,जागना,чантӏ учин
1299,aufstehen::V,उठना,бизан
1300,sich erholen::V,सुस्ताना,бигьалаган
1301,sich erholen::V,आराम करना,бигьалаган
1302,krank werden::V,बीमार पड़ना,къашай хьун
1303,krank sein::V,बीमार होना,къашай хъанан
1304,krank sein::V,बीमार होना,къашавай икӏан
1305,schmerzen::V,दुखना,цӏун
1306,schmerzen::V,दर्द करना,цӏун
1307,husten::V,खाँसना,хъугьу чин
1308,husten::V,खाँसना,хъугьу тӏун
1309,genesen::V,ठीक हो जाना,хъин хьун
1310,genesen::V,ठीक हो जाना,сагъ лаган
1311,genesen::V,स्वस्थ हो जाना,хъин хьун
1312,genesen::V,स्वस्थ हो जाना,сагъ лаган
1313,sterben::V,मरना,ивчӏан
1314,umkommen::V,मरना,лиллан
1315,umkommen::V,मरना,литӏлан
1316,umkommen::V,मरना,ажал биян
1317,umkommen::V,मरना,личӏи хьун
1318,umkommen::V,मरना,иакьлу хьун
1319,umkommen::V,मरना,ахир жан хъанан
1320,umkommen::V,मरना,рухӏирачӏа икӏан
1321,sich bewegen::V,चलना,сукку хьун
1322,sich bewegen::V,हिलना,сукку хьун
1323,sich rühren::V,हिलना,сукку хьун
1324,sich erheben::V,उठना,бизан
1325,sich setzen::V,बैठना,щяикӏан
1326,sich setzen::V,बैठना,щябикӏан
1327,hinfallen::V,गिरना,багьан
1328,laufen::V,चलना,занан
1329,schreiten::V,क़दम जाना,ша ласлан
1330,spazierengehen::V,सैर करना,сайр буллан
1331,eilen::V,तेज़ी से जाना,анавар буккан
1332,eilen::V,शीघ्रता से चलना,анавар буккан
1333,sich beeilen::V,जल्दी करना,анавар буккан
1334,sich beeilen::V,शीघ्रता करना,анавар буккан
1335,sausen::V,बड़ी तेज़ी से चलना,никъа щилан
1336,sausen::V,बड़ी तेज़ी से चलना,никъа щун
1337,rennen::V,भागना,лечлан
1338,rennen::V,दौड़ना,лечлан
1339,springen::V,उछलना,тӏанкӏ дан
1340,klettern::V,चढ़ना,лахълан
1341,schaukeln::V,झूलना,гьайжак бигьлан
1342,kriechen::V,रेंगना,ххярк тӏун
1343,schwimmen::V,तैरना,гьузун
1344,tauchen::V,डूबना,лултту уккан
1345,rudern::V,खेना,бяхлан
1346,rudern::V,खेना,батӏлан
1347,rudern::V,खेना,ххялаххи дуклан
1348,rudern::V,चप्पू चलाना,бяхлан
1349,rudern::V,चप्पू चलाना,батӏлан
1350,rudern::V,चप्पू चलाना,ххялаххи дуклан
1351,fahren::V,चलना,гьан
1352,fahren::V,यात्रा करना,гьан
1353,fliegen::V,उड़ना,лехлан
1354,gehen::V,जाना,нан
1355,weggehen::V,चला जाना,ялагьан
1356,weggehen::V,बाहर जाना,ялагьан
1357,abfahren::V,छूटना,гьан
1358,abfahren::V,रवाना होना,гьан
1359,anhalten::V,रुकना,бацӏан
1360,anhalten::V,खड़ा होना,бацӏан
1361,hineingehen::V,घुसना,буххан
1362,hineingehen::V,अंदर जाना,буххан
