,Concept_ID,la,hi
772,Bogen[Waffe]::N,arcus,कमान
773,Pfeil::N,sagitta,बान
774,Gewehr::N,sclopetum,बंदूक़
775,Fehler::N,error,भूल
776,Fehler::N,error,ग़लती
777,Lüge::N,mendacium,झूठ
778,Lüge::N,mendacium,असत्य
779,Schaden::N,damnum,हानि
780,Schaden::N,damnum,नुक़सान
781,Schaden::N,detrimentum,हानि
782,Schaden::N,detrimentum,नुक़सान
783,Unglück::N,miseria,मुसीबत
784,Unglück::N,miseria,विपात्ति
785,Unglück::N,calamitas,मुसीबत
786,Unglück::N,calamitas,विपात्ति
787,Schuld::N,culpa,दोष
788,Schuld::N,culpa,क़सूर
789,Alter::N,aetas,आयु
790,Alter::N,aetas,उम्र
791,Schluss::N,finis,अंत
792,Schluss::N,finis,समाप्ति
793,Zeit::N,tempus,काल
794,Zeit::N,tempus,वक़्त
795,Tag::N,dies,दिन
796,Tag::N,dies,रोज़
797,Morgen::N,mane,सुबह
798,Mittag::N,meridies,दोपहर
799,Mittag::N,meridies,मध्याह्न
800,Abend::N,vesper,शाम
801,Abend::N,vesper,संध्या
802,Nacht::N,nox,रात
803,Nacht::N,nox,रात्रि
804,Woche::N,septimana,हफ़्ता
805,Monat::N,mensis,मास
806,Monat::N,mensis,महीना
807,Jahr::N,annus,बरस
808,Jahr::N,annus,वर्ष
809,Frühling::N,ver,वसंत
810,Sommer::N,aestas,गरमी
811,Sommer::N,aestas,ग्रीष्म
812,Herbst::N,autumnus,शरत्
813,Herbst::N,autumnus,पतझड़
814,Winter::N,hiems,जाड़ा
815,Winter::N,hiems,सर्दियाँ
816,Januar::N,Ianuarius,जनवरी
817,Februar::N,Februarius,फ़रवरी
818,März::N,Martius,मार्च
819,April::N,Aprilis,अप्रैल
820,Mai::N,Maius,मई
821,Juni::N,Iunius,जून
822,Juli::N,Iulius,जुलाई
823,August::N,Augustus,अगस्त
824,September::N,September,सितंबर
825,Oktober::N,Octobris,अक्तूबर
826,November::N,Novembris,नवंबर
827,Dezember::N,December,दिसंबर
828,Montag::N,dies lunae,पीर
829,Montag::N,dies lunae,सोमवार
830,Dienstag::N,dies Martis ,मंगलवार
831,Mittwoch::N,dies Mercurii,बुधवार
832,Donnerstag::N,dies Iovis,गुरुवार
833,Donnerstag::N,dies Iovis,बृहस्पतिवार
834,Freitag::N,dies Veneris,शुक्रवार
835,Samstag::N,dies Saturni,सनीचर
836,Samstag::N,dies Saturni,शनिवार
837,Sonntag::N,dominicus,इतवार
838,Sonntag::N,dominicus,रविवार
839,Sonntag::N,dies solis,इतवार
840,Sonntag::N,dies solis,रविवार
841,groß::A,magnus,बड़ा
842,klein::A,parvus,कम
843,klein::A,parvus,छोटा
844,lang::A,longus,लंबा
845,lang::A,longus,दीर्घ
846,kurz::A,brevis,लधु
847,kurz::A,brevis,छोटा
848,breit::A,latus,चौड़ा
849,schmal::A,angustus,तंग
850,schmal::A,angustus,सँकरा
851,dicht::A,densus,सघन
852,dick[Gegenstand]::A,crassus,मोटा
853,dünn::A,tenuis,महीन
854,dünn::A,tenuis,बारीक
855,fein::A,subtilis,कोमल
856,fein::A,subtilis,सूक्ष्म
857,fest::A,solidus,दृढ़
858,fest::A,solidus,मज़बूत
859,fest::A,stabilis,दृढ़
860,fest::A,stabilis,मज़बूत
861,flach::A,planus,चपटा
862,glatt::A,levis,चौरस
863,glatt::A,levis,चिकना
864,hart::A,durus,कठोर
865,hart::A,durus,सख़्त
866,weich::A,mollis,नरम
867,weich::A,mollis,मुलायम
868,rund::A,rotundus,गोल
869,rund::A,rotundus,वर्तुल
870,spitz::A,acutus,नुकीला
871,scharf::A,acer,पैना
872,stumpf::A,hebes,भोथरा
873,schwer::A,gravis,भारी
874,schwer::A,gravis,वज़नी
875,schön::A,pulcher,सुंदर
876,schön::A,formosus,सुंदर
877,heiß::A,fervidus,उष्ण
878,warm::A,calidus,गरम
879,kalt::A,frigidus,सर्द
880,kühl::A,frigidus,ठंडा
881,frisch::A,recens,तर
882,frisch::A,recens,ताज़ा
883,feucht::A,umidus,नम
884,feucht::A,umidus,भीगा
885,nass::A,madidus,गीला
886,trocken::A,aridus,सूखा
887,trocken::A,aridus,ख़ुश्क
888,voll::A,plenus,भरा
889,voll::A,plenus,पूरा
890,leer::A,vacuus,ख़ाली
891,offen::A,apertus,खुला
892,geschlossen::A,clausus,बंद
893,sauber::A,lautus,साफ़
894,sauber::A,lautus,सुथरा
895,schmutzig::A,sordidus,गंदा
896,roh::A,crudus,कच्चा
897,reif::A,maturus,पक्व
898,reif::A,maturus,पक्का
899,lecker::A,delicatus,मज़ेदार
900,lecker::A,delicatus,स्वादिष्ट
901,süß::A,dulcis,मीठा
902,bitter::A,amarus,कटु
903,bitter::A,amarus,कड़वा
904,bitter::A,acerbus,कटु
905,bitter::A,acerbus,कड़वा
906,sauer::A,acidus,खट्टा
907,hell::A,clarus,रोशन
908,dunkel::A,obscurus,अँधेरा
909,schwarz::A,niger,काला
910,schwarz::A,niger,स्याह
911,weiß::A,albus,सफ़ेद
912,rot::A,ruber,लाल
913,rot::A,ruber,सुर्ख़
914,gelb::A,flavus,पीला
915,gelb::A,flavus,ज़र्द
916,blau::A,caeruleus,नीला
917,blau::A,caeruleus,आसमानी
918,grün::A,viridis,हरा
919,grau::A,canus,धूसर
920,bunt::A,varius,रंगीन
921,bunt::A,varius,बहुरंगा
922,billig::A,vilis,सस्ता
923,teuer::A,carus,महँगा
924,wertvoll::A,pretiosus,क़ीमती
925,wertvoll::A,pretiosus,मूल्यवान्
926,blind::A,caecus,अंधा
927,taub::A,surdus,बहरा
928,kräftig::A,robustus,ताक़तवर
929,kräftig::A,robustus,शक्तिशाली
930,stark::A,firmus,प्रबल
931,stark::A,firmus,बलवान्
932,stark::A,validus,प्रबल
933,stark::A,validus,बलवान्
934,schwach::A,debilis,कमज़ोर
935,schwach::A,infirmus,कमज़ोर
936,fett::A,crassus,मोटा
937,fett::A,crassus,मांसल
938,schlank::A,procerus,पतला
939,schlank::A,procerus,छरहरा
940,hübsch::A,pulcher,सुंदर
941,hübsch::A,pulcher,ख़ूबसूरत
942,böse::A,improbus,पापी
943,böse::A,improbus,दुष्ट
944,dumm::A,stultus,मूर्ख
945,dumm::A,stultus,बुद्धू
946,dumm::A,stupidus,मूर्ख
947,dumm::A,stupidus,बुद्धू
948,faul::A,piger,आलसी
949,faul::A,piger,सुस्त
950,fleißig::A,sedulus,मेहनती
951,fleißig::A,sedulus,परिश्रमी
952,geizig::A,avarus,कृपण
953,geizig::A,avarus,कंजूस
954,klug::A,prudens,समझदार
955,klug::A,prudens,होशियार
956,klug::A,prudens,अक़्लमंद
957,geschickt::A,sollers,किशल
958,lieb::A,carus,प्रिय
959,lieb::A,carus,प्यारा
960,lustig::A,iocosus,हँसमुख
961,lustig::A,iocosus,ख़ुशदिल
962,sanft::A,clemens,नम्र
963,hungrig::A,impastus,भूखा
964,krank::A,aeger,बीमार
965,krank::A,aeger,अस्वस्थ
966,nackt::A,nudus,नग्न
967,traurig::A,maestus,उदास
968,traurig::A,maestus,रंजीदा
969,lebendig::A,vivus,जीता
970,lebendig::A,vivus,ज़िंदा
971,gut::A,bonus,अच्छा
972,schlecht::A,malus,बुरा
973,schlecht::A,malus,ख़राब
974,richtig::A,rectus,ठीक
975,schlimm::A,malus,बुरा
976,schlimm::A,malus,अप्रिय
977,wahr::A,verus,सच
978,alt::A,antiquus,पुराना
979,neu::A,novus,नया
980,ehemalig::A,pristinus,भूतपूर्व
981,alt[Lebewesen]::A,vetus,बूढ़ा
982,alt[Lebewesen]::A,vetus,वृद्ध
983,jung::A,iuvenis,जवान
984,arm::A,pauper,ग़रीब
985,reich::A,dives,धनी
986,reich::A,dives,अमीर
987,bekannt::A,notus,मालूम
988,berühmt::A,celeber,मशहूर
989,berühmt::A,celeber,प्रसिद्ध
990,berühmt::A,illustris,मशहूर
991,berühmt::A,illustris,प्रसिद्ध
992,fremd::A,peregrinus,विदेशी
993,fremd::A,peregrinus,अपरिचित
994,verschieden::A,varius,अलग
995,verschieden::A,varius,भिन्न
996,nah::A,propinquus,नज़दीकी
997,fern::A,longinquus,दूर
998,fern::A,longinquus,दूरस्थ
999,linker::A,sinister,बायाँ
1000,rechter::A,dexter,दायाँ
1001,rechter::A,dexter,दाहिना
1002,anderer::A,alius,अन्य
1003,anderer::A,alius,दूसरा
1004,erster::A,primus,पहला
1005,erster::A,primus,प्रथम
1006,zweiter::A,secundus,दूसरा
1007,zweiter::A,secundus,द्वितीय
1008,dritter::A,tertius,तीसरा
1009,letzter::A,ultimus,अंतिम
1010,letzter::A,ultimus,आख़िरी
1011,allein::ADV,solum,तनहा
1012,allein::ADV,solum,अकेले
1013,auf einmal::ADV,simul,वक़्त में
1014,zusammen::ADV,una,एक साथ
1015,zusammen::ADV,una,साथ साथ
1016,lange::ADV,diu,देर तक
1017,plötzlich::ADV,subito,सहसा
1018,plötzlich::ADV,subito,अचानक
1019,plötzlich::ADV,repente,सहसा
1020,plötzlich::ADV,repente,अचानक
1021,sofort::ADV,statim,तुरंत
1022,später::ADV,postea,बाद को
1023,später::ADV,postea,बाद में
1024,jetzt::ADV,nunc,अब
1025,jetzt::ADV,nunc,अभी
1026,heute::ADV,hodie,आज
1027,morgen::ADV,cras,कल
1028,bald::ADV,mox,जल्दी
1029,dann::ADV,deinde,तब
1030,gestern::ADV,heri,कल
1031,einst::ADV,olim,एक दिन
1032,einst::ADV,olim,पहले कभी
1033,damals::ADV,tum,उस समय
1034,damals::ADV,tum,उन दिनों
1035,danach::ADV,postea,इसके बाद
1036,danach::ADV,postea,इसके पश्चात्
1037,vorher::ADV,antea,पहले
1038,vorher::ADV,antea,पेशतर
1039,zuerst::ADV,primo,पहले
1040,einmal::ADV,semel,एक बार
1041,einmal::ADV,semel,एक दफ़ा
1042,manchmal::ADV,interdum,कभी कभी
1043,oft::ADV,saepe,अक्सर
1044,immer::ADV,semper,सदा
1045,immer::ADV,semper,हमेशा
1046,niemals::ADV,numquam,कभी नहीं
1047,niemals::ADV,numquam,कदापि नहीं
1048,hier::ADV,hic,इधर
1049,hier::ADV,hic,यहाँ
1050,hierhin::ADV,huc,इधर को
1051,hierhin::ADV,huc,यहाँ को
1052,von hier::ADV,hinc,यहाँ से
1053,dort::ADV,ibi,उधर
1054,dort::ADV,ibi,वहाँ
1055,dorthin::ADV,eo,उधर को
1056,dorthin::ADV,eo,वहाँ को
1057,geradeaus::ADV,recte,सीधे
1058,vorwärts::ADV,porro,आगे
1059,vorwärts::ADV,porro,आगे को
1060,rückwärts::ADV,retro,पीछे को
1061,zurück::ADV,retro,वापस
1062,unten::ADV,infra,नीचे
1063,hinab::ADV,pessum,नीचे को
1064,oben::ADV,supra,ऊपर
1065,hinauf::ADV,sursum,ऊपर को
1066,überall::ADV,ubique,हर जगह
1067,überall::ADV,ubique,हर स्थान
1068,nicht::ADV,non,न
1069,nicht::ADV,non,नहीं
1070,ein wenig::ADV,paulum,कुछ
1071,ein wenig::ADV,paulum,ज़रा
1072,ein wenig::ADV,paulum,थोड़ा
1073,kaum::ADV,vix,लगभग नहीं
1074,kaum::ADV,vix,बराबर नहीं
1075,kaum::ADV,aegre,लगभग नहीं
1076,kaum::ADV,aegre,बराबर नहीं
1077,sehr::ADV,valde,बहुत
1078,sehr::ADV,magnopere,बहुत
1079,so::ADV,ita,ऐसा
1080,noch::ADV,etiam,अभी तक
1081,nur::ADV,solum,केवल
1082,nur::ADV,solum,सिर्फ़
1083,nur::ADV,tantum,केवल
1084,nur::ADV,tantum,सिर्फ़
1085,schon::ADV,iam,चुकना
1086,wieder::ADV,rursus,फिर
1087,wieder::ADV,rursus,दुबारा
1088,vergebens::ADV,frustra,व्यर्थ
1089,vor::PRP,ante,के आगे
1090,vor::PRP,ante,के सामने
1091,hinter::PRP,post,के पीछे
1092,unter::PRP,sub,के तले
1093,unter::PRP,sub,के नीचे
1094,durch::PRP,per,के पार
1095,neben::PRP,iuxta,के पास
1096,neben::PRP,iuxta,की बग़ल में
1097,zwischen::PRP,inter,के बीच
1098,wegen::PRP,propter,के कारण
1099,wegen::PRP,propter,की वजह से
1100,dies::PRN,hoc,यह
1101,das::PRN,id,वह
1102,alles::PRN,omnia,सब
1103,alles::PRN,omnia,सब कुछ
1104,ich::PRN,ego,मैं
1105,du::PRN,tu,तू
1106,er::PRN,is,यह
1107,er::PRN,ille,यह
1108,wir::PRN,nos,हम
1109,ihr::PRN,vos,तुम
1110,sie::PRN,ii,ये
1111,sie::PRN,illi,ये
1112,was::FPRN,quid,क्या
1113,wer::FPRN,quis,कौन
1114,wo::FADV,ubi,किधर
1115,wohin::FADV,quo,किधर
1116,wie::FADV,quomodo,कैसे
1117,warum::FADV,cur,क्यों
1118,wieviel::FNUM,quantum,कितना
1119,eins::NUM,unus,एक
1120,zwei::NUM,duo,दो
1121,drei::NUM,tres,तीन
1122,vier::NUM,quattuor,चार
1123,fünf::NUM,quinque,पाँच
1124,sechs::NUM,sex,छह
1125,sieben::NUM,septem,सात
1126,acht::NUM,octo,आठ
1127,neun::NUM,novem,नौ
1128,zehn::NUM,decem,दस
1129,elf::NUM,undecim,ग्यारह
1130,zwölf::NUM,duodecim,बारह
1131,zwanzig::NUM,viginti,बीस
1132,dreißig::NUM,triginta,तीस
1133,vierzig::NUM,quadraginta,चालीस
1134,fünfzig::NUM,quinquaginta,पचास
1135,sechzig::NUM,sexaginta,साठ
1136,siebzig::NUM,septuaginta,सत्तर
1137,achtzig::NUM,octoginta,अस्सी
1138,neunzig::NUM,nonaginta,नव्वे
1139,hundert::NUM,centum,सौ
1140,tausend::NUM,mille,हज़ार
1141,und::CNJ,et,और
1142,und::CNJ,-que,और
1143,oder::CNJ,vel,या
1144,stehen::V,stare,खड़ा होना
1145,sitzen::V,sedere,बैठना
1146,liegen::V,iacere,लेटना
1147,hängen::V,pendere,लटकना
1148,werden::V,fieri,बनना
1149,passieren::V,accidere,होना
1150,beginnen::V,incipere,आरंभ होना
1151,beginnen::V,incipere,प्रारंभ होना
1152,enden::V,finem habere,अंत होना
1153,enden::V,finem habere,ख़तम होना
1154,wechseln::V,mutari,बदलना
1155,aufgehen[Sonne]::V,oriri,चढ़ना
1156,aufgehen[Sonne]::V,oriri,उदित होना
1157,untergehen[Sonne]::V,occidere,अस्त हो जाना
1158,scheinen[Sonne]::V,lucere,रोशनी देना
1159,donnern::V,tonare,गरजना
1160,wehen::V,flare,चलना
1161,strömen::V,fluere,बहना
1162,strömen::V,fluere,प्रवाहित होना
1163,fließen::V,manare,बहना
1164,fließen::V,manare,प्रवाहित होना
1165,sich drehen::V,torqueri,घूमना
1166,schwanken::V,vacillare,हिलना
1167,schwingen::V,vibrare,हिलना
1168,fallen::V,cadere,गिरना
1169,brennen::V,ardere,जलना
1170,rauchen::V,fumare,धुआँ उड़ाना
1171,regnen::V,pluere,बरसना
1172,gefrieren::V,congelari,जमना
1173,tauen::V,rorare,गलना
1174,tauen::V,rorare,पिघलना
1175,schmelzen::V,liquescere,गलना
1176,schmelzen::V,liquescere,पिघलना
1177,trocknen::V,arescere,सूखना
1178,sieden::V,fervere,उबलना
1179,faulen::V,putescere,गलना
1180,faulen::V,putescere,सड़ना
1181,verfaulen::V,putescere,गलना
1182,verfaulen::V,putescere,सड़ना
1183,reißen::V,scindi,फटना
1184,versinken::V,mergi,डूबना
1185,vergehen::V,praeterire,बीतना
1186,vergehen::V,praeterire,गुज़रना
1187,erscheinen::V,apparere,दिखाई देना
1188,verschwinden::V,discedere,ग़ायब होना
1189,sinken::V,labi,घटना
1190,sinken::V,labi,उतरना
1191,abnehmen::V,deminui,घटना
1192,zunehmen::V,augeri,बढ़ना
1193,steigen::V,augescere,बढ़ना
1194,wachsen::V,crescere,उगना
1195,glänzen::V,splendere,चमकना
1196,funkeln::V,micare,जगमगाना
1197,funkeln::V,micare,टिमटिमाना
1198,lärmen::V,strepere,शोर मचाना
1199,läuten::V,sonare,बजना
1200,klingeln::V,tinnire,बजना
1201,klirren::V,crepare,झनझनाना
1202,brausen::V,saevire,साँय-साँय करना
1203,rauschen::V,crepare,सरसराना
1204,klingen::V,sonare,बजना
1205,bellen::V,latrare,भौंकना
1206,heulen::V,ululare,गुर्राना
1207,blasen::V,flare,फूँकना
1208,pfeifen::V,sibilare,सीटी देना
1209,schreien::V,clamare,चिल्लाना
1210,stöhnen::V,gemere,कराहना
1211,stöhnen::V,gemere,आहें भरना
1212,zittern::V,tremere,काँपना
1213,zittern::V,trepidare,काँपना
1214,leben::V,vivere,जीना
1215,geboren werden::V,nasci,पैदा होना
1216,atmen::V,spirare,साँस लेना
1217,trinken::V,bibere,पीना
1218,essen::V,edere,खाना
1219,schlucken::V,devorare,निगलना
1220,müde werden::V,fatigari,थकना
1221,müde werden::V,fatigari,उकताना
1222,einschlafen::V,obdormiscere,सो जाना
1223,schlafen::V,dormire,सोना
1224,aufwachen::V,expergisci,जागना
1225,aufstehen::V,exsurgere,उठना
1226,sich erholen::V,se reficere,सुस्ताना
1227,sich erholen::V,se reficere,आराम करना
1228,krank werden::V,aegrescere,बीमार पड़ना
1229,krank sein::V,aegrotare,बीमार होना
1230,schmerzen::V,dolere,दुखना
1231,schmerzen::V,dolere,दर्द करना
1232,husten::V,tussire,खाँसना
1233,genesen::V,convalescere,ठीक हो जाना
1234,genesen::V,convalescere,स्वस्थ हो जाना
1235,sterben::V,mori,मरना
1236,umkommen::V,perire,मरना
1237,sich bewegen::V,se movere,चलना
1238,sich bewegen::V,se movere,हिलना
1239,sich rühren::V,micare,हिलना
1240,sich erheben::V,surgere,उठना
1241,sich setzen::V,considere,बैठना
1242,hinfallen::V,cadere,गिरना
1243,laufen::V,vadere,चलना
1244,schreiten::V,gradi,क़दम जाना
1245,spazierengehen::V,ambulare,सैर करना
1246,eilen::V,properare,तेज़ी से जाना
1247,eilen::V,properare,शीघ्रता से चलना
1248,sich beeilen::V,festinare,जल्दी करना
1249,sich beeilen::V,festinare,शीघ्रता करना
1250,sausen::V,currere,बड़ी तेज़ी से चलना
1251,rennen::V,currere,भागना
1252,rennen::V,currere,दौड़ना
1253,springen::V,salire,उछलना
1254,klettern::V,niti,चढ़ना
1255,schaukeln::V,oscillare,झूलना
1256,kriechen::V,repere,रेंगना
1257,kriechen::V,serpere,रेंगना
1258,schwimmen::V,nare,तैरना
1259,schwimmen::V,natare,तैरना
1260,tauchen::V,mergere,डूबना
1261,rudern::V,remigare,खेना
1262,rudern::V,remigare,चप्पू चलाना
1263,fahren::V,vehi,चलना
1264,fahren::V,vehi,यात्रा करना
1265,fliegen::V,volare,उड़ना
1266,gehen::V,ire,जाना
1267,gehen::V,vadere,जाना
1268,weggehen::V,abire,चला जाना
1269,weggehen::V,abire,बाहर जाना
1270,weggehen::V,discedere,चला जाना
1271,weggehen::V,discedere,बाहर जाना
1272,abfahren::V,proficisci,छूटना
1273,abfahren::V,proficisci,रवाना होना
1274,anhalten::V,consistere,रुकना
1275,anhalten::V,consistere,खड़ा होना
1276,hineingehen::V,inire,घुसना
1277,hineingehen::V,inire,अंदर जाना
1278,hineingehen::V,ingredi,घुसना
1279,hineingehen::V,ingredi,अंदर जाना
1280,eintreten::V,intrare,प्रवेश करना
1281,kommen::V,venire,आना
1282,ankommen::V,advenire,पहुँचना
1283,zurückkommen::V,revenire,लौटना
1284,zurückkommen::V,revenire,वापस आना
1285,bleiben::V,manere,रहना
1286,bleiben::V,manere,रुकना
1287,warten::V,opperiri,इंतज़ार करना
1288,erwarten::V,opperiri,प्रतीक्षा करना
1289,erwarten::V,expectare,प्रतीक्षा करना
1290,suchen::V,quaerere,ढूँढ़ना
1291,finden::V,reperire,पाना
1292,finden::V,reperire,ढूँढ़ निकालना
1293,versuchen::V,conari,कोशिश करना
1294,versuchen::V,temptare,कोशिश करना
1295,vorbereiten::V,parare,तैयार करना
1296,lieben::V,amare,प्यार करना
1297,mögen::V,amare,पसंद होना
1298,lachen::V,ridere,हँसना
1299,rühren::V,commovere,छूना
1300,weinen::V,flere,रोना
1301,schimpfen::V,increpare,गाली देना
1302,sich ärgern::V,indignari,चिढ़ना
1303,sich ärgern::V,indignari,नाराज़ होना
1304,sich fürchten::V,vereri,डरना
1305,sich fürchten::V,vereri,भय खाना
1306,fürchten::V,timere,डरना से
1307,fürchten::V,timere,भय खाना से
1308,fliehen::V,fugere,भागना
1309,flüchten::V,effugere,निकल भागना
1310,sehen::V,videre,देखना
1311,anschauen::V,aspectare,देखना
1312,ansehen::V,spectare,दृष्टि डालना पर
1313,hören::V,audire,सुनना
1314,zuhören::V,auscultare,सुनना
1315,probieren::V,gustare,चखना
1316,riechen::V,olfacere,सूँघना
1317,fühlen::V,sentire,महसूस करना
1318,scheinen::V,videri,लगना
1319,zu sehen sein::V,conspici,दिखाई देना
1320,vernehmen::V,comperire,सुनना
1321,frieren::V,algere,ठंड लगना
1322,frieren::V,algere,सर्दी लगना
1323,tun::V,facere,करना
1324,können::V,posse,सकना
1325,können::V,posse,जानना
1326,wollen::V,velle,चाहना
1327,anfangen::V,incipere,शुरू करना
1328,beenden::V,finire,ख़त्म करना
1329,beenden::V,finire,समाप्त करना
1330,aufhören::V,desistere,बंद जाना
1331,aufhören::V,desistere,समाप्त जाना
1332,gelingen::V,contingere,बनना
1333,gelingen::V,contingere,अच्छा होना
1334,geraten::V,evenire,बन पड़ना
1335,öffnen::V,aperire,खोलना
1336,schließen::V,claudere,बंद करना
1337,stellen::V,sistere,रखना
1338,setzen::V,ponere,रखना
1339,setzen::V,ponere,बिठाना
1340,legen::V,ponere,रखना
1341,legen::V,ponere,लिटाना
1342,berühren::V,tangere,छूना
1343,berühren::V,tangere,स्पर्श करना
1344,verbinden::V,iungere,बाँधना
1345,bedecken::V,tegere,ढकना
1346,bedecken::V,operire,ढकना
1347,aufhängen::V,suspendere,लटकाना
1348,anzünden::V,accendere,जलाना
1349,anzünden::V,inflammare,जलाना
1350,aufheben::V,tollere,उठाना
1351,zurücklassen::V,relinquere,पीछे छोड़ना
1352,verlieren::V,perdere,खोना
1353,verlieren::V,perdere,गँवाना
1354,verlieren::V,amittere,खोना
1355,verlieren::V,amittere,गँवाना
1356,fallen lassen::V,dimittere,गिराना
1357,machen::V,facere,करना
1358,machen::V,facere,बनाना
1359,herstellen::V,fabricare,बनाना
1360,herstellen::V,fabricare,तैयार करना
1361,bauen::V,construere,बनाना
1362,bauen::V,construere,निर्माण करना
1363,reparieren::V,reparare,मरम्मत करना
1364,verbessern::V,emendare,सुधारना
1365,ändern::V,mutare,बदलना
1366,ändern::V,mutare,परीवर्तन करना
1367,graben::V,fodere,खोदना
1368,beugen::V,flectere,झुकाना
1369,biegen::V,curvare,झुकाना
1370,drehen::V,torquere,फेरना
1371,drehen::V,torquere,घुमाना
1372,wenden::V,vertere,पलटना
1373,wenden::V,vertere,मोड़ना
1374,umdrehen::V,convertere,घुमाना
1375,heben::V,tollere,उठाना
1376,heben::V,tollere,ऊँचा करना
1377,hochheben::V,levare,उठाना
1378,hochheben::V,levare,ऊपर को उठाना
1379,ergreifen::V,capessere,पकड़ना
1380,ergreifen::V,capessere,हाथ में लेना
1381,halten::V,tenere,धरना
1382,halten::V,tenere,पकड़ना
1383,drücken::V,premere,दबाना
1384,schieben::V,promovere,सरकाना
1385,schieben::V,promovere,खिसकाना
1386,kratzen::V,radere,खुरचना
1387,kratzen::V,radere,खुजलाना
1388,lecken::V,lambere,चाटना
1389,beißen::V,mordere,काटना
1390,abreißen::V,avellere,तोड़ना
1391,abschneiden::V,desecare,काट करना
1392,binden::V,ligare,बाँधना
1393,stecken::V,inserere,खोंसना
1394,brechen::V,rumpere,तोड़ना
1395,klopfen::V,pultare,खटखटाना
1396,hauen::V,ferire,ठोकना
1397,kleben::V,agglutinare,चिपकाना
1398,reiben::V,terere,घिसना
1399,reiben::V,terere,रगड़ना
1400,streichen::V,oblinere,लगाना
1401,schleifen::V,acuere,तेज़ करना
1402,schneiden::V,secare,कतरना
1403,rütteln::V,quassare,झकझोरना
1404,schütteln::V,quatere,हिलाना
1405,schwenken::V,ventilare,घुमाना
1406,schütten::V,fundere,उँडेलना
1407,füllen::V,complere,भरना
1408,füllen::V,complere,ठूसना
1409,einwickeln::V,involvere,लपेटना
1410,tragen::V,ferre,ढोना
1411,tragen::V,portare,ढोना
1412,schleppen::V,pertrahere,घसीटना
1413,ziehen::V,trahere,खींचना
1414,aufbewahren::V,asservare,रखना
1415,werfen::V,iacere,फेंकना
1416,fangen::V,capere,पकड़ना
1417,packen::V,capessere,पकड़ना
1418,verstecken::V,abdere,छिपाना
1419,teilen::V,partiri,बाँटना
1420,teilen::V,dividere,बाँटना
1421,schicken::V,mittere,भेजना
1422,bringen::V,apportare,लाना
1423,hinzufügen::V,addere,जोड़ना
1424,bekommen::V,adipisci,पाना
1425,erhalten::V,accipere,पाना
1426,erhalten::V,accipere,मिलना
1427,nehmen::V,sumere,लेना
1428,wählen::V,eligere,चुनना
1429,auswählen::V,deligere,चुनना
1430,bewahren::V,conservare,बनाए रखना
1431,behindern::V,impedire,रोकना
1432,verderben::V,corrumpere,ख़राब करना
1433,beschädigen::V,laedere,नुक़सान पहुँचाना
1434,zerbrechen::V,rumpere,तोड़ना
1435,zerbrechen::V,frangere,तोड़ना
1436,zerreißen::V,discindere,तोड़ना
1437,zerstören::V,delere,नष्ट करना
1438,zerstören::V,delere,बरबाद करना
1439,verbrennen::V,urere,जलाना
1440,verbrennen::V,cremare,जलाना
1441,geben::V,dare,देना
1442,reichen::V,praebere,थमाना
1443,schenken::V,donare,भेंट देना
1444,schenken::V,largiri,भेंट देना
1445,versprechen::V,polliceri,वादा करना
1446,versprechen::V,promittere,वादा करना
1447,loben::V,laudare,तारीफ़ करना
1448,küssen::V,osculari,चूमना
1449,zudecken::V,tegere,ढकना
1450,wecken::V,excitare,जगाना
1451,zeigen::V,monstrare,दिखाना
1452,führen::V,ducere,रास्ता दिखाना
1453,lehren::V,docere,पढ़ाना
1454,unterrichten::V,instituere,सिखाना
1455,aufziehen::V,nutrire,पालना
1456,leiten::V,ducere,संचालन करना
1457,antreiben::V,incitare,हड़बड़ाना
1458,lassen::V,iubere,-आना
1459,lassen::V,iubere,कराना
1460,einladen::V,invitare,बुलाना
1461,vereinigen::V,coniungere,मिलाना
1462,vereinigen::V,coniungere,संयुक्त करना
1463,besuchen::V,visere,मिलना से
1464,besuchen::V,visere,मिलने जाना से
1465,treffen::V,convenire,मिलना
1466,sich versammeln::V,convenire,इकट्ठा होना
1467,spielen::V,ludere,खेलना
1468,singen::V,cantare,गाना
1469,tanzen::V,saltare,नाचना
1470,sich trennen::V,digredi,अलग होना
1471,sich trennen::V,discedere,अलग होना
1472,verlassen::V,deserere,छोड़ना
1473,verlassen::V,relinquere,छोड़ना
1474,retten::V,servare,बचाना
1475,bewachen::V,custodire,आँख रखना पर
1476,schützen::V,tueri,रक्षा करना
1477,schützen::V,tutari,रक्षा करना
1478,verteidigen::V,defendere,रक्षा करना
1479,sich schlagen::V,luctari,हाथापाई करना
1480,schießen::V,iaculari,गोली मारना
1481,siegen::V,vincere,जीतना
1482,siegen::V,vincere,विजय पाना
1483,ärgern::V,irritare,चिढ़ाना
1484,schlagen::V,ferire,मारना
1485,treten::V,calcare,ठोकर मारना
1486,stechen::V,pungere,भेदना
1487,stechen::V,pungere,भोंकना
1488,stoßen::V,tundere,धक्का देना
1489,stoßen::V,tundere,झटका देना
1490,stehlen::V,furari,चोरी करना
1491,stören::V,turbare,बुरा लगना
1492,belästigen::V,obtundere,तंग करना
1493,verbergen::V,celare,लुकाना
1494,verbergen::V,occultare,लुकाना
1495,täuschen::V,fallere,धोखा देना
