,Concept_ID,sl,ko
826,pfeifen::V,pískati,피리를불다
827,pfeifen::V,žvížgati,피리를불다
828,schreien::V,kričáti,절규하다
829,stöhnen::V,stókati,신음하다
830,zittern::V,drgetáti,저뉼하다
831,leben::V,živéti,살다
832,geboren werden::V,rodíti se,태어난
833,atmen::V,díhati,숨쉬다
834,trinken::V,píti,마시다
835,essen::V,jésti,먹다
836,schlucken::V,požírati,들이켜다
837,müde werden::V,péšati,
838,müde werden::V,utrúditi se,
839,einschlafen::V,zaspáti,잠들다
840,schlafen::V,spáti,자다
841,aufwachen::V,zbudíti se,눈트다
842,aufstehen::V,vstáti,서다
843,sich erholen::V,oddahníti se,회복하다
844,krank werden::V,oboléti,
845,krank sein::V,bíti bolán,
846,schmerzen::V,boléti,아프다
847,husten::V,kášljati,잔기침하다
848,genesen::V,okrévati,낫다
849,sterben::V,umréti,죽다
850,umkommen::V,pogíniti,못쓰게되다
851,sich bewegen::V,zganíti se,움직이다
852,sich rühren::V,premakníti se,움직이다
853,sich erheben::V,vstájati,이러서다
854,sich erheben::V,vzdígniti se,이러서다
855,sich setzen::V,sésti,앉히다
856,hinfallen::V,pásti dôl,넘어지다
857,laufen::V,hodíti,걷다
858,schreiten::V,stópati,보행하다
859,spazierengehen::V,na sprehòd íti,산보하다
860,eilen::V,drvéti,서둘다
861,sich beeilen::V,hitéti,서둘게하다
862,sausen::V,dírkati,서들러 떠나다
863,rennen::V,dírjati,달리다
864,springen::V,skákati,도약하다
865,klettern::V,plézati,갑겨오르다
866,schaukeln::V,kolébati,흔들리게하다
867,kriechen::V,pláziti se,기다
868,schwimmen::V,plávati,헤엄치다
869,tauchen::V,potápljati se,잠기다
870,rudern::V,vesláti,물을헤치다
871,fahren::V,vozíti se,가다
872,fahren::V,vozíti se,나르다
873,fahren::V,peljáti se,가다
874,fahren::V,peljáti se,나르다
875,fliegen::V,létati,날다
876,gehen::V,íti,가다
877,weggehen::V,odíti,팔리다
878,abfahren::V,odpeljáti se,출발하다
879,anhalten::V,ustáviti se,멈추다
880,hineingehen::V,íti nóter,(그리로)가다
881,eintreten::V,vstopíti,들러가다
882,kommen::V,príti,오다
883,ankommen::V,prispéti,고챀하다
884,ankommen::V,prihájati,고챀하다
885,zurückkommen::V,vrníti se,보기
886,bleiben::V,ostáti,체류
887,warten::V,čákati,기다리다
888,erwarten::V,pričakováti,기대하다
889,suchen::V,iskáti,찾다
890,suchen::V,iskáti,구하다
891,finden::V,nájti,찾아내다
892,versuchen::V,poskúšati,시험하다
893,vorbereiten::V,pripráviti,재비하다
894,lieben::V,ljubíti,사랑하다
895,mögen::V,márati,줗아하다
896,lachen::V,smejáti se,웃다
897,rühren::V,ganíti,건드리다
898,weinen::V,jókati,울다
899,weinen::V,plákati,울다
900,schimpfen::V,psováti,꾸짖다
901,schimpfen::V,zmérjati,꾸짖다
902,sich ärgern::V,jezíti se,화를내게 하다
903,sich fürchten::V,báti se,두려원하다
904,fürchten::V,báti se,두려원하다
905,fliehen::V,bežáti,도망치다
906,flüchten::V,pobégniti,도주하다
907,sehen::V,vídeti,보다
908,anschauen::V,oglédati,바라보다
909,ansehen::V,glédati,바라보다
910,hören::V,slíšati,듣다
911,zuhören::V,poslúšati,듣다
912,probieren::V,poskúšati,시식하다
913,riechen::V,dúhati,내새를맡다
914,fühlen::V,čutíti,느끼다
915,scheinen::V,zdéti se,...것같다
916,zu sehen sein::V,vídeti se,보이는
917,vernehmen::V,čúti,듣다
918,vernehmen::V,čúti,들어서일다
919,frieren::V,zébsti,춥다
920,tun::V,délati,하다
921,können::V,môči,할주릴다
922,wollen::V,hotéti,바라다
923,anfangen::V,začéti,시작하다
924,beenden::V,dokončáti,다하다
925,aufhören::V,prenéhati,그만두다
926,gelingen::V,uspéti,성국하다
927,gelingen::V,posréčiti se,성국하다
928,geraten::V,obnêsti se,잘되어가다
929,öffnen::V,odpréti,열다
930,schließen::V,zapréti,추측하다
931,stellen::V,postáviti,세우다
932,setzen::V,posadíti,놓다
933,legen::V,položíti,눕히다
934,berühren::V,dotíkati se,대다
935,verbinden::V,obvézati,옝열하다
936,bedecken::V,pokríti,덮다
937,aufhängen::V,obésiti,매달다
938,anzünden::V,zažgáti,점화하다
939,aufheben::V,vzdígniti,위로올리다
940,zurücklassen::V,zapustíti,튀에남기다
941,verlieren::V,izgubíti,잃다
942,fallen lassen::V,navréči,떨어뜨리다
943,machen::V,naredíti,하다
944,machen::V,napráviti,하다
945,herstellen::V,izdélati,제조하다
946,bauen::V,gradíti,짓다
947,reparieren::V,popráviti,수셩자다
948,verbessern::V,izbóljšati,정정하다
949,ändern::V,spremeníti,바꾸다
950,graben::V,kopáti,파다
951,graben::V,grêbsti,파다
952,beugen::V,upogníti,구부리다
953,biegen::V,zavíjati,굽히다
954,drehen::V,vrtéti,회전
955,wenden::V,obrníti,회전시키다
956,umdrehen::V,zasúkati,회전시키다
957,heben::V,dvígati,일으아키다
958,hochheben::V,privzdígniti,틀어올리다
959,ergreifen::V,zgrábiti,잡다
960,halten::V,držáti,잡다
961,drücken::V,tiščáti,누르다
962,schieben::V,ríniti,밀다
963,kratzen::V,práskati,긁다
964,lecken::V,lízati,핥다
965,beißen::V,grísti,물다
966,abreißen::V,odtŕgati,
967,abschneiden::V,odrézati,귾어내다
968,binden::V,vézati,매다
969,stecken::V,vtakníti,찌르다
970,brechen::V,lomíti,금
971,klopfen::V,tólči,치다
972,hauen::V,séči,때리다
973,kleben::V,lépiti,들러붙다
974,reiben::V,tréti,문지르다
975,reiben::V,dŕgniti,문지르다
976,streichen::V,namázati,쓰다듬다
977,schleifen::V,brúsiti,갈다
978,schneiden::V,rézati,베다
979,rütteln::V,strésti,흔들다
980,schütteln::V,majáti,흔들다
981,schwenken::V,obrníti,흔들다
982,schütten::V,sípati,따르다
983,füllen::V,napolníti,담다
984,einwickeln::V,zavíti,싸다
985,tragen::V,nêsti,지우다
986,schleppen::V,vláčiti,끌다
987,ziehen::V,vléči,당기다
988,aufbewahren::V,shranjeváti,간직하다
989,werfen::V,lúčati,던지다
990,fangen::V,ujéti,밥다
991,packen::V,prijéti,쥐다
992,verstecken::V,skríti,숨기다
993,teilen::V,razdelíti,나누다
994,schicken::V,pošíljati,보내다
995,bringen::V,prinêsti,가겨
996,hinzufügen::V,pristáviti,부가하다
997,bekommen::V,dobíti,얻다
998,erhalten::V,prejéti,지니다
999,nehmen::V,vzéti,잡다
1000,wählen::V,izbírati,선거하다
1001,auswählen::V,izbráti,선출하다
1002,bewahren::V,ohraníti,저장보종
1003,behindern::V,ovírati,훼방하다
1004,verderben::V,pokváriti,못쓰게 되다
1005,beschädigen::V,poškodováti,상하게하다
1006,zerbrechen::V,razlomíti,깨뜨리다
1007,zerreißen::V,raztŕgati,잡아쫓다
1008,zerstören::V,razrúšiti,파괴하다
1009,verbrennen::V,sežgáti,소실하다
1010,geben::V,dáti,주다
1011,reichen::V,séči,내일다
1012,reichen::V,molíti,내일다
1013,schenken::V,podáriti,주다
1014,versprechen::V,obljubíti,약속하다
1015,wünschen::V,vóščiti,바라다
1016,loben::V,hváliti,칭찬하다
1017,küssen::V,poljubováti,키스하다
1018,wiegen::V,zíbati,어르다
1019,zudecken::V,pokríti,뚜꺼을하다
1020,wecken::V,zbudíti,깨우다
1021,zeigen::V,pokázati,보이다
1022,führen::V,vêsti,가게하다
1023,lehren::V,učíti,가르치다
1024,unterrichten::V,poučeváti,가르지다
1025,aufziehen::V,vzgojíti,사육하다
1026,leiten::V,uprávljati,이끌다
1027,antreiben::V,goníti,몰다
1028,lassen::V,povzročíti,내버려두다
1029,einladen::V,povábiti,초청하다
1030,vereinigen::V,zdrúžiti,하나로하다
1031,besuchen::V,obiskáti,방문하다
1032,treffen::V,pogodíti,만나다
1033,sich versammeln::V,zbráti se,조립하다
1034,spielen::V,igráti se,눌다
1035,singen::V,péti,노래하다
1036,tanzen::V,plésati,춤추하다
1037,sich trennen::V,ločíti se,가르다
1038,verlassen::V,zapustíti,버림받은
1039,retten::V,réšiti,구조하다
1040,bewachen::V,strážiti,치키다
1041,schützen::V,sčítiti,보호하다
1042,verteidigen::V,braníti,막다
1043,sich schlagen::V,têpsti se,치다
1044,schießen::V,stréljati,쏘다
1045,siegen::V,zmágati,이기다
1046,ärgern::V,jezíti,성을내게하다
1047,ärgern::V,razbúriti,성을내게하다
1048,schlagen::V,têpsti,치다
1049,schlagen::V,udáriti,치다
1050,treten::V,teptáti,디디다
1051,stechen::V,ubôsti,찌르다
1052,stoßen::V,peháti,찌르다
1053,stoßen::V,drégniti,찌르다
1054,stehlen::V,ukrásti,훔치다
1055,stehlen::V,pokrásti,훔치다
1056,stören::V,motíti,움직이다
1057,belästigen::V,nadlegováti,괴롭히다
1058,verbergen::V,skríti,숨기다
1059,täuschen::V,slepíti,속이다
1060,betrügen::V,várati,속이다
1061,betrügen::V,ogoljufáti,속이다
1062,töten::V,ubíti,죽이다
1063,wohnen::V,prebívati,실다
1064,arbeiten::V,délati,일하다
1065,sammeln::V,zbráti,모으다
1066,pflücken::V,obráti,꿔다
1067,jagen::V,lovíti,사냥하다
1068,fischen::V,ribáriti,고기를잡다
1069,fassen::V,zajéti,움켜쥐다
1070,hüten::V,pásti,망보다
1071,treiben::V,pogánjati,몰아세우다
1072,anbinden::V,privézati,묶다
1073,füttern::V,kŕmiti,사료를주다
1074,melken::V,mólsti,젖을짜다
1075,hacken::V,sékati,자르다
1076,gießen::V,ulíti,물을대다
1077,reifen::V,zoréti,성숙하다
1078,zubereiten::V,pripráviti,조제하다
1079,kochen::V,kúhati,요리하다
1080,backen::V,cvréti,쿱다
1081,braten::V,pêči,굽다
1082,umrühren::V,preméšati,교반하다
1083,stricken::V,plêsti,뜨개질하다
1084,nähen::V,šívati,꿰매다
1085,färben::V,bárvati,채색하다
1086,reinigen::V,očístiti,청소하다
1087,waschen::V,opráti,씻다
1088,abwischen::V,obrísati,닦다
1089,spülen::V,splakováti,씻다
1090,fegen::V,pométati,소체하다
1091,kehren::V,mésti,청소하다
1092,baden::V,kópati se,감다
1093,sich waschen::V,umíti se,모믈 씻다
1094,ausziehen::V,izvléči,벗다
1095,anziehen::V,obléči,끌어움직이다
1096,sich anziehen::V,obléči se,
1097,kämmen::V,česáti,빗다
1098,schmücken::V,okrasíti,치레하다
1099,sagen::V,dejáti,말하다
1100,sprechen::V,govoríti,말하다
1101,reden::V,rêči,이야기하다
1102,sich unterhalten::V,razgovárjati se,
1103,fragen::V,vprášati,질문하다
1104,bitten::V,prosíti,원하다
1105,erzählen::V,práviti,이야기하다
1106,mitteilen::V,naznániti,이야기하다
1107,nennen::V,imenováti,부르다
1108,rufen::V,klícati,불러내다
1109,prahlen::V,baháti se,자랑하다
1110,übersetzen::V,prevêsti,번역하다
1111,denken::V,mísliti,생각하다
1112,glauben::V,verjéti,믿다
1113,bemerken::V,opáziti,인자하다
1114,erkennen::V,spoznáti,인식하다
1115,begreifen::V,pôjmiti,파악하다
1116,verstehen::V,razuméti,이해하다
1117,lernen::V,učíti se,배우다
1118,wissen::V,znáti,알다
1119,wissen::V,védeti,알다
1120,sich erinnern an::V,spómniti se,상기하다
1121,vergessen::V,pozábiti,잊다
1122,messen::V,mériti,측정하다
1123,zählen::V,štéti,세다
1124,rechnen::V,račúnati,게산하다
1125,lesen::V,bráti,읽다
1126,lesen::V,čítati,읽다
1127,malen::V,slíkati,그리다
1128,zeichnen::V,rísati,소묘하다
1129,schreiben::V,písati,쓰다
1130,besitzen::V,iméti,소유하다
1131,kaufen::V,kupíti,사다
1132,verkaufen::V,prodáti,팔다
1133,bezahlen::V,pláčati,지불하다
1134,zahlen::V,plačeváti,치르다
1135,beherrschen::V,obvládati,지배하다
1136,ertragen::V,prenêsti,참다
1137,Verstand::N,,분별
1138,Verstand::N,,지능
