,Concept_ID,ab,mn
1371,nähen::V,аӡахра,оёх
1372,färben::V,ашəра,будах
1373,reinigen::V,арыцқьара,арилгах
1374,reinigen::V,арыцқьара,цэвэрлэх
1375,waschen::V,аӡәӡәара,угаах
1376,abwischen::V,арбара,арчих
1377,spülen::V,аҭыршара,зайлах
1378,fegen::V,аҧссара,хамах
1379,fegen::V,аҧссара,шүүрдэх
1380,baden::V,аҽыкəабара,усанд орох
1381,sich waschen::V,аҽыӡəӡəара,биеэ угаах
1382,ausziehen::V,ашəыхра,тайлах
1383,anziehen::V,ашəҵара,өмсөх
1384,sich anziehen::V,аҽеилаҳəара,хувцаслах
1385,kämmen::V,аҳəара,самнах
1386,schmücken::V,арҧшӡара,гоёх
1387,schmücken::V,арҧшӡара,чимэх
1388,sagen::V,аҳəара,гэх
1389,sagen::V,аҳəара,хэлэх
1390,sprechen::V,ацəажəара,ярих
1391,sprechen::V,ацəажəара,өгүүлэх
1392,reden::V,ацəажəара,хэлэх
1393,reden::V,ацəажəара,хөөрөлдөх
1394,reden::V,аицәажәара,хэлэх
1395,reden::V,аицәажәара,хөөрөлдөх
1396,sich unterhalten::V,аицәажәара,ярилцах
1397,fragen::V,азҵаара,асуух
1398,bitten::V,аҳəара,гуйх
1399,erzählen::V,аҳəара,өгүүлэх
1400,mitteilen::V,азыцҳара,дуулгах
1401,mitteilen::V,азыцҳара,мэдээлэх
1402,nennen::V,ахьӡҵара,нэрлэх
1403,rufen::V,азҿыҭра,дуудах
1404,prahlen::V,аҽхəара,бардах
1405,prahlen::V,аҽхəара,сайрхах
1406,übersetzen::V,аиҭагара,орчуулах
1407,denken::V,азхəыцра,санах
1408,glauben::V,ахаҵара,итгэх
1409,bemerken::V,агəаҭара,ажих
1410,bemerken::V,агəаҭара,ажиглах
1411,erkennen::V,адырра,таних
1412,begreifen::V,аилкаара,ойлгох
1413,verstehen::V,аҳара,мэдэж авах
1414,lernen::V,аҵара,сурах
1415,wissen::V,адырра,мэдэх
1416,sich erinnern an::V,агəаларшəара,дурсах
1417,vergessen::V,ахашҭра,мартах
1418,messen::V,ашəара,хэмжих
1419,zählen::V,аҧхьаӡара,тоолох
1420,rechnen::V,аҳасабра,тооцоох
1421,lesen::V,аҧхьара,унших
1422,besitzen::V,амазаара,эзэмших
1423,kaufen::V,Аахəара,худалдан авах
1424,verkaufen::V,аҭира,худалдах
1425,bezahlen::V,ахҭынҵара,төлөх
1426,bezahlen::V,ашəара,төлөх
1427,zahlen::V,ашəара,төлөх
1428,ertragen::V,ачҳара,тэсэх
1429,Moor::N,,хүлрийн намаг
1430,Kralle::N,,савар
1431,Schwarm::N,,сүрэг
1432,Sache::N,,үйл
1433,Sache::N,,хэрэг
1434,Menge::N,,тоо
1435,Essen::N,,идээ
1436,Geschäft::N,,наймаа
1437,Monat::N,,сар
1438,Jahr::N,,жил
1439,dünn::A,,нимгэн
1440,roh::A,,түүхий
1441,durch::PRP,,дундуур
1442,was::FPRN,,юу
1443,rauschen::V,,сэржигнэх
1444,zu sehen sein::V,,үзэгдэх
1445,zu sehen sein::V,,харагдах
1446,wenden::V,,эргүүлэх
1447,ergreifen::V,,атгах
1448,bewahren::V,,гамнах
1449,wünschen::V,,ерөөх
1450,wiegen::V,,бүүвэйлэх
1451,treten::V,,өшиглөх
1452,kehren::V,,шүүрдэх
1453,kehren::V,,туужуудах
1454,malen::V,,зурах
1455,zeichnen::V,,дүрслэн бичих
1456,schreiben::V,,бичих
1457,beherrschen::V,,эзэмших
