,Concept_ID,os,nl
768,verschieden::A,алы,verscheiden
769,verschieden::A,алы,verschillend
770,verschieden::A,алыхуызон,verscheiden
771,verschieden::A,алыхуызон,verschillend
772,nah::A,хӕстӕг,nabij
773,nah::A,хӕстӕг,nabijgelegen
774,fern::A,дард,ver
775,fern::A,дӕрддаг,ver
776,linker::A,галиу,linker
777,rechter::A,рахиз,rechter
778,anderer::A,иннӕ,andere
779,anderer::A,ӕндӕр,andere
780,erster::A,фыццаг,eerste
781,erster::A,фыццӕгӕм,eerste
782,zweiter::A,дыккаг,tweede
783,zweiter::A,дыккæгæм,tweede
784,dritter::A,æртыккаг,derde
785,dritter::A,æртыккæгæм,derde
786,letzter::A,фӕстаг,laatste
787,allein::ADV,иунæг,alleen
788,auf einmal::ADV,уайтагъд,ineens
789,auf einmal::ADV,уайтагъд,tegelijk
790,auf einmal::ADV,æвиппайды,ineens
791,auf einmal::ADV,æвиппайды,tegelijk
792,auf einmal::ADV,æваст,ineens
793,auf einmal::ADV,æваст,tegelijk
794,zusammen::ADV,иумӕ,samen
795,zusammen::ADV,иумӕ,bijeen
796,lange::ADV,бирæ рæстæг,lang
797,plötzlich::ADV,æвиппайды,eensklaps
798,plötzlich::ADV,æвиппайды,plotsklaps
799,plötzlich::ADV,æваст,eensklaps
800,plötzlich::ADV,æваст,plotsklaps
801,sofort::ADV,уыцы сахат,terstond
802,sofort::ADV,уыцы сахат,aanstonds
803,sofort::ADV,уыцы сахат,onmiddelijk
804,sofort::ADV,уайтагъд,terstond
805,sofort::ADV,уайтагъд,aanstonds
806,sofort::ADV,уайтагъд,onmiddelijk
807,später::ADV,фæстæдæр,later
808,jetzt::ADV,ныр,nu
809,jetzt::ADV,ныр,nou
810,jetzt::ADV,ныр,thans
811,heute::ADV,абон,heden
812,heute::ADV,абон,vandaag
813,morgen::ADV,райсом,morgen
814,bald::ADV,тагъд,gauw
815,bald::ADV,тагъд,weldra
816,bald::ADV,рæхджы,gauw
817,bald::ADV,рæхджы,weldra
818,dann::ADV,стæй,dan
819,dann::ADV,стæй,toen
820,gestern::ADV,знон,gisteren
821,einst::ADV,кӕддӕр,eens
822,damals::ADV,уæд,toen
823,damals::ADV,уæд,destijds
824,danach::ADV,стæй,daarna
825,danach::ADV,уый фæстæ,daarna
826,vorher::ADV,раздæр,vooraf
827,vorher::ADV,раздæр,van tevoren
828,zuerst::ADV,фыццаг,eerst
829,zuerst::ADV,фыццаг,het eerst
830,einmal::ADV,иу хатт,eens
831,einmal::ADV,иу хатт,eenmaal
832,manchmal::ADV,хатт,soms
833,oft::ADV,арæх,vaak
834,oft::ADV,арæх,dikwijls
835,immer::ADV,ӕдзух,altijd
836,niemals::ADV,никуы,nooit
837,niemals::ADV,никæд,nooit
838,hier::ADV,ам,hier
839,hierhin::ADV,ардӕм,hierheen
840,von hier::ADV,ардыгæй,van hier
841,von hier::ADV,ардыгæй,hiervandaan
842,dort::ADV,уым,daar
843,dort::ADV,уым,ginds
844,dorthin::ADV,уырдӕм,daarheen
845,geradeaus::ADV,æргом,rechtuit
846,geradeaus::ADV,æргом,rechtdoor
847,vorwärts::ADV,размӕ,vooruit
848,vorwärts::ADV,размӕ,voorwaarts
849,rückwärts::ADV,фӕстӕмӕ,achteruit
850,rückwärts::ADV,фӕстӕмӕ,achterwaarts
851,zurück::ADV,фӕстӕмӕ,terug
852,unten::ADV,дæлæ,beneden
853,unten::ADV,дæлæ,onderaan
854,unten::ADV,дæлейы,beneden
855,unten::ADV,дæлейы,onderaan
856,unten::ADV,бынæй,beneden
857,unten::ADV,бынæй,onderaan
858,hinab::ADV,дӕлӕмӕ,omlaag
859,hinab::ADV,дӕлӕмӕ,naar beneden
860,hinab::ADV,уырдыгмӕ,omlaag
861,hinab::ADV,уырдыгмӕ,naar beneden
862,oben::ADV,уӕле,boven
863,hinauf::ADV,уӕлӕмӕ,omhoog
864,hinauf::ADV,уӕлӕмӕ,naar boven
865,überall::ADV,алыран,alom
866,überall::ADV,алыран,overal
867,überall::ADV,алкæм,alom
868,überall::ADV,алкæм,overal
869,überall::ADV,кæмдæриддæр,alom
870,überall::ADV,кæмдæриддæр,overal
871,nicht::ADV,нӕ,niet
872,ein wenig::ADV,чысыл,wat
873,kaum::ADV,цъус,amper
874,kaum::ADV,цъус,nauwelijks
875,sehr::ADV,тынг,erg
876,sehr::ADV,тынг,zeer
877,sehr::ADV,иттӕг,erg
878,sehr::ADV,иттӕг,zeer
879,so::ADV,афтӕ,zo
880,noch::ADV,ма,nog
881,nur::ADV,канд,maar
882,nur::ADV,канд,alleen
883,nur::ADV,ӕрмӕст,maar
884,nur::ADV,ӕрмӕст,alleen
885,schon::ADV,нырид,al
886,schon::ADV,нырид,reeds
887,wieder::ADV,ногӕй,weer
888,wieder::ADV,ногӕй,terug
889,vergebens::ADV,дзæгъæлы,vergeefs
890,vergebens::ADV,дзæгъæлы,tevergeefs
891,vergebens::ADV,уæгъды,vergeefs
892,vergebens::ADV,уæгъды,tevergeefs
893,vergebens::ADV,æнæхъуаджы,vergeefs
894,vergebens::ADV,æнæхъуаджы,tevergeefs
895,vor::PRP,разы,voor
896,hinter::PRP,фӕстӕ,achter
897,unter::PRP,бын,onder
898,unter::PRP,бын,beneden
899,durch::PRP,æхсæнты,door
900,neben::PRP,цур,naast
901,zwischen::PRP,астӕу,tussen
902,wegen::PRP,тыххай,wegens
903,wegen::PRP,тыххай,vanwege
904,dies::PRN,ай,dit
905,das::PRN,уый,dat
906,alles::PRN,алцы,alles
907,alles::PRN,æппæтдæр,alles
908,alles::PRN,иууылдӕр,alles
909,ich::PRN,æз,ik
910,du::PRN,ды,je
911,du::PRN,ды,jij
912,er::PRN,уый,hij
913,wir::PRN,мах,we
914,wir::PRN,мах,wij
915,ihr::PRN,сымах,jullie
916,sie::PRN,уыдон,ze
917,sie::PRN,уыдон,zij
918,was::FPRN,цы,wat
919,wer::FPRN,чи,wie
920,wo::FADV,кӕм,waar
921,wohin::FADV,кӕдӕм,waarheen
922,wie::FADV,куыд,hoe
923,warum::FADV,цӕмӕн,waarom
924,wieviel::FNUM,цал,hoeveel
925,eins::NUM,иу,één
926,zwei::NUM,дыууӕ,twee
927,drei::NUM,ӕртӕ,drie
928,vier::NUM,цыппар,vier
929,fünf::NUM,фондз,vijf
930,sechs::NUM,ӕхсӕз,zes
931,sieben::NUM,авд,zeven
932,acht::NUM,аст,acht
933,neun::NUM,фараст,negen
934,zehn::NUM,дӕс,tien
935,elf::NUM,иуæндæс,elf
936,zwölf::NUM,дыууадæс,twaalf
937,zwanzig::NUM,дыууын,twintig
938,dreißig::NUM,æртын,dertig
939,dreißig::NUM,дæсæмæссæдз,dertig
940,vierzig::NUM,цыппор,veertig
941,vierzig::NUM,цыппур,veertig
942,vierzig::NUM,дыууиссæдзы,veertig
943,fünfzig::NUM,фӕндзай,vijftig
944,sechzig::NUM,æхсай,zestig
945,sechzig::NUM,æртиссæдзы,zestig
946,siebzig::NUM,æвдай,zeventig
947,siebzig::NUM,дæс æмæ æртиссæдзы,zeventig
948,achtzig::NUM,цыппарыссæдзы,tachtig
949,achtzig::NUM,æстай,tachtig
950,neunzig::NUM,нæуæдз,negentig
951,neunzig::NUM,дæс æмæ цыппарыссæдзы,negentig
952,hundert::NUM,сӕдӕ,honderd
953,tausend::NUM,мин,duizend
954,und::CNJ,ӕмӕ,en
955,oder::CNJ,кӕнӕ,of
956,stehen::V,лӕууын,staan
957,sitzen::V,бадын,zitten
958,liegen::V,хуыссын,liggen
959,hängen::V,ауыгъд уын,hangen
960,werden::V,суӕвын,worden
961,passieren::V,æрцæуын,gebeuren
962,beginnen::V,райдайын,beginnen
963,enden::V,фæуын,eindigen
964,wechseln::V,ивын,wijzigen
965,wechseln::V,ивын,veranderen
966,aufgehen[Sonne]::V,скæсын,opgaan
967,untergehen[Sonne]::V, аныгуылын,ondergaan
968,scheinen[Sonne]::V,рухс кӕнын,schijnen
969,donnern::V,нæрын,donderen
970,wehen::V,дымын,waaien
971,strömen::V,кӕлын,stromen
972,fließen::V,цæуын,vloeien
973,fließen::V,уайын,vloeien
974,fließen::V,кæлын,vloeien
975,sich drehen::V,зилын,draaien
976,sich drehen::V,зилын,zich draaien
977,schwanken::V,æнкъуысын,wankelen
978,schwingen::V,æнкъуысын,zwieren
979,schwingen::V,змæлын,zwieren
980,fallen::V,хауын,vallen
981,brennen::V,судзын,branden
982,rauchen::V,фæздæг кæнын,roken
983,regnen::V,уарын,regenen
984,gefrieren::V,сӕлын,bevriezen
985,tauen::V,стайын,dooien
986,schmelzen::V,тайын,smelten
987,trocknen::V,хус кæнын,drogen
988,sieden::V,фыцын,koken
989,sieden::V,фыцын,zieden
990,faulen::V,ӕмбийын,rotten
991,verfaulen::V,бамбийын,verrotten
992,reißen::V,скъуийын,scheuren
993,versinken::V,дӕлдон_кӕнын,verzinken
994,vergehen::V,аивгъуийын,vergaan
995,erscheinen::V,разынын,opdagen
996,erscheinen::V,разынын,verschijnen
997,verschwinden::V,фæтары уын,verdwijnen
998,verschwinden::V,фæдæлдзæх уын,verdwijnen
999,verschwinden::V,фесæфын,verdwijnen
1000,verschwinden::V,æрбайсæфын,verdwijnen
1001,sinken::V,дæлæмæ æрхауын,zinken
1002,abnehmen::V,фæкъаддæр уын,afnemen
1003,abnehmen::V,фæкъаддæр уын,verminderen
1004,abnehmen::V,фæцух уын,afnemen
1005,abnehmen::V,фæцух уын,verminderen
1006,zunehmen::V,фæфылдæр уын,toenemen
1007,zunehmen::V,сбирæ уын,toenemen
1008,zunehmen::V,сахадын,toenemen
1009,steigen::V,сыстын,stijgen
1010,steigen::V,сыстын,omhooggaan
1011,wachsen::V,рӕзын,groeien
1012,glänzen::V,ӕрттивын,glanzen
1013,glänzen::V,ӕрттивын,schitteren
1014,funkeln::V,тыбар-тыбур_кӕнын,fonkelen
1015,lärmen::V,хъæлæба кæнын,lawaai maken
1016,läuten::V,цæгъдын,luiden
1017,klingeln::V,цæгъдын,bellen
1018,klirren::V,дзыгъал-мыгъул кæнын,rinkelen
1019,klirren::V,дзæгъ-дзæгъ кæнын,rinkelen
1020,brausen::V,абухын,bruisen
1021,klingen::V,зæлын,klinken
1022,klingen::V,азæлын,klinken
1023,klingen::V,хъуысын,klinken
1024,bellen::V,рæйын,blaffen
1025,heulen::V,ниуын,huilen
1026,blasen::V,фу кӕнын,blazen
1027,pfeifen::V,æхситт кæнын,fluiten
1028,pfeifen::V,къуыззитт кæнын,fluiten
1029,schreien::V,хъӕр кӕнын,gillen
1030,schreien::V,хъӕр кӕнын,schreeuwen
1031,stöhnen::V,хъæрзын,steunen
1032,stöhnen::V,дзыназын,steunen
1033,zittern::V,ризын,beven
1034,zittern::V,ризын,sidderen
1035,leben::V,цӕрын,leven
1036,geboren werden::V,райгуырын,geboren worden
1037,atmen::V,улӕфын,ademen
1038,trinken::V,нуазын,drinken
1039,essen::V,хӕрын,eten
1040,schlucken::V,ныхъуырын,slikken
1041,müde werden::V,бафæллайын,moe worden
1042,müde werden::V,бафæлмæцын,moe worden
1043,müde werden::V,сфæлмæцын,moe worden
1044,einschlafen::V,бафынæй уын,inslapen
1045,schlafen::V,хуыссын,slapen
1046,schlafen::V,фынӕй кӕнын,slapen
1047,aufwachen::V,райхъал уын,ontwaken
1048,aufwachen::V,райхъал уын,wakker worden
1049,aufstehen::V,стын,opstaan
1050,sich erholen::V,фæллад уадзын,zich ontspannen
1051,sich erholen::V,улæфын,zich ontspannen
1052,krank werden::V,фӕрынчын уын,ziek worden
1053,krank sein::V,сӕйын,ziek zijn
1054,schmerzen::V,риссын,pijn doen
1055,husten::V,хуыфын,hoesten
1056,genesen::V,сдзæбæх уын,genezen
1057,genesen::V,рандидзын,genezen
1058,genesen::V,сæндидзын,genezen
1059,sterben::V,мӕлын,sterven
1060,sterben::V,мӕлын,overlijden
1061,umkommen::V,фесæфын,omkomen
1062,umkommen::V,байсæфын,omkomen
1063,umkommen::V,бабын уын,omkomen
1064,umkommen::V,мард фæуын,omkomen
1065,sich bewegen::V,тæлфын,zich bewegen
1066,sich bewegen::V,цæуын,zich bewegen
1067,sich rühren::V,змӕлын,zich verroeren
1068,sich erheben::V,стын,oprijzen
1069,sich erheben::V,стын,verrijzen
1070,sich setzen::V,сбадын,gaan zitten
1071,hinfallen::V,ӕрхауын,vallen
1072,hinfallen::V,ӕрхауын,neervallen
1073,laufen::V,цӕуын,lopen
1074,laufen::V,рацу-бацу_кӕнын,lopen
1075,schreiten::V,къахдзæф кæнын,stappen
1076,schreiten::V,къахдзæф кæнын,schrijden
1077,schreiten::V,санчъех кæнын,stappen
1078,schreiten::V,санчъех кæнын,schrijden
1079,schreiten::V,цæуын,stappen
1080,schreiten::V,цæуын,schrijden
1081,spazierengehen::V,озер кæнын,gaan wandelen
1082,spazierengehen::V,тезгъо кæнын,gaan wandelen
1083,eilen::V,тагъд кæнын,ijlen
1084,eilen::V,тагъд кæнын,haasten
1085,eilen::V,тындзын,ijlen
1086,eilen::V,тындзын,haasten
1087,sich beeilen::V,тагъд кæнын,zich haasten
1088,sich beeilen::V,тындзын,zich haasten
1089,sausen::V,уайын,stuiven
1090,sausen::V,тæхын,stuiven
1091,rennen::V,згъорын,rennen
1092,springen::V,гæпп кæнын,springen
1093,springen::V,сæррæтт кæнын,springen
1094,springen::V,лиуырын,springen
1095,klettern::V,хилын,klimmen
1096,klettern::V,хилын,klauteren
1097,schaukeln::V,хецъро кæнын,schommelen
1098,schaukeln::V,херыйыл бадын,schommelen
1099,kriechen::V,бырын,kruipen
1100,schwimmen::V,ленк кӕнын,zwemmen
1101,tauchen::V,ныгъуылын,duiken
1102,rudern::V,бæлæгъ тæрын,roeien
1103,rudern::V,чема тæрын,roeien
1104,fahren::V,цӕуын,rijden
1105,fliegen::V,тӕхын,vliegen
1106,gehen::V,цӕуын,gaan
1107,weggehen::V,ацӕуын,weggaan
1108,abfahren::V,араст уын,vertrekken
1109,anhalten::V,æрлæууын,stoppen
1110,anhalten::V,æрлæууын,stilhouden
1111,hineingehen::V,мидæмæ цæуын,ingaan
1112,hineingehen::V,мидæмæ цæуын,binnengaan
1113,eintreten::V,бацӕуын,binnenkomen
1114,kommen::V,æрцæуын,komen
1115,ankommen::V,æрцæуын,aankomen
1116,zurückkommen::V,раздæхын,terugkomen
1117,zurückkommen::V,фæстæмæ_раздæхын,terugkomen
1118,zurückkommen::V,æрбаздæхын,terugkomen
1119,zurückkommen::V,аздæхын,terugkomen
1120,bleiben::V,лӕууын,blijven
1121,warten::V,ӕнхъӕлмӕ кӕсын,wachten
1122,erwarten::V,ӕнхъӕлмӕ кӕсын,verwachten
1123,suchen::V,агурын,zoeken
1124,finden::V,ссарын,vinden
1125,versuchen::V,фӕлварын,proberen
1126,versuchen::V,фӕлварын,beproeven
1127,vorbereiten::V,бацаттæ кæнын,voorbereiden
1128,vorbereiten::V,æрæввонг кæнын,voorbereiden
1129,lieben::V,уарзын,houden van
1130,mögen::V,зæрдæмæ цæуын,lusten
1131,mögen::V,зæрдæмæ цæуын,houden van
1132,lachen::V,худын,lachen
1133,rühren::V,зæрдæ суынгæг кæнын,roeren
1134,weinen::V,кӕуын,huilen
1135,weinen::V,кӕуын,schreien
1136,schimpfen::V,æлгъитын,kijven
1137,schimpfen::V,æлгъитын,schelden
1138,sich ärgern::V,мæсты кæнын,zich ergeren
1139,sich fürchten::V,тæрсын,bang zijn
1140,fürchten::V,тæрсын,vrezen
1141,fliehen::V,лидзын,vluchten
1142,flüchten::V,алидзын,ontsnappen
1143,flüchten::V,алидзын,ontkomen
1144,sehen::V,уынын,zien
1145,anschauen::V,акӕсын,aankijken
1146,ansehen::V,кӕсын,aanzien
1147,ansehen::V,кӕсын,bekijken
1148,hören::V,хъусын,horen
1149,zuhören::V,хъусын,luisteren
1150,probieren::V,уынын,proeven
1151,probieren::V,аходын,proeven
1152,riechen::V,смудын,ruiken
1153,fühlen::V,ӕнкъарын,voelen
1154,scheinen::V,зынын,lijken
1155,zu sehen sein::V,зынын,te zien zijn
1156,vernehmen::V,фехъусын,vernemen
1157,frieren::V,сийын,het koud hebben
1158,tun::V,кӕнын,doen
1159,können::V,фӕразын,kunnen
1160,wollen::V,фӕндын,willen
1161,anfangen::V,райдайын,beginnen
1162,anfangen::V,райдайын,aanvangen
1163,beenden::V,фӕуын,beëindigen
1164,aufhören::V,банцайын,ophouden
1165,aufhören::V,фенцайын,ophouden
1166,gelingen::V,бантысын,lukken
1167,gelingen::V,бантысын,gelukken
1168,geraten::V,разынын,uitvallen
1169,öffnen::V,гом кӕнын,openen
1170,öffnen::V,гом кӕнын,opendoen
1171,schließen::V,ӕхгӕнын,sluiten
1172,schließen::V,ӕхгӕнын,dichtdoen
1173,stellen::V,ӕвӕрын,stellen
1174,stellen::V,ӕвӕрын,plaatsen
1175,setzen::V,сбадын кӕнын,zetten
1176,setzen::V,сбадын кӕнын,plaatsen
1177,legen::V,ӕрӕвӕрын,leggen
1178,berühren::V,агайын,aanraken
1179,verbinden::V,бӕттын,verbinden
1180,bedecken::V,ӕмбӕрзын,bedekken
1181,aufhängen::V,ауындзын,ophangen
1182,anzünden::V,ссудзын,aansteken
1183,aufheben::V,сисын,oprapen
1184,zurücklassen::V,ныууадзын,achterlaten
1185,verlieren::V,фесафын,verliezen
1186,fallen lassen::V,ӕрӕппарын,laten vallen
1187,fallen lassen::V,къухтӕй феуӕгъд кӕнын,laten vallen
1188,machen::V,саразын,maken
1189,herstellen::V,сцæттæ кæнын,produceren
1190,herstellen::V,сцæттæ кæнын,voortbrengen
1191,herstellen::V,саразын,produceren
1192,herstellen::V,саразын,voortbrengen
1193,bauen::V,амайын,bouwen
1194,reparieren::V,æмпъузын,repareren
1195,reparieren::V,æмпъузын,herstellen
1196,reparieren::V,цалцæг кæнын,repareren
1197,reparieren::V,цалцæг кæнын,herstellen
1198,verbessern::V,фæхуыздæр кæнын,verbeteren
1199,ändern::V,аивын,wijzigen
1200,ändern::V,аивын,veranderen
1201,graben::V,къахын,graven
1202,beugen::V,æркъæдз кæнын,buigen
1203,beugen::V,æртасын кæнын,buigen
1204,biegen::V,тасын кӕнын,buigen
1205,drehen::V,здухын,draaien
1206,wenden::V,афæлдахын,keren
1207,wenden::V,афæлдахын,wenden
1208,wenden::V,рафæлдахын,keren
1209,wenden::V,рафæлдахын,wenden
1210,umdrehen::V,афæлдахын,omdraaien
1211,heben::V,сдарын,heffen
1212,heben::V,сдарын,optillen
1213,heben::V,схæцын,heffen
1214,heben::V,схæцын,optillen
1215,hochheben::V,уæлæмæ хæцын,tillen
1216,ergreifen::V,фӕлӕбурын,pakken
1217,ergreifen::V,фӕлӕбурын,grijpen
1218,halten::V,дарын,houden
1219,drücken::V,æлхъивын,drukken
1220,drücken::V,хæцын,drukken
1221,schieben::V,схойын,duwen
1222,schieben::V,схойын,schuiven
1223,kratzen::V,хафын,krassen
1224,lecken::V,сдæрын,likken
1225,beißen::V,хæцын,bijten
1226,abreißen::V,ратонын,afrukken
1227,abreißen::V,ратонын,afscheuren
1228,abschneiden::V,ралыг кӕнын,afsnijden
1229,binden::V,бабӕттын,binden
1230,stecken::V,ныссадзын,steken
1231,brechen::V,асæттын,breken
1232,brechen::V,басæттын,breken
1233,brechen::V,ныссæттын,breken
1234,klopfen::V,хойын,kloppen
1235,klopfen::V,гуыпп-гуыпп кæнын,kloppen
1236,klopfen::V,къуырцц-къуырцц кæнын,kloppen
1237,hauen::V,цӕвын,houwen
1238,hauen::V,нӕмын,houwen
1239,kleben::V,ныхасын,plakken
1240,kleben::V,æндадзын,plakken
1241,reiben::V,сӕрфын,wrijven
1242,reiben::V,хафын,wrijven
1243,streichen::V,байсæрдын,smeren
1244,streichen::V,сахорын,smeren
1245,schleifen::V,ссын,slijpen
1246,schleifen::V,цыргъ кӕнын,slijpen
1247,schneiden::V,кӕрдын,snijden
1248,rütteln::V,æнкъусын,schudden
1249,schütteln::V,уигъын,schudden
1250,schwenken::V,тилын,wuiven
1251,schwenken::V,тилын,zwaaien
1252,schwenken::V,уигъын,wuiven
1253,schwenken::V,уигъын,zwaaien
1254,schütten::V,ныккӕнын,gieten
1255,schütten::V,ныккӕнын,storten
1256,füllen::V,байдзаг кæнын,vullen
1257,einwickeln::V,батухын,inwikkelen
1258,tragen::V,хӕссын,dragen
1259,schleppen::V,ласын,slepen
1260,ziehen::V,ласын,trekken
1261,aufbewahren::V,æвæрын,bewaren
1262,werfen::V,зыввытт кӕнын,gooien
1263,fangen::V,ӕрцахсын,vangen
1264,packen::V,рацахсын,pakken
1265,packen::V,рацахсын,vastpakken
1266,verstecken::V,æмбæхсын,verstoppen
1267,verstecken::V,нымæхсын,verstoppen
1268,teilen::V,уарын,delen
1269,schicken::V,ӕрвитын,sturen
1270,bringen::V,æрхæссын,brengen
1271,bringen::V,æрбахæссын,brengen
1272,hinzufügen::V,ӕфтауын,toevoegen
1273,bekommen::V,ссарын,verkrijgen
1274,bekommen::V,сфæрæз кæнын,verkrijgen
1275,bekommen::V,самал кæнын,verkrijgen
1276,erhalten::V,райсын,krijgen
1277,nehmen::V,райсын,nemen
1278,wählen::V,равзарын,kiezen
1279,wählen::V,равзарын,verkiezen
1280,auswählen::V,авзарын,uitkiezen
1281,bewahren::V,бавæрын,bewaren
1282,bewahren::V,нывæрын,bewaren
1283,behindern::V,цæлхдур æвæрын,hinderen
1284,behindern::V,ныхдур æвæрын,hinderen
1285,behindern::V,къуылымпы кæнын,hinderen
1286,behindern::V,хъыг дарын,hinderen
1287,verderben::V,фесафын,bederven
1288,beschädigen::V,халын,beschadigen
1289,zerbrechen::V,асӕттын,breken
1290,zerbrechen::V,асӕттын,stukbreken
1291,zerreißen::V,аскъуынын,scheuren
1292,zerreißen::V,аскъуынын,verscheuren
1293,zerstören::V,фехалын,vernielen
1294,verbrennen::V,басудзын,branden
1295,verbrennen::V,басудзын,verbranden
1296,geben::V,дӕттын,geven
1297,reichen::V,адæттын,reiken
1298,reichen::V,адæттын,aanreiken
1299,schenken::V,лæвар кæнын,schenken
1300,versprechen::V,дзырд раттын,beloven
1301,versprechen::V,зӕрдӕ бавӕрын,beloven
1302,wünschen::V,зæрдæ зæгъы,wensen
1303,loben::V,раппӕлын,loven
1304,loben::V,раппӕлын,prijzen
1305,küssen::V,пъа кæнын,kussen
1306,küssen::V,ба кæнын,kussen
1307,wiegen::V,узын,wiegen
1308,zudecken::V,бамбӕрзын,toedekken
1309,wecken::V,райхъал кӕнын,wekken
1310,zeigen::V,амонын,tonen
1311,zeigen::V,амонын,wijzen
1312,führen::V,кӕнын,voeren
1313,führen::V,фæкæнын,voeren
1314,lehren::V,ахуыр кæнын,leren
1315,unterrichten::V,ахуыр кæнын,onderwijzen
1316,aufziehen::V,хъомыл кӕнын,grootbrengen
1317,leiten::V,разамынд дӕттын,leiden
1318,antreiben::V,тагъд кæнын,aandrijven
1319,antreiben::V,рог кæнын,aandrijven
1320,lassen::V,кæнын,laten
1321,einladen::V,ӕрхонын,uitnodigen
1322,einladen::V,ӕрбахонын,uitnodigen
1323,vereinigen::V,баиу кӕнын,verenigen
1324,besuchen::V,абæрæг кæнын,bezoeken
1325,besuchen::V,бабæрæг кæнын,bezoeken
1326,besuchen::V,бауайын,bezoeken
1327,treffen::V,фембæлын,treffen
1328,treffen::V,фембæлын,ontmoeten
1329,sich versammeln::V,æрæмбырд уын,zich verzamelen
1330,spielen::V,хъазын,spelen
1331,singen::V,зарын,zingen
1332,tanzen::V,кафын,dansen
1333,sich trennen::V,фæйнæрдæм фæцæуын айхæлын,van elkaar gaan
1334,verlassen::V,ныууадзын,verlaten
1335,retten::V,фервӕзын кӕнын,redden
1336,bewachen::V,хъахъхъӕнын,bewaken
1337,schützen::V,хъахъхъӕнын,beschermen
1338,verteidigen::V,бахизын,verdedigen
1339,sich schlagen::V,хыл кæнын,knokken
1340,schießen::V,ӕхсын,schieten
1341,siegen::V,басӕттын,overwinnen
1342,siegen::V,фӕуӕлахиз уӕвын,overwinnen
1343,ärgern::V,мӕсты кӕнын,ergeren
1344,schlagen::V,ныццæвын,slaan
1345,stechen::V,фæрæхойын,steken
1346,stechen::V,фæрæхойын,prikken
1347,stoßen::V,риуыгъын,stoten
1348,stehlen::V,давын,stelen
1349,stören::V,хъыгдарын,storen
1350,stören::V,хъыгдарын,verstoren
1351,belästigen::V,хъыгдарын,lastig vallen
1352,verbergen::V,бамбӕхсын,verbergen
1353,verbergen::V,басусӕг кӕнын,verbergen
1354,täuschen::V,фӕливын,misleiden
1355,täuschen::V,асайын,misleiden
1356,betrügen::V,асайын,bedriegen
1357,töten::V,амарын,doden
1358,wohnen::V,цӕрын,wonen
1359,arbeiten::V,кусын,werken
1360,sammeln::V,æртонын,inzamelen
1361,sammeln::V,æртонын,verzamelen
1362,pflücken::V,тонын,plukken
1363,jagen::V,цуан кæнын,jagen
1364,fischen::V,кæсаг ахсын æнгуырæй,vissen
1365,fischen::V,æнгуыр дарын,vissen
1366,fassen::V,ӕрцахсын,vangen
1367,hüten::V,хизын,hoeden
1368,treiben::V,скъӕрын,drijven
1369,anbinden::V,бабæттын,vastbinden
1370,anbinden::V,æрбæттын,vastbinden
1371,füttern::V,холлаг дæттын,voeren
1372,füttern::V,холлаг æвæрын,voeren
1373,füttern::V,дарын,voeren
1374,melken::V,дуцын,melken
1375,hacken::V,кæрдын,hakken
1376,hacken::V,лыгтæ кæнын,hakken
1377,gießen::V,бакалын,gieten
1378,reifen::V,срæгъæд уын,rijpen
1379,reifen::V,сцæттæ уын,rijpen
1380,zubereiten::V,сцӕттӕ кӕнын,klaarmaken
1381,zubereiten::V,сцӕттӕ кӕнын,toebereiden
1382,kochen::V,фыцын,koken
1383,backen::V,фыцын,bakken
1384,braten::V,цурын,braden
1385,umrühren::V,ахæццæ кæнын,omroeren
1386,umrühren::V,азмæнтын,omroeren
1387,umrühren::V,астауын,omroeren
1388,stricken::V,кæнын,breien
1389,stricken::V,бийын,breien
1390,nähen::V,хуыйын,naaien
1391,färben::V,ахорын,verven
1392,färben::V,ахорын,kleuren
1393,reinigen::V,ссыгъдæг кæнын,reinigen
1394,reinigen::V,ныссыгъдæг кæнын,reinigen
1395,reinigen::V,ныссæрфын,reinigen
1396,waschen::V,ӕхсын,wassen
1397,abwischen::V,сӕрфын,afvegen
1398,spülen::V,æнхъæвзын,spoelen
1399,spülen::V,æнхъæвзын,afwassen
1400,fegen::V,мӕрзын,vegen
1401,kehren::V,мӕрзын,vegen
1402,baden::V,хи найын,baden
1403,sich waschen::V,хи æхсын,zich wassen
1404,ausziehen::V,ласын,uittrekken
1405,anziehen::V,скæнын,aantrekken
1406,sich anziehen::V,дзаума скæнын,zich aankleden
1407,sich anziehen::V,дарæс скæнын,zich aankleden
1408,kämmen::V,ныффасын,kammen
1409,kämmen::V,æрфасын,kammen
1410,schmücken::V,фӕлындын,tooien
1411,sagen::V,зæгъын,zeggen
1412,sprechen::V,дзурын,spreken
1413,reden::V,ныхас кӕнын,praten
1414,sich unterhalten::V,ныхас кæнын,zich onderhouden
1415,fragen::V,фӕрсын,vragen
1416,bitten::V,курын,vragen
1417,bitten::V,курын,verzoeken
1418,erzählen::V,радзурын,vertellen
1419,erzählen::V,ратаурæгъ кæнын,vertellen
1420,mitteilen::V,фехъусын кæнын,meedelen
1421,nennen::V,хонын,noemen
1422,rufen::V,сидын,roepen
1423,prahlen::V,ӕппӕлын,pralen
1424,übersetzen::V,ратæлмац кæнын,vertalen
1425,denken::V,ӕнхъӕлын,denken
1426,denken::V,хъуыды кӕнын,denken
1427,glauben::V,уырнын,geloven
1428,bemerken::V,фенын,bemerken
1429,erkennen::V,базонын,herkennen
