,Concept_ID,kv,mn
779,lange::ADV,дыр,удаан
780,plötzlich::ADV,друг,гэнэт
781,sofort::ADV,тшӧтш,дороо
782,später::ADV,медбӧрын,дараа
783,jetzt::ADV,ӧні,өнөө
784,heute::ADV,талун,өнөө
785,heute::ADV,талун,өнөөдөр
786,morgen::ADV,ашын,маргааш
787,morgen::ADV,ашын,маргаадар
788,bald::ADV,чожа,түргэн
789,bald::ADV,чожа,удахгүй
790,dann::ADV,сыбӧрын,хожим
791,dann::ADV,сыбӧрын,тэгээд
792,gestern::ADV,тӧн,өчигдөр
793,einst::ADV,ӧтпыр,нэг
794,damals::ADV,сэк,тэгэхэд
795,damals::ADV,сэки,тэгэхэд
796,danach::ADV,сэсся,тэгээд
797,danach::ADV,сэсся,дараа нь
798,vorher::ADV,одзжык,урьд
799,zuerst::ADV,наперво,анх
800,zuerst::ADV,наперво,эхлээд
801,einmal::ADV,ӧтпыр,нэг удаа
802,manchmal::ADV,мукӧдпыр,хааяа
803,manchmal::ADV,мукӧдпыр,заримдаа
804,oft::ADV,-лы-,олонтоо
805,immer::ADV,быдпыр,байнга
806,immer::ADV,быдпырся,байнга
807,niemals::ADV,некӧр,хэзээ ч
808,niemals::ADV,некӧр,хэдийд ч
809,hier::ADV,татӧн,энд
810,hierhin::ADV,татчӧ,нааш
811,von hier::ADV,тасянь,эндээс
812,dort::ADV,сэтӧн,тэнд
813,dorthin::ADV,сэтчин,тийш
814,geradeaus::ADV,веськыта,шулуун
815,vorwärts::ADV,одзӧ,урагшаа
816,rückwärts::ADV,бӧр,буцаан
817,rückwärts::ADV,бӧр,сөөргөө
818,zurück::ADV,бӧр,буцаж
819,zurück::ADV,бӧр,гэдрэг
820,unten::ADV,увтын,дор
821,hinab::ADV,увтас,уруу
822,oben::ADV,вевдӧрас,дээр
823,hinauf::ADV,вывлань,өөд
824,hinauf::ADV,вывлань,дээш
825,hinauf::ADV,вывланьӧ,өөд
826,hinauf::ADV,вывланьӧ,дээш
827,überall::ADV,быдлан,хааяагүй
828,überall::ADV,быдлан,энд тэндгүй
829,nicht::ADV,ог,эс
830,nicht::ADV,ог,-гүй
831,ein wenig::ADV,-ышт,жаахан
832,ein wenig::ADV,невна,жаахан
833,kaum::ADV,ӧдва,арай
834,kaum::ADV,ӧдва,арай гэж
835,sehr::ADV,вывтi,тун
836,so::ADV,сiдз,тэгж
837,so::ADV,сiдз,ингээд
838,noch::ADV,эшӧ,дахин
839,noch::ADV,эшӧ,дахиад
840,nur::ADV,только,зөвхөн
841,nur::ADV,только,гагцхүү
842,schon::ADV,ни,нэгэнт
843,wieder::ADV,бӧра,дахин
844,wieder::ADV,бӧра,дахиад
845,vergebens::ADV,весись,хий
846,vor::PRP,одзас,өмнө
847,hinter::PRP,бӧрӧ,ард
848,unter::PRP,увтын,доор
849,durch::PRP,пыр,дундуур
850,neben::PRP,бокам,хажууд
851,neben::PRP,боксиным,хажууд
852,zwischen::PRP,коласас,завсар
853,zwischen::PRP,коласас,хооронд
854,wegen::PRP,понда,төлөө
855,wegen::PRP,понда,дээрээс
856,dies::PRN,эта,энэ
857,das::PRN,сiя,тэр
858,alles::PRN,быдӧс,цөм
859,alles::PRN,быдӧс,бүгд
860,ich::PRN,ме,би
861,du::PRN,тэ,чи
862,er::PRN,сiя,тэр
863,er::PRN,сiя,тэр хүн
864,wir::PRN,мийӧ,бид
865,ihr::PRN,ті,та нар
866,sie::PRN,нія,тэд
867,was::FPRN,мый,юу
868,wer::FPRN,кин,хэн
869,wo::FADV,кытӧн,хаа
870,wo::FADV,кытӧн,хаана
871,wohin::FADV,кытчӧ,хааш
872,wohin::FADV,кытчӧ,хаана
873,wie::FADV,дзик,яаж
874,wie::FADV,дзик,хэрхэн
875,warum::FADV,мыля,юунд
876,warum::FADV,мыля,яагаад
877,warum::FADV,мыйсянь,юунд
878,warum::FADV,мыйсянь,яагаад
879,wieviel::FNUM,мымда,хэдий
880,wieviel::FNUM,мымда,хэд
881,eins::NUM,ӧт,нэг
882,zwei::NUM,кык,хоёр
883,drei::NUM,куим,гурав
884,vier::NUM,нёль,дөрөв
885,fünf::NUM,вит,тав
886,sechs::NUM,квать,зургаа
887,sieben::NUM,сизим,долоо
888,acht::NUM,кыкьямыс,найм
889,neun::NUM,ӧкмыс,ес
890,zehn::NUM,дас,арав
891,elf::NUM,дасотік,арван нэг
892,zwölf::NUM,даскык,арван хоёр
893,zwanzig::NUM,кыкдас,хорь
894,dreißig::NUM,куимдас,гуч
895,vierzig::NUM,нёльдас,дөч
896,fünfzig::NUM,витдас,тавь
897,sechzig::NUM,кватьдас,жар
898,siebzig::NUM,сизимдас,дал
899,achtzig::NUM,кыкьямысдас,ная
900,neunzig::NUM,ӧкмысдас,ер
901,hundert::NUM,сто,зуу
902,tausend::NUM,тысяча,мянга
903,und::CNJ,и,ч
904,und::CNJ,и,болон
905,und::CNJ,да,ч
906,und::CNJ,да,болон
907,oder::CNJ,или,буюу
908,stehen::V,сулавны,зогсох
909,sitzen::V,пукавны,суух
910,liegen::V,куйлыны,хэвтэх
911,hängen::V,ӧшавны,өлгөөтэй байх
912,hängen::V,ӧшавны,дүүжлээтэй байх
913,werden::V,лоны,болох
914,passieren::V,аркмыны,тохиох
915,beginnen::V,петны,эхлэх
916,enden::V,-сь,дүүрэх
917,enden::V,бырны,дүүрэх
918,wechseln::V,вежсьыны,хувирах
919,aufgehen[Sonne]::V,петавны,мандах
920,untergehen[Sonne]::V,пуксьыны,жаргах
921,scheinen[Sonne]::V,югьявны,гэрэлтэх
922,donnern::V,гымавны,дуугарах
923,wehen::V,пӧлявны,салхилах
924,wehen::V,пӧлявны,хөөрөгдөх
925,strömen::V,киссьыны,гүйх
926,strömen::V,киссьыны,урсах
927,fließen::V,визывтны,урсах
928,sich drehen::V,бергавны,эргэлдэх
929,schwanken::V,кӧвьясьны,хэлбэлзэх
930,schwingen::V,дюттясьны,ганхах
931,schwingen::V,дюттясьны,хэлбэлзэх
932,fallen::V,усьны,унах
933,brennen::V,сотчыны,шатах
934,rauchen::V,тшынасьны,баагих
935,regnen::V,зэрны,бороо орно
936,gefrieren::V,гегдыны,хөлдөх
937,tauen::V,сывны,хайлах
938,schmelzen::V,сывны,уярах
939,trocknen::V,косьмыны,хатах
940,sieden::V,пизьны,буцлах
941,sieden::V,пизьны,даргилах
942,faulen::V,нёльзьыны,үжрэх
943,faulen::V,нёльзьыны,өмхийрөх
944,verfaulen::V,тӧрмыны,бээх
945,verfaulen::V,тӧрмыны,өгрөх
946,verfaulen::V,сiсьмыны,бээх
947,verfaulen::V,сiсьмыны,өгрөх
948,reißen::V,косясьны,цуурах
949,versinken::V,вӧйны,живэх
950,vergehen::V,мунны,нөгчих
951,vergehen::V,мунны,өнгөрөх
952,erscheinen::V,мыччисьны,гарах
953,erscheinen::V,мыччисьны,бултайх
954,verschwinden::V,ӧшны,далд орох
955,verschwinden::V,ӧшны,алга болох
956,sinken::V,ямны,татрах
957,sinken::V,ямны,доошлох
958,abnehmen::V,ямны,багасах
959,abnehmen::V,ямны,хорогдох
960,zunehmen::V,паськавны,ихсэх
961,steigen::V,лэбтiсьны,нэмэгдэх
962,wachsen::V,быдмыны,өсөх
963,wachsen::V,быдмыны,ургах
964,glänzen::V,свиттявны,гилгэнэх
965,glänzen::V,свиттявны,гилбэгнэх
966,funkeln::V,югйовтлыны,гялжах
967,funkeln::V,югйовтлыны,гялалзах
968,funkeln::V,югйӧв-керны,гялжах
969,funkeln::V,югйӧв-керны,гялалзах
970,lärmen::V,чавзыны,шуугих
971,läuten::V,диньгыны,цохих
972,klingeln::V,силькӧтны,хонхдох
973,klingeln::V,силькӧтны,дуугарах
974,klirren::V,жольӧтны,хангир жингэр хийх
975,brausen::V,гуасьны,бургилах
976,rauschen::V,кышӧтны,сэржигнэх
977,klingen::V,горавны,хангинах
978,bellen::V,увтны,хуцах
979,bellen::V,вувтны,хуцах
980,heulen::V,уннявны,улих
981,blasen::V,пӧлявны,үлзэх
982,pfeifen::V,пиксыны,исгэрэх
983,schreien::V,айзыны,хашгирах
984,stöhnen::V,ойзыны,ёолох
985,stöhnen::V,ойзыны,гэнгэнэх
986,stöhnen::V,ружтыны,ёолох
987,stöhnen::V,ружтыны,гэнгэнэх
988,zittern::V,легьявны,дагжих
989,leben::V,овны,амьдрах
990,geboren werden::V,шогмыны,төрөх
991,atmen::V,лолавны,амьсгалах
992,trinken::V,юны,уух
993,essen::V,сёйны,идэх
994,schlucken::V,ньылавны,залгих
995,müde werden::V,мыдзны,ядрах
996,einschlafen::V,ланьтны,унтчих
997,schlafen::V,узьны,унтах
998,aufwachen::V,саймыны,сэрэх
999,aufwachen::V,пальмыны,сэрэх
1000,aufstehen::V,сувтны,босох
1001,sich erholen::V,шоччисьлыны,амрах
1002,krank werden::V,моржитны,өвдөж эхлэх
1003,krank sein::V,шогавны,өвдөх
1004,krank sein::V,визьӧтны,өвдөх
1005,schmerzen::V,висьны,өвдөх
1006,schmerzen::V,висьны,шархирах
1007,husten::V,кашляйтны,ханиах
1008,genesen::V,бурдны,засрах
1009,sterben::V,кувны,үхэх
1010,sterben::V,кувны,нас барах
1011,umkommen::V,вийсьыны,үхэх
1012,sich bewegen::V,локны,хөдлөх
1013,sich bewegen::V,ветлӧтны,хөдлөх
1014,sich rühren::V,вӧрзьӧтчыны,хөдлөх
1015,sich erheben::V,сувтны,босох
1016,sich setzen::V,пуксьыны,суух
1017,hinfallen::V,пӧрласьны,ойчих
1018,laufen::V,мунны,явган явах
1019,schreiten::V,тальччавны,алхах
1020,spazierengehen::V,котрасьны,зугаалах
1021,eilen::V,тэрмасьны,хурдлах
1022,sich beeilen::V,тэрмасьны,яарах
1023,sich beeilen::V,тэрмасьны,шамдах
1024,sausen::V,вирдавны-котӧртны,давхих
1025,springen::V,чеччавны,харайх
1026,springen::V,чеччавны,дэвхрэх
1027,klettern::V,кышасьны,авирах
1028,schaukeln::V,чурликасьны,ганхалзах
1029,kriechen::V,кыскасьны-мунны,мөлхөх
1030,schwimmen::V,вартчыны,сэлэх
1031,tauchen::V,сунгисьны ваӧ,шунгах
1032,rudern::V,сынны,сэлүүрдэх
1033,fahren::V,мунны,явах
1034,fliegen::V,лэбавны,нисэх
1035,gehen::V,мунны,явах
1036,weggehen::V,мунны,явах
1037,abfahren::V,иньдӧтчыны,одох
1038,abfahren::V,иньдӧтчыны,хөдлөх
1039,abfahren::V,мунны,одох
1040,abfahren::V,мунны,хөдлөх
1041,anhalten::V,сувтны,зогсох
1042,hineingehen::V,пырны,орох
1043,eintreten::V,пырны,орох
1044,kommen::V,локны,ирэх
1045,ankommen::V,локны,хүрэх
1046,zurückkommen::V,бертны,харих
1047,zurückkommen::V,бертны,буцаж ирэх
1048,zurückkommen::V,панӧвтсьыны,харих
1049,zurückkommen::V,панӧвтсьыны,буцаж ирэх
1050,bleiben::V,кольччыны,үлдэх
1051,warten::V,видзчисьны,хүлээх
1052,erwarten::V,видзчисьны,хүлээх
1053,suchen::V,кошшыны,эрэх
1054,suchen::V,кошшыны,бэдрэх
1055,finden::V,адззыны,олох
1056,versuchen::V,пондыны,оролдох
1057,versuchen::V,пондӧтны,оролдох
1058,vorbereiten::V,лӧсьӧтны,бэлтгэх
1059,lieben::V,милуйтны,янаглах
1060,mögen::V,радейтны,таалах
1061,lachen::V,серавны,инээх
1062,rühren::V,сьӧлӧм вӧрзьӧтны,сэтгэл уяруулах
1063,weinen::V,горзыны,уйлах
1064,schimpfen::V,видчыны,хараах
1065,sich ärgern::V,лёкавны,уурлах
1066,sich fürchten::V,повны,айх
1067,fürchten::V,повны,айх
1068,fliehen::V,пышшыны,зугтах
1069,fliehen::V,пышшыны,гүйж очих
1070,flüchten::V,пышшыны,оргох
1071,sehen::V,адззыны,үзэх
1072,anschauen::V,видзӧтны,харах
1073,ansehen::V,видзӧтны,харах
1074,hören::V,кывны,дуулах
1075,zuhören::V,кывзыны,чагнах
1076,probieren::V,пешлыны,амсаж үзэх
1077,riechen::V,дукавны,үнэрлэх
1078,fühlen::V,кывны,мэдрэх
1079,scheinen::V,декуйтчыны,шиг үзэгдэх
1080,zu sehen sein::V,тыдавны,үзэгдэх
1081,zu sehen sein::V,тыдавны,харагдах
1082,vernehmen::V,тӧдмавны,дуулах
1083,frieren::V,гегдыны,даарах
1084,tun::V,керны,хийх
1085,tun::V,керны,үйлдэх
1086,können::V,вермыны,болох
1087,wollen::V,мӧдны,хүсэх
1088,anfangen::V,петны,эхлэх
1089,beenden::V,ештӧтны,дуусгах
1090,beenden::V,керыштны,дуусгах
1091,aufhören::V,дугдыны,болих
1092,aufhören::V,дугдыны,зогсох
1093,gelingen::V,шогмыны,бүтэх
1094,geraten::V,мыччисьны,илрэх
1095,öffnen::V,осьтны,нээх
1096,öffnen::V,осьтны,тайлах
1097,schließen::V,пӧднавны,хаах
1098,stellen::V,сувтӧтны,тавих
1099,stellen::V,сувтӧтны,босгох
1100,setzen::V,пуксьӧтны,суулгах
1101,legen::V,пуктыны,хийх
1102,legen::V,пуктыны,тавих
1103,berühren::V,вӧрзьӧтны,шүргэх
1104,verbinden::V,йитны,залгах
1105,bedecken::V,вевттьыны,бүрэх
1106,aufhängen::V,ӧшӧтны,өлгөх
1107,aufhängen::V,ӧшӧтны,дүүжлэх
1108,anzünden::V,ӧзтыны,асаах
1109,anzünden::V,ӧзтыны,ноцоох
1110,aufheben::V,лэбтыны,өргөх
1111,zurücklassen::V,кольны,орхих
1112,zurücklassen::V,кольны,үлдээх
1113,verlieren::V,ӧштыны,гээх
1114,fallen lassen::V,уськӧтны,унагах
1115,machen::V,керны,хийх
1116,machen::V,керны,гаргах
1117,herstellen::V,вӧчны,бүтээх
1118,bauen::V,строитны,барих
1119,reparieren::V,вочны,засах
1120,reparieren::V,вочны,сэлбэх
1121,verbessern::V,бурсьӧтны,засах
1122,verbessern::V,бурсьӧтны,сайжруулах
1123,ändern::V,вежны,өөрчлөх
1124,graben::V,гарйыны,малтах
1125,beugen::V,кусіньтны,бөгтийлгөх
1126,biegen::V,чукыльтыштны,матах
1127,biegen::V,чукыльтыштны,муруйлгах
1128,drehen::V,бергӧтны,эргүүлэх
1129,wenden::V,бергӧтны,эргүүлэх
1130,umdrehen::V,бергӧтны,хөрвүүлэх
1131,heben::V,лэбтыны,өргөх
1132,hochheben::V,лэбтыны,өргөх
1133,ergreifen::V,кватитны,атгах
1134,halten::V,видзны,барих
1135,drücken::V,личкыны,дарах
1136,schieben::V,тойлавны,түлхэх
1137,kratzen::V,шаркӧтны,хусах
1138,kratzen::V,шаркӧтны,маажих
1139,lecken::V,нювны,долоох
1140,beißen::V,йирны,зуух
1141,beißen::V,йирны,хазах
1142,abreißen::V,орӧтны,таслах
1143,abschneiden::V,шӧрыштны,тайрах
1144,abschneiden::V,вундыштны,тайрах
1145,binden::V,гӧрдззыны,боох
1146,binden::V,гӧрдззыны,хүлэх
1147,stecken::V,мӧртны,шаах
1148,stecken::V,мӧртны,шигтгэх
1149,brechen::V,жугдыны,хугалах
1150,klopfen::V,зукӧтны,цохих
1151,klopfen::V,зукӧтны,тогших
1152,hauen::V,желльыны,дэлдэх
1153,kleben::V,лякӧтны,наах
1154,reiben::V,зыртны,нухах
1155,reiben::V,зыртны,нидчих
1156,streichen::V,мавтны,нялах
1157,streichen::V,мавтны,түрхэх
1158,schleifen::V,кыскыны,билүүдэх
1159,schleifen::V,кыскыны,гуранздах
1160,schneiden::V,вундавны,огтлох
1161,rütteln::V,шатлавны,холхнулах
1162,schütteln::V,зыбӧтны,сэгсрэх
1163,schwenken::V,ӧвтны,дэвэх
1164,schwenken::V,ӧвтны,даллах
1165,schwenken::V,макайтны,дэвэх
1166,schwenken::V,макайтны,даллах
1167,schütten::V,кисьтны,цутгах
1168,schütten::V,кисьтны,аягалах
1169,füllen::V,тыртны,дүүргэх
1170,füllen::V,тырсьӧтны,дүүргэх
1171,einwickeln::V,тубны,боох
1172,einwickeln::V,тубны,ороох
1173,tragen::V,новйӧтны,авчрах
1174,schleppen::V,кыскыны,чирэх
1175,ziehen::V,кыскыны,татах
1176,aufbewahren::V,видзны,хадгалах
1177,werfen::V,шентывлыны,хаях
1178,werfen::V,шентывлыны,шидэх
1179,fangen::V,кутны,барих
1180,packen::V,кутасьны,шүүрэх
1181,packen::V,кватитны,шүүрэх
1182,verstecken::V,дзебны,нуух
1183,teilen::V,торйӧтны,хуваах
1184,schicken::V,иньдыны,илгээх
1185,schicken::V,иньдыны,явуулах
1186,bringen::V,вайны,авчрах
1187,bringen::V,вайны,аваачих
1188,hinzufügen::V,содтыны,нэмэх
1189,bekommen::V,получитны,хүлээн авах
1190,erhalten::V,получитны,хүлээн авах
1191,nehmen::V,босьтны,авах
1192,wählen::V,бӧрйыны,сонгох
1193,auswählen::V,бӧрйыны,шилэх
1194,bewahren::V,видзны,гамнах
1195,behindern::V,падтыны,саад хийх
1196,behindern::V,падтыны,тотгор болох
1197,verderben::V,изводавны,эвдэх
1198,beschädigen::V,паздыны,гэмтээх
1199,zerbrechen::V,паздыны,хагалах
1200,zerbrechen::V,паздыны,хага цохих
1201,zerreißen::V,косявны,урах
1202,zerstören::V,паздыны,эвдэх
1203,zerstören::V,паздыны,сүйтгэх
1204,verbrennen::V,сотны,шатаах
1205,geben::V,сетны,өгөх
1206,reichen::V,сетны,өгөх
1207,reichen::V,сетны,дамжуулах
1208,schenken::V,козьнавны,бэлэглэх
1209,versprechen::V,кӧсйыны,амлах
1210,wünschen::V,бурсьыны,ерөөх
1211,loben::V,ошкыны,магтах
1212,loben::V,ошкыны,сайшаах
1213,küssen::V,окавны,озох
1214,küssen::V,окавны,үнсэх
1215,wiegen::V,тюттьӧтны,бүүвэйлэх
1216,zudecken::V,вевттьыны,хучих
1217,zudecken::V,вевттьыны,бүтээх
1218,wecken::V,саймӧтны,сэрээх
1219,zeigen::V,мыччавны,үзүүлэх
1220,führen::V,нуӧтны,хөтлөх
1221,lehren::V,велӧтны,заах
1222,unterrichten::V,велӧтны,сургах
1223,aufziehen::V,быдтыны,өсгөх
1224,aufziehen::V,быдтыны,хүмүүжүүлэх
1225,leiten::V,юравны,удирдах
1226,leiten::V,веськӧтлыны,удирдах
1227,antreiben::V,тэрмӧтны,шамдуулах
1228,lassen::V,-ӧтыны,-уулах
1229,einladen::V,корны,залах
1230,vereinigen::V,ӧтувтны,нэгтгэх
1231,vereinigen::V,ӧтувтны,хамтруулах
1232,vereinigen::V,ӧтлаавны,нэгтгэх
1233,vereinigen::V,ӧтлаавны,хамтруулах
1234,besuchen::V,пыравлыны,зочлох
1235,treffen::V,пантавны,учрах
1236,treffen::V,пантавны,дайралдах
1237,sich versammeln::V,ӧксьыны,хуралдах
1238,spielen::V,орсны,наадах
1239,singen::V,сьывны,дуулах
1240,tanzen::V,йӧктыны,бүжиглэх
1241,sich trennen::V,торьясьны,салах
1242,verlassen::V,кольны,хаях
1243,retten::V,мынтны,гэтэлгэх
1244,bewachen::V,смекайтны,сахих
1245,schützen::V,дорйыны,хамгаалах
1246,verteidigen::V,дорйыны,хамгаалах
1247,sich schlagen::V,тышкасьны,зодолдох
1248,schießen::V,лыйны,харвах
1249,schießen::V,лыйны,буу буудах
1250,siegen::V,вермыны,ялах
1251,ärgern::V,лӧгӧтны,уурлуулах
1252,ärgern::V,лӧгӧтны,уур хүргэх
1253,schlagen::V,базнитны,цохих
1254,treten::V,чужьявны,өшиглөх
1255,stechen::V,бытшкыны,хатгах
1256,stoßen::V,тапкыны,ёврох
1257,stoßen::V,тапкыны,нудрах
1258,stoßen::V,тойыштны,ёврох
1259,stoßen::V,тойыштны,нудрах
1260,stehlen::V,гусявны,хулгайлах
1261,stören::V,костіавны,саад болох
1262,belästigen::V,назыляйтны,зовоох
1263,belästigen::V,назыляйтны,амраахгүй байх
1264,verbergen::V,дзебны,нуух
1265,verbergen::V,дзебны,далдлах
1266,täuschen::V,бӧбӧтны,мэхлэх
1267,täuschen::V,пӧрьявны,мэхлэх
1268,betrügen::V,муклачитны,хуурах
1269,töten::V,вийны,алах
1270,wohnen::V,овны,суух
1271,wohnen::V,овны,амьдрах
1272,arbeiten::V,уджавны,ажиллах
1273,arbeiten::V,уджавны,хөдөлмөрлөх
1274,sammeln::V,ӧктыны,түүх
1275,sammeln::V,ӧктыны,хураах
1276,pflücken::V,судзлавны,түүх
1277,jagen::V,вӧравны,агнах
1278,jagen::V,вӧравны,гөрөөлөх
1279,fischen::V,чериавны,загасчлах
1280,fischen::V,чериавны,загас барих
1281,fassen::V,кутны,барих
1282,hüten::V,вердны,маллах
1283,hüten::V,вердны,хариулах
1284,hüten::V,йирсьӧтны,маллах
1285,hüten::V,йирсьӧтны,хариулах
1286,treiben::V,вашӧтны,туух
1287,anbinden::V,кӧртавны,уях
1288,füttern::V,вердны,тэжээх
1289,melken::V,высьтыны,саах
1290,melken::V,чилькӧтны,саах
1291,hacken::V,керавны,цавчих
1292,gießen::V,киськавны,услах
1293,reifen::V,кисьмыны,боловсрох
1294,zubereiten::V,лӧсьӧтны,бэлдэх
1295,kochen::V,пуны,чанах
1296,backen::V,пӧжавны,жигнэх
1297,braten::V,жаритны,шарах
1298,braten::V,жаритны,хайрах
1299,umrühren::V,соравны,хутгах
1300,stricken::V,домавны,нэхэх
1301,stricken::V,домавны,сүлжих
1302,nähen::V,вурны,оёх
1303,färben::V,краситны,будах
1304,reinigen::V,весӧтны,арилгах
1305,reinigen::V,весӧтны,цэвэрлэх
1306,waschen::V,пеславны,угаах
1307,abwischen::V,чышкыны,арчих
1308,spülen::V,гывьявны,зайлах
1309,fegen::V,чышкыны,хамах
1310,fegen::V,чышкыны,шүүрдэх
1311,kehren::V,чышкыны,шүүрдэх
1312,kehren::V,чышкыны,туужуудах
1313,baden::V,купайтчыны ,усанд орох
1314,sich waschen::V,миссьыны,биеэ угаах
1315,ausziehen::V,гыжтӧтны,тайлах
1316,ausziehen::V,пӧрччавны,тайлах
1317,anziehen::V,пасьтавны,өмсөх
1318,sich anziehen::V,пасьтасьны,хувцаслах
1319,kämmen::V,сынавны,самнах
1320,schmücken::V,баситны,гоёх
1321,schmücken::V,баситны,чимэх
1322,sagen::V,висьтавны,гэх
1323,sagen::V,висьтавны,хэлэх
1324,sprechen::V,шуны,ярих
1325,sprechen::V,шуны,өгүүлэх
1326,reden::V,баитны,хэлэх
1327,reden::V,баитны,хөөрөлдөх
1328,sich unterhalten::V,сёрнитны,ярилцах
1329,fragen::V,юавны,асуух
1330,bitten::V,корны,гуйх
1331,erzählen::V,висьтавны,өгүүлэх
1332,mitteilen::V,висьтавны,дуулгах
1333,mitteilen::V,висьтавны,мэдээлэх
1334,nennen::V,нимтны,нэрлэх
1335,rufen::V,китсавны,дуудах
1336,rufen::V,корны,дуудах
1337,rufen::V,чукӧстны,дуудах
1338,prahlen::V,ошшасьны,бардах
1339,prahlen::V,ошшасьны,сайрхах
1340,übersetzen::V,вуджӧтны,орчуулах
1341,denken::V,чайтны,санах
1342,glauben::V,веритны,итгэх
1343,bemerken::V,казявны,ажих
1344,bemerken::V,казявны,ажиглах
1345,erkennen::V,тӧдсавны,таних
1346,begreifen::V,вежӧртны,ойлгох
1347,verstehen::V,кывны,мэдэж авах
1348,lernen::V,велӧтчыны,сурах
1349,wissen::V,тӧдны,мэдэх
1350,sich erinnern an::V,касьтывны,дурсах
1351,vergessen::V,вунӧтны,мартах
1352,messen::V,меряйтны,хэмжих
1353,zählen::V,лыддьыны,тоолох
1354,rechnen::V,лыддьыны,тооцоох
1355,lesen::V,лыддьӧтны,унших
1356,zeichnen::V,гижмавны,дүрслэн бичих
1357,schreiben::V,гижны,бичих
1358,besitzen::V,лоны,эзэмших
1359,kaufen::V,небны,худалдан авах
1360,verkaufen::V,вузавны,худалдах
1361,bezahlen::V,вештыны,төлөх
1362,zahlen::V,вештыны,төлөх
1363,ertragen::V,терпитны,тэсэх
1364,Insel::N,,арал
1365,Menge::N,,тоо
1366,Gewalt::N,,хүчирхэх
1367,Alter::N,,нас
1368,richtig::A,,зөв
1369,richtig::A,,зүйтэй
1370,wahr::A,,үнэн
1371,wahr::A,,жинхэнэ
1372,berühmt::A,,цуутай
1373,berühmt::A,,алдартай
1374,allein::ADV,,ганцаараа
1375,rennen::V,,гүйх
1376,malen::V,,зурах
1377,beherrschen::V,,эзэмших
