,Concept_ID,myv,ab
728,gestern::ADV,исяк,иацы
729,einst::ADV,весть,зны
730,einst::ADV,зярдо-бути,зны
731,damals::ADV,сестэ,усҟан
732,danach::ADV,мейле,нас
733,danach::ADV,седе мейле,нас
734,vorher::ADV,васняяк,уаанӡа
735,zuerst::ADV,васня,азнаказы
736,zuerst::ADV,васня,аҧхьа
737,einmal::ADV,весть,зны
738,manchmal::ADV,лиясто,зны-зынла
739,oft::ADV,сеетьстэ,лассы-лассы
740,immer::ADV,свал,енагь
741,immer::ADV,свал,еснагь
742,niemals::ADV,а зярдояк,ианакəызаалак
743,hier::ADV,тесэ,ара
744,hier::ADV,тесэ,абра
745,hier::ADV,тесэ,араҟа
746,hierhin::ADV,тей,ара
747,hierhin::ADV,тей,араҟа
748,von hier::ADV,тестэ,арантә
749,dort::ADV,тосо,уа
750,dorthin::ADV,тов,уахь
751,dorthin::ADV,тов,анахь
752,geradeaus::ADV,витьстэ,ишиашоу
753,vorwärts::ADV,икелев,ҕхьаҟа
754,rückwärts::ADV,мекев,шьҭахьла
755,zurück::ADV,мекев,шьҭахьҟа
756,unten::ADV,ало,лбаа
757,hinab::ADV,алов,алада
758,oben::ADV,вере,хыхь
759,hinauf::ADV,верев,аҩада
760,überall::ADV,эрьва косо,зегьынцьара
761,nicht::ADV,а,-м
762,ein wenig::ADV,аламошка,ҕыҭк
763,kaum::ADV,ансяк,аарлаҳәа
764,kaum::ADV,ансяк,афергьҳәа
765,sehr::ADV,пек,даара
766,sehr::ADV,вельть,даара
767,so::ADV,истя,ас
768,so::ADV,истя,абас
769,noch::ADV,таго,макьана
770,nur::ADV,ансяк,заҵәык
771,schon::ADV,уш,уажәшьҭа
772,schon::ADV,уш,аиҳа ипоу
773,wieder::ADV,таго,ҿыц
774,wieder::ADV,таго,дырҩегь
775,wieder::ADV,таго,дырҩегьых
776,vergebens::ADV,стяко,баша
777,vor::PRP,икеле,аҕхьа
778,hinter::PRP,вельде,нхыҵ
779,unter::PRP,ало,амҵа
780,unter::PRP,ало,амҵан
781,durch::PRP,пачк,
782,neben::PRP,вакссо,ааигуара
783,zwischen::PRP,ютксо,абжьара
784,wegen::PRP,кис,-иззы
785,wegen::PRP,кис,-ҟнытә
786,wegen::PRP,коряс,-иззы
787,wegen::PRP,коряс,-ҟнытә
788,wegen::PRP,кувалт,-иззы
789,wegen::PRP,кувалт,-ҟнытә
790,dies::PRN,те,ари
791,dies::PRN,те,абри
792,das::PRN,те,Абни
793,das::PRN,те,убри
794,das::PRN,тона,Абни
795,das::PRN,тона,убри
796,alles::PRN,весе,зегьы
797,alles::PRN,весемесь,зегьы
798,ich::PRN,мон,са
799,ich::PRN,мон,сара
800,du::PRN,тон,бара
801,er::PRN,сон,иара
802,wir::PRN,минь,ҳара
803,ihr::PRN,тынь,шәара
804,sie::PRN,сынь,дара
805,was::FPRN,мезе,
806,wer::FPRN,ки,дарбан
807,wo::FADV,косо,иабыкуу
808,wo::FADV,косо,аба-
809,wo::FADV,косо,ахь-
810,wohin::FADV,ков,иабыкуу
811,wohin::FADV,ков,аба-
812,wohin::FADV,ков,ахь-
813,wohin::FADV,козо,иабыкуу
814,wohin::FADV,козо,аба-
815,wohin::FADV,козо,ахь-
816,wie::FADV,кода,-шҕа
817,warum::FADV,мекс,избан
818,wieviel::FNUM,зяро,заҟа
819,eins::NUM,вейке,акы
820,eins::NUM,вейке,аӡәы
821,zwei::NUM,кавто,ҩба
822,drei::NUM,колмо,хҕа
823,vier::NUM,ниле,ҕшьба
824,fünf::NUM,вете,хəба
825,sechs::NUM,кото,фба
826,sieben::NUM,сисем,Бжьба
827,acht::NUM,кавксо,ааба
828,neun::NUM,вейксэ,жәба
829,zehn::NUM,кемень,жәаба
830,elf::NUM,кевейкее,жәеизатәи
831,zwölf::NUM,кемгавтово,жәаҩа
832,zwanzig::NUM,комсь,ҩажәа
833,dreißig::NUM,колоньгемень,ҩажәижәабатәи
834,vierzig::NUM,ниленьгемень,ҩынҩажәа
835,fünfzig::NUM,ведьгемень,ҩынҩажәеижәаба
836,sechzig::NUM,кодгемень,хынҩажәа
837,siebzig::NUM,сизьгемень,хынҩажәижәаба
838,achtzig::NUM,кавксоньгемень,ҕшьынҩажәа
839,neunzig::NUM,вейксэньгемень,ҕшьынҩажәижәаба
840,hundert::NUM,сядо,шәкы
841,tausend::NUM,тыща,зқьы
842,und::CNJ,ды,-и
843,oder::CNJ,или,ма
844,stehen::V,аштемс стядо,агылазаара
845,sitzen::V,аштемс озадо,атəара
846,sitzen::V,аштемс озадо,атəа(заа)ра
847,liegen::V,мадезь аштемс,аиара
848,hängen::V,нурьгемс,акнаҳара
849,werden::V,арамс,аҟалара
850,passieren::V,лисэмс,аҟалара
851,beginnen::V,ушодомс,алагара
852,enden::V,лоткамс,алгара
853,wechseln::V,полавтнемс,аҽыҧсахра
854,aufgehen[Sonne]::V,лисемс,агылара
855,aufgehen[Sonne]::V,лисемс,ахашлара
856,aufgehen[Sonne]::V,лисемс,аҩаҵхахара
857,aufgehen[Sonne]::V,стямс,агылара
858,aufgehen[Sonne]::V,стямс,ахашлара
859,aufgehen[Sonne]::V,стямс,аҩаҵхахара
860,untergehen[Sonne]::V,валгомс,аҭашəара
861,scheinen[Sonne]::V,валдомтомс,акаҧхара
862,donnern::V,цярномс,адыдра
863,donnern::V,галдордомс,адыдра
864,wehen::V,пувамс,асра
865,strömen::V,чудемс,акаҭəара
866,fließen::V,чудемс,ацара
867,sich drehen::V,велямс,ахагьежьра
868,schwanken::V,лыкамс,аҵысра
869,schwanken::V,якамс,аҵысра
870,schwingen::V,нурсемс,ахызазара
871,schwingen::V,нурсемс,акьаандара
872,schwingen::V,лыкамс,ахызазара
873,schwingen::V,лыкамс,акьаандара
874,fallen::V,прамс,акаҳара
875,fallen::V,сяворемс,акаҳара
876,brennen::V,паломс,абылра
877,rauchen::V,качадомс,ахылҵра
878,regnen::V,пиземс,аура
879,gefrieren::V,кельмемс,аҵаара
880,tauen::V,соламс,аӡҭра
881,schmelzen::V,соламс,ақəӡыҭра
882,schmelzen::V,соламс,аҭəара
883,trocknen::V,коськемс,абара
884,sieden::V,лакамс,ашра
885,sieden::V,пиксемс,ашра
886,faulen::V,наксадомс,абаара
887,verfaulen::V,наксадомс,абаара
888,verfaulen::V,наксадомс,аилашра
889,reißen::V,сезневемс,аҧжəара
890,versinken::V,ваямс,аӡааҟəрылара
891,vergehen::V,ютамс,ацара
892,erscheinen::V,лисемс,ацəырҵра
893,verschwinden::V,ёмамс,аҵашəкəара
894,sinken::V,явамс,атəара
895,sinken::V,явамс,алаҟəра
896,abnehmen::V,киремемс,ацӡаара
897,abnehmen::V,киремемс,аиҵалара
898,zunehmen::V,ламолгадомс,аҽырҭбаара
899,zunehmen::V,ламолгадомс,аиҵыҵра
900,zunehmen::V,ламолгадомс,арацəахара
901,zunehmen::V,раштамс,аҽырҭбаара
902,zunehmen::V,раштамс,аиҵыҵра
903,zunehmen::V,раштамс,арацəахара
904,steigen::V,куземс,азҳара
905,steigen::V,куземс,ашьҭыҵра
906,steigen::V,куземс,адухара
907,steigen::V,куземс,ацлара
908,steigen::V,кепсевемс,азҳара
909,steigen::V,кепсевемс,ашьҭыҵра
910,steigen::V,кепсевемс,адухара
911,steigen::V,кепсевемс,ацлара
912,wachsen::V,касомс,азҳара
913,glänzen::V,цитнемс,ацыр-цырра
914,glänzen::V,цитнемс,ацыҩ-цыҩра
915,glänzen::V,цитнемс,аказказра
916,funkeln::V,пиндолдомс,ашап-шапра
917,funkeln::V,пиндолдомс,ацым-цымра
918,funkeln::V,цивтёрдомс,ашап-шапра
919,funkeln::V,цивтёрдомс,ацым-цымра
920,lärmen::V,шалномс,ашьҭыбжьгара
921,lärmen::V,шалномс,аҕьҕьаҳәа аилалара
922,läuten::V,гайгезевемс,аҵəҵəасра
923,klingeln::V,чавомс баягас,аҵəҵəасра
924,klirren::V,калдордомс,ахьархьарра
925,klirren::V,калдордомс,архьархьарра
926,klirren::V,кальцяемс,ахьархьарра
927,klirren::V,кальцяемс,архьархьарра
928,brausen::V,лакамс,аилаҽҽара
929,brausen::V,лакамс,еилашуера
930,rauschen::V,лажномс,
931,klingen::V,гайгемс,агара
932,klingen::V,гайгемс,ашьҭыбжь гара
933,bellen::V,онгомс,ашра
934,heulen::V,урномс,ауура
935,blasen::V,пувамс,аҭəҳəара
936,pfeifen::V,вешкемс,ашəшəра
937,schreien::V,пижнемс,аҳəҳəара
938,schreien::V,пижнемс,ахəаара
939,schreien::V,пижнемс,аҟаара
940,stöhnen::V,кувсемс,ақьра
941,zittern::V,тарномс,аҵыс-ҵысра
942,leben::V,эрямс,аҟазаара
943,geboren werden::V,чачомс,Аира
944,atmen::V,лексемс,аҕсыҕ лагаҩагара
945,trinken::V,симемс,ажəра
946,essen::V,ярсамс,акрыфара
947,schlucken::V,нилемс,албаадара
948,schlucken::V,порнемс,албаадара
949,müde werden::V,сиземс,ааҕсара
950,einschlafen::V,матедевемс,ацəара
951,schlafen::V,удомс,ацəазаара
952,aufwachen::V,сыргоземс,аҿыхара
953,aufstehen::V,стямс,Агəылҵра
954,sich erholen::V,оймсемс,аҧсшьара
955,krank werden::V,сэредезевемс,ачмазаҩхара
956,krank sein::V,сэредемс,аҳəарҧсарра
957,schmerzen::V,сэредемс,ахьра
958,husten::V,козомс,аимҳәара
959,genesen::V,пичкамс,абзиахара
960,genesen::V,пичкамс,аӷəӷəахара
961,sterben::V,куломс,аҧсра
962,umkommen::V,чавовомс,аҭахара
963,umkommen::V,ёмамс,аҭахара
964,sich bewegen::V,шаштомс,аиҭаҵра
965,sich rühren::V,сыргамс,ақəацара
966,sich erheben::V,куземс,аҩагылара
967,sich setzen::V,озамс,атəара
968,hinfallen::V,прамс,акаҳара
969,hinfallen::V,сяворемс,акаҳара
970,laufen::V,якамс,аныҟəара
971,schreiten::V,эскелямс,ашьаҿа еихгара
972,schreiten::V,молемс,ашьаҿа еихгара
973,spazierengehen::V,якамс,анеи-ааира
974,eilen::V,эрзкалемс,аццакра
975,eilen::V,капшамс,аццакра
976,sich beeilen::V,капшамс,аццакра
977,sausen::V,ливтямс,аҧырра
978,sausen::V,ливтямс,иҭрысны
979,sausen::V,ливтямс,ишьҭҟьаны ацара
980,rennen::V,чийнемс,аҩра
981,rennen::V,ардтнемс,аҩра
982,springen::V,кирнявтнемс,аҧара
983,klettern::V,куземс,ақəлара
984,schaukeln::V,нурямс,аҟəараҟəанҽара
985,kriechen::V,ёзмолдомс,аҳəазара
986,schwimmen::V,уемс,аӡсара
987,tauchen::V,чопавтомс,ахəӡааҵəира
988,tauchen::V,чопавтнемс,ахəӡааҵəира
989,rudern::V,миледемс,аҵшьра
990,fahren::V,ардомс,акала
991,fliegen::V,ливтямс,аҧырра
992,gehen::V,туемс,аиҭаҵра
993,gehen::V,молемс,аиҭаҵра
994,weggehen::V,туемс,ацара
995,abfahren::V,туемс,адəықəлара
996,abfahren::V,туемс,ацара
997,anhalten::V,лоткамс,ааныргылара
998,hineingehen::V,совамс,аҭалара
999,eintreten::V,совамс,аҩналара
1000,eintreten::V,эскельдямс,аҩналара
1001,kommen::V,самс,аара
1002,kommen::V,самс,ааира
1003,ankommen::V,самс,ааира
1004,ankommen::V,самс,аара
1005,ankommen::V,самс,анеира
1006,ankommen::V,пачкодемс,ааира
1007,ankommen::V,пачкодемс,аара
1008,ankommen::V,пачкодемс,анеира
1009,zurückkommen::V,велявтомс,азыхынҳəра
1010,bleiben::V,кадовомс,аанхара
1011,bleiben::V,кадовомс,анхара
1012,bleiben::V,кадовомс,аангылара
1013,warten::V,учомс,азҧшзаара
1014,erwarten::V,учомс,азҧшра
1015,suchen::V,вешнемс,ашьҭазаара
1016,finden::V,муемс,аҧшаара
1017,versuchen::V,варштамс,аҽазкра
1018,vorbereiten::V,анокстамс,армазеира
1019,lieben::V,вечкемс,абзиабара
1020,mögen::V,вечкемс,агəаҧхара
1021,lachen::V,пейдемс,аччара
1022,rühren::V,токамс седейс,арҵəуара
1023,weinen::V,авардемс,аҵəуара
1024,schimpfen::V,сёвномс,ацəҳара
1025,sich ärgern::V,кежиявтнемс,агəаара
1026,sich fürchten::V,пелемс,аӡыӡара
1027,fürchten::V,пелемс,ацəшəара
1028,fliehen::V,оргодемс,абналара
1029,fliehen::V,оргодемс,ацəцара
1030,flüchten::V,ворьгодемс,абналара
1031,flüchten::V,ворьгодемс,ацəцара
1032,flüchten::V,чадомс,абналара
1033,flüchten::V,чадомс,ацəцара
1034,sehen::V,неемс,абара
1035,anschauen::V,ваномс,ахəаҧшра
1036,ansehen::V,ваномс,ахəаҧшра
1037,hören::V,марямс,аҳара
1038,zuhören::V,кунсоломс,азыӡырҩра
1039,probieren::V,варшамс,аҧышəара
1040,riechen::V,никсемс,афыҩра
1041,fühlen::V,марямс,анырра
1042,fühlen::V,марямс,ацәакырра
1043,scheinen::V,марявомс,шәа
1044,scheinen::V,марявомс,аацәырҵа
1045,zu sehen sein::V,неявомс,
1046,vernehmen::V,марямс,аҳара
1047,frieren::V,кельмемс,ашəра
1048,frieren::V,кельмемс,аҵаара
1049,tun::V,теемс,аҟаҵара
1050,können::V,маштомс,алшара
1051,wollen::V,бажамс,аҭахра
1052,anfangen::V,кармамс,алагара
1053,beenden::V,прядомс,алгара
1054,aufhören::V,лоткамс,аҟəыҵра
1055,gelingen::V,удаламс,аура
1056,gelingen::V,удаламс,аманшəалахара
1057,gelingen::V,удаламс,алҵра
1058,geraten::V,лисемс,нзаарын
1059,öffnen::V,панжомс,аартра
1060,schließen::V,пекстамс,аркра
1061,schließen::V,сёлгомс,аркра
1062,schließen::V,конямс,аркра
1063,stellen::V,аравтомс,аргылара
1064,setzen::V,ойсевтемс,артəара
1065,setzen::V,озавтнемс,артəара
1066,legen::V,путомс,ақəҵара
1067,berühren::V,токамс,акьысра
1068,berühren::V,токамс,алакьысра
1069,verbinden::V,содомс,аҿаҳəара
1070,bedecken::V,вельтямс,ақəршəра
1071,aufhängen::V,понгавтомс,акнаҳара
1072,anzünden::V,кирвастемс,аркра
1073,aufheben::V,кепедемс,ашьҭыхра
1074,zurücklassen::V,кадомс,аныжьра
1075,verlieren::V,ёмавтомс,ацəыӡра
1076,fallen lassen::V,правтомс,ацəкаҳара
1077,machen::V,теемс,ачаҧара
1078,herstellen::V,анокстамс,аиҵдара
1079,bauen::V,путомс,аргылара
1080,reparieren::V,витемс,арҽеира
1081,verbessern::V,паролгавтомс,аиҕьтəра
1082,verbessern::V,вадрялгавтомс,аиҕьтəра
1083,ändern::V,полавтомс,аҧсахра
1084,graben::V,чувомс,ажра
1085,graben::V,таргамс,ажра
1086,beugen::V,мендемс,арҟəра
1087,beugen::V,мендемс,архəара
1088,biegen::V,комавтомс,арҟəра
1089,biegen::V,комавтомс,архəара
1090,drehen::V,чаравтомс,аргьежьра
1091,drehen::V,велявтнемс,аргьежьра
1092,wenden::V,велявтомс,
1093,umdrehen::V,велявтомс,аарҳәра
1094,heben::V,кепедемс,аҩахара
1095,heben::V,кепедемс,араҳара
1096,hochheben::V,кепедемс,ахагалара
1097,hochheben::V,кепедемс,ашьҭҳəара
1098,ergreifen::V,кундамс,
1099,halten::V,кирдемс,акра
1100,drücken::V,нуемс,ақəрӷəӷəара
1101,schieben::V,шаштомс,аҵгəара
1102,schieben::V,шаштомс,агəара
1103,kratzen::V,ангордамс,ацəҟьара
1104,lecken::V,нолсемс,арбзара
1105,beißen::V,сускомс,ацҳара
1106,abreißen::V,сеземс,амжəара
1107,abschneiden::V,печкемс,ахҵəара
1108,abschneiden::V,печкемс,аҿахҵəара
1109,binden::V,кодамс,аҿаҳəара
1110,binden::V,сюлмамс,аҿаҳəара
1111,stecken::V,сялгомс,алаҵара
1112,brechen::V,синдемс,аҧҵəара
1113,brechen::V,калавтомс,аҧҵəара
1114,klopfen::V,калтаямс,асра
1115,hauen::V,чавомс,ақəкшара
1116,kleben::V,педявтнемс,аҷабра
1117,reiben::V,ёзамс,арҟəыҷра
1118,streichen::V,вадемс,ахьшьра
1119,schleifen::V,човамс,ахра
1120,schneiden::V,керямс,аҧҟара
1121,rütteln::V,чукамс,арҵысра
1122,rütteln::V,лыкавтомс,арҵысра
1123,schütteln::V,чукамс,аршəшəара
1124,schwenken::V,яхолемс,аҟьара
1125,schütten::V,каямс,аҭаҭəара
1126,füllen::V,пештямс,арҭəра
1127,einwickeln::V,тапарямс,алаҳəара
1128,tragen::V,кандомс,аҩагара
1129,schleppen::V,ускомс,арҳəазара
1130,ziehen::V,ускомс,ахара
1131,aufbewahren::V,ванстомс,аҵəахра
1132,werfen::V,ёртомс,аршəра
1133,fangen::V,кундамс,акра
1134,packen::V,кундамс,анкра
1135,packen::V,кундамс,аҵкаара
1136,verstecken::V,кекшемс,аҵəахра
1137,teilen::V,явомс,ашара
1138,schicken::V,кучомс,ашьҭра
1139,bringen::V,кандомс,аагара
1140,hinzufügen::V,путомс,ацҵара
1141,hinzufügen::V,максомс,ацҵара
1142,bekommen::V,саемс,аҧшаара
1143,bekommen::V,саемс,архиара
1144,bekommen::V,саемс,аура
1145,erhalten::V,саемс,аиура
1146,nehmen::V,саемс,агара
1147,wählen::V,кочкамс,алҧшаара
1148,auswählen::V,кочкамс,алхра
1149,bewahren::V,ванстомс,
1150,behindern::V,кирдемс,аҧырхагахара
1151,verderben::V,коламс,алгара
1152,verderben::V,коламс,абжьыхра
1153,verderben::V,коламс,аҧхасҭатəра
1154,beschädigen::V,теемс зыян,аҧхасҭатəра
1155,zerbrechen::V,коламс,аҧҽра
1156,zerreißen::V,сеземс,аҧжəара
1157,zerstören::V,калавтомс,аилаҧыххаара
1158,verbrennen::V,пултамс,абылра
1159,geben::V,максомс,аҭара
1160,reichen::V,максомс,аҭара
1161,schenken::V,каземс,аҩгара
1162,versprechen::V,алтамс,ақəргəыӷра
1163,wünschen::V,арсемс,
1164,loben::V,шнамс,арҽхəара
1165,küssen::V,палсемс,агəӡра
1166,wiegen::V,нурсемс,
1167,zudecken::V,тавадомс,аҵахҩара
1168,zudecken::V,тавадомс,ақəршəра
1169,zudecken::V,вельтямс,аҵахҩара
1170,zudecken::V,вельтямс,ақəршəра
1171,wecken::V,стявтомс,арҿыхара
1172,zeigen::V,невтемс,арбара
1173,führen::V,ветямс,аныҟəгара
1174,lehren::V,тонавтомс,арҵара
1175,unterrichten::V,тонавтомс,арҧхьара
1176,aufziehen::V,трямс,ааӡара
1177,aufziehen::V,кастомс,ааӡара
1178,leiten::V,ветямс,ахагылазаара
1179,leiten::V,азоркстамс,ахагылазаара
1180,antreiben::V,ветямс,арццакра
1181,lassen::V,кармавтомс,арҟаҵара
1182,einladen::V,тердемс,ааҕхьара
1183,einladen::V,тердемс,анаҧхьара
1184,vereinigen::V,вейсэндямс,аилаҵара
1185,vereinigen::V,вейс путомс,аилаҵара
1186,vereinigen::V,вейс пурнамс,аилаҵара
1187,besuchen::V,варштамс,абара
1188,treffen::V,вастомс,аҧылара
1189,sich versammeln::V,промокшномс,аизара
1190,spielen::V,налксемс,ахəмарра
1191,singen::V,морамс,ашəаҳəара
1192,tanzen::V,киштемс,акəашара
1193,sich trennen::V,явомс,аилыҵра
1194,verlassen::V,кадомс,акажьра
1195,retten::V,идемс,Аиқəрхара
1196,bewachen::V,ванстомс,ахьчара
1197,schützen::V,аштемс,ацəыхьчара
1198,verteidigen::V,ваномс,ахьчара
1199,sich schlagen::V,тюремс,аисра
1200,schießen::V,ледемс,ахысра
1201,siegen::V,изнямс,аиааира
1202,ärgern::V,кежейгавтомс,аргəаара
1203,schlagen::V,токамс,асра
1204,schlagen::V,токамс,аҭасра
1205,treten::V,тапамс,
1206,stechen::V,пупамс,алакшара
1207,stoßen::V,тулкадемс,агəҭасра
1208,stehlen::V,саламс,аӡара
1209,stören::V,пирямс ки,аҧырхагахара
1210,belästigen::V,а максомс,аргəамҵра
1211,belästigen::V,а кадомс оймамо,аргəамҵра
1212,verbergen::V,сёпомс,аӡара
1213,verbergen::V,кекшемс,аӡара
1214,täuschen::V,манямс,ажьара
1215,betrügen::V,манчемс,ажьара
1216,töten::V,чавномс,ашьра
1217,töten::V,маштнемс,ашьра
1218,wohnen::V,эрямс,анхара
1219,arbeiten::V,важодемс,аусура
1220,sammeln::V,пурнамс,аҟəшəара
1221,pflücken::V,ноцковтнемс,аҿыршəара
1222,pflücken::V,ноцковтнемс,аҿыхра
1223,jagen::V,кундамс,ашəарыцара
1224,fischen::V,калонь кундамс,аҧсыӡ икуеит
1225,fassen::V,кундамс,акра
1226,hüten::V,ваномс,арҳəра
1227,hüten::V,ваномс,ахьчара
1228,treiben::V,панемс,акацара
1229,anbinden::V,сюлмамс,адҳəалара
1230,füttern::V,андомс,акырҿаҵара
1231,melken::V,потявтомс,ахьара
1232,hacken::V,лазномс,аҟəаҟəара
1233,gießen::V,валомс,аҵаҭəара
1234,reifen::V,кенеремс,ашəра
1235,reifen::V,кенеремс,аҟалара
1236,zubereiten::V,анокстамс,ацура
1237,kochen::V,пидемс,ажəра
1238,backen::V,пидемс,аӡра
1239,braten::V,пуштамс,аӡра
1240,umrühren::V,човорямс,аилрыхра
1241,stricken::V,кодамс,аҧара
1242,nähen::V,стамс,аӡахра
1243,färben::V,артомс,ашəра
1244,reinigen::V,урядамс,арыцқьара
1245,waschen::V,муськемс,аӡәӡәара
1246,abwischen::V,нардамс,арбара
1247,spülen::V,ёрвалдомс,аҭыршара
1248,fegen::V,тенсемс,аҧссара
1249,kehren::V,тенсемс,
1250,baden::V,экшелямс,аҽыкəабара
1251,sich waschen::V,шлямс,аҽыӡəӡəара
1252,ausziehen::V,кайсевтемс,ашəыхра
1253,anziehen::V,оршамс,ашəҵара
1254,sich anziehen::V,оршамс,аҽеилаҳəара
1255,kämmen::V,судрямс,аҳəара
1256,schmücken::V,мазылгавтомс,арҧшӡара
1257,schmücken::V,наряжамс,арҧшӡара
1258,sagen::V,меремс,аҳəара
1259,sprechen::V,кортамс,ацəажəара
1260,reden::V,кортамс,ацəажəара
1261,reden::V,кортамс,аицәажәара
1262,sich unterhalten::V,кортнемс,аицәажәара
1263,fragen::V,кевкстемс,азҵаара
1264,bitten::V,вешемс,аҳəара
1265,erzählen::V,ёвтнемс,аҳəара
1266,mitteilen::V,ёвтамс,азыцҳара
1267,nennen::V,лемдемс,ахьӡҵара
1268,nennen::V,путомс лем,ахьӡҵара
1269,rufen::V,тердемс,азҿыҭра
1270,rufen::V,серьгедемс,азҿыҭра
1271,prahlen::V,шнамс пря,аҽхəара
1272,übersetzen::V,ютавтомс,аиҭагара
1273,denken::V,арсемс,азхəыцра
1274,glauben::V,кемемс,ахаҵара
1275,bemerken::V,неемс,агəаҭара
1276,erkennen::V,содамс,адырра
1277,begreifen::V,пачкодемс,аилкаара
1278,verstehen::V,чарькодемс,аҳара
1279,lernen::V,тонавтнемс,аҵара
1280,wissen::V,содамс,адырра
1281,sich erinnern an::V,ледстямс,агəаларшəара
1282,vergessen::V,стувтомс,ахашҭра
1283,messen::V,онкстнемс,ашəара
1284,zählen::V,ловомс,аҧхьаӡара
1285,rechnen::V,ловомс,аҳасабра
1286,lesen::V,ловномс,аҧхьара
1287,malen::V,рисовамс,
1288,zeichnen::V,рисовамс,
1289,schreiben::V,сёрмадомс,
1290,besitzen::V,улемс,амазаара
1291,besitzen::V,улемс азорокс,амазаара
1292,kaufen::V,рамамс,Аахəара
1293,verkaufen::V,миемс,аҭира
1294,bezahlen::V,пандомс,ахҭынҵара
1295,bezahlen::V,пандомс,ашəара
1296,zahlen::V,пандомс,ашəара
1297,beherrschen::V,азоркстамс,
1298,ertragen::V,кирдемс,ачҳара
