,Concept_ID,ce,sq
784,drei::NUM,кхоъ,tre
785,vier::NUM,диъ,katër
786,fünf::NUM,пхиъ,pesë
787,sechs::NUM,ялх,gjashtë
788,sieben::NUM,ворхӏ,shtatë
789,acht::NUM,бархӏ,tetë
790,neun::NUM,исс,nëntë
791,zehn::NUM,итт,dhjetë
792,elf::NUM,цхьайтта,njëmbëdhjetë
793,zwölf::NUM,шийтта,dymbëdhjetë
794,zwanzig::NUM,ткъа,njëzet
795,dreißig::NUM,ткъе итт,tridhjetë
796,vierzig::NUM,шовзткъа,dyzet
797,fünfzig::NUM,шовзткъе итт,pesëdhjetë
798,sechzig::NUM,кхузткъа,gjashtëdhjetë
799,siebzig::NUM,кхузткъе итт,shtatëdhjetë
800,achtzig::NUM,дезткъа,tetëdhjetë
801,neunzig::NUM,дезткъе итт,nëntëdhjetë
802,hundert::NUM,бӏе,qind
803,tausend::NUM,эзар,mijë
804,und::CNJ,a,e
805,und::CNJ,a,dhe
806,oder::CNJ,я,a
807,oder::CNJ,я,apo
808,stehen::V,латта,rri
809,sitzen::V,хиъна ӏан,rri
810,liegen::V,ӏилла,rri shtrirë
811,hängen::V,кхаза,varem
812,werden::V,хила,bëhem
813,passieren::V,хила,ndodh
814,beginnen::V,доло,filloj
815,enden::V,дӏадерза,përfundoj
816,wechseln::V,хийца,ndërroj
817,aufgehen[Sonne]::V,кхета,hapem
818,untergehen[Sonne]::V,чубуза,hyj
819,untergehen[Sonne]::V,чубуза,perëndoj
820,scheinen[Sonne]::V,серло яла,ndriçoj
821,donnern::V,къекъа,gjëmoj
822,donnern::V,къекъа,bubulloj
823,wehen::V,хьекха,fryj
824,strömen::V,эха,derdh
825,fließen::V,охьаэха,rrjedh
826,sich drehen::V,хьийза,rrotullohem
827,schwanken::V,леста,dyzoj
828,schwingen::V,лесто,dridhem
829,fallen::V,охьакхета,bie
830,brennen::V,дага,digjem
831,rauchen::V,оза,nxjerr tym
832,regnen::V,догlа догlу,bie shi
833,gefrieren::V,гӏоро,ngrij
834,tauen::V,даша,shkrij
835,schmelzen::V,лала,shkrij
836,trocknen::V,дакъо,thaj
837,sieden::V,кхехка,ziej
838,faulen::V,дахкадала,kalbem
839,faulen::V,дахкадала,prishem
840,verfaulen::V,дахкадала,kalbem
841,reißen::V,хеда,grisem
842,reißen::V,хеда,shqyhem
843,versinken::V,хичудаха,humboj
844,vergehen::V,дlаэха,kaloj
845,erscheinen::V,схьадала,dukem
846,erscheinen::V,ӏоттадала,dukem
847,verschwinden::V,къайладала,zhdukem
848,sinken::V,лахдала,ulem
849,zunehmen::V,лакхадала,shtohem
850,steigen::V,хьаладала,rritem
851,wachsen::V,кхиа,rritem
852,glänzen::V,лепа,vezulloj
853,funkeln::V,къега,xixoj
854,funkeln::V,къега,xixëlloj
855,lärmen::V,гӏовгӏаян,oshtij
856,lärmen::V,гӏовгӏаян,zhurmoj
857,läuten::V,детта,bie
858,klingeln::V,дека,i bie ziles
859,klirren::V,дека,kërcëlloj
860,brausen::V,хьаьдда даха,gjëmoj
861,rauschen::V,леста,fëshfërij
862,klingen::V,дека,tingëlloj
863,bellen::V,лета,leh
864,heulen::V,угӏа,ulërij
865,blasen::V,хӏуп баха,fryj
866,pfeifen::V,шок етта,fishkëllej
867,schreien::V,мохь бетта,bërtas
868,stöhnen::V,узарш дан,rënkoj
869,zittern::V,дега,trembem
870,leben::V,даха,rroj
871,leben::V,даха,jetoj
872,geboren werden::V,хила,lind
873,atmen::V,садеӏа,marr frymë
874,trinken::V,мала,pi
875,essen::V,кхалла,ha
876,schlucken::V,къурдбан,gëlltis
877,schlucken::V,къурдбан,kapërdij
878,müde werden::V,кӏаддала,lodhem
879,einschlafen::V,наб кхета,bie të fle
880,schlafen::V,вижа,fle
881,schlafen::V,наб ян,fle
882,schlafen::V,дижина хила,fle
883,aufwachen::V,самадала,zgjohem
884,aufstehen::V,гӏатта,çohem
885,aufstehen::V,гӏатта,ngrihem
886,sich erholen::V,садаӏа,qetësohem
887,sich erholen::V,садаӏа,shtendosem
888,krank werden::V,цомгуш хила,bie i sëmurë
889,krank sein::V,цомгуш хила,jam i sëmurë
890,schmerzen::V,лаза,dhemb
891,schmerzen::V,ӏийжа,dhemb
892,husten::V,йовхарш етта,kollitem
893,genesen::V,тадала,shërohem
894,sterben::V,дала,vdes
895,umkommen::V,хӏаллакхила,vdes
896,umkommen::V,хӏаллакхила,mbaroj
897,sich bewegen::V,лела,shkundem
898,sich rühren::V,меттахъхьен,lëviz
899,sich erheben::V,хьалагlатта,ngrihem
900,sich setzen::V,хаа,ulem
901,hinfallen::V,дожа,gremisem
902,hinfallen::V,охьакхета,gremisem
903,laufen::V,вада,eci
904,laufen::V,хьада,eci
905,schreiten::V,болар дан,çapem
906,schreiten::V,ког баккха,çapem
907,spazierengehen::V,доладала,shëtis
908,eilen::V,сихдала,ngas
909,sich beeilen::V,сихдала,nxitoj
910,rennen::V,дада,vrapoj
911,springen::V,ирхкхийсадала,kërcej
912,klettern::V,тӏедийла,hipi
913,schaukeln::V,техко,kolovitem
914,kriechen::V,такха,zvarritem
915,schwimmen::V,некадан,notoj
916,tauchen::V,чулелха,zhytem
917,rudern::V,дига лело,vozis
918,rudern::V,кема лело,vozis
919,fahren::V,хахка,shkoj
920,fliegen::V,тӏемадала,fluturoj
921,gehen::V,лeла,eci
922,gehen::V,лeла,shkoj
923,weggehen::V,дӏадаха,vete
924,abfahren::V,дӏадаха,nisem
925,anhalten::V,саца,ndalem
926,hineingehen::V,чудала,futem
927,eintreten::V,чудала,hyj
928,kommen::V,кхача,vij
929,kommen::V,дӏакхача,vij
930,kommen::V,схьакхача,vij
931,ankommen::V,кхача,arrij
932,ankommen::V,кхача,mbërrij
933,ankommen::V,схьакхача,arrij
934,ankommen::V,схьакхача,mbërrij
935,zurückkommen::V,юхада,kthehem
936,bleiben::V,диса,mbetem
937,bleiben::V,диса,qëndroj
938,warten::V,хьежа,pres
939,warten::V,cобар дан,pres
940,erwarten::V,хьоьжуш ӏан,pres
941,suchen::V,леха,kërkoj
942,finden::V,каро,gjej
943,versuchen::V,дан хьажа,mundohem
944,vorbereiten::V,кечъян,përgatis
945,lieben::V,деза,dashuroj
946,mögen::V,безамхила,dua
947,lachen::V,дела,qesh
948,rühren::V,хьедан,mallëngjej
949,weinen::V,делха,qaj
950,schimpfen::V,чехо,shaj
951,sich ärgern::V,оьгӏазъэха,bëhem verem
952,sich fürchten::V,кхера,kam frikë
953,sich fürchten::V,кхера,frikësohem
954,fürchten::V,кхера,kam frikë nga
955,fliehen::V,дӏадада,arratisem
956,flüchten::V,дӏадада,iki
957,sehen::V,ган,shoh
958,anschauen::V,хьажа,shikoj
959,anschauen::V,хьежа,shikoj
960,ansehen::V,хьовса,shikoj
961,hören::V,хаза,dëgjoj
962,zuhören::V,ладогӏа,veshtoj
963,probieren::V,хьажа,provoj
964,riechen::V,хьожа яха,nuhas
965,fühlen::V,хаадала,ndiej
966,scheinen::V,мотта,ndriçoj
967,zu sehen sein::V,гуш хила,dukem
968,vernehmen::V,бартхатта,dëgjoj
969,frieren::V,гӏоро,mërdhij
970,tun::V,дан,bëj
971,können::V,дадала,mund
972,wollen::V,тӏергӏа,dua
973,wollen::V,тӏергӏа,dëshiroj
974,anfangen::V,доло,filloj
975,beenden::V,довла,kryej
976,beenden::V,довла,mbaroj
977,aufhören::V,саца,pushoj
978,gelingen::V,кадала,më shkon mbarë
979,geraten::V,хила,del
980,öffnen::V,дӏаделла,hap
981,öffnen::V,схьаделла,hap
982,schließen::V,къовла,mbyll
983,schließen::V,дӏачӏагӏа,mbyll
984,stellen::V,хlотто,vë
985,setzen::V,дийгӏа,vë
986,legen::V,охьадилла,vë
987,berühren::V,хьедан,rrok
988,verbinden::V,вовшахтаса,bashkoj
989,bedecken::V,тилла,mbuloj
990,bedecken::V,тӏетаса,mbuloj
991,aufhängen::V,хьалаолла,var
992,anzünden::V,лато,ndez
993,aufheben::V,айа,ngre
994,zurücklassen::V,дита,lë pas
995,verlieren::V,дайа,humb
996,fallen lassen::V,охьадожо,lëshoj
997,machen::V,дан,bëj
998,herstellen::V,дан,prodhoj
999,bauen::V,гӏишлоян,ndërtoj
1000,reparieren::V,тадан,ndreq
1001,reparieren::V,тадан,meremetoj
1002,verbessern::V,нисдан,përmirësoj
1003,ändern::V,хийца,ndërroj
1004,graben::V,ахка,gërmoj
1005,beugen::V,сатто,kërrus
1006,biegen::V,сатто,përkul
1007,drehen::V,хьовзо,dredh
1008,drehen::V,хьовзо,rrotulloj
1009,umdrehen::V,хьовзo,kthej
1010,heben::V,айа,ngre
1011,heben::V,хьалаайа,ngre
1012,hochheben::V,хьалаайа,ngre
1013,ergreifen::V,дӏалаца,rrëmbej
1014,halten::V,латто,mbaj
1015,drücken::V,тӏетаӏо,shtyp
1016,schieben::V,татта,shtyj
1017,kratzen::V,мӏараш тийса,kruaj
1018,kratzen::V,мӏараш тийса,gërvisht
1019,lecken::V,мотт хьекха,lëpij
1020,beißen::V,катoха,kafshoj
1021,abreißen::V,схьадаккха,shkëpus
1022,abschneiden::V,кхада,cungoj
1023,binden::V,дӏадехка,lidh
1024,binden::V,вовшахтаса,lidh
1025,stecken::V,чудахийта,fus
1026,stecken::V,чудахийта,ngul
1027,brechen::V,кагдан,thyej
1028,klopfen::V,детта,trokas
1029,hauen::V,етта,godas
1030,kleben::V,тӏелато,ngjis
1031,reiben::V,хьекхо,fërkoj
1032,streichen::V,тlехьакха,lyej
1033,schleifen::V,ирдан,mpreh
1034,schneiden::V,ларга,pres
1035,rütteln::V,лесто,shkund
1036,schütteln::V,лесто,lëkund
1037,schwenken::V,лесто,valëvit
1038,schütten::V,дотта,mbush
1039,füllen::V,дуза,mbush
1040,einwickeln::V,хьарчо,mbështjell
1041,tragen::V,дахьа,mbaj
1042,tragen::V,дахьа,mbart
1043,schleppen::V,ийзо,heq
1044,schleppen::V,ийзо,zhgërryej
1045,ziehen::V,озо,tërheq
1046,aufbewahren::V,ӏалашдан,ruaj
1047,werfen::V,кхосса,hedh
1048,fangen::V,леца,kap
1049,packen::V,леца,rrëmbej
1050,verstecken::V,къайладаккха,fsheh
1051,teilen::V,декъа,ndaj
1052,schicken::V,дӏадахьийта,dërgoj
1053,bringen::V,дан,sjell
1054,hinzufügen::V,тӏетоха,shtoj
1055,bekommen::V,даккха,kap
1056,erhalten::V,даккха,marr
1057,nehmen::V,схьаэца,marr
1058,wählen::V,харжа,zgjedh
1059,auswählen::V,харжа,përzgjedh
1060,bewahren::V,lалашдан,ruaj
1061,behindern::V,новкъарло ян,pengoj
1062,verderben::V,талхо,prish
1063,beschädigen::V,дохо,dëmtoj
1064,zerbrechen::V,дохо,thyej
1065,zerbrechen::V,кагдан,thyej
1066,zerreißen::V,хадо,çjerr
1067,zerreißen::V,хадо,zheloj
1068,zerstören::V,дохо,prish
1069,zerstören::V,дохо,shkatërroj
1070,zerstören::V,кагдан,prish
1071,zerstören::V,кагдан,shkatërroj
1072,verbrennen::V,даго,djeg
1073,geben::V,яла,jap
1074,reichen::V,дӏадала,jap
1075,reichen::V,дӏакховдо,jap
1076,schenken::V,совгӏат дан,fal
1077,schenken::V,совгӏат дан,dhuroj
1078,versprechen::V,ваӏда дан,premtoj
1079,wünschen::V,лаа,uroj
1080,loben::V,хасто,lëvdoj
1081,loben::V,хасто,lavdëroj
1082,küssen::V,оба яккха,puth
1083,wiegen::V,тахка,tund
1084,zudecken::V,тӏетаса,mbuloj
1085,wecken::V,самадаккха,zgjoj
1086,zeigen::V,гайта,dëftej
1087,führen::V,дига,çoj
1088,lehren::V,ӏамо,arsej
1089,unterrichten::V,хьеха,arsimoj
1090,aufziehen::V,кхио,rris
1091,leiten::V,урхалла дан,udhëheq
1092,antreiben::V,сихдан,nxis
1093,lassen::V,-йта,detyroj
1094,einladen::V,кхайкха,ftoj
1095,vereinigen::V,цхьаьнатоха,bashkoj
1096,besuchen::V,хьажахIотта,vizitoj
1097,treffen::V,дуьхьалкхета,ndesh
1098,sich versammeln::V,гулдан,tubohem
1099,spielen::V,ловза,loz
1100,spielen::V,ловза,luaj
1101,singen::V,лакха,këndoj
1102,tanzen::V,хелхадала,kërcej
1103,tanzen::V,хелхадала,vallëzoj
1104,sich trennen::V,къаста,ndahem
1105,verlassen::V,дита,braktis
1106,retten::V,кӏелхьардаккха,shpëtoj
1107,bewachen::V,ха дан,ruaj
1108,schützen::V,лардан,ruaj
1109,schützen::V,лардан,mbroj
1110,verteidigen::V,лардан,mbroj
1111,sich schlagen::V,етта,zihem
1112,schießen::V,детта,shtie
1113,siegen::V,тола,fitoj
1114,siegen::V,тола,ngadhënjej
1115,ärgern::V,оьгӏаздахийта,zemëroj
1116,schlagen::V,тоха,rrah
1117,schlagen::V,тоха,godas
1118,treten::V,мийра тоха,shtyj
1119,treten::V,мийра тоха,shtyj më këmbë
1120,stechen::V,ӏотта,ther
1121,stechen::V,ӏотта,shpoj
1122,stechen::V,къовзо,ther
1123,stechen::V,къовзо,shpoj
1124,stoßen::V,татта,shtyj
1125,stehlen::V,лачкъо,vjedh
1126,stören::V,новкъарло ян,pengoj
1127,belästigen::V,сагатдан,bezdis
1128,verbergen::V,къайладаккха,fsheh
1129,täuschen::V,ӏexo,mashtroj
1130,betrügen::V,ледан,kobis
1131,töten::V,ден,vras
1132,wohnen::V,даха,banoj
1133,arbeiten::V,къахьега,punoj
1134,arbeiten::V,къахьега,vardoj
1135,sammeln::V,гулдан,mbledh
1136,sammeln::V,гулдан,grumbulloj
1137,pflücken::V,даха,vjel
1138,pflücken::V,даха,mbledh
1139,jagen::V,талла,gjuaj
1140,fischen::V,чӏерий леца,peshkoj
1141,fischen::V,чӏерий леца,gjuaj peshk
1142,fassen::V,лаца,zë
1143,fassen::V,схьалаца,zë
1144,hüten::V,лардан,kullos
1145,treiben::V,лахка,vë përpara
1146,anbinden::V,дӏадехка,lidh
1147,füttern::V,хӏума яла,grazhdoj
1148,melken::V,оза,mjel
1149,gießen::V,хи тоха,ujis
1150,reifen::V,хьекъа,piqem
1151,zubereiten::V,кечъян,gatuaj
1152,zubereiten::V,кхача бан,gatuaj
1153,kochen::V,кхача бан,ziej
1154,backen::V,датта,pjek
1155,backen::V,датта,furroj
1156,braten::V,кхарза,fërgoj
1157,braten::V,кхарза,tiganis
1158,umrühren::V,кего,trazoj
1159,nähen::V,тега,qep
1160,färben::V,басардан,ngjyej
1161,färben::V,басардан,bojatis
1162,reinigen::V,цӏандан,qëroj
1163,reinigen::V,цӏандан,pastroj
1164,waschen::V,йила,laj
1165,waschen::V,йила,finjos
1166,waschen::V,йитта,laj
1167,waschen::V,йитта,finjos
1168,waschen::V,дӏадайа,laj
1169,waschen::V,дӏадайа,finjos
1170,abwischen::V,дӏадайа,fshij
1171,spülen::V,хи кхарза,kulloj
1172,fegen::V,нуй хьакха,fshij
1173,kehren::V,нуй хьакха,fshij
1174,baden::V,лийча,lahem
1175,sich waschen::V,юьхь йила,lahem
1176,ausziehen::V,духар дӏадаккха,heq
1177,ausziehen::V,духар дӏадаккха,zbath
1178,sich anziehen::V,духа,vishem
1179,kämmen::V,ехк хьакха,kreh
1180,schmücken::V,хаздан,hijeshoj
1181,sagen::V,ала,them
1182,sprechen::V,баха,flas
1183,sprechen::V,мотт бийца,flas
1184,reden::V,къамел дан,fjalos
1185,reden::V,къамел дан,fjalëtoj
1186,sich unterhalten::V,къамел дан,bisedoj
1187,fragen::V,хатта,pyes
1188,bitten::V,деха,lus
1189,bitten::V,деха,lutem
1190,erzählen::V,дийца,rrëfej
1191,mitteilen::V,хаам бан,kumtoj
1192,nennen::V,цӏе яккха,quaj
1193,rufen::V,кхайкха,thërras
1194,prahlen::V,куралла ян,mburrem
1195,prahlen::V,куралла ян,kapardisem
1196,prahlen::V,дозалла дан,mburrem
1197,prahlen::V,дозалла дан,kapardisem
1198,übersetzen::V,гоч дан,përkthej
1199,denken::V,ойла ян,mendoj
1200,glauben::V,теша,besoj
1201,bemerken::V,ган,vërej
1202,erkennen::V,довза,njoh
1203,erkennen::V,довза,shquaj
1204,begreifen::V,кхета,marr vesh
1205,verstehen::V,кхета,marr vesh
1206,lernen::V,деша,mësoj
1207,wissen::V,хаа,di
1208,sich erinnern an::V,дагадан,kujtoj
1209,vergessen::V,дицдала,harroj
1210,messen::V,дуста,mas
1211,zählen::V,дагардан,njeh
1212,rechnen::V,лара,llogaris
1213,lesen::V,еша,lexoj
1214,lesen::V,еша,këndoj
1215,malen::V,сурт дилла,lyej
1216,zeichnen::V,сурт дилла,vizatoj
1217,schreiben::V,яздан,shkruaj
1218,besitzen::V,доладан,kam
1219,kaufen::V,эца,blej
1220,verkaufen::V,дохка,shes
1221,bezahlen::V,мах бала,paguaj
1222,zahlen::V,мах бала,paguaj
1223,beherrschen::V,собаре хила,zotëroj
1224,ertragen::V,лан,duroj
1225,ertragen::V,сатоха,duroj
1226,ertragen::V,садетта,duroj
1227,Schwarm::N,,luzmë
1228,Schlinge::N,,nyjë
1229,Art::N,,lloj
1230,Entfernung::N,,largim
1231,Griff::N,,dorak
1232,Griff::N,,dorezë
1233,Figur::N,,figurë
1234,Bogen[Waffe]::N,,hark
1235,so::ADV,,ashtu
1236,so::ADV,,kështu
1237,abnehmen::V,,pakësohem
1238,abnehmen::V,,zvogëlohem
1239,sausen::V,,eci shpejt
1240,wenden::V,,kthej
1241,hacken::V,,grij
1242,stricken::V,,thur
1243,anziehen::V,,vesh
1244,anziehen::V,,mbath
