,Concept_ID,kk,ady
1316,jagen::V,аулау,ешэкӏон
1317,fischen::V,балык_аулау,пцэжъые уешэн
1318,fassen::V,ұстау,къэубыты́н
1319,hüten::V,жаю,хэхъо́н
1320,hüten::V,бағу,хэхъо́н
1321,treiben::V,айдау,пфын
1322,anbinden::V,байлау,епхын
1323,füttern::V,ас ішкізу,гъэшхэ́н
1324,füttern::V,азықтандыру,гъэшхэ́н
1325,füttern::V,қоректендіру,гъэшхэ́н
1326,melken::V,сауу,щын
1327,hacken::V,турау,упкӏэтэн
1328,gießen::V,суару,тепкӏэн
1329,reifen::V,жетілу,игъо хъун
1330,zubereiten::V,даяр ету,бгъэхьазырын
1331,kochen::V,асу,шӏы́н
1332,backen::V,пісіру,гъэжъэ́н
1333,braten::V,қуыру,гъэжъэ́н
1334,umrühren::V,былғалау,зэхэгъэкӏухьан
1335,umrühren::V,сапырылыстыру,зэхэгъэкӏухьан
1336,stricken::V,торлау,хъын
1337,stricken::V,тоқу,хъын
1338,nähen::V,тігу,дэн
1339,färben::V,бояу,бгъэлэн
1340,färben::V,сырлау,бгъэлэн
1341,reinigen::V,аршу,укъэбзы́н
1342,reinigen::V,тазалау,укъэбзы́н
1343,waschen::V,жуу,бгыкӏын
1344,abwischen::V,сүрту,лъэкӏы́н
1345,spülen::V,шаю,дэгъэчъыхьан
1346,fegen::V,сыпыру,пхъэнкӏы́н
1347,kehren::V,сыпыру,пхъэнкӏы́н
1348,baden::V,шомылу,зыгъэпскӏын
1349,sich waschen::V,жуыну,зытхьакӏы́н
1350,ausziehen::V,шешу,къытехы́н
1351,anziehen::V,кигізу,щылъэ́н
1352,sich anziehen::V,киіну,зыфэпэн
1353,kämmen::V,тарау,жьын
1354,schmücken::V,әсемдеу,гъэдэхэ́н
1355,schmücken::V,мәнерлеу,гъэдэхэ́н
1356,schmücken::V,көріктендіру,гъэдэхэ́н
1357,sagen::V,деу,къэӏон
1358,sagen::V,айту,къэӏон
1359,sprechen::V,деу,псэлъэ́н
1360,sprechen::V,айту,псэлъэ́н
1361,reden::V,сөйлеу,гущыӏэ́н
1362,reden::V,сөйлесу,гущыӏэ́н
1363,reden::V,тіл қатысу,гущыӏэ́н
1364,sich unterhalten::V,сұхбаттасу,зэдэгущыӏэн
1365,fragen::V,сұрау,упчӏэ́н
1366,bitten::V,өтіну,лъэӏо́н
1367,bitten::V,жалыну,лъэӏо́н
1368,erzählen::V,айту,къэпӏотэ́н
1369,mitteilen::V,білдіру,макъэ егъэӏун
1370,nennen::V,атау,цӏэ фэусы́н
1371,rufen::V,шақыру,джэн
1372,prahlen::V,бөсу,узыщытхъужьы́н
1373,übersetzen::V,аудару,бгъэкӏотэн
1374,denken::V,ойлау,егупшысэ́н
1375,glauben::V,нану,уивыхъэ́ телъы́н
1376,glauben::V,илану,уивыхъэ́ телъы́н
1377,bemerken::V,аңғару,гу лъыптэ́н
1378,erkennen::V,тану,зэхэпхын
1379,erkennen::V,тану,зэбгъэшӏэн
1380,begreifen::V,ұғу,гурыӏо́н
1381,begreifen::V,аңғарып алу,гурыӏо́н
1382,verstehen::V,пайым,зэхэхын
1383,verstehen::V,түсіну,зэхэхын
1384,lernen::V,оқу,еджэ́н
1385,wissen::V,хабардар болу,шӏэн
1386,sich erinnern an::V,еске түсіру,къэшӏэжьын
1387,vergessen::V,ұмыту,пщыгъупшэжьы́н
1388,messen::V,өлшеу,шын
1389,zählen::V,санау,плъытэ́н
1390,rechnen::V,санап шығару,плъытэ́н
1391,rechnen::V,санап шығару,угугъэ́н
1392,rechnen::V,санап шығу,плъытэ́н
1393,rechnen::V,санап шығу,угугъэ́н
1394,rechnen::V,санау,плъытэ́н
1395,rechnen::V,санау,угугъэ́н
1396,lesen::V,оқу,еджэ́н
1397,malen::V,сурет салу,шӏын
1398,zeichnen::V,сурет салу,шӏын
1399,schreiben::V,жазу,тхын
1400,besitzen::V,болу,иӏэн
1401,kaufen::V,алу,щэфы́н
1402,kaufen::V,әперу,щэфы́н
1403,verkaufen::V,сату,щэн
1404,bezahlen::V,төлеу,птын
1405,bezahlen::V,төлеу,лъыптын
1406,bezahlen::V,төлеу,птыжьы́н
1407,bezahlen::V,ақы беру,птын
1408,bezahlen::V,ақы беру,лъыптын
1409,bezahlen::V,ақы беру,птыжьы́н
1410,bezahlen::V,ақы төлеу,птын
1411,bezahlen::V,ақы төлеу,лъыптын
1412,bezahlen::V,ақы төлеу,птыжьы́н
1413,zahlen::V,төлеу,птын
1414,zahlen::V,төлеу,лъыптын
1415,beherrschen::V,билеу,иунаеу иӏэн
1416,ertragen::V,төзу,щэчы́н
1417,ertragen::V,шыдау,щэчы́н
