,Concept_ID,az,la
816,achtzig::NUM,səksən,octoginta
817,neunzig::NUM,doxsan,nonaginta
818,hundert::NUM,yüz,centum
819,tausend::NUM,min,mille
820,und::CNJ,və,et
821,und::CNJ,və,-que
822,oder::CNJ,ya,vel
823,stehen::V,durmaq,stare
824,sitzen::V,oturmaq,sedere
825,liegen::V,uzanmaq,iacere
826,hängen::V,asılmaq,pendere
827,werden::V,olmaq,fieri
828,passieren::V,olmaq,accidere
829,passieren::V,baş vermək,accidere
830,beginnen::V,başlamaq,incipere
831,enden::V,bitmək,finem habere
832,wechseln::V,dəyişmək,mutari
833,aufgehen[Sonne]::V,doğmaq,oriri
834,untergehen[Sonne]::V,batmaq,occidere
835,scheinen[Sonne]::V,parlamaq,lucere
836,donnern::V,guruldamaq,tonare
837,wehen::V,əsmək,flare
838,strömen::V,axmaq,fluere
839,fließen::V,axmaq,manare
840,sich drehen::V,dönmək,torqueri
841,schwanken::V,yellənmək,vacillare
842,schwingen::V,yellənmək,vibrare
843,fallen::V,düşmek,cadere
844,brennen::V,yanmaq,ardere
845,rauchen::V,tüstüləmək,fumare
846,regnen::V,yağmaq,pluere
847,gefrieren::V,donmaq,congelari
848,tauen::V,ərimək,rorare
849,schmelzen::V,ərimək,liquescere
850,trocknen::V,qurumaq,arescere
851,sieden::V,qaynamaq,fervere
852,faulen::V,çürümək,putescere
853,verfaulen::V,çürümək,putescere
854,reißen::V,yırtılmaq,scindi
855,versinken::V,batmaq,mergi
856,vergehen::V,ötmək,praeterire
857,erscheinen::V,görünmək,apparere
858,verschwinden::V,yox olmaq,discedere
859,sinken::V,enmək,labi
860,abnehmen::V,azalmaq,deminui
861,zunehmen::V,artmaq,augeri
862,steigen::V,yüksəlmək,augescere
863,wachsen::V,böyümək,crescere
864,glänzen::V,parlamaq,splendere
865,funkeln::V,parıldamaq,micare
866,lärmen::V,səs-küy etmək,strepere
867,läuten::V,çalmaq,sonare
868,klingeln::V,zəng etmək,tinnire
869,klirren::V,cingildəmək,crepare
870,brausen::V,gurlamaq,saevire
871,rauschen::V,xışıldamaq,crepare
872,klingen::V,səslənmək,sonare
873,bellen::V,hürmək,latrare
874,heulen::V,ulamaq,ululare
875,blasen::V,üfləmək,flare
876,pfeifen::V,fit vermek,sibilare
877,schreien::V,bağırmaq,clamare
878,schreien::V,qışqırmaq,clamare
879,stöhnen::V,inləmək,gemere
880,zittern::V,titrəmək,tremere
881,zittern::V,titrəmək,trepidare
882,leben::V,yaşamaq,vivere
883,geboren werden::V,doğmaq,nasci
884,atmen::V,nəfəs almaq,spirare
885,trinken::V,içmek,bibere
886,essen::V,yemək,edere
887,schlucken::V,udmaq,devorare
888,müde werden::V,yorulmaq,fatigari
889,einschlafen::V,yuxuya getmək,obdormiscere
890,schlafen::V,uyumaq,dormire
891,aufwachen::V,oyanmaq,expergisci
892,aufstehen::V,yuxudan durmaq,exsurgere
893,sich erholen::V,dincəlmək,se reficere
894,krank werden::V,xəstə olmaq,aegrescere
895,krank sein::V,azarlanmaq,aegrotare
896,krank sein::V,xəstələnmək,aegrotare
897,schmerzen::V,ağrimaq,dolere
898,husten::V,öksürmək,tussire
899,genesen::V,sağalmaq,convalescere
900,sterben::V,ölmək,mori
901,sterben::V,vəfat etmək,mori
902,umkommen::V,həlak olmaq,perire
903,sich bewegen::V,hərəkət etmək,se movere
904,sich rühren::V,tərpənmək,micare
905,sich erheben::V,qalxmaq,surgere
906,sich setzen::V,oturmaq,considere
907,hinfallen::V,yıxılmaq,cadere
908,laufen::V,yerimək,vadere
909,schreiten::V,addım atmaq,gradi
910,spazierengehen::V,gəzmək,ambulare
911,eilen::V,atılmaq,properare
912,sich beeilen::V,tələsmək,festinare
913,sausen::V,çırpmaq,currere
914,rennen::V,qaçmaq,currere
915,springen::V,sıçramaq,salire
916,klettern::V,dırmanmaq,niti
917,schaukeln::V,sallanmaq,oscillare
918,kriechen::V,sürünmək,repere
919,kriechen::V,sürünmək,serpere
920,schwimmen::V,üzmek,nare
921,schwimmen::V,üzmek,natare
922,tauchen::V,dalmaq,mergere
923,rudern::V,avarlamaq,remigare
924,fahren::V,sürmək,vehi
925,fliegen::V,uçmaq,volare
926,gehen::V,getmək,ire
927,gehen::V,getmək,vadere
928,weggehen::V,getmək,abire
929,weggehen::V,getmək,discedere
930,abfahren::V,yola düşmək,proficisci
931,anhalten::V,saxlamaq,consistere
932,hineingehen::V,girmək,inire
933,hineingehen::V,girmək,ingredi
934,eintreten::V,girmək,intrare
935,eintreten::V,daxil olmaq,intrare
936,kommen::V,gəlmək,venire
937,ankommen::V,gəlib çatmaq,advenire
938,zurückkommen::V,qayıtmaq,revenire
939,bleiben::V,qalmaq,manere
940,warten::V,gözləmək,opperiri
941,erwarten::V,bəkləmək,opperiri
942,erwarten::V,bəkləmək,expectare
943,suchen::V,aramaq,quaerere
944,suchen::V,axtarmaq,quaerere
945,finden::V,tapmaq,reperire
946,versuchen::V,çalışmaq,conari
947,versuchen::V,çalışmaq,temptare
948,vorbereiten::V,hazırlamaq,parare
949,lieben::V,sevmək,amare
950,mögen::V,xoşlamaq,amare
951,lachen::V,gülmək,ridere
952,rühren::V,həyəcanlandırmaq,commovere
953,weinen::V,ağlamaq,flere
954,schimpfen::V,küfr etmək,increpare
955,sich ärgern::V,acıqlanmaq,indignari
956,sich fürchten::V,qorxmaq,vereri
957,fürchten::V,qorxmaq,timere
958,fliehen::V,qaçmaq,fugere
959,flüchten::V,qaçmaq,effugere
960,sehen::V,görmək,videre
961,anschauen::V,baxmaq,aspectare
962,ansehen::V,baxmaq,spectare
963,hören::V,duymaq,audire
964,hören::V,eşitmək,audire
965,zuhören::V,dinləmək,auscultare
966,probieren::V,dadına baxmaq,gustare
967,riechen::V,qoxlamaq,olfacere
968,fühlen::V,duymaq,sentire
969,scheinen::V,görünmək,videri
970,zu sehen sein::V,görünmək,conspici
971,vernehmen::V,eşitmək,comperire
972,frieren::V,üşümək,algere
973,tun::V,etmək,facere
974,können::V,bilmək,posse
975,können::V,bacarmaq,posse
976,wollen::V,istəmək,velle
977,anfangen::V,başlamaq,incipere
978,beenden::V,bitirmək,finire
979,aufhören::V,bitmək,desistere
980,aufhören::V,qurtarmaq,desistere
981,gelingen::V,müvəffəq olmaq,contingere
982,geraten::V,düşmək,evenire
983,öffnen::V,açmaq,aperire
984,schließen::V,qapamaq,claudere
985,stellen::V,qoymaq,sistere
986,setzen::V,oturtmaq,ponere
987,legen::V,qoymaq,ponere
988,berühren::V,toxunmaq,tangere
989,verbinden::V,bağlamaq,iungere
990,bedecken::V,örtmək,tegere
991,bedecken::V,örtmək,operire
992,aufhängen::V,asmaq,suspendere
993,anzünden::V,yandırmaq,accendere
994,anzünden::V,yandırmaq,inflammare
995,aufheben::V,qaldırmaq,tollere
996,zurücklassen::V,buraxmaq,relinquere
997,verlieren::V,itirmək,perdere
998,verlieren::V,itirmək,amittere
999,fallen lassen::V,düşürmək,dimittere
1000,machen::V,etmək,facere
1001,herstellen::V,istehsal etmək,fabricare
1002,bauen::V,tikmək,construere
1003,reparieren::V,təmir etmək,reparare
1004,verbessern::V,düzəltmək,emendare
1005,ändern::V,dəyişdirmək,mutare
1006,graben::V,qazımaq,fodere
1007,beugen::V,əymək,flectere
1008,biegen::V,bükmək,curvare
1009,drehen::V,döndərmək,torquere
1010,wenden::V,çevirmək,vertere
1011,umdrehen::V,çevirmək,convertere
1012,heben::V,qaldırmaq,tollere
1013,hochheben::V,qaldırmaq,levare
1014,ergreifen::V,tutmaq,capessere
1015,halten::V,saxlamaq,tenere
1016,drücken::V,sıxmaq,premere
1017,schieben::V,sürmək,promovere
1018,kratzen::V,qaşımaq,radere
1019,lecken::V,yalamaq,lambere
1020,beißen::V,dişləmək,mordere
1021,abreißen::V,qoparmaq,avellere
1022,abschneiden::V,ayırmaq,desecare
1023,binden::V,bağlamaq,ligare
1024,stecken::V,soxmaq,inserere
1025,brechen::V,qırmaq,rumpere
1026,klopfen::V,sındırmaq,pultare
1027,hauen::V,vurmaq,ferire
1028,kleben::V,apışdırmaq,agglutinare
1029,reiben::V,ovmaq,terere
1030,streichen::V,sürtmək,oblinere
1031,schleifen::V,bülövləmək,acuere
1032,schneiden::V,kəsmək,secare
1033,rütteln::V,sirkələmək,quassare
1034,schütteln::V,çalxalamaq,quatere
1035,schwenken::V,yelləmək,ventilare
1036,schütten::V,tökmək,fundere
1037,füllen::V,doldurmaq,complere
1038,einwickeln::V,sarımaq,involvere
1039,tragen::V,daşımaq,ferre
1040,tragen::V,daşımaq,portare
1041,schleppen::V,sürükləmək,pertrahere
1042,ziehen::V,çəkmək,trahere
1043,aufbewahren::V,gizlətmək,asservare
1044,werfen::V,atmaq,iacere
1045,fangen::V,tutmaq,capere
1046,packen::V,yaxalamaq,capessere
1047,verstecken::V,gizlətmək,abdere
1048,teilen::V,bölmək,partiri
1049,teilen::V,bölmək,dividere
1050,schicken::V,yollamaq,mittere
1051,schicken::V,göndərmək,mittere
1052,bringen::V,gətirmək,apportare
1053,hinzufügen::V,əlavə etmək,addere
1054,bekommen::V,almaq,adipisci
1055,bekommen::V,əldə etmək,adipisci
1056,erhalten::V,almaq,accipere
1057,nehmen::V,almaq,sumere
1058,wählen::V,seçmək,eligere
1059,auswählen::V,arımaq,deligere
1060,bewahren::V,qorumaq,conservare
1061,behindern::V,mane olmaq,impedire
1062,verderben::V,pozmaq,corrumpere
1063,beschädigen::V,zədələmək,laedere
1064,zerbrechen::V,qırmaq,rumpere
1065,zerbrechen::V,qırmaq,frangere
1066,zerbrechen::V,sındırmaq,rumpere
1067,zerbrechen::V,sındırmaq,frangere
1068,zerreißen::V,yırtmaq,discindere
1069,zerstören::V,dağıtmaq,delere
1070,verbrennen::V,yandırmaq,urere
1071,verbrennen::V,yandırmaq,cremare
1072,geben::V,vermək,dare
1073,reichen::V,uzatmaq,praebere
1074,schenken::V,vermək,donare
1075,schenken::V,vermək,largiri
1076,versprechen::V,vəd vermək,polliceri
1077,versprechen::V,vəd vermək,promittere
1078,wünschen::V,arzulamaq,
1079,loben::V,tərifləmək,laudare
1080,küssen::V,öpmək,osculari
1081,wiegen::V,tərpətmək,
1082,zudecken::V,örtmək,tegere
1083,wecken::V,oyatmaq,excitare
1084,zeigen::V,göstərmək,monstrare
1085,führen::V,rəhbərlik etmək,ducere
1086,lehren::V,öyrətmək,docere
1087,unterrichten::V,öyrətmək,instituere
1088,unterrichten::V,dərs vermək,instituere
1089,aufziehen::V,tərbiyə etmək,nutrire
1090,leiten::V,idarə etmək,ducere
1091,antreiben::V,bizləmək,incitare
1092,lassen::V,-tırmaq,iubere
1093,einladen::V,dəvət etmək,invitare
1094,vereinigen::V,birləşdirmək,coniungere
1095,besuchen::V,baş çəkmək,visere
1096,besuchen::V,ziyarət etmək,visere
1097,treffen::V,rastlaşmaq,convenire
1098,treffen::V,rast gəlmək,convenire
1099,sich versammeln::V,toplanmaq,convenire
1100,spielen::V,oynamaq,ludere
1101,singen::V,oxumaq,cantare
1102,tanzen::V,oynamaq,saltare
1103,tanzen::V,rəqs etmək,saltare
1104,sich trennen::V,ayrılmaq,digredi
1105,sich trennen::V,ayrılmaq,discedere
1106,verlassen::V,tərk etmək,deserere
1107,verlassen::V,tərk etmək,relinquere
1108,retten::V,xilas etmək,servare
1109,bewachen::V,gözətmək,custodire
1110,schützen::V,qorumaq,tueri
1111,schützen::V,qorumaq,tutari
1112,verteidigen::V,qorumaq,defendere
1113,sich schlagen::V,döyüşmək,luctari
1114,schießen::V,atmaq,iaculari
1115,schießen::V,atəş açmaq,iaculari
1116,siegen::V,yenmək,vincere
1117,ärgern::V,acışdırmaq,irritare
1118,schlagen::V,döymək,ferire
1119,treten::V,təpmək,calcare
1120,stechen::V,soxmaq,pungere
1121,stoßen::V,itələmək,tundere
1122,stehlen::V,çalmaq,furari
1123,stehlen::V,oğurlamaq,furari
1124,stören::V,pozmaq,turbare
1125,belästigen::V,narahat etmək,obtundere
1126,verbergen::V,gizləmək,celare
1127,verbergen::V,gizləmək,occultare
1128,täuschen::V,aldatmaq,fallere
1129,betrügen::V,aldatmaq,fraudare
1130,töten::V,öldürmək,necare
1131,töten::V,öldürmək,caedere
1132,wohnen::V,yaşamaq,habitare
1133,arbeiten::V,işləmək,laborare
1134,arbeiten::V,çalışmaq,laborare
1135,sammeln::V,yığmaq,colligere
1136,sammeln::V,toplamaq,colligere
1137,pflücken::V,qoparmaq,carpere
1138,jagen::V,ovlamaq,venari
1139,fischen::V,balıq tutmaq,piscari
1140,fassen::V,tutmaq,capere
1141,hüten::V,güdmək,custodire
1142,treiben::V,haylamaq,agere
1143,anbinden::V,bağlamaq,alligare
1144,füttern::V,bəsləmək,nutrire
1145,melken::V,sağmaq,mulgere
1146,hacken::V,yarmaq,findere
1147,gießen::V,sulamaq,rigare
1148,reifen::V,dəymək,maturescere
1149,zubereiten::V,bişirmək,apparare
1150,kochen::V,qaynatmaq,coquere
1151,backen::V,bişirmək,coquere
1152,braten::V,qızartmaq,torrere
1153,umrühren::V,qarışdırmaq,commovere
1154,stricken::V,hörmək,texere
1155,nähen::V,tikmək,suere
1156,färben::V,boyamaq,tingere
1157,reinigen::V,təmizləmək,purgare
1158,waschen::V,yumaq,lavare
1159,abwischen::V,silmək,abstergere
1160,spülen::V,çalxamaq,perluere
1161,fegen::V,süpürmək,verrere
1162,kehren::V,süpürmək,purgare
1163,baden::V,çimmək,lavari
1164,sich waschen::V,yuyunmaq,lavari
1165,ausziehen::V,soyunmaq,exuere
1166,anziehen::V,geymək,induere
1167,sich anziehen::V,geyinmək,vestiri
1168,kämmen::V,daramaq,pectere
1169,schmücken::V,bəzəmək,ornare
1170,schmücken::V,bəzəmək,decorare
1171,sagen::V,demək,dicere
1172,sagen::V,söymek,dicere
1173,sprechen::V,danışmaq,fari
1174,reden::V,danışmaq,loqui
1175,sich unterhalten::V,söhbət etmək,colloqui
1176,sich unterhalten::V,söhbət etmək,disputare
1177,fragen::V,soruşmaq,rogare
1178,fragen::V,soruşmaq,quaerere
1179,bitten::V,diləmək,orare
1180,bitten::V,diləmək,rogare
1181,bitten::V,xahiş etmək,orare
1182,bitten::V,xahiş etmək,rogare
1183,erzählen::V,bəhs etmək,narrare
1184,mitteilen::V,bildirmək,communicare
1185,nennen::V,adlandırmaq,appellare
1186,rufen::V,çağırmaq,vocare
1187,prahlen::V,öyünmək,gloriari
1188,übersetzen::V,tərcümə etmək,vertere
1189,denken::V,düşünmək,cogitare
1190,denken::V,fikirləşmək,cogitare
1191,glauben::V,inanmaq,credere
1192,bemerken::V,qeyd etmək,animadvertere
1193,erkennen::V,tanımaq,cognoscere
1194,begreifen::V,anlamaq,comprehendere
1195,verstehen::V,duymaq,intellegere
1196,lernen::V,öyrənmək,discere
1197,wissen::V,bilmək,scire
1198,sich erinnern an::V,xatırlamaq,meminisse
1199,vergessen::V,unutmaq,oblivisci
1200,messen::V,ölçmək,metiri
1201,zählen::V,saymaq,numerare
1202,rechnen::V,hesablamaq,reri
1203,rechnen::V,hesablamaq,calculare
1204,lesen::V,oxumaq,legere
1205,malen::V,şəkil çəkmək,pingere
1206,zeichnen::V,cızmaq,scribere
1207,schreiben::V,yazmaq,scribere
1208,besitzen::V,yiyələnmək,possidere
1209,besitzen::V,malik olmaq,possidere
1210,kaufen::V,satın almaq,emere
1211,verkaufen::V,satmaq,vendere
1212,bezahlen::V,ödəmək,pendere
1213,zahlen::V,ödəmək,solvere
1214,beherrschen::V,idarə etmək,regere
1215,beherrschen::V,idarə etmək,imperare
1216,ertragen::V,dözmək,tolerare
1217,ertragen::V,dözmək,sustinere
