,Concept_ID,os,ro
759,kühl::A,уазалгомау,răcoros
760,frisch::A,сатæг,răcoros
761,frisch::A,сатæг,proaspăt
762,feucht::A,уымӕл,umed
763,feucht::A,уымӕл,jilav
764,nass::A,хуылыдз,ud
765,trocken::A,хус,sec
766,trocken::A,хус,uscat
767,voll::A,дзаг,plin
768,voll::A,йедзаг ,plin
769,leer::A,афтид,gol
770,offen::A,гом,deschis
771,geschlossen::A,æхгæд,închis
772,sauber::A,сыгъдæг,curat
773,schmutzig::A,чъиллон,murdar
774,roh::A,хом,crud
775,reif::A,рӕгъӕд,copt
776,lecker::A,хӕрзад,gustos
777,süß::A,адджын,dulce
778,bitter::A,судзаг,amar
779,sauer::A,туаг,acru
780,hell::A,рухс,clar
781,hell::A,рухс,luminos
782,dunkel::A,талынг,obscur
783,dunkel::A,талынг,întunecos
784,schwarz::A,сау,negru
785,weiß::A,урс,alb
786,rot::A,сырх,roșu
787,gelb::A,бур,galben
788,blau::A,цъӕх,albastru
789,grün::A,цъӕх,verde
790,grün::A,кӕрдӕгхуыз,verde
791,grau::A,цъӕх,gri
792,grau::A,цъӕх,cenușiu
793,grau::A,фӕныкхуыз,gri
794,grau::A,фӕныкхуыз,cenușiu
795,bunt::A,хъулон,colorat
796,bunt::A,гæрæм,colorat
797,billig::A,аслам,ieftin
798,teuer::A,зынаргъ,scump
799,wertvoll::A,зынаргъ,prețios
800,blind::A,куырм,orb
801,taub::A,къуырма,surd
802,kräftig::A,домбай,tare
803,kräftig::A,домбай,forte
804,kräftig::A,домбай,robust
805,kräftig::A,тыхджын,tare
806,kräftig::A,тыхджын,forte
807,kräftig::A,тыхджын,robust
808,stark::A,тыхджын,viguros
809,stark::A,тыхджын,puternic
810,schwach::A,ӕнӕбон,slab
811,schwach::A,ӕнӕбон,debil
812,fett::A,нард,gras
813,schlank::A,гуырвидыц,zvelt
814,schlank::A,хæрзконд,zvelt
815,schlank::A,рæхснæг,zvelt
816,schlank::A,сагамад,zvelt
817,hübsch::A,аив,drăguț
818,hübsch::A,рӕсугъд,drăguț
819,böse::A,фыдзӕрдӕ,rău
820,böse::A,фыдзӕрдӕ,răutăcios
821,dumm::A,ӕдылы,nerod
822,dumm::A,ӕдылы,tâmpit
823,faul::A,зивӕг,leneș
824,faul::A,зивӕггӕнаг,leneș
825,fleißig::A,æнæзивæг,harnic
826,fleißig::A,æнæзивæг,sârguincios
827,fleißig::A,æнувыд,harnic
828,fleißig::A,æнувыд,sârguincios
829,geizig::A,чъынды,calic
830,geizig::A,чъынды,zgârcit
831,geizig::A,æлгъин,calic
832,geizig::A,æлгъин,zgârcit
833,geizig::A,мæрддзæст,calic
834,geizig::A,мæрддзæст,zgârcit
835,klug::A,зондджын,isteț
836,klug::A,зондджын,deștept
837,geschickt::A,хӕрзарӕхст,dibaci
838,lieb::A,уарзон,drag
839,lieb::A,уарзон,iubit
840,lustig::A,хъӕлдзӕг,vesel
841,sanft::A,мынчын,blând
842,sanft::A,мынчын,blajin
843,hungrig::A,ӕххормаг,flămând
844,krank::A,нӕфӕразгӕ,bolnav
845,nackt::A,бӕгънӕг,gol
846,traurig::A,ӕрхӕндӕг,trist
847,traurig::A,ӕрхӕндӕг,mâhnit
848,lebendig::A,цардӕгас,viu
849,gut::A,хорз,bun
850,schlecht::A,цауд,rău
851,schlecht::A,цауд,prost
852,richtig::A,раст,drept
853,richtig::A,раст,corect
854,schlimm::A,ӕвзӕр,rău
855,wahr::A,ӕцӕг,adevărat
856,alt::A,зӕронд,uzat
857,alt::A,зӕронд,vechi
858,neu::A,ног,nou
859,ehemalig::A,раздӕры,fost
860,ehemalig::A,раздӕры,anterior
861,alt[Lebewesen]::A,ацӕргӕ,bătrîn
862,jung::A,ӕрыгон,tânăr
863,arm::A,мӕгуыр,sărac
864,arm::A,мӕгуыр,sărman
865,reich::A,хъӕздыг,avut
866,reich::A,хъӕздыг,bogat
867,bekannt::A,зонгӕ,cunoscut
868,berühmt::A,номдзыд,renumit
869,fremd::A,æцæгæлон,străin
870,verschieden::A,æндæр æмæ æндæр,diferit
871,verschieden::A,æндæр æмæ æндæр,deosebit
872,verschieden::A,алы,diferit
873,verschieden::A,алы,deosebit
874,verschieden::A,алыхуызон,diferit
875,verschieden::A,алыхуызон,deosebit
876,nah::A,хӕстӕг,apropiat
877,fern::A,дард,departe
878,fern::A,дӕрддаг,departe
879,linker::A,галиу,stâng
880,rechter::A,рахиз,drept
881,anderer::A,иннӕ,alt
882,anderer::A,ӕндӕр,alt
883,erster::A,фыццаг,prim
884,erster::A,фыццӕгӕм,prim
885,zweiter::A,дыккаг,al doilea
886,zweiter::A,дыккæгæм,al doilea
887,dritter::A,æртыккаг,treilea
888,dritter::A,æртыккæгæм,treilea
889,letzter::A,фӕстаг,final
890,allein::ADV,иунæг,singur
891,auf einmal::ADV,уайтагъд,dintrodată
892,auf einmal::ADV,æвиппайды,dintrodată
893,auf einmal::ADV,æваст,dintrodată
894,zusammen::ADV,иумӕ,împreună
895,lange::ADV,бирæ рæстæг,îndelung
896,lange::ADV,бирæ рæстæг,mult timp
897,plötzlich::ADV,æвиппайды,deodată
898,plötzlich::ADV,æвиппайды,pe neașteptate
899,plötzlich::ADV,æваст,deodată
900,plötzlich::ADV,æваст,pe neașteptate
901,sofort::ADV,уыцы сахат,imediat
902,sofort::ADV,уыцы сахат,numaidecît
903,sofort::ADV,уайтагъд,imediat
904,sofort::ADV,уайтагъд,numaidecît
905,später::ADV,фæстæдæр,mai apoi
906,später::ADV,фæстæдæр,mai târziu
907,jetzt::ADV,ныр,acum
908,heute::ADV,абон,azi
909,heute::ADV,абон,astăzi
910,morgen::ADV,райсом,mâine
911,bald::ADV,тагъд,curând
912,bald::ADV,рæхджы,curând
913,dann::ADV,стæй,apoi
914,gestern::ADV,знон,ieri
915,einst::ADV,кӕддӕр,odată
916,einst::ADV,кӕддӕр,odinioară
917,damals::ADV,уæд,atunci
918,damals::ADV,уæд,pe atunci
919,danach::ADV,стæй,după aceasta
920,danach::ADV,уый фæстæ,după aceasta
921,vorher::ADV,раздæр,mai întâi
922,vorher::ADV,раздæр,în prealabil
923,zuerst::ADV,фыццаг,întâi
924,zuerst::ADV,фыццаг,în primul rând
925,einmal::ADV,иу хатт,odată
926,manchmal::ADV,хатт,uneori
927,manchmal::ADV,хатт,câteodată
928,oft::ADV,арæх,des
929,oft::ADV,арæх,deseori
930,immer::ADV,ӕдзух,mereu
931,immer::ADV,ӕдзух,întotdeauna
932,niemals::ADV,никуы,niciodată
933,niemals::ADV,никæд,niciodată
934,hier::ADV,ам,aci
935,hier::ADV,ам,aici
936,hierhin::ADV,ардӕм,încoace
937,von hier::ADV,ардыгæй,de aici
938,dort::ADV,уым,acolo
939,dorthin::ADV,уырдӕм,dincolo
940,geradeaus::ADV,æргом,drept înainte
941,vorwärts::ADV,размӕ,înainte
942,rückwärts::ADV,фӕстӕмӕ,îndărăt
943,zurück::ADV,фӕстӕмӕ,înapoi
944,unten::ADV,дæлæ,jos
945,unten::ADV,дæлæ,dedesubt
946,unten::ADV,дæлейы,jos
947,unten::ADV,дæлейы,dedesubt
948,unten::ADV,бынæй,jos
949,unten::ADV,бынæй,dedesubt
950,hinab::ADV,дӕлӕмӕ,în jos
951,hinab::ADV,дӕлӕмӕ,de vale
952,hinab::ADV,уырдыгмӕ,în jos
953,hinab::ADV,уырдыгмӕ,de vale
954,oben::ADV,уӕле,sus
955,oben::ADV,уӕле,deasupra
956,hinauf::ADV,уӕлӕмӕ,în sus
957,überall::ADV,алыран,peste tot
958,überall::ADV,алыран,pretutindeni
959,überall::ADV,алкæм,peste tot
960,überall::ADV,алкæм,pretutindeni
961,überall::ADV,кæмдæриддæр,peste tot
962,überall::ADV,кæмдæриддæр,pretutindeni
963,nicht::ADV,нӕ,nu
964,ein wenig::ADV,чысыл,puțin
965,kaum::ADV,цъус,cu greu
966,kaum::ADV,цъус,cu anevoie
967,sehr::ADV,тынг,mult
968,sehr::ADV,тынг,foarte
969,sehr::ADV,иттӕг,mult
970,sehr::ADV,иттӕг,foarte
971,so::ADV,афтӕ,așa
972,so::ADV,афтӕ,atât
973,noch::ADV,ма,încă
974,nur::ADV,канд,doar
975,nur::ADV,ӕрмӕст,doar
976,schon::ADV,нырид,și
977,schon::ADV,нырид,deja
978,wieder::ADV,ногӕй,iar
979,wieder::ADV,ногӕй,iarăși
980,vergebens::ADV,дзæгъæлы,în zadar
981,vergebens::ADV,уæгъды,în zadar
982,vergebens::ADV,æнæхъуаджы,în zadar
983,vor::PRP,разы,înainte de
984,hinter::PRP,фӕстӕ,după
985,hinter::PRP,фӕстӕ,în spatele
986,unter::PRP,бын,sub
987,durch::PRP,æхсæнты,prin
988,neben::PRP,цур,lângă
989,neben::PRP,цур,alături de
990,zwischen::PRP,астӕу,între
991,zwischen::PRP,астӕу,dintre
992,wegen::PRP,тыххай,pentru
993,dies::PRN,ай,acesta
994,das::PRN,уый,asta
995,alles::PRN,алцы,tot
996,alles::PRN,æппæтдæр,tot
997,alles::PRN,иууылдӕр,tot
998,ich::PRN,æз,eu
999,du::PRN,ды,tu
1000,er::PRN,уый,el
1001,er::PRN,уый,dânsul
1002,wir::PRN,мах,noi
1003,ihr::PRN,сымах,voi
1004,sie::PRN,уыдон,ei
1005,sie::PRN,уыдон,dânșii
1006,was::FPRN,цы,ce
1007,wer::FPRN,чи,cine
1008,wo::FADV,кӕм,unde
1009,wohin::FADV,кӕдӕм,încotro
1010,wie::FADV,куыд,cum
1011,warum::FADV,цӕмӕн,de ce
1012,warum::FADV,цӕмӕн,pentru ce
1013,wieviel::FNUM,цал,cât
1014,eins::NUM,иу,unu
1015,zwei::NUM,дыууӕ,doi
1016,drei::NUM,ӕртӕ,trei
1017,vier::NUM,цыппар,patru
1018,fünf::NUM,фондз,cinci
1019,sechs::NUM,ӕхсӕз,șase
1020,sieben::NUM,авд,șapte
1021,acht::NUM,аст,opt
1022,neun::NUM,фараст,nouă
1023,zehn::NUM,дӕс,zece
1024,elf::NUM,иуæндæс,unsprezece
1025,zwölf::NUM,дыууадæс,douăsprezece
1026,zwanzig::NUM,дыууын,douăzeci
1027,dreißig::NUM,æртын,treizeci
1028,dreißig::NUM,дæсæмæссæдз,treizeci
1029,vierzig::NUM,цыппор,patruzeci
1030,vierzig::NUM,цыппур,patruzeci
1031,vierzig::NUM,дыууиссæдзы,patruzeci
1032,fünfzig::NUM,фӕндзай,cincizeci
1033,sechzig::NUM,æхсай,șaizeci
1034,sechzig::NUM,æртиссæдзы,șaizeci
1035,siebzig::NUM,æвдай,șaptezeci
1036,siebzig::NUM,дæс æмæ æртиссæдзы,șaptezeci
1037,achtzig::NUM,цыппарыссæдзы,optzeci
1038,achtzig::NUM,æстай,optzeci
1039,neunzig::NUM,нæуæдз,nouăzeci
1040,neunzig::NUM,дæс æмæ цыппарыссæдзы,nouăzeci
1041,hundert::NUM,сӕдӕ,sută
1042,tausend::NUM,мин,mie
1043,und::CNJ,ӕмӕ,și
1044,oder::CNJ,кӕнӕ,ori
1045,stehen::V,лӕууын,sta
1046,sitzen::V,бадын,ședea
1047,liegen::V,хуыссын,zăcea
1048,liegen::V,хуыссын,fi culcat
1049,hängen::V,ауыгъд уын,atârna
1050,werden::V,суӕвын,deveni
1051,werden::V,суӕвын,se face
1052,passieren::V,æрцæуын,se întâmpla
1053,beginnen::V,райдайын,începe
1054,enden::V,фæуын,se sfârși
1055,enden::V,фæуын,se termina
1056,wechseln::V,ивын,se schimba
1057,aufgehen[Sonne]::V,скæсын,răsări
1058,untergehen[Sonne]::V, аныгуылын,apune
1059,scheinen[Sonne]::V,рухс кӕнын,străluci
1060,donnern::V,нæрын,tuna
1061,wehen::V,дымын,bate
1062,strömen::V,кӕлын,curge în șiroaie
1063,fließen::V,цæуын,curge
1064,fließen::V,уайын,curge
1065,fließen::V,кæлын,curge
1066,sich drehen::V,зилын,se învârti
1067,schwanken::V,æнкъуысын,se clătina
1068,schwingen::V,æнкъуысын,vibra
1069,schwingen::V,æнкъуысын,flutura
1070,schwingen::V,змæлын,vibra
1071,schwingen::V,змæлын,flutura
1072,fallen::V,хауын,cădea
1073,brennen::V,судзын,arde
1074,rauchen::V,фæздæг кæнын,fuma
1075,regnen::V,уарын,ploua
1076,gefrieren::V,сӕлын,îngheța
1077,tauen::V,стайын,se dezgheța
1078,schmelzen::V,тайын,se topi
1079,trocknen::V,хус кæнын,se usca
1080,sieden::V,фыцын,fierbe
1081,sieden::V,фыцын,clocoti
1082,faulen::V,ӕмбийын,se împuți
1083,verfaulen::V,бамбийын,putrezi
1084,reißen::V,скъуийын,se rupe
1085,reißen::V,скъуийын,se sfâșia
1086,versinken::V,дӕлдон_кӕнын,se scufunda
1087,vergehen::V,аивгъуийын,trece
1088,vergehen::V,аивгъуийын,se scurge
1089,erscheinen::V,разынын,apărea
1090,verschwinden::V,фæтары уын,dispărea
1091,verschwinden::V,фæдæлдзæх уын,dispărea
1092,verschwinden::V,фесæфын,dispărea
1093,verschwinden::V,æрбайсæфын,dispărea
1094,sinken::V,дæлæмæ æрхауын,cădea
1095,sinken::V,дæлæмæ æрхауын,coborî
1096,abnehmen::V,фæкъаддæр уын,scădea
1097,abnehmen::V,фæкъаддæр уын,descrește
1098,abnehmen::V,фæцух уын,scădea
1099,abnehmen::V,фæцух уын,descrește
1100,zunehmen::V,фæфылдæр уын,spori
1101,zunehmen::V,фæфылдæр уын,crește
1102,zunehmen::V,фæфылдæр уын,augmenta
1103,zunehmen::V,сбирæ уын,spori
1104,zunehmen::V,сбирæ уын,crește
1105,zunehmen::V,сбирæ уын,augmenta
1106,zunehmen::V,сахадын,spori
1107,zunehmen::V,сахадын,crește
1108,zunehmen::V,сахадын,augmenta
1109,steigen::V,сыстын,urca
1110,wachsen::V,рӕзын,crește
1111,glänzen::V,ӕрттивын,luci
1112,glänzen::V,ӕрттивын,străluci
1113,funkeln::V,тыбар-тыбур_кӕнын,scânteia
1114,lärmen::V,хъæлæба кæнын,face larmă
1115,läuten::V,цæгъдын,suna
1116,klingeln::V,цæгъдын,suna
1117,klirren::V,дзыгъал-мыгъул кæнын,zăngăni
1118,klirren::V,дзæгъ-дзæгъ кæнын,zăngăni
1119,brausen::V,абухын,vui
1120,klingen::V,зæлын,suna
1121,klingen::V,азæлын,suna
1122,klingen::V,хъуысын,suna
1123,bellen::V,рæйын,lătra
1124,heulen::V,ниуын,urla
1125,blasen::V,фу кӕнын,sufla
1126,pfeifen::V,æхситт кæнын,fluiera
1127,pfeifen::V,къуыззитт кæнын,fluiera
1128,schreien::V,хъӕр кӕнын,țipa
1129,stöhnen::V,хъæрзын,geme
1130,stöhnen::V,дзыназын,geme
1131,zittern::V,ризын,tremura
1132,leben::V,цӕрын,trăi
1133,geboren werden::V,райгуырын,se naște
1134,atmen::V,улӕфын,respira
1135,trinken::V,нуазын,bea
1136,essen::V,хӕрын,mânca
1137,schlucken::V,ныхъуырын,înghiți
1138,müde werden::V,бафæллайын,se obosi
1139,müde werden::V,бафæлмæцын,se obosi
1140,müde werden::V,сфæлмæцын,se obosi
1141,einschlafen::V,бафынæй уын,adormi
1142,schlafen::V,хуыссын,dormi
1143,schlafen::V,фынӕй кӕнын,dormi
1144,aufwachen::V,райхъал уын,se deștepta
1145,aufstehen::V,стын,fi se scula
1146,sich erholen::V,фæллад уадзын,se relaxa
1147,sich erholen::V,фæллад уадзын,se destinde
1148,sich erholen::V,улæфын,se relaxa
1149,sich erholen::V,улæфын,se destinde
1150,krank werden::V,фӕрынчын уын,se îmbolnăvi
1151,krank sein::V,сӕйын,zăcea
1152,krank sein::V,сӕйын,fi bolnav
1153,schmerzen::V,риссын,durea
1154,husten::V,хуыфын,tuși
1155,genesen::V,сдзæбæх уын,se însănătoși
1156,genesen::V,рандидзын,se însănătoși
1157,genesen::V,сæндидзын,se însănătoși
1158,sterben::V,мӕлын,muri
1159,umkommen::V,фесæфын,pieri
1160,umkommen::V,байсæфын,pieri
1161,umkommen::V,бабын уын,pieri
1162,umkommen::V,мард фæуын,pieri
1163,sich bewegen::V,тæлфын,se mișca
1164,sich bewegen::V,цæуын,se mișca
1165,sich rühren::V,змӕлын,se mișca
1166,sich erheben::V,стын,se ridica
1167,sich setzen::V,сбадын,lua loc
1168,sich setzen::V,сбадын,se așeza
1169,hinfallen::V,ӕрхауын,cădea jos
1170,laufen::V,цӕуын,merge
1171,laufen::V,цӕуын,merge pe jos
1172,laufen::V,рацу-бацу_кӕнын,merge
1173,laufen::V,рацу-бацу_кӕнын,merge pe jos
1174,schreiten::V,къахдзæф кæнын,păși
1175,schreiten::V,санчъех кæнын,păși
1176,schreiten::V,цæуын,păși
1177,spazierengehen::V,озер кæнын,se plimba
1178,spazierengehen::V,тезгъо кæнын,se plimba
1179,eilen::V,тагъд кæнын,fi se grăbi
1180,eilen::V,тындзын,fi se grăbi
1181,sich beeilen::V,тагъд кæнын,se grăbi
1182,sich beeilen::V,тындзын,se grăbi
1183,sausen::V,уайын,țâșni
1184,sausen::V,тæхын,țâșni
1185,rennen::V,згъорын,fugi
1186,rennen::V,згъорын,alerga
1187,springen::V,гæпп кæнын,sări
1188,springen::V,сæррæтт кæнын,sări
1189,springen::V,лиуырын,sări
1190,klettern::V,хилын,urca
1191,klettern::V,хилын,se cățăra
1192,schaukeln::V,хецъро кæнын,legăna
1193,schaukeln::V,херыйыл бадын,legăna
1194,kriechen::V,бырын,se târî
1195,schwimmen::V,ленк кӕнын,înota
1196,tauchen::V,ныгъуылын,se scufunda
1197,rudern::V,бæлæгъ тæрын,vâsli
1198,rudern::V,бæлæгъ тæрын,lopăta
1199,rudern::V,чема тæрын,vâsli
1200,rudern::V,чема тæрын,lopăta
1201,fahren::V,цӕуын,merge
1202,fliegen::V,тӕхын,zbura
1203,gehen::V,цӕуын,merge
1204,weggehen::V,ацӕуын,se duce
1205,abfahren::V,араст уын,pleca
1206,anhalten::V,æрлæууын,se opri
1207,hineingehen::V,мидæмæ цæуын,intra
1208,eintreten::V,бацӕуын,intra
1209,kommen::V,æрцæуын,veni
1210,ankommen::V,æрцæуын,sosi
1211,ankommen::V,æрцæуын,ajunge
1212,zurückkommen::V,раздæхын,se întoarce
1213,zurückkommen::V,фæстæмæ_раздæхын,se întoarce
1214,zurückkommen::V,æрбаздæхын,se întoarce
1215,zurückkommen::V,аздæхын,se întoarce
1216,bleiben::V,лӕууын,rămâne
1217,warten::V,ӕнхъӕлмӕ кӕсын,aștepta
1218,erwarten::V,ӕнхъӕлмӕ кӕсын,aștepta
1219,suchen::V,агурын,căuta
1220,finden::V,ссарын,găsi
1221,versuchen::V,фӕлварын,încerca
1222,vorbereiten::V,бацаттæ кæнын,pregăti
1223,vorbereiten::V,æрæввонг кæнын,pregăti
1224,lieben::V,уарзын,iubi
1225,mögen::V,зæрдæмæ цæуын,plăcea a
1226,lachen::V,худын,râde
1227,rühren::V,зæрдæ суынгæг кæнын,mișca
1228,rühren::V,зæрдæ суынгæг кæнын,înduioșa
1229,weinen::V,кӕуын,plânge
1230,schimpfen::V,æлгъитын,înjura
1231,sich ärgern::V,мæсты кæнын,se supăra
1232,sich fürchten::V,тæрсын,se teme
1233,sich fürchten::V,тæрсын,fi teamă a
1234,fürchten::V,тæрсын,se teme de
1235,fliehen::V,лидзын,fugi
1236,flüchten::V,алидзын,evada
1237,sehen::V,уынын,vedea
1238,anschauen::V,акӕсын,privi
1239,ansehen::V,кӕсын,privi
1240,hören::V,хъусын,auzi
1241,zuhören::V,хъусын,asculta
1242,probieren::V,уынын,gusta
1243,probieren::V,аходын,gusta
1244,riechen::V,смудын,mirosi
1245,fühlen::V,ӕнкъарын,simți
1246,fühlen::V,ӕнкъарын,resimți
1247,scheinen::V,зынын,părea
1248,zu sehen sein::V,зынын,se vedea
1249,vernehmen::V,фехъусын,auzi
1250,frieren::V,сийын,fi frig
1251,tun::V,кӕнын,face
1252,können::V,фӕразын,ști
1253,können::V,фӕразын,putea
1254,wollen::V,фӕндын,dori
1255,anfangen::V,райдайын,începe
1256,beenden::V,фӕуын,sfârși
1257,beenden::V,фӕуын,termina
1258,aufhören::V,банцайын,înceta
1259,aufhören::V,фенцайын,înceta
1260,gelingen::V,бантысын,reuși
1261,gelingen::V,бантысын,izbuti
1262,geraten::V,разынын,reuși
1263,öffnen::V,гом кӕнын,deschide
1264,schließen::V,ӕхгӕнын,închide
1265,stellen::V,ӕвӕрын,pune
1266,stellen::V,ӕвӕрын,așeza
1267,setzen::V,сбадын кӕнын,pune
1268,setzen::V,сбадын кӕнын,așeza
1269,legen::V,ӕрӕвӕрын,pune
1270,berühren::V,агайын,atinge
1271,verbinden::V,бӕттын,lega
1272,bedecken::V,ӕмбӕрзын,acoperi
1273,aufhängen::V,ауындзын,atârna
1274,aufhängen::V,ауындзын,spânzura
1275,anzünden::V,ссудзын,aprinde
1276,aufheben::V,сисын,ridica
1277,aufheben::V,сисын,lua de jos
1278,zurücklassen::V,ныууадзын,lăsa
1279,zurücklassen::V,ныууадзын,lăsa în urmă
1280,verlieren::V,фесафын,pierde
1281,fallen lassen::V,ӕрӕппарын,scăpa
1282,fallen lassen::V,ӕрӕппарын,arunca
1283,fallen lassen::V,къухтӕй феуӕгъд кӕнын,scăpa
1284,fallen lassen::V,къухтӕй феуӕгъд кӕнын,arunca
1285,machen::V,саразын,face
1286,herstellen::V,сцæттæ кæнын,fabrica
1287,herstellen::V,сцæттæ кæнын,confecționa
1288,herstellen::V,саразын,fabrica
1289,herstellen::V,саразын,confecționa
1290,bauen::V,амайын,clădi
1291,bauen::V,амайын,construi
1292,reparieren::V,æмпъузын,repara
1293,reparieren::V,цалцæг кæнын,repara
1294,verbessern::V,фæхуыздæр кæнын,ameliora
1295,verbessern::V,фæхуыздæр кæнын,îmbunătăți
1296,ändern::V,аивын,schimba
1297,ändern::V,аивын,modifica
1298,graben::V,къахын,săpa
1299,beugen::V,æркъæдз кæнын,curba
1300,beugen::V,æртасын кæнын,curba
1301,biegen::V,тасын кӕнын,îndoi
1302,biegen::V,тасын кӕнын,încovoia
1303,drehen::V,здухын,învârti
1304,wenden::V,афæлдахын,întoarce
1305,wenden::V,рафæлдахын,întoarce
1306,umdrehen::V,афæлдахын,învârti
1307,umdrehen::V,афæлдахын,întoarce
1308,heben::V,сдарын,ridica
1309,heben::V,схæцын,ridica
1310,hochheben::V,уæлæмæ хæцын,ridica
1311,ergreifen::V,фӕлӕбурын,lua
1312,ergreifen::V,фӕлӕбурын,apuca
1313,halten::V,дарын,ține
1314,drücken::V,æлхъивын,apăsa
1315,drücken::V,æлхъивын,strânge
1316,drücken::V,хæцын,apăsa
1317,drücken::V,хæцын,strânge
1318,schieben::V,схойын,împinge
1319,kratzen::V,хафын,zgâria
1320,lecken::V,сдæрын,linge
1321,beißen::V,хæцын,mușca
1322,abreißen::V,ратонын,rupe
1323,abreißen::V,ратонын,smulge
1324,abschneiden::V,ралыг кӕнын,scurta
1325,binden::V,бабӕттын,lega
1326,stecken::V,ныссадзын,pune
1327,brechen::V,асæттын,rupe
1328,brechen::V,асæттын,frânge
1329,brechen::V,басæттын,rupe
1330,brechen::V,басæттын,frânge
1331,brechen::V,ныссæттын,rupe
1332,brechen::V,ныссæттын,frânge
1333,klopfen::V,хойын,ciocăni
1334,klopfen::V,гуыпп-гуыпп кæнын,ciocăni
1335,klopfen::V,къуырцц-къуырцц кæнын,ciocăni
1336,hauen::V,цӕвын,lovi
1337,hauen::V,нӕмын,lovi
1338,kleben::V,ныхасын,lipi
1339,kleben::V,æндадзын,lipi
1340,reiben::V,сӕрфын,freca
1341,reiben::V,сӕрфын,fricționa
1342,reiben::V,хафын,freca
1343,reiben::V,хафын,fricționa
1344,streichen::V,байсæрдын,unge
1345,streichen::V,сахорын,unge
1346,schleifen::V,ссын,ascuți
1347,schleifen::V,цыргъ кӕнын,ascuți
1348,schneiden::V,кӕрдын,tăia
1349,rütteln::V,æнкъусын,zgâlțâi
1350,schütteln::V,уигъын,scutura
1351,schwenken::V,тилын,agita
1352,schwenken::V,уигъын,agita
1353,schütten::V,ныккӕнын,vărsa
1354,füllen::V,байдзаг кæнын,umple
1355,einwickeln::V,батухын,înveli
1356,einwickeln::V,батухын,înfășura
1357,tragen::V,хӕссын,căra
1358,schleppen::V,ласын,târî
1359,ziehen::V,ласын,trage
1360,aufbewahren::V,æвæрын,păstra
1361,aufbewahren::V,æвæрын,conserva
1362,werfen::V,зыввытт кӕнын,arunca
1363,fangen::V,ӕрцахсын,prinde
1364,packen::V,рацахсын,apuca
1365,verstecken::V,æмбæхсын,ascunde
1366,verstecken::V,нымæхсын,ascunde
1367,teilen::V,уарын,împărți
1368,schicken::V,ӕрвитын,trimite
1369,bringen::V,æрхæссын,aduce
1370,bringen::V,æрбахæссын,aduce
1371,hinzufügen::V,ӕфтауын,adăuga
1372,bekommen::V,ссарын,obține
1373,bekommen::V,ссарын,dobândi
1374,bekommen::V,сфæрæз кæнын,obține
1375,bekommen::V,сфæрæз кæнын,dobândi
1376,bekommen::V,самал кæнын,obține
1377,bekommen::V,самал кæнын,dobândi
1378,erhalten::V,райсын,primi
1379,erhalten::V,райсын,căpăta
1380,nehmen::V,райсын,lua
1381,wählen::V,равзарын,opta
1382,wählen::V,равзарын,alege
1383,auswählen::V,авзарын,selecta
1384,bewahren::V,бавæрын,păstra
1385,bewahren::V,нывæрын,păstra
1386,behindern::V,цæлхдур æвæрын,stingheri
1387,behindern::V,ныхдур æвæрын,stingheri
1388,behindern::V,къуылымпы кæнын,stingheri
1389,behindern::V,хъыг дарын,stingheri
1390,verderben::V,фесафын,strica
1391,beschädigen::V,халын,strica
1392,zerbrechen::V,асӕттын,rupe
1393,zerbrechen::V,асӕттын,frânge
1394,zerreißen::V,аскъуынын,rupe
1395,zerreißen::V,аскъуынын,sfâșia
1396,zerstören::V,фехалын,distruge
1397,verbrennen::V,басудзын,arde
1398,verbrennen::V,басудзын,incendia
1399,geben::V,дӕттын,da
1400,reichen::V,адæттын,întinde
1401,schenken::V,лæвар кæнын,dărui
1402,versprechen::V,дзырд раттын,făgădui
1403,versprechen::V,зӕрдӕ бавӕрын,făgădui
1404,wünschen::V,зæрдæ зæгъы,ura
1405,loben::V,раппӕлын,lăuda
1406,küssen::V,пъа кæнын,săruta
1407,küssen::V,ба кæнын,săruta
1408,wiegen::V,узын,legăna
1409,zudecken::V,бамбӕрзын,acoperi
1410,wecken::V,райхъал кӕнын,trezi
1411,wecken::V,райхъал кӕнын,deștepta
1412,zeigen::V,амонын,arăta
1413,führen::V,кӕнын,călăuzi
1414,führen::V,фæкæнын,călăuzi
1415,lehren::V,ахуыр кæнын,preda
1416,lehren::V,ахуыр кæнын,învăța
1417,unterrichten::V,ахуыр кæнын,învăța
1418,unterrichten::V,ахуыр кæнын,instrui
1419,aufziehen::V,хъомыл кӕнын,crește
1420,leiten::V,разамынд дӕттын,duce
1421,leiten::V,разамынд дӕттын,conduce
1422,antreiben::V,тагъд кæнын,împinge
1423,antreiben::V,тагъд кæнын,încuraja
1424,antreiben::V,рог кæнын,împinge
1425,antreiben::V,рог кæнын,încuraja
1426,lassen::V,кæнын,pune pe să
1427,einladen::V,ӕрхонын,invita
1428,einladen::V,ӕрбахонын,invita
1429,vereinigen::V,баиу кӕнын,uni
1430,vereinigen::V,баиу кӕнын,întruni
1431,besuchen::V,абæрæг кæнын,vizita
1432,besuchen::V,абæрæг кæнын,face o vizită
1433,besuchen::V,бабæрæг кæнын,vizita
1434,besuchen::V,бабæрæг кæнын,face o vizită
1435,besuchen::V,бауайын,vizita
1436,besuchen::V,бауайын,face o vizită
1437,treffen::V,фембæлын,întâlni
1438,sich versammeln::V,æрæмбырд уын,se aduna
