,Concept_ID,ps,se
4074,scharf::A,تېز,bastilit
4075,scharf::A,تېز,čuuḥâl
4076,scharf::A,تېز,pâ´sttel
4077,scharf::A,تېز,пассьтэль
4078,scharf::A,تېز,пассьтлесь
4079,scharf::A,تېره,besteles
4080,scharf::A,تېره,basstel
4081,scharf::A,تېره,tjiesskis
4082,scharf::A,تېره,bastilit
4083,scharf::A,تېره,čuuḥâl
4084,scharf::A,تېره,pâ´sttel
4085,scharf::A,تېره,пассьтэль
4086,scharf::A,تېره,пассьтлесь
4087,stumpf::A,پڅ,baenehts
4088,stumpf::A,پڅ,jåbbe
4089,stumpf::A,پڅ,nearas
4090,stumpf::A,پڅ,basttoheapme
4091,stumpf::A,پڅ,tulcce
4092,stumpf::A,پڅ,miä´r'res
4093,stumpf::A,پڅ,ме̄ресь
4094,schwer::A,دروند,leevles
4095,schwer::A,دروند,låssåt
4096,schwer::A,دروند,lossat
4097,schwer::A,دروند,lussâd
4098,schwer::A,دروند,lossâd
4099,schwer::A,دروند,ло̄ссэ
4100,schwer::A,دروند,ло̄ссэсь
4101,schön::A,ښکلی,tjaebpies
4102,schön::A,ښکلی,tjábbe
4103,schön::A,ښکلی,čáppat
4104,schön::A,ښکلی,muččâd
4105,schön::A,ښکلی,mooččâd
4106,schön::A,ښکلی,мо̄джесь
4107,heiß::A,تود,baahke
4108,heiß::A,تود,báhkas
4109,heiß::A,تود,báhkas
4110,heiß::A,تود,paahâs
4111,heiß::A,تود,paakkâs
4112,heiß::A,تود,жоарр
4113,heiß::A,تود,по̄а̄ххк
4114,warm::A,تود,bïjveles
4115,warm::A,تود,liekkas
4116,warm::A,تود,liekkas
4117,warm::A,تود,liegâs
4118,warm::A,تود,liõggâs
4119,warm::A,تود,по̄а̄ххк
4120,kalt::A,ېخ,galme
4121,kalt::A,ېخ,galmas
4122,kalt::A,ېخ,tjoaskes
4123,kalt::A,ېخ,galmmas
4124,kalt::A,ېخ,koolmâs
4125,kalt::A,ېخ,kõõlmâs
4126,kalt::A,ېخ,кэ̄ллм
4127,kalt::A,سوړ,galme
4128,kalt::A,سوړ,galmas
4129,kalt::A,سوړ,tjoaskes
4130,kalt::A,سوړ,galmmas
4131,kalt::A,سوړ,koolmâs
4132,kalt::A,سوړ,kõõlmâs
4133,kalt::A,سوړ,кэ̄ллм
4134,kühl::A,ېخ,jueskies
4135,kühl::A,ېخ,gujos
4136,kühl::A,ېخ,goasos
4137,kühl::A,ېخ,čoaskkis
4138,kühl::A,ېخ,čuássid
4139,kühl::A,ېخ,čue´cǩes
4140,kühl::A,ېخ,чуэцькесь
4141,kühl::A,سوړ,jueskies
4142,kühl::A,سوړ,gujos
4143,kühl::A,سوړ,goasos
4144,kühl::A,سوړ,čoaskkis
4145,kühl::A,سوړ,čuássid
4146,kühl::A,سوړ,čue´cǩes
4147,kühl::A,سوړ,чуэцькесь
4148,frisch::A,تازه,fïerske
4149,frisch::A,تازه,varás
4150,frisch::A,تازه,varres
4151,frisch::A,تازه,varas
4152,frisch::A,تازه,voorâs
4153,frisch::A,تازه,võõrâs
4154,frisch::A,تازه,вэрс
4155,feucht::A,مرطوب,låpsoes
4156,feucht::A,مرطوب,suolnos
4157,feucht::A,مرطوب,njuoskas
4158,feucht::A,مرطوب,gásttas
4159,feucht::A,مرطوب,laavtâs
4160,feucht::A,مرطوب,nje´bll
4161,feucht::A,مرطوب,ню̄ццк
4162,nass::A,لوند,lovve
4163,nass::A,لوند,njuoskas
4164,nass::A,لوند,luvás
4165,nass::A,لوند,njuoskkas
4166,nass::A,لوند,njuoskâs
4167,nass::A,لوند,njuõckas
4168,nass::A,لوند,ню̄ццк
4169,trocken::A,وچ,gejhkie
4170,trocken::A,وچ,gåjkes
4171,trocken::A,وچ,goikkis
4172,trocken::A,وچ,ko'škes
4173,trocken::A,وچ,kååšǩes
4174,trocken::A,وچ,коашшьк
4175,voll::A,ډک,dïeve
4176,voll::A,ډک,dievas
4177,voll::A,ډک,dievva
4178,voll::A,ډک,tievâs
4179,voll::A,ډک,tiiudas
4180,voll::A,ډک,тӣввт
4181,leer::A,خالی,tovme
4182,leer::A,خالی,gåaroes
4183,leer::A,خالی,guoros
4184,leer::A,خالی,guorus
4185,leer::A,خالی,kuárus
4186,leer::A,خالی,kuâras
4187,leer::A,خالی,курас
4188,offen::A,خلاص,latjkes
4189,offen::A,خلاص,rabás
4190,offen::A,خلاص,rabas
4191,offen::A,خلاص,áávus
4192,offen::A,خلاص,jââ´ldes
4193,offen::A,خلاص,а̄в
4194,offen::A,پرانیستی,latjkes
4195,offen::A,پرانیستی,rabás
4196,offen::A,پرانیستی,rabas
4197,offen::A,پرانیستی,áávus
4198,offen::A,پرانیستی,jââ´ldes
4199,offen::A,پرانیستی,а̄в
4200,geschlossen::A,تړلی,måskoes
4201,geschlossen::A,تړلی,dahpas
4202,geschlossen::A,تړلی,gitta
4203,geschlossen::A,تړلی,kiddâ
4204,geschlossen::A,تړلی,ǩidd
4205,geschlossen::A,تړلی,mååskas
4206,sauber::A,پاک,raejnies
4207,sauber::A,پاک,rájnas
4208,sauber::A,پاک,buhtes
4209,sauber::A,پاک,ráinnas
4210,sauber::A,پاک,čurgâd
4211,sauber::A,پاک,puu´ttes
4212,sauber::A,پاک,чӣллк
4213,schmutzig::A,چټل,sleagroeh
4214,schmutzig::A,چټل,duolvas
4215,schmutzig::A,چټل,duolvvas
4216,schmutzig::A,چټل,tuol'vii
4217,schmutzig::A,چټل,sähssai
4218,schmutzig::A,چټل,са̄ккьс
4219,roh::A,خام,saajpe
4220,roh::A,خام,saajpes
4221,roh::A,خام,njuoskas
4222,roh::A,خام,njuoskkas
4223,roh::A,خام,njuoskâs
4224,roh::A,خام,njuõckas
4225,roh::A,خام,ню̄ццк
4226,reif::A,پوخ,njoetseldh
4227,reif::A,پوخ,láddam
4228,reif::A,پوخ,givssas
4229,reif::A,پوخ,кӣркна
4230,reif::A,پوخ,са̄ххьплуввма
4231,reif::A,رسېدلی,njoetseldh
4232,reif::A,رسېدلی,láddam
4233,reif::A,رسېدلی,givssas
4234,reif::A,رسېدلی,кӣркна
4235,reif::A,رسېدلی,са̄ххьплуввма
4236,lecker::A,خوندور,hearskoes
4237,lecker::A,خوندور,hærssko
4238,lecker::A,خوندور,njálggat
4239,lecker::A,خوندور,njäälgis
4240,lecker::A,خوندور,njõ´ddi
4241,lecker::A,خوندور,шӣг
4242,lecker::A,مزه دار,hearskoes
4243,lecker::A,مزه دار,hærssko
4244,lecker::A,مزه دار,njálggat
4245,lecker::A,مزه دار,njäälgis
4246,lecker::A,مزه دار,njõ´ddi
4247,lecker::A,مزه دار,шӣг
4248,süß::A,خوږ,sieties
4249,süß::A,خوږ,hálmes
4250,süß::A,خوږ,hálmmá
4251,süß::A,خوږ,njálggat
4252,süß::A,خوږ,njäälgis
4253,süß::A,خوږ,njää´ljes
4254,süß::A,خوږ,ня̄ллькесь
4255,süß::A,شیرین,sieties
4256,süß::A,شیرین,hálmes
4257,süß::A,شیرین,hálmmá
4258,süß::A,شیرین,njálggat
4259,süß::A,شیرین,njäälgis
4260,süß::A,شیرین,njää´ljes
4261,süß::A,شیرین,ня̄ллькесь
4262,bitter::A,تریخ,bihtseds
4263,bitter::A,تریخ,baetjkies
4264,bitter::A,تریخ,bitjes
4265,bitter::A,تریخ,tsibtsa
4266,bitter::A,تریخ,bahča
4267,bitter::A,تریخ,pišker
4268,bitter::A,تریخ,poččâ
4269,bitter::A,تریخ,pe´čǩǩer
4270,bitter::A,تریخ,пыччкар
4271,sauer::A,ټاک,baetjkies
4272,sauer::A,ټاک,goastes
4273,sauer::A,ټاک,suvres
4274,sauer::A,ټاک,suvrris
4275,sauer::A,ټاک,suuvres
4276,sauer::A,ټاک,kuástis
4277,sauer::A,ټاک,kuä´stt
4278,sauer::A,ټاک,кӯцц
4279,sauer::A,تريو,baetjkies
4280,sauer::A,تريو,goastes
4281,sauer::A,تريو,suvres
4282,sauer::A,تريو,suvrris
4283,sauer::A,تريو,suuvres
4284,sauer::A,تريو,kuástis
4285,sauer::A,تريو,kuä´stt
4286,sauer::A,تريو,кӯцц
4287,hell::A,روڼ,tjuavkeds
4288,hell::A,روڼ,tjuovggat
4289,hell::A,روڼ,čuovgat
4290,hell::A,روڼ,čuovvâd
4291,hell::A,روڼ,čuõvvâd
4292,hell::A,روڼ,чуввесь
4293,hell::A,روښان,tjuavkeds
4294,hell::A,روښان,tjuovggat
4295,hell::A,روښان,čuovgat
4296,hell::A,روښان,čuovvâd
4297,hell::A,روښان,čuõvvâd
4298,hell::A,روښان,чуввесь
4299,dunkel::A,تیاره,sjuevnjeds
4300,dunkel::A,تیاره,sjævnnjat
4301,dunkel::A,تیاره,seavdnjat
4302,dunkel::A,تیاره,sevŋâd
4303,dunkel::A,تیاره,seu´nnjed
4304,dunkel::A,تیاره,се̄ввьнесь
4305,schwarz::A,تور,tjeehpes
4306,schwarz::A,تور,tjáhppat
4307,schwarz::A,تور,čáhppes
4308,schwarz::A,تور,čappâd
4309,schwarz::A,تور,čappâd
4310,schwarz::A,تور,чо̄а̄хпесь
4311,weiß::A,سپين,veelkes
4312,weiß::A,سپين,bedjat
4313,weiß::A,سپين,vielggat
4314,weiß::A,سپين,vielgat
4315,weiß::A,سپين,viel'gâd
4316,weiß::A,سپين,viõlggâd
4317,weiß::A,سپين,вӣллькесь
4318,rot::A,سور,rööpses
4319,rot::A,سور,ruoppsat
4320,rot::A,سور,ruoksat
4321,rot::A,سور,ruop'sâd
4322,rot::A,سور,ruõpssâd
4323,rot::A,سور,рӯппсесь
4324,gelb::A,زېړ,viskes
4325,gelb::A,زېړ,visská
4326,gelb::A,زېړ,fiskes
4327,gelb::A,زېړ,viskâd
4328,gelb::A,زېړ,viskkâd
4329,gelb::A,زېړ,руччк'сь
4330,blau::A,شین,plaave
4331,blau::A,شین,alek
4332,blau::A,شین,lahtte
4333,blau::A,شین,alit
4334,blau::A,شین,čuov'jâd
4335,blau::A,شین,ââ´liǩ
4336,blau::A,شین,алехь
4337,blau::A,اسماني رنګه,plaave
4338,blau::A,اسماني رنګه,alek
4339,blau::A,اسماني رنګه,lahtte
4340,blau::A,اسماني رنګه,alit
4341,blau::A,اسماني رنګه,čuov'jâd
4342,blau::A,اسماني رنګه,ââ´liǩ
4343,blau::A,اسماني رنګه,алехь
4344,grün::A,زرغون,kruana
4345,grün::A,زرغون,kroenes
4346,grün::A,زرغون,ruodná
4347,grün::A,زرغون,ruoná
4348,grün::A,زرغون,ruonas
4349,grün::A,زرغون,ruánáá
4350,grün::A,زرغون,ruânn
4351,grün::A,زرغون,ruõnâs
4352,grün::A,زرغون,руэнн
4353,grau::A,خړ,kraevies
4354,grau::A,خړ,rávuk
4355,grau::A,خړ,rávvat
4356,grau::A,خړ,ránis
4357,grau::A,خړ,räänis
4358,grau::A,خړ,rää´nes
4359,grau::A,خړ,кӯввесь
4360,bunt::A,رنګارنګ,girjak
4361,bunt::A,رنګارنګ,girjái
4362,bunt::A,رنګارنګ,máŋggaivnat
4363,bunt::A,رنګارنګ,ivdnái
4364,bunt::A,رنګارنګ,kirjáá
4365,bunt::A,رنګارنګ,ǩe´rjj
4366,bunt::A,رنګارنګ,ǩeârjaž
4367,bunt::A,رنګارنګ,кыррьй
4368,billig::A,ارزان,aelpies
4369,billig::A,ارزان,liehties
4370,billig::A,ارزان,álbbe
4371,billig::A,ارزان,hálbi
4372,billig::A,ارزان,hälbi
4373,billig::A,ارزان,hä´lbb
4374,billig::A,ارزان,вӯгас
4375,billig::A,ارزان,вӯгкесь
4376,teuer::A,ګران,dovres
4377,teuer::A,ګران,divras
4378,teuer::A,ګران,divrras
4379,teuer::A,ګران,tiivrâs
4380,teuer::A,ګران,kaallâš
4381,teuer::A,ګران,ко̄а̄ллэш
4382,wertvoll::A,قیمتي,aarvoes
4383,wertvoll::A,قیمتي,árvulasj
4384,wertvoll::A,قیمتي,árvvolaš
4385,wertvoll::A,قیمتي,tiivrâs
4386,wertvoll::A,قیمتي,kaallâš
4387,wertvoll::A,قیمتي,а̄ррвъесь
4388,wertvoll::A,قیمتي,ко̄а̄ллшэсь
4389,blind::A,ړوند,tjelmehts
4390,blind::A,ړوند,tjalmedibme
4391,blind::A,ړوند,čalmmeheapme
4392,blind::A,ړوند,čuovggaheapme
4393,blind::A,ړوند,šoohâd
4394,blind::A,ړوند,ča'lmettem
4395,blind::A,ړوند,čââ´lmte´m
4396,blind::A,ړوند,чальмхем
4397,taub::A,کوڼ,bieljehts
4398,taub::A,کوڼ,bieljedibme
4399,taub::A,کوڼ,bealjeheapmi
4400,taub::A,کوڼ,pel'jittem
4401,taub::A,کوڼ,pee´lljte´m
4402,taub::A,کوڼ,пе̄лльйхем
4403,taub::A,کوڼ,кулхэмесь
4404,taub::A,کوڼ,кулнаххьтэм
4405,kräftig::A,قوی,veaksehks
4406,kräftig::A,قوی,gievrra
4407,kräftig::A,قوی,gievra
4408,kräftig::A,قوی,viek'sâ
4409,kräftig::A,قوی,viõhss
4410,kräftig::A,قوی,вӣгкъесь
4411,kräftig::A,قوی,тоаввсамусс
4412,stark::A,قوی,raavtehtje
4413,stark::A,قوی,nanos
4414,stark::A,قوی,gievrra
4415,stark::A,قوی,kievra
4416,stark::A,قوی,nanus
4417,stark::A,قوی,viek'sâ
4418,stark::A,قوی,raavâs
4419,stark::A,قوی,роавас
4420,stark::A,تکړه,raavtehtje
4421,stark::A,تکړه,nanos
4422,stark::A,تکړه,gievrra
4423,stark::A,تکړه,kievra
4424,stark::A,تکړه,nanus
4425,stark::A,تکړه,viek'sâ
4426,stark::A,تکړه,raavâs
4427,stark::A,تکړه,роавас
4428,schwach::A,ضعیف,dåsmoes
4429,schwach::A,ضعیف,fámodibme
4430,schwach::A,ضعیف,fámoheapme
4431,schwach::A,ضعیف,njuoras
4432,schwach::A,ضعیف,hiäju
4433,schwach::A,ضعیف,njuorâs
4434,schwach::A,ضعیف,rââ´šš
4435,schwach::A,ضعیف,njuõrâs
4436,schwach::A,ضعیف,рашшь
4437,schwach::A,ضعیف,ражесь
4438,schwach::A,ضعیف,са̄мхэм
4439,schwach::A,کمزوری,dåsmoes
4440,schwach::A,کمزوری,fámodibme
4441,schwach::A,کمزوری,fámoheapme
4442,schwach::A,کمزوری,njuoras
4443,schwach::A,کمزوری,hiäju
4444,schwach::A,کمزوری,njuorâs
4445,schwach::A,کمزوری,rââ´šš
4446,schwach::A,کمزوری,njuõrâs
4447,schwach::A,کمزوری,рашшь
4448,schwach::A,کمزوری,ражесь
4449,schwach::A,کمزوری,са̄мхэм
4450,fett::A,چاغ,buajtehks
4451,fett::A,چاغ,buojdák
4452,fett::A,چاغ,buoidi
4453,fett::A,چاغ,puáidáh
4454,fett::A,چاغ,pueidaǥ
4455,fett::A,چاغ,пуййт
4456,schlank::A,خوش اندام,siegkies
4457,schlank::A,خوش اندام,bievrek
4458,schlank::A,خوش اندام,njuorro
4459,schlank::A,خوش اندام,seaggi
4460,schlank::A,خوش اندام,šoođbâs
4461,schlank::A,خوش اندام,seä´ǧ'ǧ
4462,schlank::A,خوش اندام,се̄ӈькесь
4463,hübsch::A,ښکلی,faavroes
4464,hübsch::A,ښکلی,fávrro
4465,hübsch::A,ښکلی,fávru
4466,hübsch::A,ښکلی,muččâd
4467,hübsch::A,ښکلی,mooččâd
4468,hübsch::A,ښکلی,мо̄джесь
4469,hübsch::A,ښایسته,faavroes
4470,hübsch::A,ښایسته,fávrro
4471,hübsch::A,ښایسته,fávru
4472,hübsch::A,ښایسته,muččâd
4473,hübsch::A,ښایسته,mooččâd
4474,hübsch::A,ښایسته,мо̄джесь
4475,böse::A,شریر,vesties
4476,böse::A,شریر,bahá
4477,böse::A,شریر,bahá
4478,böse::A,شریر,paa
4479,böse::A,شریر,ilbâd
4480,böse::A,شریر,paas
4481,böse::A,شریر,ilbbâd
4482,böse::A,شریر,поасс
4483,böse::A,شریر,кэ̄рряй
4484,böse::A,قهرناک,vesties
4485,böse::A,قهرناک,bahá
4486,böse::A,قهرناک,bahá
4487,böse::A,قهرناک,paa
4488,böse::A,قهرناک,ilbâd
4489,böse::A,قهرناک,paas
4490,böse::A,قهرناک,ilbbâd
4491,böse::A,قهرناک,поасс
4492,böse::A,قهرناک,кэ̄рряй
4493,dumm::A,احمق,gåffoeh
4494,dumm::A,احمق,jalla
4495,dumm::A,احمق,doavki
4496,dumm::A,احمق,tuhme
4497,dumm::A,احمق,tu´hmm
4498,dumm::A,احمق,о̄менэш
4499,dumm::A,احمق,то̄ӆӆкхем
4500,faul::A,لټ,aeblehts
4501,faul::A,لټ,lájkke
4502,faul::A,لټ,láiki
4503,faul::A,لټ,läški
4504,faul::A,لټ,lä´šǩǩ
4505,faul::A,لټ,ла̄шькесь
4506,faul::A,تنبل,aeblehts
4507,faul::A,تنبل,lájkke
4508,faul::A,تنبل,láiki
4509,faul::A,تنبل,läški
4510,faul::A,تنبل,lä´šǩǩ
4511,faul::A,تنبل,ла̄шькесь
4512,fleißig::A,زحمت کښ,rudtjege
4513,fleißig::A,زحمت کښ,vïssjeles
4514,fleißig::A,زحمت کښ,vissjal
4515,fleißig::A,زحمت کښ,viššal
4516,fleißig::A,زحمت کښ,doaimmalaš
4517,fleißig::A,زحمت کښ,viššâl
4518,fleißig::A,زحمت کښ,re´ttev
4519,geizig::A,بخیل,saejkies
4520,geizig::A,بخیل,hánes
4521,geizig::A,بخیل,gáhcci
4522,geizig::A,بخیل,gárži
4523,geizig::A,بخیل,käcci
4524,geizig::A,بخیل,häänis
4525,geizig::A,بخیل,kä´cc
4526,geizig::A,بخیل,сыннҍ
4527,geizig::A,بخیل,скухьпесь
4528,klug::A,عاقل,vihtehks
4529,klug::A,عاقل,vijses
4530,klug::A,عاقل,jiermmá
4531,klug::A,عاقل,fihtolaš
4532,klug::A,عاقل,jiä'rmálâš
4533,klug::A,عاقل,hitrai
4534,klug::A,عاقل,то̄ӆӆкэш
4535,klug::A,عاقل,вӣллвэсь
4536,klug::A,هوښیار,vihtehks
4537,klug::A,هوښیار,vijses
4538,klug::A,هوښیار,jiermmá
4539,klug::A,هوښیار,fihtolaš
4540,klug::A,هوښیار,jiä'rmálâš
4541,klug::A,هوښیار,hitrai
4542,klug::A,هوښیار,то̄ӆӆкэш
4543,klug::A,هوښیار,вӣллвэсь
4544,geschickt::A,ماهر,tjiehpies
4545,geschickt::A,ماهر,tjiehppe
4546,geschickt::A,ماهر,čeahppi
4547,geschickt::A,ماهر,čeppi
4548,geschickt::A,ماهر,čeä´p'p
4549,geschickt::A,ماهر,чепесь
4550,lieb::A,عزیز,boerehks
4551,lieb::A,عزیز,lådje
4552,lieb::A,عزیز,gieres
4553,lieb::A,عزیز,ráhkis
4554,lieb::A,عزیز,láđis
4555,lieb::A,عزیز,räähis
4556,lieb::A,عزیز,pue´rr
4557,lieb::A,عزیز,rää´ǩǩes
4558,lieb::A,عزیز,мӣлса
4559,lieb::A,محبوب,boerehks
4560,lieb::A,محبوب,lådje
4561,lieb::A,محبوب,gieres
4562,lieb::A,محبوب,ráhkis
4563,lieb::A,محبوب,láđis
4564,lieb::A,محبوب,räähis
4565,lieb::A,محبوب,pue´rr
4566,lieb::A,محبوب,rää´ǩǩes
4567,lieb::A,محبوب,мӣлса
4568,lustig::A,خوشحال,lustes
4569,lustig::A,خوشحال,suohtas
4570,lustig::A,خوشحال,hávski
4571,lustig::A,خوشحال,hitruu
4572,lustig::A,خوشحال,iilooš
4573,lustig::A,خوشحال,hää´sǩ
4574,lustig::A,خوشحال,viä´s'sel
4575,lustig::A,خوشحال,руэняс
4576,sanft::A,پوست,lïemkeds
4577,sanft::A,پوست,lines
4578,sanft::A,پوست,lágŋet
4579,sanft::A,پوست,linis
4580,sanft::A,پوست,láđis
4581,sanft::A,پوست,liägus
4582,sanft::A,پوست,pivvâl
4583,sanft::A,پوست,heä´nn
4584,sanft::A,پوست,э̄йвсесь
4585,sanft::A,ملایم,lïemkeds
4586,sanft::A,ملایم,lines
4587,sanft::A,ملایم,lágŋet
4588,sanft::A,ملایم,linis
4589,sanft::A,ملایم,láđis
4590,sanft::A,ملایم,liägus
4591,sanft::A,ملایم,pivvâl
4592,sanft::A,ملایم,heä´nn
4593,sanft::A,ملایم,э̄йвсесь
4594,hungrig::A,وږی,nælggomin
4595,hungrig::A,وږی,nealggas
4596,hungrig::A,وږی,neälǥlaž
4597,hungrig::A,وږی,не̄лльк
4598,krank::A,مريض,skïemtje
4599,krank::A,مريض,skibás
4600,krank::A,مريض,buohcci
4601,krank::A,مريض,pyec'cee
4602,krank::A,مريض,puõcci
4603,krank::A,مريض,panntiõrvas
4604,krank::A,مريض,кэ̄бп
4605,krank::A,ناروغ,skïemtje
4606,krank::A,ناروغ,skibás
4607,krank::A,ناروغ,buohcci
4608,krank::A,ناروغ,pyec'cee
4609,krank::A,ناروغ,puõcci
4610,krank::A,ناروغ,panntiõrvas
4611,krank::A,ناروغ,кэ̄бп
4612,nackt::A,لوڅ,båadtsoeh
4613,nackt::A,لوڅ,rihtso
4614,nackt::A,لوڅ,álás
4615,nackt::A,لوڅ,pie'tittem
4616,nackt::A,لوڅ,piät'táá
4617,nackt::A,لوڅ,päälljas
4618,nackt::A,لوڅ,пефта
4619,nackt::A,لوڅ,па̄льяс
4620,traurig::A,غمجن,håjnoes
4621,traurig::A,غمجن,suohtas
4622,traurig::A,غمجن,hådje
4623,traurig::A,غمجن,ahkit
4624,traurig::A,غمجن,ahheev
4625,traurig::A,غمجن,â´ǩǩed
4626,traurig::A,غمجن,чуэввесь
4627,lebendig::A,ژوندی,jielije
4628,lebendig::A,ژوندی,viesso
4629,lebendig::A,ژوندی,ealli
4630,lebendig::A,ژوندی,eeleev
4631,lebendig::A,ژوندی,jie´lli
4632,lebendig::A,ژوندی,е̄лльгденҍ
4633,gut::A,ښه,buerie
4634,gut::A,ښه,buorre
4635,gut::A,ښه,buorre
4636,gut::A,ښه,pyeṛi
4637,gut::A,ښه,šiõǥǥ
4638,gut::A,ښه,pue´rr
4639,gut::A,ښه,шувв
4640,gut::A,ښه,пуррь
4641,schlecht::A,بد,nåake
4642,schlecht::A,بد,skraape
4643,schlecht::A,بد,mådtan
4644,schlecht::A,بد,nievrre
4645,schlecht::A,بد,headju
4646,schlecht::A,بد,heittot
4647,schlecht::A,بد,hyeṇi
4648,schlecht::A,بد,niev'ri
4649,schlecht::A,بد,hue´nn
4650,schlecht::A,بد,нюэссь
4651,schlecht::A,بد,ню̄э̄зесь
4652,schlecht::A,خراب,nåake
4653,schlecht::A,خراب,skraape
4654,schlecht::A,خراب,mådtan
4655,schlecht::A,خراب,nievrre
4656,schlecht::A,خراب,headju
4657,schlecht::A,خراب,heittot
4658,schlecht::A,خراب,hyeṇi
4659,schlecht::A,خراب,niev'ri
4660,schlecht::A,خراب,hue´nn
4661,schlecht::A,خراب,нюэссь
4662,schlecht::A,خراب,ню̄э̄зесь
4663,richtig::A,سم,rïekte
4664,richtig::A,سم,duolla
4665,richtig::A,سم,rievtes
4666,richtig::A,سم,riekta
4667,richtig::A,سم,vuoi'gâ
4668,richtig::A,سم,vuõiǥâs
4669,richtig::A,سم,вӯййк
4670,richtig::A,سم,вӯйкэсс
4671,richtig::A,صحیح,rïekte
4672,richtig::A,صحیح,duolla
4673,richtig::A,صحیح,rievtes
4674,richtig::A,صحیح,riekta
4675,richtig::A,صحیح,vuoi'gâ
4676,richtig::A,صحیح,vuõiǥâs
4677,richtig::A,صحیح,вӯййк
4678,richtig::A,صحیح,вӯйкэсс
4679,schlimm::A,بد,nåake
4680,schlimm::A,بد,bahá
4681,schlimm::A,بد,vearrái
4682,schlimm::A,بد,niev'ri
4683,schlimm::A,بد,neu´rr
4684,schlimm::A,بد,ню̄э̄зесь
4685,schlimm::A,مخوف,nåake
4686,schlimm::A,مخوف,bahá
4687,schlimm::A,مخوف,vearrái
4688,schlimm::A,مخوف,niev'ri
4689,schlimm::A,مخوف,neu´rr
4690,schlimm::A,مخوف,ню̄э̄зесь
4691,wahr::A,واقعي,saetnies
4692,wahr::A,واقعي,sádnes
4693,wahr::A,واقعي,duohta
4694,wahr::A,واقعي,tuotâ
4695,wahr::A,واقعي,tuõtt
4696,wahr::A,واقعي,вӯйкас
4697,alt::A,زوړ,båeries
4698,alt::A,زوړ,oames
4699,alt::A,زوړ,boaris
4700,alt::A,زوړ,uámis
4701,alt::A,زوړ,vuä´mes
4702,alt::A,زوړ,вуэммь
4703,neu::A,نوی,orre
4704,neu::A,نوی,ådås
4705,neu::A,نوی,ođas
4706,neu::A,نوی,uuđâs
4707,neu::A,نوی,oođâs
4708,neu::A,نوی,о̄дт
4709,ehemalig::A,پخوانی,evtebe
4710,ehemalig::A,پخوانی,åvdep
4711,ehemalig::A,پخوانی,dološ
4712,ehemalig::A,پخوانی,oovdiš
4713,ehemalig::A,پخوانی,tuâl'jõž
4714,ehemalig::A,پخوانی,туллъя
4715,ehemalig::A,پخوانی,э̄ввтлэсь
4716,alt[Lebewesen]::A,زوړ,voeres
4717,alt[Lebewesen]::A,زوړ,vuoras
4718,alt[Lebewesen]::A,زوړ,boares
4719,alt[Lebewesen]::A,زوړ,vuoras
4720,alt[Lebewesen]::A,زوړ,puáris
4721,alt[Lebewesen]::A,زوړ,puä´res
4722,alt[Lebewesen]::A,زوړ,пуэресь
4723,jung::A,ځوان,noere
4724,jung::A,ځوان,nuorra
4725,jung::A,ځوان,nuorra
4726,jung::A,ځوان,nuoṛâ
4727,jung::A,ځوان,nuõrr
4728,jung::A,ځوان,нӯрр
4729,arm::A,غریب,giefies
4730,arm::A,غریب,hædjo
4731,arm::A,غریب,geafi
4732,arm::A,غریب,kevhi
4733,arm::A,غریب,ǩeeu´h
4734,arm::A,غریب,ва̄йваш
4735,arm::A,بې وزله,giefies
4736,arm::A,بې وزله,hædjo
4737,arm::A,بې وزله,geafi
4738,arm::A,بې وزله,kevhi
4739,arm::A,بې وزله,ǩeeu´h
4740,arm::A,بې وزله,ва̄йваш
4741,reich::A,شتمن,ræjhkoes
4742,reich::A,شتمن,boanndá
4743,reich::A,شتمن,rikkis
4744,reich::A,شتمن,riges
4745,reich::A,شتمن,ree´ǧǧes
4746,reich::A,شتمن,ва̄птэк
4747,reich::A,دولتمند,ræjhkoes
4748,reich::A,دولتمند,boanndá
4749,reich::A,دولتمند,rikkis
4750,reich::A,دولتمند,riges
4751,reich::A,دولتمند,ree´ǧǧes
4752,reich::A,دولتمند,ва̄птэк
4753,bekannt::A,اشنا,åehpies
4754,bekannt::A,اشنا,oahpes
4755,bekannt::A,اشنا,dieđus
4756,bekannt::A,اشنا,uápis
4757,bekannt::A,اشنا,tuubdâs
4758,bekannt::A,اشنا,toobdâs
4759,bekannt::A,اشنا,томтас
4760,berühmt::A,مشهور,byögke
4761,berühmt::A,مشهور,mihtos
4762,berühmt::A,مشهور,beakkán
4763,berühmt::A,مشهور,beakkálmas
4764,berühmt::A,مشهور,mááinuh
4765,berühmt::A,مشهور,peeggâlm
4766,berühmt::A,مشهور,snäätnai
4767,berühmt::A,مشهور,куллъей
4768,fremd::A,پردی,ammes
4769,fremd::A,پردی,amás
4770,fremd::A,پردی,vieres
4771,fremd::A,پردی,amas
4772,fremd::A,پردی,vie'res
4773,fremd::A,پردی,puigâ
4774,fremd::A,پردی,vee´res
4775,fremd::A,پردی,е̄ххк
4776,fremd::A,پردی,вӣресь
4777,fremd::A,بېګانه,ammes
4778,fremd::A,بېګانه,amás
4779,fremd::A,بېګانه,vieres
4780,fremd::A,بېګانه,amas
4781,fremd::A,بېګانه,vie'res
4782,fremd::A,بېګانه,puigâ
4783,fremd::A,بېګانه,vee´res
4784,fremd::A,بېګانه,е̄ххк
