,Concept_ID,az,vep
805,ich::PRN,mən,minä
806,du::PRN,sən,sinä
807,er::PRN,o,hän
808,wir::PRN,biz,mö
809,ihr::PRN,siz,tö
810,sie::PRN,onlar,hö
811,was::FPRN,nə,mi
812,wer::FPRN,kim,ken
813,wo::FADV,harada,kus
814,wohin::FADV,haraya,kuna
815,wie::FADV,necə,kut
816,wie::FADV,necə,mit'
817,warum::FADV,niyə,mikš
818,warum::FADV,nə üçün,mikš
819,wieviel::FNUM,neçə,äjak
820,wieviel::FNUM,neçə,kuverz'
821,wieviel::FNUM,nə qədər,äjak
822,wieviel::FNUM,nə qədər,kuverz'
823,eins::NUM,bir,üks'
824,zwei::NUM,iki,kaks'
825,drei::NUM,üç,koume
826,vier::NUM,dörd,nel'l'
827,fünf::NUM,beş,viž
828,sechs::NUM,altı,kuz'
829,sieben::NUM,yeddi,seičeme
830,acht::NUM,səkkiz,kahesa
831,neun::NUM,doqquz,ühesa
832,zehn::NUM,on,kümne
833,elf::NUM,on bir,üks'toštkümne
834,zwölf::NUM,on iki,kaks'toštkümne
835,zwanzig::NUM,iyirmi,kaks'kümne
836,dreißig::NUM,otuz,koumekümne
837,vierzig::NUM,qırx,nel'l'kümne
838,fünfzig::NUM,əlli,vižkümne
839,sechzig::NUM,altmış,kuz'kümne
840,siebzig::NUM,yetmiş,seičemekümne
841,achtzig::NUM,səksən,kahesakümne
842,neunzig::NUM,doxsan,ühesakümne
843,hundert::NUM,yüz,sada
844,tausend::NUM,min,tuha
845,und::CNJ,və,i
846,und::CNJ,və,da
847,oder::CNJ,ya,vai
848,stehen::V,durmaq,seišta
849,sitzen::V,oturmaq,ištta
850,liegen::V,uzanmaq,venuda
851,hängen::V,asılmaq,ripta
852,werden::V,olmaq,lindä
853,werden::V,olmaq,tehtas
854,passieren::V,olmaq,ozaitas
855,passieren::V,baş vermək,ozaitas
856,beginnen::V,başlamaq,augotadas
857,enden::V,bitmək,loptas
858,wechseln::V,dəyişmək,vajehtadas
859,aufgehen[Sonne]::V,doğmaq,nousta
860,untergehen[Sonne]::V,batmaq,lasktas
861,scheinen[Sonne]::V,parlamaq,paštta
862,donnern::V,guruldamaq,juraita
863,wehen::V,əsmək,dölta
864,wehen::V,əsmək,puhuda
865,strömen::V,axmaq,valadas
866,fließen::V,axmaq,valuda
867,sich drehen::V,dönmək,punotas
868,schwanken::V,yellənmək,čibuda
869,schwingen::V,yellənmək,čibuda
870,fallen::V,düşmek,langeta
871,brennen::V,yanmaq,pallada
872,rauchen::V,tüstüləmək,savustada
873,regnen::V,yağmaq,vihmda
874,gefrieren::V,donmaq,jäduda
875,gefrieren::V,donmaq,kül'mdä
876,tauen::V,ərimək,sulada
877,schmelzen::V,ərimək,sulada
878,trocknen::V,qurumaq,kuida
879,trocknen::V,qurumaq,kuivehtuda
880,sieden::V,qaynamaq,kehuda
881,faulen::V,çürümək,hapata
882,faulen::V,çürümək,traudäs
883,verfaulen::V,çürümək,hapata
884,reißen::V,yırtılmaq,rebita
885,versinken::V,batmaq,upota
886,vergehen::V,ötmək,mända
887,erscheinen::V,görünmək,ozutadas
888,verschwinden::V,yox olmaq,hajeta
889,sinken::V,enmək,väheta
890,sinken::V,enmək,lasktas
891,abnehmen::V,azalmaq,peneta
892,zunehmen::V,artmaq,ližaduda
893,steigen::V,yüksəlmək,nousta
894,wachsen::V,böyümək,kazda
895,glänzen::V,parlamaq,loštta
896,funkeln::V,parıldamaq,hoštta
897,lärmen::V,səs-küy etmək,robaita
898,läuten::V,çalmaq,judaita
899,klingeln::V,zəng etmək,kelotada
900,klirren::V,cingildəmək,biraita
901,brausen::V,gurlamaq,bruncta
902,rauschen::V,xışıldamaq,šobaita
903,klingen::V,səslənmək,heläita
904,bellen::V,hürmək,nutta
905,heulen::V,ulamaq,ulaita
906,blasen::V,üfləmək,puhuda
907,pfeifen::V,fit vermek,pistta
908,pfeifen::V,fit vermek,vihelta
909,schreien::V,bağırmaq,kirkta
910,schreien::V,bağırmaq,kidastada
911,schreien::V,qışqırmaq,kirkta
912,schreien::V,qışqırmaq,kidastada
913,stöhnen::V,inləmək,ohkta
914,stöhnen::V,inləmək,voivotada
915,zittern::V,titrəmək,säraita
916,leben::V,yaşamaq,eläda
917,geboren werden::V,doğmaq,sünduda
918,atmen::V,nəfəs almaq,henktä
919,trinken::V,içmek,joda
920,essen::V,yemək,söda
921,schlucken::V,udmaq,lainata
922,müde werden::V,yorulmaq,väzuda
923,müde werden::V,yorulmaq,šuštuda
924,einschlafen::V,yuxuya getmək,uinota
925,schlafen::V,uyumaq,magata
926,schlafen::V,uyumaq,nukkuda
927,aufwachen::V,oyanmaq,heraštuda
928,aufstehen::V,yuxudan durmaq,nousta
929,sich erholen::V,dincəlmək,lebaitas
930,krank werden::V,xəstə olmaq,läžegata
931,krank sein::V,azarlanmaq,läžuda
932,krank sein::V,xəstələnmək,läžuda
933,schmerzen::V,ağrimaq,kibištada
934,husten::V,öksürmək,rügda
935,genesen::V,sağalmaq,tervehtuda
936,sterben::V,ölmək,kolda
937,sterben::V,vəfat etmək,kolda
938,umkommen::V,həlak olmaq,kolda
939,sich bewegen::V,hərəkət etmək,likkuda
940,sich rühren::V,tərpənmək,likahtada
941,sich rühren::V,tərpənmək,kubahtada
942,sich erheben::V,qalxmaq,nousta
943,sich setzen::V,oturmaq,išttas
944,hinfallen::V,yıxılmaq,langeta
945,laufen::V,yerimək,kävuda
946,schreiten::V,addım atmaq,astta
947,schreiten::V,addım atmaq,haškta
948,spazierengehen::V,gəzmək,kävelta
949,eilen::V,atılmaq,kiruhtada
950,sich beeilen::V,tələsmək,kiruhtada
951,sausen::V,çırpmaq,fun'urta
952,rennen::V,qaçmaq,joksta
953,springen::V,sıçramaq,hüptä
954,klettern::V,dırmanmaq,libuda
955,schaukeln::V,sallanmaq,čibuda
956,kriechen::V,sürünmək,ličtas
957,schwimmen::V,üzmek,ujuda
958,tauchen::V,dalmaq,čukautas
959,rudern::V,avarlamaq,souta
960,fahren::V,sürmək,ajada
961,fahren::V,sürmək,ajelda
962,fliegen::V,uçmaq,leta
963,gehen::V,getmək,mända
964,gehen::V,getmək,kävuda
965,weggehen::V,getmək,päzda
966,weggehen::V,getmək,lähtta
967,abfahren::V,yola düşmək,tönduda
968,anhalten::V,saxlamaq,seižutadas
969,hineingehen::V,girmək,mända südäimehe
970,eintreten::V,girmək,tulda
971,eintreten::V,daxil olmaq,tulda
972,kommen::V,gəlmək,tulda
973,ankommen::V,gəlib çatmaq,tulda
974,zurückkommen::V,qayıtmaq,pörtas
975,bleiben::V,qalmaq,jäda
976,warten::V,gözləmək,varastada
977,erwarten::V,bəkləmək,varastada
978,suchen::V,aramaq,ectä
979,suchen::V,axtarmaq,ectä
980,finden::V,tapmaq,löuta
981,versuchen::V,çalışmaq,ladida
982,versuchen::V,çalışmaq,rohkaita
983,vorbereiten::V,hazırlamaq,vaumita
984,lieben::V,sevmək,armastada
985,mögen::V,xoşlamaq,navedida
986,lachen::V,gülmək,nagrda
987,rühren::V,həyəcanlandırmaq,likutada
988,weinen::V,ağlamaq,itkta
989,schimpfen::V,küfr etmək,laidas
990,schimpfen::V,küfr etmək,pačatada
991,sich ärgern::V,acıqlanmaq,rändüda
992,sich fürchten::V,qorxmaq,varaita
993,fürchten::V,qorxmaq,varaita
994,fliehen::V,qaçmaq,pageta
995,flüchten::V,qaçmaq,pageta
996,flüchten::V,qaçmaq,joksta
997,sehen::V,görmək,nähta
998,anschauen::V,baxmaq,kacta
999,ansehen::V,baxmaq,kacta
1000,hören::V,duymaq,kulda
1001,hören::V,eşitmək,kulda
1002,zuhören::V,dinləmək,kundeltas
1003,probieren::V,dadına baxmaq,mujada
1004,riechen::V,qoxlamaq,rižada
1005,fühlen::V,duymaq,mujada
1006,scheinen::V,görünmək,näguda
1007,zu sehen sein::V,görünmək,näguda
1008,vernehmen::V,eşitmək,kulištada
1009,frieren::V,üşümək,kül'mdä
1010,tun::V,etmək,tehta
1011,können::V,bilmək,voida
1012,können::V,bilmək,mahtta
1013,können::V,bacarmaq,voida
1014,können::V,bacarmaq,mahtta
1015,wollen::V,istəmək,himoita
1016,wollen::V,istəmək,tahtoida
1017,anfangen::V,başlamaq,zavottä
1018,anfangen::V,başlamaq,augotada
1019,beenden::V,bitirmək,loptä
1020,aufhören::V,bitmək,loptas
1021,aufhören::V,qurtarmaq,loptas
1022,gelingen::V,müvəffəq olmaq,lähtta
1023,gelingen::V,müvəffəq olmaq,tehtas
1024,geraten::V,düşmək,tulda
1025,öffnen::V,açmaq,avaita
1026,schließen::V,qapamaq,saubata
1027,stellen::V,qoymaq,panda
1028,stellen::V,qoymaq,seižutada
1029,setzen::V,oturtmaq,ištutada
1030,legen::V,qoymaq,panda
1031,berühren::V,toxunmaq,koskta
1032,berühren::V,toxunmaq,käziduda
1033,verbinden::V,bağlamaq,ühtenzoitta
1034,bedecken::V,örtmək,katta
1035,bedecken::V,örtmək,peitta
1036,aufhängen::V,asmaq,riputada
1037,anzünden::V,yandırmaq,sütutada
1038,aufheben::V,qaldırmaq,leta
1039,zurücklassen::V,buraxmaq,jätta
1040,verlieren::V,itirmək,kadotada
1041,fallen lassen::V,düşürmək,kirbotada
1042,machen::V,etmək,säta
1043,machen::V,etmək,tehta
1044,herstellen::V,istehsal etmək,tehta
1045,bauen::V,tikmək,leta
1046,bauen::V,tikmək,sauda
1047,reparieren::V,təmir etmək,koheta
1048,verbessern::V,düzəltmək,paremboita
1049,ändern::V,dəyişdirmək,vajehtada
1050,graben::V,qazımaq,kaida
1051,graben::V,qazımaq,čongoida
1052,beugen::V,əymək,koverta
1053,biegen::V,bükmək,painda
1054,drehen::V,döndərmək,punotada
1055,wenden::V,çevirmək,käta
1056,wenden::V,çevirmək,kärauta
1057,umdrehen::V,çevirmək,käta
1058,heben::V,qaldırmaq,leta
1059,hochheben::V,qaldırmaq,libutada
1060,ergreifen::V,tutmaq,tabata
1061,halten::V,saxlamaq,pidada
1062,drücken::V,sıxmaq,painda
1063,schieben::V,sürmək,žigutada
1064,kratzen::V,qaşımaq,künstä
1065,lecken::V,yalamaq,nolda
1066,beißen::V,dişləmək,purda
1067,beißen::V,dişləmək,hambastada
1068,abreißen::V,qoparmaq,ratketa
1069,abschneiden::V,ayırmaq,čapata
1070,abschneiden::V,ayırmaq,leikata
1071,binden::V,bağlamaq,sidoda
1072,stecken::V,soxmaq,čokaita
1073,brechen::V,qırmaq,katkaita
1074,klopfen::V,sındırmaq,kolkotada
1075,hauen::V,vurmaq,löda
1076,kleben::V,apışdırmaq,klejata
1077,reiben::V,ovmaq,hosta
1078,reiben::V,ovmaq,törkita
1079,reiben::V,ovmaq,jorotada
1080,streichen::V,sürtmək,voita
1081,schleifen::V,bülövləmək,hijoida
1082,schleifen::V,bülövləmək,teravzoitta
1083,schneiden::V,kəsmək,leikata
1084,rütteln::V,sirkələmək,heilutada
1085,schütteln::V,çalxalamaq,pudištada
1086,schwenken::V,yelləmək,maihutada
1087,schütten::V,tökmək,valada
1088,füllen::V,doldurmaq,täutta
1089,einwickeln::V,sarımaq,kärdä
1090,tragen::V,daşımaq,kantta
1091,tragen::V,daşımaq,kandišta
1092,schleppen::V,sürükləmək,vedätada
1093,ziehen::V,çəkmək,vedada
1094,aufbewahren::V,gizlətmək,kaita
1095,werfen::V,atmaq,čuta
1096,werfen::V,atmaq,tactä
1097,fangen::V,tutmaq,püta
1098,packen::V,yaxalamaq,tabata
1099,verstecken::V,gizlətmək,peitta
1100,teilen::V,bölmək,jagada
1101,schicken::V,yollamaq,oigeta
1102,schicken::V,göndərmək,oigeta
1103,bringen::V,gətirmək,veda
1104,hinzufügen::V,əlavə etmək,ližata
1105,bekommen::V,almaq,sada
1106,bekommen::V,əldə etmək,sada
1107,erhalten::V,almaq,sada
1108,nehmen::V,almaq,otta
1109,wählen::V,seçmək,valita
1110,auswählen::V,arımaq,valita
1111,bewahren::V,qorumaq,kaita
1112,behindern::V,mane olmaq,telustada
1113,verderben::V,pozmaq,travida
1114,beschädigen::V,zədələmək,satatada
1115,zerbrechen::V,qırmaq,mureta
1116,zerbrechen::V,sındırmaq,mureta
1117,zerreißen::V,yırtmaq,rebitada
1118,zerstören::V,dağıtmaq,mureta
1119,verbrennen::V,yandırmaq,poltta
1120,geben::V,vermək,antta
1121,reichen::V,uzatmaq,antta
1122,schenken::V,vermək,lahjoita
1123,versprechen::V,vəd vermək,toivotada
1124,wünschen::V,arzulamaq,toivotada
1125,loben::V,tərifləmək,kitta
1126,küssen::V,öpmək,tervehtada
1127,wiegen::V,tərpətmək,likutada
1128,zudecken::V,örtmək,katta
1129,wecken::V,oyatmaq,noustatada
1130,zeigen::V,göstərmək,ozutada
1131,führen::V,rəhbərlik etmək,astutada
1132,lehren::V,öyrətmək,opeta
1133,unterrichten::V,öyrətmək,opeta
1134,unterrichten::V,dərs vermək,opeta
1135,aufziehen::V,tərbiyə etmək,kazvatada
1136,leiten::V,idarə etmək,ohjata
1137,antreiben::V,bizləmək,rigehtoitta
1138,lassen::V,-tırmaq,käskta
1139,einladen::V,dəvət etmək,kucta
1140,vereinigen::V,birləşdirmək,ühtenzoitta
1141,besuchen::V,baş çəkmək,rižada
1142,besuchen::V,ziyarət etmək,rižada
1143,treffen::V,rastlaşmaq,vastata
1144,treffen::V,rast gəlmək,vastata
1145,sich versammeln::V,toplanmaq,kägeta
1146,sich versammeln::V,toplanmaq,sätas
1147,spielen::V,oynamaq,väta
1148,singen::V,oxumaq,pajatada
1149,tanzen::V,oynamaq,kargaita
1150,tanzen::V,rəqs etmək,kargaita
1151,sich trennen::V,ayrılmaq,erigata
1152,verlassen::V,tərk etmək,jätta
1153,retten::V,xilas etmək,päzutada
1154,bewachen::V,gözətmək,varjoita
1155,schützen::V,qorumaq,kaita
1156,verteidigen::V,qorumaq,kaita
1157,sich schlagen::V,döyüşmək,torata
1158,schießen::V,atmaq,ampta
1159,schießen::V,atəş açmaq,ampta
1160,siegen::V,yenmək,vägestada
1161,ärgern::V,acışdırmaq,verdutada
1162,ärgern::V,acışdırmaq,rändütada
1163,schlagen::V,döymək,löda
1164,schlagen::V,döymək,iškta
1165,treten::V,təpmək,peksta
1166,treten::V,təpmək,topsta
1167,stechen::V,soxmaq,pystiä
1168,stoßen::V,itələmək,iškta
1169,stoßen::V,itələmək,pudištada
1170,stehlen::V,çalmaq,vargastada
1171,stehlen::V,oğurlamaq,vargastada
1172,stören::V,pozmaq,keskustada
1173,belästigen::V,narahat etmək,tartuteldas
1174,verbergen::V,gizləmək,katelda
1175,täuschen::V,aldatmaq,manitada
1176,betrügen::V,aldatmaq,manitada
1177,töten::V,öldürmək,rikta
1178,töten::V,öldürmək,surmita
1179,wohnen::V,yaşamaq,eläda
1180,arbeiten::V,işləmək,rata
1181,arbeiten::V,çalışmaq,rata
1182,sammeln::V,yığmaq,kogota
1183,sammeln::V,toplamaq,kogota
1184,pflücken::V,qoparmaq,poimda
1185,jagen::V,ovlamaq,mecata
1186,fischen::V,balıq tutmaq,kalatada
1187,fassen::V,tutmaq,tabata
1188,hüten::V,güdmək,paimeta
1189,treiben::V,haylamaq,ajada
1190,anbinden::V,bağlamaq,küttestada
1191,anbinden::V,bağlamaq,sidoda
1192,füttern::V,bəsləmək,sötta
1193,melken::V,sağmaq,lüpsta
1194,hacken::V,yarmaq,sauda
1195,gießen::V,sulamaq,valada
1196,reifen::V,dəymək,küpseta
1197,zubereiten::V,bişirmək,vaumištada
1198,kochen::V,qaynatmaq,keitta
1199,backen::V,bişirmək,paštta
1200,braten::V,qızartmaq,žarda
1201,umrühren::V,qarışdırmaq,segoitada
1202,stricken::V,hörmək,kudoda
1203,nähen::V,tikmək,ombelta
1204,färben::V,boyamaq,mujutada
1205,reinigen::V,təmizləmək,puhtastada
1206,waschen::V,yumaq,pesta
1207,abwischen::V,silmək,pühktä
1208,spülen::V,çalxamaq,huhtoida
1209,fegen::V,süpürmək,pühkta
1210,kehren::V,süpürmək,uhoita
1211,baden::V,çimmək,kül'ptäs
1212,sich waschen::V,yuyunmaq,pestas
1213,ausziehen::V,soyunmaq,riičta
1214,ausziehen::V,soyunmaq,rušta
1215,anziehen::V,geymək,panda päle
1216,anziehen::V,geymək,panda kädehe
1217,anziehen::V,geymək,panda jaugha
1218,sich anziehen::V,geyinmək,sobdas
1219,kämmen::V,daramaq,harjata
1220,schmücken::V,bəzəmək,čomitada
1221,sagen::V,demək,sanuda
1222,sagen::V,söymek,sanuda
1223,sprechen::V,danışmaq,pagišta
1224,reden::V,danışmaq,pagišta
1225,sich unterhalten::V,söhbət etmək,lodaita
1226,fragen::V,soruşmaq,küzuda
1227,bitten::V,diləmək,pakita
1228,bitten::V,xahiş etmək,pakita
1229,erzählen::V,bəhs etmək,sanuda
1230,erzählen::V,bəhs etmək,starinoita
1231,mitteilen::V,bildirmək,tedotada
1232,nennen::V,adlandırmaq,nimitada
1233,rufen::V,çağırmaq,kucta
1234,prahlen::V,öyünmək,kittäs
1235,übersetzen::V,tərcümə etmək,käta
1236,denken::V,düşünmək,meletada
1237,denken::V,fikirləşmək,meletada
1238,glauben::V,inanmaq,uskta
1239,bemerken::V,qeyd etmək,homaita
1240,erkennen::V,tanımaq,tundištada
1241,begreifen::V,anlamaq,tabata
1242,verstehen::V,duymaq,el'geta
1243,verstehen::V,duymaq,toimetada
1244,lernen::V,öyrənmək,opetas
1245,wissen::V,bilmək,teta
1246,sich erinnern an::V,xatırlamaq,johtutada
1247,vergessen::V,unutmaq,unohtada
1248,messen::V,ölçmək,märita
1249,zählen::V,saymaq,lugeda
1250,rechnen::V,hesablamaq,lugeda
1251,lesen::V,oxumaq,lugeda
1252,malen::V,şəkil çəkmək,pirta
1253,zeichnen::V,cızmaq,pirta
1254,schreiben::V,yazmaq,kirjutada
1255,besitzen::V,yiyələnmək,omištada
1256,besitzen::V,malik olmaq,omištada
1257,kaufen::V,satın almaq,ostta
1258,verkaufen::V,satmaq,möda
1259,bezahlen::V,ödəmək,maksta
1260,zahlen::V,ödəmək,maksta
1261,beherrschen::V,idarə etmək,valdoita
1262,ertragen::V,dözmək,tirpta
