,Concept_ID,vep,os
755,verschieden::A,erazvuitte,алы
756,verschieden::A,erazvuitte,алыхуызон
757,nah::A,läheline,хӕстӕг
758,fern::A,edahaine,дард
759,fern::A,edahaine,дӕрддаг
760,linker::A,hura,галиу
761,rechter::A,oiged,рахиз
762,anderer::A,toine,иннӕ
763,anderer::A,toine,ӕндӕр
764,erster::A,ezmäine,фыццаг
765,erster::A,ezmäine,фыццӕгӕм
766,zweiter::A,toine,дыккаг
767,zweiter::A,toine,дыккæгæм
768,dritter::A,koumanz',æртыккаг
769,dritter::A,koumanz',æртыккæгæм
770,letzter::A,jäl'gmäine,фӕстаг
771,allein::ADV,üksnäze,иунæг
772,auf einmal::ADV,ühten aigan,уайтагъд
773,auf einmal::ADV,ühten aigan,æвиппайды
774,auf einmal::ADV,ühten aigan,æваст
775,zusammen::ADV,ühtes,иумӕ
776,lange::ADV,hätken,бирæ рæстæг
777,plötzlich::ADV,äkkid,æвиппайды
778,plötzlich::ADV,äkkid,æваст
779,sofort::ADV,kerdalaz,уыцы сахат
780,sofort::ADV,kerdalaz,уайтагъд
781,später::ADV,möhemba,фæстæдæр
782,jetzt::ADV,nügüd',ныр
783,heute::ADV,tämbei,абон
784,morgen::ADV,homen,райсом
785,bald::ADV,pigai,тагъд
786,bald::ADV,pigai,рæхджы
787,dann::ADV,sid',стæй
788,gestern::ADV,eglai,знон
789,einst::ADV,ende,кӕддӕр
790,einst::ADV,kerdan,кӕддӕр
791,damals::ADV,siloi,уæд
792,danach::ADV,sid',стæй
793,danach::ADV,sid',уый фæстæ
794,vorher::ADV,ende,раздæр
795,zuerst::ADV,ezmäi,фыццаг
796,einmal::ADV,kerdan,иу хатт
797,manchmal::ADV,erašti,хатт
798,oft::ADV,paksus,арæх
799,immer::ADV,kaiken,ӕдзух
800,niemals::ADV,ei nikonz,никуы
801,niemals::ADV,ei nikonz,никæд
802,hier::ADV,täs,ам
803,hier::ADV,tägä,ам
804,hierhin::ADV,tänna,ардӕм
805,von hier::ADV,täspäi,ардыгæй
806,von hier::ADV,sid'päi,ардыгæй
807,dort::ADV,sigä,уым
808,dorthin::ADV,sinna,уырдӕм
809,dorthin::ADV,nakkale,уырдӕм
810,geradeaus::ADV,kohtha,æргом
811,vorwärts::ADV,edehe,размӕ
812,rückwärts::ADV,sel'gin,фӕстӕмӕ
813,zurück::ADV,tagaze,фӕстӕмӕ
814,unten::ADV,alahan,дæлæ
815,unten::ADV,alahan,дæлейы
816,unten::ADV,alahan,бынæй
817,hinab::ADV,alaz,дӕлӕмӕ
818,hinab::ADV,alaz,уырдыгмӕ
819,hinab::ADV,alahaks,дӕлӕмӕ
820,hinab::ADV,alahaks,уырдыгмӕ
821,oben::ADV,ülähän,уӕле
822,hinauf::ADV,ülez,уӕлӕмӕ
823,hinauf::ADV,ülähäks,уӕлӕмӕ
824,überall::ADV,kaikjal,алыран
825,überall::ADV,kaikjal,алкæм
826,überall::ADV,kaikjal,кæмдæриддæр
827,nicht::ADV,ei,нӕ
828,ein wenig::ADV,vähän,чысыл
829,kaum::ADV,habi,цъус
830,sehr::ADV,lujas,тынг
831,sehr::ADV,lujas,иттӕг
832,so::ADV,muga,афтӕ
833,so::ADV,ninga,афтӕ
834,noch::ADV,völ,ма
835,nur::ADV,järg,канд
836,nur::ADV,järg,ӕрмӕст
837,nur::ADV,vaiše,канд
838,nur::ADV,vaiše,ӕрмӕст
839,schon::ADV,jo,нырид
840,wieder::ADV,möst,ногӕй
841,vergebens::ADV,uhtei,дзæгъæлы
842,vergebens::ADV,uhtei,уæгъды
843,vergebens::ADV,uhtei,æнæхъуаджы
844,vor::PRP,edes,разы
845,hinter::PRP,taga,фӕстӕ
846,unter::PRP,al,бын
847,durch::PRP,läbi,æхсæнты
848,durch::PRP,kal't,æхсæнты
849,neben::PRP,rindal,цур
850,zwischen::PRP,keskes,астӕу
851,wegen::PRP,tagut,тыххай
852,dies::PRN,nece,ай
853,das::PRN,se,уый
854,alles::PRN,kaik,алцы
855,alles::PRN,kaik,æппæтдæр
856,alles::PRN,kaik,иууылдӕр
857,ich::PRN,minä,æз
858,du::PRN,sinä,ды
859,er::PRN,hän,уый
860,wir::PRN,mö,мах
861,ihr::PRN,tö,сымах
862,sie::PRN,hö,уыдон
863,was::FPRN,mi,цы
864,wer::FPRN,ken,чи
865,wo::FADV,kus,кӕм
866,wohin::FADV,kuna,кӕдӕм
867,wie::FADV,kut,куыд
868,wie::FADV,mit',куыд
869,warum::FADV,mikš,цӕмӕн
870,wieviel::FNUM,äjak,цал
871,wieviel::FNUM,kuverz',цал
872,eins::NUM,üks',иу
873,zwei::NUM,kaks',дыууӕ
874,drei::NUM,koume,ӕртӕ
875,vier::NUM,nel'l',цыппар
876,fünf::NUM,viž,фондз
877,sechs::NUM,kuz',ӕхсӕз
878,sieben::NUM,seičeme,авд
879,acht::NUM,kahesa,аст
880,neun::NUM,ühesa,фараст
881,zehn::NUM,kümne,дӕс
882,elf::NUM,üks'toštkümne,иуæндæс
883,zwölf::NUM,kaks'toštkümne,дыууадæс
884,zwanzig::NUM,kaks'kümne,дыууын
885,dreißig::NUM,koumekümne,æртын
886,dreißig::NUM,koumekümne,дæсæмæссæдз
887,vierzig::NUM,nel'l'kümne,цыппор
888,vierzig::NUM,nel'l'kümne,цыппур
889,vierzig::NUM,nel'l'kümne,дыууиссæдзы
890,fünfzig::NUM,vižkümne,фӕндзай
891,sechzig::NUM,kuz'kümne,æхсай
892,sechzig::NUM,kuz'kümne,æртиссæдзы
893,siebzig::NUM,seičemekümne,æвдай
894,siebzig::NUM,seičemekümne,дæс æмæ æртиссæдзы
895,achtzig::NUM,kahesakümne,цыппарыссæдзы
896,achtzig::NUM,kahesakümne,æстай
897,neunzig::NUM,ühesakümne,нæуæдз
898,neunzig::NUM,ühesakümne,дæс æмæ цыппарыссæдзы
899,hundert::NUM,sada,сӕдӕ
900,tausend::NUM,tuha,мин
901,und::CNJ,i,ӕмӕ
902,und::CNJ,da,ӕмӕ
903,oder::CNJ,vai,кӕнӕ
904,stehen::V,seišta,лӕууын
905,sitzen::V,ištta,бадын
906,liegen::V,venuda,хуыссын
907,hängen::V,ripta,ауыгъд уын
908,werden::V,lindä,суӕвын
909,werden::V,tehtas,суӕвын
910,passieren::V,ozaitas,æрцæуын
911,beginnen::V,augotadas,райдайын
912,enden::V,loptas,фæуын
913,wechseln::V,vajehtadas,ивын
914,aufgehen[Sonne]::V,nousta,скæсын
915,untergehen[Sonne]::V,lasktas, аныгуылын
916,scheinen[Sonne]::V,paštta,рухс кӕнын
917,donnern::V,juraita,нæрын
918,wehen::V,dölta,дымын
919,wehen::V,puhuda,дымын
920,strömen::V,valadas,кӕлын
921,fließen::V,valuda,цæуын
922,fließen::V,valuda,уайын
923,fließen::V,valuda,кæлын
924,sich drehen::V,punotas,зилын
925,schwanken::V,čibuda,æнкъуысын
926,schwingen::V,čibuda,æнкъуысын
927,schwingen::V,čibuda,змæлын
928,fallen::V,langeta,хауын
929,brennen::V,pallada,судзын
930,rauchen::V,savustada,фæздæг кæнын
931,regnen::V,vihmda,уарын
932,gefrieren::V,jäduda,сӕлын
933,gefrieren::V,kül'mdä,сӕлын
934,tauen::V,sulada,стайын
935,schmelzen::V,sulada,тайын
936,trocknen::V,kuida,хус кæнын
937,trocknen::V,kuivehtuda,хус кæнын
938,sieden::V,kehuda,фыцын
939,faulen::V,hapata,ӕмбийын
940,faulen::V,traudäs,ӕмбийын
941,verfaulen::V,hapata,бамбийын
942,reißen::V,rebita,скъуийын
943,versinken::V,upota,дӕлдон_кӕнын
944,vergehen::V,mända,аивгъуийын
945,erscheinen::V,ozutadas,разынын
946,verschwinden::V,hajeta,фæтары уын
947,verschwinden::V,hajeta,фæдæлдзæх уын
948,verschwinden::V,hajeta,фесæфын
949,verschwinden::V,hajeta,æрбайсæфын
950,sinken::V,väheta,дæлæмæ æрхауын
951,sinken::V,lasktas,дæлæмæ æрхауын
952,abnehmen::V,peneta,фæкъаддæр уын
953,abnehmen::V,peneta,фæцух уын
954,zunehmen::V,ližaduda,фæфылдæр уын
955,zunehmen::V,ližaduda,сбирæ уын
956,zunehmen::V,ližaduda,сахадын
957,steigen::V,nousta,сыстын
958,wachsen::V,kazda,рӕзын
959,glänzen::V,loštta,ӕрттивын
960,funkeln::V,hoštta,тыбар-тыбур_кӕнын
961,lärmen::V,robaita,хъæлæба кæнын
962,läuten::V,judaita,цæгъдын
963,klingeln::V,kelotada,цæгъдын
964,klirren::V,biraita,дзыгъал-мыгъул кæнын
965,klirren::V,biraita,дзæгъ-дзæгъ кæнын
966,brausen::V,bruncta,абухын
967,rauschen::V,šobaita,
968,klingen::V,heläita,зæлын
969,klingen::V,heläita,азæлын
970,klingen::V,heläita,хъуысын
971,bellen::V,nutta,рæйын
972,heulen::V,ulaita,ниуын
973,blasen::V,puhuda,фу кӕнын
974,pfeifen::V,pistta,æхситт кæнын
975,pfeifen::V,pistta,къуыззитт кæнын
976,pfeifen::V,vihelta,æхситт кæнын
977,pfeifen::V,vihelta,къуыззитт кæнын
978,schreien::V,kirkta,хъӕр кӕнын
979,schreien::V,kidastada,хъӕр кӕнын
980,stöhnen::V,ohkta,хъæрзын
981,stöhnen::V,ohkta,дзыназын
982,stöhnen::V,voivotada,хъæрзын
983,stöhnen::V,voivotada,дзыназын
984,zittern::V,säraita,ризын
985,leben::V,eläda,цӕрын
986,geboren werden::V,sünduda,райгуырын
987,atmen::V,henktä,улӕфын
988,trinken::V,joda,нуазын
989,essen::V,söda,хӕрын
990,schlucken::V,lainata,ныхъуырын
991,müde werden::V,väzuda,бафæллайын
992,müde werden::V,väzuda,бафæлмæцын
993,müde werden::V,väzuda,сфæлмæцын
994,müde werden::V,šuštuda,бафæллайын
995,müde werden::V,šuštuda,бафæлмæцын
996,müde werden::V,šuštuda,сфæлмæцын
997,einschlafen::V,uinota,бафынæй уын
998,schlafen::V,magata,хуыссын
999,schlafen::V,magata,фынӕй кӕнын
1000,schlafen::V,nukkuda,хуыссын
1001,schlafen::V,nukkuda,фынӕй кӕнын
1002,aufwachen::V,heraštuda,райхъал уын
1003,aufstehen::V,nousta,стын
1004,sich erholen::V,lebaitas,фæллад уадзын
1005,sich erholen::V,lebaitas,улæфын
1006,krank werden::V,läžegata,фӕрынчын уын
1007,krank sein::V,läžuda,сӕйын
1008,schmerzen::V,kibištada,риссын
1009,husten::V,rügda,хуыфын
1010,genesen::V,tervehtuda,сдзæбæх уын
1011,genesen::V,tervehtuda,рандидзын
1012,genesen::V,tervehtuda,сæндидзын
1013,sterben::V,kolda,мӕлын
1014,umkommen::V,kolda,фесæфын
1015,umkommen::V,kolda,байсæфын
1016,umkommen::V,kolda,бабын уын
1017,umkommen::V,kolda,мард фæуын
1018,sich bewegen::V,likkuda,тæлфын
1019,sich bewegen::V,likkuda,цæуын
1020,sich rühren::V,likahtada,змӕлын
1021,sich rühren::V,kubahtada,змӕлын
1022,sich erheben::V,nousta,стын
1023,sich setzen::V,išttas,сбадын
1024,hinfallen::V,langeta,ӕрхауын
1025,laufen::V,kävuda,цӕуын
1026,laufen::V,kävuda,рацу-бацу_кӕнын
1027,schreiten::V,astta,къахдзæф кæнын
1028,schreiten::V,astta,санчъех кæнын
1029,schreiten::V,astta,цæуын
1030,schreiten::V,haškta,къахдзæф кæнын
1031,schreiten::V,haškta,санчъех кæнын
1032,schreiten::V,haškta,цæуын
1033,spazierengehen::V,kävelta,озер кæнын
1034,spazierengehen::V,kävelta,тезгъо кæнын
1035,eilen::V,kiruhtada,тагъд кæнын
1036,eilen::V,kiruhtada,тындзын
1037,sich beeilen::V,kiruhtada,тагъд кæнын
1038,sich beeilen::V,kiruhtada,тындзын
1039,sausen::V,fun'urta,уайын
1040,sausen::V,fun'urta,тæхын
1041,rennen::V,joksta,згъорын
1042,springen::V,hüptä,гæпп кæнын
1043,springen::V,hüptä,сæррæтт кæнын
1044,springen::V,hüptä,лиуырын
1045,klettern::V,libuda,хилын
1046,schaukeln::V,čibuda,хецъро кæнын
1047,schaukeln::V,čibuda,херыйыл бадын
1048,kriechen::V,ličtas,бырын
1049,schwimmen::V,ujuda,ленк кӕнын
1050,tauchen::V,čukautas,ныгъуылын
1051,rudern::V,souta,бæлæгъ тæрын
1052,rudern::V,souta,чема тæрын
1053,fahren::V,ajada,цӕуын
1054,fahren::V,ajelda,цӕуын
1055,fliegen::V,leta,тӕхын
1056,gehen::V,mända,цӕуын
1057,gehen::V,kävuda,цӕуын
1058,weggehen::V,päzda,ацӕуын
1059,weggehen::V,lähtta,ацӕуын
1060,abfahren::V,tönduda,араст уын
1061,anhalten::V,seižutadas,æрлæууын
1062,hineingehen::V,mända südäimehe,мидæмæ цæуын
1063,eintreten::V,tulda,бацӕуын
1064,kommen::V,tulda,æрцæуын
1065,ankommen::V,tulda,æрцæуын
1066,zurückkommen::V,pörtas,раздæхын
1067,zurückkommen::V,pörtas,фæстæмæ_раздæхын
1068,zurückkommen::V,pörtas,æрбаздæхын
1069,zurückkommen::V,pörtas,аздæхын
1070,bleiben::V,jäda,лӕууын
1071,warten::V,varastada,ӕнхъӕлмӕ кӕсын
1072,erwarten::V,varastada,ӕнхъӕлмӕ кӕсын
1073,suchen::V,ectä,агурын
1074,finden::V,löuta,ссарын
1075,versuchen::V,ladida,фӕлварын
1076,versuchen::V,rohkaita,фӕлварын
1077,vorbereiten::V,vaumita,бацаттæ кæнын
1078,vorbereiten::V,vaumita,æрæввонг кæнын
1079,lieben::V,armastada,уарзын
1080,mögen::V,navedida,зæрдæмæ цæуын
1081,lachen::V,nagrda,худын
1082,rühren::V,likutada,зæрдæ суынгæг кæнын
1083,weinen::V,itkta,кӕуын
1084,schimpfen::V,laidas,æлгъитын
1085,schimpfen::V,pačatada,æлгъитын
1086,sich ärgern::V,rändüda,мæсты кæнын
1087,sich fürchten::V,varaita,тæрсын
1088,fürchten::V,varaita,тæрсын
1089,fliehen::V,pageta,лидзын
1090,flüchten::V,pageta,алидзын
1091,flüchten::V,joksta,алидзын
1092,sehen::V,nähta,уынын
1093,anschauen::V,kacta,акӕсын
1094,ansehen::V,kacta,кӕсын
1095,hören::V,kulda,хъусын
1096,zuhören::V,kundeltas,хъусын
1097,probieren::V,mujada,уынын
1098,probieren::V,mujada,аходын
1099,riechen::V,rižada,смудын
1100,fühlen::V,mujada,ӕнкъарын
1101,scheinen::V,näguda,зынын
1102,zu sehen sein::V,näguda,зынын
1103,vernehmen::V,kulištada,фехъусын
1104,frieren::V,kül'mdä,сийын
1105,tun::V,tehta,кӕнын
1106,können::V,voida,фӕразын
1107,können::V,mahtta,фӕразын
1108,wollen::V,himoita,фӕндын
1109,wollen::V,tahtoida,фӕндын
1110,anfangen::V,zavottä,райдайын
1111,anfangen::V,augotada,райдайын
1112,beenden::V,loptä,фӕуын
1113,aufhören::V,loptas,банцайын
1114,aufhören::V,loptas,фенцайын
1115,gelingen::V,lähtta,бантысын
1116,gelingen::V,tehtas,бантысын
1117,geraten::V,tulda,разынын
1118,öffnen::V,avaita,гом кӕнын
1119,schließen::V,saubata,ӕхгӕнын
1120,stellen::V,panda,ӕвӕрын
1121,stellen::V,seižutada,ӕвӕрын
1122,setzen::V,ištutada,сбадын кӕнын
1123,legen::V,panda,ӕрӕвӕрын
1124,berühren::V,koskta,агайын
1125,berühren::V,käziduda,агайын
1126,verbinden::V,ühtenzoitta,бӕттын
1127,bedecken::V,katta,ӕмбӕрзын
1128,bedecken::V,peitta,ӕмбӕрзын
1129,aufhängen::V,riputada,ауындзын
1130,anzünden::V,sütutada,ссудзын
1131,aufheben::V,leta,сисын
1132,zurücklassen::V,jätta,ныууадзын
1133,verlieren::V,kadotada,фесафын
1134,fallen lassen::V,kirbotada,ӕрӕппарын
1135,fallen lassen::V,kirbotada,къухтӕй феуӕгъд кӕнын
1136,machen::V,säta,саразын
1137,machen::V,tehta,саразын
1138,herstellen::V,tehta,сцæттæ кæнын
1139,herstellen::V,tehta,саразын
1140,bauen::V,leta,амайын
1141,bauen::V,sauda,амайын
1142,reparieren::V,koheta,æмпъузын
1143,reparieren::V,koheta,цалцæг кæнын
1144,verbessern::V,paremboita,фæхуыздæр кæнын
1145,ändern::V,vajehtada,аивын
1146,graben::V,kaida,къахын
1147,graben::V,čongoida,къахын
1148,beugen::V,koverta,æркъæдз кæнын
1149,beugen::V,koverta,æртасын кæнын
1150,biegen::V,painda,тасын кӕнын
1151,drehen::V,punotada,здухын
1152,wenden::V,käta,афæлдахын
1153,wenden::V,käta,рафæлдахын
1154,wenden::V,kärauta,афæлдахын
1155,wenden::V,kärauta,рафæлдахын
1156,umdrehen::V,käta,афæлдахын
1157,heben::V,leta,сдарын
1158,heben::V,leta,схæцын
1159,hochheben::V,libutada,уæлæмæ хæцын
1160,ergreifen::V,tabata,фӕлӕбурын
1161,halten::V,pidada,дарын
1162,drücken::V,painda,æлхъивын
1163,drücken::V,painda,хæцын
1164,schieben::V,žigutada,схойын
1165,kratzen::V,künstä,хафын
1166,lecken::V,nolda,сдæрын
1167,beißen::V,purda,хæцын
1168,beißen::V,hambastada,хæцын
1169,abreißen::V,ratketa,ратонын
1170,abschneiden::V,čapata,ралыг кӕнын
1171,abschneiden::V,leikata,ралыг кӕнын
1172,binden::V,sidoda,бабӕттын
1173,stecken::V,čokaita,ныссадзын
1174,brechen::V,katkaita,асæттын
1175,brechen::V,katkaita,басæттын
1176,brechen::V,katkaita,ныссæттын
1177,klopfen::V,kolkotada,хойын
1178,klopfen::V,kolkotada,гуыпп-гуыпп кæнын
1179,klopfen::V,kolkotada,къуырцц-къуырцц кæнын
1180,hauen::V,löda,цӕвын
1181,hauen::V,löda,нӕмын
1182,kleben::V,klejata,ныхасын
1183,kleben::V,klejata,æндадзын
1184,reiben::V,hosta,сӕрфын
1185,reiben::V,hosta,хафын
1186,reiben::V,törkita,сӕрфын
1187,reiben::V,törkita,хафын
1188,reiben::V,jorotada,сӕрфын
1189,reiben::V,jorotada,хафын
1190,streichen::V,voita,байсæрдын
1191,streichen::V,voita,сахорын
1192,schleifen::V,hijoida,ссын
1193,schleifen::V,hijoida,цыргъ кӕнын
1194,schleifen::V,teravzoitta,ссын
1195,schleifen::V,teravzoitta,цыргъ кӕнын
1196,schneiden::V,leikata,кӕрдын
1197,rütteln::V,heilutada,æнкъусын
1198,schütteln::V,pudištada,уигъын
1199,schwenken::V,maihutada,тилын
1200,schwenken::V,maihutada,уигъын
1201,schütten::V,valada,ныккӕнын
1202,füllen::V,täutta,байдзаг кæнын
1203,einwickeln::V,kärdä,батухын
1204,tragen::V,kantta,хӕссын
1205,tragen::V,kandišta,хӕссын
1206,schleppen::V,vedätada,ласын
1207,ziehen::V,vedada,ласын
1208,aufbewahren::V,kaita,æвæрын
1209,werfen::V,čuta,зыввытт кӕнын
1210,werfen::V,tactä,зыввытт кӕнын
1211,fangen::V,püta,ӕрцахсын
1212,packen::V,tabata,рацахсын
1213,verstecken::V,peitta,æмбæхсын
1214,verstecken::V,peitta,нымæхсын
1215,teilen::V,jagada,уарын
1216,schicken::V,oigeta,ӕрвитын
1217,bringen::V,veda,æрхæссын
1218,bringen::V,veda,æрбахæссын
1219,hinzufügen::V,ližata,ӕфтауын
1220,bekommen::V,sada,ссарын
1221,bekommen::V,sada,сфæрæз кæнын
1222,bekommen::V,sada,самал кæнын
1223,erhalten::V,sada,райсын
1224,nehmen::V,otta,райсын
1225,wählen::V,valita,равзарын
1226,auswählen::V,valita,авзарын
1227,bewahren::V,kaita,бавæрын
1228,bewahren::V,kaita,нывæрын
1229,behindern::V,telustada,цæлхдур æвæрын
1230,behindern::V,telustada,ныхдур æвæрын
1231,behindern::V,telustada,къуылымпы кæнын
1232,behindern::V,telustada,хъыг дарын
1233,verderben::V,travida,фесафын
1234,beschädigen::V,satatada,халын
1235,zerbrechen::V,mureta,асӕттын
1236,zerreißen::V,rebitada,аскъуынын
1237,zerstören::V,mureta,фехалын
1238,verbrennen::V,poltta,басудзын
1239,geben::V,antta,дӕттын
1240,reichen::V,antta,адæттын
1241,schenken::V,lahjoita,лæвар кæнын
1242,versprechen::V,toivotada,дзырд раттын
1243,versprechen::V,toivotada,зӕрдӕ бавӕрын
1244,wünschen::V,toivotada,зæрдæ зæгъы
1245,loben::V,kitta,раппӕлын
1246,küssen::V,tervehtada,пъа кæнын
1247,küssen::V,tervehtada,ба кæнын
1248,wiegen::V,likutada,узын
1249,zudecken::V,katta,бамбӕрзын
1250,wecken::V,noustatada,райхъал кӕнын
1251,zeigen::V,ozutada,амонын
1252,führen::V,astutada,кӕнын
1253,führen::V,astutada,фæкæнын
1254,lehren::V,opeta,ахуыр кæнын
1255,unterrichten::V,opeta,ахуыр кæнын
1256,aufziehen::V,kazvatada,хъомыл кӕнын
1257,leiten::V,ohjata,разамынд дӕттын
1258,antreiben::V,rigehtoitta,тагъд кæнын
1259,antreiben::V,rigehtoitta,рог кæнын
1260,lassen::V,käskta,кæнын
1261,einladen::V,kucta,ӕрхонын
1262,einladen::V,kucta,ӕрбахонын
1263,vereinigen::V,ühtenzoitta,баиу кӕнын
1264,besuchen::V,rižada,абæрæг кæнын
1265,besuchen::V,rižada,бабæрæг кæнын
1266,besuchen::V,rižada,бауайын
1267,treffen::V,vastata,фембæлын
1268,sich versammeln::V,kägeta,æрæмбырд уын
1269,sich versammeln::V,sätas,æрæмбырд уын
1270,spielen::V,väta,хъазын
1271,singen::V,pajatada,зарын
1272,tanzen::V,kargaita,кафын
1273,sich trennen::V,erigata,фæйнæрдæм фæцæуын айхæлын
1274,verlassen::V,jätta,ныууадзын
1275,retten::V,päzutada,фервӕзын кӕнын
1276,bewachen::V,varjoita,хъахъхъӕнын
1277,schützen::V,kaita,хъахъхъӕнын
1278,verteidigen::V,kaita,бахизын
1279,sich schlagen::V,torata,хыл кæнын
1280,schießen::V,ampta,ӕхсын
1281,siegen::V,vägestada,басӕттын
1282,siegen::V,vägestada,фӕуӕлахиз уӕвын
1283,ärgern::V,verdutada,мӕсты кӕнын
1284,ärgern::V,rändütada,мӕсты кӕнын
1285,schlagen::V,löda,ныццæвын
1286,schlagen::V,iškta,ныццæвын
1287,treten::V,peksta,
1288,treten::V,topsta,
1289,stechen::V,pystiä,фæрæхойын
1290,stoßen::V,iškta,риуыгъын
1291,stoßen::V,pudištada,риуыгъын
1292,stehlen::V,vargastada,давын
1293,stören::V,keskustada,хъыгдарын
1294,belästigen::V,tartuteldas,хъыгдарын
1295,verbergen::V,katelda,бамбӕхсын
1296,verbergen::V,katelda,басусӕг кӕнын
1297,täuschen::V,manitada,фӕливын
1298,täuschen::V,manitada,асайын
1299,betrügen::V,manitada,асайын
1300,töten::V,rikta,амарын
1301,töten::V,surmita,амарын
1302,wohnen::V,eläda,цӕрын
1303,arbeiten::V,rata,кусын
1304,sammeln::V,kogota,æртонын
1305,pflücken::V,poimda,тонын
1306,jagen::V,mecata,цуан кæнын
1307,fischen::V,kalatada,кæсаг ахсын æнгуырæй
1308,fischen::V,kalatada,æнгуыр дарын
1309,fassen::V,tabata,ӕрцахсын
1310,hüten::V,paimeta,хизын
1311,treiben::V,ajada,скъӕрын
1312,anbinden::V,küttestada,бабæттын
1313,anbinden::V,küttestada,æрбæттын
1314,anbinden::V,sidoda,бабæттын
1315,anbinden::V,sidoda,æрбæттын
1316,füttern::V,sötta,холлаг дæттын
1317,füttern::V,sötta,холлаг æвæрын
1318,füttern::V,sötta,дарын
1319,melken::V,lüpsta,дуцын
1320,hacken::V,sauda,кæрдын
1321,hacken::V,sauda,лыгтæ кæнын
1322,gießen::V,valada,бакалын
1323,reifen::V,küpseta,срæгъæд уын
1324,reifen::V,küpseta,сцæттæ уын
1325,zubereiten::V,vaumištada,сцӕттӕ кӕнын
1326,kochen::V,keitta,фыцын
1327,backen::V,paštta,фыцын
1328,braten::V,žarda,цурын
1329,umrühren::V,segoitada,ахæццæ кæнын
1330,umrühren::V,segoitada,азмæнтын
1331,umrühren::V,segoitada,астауын
1332,stricken::V,kudoda,кæнын
1333,stricken::V,kudoda,бийын
1334,nähen::V,ombelta,хуыйын
1335,färben::V,mujutada,ахорын
1336,reinigen::V,puhtastada,ссыгъдæг кæнын
1337,reinigen::V,puhtastada,ныссыгъдæг кæнын
1338,reinigen::V,puhtastada,ныссæрфын
1339,waschen::V,pesta,ӕхсын
1340,abwischen::V,pühktä,сӕрфын
1341,spülen::V,huhtoida,æнхъæвзын
1342,fegen::V,pühkta,мӕрзын
1343,kehren::V,uhoita,мӕрзын
1344,baden::V,kül'ptäs,хи найын
1345,sich waschen::V,pestas,хи æхсын
1346,ausziehen::V,riičta,ласын
1347,ausziehen::V,rušta,ласын
1348,anziehen::V,panda päle,скæнын
1349,anziehen::V,panda kädehe,скæнын
1350,anziehen::V,panda jaugha,скæнын
1351,sich anziehen::V,sobdas,дзаума скæнын
1352,sich anziehen::V,sobdas,дарæс скæнын
1353,kämmen::V,harjata,ныффасын
1354,kämmen::V,harjata,æрфасын
1355,schmücken::V,čomitada,фӕлындын
1356,sagen::V,sanuda,зæгъын
1357,sprechen::V,pagišta,дзурын
1358,reden::V,pagišta,ныхас кӕнын
1359,sich unterhalten::V,lodaita,ныхас кæнын
1360,fragen::V,küzuda,фӕрсын
1361,bitten::V,pakita,курын
1362,erzählen::V,sanuda,радзурын
1363,erzählen::V,sanuda,ратаурæгъ кæнын
1364,erzählen::V,starinoita,радзурын
1365,erzählen::V,starinoita,ратаурæгъ кæнын
1366,mitteilen::V,tedotada,фехъусын кæнын
1367,nennen::V,nimitada,хонын
1368,rufen::V,kucta,сидын
1369,prahlen::V,kittäs,ӕппӕлын
1370,übersetzen::V,käta,ратæлмац кæнын
1371,denken::V,meletada,ӕнхъӕлын
1372,denken::V,meletada,хъуыды кӕнын
1373,glauben::V,uskta,уырнын
1374,bemerken::V,homaita,фенын
1375,erkennen::V,tundištada,базонын
1376,begreifen::V,tabata,ӕмбарын
1377,begreifen::V,tabata,бамбарын
1378,verstehen::V,el'geta,
1379,verstehen::V,toimetada,
1380,lernen::V,opetas,ахуыр кӕнын
1381,wissen::V,teta,зонын
1382,sich erinnern an::V,johtutada,зæрдыл æрлæууын
1383,sich erinnern an::V,johtutada,æрымысын
1384,sich erinnern an::V,johtutada,æрбаймысын
1385,sich erinnern an::V,johtutada,æрхъуыды кæнын
1386,vergessen::V,unohtada,ферох кæнын
1387,vergessen::V,unohtada,айрох кæнын
1388,messen::V,märita,барын
1389,zählen::V,lugeda,нымайын
1390,rechnen::V,lugeda,хынцын
1391,lesen::V,lugeda,кӕсын
1392,lesen::V,lugeda,фӕрсын
1393,malen::V,pirta,ныв кӕнын
1394,zeichnen::V,pirta,ныв кӕнын
1395,schreiben::V,kirjutada,фыссын
1396,besitzen::V,omištada,хицау уын
1397,kaufen::V,ostta,балхӕнын
1398,verkaufen::V,möda,уӕй кӕнын
1399,bezahlen::V,maksta,бафидын
1400,zahlen::V,maksta,фидын
1401,beherrschen::V,valdoita,æлдариуæг кæнын
1402,ertragen::V,tirpta,бавзарын
