,Concept_ID,sah,hu
781,unten::ADV,аллара,alul
782,hinab::ADV,аллара,le
783,hinab::ADV,аллара,lefelé
784,oben::ADV,үөһэ,fenn
785,oben::ADV,үөһэ,felül
786,hinauf::ADV,өрө,fel
787,hinauf::ADV,өрө,felfelé
788,hinauf::ADV,үөһэ,fel
789,hinauf::ADV,үөһэ,felfelé
790,überall::ADV,бэйдиэ,mindenütt
791,nicht::ADV,буолбатах,nem
792,ein wenig::ADV,кыратык,egy kicsit
793,kaum::ADV,нэһиилэ,alig
794,sehr::ADV,бэрт,nagyon
795,sehr::ADV,наһаа,nagyon
796,so::ADV,оччо,úgy
797,so::ADV,оннук,úgy
798,noch::ADV,өссө,még
799,nur::ADV,эрэ,csak
800,nur::ADV,эрэ,csupán
801,nur::ADV,сыччах,csak
802,nur::ADV,сыччах,csupán
803,schon::ADV,бэлиэр,már
804,wieder::ADV,эмиэ,ismét
805,wieder::ADV,эмиэ,megint
806,vergebens::ADV,таак,hiába
807,vor::PRP,иннигэр,előtt
808,hinter::PRP,кэлин,mögött
809,unter::PRP,-ҕа,alatt
810,unter::PRP,оһох түгэҕэ,alatt
811,durch::PRP,курдары,át
812,durch::PRP,курдары,keresztül
813,neben::PRP,аттыгар,mellett
814,zwischen::PRP,ыккардынан,között
815,wegen::PRP,уҥуортан,miatt
816,wegen::PRP,уҥуортан,végett
817,dies::PRN,ити,ez
818,dies::PRN,бу,ez
819,das::PRN,били,az
820,alles::PRN,барыта,minden
821,ich::PRN,мин,én
822,du::PRN,эн,te
823,er::PRN,кнни,ő
824,wir::PRN,биһиги,mi
825,ihr::PRN,эһиги,ti
826,sie::PRN,кинилэр,ők
827,was::FPRN,туох,mi
828,wer::FPRN,ким,ki
829,wo::FADV,ханна,hol
830,wohin::FADV,ханна,hova
831,wie::FADV,хайдах,hogy
832,wie::FADV,хайдах,hogyan
833,warum::FADV,тоҕо,miért
834,wieviel::FNUM,төһө,hány
835,wieviel::FNUM,төһө,mennyi
836,eins::NUM,биир,egy
837,zwei::NUM,икки,kettő
838,drei::NUM,үс,három
839,vier::NUM,түөрт,négy
840,fünf::NUM,биэс,öt
841,sechs::NUM,алта,hat
842,sieben::NUM,сэттэ,hét
843,acht::NUM,аҕыс,nyolc
844,neun::NUM,тоҕус,kilenc
845,zehn::NUM,уон,tíz
846,elf::NUM,уон биир,tizenegy
847,zwölf::NUM,уон икки,tizenkettő
848,zwanzig::NUM,сүүрбэ,húsz
849,dreißig::NUM,отут,harminc
850,vierzig::NUM,түөрт уон,negyven
851,fünfzig::NUM,биэс уон,ötven
852,sechzig::NUM,алта уон,hatvan
853,siebzig::NUM,сэттэ уон,hetven
854,achtzig::NUM,аҕыс уон,nyolcvan
855,neunzig::NUM,тоҕус уонус,kilencven
856,hundert::NUM,сүүс,száz
857,tausend::NUM,тыһыынча,ezer
858,und::CNJ,да,és
859,und::CNJ,да,meg
860,und::CNJ,уонна,és
861,und::CNJ,уонна,meg
862,und::CNJ,итиэннэ,és
863,und::CNJ,итиэннэ,meg
864,oder::CNJ,эбэтэр,vagy
865,stehen::V,тур,áll
866,sitzen::V,олор,ül
867,liegen::V,сыт,fekszik
868,hängen::V,санньылый,függ
869,werden::V,буол,lesz
870,passieren::V,буол,történik
871,beginnen::V,саҕалан,kezdődik
872,enden::V,бүт,végződik
873,enden::V,бүт,befejeződik
874,wechseln::V,уларый,változik
875,aufgehen[Sonne]::V,ой,kel
876,untergehen[Sonne]::V,киир,lemegy
877,scheinen[Sonne]::V,сырдат,süt
878,donnern::V,эт,dörög
879,wehen::V,үр,fúj
880,strömen::V,кутулун,áramlik
881,fließen::V,сүүр,folyik
882,sich drehen::V,эргий,forog
883,schwanken::V,биэтэҥнээ,inog
884,schwanken::V,биэтэҥнээ,ingadozik
885,schwingen::V,эйэҥнээ,leng
886,fallen::V,оҕут,esik
887,brennen::V,умай,ég
888,rauchen::V,буруолаа,füstöl
889,regnen::V,самыырдаа,esik
890,gefrieren::V,тоҥ,megfagy
891,tauen::V,ир,olvad
892,schmelzen::V,уулун,olvad
893,schmelzen::V,уулун,elolvad
894,trocknen::V,куур,szárad
895,sieden::V,оргуй,forr
896,faulen::V,сытый,rothad
897,verfaulen::V,сытыйан_хаал,elrothad
898,verfaulen::V,сытыйан_хаал,megrothad
899,reißen::V,хайыт,szakad
900,reißen::V,быһытталан,szakad
901,versinken::V,тимир,süllyed
902,versinken::V,тимир,elsüllyed
903,versinken::V,батылын,süllyed
904,versinken::V,батылын,elsüllyed
905,vergehen::V,дьай,múlik
906,vergehen::V,дьай,elmúlik
907,erscheinen::V,көһүн,feltűnik
908,erscheinen::V,көһүн,megjelenik
909,verschwinden::V,сүт,letűnik
910,sinken::V,намтаа,süllyed
911,abnehmen::V,аччаа,apad
912,abnehmen::V,аччаа,csökken
913,zunehmen::V,элбээ,növekszik
914,zunehmen::V,элбээ,gyarapszik
915,steigen::V,үрдээ,emelkedik
916,wachsen::V,үүн,nő
917,wachsen::V,үүн,terem
918,wachsen::V,үүн,növekszik
919,glänzen::V,кылбай,ragyog
920,glänzen::V,кылбай,fénylik
921,funkeln::V,күлүмнээ,csillog
922,funkeln::V,күлүмнээ,tündöklik
923,funkeln::V,күлүмүрдээ,csillog
924,funkeln::V,күлүмүрдээ,tündöklik
925,lärmen::V,тыаһаа,lármázik
926,läuten::V,собуоннаа,cseng
927,klingeln::V,линкинээ,csenget
928,klirren::V,айгырат,csörömpöl
929,brausen::V,сирилээ,zúg
930,brausen::V,сирилээ,morajlik
931,rauschen::V,суугунаа,zúg
932,klingen::V,доргуй,hangzik
933,bellen::V,үр,ugat
934,heulen::V,улуй,bőg
935,heulen::V,улуй,üvölt
936,blasen::V,үр,fúj
937,pfeifen::V,иһиир,fütyül
938,schreien::V,кылан,kiált
939,schreien::V,кылан,kiabál
940,schreien::V,хаһыытаа,kiált
941,schreien::V,хаһыытаа,kiabál
942,stöhnen::V,ынчыктаа,nyög
943,zittern::V,титирээ,remeg
944,zittern::V,титирээ,reszket
945,zittern::V,дьигиһий,remeg
946,zittern::V,дьигиһий,reszket
947,leben::V,олор,él
948,geboren werden::V,төрөө,születik
949,atmen::V,тыын,lélegzik
950,trinken::V,ис,iszik
951,essen::V,аһаа,eszik
952,schlucken::V,ыйыһын,nyel
953,müde werden::V,сылай,elfárad
954,müde werden::V,сылай,kifárad
955,einschlafen::V,утуйан хаал,elalszik
956,schlafen::V,утуй,alszik
957,schlafen::V,утуйа сыт,alszik
958,aufwachen::V,уһугун,felébred
959,aufstehen::V,тур,felkel
960,sich erholen::V,сынньан,pihen
961,krank werden::V,ыарый,megbetegedik
962,krank werden::V,ыарый,belebetegszik
963,krank sein::V,ыарый,betegeskedik
964,krank sein::V,ыарыт,betegeskedik
965,schmerzen::V,ыарыт,fáj
966,husten::V,сөтөлүн,köhög
967,genesen::V,көн,meggyógyul
968,sterben::V,өл,hal
969,umkommen::V,өл,elpusztul
970,umkommen::V,оҕут,elpusztul
971,sich bewegen::V,хамсаа,mozog
972,sich rühren::V,хамсаа,mozdul
973,sich erheben::V,тур,feláll
974,sich erheben::V,тур,felemelkedik
975,sich setzen::V,олор,ül
976,sich setzen::V,олор,leül
977,hinfallen::V,оҕут,bukik
978,hinfallen::V,оҕут,elesik
979,laufen::V,хаам,jár
980,schreiten::V,атыллаа,lép
981,spazierengehen::V,дьаарбай,sétál
982,eilen::V,тиэтэй,siet
983,sich beeilen::V,ыксаа,siet
984,sausen::V,элээр,robog
985,rennen::V,сүүрэкэлээ,fut
986,rennen::V,сүүрэкэлээ,szalad
987,springen::V,ой,ugrik
988,springen::V,ыстан,ugrik
989,klettern::V,ытын,kúszik
990,schaukeln::V,эйэҥнээ,hintázik
991,schaukeln::V,биэрэҥнээ,hintázik
992,kriechen::V,сыыл,kúszik
993,schwimmen::V,уһун,úszik
994,schwimmen::V,харбаа,úszik
995,tauchen::V,умус,merül
996,rudern::V,эрт,evez
997,fahren::V,айаннаа,jár
998,fahren::V,айаннаа,megy
999,fahren::V,айаннаа,utazik
1000,fliegen::V,көт,száll
1001,gehen::V,бар,megy
1002,weggehen::V,бар,elmegy
1003,abfahren::V,бар,indul
1004,anhalten::V,тохтоо,megáll
1005,hineingehen::V,киир,bemegy
1006,eintreten::V,киир,belép
1007,kommen::V,кэл,jön
1008,ankommen::V,кэл,érkezik
1009,ankommen::V,кэл,megérkezik
1010,ankommen::V,тиий,érkezik
1011,ankommen::V,тиий,megérkezik
1012,zurückkommen::V,төнүн,visszajön
1013,bleiben::V,хаал,marad
1014,bleiben::V,хаал,megmarad
1015,warten::V,көһүт,vár
1016,warten::V,көһүт,várakozik
1017,erwarten::V,күүт,vár
1018,erwarten::V,күүт,megvár
1019,erwarten::V,көһүт,vár
1020,erwarten::V,көһүт,megvár
1021,suchen::V,ирдээ,kutat
1022,suchen::V,көрдөө,kutat
1023,finden::V,бул,talál
1024,versuchen::V,сорун,megpróbál
1025,versuchen::V,сорун,megkísérel
1026,vorbereiten::V,бэлэмнээ,előkészít
1027,lieben::V,таптаа,szeret
1028,mögen::V,сөбүл,szeret
1029,lachen::V,күл,nevet
1030,rühren::V,долгут,mozdít
1031,weinen::V,ытаа,sír
1032,schimpfen::V,үөҕүс,szid
1033,schimpfen::V,үөҕүс,szitkozódik
1034,sich ärgern::V,кыыһыр,mérgelődik
1035,sich ärgern::V,кыыһыр,bosszankodik
1036,sich ärgern::V,кыйахан,mérgelődik
1037,sich ärgern::V,кыйахан,bosszankodik
1038,sich fürchten::V,куттан,fél
1039,sich fürchten::V,куттан,retteg
1040,sich fürchten::V,дьиксин,fél
1041,sich fürchten::V,дьиксин,retteg
1042,fürchten::V,дьиксин,fél
1043,fürchten::V,куттан,fél
1044,fliehen::V,күрээ,menekül
1045,flüchten::V,күрээ,elmenekül
1046,sehen::V,көр,néz
1047,anschauen::V,көр,megnéz
1048,ansehen::V,көр,néz
1049,ansehen::V,көр,ránéz
1050,ansehen::V,көр,megnéz
1051,hören::V,бил,hall
1052,hören::V,иһит,hall
1053,zuhören::V,иһит,hallgat
1054,zuhören::V,иһит,meghallgat
1055,probieren::V,боруобалаан көр,kóstol
1056,probieren::V,боруобалаан көр,megkóstol
1057,probieren::V,амсайан көр,kóstol
1058,probieren::V,амсайан көр,megkóstol
1059,riechen::V,сытырҕаа,szagol
1060,fühlen::V,бил,érez
1061,scheinen::V,көһүн,tűnik
1062,scheinen::V,көһүн,látszik
1063,zu sehen sein::V,көһүн,mutatkozik
1064,vernehmen::V,иһит,hall
1065,frieren::V,тоҥ,fázik
1066,frieren::V,үлүй,fázik
1067,tun::V,гын,csinál
1068,tun::V,гын,cselekszik
1069,können::V,кыай,tud
1070,wollen::V,баҕар,akar
1071,anfangen::V,саҕалаа,kezd
1072,beenden::V,бүтэр,befejez
1073,aufhören::V,уурай,megszűnik
1074,gelingen::V,сатан,sikerül
1075,geraten::V,баар буолан биэр,kerül
1076,geraten::V,баар буолан биэр,jut
1077,geraten::V,баар буола тус,kerül
1078,geraten::V,баар буола тус,jut
1079,geraten::V,буолан таҕыс,kerül
1080,geraten::V,буолан таҕыс,jut
1081,öffnen::V,ас,nyit
1082,öffnen::V,ас,kinyit
1083,schließen::V,сап,csuk
1084,schließen::V,сап,becsuk
1085,schließen::V,хатаа,csuk
1086,schließen::V,хатаа,becsuk
1087,stellen::V,уур,állít
1088,stellen::V,уур,helyez
1089,stellen::V,туруор,állít
1090,stellen::V,туруор,helyez
1091,setzen::V,туруор,ültet
1092,setzen::V,туруор,helyez
1093,setzen::V,уур,ültet
1094,setzen::V,уур,helyez
1095,legen::V,уур,tesz
1096,legen::V,уур,fektet
1097,berühren::V,тыыт,érint
1098,berühren::V,таарый,érint
1099,verbinden::V,кэлгий,beköt
1100,verbinden::V,кэлгий,összeköt
1101,bedecken::V,бүрүй,betakar
1102,bedecken::V,бүрүй,beborít
1103,aufhängen::V,ыйаа,felakaszt
1104,anzünden::V,умат,gyújt
1105,anzünden::V,умат,meggyújt
1106,aufheben::V,өрө тарт,felemel
1107,zurücklassen::V,бырах,hátrahagy
1108,verlieren::V,сүтэр,veszít
1109,verlieren::V,сүтэр,elveszít
1110,fallen lassen::V,түһэр,elejt
1111,fallen lassen::V,мүлчү тут,elejt
1112,machen::V,оҥор,tesz
1113,machen::V,оҥор,csinál
1114,machen::V,оҥоһун,tesz
1115,machen::V,оҥоһун,csinál
1116,herstellen::V,оҥор,gyárt
1117,herstellen::V,оҥор,előállít
1118,bauen::V,тут,épít
1119,reparieren::V,абырахтаа,javít
1120,reparieren::V,абырахтаа,kijavít
1121,reparieren::V,абырахтаа,megjavít
1122,verbessern::V,тупсар,megjavít
1123,ändern::V,уларыт,változtat
1124,ändern::V,уларыт,megváltoztat
1125,graben::V,хас,ás
1126,beugen::V,бокут,meghajt
1127,beugen::V,токурут,meghajt
1128,beugen::V,бүк баттаа,meghajt
1129,biegen::V,иэх,hajlít
1130,biegen::V,өҕүлүннэр,hajlít
1131,drehen::V,эргит,forgat
1132,drehen::V,эргичит,forgat
1133,wenden::V,эргилин,fordít
1134,wenden::V,эргилин,megfordít
1135,umdrehen::V,түҥнэр,megfordít
1136,umdrehen::V,түҥнэр,megforgat
1137,heben::V,көтөх,emel
1138,hochheben::V,таһаар,felemel
1139,ergreifen::V,тут,megfog
1140,halten::V,тут,tart
1141,drücken::V,ык,nyom
1142,drücken::V,ык,megnyom
1143,schieben::V,ас,tol
1144,kratzen::V,кыһыы,vakar
1145,lecken::V,салаа,nyal
1146,beißen::V,ытыр,harap
1147,abreißen::V,быһа тарт,letép
1148,abreißen::V,туура тарт,letép
1149,abschneiden::V,быс,levág
1150,abschneiden::V,быһан ыл,levág
1151,abschneiden::V,быһа баттаа,levág
1152,binden::V,кэлгий,köt
1153,binden::V,кэлгий,kötöz
1154,stecken::V,батары ас,dug
1155,brechen::V,тоһут,tör
1156,brechen::V,тоһут,eltör
1157,klopfen::V,тоҥсуй,kopogtat
1158,hauen::V,оҕус,vág
1159,hauen::V,оҕус,levág
1160,kleben::V,силимнээ,tapaszt
1161,reiben::V,аал,dörzsöl
1162,reiben::V,аал,súrol
1163,streichen::V,сыбаа,simít
1164,schleifen::V,чочуй,fen
1165,schleifen::V,чочуй,csiszol
1166,schleifen::V,чочуй,köszörül
1167,schneiden::V,быс,vág
1168,schneiden::V,быс,szel
1169,schneiden::V,быс,metsz
1170,rütteln::V,иэҕэҥнэт,ráz
1171,schütteln::V,сахсый,ráz
1172,schütteln::V,сахсый,megráz
1173,schwenken::V,дайбаа,lóbál
1174,schwenken::V,дайбаа,lobogtat
1175,schütten::V,кут,önt
1176,füllen::V,толор,tölt
1177,füllen::V,толор,megtölt
1178,einwickeln::V,суулаа,becsavar
1179,tragen::V,ит,hord
1180,schleppen::V,сос,vonszol
1181,ziehen::V,тарт,húz
1182,aufbewahren::V,уур,megőriz
1183,aufbewahren::V,харай,megőriz
1184,werfen::V,бырах,dob
1185,werfen::V,бырах,hajít
1186,fangen::V,хап,fog
1187,packen::V,тут,megragad
1188,verstecken::V,саһыар,eldug
1189,verstecken::V,саһыар,elrejt
1190,teilen::V,үллэр,oszt
1191,teilen::V,үллэр,megoszt
1192,schicken::V,ыыт,küld
1193,bringen::V,аҕал,hoz
1194,bringen::V,аҕал,visz
1195,hinzufügen::V,эп,hozzáad
1196,bekommen::V,ыл,kap
1197,bekommen::V,ыл,megkap
1198,bekommen::V,булун,kap
1199,bekommen::V,булун,megkap
1200,erhalten::V,ыл,kap
1201,erhalten::V,ыл,megkap
1202,nehmen::V,ыл,vesz
1203,wählen::V,быыбардаа,választ
1204,auswählen::V,тал,kiválaszt
1205,bewahren::V,харай,megtart
1206,behindern::V,мэһэйдээ,akadályoz
1207,behindern::V,мэһэйдээ,gátol
1208,verderben::V,буорту гын,elront
1209,beschädigen::V,алдьат,rongál
1210,zerbrechen::V,үлтүрүт,eltör
1211,zerbrechen::V,үлтүрүт,széttör
1212,zerbrechen::V,үлтүрүт,kettétör
1213,zerreißen::V,хайыта тарт,eltép
1214,zerreißen::V,хайыта тарт,széttép
1215,zerstören::V,алдьат,elpusztít
1216,verbrennen::V,уоттаа,éget
1217,verbrennen::V,уоттаа,eléget
1218,geben::V,биэр,ad
1219,reichen::V,аҕал,nyújt
1220,schenken::V,бэлэхтээ,ajándékoz
1221,versprechen::V,эрэннэр,ígér
1222,wünschen::V,баҕар,kíván
1223,loben::V,хайҕаа,dicsér
1224,küssen::V,уураа,csókol
1225,wiegen::V,бигээ,ringat
1226,zudecken::V,сап,betakar
1227,zudecken::V,бүрүй,betakar
1228,wecken::V,уһугуннар,kelt
1229,wecken::V,уһугуннар,ébreszt
1230,zeigen::V,көрдөр,mutat
1231,führen::V,салай,visz
1232,führen::V,салай,vezet
1233,lehren::V,үөрэт,tanít
1234,unterrichten::V,үөрэт,tanít
1235,aufziehen::V,иит,felnevel
1236,leiten::V,салай,vezet
1237,leiten::V,салай,vezérel
1238,antreiben::V,кыһай,hajt
1239,lassen::V,күһэй,-tat
1240,lassen::V,күһэй,-at
1241,einladen::V,ыҥыр,meghív
1242,vereinigen::V,холбоо,egyesít
1243,vereinigen::V,түм,egyesít
1244,besuchen::V,сырыт,látogat
1245,besuchen::V,билсэ сырыт,látogat
1246,treffen::V,көрүс,talál
1247,sich versammeln::V,мүһүн,gyülekezik
1248,sich versammeln::V,мүһүн,összegyűlik
1249,sich versammeln::V,түмүс,gyülekezik
1250,sich versammeln::V,түмүс,összegyűlik
1251,spielen::V,оонньоо,játszik
1252,singen::V,ыллаа,énekel
1253,tanzen::V,үҥкүүлээ,táncol
1254,sich trennen::V,араҕыс,elválik
1255,verlassen::V,хааллар,elhagy
1256,retten::V,өрүһүй,ment
1257,bewachen::V,араҥаччылаа,őriz
1258,schützen::V,көмүскээ,óv
1259,schützen::V,көмүскээ,véd
1260,verteidigen::V,көмүскээ,véd
1261,sich schlagen::V,охсус,verekszik
1262,schießen::V,ытыалаа,lő
1263,siegen::V,хот,győz
1264,siegen::V,кыай,győz
1265,ärgern::V,кыыһырт,bosszant
1266,schlagen::V,оҕус,üt
1267,schlagen::V,оҕус,ver
1268,treten::V,тэп,rúg
1269,stechen::V,кэй,döf
1270,stechen::V,кэй,szúr
1271,stoßen::V,кэп,lök
1272,stoßen::V,үтүрүй,lök
1273,stehlen::V,уор,lop
1274,stören::V,мэһэйдээ,zavar
1275,belästigen::V,батар,zaklat
1276,verbergen::V,кистээ,rejt
1277,verbergen::V,кистээ,elrejt
1278,täuschen::V,албыннаа,megtéveszt
1279,betrügen::V,албыннаа,csal
1280,töten::V,өлөр,öl
1281,wohnen::V,олор,lakik
1282,arbeiten::V,үлэлээ,dolgozik
1283,sammeln::V,мус,szed
1284,sammeln::V,мус,gyűjt
1285,sammeln::V,хомуй,szed
1286,sammeln::V,хомуй,gyűjt
1287,pflücken::V,үргээ,szed
1288,jagen::V,бултаа,vadászik
1289,fischen::V,балыктаа,halászik
1290,fassen::V,тут,fog
1291,hüten::V,манаа,őriz
1292,hüten::V,манаа,legeltet
1293,treiben::V,үүр,hajt
1294,anbinden::V,баай,köt
1295,füttern::V,аһат,etet
1296,melken::V,ыа,fej
1297,hacken::V,кэрт,vág
1298,gießen::V,сиигирт,öntöz
1299,reifen::V,бус,érik
1300,zubereiten::V,бэлэмнээ,elkészít
1301,kochen::V,буһар,főz
1302,backen::V,буһар,süt
1303,braten::V,хооруй,süt
1304,braten::V,ыһаарылаа,süt
1305,braten::V,соркуойдаа,süt
1306,umrühren::V,былаа,megkever
1307,stricken::V,өр,köt
1308,nähen::V,иистэн,varr
1309,färben::V,кырааскалаа,fest
1310,reinigen::V,ыраастаа,tisztít
1311,waschen::V,сууй,mos
1312,abwischen::V,сот,letöröl
1313,spülen::V,сайҕаа,mosogat
1314,fegen::V,сиппий,söpör
1315,kehren::V,харбаа,söpör
1316,baden::V,сөтүөлээ,fürdik
1317,sich waschen::V,суун,mosdik
1318,sich waschen::V,суун,mosakszik
1319,ausziehen::V,уһул,levesz
1320,anziehen::V,кэтэрт,felölt
1321,anziehen::V,кэтэрт,felvesz
1322,sich anziehen::V,таҥын,öltözik
1323,sich anziehen::V,таҥын,felöltözik
1324,kämmen::V,тараа,fésül
1325,schmücken::V,симээ,díszít
1326,sagen::V,диэ,mond
1327,sprechen::V,эт,beszél
1328,sprechen::V,саҥар,beszél
1329,reden::V,кэпсэт,beszél
1330,sich unterhalten::V,кэпсэт,beszélget
1331,fragen::V,ыйыт,kérdez
1332,bitten::V,көрдөс,kér
1333,erzählen::V,кэпсээ,mesél
1334,erzählen::V,кэпсээ,elbeszél
1335,erzählen::V,сэһэргээ,mesél
1336,erzählen::V,сэһэргээ,elbeszél
1337,mitteilen::V,биллэр,közöl
1338,nennen::V,ааттаа,hív
1339,nennen::V,ааттаа,nevez
1340,rufen::V,ыҥыр,hív
1341,prahlen::V,чабылан,dicsekszik
1342,prahlen::V,киһиргээ,dicsekszik
1343,übersetzen::V,тылбаастаа,fordít
1344,denken::V,санаа,gondol
1345,denken::V,толкуйдаа,gondol
1346,glauben::V,итэҕэй,hisz
1347,bemerken::V,бэлиэтээ,észrevesz
1348,erkennen::V,бил,ráismer
1349,erkennen::V,бил,felismer
1350,begreifen::V,өйдөө,felfog
1351,verstehen::V,өйдөө,ért
1352,verstehen::V,өйдөө,megért
1353,lernen::V,үөрэн,tanul
1354,lernen::V,үөрэн,megtanul
1355,wissen::V,бил,tud
1356,sich erinnern an::V,аҕын,emlékszik
1357,vergessen::V,умун,felejt
1358,vergessen::V,умун,elfelejt
1359,messen::V,кэмнээ,mér
1360,messen::V,кэмнээ,megmér
1361,messen::V,кээмэйдээ,mér
1362,messen::V,кээмэйдээ,megmér
1363,zählen::V,аах,számol
1364,zählen::V,аах,megszámol
1365,rechnen::V,аах,számít
1366,lesen::V,аах,olvas
1367,malen::V,уруһуйдаа,fest
1368,zeichnen::V,уруһуйдаа,rajzol
1369,schreiben::V,суруй,ír
1370,besitzen::V,баһылаа,birtokol
1371,kaufen::V,атыылас,vesz
1372,kaufen::V,атыылас,megvesz
1373,verkaufen::V,атыылаа,elad
1374,bezahlen::V,төлөө,fizet
1375,bezahlen::V,төлөө,kifizet
1376,zahlen::V,төлөө,fizet
1377,zahlen::V,төлөө,megfizet
1378,beherrschen::V,баһылаа,ural
1379,ertragen::V,тулуй,elbír
1380,ertragen::V,тулуй,elvisel
