,Concept_ID,ka,kk
1382,treten::V,პანღურს ამოჰკრავს,тебу
1383,stechen::V,სჩხვლეტს,шаншу
1384,stoßen::V,დაეჯახება,түрту
1385,stehlen::V,ქურდობს,ұрлау
1386,stehlen::V,მოიპარავს,ұрлау
1387,stören::V,შეაწუხებს,кесірлен
1388,belästigen::V,მობეზრდება,мазасын алу
1389,verbergen::V,დამალავს,сездірмеу
1390,täuschen::V,შეცდებს,жалған айту
1391,betrügen::V,მოატყუებს,алдау
1392,betrügen::V,მოატყუებს,алдап кету
1393,betrügen::V,მოატყუებს,ақымақ қылу
1394,töten::V,მოკლავს,құрту
1395,töten::V,მოკლავს,өлтіру
1396,wohnen::V,ცხოვრობს,мекендеу
1397,wohnen::V,ცხოვრობს,өмір сүру
1398,wohnen::V,ბინადრობს,мекендеу
1399,wohnen::V,ბინადრობს,өмір сүру
1400,arbeiten::V,მუშაობს,істеу
1401,arbeiten::V,მუშაობს,еңбектену
1402,sammeln::V,შეკრებს,жыю
1403,pflücken::V,კრეფს,жұлу
1404,jagen::V,ნადირობს,аулау
1405,fischen::V,თევზაობს,балык_аулау
1406,fassen::V,დააჭერს,ұстау
1407,hüten::V,მწყემსავს,жаю
1408,hüten::V,მწყემსავს,бағу
1409,treiben::V,მიერეკება,айдау
1410,anbinden::V,მიაბამს,байлау
1411,füttern::V,აჭმევს,ас ішкізу
1412,füttern::V,აჭმევს,азықтандыру
1413,füttern::V,აჭმევს,қоректендіру
1414,melken::V,წველის,сауу
1415,hacken::V,კეპავს,турау
1416,gießen::V,რწყავს,суару
1417,reifen::V,მწიფდება,жетілу
1418,zubereiten::V,მოამზადებს,даяр ету
1419,kochen::V,მოხარშავს,асу
1420,backen::V,გამოაცხობს,пісіру
1421,braten::V,შეწვავს,қуыру
1422,umrühren::V,შეურევს,былғалау
1423,umrühren::V,შეურევს,сапырылыстыру
1424,umrühren::V,გათქვეფს,былғалау
1425,umrühren::V,გათქვეფს,сапырылыстыру
1426,stricken::V,ქსოვს,торлау
1427,stricken::V,ქსოვს,тоқу
1428,nähen::V,გაკერავს,тігу
1429,färben::V,შეღებავს,бояу
1430,färben::V,შეღებავს,сырлау
1431,reinigen::V,გაწმენდს,аршу
1432,reinigen::V,გაწმენდს,тазалау
1433,reinigen::V,გასუფთავებს,аршу
1434,reinigen::V,გასუფთავებს,тазалау
1435,waschen::V,გარეცხავს,жуу
1436,abwischen::V,წაშლის,сүрту
1437,spülen::V,გაავლებს,шаю
1438,fegen::V,დაბლანდავს,сыпыру
1439,kehren::V,დაგვის,сыпыру
1440,baden::V,ბანაობს,шомылу
1441,sich waschen::V,იბანება,жуыну
1442,ausziehen::V,გაიხდის,шешу
1443,anziehen::V,ჩაიცვამს,кигізу
1444,sich anziehen::V,ჩაიცვამს,киіну
1445,kämmen::V,დავარცხნის,тарау
1446,schmücken::V,მორთავს,әсемдеу
1447,schmücken::V,მორთავს,мәнерлеу
1448,schmücken::V,მორთავს,көріктендіру
1449,sagen::V,იტყვის,деу
1450,sagen::V,იტყვის,айту
1451,sprechen::V,ლაპარაკობს,деу
1452,sprechen::V,ლაპარაკობს,айту
1453,reden::V,საუბრობს,сөйлеу
1454,reden::V,საუბრობს,сөйлесу
1455,reden::V,საუბრობს,тіл қатысу
1456,sich unterhalten::V,ბაასობს,сұхбаттасу
1457,sich unterhalten::V,მუსაიფობს,сұхбаттасу
1458,fragen::V,ჰკითხავს,сұрау
1459,bitten::V,სთხოვს,өтіну
1460,bitten::V,სთხოვს,жалыну
1461,erzählen::V,მოუთხრობს,айту
1462,mitteilen::V,აუწყებს,білдіру
1463,mitteilen::V,აცნობებს,білдіру
1464,nennen::V,უწოდებს,атау
1465,rufen::V,დაუძახებს,шақыру
1466,prahlen::V,ტრაბახობს,бөсу
1467,übersetzen::V,გადათარგმნის,аудару
1468,denken::V,ფიქრობს,ойлау
1469,denken::V,აზროვნებს,ойлау
1470,glauben::V,სჯერა,нану
1471,glauben::V,სჯერა,илану
1472,bemerken::V,შენიშვნავს,аңғару
1473,erkennen::V,გამოიცნობს,тану
1474,begreifen::V,გაიგებს,ұғу
1475,begreifen::V,გაიგებს,аңғарып алу
1476,verstehen::V,გაიგონებს,пайым
1477,verstehen::V,გაიგონებს,түсіну
1478,lernen::V,ისწავლის,оқу
1479,wissen::V,ეცოდინება,хабардар болу
1480,sich erinnern an::V,მოიგონებს,еске түсіру
1481,sich erinnern an::V,გაიხსენებს,еске түсіру
1482,vergessen::V,ივიწყებს,ұмыту
1483,messen::V,ზომავს,өлшеу
1484,zählen::V,ითვლის,санау
1485,rechnen::V,გაიანგარიშებს,санап шығару
1486,rechnen::V,გაიანგარიშებს,санап шығу
1487,rechnen::V,გაიანგარიშებს,санау
1488,lesen::V,კითხულობს,оқу
1489,malen::V,ხატავს,сурет салу
1490,zeichnen::V,ხაზავს,сурет салу
1491,schreiben::V,დაწერს,жазу
1492,besitzen::V,ექნება,болу
1493,kaufen::V,ყიდულობს,алу
1494,kaufen::V,ყიდულობს,әперу
1495,verkaufen::V,გაყიდის,сату
1496,bezahlen::V,გადაიხდის,төлеу
1497,bezahlen::V,გადაიხდის,ақы беру
1498,bezahlen::V,გადაიხდის,ақы төлеу
1499,zahlen::V,გადაიხდის,төлеу
1500,beherrschen::V,ფლობს,билеу
1501,ertragen::V,მოითმენს,төзу
1502,ertragen::V,მოითმენს,шыдау
