,Concept_ID,nl,lv
818,Stütze::N,steun,мыджӧд
819,Stütze::N,steun,balsts
820,Stütze::N,steun,atspaids
821,Stange::N,stang,потш
822,Stange::N,stang,maikste
823,Stock::N,stok,бедь
824,Stock::N,stok,boze
825,Stock::N,stok,spieķis
826,Stab::N,staf,зир
827,Stab::N,staf,zizlis
828,Rohr::N,pijp,труба
829,Rohr::N,pijp,caurule
830,Haus::N,huis,керка
831,Haus::N,huis,māja
832,Heim::N,tehuis,горт
833,Heim::N,tehuis,mājas
834,Ofen::N,kachel,пач
835,Ofen::N,kachel,krāsns
836,Fußboden::N,vloer,джодж
837,Fußboden::N,vloer,grīda
838,Tisch::N,tafel,пызан
839,Tisch::N,tafel,galds
840,Stuhl::N,stoel,улӧс
841,Stuhl::N,stoel,krēsls
842,Wiege::N,wieg,зыбка
843,Wiege::N,wieg,šūpulis
844,Bett::N,bed,вольпась
845,Bett::N,bed,gulta
846,Regal::N,rek,джадж
847,Regal::N,rek,plaukts
848,Kiste::N,kist,куд
849,Kiste::N,kist,ящик
850,Kiste::N,kist,kaste
851,Kiste::N,kist,šķirsts
852,Fenster::N,raam,ӧшинь
853,Fenster::N,raam,logs
854,Fenster::N,venster,ӧшинь
855,Fenster::N,venster,logs
856,Tür::N,deur,ӧдзӧс
857,Tür::N,deur,durvis
858,Tor::N,poort,дзиръя
859,Tor::N,poort,vārti
860,Zaun::N,omheining,потшӧс
861,Zaun::N,omheining,žogs
862,Dach::N,dak,вевт
863,Dach::N,dak,jumts
864,Leiter::N,ladder,пос
865,Leiter::N,ladder,kāpnes
866,Leiter::N,ladder,redeles
867,Besen::N,bezem,рос
868,Besen::N,bezem,slota
869,Spaten::N,schop,зыр
870,Spaten::N,schop,lāpsta
871,Schaufel::N,schep,тэльӧб
872,Schaufel::N,schep,liekšķere
873,Gabel::N,vork,вилки
874,Gabel::N,vork,dakšiņa
875,Löffel::N,lepel,пань
876,Löffel::N,lepel,karote
877,Messer::N,mes,пурт
878,Messer::N,mes,nazis
879,Nagel::N,spijker,тув
880,Nagel::N,spijker,кӧрт тув
881,Nagel::N,spijker,nagla
882,Netz::N,net,тыв
883,Netz::N,net,tīkls
884,Haken::N,haak,крук
885,Haken::N,haak,āķis
886,Haken::N,haak,kāsis
887,Haken::N,haak,krampis
888,Griff::N,handvat,нуд
889,Griff::N,handvat,kāts
890,Griff::N,handvat,rokturis
891,Schloss::N,slot,томан
892,Schloss::N,slot,aizslēgs
893,Bild::N,beeld,серпас
894,Bild::N,beeld,glezna
895,Figur::N,figuur,пертас
896,Figur::N,figuur,вежньӧг
897,Figur::N,figuur,figūra
898,Puppe::N,pop,акань
899,Puppe::N,pop,lelle
900,Beutel::N,zak,мешӧк
901,Beutel::N,zak,kule
902,Beutel::N,zak,maisiņš
903,Beutel::N,buidel,мешӧк
904,Beutel::N,buidel,kule
905,Beutel::N,buidel,maisiņš
906,Bündel::N,pak,кӧртӧд
907,Bündel::N,pak,sainis
908,Bündel::N,bundel,кӧртӧд
909,Bündel::N,bundel,sainis
910,Tasche::N,tas,сумка
911,Tasche::N,tas,soma
912,Eimer::N,emmer,ведра
913,Eimer::N,emmer,spainis
914,Deckel::N,deksel,пӧдан
915,Deckel::N,deksel,тупкӧд
916,Deckel::N,deksel,vāks
917,Geschirr::N,vaatwerk,дозмук
918,Geschirr::N,vaatwerk,тасьті-пань
919,Geschirr::N,vaatwerk,trauki
920,Sack::N,zak,мешӧк
921,Sack::N,zak,maiss
922,Tasse::N,kop,бекар
923,Tasse::N,kop,тасьті
924,Tasse::N,kop,tase
925,Topf::N,pan,гырнич
926,Topf::N,pan,pods
927,Kessel::N,ketel,пӧрт
928,Kessel::N,ketel,katls
929,Essen::N,eten,сёйӧм
930,Essen::N,eten,ēdiens
931,Nahrung::N,voedsel,сёян
932,Nahrung::N,voedsel,barība
933,Speise::N,spijs,сёян
934,Speise::N,spijs,сёянтор
935,Speise::N,spijs,ēdiens
936,Fleisch::N,vlees,яй
937,Fleisch::N,vlees,gaļa
938,Getreide::N,graan,нянь
939,Getreide::N,graan,labība
940,Brei::N,pap,рок
941,Brei::N,pap,putra
942,Brei::N,pap,biezenis
943,Brei::N,brij,рок
944,Brei::N,brij,putra
945,Brei::N,brij,biezenis
946,Brot::N,brood,нянь
947,Brot::N,brood,maize
948,Scheibe::N,plak,шӧрӧм
949,Scheibe::N,plak,чӧлан
950,Scheibe::N,plak,šķēle
951,Scheibe::N,plak,rieciens
952,Scheibe::N,snede,шӧрӧм
953,Scheibe::N,snede,чӧлан
954,Scheibe::N,snede,šķēle
955,Scheibe::N,snede,rieciens
956,Fett::N,vet,гос
957,Fett::N,vet,тшог
958,Fett::N,vet,tauki
959,Butter::N,boter,вый
960,Butter::N,boter,sviests
961,Öl::N,olie,вый
962,Öl::N,olie,eļļa
963,Salz::N,zout,сов
964,Salz::N,zout,sāls
965,Suppe::N,soep,шыд
966,Suppe::N,soep,zupa
967,Honig::N,honing,ма
968,Honig::N,honing,medus
969,Milch::N,melk,йӧв
970,Milch::N,melk,piens
971,Tee::N,thee,чай
972,Tee::N,thee,tēja
973,Leder::N,leer,ку
974,Leder::N,leer,āda
975,Leder::N,leder,ку
976,Leder::N,leder,āda
977,Wolle::N,wol,вурун
978,Wolle::N,wol,vilna
979,Stoff::N,stof,дӧра
980,Stoff::N,stof,drāna
981,Stoff::N,stof,audums
982,Nadel::N,naald,ем
983,Nadel::N,naald,adata
984,Faden::N,draad,сунис
985,Faden::N,draad,diegs
986,Faden::N,draad,pavediens
987,Knopf::N,knoop,кизь
988,Knopf::N,knoop,poga
989,Knoten::N,knoop,гӧрӧд
990,Knoten::N,knoop,mezgls
991,Farbe::N,verf,краска
992,Farbe::N,verf,вап
993,Farbe::N,verf,krāsa
994,Kleidung::N,kledij,паськӧм
995,Kleidung::N,kledij,tērps
996,Kleidung::N,kledij,drēbes
997,Kleidung::N,kleding,паськӧм
998,Kleidung::N,kleding,tērps
999,Kleidung::N,kleding,drēbes
1000,Hemd::N,hemd,дӧрӧм
1001,Hemd::N,hemd,krekls
1002,Kragen::N,kraag,воротник
1003,Kragen::N,kraag,apkakle
1004,Ärmel::N,mouw,сос
1005,Ärmel::N,mouw,piedurkne
1006,Hose::N,broek,гач
1007,Hose::N,broek,bikses
1008,Hose::N,pantalon,гач
1009,Hose::N,pantalon,bikses
1010,Gürtel::N,riem,вӧнь
1011,Gürtel::N,riem,josta
1012,Gürtel::N,gordel,вӧнь
1013,Gürtel::N,gordel,josta
1014,Mütze::N,muts,шапка
1015,Mütze::N,muts,cepure
1016,Schuh::N,schoen,башмак
1017,Schuh::N,schoen,ботинки
1018,Schuh::N,schoen,kurpe
1019,Stiefel::N,laars,сапӧг
1020,Stiefel::N,laars,zābaks
1021,Ring::N,ring,кытш
1022,Ring::N,ring,gredzens
1023,Band::N,lint,лента
1024,Band::N,lint,вундас
1025,Band::N,lint,lente
1026,Kamm::N,kam,сынан
1027,Kamm::N,kam,ķemme
1028,Spiegel::N,spiegel,рӧмпӧштан
1029,Spiegel::N,spiegel,spogulis
1030,Riemen::N,riem,тасма
1031,Riemen::N,riem,siksna
1032,Schnur::N,koord,гез
1033,Schnur::N,koord,aukla
1034,Leine::N,lijn,юргез
1035,Leine::N,lijn,saite
1036,Decke::N,deken,эшкын
1037,Decke::N,deken,шебрас
1038,Decke::N,deken,sega
1039,Kissen::N,kussen,юрлӧс
1040,Kissen::N,kussen,spilvens
1041,Tuch::N,doek,чышъян
1042,Tuch::N,doek,vadmala
1043,Handtuch::N,handdoek,ки чышкӧд
1044,Handtuch::N,handdoek,кизьчышъян
1045,Handtuch::N,handdoek,dvielis
1046,Kraft::N,kracht,этш
1047,Kraft::N,kracht,эбӧс
1048,Kraft::N,kracht,spēks
1049,Stärke::N,sterkte,ёнлун
1050,Stärke::N,sterkte,чорыдлун
1051,Stärke::N,sterkte,stiprums
1052,Gesundheit::N,gezondheid,дзоньвидзалун
1053,Gesundheit::N,gezondheid,veselība
1054,Krankheit::N,ziekte,висьӧм
1055,Krankheit::N,ziekte,slimība
1056,Schmerz::N,pijn,висьӧм
1057,Schmerz::N,pijn,sāpes
1058,Wunde::N,wond,дой
1059,Wunde::N,wond,brūce
1060,Wunde::N,wond,jēlums
1061,Fieber::N,koorts,жар
1062,Fieber::N,koorts,drudzis
1063,Fieber::N,koorts,karstums
1064,Arznei::N,medicament,лекарство
1065,Arznei::N,medicament,зелля
1066,Arznei::N,medicament,zāles
1067,Arznei::N,medicament,medikaments
1068,Arznei::N,geneesmiddel,лекарство
1069,Arznei::N,geneesmiddel,зелля
1070,Arznei::N,geneesmiddel,zāles
1071,Arznei::N,geneesmiddel,medikaments
1072,Brücke::N,brug,пос
1073,Brücke::N,brug,tilts
1074,Brunnen::N,put,юкмӧс
1075,Brunnen::N,put,aka
1076,Brunnen::N,bron,юкмӧс
1077,Brunnen::N,bron,aka
1078,Weide::N,wei,пӧскӧтина
1079,Weide::N,wei,ganības
1080,Weide::N,weide,пӧскӧтина
1081,Weide::N,weide,ganības
1082,Pfad::N,pad,туй
1083,Pfad::N,pad,кыснан
1084,Pfad::N,pad,taka
1085,Weg::N,weg,туй
1086,Weg::N,weg,ceļš
1087,Straße::N,baan,туй
1088,Straße::N,baan,iela
1089,Straße::N,straat,туй
1090,Straße::N,straat,iela
1091,Dorf::N,dorp,сикт
1092,Dorf::N,dorp,ciems
1093,Stadt::N,stad,кар
1094,Stadt::N,stad,pilsēta
1095,Brief::N,brief,письмӧ
1096,Brief::N,brief,vēstule
1097,Buch::N,boek,небӧг
1098,Buch::N,boek,grāmata
1099,Buchstabe::N,letter,шыпас
1100,Buchstabe::N,letter,burts
1101,Zeitung::N,krant,газет
1102,Zeitung::N,krant,avīze
1103,Zeitung::N,krant,laikraksts
1104,Zeitung::N,dagblad,газет
1105,Zeitung::N,dagblad,avīze
1106,Zeitung::N,dagblad,laikraksts
1107,Leben::N,leven,лов
1108,Leben::N,leven,олӧм
1109,Leben::N,leven,dzīve
1110,Tod::N,dood,кулӧм
1111,Tod::N,dood,nāve
1112,Grab::N,graf,гу
1113,Grab::N,graf,kaps
1114,Kirche::N,kerk,вичко
1115,Kirche::N,kerk,baznīca
1116,Sünde::N,zonde,мыж
1117,Sünde::N,zonde,grēks
1118,Gott::N,god,ен
1119,Gott::N,god,dievs
1120,Arbeiter::N,arbeider,уджалысь
1121,Arbeiter::N,arbeider,strādnieks
1122,Chef::N,chef,юралысь
1123,Chef::N,chef,веськӧдлысь
1124,Chef::N,chef,šefs
1125,Chef::N,chef,vadītajs
1126,Chef::N,chef,priekšnieks
1127,Meister::N,meester,вӧчысь
1128,Meister::N,meester,meistars
1129,Arzt::N,arts,врач
1130,Arzt::N,arts,бурдӧдысь
1131,Arzt::N,arts,ārsts
1132,Arzt::N,dokter,врач
1133,Arzt::N,dokter,бурдӧдысь
1134,Arzt::N,dokter,ārsts
1135,Lehrer::N,leraar,велӧдысь
1136,Lehrer::N,leraar,skolotājs
1137,Lehrer::N,onderwijzer,велӧдысь
1138,Lehrer::N,onderwijzer,skolotājs
1139,Geld::N,geld,сьӧм
1140,Geld::N,geld,nauda
1141,Geschäft::N,zaak,удж
1142,Geschäft::N,zaak,bizness
1143,Geschäft::N,zaak,darījums
1144,Laden::N,winkel,вузасянін
1145,Laden::N,winkel,bode
1146,Laden::N,winkel,veikals
1147,Preis::N,prijs,дон
1148,Preis::N,prijs,cena
1149,Ware::N,waar,тӧвар
1150,Ware::N,waar,prece
1151,Nutzen::N,nut,воӧм
1152,Nutzen::N,nut,выгӧда
1153,Nutzen::N,nut,labums
1154,Nutzen::N,voordeel,воӧм
1155,Nutzen::N,voordeel,выгӧда
1156,Nutzen::N,voordeel,labums
1157,Reichtum::N,rijkdom,озырлун
1158,Reichtum::N,rijkdom,bagātība
1159,Welt::N,wereld,енкӧла
1160,Welt::N,wereld,pasaule
1161,Land::N,land,му
1162,Land::N,land,zeme
1163,Staat::N,staat,канму
1164,Staat::N,staat,государство
1165,Staat::N,staat,valsts
1166,König::N,koning,кан
1167,König::N,koning,ķēniņš
1168,König::N,koning,karalis
1169,Macht::N,macht,каналӧм
1170,Macht::N,macht,vara
1171,Grenze::N,grens,су
1172,Grenze::N,grens,суйӧр
1173,Grenze::N,grens,robeža
1174,Krieg::N,oorlog,ожман
1175,Krieg::N,oorlog,karš
1176,Feind::N,vijand,враг
1177,Feind::N,vijand,вӧрӧг
1178,Feind::N,vijand,ienaidnieks
1179,Gewalt::N,geweld,мырдöналöм
1180,Gewalt::N,geweld,vara
1181,Gewalt::N,geweld,vardarbība
1182,Kampf::N,strijd,вермасьӧм
1183,Kampf::N,strijd,cīņa
1184,Kampf::N,gevecht,вермасьӧм
1185,Kampf::N,gevecht,cīņa
1186,Bogen[Waffe]::N,boog,ньӧввуж
1187,Bogen[Waffe]::N,boog,loks
1188,Pfeil::N,pijl,ньӧв
1189,Pfeil::N,pijl,bulta
1190,Gewehr::N,geweer,пишшаль
1191,Gewehr::N,geweer,šautene
1192,Fehler::N,fout,сорсьӧм
1193,Fehler::N,fout,дзугсьӧм
1194,Fehler::N,fout,kļūda
1195,Lüge::N,leugen,пӧръясьӧм
1196,Lüge::N,leugen,ылӧдлӧм
1197,Lüge::N,leugen,meli
1198,Schaden::N,schade,лёк
1199,Schaden::N,schade,изъян
1200,Schaden::N,schade,пакӧсьт
1201,Schaden::N,schade,bojājums
1202,Schaden::N,schade,kaitējums
1203,Unglück::N,tegenspoed,шог
1204,Unglück::N,tegenspoed,kļūme
1205,Unglück::N,tegenspoed,klizma
1206,Unglück::N,tegenspoed,nelaime
1207,Schuld::N,schuld,мыж
1208,Schuld::N,schuld,vaina
1209,Alter::N,leeftijd,арлыд
1210,Alter::N,leeftijd,vecums
1211,Schluss::N,slot,пом
1212,Schluss::N,slot,beigas
1213,Zeit::N,tijd,кад
1214,Zeit::N,tijd,laiks
1215,Tag::N,dag,лун
1216,Tag::N,dag,diena
1217,Morgen::N,morgen,асыв
1218,Morgen::N,morgen,rīts
1219,Morgen::N,ochtend,асыв
1220,Morgen::N,ochtend,rīts
1221,Mittag::N,middag,лун шӧр
1222,Mittag::N,middag,pusdiena
1223,Abend::N,avond,рыт
1224,Abend::N,avond,vakars
1225,Nacht::N,nacht,вой
1226,Nacht::N,nacht,nakts
1227,Woche::N,week,вежон
1228,Woche::N,week,nedēļa
1229,Monat::N,maand,тӧлысь
1230,Monat::N,maand,mēnesis
1231,Jahr::N,jaar,во
1232,Jahr::N,jaar,gads
1233,Frühling::N,lente,тулыс
1234,Frühling::N,lente,pavasaris
1235,Frühling::N,voorjaar,тулыс
1236,Frühling::N,voorjaar,pavasaris
1237,Sommer::N,zomer,гожӧм
1238,Sommer::N,zomer,vasara
1239,Herbst::N,herfst,ар
1240,Herbst::N,herfst,rudens
1241,Winter::N,winter,тӧв
1242,Winter::N,winter,ziema
1243,Januar::N,januari,тӧв шӧр
1244,Januar::N,januari,janvāris
1245,Februar::N,februari,урасьӧм
1246,Februar::N,februari,februāris
1247,März::N,maart,рака
1248,März::N,maart,marts
1249,April::N,april,кос му
1250,April::N,april,aprīlis
1251,Mai::N,mei,ода-кора
1252,Mai::N,mei,maijs
1253,Juni::N,juni,лӧддза-номъя
1254,Juni::N,juni,jūnijs
1255,Juli::N,juli,сора
1256,Juli::N,juli,jūlijs
1257,August::N,augustus,моз
1258,August::N,augustus,augusts
1259,September::N,september,кӧч
1260,September::N,september,septembris
1261,Oktober::N,oktober,йирым
1262,Oktober::N,oktober,oktobris
1263,November::N,november,вӧльгым
1264,November::N,november,novembris
1265,Dezember::N,december,ӧшым
1266,Dezember::N,december,decembris
1267,Montag::N,maandag,выльлун
1268,Montag::N,maandag,pirmdiena
1269,Dienstag::N,dinsdag,воторник
1270,Dienstag::N,dinsdag,otrdiena
1271,Mittwoch::N,woensdag,середа
1272,Mittwoch::N,woensdag,trešdiena
1273,Donnerstag::N,donderdag,четверг
1274,Donnerstag::N,donderdag,ceturtdiena
1275,Freitag::N,vrijdag,пекнича
1276,Freitag::N,vrijdag,piektdiena
1277,Samstag::N,zaterdag,субӧта
1278,Samstag::N,zaterdag,sestdiena
1279,Sonntag::N,zondag,вӧскресенньӧ
1280,Sonntag::N,zondag,svētdiena
1281,groß::A,groot,ыджыд
1282,groß::A,groot,dižs
1283,groß::A,groot,liels
1284,klein::A,klein,ичӧт
1285,klein::A,klein,mazs
1286,lang::A,lang,кузь
1287,lang::A,lang,garš
1288,kurz::A,kort,дженьыд
1289,kurz::A,kort,īss
1290,breit::A,breed,ота
1291,breit::A,breed,паськыд
1292,breit::A,breed,plats
1293,schmal::A,smal,оттӧм
1294,schmal::A,smal,tievs
1295,dicht::A,dicht,сук
1296,dicht::A,dicht,blīvs
1297,dick[Gegenstand]::A,dik,кыз
1298,dick[Gegenstand]::A,dik,biezs
1299,dünn::A,dun,вӧсни
1300,dünn::A,dun,вӧсньыд
1301,dünn::A,dun,plāns
1302,fein::A,fijn,посни
1303,fein::A,fijn,smalks
1304,fest::A,vast,зумыд
1305,fest::A,vast,tvirts
1306,fest::A,vast,noturīgs
1307,flach::A,plat,плавкӧс
1308,flach::A,plat,тшӧтшкӧс
1309,flach::A,plat,lēzens
1310,flach::A,plat,līdzens
1311,glatt::A,glad,вольк
1312,glatt::A,glad,мольыд
1313,glatt::A,glad,gluds
1314,glatt::A,glad,slidens
1315,hart::A,hard,зумыд
1316,hart::A,hard,ciets
1317,weich::A,week,небыд
1318,weich::A,week,mīksts
1319,rund::A,rond,гӧгрӧс
1320,rund::A,rond,apaļš
1321,spitz::A,spits,ёсь йыла
1322,spitz::A,spits,smails
1323,spitz::A,puntig,ёсь йыла
1324,spitz::A,puntig,smails
1325,scharf::A,scherp,ёсь
1326,scharf::A,scherp,ass
1327,stumpf::A,stomp,ныж
1328,stumpf::A,stomp,truls
1329,stumpf::A,stomp,strups
1330,schwer::A,zwaar,сьӧкыд
1331,schwer::A,zwaar,smags
1332,schön::A,mooi,мича
1333,schön::A,mooi,лӧсьыд
1334,schön::A,mooi,daiļš
1335,schön::A,mooi,skaists
1336,schön::A,fraai,мича
1337,schön::A,fraai,лӧсьыд
1338,schön::A,fraai,daiļš
1339,schön::A,fraai,skaists
1340,heiß::A,heet,пӧсь
1341,heiß::A,heet,karsts
1342,warm::A,warm,шоныд
1343,warm::A,warm,silts
1344,kalt::A,koud,кӧдзыд
1345,kalt::A,koud,salts
1346,kalt::A,koud,auksts
1347,kühl::A,koel,юзыд
1348,kühl::A,koel,ыркыд
1349,kühl::A,koel,vēss
1350,kühl::A,koel,dzestrs
1351,frisch::A,fris,выль
1352,frisch::A,fris,svaigs
1353,feucht::A,vochtig,уль
1354,feucht::A,vochtig,mitrs
1355,feucht::A,vochtig,drēgns
1356,nass::A,nat,ва
1357,nass::A,nat,slapjš
1358,trocken::A,droog,кос
1359,trocken::A,droog,sauss
1360,voll::A,vol,кыз
1361,voll::A,vol,pilns
1362,leer::A,leeg,куш
1363,leer::A,leeg,тыртӧм
1364,leer::A,leeg,tukšs
1365,offen::A,open,восьса
1366,offen::A,open,vaļējs
1367,offen::A,open,atvērts
1368,geschlossen::A,gesloten,пӧдса
1369,geschlossen::A,gesloten,slēgts
1370,sauber::A,net,сӧстӧм
1371,sauber::A,net,tīrs
1372,sauber::A,net,spodrs
1373,sauber::A,schoon,сӧстӧм
1374,sauber::A,schoon,tīrs
1375,sauber::A,schoon,spodrs
1376,schmutzig::A,vuil,няйт
1377,schmutzig::A,vuil,netīrs
1378,schmutzig::A,vuil,dubļains
1379,roh::A,rauw,уль
1380,roh::A,rauw,jēls
1381,reif::A,rijp,кисьмӧм
1382,reif::A,rijp,gatavs
1383,reif::A,rijp,nobriedis
1384,lecker::A,lekker,чӧскыд
1385,lecker::A,lekker,gards
1386,lecker::A,lekker,garšīgs
1387,süß::A,zoet,юмов
1388,süß::A,zoet,чӧскыд
1389,süß::A,zoet,salds
1390,bitter::A,bitter,курыд
1391,bitter::A,bitter,sūrs
1392,bitter::A,bitter,rūgts
1393,sauer::A,zuur,шома
1394,sauer::A,zuur,skābs
1395,hell::A,licht,югыд
1396,hell::A,licht,gaišs
1397,hell::A,helder,югыд
1398,hell::A,helder,gaišs
1399,dunkel::A,donker,пемыд
1400,dunkel::A,donker,tumšs
1401,schwarz::A,zwart,сьӧд
1402,schwarz::A,zwart,melns
1403,weiß::A,wit,еджыд
1404,weiß::A,wit,balts
1405,rot::A,rood,гӧрд
1406,rot::A,rood,sarkans
1407,gelb::A,geel,виж
1408,gelb::A,geel,dzeltens
1409,blau::A,blauw,лӧз
1410,blau::A,blauw,zils
1411,grün::A,groen,веж
1412,grün::A,groen,турунвиж
1413,grün::A,groen,zaļš
1414,grau::A,grijs,руд
1415,grau::A,grijs,pelēks
1416,bunt::A,bont,сера
1417,bunt::A,bont,raibs
1418,bunt::A,bont,krāsains
1419,billig::A,goedkoop,донтӧг
1420,billig::A,goedkoop,lēts
1421,teuer::A,duur,дона
1422,teuer::A,duur,dārgs
1423,wertvoll::A,kostbaar,дона
1424,wertvoll::A,kostbaar,vērtīgs
1425,wertvoll::A,waardevol,дона
1426,wertvoll::A,waardevol,vērtīgs
1427,blind::A,blind,синтӧм
1428,blind::A,blind,akls
1429,taub::A,doof,пельтӧм
1430,taub::A,doof,kurls
1431,kräftig::A,krachtig,вынйӧра
1432,kräftig::A,krachtig,spēcīgs
1433,stark::A,sterk,ён
1434,stark::A,sterk,вына
1435,stark::A,sterk,stiprs
1436,schwach::A,zwak,жеб
1437,schwach::A,zwak,vājš
1438,fett::A,vet,госа
1439,fett::A,vet,brangs
1440,schlank::A,slank,веськыд
1441,schlank::A,slank,slaids
1442,hübsch::A,leuk,мича
1443,hübsch::A,leuk,лӧсьыд
1444,hübsch::A,leuk,glīts
1445,böse::A,kwaad,лёк
1446,böse::A,kwaad,ļauns
1447,böse::A,kwaad,negants
1448,dumm::A,dom,йӧй
1449,dumm::A,dom,вежӧртӧм
1450,dumm::A,dom,stulbs
1451,dumm::A,dom,muļķīgs
1452,faul::A,lui,дыш
1453,faul::A,lui,slinks
1454,fleißig::A,vlijtig,зільысь
1455,fleißig::A,vlijtig,čakls
1456,fleißig::A,vlijtig,cītīgs
1457,geizig::A,gierig,топыд
1458,geizig::A,gierig,skops
1459,geizig::A,gierig,sīksts
1460,klug::A,slim,юра
1461,klug::A,slim,вежӧра
1462,klug::A,slim,gudrs
1463,klug::A,schrander,юра
1464,klug::A,schrander,вежӧра
1465,klug::A,schrander,gudrs
1466,klug::A,verstandig,юра
1467,klug::A,verstandig,вежӧра
1468,klug::A,verstandig,gudrs
1469,geschickt::A,handig,кипода
1470,geschickt::A,handig,кужысь
1471,geschickt::A,handig,manīgs
1472,geschickt::A,vaardig,кипода
1473,geschickt::A,vaardig,кужысь
1474,geschickt::A,vaardig,manīgs
1475,lieb::A,lief,муса
1476,lieb::A,lief,мича
1477,lieb::A,lief,лӧсьыд
1478,lieb::A,lief,mīļš
1479,lustig::A,vrolijk,кыпыд
1480,lustig::A,vrolijk,jautrs
1481,sanft::A,zacht,мелі
1482,sanft::A,zacht,liegs
1483,hungrig::A,hongerig,тшыг
1484,hungrig::A,hongerig,izsalcis
1485,krank::A,ziek,висьысь
1486,krank::A,ziek,slims
1487,nackt::A,naakt,пасьтӧм
1488,nackt::A,naakt,pliks
1489,traurig::A,treurig,гажтӧм
1490,traurig::A,treurig,bēdīgs
1491,traurig::A,treurig,skumīgs
1492,traurig::A,bedroefd,гажтӧм
1493,traurig::A,bedroefd,bēdīgs
1494,traurig::A,bedroefd,skumīgs
1495,lebendig::A,levend,ловъя
1496,lebendig::A,levend,dzīvs
1497,gut::A,goed,бур
1498,gut::A,goed,labs
1499,schlecht::A,slecht,лёк
1500,schlecht::A,slecht,омӧль
1501,schlecht::A,slecht,slikts
1502,richtig::A,juist,инӧд
1503,richtig::A,juist,riktīgs
1504,schlimm::A,erg,омӧль
1505,schlimm::A,erg,туйтӧм
1506,schlimm::A,erg,nelāgs
1507,schlimm::A,erg,nejauks
1508,schlimm::A,kwaad,омӧль
1509,schlimm::A,kwaad,туйтӧм
1510,schlimm::A,kwaad,nelāgs
1511,schlimm::A,kwaad,nejauks
1512,wahr::A,waar,абу ылӧг
1513,wahr::A,waar,īsts
1514,wahr::A,waar,patiess
1515,alt::A,oud,важ
1516,alt::A,oud,sens
1517,alt::A,oud,vęcs
1518,neu::A,nieuw,выль
1519,neu::A,nieuw,jauns
1520,ehemalig::A,voormalig,вӧвлӧм
1521,ehemalig::A,voormalig,bijušais
1522,alt[Lebewesen]::A,oud,пӧрысь
1523,alt[Lebewesen]::A,oud,vecs
1524,jung::A,jong,том
1525,jung::A,jong,jauns
1526,arm::A,arm,гӧль
1527,arm::A,arm,nabags
1528,reich::A,rijk,озыр
1529,reich::A,rijk,bagāts
1530,bekannt::A,bekend,тӧдса
1531,bekannt::A,bekend,zināms
1532,bekannt::A,bekend,pazīstams
1533,berühmt::A,beroemd,нималан
1534,berühmt::A,beroemd,кывсян
1535,berühmt::A,beroemd,slavens
1536,fremd::A,vreemd,йӧз
1537,fremd::A,vreemd,svešs
1538,verschieden::A,verscheiden,абу ӧткодь
1539,verschieden::A,verscheiden,разнӧй
1540,verschieden::A,verscheiden,dažāds
1541,verschieden::A,verschillend,абу ӧткодь
1542,verschieden::A,verschillend,разнӧй
1543,verschieden::A,verschillend,dažāds
1544,nah::A,nabij,матыс
1545,nah::A,nabij,tuvs
1546,nah::A,nabijgelegen,матыс
1547,nah::A,nabijgelegen,tuvs
1548,fern::A,ver,ылі
1549,fern::A,ver,tāls
1550,linker::A,linker,шуйга
1551,linker::A,linker,kreisais
1552,rechter::A,rechter,веськыд
1553,rechter::A,rechter,labais
1554,anderer::A,andere,мукӧд
1555,anderer::A,andere,otrs
1556,erster::A,eerste,медводдза
1557,erster::A,eerste,pirmais
1558,zweiter::A,tweede,мӧд
1559,zweiter::A,tweede,otrais
1560,dritter::A,derde,коймӧд
1561,dritter::A,derde,trešais
1562,letzter::A,laatste,бӧръя
1563,letzter::A,laatste,beidzamais
1564,allein::ADV,alleen,ӧтка
1565,allein::ADV,alleen,viens pats
1566,auf einmal::ADV,ineens,ӧтпырйӧ
1567,auf einmal::ADV,ineens,reizē
1568,auf einmal::ADV,tegelijk,ӧтпырйӧ
1569,auf einmal::ADV,tegelijk,reizē
1570,zusammen::ADV,samen,тшӧтш
1571,zusammen::ADV,samen,kopā
1572,zusammen::ADV,samen,vienviet
1573,zusammen::ADV,bijeen,тшӧтш
1574,zusammen::ADV,bijeen,kopā
1575,zusammen::ADV,bijeen,vienviet
1576,lange::ADV,lang,дыр
1577,lange::ADV,lang,ilgi
1578,plötzlich::ADV,eensklaps,друг
1579,plötzlich::ADV,eensklaps,pēkšņi
1580,plötzlich::ADV,plotsklaps,друг
1581,plötzlich::ADV,plotsklaps,pēkšņi
1582,sofort::ADV,terstond,дзик пыр
1583,sofort::ADV,terstond,tūlīt
1584,sofort::ADV,aanstonds,дзик пыр
1585,sofort::ADV,aanstonds,tūlīt
1586,sofort::ADV,onmiddelijk,дзик пыр
1587,sofort::ADV,onmiddelijk,tūlīt
1588,später::ADV,later,сэсся
1589,später::ADV,later,vēlāk
1590,jetzt::ADV,nu,ӧні
1591,jetzt::ADV,nu,tagad
1592,jetzt::ADV,nou,ӧні
1593,jetzt::ADV,nou,tagad
1594,jetzt::ADV,thans,ӧні
1595,jetzt::ADV,thans,tagad
1596,heute::ADV,heden,талун
1597,heute::ADV,heden,šodien
1598,heute::ADV,vandaag,талун
1599,heute::ADV,vandaag,šodien
1600,morgen::ADV,morgen,аски
1601,morgen::ADV,morgen,rīt
