,Concept_ID,sl,hu
826,durch::PRP,skózi,át
827,durch::PRP,skózi,keresztül
828,neben::PRP,kràj,mellett
829,neben::PRP,póleg,mellett
830,zwischen::PRP,med,között
831,zwischen::PRP,izmed,között
832,wegen::PRP,zarádi,miatt
833,wegen::PRP,zarádi,végett
834,dies::PRN,tó,ez
835,das::PRN,tó,az
836,alles::PRN,vsè,minden
837,ich::PRN,jàz,én
838,du::PRN,tí,te
839,er::PRN,òn,ő
840,wir::PRN,mí,mi
841,ihr::PRN,ví,ti
842,sie::PRN,ôni,ők
843,was::FPRN,káj,mi
844,wer::FPRN,kdó,ki
845,wo::FADV,kjé,hol
846,wohin::FADV,kám,hova
847,wie::FADV,kakó,hogy
848,wie::FADV,kakó,hogyan
849,warum::FADV,zakáj,miért
850,wieviel::FNUM,kóliko,hány
851,wieviel::FNUM,kóliko,mennyi
852,eins::NUM,êden,egy
853,zwei::NUM,dvá,kettő
854,drei::NUM,trí,három
855,vier::NUM,štíri,négy
856,fünf::NUM,pét,öt
857,sechs::NUM,šést,hat
858,sieben::NUM,sédem,hét
859,acht::NUM,ósem,nyolc
860,neun::NUM,devét,kilenc
861,zehn::NUM,desét,tíz
862,elf::NUM,enájst,tizenegy
863,zwölf::NUM,dvánajst,tizenkettő
864,zwanzig::NUM,dvájset,húsz
865,dreißig::NUM,trídeset,harminc
866,vierzig::NUM,štírideset,negyven
867,fünfzig::NUM,pétdeset,ötven
868,sechzig::NUM,šéstdeset,hatvan
869,siebzig::NUM,sédemdeset,hetven
870,achtzig::NUM,ósemdeset,nyolcvan
871,neunzig::NUM,devétdeset,kilencven
872,hundert::NUM,stó,száz
873,tausend::NUM,tísoč,ezer
874,und::CNJ,in,és
875,und::CNJ,in,meg
876,oder::CNJ,áli,vagy
877,stehen::V,státi,áll
878,sitzen::V,sedéti,ül
879,liegen::V,ležáti,fekszik
880,hängen::V,viséti,függ
881,werden::V,postáti,lesz
882,passieren::V,zgodíti se,történik
883,beginnen::V,začéti se,kezdődik
884,enden::V,končáti se,végződik
885,enden::V,končáti se,befejeződik
886,wechseln::V,ménjati se,változik
887,aufgehen[Sonne]::V,vzíti,kel
888,untergehen[Sonne]::V,zaíti,lemegy
889,scheinen[Sonne]::V,sijáti,süt
890,donnern::V,grméti,dörög
891,wehen::V,píhati,fúj
892,strömen::V,líti,áramlik
893,fließen::V,têči,folyik
894,sich drehen::V,vrtéti se,forog
895,schwanken::V,kolébati,inog
896,schwanken::V,kolébati,ingadozik
897,schwingen::V,níhati,leng
898,fallen::V,pádati,esik
899,brennen::V,goréti,ég
900,rauchen::V,kadíti se,füstöl
901,regnen::V,deževáti,esik
902,gefrieren::V,zmŕzniti,megfagy
903,tauen::V,tájati,olvad
904,schmelzen::V,kopnéti,olvad
905,schmelzen::V,kopnéti,elolvad
906,trocknen::V,sušíti se,szárad
907,sieden::V,kipéti,forr
908,faulen::V,gníti,rothad
909,verfaulen::V,zgníti,elrothad
910,verfaulen::V,zgníti,megrothad
911,reißen::V,tŕgati se,szakad
912,versinken::V,pogrézniti se,süllyed
913,versinken::V,pogrézniti se,elsüllyed
914,vergehen::V,miníti,múlik
915,vergehen::V,miníti,elmúlik
916,erscheinen::V,pojáviti se,feltűnik
917,erscheinen::V,pojáviti se,megjelenik
918,verschwinden::V,izgíniti,letűnik
919,sinken::V,péšati,süllyed
920,abnehmen::V,pojémati,apad
921,abnehmen::V,pojémati,csökken
922,zunehmen::V,véčati se,növekszik
923,zunehmen::V,véčati se,gyarapszik
924,zunehmen::V,množíti se,növekszik
925,zunehmen::V,množíti se,gyarapszik
926,steigen::V,dvígati se,emelkedik
927,wachsen::V,rásti,nő
928,wachsen::V,rásti,terem
929,wachsen::V,rásti,növekszik
930,glänzen::V,sijáti,ragyog
931,glänzen::V,sijáti,fénylik
932,funkeln::V,ískriti se,csillog
933,funkeln::V,ískriti se,tündöklik
934,lärmen::V,ropotáti,lármázik
935,lärmen::V,razgrájati,lármázik
936,läuten::V,zvoníti,cseng
937,klingeln::V,zvončkljáti,csenget
938,klirren::V,žvenketáti,csörömpöl
939,brausen::V,šuméti,zúg
940,brausen::V,šuméti,morajlik
941,rauschen::V,šuštéti,zúg
942,rauschen::V,šelestéti,zúg
943,klingen::V,zvenéti,hangzik
944,bellen::V,lájati,ugat
945,heulen::V,zavíjati,bőg
946,heulen::V,zavíjati,üvölt
947,blasen::V,píhniti,fúj
948,pfeifen::V,pískati,fütyül
949,pfeifen::V,žvížgati,fütyül
950,schreien::V,kričáti,kiált
951,schreien::V,kričáti,kiabál
952,stöhnen::V,stókati,nyög
953,zittern::V,drgetáti,remeg
954,zittern::V,drgetáti,reszket
955,leben::V,živéti,él
956,geboren werden::V,rodíti se,születik
957,atmen::V,díhati,lélegzik
958,trinken::V,píti,iszik
959,essen::V,jésti,eszik
960,schlucken::V,požírati,nyel
961,müde werden::V,péšati,elfárad
962,müde werden::V,péšati,kifárad
963,müde werden::V,utrúditi se,elfárad
964,müde werden::V,utrúditi se,kifárad
965,einschlafen::V,zaspáti,elalszik
966,schlafen::V,spáti,alszik
967,aufwachen::V,zbudíti se,felébred
968,aufstehen::V,vstáti,felkel
969,sich erholen::V,oddahníti se,pihen
970,krank werden::V,oboléti,megbetegedik
971,krank werden::V,oboléti,belebetegszik
972,krank sein::V,bíti bolán,betegeskedik
973,schmerzen::V,boléti,fáj
974,husten::V,kášljati,köhög
975,genesen::V,okrévati,meggyógyul
976,sterben::V,umréti,hal
977,umkommen::V,pogíniti,elpusztul
978,sich bewegen::V,zganíti se,mozog
979,sich rühren::V,premakníti se,mozdul
980,sich erheben::V,vstájati,feláll
981,sich erheben::V,vstájati,felemelkedik
982,sich erheben::V,vzdígniti se,feláll
983,sich erheben::V,vzdígniti se,felemelkedik
984,sich setzen::V,sésti,ül
985,sich setzen::V,sésti,leül
986,hinfallen::V,pásti dôl,bukik
987,hinfallen::V,pásti dôl,elesik
988,laufen::V,hodíti,jár
989,schreiten::V,stópati,lép
990,spazierengehen::V,na sprehòd íti,sétál
991,eilen::V,drvéti,siet
992,sich beeilen::V,hitéti,siet
993,sausen::V,dírkati,robog
994,rennen::V,dírjati,fut
995,rennen::V,dírjati,szalad
996,springen::V,skákati,ugrik
997,klettern::V,plézati,kúszik
998,schaukeln::V,kolébati,hintázik
999,kriechen::V,pláziti se,kúszik
1000,schwimmen::V,plávati,úszik
1001,tauchen::V,potápljati se,merül
1002,rudern::V,vesláti,evez
1003,fahren::V,vozíti se,jár
1004,fahren::V,vozíti se,megy
1005,fahren::V,vozíti se,utazik
1006,fahren::V,peljáti se,jár
1007,fahren::V,peljáti se,megy
1008,fahren::V,peljáti se,utazik
1009,fliegen::V,létati,száll
1010,gehen::V,íti,megy
1011,weggehen::V,odíti,elmegy
1012,abfahren::V,odpeljáti se,indul
1013,anhalten::V,ustáviti se,megáll
1014,hineingehen::V,íti nóter,bemegy
1015,eintreten::V,vstopíti,belép
1016,kommen::V,príti,jön
1017,ankommen::V,prispéti,érkezik
1018,ankommen::V,prispéti,megérkezik
1019,ankommen::V,prihájati,érkezik
1020,ankommen::V,prihájati,megérkezik
1021,zurückkommen::V,vrníti se,visszajön
1022,bleiben::V,ostáti,marad
1023,bleiben::V,ostáti,megmarad
1024,warten::V,čákati,vár
1025,warten::V,čákati,várakozik
1026,erwarten::V,pričakováti,vár
1027,erwarten::V,pričakováti,megvár
1028,suchen::V,iskáti,kutat
1029,finden::V,nájti,talál
1030,versuchen::V,poskúšati,megpróbál
1031,versuchen::V,poskúšati,megkísérel
1032,vorbereiten::V,pripráviti,előkészít
1033,lieben::V,ljubíti,szeret
1034,mögen::V,márati,szeret
1035,lachen::V,smejáti se,nevet
1036,rühren::V,ganíti,mozdít
1037,weinen::V,jókati,sír
1038,weinen::V,plákati,sír
1039,schimpfen::V,psováti,szid
1040,schimpfen::V,psováti,szitkozódik
1041,schimpfen::V,zmérjati,szid
1042,schimpfen::V,zmérjati,szitkozódik
1043,sich ärgern::V,jezíti se,mérgelődik
1044,sich ärgern::V,jezíti se,bosszankodik
1045,sich fürchten::V,báti se,fél
1046,sich fürchten::V,báti se,retteg
1047,fürchten::V,báti se,fél
1048,fliehen::V,bežáti,menekül
1049,flüchten::V,pobégniti,elmenekül
1050,sehen::V,vídeti,néz
1051,anschauen::V,oglédati,megnéz
1052,ansehen::V,glédati,néz
1053,ansehen::V,glédati,ránéz
1054,ansehen::V,glédati,megnéz
1055,hören::V,slíšati,hall
1056,zuhören::V,poslúšati,hallgat
1057,zuhören::V,poslúšati,meghallgat
1058,probieren::V,poskúšati,kóstol
1059,probieren::V,poskúšati,megkóstol
1060,riechen::V,dúhati,szagol
1061,fühlen::V,čutíti,érez
1062,scheinen::V,zdéti se,tűnik
1063,scheinen::V,zdéti se,látszik
1064,zu sehen sein::V,vídeti se,mutatkozik
1065,vernehmen::V,čúti,hall
1066,frieren::V,zébsti,fázik
1067,tun::V,délati,csinál
1068,tun::V,délati,cselekszik
1069,können::V,môči,tud
1070,wollen::V,hotéti,akar
1071,anfangen::V,začéti,kezd
1072,beenden::V,dokončáti,befejez
1073,aufhören::V,prenéhati,megszűnik
1074,gelingen::V,uspéti,sikerül
1075,gelingen::V,posréčiti se,sikerül
1076,geraten::V,obnêsti se,kerül
1077,geraten::V,obnêsti se,jut
1078,öffnen::V,odpréti,nyit
1079,öffnen::V,odpréti,kinyit
1080,schließen::V,zapréti,csuk
1081,schließen::V,zapréti,becsuk
1082,stellen::V,postáviti,állít
1083,stellen::V,postáviti,helyez
1084,setzen::V,posadíti,ültet
1085,setzen::V,posadíti,helyez
1086,legen::V,položíti,tesz
1087,legen::V,položíti,fektet
1088,berühren::V,dotíkati se,érint
1089,verbinden::V,obvézati,beköt
1090,verbinden::V,obvézati,összeköt
1091,bedecken::V,pokríti,betakar
1092,bedecken::V,pokríti,beborít
1093,aufhängen::V,obésiti,felakaszt
1094,anzünden::V,zažgáti,gyújt
1095,anzünden::V,zažgáti,meggyújt
1096,aufheben::V,vzdígniti,felemel
1097,zurücklassen::V,zapustíti,hátrahagy
1098,verlieren::V,izgubíti,veszít
1099,verlieren::V,izgubíti,elveszít
1100,fallen lassen::V,navréči,elejt
1101,machen::V,naredíti,tesz
1102,machen::V,naredíti,csinál
1103,machen::V,napráviti,tesz
1104,machen::V,napráviti,csinál
1105,herstellen::V,izdélati,gyárt
1106,herstellen::V,izdélati,előállít
1107,bauen::V,gradíti,épít
1108,reparieren::V,popráviti,javít
1109,reparieren::V,popráviti,kijavít
1110,reparieren::V,popráviti,megjavít
1111,verbessern::V,izbóljšati,megjavít
1112,ändern::V,spremeníti,változtat
1113,ändern::V,spremeníti,megváltoztat
1114,graben::V,kopáti,ás
1115,graben::V,grêbsti,ás
1116,beugen::V,upogníti,meghajt
1117,biegen::V,zavíjati,hajlít
1118,drehen::V,vrtéti,forgat
1119,wenden::V,obrníti,fordít
1120,wenden::V,obrníti,megfordít
1121,umdrehen::V,zasúkati,megfordít
1122,umdrehen::V,zasúkati,megforgat
1123,heben::V,dvígati,emel
1124,hochheben::V,privzdígniti,felemel
1125,ergreifen::V,zgrábiti,megfog
1126,halten::V,držáti,tart
1127,drücken::V,tiščáti,nyom
1128,drücken::V,tiščáti,megnyom
1129,schieben::V,ríniti,tol
1130,kratzen::V,práskati,vakar
1131,lecken::V,lízati,nyal
1132,beißen::V,grísti,harap
1133,abreißen::V,odtŕgati,letép
1134,abschneiden::V,odrézati,levág
1135,binden::V,vézati,köt
1136,binden::V,vézati,kötöz
1137,stecken::V,vtakníti,dug
1138,brechen::V,lomíti,tör
1139,brechen::V,lomíti,eltör
1140,klopfen::V,tólči,kopogtat
1141,hauen::V,séči,vág
1142,hauen::V,séči,levág
1143,kleben::V,lépiti,tapaszt
1144,reiben::V,tréti,dörzsöl
1145,reiben::V,tréti,súrol
1146,reiben::V,dŕgniti,dörzsöl
1147,reiben::V,dŕgniti,súrol
1148,streichen::V,namázati,simít
1149,schleifen::V,brúsiti,fen
1150,schleifen::V,brúsiti,csiszol
1151,schleifen::V,brúsiti,köszörül
1152,schneiden::V,rézati,vág
1153,schneiden::V,rézati,szel
1154,schneiden::V,rézati,metsz
1155,rütteln::V,strésti,ráz
1156,schütteln::V,majáti,ráz
1157,schütteln::V,majáti,megráz
1158,schwenken::V,obrníti,lóbál
1159,schwenken::V,obrníti,lobogtat
1160,schütten::V,sípati,önt
1161,füllen::V,napolníti,tölt
1162,füllen::V,napolníti,megtölt
1163,einwickeln::V,zavíti,becsavar
1164,tragen::V,nêsti,hord
1165,schleppen::V,vláčiti,vonszol
1166,ziehen::V,vléči,húz
1167,aufbewahren::V,shranjeváti,megőriz
1168,werfen::V,lúčati,dob
1169,werfen::V,lúčati,hajít
1170,fangen::V,ujéti,fog
1171,packen::V,prijéti,megragad
1172,verstecken::V,skríti,eldug
1173,verstecken::V,skríti,elrejt
1174,teilen::V,razdelíti,oszt
1175,teilen::V,razdelíti,megoszt
1176,schicken::V,pošíljati,küld
1177,bringen::V,prinêsti,hoz
1178,bringen::V,prinêsti,visz
1179,hinzufügen::V,pristáviti,hozzáad
1180,bekommen::V,dobíti,kap
1181,bekommen::V,dobíti,megkap
1182,erhalten::V,prejéti,kap
1183,erhalten::V,prejéti,megkap
1184,nehmen::V,vzéti,vesz
1185,wählen::V,izbírati,választ
1186,auswählen::V,izbráti,kiválaszt
1187,bewahren::V,ohraníti,megtart
1188,behindern::V,ovírati,akadályoz
1189,behindern::V,ovírati,gátol
1190,verderben::V,pokváriti,elront
1191,beschädigen::V,poškodováti,rongál
1192,zerbrechen::V,razlomíti,eltör
1193,zerbrechen::V,razlomíti,széttör
1194,zerbrechen::V,razlomíti,kettétör
1195,zerreißen::V,raztŕgati,eltép
1196,zerreißen::V,raztŕgati,széttép
1197,zerstören::V,razrúšiti,elpusztít
1198,verbrennen::V,sežgáti,éget
1199,verbrennen::V,sežgáti,eléget
1200,geben::V,dáti,ad
1201,reichen::V,séči,nyújt
1202,reichen::V,molíti,nyújt
1203,schenken::V,podáriti,ajándékoz
1204,versprechen::V,obljubíti,ígér
1205,wünschen::V,vóščiti,kíván
1206,loben::V,hváliti,dicsér
1207,küssen::V,poljubováti,csókol
1208,wiegen::V,zíbati,ringat
1209,zudecken::V,pokríti,betakar
1210,wecken::V,zbudíti,kelt
1211,wecken::V,zbudíti,ébreszt
1212,zeigen::V,pokázati,mutat
1213,führen::V,vêsti,visz
1214,führen::V,vêsti,vezet
1215,lehren::V,učíti,tanít
1216,unterrichten::V,poučeváti,tanít
1217,aufziehen::V,vzgojíti,felnevel
1218,leiten::V,uprávljati,vezet
1219,leiten::V,uprávljati,vezérel
1220,antreiben::V,goníti,hajt
1221,lassen::V,povzročíti,-tat
1222,lassen::V,povzročíti,-at
1223,einladen::V,povábiti,meghív
1224,vereinigen::V,zdrúžiti,egyesít
1225,besuchen::V,obiskáti,látogat
1226,treffen::V,pogodíti,talál
1227,sich versammeln::V,zbráti se,gyülekezik
1228,sich versammeln::V,zbráti se,összegyűlik
1229,spielen::V,igráti se,játszik
1230,singen::V,péti,énekel
1231,tanzen::V,plésati,táncol
1232,sich trennen::V,ločíti se,elválik
1233,verlassen::V,zapustíti,elhagy
1234,retten::V,réšiti,ment
1235,bewachen::V,strážiti,őriz
1236,schützen::V,sčítiti,óv
1237,schützen::V,sčítiti,véd
1238,verteidigen::V,braníti,véd
1239,sich schlagen::V,têpsti se,verekszik
1240,schießen::V,stréljati,lő
1241,siegen::V,zmágati,győz
1242,ärgern::V,jezíti,bosszant
1243,ärgern::V,razbúriti,bosszant
1244,schlagen::V,têpsti,üt
1245,schlagen::V,têpsti,ver
1246,schlagen::V,udáriti,üt
1247,schlagen::V,udáriti,ver
1248,treten::V,teptáti,rúg
1249,stechen::V,ubôsti,döf
1250,stechen::V,ubôsti,szúr
1251,stoßen::V,peháti,lök
1252,stoßen::V,drégniti,lök
1253,stehlen::V,ukrásti,lop
1254,stehlen::V,pokrásti,lop
1255,stören::V,motíti,zavar
1256,belästigen::V,nadlegováti,zaklat
1257,verbergen::V,skríti,rejt
1258,verbergen::V,skríti,elrejt
1259,täuschen::V,slepíti,megtéveszt
1260,betrügen::V,várati,csal
1261,betrügen::V,ogoljufáti,csal
1262,töten::V,ubíti,öl
1263,wohnen::V,prebívati,lakik
1264,arbeiten::V,délati,dolgozik
1265,sammeln::V,zbráti,szed
1266,sammeln::V,zbráti,gyűjt
1267,pflücken::V,obráti,szed
1268,jagen::V,lovíti,vadászik
1269,fischen::V,ribáriti,halászik
1270,fassen::V,zajéti,fog
1271,hüten::V,pásti,őriz
1272,hüten::V,pásti,legeltet
1273,treiben::V,pogánjati,hajt
1274,anbinden::V,privézati,köt
1275,füttern::V,kŕmiti,etet
1276,melken::V,mólsti,fej
1277,hacken::V,sékati,vág
1278,gießen::V,ulíti,öntöz
1279,reifen::V,zoréti,érik
1280,zubereiten::V,pripráviti,elkészít
1281,kochen::V,kúhati,főz
1282,backen::V,cvréti,süt
1283,braten::V,pêči,süt
1284,umrühren::V,preméšati,megkever
1285,stricken::V,plêsti,köt
1286,nähen::V,šívati,varr
1287,färben::V,bárvati,fest
1288,reinigen::V,očístiti,tisztít
1289,waschen::V,opráti,mos
1290,abwischen::V,obrísati,letöröl
1291,spülen::V,splakováti,mosogat
1292,fegen::V,pométati,söpör
1293,kehren::V,mésti,söpör
1294,baden::V,kópati se,fürdik
1295,sich waschen::V,umíti se,mosdik
1296,sich waschen::V,umíti se,mosakszik
1297,ausziehen::V,izvléči,levesz
1298,anziehen::V,obléči,felölt
1299,anziehen::V,obléči,felvesz
1300,sich anziehen::V,obléči se,öltözik
1301,sich anziehen::V,obléči se,felöltözik
1302,kämmen::V,česáti,fésül
1303,schmücken::V,okrasíti,díszít
1304,sagen::V,dejáti,mond
1305,sprechen::V,govoríti,beszél
1306,reden::V,rêči,beszél
1307,sich unterhalten::V,razgovárjati se,beszélget
1308,fragen::V,vprášati,kérdez
1309,bitten::V,prosíti,kér
1310,erzählen::V,práviti,mesél
1311,erzählen::V,práviti,elbeszél
1312,mitteilen::V,naznániti,közöl
1313,nennen::V,imenováti,hív
1314,nennen::V,imenováti,nevez
1315,rufen::V,klícati,hív
1316,prahlen::V,baháti se,dicsekszik
1317,übersetzen::V,prevêsti,fordít
1318,denken::V,mísliti,gondol
1319,glauben::V,verjéti,hisz
1320,bemerken::V,opáziti,észrevesz
1321,erkennen::V,spoznáti,ráismer
1322,erkennen::V,spoznáti,felismer
1323,begreifen::V,pôjmiti,felfog
1324,verstehen::V,razuméti,ért
1325,verstehen::V,razuméti,megért
1326,lernen::V,učíti se,tanul
1327,lernen::V,učíti se,megtanul
1328,wissen::V,znáti,tud
1329,wissen::V,védeti,tud
1330,sich erinnern an::V,spómniti se,emlékszik
1331,vergessen::V,pozábiti,felejt
1332,vergessen::V,pozábiti,elfelejt
1333,messen::V,mériti,mér
1334,messen::V,mériti,megmér
1335,zählen::V,štéti,számol
1336,zählen::V,štéti,megszámol
1337,rechnen::V,račúnati,számít
1338,lesen::V,bráti,olvas
1339,lesen::V,čítati,olvas
1340,malen::V,slíkati,fest
1341,zeichnen::V,rísati,rajzol
1342,schreiben::V,písati,ír
1343,besitzen::V,iméti,birtokol
1344,kaufen::V,kupíti,vesz
1345,kaufen::V,kupíti,megvesz
1346,verkaufen::V,prodáti,elad
1347,bezahlen::V,pláčati,fizet
1348,bezahlen::V,pláčati,kifizet
1349,zahlen::V,plačeváti,fizet
1350,zahlen::V,plačeváti,megfizet
1351,beherrschen::V,obvládati,ural
1352,ertragen::V,prenêsti,elbír
1353,ertragen::V,prenêsti,elvisel
1354,Verstand::N,,ész
1355,Verstand::N,,értelem
