,Concept_ID,mdf,ps
775,berühmt::A,содавикс,مشهور
776,fremd::A,лия,پردی
777,fremd::A,лия,بېګانه
778,fremd::A,аф содаф,پردی
779,fremd::A,аф содаф,بېګانه
780,verschieden::A,аф фкя ла́цонь,مختلف
781,nah::A,мала,نژدې
782,nah::A,аф ичкоздень,نژدې
783,fern::A,и́чкоздень,لیری
784,fern::A,куна́рдонь,لیری
785,linker::A,кержи,چپ
786,linker::A,кержи,کیڼ
787,rechter::A,види,ښی
788,anderer::A,лия,بل
789,erster::A,васенце,لومړی
790,zweiter::A,омбоце,دوهم
791,dritter::A,колмоце,درېم
792,letzter::A,ме́кольце,آخرنی
793,letzter::A,ме́кольце,وروستی
794,allein::ADV,ськамонза,یوازې
795,auf einmal::ADV,вихцок,په یوه وخت کی
796,zusammen::ADV,марс,یو ځای
797,zusammen::ADV,ма́рса,یو ځای
798,lange::ADV,кува́тьс,ډېر وخت
799,lange::ADV,кува́тьс,ډېره موده
800,plötzlich::ADV,а́пак учт,ناببره
801,plötzlich::ADV,а́пак учт,یوناڅاپه
802,sofort::ADV,тяникиге,فوراً
803,sofort::ADV,тяникиге,سمدلاسه
804,später::ADV,ме́ле,وروسته
805,jetzt::ADV,тяни,اوس
806,heute::ADV,тячи,نن
807,morgen::ADV,ва́нды,سبا
808,bald::ADV,курок,ژر
809,dann::ADV,меле,پس
810,dann::ADV,меле,وروسته
811,dann::ADV,сяда меле,پس
812,dann::ADV,сяда меле,وروسته
813,gestern::ADV,ися́к,پرون
814,einst::ADV,весть,پخوا
815,einst::ADV,мзя́рда-бди,پخوا
816,damals::ADV,эста,هغه وخت
817,danach::ADV,меле,بیا
818,vorher::ADV,инголи,دمخه
819,zuerst::ADV,ва́сенда,لومړی
820,einmal::ADV,весть,یو ځل
821,manchmal::ADV,лия́ста,ګاهی ګاهی
822,manchmal::ADV,ко́ста-ко́ста,ګاهی ګاهی
823,oft::ADV,си́деста,ډېر ځله
824,immer::ADV,фалу,تل
825,immer::ADV,фалу,همېشه
826,immer::ADV,най,تل
827,immer::ADV,най,همېشه
828,niemals::ADV,аф мзя́рдонга,هیڅکله نه
829,hier::ADV,тяса,دلته
830,hierhin::ADV,сей,دلته
831,hierhin::ADV,сей,دې ځای ته
832,hierhin::ADV,тяза,دلته
833,hierhin::ADV,тяза,دې ځای ته
834,von hier::ADV,тя́ста,د دې ځای نه
835,dort::ADV,тоса,هلته
836,dorthin::ADV,тов,هلته
837,dorthin::ADV,тов,هغه ځای ته
838,dorthin::ADV,тоза,هلته
839,dorthin::ADV,тоза,هغه ځای ته
840,geradeaus::ADV,ви́деста,مخامخ
841,vorwärts::ADV,и́нголи,مخ پهٔ وړاندې
842,rückwärts::ADV,ме́ки,بېرته
843,zurück::ADV,ме́ки,بېرته
844,unten::ADV,ала,لاندي
845,hinab::ADV,алу,ښکته
846,oben::ADV,вяре,پورته
847,hinauf::ADV,вяри,پاس
848,überall::ADV,се́мбе ва́стова,هره خوا
849,nicht::ADV,аф,نه
850,ein wenig::ADV,аф лама,یو څه
851,kaum::ADV,а́ньцек,ایله
852,sehr::ADV,пяк,ډېر
853,sehr::ADV,пяк,زيات
854,so::ADV,ста́не,داسې
855,so::ADV,ста́не,دومره
856,noch::ADV,нинге,نور
857,nur::ADV,аньцек,تش
858,nur::ADV,аньцек,صرف
859,schon::ADV,ни,دمخه
860,wieder::ADV,та́га,بیا
861,vergebens::ADV,стак,عبث
862,vor::PRP,инголе,دمخه
863,hinter::PRP,фтала,شاته
864,hinter::PRP,мельге,شاته
865,unter::PRP,ала,لاندي
866,durch::PRP,пачк,د مینځ نه
867,neben::PRP,ваксса,نژدې
868,zwischen::PRP,ёткса,ترمینځ
869,wegen::PRP,сюнеда,د ... له لاسه
870,dies::PRN,тя,دا
871,das::PRN,ся,دا
872,das::PRN,тона,دا
873,alles::PRN,сембе,هرڅهٔ
874,ich::PRN,мон,زه
875,du::PRN,тон,ته
876,er::PRN,сон,دی
877,wir::PRN,минь,مونږ
878,ihr::PRN,тинь,تاسې
879,sie::PRN,синь,هغوی
880,was::FPRN,мезе,څهٔ
881,wer::FPRN,кие,چا
882,wer::FPRN,кие,څوک
883,wo::FADV,коса,چيری
884,wo::FADV,коса,چېرته
885,wohin::FADV,ков,چېرته
886,wohin::FADV,коза,چېرته
887,wie::FADV,ко́да,څنګه
888,warum::FADV,мес,ولې
889,wieviel::FNUM,мзя́ра,څو
890,wieviel::FNUM,мзя́ра,څومره
891,eins::NUM,фкя,یو
892,zwei::NUM,кафта,دوه
893,drei::NUM,колма,درې
894,vier::NUM,ниле,څلور
895,fünf::NUM,вете,پنځه
896,sechs::NUM,кота,شپږ
897,sieben::NUM,сисем,اوه
898,acht::NUM,кафкса,اته
899,neun::NUM,ве́йхкса,نهه
900,zehn::NUM,кемонь,لس
901,elf::NUM,кефкие,یوولس
902,zwölf::NUM,кемгафтува,دولس
903,zwanzig::NUM,комсь,شل
904,dreißig::NUM,колмогемонь,دېرش
905,vierzig::NUM,нильге́монь,څلوېښت
906,fünfzig::NUM,ве́дьгемонь,پنځوس
907,sechzig::NUM,ко́дгемонь,شپېته
908,siebzig::NUM,сизьге́монь,اویا
909,achtzig::NUM,ка́фксогемонь,اتیا
910,neunzig::NUM,ве́йхксогемонь,نوي
911,hundert::NUM,сяда,سل
912,tausend::NUM,тёжянь,زر
913,und::CNJ,и,او
914,und::CNJ,дъ,او
915,oder::CNJ,или,ېا
916,oder::CNJ,али,ېا
917,stehen::V,а́щемс стя́да,درېدل
918,sitzen::V,ащемс озада,کښېنستل
919,liegen::V,ма́дозь а́щемс,ملاستل
920,hängen::V,нюрьгомс,ځړېدل
921,werden::V,арамс,کېدل
922,werden::V,тиевомс,کېدل
923,passieren::V,лисэмс,پېښېدل
924,passieren::V,эвондамс,پېښېدل
925,beginnen::V,ушедомс,شروع کېدل
926,enden::V,лоткамс,خلاصدل
927,enden::V,лоткамс,تمامېدل
928,wechseln::V,по́лафнемс,تغییر موندل
929,aufgehen[Sonne]::V,стямс,ختل
930,aufgehen[Sonne]::V,лисемс,ختل
931,untergehen[Sonne]::V,валгомс,لوېدل
932,untergehen[Sonne]::V,валгомс,پرېوتل
933,scheinen[Sonne]::V,ва́лдоптомс,رڼا کول
934,donnern::V,торамс,تنېدل
935,donnern::V,торамс,غړمبېدل
936,wehen::V,уфа́мс,چلېدل
937,strömen::V,шудемс,بهېدل
938,fließen::V,шудемс,بهېدل
939,fließen::V,шудемс,تویېدل
940,sich drehen::V,шаромс,ګرځېدل
941,sich drehen::V,шаромс,چورلېدل
942,schwanken::V,якамс,زنګېدل
943,schwingen::V,люксемс,زنګېدل
944,schwingen::V,нюрьсемс,زنګېدل
945,fallen::V,прамс,ولېدل
946,fallen::V,прашендомс,ولېدل
947,brennen::V,паломс,سوځېدل
948,rauchen::V,качадомс,لوګی کول
949,regnen::V,пиземс,باران اورېدل
950,gefrieren::V,эйндамс,کنګل نيول
951,gefrieren::V,кельмомс,کنګل نيول
952,tauen::V,соламс,وېلې کېدل
953,schmelzen::V,соламс,وېلې کېدل
954,trocknen::V,коськомс,وچېدل
955,sieden::V,лакамс,اېشېدل
956,faulen::V,наксадомс,خرابېدل
957,verfaulen::V,наксадомс,ورستېدل
958,reißen::V,сязевомс,شلېدل
959,versinken::V,ваямс,ډوېېدل
960,vergehen::V,ётамс,تېرېدل
961,erscheinen::V,эвондамс,ښکارېدل
962,verschwinden::V,юма́мс,ورکېدل
963,sinken::V,валгомс,ښکته کېدل
964,abnehmen::V,киремс,کمېدل
965,zunehmen::V,ламокстомс,زیاتېدل
966,zunehmen::V,рашнемс,زیاتېدل
967,steigen::V,кеподемс,جګېدل
968,steigen::V,кеподемс,پورته کېدل
969,wachsen::V,касомс,وده کول
970,glänzen::V,цинзелдомс,ځلېدل
971,glänzen::V,цифордомс,ځلېدل
972,funkeln::V,ци́фтордомс,پړکېدل
973,lärmen::V,жалнамс,غال و غول کول
974,läuten::V,гайфтемс,زنګ وهل
975,klingeln::V,гайфтемс,زنګ وهل
976,klirren::V,ка́нзеркшнемс,کړنګېدل
977,brausen::V,жоледемс,تلاطم کول
978,rauschen::V,вжнамс,شڼهار کول
979,rauschen::V,гамнамс,شڼهار کول
980,klingen::V,кайгомс,آواز کول
981,bellen::V,ува́мс,غپېدل
982,heulen::V,сувомс,انګلل
983,heulen::V,урнамс,انګلل
984,blasen::V,уфа́мс,پو کول
985,pfeifen::V,вяшкомс,شپېلک وهل
986,schreien::V,пешкодомс,ناره کول
987,stöhnen::V,куфцемс,زګېروی کول
988,zittern::V,таромс,لړزېدل
989,leben::V,эрямс,ژوند کول
990,geboren werden::V,шачемс,زېږېدل
991,atmen::V,ажнамс,ساه کښل
992,atmen::V,ажнамс,تنفس کول
993,trinken::V,симомс,څښل
994,essen::V,ярхцамс,خوړل
995,schlucken::V,нилемс,غړپول
996,müde werden::V,сиземс,ستړی کېدل
997,einschlafen::V,матодовомс,ویده کېدل
998,schlafen::V,удомс,خوب کول
999,aufwachen::V,съргоземс,ویښېدل
1000,aufstehen::V,стямс,پاڅېدل
1001,sich erholen::V,ваймосемс,استراحت کول
1002,krank werden::V,сярядькстомс,رنځورېدل
1003,krank sein::V,сярядемс,ناجوړېدل
1004,schmerzen::V,сярядемс,خوږېدل
1005,schmerzen::V,сярядемс,درد کول
1006,husten::V,козомс,ټوخېدل
1007,genesen::V,пъ́чкамс,رغېدل
1008,sterben::V,куломс,مړل
1009,umkommen::V,юма́мс,تلفېدل
1010,sich bewegen::V,шаштомс,چلېدل
1011,sich bewegen::V,шаштомс,حرکت کول
1012,sich rühren::V,сърхка́мс,ښورېدل
1013,sich erheben::V,стямс,درېدل
1014,sich setzen::V,озамс,کښېنستل
1015,hinfallen::V,прамс,لوېدل
1016,hinfallen::V,сяворемс,لوېدل
1017,laufen::V,якамс,منډې وهل
1018,schreiten::V,молемс,قدم ایښودل
1019,schreiten::V,аськолямс,قدم ایښودل
1020,spazierengehen::V,якамс,چکر وهل
1021,eilen::V,эряскодомс,بېړه کول
1022,sich beeilen::V,эряскодомс,عجله کول
1023,sausen::V,лиемс,ځغستل
1024,rennen::V,арнемс,زغلېدل
1025,springen::V,комотнемс,ټوپ وهل
1026,klettern::V,ку́цемс,ختل
1027,schaukeln::V,нюрямс,زنګېدل
1028,kriechen::V,шаштомс комада,خاپوړی وهل
1029,schwimmen::V,уемс,لامبو وهل
1030,tauchen::V,юпиемс,غوټه وهل
1031,tauchen::V,чёпафнемс,غوټه وهل
1032,rudern::V,па́немс ве́неж,پارو وهل
1033,fahren::V,ардомс,تلل
1034,fliegen::V,лиемс,الوتل
1035,gehen::V,молемс,تلل
1036,weggehen::V,тумс,بهر وتل
1037,abfahren::V,тумс,تلل
1038,anhalten::V,лоткамс,ودرېدل
1039,hineingehen::V,сува́мс,داخلېدل
1040,eintreten::V,сува́мс,ننوتل
1041,kommen::V,самс,راتلل
1042,ankommen::V,самс,رسېدل
1043,ankommen::V,пачкодемс,رسېدل
1044,zurückkommen::V,мърдамс,بېرته راتلل
1045,bleiben::V,иля́домс,پاتې کېدل
1046,warten::V,учемс,انتظار وېستل
1047,erwarten::V,учемс,انتظار کول
1048,suchen::V,вешемс,لټول
1049,finden::V,мумс,میندل
1050,finden::V,мумс,پیدا کول
1051,versuchen::V,варчсемс,هڅه کول
1052,vorbereiten::V,анокламс,چمتوکول
1053,lieben::V,кельгомс,مینه لرل
1054,mögen::V,кельгомс,خوښول
1055,mögen::V,кельгомс,علاقه لرل
1056,lachen::V,рахамс,خندېدل
1057,lachen::V,рахсемс,خندېدل
1058,rühren::V,токамс седи,اغېزه کول
1059,weinen::V,авардемс,ژړل
1060,schimpfen::V,сюцемс,ښکنځا کول
1061,sich ärgern::V,кяжиямс,قهر راتلل
1062,sich fürchten::V,пелемс,ډارېدل
1063,fürchten::V,пелемс,ډارېدل
1064,fliehen::V,ворьгодемс,تښتېدل
1065,flüchten::V,ша́домс,تښتېدل
1066,flüchten::V,во́рьгодемс,تښتېدل
1067,sehen::V,няемс,لیدل
1068,anschauen::V,ваномс,کتل
1069,ansehen::V,ваномс,ننداره کول
1070,hören::V,марямс,اورېدل
1071,zuhören::V,ку́лхдоньомс,غوږ نیول
1072,probieren::V,варжамс,څکه کول
1073,probieren::V,варжамс,چاشنی کول
1074,riechen::V,никса́мс,بويول
1075,fühlen::V,марямс,حسول
1076,scheinen::V,ня́евомс,ښکارېدل
1077,zu sehen sein::V,ня́евомс,ښکارېدل
1078,vernehmen::V,марямс,خبرېدل
1079,frieren::V,паломс,ساړه کېتل
1080,frieren::V,кельмомс,ساړه کېتل
1081,tun::V,тиемс,کول
1082,können::V,маштомс,کولای شول
1083,können::V,маштомс,د لاسه کېدل
1084,wollen::V,-не-,غوښتل
1085,anfangen::V,ушедомс,شروع کول
1086,beenden::V,аде́ламс,ختمول
1087,beenden::V,аде́ламс,پای ته رسول
1088,aufhören::V,лоткамс,بس کول
1089,gelingen::V,удалакшнемс,موفق کېدل
1090,gelingen::V,удалакшнемс,بریالی کېدل
1091,geraten::V,лисемс,کېدل
1092,öffnen::V,панжемс,خلاصول
1093,öffnen::V,панжемс,پرانیستل
1094,schließen::V,сёлгомс,تړل
1095,stellen::V,путомс,ایښودل
1096,setzen::V,озафнемс,کښېنول
1097,setzen::V,озавтнемс,کښېنول
1098,legen::V,путомс,ایښودل
1099,berühren::V,токамс,لاس وهل
1100,verbinden::V,сотомс,تړل
1101,bedecken::V,комачамс,پوښول
1102,bedecken::V,вельхтямс,پوښول
1103,aufhängen::V,повфтамс,ځوړندول
1104,anzünden::V,крьвя́стемс,بلول
1105,aufheben::V,кеподемс,پورته کول
1106,aufheben::V,касфтомс,پورته کول
1107,zurücklassen::V,ка́домс,پرېښودل
1108,verlieren::V,юма́фтомс,ورکول
1109,fallen lassen::V,прафтомс,له لاسه لوېدل
1110,machen::V,тиемс,کول
1111,herstellen::V,анокламс,جوړول
1112,herstellen::V,анокламс,توليدول
1113,bauen::V,путомс,جوړول
1114,reparieren::V,петемс,ترمیمول
1115,verbessern::V,цебярьгофтомс,اصلاح کول
1116,ändern::V,полафтомс,تغیر ورکول
1117,graben::V,шу́вомс,کيندل
1118,graben::V,та́ргамс,کيندل
1119,beugen::V,мяндемс,ټیټول
1120,biegen::V,комафтомс,کږول
1121,drehen::V,шо́вамс,ګرځول
1122,drehen::V,ша́рфнемс,ګرځول
1123,wenden::V,ша́рфтомс,اړول
1124,umdrehen::V,шарфтомс,اړول
1125,heben::V,ке́подемс,جګول
1126,heben::V,ке́подемс,پورته کول
1127,hochheben::V,ке́подемс,جګول
1128,hochheben::V,ка́сфтомс,جګول
1129,ergreifen::V,фатямс,نیول
1130,halten::V,кирдемс,نیول
1131,drücken::V,люпшта́мс,کښېکښل
1132,schieben::V,шашфтомс,پوری وهل
1133,kratzen::V,а́нгорямс,ګرول
1134,kratzen::V,киськоря́мс,ګرول
1135,lecken::V,нолсемс,څټل
1136,beißen::V,сускомс,چیچل
1137,abreißen::V,сяземс,شکول
1138,abschneiden::V,керомс,پرېکول
1139,binden::V,сотомс,تړل
1140,stecken::V,сялгомс,ټومبل
1141,brechen::V,си́ннемс,ماتول
1142,brechen::V,ка́лафтомс,ماتول
1143,klopfen::V,чакамс,ټکول
1144,klopfen::V,чакиемс,ټکول
1145,hauen::V,шавомс,ټکول
1146,hauen::V,пиксомс,ټکول
1147,kleben::V,пе́тфнемс,نښلول
1148,kleben::V,пе́тфнемс,سرېښول
1149,reiben::V,шо́вамс,مږل
1150,streichen::V,вадемс,مښل
1151,schleifen::V,шо́вамс,تېره کول
1152,schneiden::V,керомс,غوڅول
1153,schneiden::V,керомс,پرېکول
1154,rütteln::V,та́рфтомс,خوڅول
1155,schütteln::V,шука́демс,ښورول
1156,schwenken::V,яфодемс,خوڅول
1157,schütten::V,каямс,اچول
1158,schütten::V,каямс,تویول
1159,schütten::V,нюрьхтя́мс,اچول
1160,schütten::V,нюрьхтя́мс,تویول
1161,füllen::V,пяшкодемс,ډکول
1162,einwickeln::V,тапардамс,پېچل
1163,einwickeln::V,тапардамс,نغښتل
1164,tragen::V,кандомс,وړل
1165,schleppen::V,ускомс,وړل
1166,ziehen::V,ускомс,کښل
1167,aufbewahren::V,ванфтомс,ساتل
1168,werfen::V,ёрямс,اچول
1169,werfen::V,ёрямс,غورځول
1170,fangen::V,кунда́мс,نیول
1171,fangen::V,кунда́мс,ګیرول
1172,packen::V,фатямс,نیول
1173,verstecken::V,кяшемс,پټول
1174,teilen::V,явомс,وېشل
1175,teilen::V,явомс,تقسیمول
1176,schicken::V,кучемс,لېږل
1177,schicken::V,кучемс,استول
1178,bringen::V,кандомс,راوړل
1179,bringen::V,пачфтемс,راوړل
1180,hinzufügen::V,пу́томс та́га,زیاتول
1181,hinzufügen::V,ма́ксомс та́га,زیاتول
1182,bekommen::V,сявомс,حاصلول
1183,erhalten::V,сявомс,اخیستل
1184,nehmen::V,сявомс,نیول
1185,nehmen::V,сявомс,اخيستل
1186,wählen::V,ко́чкамс,خوښول
1187,auswählen::V,кочкамс,چنده کول
1188,bewahren::V,ванфтомс,ساتل
1189,behindern::V,шорямс,مانع کېدل
1190,behindern::V,шорямс,ممانعت کول
1191,verderben::V,коламс,خرابېدل
1192,verderben::V,гастямс,خرابېدل
1193,beschädigen::V,тиендемс зиян,ورانول
1194,zerbrechen::V,тапамс,ماتول
1195,zerreißen::V,сяземс,څیرې کول
1196,zerstören::V,ка́лафтомс,ړنګول
1197,zerstören::V,ка́лафтомс,ورانول
1198,verbrennen::V,пълхта́мс,سوځول
1199,geben::V,ма́ксомс,ورکول
1200,reichen::V,максомс,ورکول
1201,schenken::V,каземс,بښل
1202,versprechen::V,ма́ксомс вал,لوز کول
1203,wünschen::V,арьсемс,غوښتل
1204,loben::V,шна́мс,ستایل
1205,loben::V,шна́мс,تمجید کول
1206,küssen::V,палсемс,ښکلول
1207,wiegen::V,нюря́фтомс,زنګول
1208,zudecken::V,вельхтямс,پوښول
1209,wecken::V,стя́фтомс,ويښول
1210,wecken::V,съ́ргозьфтемс,ويښول
1211,zeigen::V,няфтемс,ښودل
1212,führen::V,вятемс,بیول
1213,lehren::V,тонафтомс,درس ورکول
1214,lehren::V,тонафтомс,تعلیم ورکول
1215,unterrichten::V,тонафтомс,درس ورکول
1216,aufziehen::V,касфтомс,روزل
1217,leiten::V,вятемс,رهبری کول
1218,leiten::V,вятемс,لارښوونه کول
1219,antreiben::V,вятемс,چټک کول
1220,lassen::V,кошардомс,اړکول
1221,einladen::V,тердемс,بلل
1222,einladen::V,серьгядемс,بلل
1223,vereinigen::V,пуроптомс,متحد کول
1224,vereinigen::V,пуроптомс,یوځای کول
1225,vereinigen::V,кочкамс марса,متحد کول
1226,vereinigen::V,кочкамс марса,یوځای کول
1227,besuchen::V,варжамс,کتنه کول
1228,treffen::V,васьфтомс,ليدل
1229,treffen::V,васьфтомс,تلقی کول
1230,sich versammeln::V,кочкавомс,راغونډېدل
1231,spielen::V,налхксемс,لوبه کول
1232,singen::V,морамс,سندرې وېل
1233,tanzen::V,кштимс,ګډېدل
1234,sich trennen::V,явомс,بېلېدل
1235,verlassen::V,кадондомс,ترک کول
1236,retten::V,идемс,نجات ورکول
1237,retten::V,араламс,نجات ورکول
1238,bewachen::V,ваномс,ساتل
1239,bewachen::V,ваномс,حفاظت کول
1240,schützen::V,а́раламс,ژغورل
1241,verteidigen::V,а́раламс,دفاع کول
1242,sich schlagen::V,тюремс,جنګېدل
1243,schießen::V,ляцемс,ویشتل
1244,siegen::V,сяськомс,غالبېدل
1245,ärgern::V,кяжияфтомс,خپه کول
1246,schlagen::V,токамс,وهل
1247,treten::V,тапамс,په لغته وهل
1248,stechen::V,пупамс,ټومبل
1249,stechen::V,сялгомс,ټومبل
1250,stoßen::V,тостядемс,ټېل وهل
1251,stoßen::V,тостядемс,پوری وهل
1252,stehlen::V,саламс,تښتول
1253,stehlen::V,саламс,غلا کول
1254,stören::V,шорсемс,ماتول
1255,belästigen::V,токсамс,ځورول
1256,belästigen::V,токсамс,تکلیف ورکول
1257,belästigen::V,аф кадомс ваймама,ځورول
1258,belästigen::V,аф кадомс ваймама,تکلیف ورکول
1259,verbergen::V,кяшемс,پټول
1260,täuschen::V,васькафтомс,تېرایستل
1261,täuschen::V,васькафтомс,خطا ایستل
1262,täuschen::V,кяльготнемс,تېرایستل
1263,täuschen::V,кяльготнемс,خطا ایستل
1264,betrügen::V,васькафнемс,غولول
1265,töten::V,шавомс,وژل
1266,töten::V,шавомс,مړ کول
1267,töten::V,аде́ламс,وژل
1268,töten::V,аде́ламс,مړ کول
1269,wohnen::V,эрямс,اوسېدل
1270,arbeiten::V,покодемс,کار کول
1271,sammeln::V,кочкамс,راټولول
1272,sammeln::V,кочкамс,راغونډول
1273,sammeln::V,пу́роптомс,راټولول
1274,sammeln::V,пу́роптомс,راغونډول
1275,pflücken::V,фатнемс,شکول
1276,pflücken::V,нотфнемс,شکول
1277,jagen::V,кунда́мс,ښکار کول
1278,fischen::V,калонь кунда́мс,کب نيول
1279,fassen::V,кунда́мс,نیول
1280,fassen::V,кунда́мс,ګیرول
1281,hüten::V,ваномс,پوول
1282,treiben::V,панемс,بیول
1283,anbinden::V,сотомс,تړل
1284,füttern::V,трямс,خوراک ورکول
1285,füttern::V,а́ндомс,خوراک ورکول
1286,melken::V,потямс,لوشل
1287,hacken::V,лазондомс,پی کول
1288,gießen::V,валомс,اوبه کول
1289,reifen::V,кенеремс,رسېدل
1290,zubereiten::V,анокламс,تیارول
1291,kochen::V,пидемс,پخول
1292,backen::V,пидемс,پخول
1293,braten::V,пуштомс,وريتول
1294,umrühren::V,шорямс,لړل
1295,stricken::V,кодамс,اوبدل
1296,nähen::V,стамс,ګنډل
1297,färben::V,а́рхтомс,رنګول
1298,reinigen::V,ва́ткамс,صافول
1299,reinigen::V,а́роптомс,صافول
1300,waschen::V,муськомс,مینځل
1301,abwischen::V,нардамс,وچول
1302,spülen::V,оргалдомс,کنګالول
1303,fegen::V,тяемс,جارو کول
1304,kehren::V,тяемс,جارو کول
1305,baden::V,э́шелямс,لمبېدل
1306,sich waschen::V,штамс,ځان مينځل
1307,ausziehen::V,кайсефтемс,کښل
1308,ausziehen::V,кайсефтемс,ایستل
1309,anziehen::V,ща́фтомс,اغوستل
1310,sich anziehen::V,щамс,کالی اغوستل
1311,kämmen::V,се́ендемс,ګمنځول
1312,schmücken::V,на́ряжамс,ښکلی کول
1313,schmücken::V,ма́зоптомс,ښکلی کول
1314,sagen::V,азомс,وېل
1315,sagen::V,мярьгомс,وېل
1316,sprechen::V,корхтамс,وېل
1317,sprechen::V,корхтамс,غږېدل
1318,reden::V,корхнемс,ګړېدل
1319,reden::V,корхнемс,خبرې کول
1320,sich unterhalten::V,корхнемс,خبری کول
1321,fragen::V,ки́зефтемс,پوښتنه کول
1322,bitten::V,а́намс,غوښتل
1323,bitten::V,ве́шемс,غوښتل
1324,erzählen::V,а́зондомс,کيسه کول
1325,erzählen::V,а́зондомс,حکايت کول
1326,mitteilen::V,азомс,خبرول
1327,mitteilen::V,азомс,خبر ورکول
1328,nennen::V,лемдемс,نوم ايښودل
1329,nennen::V,путомс лем,نوم ايښودل
1330,rufen::V,серьгядемс,بلل
1331,prahlen::V,шна́фтомс пря́,لاپې وهل
1332,übersetzen::V,ётафтомс,ژباړل
1333,übersetzen::V,ётафтомс,ترجمه کول
1334,denken::V,арьсемс,فکر کول
1335,glauben::V,кемамс,باور کول
1336,bemerken::V,ня́емс,لیدل
1337,erkennen::V,содамс,پېژندل
1338,begreifen::V,сатомс,رسېدل
1339,begreifen::V,сатомс,پوهېدل
1340,verstehen::V,шарьхкодемс,پوهېدل
1341,lernen::V,тонафнемс,زده کول
1342,lernen::V,тонафнемс,درس لوستل
1343,wissen::V,со́дамс,پوهېدل
1344,sich erinnern an::V,лятфтамс,یادول
1345,sich erinnern an::V,лятфтамс,په یاد راوړل
1346,vergessen::V,юкстамс,هېرول
1347,messen::V,ункснемс,اندازه کول
1348,zählen::V,лу́вомс,شمارل
1349,zählen::V,а́рьсемс,شمارل
1350,rechnen::V,лувомс,حسابول
1351,lesen::V,лувомс,لوستل
1352,lesen::V,морафтомс,لوستل
1353,malen::V,рисова́ндамс,رسمول
1354,zeichnen::V,рисова́ндамс,رسمول
1355,schreiben::V,сёрмадомс,لیکل
1356,besitzen::V,улемс азоркс,لرل
1357,kaufen::V,рамамс,رانیول
1358,verkaufen::V,мимс,خرڅول
1359,bezahlen::V,пандомс,تأدیه کول
1360,zahlen::V,па́ндомс,کسات اخيستل
1361,beherrschen::V,азорондамс,تسلط لرل
1362,ertragen::V,кирдемс,زغمل
1363,Netz::N,,جال
