,Concept_ID,kk,el
719,reif::A,піскен,ώριμος
720,lecker::A,дәмді,νόστιμος
721,süß::A,тәтті,γλυκός
722,bitter::A,ащы,πικρός
723,sauer::A,қышқыл,ξινός
724,hell::A,жарық,φωτεινός
725,hell::A,жарқын,φωτεινός
726,dunkel::A,қараңғы,σκοτεινός
727,schwarz::A,қара,μαύρος
728,schwarz::A,қара,μελανός
729,weiß::A,ақ,άσπρος
730,rot::A,қызыл,κόκκινος
731,gelb::A,сары,κίτρινος
732,blau::A,көк,μπλε
733,blau::A,көк,γαλανός
734,grün::A,жасыл,πράσινος
735,grau::A,бозамық,γκρίζος
736,bunt::A,алабажак,ποικιλόχρωπος
737,billig::A,арзан,φτηνός
738,teuer::A,бағалы,ακριβός
739,wertvoll::A,құнды,πολύτιμος
740,wertvoll::A,қымбат,πολύτιμος
741,blind::A,көзсіз,τυφλός
742,blind::A,көр,τυφλός
743,blind::A,көр_соқыр,τυφλός
744,taub::A,керең,κουφός
745,taub::A,саңырау,κουφός
746,kräftig::A,қуатты,δυνατός
747,kräftig::A,қарымды,δυνατός
748,stark::A,білекті,γερός
749,schwach::A,әлсіз,αδύνατος
750,schwach::A,күшсіз,αδύνατος
751,schwach::A,қайратсыз,αδύνατος
752,fett::A,семіз,παχύς
753,schlank::A,ашаң,λεπτός
754,schlank::A,ашаң,λυγερός
755,hübsch::A,ажарлы,όμορφος
756,hübsch::A,ажарлы,χαριτωμένος
757,hübsch::A,шырайлы,όμορφος
758,hübsch::A,шырайлы,χαριτωμένος
759,böse::A,өш,κακός
760,böse::A,сұм,κακός
761,böse::A,жауыз,κακός
762,dumm::A,көкми,κουτός
763,dumm::A,көкми,ανόητος
764,dumm::A,ақымақ,κουτός
765,dumm::A,ақымақ,ανόητος
766,dumm::A,миы жоқ,κουτός
767,dumm::A,миы жоқ,ανόητος
768,faul::A,жалқау,τεμπέλης
769,faul::A,еріншек,τεμπέλης
770,fleißig::A,ұқыпты,εργατικός
771,geizig::A,сараң,τσιγγούνης
772,klug::A,жетік,έξυπνος
773,klug::A,ақылды,έξυπνος
774,geschickt::A,шебер,επιδέξιος
775,lieb::A,абзал,φίλος
776,lieb::A,абзал,αγαπητός
777,lieb::A,айналайын,φίλος
778,lieb::A,айналайын,αγαπητός
779,lustig::A,көңілді,εύθυμος
780,lustig::A,көңілді,χαρούμενος
781,sanft::A,жуас,ήπιος
782,hungrig::A,аш,πεινασμένος
783,krank::A,кеселді,άρρωστος
784,nackt::A,жалаңаш,γυμνός
785,traurig::A,қапа,λυπημένος
786,lebendig::A,тірі,ζωντανός
787,lebendig::A,жанды,ζωντανός
788,gut::A,жақсы,καλός
789,schlecht::A,жаман,κακός
790,richtig::A,дұрыс,σωστός
791,schlimm::A,жаман,άσχημος
792,wahr::A,нағыз,αληθής
793,wahr::A,нағыз,αληθινός
794,alt::A,ескі,παλιός
795,neu::A,жаңа,νέος
796,neu::A,жаңа,καινούργιος
797,ehemalig::A,өткен,παλιός
798,ehemalig::A,бұрынғы,παλιός
799,alt[Lebewesen]::A,кексе,γέρος
800,jung::A,науша,νέος
801,arm::A,кедей,φτωχός
802,arm::A,дәулетсіз,φτωχός
803,reich::A,малды,πλούσιος
804,bekannt::A,таныс,γνωστός
805,bekannt::A,көзтаныс,γνωστός
806,berühmt::A,атақты,περίφημος
807,berühmt::A,атақты,ξακουσμένος
808,fremd::A,бөтен,ξένος
809,verschieden::A,түрлі,διαφορετικός
810,nah::A,жуық,κοντινός
811,nah::A,етене,κοντινός
812,fern::A,алыс,μακριά
813,fern::A,алыстағы,μακριά
814,linker::A,сол,αριστερός
815,linker::A,солшыл,αριστερός
816,rechter::A,оң,δεξιός
817,anderer::A,өзге,άλλος
818,anderer::A,былайғы,άλλος
819,erster::A,алғашқы,πρώτος
820,zweiter::A,екінші,δεύτερος
821,dritter::A,үшінші,τρίτος
822,letzter::A,артқы,τελευταίος
823,letzter::A,кейінгі,τελευταίος
824,allein::ADV,серіксіз,μόνος
825,auf einmal::ADV,бірден,εφάπαξ
826,zusammen::ADV,бірлесіп,μαζί
827,lange::ADV,ұзақ,πολύν καιρό
828,plötzlich::ADV,кенет,έξαφνα
829,sofort::ADV,әне-міне дегенше,αμέσως
830,später::ADV,артынан,αργότερα
831,jetzt::ADV,енді,τώρα
832,jetzt::ADV,қазір,τώρα
833,heute::ADV,бүгін,σήμερα
834,morgen::ADV,ертең,αύριο
835,bald::ADV,тез,σε λίγο
836,bald::ADV,тез,εντός ολίγου
837,dann::ADV,онан соң,ύστερα
838,dann::ADV,сонан соң,ύστερα
839,gestern::ADV,кеше,χτες
840,einst::ADV,бірде,ποτέ
841,einst::ADV,бірде,άλλοτε
842,einst::ADV,бір кезде,ποτέ
843,einst::ADV,бір кезде,άλλοτε
844,damals::ADV,анада,τότε
845,danach::ADV,онан соң,μετά
846,danach::ADV,онан соң,ύστερα
847,danach::ADV,сонан соң,μετά
848,danach::ADV,сонан соң,ύστερα
849,vorher::ADV,бұрын,πριν
850,vorher::ADV,бұрын,προηγουμένως
851,zuerst::ADV,әуелі,πρώτα
852,zuerst::ADV,алдымен,πρώτα
853,einmal::ADV,бір жолы,μία φορά
854,manchmal::ADV,кейде,κάποτε
855,oft::ADV,ылғи,συχνά
856,oft::ADV,ылғи,πολλές φορές
857,immer::ADV,өнебойы,πάντα
858,immer::ADV,өнебойы,πάντοτε
859,niemals::ADV,ешуақытта,ποτέ
860,hier::ADV,бұнда,εδώ
861,hier::ADV,осында,εδώ
862,hierhin::ADV,бермен,εδώ
863,von hier::ADV,бер жақтан,από δω
864,dort::ADV,анда,εκεί
865,dorthin::ADV,әрі,προς τα κει
866,geradeaus::ADV,тура,κατευθείαν
867,vorwärts::ADV,ілгері,εμπρός
868,rückwärts::ADV,артқа,πίσω
869,zurück::ADV,кейін қарай,πίσω
870,unten::ADV,төменде,κάτω
871,hinab::ADV,астына,προς τα κάτω
872,hinab::ADV,төмен,προς τα κάτω
873,oben::ADV,жоғарыда,πάνω
874,oben::ADV,жоғарыда,επάνω
875,hinauf::ADV,өрге,προς τα πάνω
876,überall::ADV,әрқайда,παντού
877,nicht::ADV,емес,δεν
878,ein wenig::ADV,азырақ,λιγάκι
879,ein wenig::ADV,аздаған,λιγάκι
880,ein wenig::ADV,азғантай,λιγάκι
881,kaum::ADV,зорға,μόλις
882,sehr::ADV,орасан,πολύ
883,so::ADV,бұлай,έτσι
884,so::ADV,былайша,έτσι
885,noch::ADV,әлі,ακόμα
886,nur::ADV,ғана,μόνο
887,schon::ADV,түге,ήδη
888,schon::ADV,түге,κιόλας
889,wieder::ADV,жаңа,ξανά
890,wieder::ADV,қайта,ξανά
891,wieder::ADV,жаңадан,ξανά
892,vergebens::ADV,бекер,μάταια
893,vor::PRP,алды,μπροστά σε
894,vor::PRP,алды,μπροστά από
895,hinter::PRP,артынан,πίσω από 
896,unter::PRP,түп,υπό
897,unter::PRP,түп,κάτω από
898,unter::PRP,маңында,υπό
899,unter::PRP,маңында,κάτω από
900,durch::PRP,арқылы,διά
901,durch::PRP,арқылы,διά μέσου
902,neben::PRP,іргеде,δίπλα σε
903,neben::PRP,жанында,δίπλα σε
904,zwischen::PRP,арада,μεταξύ
905,zwischen::PRP,арада,ανάμεσα σε
906,wegen::PRP,үшін,για
907,wegen::PRP,үшін,λόγω
908,dies::PRN,бұ,αυτό
909,dies::PRN,осы,αυτό
910,das::PRN,сол,το
911,alles::PRN,дүйім,όλα
912,alles::PRN,күллі,όλα
913,ich::PRN,мен,εγώ
914,du::PRN,сен,σύ
915,du::PRN,сен,εσύ
916,er::PRN,ол,αυτός
917,wir::PRN,біз,εμείς
918,ihr::PRN,сіз,εσείς
919,sie::PRN,олар,αυτοί
920,was::FPRN,не,τι
921,wer::FPRN,кім,ποιος
922,wo::FADV,кәні,πού
923,wo::FADV,қайда,πού
924,wohin::FADV,қайда,πού
925,wohin::FADV,қайда,για πού
926,wie::FADV,калай,πώς
927,warum::FADV,неғып,γιατί
928,wieviel::FNUM,неше,πόσος
929,wieviel::FNUM,қанша,πόσος
930,eins::NUM,бір,ένα
931,zwei::NUM,екі,δύο
932,drei::NUM,үш,τρία
933,drei::NUM,үш,τρεις
934,vier::NUM,төрт,τέσσερα
935,vier::NUM,төрт,τέσσερις
936,fünf::NUM,бес,πέντε
937,sechs::NUM,алты,έξι
938,sieben::NUM,жеті,εφτά
939,acht::NUM,сегіз,οχτώ
940,neun::NUM,тоғыз,εννιά
941,zehn::NUM,он,δέκα
942,elf::NUM,он бір,έντεκα
943,zwölf::NUM,он екі,δώδεκα
944,zwanzig::NUM,жиырма,είκοσι
945,dreißig::NUM,отыз,τριάντα
946,vierzig::NUM,қырық,σαράντα
947,fünfzig::NUM,елу,πενήντα
948,sechzig::NUM,алпыс,εξήντα
949,siebzig::NUM,жетпіс,εβδομήντα
950,achtzig::NUM,сексен,ογδόντα
951,neunzig::NUM,тоқсан,ενενήντα
952,hundert::NUM,жүз,εκατό
953,tausend::NUM,мың,χίλιοι
954,und::CNJ,та,και
955,oder::CNJ,әлде,ή
956,oder::CNJ,немесе,ή
957,stehen::V,тұру,στέκομαι
958,stehen::V,тұру,είμαι όρθιος
959,sitzen::V,отыру,κάθομαι
960,liegen::V,жату,είμαι ξαπλωμένος
961,hängen::V,ілу,κρέμομαι
962,werden::V,болу,γίνομαι
963,werden::V,түрегелу,γίνομαι
964,passieren::V,болу,συμβαίνω
965,beginnen::V,басталу,αρχίζω
966,enden::V,ада болу,τελειώνω
967,wechseln::V,құбылу,αλλάζω
968,wechseln::V,өзгеру,αλλάζω
969,aufgehen[Sonne]::V,шығу,βγαίνω
970,aufgehen[Sonne]::V,шығу,ανατέλλω
971,untergehen[Sonne]::V,батыру,δύω
972,untergehen[Sonne]::V,батыру,βασιλεύω
973,scheinen[Sonne]::V,жылтырау,λάμπω
974,donnern::V,күркіреу,βροντώ
975,wehen::V,огып тур,φυσώ
976,strömen::V,сорғалау,ρέω
977,strömen::V,сорғалау,τρέχω
978,fließen::V,ағу,ρέω
979,sich drehen::V,айналу,γυρίζω
980,sich drehen::V,айналу,στρέφομαι
981,schwanken::V,толықсу,ταλαντεύομαι
982,schwingen::V,тербелу,αιωρούμαι
983,schwingen::V,тербелу,ταλαντεύομαι
984,fallen::V,құлау,πέφτω
985,fallen::V,жығылу,πέφτω
986,fallen::V,төмендеу,πέφτω
987,brennen::V,жану,καίω
988,rauchen::V,түтету,καπνίζω
989,regnen::V,жауу,βρέχω
990,gefrieren::V,мұздай қату,παγώνω
991,gefrieren::V,мұз боп қату,παγώνω
992,tauen::V,жібу,λειώνω
993,schmelzen::V,еру,λειώνω
994,trocknen::V,курау,στεγνώνω
995,sieden::V,қайнау,βράζω
996,faulen::V,иістену,σαπίζω
997,verfaulen::V,шіру,σαπίζω
998,reißen::V,жыртылу,σχίζω
999,versinken::V,малтығу,βουλιάζω
1000,versinken::V,малтығу,βυθίζομαι
1001,vergehen::V,өту,περνώ
1002,erscheinen::V,көріну,εμφανίζομαι
1003,erscheinen::V,көрініп қалу,εμφανίζομαι
1004,verschwinden::V,ғайып_болу,χάνομαι
1005,verschwinden::V,ғайып_болу,εξαφανίζομαι
1006,sinken::V,ылдилау,κατεβαίνω
1007,sinken::V,төмендеу,κατεβαίνω
1008,abnehmen::V,кемітілу,μειώνομαι 
1009,zunehmen::V,көбею,αυξάνω
1010,zunehmen::V,көбею,μεγαλώνω
1011,steigen::V,қобу,ανεβαίνω
1012,steigen::V,көтерілу,ανεβαίνω
1013,steigen::V,жоғарылау,ανεβαίνω
1014,wachsen::V,өсу,μεγαλώνω
1015,glänzen::V,жалтырау,γυαλίζω
1016,funkeln::V,жарқырау,αστράφτω
1017,funkeln::V,жарқырау,σπιθοβολώ
1018,funkeln::V,нұрлану,αστράφτω
1019,funkeln::V,нұрлану,σπιθοβολώ
1020,funkeln::V,жылтылдау,αστράφτω
1021,funkeln::V,жылтылдау,σπιθοβολώ
1022,lärmen::V,шулау,θορυβώ
1023,lärmen::V,шуылдау,θορυβώ
1024,läuten::V,қоңыраулату,χτυπώ 
1025,klingeln::V,дыңғырлау,κουδουνίζω
1026,klirren::V,дыңылдату,κουδουνίζω
1027,brausen::V,тасу,βουΐζω
1028,rauschen::V,сусылдау,βουΐζω
1029,rauschen::V,сыбдырлау,βουΐζω
1030,klingen::V,дыбыс шығару,ηχώ
1031,bellen::V,үру,γαυγίζω
1032,heulen::V,ұлу,ουρλιάζω
1033,blasen::V,үру,φυσώ
1034,pfeifen::V,ысқыру,σφυρίζω
1035,schreien::V,шыңғыру,κραυγάζω
1036,schreien::V,айғайлау,κραυγάζω
1037,schreien::V,байбайлау,κραυγάζω
1038,schreien::V,бажалақтау,κραυγάζω
1039,stöhnen::V,ыңырсу,βογγώ
1040,stöhnen::V,ыңкылдау,βογγώ
1041,zittern::V,қалш,τρέμω
1042,zittern::V,қалшылдату,τρέμω
1043,leben::V,жасау,ζω
1044,leben::V,күнелту,ζω
1045,leben::V,күн көру,ζω
1046,leben::V,тіршілік ету,ζω
1047,geboren werden::V,туу,γεννιέμαι
1048,atmen::V,дем алу,αναπνέω
1049,atmen::V,ауа жұту,αναπνέω
1050,trinken::V,ішу,πίνω
1051,trinken::V,ұрттау,πίνω
1052,essen::V,жеу,τρώω
1053,essen::V,тамақтану,τρώω
1054,schlucken::V,жұту,καταπίνω
1055,müde werden::V,болдыру,κουράζομαι
1056,einschlafen::V,үйыктап калу,αποκοιμιέμαι
1057,schlafen::V,ұйықтау,κοιμάμαι
1058,aufwachen::V,ояну,ξυπνώ
1059,aufstehen::V,ояну,σηκώνομαι
1060,sich erholen::V,тынығу,ξεκουράζομαι
1061,krank werden::V,кеселдену,αρρωσταίνω
1062,krank werden::V,сырқаттану,αρρωσταίνω
1063,krank werden::V,ауырып қалу,αρρωσταίνω
1064,krank werden::V,ауыра бастау,αρρωσταίνω
1065,krank werden::V,кеселге ұшырау,αρρωσταίνω
1066,krank werden::V,сырқаттанып қалу,αρρωσταίνω
1067,krank sein::V,ауыру,ασθενώ
1068,krank sein::V,сырқаттану,ασθενώ
1069,schmerzen::V,ауырады,πονώ
1070,husten::V,жөтелу,βήχω
1071,genesen::V,айығу,θεραπεύομαι
1072,sterben::V,өлу,πεθαίνω
1073,sterben::V,қайтыс,πεθαίνω
1074,sterben::V,жантапсыру,πεθαίνω
1075,umkommen::V,өлу,πεθαίνω
1076,umkommen::V,қаза табу,πεθαίνω
1077,sich bewegen::V,жылжу,κουνιέμαι
1078,sich rühren::V,қыбырлау,σαλεύω
1079,sich erheben::V,тұру,επαναστατώ
1080,sich setzen::V,отыру,κάθομαι
1081,hinfallen::V,жығылу,πέφτω κάτω
1082,laufen::V,жояу жүру,τρέχω
1083,schreiten::V,кадамдау,βαδίζω
1084,spazierengehen::V,қыдыру,κάνω βόλτα
1085,spazierengehen::V,қыдыру,πηγαίνω περίπατο
1086,eilen::V,асығу,σπεύδω
1087,eilen::V,жеделдену,σπεύδω
1088,eilen::V,жедепдеу,σπεύδω
1089,sich beeilen::V,асығу,βιάζομαι
1090,sich beeilen::V,жеделдену,βιάζομαι
1091,sausen::V,заулау,τρέχω γρήγορα
1092,rennen::V,жүгіру,τρέχω
1093,springen::V,секіру,πηδώ
1094,klettern::V,өрмелеп шығу,σκαρφαλώνω
1095,schaukeln::V,тербелу,κουνιέμαι
1096,kriechen::V,еңбектеу,έρπω
1097,kriechen::V,еңбектеу,σέρνομαι
1098,schwimmen::V,жүзу,κολυμπώ
1099,schwimmen::V,малту,κολυμπώ
1100,schwimmen::V,қалықтау,κολυμπώ
1101,tauchen::V,сүңгу,βουτώ
1102,rudern::V,есу,κωπηλατώ
1103,fahren::V,бару,πηγαίνω
1104,fliegen::V,ұшу,πετώ
1105,gehen::V,бару,βαδίζω
1106,gehen::V,бару,πηγαίνω
1107,weggehen::V,кету,φεύγω
1108,abfahren::V,жөнелу,ξεκινώ
1109,abfahren::V,жөнелу,αναχωρώ
1110,anhalten::V,тоқтау,σταματώ
1111,hineingehen::V,кіру,μπαίνω
1112,eintreten::V,ену,μπαίνω
1113,eintreten::V,ену,εισέρχομαι
1114,kommen::V,жету,έρχομαι
1115,ankommen::V,келу,φτάνω
1116,zurückkommen::V,қайту,επιστρέφω
1117,bleiben::V,қалу,μένω
1118,warten::V,тосу,περιμένω
1119,erwarten::V,күту,αναμένω
1120,erwarten::V,күту,περιμένω
1121,suchen::V,іздеу,ψάχνω
1122,finden::V,табу,βρίσκω
1123,versuchen::V,талпыну,προσπαθώ
1124,vorbereiten::V,әзірлеу,προετοιμάζω
1125,lieben::V,сүю,αγαπώ
1126,mögen::V,жарату,μου αρέσει
1127,mögen::V,жақсы_көру,μου αρέσει
1128,lachen::V,күлу,γελώ
1129,lachen::V,күлісу,γελώ
1130,rühren::V,көңілін бұзу,συγκινώ
1131,weinen::V,жылау,κλαίω
1132,schimpfen::V,ақырып-бақыру,βρίζω
1133,sich ärgern::V,ашулану,θυμώνω
1134,sich fürchten::V,сескену,φοβάμαι
1135,fürchten::V,қауіптену,φοβάμαι
1136,fürchten::V,сақсыну,φοβάμαι
1137,fliehen::V,қашу,φεύγω
1138,fliehen::V,қашып кету,φεύγω
1139,flüchten::V,қашу,δραπετεύω
1140,flüchten::V,қашып кету,δραπετεύω
1141,sehen::V,көру,βλέπω
1142,anschauen::V,назар салу,κοιτάζω
1143,ansehen::V,тамашалау,βλέπω
1144,hören::V,есту,ακούω
1145,zuhören::V,тыңдау,ακούω
1146,zuhören::V,құлақ қою,ακούω
1147,probieren::V,тату,δοκιμάζω
1148,probieren::V,дәм тату,δοκιμάζω
1149,riechen::V,иіскеу,μυρίζω
1150,riechen::V,иіскеу,οσφραίνομαι
1151,fühlen::V,сезу,αισθάνομαι
1152,fühlen::V,сезіну,αισθάνομαι
1153,scheinen::V,болып көріну,φαίνομαι
1154,zu sehen sein::V,көріну,φαίνομαι
1155,vernehmen::V,есту,ακούω
1156,vernehmen::V,есту,μαθαίνω
1157,vernehmen::V,есітіп қалу,ακούω
1158,vernehmen::V,есітіп қалу,μαθαίνω
1159,frieren::V,тоңу,κρυώνω
1160,frieren::V,жаурау,κρυώνω
1161,tun::V,ету,κάνω
1162,tun::V,істеу,κάνω
1163,können::V,білу,ξέρω
1164,können::V,білу,μπορώ
1165,wollen::V,қалау,θέλω
1166,anfangen::V,бастау,αρχίζω
1167,beenden::V,бітіру,τελειώνω
1168,beenden::V,адақтау,τελειώνω
1169,beenden::V,тамамдау,τελειώνω
1170,beenden::V,аяқтап шығу,τελειώνω
1171,aufhören::V,доғару,παύω
1172,gelingen::V,жолы түсу,πετυχαίνω
1173,geraten::V,калу,γίνομαι
1174,öffnen::V,ашу,ανοίγω
1175,öffnen::V,ашып қою,ανοίγω
1176,schließen::V,жабу,κλείνω
1177,stellen::V,қою,θέτω
1178,stellen::V,қойдыру,θέτω
1179,setzen::V,отырғызу,θέτω
1180,legen::V,салу,θέτω
1181,legen::V,калау,θέτω
1182,berühren::V,тию,εγγίζω
1183,verbinden::V,байлап алу,συνδέω
1184,verbinden::V,сабақтастыру,συνδέω
1185,bedecken::V,бүркеу,σκεπάζω
1186,aufhängen::V,ілу,κρεμώ
1187,aufhängen::V,асып қою,κρεμώ
1188,anzünden::V,тұтату,ανάβω
1189,aufheben::V,көтеру,σηκώνω
1190,zurücklassen::V,қалдыру,εγκαταλείπω
1191,verlieren::V,жоғалту,χάνω
1192,fallen lassen::V,құлатып алу,αφήνω να πέσει
1193,fallen lassen::V,қолдан түсіріп алу,αφήνω να πέσει
1194,machen::V,ету,κάνω
1195,machen::V,ету,φτιάχνω
1196,machen::V,жасау,κάνω
1197,machen::V,жасау,φτιάχνω
1198,machen::V,жасап шығару,κάνω
1199,machen::V,жасап шығару,φτιάχνω
1200,herstellen::V,жасап шығару,κατασκευάζω
1201,bauen::V,тұрғызу,χτίζω
1202,bauen::V,тұрғызу,οικοδομώ
1203,reparieren::V,оңдау,επισκευάζω
1204,reparieren::V,оңдау,επιδιορθώνω
1205,verbessern::V,дұрыстау,βελτιώνω
1206,verbessern::V,дұрыстау,καλυτερεύω
1207,ändern::V,өзгерту,αλλάζω
1208,graben::V,үңгу,σκάβω
1209,beugen::V,буғу,λυγίζω
1210,biegen::V,ию,κάμπτω
1211,biegen::V,майыстыру,κάμπτω
1212,drehen::V,айналдыру,στρέφω
1213,wenden::V,екінші жағын айналдыру,γυρίζω
1214,umdrehen::V,бұру,γυρίζω
1215,heben::V,көтеру,υψώνω
1216,heben::V,көтеру,σηκώνω
1217,hochheben::V,жоғарылату,υψώνω
1218,hochheben::V,жоғарылату,σηκώνω
1219,hochheben::V,көтеру,υψώνω
1220,hochheben::V,көтеру,σηκώνω
1221,ergreifen::V,бас_салу,πιάνω
1222,ergreifen::V,бас_салу,αρπάζω
1223,ergreifen::V,шап_беріп_ұстап_алу,πιάνω
1224,ergreifen::V,шап_беріп_ұстап_алу,αρπάζω
1225,ergreifen::V,шап_беру,πιάνω
1226,ergreifen::V,шап_беру,αρπάζω
1227,ergreifen::V,шап_ете_түсу,πιάνω
1228,ergreifen::V,шап_ете_түсу,αρπάζω
1229,halten::V,тұту,βαστώ
1230,halten::V,ұстау,βαστώ
1231,drücken::V,басу,πιέζω
1232,schieben::V,итеру,σπρώχνω
1233,kratzen::V,қыру,γρατσουνίζω
1234,lecken::V,жалау,γλείφω
1235,beißen::V,қабу,δαγκάνω
1236,beißen::V,тістеу,δαγκάνω
1237,beißen::V,қауып алу,δαγκάνω
1238,abreißen::V,үзу,κόβω
1239,abreißen::V,үзу,σχίζω
1240,abschneiden::V,қырқу,αποκόπτω
1241,binden::V,байланыстыру,δένω
1242,binden::V,байлап_алу,δένω
1243,binden::V,байластыру,δένω
1244,binden::V,байлау,δένω
1245,binden::V,буу,δένω
1246,binden::V,матау,δένω
1247,binden::V,сабақтастыру,δένω
1248,binden::V,ұштастыру,δένω
1249,stecken::V,сұғу,χώνω
1250,brechen::V,сындыру,σπάζω
1251,klopfen::V,қағу,χτυπώ
1252,klopfen::V,қағу,τινάζω
1253,hauen::V,соғу,χτυπώ
1254,kleben::V,желімдеу,κολλώ
1255,reiben::V,үйкеу,τρίβω
1256,streichen::V,сүйкеу,αλείφω
1257,schleifen::V,егеу,ακονίζω
1258,schleifen::V,қайрау,ακονίζω
1259,schleifen::V,егеулеу,ακονίζω
1260,schneiden::V,кесу,κόβω
1261,rütteln::V,қозғау,σείω
1262,rütteln::V,қозғау,τινάζω
1263,rütteln::V,жұлмалау,σείω
1264,rütteln::V,жұлмалау,τινάζω
1265,schütteln::V,дірілдету,σείω
1266,schütteln::V,дірілдету,κουνώ
1267,schütteln::V,селкілдету,σείω
1268,schütteln::V,селкілдету,κουνώ
1269,schwenken::V,бұлғау,κουνώ
1270,schwenken::V,сермеу,κουνώ
1271,schütten::V,құю,χύνω
1272,füllen::V,толтыру,γεμίζω
1273,einwickeln::V,орау,τυλίγω
1274,tragen::V,алып жүру,φέρνω
1275,schleppen::V,тарту,κουβαλώ
1276,ziehen::V,тарту,τραβώ
1277,aufbewahren::V,сақтау,φυλάω
1278,werfen::V,лақтыру,ρίχνω
1279,fangen::V,қармау,πιάνω
1280,fangen::V,қағып алу,πιάνω
1281,packen::V,шап беру,τσακώνω
1282,packen::V,шап ете түсу,τσακώνω
1283,packen::V,шап беріп ұстап алу,τσακώνω
1284,verstecken::V,тығу,κρύβω
1285,verstecken::V,жасыру,κρύβω
1286,teilen::V,бөлу,μερίζω
1287,schicken::V,жіберу,στέλνω
1288,bringen::V,әкелу,φέρνω
1289,bringen::V,алып келу,φέρνω
1290,hinzufügen::V,қосу,προσθέτω
1291,hinzufügen::V,үстеу,προσθέτω
1292,bekommen::V,алу,προσκομίζω
1293,erhalten::V,алмақ,παίρνω
1294,erhalten::V,алмақ,λαμβάνω
1295,nehmen::V,алу,πιάνω
1296,nehmen::V,алу,παίρνω
1297,nehmen::V,алмақ,πιάνω
1298,nehmen::V,алмақ,παίρνω
1299,wählen::V,таңдау,εκλέγω
1300,auswählen::V,екшеу,διαλέγω
1301,auswählen::V,саралау,διαλέγω
1302,auswählen::V,сұрыптау,διαλέγω
1303,auswählen::V,сайлап алу,διαλέγω
1304,bewahren::V,сақтау,διατηρώ
1305,behindern::V,оралғы болу,εμποδίζω
1306,verderben::V,бүлдіру,χαλώ
1307,beschädigen::V,бұзу,ζημιώνω
1308,zerbrechen::V,уату,σπάζω
1309,zerreißen::V,жырту,σχίζω
1310,zerstören::V,қирату,καταστρέφω
1311,zerstören::V,талқандау,καταστρέφω
1312,verbrennen::V,өртеу,καίω
1313,verbrennen::V,жандыру,καίω
1314,verbrennen::V,өртеп жіберу,καίω
1315,verbrennen::V,жандырып жіберу,καίω
1316,geben::V,беру,δίνω
1317,reichen::V,беру,δίνω
1318,schenken::V,тарту,χαρίζω
1319,versprechen::V,уәде беру,υπόσχομαι
1320,wünschen::V,тілеу,εύχομαι
1321,loben::V,мақтау,επαινώ
1322,loben::V,дәріптеу,επαινώ
1323,küssen::V,сүю,φιλώ
1324,wiegen::V,тербеу,κουνώ
1325,wiegen::V,тербеу,νανουρίζω
1326,zudecken::V,бүркеу,σκεπάζω
1327,wecken::V,ояту,ξυπνώ
1328,zeigen::V,көрсету,δείχνω
1329,führen::V,ерту,οδηγώ
1330,führen::V,жетектеу,οδηγώ
1331,lehren::V,оқыту,διδάσκω
1332,unterrichten::V,оқыту,διδάσκω
1333,aufziehen::V,бағу,ανατρέφω
1334,leiten::V,басқару,ηγούμαι
1335,leiten::V,басқару,διευθύνω
1336,leiten::V,жетекшілік ету,ηγούμαι
1337,leiten::V,жетекшілік ету,διευθύνω
1338,antreiben::V,асықтыру,σπρώχνω
1339,antreiben::V,асықтыру,παρακινώ
1340,lassen::V,-ткізу,αφήνω
1341,lassen::V,мәжбүр ету,αφήνω
1342,einladen::V,шақыру,προσκαλώ
1343,vereinigen::V,біріктіру,ενώνω
1344,vereinigen::V,біріктіріп қою,ενώνω
1345,besuchen::V,кіріп шығу,επισκέπτομαι
1346,besuchen::V,барып шығу,επισκέπτομαι
1347,treffen::V,кездесу,συναντώ
1348,sich versammeln::V,топталу,μαζεύομαι
1349,spielen::V,ойнау,παίζω
1350,singen::V,сайрау,τραγουδώ
1351,tanzen::V,билеу,χορεύω
1352,sich trennen::V,айрылысу,αποχωρίζομαι
1353,verlassen::V,тастау,εγκαταλείπω
1354,retten::V,құтқару,σώζω
1355,bewachen::V,күзету,φρουρώ
1356,schützen::V,жақтау,προστατεύω
1357,schützen::V,жақтасу,προστατεύω
1358,verteidigen::V,қорғау,υπερασπίζω
1359,sich schlagen::V,алысу,χτυπιέμαι
1360,schießen::V,ату,πυροβολώ
1361,siegen::V,жеңу,νικώ
1362,ärgern::V,ашуландыру,τσαντίζω
1363,schlagen::V,ұру,χτυπώ
1364,treten::V,тебу,κλοτσώ
1365,stechen::V,шаншу,τρυπώ
1366,stoßen::V,түрту,ωθώ
1367,stoßen::V,түрту,σπρώχνω
1368,stehlen::V,ұрлау,κλέβω
1369,stören::V,кесірлен,διαταράσσω
1370,belästigen::V,мазасын алу,ενοχλώ
1371,verbergen::V,сездірмеу,κρύβω
1372,täuschen::V,жалған айту,παραπλανώ
1373,betrügen::V,алдау,απατώ
1374,betrügen::V,алдап кету,απατώ
1375,betrügen::V,ақымақ қылу,απατώ
1376,töten::V,құрту,σκοτώνω
1377,töten::V,құрту,θανατώνω
1378,töten::V,өлтіру,σκοτώνω
1379,töten::V,өлтіру,θανατώνω
1380,wohnen::V,мекендеу,μένω
1381,wohnen::V,мекендеу,κατοικώ
1382,wohnen::V,өмір сүру,μένω
1383,wohnen::V,өмір сүру,κατοικώ
