,Concept_ID,uz,is
801,schwanken::V,qoqilmoq,riða
802,schwanken::V,qoqilmoq,rugga
803,schwingen::V,lopillamoq,sveiflast
804,fallen::V,tushmoq,falla
805,brennen::V,yonmoq,brenna
806,rauchen::V,tutamoq,reykja
807,regnen::V,yomg'ir yog'moq,rigna
808,gefrieren::V,muzlamoq,frjósa
809,tauen::V,ärimoq,þiðna
810,schmelzen::V,ärimoq,bráðna
811,trocknen::V,qurimoq,þorna
812,sieden::V,qaynamoq,sjóða
813,faulen::V,chirimoq,rotna
814,verfaulen::V,chirimoq,rotna
815,reißen::V,qayt qilmoq,rifna
816,versinken::V,g'arq bo'lmoq,sökkva
817,vergehen::V,o'tmoq,líða
818,erscheinen::V,zuhur ätmoq,birtast
819,verschwinden::V,yo'qolmoq,hverfa
820,sinken::V,pasaymoq,síga
821,abnehmen::V,kamaymoq,lækka
822,abnehmen::V,kamaymoq,minnka
823,zunehmen::V,urchimoq,aukast
824,steigen::V,oshmoq,stíga
825,wachsen::V,o'smoq,vaxa
826,glänzen::V,porlamoq,glóa
827,glänzen::V,porlamoq,glampa
828,funkeln::V,yalt ätmoq,leiftra
829,lärmen::V,taraq ätmoq,hafa hátt
830,läuten::V,jiringlamoq,hringja
831,klingeln::V,jiringlamoq,hringja
832,klirren::V,sharaqlamoq,glamra
833,klirren::V,sharaqlamoq,skrölta
834,brausen::V,vag'illamoq,ólga
835,rauschen::V,shitirlamoq,suða
836,klingen::V,yangramoq,hljóma
837,bellen::V,hurmoq,gelta
838,heulen::V,uvlamoq,væla
839,heulen::V,uvlamoq,ýlfra
840,blasen::V,puflamoq,blása
841,pfeifen::V,xushtak chalmoq ,blístra
842,schreien::V,qiyqirmoq,æpa
843,stöhnen::V,nola qilmoq,stynja
844,zittern::V,titramoq,titra
845,zittern::V,titramoq,skjálfa
846,leben::V,yashamoq,lifa
847,geboren werden::V,tug'ilmoq,fæðast
848,atmen::V,nafas chiqarmoq,anda
849,atmen::V,nafas chiqarmoq,draga andann
850,trinken::V,ichmoq,drekka
851,essen::V,emoq,borða
852,schlucken::V,yutmoq,kingja
853,müde werden::V,horimoq,þreytast
854,einschlafen::V,uxlab qolmoq,sofna
855,schlafen::V,uxlamoq,sofa
856,aufwachen::V,uyg'onmoq,vakna
857,aufstehen::V,qo'pmoq,fara á fætur
858,sich erholen::V,dam olmoq,hvíla sig
859,krank werden::V,kasallanmoq,veikjast
860,krank werden::V,kasallanmoq,verða veikur
861,krank sein::V,betob yotmoq,vera veikur
862,schmerzen::V,og'rimoq,kenna til
863,husten::V,yo'talmoq,hósta
864,genesen::V,tuzalmoq,batna
865,genesen::V,tuzalmoq,frískast
866,sterben::V,o'lmoq,deyja
867,umkommen::V,halok bo'lmoq,farast
868,sich bewegen::V,harakat qilmoq,bifast
869,sich rühren::V,qimirlamoq,hreyfast
870,sich erheben::V,qo'pmoq,standa upp
871,sich setzen::V,o'tirmoq,setjast
872,hinfallen::V,yiqilmoq,detta
873,laufen::V,yurmoq,labba
874,schreiten::V,yurmoq,ganga
875,spazierengehen::V,sayr ätmoq,ganga sér til skemmtunar
876,eilen::V,tezlamoq,fara hratt
877,sich beeilen::V,shoshmoq,flýta sér
878,sausen::V,chopqillamoq,þjóta
879,rennen::V,yugurmoq,hlaupa
880,springen::V,sakramoq,stökkva
881,klettern::V,yuqorilamoq,klifra
882,schaukeln::V,irg'amoq,róla
883,schaukeln::V,irg'amoq,rugga
884,kriechen::V,ämaklamoq,skríða
885,schwimmen::V,suzmoq,synda
886,tauchen::V,chu'mmoq,kafa
887,rudern::V,eshkak eshmoq,róa
888,fahren::V,haydamoq,aka
889,fahren::V,haydamoq,fara
890,fliegen::V,uchmoq,fljúga
891,gehen::V,bormoq,fara
892,gehen::V,bormoq,ganga
893,weggehen::V,ketoq,fara burt
894,weggehen::V,ketoq,ganga burt
895,abfahren::V,jo'namoq,aka burt
896,anhalten::V,to'xtamoq,stöðva
897,hineingehen::V,kirmoq,ganga inn
898,eintreten::V,kirmoq,koma inn
899,eintreten::V,kirmoq,ganga inn
900,kommen::V,kelmoq,koma
901,ankommen::V,etib kelmoq,koma til
902,zurückkommen::V,qaytib kelmoq,koma til baka
903,bleiben::V,qolmoq,haldast
904,bleiben::V,qolmoq,vera kyrr
905,warten::V,poylamoq,bíða
906,erwarten::V,kutmoq,búast við
907,erwarten::V,kutmoq,eiga von á
908,suchen::V,izlamoq,leita
909,finden::V,topmoq,finna
910,versuchen::V,chalishmoq,reyna
911,vorbereiten::V,hozirlamoq,undirbúa
912,lieben::V,sevmoq,elska
913,mögen::V,ardoqlamoq,þykja gott
914,mögen::V,ardoqlamoq,falla í geð
915,lachen::V,kulmoq,hlæja
916,rühren::V,ta'sirlantirmoq,snerta
917,weinen::V,yig'lamoq,gráta
918,schimpfen::V,koyinmoq,skammast
919,sich ärgern::V,g'azab qilmoq,sárna
920,sich ärgern::V,g'azab qilmoq,gremjast
921,sich fürchten::V,hurkmoq,óttast
922,fürchten::V,qo'rqmoq,óttast
923,fliehen::V,qochmoq,flýja
924,flüchten::V,qochmoq,strjúka
925,sehen::V,ko'rmoq,sjá
926,anschauen::V,razm solmoq,horfa á
927,ansehen::V,razm qilmoq,líta á
928,hören::V,äshitmoq,heyra
929,zuhören::V,tinglamoq,hlusta
930,probieren::V,tatib ko'rmoq,smakka
931,riechen::V,iskamoq,þefa
932,fühlen::V,sezmoq,finna til
933,scheinen::V,tuyilmoq,virðast
934,zu sehen sein::V,ko'rinmoq,vera að sjá
935,vernehmen::V,äshitmoq,heyra
936,vernehmen::V,äshitmoq,greina
937,frieren::V,sovuq qotmoq,frjósa
938,tun::V,ätmoq,gera
939,können::V,-a olmoq,geta
940,können::V,-y olmoq,geta
941,wollen::V,istamoq,ætla
942,wollen::V,istamoq,vilja
943,anfangen::V,boshlamoq,hefja
944,beenden::V,bitirmoq,enda
945,beenden::V,bitirmoq,ljúka
946,aufhören::V,tinmoq,lykta
947,gelingen::V,muvaffaqiyat qozonmoq,heppnast
948,geraten::V,bo'lmoq,lukkast
949,öffnen::V,ochmoq,opna
950,schließen::V,yopmoq,loka
951,stellen::V,qo'ymoq,láta
952,stellen::V,qo'ymoq,setja
953,setzen::V,o'tqazmoq,láta
954,setzen::V,o'tqazmoq,setja
955,legen::V,yotqizmoq,láta
956,legen::V,yotqizmoq,leggja
957,berühren::V,tegmoq,koma við
958,verbinden::V,ulamoq,sameina
959,bedecken::V,bekitmoq,hylja
960,aufhängen::V,ildirmoq,hengja
961,aufhängen::V,ildirmoq,hengja upp
962,anzünden::V,yondirmoq,kveikja í
963,aufheben::V,ko'tarmoq,taka upp
964,aufheben::V,ko'tarmoq,lyfta upp
965,zurücklassen::V,ayrilmoq,skilja eftir
966,verlieren::V,yo'qotmoq,týna
967,verlieren::V,yo'qotmoq,glata
968,fallen lassen::V,tushirmoq,missa
969,machen::V,qilmoq,búa til
970,herstellen::V,chiqarmoq,framleiða
971,bauen::V,solmoq,smíða
972,bauen::V,solmoq,byggja
973,reparieren::V,tuzatmoq,gera við
974,verbessern::V,isloh qilmoq,bæta
975,ändern::V,o'zgartirmoq,breyta
976,graben::V,qazimoq,grafa
977,beugen::V,bukmoq,beygja
978,biegen::V,bukmoq,sveigja
979,drehen::V,aylantirmoq,snúa
980,wenden::V,burmoq,snúa
981,wenden::V,burmoq,venda
982,umdrehen::V,ag'darmoq,venda
983,umdrehen::V,ag'darmoq,snúa við
984,heben::V,yuksaltirmoq,hefja
985,hochheben::V,ko'tarmoq,lyfta upp
986,ergreifen::V,tutamlamoq,grípa
987,halten::V,tutmoq,rúma
988,halten::V,tutmoq,halda
989,drücken::V,bosmoq,þjá
990,drücken::V,bosmoq,þrýsta
991,schieben::V,surmoq,ýta
992,kratzen::V,qashimoq,klóra
993,lecken::V,mijimoq,sleikja
994,beißen::V,tishlamoq,bíta
995,abreißen::V,emirmoq,rífa af
996,abreißen::V,emirmoq,rífa frá
997,abschneiden::V,cho'rt kesmoq,skera af
998,abschneiden::V,cho'rt kesmoq,klippa af
999,binden::V,bog'lamoq,binda
1000,stecken::V,suqmoq,stinga
1001,brechen::V,sindirmoq,brjóta
1002,klopfen::V,dukurlamoq,berja
1003,klopfen::V,dukurlamoq,klappa
1004,hauen::V,urmoq,berja
1005,hauen::V,urmoq,höggva
1006,kleben::V,yopishtirmoq,líma
1007,reiben::V,surkamoq,núa
1008,streichen::V,surkamoq,smyrja
1009,schleifen::V,qayramoq,slípa
1010,schneiden::V,kesmoq,skera
1011,schneiden::V,kesmoq,klippa
1012,rütteln::V,chayqamoq,skaka
1013,schütteln::V,chayqamoq,hrista
1014,schwenken::V,chayqatmoq,sveifla
1015,schütten::V,quymoq,hella
1016,füllen::V,to'ldirmoq,fylla
1017,einwickeln::V,chulg'amoq,vefja inn í
1018,tragen::V,tashimoq,bera
1019,schleppen::V,sudramoq,draga
1020,ziehen::V,tortmoq,toga
1021,ziehen::V,tortmoq,draga
1022,aufbewahren::V,tutmoq,geyma
1023,werfen::V,tashlamoq,kasta
1024,fangen::V,tutmoq,grípa
1025,packen::V,opqochmoq,þrífa í
1026,verstecken::V,yashirmoq,fela
1027,teilen::V,bo'lmoq,deila
1028,schicken::V,yubormoq,senda
1029,bringen::V,keltirmoq,færa
1030,bringen::V,keltirmoq,flytja
1031,hinzufügen::V,tirkamoq,bæta við
1032,bekommen::V,olmoq,hljóta
1033,bekommen::V,olmoq,ná
1034,erhalten::V,olmoq,fá
1035,nehmen::V,olmoq,taka
1036,wählen::V,saylamoq,velja
1037,auswählen::V,saylamoq,velja úr
1038,bewahren::V,saqlamoq,gæta
1039,bewahren::V,saqlamoq,vernda
1040,behindern::V,xalal bermoq,varna
1041,verderben::V,xazon qilmoq,spilla
1042,beschädigen::V,buzmoq,skemma
1043,zerbrechen::V,sindirmoq,brjóta
1044,zerreißen::V,yirtmoq,rífa
1045,zerreißen::V,yirtmoq,rífa sundur
1046,zerstören::V,vayron qilmoq,rífa niður
1047,verbrennen::V,kuydirmoq,brenna
1048,geben::V,bermoq,gefa
1049,reichen::V,bermoq,rétta
1050,schenken::V,sovg'a qilmoq,gefa
1051,versprechen::V,va'da bermoq,lofa
1052,versprechen::V,va'da bermoq,heita
1053,wünschen::V,orziqmoq,óska
1054,loben::V,maqtamoq,lofa
1055,loben::V,maqtamoq,hrósa
1056,küssen::V,o'pmoq,kyssa
1057,wiegen::V,tebratmoq,rugga
1058,zudecken::V,yopmoq,þekja
1059,zudecken::V,yopmoq,breiða yfir
1060,wecken::V,uyg'otmoq,vekja
1061,zeigen::V,ko'rsatmoq,sýna
1062,führen::V,boshlik bo'lmoq,leiða
1063,lehren::V,o'rgatmoq,kenna
1064,unterrichten::V,dars bermoq,fræða
1065,aufziehen::V,o'stirmoq,ala upp
1066,leiten::V,boshqarmoq,stjórna
1067,antreiben::V,shoshiltirmoq,hvetja
1068,lassen::V,ruxsat bermoq,láta
1069,einladen::V,taklif kilmoq,bjóða heim
1070,vereinigen::V,qo'shmoq,sameina
1071,besuchen::V,mehmonga bormoq,heimsækja
1072,treffen::V,duchor bo'lmoq,hitta
1073,sich versammeln::V,to'planmoq,safnast saman
1074,spielen::V,o'ynamoq,leika sér
1075,singen::V,yalla qilmoq,syngja
1076,tanzen::V,raqs qilmoq,dansa
1077,sich trennen::V,yakkalanmoq,skiljast
1078,verlassen::V,qoldirmoq,yfirgefa
1079,retten::V,qutqazmoq,bjarga
1080,bewachen::V,qo'rimoq,gæta
1081,bewachen::V,qo'rimoq,hafa vörð á
1082,schützen::V,yoniga olmoq,vernda
1083,verteidigen::V,yoqlamoq,verja
1084,sich schlagen::V,yoqalashmoq,slást
1085,sich schlagen::V,yoqalashmoq,berjast
1086,schießen::V,otmoq,skjóta
1087,siegen::V,engmoq,sigra
1088,ärgern::V,jahl chiqarmoq,ergja
1089,ärgern::V,jahl chiqarmoq,skaprauna
1090,schlagen::V,urmoq,slá
1091,schlagen::V,urmoq,lemja
1092,treten::V,tepmoq,sparka
1093,stechen::V,qadamoq,stinga
1094,stoßen::V,turtmoq,hrinda
1095,stehlen::V,o'g'rilamoq,stela
1096,stören::V,tebratmoq,trufla
1097,belästigen::V,g'ashini keltirmoq,ónáða
1098,verbergen::V,berkitmoq,leyna
1099,täuschen::V,aldamoq,gabba
1100,täuschen::V,aldamoq,blekkja
1101,betrügen::V,tirriq qilmoq,svíkja
1102,betrügen::V,tirriq qilmoq,blekkja
1103,töten::V,o'ldirmoq,drepa
1104,wohnen::V,istiqomat qilmoq,búa
1105,arbeiten::V,ishlamoq,vinna
1106,sammeln::V,yig'moq,safna
1107,pflücken::V,termoq,tína
1108,pflücken::V,termoq,reyta
1109,jagen::V,ov qilmoq,veiða
1110,fischen::V,baliq ovlamoq,fiska
1111,fassen::V,ilinmoq,veiða
1112,hüten::V,boqtirmoq,gæta
1113,hüten::V,boqtirmoq,vakta
1114,treiben::V,haydamoq,reka
1115,anbinden::V,bog'lamoq,binda við
1116,anbinden::V,bog'lamoq,binda fast
1117,füttern::V,edirmoq,fóðra
1118,melken::V,sog'moq,mjólka
1119,hacken::V,chopmoq,höggva
1120,gießen::V,oqizmoq,hella
1121,reifen::V,qizarmoq,þroskast
1122,zubereiten::V,pishirmoq,elda
1123,zubereiten::V,pishirmoq,tilbúa
1124,kochen::V,qaynatmoq,sjóða
1125,backen::V,yopmoq,baka
1126,braten::V,qovurmoq,steikja
1127,umrühren::V,atalamoq,hræra í
1128,stricken::V,to'qimoq,prjóna
1129,nähen::V,tikmoq,sauma
1130,färben::V,bo'yoqlamoq,lita
1131,reinigen::V,tozalamoq,hreinsa
1132,waschen::V,yuvmoq,þvo
1133,abwischen::V,surkamoq,þerra
1134,spülen::V,chaymoq,skola
1135,spülen::V,chaymoq,þvo upp
1136,fegen::V,cho'tkalamoq,sópa
1137,fegen::V,cho'tkalamoq,hreinsa
1138,kehren::V,supurmoq,sópa
1139,baden::V,cho'milmoq,baða sig
1140,sich waschen::V,yuvinmoq,þvo sér
1141,ausziehen::V,echintirmoq,fara úr
1142,anziehen::V,kiymoq,fara í
1143,sich anziehen::V,kiyinmoq,klæðast
1144,kämmen::V,taramoq,greiða
1145,schmücken::V,yasatmoq,prýða
1146,schmücken::V,yasatmoq,skreyta
1147,sagen::V,aytmoq,segja
1148,sprechen::V,so'zlamoq,tala
1149,reden::V,gapirmoq,ræða
1150,sich unterhalten::V,suhbatlashmoq,spjalla
1151,sich unterhalten::V,suhbatlashmoq,ræðast við
1152,fragen::V,so'ramoq,spyrja
1153,bitten::V,iltimos qilmoq,biðja
1154,erzählen::V,aytib bermoq,segja frá
1155,mitteilen::V,bildirmoq,tilkynna
1156,nennen::V,atamoq,nefna
1157,rufen::V,chaqirmoq,kalla
1158,prahlen::V,gerdaymoq,gorta
1159,übersetzen::V,tarjima qilmoq,þýða
1160,denken::V,o'ylamoq,hugsa
1161,glauben::V,ishonmoq,trúa
1162,bemerken::V,payqamoq,taka eftir
1163,erkennen::V,tanimoq,þekkja
1164,begreifen::V,tushunmoq,skilja
1165,verstehen::V,anglamoq,skilja
1166,lernen::V,o'qimoq,læra
1167,wissen::V,bilmoq,vita
1168,sich erinnern an::V,äsni tanimoq,minnast
1169,vergessen::V,unutmoq,gleyma
1170,messen::V,o'lchamoq,mæla
1171,zählen::V,raqamlamoq,telja
1172,rechnen::V,cho'tlamoq,reikna
1173,lesen::V,o'qimoq,lesa
1174,malen::V,rasm solmoq,mála
1175,zeichnen::V,chizmoq,teikna
1176,schreiben::V,yozmoq,skrifa
1177,besitzen::V,ägalamoq,hafa
1178,kaufen::V,olmoq,kaupa
1179,verkaufen::V,sotmoq,selja
1180,bezahlen::V,to'lamoq,borga
1181,zahlen::V,to'lamoq,borga
1182,beherrschen::V,ägalamoq,hafa á valdi sínu
1183,ertragen::V,chidamoq,þola
