,Concept_ID,el,hi
693,Tuch::N,πανί,वस्त्र
694,Tuch::N,μαντήλι,रूमाल
695,Tuch::N,μαντήλι,वस्त्र
696,Handtuch::N,πετσέτα,अँगोछा
697,Kraft::N,δύναμη,ज़ोर
698,Kraft::N,δύναμη,शक्ति
699,Stärke::N,ισχύς,बल
700,Stärke::N,ισχύς,ताक़त
701,Stärke::N,δύναμη,बल
702,Stärke::N,δύναμη,ताक़त
703,Gesundheit::N,υγεία,स्वास्थ्य
704,Gesundheit::N,υγεία,तंदुरुस्ती
705,Krankheit::N,αρρώστια,रोग
706,Krankheit::N,αρρώστια,बीमारी
707,Schmerz::N,πόνος,दर्द
708,Schmerz::N,πόνος,पीड़ा
709,Wunde::N,πληγή,घाव
710,Wunde::N,πληγή,ज़ख़्म
711,Fieber::N,πυρετός,ज्वर
712,Fieber::N,πυρετός,बुख़ार
713,Arznei::N,φάρμακο,दवा
714,Arznei::N,φάρμακο,औषाधि
715,Brücke::N,γέφυρα,पुल
716,Brücke::N,γέφυρα,सेतु
717,Brunnen::N,πηγάδι,कुआँ
718,Weide::N,βοσκή,चरागाह
719,Pfad::N,μονοπάτι,पथ
720,Pfad::N,μονοπάτι,पगडंडी
721,Weg::N,δρόμος,मार्ग
722,Straße::N,οδός,राह
723,Straße::N,οδός,रास्ता
724,Straße::N,δρόμος,राह
725,Straße::N,δρόμος,रास्ता
726,Dorf::N,χωριό,गाँव
727,Dorf::N,χωριό,ग्राम
728,Stadt::N,πόλη,शहर
729,Brief::N,γράμμα,ख़त
730,Brief::N,γράμμα,पत्र
731,Brief::N,γράμμα,चिट्ठी
732,Brief::N,επιστολή,ख़त
733,Brief::N,επιστολή,पत्र
734,Brief::N,επιστολή,चिट्ठी
735,Buch::N,βιβλίο,किताब
736,Buch::N,βιβλίο,पुस्तक
737,Buchstabe::N,γράμμα,अक्षर
738,Zeitung::N,εφημερίδα,अख़बार
739,Zeitung::N,εφημερίδα,समाचार-पत्र
740,Leben::N,ζωή,जीवन
741,Leben::N,ζωή,ज़िंदगी
742,Leben::N,βίος,जीवन
743,Leben::N,βίος,ज़िंदगी
744,Tod::N,θάνατος,मौत
745,Tod::N,θάνατος,मृत्यु
746,Grab::N,τάφος,क़ब्र
747,Kirche::N,εκκλησία,चर्च
748,Kirche::N,εκκλησία,गिरजा
749,Sünde::N,αμαρτία,पाप
750,Sünde::N,αμαρτία,गुनाह
751,Gott::N,θεός,देव
752,Gott::N,θεός,ईश्वर
753,Arbeiter::N,εργάτης,मज़दूर
754,Chef::N,προϊστάμενος,अध्यक्ष
755,Meister::N,μάστορας,शिल्पज्ञ
756,Meister::N,αρχιτεχνίτης,शिल्पज्ञ
757,Arzt::N,γιατρός,वैद्य
758,Arzt::N,γιατρός,डॉक्टर
759,Arzt::N,γιατρός,चिकित्सक
760,Lehrer::N,δάσκαλος,शिक्षक
761,Lehrer::N,δάσκαλος,अध्यापक
762,Geld::N,λεφτά,धन
763,Geld::N,λεφτά,पैसा
764,Geld::N,χρήματα,धन
765,Geld::N,χρήματα,पैसा
766,Geschäft::N,συναλλαγή,सौदा
767,Geschäft::N,συναλλαγή,व्यापार
768,Laden::N,μαγαζί,दुकान
769,Laden::N,κατάστημα,दुकान
770,Preis::N,τιμή,दाम
771,Preis::N,τιμή,मूल्य
772,Ware::N,εμπόρευμα,माल
773,Ware::N,εμπόρευμα,पण्य
774,Nutzen::N,όφελος,लाभ
775,Nutzen::N,όφελος,फ़ायदा
776,Reichtum::N,πλούτος,धन
777,Reichtum::N,πλούτος,दौलत
778,Welt::N,κόσμος,विश्व
779,Welt::N,κόσμος,दुनिया
780,Land::N,χώρα,देश
781,Land::N,χώρα,मुल्क
782,Staat::N,κράτος,राज्य
783,Staat::N,κράτος,राष्ट्र
784,Staat::N,πολιτεία,राज्य
785,Staat::N,πολιτεία,राष्ट्र
786,König::N,βασιλιάς,राजा
787,König::N,βασιλιάς,बादशाह
788,Macht::N,εξουσία,शासन
789,Macht::N,εξουσία,सत्ता
790,Grenze::N,σύνορα,सरहद
791,Krieg::N,πόλεμος,जंग
792,Krieg::N,πόλεμος,युद्ध
793,Feind::N,εχθρός,शत्रु
794,Feind::N,εχθρός,दुश्मन
795,Gewalt::N,βία,हिंसा
796,Kampf::N,αγώνας,लड़ाई
797,Kampf::N,αγώνας,संघर्ष
798,Bogen[Waffe]::N,τόξο,कमान
799,Pfeil::N,σαΐτα,बान
800,Gewehr::N,τουφέκι,बंदूक़
801,Fehler::N,λάθος,भूल
802,Fehler::N,λάθος,ग़लती
803,Fehler::N,σφάλμα,भूल
804,Fehler::N,σφάλμα,ग़लती
805,Lüge::N,ψέμα,झूठ
806,Lüge::N,ψέμα,असत्य
807,Lüge::N,ψεύδος,झूठ
808,Lüge::N,ψεύδος,असत्य
809,Schaden::N,ζημία,हानि
810,Schaden::N,ζημία,नुक़सान
811,Unglück::N,δυστυχία,मुसीबत
812,Unglück::N,δυστυχία,विपात्ति
813,Schuld::N,ενοχή,दोष
814,Schuld::N,ενοχή,क़सूर
815,Schuld::N,φταίξιμο,दोष
816,Schuld::N,φταίξιμο,क़सूर
817,Alter::N,ηλικία,आयु
818,Alter::N,ηλικία,उम्र
819,Schluss::N,τέλος,अंत
820,Schluss::N,τέλος,समाप्ति
821,Zeit::N,χρόνος,काल
822,Zeit::N,χρόνος,वक़्त
823,Tag::N,μέρα,दिन
824,Tag::N,μέρα,रोज़
825,Tag::N,ημέρα,दिन
826,Tag::N,ημέρα,रोज़
827,Morgen::N,πρωί,सुबह
828,Mittag::N,μεσημέρι,दोपहर
829,Mittag::N,μεσημέρι,मध्याह्न
830,Abend::N,βράδυ,शाम
831,Abend::N,βράδυ,संध्या
832,Nacht::N,νύχτα,रात
833,Nacht::N,νύχτα,रात्रि
834,Woche::N,εβδομάδα,हफ़्ता
835,Monat::N,μήνας,मास
836,Monat::N,μήνας,महीना
837,Jahr::N,έτος,बरस
838,Jahr::N,έτος,वर्ष
839,Jahr::N,χρόνος,बरस
840,Jahr::N,χρόνος,वर्ष
841,Frühling::N,άνοιξη,वसंत
842,Sommer::N,καλοκαίρι,गरमी
843,Sommer::N,καλοκαίρι,ग्रीष्म
844,Herbst::N,φθινόπωρο,शरत्
845,Herbst::N,φθινόπωρο,पतझड़
846,Winter::N,χειμώνας,जाड़ा
847,Winter::N,χειμώνας,सर्दियाँ
848,Januar::N,Ιανουάριος,जनवरी
849,Februar::N,Φεβρουάριος,फ़रवरी
850,März::N,Μάρτιος,मार्च
851,April::N,Απρίλιος,अप्रैल
852,Mai::N,Μάιος,मई
853,Juni::N,Ιούνιος,जून
854,Juli::N,Ιούλιος,जुलाई
855,August::N,Αύγουστος,अगस्त
856,September::N,Σεπτέμβριος,सितंबर
857,Oktober::N,Οκτώβριος,अक्तूबर
858,November::N,Νοέμβριος,नवंबर
859,Dezember::N,Δεκέμβριος,दिसंबर
860,Montag::N,Δευτέρα,पीर
861,Montag::N,Δευτέρα,सोमवार
862,Dienstag::N,Τρίτη,मंगलवार
863,Mittwoch::N,Τετάρτη,बुधवार
864,Donnerstag::N,Πέμπτη,गुरुवार
865,Donnerstag::N,Πέμπτη,बृहस्पतिवार
866,Freitag::N,Παρασκευή,शुक्रवार
867,Samstag::N,Σάββατο,सनीचर
868,Samstag::N,Σάββατο,शनिवार
869,Sonntag::N,Κυριακή,इतवार
870,Sonntag::N,Κυριακή,रविवार
871,groß::A,μεγάλος,बड़ा
872,klein::A,μικρός,कम
873,klein::A,μικρός,छोटा
874,lang::A,μακρύς,लंबा
875,lang::A,μακρύς,दीर्घ
876,kurz::A,κοντός,लधु
877,kurz::A,κοντός,छोटा
878,breit::A,φαρδύς,चौड़ा
879,schmal::A,στενός,तंग
880,schmal::A,στενός,सँकरा
881,dicht::A,πυκνός,सघन
882,dick[Gegenstand]::A,παχύς,मोटा
883,dick[Gegenstand]::A,χοντρός,मोटा
884,dünn::A,ψιλός,महीन
885,dünn::A,ψιλός,बारीक
886,dünn::A,λεπτός,महीन
887,dünn::A,λεπτός,बारीक
888,fein::A,ψιλός,कोमल
889,fein::A,ψιλός,सूक्ष्म
890,fest::A,στερεός,दृढ़
891,fest::A,στερεός,मज़बूत
892,flach::A,επίπεδος,चपटा
893,glatt::A,λείος,चौरस
894,glatt::A,λείος,चिकना
895,glatt::A,ομαλός,चौरस
896,glatt::A,ομαλός,चिकना
897,hart::A,σκληρός,कठोर
898,hart::A,σκληρός,सख़्त
899,weich::A,μαλακός,नरम
900,weich::A,μαλακός,मुलायम
901,rund::A,στρογγυλός,गोल
902,rund::A,στρογγυλός,वर्तुल
903,spitz::A,μυτερός,नुकीला
904,scharf::A,κοφτερός,पैना
905,stumpf::A,αμβλύς,भोथरा
906,schwer::A,βαρύς,भारी
907,schwer::A,βαρύς,वज़नी
908,schön::A,ωραίος,सुंदर
909,schön::A,όμορφος,सुंदर
910,heiß::A,ζεστός,उष्ण
911,warm::A,θερμός,गरम
912,kalt::A,κρύος,सर्द
913,kalt::A,ψυχρός,सर्द
914,kühl::A,δροσερός,ठंडा
915,frisch::A,νωπός,तर
916,frisch::A,νωπός,ताज़ा
917,frisch::A,φρέσκος,तर
918,frisch::A,φρέσκος,ताज़ा
919,feucht::A,υγρός,नम
920,feucht::A,υγρός,भीगा
921,nass::A,βρεγμένος,गीला
922,trocken::A,ξηρός,सूखा
923,trocken::A,ξηρός,ख़ुश्क
924,trocken::A,στεγνός,सूखा
925,trocken::A,στεγνός,ख़ुश्क
926,voll::A,γεμάτος,भरा
927,voll::A,γεμάτος,पूरा
928,leer::A,άδειος,ख़ाली
929,offen::A,ανοιχτός,खुला
930,geschlossen::A,κλειστός,बंद
931,sauber::A,καθαρός,साफ़
932,sauber::A,καθαρός,सुथरा
933,schmutzig::A,βρώμικος,गंदा
934,schmutzig::A,λερωμένος,गंदा
935,roh::A,ωμός,कच्चा
936,reif::A,ώριμος,पक्व
937,reif::A,ώριμος,पक्का
938,lecker::A,νόστιμος,मज़ेदार
939,lecker::A,νόστιμος,स्वादिष्ट
940,süß::A,γλυκός,मीठा
941,bitter::A,πικρός,कटु
942,bitter::A,πικρός,कड़वा
943,sauer::A,ξινός,खट्टा
944,hell::A,φωτεινός,रोशन
945,dunkel::A,σκοτεινός,अँधेरा
946,schwarz::A,μαύρος,काला
947,schwarz::A,μαύρος,स्याह
948,schwarz::A,μελανός,काला
949,schwarz::A,μελανός,स्याह
950,weiß::A,άσπρος,सफ़ेद
951,rot::A,κόκκινος,लाल
952,rot::A,κόκκινος,सुर्ख़
953,gelb::A,κίτρινος,पीला
954,gelb::A,κίτρινος,ज़र्द
955,blau::A,μπλε,नीला
956,blau::A,μπλε,आसमानी
957,blau::A,γαλανός,नीला
958,blau::A,γαλανός,आसमानी
959,grün::A,πράσινος,हरा
960,grau::A,γκρίζος,धूसर
961,bunt::A,ποικιλόχρωπος,रंगीन
962,bunt::A,ποικιλόχρωπος,बहुरंगा
963,billig::A,φτηνός,सस्ता
964,teuer::A,ακριβός,महँगा
965,wertvoll::A,πολύτιμος,क़ीमती
966,wertvoll::A,πολύτιμος,मूल्यवान्
967,blind::A,τυφλός,अंधा
968,taub::A,κουφός,बहरा
969,kräftig::A,δυνατός,ताक़तवर
970,kräftig::A,δυνατός,शक्तिशाली
971,stark::A,γερός,प्रबल
972,stark::A,γερός,बलवान्
973,schwach::A,αδύνατος,कमज़ोर
974,fett::A,παχύς,मोटा
975,fett::A,παχύς,मांसल
976,schlank::A,λεπτός,पतला
977,schlank::A,λεπτός,छरहरा
978,schlank::A,λυγερός,पतला
979,schlank::A,λυγερός,छरहरा
980,hübsch::A,όμορφος,सुंदर
981,hübsch::A,όμορφος,ख़ूबसूरत
982,hübsch::A,χαριτωμένος,सुंदर
983,hübsch::A,χαριτωμένος,ख़ूबसूरत
984,böse::A,κακός,पापी
985,böse::A,κακός,दुष्ट
986,dumm::A,κουτός,मूर्ख
987,dumm::A,κουτός,बुद्धू
988,dumm::A,ανόητος,मूर्ख
989,dumm::A,ανόητος,बुद्धू
990,faul::A,τεμπέλης,आलसी
991,faul::A,τεμπέλης,सुस्त
992,fleißig::A,εργατικός,मेहनती
993,fleißig::A,εργατικός,परिश्रमी
994,geizig::A,τσιγγούνης,कृपण
995,geizig::A,τσιγγούνης,कंजूस
996,klug::A,έξυπνος,समझदार
997,klug::A,έξυπνος,होशियार
998,klug::A,έξυπνος,अक़्लमंद
999,geschickt::A,επιδέξιος,किशल
1000,lieb::A,φίλος,प्रिय
1001,lieb::A,φίλος,प्यारा
1002,lieb::A,αγαπητός,प्रिय
1003,lieb::A,αγαπητός,प्यारा
1004,lustig::A,εύθυμος,हँसमुख
1005,lustig::A,εύθυμος,ख़ुशदिल
1006,lustig::A,χαρούμενος,हँसमुख
1007,lustig::A,χαρούμενος,ख़ुशदिल
1008,sanft::A,ήπιος,नम्र
1009,hungrig::A,πεινασμένος,भूखा
1010,krank::A,άρρωστος,बीमार
1011,krank::A,άρρωστος,अस्वस्थ
1012,nackt::A,γυμνός,नग्न
1013,traurig::A,λυπημένος,उदास
1014,traurig::A,λυπημένος,रंजीदा
1015,lebendig::A,ζωντανός,जीता
1016,lebendig::A,ζωντανός,ज़िंदा
1017,gut::A,καλός,अच्छा
1018,schlecht::A,κακός,बुरा
1019,schlecht::A,κακός,ख़राब
1020,richtig::A,σωστός,ठीक
1021,schlimm::A,άσχημος,बुरा
1022,schlimm::A,άσχημος,अप्रिय
1023,wahr::A,αληθής,सच
1024,wahr::A,αληθινός,सच
1025,alt::A,παλιός,पुराना
1026,neu::A,νέος,नया
1027,neu::A,καινούργιος,नया
1028,ehemalig::A,παλιός,भूतपूर्व
1029,alt[Lebewesen]::A,γέρος,बूढ़ा
1030,alt[Lebewesen]::A,γέρος,वृद्ध
1031,jung::A,νέος,जवान
1032,arm::A,φτωχός,ग़रीब
1033,reich::A,πλούσιος,धनी
1034,reich::A,πλούσιος,अमीर
1035,bekannt::A,γνωστός,मालूम
1036,berühmt::A,περίφημος,मशहूर
1037,berühmt::A,περίφημος,प्रसिद्ध
1038,berühmt::A,ξακουσμένος,मशहूर
1039,berühmt::A,ξακουσμένος,प्रसिद्ध
1040,fremd::A,ξένος,विदेशी
1041,fremd::A,ξένος,अपरिचित
1042,verschieden::A,διαφορετικός,अलग
1043,verschieden::A,διαφορετικός,भिन्न
1044,nah::A,κοντινός,नज़दीकी
1045,fern::A,μακριά,दूर
1046,fern::A,μακριά,दूरस्थ
1047,linker::A,αριστερός,बायाँ
1048,rechter::A,δεξιός,दायाँ
1049,rechter::A,δεξιός,दाहिना
1050,anderer::A,άλλος,अन्य
1051,anderer::A,άλλος,दूसरा
1052,erster::A,πρώτος,पहला
1053,erster::A,πρώτος,प्रथम
1054,zweiter::A,δεύτερος,दूसरा
1055,zweiter::A,δεύτερος,द्वितीय
1056,dritter::A,τρίτος,तीसरा
1057,letzter::A,τελευταίος,अंतिम
1058,letzter::A,τελευταίος,आख़िरी
1059,allein::ADV,μόνος,तनहा
1060,allein::ADV,μόνος,अकेले
1061,auf einmal::ADV,εφάπαξ,वक़्त में
1062,zusammen::ADV,μαζί,एक साथ
1063,zusammen::ADV,μαζί,साथ साथ
1064,lange::ADV,πολύν καιρό,देर तक
1065,plötzlich::ADV,έξαφνα,सहसा
1066,plötzlich::ADV,έξαφνα,अचानक
1067,sofort::ADV,αμέσως,तुरंत
1068,später::ADV,αργότερα,बाद को
1069,später::ADV,αργότερα,बाद में
1070,jetzt::ADV,τώρα,अब
1071,jetzt::ADV,τώρα,अभी
1072,heute::ADV,σήμερα,आज
1073,morgen::ADV,αύριο,कल
1074,bald::ADV,σε λίγο,जल्दी
1075,bald::ADV,εντός ολίγου,जल्दी
1076,dann::ADV,ύστερα,तब
1077,gestern::ADV,χτες,कल
1078,einst::ADV,ποτέ,एक दिन
1079,einst::ADV,ποτέ,पहले कभी
1080,einst::ADV,άλλοτε,एक दिन
1081,einst::ADV,άλλοτε,पहले कभी
1082,damals::ADV,τότε,उस समय
1083,damals::ADV,τότε,उन दिनों
1084,danach::ADV,μετά,इसके बाद
1085,danach::ADV,μετά,इसके पश्चात्
1086,danach::ADV,ύστερα,इसके बाद
1087,danach::ADV,ύστερα,इसके पश्चात्
1088,vorher::ADV,πριν,पहले
1089,vorher::ADV,πριν,पेशतर
1090,vorher::ADV,προηγουμένως,पहले
1091,vorher::ADV,προηγουμένως,पेशतर
1092,zuerst::ADV,πρώτα,पहले
1093,einmal::ADV,μία φορά,एक बार
1094,einmal::ADV,μία φορά,एक दफ़ा
1095,manchmal::ADV,κάποτε,कभी कभी
1096,oft::ADV,συχνά,अक्सर
1097,oft::ADV,πολλές φορές,अक्सर
1098,immer::ADV,πάντα,सदा
1099,immer::ADV,πάντα,हमेशा
1100,immer::ADV,πάντοτε,सदा
1101,immer::ADV,πάντοτε,हमेशा
1102,niemals::ADV,ποτέ,कभी नहीं
1103,niemals::ADV,ποτέ,कदापि नहीं
1104,hier::ADV,εδώ,इधर
1105,hier::ADV,εδώ,यहाँ
1106,hierhin::ADV,εδώ,इधर को
1107,hierhin::ADV,εδώ,यहाँ को
1108,von hier::ADV,από δω,यहाँ से
1109,dort::ADV,εκεί,उधर
1110,dort::ADV,εκεί,वहाँ
1111,dorthin::ADV,προς τα κει,उधर को
1112,dorthin::ADV,προς τα κει,वहाँ को
1113,geradeaus::ADV,κατευθείαν,सीधे
1114,vorwärts::ADV,εμπρός,आगे
1115,vorwärts::ADV,εμπρός,आगे को
1116,rückwärts::ADV,πίσω,पीछे को
1117,zurück::ADV,πίσω,वापस
1118,unten::ADV,κάτω,नीचे
1119,hinab::ADV,προς τα κάτω,नीचे को
1120,oben::ADV,πάνω,ऊपर
1121,oben::ADV,επάνω,ऊपर
1122,hinauf::ADV,προς τα πάνω,ऊपर को
1123,überall::ADV,παντού,हर जगह
1124,überall::ADV,παντού,हर स्थान
1125,nicht::ADV,δεν,न
1126,nicht::ADV,δεν,नहीं
1127,ein wenig::ADV,λιγάκι,कुछ
1128,ein wenig::ADV,λιγάκι,ज़रा
1129,ein wenig::ADV,λιγάκι,थोड़ा
1130,kaum::ADV,μόλις,लगभग नहीं
1131,kaum::ADV,μόλις,बराबर नहीं
1132,sehr::ADV,πολύ,बहुत
1133,so::ADV,έτσι,ऐसा
1134,noch::ADV,ακόμα,अभी तक
1135,nur::ADV,μόνο,केवल
1136,nur::ADV,μόνο,सिर्फ़
1137,schon::ADV,ήδη,चुकना
1138,schon::ADV,κιόλας,चुकना
1139,wieder::ADV,ξανά,फिर
1140,wieder::ADV,ξανά,दुबारा
1141,vergebens::ADV,μάταια,व्यर्थ
1142,vor::PRP,μπροστά σε,के आगे
1143,vor::PRP,μπροστά σε,के सामने
1144,vor::PRP,μπροστά από,के आगे
1145,vor::PRP,μπροστά από,के सामने
1146,hinter::PRP,πίσω από ,के पीछे
1147,unter::PRP,υπό,के तले
1148,unter::PRP,υπό,के नीचे
1149,unter::PRP,κάτω από,के तले
1150,unter::PRP,κάτω από,के नीचे
1151,durch::PRP,διά,के पार
1152,durch::PRP,διά μέσου,के पार
1153,neben::PRP,δίπλα σε,के पास
1154,neben::PRP,δίπλα σε,की बग़ल में
1155,zwischen::PRP,μεταξύ,के बीच
1156,zwischen::PRP,ανάμεσα σε,के बीच
1157,wegen::PRP,για,के कारण
1158,wegen::PRP,για,की वजह से
1159,wegen::PRP,λόγω,के कारण
1160,wegen::PRP,λόγω,की वजह से
1161,dies::PRN,αυτό,यह
1162,das::PRN,το,वह
1163,alles::PRN,όλα,सब
1164,alles::PRN,όλα,सब कुछ
1165,ich::PRN,εγώ,मैं
1166,du::PRN,σύ,तू
1167,du::PRN,εσύ,तू
1168,er::PRN,αυτός,यह
1169,wir::PRN,εμείς,हम
1170,ihr::PRN,εσείς,तुम
1171,sie::PRN,αυτοί,ये
1172,was::FPRN,τι,क्या
1173,wer::FPRN,ποιος,कौन
1174,wo::FADV,πού,किधर
1175,wohin::FADV,πού,किधर
1176,wohin::FADV,για πού,किधर
1177,wie::FADV,πώς,कैसे
1178,warum::FADV,γιατί,क्यों
1179,wieviel::FNUM,πόσος,कितना
1180,eins::NUM,ένα,एक
1181,zwei::NUM,δύο,दो
1182,drei::NUM,τρία,तीन
1183,drei::NUM,τρεις,तीन
1184,vier::NUM,τέσσερα,चार
1185,vier::NUM,τέσσερις,चार
1186,fünf::NUM,πέντε,पाँच
1187,sechs::NUM,έξι,छह
1188,sieben::NUM,εφτά,सात
1189,acht::NUM,οχτώ,आठ
1190,neun::NUM,εννιά,नौ
1191,zehn::NUM,δέκα,दस
1192,elf::NUM,έντεκα,ग्यारह
1193,zwölf::NUM,δώδεκα,बारह
1194,zwanzig::NUM,είκοσι,बीस
1195,dreißig::NUM,τριάντα,तीस
1196,vierzig::NUM,σαράντα,चालीस
1197,fünfzig::NUM,πενήντα,पचास
1198,sechzig::NUM,εξήντα,साठ
1199,siebzig::NUM,εβδομήντα,सत्तर
1200,achtzig::NUM,ογδόντα,अस्सी
1201,neunzig::NUM,ενενήντα,नव्वे
1202,hundert::NUM,εκατό,सौ
1203,tausend::NUM,χίλιοι,हज़ार
1204,und::CNJ,και,और
1205,oder::CNJ,ή,या
1206,stehen::V,στέκομαι,खड़ा होना
1207,stehen::V,είμαι όρθιος,खड़ा होना
1208,sitzen::V,κάθομαι,बैठना
1209,liegen::V,είμαι ξαπλωμένος,लेटना
1210,hängen::V,κρέμομαι,लटकना
1211,werden::V,γίνομαι,बनना
1212,passieren::V,συμβαίνω,होना
1213,beginnen::V,αρχίζω,आरंभ होना
1214,beginnen::V,αρχίζω,प्रारंभ होना
1215,enden::V,τελειώνω,अंत होना
1216,enden::V,τελειώνω,ख़तम होना
1217,wechseln::V,αλλάζω,बदलना
1218,aufgehen[Sonne]::V,βγαίνω,चढ़ना
1219,aufgehen[Sonne]::V,βγαίνω,उदित होना
1220,aufgehen[Sonne]::V,ανατέλλω,चढ़ना
1221,aufgehen[Sonne]::V,ανατέλλω,उदित होना
1222,untergehen[Sonne]::V,δύω,अस्त हो जाना
1223,untergehen[Sonne]::V,βασιλεύω,अस्त हो जाना
1224,scheinen[Sonne]::V,λάμπω,रोशनी देना
1225,donnern::V,βροντώ,गरजना
1226,wehen::V,φυσώ,चलना
1227,strömen::V,ρέω,बहना
1228,strömen::V,ρέω,प्रवाहित होना
1229,strömen::V,τρέχω,बहना
1230,strömen::V,τρέχω,प्रवाहित होना
1231,fließen::V,ρέω,बहना
1232,fließen::V,ρέω,प्रवाहित होना
1233,sich drehen::V,γυρίζω,घूमना
1234,sich drehen::V,στρέφομαι,घूमना
1235,schwanken::V,ταλαντεύομαι,हिलना
1236,schwingen::V,αιωρούμαι,हिलना
1237,schwingen::V,ταλαντεύομαι,हिलना
1238,fallen::V,πέφτω,गिरना
1239,brennen::V,καίω,जलना
1240,rauchen::V,καπνίζω,धुआँ उड़ाना
1241,regnen::V,βρέχω,बरसना
1242,gefrieren::V,παγώνω,जमना
1243,tauen::V,λειώνω,गलना
1244,tauen::V,λειώνω,पिघलना
1245,schmelzen::V,λειώνω,गलना
1246,schmelzen::V,λειώνω,पिघलना
1247,trocknen::V,στεγνώνω,सूखना
1248,sieden::V,βράζω,उबलना
1249,faulen::V,σαπίζω,गलना
1250,faulen::V,σαπίζω,सड़ना
1251,verfaulen::V,σαπίζω,गलना
1252,verfaulen::V,σαπίζω,सड़ना
1253,reißen::V,σχίζω,फटना
1254,versinken::V,βουλιάζω,डूबना
1255,versinken::V,βυθίζομαι,डूबना
1256,vergehen::V,περνώ,बीतना
1257,vergehen::V,περνώ,गुज़रना
1258,erscheinen::V,εμφανίζομαι,दिखाई देना
1259,verschwinden::V,χάνομαι,ग़ायब होना
1260,verschwinden::V,εξαφανίζομαι,ग़ायब होना
1261,sinken::V,κατεβαίνω,घटना
1262,sinken::V,κατεβαίνω,उतरना
1263,abnehmen::V,μειώνομαι ,घटना
1264,zunehmen::V,αυξάνω,बढ़ना
1265,zunehmen::V,μεγαλώνω,बढ़ना
1266,steigen::V,ανεβαίνω,बढ़ना
1267,wachsen::V,μεγαλώνω,उगना
1268,glänzen::V,γυαλίζω,चमकना
1269,funkeln::V,αστράφτω,जगमगाना
1270,funkeln::V,αστράφτω,टिमटिमाना
1271,funkeln::V,σπιθοβολώ,जगमगाना
1272,funkeln::V,σπιθοβολώ,टिमटिमाना
1273,lärmen::V,θορυβώ,शोर मचाना
1274,läuten::V,χτυπώ ,बजना
1275,klingeln::V,κουδουνίζω,बजना
1276,klirren::V,κουδουνίζω,झनझनाना
1277,brausen::V,βουΐζω,साँय-साँय करना
1278,rauschen::V,βουΐζω,सरसराना
1279,klingen::V,ηχώ,बजना
1280,bellen::V,γαυγίζω,भौंकना
1281,heulen::V,ουρλιάζω,गुर्राना
1282,blasen::V,φυσώ,फूँकना
1283,pfeifen::V,σφυρίζω,सीटी देना
1284,schreien::V,κραυγάζω,चिल्लाना
1285,stöhnen::V,βογγώ,कराहना
1286,stöhnen::V,βογγώ,आहें भरना
1287,zittern::V,τρέμω,काँपना
1288,leben::V,ζω,जीना
1289,geboren werden::V,γεννιέμαι,पैदा होना
1290,atmen::V,αναπνέω,साँस लेना
1291,trinken::V,πίνω,पीना
1292,essen::V,τρώω,खाना
1293,schlucken::V,καταπίνω,निगलना
1294,müde werden::V,κουράζομαι,थकना
1295,müde werden::V,κουράζομαι,उकताना
1296,einschlafen::V,αποκοιμιέμαι,सो जाना
1297,schlafen::V,κοιμάμαι,सोना
1298,aufwachen::V,ξυπνώ,जागना
1299,aufstehen::V,σηκώνομαι,उठना
1300,sich erholen::V,ξεκουράζομαι,सुस्ताना
1301,sich erholen::V,ξεκουράζομαι,आराम करना
1302,krank werden::V,αρρωσταίνω,बीमार पड़ना
1303,krank sein::V,ασθενώ,बीमार होना
1304,schmerzen::V,πονώ,दुखना
1305,schmerzen::V,πονώ,दर्द करना
1306,husten::V,βήχω,खाँसना
1307,genesen::V,θεραπεύομαι,ठीक हो जाना
1308,genesen::V,θεραπεύομαι,स्वस्थ हो जाना
1309,sterben::V,πεθαίνω,मरना
1310,umkommen::V,πεθαίνω,मरना
1311,sich bewegen::V,κουνιέμαι,चलना
1312,sich bewegen::V,κουνιέμαι,हिलना
1313,sich rühren::V,σαλεύω,हिलना
1314,sich erheben::V,επαναστατώ,उठना
1315,sich setzen::V,κάθομαι,बैठना
1316,hinfallen::V,πέφτω κάτω,गिरना
1317,laufen::V,τρέχω,चलना
1318,schreiten::V,βαδίζω,क़दम जाना
1319,spazierengehen::V,κάνω βόλτα,सैर करना
1320,spazierengehen::V,πηγαίνω περίπατο,सैर करना
1321,eilen::V,σπεύδω,तेज़ी से जाना
1322,eilen::V,σπεύδω,शीघ्रता से चलना
1323,sich beeilen::V,βιάζομαι,जल्दी करना
1324,sich beeilen::V,βιάζομαι,शीघ्रता करना
1325,sausen::V,τρέχω γρήγορα,बड़ी तेज़ी से चलना
1326,rennen::V,τρέχω,भागना
1327,rennen::V,τρέχω,दौड़ना
1328,springen::V,πηδώ,उछलना
1329,klettern::V,σκαρφαλώνω,चढ़ना
1330,schaukeln::V,κουνιέμαι,झूलना
1331,kriechen::V,έρπω,रेंगना
1332,kriechen::V,σέρνομαι,रेंगना
1333,schwimmen::V,κολυμπώ,तैरना
1334,tauchen::V,βουτώ,डूबना
1335,rudern::V,κωπηλατώ,खेना
1336,rudern::V,κωπηλατώ,चप्पू चलाना
1337,fahren::V,πηγαίνω,चलना
1338,fahren::V,πηγαίνω,यात्रा करना
1339,fliegen::V,πετώ,उड़ना
1340,gehen::V,βαδίζω,जाना
1341,gehen::V,πηγαίνω,जाना
1342,weggehen::V,φεύγω,चला जाना
