,Concept_ID,ka,ba
692,lebendig::A,ცოცხალი,тере
693,lebendig::A,ცოცხალი,йәнле
694,gut::A,კარგი,яҡшы
695,schlecht::A,უხეირო,хөрт
696,schlecht::A,უხეირო,алама
697,richtig::A,ნამდვილი,дөрөҫ
698,schlimm::A,ცუდი,хөрт
699,schlimm::A,ცუდი,алама
700,wahr::A,სწორი,дөрөҫ
701,wahr::A,ჭეშმარიტი,дөрөҫ
702,alt::A,ძველი,иҫке
703,alt::A,ძველი,боронғо
704,neu::A,ახალი,яңы
705,ehemalig::A,ყოფილი,элекке
706,alt[Lebewesen]::A,ბებერი,ҡарт
707,jung::A,ნორჩი,йәш
708,jung::A,ახალგაზრდა,йәш
709,arm::A,ღარიბი,фәҡир
710,reich::A,მდიდარი,бай
711,bekannt::A,ცნობილი,таныш
712,berühmt::A,გამოჩენილი,атаҡлы
713,berühmt::A,გამოჩენილი,данлыҡлы
714,fremd::A,უცხო,ят
715,fremd::A,უცხო,сит
716,fremd::A,გარეშე,ят
717,fremd::A,გარეშე,сит
718,verschieden::A,სხვაგვარი,төрлө
719,nah::A,ახლო,яҡын
720,fern::A,შორი,алыҫ
721,fern::A,შორი,йыраҡ
722,fern::A,შორეული,алыҫ
723,fern::A,შორეული,йыраҡ
724,linker::A,მარცხენა,һул
725,rechter::A,მარჯვენა,уң
726,anderer::A,სხვა,бутән
727,erster::A,პირველი,тәүге
728,zweiter::A,მეორე,икенсе
729,dritter::A,მესამე,өсөнсө
730,letzter::A,ბოლო,һуңғы
731,letzter::A,უკანასკნელი,һуңғы
732,allein::ADV,მარტო,бер үҙе
733,allein::ADV,მარტო,яңғыҙ
734,auf einmal::ADV,ერთდროულად,бер юлы
735,zusammen::ADV,ერთად,бергә
736,lange::ADV,დიდხანს,оҙаҡ
737,plötzlich::ADV,მოულოდნელად,ҡапыл
738,sofort::ADV,ახლავე,шунда уҡ
739,später::ADV,მოგვიანებით,һуңыраҡ
740,jetzt::ADV,ახლა,хәҙер
741,heute::ADV,დღეს,бөгөн
742,morgen::ADV,ხვალ,иртәгә
743,bald::ADV,მალე,тиҙҙән
744,dann::ADV,მერე,һуңынан
745,gestern::ADV,გუშინ,кисә
746,einst::ADV,ოდესღაც,ҡасандыр
747,einst::ADV,ოდესღაც,бер баҡыт
748,damals::ADV,მაშინ,ул саҡта
749,danach::ADV,მერმე,һуңынан
750,danach::ADV,შემდეგ,һуңынан
751,vorher::ADV,ადრე,элек
752,vorher::ADV,წინათ,элек
753,zuerst::ADV,ჯერ,башта
754,einmal::ADV,ერთხელ,бер
755,manchmal::ADV,ხან,ҡайһы берҙә
756,manchmal::ADV,ზოგჯერ,ҡайһы берҙә
757,oft::ADV,ხშირად,йыш
758,immer::ADV,მუდამ,һәр ҡасан
759,immer::ADV,ყოველთვის,һәр ҡасан
760,niemals::ADV,არასდროს,бер ҡасан да
761,niemals::ADV,არასდროს,бер ваҡытта ла
762,hier::ADV,აქ,бында
763,hierhin::ADV,აქეთ,бында
764,von hier::ADV,აქედან,бынан
765,von hier::ADV,აქედან,ошонан
766,dort::ADV,იქ,шунда
767,dort::ADV,იქ,тегендә
768,dorthin::ADV,იქით,шунда
769,dorthin::ADV,იქით,тегеләй
770,geradeaus::ADV,პირდაპირ,тура
771,vorwärts::ADV,წინ,алға
772,rückwärts::ADV,უკან,кирегә
773,zurück::ADV,უკანვე,кирегә
774,unten::ADV,დაბლა,түбәндә
775,unten::ADV,ქვევით,түбәндә
776,hinab::ADV,ძირს,түбәнгә
777,oben::ADV,ზემოთ,юғарыла
778,hinauf::ADV,ზევით,юғарыға
779,überall::ADV,ყველგან,бөтә урында
780,nicht::ADV,არ,тугел
781,ein wenig::ADV,ცოტა,аҙ
782,kaum::ADV,ძლივს,көскә
783,kaum::ADV,ძლივს,саҡ-саҡ
784,sehr::ADV,მეტად,ифат
785,sehr::ADV,ძალიან,ифат
786,so::ADV,ისე,шулай
787,noch::ADV,ჯერ,йәнә
788,nur::ADV,მხოლოდ,бары
789,schon::ADV,უკვე,инде
790,wieder::ADV,ისევ,тағы
791,wieder::ADV,კიდევ,тағы
792,vergebens::ADV,ამაოდ,бушҡа
793,vergebens::ADV,ტყუილად,бушҡа
794,vor::PRP,წინ,алдында
795,hinter::PRP,უკან,артында
796,hinter::PRP,მიღმა,артында
797,unter::PRP,ქვეშ,аҫтында
798,unter::PRP,ქვევით,аҫтында
799,durch::PRP,გავლით,үтә
800,neben::PRP,გვერდით,эргәһендә
801,zwischen::PRP,შუა,араһында
802,zwischen::PRP,შორის,араһында
803,wegen::PRP,გამო,өсөн
804,wegen::PRP,გამო,сәбәпле
805,wegen::PRP,შედეგად,өсөн
806,wegen::PRP,შედეგად,сәбәпле
807,dies::PRN,ეს,был
808,dies::PRN,ეს,ошо
809,das::PRN,ეგ,ул
810,alles::PRN,ყველაფერი,бөтә
811,ich::PRN,მე,мин
812,du::PRN,შენ,һин
813,er::PRN,ის,ул
814,er::PRN,იგი,ул
815,wir::PRN,ჩვენ,беҙ
816,ihr::PRN,თქვენ,һеҙ
817,sie::PRN,ისინი,улар
818,was::FPRN,რა,ә
819,was::FPRN,რა,ни
820,was::FPRN,რა,нәмә
821,wer::FPRN,ვინ,ҡем
822,wo::FADV,სად,ҡайҙа
823,wohin::FADV,საით,ҡайҙа
824,wie::FADV,როგორ,инидәй
825,warum::FADV,რაზე,ин өсөн
826,warum::FADV,რატომ,ин өсөн
827,wieviel::FNUM,რამდენი,күпме
828,eins::NUM,ერთი,бер
829,zwei::NUM,ორი,ике
830,zwei::NUM,ორი,икәү
831,drei::NUM,სამი,өс
832,vier::NUM,ოთხი,дүрт
833,fünf::NUM,ხუთი,биш
834,sechs::NUM,ექვსი,алты
835,sieben::NUM,შვიდი,ете
836,acht::NUM,რვა,һигеҙ
837,neun::NUM,ცხრა,туғыҙ
838,zehn::NUM,ათი,ун
839,elf::NUM,თერთმეტი,ун бер
840,zwölf::NUM,თორმეტი,ун ике
841,zwanzig::NUM,ოცი,егерме
842,dreißig::NUM,ოცდაათი,утыҙ
843,vierzig::NUM,ორმოცი,ҡырҡ
844,fünfzig::NUM,ორმოცდაათი,илле
845,sechzig::NUM,სამოცი,алтмыш
846,siebzig::NUM,სამოცდაათი,етмеш
847,achtzig::NUM,ოთხმოცი,һикһән
848,neunzig::NUM,ოთხმოცდაათი,туҡһан
849,hundert::NUM,ასი,йөҙ
850,tausend::NUM,ათასი,мең
851,und::CNJ,და,да
852,oder::CNJ,ან,йәки
853,stehen::V,დგას,тороу
854,sitzen::V,ზის,ултырыу
855,liegen::V,აწევს,ятыу
856,hängen::V,კიდია,аҫылынып тороу
857,werden::V,გახდება,булыу
858,passieren::V,მოხდება,булыу
859,beginnen::V,იწყება,башлау
860,enden::V,გათავდება,бөтөү
861,enden::V,გათავდება,тамамланыү
862,wechseln::V,იცვლება,үҙгәреү
863,aufgehen[Sonne]::V,ამოდის,ҡалҡыу
864,untergehen[Sonne]::V,ჩადის,байыу
865,scheinen[Sonne]::V,ანათებს,яҡтыртып тороу
866,donnern::V,ქუხს,күкрәү
867,wehen::V,ქრის,иҫеү
868,wehen::V,დაუბერავს,иҫеү
869,strömen::V,იღვრება,ташыу
870,fließen::V,დის,ағыу
871,fließen::V,მიედინება,ағыу
872,sich drehen::V,ტრიალებს,әйләнеү
873,schwanken::V,ირხევა,тирбәлеү
874,schwingen::V,ირხევა,бәүетеү
875,fallen::V,დავარდება,йығылыу
876,brennen::V,იწვის,яныу
877,rauchen::V,ბოლავს,төтәү
878,rauchen::V,აბოლებს,төтәү
879,regnen::V,წვიმს,ямғыр яуа
880,gefrieren::V,იყინება,туңыү
881,tauen::V,დნება,иреү
882,schmelzen::V,დნება,иреү
883,trocknen::V,გაშრება,кибеү
884,sieden::V,დუღს,ҡайнау
885,faulen::V,ლპება,сереу
886,verfaulen::V,ლპება,сереу
887,reißen::V,დაიხევა,өҙөү
888,reißen::V,დაიხევა,йыртылыу
889,versinken::V,ეფლობა,батыу
890,versinken::V,ჩაიძირება,батыу
891,vergehen::V,გადის,үтеү
892,erscheinen::V,გამოჩნდება,килеп сығыу
893,verschwinden::V,გააქრება,юғалыу
894,verschwinden::V,დაიკარგება,юғалыу
895,sinken::V,დაიწევს,түбәнәйеү
896,abnehmen::V,შემცირდება,кәметеү
897,zunehmen::V,გასუქდება,артыу
898,steigen::V,მოიმატებს,күтәрелеү
899,wachsen::V,იზრდება,үҫеү
900,wachsen::V,მრავლდება,үҫеү
901,glänzen::V,ბრწყინავს,ялтырау
902,funkeln::V,კაშკაშებს,баҙлау
903,lärmen::V,ხმაურობს,шаулау
904,läuten::V,დარეკავს,ҡағыу
905,klingeln::V,დარეკავს,ҡағыу
906,klingeln::V,დარეკავს,шылтыратыу
907,klirren::V,დააწკარუნებს,шылтыратыу
908,brausen::V,ბობოქრობს,ҡотороноу
909,rauschen::V,შრიალებს,шыптырлау
910,klingen::V,ხმას გამოსცემს,яңғырау
911,bellen::V,უყეფს,өрөү
912,heulen::V,ღმუის,олоу
913,blasen::V,დაუბერავს,өрөү
914,pfeifen::V,უსტვენს,һызғырып ебәреү
915,schreien::V,ყვირის,ҡысҡырыу
916,stöhnen::V,კვნესის,уңғырашыу
917,zittern::V,აძაგძაგებს,ҡалтырау
918,leben::V,ცოცხლობს,йәшәү
919,geboren werden::V,იშვება,тыуыу
920,geboren werden::V,იბადება,тыуыу
921,atmen::V,სუნთქავს,тын алыү
922,trinken::V,სვამს,эсеү
923,trinken::V,დალევს,эсеү
924,essen::V,შეჭამს,ашау
925,schlucken::V,ყლაპავს,йотоу
926,müde werden::V,დაიქანცება,арыу
927,einschlafen::V,დაიძინებს,йоҡлап китеү
928,schlafen::V,სძინავს,йоҡлау
929,aufwachen::V,გაიღვიძებს,уяныу
930,aufstehen::V,ადგება,тороу
931,sich erholen::V,დაისვენებს,ял итеү
932,krank werden::V,ავად გახდება,сирләү
933,krank sein::V,ავადმყოფობს,сирләү
934,schmerzen::V,სტკივა,ауыртыу
935,husten::V,ახველებს,йүтәлләү
936,genesen::V,მორჩება,һауығыу
937,sterben::V,კვდება,үлеү
938,umkommen::V,დაიღუპება,һәләк булыу
939,sich bewegen::V,იძვრის,хәрәкәт итеү
940,sich bewegen::V,მოძრაობს,хәрәкәт итеү
941,sich rühren::V,გაინძრევა,ҡуҙғалыу
942,sich erheben::V,ადგება,тороу
943,sich setzen::V,დაჯდება,ултырыу
944,hinfallen::V,დაეცემა,ҡолау
945,laufen::V,დადის,йөрөү
946,schreiten::V,აბიჯებს,атлау
947,spazierengehen::V,დასეირნობს,ял итеп йороү
948,eilen::V,მიიჩქარის,ашығыу
949,eilen::V,მიიჩქარის,ҡабаланыу
950,sich beeilen::V,აჩქარდება,ашығыу
951,sich beeilen::V,აჩქარდება,ҡабаланыу
952,sausen::V,მიქრის,елеү
953,rennen::V,დარბის,йүгеп йөрөү
954,springen::V,ხტის,һикереү
955,klettern::V,ძვრება,үрмәләү
956,klettern::V,ძვრება,үрмәләп менеү
957,schaukeln::V,ქანაობს,сайҡалыу
958,kriechen::V,დაბობღავს,шыуышыу
959,schwimmen::V,ცურავს,йоҙөү
960,tauchen::V,ჩაიძირება,сумыу
961,rudern::V,ნიჩაბს უსვამს,ишеү
962,fahren::V,დადის,йөрөү
963,fahren::V,მგზავრობს,йөрөү
964,fliegen::V,იფრენს,осоу
965,fliegen::V,გაფრინდება,осоу
966,gehen::V,მიდის,барыу
967,weggehen::V,წამოდის,китеү
968,abfahren::V,მიემგზავრება,сығыу
969,anhalten::V,ჩერდება,тукталыу
970,hineingehen::V,შედის,инеү
971,eintreten::V,შედის,инеү
972,kommen::V,მოდის,килеү
973,ankommen::V,ჩადის,килеү
974,zurückkommen::V,დაბრუნდება,ҡайтыу
975,bleiben::V,დარჩება,ҡалыу
976,warten::V,ელოდება,көтөп тороу
977,erwarten::V,ელის,көтөү
978,erwarten::V,დაიცდის,көтөү
979,suchen::V,ეძებს,эҙләү
980,suchen::V,მოძებნის,эҙләү
981,finden::V,მიაგნებს,табыу
982,finden::V,გამოძებნის,табыу
983,versuchen::V,ცდის,тырышып ҡарау
984,versuchen::V,ცდილობს,тырышып ҡарау
985,vorbereiten::V,მოამზადებს,әҙерләү
986,lieben::V,უყვარს,яратыу
987,mögen::V,ეტრფის,һөйөү
988,mögen::V,ეტრფის,яратыу
989,lachen::V,იცინის,көлөү
990,rühren::V,გულს აუჩუყებს,ҡағылыу
991,weinen::V,ტირის,илау
992,schimpfen::V,შეიგინება,һүгенеү
993,schimpfen::V,შეიგინება,тиргәнеү
994,schimpfen::V,შეიგინება,һуҡраныу
995,sich ärgern::V,გაბრაზობს,асыуланыу
996,sich fürchten::V,შიშობს,ҡурҡыу
997,fürchten::V,ფრთხილობს,ҡурҡыу
998,fliehen::V,გაიქცევა,ҡасыу
999,flüchten::V,გაიქცევა,ҡасыу
1000,sehen::V,ხედავს,күреү
1001,anschauen::V,ნახავს,ҡарау
1002,ansehen::V,უყურებს,ҡарау
1003,ansehen::V,უყურებს,тикшереү
1004,hören::V,ისმენს,ишетеү
1005,zuhören::V,მოისმენს,тыңлау
1006,probieren::V,გასინჯავს,татыу
1007,riechen::V,ყნოსავს,еҫкәү
1008,fühlen::V,გრძნობს,тойоу
1009,scheinen::V,ეჩვენება,кеүек күренеү
1010,scheinen::V,ეჩვენება,тойолоу
1011,zu sehen sein::V,მოჩანს,күренеү
1012,vernehmen::V,გაიგებს,ишетеү
1013,frieren::V,იყინება,туңыү
1014,tun::V,აკეთებს,яһау
1015,tun::V,აკეთებს,әшләү
1016,können::V,შეიძლება,алыу
1017,können::V,შეიძლება,мөмкин булыу
1018,wollen::V,უნდა,теләү
1019,anfangen::V,დაიწყებს,башлау
1020,beenden::V,ამთავრებს,бөтөрөү
1021,beenden::V,ამთავრებს,тамамлау
1022,aufhören::V,შეწყვეტს,туктау
1023,gelingen::V,მოახერხებს,уңышлы булыу
1024,geraten::V,გამოდის,булып сығыу
1025,öffnen::V,გახსნის,асыу
1026,schließen::V,ხურავს,йомоу
1027,schließen::V,დაკეტავს,йомоу
1028,stellen::V,დადგამს,ҡуйыу
1029,setzen::V,დასვამს,урынлаштырыу
1030,legen::V,დადებს,һалыу
1031,berühren::V,შეახებს,тейеү
1032,berühren::V,შეახებს,ҡағылыу
1033,berühren::V,მიაკარებს,тейеү
1034,berühren::V,მიაკარებს,ҡағылыу
1035,verbinden::V,შეაერთებს,ҡушыу
1036,verbinden::V,შეაერთებს,бәйләү
1037,bedecken::V,გადააფარებს,ҡаплау
1038,aufhängen::V,დაკიდებს,элеү
1039,anzünden::V,დაანთებს,тоҡандырыу
1040,anzünden::V,მოუკიდებს,тоҡандырыу
1041,aufheben::V,აიღებს,мендереү
1042,aufheben::V,აიყვანს,мендереү
1043,zurücklassen::V,დატოვებს,ҡалдырыу
1044,verlieren::V,დაკარგავს,юғалтыу
1045,fallen lassen::V,გაუვარდება,төшөрөп ебәреү
1046,machen::V,გააკეთებს,яһау
1047,machen::V,გააკეთებს,эшләү
1048,machen::V,გამოიწვევს,яһау
1049,machen::V,გამოიწვევს,эшләү
1050,herstellen::V,დაამზადებს,эшләп сығарыу
1051,bauen::V,ააშენებს,төҙөү
1052,reparieren::V,შეაკეთებს,төҙәтеү
1053,reparieren::V,გაარემონტებს,төҙәтеү
1054,verbessern::V,გამოაკეთებს,яҡшыртыу
1055,verbessern::V,გააუმჯობესებს,яҡшыртыу
1056,ändern::V,შეცვლის,үҙгәртеү
1057,graben::V,თხრის,ҡаҙыу
1058,beugen::V,ხრის,бөгөү
1059,biegen::V,გაღუნავს,бөгөү
1060,drehen::V,ატრიალებს,өйрөлтөү
1061,drehen::V,ატრიალებს,әйләндереү
1062,wenden::V,მოაბრუნებს,әйләндереү
1063,umdrehen::V,შეატრიალებს,түңкәреү
1064,heben::V,ასწევს,күтәреү
1065,heben::V,ასწევს,мендереү
1066,hochheben::V,აიყვანს,күтәреү
1067,ergreifen::V,სტაცებს,тотоп алыу
1068,halten::V,უჭირავს,тотоу
1069,drücken::V,დააწვება,ҡыҫыу
1070,schieben::V,მისწევს,этеү
1071,schieben::V,მისწევს,төртөү
1072,kratzen::V,მოფხანს,ҡырыу
1073,lecken::V,ლოკავს,ялау
1074,beißen::V,უკბენს,тешләү
1075,abreißen::V,გლეჯს,өҙөү
1076,abreißen::V,მოწყვეტს,өҙөү
1077,abschneiden::V,გაჭრის,ҡырҡыу
1078,binden::V,შეკრავს,бәйләү
1079,binden::V,გადააბამს,бәйләү
1080,stecken::V,ჩაასობს,ҡаҙау
1081,brechen::V,მოიტეხს,боҙоу
1082,klopfen::V,აკაკუნებს,шаҡылдау
1083,hauen::V,ლეწავს,туҡмау
1084,kleben::V,წებავს,йәбештереү
1085,kleben::V,დააწებებს,йәбештереү
1086,reiben::V,დაზელს,ыуыу
1087,reiben::V,დაზელს,ышҡыу
1088,streichen::V,უსვამს,яғыу
1089,schleifen::V,ლესავს,үткерләү
1090,schneiden::V,გაჭრის,ҡырҡыу
1091,rütteln::V,არხევს,һелкетеү
1092,schütteln::V,არყევს,һелкетеү
1093,schütteln::V,ანძრევს,һелкетеү
1094,schwenken::V,აქნევს,болғау
1095,schütten::V,ღვრის,ҡойоу
1096,schütten::V,დააქცევს,ҡойоу
1097,füllen::V,გაავსებს,тултырыу
1098,einwickeln::V,შეახვევს,төрөү
1099,tragen::V,მიიტანს,алып барыу
1100,schleppen::V,მიათრევს,һөйрәү
1101,ziehen::V,წევს,тартыу
1102,ziehen::V,ათრევს,тартыу
1103,aufbewahren::V,შეინახავს,һаҡлау
1104,werfen::V,ისვრის,ырғытыу
1105,fangen::V,დაიჭერს,тотоу
1106,packen::V,სტაცებს,етеү
1107,packen::V,სტაცებს,тотоп алыу
1108,verstecken::V,მალავს,йәшереү
1109,teilen::V,დაყოფს,бүлеү
1110,schicken::V,გაგზავნის,ебәреү
1111,bringen::V,მოიტანს,килтереү
1112,hinzufügen::V,დაამატებს,өтәү
1113,bekommen::V,ამოიღებს,алыу
1114,erhalten::V,იღებს,алыу
1115,nehmen::V,აიღებს,алыу
1116,wählen::V,გადაარჩევს,һайлаү
1117,auswählen::V,ამოარჩევს,һайлап алыу
1118,bewahren::V,ინარჩუნებს,һаҡлау
1119,behindern::V,აბრკოლებს,тотҡарлыҡ яһау
1120,behindern::V,გააძნელებს,тотҡарлыҡ яһау
1121,verderben::V,გააფუჭებს,боҙоу
1122,beschädigen::V,დააზიანებს,боҙоу
1123,zerbrechen::V,დაამტვრევს,ҡыйратыу
1124,zerreißen::V,გახევს,йыртыу
1125,zerstören::V,მოსპობს,емереү
1126,zerstören::V,დაანგრევს,емереү
1127,verbrennen::V,დაწვავს,үртәү
1128,geben::V,აძლევს,биреү
1129,reichen::V,მიაწოდებს,биреү
1130,schenken::V,აჩუქებს,бүләк итеү
1131,versprechen::V,აღუთქვამს,вәғәҙә биреү
1132,wünschen::V,უსურვებს,теләу
1133,loben::V,აქებს,маҡтау
1134,loben::V,ამკობს,маҡтау
1135,küssen::V,აკოცებს,үбеү
1136,wiegen::V,არხევს,бәүетеү
1137,wiegen::V,არხევს,тирбәтеү
1138,zudecken::V,გადახურავს,ҡаплау
1139,wecken::V,გააღვიძებს,уятыу
1140,zeigen::V,დაანახვებს,күрһәтеү
1141,führen::V,მიჰყავს,етәкләү
1142,lehren::V,ასწავლის,уҡытыу
1143,lehren::V,ასწავლის,өйрәтеү
1144,unterrichten::V,ასწავლის,уҡытыу
1145,aufziehen::V,აღზრდის,тәрбиәле
1146,leiten::V,აწარმოებს,етәкләү
1147,leiten::V,აწარმოებს,етәкселек итеү
1148,leiten::V,ხელმძღვანელობს,етәкләү
1149,leiten::V,ხელმძღვანელობს,етәкселек итеү
1150,antreiben::V,დააჩქარებს,ашыҡтырыу
1151,lassen::V,ა--ინებს,мәжбүр итеү
1152,einladen::V,მოიპატიჟებს,саҡырыу
1153,vereinigen::V,შეაერთებს,берләштереү
1154,besuchen::V,სანახავად მიდის,килеп сығыу
1155,treffen::V,შეხვდება,тойоү
1156,treffen::V,შეხვდება,осратыу
1157,treffen::V,შეხვდება,ҡаршылау
1158,sich versammeln::V,შეიკრიბება,йыйылыу
1159,spielen::V,ეთამაშება,тартыу
1160,singen::V,მღერის,йырлау
1161,tanzen::V,ცეკვავს,бейеү
1162,sich trennen::V,მოშორდება,айырылышыу
1163,verlassen::V,მიატოვებს,ташлау
1164,verlassen::V,მიატოვებს,ташлап китеү
1165,retten::V,იხსნის,ҡотҡарыу
1166,retten::V,გადაარჩენს,ҡотҡарыу
1167,bewachen::V,დარაჯობს,һаҡлау
1168,bewachen::V,უთვალთვალებს,һаҡлау
1169,schützen::V,დაიფარავს,һаҡлау
1170,verteidigen::V,დაიცავს,яҡлау
1171,sich schlagen::V,იჩხუბებს,һуғышыу
1172,schießen::V,ისვრის,атыу
1173,siegen::V,გაიმარჯვებს,еңеү
1174,ärgern::V,აჯავრებს,асыуландырыу
1175,schlagen::V,ცემს,бәреү
1176,schlagen::V,ცემს,туҡмау
1177,treten::V,პანღურს ამოჰკრავს,тибеү
1178,treten::V,პანღურს ამოჰკრავს,типкеләү
1179,stechen::V,სჩხვლეტს,сәнсеү
1180,stoßen::V,დაეჯახება,этеү
1181,stoßen::V,დაეჯახება,төртөү
1182,stehlen::V,ქურდობს,урлау
1183,stehlen::V,მოიპარავს,урлау
1184,stören::V,შეაწუხებს,ҡамасаулау
1185,belästigen::V,მობეზრდება,бимазалау
1186,belästigen::V,მობეზრდება,ҡамасаулау
1187,verbergen::V,დამალავს,йәшереү
1188,täuschen::V,შეცდებს,ултыртыу
1189,betrügen::V,მოატყუებს,алдау
1190,töten::V,მოკლავს,үлтереү
1191,wohnen::V,ცხოვრობს,йәшәү
1192,wohnen::V,ბინადრობს,йәшәү
1193,arbeiten::V,მუშაობს,эшләү
1194,sammeln::V,შეკრებს,йыйыу
1195,pflücken::V,კრეფს,өҙөү
1196,jagen::V,ნადირობს,аулау
1197,fischen::V,თევზაობს,аулау
1198,fassen::V,დააჭერს,тотоу
1199,hüten::V,მწყემსავს,көтөү
1200,treiben::V,მიერეკება,ҡыуыу
1201,anbinden::V,მიაბამს,бәйләү
1202,füttern::V,აჭმევს,ашатыу
1203,melken::V,წველის,һауыү
1204,hacken::V,კეპავს,турау
1205,hacken::V,კეპავს,тапау
1206,gießen::V,რწყავს,ҡойоу
1207,reifen::V,მწიფდება,өлғөрөү
1208,zubereiten::V,მოამზადებს,бешереү
1209,kochen::V,მოხარშავს,бешереү
1210,backen::V,გამოაცხობს,бешереү
1211,braten::V,შეწვავს,ҡурыу
1212,umrühren::V,შეურევს,ҡатнаштырыу
1213,umrühren::V,გათქვეფს,ҡатнаштырыу
1214,stricken::V,ქსოვს,бәйләү
1215,nähen::V,გაკერავს,тегеү
1216,färben::V,შეღებავს,буяу
1217,reinigen::V,გაწმენდს,таҙартыу
1218,reinigen::V,გასუფთავებს,таҙартыу
1219,waschen::V,გარეცხავს,йыуыу
1220,abwischen::V,წაშლის,һөртөү
1221,spülen::V,გაავლებს,сайҡау
1222,fegen::V,დაბლანდავს,һепереү
1223,kehren::V,დაგვის,һепереү
1224,baden::V,ბანაობს,һыу инеү
1225,sich waschen::V,იბანება,йыуыныу
1226,ausziehen::V,გაიხდის,сисеү
1227,anziehen::V,ჩაიცვამს,кейеү
1228,sich anziehen::V,ჩაიცვამს,кейенеү
1229,kämmen::V,დავარცხნის,тарау
1230,schmücken::V,მორთავს,биҙәү
1231,sagen::V,იტყვის,әйтеү
1232,sprechen::V,ლაპარაკობს,әйтеү
1233,sprechen::V,ლაპარაკობს,һөйләшеү
1234,reden::V,საუბრობს,һөйләшеү
1235,sich unterhalten::V,ბაასობს,әңгәмәләшеү
1236,sich unterhalten::V,მუსაიფობს,әңгәмәләшеү
1237,fragen::V,ჰკითხავს,һорау
1238,bitten::V,სთხოვს,үтенеү
1239,erzählen::V,მოუთხრობს,һөйләү
1240,mitteilen::V,აუწყებს,әйтеү
1241,mitteilen::V,აცნობებს,әйтеү
1242,nennen::V,უწოდებს,атау
1243,nennen::V,უწოდებს,исемләү
1244,rufen::V,დაუძახებს,саҡырыу
1245,prahlen::V,ტრაბახობს,маҡтаныу
1246,prahlen::V,ტრაბახობს,шапырыныу
1247,übersetzen::V,გადათარგმნის,тәржемә итеү
1248,denken::V,ფიქრობს,уйлау
1249,denken::V,აზროვნებს,уйлау
1250,glauben::V,სჯერა,ышаныу
1251,bemerken::V,შენიშვნავს,күреү
1252,erkennen::V,გამოიცნობს,таныу
1253,begreifen::V,გაიგებს,аңлау
1254,verstehen::V,გაიგონებს,аңлау
1255,lernen::V,ისწავლის,өйрәнеү
1256,wissen::V,ეცოდინება,белеү
1257,sich erinnern an::V,მოიგონებს,хәтергә алыу
1258,sich erinnern an::V,გაიხსენებს,хәтергә алыу
1259,vergessen::V,ივიწყებს,онотоу
1260,messen::V,ზომავს,үлсәү
1261,zählen::V,ითვლის,һанау
1262,rechnen::V,გაიანგარიშებს,һанау
1263,lesen::V,კითხულობს,уҡыу
1264,malen::V,ხატავს,һүрәт яһау
1265,malen::V,ხატავს,рәсем төшөрөү
1266,zeichnen::V,ხაზავს,һүрәт яһау
1267,zeichnen::V,ხაზავს,рәсем төшөрөү
1268,schreiben::V,დაწერს,яҙыу
1269,besitzen::V,ექნება,биләү
1270,kaufen::V,ყიდულობს,һатып алыу
1271,verkaufen::V,გაყიდის,һатыу
1272,bezahlen::V,გადაიხდის,түләү
1273,zahlen::V,გადაიხდის,түләү
1274,beherrschen::V,ფლობს,биләү
1275,ertragen::V,მოითმენს,түҙеү
