,Concept_ID,pl,de
794,steigen::V,wzrastać,steigen
795,wachsen::V,rosnąć,wachsen
796,glänzen::V,błyszczeć,glänzen
797,funkeln::V,zabłyszczeć,funkeln
798,lärmen::V,hałasować,lärmen
799,läuten::V,dzwonić,läuten
800,klingeln::V,dzwonić,klingeln
801,klirren::V,brzęczeć,klirren
802,brausen::V,huczeć,brausen
803,rauschen::V,szumieć,rauschen
804,rauschen::V,szeleścić,rauschen
805,klingen::V,brzmieć,klingen
806,klingen::V,dźwięczeć,klingen
807,bellen::V,szczekać,bellen
808,heulen::V,wyć,heulen
809,blasen::V,dmuchnąć,blasen
810,pfeifen::V,gwizdać,pfeifen
811,schreien::V,krzyczeć,schreien
812,stöhnen::V,stękać,stöhnen
813,zittern::V,drżeć,zittern
814,leben::V,żyć,leben
815,geboren werden::V,urodzić się,geboren werden
816,atmen::V,oddychać,atmen
817,trinken::V,pić,trinken
818,essen::V,jeść,essen
819,schlucken::V,połknąć,schlucken
820,müde werden::V,zmęczyć się,müde werden
821,einschlafen::V,zasnąć,einschlafen
822,schlafen::V,spać,schlafen
823,aufwachen::V,obudzić się,aufwachen
824,aufstehen::V,wstać,aufstehen
825,sich erholen::V,wypoczywać,sich erholen
826,krank werden::V,zachorować,krank werden
827,krank sein::V,chorować,krank sein
828,schmerzen::V,boleć,schmerzen
829,husten::V,kaszlać,husten
830,genesen::V,wyzdrowieć,genesen
831,sterben::V,umrzeć,sterben
832,umkommen::V,zginąć,umkommen
833,sich bewegen::V,poruszać się,sich bewegen
834,sich rühren::V,ruszyć się,sich rühren
835,sich erheben::V,podnieść się,sich erheben
836,sich setzen::V,usiąść,sich setzen
837,hinfallen::V,upaść,hinfallen
838,laufen::V,chodzić,laufen
839,schreiten::V,kroczyć,schreiten
840,spazierengehen::V,iść na spacer,spazierengehen
841,eilen::V,pospieszać,eilen
842,sich beeilen::V,pospieszyć się,sich beeilen
843,sausen::V,pędzić,sausen
844,rennen::V,biec,rennen
845,rennen::V,biegać,rennen
846,springen::V,skakać,springen
847,klettern::V,wspinać się,klettern
848,schaukeln::V,huśtać,schaukeln
849,schaukeln::V,kołysać,schaukeln
850,kriechen::V,pełzać,kriechen
851,kriechen::V,czołgać się,kriechen
852,schwimmen::V,pływać,schwimmen
853,tauchen::V,zanurzać się,tauchen
854,rudern::V,wiosłować,rudern
855,fahren::V,jechać,fahren
856,fliegen::V,latać,fliegen
857,fliegen::V,lecieć,fliegen
858,gehen::V,iść,gehen
859,weggehen::V,odejść,weggehen
860,abfahren::V,odjechać,abfahren
861,anhalten::V,zatrzymać się,anhalten
862,hineingehen::V,wchodzić,hineingehen
863,eintreten::V,wejść,eintreten
864,eintreten::V,nastąpić,eintreten
865,kommen::V,przyjść,kommen
866,ankommen::V,przybyć,ankommen
867,zurückkommen::V,wrócić,zurückkommen
868,bleiben::V,zostać,bleiben
869,warten::V,czekać,warten
870,erwarten::V,oczekiwać,erwarten
871,suchen::V,szukać,suchen
872,finden::V,znaleźć,finden
873,versuchen::V,próbować,versuchen
874,vorbereiten::V,przygotować,vorbereiten
875,lieben::V,kochać,lieben
876,mögen::V,lubić,mögen
877,lachen::V,śmiać się,lachen
878,rühren::V,wzruszyć,rühren
879,weinen::V,płakać,weinen
880,schimpfen::V,kląć,schimpfen
881,sich ärgern::V,gniewać się,sich ärgern
882,sich fürchten::V,bać się,sich fürchten
883,fürchten::V,bać się,fürchten
884,fliehen::V,uciekać,fliehen
885,flüchten::V,uciec,flüchten
886,sehen::V,widzieć,sehen
887,sehen::V,zobaczyć,sehen
888,anschauen::V,oglądać,anschauen
889,ansehen::V,popatrzeć na,ansehen
890,hören::V,słyszeć,hören
891,zuhören::V,słuchać,zuhören
892,probieren::V,kosztować,probieren
893,riechen::V,wąchać,riechen
894,fühlen::V,czuć,fühlen
895,fühlen::V,odczuwać,fühlen
896,scheinen::V,wydawać się,scheinen
897,zu sehen sein::V,widnieć,zu sehen sein
898,vernehmen::V,usłyszeć,vernehmen
899,frieren::V,marznąć,frieren
900,tun::V,czynić,tun
901,können::V,móc,können
902,können::V,umieć,können
903,wollen::V,chcieć,wollen
904,anfangen::V,zacząć,anfangen
905,beenden::V,zakończyć,beenden
906,aufhören::V,przestać,aufhören
907,gelingen::V,udać się,gelingen
908,geraten::V,udać się,geraten
909,öffnen::V,otworzyć,öffnen
910,schließen::V,zamknąć,schließen
911,stellen::V,postawić,stellen
912,setzen::V,posadzić,setzen
913,legen::V,kłaść,legen
914,berühren::V,dotykać,berühren
915,verbinden::V,łączyć,verbinden
916,bedecken::V,przykryć,bedecken
917,aufhängen::V,powiesić,aufhängen
918,anzünden::V,zapalić,anzünden
919,aufheben::V,podnieść,aufheben
920,zurücklassen::V,zostawić,zurücklassen
921,verlieren::V,zgubić,verlieren
922,fallen lassen::V,upuścić,fallen lassen
923,machen::V,zrobić,machen
924,herstellen::V,wytworzyć,herstellen
925,bauen::V,budować,bauen
926,reparieren::V,naprawiać,reparieren
927,verbessern::V,ulepszyć,verbessern
928,ändern::V,zmienić,ändern
929,graben::V,kopać,graben
930,beugen::V,zagiąć,beugen
931,biegen::V,zgiąć,biegen
932,drehen::V,obracać,drehen
933,wenden::V,obrocić,wenden
934,umdrehen::V,obrocić,umdrehen
935,heben::V,podnosić,heben
936,hochheben::V,podnieść,hochheben
937,ergreifen::V,chwycić,ergreifen
938,halten::V,trzymać,halten
939,drücken::V,naciskać,drücken
940,schieben::V,pchać,schieben
941,schieben::V,posuwać,schieben
942,kratzen::V,drapać,kratzen
943,lecken::V,lizać,lecken
944,beißen::V,kąsać,beißen
945,abreißen::V,oderwać,abreißen
946,abschneiden::V,odciąć,abschneiden
947,binden::V,wiązać,binden
948,stecken::V,wetknąć,stecken
949,brechen::V,złamać,brechen
950,klopfen::V,pukać,klopfen
951,klopfen::V,stukać,klopfen
952,hauen::V,bić,hauen
953,kleben::V,kleić,kleben
954,reiben::V,trzeć,reiben
955,streichen::V,smarować,streichen
956,schleifen::V,ostrzyć,schleifen
957,schneiden::V,ciąć,schneiden
958,schneiden::V,krajać,schneiden
959,rütteln::V,trząść,rütteln
960,schütteln::V,trząść,schütteln
961,schwenken::V,machać,schwenken
962,schütten::V,nasypać,schütten
963,füllen::V,napełnić,füllen
964,einwickeln::V,zawinąć,einwickeln
965,tragen::V,nieść,tragen
966,schleppen::V,wlec,schleppen
967,ziehen::V,ciągnąć,ziehen
968,aufbewahren::V,przechowywać,aufbewahren
969,werfen::V,rzucać,werfen
970,fangen::V,łowić,fangen
971,packen::V,chwycić,packen
972,verstecken::V,ukryć,verstecken
973,verstecken::V,schować,verstecken
974,teilen::V,podzielić,teilen
975,schicken::V,posyłać,schicken
976,bringen::V,przynieść,bringen
977,hinzufügen::V,dodać,hinzufügen
978,bekommen::V,dostać,bekommen
979,erhalten::V,otrzymać,erhalten
980,nehmen::V,wziąć,nehmen
981,wählen::V,wybrać,wählen
982,auswählen::V,wybrać,auswählen
983,bewahren::V,zachować,bewahren
984,behindern::V,utrudnić,behindern
985,behindern::V,przeszkadzać,behindern
986,verderben::V,zepsuć,verderben
987,beschädigen::V,uszkodzić,beschädigen
988,zerbrechen::V,złamać,zerbrechen
989,zerreißen::V,drzeć,zerreißen
990,zerreißen::V,rozdzierać,zerreißen
991,zerstören::V,zniszczyć,zerstören
992,verbrennen::V,spalić,verbrennen
993,geben::V,dać,geben
994,reichen::V,podać,reichen
995,schenken::V,darować,schenken
996,versprechen::V,obiecać,versprechen
997,wünschen::V,życzyć,wünschen
998,loben::V,chwalić,loben
999,küssen::V,całować,küssen
1000,wiegen::V,kołysać,wiegen
1001,zudecken::V,przykryć,zudecken
1002,wecken::V,zbudzić,wecken
1003,zeigen::V,pokazać,zeigen
1004,führen::V,wieść,führen
1005,führen::V,prowadzić,führen
1006,lehren::V,uczyć,lehren
1007,unterrichten::V,nauczać,unterrichten
1008,aufziehen::V,wychować,aufziehen
1009,leiten::V,kierować,leiten
1010,antreiben::V,popędzić,antreiben
1011,lassen::V,zostawić,lassen
1012,einladen::V,zaprosić,einladen
1013,vereinigen::V,zjednoczyć,vereinigen
1014,besuchen::V,odwiedzić,besuchen
1015,treffen::V,trafić,treffen
1016,treffen::V,spotkać,treffen
1017,sich versammeln::V,zebrać się,sich versammeln
1018,sich versammeln::V,zgromadzić się,sich versammeln
1019,spielen::V,grać,spielen
1020,spielen::V,bawić się,spielen
1021,singen::V,śpiewać,singen
1022,tanzen::V,pląsać,tanzen
1023,tanzen::V,tańczyć,tanzen
1024,sich trennen::V,rozstać się,sich trennen
1025,verlassen::V,opuścić,verlassen
1026,retten::V,ocalić,retten
1027,retten::V,uratować,retten
1028,bewachen::V,pilnować,bewachen
1029,schützen::V,ochronić,schützen
1030,verteidigen::V,bronić,verteidigen
1031,sich schlagen::V,pobić się,sich schlagen
1032,schießen::V,strzelać,schießen
1033,siegen::V,zwycziężyć,siegen
1034,ärgern::V,gniewać,ärgern
1035,schlagen::V,bić,schlagen
1036,schlagen::V,uderzyć,schlagen
1037,treten::V,kopnąć,treten
1038,stechen::V,ukłuć,stechen
1039,stoßen::V,popchnąć,stoßen
1040,stehlen::V,ukraść,stehlen
1041,stören::V,zakłócić,stören
1042,stören::V,przeszkodzić,stören
1043,belästigen::V,dokuczać,belästigen
1044,verbergen::V,ukryć,verbergen
1045,täuschen::V,łudzić,täuschen
1046,betrügen::V,oszukać,betrügen
1047,töten::V,zabić,töten
1048,wohnen::V,mieszkać,wohnen
1049,arbeiten::V,pracować,arbeiten
1050,sammeln::V,zebrać,sammeln
1051,pflücken::V,zerwać,pflücken
1052,jagen::V,polować,jagen
1053,fischen::V,łowić ryby,fischen
1054,fassen::V,złapać,fassen
1055,hüten::V,paść,hüten
1056,treiben::V,pędzić,treiben
1057,anbinden::V,przywiązać,anbinden
1058,füttern::V,karmić,füttern
1059,melken::V,doić,melken
1060,hacken::V,rąbać,hacken
1061,gießen::V,lać,gießen
1062,gießen::V,podlać,gießen
1063,reifen::V,dojrzeć,reifen
1064,zubereiten::V,przyrządzić,zubereiten
1065,kochen::V,gotować,kochen
1066,backen::V,piec,backen
1067,braten::V,piec,braten
1068,braten::V,smażyć,braten
1069,umrühren::V,przemieszać,umrühren
1070,stricken::V,dziać,stricken
1071,nähen::V,szyć,nähen
1072,färben::V,pofarbować,färben
1073,reinigen::V,oczyścić,reinigen
1074,waschen::V,prać,waschen
1075,abwischen::V,obetrzeć,abwischen
1076,spülen::V,płukać,spülen
1077,fegen::V,zamiatać,fegen
1078,kehren::V,zamieść,kehren
1079,baden::V,kąpać się,baden
1080,sich waschen::V,myć się,sich waschen
1081,ausziehen::V,zdjąć,ausziehen
1082,anziehen::V,włożyć,anziehen
1083,sich anziehen::V,ubrać się,sich anziehen
1084,kämmen::V,uczesać,kämmen
1085,schmücken::V,ozdabiać,schmücken
1086,sagen::V,powiedzieć,sagen
1087,sprechen::V,mówić,sprechen
1088,reden::V,mówić,reden
1089,sich unterhalten::V,rozmawiać,sich unterhalten
1090,fragen::V,zapytać,fragen
1091,bitten::V,prosić,bitten
1092,erzählen::V,opowiedzieć,erzählen
1093,mitteilen::V,zawiadomić o,mitteilen
1094,nennen::V,nazwać,nennen
1095,rufen::V,wołać,rufen
1096,prahlen::V,chełpić się,prahlen
1097,übersetzen::V,tłumaczyć,übersetzen
1098,denken::V,myśleć,denken
1099,glauben::V,sądzić,glauben
1100,glauben::V,wierzyć,glauben
1101,bemerken::V,zauważyć,bemerken
1102,erkennen::V,poznać,erkennen
1103,begreifen::V,zrozumieć,begreifen
1104,verstehen::V,rozumieć,verstehen
1105,verstehen::V,dosłyszeć,verstehen
1106,lernen::V,uczyć się,lernen
1107,wissen::V,wiedzieć,wissen
1108,sich erinnern an::V,przypomnieć sobie,sich erinnern an
1109,vergessen::V,zapomnieć,vergessen
1110,messen::V,mierzyć,messen
1111,zählen::V,liczyć,zählen
1112,rechnen::V,rachować,rechnen
1113,lesen::V,czytać,lesen
1114,malen::V,malować,malen
1115,zeichnen::V,rysować,zeichnen
1116,schreiben::V,pisać,schreiben
1117,besitzen::V,posiadać,besitzen
1118,kaufen::V,kupić,kaufen
1119,verkaufen::V,sprzedać,verkaufen
1120,bezahlen::V,zapłacić,bezahlen
1121,zahlen::V,płacić,zahlen
1122,beherrschen::V,opanować,beherrschen
1123,ertragen::V,znieść,ertragen
