,Concept_ID,is,fr
842,niemals::ADV,aldrei,ne ... jamais
843,hier::ADV,hér,ici
844,hierhin::ADV,hingað,par ici
845,von hier::ADV,héðan,d'ici
846,dort::ADV,þar,là
847,dort::ADV,þar,là-bas
848,dort::ADV,þarna,là
849,dort::ADV,þarna,là-bas
850,dorthin::ADV,þangað,y
851,dorthin::ADV,þangað,par là
852,geradeaus::ADV,beint áfram,tout droit
853,vorwärts::ADV,áfram,en avant
854,rückwärts::ADV,aftur á bak,en arrière
855,zurück::ADV,aftur,de retour
856,zurück::ADV,til baka,de retour
857,unten::ADV,niðri,en bas
858,unten::ADV,niðri,au-dessous
859,unten::ADV,fyrir neðan,en bas
860,unten::ADV,fyrir neðan,au-dessous
861,hinab::ADV,niður,en bas
862,hinab::ADV,niður,vers le bas
863,hinab::ADV,niður eftir,en bas
864,hinab::ADV,niður eftir,vers le bas
865,oben::ADV,uppi,dessus
866,oben::ADV,uppi,en haut
867,hinauf::ADV,upp,en haut
868,hinauf::ADV,upp,vers le haut
869,hinauf::ADV,upp eftir,en haut
870,hinauf::ADV,upp eftir,vers le haut
871,überall::ADV,alls staðar,partout
872,nicht::ADV,ekki,ne ... pas
873,ein wenig::ADV,dálítið,un peu
874,kaum::ADV,varla,à peine
875,kaum::ADV,tæplega,à peine
876,sehr::ADV,mjög,très
877,so::ADV,svo,si
878,so::ADV,svo,ainsi
879,so::ADV,þannig,si
880,so::ADV,þannig,ainsi
881,noch::ADV,enn,encore
882,noch::ADV,ennþá,encore
883,nur::ADV,bara,seulement
884,nur::ADV,bara,ne ... que
885,nur::ADV,aðeins,seulement
886,nur::ADV,aðeins,ne ... que
887,schon::ADV,nú þegar,déjà
888,wieder::ADV,aftur,de nouveau
889,wieder::ADV,að nýju,de nouveau
890,vergebens::ADV,árangurslaust,en vain
891,vor::PRP,fyrir,devant
892,hinter::PRP,bak við,derrière
893,hinter::PRP,aftur fyrir,derrière
894,unter::PRP,undir,sous
895,unter::PRP,undir,au-dessous de
896,durch::PRP,gegnum,par
897,durch::PRP,gegnum,à travers
898,neben::PRP,hjá,à côté de
899,neben::PRP,við hliðina á,à côté de
900,zwischen::PRP,milli,entre
901,zwischen::PRP,á milli,entre
902,wegen::PRP,vegna,à cause de
903,dies::PRN,þetta,ceci
904,das::PRN,það,ce
905,das::PRN,það,cela
906,alles::PRN,allt,tout
907,ich::PRN,ég,je
908,ich::PRN,ég,moi
909,du::PRN,þú,tu
910,du::PRN,þú,toi
911,er::PRN,hann,il
912,er::PRN,hann,lui
913,wir::PRN,við,nous
914,ihr::PRN,þið,vous
915,sie::PRN,þær,ils
916,sie::PRN,þær,elles
917,sie::PRN,þeir,ils
918,sie::PRN,þeir,elles
919,was::FPRN,hvað,que
920,was::FPRN,hvað,quoi
921,wer::FPRN,hver,qui
922,wo::FADV,hvar,où
923,wohin::FADV,hvert,où
924,wie::FADV,hvernig,comment
925,warum::FADV,hvers vegna,pourquoi
926,wieviel::FNUM,hve mikill,combien
927,eins::NUM,einn,un
928,zwei::NUM,tveir,deux
929,drei::NUM,þrír,trois
930,vier::NUM,fjórir,quatre
931,fünf::NUM,fimm,cinq
932,sechs::NUM,sex,six
933,sieben::NUM,sjö,sept
934,acht::NUM,átta,huit
935,neun::NUM,níu,neuf
936,zehn::NUM,tíu,dix
937,elf::NUM,ellefu,onze
938,zwölf::NUM,tólf,douze
939,zwanzig::NUM,tuttugu,vingt
940,dreißig::NUM,þrjátíu,trente
941,vierzig::NUM,fjörutíu,quarante
942,fünfzig::NUM,fimmtíu,cinquante
943,sechzig::NUM,sextíu,soixante
944,siebzig::NUM,sjötíu,soixante-dix
945,achtzig::NUM,áttatíu,quatre-vingt
946,neunzig::NUM,níutíu,quatre-vingt-dix
947,hundert::NUM,hundrað,cent
948,tausend::NUM,þúsund,mille
949,und::CNJ,og,et
950,oder::CNJ,eða,ou
951,stehen::V,standa,être debout
952,sitzen::V,sitja,être assis
953,liegen::V,liggja,être couché
954,hängen::V,hanga,pendre
955,werden::V,verða,devenir
956,passieren::V,gerast,se passer
957,beginnen::V,byrja,commencer
958,enden::V,enda,finir
959,enden::V,enda,se terminer
960,enden::V,lykta,finir
961,enden::V,lykta,se terminer
962,wechseln::V,skipta,changer
963,wechseln::V,skipta,alterner
964,aufgehen[Sonne]::V,koma upp,se lever
965,untergehen[Sonne]::V,ganga til viðar,se coucher
966,scheinen[Sonne]::V,skína,briller
967,donnern::V,þruma,tonner
968,wehen::V,blása,souffler
969,strömen::V,streyma,affluer
970,fließen::V,fljóta,couler
971,sich drehen::V,snúast,tourner
972,schwanken::V,riða,osciller
973,schwanken::V,riða,chanceler
974,schwanken::V,rugga,osciller
975,schwanken::V,rugga,chanceler
976,schwingen::V,sveiflast,vibrer
977,schwingen::V,sveiflast,osciller
978,fallen::V,falla,tomber
979,brennen::V,brenna,brûler
980,brennen::V,brenna,flamber
981,rauchen::V,reykja,fumer
982,regnen::V,rigna,pleuvoir
983,gefrieren::V,frjósa,geler
984,tauen::V,þiðna,dégeler
985,schmelzen::V,bráðna,fondre
986,trocknen::V,þorna,sécher
987,sieden::V,sjóða,bouillir
988,faulen::V,rotna,pourrir
989,faulen::V,rotna,se putréfier
990,verfaulen::V,rotna,pourrir
991,reißen::V,rifna,rompre
992,reißen::V,rifna,se déchirer
993,versinken::V,sökkva,s'enfoncer
994,vergehen::V,líða,passer
995,erscheinen::V,birtast,apparaître
996,verschwinden::V,hverfa,disparaître
997,sinken::V,síga,descendre
998,sinken::V,síga,s'abaisser
999,abnehmen::V,lækka,diminuer
1000,abnehmen::V,minnka,diminuer
1001,zunehmen::V,aukast,augmenter
1002,steigen::V,stíga,monter
1003,wachsen::V,vaxa,croître
1004,glänzen::V,glóa,briller
1005,glänzen::V,glampa,briller
1006,funkeln::V,leiftra,étinceler
1007,lärmen::V,hafa hátt,faire du bruit
1008,läuten::V,hringja,sonner
1009,klingeln::V,hringja,sonner
1010,klirren::V,glamra,cliqueter
1011,klirren::V,skrölta,cliqueter
1012,brausen::V,ólga,mugir
1013,rauschen::V,suða,bruire
1014,klingen::V,hljóma,sonner
1015,bellen::V,gelta,aboyer
1016,heulen::V,væla,hurler
1017,heulen::V,ýlfra,hurler
1018,blasen::V,blása,souffler
1019,pfeifen::V,blístra,siffler
1020,schreien::V,æpa,crier
1021,stöhnen::V,stynja,gémir
1022,zittern::V,titra,trembler
1023,zittern::V,skjálfa,trembler
1024,leben::V,lifa,vivre
1025,geboren werden::V,fæðast,naître
1026,atmen::V,anda,respirer
1027,atmen::V,draga andann,respirer
1028,trinken::V,drekka,boire
1029,essen::V,borða,manger
1030,schlucken::V,kingja,avaler
1031,müde werden::V,þreytast,se lasser
1032,müde werden::V,þreytast,se fatiguer
1033,einschlafen::V,sofna,s'endormir
1034,schlafen::V,sofa,dormir
1035,aufwachen::V,vakna,se réveiller
1036,aufstehen::V,fara á fætur,se lever
1037,sich erholen::V,hvíla sig,se reposer
1038,sich erholen::V,hvíla sig,se détendre
1039,krank werden::V,veikjast,tomber malade
1040,krank werden::V,verða veikur,tomber malade
1041,krank sein::V,vera veikur,être malade
1042,schmerzen::V,kenna til,faire mal
1043,husten::V,hósta,tousser
1044,genesen::V,batna,guérir
1045,genesen::V,batna,se remettre
1046,genesen::V,frískast,guérir
1047,genesen::V,frískast,se remettre
1048,sterben::V,deyja,mourir
1049,umkommen::V,farast,périr
1050,sich bewegen::V,bifast,bouger
1051,sich rühren::V,hreyfast,broncher
1052,sich erheben::V,standa upp,se lever
1053,sich setzen::V,setjast,s'asseoir
1054,hinfallen::V,detta,tomber
1055,laufen::V,labba,marcher
1056,laufen::V,labba,aller à pied
1057,schreiten::V,ganga,marcher
1058,spazierengehen::V,ganga sér til skemmtunar,se promener
1059,eilen::V,fara hratt,courir
1060,sich beeilen::V,flýta sér,se hâter
1061,sich beeilen::V,flýta sér,se dépêcher
1062,sausen::V,þjóta,filer
1063,rennen::V,hlaupa,courir
1064,springen::V,stökkva,sauter
1065,klettern::V,klifra,grimper
1066,schaukeln::V,róla,se balancer
1067,schaukeln::V,rugga,se balancer
1068,kriechen::V,skríða,ramper
1069,schwimmen::V,synda,nager
1070,tauchen::V,kafa,plonger
1071,rudern::V,róa,ramer
1072,fahren::V,aka,aller
1073,fahren::V,aka,rouler
1074,fahren::V,fara,aller
1075,fahren::V,fara,rouler
1076,fliegen::V,fljúga,voler
1077,gehen::V,fara,aller
1078,gehen::V,ganga,aller
1079,weggehen::V,fara burt,s'en aller
1080,weggehen::V,ganga burt,s'en aller
1081,abfahren::V,aka burt,partir
1082,anhalten::V,stöðva,s'arrêter
1083,hineingehen::V,ganga inn,entrer
1084,eintreten::V,koma inn,entrer
1085,eintreten::V,ganga inn,entrer
1086,kommen::V,koma,venir
1087,ankommen::V,koma til,arriver
1088,zurückkommen::V,koma til baka,revenir
1089,bleiben::V,haldast,rester
1090,bleiben::V,haldast,demeurer
1091,bleiben::V,vera kyrr,rester
1092,bleiben::V,vera kyrr,demeurer
1093,warten::V,bíða,attendre
1094,erwarten::V,búast við,attendre
1095,erwarten::V,eiga von á,attendre
1096,suchen::V,leita,chercher
1097,finden::V,finna,trouver
1098,versuchen::V,reyna,essayer
1099,vorbereiten::V,undirbúa,préparer
1100,lieben::V,elska,aimer
1101,mögen::V,þykja gott,aimer
1102,mögen::V,þykja gott,vouloir
1103,mögen::V,falla í geð,aimer
1104,mögen::V,falla í geð,vouloir
1105,lachen::V,hlæja,rire
1106,rühren::V,snerta,toucher
1107,rühren::V,snerta,attendrir
1108,weinen::V,gráta,pleurer
1109,schimpfen::V,skammast,gronder
1110,sich ärgern::V,sárna,se fâcher
1111,sich ärgern::V,gremjast,se fâcher
1112,sich fürchten::V,óttast,avoir peur
1113,fürchten::V,óttast,craindre
1114,fürchten::V,óttast,avoir peur de
1115,fliehen::V,flýja,fuir
1116,flüchten::V,strjúka,s'enfuir
1117,sehen::V,sjá,voir
1118,anschauen::V,horfa á,regarder
1119,ansehen::V,líta á,regarder
1120,hören::V,heyra,entendre
1121,zuhören::V,hlusta,écouter
1122,probieren::V,smakka,goûter
1123,riechen::V,þefa,sentir
1124,fühlen::V,finna til,sentir
1125,scheinen::V,virðast,sembler
1126,scheinen::V,virðast,paraître
1127,zu sehen sein::V,vera að sjá,se voir
1128,zu sehen sein::V,vera að sjá,être visible
1129,vernehmen::V,heyra,entendre
1130,vernehmen::V,heyra,percevoir
1131,vernehmen::V,greina,entendre
1132,vernehmen::V,greina,percevoir
1133,frieren::V,frjósa,avoir froid
1134,tun::V,gera,faire
1135,können::V,geta,savoir
1136,können::V,geta,pouvoir
1137,wollen::V,ætla,vouloir
1138,wollen::V,vilja,vouloir
1139,anfangen::V,hefja,commencer
1140,beenden::V,enda,finir
1141,beenden::V,enda,terminer
1142,beenden::V,ljúka,finir
1143,beenden::V,ljúka,terminer
1144,aufhören::V,lykta,cesser
1145,aufhören::V,lykta,arrêter
1146,gelingen::V,heppnast,réussir
1147,geraten::V,lukkast,réussir
1148,öffnen::V,opna,ouvrir
1149,schließen::V,loka,fermer
1150,stellen::V,láta,poser
1151,stellen::V,láta,mettre
1152,stellen::V,setja,poser
1153,stellen::V,setja,mettre
1154,setzen::V,láta,placer
1155,setzen::V,setja,placer
1156,legen::V,láta,placer
1157,legen::V,leggja,placer
1158,berühren::V,koma við,toucher
1159,verbinden::V,sameina,lier
1160,bedecken::V,hylja,couvrir
1161,aufhängen::V,hengja,accrocher
1162,aufhängen::V,hengja upp,accrocher
1163,anzünden::V,kveikja í,allumer
1164,aufheben::V,taka upp,ramasser
1165,aufheben::V,lyfta upp,ramasser
1166,zurücklassen::V,skilja eftir,laisser
1167,verlieren::V,týna,perdre
1168,verlieren::V,glata,perdre
1169,fallen lassen::V,missa,lâcher
1170,fallen lassen::V,missa,laisser tomber
1171,machen::V,búa til,faire
1172,herstellen::V,framleiða,produire
1173,herstellen::V,framleiða,fabriquer
1174,bauen::V,smíða,bâtir
1175,bauen::V,smíða,construire
1176,bauen::V,byggja,bâtir
1177,bauen::V,byggja,construire
1178,reparieren::V,gera við,réparer
1179,verbessern::V,bæta,améliorer
1180,ändern::V,breyta,changer
1181,ändern::V,breyta,modifier
1182,graben::V,grafa,creuser
1183,beugen::V,beygja,plier
1184,beugen::V,beygja,ployer
1185,biegen::V,sveigja,courber
1186,drehen::V,snúa,tordre
1187,drehen::V,snúa,tourner
1188,wenden::V,snúa,retourner
1189,wenden::V,venda,retourner
1190,umdrehen::V,venda,tourner
1191,umdrehen::V,snúa við,tourner
1192,heben::V,hefja,soulever
1193,hochheben::V,lyfta upp,lever
1194,ergreifen::V,grípa,saisir
1195,ergreifen::V,grípa,prendre
1196,halten::V,rúma,tenir
1197,halten::V,halda,tenir
1198,drücken::V,þjá,presser
1199,drücken::V,þrýsta,presser
1200,schieben::V,ýta,pousser
1201,kratzen::V,klóra,gratter
1202,kratzen::V,klóra,égratigner
1203,lecken::V,sleikja,lécher
1204,beißen::V,bíta,mordre
1205,abreißen::V,rífa af,arracher
1206,abreißen::V,rífa frá,arracher
1207,abschneiden::V,skera af,couper
1208,abschneiden::V,klippa af,couper
1209,binden::V,binda,lier
1210,binden::V,binda,attacher
1211,stecken::V,stinga,enfoncer
1212,brechen::V,brjóta,rompre
1213,klopfen::V,berja,frapper
1214,klopfen::V,klappa,frapper
1215,hauen::V,berja,frapper
1216,hauen::V,höggva,frapper
1217,kleben::V,líma,coller
1218,reiben::V,núa,frotter
1219,streichen::V,smyrja,empâter
1220,schleifen::V,slípa,affiler
1221,schleifen::V,slípa,aiguiser
1222,schneiden::V,skera,couper
1223,schneiden::V,skera,trancher
1224,schneiden::V,klippa,couper
1225,schneiden::V,klippa,trancher
1226,rütteln::V,skaka,cahoter
1227,schütteln::V,hrista,secouer
1228,schwenken::V,sveifla,agiter
1229,schütten::V,hella,verser
1230,füllen::V,fylla,remplir
1231,einwickeln::V,vefja inn í,envelopper
1232,tragen::V,bera,porter
1233,schleppen::V,draga,traîner
1234,ziehen::V,toga,tirer
1235,ziehen::V,draga,tirer
1236,aufbewahren::V,geyma,garder
1237,aufbewahren::V,geyma,conserver
1238,werfen::V,kasta,jeter
1239,werfen::V,kasta,lancer
1240,fangen::V,grípa,attraper
1241,packen::V,þrífa í,agripper
1242,verstecken::V,fela,cacher
1243,teilen::V,deila,diviser
1244,schicken::V,senda,envoyer
1245,bringen::V,færa,apporter
1246,bringen::V,flytja,apporter
1247,hinzufügen::V,bæta við,ajouter
1248,bekommen::V,hljóta,obtenir
1249,bekommen::V,ná,obtenir
1250,erhalten::V,fá,recevoir
1251,nehmen::V,taka,prendre
1252,wählen::V,velja,choisir
1253,auswählen::V,velja úr,choisir
1254,auswählen::V,velja úr,sélectionner
1255,bewahren::V,gæta,préserver
1256,bewahren::V,vernda,préserver
1257,behindern::V,varna,gêner
1258,verderben::V,spilla,gâter
1259,verderben::V,spilla,corrompre
1260,beschädigen::V,skemma,endommager
1261,zerbrechen::V,brjóta,casser
1262,zerreißen::V,rífa,déchirer
1263,zerreißen::V,rífa sundur,déchirer
1264,zerstören::V,rífa niður,détruire
1265,verbrennen::V,brenna,brûler
1266,geben::V,gefa,donner
1267,reichen::V,rétta,tendre
1268,schenken::V,gefa,offrir
1269,versprechen::V,lofa,promettre
1270,versprechen::V,heita,promettre
1271,wünschen::V,óska,souhaiter
1272,loben::V,lofa,louer
1273,loben::V,hrósa,louer
1274,küssen::V,kyssa,embrasser
1275,wiegen::V,rugga,bercer
1276,zudecken::V,þekja,couvrir
1277,zudecken::V,breiða yfir,couvrir
1278,wecken::V,vekja,éveiller
1279,wecken::V,vekja,réveiller
1280,zeigen::V,sýna,montrer
1281,zeigen::V,sýna,faire voir
1282,führen::V,leiða,guider
1283,lehren::V,kenna,apprendre
1284,unterrichten::V,fræða,instruire
1285,aufziehen::V,ala upp,élever
1286,leiten::V,stjórna,diriger
1287,leiten::V,stjórna,conduire
1288,antreiben::V,hvetja,pousser
1289,lassen::V,láta,faire
1290,einladen::V,bjóða heim,inviter
1291,vereinigen::V,sameina,unir
1292,vereinigen::V,sameina,réunir
1293,besuchen::V,heimsækja,visiter
1294,besuchen::V,heimsækja,aller voir
1295,treffen::V,hitta,rencontrer
1296,sich versammeln::V,safnast saman,s'assembler
1297,spielen::V,leika sér,jouer
1298,singen::V,syngja,chanter
1299,tanzen::V,dansa,danser
1300,sich trennen::V,skiljast,se séparer
1301,verlassen::V,yfirgefa,quitter
1302,retten::V,bjarga,sauver
1303,bewachen::V,gæta,garder
1304,bewachen::V,hafa vörð á,garder
1305,schützen::V,vernda,protéger
1306,verteidigen::V,verja,défendre
1307,sich schlagen::V,slást,se taper
1308,sich schlagen::V,berjast,se taper
1309,schießen::V,skjóta,tirer
1310,siegen::V,sigra,vaincre
1311,ärgern::V,ergja,agacer
1312,ärgern::V,skaprauna,agacer
1313,schlagen::V,slá,battre
1314,schlagen::V,slá,frapper
1315,schlagen::V,lemja,battre
1316,schlagen::V,lemja,frapper
1317,treten::V,sparka,botter
1318,treten::V,sparka,donner un coup de pied à
1319,stechen::V,stinga,piquer
1320,stoßen::V,hrinda,heurter
1321,stehlen::V,stela,voler
1322,stören::V,trufla,gêner
1323,stören::V,trufla,déranger
1324,belästigen::V,ónáða,molester
1325,belästigen::V,ónáða,importuner
1326,verbergen::V,leyna,cacher
1327,verbergen::V,leyna,dissimuler
1328,täuschen::V,gabba,abuser
1329,täuschen::V,gabba,tromper
1330,täuschen::V,blekkja,abuser
1331,täuschen::V,blekkja,tromper
1332,betrügen::V,svíkja,duper
1333,betrügen::V,svíkja,frauder
1334,betrügen::V,blekkja,duper
1335,betrügen::V,blekkja,frauder
1336,töten::V,drepa,tuer
1337,wohnen::V,búa,habiter
1338,wohnen::V,búa,demeurer
1339,arbeiten::V,vinna,travailler
1340,sammeln::V,safna,collectionner
1341,pflücken::V,tína,cueillir
1342,pflücken::V,reyta,cueillir
1343,jagen::V,veiða,chasser
1344,fischen::V,fiska,pêcher
1345,fassen::V,veiða,capturer
1346,hüten::V,gæta,garder
1347,hüten::V,vakta,garder
1348,treiben::V,reka,mener
1349,anbinden::V,binda við,attacher
1350,anbinden::V,binda fast,attacher
1351,füttern::V,fóðra,faire manger
1352,melken::V,mjólka,traire
1353,hacken::V,höggva,fendre
1354,gießen::V,hella,arroser
1355,reifen::V,þroskast,mûrir
1356,zubereiten::V,elda,préparer
1357,zubereiten::V,tilbúa,préparer
1358,kochen::V,sjóða,cuire
1359,backen::V,baka,cuire
1360,braten::V,steikja,rôtir
1361,umrühren::V,hræra í,remuer
1362,stricken::V,prjóna,tricoter
1363,nähen::V,sauma,coudre
1364,färben::V,lita,teindre
1365,reinigen::V,hreinsa,nettoyer
1366,waschen::V,þvo,laver
1367,abwischen::V,þerra,essuyer
1368,spülen::V,skola,rincer
1369,spülen::V,þvo upp,rincer
1370,fegen::V,sópa,balayer
1371,fegen::V,hreinsa,balayer
1372,kehren::V,sópa,balayer
1373,baden::V,baða sig,se baigner
1374,sich waschen::V,þvo sér,se laver
1375,ausziehen::V,fara úr,ôter
1376,ausziehen::V,fara úr,enlever
1377,anziehen::V,fara í,mettre
1378,sich anziehen::V,klæðast,s'habiller
1379,kämmen::V,greiða,peigner
1380,schmücken::V,prýða,orner
1381,schmücken::V,prýða,décorer
1382,schmücken::V,skreyta,orner
1383,schmücken::V,skreyta,décorer
1384,sagen::V,segja,dire
1385,sprechen::V,tala,parler
1386,reden::V,ræða,parler
1387,sich unterhalten::V,spjalla,bavarder
1388,sich unterhalten::V,spjalla,s'entretenir
1389,sich unterhalten::V,ræðast við,bavarder
1390,sich unterhalten::V,ræðast við,s'entretenir
1391,fragen::V,spyrja,demander
1392,bitten::V,biðja,prier
1393,erzählen::V,segja frá,raconter
1394,mitteilen::V,tilkynna,communiquer
1395,nennen::V,nefna,nommer
1396,nennen::V,nefna,appeler
1397,rufen::V,kalla,appeler
1398,prahlen::V,gorta,se vanter
1399,übersetzen::V,þýða,traduire
1400,denken::V,hugsa,penser
1401,glauben::V,trúa,croire
1402,bemerken::V,taka eftir,remarquer
1403,bemerken::V,taka eftir,apercevoir
1404,erkennen::V,þekkja,reconnaître
1405,begreifen::V,skilja,concevoir
1406,verstehen::V,skilja,entendre
1407,verstehen::V,skilja,comprendre
1408,lernen::V,læra,apprendre
1409,wissen::V,vita,savoir
1410,sich erinnern an::V,minnast,se souvenir de
1411,vergessen::V,gleyma,oublier
1412,messen::V,mæla,mesurer
1413,zählen::V,telja,compter
1414,rechnen::V,reikna,calculer
1415,lesen::V,lesa,lire
1416,malen::V,mála,peindre
1417,zeichnen::V,teikna,dessiner
1418,schreiben::V,skrifa,écrire
1419,besitzen::V,hafa,posséder
1420,kaufen::V,kaupa,acheter
1421,verkaufen::V,selja,vendre
1422,bezahlen::V,borga,payer
1423,zahlen::V,borga,payer
1424,beherrschen::V,hafa á valdi sínu,dominer
1425,beherrschen::V,hafa á valdi sínu,maîtriser
1426,ertragen::V,þola,tolérer
1427,ertragen::V,þola,supporter
