,Concept_ID,kl,fr
758,hungrig::A,perlilerpoq,affamé
759,krank::A,napparsimavoq,malade
760,traurig::A,aliasuppoq,triste
761,lebendig::A,uumavoq,vivant
762,gut::A,ajunngilaq,bon
763,schlecht::A,sualuppoq,mauvais
764,richtig::A,iluarpoq,juste
765,richtig::A,iluarpoq,correct
766,schlimm::A,amiilaarnarpoq,grave
767,schlimm::A,amiilaarnarpoq,mauvais
768,wahr::A,ilumoorpoq,vrai
769,wahr::A,ilumoorpoq,véritable
770,alt::A,pisoqaq,vieux
771,neu::A,nutaavoq,neuf
772,neu::A,nutaavoq,nouveau
773,alt[Lebewesen]::A,utoqqaq,âgé
774,alt[Lebewesen]::A,utoqqaq,vieux
775,jung::A,inuusuppoq,jeune
776,jung::A,kingulliarsuk,jeune
777,arm::A,piillasoq,pauvre
778,arm::A,piitsuuvoq,pauvre
779,reich::A,pisuuvoq,riche
780,berühmt::A,tusaamasaq,fameux
781,berühmt::A,tusaamasaq,célèbre
782,fremd::A,ajasoornarpoq,étranger
783,verschieden::A,allatut,différent
784,verschieden::A,tamalaat,différent
785,nah::A,qanippoq,lié
786,nah::A,qanippoq,proche
787,fern::A,ungasippoq,éloigné
788,fern::A,ungasippoq,lointain
789,linker::A,saamerleq,gauche
790,rechter::A,innarluissut,droit
791,erster::A,siulleq,premier
792,zweiter::A,qataatsup tullia,second
793,zweiter::A,qataatsup tullia,deuxième
794,dritter::A,pingajorarterut,troisième
795,letzter::A,kingulleq,dernier
796,allein::ADV,kisimiippoq,seul
797,auf einmal::ADV,tassanngaannaq,à la fois
798,zusammen::ADV,attaasa,ensemble
799,zusammen::ADV,attarmik,ensemble
800,lange::ADV,akuni,longtemps
801,plötzlich::ADV,tassanngaannaq,tout à coup
802,sofort::ADV,erniinnaq,immédiatement
803,später::ADV,kingorna,plus tard
804,jetzt::ADV,maanna,maintenant
805,jetzt::ADV,massakkut,maintenant
806,heute::ADV,ullumi,aujourd'hui
807,morgen::ADV,aqagu,demain
808,bald::ADV,erniinnaq,bientôt
809,dann::ADV,taava,puis
810,dann::ADV,taava,ensuite
811,gestern::ADV,ippassaq,hier
812,einst::ADV,ataatsimik,jadis
813,einst::ADV,ataatsimik,autrefois
814,einst::ADV,ilaanni,jadis
815,einst::ADV,ilaanni,autrefois
816,damals::ADV,taamani,alors
817,damals::ADV,taamani,à l'époque
818,damals::ADV,taamanikkut,alors
819,damals::ADV,taamanikkut,à l'époque
820,damals::ADV,taassumuunakkut,alors
821,damals::ADV,taassumuunakkut,à l'époque
822,danach::ADV,taava,après
823,danach::ADV,taava,ensuite
824,vorher::ADV,siornagut,auparavant
825,einmal::ADV,ilaanni,une fois
826,einmal::ADV,ataatsimik,une fois
827,manchmal::ADV,qaqutigu,parfois
828,manchmal::ADV,qaqutigu,quelquefois
829,manchmal::ADV,qaqutigut,parfois
830,manchmal::ADV,qaqutigut,quelquefois
831,oft::ADV,akulikitsumik,souvent
832,immer::ADV,tamatigut,toujours
833,hier::ADV,maani,ici
834,hierhin::ADV,maani,par ici
835,dorthin::ADV,ikuuna,y
836,dorthin::ADV,ikuuna,par là
837,geradeaus::ADV,narlumut,tout droit
838,vorwärts::ADV,pilangavoc,en avant
839,rückwärts::ADV,kingumut,en arrière
840,rückwärts::ADV,tunumut or tunummut,en arrière
841,zurück::ADV,kingumut,de retour
842,zurück::ADV,tunumut or tunummut,de retour
843,unten::ADV,kana,en bas
844,unten::ADV,kana,au-dessous
845,hinab::ADV,qiviu,en bas
846,hinab::ADV,qiviu,vers le bas
847,überall::ADV,tamaginni,partout
848,überall::ADV,tamani tamaani,partout
849,kaum::ADV,qaqutigorsuaq,à peine
850,sehr::ADV,assut,très
851,noch::ADV,qeratavoq,encore
852,schon::ADV,taava-una,déjà
853,wieder::ADV,kingumut,de nouveau
854,vergebens::ADV,angiluk,en vain
855,dies::PRN,manna,ceci
856,dies::PRN,matuma,ceci
857,das::PRN,ua,ce
858,das::PRN,ua,cela
859,ich::PRN,uanga,je
860,ich::PRN,uanga,moi
861,du::PRN,illit,tu
862,du::PRN,illit,toi
863,er::PRN,una,il
864,er::PRN,una,lui
865,wir::PRN,uagut,nous
866,ihr::PRN,ilissi,vous
867,sie::PRN,uku,ils
868,sie::PRN,uku,elles
869,was::FPRN,aat?,que
870,was::FPRN,aat?,quoi
871,wer::FPRN,kikkut,qui
872,wo::FADV,sumi,où
873,wohin::FADV,sumut,où
874,wie::FADV,qanoq,comment
875,warum::FADV,sooq,pourquoi
876,wieviel::FNUM,qassit,combien
877,wieviel::FNUM,qanoq atsigisumik?,combien
878,eins::NUM,ataaseq,un
879,zwei::NUM,marluk,deux
880,drei::NUM,pingasut,trois
881,vier::NUM,sisamat,quatre
882,vier::NUM,qajuusat,quatre
883,fünf::NUM,tallimat,cinq
884,sechs::NUM,arfineq,six
885,sechs::NUM,arfinillit,six
886,sieben::NUM,arfineq-marluk,sept
887,acht::NUM,arfineq pingasut,huit
888,neun::NUM,qulingiluat,neuf
889,neun::NUM,arfineq sisamat,neuf
890,zehn::NUM,qulit,dix
891,elf::NUM,aqqaneq,onze
892,zwölf::NUM,aqqaneq-marluk,douze
893,zwanzig::NUM,tyve,vingt
894,dreißig::NUM,tredive,trente
895,dreißig::NUM,pingasunik qulillit,trente
896,vierzig::NUM,fyrre,quarante
897,fünfzig::NUM,halvtreds,cinquante
898,fünfzig::NUM,tallimanik qulillit,cinquante
899,sechzig::NUM,tres,soixante
900,siebzig::NUM,halvfjerds,soixante-dix
901,achtzig::NUM,firs,quatre-vingt
902,neunzig::NUM,halvfems,quatre-vingt-dix
903,hundert::NUM,et hundrede,cent
904,tausend::NUM,et tusinde,mille
905,und::CNJ,aamma,et
906,oder::CNJ,imalluunnit,ou
907,stehen::V,sikingavoq,être debout
908,sitzen::V,ingippoq,être assis
909,liegen::V,nalavoq,être couché
910,liegen::V,aqupivoq,être couché
911,hängen::V,nivinngarpaa,pendre
912,werden::V,pinngorpoq,devenir
913,passieren::V,pivoq,se passer
914,beginnen::V,aallarnerpaa,commencer
915,enden::V,naggaserpaa,finir
916,enden::V,naggaserpaa,se terminer
917,wechseln::V,immikkut ilivoq,changer
918,wechseln::V,immikkut ilivoq,alterner
919,untergehen[Sonne]::V,ilioqqaasoq,se coucher
920,scheinen[Sonne]::V,qinnorpoq,briller
921,scheinen[Sonne]::V,qinngorpoq,briller
922,donnern::V,kalleq,tonner
923,wehen::V,timmivoq,souffler
924,sich drehen::V,ipippaa,tourner
925,schwanken::V,aalavoq,osciller
926,schwanken::V,aalavoq,chanceler
927,schwingen::V,issakajaat or issakatsiaarut,vibrer
928,schwingen::V,issakajaat or issakatsiaarut,osciller
929,fallen::V,quasivaa,tomber
930,brennen::V,seerpoq,brûler
931,brennen::V,seerpoq,flamber
932,brennen::V,uuppaa,brûler
933,brennen::V,uuppaa,flamber
934,rauchen::V,pujoorpoq,fumer
935,regnen::V,siallerpoq,pleuvoir
936,gefrieren::V,qiulerpoq,geler
937,tauen::V,aappoq,dégeler
938,schmelzen::V,aappoq,fondre
939,schmelzen::V,aatsippaa,fondre
940,trocknen::V,panerserpaa,sécher
941,sieden::V,qalappoq,bouillir
942,reißen::V,qulli,rompre
943,reißen::V,qulli,se déchirer
944,reißen::V,alittorpaa,rompre
945,reißen::V,alittorpaa,se déchirer
946,reißen::V,kimillanneq,rompre
947,reißen::V,kimillanneq,se déchirer
948,versinken::V,kivivaa,s'enfoncer
949,versinken::V,apparpoq,s'enfoncer
950,vergehen::V,qaangerpaa,passer
951,vergehen::V,sarsuppoq,passer
952,erscheinen::V,takutippoq,apparaître
953,sinken::V,kivivaa,descendre
954,sinken::V,kivivaa,s'abaisser
955,sinken::V,apparpoq,descendre
956,sinken::V,apparpoq,s'abaisser
957,abnehmen::V,ikillipput,diminuer
958,zunehmen::V,allisippaa,augmenter
959,steigen::V,allisippaa,monter
960,wachsen::V,allivoq,croître
961,glänzen::V,qinngorpoq,briller
962,glänzen::V,qinnorpoq,briller
963,funkeln::V,uisorilavoq,étinceler
964,läuten::V,avilualaarpoq,sonner
965,klingeln::V,aviluarpoq,sonner
966,klingeln::V,aviluarpaluppoq,sonner
967,brausen::V,ittuk,mugir
968,brausen::V,ittuppoq,mugir
969,brausen::V,ittuppaluppoq,mugir
970,bellen::V,qiluppoq,aboyer
971,heulen::V,maarpoq,hurler
972,heulen::V,maalavoq,hurler
973,heulen::V,miaggoorpoq,hurler
974,blasen::V,aporneq,souffler
975,pfeifen::V,siggartartitsivoq,siffler
976,pfeifen::V,siorsulavoq,siffler
977,schreien::V,suaarpoq,crier
978,stöhnen::V,nipiliorpoq,gémir
979,stöhnen::V,nipilliorpoq,gémir
980,zittern::V,qarsulivik,trembler
981,leben::V,inuuvoq,vivre
982,geboren werden::V,inuuvoq,naître
983,geboren werden::V,inunngorpoq,naître
984,atmen::V,anersaarpoq,respirer
985,trinken::V,imerpoq,boire
986,essen::V,tamorpoq,manger
987,schlucken::V,tuluarnaq,avaler
988,einschlafen::V,sinippoq,s'endormir
989,schlafen::V,sinik,dormir
990,aufwachen::V,iterpoq,se réveiller
991,aufwachen::V,eqqumavoq,se réveiller
992,aufstehen::V,makippoq,se lever
993,sich erholen::V,qasuerserpoq,se reposer
994,sich erholen::V,qasuerserpoq,se détendre
995,schmerzen::V,anneraa,faire mal
996,schmerzen::V,annernarpoq,faire mal
997,husten::V,quersorpoq,tousser
998,genesen::V,ajunngissivoq,guérir
999,genesen::V,ajunngissivoq,se remettre
1000,genesen::V,ilisimmarpoq,guérir
1001,genesen::V,ilisimmarpoq,se remettre
1002,genesen::V,ilorrippoq,guérir
1003,genesen::V,ilorrippoq,se remettre
1004,sterben::V,toquvoq,mourir
1005,sich bewegen::V,ingerlavoq,bouger
1006,sich setzen::V,ingippoq,s'asseoir
1007,laufen::V,arpappoq,marcher
1008,laufen::V,arpappoq,aller à pied
1009,schreiten::V,ingerlavoq,marcher
1010,spazierengehen::V,utertakajaarpoq,se promener
1011,spazierengehen::V,utertakattajaarpoq,se promener
1012,eilen::V,qaa qaa,courir
1013,eilen::V,qiilasaarpoq,courir
1014,eilen::V,ingerlasaarpaa,courir
1015,sich beeilen::V,tuaviorpoq,se hâter
1016,sich beeilen::V,tuaviorpoq,se dépêcher
1017,sausen::V,uiguut,filer
1018,rennen::V,igivoq,courir
1019,springen::V,upernassaq,sauter
1020,klettern::V,pilaakkeerpoq,grimper
1021,schaukeln::V,aalavoq,se balancer
1022,schwimmen::V,naluppoq,nager
1023,tauchen::V,allorpoq,plonger
1024,rudern::V,ipuppaa,ramer
1025,fahren::V,qimusserpoq,aller
1026,fahren::V,qimusserpoq,rouler
1027,fliegen::V,timmivoq,voler
1028,weggehen::V,piiarpoq,s'en aller
1029,anhalten::V,unitsippaa,s'arrêter
1030,hineingehen::V,timaappaa,entrer
1031,eintreten::V,allattorpaa,entrer
1032,kommen::V,qaa-,venir
1033,kommen::V,pivaa,venir
1034,ankommen::V,tikippoq,arriver
1035,zurückkommen::V,angerlarpoq,revenir
1036,bleiben::V,uninngavoq,rester
1037,bleiben::V,uninngavoq,demeurer
1038,warten::V,paavoq,attendre
1039,warten::V,utaqqivoq,attendre
1040,suchen::V,nivivaa,chercher
1041,finden::V,nanivaa,trouver
1042,versuchen::V,uuppaa,essayer
1043,versuchen::V,ussersarpaa,essayer
1044,vorbereiten::V,piareersarpaa,préparer
1045,lieben::V,asavaa,aimer
1046,mögen::V,akaaraa,aimer
1047,mögen::V,akaaraa,vouloir
1048,rühren::V,qeerlerpaa,toucher
1049,rühren::V,qeerlerpaa,attendrir
1050,weinen::V,qiavoq,pleurer
1051,schimpfen::V,qatimaarpoq,gronder
1052,sich ärgern::V,ugguutigaa,se fâcher
1053,sich fürchten::V,eqqanaarpoq,avoir peur
1054,fürchten::V,ersigaa,craindre
1055,fürchten::V,ersigaa,avoir peur de
1056,fliehen::V,qimaavoq,fuir
1057,flüchten::V,allikarfigaa,s'enfuir
1058,sehen::V,isigaa,voir
1059,ansehen::V,alaatsinaappaa,regarder
1060,hören::V,tusarpaa,entendre
1061,zuhören::V,naalappoq,écouter
1062,riechen::V,tipippoq,sentir
1063,fühlen::V,misigaa,sentir
1064,scheinen::V,takutippoq,sembler
1065,scheinen::V,takutippoq,paraître
1066,frieren::V,qiiavoq,avoir froid
1067,tun::V,iliorpoq,faire
1068,wollen::V,piumavaa,vouloir
1069,anfangen::V,pilerpoq,commencer
1070,beenden::V,naggaserpaa,finir
1071,beenden::V,naggaserpaa,terminer
1072,aufhören::V,naammatsippaa,cesser
1073,aufhören::V,naammatsippaa,arrêter
1074,öffnen::V,ammarpaa,ouvrir
1075,schließen::V,matuaa,fermer
1076,stellen::V,ilivaa,poser
1077,stellen::V,ilivaa,mettre
1078,stellen::V,iliorarpai,poser
1079,stellen::V,iliorarpai,mettre
1080,stellen::V,ilioqqarpai,poser
1081,stellen::V,ilioqqarpai,mettre
1082,setzen::V,iliorarpai,placer
1083,setzen::V,ilioqqarpai,placer
1084,legen::V,ilivaa,placer
1085,berühren::V,attorpaa,toucher
1086,verbinden::V,taperserpaa,lier
1087,bedecken::V,iikkerpaa,couvrir
1088,bedecken::V,iikkersorpaa,couvrir
1089,aufhängen::V,inivaa,accrocher
1090,aufhängen::V,iniorarpai,accrocher
1091,anzünden::V,saggaavoq,allumer
1092,aufheben::V,allisippaa,ramasser
1093,zurücklassen::V,aallarpoq,laisser
1094,verlieren::V,annaavaa,perdre
1095,fallen lassen::V,nakkaavaa,lâcher
1096,fallen lassen::V,nakkaavaa,laisser tomber
1097,machen::V,iliorpoq,faire
1098,herstellen::V,anillatsippaa,produire
1099,herstellen::V,anillatsippaa,fabriquer
1100,bauen::V,marrarterpaa,bâtir
1101,bauen::V,marrarterpaa,construire
1102,reparieren::V,iluarsaappaa,réparer
1103,verbessern::V,naqqippaa,améliorer
1104,graben::V,assappaa,creuser
1105,beugen::V,qappappoq,plier
1106,beugen::V,qappappoq,ployer
1107,biegen::V,qappappoq,courber
1108,wenden::V,assappaa,retourner
1109,wenden::V,assakarpoq,retourner
1110,umdrehen::V,assakartippaa,tourner
1111,heben::V,kivippaa,soulever
1112,hochheben::V,kissumiarpaa,lever
1113,ergreifen::V,isaappaa,saisir
1114,ergreifen::V,isaappaa,prendre
1115,ergreifen::V,isaguppaa,saisir
1116,ergreifen::V,isaguppaa,prendre
1117,halten::V,minarpaa,tenir
1118,drücken::V,naqittaat,presser
1119,kratzen::V,qitsuppaa,gratter
1120,kratzen::V,qitsuppaa,égratigner
1121,lecken::V,aluppaa,lécher
1122,beißen::V,kiivaa,mordre
1123,abreißen::V,aqqarpaa,arracher
1124,abreißen::V,isaterpaa,arracher
1125,abschneiden::V,kipivaa,couper
1126,binden::V,kakkersarpaa,lier
1127,binden::V,kakkersarpaa,attacher
1128,stecken::V,kussunneq,enfoncer
1129,brechen::V,nallorpaa,rompre
1130,klopfen::V,pattappaa,frapper
1131,hauen::V,aqivaa,frapper
1132,kleben::V,qaappoq,coller
1133,reiben::V,tagiarpaa,frotter
1134,reiben::V,tangiarpaa,frotter
1135,streichen::V,erlerpoq,empâter
1136,schleifen::V,sequppaa,affiler
1137,schleifen::V,sequppaa,aiguiser
1138,schneiden::V,uullivoq,couper
1139,schneiden::V,uullivoq,trancher
1140,schütteln::V,aalavoq,secouer
1141,schwenken::V,issarpoq,agiter
1142,füllen::V,immerpaa,remplir
1143,einwickeln::V,immoqquserpaa,envelopper
1144,tragen::V,maqippaa,porter
1145,tragen::V,assartorpoq,porter
1146,schleppen::V,assartorpoq,traîner
1147,ziehen::V,kalippaa,tirer
1148,ziehen::V,kalissarpoq,tirer
1149,aufbewahren::V,toqqorpaa,garder
1150,aufbewahren::V,toqqorpaa,conserver
1151,werfen::V,kuivaa,jeter
1152,werfen::V,kuivaa,lancer
1153,fangen::V,anguaa,attraper
1154,verstecken::V,anngigaa,cacher
1155,teilen::V,agguut,diviser
1156,teilen::V,agguusersorpaa,diviser
1157,schicken::V,nassiuppaa,envoyer
1158,bringen::V,aggiuppaa,apporter
1159,bringen::V,nassataraa,apporter
1160,bekommen::V,tiguaa,obtenir
1161,erhalten::V,tiguaa,recevoir
1162,nehmen::V,pivoq,prendre
1163,nehmen::V,tiguaa,prendre
1164,bewahren::V,sukkunik simerserpaa,préserver
1165,verderben::V,asiutippaa,gâter
1166,verderben::V,asiutippaa,corrompre
1167,verderben::V,piuneerunnerit,gâter
1168,verderben::V,piuneerunnerit,corrompre
1169,zerbrechen::V,ukuvoq,casser
1170,zerreißen::V,tisavaa,déchirer
1171,zerreißen::V,alittorpaa,déchirer
1172,zerstören::V,aserorpaa,détruire
1173,verbrennen::V,seerpoq,brûler
1174,geben::V,pivoq,donner
1175,versprechen::V,neriorsorpaa,promettre
1176,wünschen::V,kissaat,souhaiter
1177,loben::V,nersorpaa,louer
1178,loben::V,nersornaat,louer
1179,küssen::V,kunippaa,embrasser
1180,küssen::V,kunissorpaa,embrasser
1181,zudecken::V,majorpaa,couvrir
1182,wecken::V,itersarpaa,éveiller
1183,wecken::V,itersarpaa,réveiller
1184,zeigen::V,tikkuuppaa,montrer
1185,zeigen::V,tikkuuppaa,faire voir
1186,führen::V,tasissiuppaa,guider
1187,führen::V,ilitsersorpaa,guider
1188,führen::V,tasissersuuppaa,guider
1189,lehren::V,ilinniartippaa,apprendre
1190,unterrichten::V,ajoqerpaa,instruire
1191,unterrichten::V,ajoqersorpaa,instruire
1192,unterrichten::V,ilinniartitsivoq,instruire
1193,aufziehen::V,inororsarpaa,élever
1194,leiten::V,iluatsippaa,diriger
1195,leiten::V,iluatsippaa,conduire
1196,antreiben::V,ikusimmippaa,pousser
1197,einladen::V,qaaqquaa,inviter
1198,einladen::V,qaasarpaa,inviter
1199,vereinigen::V,taperserpaa,unir
1200,vereinigen::V,taperserpaa,réunir
1201,besuchen::V,tikeraarpaa,visiter
1202,besuchen::V,tikeraarpaa,aller voir
1203,treffen::V,aporappaa,rencontrer
1204,sich versammeln::V,majorpoq,s'assembler
1205,spielen::V,pinnguarpoq,jouer
1206,singen::V,erinarsorpoq,chanter
1207,tanzen::V,qitippoq,danser
1208,sich trennen::V,immikkoortippaa,se séparer
1209,retten::V,annaappaa,sauver
1210,schützen::V,eriagaa,protéger
1211,schützen::V,pineqartaalivaa,protéger
1212,schießen::V,aallaavaa,tirer
1213,schießen::V,piseriuppaa,tirer
1214,ärgern::V,ninngassarpaa,agacer
1215,ärgern::V,ninngassaarpaa,agacer
1216,schlagen::V,unatarpaa,battre
1217,schlagen::V,unatarpaa,frapper
1218,treten::V,tukerpoq,botter
1219,treten::V,tukerpoq,donner un coup de pied à
1220,stechen::V,iguppaa,piquer
1221,stechen::V,qasilippoq,piquer
1222,stoßen::V,ikuserpaa,heurter
1223,stoßen::V,ikusimmippaa,heurter
1224,stehlen::V,tillippaa,voler
1225,stören::V,akornuserpaa,gêner
1226,stören::V,akornuserpaa,déranger
1227,verbergen::V,anngigaa,cacher
1228,verbergen::V,anngigaa,dissimuler
1229,betrügen::V,peqquserluttuliorfigaa,duper
1230,betrügen::V,peqquserluttuliorfigaa,frauder
1231,töten::V,maappaa,tuer
1232,töten::V,toquppaa,tuer
1233,wohnen::V,najugaqarpoq,habiter
1234,wohnen::V,najugaqarpoq,demeurer
1235,arbeiten::V,sulivoq,travailler
1236,sammeln::V,katersorpai,collectionner
1237,jagen::V,piniarpoq,chasser
1238,fischen::V,aalisarpoq,pêcher
1239,anbinden::V,qilerut,attacher
1240,anbinden::V,qilersorpaa,attacher
1241,anbinden::V,ungerlatserpaa,attacher
1242,füttern::V,nerlerpaa,faire manger
1243,gießen::V,imerterpaa,arroser
1244,kochen::V,igavoq,cuire
1245,braten::V,siappaa,rôtir
1246,umrühren::V,qeerlerpaa,remuer
1247,färben::V,misuppaa,teindre
1248,reinigen::V,sanniarpaa,nettoyer
1249,waschen::V,asappaa,laver
1250,abwischen::V,saligarpaa,essuyer
1251,abwischen::V,saligartorpaa,essuyer
1252,fegen::V,sanngiarpaa,balayer
1253,baden::V,uffarpoq,se baigner
1254,sich waschen::V,uffarpoq,se laver
1255,ausziehen::V,annoraajarpaa,ôter
1256,ausziehen::V,annoraajarpaa,enlever
1257,anziehen::V,ativaa,mettre
1258,anziehen::V,atitippaa,mettre
1259,sich anziehen::V,atisalersorpoq,s'habiller
1260,sagen::V,oqarpoq,dire
1261,sprechen::V,oqaluttarpoq,parler
1262,reden::V,oqaluppoq,parler
1263,fragen::V,aperaa,demander
1264,bitten::V,aperaa,prier
1265,bitten::V,qinnuigaa,prier
1266,erzählen::V,oqaluttuaraa,raconter
1267,mitteilen::V,oqalualaarpoq,communiquer
1268,rufen::V,qaaqquaa,appeler
1269,prahlen::V,oqqartuvoq,se vanter
1270,prahlen::V,oqallortuvoq,se vanter
1271,übersetzen::V,ikaarpoq,traduire
1272,übersetzen::V,nutserpaa,traduire
1273,denken::V,isumaqarpoq,penser
1274,glauben::V,upperaa,croire
1275,glauben::V,isumaqarpoq,croire
1276,erkennen::V,ilisaraa,reconnaître
1277,verstehen::V,paasivaa,entendre
1278,verstehen::V,paasivaa,comprendre
1279,lernen::V,ilinniarpoq,apprendre
1280,wissen::V,nalunngilaa,savoir
1281,sich erinnern an::V,eqqaavaa,se souvenir de
1282,vergessen::V,puiorpaa,oublier
1283,messen::V,ussersarpaa,mesurer
1284,zählen::V,kisitsivoq,compter
1285,rechnen::V,kisitsivoq,calculer
1286,lesen::V,atuarpoq,lire
1287,malen::V,qalipappaa,peindre
1288,schreiben::V,allappoq,écrire
1289,kaufen::V,pisiaraa,acheter
1290,verkaufen::V,akigaa,vendre
1291,bezahlen::V,akilerpaa,payer
1292,beherrschen::V,inappaa,dominer
1293,beherrschen::V,inappaa,maîtriser
1294,ertragen::V,ernertaaraa,tolérer
1295,ertragen::V,ernertaaraa,supporter
1296,Nase::N,,nez
1297,Schnurrbart::N,,moustache
1298,Fuß::N,,pied
1299,Schlaf::N,,sommeil
1300,Strömung::N,,courant
1301,Moor::N,,tourbière
1302,Wald::N,,bois
1303,Wald::N,,forêt
1304,Anhöhe::N,,éminence
1305,Anhöhe::N,,élévation
1306,Gipfel::N,,cime
1307,Gipfel::N,,sommet
1308,Quelle::N,,source
1309,Quelle::N,,fontaine
1310,Festland::N,,terre ferme
1311,Kiefer[Baum]::N,,pin
1312,Pferd::N,,cheval
1313,Elch::N,,élan
1314,Schwarm::N,,nuée
1315,Schwarm::N,,volée
1316,Ente::N,,canard
1317,Barsch::N,,perche
1318,Hecht::N,,brochet
1319,Wurm::N,,ver
1320,Heu::N,,foin
1321,Kummer::N,,peine
1322,Kummer::N,,chagrin
1323,Gespräch::N,,conversation
1324,Spiel::N,,jeu
1325,Gesellschaft::N,,compagnie
1326,Angelegenheit::N,,affaire
1327,Anzahl::N,,nombre
1328,Strich::N,,trait
1329,Gegenstand::N,,objet
1330,Höhe::N,,hauteur
1331,Höhe::N,,altitude
1332,Lagerfeuer::N,,feu de camp
1333,Gang::N,,tour
1334,Gang::N,,marche
1335,Heim::N,,maison
1336,Beutel::N,,sac
1337,Beutel::N,,petit sac
1338,Eimer::N,,seau
1339,Sack::N,,sac
1340,Brei::N,,purée
1341,Brei::N,,bouillie
1342,Leder::N,,cuir
1343,Gott::N,,dieu
1344,Reichtum::N,,richesse
1345,Staat::N,,État
1346,Gewalt::N,,violence
1347,Bogen[Waffe]::N,,arc
1348,Lüge::N,,mensonge
1349,Schaden::N,,dégât
1350,Schaden::N,,dommage
1351,April::N,,avril
1352,frisch::A,,frais
1353,lecker::A,,délicieux
1354,lecker::A,,appétissant
1355,sauer::A,,aigre
1356,bunt::A,,multicolore
1357,teuer::A,,cher
1358,geschickt::A,,habile
1359,nackt::A,,nu
1360,ehemalig::A,,ancien
1361,bekannt::A,,connu
1362,anderer::A,,autre
1363,zuerst::ADV,,d'abord
1364,zuerst::ADV,,premièrement
1365,niemals::ADV,,ne ... jamais
1366,von hier::ADV,,d'ici
1367,dort::ADV,,là
1368,dort::ADV,,là-bas
1369,oben::ADV,,dessus
1370,oben::ADV,,en haut
1371,hinauf::ADV,,en haut
1372,hinauf::ADV,,vers le haut
1373,nicht::ADV,,ne ... pas
1374,ein wenig::ADV,,un peu
1375,so::ADV,,si
1376,so::ADV,,ainsi
1377,nur::ADV,,seulement
1378,nur::ADV,,ne ... que
1379,vor::PRP,,devant
1380,hinter::PRP,,derrière
1381,unter::PRP,,sous
1382,unter::PRP,,au-dessous de
1383,durch::PRP,,par
1384,durch::PRP,,à travers
1385,neben::PRP,,à côté de
1386,zwischen::PRP,,entre
1387,wegen::PRP,,à cause de
1388,alles::PRN,,tout
1389,aufgehen[Sonne]::V,,se lever
1390,strömen::V,,affluer
1391,fließen::V,,couler
1392,faulen::V,,pourrir
1393,faulen::V,,se putréfier
1394,verfaulen::V,,pourrir
1395,verschwinden::V,,disparaître
1396,lärmen::V,,faire du bruit
1397,klirren::V,,cliqueter
1398,rauschen::V,,bruire
1399,klingen::V,,sonner
1400,müde werden::V,,se lasser
1401,müde werden::V,,se fatiguer
1402,krank werden::V,,tomber malade
1403,krank sein::V,,être malade
1404,umkommen::V,,périr
1405,sich rühren::V,,broncher
1406,sich erheben::V,,se lever
1407,hinfallen::V,,tomber
1408,kriechen::V,,ramper
1409,gehen::V,,aller
1410,abfahren::V,,partir
1411,erwarten::V,,attendre
1412,lachen::V,,rire
1413,anschauen::V,,regarder
1414,probieren::V,,goûter
1415,zu sehen sein::V,,se voir
1416,zu sehen sein::V,,être visible
1417,vernehmen::V,,entendre
1418,vernehmen::V,,percevoir
1419,können::V,,savoir
1420,können::V,,pouvoir
1421,gelingen::V,,réussir
1422,geraten::V,,réussir
1423,ändern::V,,changer
1424,ändern::V,,modifier
1425,drehen::V,,tordre
1426,drehen::V,,tourner
1427,schieben::V,,pousser
1428,rütteln::V,,cahoter
1429,schütten::V,,verser
1430,packen::V,,agripper
1431,hinzufügen::V,,ajouter
1432,wählen::V,,choisir
1433,auswählen::V,,choisir
1434,auswählen::V,,sélectionner
1435,behindern::V,,gêner
1436,beschädigen::V,,endommager
1437,reichen::V,,tendre
1438,schenken::V,,offrir
1439,wiegen::V,,bercer
1440,lassen::V,,faire
1441,verlassen::V,,quitter
1442,bewachen::V,,garder
1443,verteidigen::V,,défendre
1444,sich schlagen::V,,se taper
1445,siegen::V,,vaincre
1446,belästigen::V,,molester
1447,belästigen::V,,importuner
1448,täuschen::V,,abuser
1449,täuschen::V,,tromper
1450,pflücken::V,,cueillir
1451,fassen::V,,capturer
1452,hüten::V,,garder
1453,treiben::V,,mener
1454,melken::V,,traire
1455,hacken::V,,fendre
1456,reifen::V,,mûrir
1457,zubereiten::V,,préparer
1458,backen::V,,cuire
1459,stricken::V,,tricoter
1460,nähen::V,,coudre
1461,spülen::V,,rincer
1462,kehren::V,,balayer
1463,kämmen::V,,peigner
1464,schmücken::V,,orner
1465,schmücken::V,,décorer
1466,sich unterhalten::V,,bavarder
1467,sich unterhalten::V,,s'entretenir
1468,nennen::V,,nommer
1469,nennen::V,,appeler
1470,bemerken::V,,remarquer
1471,bemerken::V,,apercevoir
1472,begreifen::V,,concevoir
1473,zeichnen::V,,dessiner
1474,besitzen::V,,posséder
1475,zahlen::V,,payer
