,Concept_ID,myv,myv
807,jetzt::ADV,ней,ней
808,heute::ADV,течи,течи
809,morgen::ADV,ванды,ванды
810,bald::ADV,курок,курок
811,dann::ADV,мейле,мейле
812,dann::ADV,мейле,седе мейле
813,dann::ADV,седе мейле,мейле
814,dann::ADV,седе мейле,седе мейле
815,gestern::ADV,исяк,исяк
816,einst::ADV,весть,весть
817,einst::ADV,весть,зярдо-бути
818,einst::ADV,зярдо-бути,весть
819,einst::ADV,зярдо-бути,зярдо-бути
820,damals::ADV,сестэ,сестэ
821,danach::ADV,мейле,мейле
822,danach::ADV,мейле,седе мейле
823,danach::ADV,седе мейле,мейле
824,danach::ADV,седе мейле,седе мейле
825,vorher::ADV,васняяк,васняяк
826,zuerst::ADV,васня,васня
827,einmal::ADV,весть,весть
828,manchmal::ADV,лиясто,лиясто
829,oft::ADV,сеетьстэ,сеетьстэ
830,immer::ADV,свал,свал
831,niemals::ADV,а зярдояк,а зярдояк
832,hier::ADV,тесэ,тесэ
833,hierhin::ADV,тей,тей
834,von hier::ADV,тестэ,тестэ
835,dort::ADV,тосо,тосо
836,dorthin::ADV,тов,тов
837,geradeaus::ADV,витьстэ,витьстэ
838,vorwärts::ADV,икелев,икелев
839,rückwärts::ADV,мекев,мекев
840,zurück::ADV,мекев,мекев
841,unten::ADV,ало,ало
842,hinab::ADV,алов,алов
843,oben::ADV,вере,вере
844,hinauf::ADV,верев,верев
845,überall::ADV,эрьва косо,эрьва косо
846,nicht::ADV,а,а
847,ein wenig::ADV,аламошка,аламошка
848,kaum::ADV,ансяк,ансяк
849,sehr::ADV,пек,пек
850,sehr::ADV,пек,вельть
851,sehr::ADV,вельть,пек
852,sehr::ADV,вельть,вельть
853,so::ADV,истя,истя
854,noch::ADV,таго,таго
855,nur::ADV,ансяк,ансяк
856,schon::ADV,уш,уш
857,wieder::ADV,таго,таго
858,vergebens::ADV,стяко,стяко
859,vor::PRP,икеле,икеле
860,hinter::PRP,вельде,вельде
861,unter::PRP,ало,ало
862,durch::PRP,пачк,пачк
863,neben::PRP,вакссо,вакссо
864,zwischen::PRP,ютксо,ютксо
865,wegen::PRP,кис,кис
866,wegen::PRP,кис,коряс
867,wegen::PRP,кис,кувалт
868,wegen::PRP,коряс,кис
869,wegen::PRP,коряс,коряс
870,wegen::PRP,коряс,кувалт
871,wegen::PRP,кувалт,кис
872,wegen::PRP,кувалт,коряс
873,wegen::PRP,кувалт,кувалт
874,dies::PRN,те,те
875,das::PRN,те,те
876,das::PRN,те,тона
877,das::PRN,тона,те
878,das::PRN,тона,тона
879,alles::PRN,весе,весе
880,alles::PRN,весе,весемесь
881,alles::PRN,весемесь,весе
882,alles::PRN,весемесь,весемесь
883,ich::PRN,мон,мон
884,du::PRN,тон,тон
885,er::PRN,сон,сон
886,wir::PRN,минь,минь
887,ihr::PRN,тынь,тынь
888,sie::PRN,сынь,сынь
889,was::FPRN,мезе,мезе
890,wer::FPRN,ки,ки
891,wo::FADV,косо,косо
892,wohin::FADV,ков,ков
893,wohin::FADV,ков,козо
894,wohin::FADV,козо,ков
895,wohin::FADV,козо,козо
896,wie::FADV,кода,кода
897,warum::FADV,мекс,мекс
898,wieviel::FNUM,зяро,зяро
899,eins::NUM,вейке,вейке
900,zwei::NUM,кавто,кавто
901,drei::NUM,колмо,колмо
902,vier::NUM,ниле,ниле
903,fünf::NUM,вете,вете
904,sechs::NUM,кото,кото
905,sieben::NUM,сисем,сисем
906,acht::NUM,кавксо,кавксо
907,neun::NUM,вейксэ,вейксэ
908,zehn::NUM,кемень,кемень
909,elf::NUM,кевейкее,кевейкее
910,zwölf::NUM,кемгавтово,кемгавтово
911,zwanzig::NUM,комсь,комсь
912,dreißig::NUM,колоньгемень,колоньгемень
913,vierzig::NUM,ниленьгемень,ниленьгемень
914,fünfzig::NUM,ведьгемень,ведьгемень
915,sechzig::NUM,кодгемень,кодгемень
916,siebzig::NUM,сизьгемень,сизьгемень
917,achtzig::NUM,кавксоньгемень,кавксоньгемень
918,neunzig::NUM,вейксэньгемень,вейксэньгемень
919,hundert::NUM,сядо,сядо
920,tausend::NUM,тыща,тыща
921,und::CNJ,ды,ды
922,oder::CNJ,или,или
923,stehen::V,аштемс стядо,аштемс стядо
924,sitzen::V,аштемс озадо,аштемс озадо
925,liegen::V,мадезь аштемс,мадезь аштемс
926,hängen::V,нурьгемс,нурьгемс
927,werden::V,арамс,арамс
928,passieren::V,лисэмс,лисэмс
929,beginnen::V,ушодомс,ушодомс
930,enden::V,лоткамс,лоткамс
931,wechseln::V,полавтнемс,полавтнемс
932,aufgehen[Sonne]::V,лисемс,лисемс
933,aufgehen[Sonne]::V,лисемс,стямс
934,aufgehen[Sonne]::V,стямс,лисемс
935,aufgehen[Sonne]::V,стямс,стямс
936,untergehen[Sonne]::V,валгомс,валгомс
937,scheinen[Sonne]::V,валдомтомс,валдомтомс
938,donnern::V,цярномс,цярномс
939,donnern::V,цярномс,галдордомс
940,donnern::V,галдордомс,цярномс
941,donnern::V,галдордомс,галдордомс
942,wehen::V,пувамс,пувамс
943,strömen::V,чудемс,чудемс
944,fließen::V,чудемс,чудемс
945,sich drehen::V,велямс,велямс
946,schwanken::V,лыкамс,лыкамс
947,schwanken::V,лыкамс,якамс
948,schwanken::V,якамс,лыкамс
949,schwanken::V,якамс,якамс
950,schwingen::V,нурсемс,нурсемс
951,schwingen::V,нурсемс,лыкамс
952,schwingen::V,лыкамс,нурсемс
953,schwingen::V,лыкамс,лыкамс
954,fallen::V,прамс,прамс
955,fallen::V,прамс,сяворемс
956,fallen::V,сяворемс,прамс
957,fallen::V,сяворемс,сяворемс
958,brennen::V,паломс,паломс
959,rauchen::V,качадомс,качадомс
960,regnen::V,пиземс,пиземс
961,gefrieren::V,кельмемс,кельмемс
962,tauen::V,соламс,соламс
963,schmelzen::V,соламс,соламс
964,trocknen::V,коськемс,коськемс
965,sieden::V,лакамс,лакамс
966,sieden::V,лакамс,пиксемс
967,sieden::V,пиксемс,лакамс
968,sieden::V,пиксемс,пиксемс
969,faulen::V,наксадомс,наксадомс
970,verfaulen::V,наксадомс,наксадомс
971,reißen::V,сезневемс,сезневемс
972,versinken::V,ваямс,ваямс
973,vergehen::V,ютамс,ютамс
974,erscheinen::V,лисемс,лисемс
975,verschwinden::V,ёмамс,ёмамс
976,sinken::V,явамс,явамс
977,abnehmen::V,киремемс,киремемс
978,zunehmen::V,ламолгадомс,ламолгадомс
979,zunehmen::V,ламолгадомс,раштамс
980,zunehmen::V,раштамс,ламолгадомс
981,zunehmen::V,раштамс,раштамс
982,steigen::V,куземс,куземс
983,steigen::V,куземс,кепсевемс
984,steigen::V,кепсевемс,куземс
985,steigen::V,кепсевемс,кепсевемс
986,wachsen::V,касомс,касомс
987,glänzen::V,цитнемс,цитнемс
988,funkeln::V,пиндолдомс,пиндолдомс
989,funkeln::V,пиндолдомс,цивтёрдомс
990,funkeln::V,цивтёрдомс,пиндолдомс
991,funkeln::V,цивтёрдомс,цивтёрдомс
992,lärmen::V,шалномс,шалномс
993,läuten::V,гайгезевемс,гайгезевемс
994,klingeln::V,чавомс баягас,чавомс баягас
995,klirren::V,калдордомс,калдордомс
996,klirren::V,калдордомс,кальцяемс
997,klirren::V,кальцяемс,калдордомс
998,klirren::V,кальцяемс,кальцяемс
999,brausen::V,лакамс,лакамс
1000,rauschen::V,лажномс,лажномс
1001,klingen::V,гайгемс,гайгемс
1002,bellen::V,онгомс,онгомс
1003,heulen::V,урномс,урномс
1004,blasen::V,пувамс,пувамс
1005,pfeifen::V,вешкемс,вешкемс
1006,schreien::V,пижнемс,пижнемс
1007,stöhnen::V,кувсемс,кувсемс
1008,zittern::V,тарномс,тарномс
1009,leben::V,эрямс,эрямс
1010,geboren werden::V,чачомс,чачомс
1011,atmen::V,лексемс,лексемс
1012,trinken::V,симемс,симемс
1013,essen::V,ярсамс,ярсамс
1014,schlucken::V,нилемс,нилемс
1015,schlucken::V,нилемс,порнемс
1016,schlucken::V,порнемс,нилемс
1017,schlucken::V,порнемс,порнемс
1018,müde werden::V,сиземс,сиземс
1019,einschlafen::V,матедевемс,матедевемс
1020,schlafen::V,удомс,удомс
1021,aufwachen::V,сыргоземс,сыргоземс
1022,aufstehen::V,стямс,стямс
1023,sich erholen::V,оймсемс,оймсемс
1024,krank werden::V,сэредезевемс,сэредезевемс
1025,krank sein::V,сэредемс,сэредемс
1026,schmerzen::V,сэредемс,сэредемс
1027,husten::V,козомс,козомс
1028,genesen::V,пичкамс,пичкамс
1029,sterben::V,куломс,куломс
1030,umkommen::V,чавовомс,чавовомс
1031,umkommen::V,чавовомс,ёмамс
1032,umkommen::V,ёмамс,чавовомс
1033,umkommen::V,ёмамс,ёмамс
1034,sich bewegen::V,шаштомс,шаштомс
1035,sich rühren::V,сыргамс,сыргамс
1036,sich erheben::V,куземс,куземс
1037,sich setzen::V,озамс,озамс
1038,hinfallen::V,прамс,прамс
1039,hinfallen::V,прамс,сяворемс
1040,hinfallen::V,сяворемс,прамс
1041,hinfallen::V,сяворемс,сяворемс
1042,laufen::V,якамс,якамс
1043,schreiten::V,эскелямс,эскелямс
1044,schreiten::V,эскелямс,молемс
1045,schreiten::V,молемс,эскелямс
1046,schreiten::V,молемс,молемс
1047,spazierengehen::V,якамс,якамс
1048,eilen::V,эрзкалемс,эрзкалемс
1049,eilen::V,эрзкалемс,капшамс
1050,eilen::V,капшамс,эрзкалемс
1051,eilen::V,капшамс,капшамс
1052,sich beeilen::V,капшамс,капшамс
1053,sausen::V,ливтямс,ливтямс
1054,rennen::V,чийнемс,чийнемс
1055,rennen::V,чийнемс,ардтнемс
1056,rennen::V,ардтнемс,чийнемс
1057,rennen::V,ардтнемс,ардтнемс
1058,springen::V,кирнявтнемс,кирнявтнемс
1059,klettern::V,куземс,куземс
1060,schaukeln::V,нурямс,нурямс
1061,kriechen::V,ёзмолдомс,ёзмолдомс
1062,schwimmen::V,уемс,уемс
1063,tauchen::V,чопавтомс,чопавтомс
1064,tauchen::V,чопавтомс,чопавтнемс
1065,tauchen::V,чопавтнемс,чопавтомс
1066,tauchen::V,чопавтнемс,чопавтнемс
1067,rudern::V,миледемс,миледемс
1068,fahren::V,ардомс,ардомс
1069,fliegen::V,ливтямс,ливтямс
1070,gehen::V,туемс,туемс
1071,gehen::V,туемс,молемс
1072,gehen::V,молемс,туемс
1073,gehen::V,молемс,молемс
1074,weggehen::V,туемс,туемс
1075,abfahren::V,туемс,туемс
1076,anhalten::V,лоткамс,лоткамс
1077,hineingehen::V,совамс,совамс
1078,eintreten::V,совамс,совамс
1079,eintreten::V,совамс,эскельдямс
1080,eintreten::V,эскельдямс,совамс
1081,eintreten::V,эскельдямс,эскельдямс
1082,kommen::V,самс,самс
1083,ankommen::V,самс,самс
1084,ankommen::V,самс,пачкодемс
1085,ankommen::V,пачкодемс,самс
1086,ankommen::V,пачкодемс,пачкодемс
1087,zurückkommen::V,велявтомс,велявтомс
1088,bleiben::V,кадовомс,кадовомс
1089,warten::V,учомс,учомс
1090,erwarten::V,учомс,учомс
1091,suchen::V,вешнемс,вешнемс
1092,finden::V,муемс,муемс
1093,versuchen::V,варштамс,варштамс
1094,vorbereiten::V,анокстамс,анокстамс
1095,lieben::V,вечкемс,вечкемс
1096,mögen::V,вечкемс,вечкемс
1097,lachen::V,пейдемс,пейдемс
1098,rühren::V,токамс седейс,токамс седейс
1099,weinen::V,авардемс,авардемс
1100,schimpfen::V,сёвномс,сёвномс
1101,sich ärgern::V,кежиявтнемс,кежиявтнемс
1102,sich fürchten::V,пелемс,пелемс
1103,fürchten::V,пелемс,пелемс
1104,fliehen::V,оргодемс,оргодемс
1105,flüchten::V,ворьгодемс,ворьгодемс
1106,flüchten::V,ворьгодемс,чадомс
1107,flüchten::V,чадомс,ворьгодемс
1108,flüchten::V,чадомс,чадомс
1109,sehen::V,неемс,неемс
1110,anschauen::V,ваномс,ваномс
1111,ansehen::V,ваномс,ваномс
1112,hören::V,марямс,марямс
1113,zuhören::V,кунсоломс,кунсоломс
1114,probieren::V,варшамс,варшамс
1115,riechen::V,никсемс,никсемс
1116,fühlen::V,марямс,марямс
1117,scheinen::V,марявомс,марявомс
1118,zu sehen sein::V,неявомс,неявомс
1119,vernehmen::V,марямс,марямс
1120,frieren::V,кельмемс,кельмемс
1121,tun::V,теемс,теемс
1122,können::V,маштомс,маштомс
1123,wollen::V,бажамс,бажамс
1124,anfangen::V,кармамс,кармамс
1125,beenden::V,прядомс,прядомс
1126,aufhören::V,лоткамс,лоткамс
1127,gelingen::V,удаламс,удаламс
1128,geraten::V,лисемс,лисемс
1129,öffnen::V,панжомс,панжомс
1130,schließen::V,пекстамс,пекстамс
1131,schließen::V,пекстамс,сёлгомс
1132,schließen::V,пекстамс,конямс
1133,schließen::V,сёлгомс,пекстамс
1134,schließen::V,сёлгомс,сёлгомс
1135,schließen::V,сёлгомс,конямс
1136,schließen::V,конямс,пекстамс
1137,schließen::V,конямс,сёлгомс
1138,schließen::V,конямс,конямс
1139,stellen::V,аравтомс,аравтомс
1140,setzen::V,ойсевтемс,ойсевтемс
1141,setzen::V,ойсевтемс,озавтнемс
1142,setzen::V,озавтнемс,ойсевтемс
1143,setzen::V,озавтнемс,озавтнемс
1144,legen::V,путомс,путомс
1145,berühren::V,токамс,токамс
1146,verbinden::V,содомс,содомс
1147,bedecken::V,вельтямс,вельтямс
1148,aufhängen::V,понгавтомс,понгавтомс
1149,anzünden::V,кирвастемс,кирвастемс
1150,aufheben::V,кепедемс,кепедемс
1151,zurücklassen::V,кадомс,кадомс
1152,verlieren::V,ёмавтомс,ёмавтомс
1153,fallen lassen::V,правтомс,правтомс
1154,machen::V,теемс,теемс
1155,herstellen::V,анокстамс,анокстамс
1156,bauen::V,путомс,путомс
1157,reparieren::V,витемс,витемс
1158,verbessern::V,паролгавтомс,паролгавтомс
1159,verbessern::V,паролгавтомс,вадрялгавтомс
1160,verbessern::V,вадрялгавтомс,паролгавтомс
1161,verbessern::V,вадрялгавтомс,вадрялгавтомс
1162,ändern::V,полавтомс,полавтомс
1163,graben::V,чувомс,чувомс
1164,graben::V,чувомс,таргамс
1165,graben::V,таргамс,чувомс
1166,graben::V,таргамс,таргамс
1167,beugen::V,мендемс,мендемс
1168,biegen::V,комавтомс,комавтомс
1169,drehen::V,чаравтомс,чаравтомс
1170,drehen::V,чаравтомс,велявтнемс
1171,drehen::V,велявтнемс,чаравтомс
1172,drehen::V,велявтнемс,велявтнемс
1173,wenden::V,велявтомс,велявтомс
1174,umdrehen::V,велявтомс,велявтомс
1175,heben::V,кепедемс,кепедемс
1176,hochheben::V,кепедемс,кепедемс
1177,ergreifen::V,кундамс,кундамс
1178,halten::V,кирдемс,кирдемс
1179,drücken::V,нуемс,нуемс
1180,schieben::V,шаштомс,шаштомс
1181,kratzen::V,ангордамс,ангордамс
1182,lecken::V,нолсемс,нолсемс
1183,beißen::V,сускомс,сускомс
1184,abreißen::V,сеземс,сеземс
1185,abschneiden::V,печкемс,печкемс
1186,binden::V,кодамс,кодамс
1187,binden::V,кодамс,сюлмамс
1188,binden::V,сюлмамс,кодамс
1189,binden::V,сюлмамс,сюлмамс
1190,stecken::V,сялгомс,сялгомс
1191,brechen::V,синдемс,синдемс
1192,brechen::V,синдемс,калавтомс
1193,brechen::V,калавтомс,синдемс
1194,brechen::V,калавтомс,калавтомс
1195,klopfen::V,калтаямс,калтаямс
1196,hauen::V,чавомс,чавомс
1197,kleben::V,педявтнемс,педявтнемс
1198,reiben::V,ёзамс,ёзамс
1199,streichen::V,вадемс,вадемс
1200,schleifen::V,човамс,човамс
1201,schneiden::V,керямс,керямс
1202,rütteln::V,чукамс,чукамс
1203,rütteln::V,чукамс,лыкавтомс
1204,rütteln::V,лыкавтомс,чукамс
1205,rütteln::V,лыкавтомс,лыкавтомс
1206,schütteln::V,чукамс,чукамс
1207,schwenken::V,яхолемс,яхолемс
1208,schütten::V,каямс,каямс
1209,füllen::V,пештямс,пештямс
1210,einwickeln::V,тапарямс,тапарямс
1211,tragen::V,кандомс,кандомс
1212,schleppen::V,ускомс,ускомс
1213,ziehen::V,ускомс,ускомс
1214,aufbewahren::V,ванстомс,ванстомс
1215,werfen::V,ёртомс,ёртомс
1216,fangen::V,кундамс,кундамс
1217,packen::V,кундамс,кундамс
1218,verstecken::V,кекшемс,кекшемс
1219,teilen::V,явомс,явомс
1220,schicken::V,кучомс,кучомс
1221,bringen::V,кандомс,кандомс
1222,hinzufügen::V,путомс,путомс
1223,hinzufügen::V,путомс,максомс
1224,hinzufügen::V,максомс,путомс
1225,hinzufügen::V,максомс,максомс
1226,bekommen::V,саемс,саемс
1227,erhalten::V,саемс,саемс
1228,nehmen::V,саемс,саемс
1229,wählen::V,кочкамс,кочкамс
1230,auswählen::V,кочкамс,кочкамс
1231,bewahren::V,ванстомс,ванстомс
1232,behindern::V,кирдемс,кирдемс
1233,verderben::V,коламс,коламс
1234,beschädigen::V,теемс зыян,теемс зыян
1235,zerbrechen::V,коламс,коламс
1236,zerreißen::V,сеземс,сеземс
1237,zerstören::V,калавтомс,калавтомс
1238,verbrennen::V,пултамс,пултамс
1239,geben::V,максомс,максомс
1240,reichen::V,максомс,максомс
1241,schenken::V,каземс,каземс
1242,versprechen::V,алтамс,алтамс
1243,wünschen::V,арсемс,арсемс
1244,loben::V,шнамс,шнамс
1245,küssen::V,палсемс,палсемс
1246,wiegen::V,нурсемс,нурсемс
1247,zudecken::V,тавадомс,тавадомс
1248,zudecken::V,тавадомс,вельтямс
1249,zudecken::V,вельтямс,тавадомс
1250,zudecken::V,вельтямс,вельтямс
1251,wecken::V,стявтомс,стявтомс
1252,zeigen::V,невтемс,невтемс
1253,führen::V,ветямс,ветямс
1254,lehren::V,тонавтомс,тонавтомс
1255,unterrichten::V,тонавтомс,тонавтомс
1256,aufziehen::V,трямс,трямс
1257,aufziehen::V,трямс,кастомс
1258,aufziehen::V,кастомс,трямс
1259,aufziehen::V,кастомс,кастомс
1260,leiten::V,ветямс,ветямс
1261,leiten::V,ветямс,азоркстамс
1262,leiten::V,азоркстамс,ветямс
1263,leiten::V,азоркстамс,азоркстамс
1264,antreiben::V,ветямс,ветямс
1265,lassen::V,кармавтомс,кармавтомс
1266,einladen::V,тердемс,тердемс
1267,vereinigen::V,вейсэндямс,вейсэндямс
1268,vereinigen::V,вейсэндямс,вейс путомс
1269,vereinigen::V,вейсэндямс,вейс пурнамс
1270,vereinigen::V,вейс путомс,вейсэндямс
1271,vereinigen::V,вейс путомс,вейс путомс
1272,vereinigen::V,вейс путомс,вейс пурнамс
1273,vereinigen::V,вейс пурнамс,вейсэндямс
1274,vereinigen::V,вейс пурнамс,вейс путомс
1275,vereinigen::V,вейс пурнамс,вейс пурнамс
1276,besuchen::V,варштамс,варштамс
1277,treffen::V,вастомс,вастомс
1278,sich versammeln::V,промокшномс,промокшномс
1279,spielen::V,налксемс,налксемс
1280,singen::V,морамс,морамс
1281,tanzen::V,киштемс,киштемс
1282,sich trennen::V,явомс,явомс
1283,verlassen::V,кадомс,кадомс
1284,retten::V,идемс,идемс
1285,bewachen::V,ванстомс,ванстомс
1286,schützen::V,аштемс,аштемс
1287,verteidigen::V,ваномс,ваномс
1288,sich schlagen::V,тюремс,тюремс
1289,schießen::V,ледемс,ледемс
1290,siegen::V,изнямс,изнямс
1291,ärgern::V,кежейгавтомс,кежейгавтомс
1292,schlagen::V,токамс,токамс
1293,treten::V,тапамс,тапамс
1294,stechen::V,пупамс,пупамс
1295,stoßen::V,тулкадемс,тулкадемс
1296,stehlen::V,саламс,саламс
1297,stören::V,пирямс ки,пирямс ки
1298,belästigen::V,а максомс,а максомс
1299,belästigen::V,а максомс,а кадомс оймамо
1300,belästigen::V,а кадомс оймамо,а максомс
1301,belästigen::V,а кадомс оймамо,а кадомс оймамо
1302,verbergen::V,сёпомс,сёпомс
1303,verbergen::V,сёпомс,кекшемс
1304,verbergen::V,кекшемс,сёпомс
1305,verbergen::V,кекшемс,кекшемс
1306,täuschen::V,манямс,манямс
1307,betrügen::V,манчемс,манчемс
1308,töten::V,чавномс,чавномс
1309,töten::V,чавномс,маштнемс
1310,töten::V,маштнемс,чавномс
1311,töten::V,маштнемс,маштнемс
1312,wohnen::V,эрямс,эрямс
1313,arbeiten::V,важодемс,важодемс
1314,sammeln::V,пурнамс,пурнамс
1315,pflücken::V,ноцковтнемс,ноцковтнемс
1316,jagen::V,кундамс,кундамс
1317,fischen::V,калонь кундамс,калонь кундамс
1318,fassen::V,кундамс,кундамс
1319,hüten::V,ваномс,ваномс
1320,treiben::V,панемс,панемс
1321,anbinden::V,сюлмамс,сюлмамс
1322,füttern::V,андомс,андомс
1323,melken::V,потявтомс,потявтомс
1324,hacken::V,лазномс,лазномс
1325,gießen::V,валомс,валомс
1326,reifen::V,кенеремс,кенеремс
1327,zubereiten::V,анокстамс,анокстамс
1328,kochen::V,пидемс,пидемс
1329,backen::V,пидемс,пидемс
1330,braten::V,пуштамс,пуштамс
1331,umrühren::V,човорямс,човорямс
1332,stricken::V,кодамс,кодамс
1333,nähen::V,стамс,стамс
1334,färben::V,артомс,артомс
1335,reinigen::V,урядамс,урядамс
1336,waschen::V,муськемс,муськемс
1337,abwischen::V,нардамс,нардамс
1338,spülen::V,ёрвалдомс,ёрвалдомс
1339,fegen::V,тенсемс,тенсемс
1340,kehren::V,тенсемс,тенсемс
1341,baden::V,экшелямс,экшелямс
1342,sich waschen::V,шлямс,шлямс
1343,ausziehen::V,кайсевтемс,кайсевтемс
1344,anziehen::V,оршамс,оршамс
1345,sich anziehen::V,оршамс,оршамс
1346,kämmen::V,судрямс,судрямс
1347,schmücken::V,мазылгавтомс,мазылгавтомс
1348,schmücken::V,мазылгавтомс,наряжамс
1349,schmücken::V,наряжамс,мазылгавтомс
1350,schmücken::V,наряжамс,наряжамс
1351,sagen::V,меремс,меремс
1352,sprechen::V,кортамс,кортамс
1353,reden::V,кортамс,кортамс
1354,sich unterhalten::V,кортнемс,кортнемс
1355,fragen::V,кевкстемс,кевкстемс
1356,bitten::V,вешемс,вешемс
1357,erzählen::V,ёвтнемс,ёвтнемс
1358,mitteilen::V,ёвтамс,ёвтамс
1359,nennen::V,лемдемс,лемдемс
1360,nennen::V,лемдемс,путомс лем
1361,nennen::V,путомс лем,лемдемс
1362,nennen::V,путомс лем,путомс лем
1363,rufen::V,тердемс,тердемс
1364,rufen::V,тердемс,серьгедемс
1365,rufen::V,серьгедемс,тердемс
1366,rufen::V,серьгедемс,серьгедемс
1367,prahlen::V,шнамс пря,шнамс пря
1368,übersetzen::V,ютавтомс,ютавтомс
1369,denken::V,арсемс,арсемс
1370,glauben::V,кемемс,кемемс
1371,bemerken::V,неемс,неемс
1372,erkennen::V,содамс,содамс
1373,begreifen::V,пачкодемс,пачкодемс
1374,verstehen::V,чарькодемс,чарькодемс
1375,lernen::V,тонавтнемс,тонавтнемс
1376,wissen::V,содамс,содамс
1377,sich erinnern an::V,ледстямс,ледстямс
1378,vergessen::V,стувтомс,стувтомс
1379,messen::V,онкстнемс,онкстнемс
1380,zählen::V,ловомс,ловомс
1381,rechnen::V,ловомс,ловомс
1382,lesen::V,ловномс,ловномс
1383,malen::V,рисовамс,рисовамс
1384,zeichnen::V,рисовамс,рисовамс
1385,schreiben::V,сёрмадомс,сёрмадомс
1386,besitzen::V,улемс,улемс
1387,besitzen::V,улемс,улемс азорокс
1388,besitzen::V,улемс азорокс,улемс
1389,besitzen::V,улемс азорокс,улемс азорокс
1390,kaufen::V,рамамс,рамамс
1391,verkaufen::V,миемс,миемс
1392,bezahlen::V,пандомс,пандомс
1393,zahlen::V,пандомс,пандомс
1394,beherrschen::V,азоркстамс,азоркстамс
1395,ertragen::V,кирдемс,кирдемс
