,Concept_ID,mn,mn
1474,bedecken::V,бүрэх,бүрэх
1475,aufhängen::V,өлгөх,өлгөх
1476,aufhängen::V,өлгөх,дүүжлэх
1477,aufhängen::V,дүүжлэх,өлгөх
1478,aufhängen::V,дүүжлэх,дүүжлэх
1479,anzünden::V,асаах,асаах
1480,anzünden::V,асаах,ноцоох
1481,anzünden::V,ноцоох,асаах
1482,anzünden::V,ноцоох,ноцоох
1483,aufheben::V,өргөх,өргөх
1484,zurücklassen::V,орхих,орхих
1485,zurücklassen::V,орхих,үлдээх
1486,zurücklassen::V,үлдээх,орхих
1487,zurücklassen::V,үлдээх,үлдээх
1488,verlieren::V,гээх,гээх
1489,fallen lassen::V,унагах,унагах
1490,machen::V,хийх,хийх
1491,machen::V,хийх,гаргах
1492,machen::V,гаргах,хийх
1493,machen::V,гаргах,гаргах
1494,herstellen::V,бүтээх,бүтээх
1495,bauen::V,барих,барих
1496,reparieren::V,засах,засах
1497,reparieren::V,засах,сэлбэх
1498,reparieren::V,сэлбэх,засах
1499,reparieren::V,сэлбэх,сэлбэх
1500,verbessern::V,засах,засах
1501,verbessern::V,засах,сайжруулах
1502,verbessern::V,сайжруулах,засах
1503,verbessern::V,сайжруулах,сайжруулах
1504,ändern::V,өөрчлөх,өөрчлөх
1505,graben::V,малтах,малтах
1506,beugen::V,бөгтийлгөх,бөгтийлгөх
1507,biegen::V,матах,матах
1508,biegen::V,матах,муруйлгах
1509,biegen::V,муруйлгах,матах
1510,biegen::V,муруйлгах,муруйлгах
1511,drehen::V,эргүүлэх,эргүүлэх
1512,wenden::V,эргүүлэх,эргүүлэх
1513,umdrehen::V,хөрвүүлэх,хөрвүүлэх
1514,heben::V,өргөх,өргөх
1515,hochheben::V,өргөх,өргөх
1516,ergreifen::V,атгах,атгах
1517,halten::V,барих,барих
1518,drücken::V,дарах,дарах
1519,schieben::V,түлхэх,түлхэх
1520,kratzen::V,хусах,хусах
1521,kratzen::V,хусах,маажих
1522,kratzen::V,маажих,хусах
1523,kratzen::V,маажих,маажих
1524,lecken::V,долоох,долоох
1525,beißen::V,зуух,зуух
1526,beißen::V,зуух,хазах
1527,beißen::V,хазах,зуух
1528,beißen::V,хазах,хазах
1529,abreißen::V,таслах,таслах
1530,abschneiden::V,тайрах,тайрах
1531,binden::V,боох,боох
1532,binden::V,боох,хүлэх
1533,binden::V,хүлэх,боох
1534,binden::V,хүлэх,хүлэх
1535,stecken::V,шаах,шаах
1536,stecken::V,шаах,шигтгэх
1537,stecken::V,шигтгэх,шаах
1538,stecken::V,шигтгэх,шигтгэх
1539,brechen::V,хугалах,хугалах
1540,klopfen::V,цохих,цохих
1541,klopfen::V,цохих,тогших
1542,klopfen::V,тогших,цохих
1543,klopfen::V,тогших,тогших
1544,hauen::V,дэлдэх,дэлдэх
1545,kleben::V,наах,наах
1546,reiben::V,нухах,нухах
1547,reiben::V,нухах,нидчих
1548,reiben::V,нидчих,нухах
1549,reiben::V,нидчих,нидчих
1550,streichen::V,нялах,нялах
1551,streichen::V,нялах,түрхэх
1552,streichen::V,түрхэх,нялах
1553,streichen::V,түрхэх,түрхэх
1554,schleifen::V,билүүдэх,билүүдэх
1555,schleifen::V,билүүдэх,гуранздах
1556,schleifen::V,гуранздах,билүүдэх
1557,schleifen::V,гуранздах,гуранздах
1558,schneiden::V,огтлох,огтлох
1559,rütteln::V,холхнулах,холхнулах
1560,schütteln::V,сэгсрэх,сэгсрэх
1561,schwenken::V,дэвэх,дэвэх
1562,schwenken::V,дэвэх,даллах
1563,schwenken::V,даллах,дэвэх
1564,schwenken::V,даллах,даллах
1565,schütten::V,цутгах,цутгах
1566,schütten::V,цутгах,аягалах
1567,schütten::V,аягалах,цутгах
1568,schütten::V,аягалах,аягалах
1569,füllen::V,дүүргэх,дүүргэх
1570,einwickeln::V,боох,боох
1571,einwickeln::V,боох,ороох
1572,einwickeln::V,ороох,боох
1573,einwickeln::V,ороох,ороох
1574,tragen::V,авчрах,авчрах
1575,schleppen::V,чирэх,чирэх
1576,ziehen::V,татах,татах
1577,aufbewahren::V,хадгалах,хадгалах
1578,werfen::V,хаях,хаях
1579,werfen::V,хаях,шидэх
1580,werfen::V,шидэх,хаях
1581,werfen::V,шидэх,шидэх
1582,fangen::V,барих,барих
1583,packen::V,шүүрэх,шүүрэх
1584,verstecken::V,нуух,нуух
1585,teilen::V,хуваах,хуваах
1586,schicken::V,илгээх,илгээх
1587,schicken::V,илгээх,явуулах
1588,schicken::V,явуулах,илгээх
1589,schicken::V,явуулах,явуулах
1590,bringen::V,авчрах,авчрах
1591,bringen::V,авчрах,аваачих
1592,bringen::V,аваачих,авчрах
1593,bringen::V,аваачих,аваачих
1594,hinzufügen::V,нэмэх,нэмэх
1595,bekommen::V,хүлээн авах,хүлээн авах
1596,erhalten::V,хүлээн авах,хүлээн авах
1597,nehmen::V,авах,авах
1598,wählen::V,сонгох,сонгох
1599,auswählen::V,шилэх,шилэх
1600,bewahren::V,гамнах,гамнах
1601,behindern::V,саад хийх,саад хийх
1602,behindern::V,саад хийх,тотгор болох
1603,behindern::V,тотгор болох,саад хийх
1604,behindern::V,тотгор болох,тотгор болох
1605,verderben::V,эвдэх,эвдэх
1606,beschädigen::V,гэмтээх,гэмтээх
1607,zerbrechen::V,хагалах,хагалах
1608,zerbrechen::V,хагалах,хага цохих
1609,zerbrechen::V,хага цохих,хагалах
1610,zerbrechen::V,хага цохих,хага цохих
1611,zerreißen::V,урах,урах
1612,zerstören::V,эвдэх,эвдэх
1613,zerstören::V,эвдэх,сүйтгэх
1614,zerstören::V,сүйтгэх,эвдэх
1615,zerstören::V,сүйтгэх,сүйтгэх
1616,verbrennen::V,шатаах,шатаах
1617,geben::V,өгөх,өгөх
1618,reichen::V,өгөх,өгөх
1619,reichen::V,өгөх,дамжуулах
1620,reichen::V,дамжуулах,өгөх
1621,reichen::V,дамжуулах,дамжуулах
1622,schenken::V,бэлэглэх,бэлэглэх
1623,versprechen::V,амлах,амлах
1624,wünschen::V,ерөөх,ерөөх
1625,loben::V,магтах,магтах
1626,loben::V,магтах,сайшаах
1627,loben::V,сайшаах,магтах
1628,loben::V,сайшаах,сайшаах
1629,küssen::V,озох,озох
1630,küssen::V,озох,үнсэх
1631,küssen::V,үнсэх,озох
1632,küssen::V,үнсэх,үнсэх
1633,wiegen::V,бүүвэйлэх,бүүвэйлэх
1634,zudecken::V,хучих,хучих
1635,zudecken::V,хучих,бүтээх
1636,zudecken::V,бүтээх,хучих
1637,zudecken::V,бүтээх,бүтээх
1638,wecken::V,сэрээх,сэрээх
1639,zeigen::V,үзүүлэх,үзүүлэх
1640,führen::V,хөтлөх,хөтлөх
1641,lehren::V,заах,заах
1642,unterrichten::V,сургах,сургах
1643,aufziehen::V,өсгөх,өсгөх
1644,aufziehen::V,өсгөх,хүмүүжүүлэх
1645,aufziehen::V,хүмүүжүүлэх,өсгөх
1646,aufziehen::V,хүмүүжүүлэх,хүмүүжүүлэх
1647,leiten::V,удирдах,удирдах
1648,antreiben::V,шамдуулах,шамдуулах
1649,lassen::V,-уулах,-уулах
1650,einladen::V,залах,залах
1651,vereinigen::V,нэгтгэх,нэгтгэх
1652,vereinigen::V,нэгтгэх,хамтруулах
1653,vereinigen::V,хамтруулах,нэгтгэх
1654,vereinigen::V,хамтруулах,хамтруулах
1655,besuchen::V,зочлох,зочлох
1656,treffen::V,учрах,учрах
1657,treffen::V,учрах,дайралдах
1658,treffen::V,дайралдах,учрах
1659,treffen::V,дайралдах,дайралдах
1660,sich versammeln::V,хуралдах,хуралдах
1661,spielen::V,наадах,наадах
1662,singen::V,дуулах,дуулах
1663,tanzen::V,бүжиглэх,бүжиглэх
1664,sich trennen::V,салах,салах
1665,verlassen::V,хаях,хаях
1666,retten::V,гэтэлгэх,гэтэлгэх
1667,bewachen::V,сахих,сахих
1668,schützen::V,хамгаалах,хамгаалах
1669,verteidigen::V,хамгаалах,хамгаалах
1670,sich schlagen::V,зодолдох,зодолдох
1671,schießen::V,харвах,харвах
1672,schießen::V,харвах,буу буудах
1673,schießen::V,буу буудах,харвах
1674,schießen::V,буу буудах,буу буудах
1675,siegen::V,ялах,ялах
1676,ärgern::V,уурлуулах,уурлуулах
1677,ärgern::V,уурлуулах,уур хүргэх
1678,ärgern::V,уур хүргэх,уурлуулах
1679,ärgern::V,уур хүргэх,уур хүргэх
1680,schlagen::V,цохих,цохих
1681,treten::V,өшиглөх,өшиглөх
1682,stechen::V,хатгах,хатгах
1683,stoßen::V,ёврох,ёврох
1684,stoßen::V,ёврох,нудрах
1685,stoßen::V,нудрах,ёврох
1686,stoßen::V,нудрах,нудрах
1687,stehlen::V,хулгайлах,хулгайлах
1688,stören::V,саад болох,саад болох
1689,belästigen::V,зовоох,зовоох
1690,belästigen::V,зовоох,амраахгүй байх
1691,belästigen::V,амраахгүй байх,зовоох
1692,belästigen::V,амраахгүй байх,амраахгүй байх
1693,verbergen::V,нуух,нуух
1694,verbergen::V,нуух,далдлах
1695,verbergen::V,далдлах,нуух
1696,verbergen::V,далдлах,далдлах
1697,täuschen::V,мэхлэх,мэхлэх
1698,betrügen::V,хуурах,хуурах
1699,töten::V,алах,алах
1700,wohnen::V,суух,суух
1701,wohnen::V,суух,амьдрах
1702,wohnen::V,амьдрах,суух
1703,wohnen::V,амьдрах,амьдрах
1704,arbeiten::V,ажиллах,ажиллах
1705,arbeiten::V,ажиллах,хөдөлмөрлөх
1706,arbeiten::V,хөдөлмөрлөх,ажиллах
1707,arbeiten::V,хөдөлмөрлөх,хөдөлмөрлөх
1708,sammeln::V,түүх,түүх
1709,sammeln::V,түүх,хураах
1710,sammeln::V,хураах,түүх
1711,sammeln::V,хураах,хураах
1712,pflücken::V,түүх,түүх
1713,jagen::V,агнах,агнах
1714,jagen::V,агнах,гөрөөлөх
1715,jagen::V,гөрөөлөх,агнах
1716,jagen::V,гөрөөлөх,гөрөөлөх
1717,fischen::V,загасчлах,загасчлах
1718,fischen::V,загасчлах,загас барих
1719,fischen::V,загас барих,загасчлах
1720,fischen::V,загас барих,загас барих
1721,fassen::V,барих,барих
1722,hüten::V,маллах,маллах
1723,hüten::V,маллах,хариулах
1724,hüten::V,хариулах,маллах
1725,hüten::V,хариулах,хариулах
1726,treiben::V,туух,туух
1727,anbinden::V,уях,уях
1728,füttern::V,тэжээх,тэжээх
1729,melken::V,саах,саах
1730,hacken::V,цавчих,цавчих
1731,gießen::V,услах,услах
1732,reifen::V,боловсрох,боловсрох
1733,zubereiten::V,бэлдэх,бэлдэх
1734,kochen::V,чанах,чанах
1735,backen::V,жигнэх,жигнэх
1736,braten::V,шарах,шарах
1737,braten::V,шарах,хайрах
1738,braten::V,хайрах,шарах
1739,braten::V,хайрах,хайрах
1740,umrühren::V,хутгах,хутгах
1741,stricken::V,нэхэх,нэхэх
1742,stricken::V,нэхэх,сүлжих
1743,stricken::V,сүлжих,нэхэх
1744,stricken::V,сүлжих,сүлжих
1745,nähen::V,оёх,оёх
1746,färben::V,будах,будах
1747,reinigen::V,арилгах,арилгах
1748,reinigen::V,арилгах,цэвэрлэх
1749,reinigen::V,цэвэрлэх,арилгах
1750,reinigen::V,цэвэрлэх,цэвэрлэх
1751,waschen::V,угаах,угаах
1752,abwischen::V,арчих,арчих
1753,spülen::V,зайлах,зайлах
1754,fegen::V,хамах,хамах
1755,fegen::V,хамах,шүүрдэх
1756,fegen::V,шүүрдэх,хамах
1757,fegen::V,шүүрдэх,шүүрдэх
1758,kehren::V,шүүрдэх,шүүрдэх
1759,kehren::V,шүүрдэх,туужуудах
1760,kehren::V,туужуудах,шүүрдэх
1761,kehren::V,туужуудах,туужуудах
1762,baden::V,усанд орох,усанд орох
1763,sich waschen::V,биеэ угаах,биеэ угаах
1764,ausziehen::V,тайлах,тайлах
1765,anziehen::V,өмсөх,өмсөх
1766,sich anziehen::V,хувцаслах,хувцаслах
1767,kämmen::V,самнах,самнах
1768,schmücken::V,гоёх,гоёх
1769,schmücken::V,гоёх,чимэх
1770,schmücken::V,чимэх,гоёх
1771,schmücken::V,чимэх,чимэх
1772,sagen::V,гэх,гэх
1773,sagen::V,гэх,хэлэх
1774,sagen::V,хэлэх,гэх
1775,sagen::V,хэлэх,хэлэх
1776,sprechen::V,ярих,ярих
1777,sprechen::V,ярих,өгүүлэх
1778,sprechen::V,өгүүлэх,ярих
1779,sprechen::V,өгүүлэх,өгүүлэх
1780,reden::V,хэлэх,хэлэх
1781,reden::V,хэлэх,хөөрөлдөх
1782,reden::V,хөөрөлдөх,хэлэх
1783,reden::V,хөөрөлдөх,хөөрөлдөх
1784,sich unterhalten::V,ярилцах,ярилцах
1785,fragen::V,асуух,асуух
1786,bitten::V,гуйх,гуйх
1787,erzählen::V,өгүүлэх,өгүүлэх
1788,mitteilen::V,дуулгах,дуулгах
1789,mitteilen::V,дуулгах,мэдээлэх
1790,mitteilen::V,мэдээлэх,дуулгах
1791,mitteilen::V,мэдээлэх,мэдээлэх
1792,nennen::V,нэрлэх,нэрлэх
1793,rufen::V,дуудах,дуудах
1794,prahlen::V,бардах,бардах
1795,prahlen::V,бардах,сайрхах
1796,prahlen::V,сайрхах,бардах
1797,prahlen::V,сайрхах,сайрхах
1798,übersetzen::V,орчуулах,орчуулах
1799,denken::V,санах,санах
1800,glauben::V,итгэх,итгэх
1801,bemerken::V,ажих,ажих
1802,bemerken::V,ажих,ажиглах
1803,bemerken::V,ажиглах,ажих
1804,bemerken::V,ажиглах,ажиглах
1805,erkennen::V,таних,таних
1806,begreifen::V,ойлгох,ойлгох
1807,verstehen::V,мэдэж авах,мэдэж авах
1808,lernen::V,сурах,сурах
1809,wissen::V,мэдэх,мэдэх
1810,sich erinnern an::V,дурсах,дурсах
1811,vergessen::V,мартах,мартах
1812,messen::V,хэмжих,хэмжих
1813,zählen::V,тоолох,тоолох
1814,rechnen::V,тооцоох,тооцоох
1815,lesen::V,унших,унших
1816,malen::V,зурах,зурах
1817,zeichnen::V,дүрслэн бичих,дүрслэн бичих
1818,schreiben::V,бичих,бичих
1819,besitzen::V,эзэмших,эзэмших
1820,kaufen::V,худалдан авах,худалдан авах
1821,verkaufen::V,худалдах,худалдах
1822,bezahlen::V,төлөх,төлөх
1823,zahlen::V,төлөх,төлөх
1824,beherrschen::V,эзэмших,эзэмших
1825,ertragen::V,тэсэх,тэсэх
