,Concept_ID,hr,eu
833,weiß::A,bijel,zuri
834,rot::A,crven,gorri
835,gelb::A,žut,hori
836,blau::A,plav,urdin
837,blau::A,modar,urdin
838,grün::A,zelen,berde
839,grün::A,zelen,musker
840,grau::A,siv,urdin
841,grau::A,siv,urdinabar
842,bunt::A,šaren,koloretsu
843,billig::A,jeftin,merke
844,teuer::A,skup,garesti
845,wertvoll::A,vrijedan,baliotsu
846,wertvoll::A,dragocjen,baliotsu
847,blind::A,slijep,itsu
848,taub::A,gluh,gor
849,kräftig::A,snažan,kementsu
850,stark::A,jak,bizkor
851,stark::A,jak,indartsu
852,stark::A,snažan,bizkor
853,stark::A,snažan,indartsu
854,schwach::A,slab,ahul
855,schwach::A,slab,indargabe
856,fett::A,pretio,gizen
857,schlank::A,vitak,lerden
858,hübsch::A,zgodan,polit
859,böse::A,zao,tzar
860,böse::A,zao,gaizto
861,böse::A,opak,tzar
862,böse::A,opak,gaizto
863,dumm::A,glup,lelo
864,dumm::A,glup,pello
865,faul::A,lijen,nagi
866,faul::A,lijen,alfer
867,fleißig::A,radin,maratz
868,fleißig::A,radin,lanzale
869,fleißig::A,marljiv,maratz
870,fleißig::A,marljiv,lanzale
871,geizig::A,škrt,zeken
872,geizig::A,škrt,zikoitz
873,klug::A,razborit,zuhur
874,geschickt::A,vješt,trebe
875,geschickt::A,vješt,antzetsu
876,lieb::A,drag,maite
877,lieb::A,drag,laztan
878,lustig::A,veseo,alaitsu
879,sanft::A,blag,eme
880,sanft::A,blag,ezti
881,hungrig::A,gladan,gose
882,krank::A,bolestan,eri
883,krank::A,bolestan,gaixo
884,nackt::A,nag,biluzi
885,traurig::A,tužan,itun
886,traurig::A,tužan,betilun
887,traurig::A,žalostan,itun
888,traurig::A,žalostan,betilun
889,lebendig::A,živ,bizirik
890,gut::A,dobar,on
891,schlecht::A,loš,txar
892,schlecht::A,rđav,txar
893,richtig::A,tačan,zuzen
894,richtig::A,ispravan,zuzen
895,schlimm::A,zao,larri
896,schlimm::A,zločest,larri
897,wahr::A,istinit,egiazko
898,alt::A,star,zahar
899,neu::A,nov,berri
900,ehemalig::A,bivši,lehengo
901,alt[Lebewesen]::A,star,adindun
902,jung::A,mlad,gazte
903,arm::A,ubog,txiro
904,arm::A,ubog,behartsu
905,arm::A,siromašan,txiro
906,arm::A,siromašan,behartsu
907,reich::A,bogat,dirudun
908,bekannt::A,poznat,ezagun
909,berühmt::A,čuven,entzun
910,berühmt::A,čuven,ospetsu
911,berühmt::A,slavan,entzun
912,berühmt::A,slavan,ospetsu
913,fremd::A,tuđ,arrotz
914,fremd::A,stran,arrotz
915,verschieden::A,razan,ezberdin
916,verschieden::A,razan,desberdin
917,verschieden::A,različan,ezberdin
918,verschieden::A,različan,desberdin
919,nah::A,blizak,hurre
920,nah::A,blizak,hurbil
921,fern::A,dalek,urrun
922,fern::A,daljnji,urrun
923,linker::A,lijevi,ezker
924,rechter::A,desni,eskuin
925,anderer::A,drugi,beste
926,anderer::A,drugačiji,beste
927,erster::A,prvi,lehen
928,erster::A,prvi,aurren
929,zweiter::A,drugi,bigarren
930,dritter::A,treći,hirugarren
931,letzter::A,zadnji,azken
932,letzter::A,zadnji,hondar
933,allein::ADV,sam,bakarrik
934,auf einmal::ADV,istodobno,batera
935,zusammen::ADV,skupa,elkarrekin
936,zusammen::ADV,zajedno,elkarrekin
937,lange::ADV,dugo,luzaro
938,plötzlich::ADV,naglo,bat-batean
939,plötzlich::ADV,iznenada,bat-batean
940,sofort::ADV,odmah,berehala
941,später::ADV,kasnije,gero
942,jetzt::ADV,sad,orain
943,jetzt::ADV,sada,orain
944,heute::ADV,danas,gaur
945,morgen::ADV,sutra,bihar
946,bald::ADV,skoro,aurki
947,bald::ADV,skoro,laster
948,bald::ADV,doskora,aurki
949,bald::ADV,doskora,laster
950,dann::ADV,zatim,ondoren
951,gestern::ADV,juče,atzo
952,gestern::ADV,jučer,atzo
953,einst::ADV,negda,antzina
954,einst::ADV,nekada,antzina
955,damals::ADV,tada,orduan
956,damals::ADV,onda,orduan
957,danach::ADV,poslije,gerora
958,danach::ADV,poslije,ondoren
959,danach::ADV,nakon toga,gerora
960,danach::ADV,nakon toga,ondoren
961,vorher::ADV,prije,lehenago
962,vorher::ADV,prije toga,lehenago
963,zuerst::ADV,prvo,aurrena
964,zuerst::ADV,prvo,lehenbizi
965,zuerst::ADV,najprije,aurrena
966,zuerst::ADV,najprije,lehenbizi
967,einmal::ADV,jednom,behin
968,einmal::ADV,jednom,aldi bat
969,einmal::ADV,jedanput,behin
970,einmal::ADV,jedanput,aldi bat
971,manchmal::ADV,katkad,batzuetan
972,manchmal::ADV,katkad,zenbaitetan
973,manchmal::ADV,katkada,batzuetan
974,manchmal::ADV,katkada,zenbaitetan
975,oft::ADV,često,maiz
976,oft::ADV,često,askotan
977,immer::ADV,vazda,beti
978,immer::ADV,uvijek,beti
979,niemals::ADV,nikad,inoiz ez
980,niemals::ADV,nikad,sekula ez
981,niemals::ADV,nikada,inoiz ez
982,niemals::ADV,nikada,sekula ez
983,hier::ADV,tu,hemen
984,hier::ADV,ovdje,hemen
985,hierhin::ADV,amo,hona
986,hierhin::ADV,ovamo,hona
987,von hier::ADV,odavde,hemendik
988,von hier::ADV,odavde,honetatik
989,dort::ADV,ondje,han
990,dorthin::ADV,onamo,hara
991,geradeaus::ADV,ravno,artez
992,vorwärts::ADV,naprijed,aurrera
993,rückwärts::ADV,natrag,atzera
994,rückwärts::ADV,natrag,atzerantz
995,zurück::ADV,nazad,atzera
996,zurück::ADV,natrag,atzera
997,unten::ADV,dolje,behean
998,hinab::ADV,nizbrdo,behera
999,hinab::ADV,nizbrdo,beherantz
1000,oben::ADV,gore,goian
1001,hinauf::ADV,uzbrdo,gora
1002,hinauf::ADV,uzbrdo,gorantz
1003,überall::ADV,svuda,edonon
1004,überall::ADV,svagdje,edonon
1005,nicht::ADV,ne,ez
1006,ein wenig::ADV,malo,apur bat
1007,ein wenig::ADV,malo,pixka bat
1008,kaum::ADV,tek,ozta
1009,kaum::ADV,tek,nekez
1010,kaum::ADV,jedva,ozta
1011,kaum::ADV,jedva,nekez
1012,sehr::ADV,jako,oso
1013,sehr::ADV,veoma,oso
1014,so::ADV,tako,hala
1015,so::ADV,tako,honela
1016,so::ADV,ovako,hala
1017,so::ADV,ovako,honela
1018,noch::ADV,još,oraindik
1019,nur::ADV,samo,bakarrik
1020,schon::ADV,već,ja
1021,schon::ADV,već,jada
1022,wieder::ADV,opet,berriro
1023,wieder::ADV,ponovo,berriro
1024,vergebens::ADV,uzalud,alferrik
1025,vergebens::ADV,zabadava,alferrik
1026,vor::PRP,pred,aurrean
1027,vor::PRP,ispred,aurrean
1028,hinter::PRP,za,ostean
1029,hinter::PRP,za,gibelean
1030,hinter::PRP,iza,ostean
1031,hinter::PRP,iza,gibelean
1032,unter::PRP,pod,pean
1033,unter::PRP,pod,azpian
1034,unter::PRP,ispod,pean
1035,unter::PRP,ispod,azpian
1036,durch::PRP,po,zehar
1037,durch::PRP,kroz,zehar
1038,neben::PRP,kraj,ondoan
1039,neben::PRP,kraj,aldamenean
1040,neben::PRP,pored,ondoan
1041,neben::PRP,pored,aldamenean
1042,neben::PRP,pokraj,ondoan
1043,neben::PRP,pokraj,aldamenean
1044,zwischen::PRP,među,artean
1045,zwischen::PRP,između,artean
1046,wegen::PRP,radi,-gatik
1047,wegen::PRP,zbog,-gatik
1048,dies::PRN,ovo,hau
1049,das::PRN,to,hura
1050,das::PRN,ono,hura
1051,alles::PRN,sve,dena
1052,ich::PRN,ja,ni
1053,du::PRN,ti,zu
1054,er::PRN,on,bera
1055,wir::PRN,mi,gu
1056,ihr::PRN,vi,zuek
1057,sie::PRN,oni,berak
1058,was::FPRN,što,zer
1059,wer::FPRN,tko,nor
1060,wo::FADV,gdje,non
1061,wohin::FADV,kuda,nora
1062,wohin::FADV,kamo,nora
1063,wie::FADV,kako,nola
1064,wie::FADV,kako,zelan
1065,warum::FADV,zašto,zeren
1066,warum::FADV,zašto,zergatik
1067,wieviel::FNUM,koliko,zenbat
1068,eins::NUM,jedan,bat
1069,zwei::NUM,dva,bi
1070,zwei::NUM,dva,biga
1071,drei::NUM,tri,hiru
1072,vier::NUM,četiri,lau
1073,fünf::NUM,pet,bost
1074,sechs::NUM,šest,sei
1075,sieben::NUM,sedam,zazpi
1076,acht::NUM,osam,zortzi
1077,neun::NUM,devet,bederatzi
1078,zehn::NUM,deset,hamar
1079,elf::NUM,jedanaest,hamaika
1080,zwölf::NUM,dvanaest,hamabi
1081,zwanzig::NUM,dvadeset,hogei
1082,dreißig::NUM,trideset,hogeita hamar
1083,vierzig::NUM,četrdeset,berrogei
1084,fünfzig::NUM,pedeset,berrogeita hamar
1085,sechzig::NUM,šezdeset,hirurogei
1086,siebzig::NUM,sedamdeset,hirurogeita hamar
1087,achtzig::NUM,osamdeset,laurogei
1088,neunzig::NUM,devetdeset,laurogeita hamar
1089,hundert::NUM,sto,ehun
1090,tausend::NUM,tisuća,mila
1091,und::CNJ,i,eta
1092,und::CNJ,te,eta
1093,oder::CNJ,ili,edo
1094,stehen::V,stajati,zutik egon
1095,sitzen::V,sjediti,eserita egon
1096,liegen::V,ležati,etzan
1097,hängen::V,visiti,eskegita egon
1098,hängen::V,visiti,zintzilik egon
1099,werden::V,postati,bihurtu
1100,werden::V,postati,bilakatu
1101,werden::V,činiti se,bihurtu
1102,werden::V,činiti se,bilakatu
1103,passieren::V,desiti se,pasatu
1104,passieren::V,desiti se,gertatu
1105,passieren::V,dogoditi se,pasatu
1106,passieren::V,dogoditi se,gertatu
1107,beginnen::V,početi,hasi
1108,enden::V,prestati,bukatu
1109,enden::V,svršiti se,bukatu
1110,wechseln::V,mijenjati se,aldatu
1111,aufgehen[Sonne]::V,izići,ilki
1112,aufgehen[Sonne]::V,izići,sortu
1113,untergehen[Sonne]::V,zaći,sartu
1114,scheinen[Sonne]::V,sijati,eguzkia egon
1115,donnern::V,grmjeti,trumoia jo
1116,wehen::V,duhati,haizea ibili
1117,strömen::V,strujati,zorrotadaka isuri
1118,fließen::V,teći,isuri
1119,sich drehen::V,obrtati se,biratu
1120,sich drehen::V,vrtjeti se,biratu
1121,schwanken::V,teturati,zabuka ibili
1122,schwanken::V,kolebati se,zabuka ibili
1123,schwingen::V,njihati,kulunkatu
1124,schwingen::V,titrati,kulunkatu
1125,fallen::V,padati,erori
1126,brennen::V,gorjeti,sutan egon
1127,rauchen::V,dimiti se,kea bota
1128,regnen::V,kišiti,euria ari izan
1129,regnen::V,daždjeti,euria ari izan
1130,gefrieren::V,smrznuti se,izoztu
1131,gefrieren::V,smrznuti se,hormatu
1132,tauen::V,kopnjeti,gesaldu
1133,tauen::V,kraviti se,gesaldu
1134,schmelzen::V,topiti se,urtu
1135,trocknen::V,sušiti se,idortu
1136,trocknen::V,sušiti se,lehortu
1137,sieden::V,kipjeti,irakin
1138,sieden::V,ključati,irakin
1139,faulen::V,gnjiti,hirotu
1140,faulen::V,gnjiti,usteldu
1141,verfaulen::V,sagnjiti,hirotu
1142,verfaulen::V,sagnjiti,usteldu
1143,reißen::V,otrgnuti se,eten
1144,reißen::V,otrgnuti se,tarrat egin
1145,versinken::V,tonuti,urperatu
1146,versinken::V,propasti,urperatu
1147,vergehen::V,prolaziti,iragan
1148,erscheinen::V,pojaviti se,agertu
1149,verschwinden::V,nestati,desagertu
1150,verschwinden::V,izgubiti se,desagertu
1151,sinken::V,trgnuti,beheititu
1152,sinken::V,spustiti se,beheititu
1153,abnehmen::V,opasti,gutxitu
1154,abnehmen::V,opasti,beheratu
1155,zunehmen::V,povećati se,gora egin
1156,steigen::V,uzići,igo
1157,steigen::V,nadoći,igo
1158,wachsen::V,rasti,hazi
1159,glänzen::V,blistati,distiratu
1160,glänzen::V,sjati se,distiratu
1161,funkeln::V,svjetlucati,izarniatu
1162,lärmen::V,bučati,zarata atera
1163,lärmen::V,galamiti,zarata atera
1164,läuten::V,zvoniti,jo
1165,läuten::V,zvoniti,hots egin
1166,klingeln::V,zvoniti,txirrina jo
1167,klirren::V,zvečati,tintin egin
1168,brausen::V,hujati,marru egin
1169,rauschen::V,šumiti,fir-fir egin
1170,rauschen::V,šuškati,fir-fir egin
1171,klingen::V,zvučati,soinu egin
1172,bellen::V,lajati,zaunkatu
1173,heulen::V,zavijati,ulu egin
1174,heulen::V,zavijati,uhuri egin
1175,blasen::V,puhati,ufa egin
1176,blasen::V,puhati,putz egin
1177,pfeifen::V,fućkati,txistu egin
1178,schreien::V,vikati,oihu egin
1179,schreien::V,vikati,garrasi egin
1180,schreien::V,kričati,oihu egin
1181,schreien::V,kričati,garrasi egin
1182,stöhnen::V,stenjati,intziri egin
1183,zittern::V,drhtati,ikara egin
1184,zittern::V,drhtati,dar-dar egin
1185,zittern::V,trepetati,ikara egin
1186,zittern::V,trepetati,dar-dar egin
1187,leben::V,živjeti,bizi izan
1188,geboren werden::V,roditi se,jaio
1189,atmen::V,disati,hats egin
1190,atmen::V,disati,arnasa egin
1191,trinken::V,piti,edan
1192,essen::V,jesti,jan
1193,schlucken::V,gutati,irentsi
1194,müde werden::V,umoriti se,unatu
1195,müde werden::V,umoriti se,nekatu
1196,einschlafen::V,usnuti,lokartu
1197,einschlafen::V,zaspati,lokartu
1198,schlafen::V,spati,lo egin
1199,aufwachen::V,probuditi se,esnatu
1200,aufwachen::V,probuditi se,atzarri
1201,aufstehen::V,ustati,jaiki
1202,sich erholen::V,odmoriti se,atseden egin
1203,krank werden::V,oboljeti se,gaixotu
1204,krank werden::V,razboljeti se,gaixotu
1205,krank sein::V,bolovati,eri izan
1206,krank sein::V,bolovati,gaixo izan
1207,schmerzen::V,boljeti,min egin
1208,husten::V,kašljati,eztul egin
1209,genesen::V,ozdraviti,osatu
1210,genesen::V,oporaviti se,osatu
1211,sterben::V,umrijeti,hil
1212,sterben::V,umrijeti,zendu
1213,umkommen::V,skapati,istripuz hil
1214,sich bewegen::V,gibati se,higitu
1215,sich bewegen::V,kretati se,higitu
1216,sich rühren::V,maknuti se,zirkin egin
1217,sich erheben::V,dići se,zutitu
1218,sich erheben::V,dići se,altxatu
1219,sich setzen::V,sjesti,eseri
1220,sich setzen::V,sjesti,jesarri
1221,hinfallen::V,pasti,erori
1222,laufen::V,hodati,ibili
1223,schreiten::V,stupati,oinkatu
1224,spazierengehen::V,šetati se,paseatu
1225,spazierengehen::V,šetati se,ostera bat egin
1226,eilen::V,hitati,lasterkatu
1227,sich beeilen::V,požuriti se,lehiatu
1228,sausen::V,juriti,ziztu bizian joan
1229,rennen::V,trčati,lasterka egin
1230,springen::V,skakati,jauzi egin
1231,klettern::V,popeti se,igo
1232,klettern::V,penjati se,igo
1233,schaukeln::V,ljuljati se,zabu egin
1234,schaukeln::V,ljuljati se,zanbulu egin
1235,kriechen::V,puzati,narras egin
1236,kriechen::V,gmizati,narras egin
1237,schwimmen::V,plivati,igerikatu
1238,schwimmen::V,plivati,igeri egin
1239,tauchen::V,roniti,murgildu
1240,tauchen::V,roniti,pulunpatu
1241,tauchen::V,gnjuriti,murgildu
1242,tauchen::V,gnjuriti,pulunpatu
1243,rudern::V,veslati,bogatu
1244,rudern::V,veslati,arraun egin
1245,fahren::V,voziti se,joan
1246,fliegen::V,letjeti,hegaldatu
1247,fliegen::V,letjeti,hegan egin
1248,fliegen::V,lijetati,hegaldatu
1249,fliegen::V,lijetati,hegan egin
1250,gehen::V,ići,joan
1251,weggehen::V,otići,alde egin
1252,abfahren::V,krenuti,abiatu
1253,abfahren::V,otputovati,abiatu
1254,anhalten::V,stati,geratu
1255,anhalten::V,stati,gelditu
1256,anhalten::V,zaustaviti,geratu
1257,anhalten::V,zaustaviti,gelditu
1258,hineingehen::V,ulaziti,sartu
1259,eintreten::V,ući,sartu
1260,kommen::V,doći,etorri
1261,ankommen::V,stići,heldu
1262,ankommen::V,stići,iritsi
1263,zurückkommen::V,vratiti se,itzuli
1264,zurückkommen::V,povratiti se,itzuli
1265,bleiben::V,ostati,gelditu
1266,warten::V,čekati,itxaron
1267,warten::V,čekati,zain egon
1268,erwarten::V,očekivati,iguriki
1269,suchen::V,tražiti,bilatu
1270,finden::V,naći,idoro
1271,finden::V,naći,aurkitu
1272,versuchen::V,pokušati,saiatu
1273,versuchen::V,pokušati,ahalegindu
1274,vorbereiten::V,spremiti,gertatu
1275,vorbereiten::V,pripremiti,gertatu
1276,lieben::V,voljeti,maitatu
1277,lieben::V,voljeti,maite izan
1278,mögen::V,voljeti,laket izan
1279,mögen::V,voljeti,atsegin izan
1280,lachen::V,smijati se,irri egin
1281,lachen::V,smijati se,barre egin
1282,rühren::V,taknuti,hunkitu
1283,weinen::V,plakati,negar egin
1284,schimpfen::V,psovati,erneguka ari izan
1285,sich ärgern::V,ljutiti se,ernegatu
1286,sich ärgern::V,ljutiti se,haserretu
1287,sich fürchten::V,bojati se,beldur izan
1288,fürchten::V,bojati se,beldur izan
1289,fliehen::V,pobjeći,ihes egin
1290,flüchten::V,utjeći,ihes egin
1291,sehen::V,vidjeti,ikusi
1292,anschauen::V,ogledati,begietsi
1293,ansehen::V,gledati,begiratu
1294,hören::V,čuti,aditu
1295,zuhören::V,slušati,entzun
1296,probieren::V,probati,dastatu
1297,riechen::V,osjećati miris,usnatu
1298,riechen::V,osjećati miris,usaindu
1299,fühlen::V,osjećati,sentitu
1300,scheinen::V,činiti se,iruditu
1301,scheinen::V,činiti se,begitandu
1302,zu sehen sein::V,biti vidljiv,azaldu
1303,vernehmen::V,saznati,aditu
1304,frieren::V,zima je,hotz izan
1305,tun::V,raditi,egin
1306,können::V,moći,ahal izan
1307,wollen::V,htjeti,nahi izan
1308,anfangen::V,početi,hasi
1309,beenden::V,svršiti,bukatu
1310,beenden::V,dovršiti,bukatu
1311,aufhören::V,prestati,utzi
1312,gelingen::V,uspjeti,lortu
1313,geraten::V,desiti se,heldu
1314,öffnen::V,otvoriti,ireki
1315,öffnen::V,otvoriti,zabaldu
1316,schließen::V,zatvoriti,itxi
1317,stellen::V,metnuti,ipini
1318,stellen::V,postaviti,ipini
1319,setzen::V,posaditi,jesarri
1320,legen::V,polagati,jarri
1321,berühren::V,doticati,ukitu
1322,berühren::V,dodirivati,ukitu
1323,verbinden::V,spojiti,uztartu
1324,verbinden::V,zavezati,uztartu
1325,bedecken::V,pokriti,estali
1326,aufhängen::V,objesiti,eseki
1327,aufhängen::V,objesiti,eskegi
1328,anzünden::V,upaliti,piztu
1329,anzünden::V,zapaliti,piztu
1330,aufheben::V,podići,jaso
1331,aufheben::V,podignuti,jaso
1332,zurücklassen::V,ostaviti,atzean utzi
1333,zurücklassen::V,pustiti natrag,atzean utzi
1334,verlieren::V,izgubiti,galdu
1335,fallen lassen::V,ispustiti,erortzen utzi
1336,machen::V,uraditi,egin
1337,machen::V,načiniti,egin
1338,machen::V,napraviti,egin
1339,herstellen::V,proizvesti,ekoiztu
1340,bauen::V,graditi,eraiki
1341,reparieren::V,popraviti,konpondu
1342,verbessern::V,poboljšati,hobetu
1343,ändern::V,promijeniti,mudatu
1344,graben::V,kopati,aitzurtu
1345,graben::V,kopkati,aitzurtu
1346,beugen::V,saviti,makurtu
1347,biegen::V,saviti,malgutu
1348,biegen::V,saviti,makolatu
1349,biegen::V,sagnuti,malgutu
1350,biegen::V,sagnuti,makolatu
1351,drehen::V,vrtjeti,jiratu
1352,wenden::V,obrnuti,bihurtu
1353,umdrehen::V,okrenuti,biratu
1354,umdrehen::V,okrenuti,alderantzikatu
1355,umdrehen::V,prevŕnuti,biratu
1356,umdrehen::V,prevŕnuti,alderantzikatu
1357,heben::V,dizati,jaso
1358,heben::V,dizati,goratu
1359,hochheben::V,dignuti,goratu
1360,hochheben::V,dignuti,altxatu
1361,ergreifen::V,uhvatiti,oratu
1362,ergreifen::V,prihvatiti,oratu
1363,halten::V,držati,eutsi
1364,drücken::V,pritiskivati,sakatu
1365,schieben::V,gurati,bultzatu
1366,kratzen::V,česati,hatz egin
1367,kratzen::V,česati,hazka egin
1368,kratzen::V,grepsti,hatz egin
1369,kratzen::V,grepsti,hazka egin
1370,lecken::V,lizati,miaztu
1371,lecken::V,lizati,lamikatu
1372,beißen::V,ujesti,hozka egin
1373,beißen::V,ujesti,ausiki egin
1374,beißen::V,gristi,hozka egin
1375,beißen::V,gristi,ausiki egin
1376,abreißen::V,otkinuti,kendu
1377,abschneiden::V,odrezati,moztu
1378,abschneiden::V,odrezati,pikatu
1379,binden::V,vezati,lotu
1380,binden::V,vezati,estekatu
1381,stecken::V,turiti,sartu
1382,brechen::V,slomiti,apurtu
1383,klopfen::V,lupati,jo
1384,klopfen::V,kucati,jo
1385,hauen::V,tući,jo
1386,hauen::V,udarati,jo
1387,kleben::V,lijepiti,itsatsi
1388,reiben::V,trti,igurtzi
1389,streichen::V,namazati,igurtzi
1390,schleifen::V,brusiti,zorroztu
1391,schneiden::V,rezati,moztu
1392,rütteln::V,drmati,astindu
1393,rütteln::V,drmati,inarrosi
1394,schütteln::V,tresti,astindu
1395,schütteln::V,tresti,inarrosi
1396,schwenken::V,mahati,zabukatu
1397,schütten::V,sipati,isuri
1398,schütten::V,lijevati,isuri
1399,füllen::V,napuniti,bete
1400,einwickeln::V,umotati,bildu
1401,einwickeln::V,zamotati,bildu
1402,tragen::V,nositi,eroan
1403,tragen::V,nositi,eraman
1404,schleppen::V,tegliti,narrastu
1405,schleppen::V,tegliti,herrestatu
1406,ziehen::V,vući,tira egin
1407,aufbewahren::V,čuvati,gorde
1408,werfen::V,bacati,jaurti
1409,werfen::V,bacati,aurtiki
1410,fangen::V,loviti,atzeman
1411,fangen::V,hvatati,atzeman
1412,packen::V,ščepati,heldu
1413,packen::V,zgrabiti,heldu
1414,verstecken::V,sakriti,ostendu
1415,verstecken::V,sakriti,ezkutatu
1416,teilen::V,podijeliti,zatitu
1417,schicken::V,slati,bidali
1418,bringen::V,donijeti,ekarri
1419,hinzufügen::V,dodati,eratxiki
1420,hinzufügen::V,dodati,gaineratu
1421,hinzufügen::V,pridati,eratxiki
1422,hinzufügen::V,pridati,gaineratu
1423,bekommen::V,dobiti,jaso
1424,erhalten::V,primiti,jaso
1425,nehmen::V,uzeti,hartu
1426,wählen::V,izabrati,hautatu
1427,wählen::V,izabrati,aukeratu
1428,auswählen::V,odabrati,hautatu
1429,auswählen::V,odabrati,aukeratu
1430,bewahren::V,sačuvati,begiratu
1431,behindern::V,smetati,oztopatu
1432,verderben::V,pokvariti,hondatu
1433,beschädigen::V,oštetiti,akastu
1434,zerbrechen::V,razbiti,apurtu
1435,zerbrechen::V,prelomiti,apurtu
1436,zerreißen::V,poderati,zarratatu
1437,zerreißen::V,rastrgnuti,zarratatu
1438,zerstören::V,razoriti,suntsitu
1439,zerstören::V,razrušiti,suntsitu
1440,verbrennen::V,spaliti,erre
1441,verbrennen::V,spaliti,kiskali
1442,verbrennen::V,sagorjeti,erre
1443,verbrennen::V,sagorjeti,kiskali
1444,geben::V,dati,eman
1445,reichen::V,pružiti,luzatu
1446,reichen::V,pružiti,helarazi
1447,schenken::V,darivati,oparitu
1448,versprechen::V,obećati,agindu
1449,wünschen::V,željeti,opatu
1450,wünschen::V,željeti,opetsi
1451,loben::V,hvaliti,laudatu
1452,loben::V,hvaliti,goraipatu
1453,küssen::V,ljubiti,musu eman
1454,wiegen::V,njihati,kulunkatu
1455,wiegen::V,ljuljati,kulunkatu
1456,zudecken::V,pokriti,estali
1457,wecken::V,probuditi,esnatu
1458,wecken::V,probuditi,iratzartu
1459,zeigen::V,pokazati,erakutsi
1460,führen::V,voditi,gidatu
1461,lehren::V,učiti,irakatsi
1462,unterrichten::V,poučiti,eskolak eman
1463,aufziehen::V,uzgajati,hazi
1464,leiten::V,upravljati,arteztu
1465,antreiben::V,natjeravati,bulkatu
1466,lassen::V,dati,-arazi
1467,einladen::V,pozvati,gonbidatu
1468,vereinigen::V,ujediniti,batu
1469,vereinigen::V,ujediniti,bateratu
1470,besuchen::V,posjetiti,ikustatu
1471,treffen::V,sresti,topatu
1472,sich versammeln::V,okupiti se,bildu
1473,spielen::V,igrati se,jolastu
1474,singen::V,pjevati,abestu
1475,singen::V,pjevati,kantatu
1476,tanzen::V,plesati,dantzatu
1477,tanzen::V,plesati,dantzan egin
1478,sich trennen::V,razići se,banandu
1479,verlassen::V,ostaviti,utzietsi
1480,verlassen::V,napustiti,utzietsi
1481,retten::V,spasiti,salbatu
1482,retten::V,spasiti,gaizkatu
1483,bewachen::V,čuvati,jagon
1484,bewachen::V,čuvati,zaindu
1485,bewachen::V,stražariti,jagon
1486,bewachen::V,stražariti,zaindu
1487,schützen::V,čuvati,babestu
1488,schützen::V,čuvati,gerizatu
1489,verteidigen::V,obraniti,aldeztu
1490,sich schlagen::V,biti se,elkar jo
1491,sich schlagen::V,biti se,elkar borrokatu
1492,sich schlagen::V,udariti se,elkar jo
1493,sich schlagen::V,udariti se,elkar borrokatu
1494,schießen::V,pucati,tiro egin
1495,schießen::V,strijeljati,tiro egin
1496,siegen::V,pobijediti,irabazi
1497,ärgern::V,ljutiti,ernegatu
1498,ärgern::V,ljutiti,haserretu
1499,schlagen::V,biti,jo
1500,schlagen::V,biti,erauntsi
1501,schlagen::V,udariti,jo
1502,schlagen::V,udariti,erauntsi
1503,treten::V,šutnuti,zapaldu
1504,treten::V,šutnuti,ostiaktu
1505,stechen::V,ubosti,sastatu
1506,stoßen::V,gurnuti,bultzatu
1507,stehlen::V,ukrasti,ostu
1508,stehlen::V,ukrasti,lapurtu
1509,stören::V,smetati,galarazi
1510,belästigen::V,smetati,gohaindu
1511,belästigen::V,smetati,alamena eman
1512,belästigen::V,dosaditi,gohaindu
1513,belästigen::V,dosaditi,alamena eman
1514,verbergen::V,skriti,ezkutatu
1515,täuschen::V,obmanuti,tronpatu
1516,täuschen::V,obmanuti,engainatu
1517,betrügen::V,prevarati,iruzurtu
1518,töten::V,ubiti,hil
1519,töten::V,ubiti,heriotza eman
1520,wohnen::V,stanovati,bizi izan
1521,arbeiten::V,raditi,lan egin
1522,arbeiten::V,raditi,behar egin
1523,sammeln::V,sabrati,bildu
1524,sammeln::V,sabrati,bildumatu
1525,pflücken::V,ubrati,batu
1526,pflücken::V,ubrati,bildu
1527,jagen::V,loviti,ehizatu
1528,fischen::V,ribati,arrantzatu
1529,fischen::V,ribati,arrantza egin
1530,fischen::V,loviti ribu,arrantzatu
1531,fischen::V,loviti ribu,arrantza egin
1532,fassen::V,uloviti,harrapatu
1533,hüten::V,pasti,begiratu
1534,treiben::V,goniti,bultza egin
1535,anbinden::V,privezati,estekatu
1536,füttern::V,hraniti,bazkatu
1537,melken::V,musti,jetzi
1538,hacken::V,sjeckati,xehatu
1539,gießen::V,politi,isuri
1540,reifen::V,sazreti,heldu
1541,reifen::V,sazreti,zoritu
1542,zubereiten::V,prigotoviti,prestatu
1543,kochen::V,kuhati,egosi
1544,backen::V,peći,labean egin
1545,braten::V,peći,erregosi
1546,braten::V,pržiti,erregosi
1547,umrühren::V,promiješati,eragin
1548,stricken::V,plesti,trikotatu
1549,stricken::V,plesti,puntu egin
1550,nähen::V,šiti,josi
1551,färben::V,obojiti,tindatu
1552,reinigen::V,očistiti,ikuzi
1553,reinigen::V,očistiti,garbitu
1554,reinigen::V,počistiti,ikuzi
1555,reinigen::V,počistiti,garbitu
1556,waschen::V,prati,xahutu
1557,waschen::V,prati,garbitu
1558,abwischen::V,otrti,xukatu
1559,spülen::V,isprati,irakutzi
1560,spülen::V,oplakati,irakutzi
1561,fegen::V,mesti,erraztatu
1562,fegen::V,pomesti,erraztatu
1563,kehren::V,mesti,isastu
1564,baden::V,kupati se,bainatu
