,Concept_ID,kv,fa
785,überall::ADV,быдлан,همه‌جا
786,nicht::ADV,ог,نه
787,ein wenig::ADV,-ышт,کمی
788,ein wenig::ADV,невна,کمی
789,kaum::ADV,ӧдва,به سختی
790,sehr::ADV,вывтi,خیلی
791,sehr::ADV,вывтi,بسیار
792,so::ADV,сiдз,چنین
793,so::ADV,сiдз,اینطور
794,noch::ADV,эшӧ,هنوز
795,nur::ADV,только,فقط
796,nur::ADV,только,تنها
797,schon::ADV,ни,قبلاً
798,schon::ADV,ни,به این زودی
799,wieder::ADV,бӧра,باز
800,wieder::ADV,бӧра,دوباره
801,vergebens::ADV,весись,بیهوده
802,vor::PRP,одзас,در جلوی
803,hinter::PRP,бӧрӧ,پشت
804,unter::PRP,увтын,تحت
805,durch::PRP,пыр,از وسط
806,durch::PRP,пыр,از ميان
807,neben::PRP,бокам,کنار
808,neben::PRP,бокам,پهلوی
809,neben::PRP,боксиным,کنار
810,neben::PRP,боксиным,پهلوی
811,zwischen::PRP,коласас,بین
812,zwischen::PRP,коласас,میان
813,wegen::PRP,понда,برای
814,wegen::PRP,понда,بخاطر
815,dies::PRN,эта,این
816,das::PRN,сiя,آن
817,alles::PRN,быдӧс,تمام
818,alles::PRN,быдӧс,همه‌چیر
819,ich::PRN,ме,من
820,du::PRN,тэ,تو
821,er::PRN,сiя,او
822,wir::PRN,мийӧ,ما
823,ihr::PRN,ті,شما
824,sie::PRN,нія,آنها
825,was::FPRN,мый,چه
826,wer::FPRN,кин,کی
827,wo::FADV,кытӧн,کجا
828,wohin::FADV,кытчӧ,بکجا
829,wie::FADV,дзик,چطور
830,wie::FADV,дзик,چگونه
831,warum::FADV,мыля,چرا
832,warum::FADV,мыля,برای چه
833,warum::FADV,мыйсянь,چرا
834,warum::FADV,мыйсянь,برای چه
835,wieviel::FNUM,мымда,چند
836,wieviel::FNUM,мымда,چقدر
837,eins::NUM,ӧт,یک
838,zwei::NUM,кык,دو
839,drei::NUM,куим,سه
840,vier::NUM,нёль,چهار
841,fünf::NUM,вит,پنج
842,sechs::NUM,квать,شش
843,sieben::NUM,сизим,هفت
844,acht::NUM,кыкьямыс,هشت
845,neun::NUM,ӧкмыс,نه
846,zehn::NUM,дас,ده
847,elf::NUM,дасотік,یازده
848,zwölf::NUM,даскык,دوازده
849,zwanzig::NUM,кыкдас,بیست
850,dreißig::NUM,куимдас,سی
851,vierzig::NUM,нёльдас,چهل
852,fünfzig::NUM,витдас,پنجاه
853,sechzig::NUM,кватьдас,شصت
854,siebzig::NUM,сизимдас,هفتاد
855,achtzig::NUM,кыкьямысдас,هشتاد
856,neunzig::NUM,ӧкмысдас,نود
857,hundert::NUM,сто,صد
858,tausend::NUM,тысяча,هزار
859,und::CNJ,и,و
860,und::CNJ,да,و
861,oder::CNJ,или,یا
862,stehen::V,сулавны,ایستادن
863,sitzen::V,пукавны,نشستن
864,liegen::V,куйлыны,خوابیدن
865,liegen::V,куйлыны,دراز کشیدن
866,hängen::V,ӧшавны,آویزان بودن
867,werden::V,лоны,شدن
868,passieren::V,аркмыны,گذشتن
869,passieren::V,аркмыны,اتفاق افتادن
870,beginnen::V,петны,شروع شدن
871,enden::V,-сь,تمام شدن
872,enden::V,бырны,تمام شدن
873,wechseln::V,вежсьыны,عوض شدن
874,aufgehen[Sonne]::V,петавны,برآمدن
875,aufgehen[Sonne]::V,петавны,طلوع کردن
876,untergehen[Sonne]::V,пуксьыны,غروب کردن
877,scheinen[Sonne]::V,югьявны,تابیدن
878,donnern::V,гымавны,رعد زدن
879,wehen::V,пӧлявны,دمیدن
880,strömen::V,киссьыны,روان شدن
881,fließen::V,визывтны,روان شدن
882,sich drehen::V,бергавны,چرخیدن
883,schwanken::V,кӧвьясьны,خم و راست شدن
884,schwingen::V,дюттясьны,تاب خوردن
885,schwingen::V,дюттясьны,نوسان کردن
886,fallen::V,усьны,افتادن
887,fallen::V,усьны,سقوط کردن
888,brennen::V,сотчыны,سوزاندن
889,rauchen::V,тшынасьны,دود کردن
890,regnen::V,зэрны,باران آمدن
891,gefrieren::V,гегдыны,یخ بستن
892,tauen::V,сывны,آب شدن
893,schmelzen::V,сывны,آب شدن
894,trocknen::V,косьмыны,خشک شدن
895,sieden::V,пизьны,جوشیدن
896,faulen::V,нёльзьыны,فاسد شدن
897,verfaulen::V,тӧрмыны,پوسیدن
898,verfaulen::V,сiсьмыны,پوسیدن
899,reißen::V,косясьны,پاره شدن
900,versinken::V,вӧйны,غرق شدن
901,vergehen::V,мунны,گذشتن
902,erscheinen::V,мыччисьны,ظاهر شدن
903,verschwinden::V,ӧшны,گم شدن
904,verschwinden::V,ӧшны,از بین رفتن
905,sinken::V,ямны,پایین آمدن
906,abnehmen::V,ямны,کم شدن
907,zunehmen::V,паськавны,زیاد شدن
908,steigen::V,лэбтiсьны,بالا رفتن
909,wachsen::V,быдмыны,قد کشیدن
910,glänzen::V,свиттявны,برق زدن
911,funkeln::V,югйовтлыны,جرقه زدن
912,funkeln::V,югйӧв-керны,جرقه زدن
913,lärmen::V,чавзыны,شلوغ کردن
914,läuten::V,диньгыны,زنگ زدن
915,klingeln::V,силькӧтны,زنگ زدن
916,klirren::V,жольӧтны,جرنگ جرنگ صدا کردن
917,brausen::V,гуасьны,طوفانی بودن
918,rauschen::V,кышӧтны,خش‌خش کردن
919,klingen::V,горавны,صدا دادن
920,bellen::V,увтны,عوعو کردن
921,bellen::V,вувтны,عوعو کردن
922,heulen::V,уннявны,زوزه کشیدن
923,blasen::V,пӧлявны,فوت کردن
924,pfeifen::V,пиксыны,سوت زدن
925,schreien::V,айзыны,فریاد زدن
926,stöhnen::V,ойзыны,نالیدن
927,stöhnen::V,ружтыны,نالیدن
928,zittern::V,легьявны,لرزیدن
929,leben::V,овны,زیستن
930,leben::V,овны,زندگی کردن
931,geboren werden::V,шогмыны,متولد شدن
932,atmen::V,лолавны,تنفس کردن
933,trinken::V,юны,نوشیدن
934,essen::V,сёйны,خوردن
935,schlucken::V,ньылавны,بلعیدن
936,schlucken::V,ньылавны,قورت دادن
937,müde werden::V,мыдзны,خسته شدن
938,einschlafen::V,ланьтны,خواب رفتن
939,schlafen::V,узьны,خوابیدن
940,aufwachen::V,саймыны,از خواب بیدار شدن
941,aufwachen::V,пальмыны,از خواب بیدار شدن
942,aufstehen::V,сувтны,بیدار شدن
943,sich erholen::V,шоччисьлыны,استراحت کردن
944,krank werden::V,моржитны,مریض شدن
945,krank sein::V,шогавны,بیمار بودن
946,krank sein::V,визьӧтны,بیمار بودن
947,schmerzen::V,висьны,درد کردن
948,husten::V,кашляйтны,سرفه کردن
949,genesen::V,бурдны,بهبود یافتن
950,sterben::V,кувны,مردن
951,umkommen::V,вийсьыны,کشته شدن
952,sich bewegen::V,локны,حرکت کردن
953,sich bewegen::V,ветлӧтны,حرکت کردن
954,sich rühren::V,вӧрзьӧтчыны,تکان خوردن
955,sich erheben::V,сувтны,برخواستن
956,sich setzen::V,пуксьыны,نشستن
957,hinfallen::V,пӧрласьны,زمین خوردن
958,laufen::V,мунны,پیاده رفتن
959,schreiten::V,тальччавны,قدم زدن
960,spazierengehen::V,котрасьны,گردش رفتن
961,eilen::V,тэрмасьны,شتاب کردن
962,sich beeilen::V,тэрмасьны,عجله کردن
963,sausen::V,вирдавны-котӧртны,صفیر کشیدن
964,springen::V,чеччавны,پریدن
965,klettern::V,кышасьны,بالا رفتن
966,schaukeln::V,чурликасьны,تاب خوردن
967,kriechen::V,кыскасьны-мунны,خزیدن
968,schwimmen::V,вартчыны,شنا کردن
969,tauchen::V,сунгисьны ваӧ,غواصی کردن
970,rudern::V,сынны,پارو زدن
971,fahren::V,мунны,سواره رفتن
972,fliegen::V,лэбавны,پریدن
973,gehen::V,мунны,رفتن
974,weggehen::V,мунны,رفتن
975,abfahren::V,иньдӧтчыны,حرکت کردن
976,abfahren::V,мунны,حرکت کردن
977,anhalten::V,сувтны,ایست کردن
978,hineingehen::V,пырны,داخل شدن
979,eintreten::V,пырны,وارد شدن
980,kommen::V,локны,آمدن
981,ankommen::V,локны,رسیدن
982,zurückkommen::V,бертны,برگشتن
983,zurückkommen::V,панӧвтсьыны,برگشتن
984,bleiben::V,кольччыны,ماندن
985,warten::V,видзчисьны,منتظر بودن
986,erwarten::V,видзчисьны,انتظار داشتن
987,suchen::V,кошшыны,جستجو کردن
988,finden::V,адззыны,یافتن
989,finden::V,адззыны,پیدا کردن
990,versuchen::V,пондыны,سعی کردن
991,versuchen::V,пондыны,کوشش کردن
992,versuchen::V,пондӧтны,سعی کردن
993,versuchen::V,пондӧтны,کوشش کردن
994,vorbereiten::V,лӧсьӧтны,آماده کردن
995,lieben::V,милуйтны,عاشق بودن
996,mögen::V,радейтны,میل داشتن
997,mögen::V,радейтны,دوست داشتن
998,lachen::V,серавны,خندیدن
999,rühren::V,сьӧлӧм вӧрзьӧтны,به رقت آوردن
1000,weinen::V,горзыны,گریه کردن
1001,schimpfen::V,видчыны,فحاشی کردن
1002,sich ärgern::V,лёкавны,ناراحت شدن
1003,sich fürchten::V,повны,واهمه کردن
1004,fürchten::V,повны,ترسیدن
1005,fliehen::V,пышшыны,گریختن
1006,flüchten::V,пышшыны,فرار کردن
1007,sehen::V,адззыны,دیدن
1008,anschauen::V,видзӧтны,نگاه کردن
1009,ansehen::V,видзӧтны,تماشا کردن
1010,hören::V,кывны,شنیدن
1011,zuhören::V,кывзыны,گوش دادن
1012,probieren::V,пешлыны,چشیدن
1013,riechen::V,дукавны,بوییدن
1014,riechen::V,дукавны,بو کردن
1015,fühlen::V,кывны,احساس کردن
1016,scheinen::V,декуйтчыны,بنظر آمدن
1017,zu sehen sein::V,тыдавны,دیده شدن
1018,vernehmen::V,тӧдмавны,شنیدن
1019,frieren::V,гегдыны,سرد بودن
1020,tun::V,керны,کردن
1021,können::V,вермыны,توانستن
1022,wollen::V,мӧдны,خواستن
1023,anfangen::V,петны,شروع کردن
1024,beenden::V,ештӧтны,تمام کردن
1025,beenden::V,ештӧтны,پایان دادن
1026,beenden::V,керыштны,تمام کردن
1027,beenden::V,керыштны,پایان دادن
1028,aufhören::V,дугдыны,دست کشیدن
1029,gelingen::V,шогмыны,موفق شدن
1030,geraten::V,мыччисьны,نتیجه دادن
1031,öffnen::V,осьтны,گشودن
1032,öffnen::V,осьтны,باز کردن
1033,schließen::V,пӧднавны,بستن
1034,schließen::V,пӧднавны,قفل کردن
1035,stellen::V,сувтӧтны,گذاردن
1036,setzen::V,пуксьӧтны,نشاندن
1037,legen::V,пуктыны,گذاشتن
1038,berühren::V,вӧрзьӧтны,دست زدن
1039,berühren::V,вӧрзьӧтны,لمس کردن
1040,verbinden::V,йитны,وصل کردن
1041,bedecken::V,вевттьыны,پوشاندن
1042,aufhängen::V,ӧшӧтны,آویختن
1043,anzünden::V,ӧзтыны,سوزاندن
1044,aufheben::V,лэбтыны,برداشتن
1045,aufheben::V,лэбтыны,بلند کردن
1046,zurücklassen::V,кольны,گذاشتن
1047,verlieren::V,ӧштыны,گم کردن
1048,fallen lassen::V,уськӧтны,انداختن
1049,machen::V,керны,کردن
1050,machen::V,керны,ساختن
1051,herstellen::V,вӧчны,ساختن
1052,herstellen::V,вӧчны,تولید کردن
1053,bauen::V,строитны,ساختن
1054,bauen::V,строитны,بنا کردن
1055,reparieren::V,вочны,درست کردن
1056,reparieren::V,вочны,تعمیر کردن
1057,verbessern::V,бурсьӧтны,بهتر کردن
1058,ändern::V,вежны,تغییر دادن
1059,graben::V,гарйыны,کندن
1060,graben::V,гарйыны,گود کردن
1061,beugen::V,кусіньтны,کج کردن
1062,biegen::V,чукыльтыштны,خم کردن
1063,drehen::V,бергӧтны,چرخاندن
1064,wenden::V,бергӧтны,برگرداندن
1065,umdrehen::V,бергӧтны,برگرداندن
1066,heben::V,лэбтыны,برداشتن
1067,hochheben::V,лэбтыны,برآوردن
1068,hochheben::V,лэбтыны,بلند کردن
1069,ergreifen::V,кватитны,گرفتن
1070,halten::V,видзны,نگاه داشتن
1071,drücken::V,личкыны,فشار دادن
1072,drücken::V,личкыны,فشار آوردن
1073,schieben::V,тойлавны,هل دادن
1074,kratzen::V,шаркӧтны,خاریدن
1075,lecken::V,нювны,لیسیدن
1076,beißen::V,йирны,گاز زدن
1077,abreißen::V,орӧтны,پاره کردن
1078,abschneiden::V,шӧрыштны,بریدن
1079,abschneiden::V,шӧрыштны,قطع کردن
1080,abschneiden::V,вундыштны,بریدن
1081,abschneiden::V,вундыштны,قطع کردن
1082,binden::V,гӧрдззыны,بستن
1083,stecken::V,мӧртны,فرو کردن
1084,brechen::V,жугдыны,شکستن
1085,klopfen::V,зукӧтны,کوبیدن
1086,hauen::V,желльыны,زدن
1087,kleben::V,лякӧтны,چسباندن
1088,reiben::V,зыртны,مالش دادن
1089,streichen::V,мавтны,مالیدن
1090,schleifen::V,кыскыны,تیز کردن
1091,schneiden::V,вундавны,چیدن
1092,schneiden::V,вундавны,بریدن
1093,rütteln::V,шатлавны,لرزاندن
1094,rütteln::V,шатлавны,تکان دادن
1095,schütteln::V,зыбӧтны,تکان دادن
1096,schwenken::V,ӧвтны,تاب دادن
1097,schwenken::V,макайтны,تاب دادن
1098,schütten::V,кисьтны,ریختن
1099,füllen::V,тыртны,پر کردن
1100,füllen::V,тырсьӧтны,پر کردن
1101,einwickeln::V,тубны,پیچیدن
1102,tragen::V,новйӧтны,بردن
1103,tragen::V,новйӧтны,حمل کردن
1104,schleppen::V,кыскыны,کشیدن
1105,ziehen::V,кыскыны,کشیدن
1106,aufbewahren::V,видзны,نگهداری کردن
1107,werfen::V,шентывлыны,انداختن
1108,werfen::V,шентывлыны,پرتاب کردن
1109,fangen::V,кутны,گرفتن
1110,packen::V,кутасьны,گرفتن
1111,packen::V,кватитны,گرفتن
1112,verstecken::V,дзебны,قایم کردن
1113,verstecken::V,дзебны,پنهان کردن
1114,teilen::V,торйӧтны,قسمت کردن
1115,teilen::V,торйӧтны,تقسیم کردن
1116,schicken::V,иньдыны,فرستادن
1117,schicken::V,иньдыны,ارسال کردن
1118,bringen::V,вайны,آوردن
1119,hinzufügen::V,содтыны,افزودن
1120,hinzufügen::V,содтыны,اضافه کردن
1121,bekommen::V,получитны,گرفتن
1122,erhalten::V,получитны,دریافت کردن
1123,nehmen::V,босьтны,گرفتن
1124,nehmen::V,босьтны,برداشتن
1125,wählen::V,бӧрйыны,انتخاب کردن
1126,auswählen::V,бӧрйыны,برگزیدن
1127,bewahren::V,видзны,حفظ کردن
1128,bewahren::V,видзны,حفاظت کردن
1129,behindern::V,падтыны,مانع بودن
1130,verderben::V,изводавны,از بین بردن
1131,beschädigen::V,паздыны,صدمه زدن
1132,zerbrechen::V,паздыны,شکستن
1133,zerreißen::V,косявны,دریدن
1134,zerreißen::V,косявны,پاره کردن
1135,zerstören::V,паздыны,خراب کردن
1136,zerstören::V,паздыны,ویران کردن
1137,verbrennen::V,сотны,سوزاندن
1138,geben::V,сетны,دادن
1139,reichen::V,сетны,دادن
1140,schenken::V,козьнавны,هدیه دادن
1141,versprechen::V,кӧсйыны,قول دادن
1142,versprechen::V,кӧсйыны,وعده دادن
1143,wünschen::V,бурсьыны,آرزو کردن
1144,loben::V,ошкыны,ستایش کردن
1145,küssen::V,окавны,بوسیدن
1146,wiegen::V,тюттьӧтны,نوسان کردن
1147,zudecken::V,вевттьыны,پوشاندن
1148,wecken::V,саймӧтны,بیدار کردن
1149,zeigen::V,мыччавны,نشان دادن
1150,führen::V,нуӧтны,رهنمائی کردن
1151,lehren::V,велӧтны,آموختن
1152,lehren::V,велӧтны,یاد دادن
1153,unterrichten::V,велӧтны,درس دادن
1154,unterrichten::V,велӧтны,تدریس کردن
1155,aufziehen::V,быдтыны,تربیت کردن
1156,leiten::V,юравны,اداره کردن
1157,leiten::V,веськӧтлыны,اداره کردن
1158,antreiben::V,тэрмӧтны,عجله دادن
1159,lassen::V,-ӧтыны,وادار کردن
1160,einladen::V,корны,دعوت کردن
1161,einladen::V,корны,مهمان کردن
1162,vereinigen::V,ӧтувтны,یکی کردن
1163,vereinigen::V,ӧтувтны,متحد کردن
1164,vereinigen::V,ӧтлаавны,یکی کردن
1165,vereinigen::V,ӧтлаавны,متحد کردن
1166,besuchen::V,пыравлыны,دیدار کردن
1167,treffen::V,пантавны,ملاقات کردن
1168,sich versammeln::V,ӧксьыны,جمع شدن
1169,spielen::V,орсны,بازی کردن
1170,singen::V,сьывны,آواز خواندن
1171,tanzen::V,йӧктыны,رقصیدن
1172,sich trennen::V,торьясьны,جدا شدن
1173,verlassen::V,кольны,ترک کردن
1174,retten::V,мынтны,نجات دادن
1175,bewachen::V,смекайтны,حراست کردن
1176,schützen::V,дорйыны,حفظ کردن
1177,verteidigen::V,дорйыны,دفاع کردن
1178,sich schlagen::V,тышкасьны,کتک‌کاری کردن
1179,schießen::V,лыйны,تیر زدن
1180,siegen::V,вермыны,پیروز شدن
1181,ärgern::V,лӧгӧтны,ناراحت کردن
1182,schlagen::V,базнитны,زدن
1183,schlagen::V,базнитны,کوبیدن
1184,treten::V,чужьявны,لگد زدن
1185,stechen::V,бытшкыны,چاقو زدن
1186,stoßen::V,тапкыны,هل دادن
1187,stoßen::V,тойыштны,هل دادن
1188,stehlen::V,гусявны,دزدیدن
1189,stören::V,костіавны,مزاحم شدن
1190,belästigen::V,назыляйтны,زحمت دادن
1191,verbergen::V,дзебны,پنهان کردن
1192,täuschen::V,бӧбӧтны,گول زدن
1193,täuschen::V,бӧбӧтны,فریب دادن
1194,täuschen::V,пӧрьявны,گول زدن
1195,täuschen::V,пӧрьявны,فریب دادن
1196,betrügen::V,муклачитны,گول زدن
1197,betrügen::V,муклачитны,فریب دادن
1198,töten::V,вийны,کشتن
1199,wohnen::V,овны,منزل داشتن
1200,wohnen::V,овны,سکونت داشتن
1201,arbeiten::V,уджавны,کار کردن
1202,sammeln::V,ӧктыны,جمع کردن
1203,pflücken::V,судзлавны,چیدن
1204,jagen::V,вӧравны,شکار کردن
1205,fischen::V,чериавны,صید کردن
1206,fischen::V,чериавны,ماهی‌گیری کردن
1207,fassen::V,кутны,گرفتن
1208,hüten::V,вердны,چراندن
1209,hüten::V,вердны,مراقبت کردن
1210,hüten::V,йирсьӧтны,چراندن
1211,hüten::V,йирсьӧтны,مراقبت کردن
1212,treiben::V,вашӧтны,راندن
1213,anbinden::V,кӧртавны,متصل کردن
1214,füttern::V,вердны,غذا دادن
1215,melken::V,высьтыны,دوشیدن
1216,melken::V,чилькӧтны,دوشیدن
1217,hacken::V,керавны,خرد کردن
1218,gießen::V,киськавны,ریختن
1219,reifen::V,кисьмыны,رسیدن
1220,zubereiten::V,лӧсьӧтны,طبخ کردن
1221,zubereiten::V,лӧсьӧтны,آماده کردن
1222,kochen::V,пуны,پختن
1223,kochen::V,пуны,آشپزی کردن
1224,backen::V,пӧжавны,پختن
1225,braten::V,жаритны,سرخ کردن
1226,umrühren::V,соравны,هم زدن
1227,stricken::V,домавны,بافتن
1228,nähen::V,вурны,دوختن
1229,färben::V,краситны,رنگ زدن
1230,reinigen::V,весӧтны,پاک کردن
1231,reinigen::V,весӧтны,تمیز کردن
1232,waschen::V,пеславны,شستن
1233,abwischen::V,чышкыны,زدودن
1234,spülen::V,гывьявны,شستن
1235,fegen::V,чышкыны,جارو کردن
1236,kehren::V,чышкыны,جارو کردن
1237,baden::V,купайтчыны ,شنا کردن
1238,baden::V,купайтчыны ,حمام کردن
1239,sich waschen::V,миссьыны,شستشو کردن
1240,ausziehen::V,гыжтӧтны,درآوردن
1241,ausziehen::V,пӧрччавны,درآوردن
1242,anziehen::V,пасьтавны,پوشیدن
1243,sich anziehen::V,пасьтасьны,لباس پوشیدن
1244,kämmen::V,сынавны,شانه زدن
1245,schmücken::V,баситны,زینت دادن
1246,sagen::V,висьтавны,گفتن
1247,sprechen::V,шуны,حرف زدن
1248,sprechen::V,шуны,صحبت کردن
1249,reden::V,баитны,حرف زدن
1250,reden::V,баитны,صحبت کردن
1251,sich unterhalten::V,сёрнитны,گپ زدن
1252,fragen::V,юавны,پرسیدن
1253,fragen::V,юавны,سؤال کردن
1254,bitten::V,корны,خواهش کردن
1255,bitten::V,корны,درخواست کردن
1256,erzählen::V,висьтавны,نقل کردن
1257,erzählen::V,висьтавны,حکایت کردن
1258,mitteilen::V,висьтавны,خبر دادن
1259,nennen::V,нимтны,نامیدن
1260,rufen::V,китсавны,صدا کردن
1261,rufen::V,корны,صدا کردن
1262,rufen::V,чукӧстны,صدا کردن
1263,prahlen::V,ошшасьны,پز آمدن
1264,übersetzen::V,вуджӧтны,ترجمه کردن
1265,denken::V,чайтны,فکر کردن
1266,glauben::V,веритны,باور کردن
1267,glauben::V,веритны,عقیده داشتن
1268,bemerken::V,казявны,متوجه شدن
1269,erkennen::V,тӧдсавны,شناختن
1270,erkennen::V,тӧдсавны,تشخیص دادن
1271,begreifen::V,вежӧртны,فهمیدن
1272,begreifen::V,вежӧртны,درک کردن
1273,verstehen::V,кывны,فهمیدن
1274,lernen::V,велӧтчыны,آموختن
1275,lernen::V,велӧтчыны,یاد گرفتن
1276,wissen::V,тӧдны,دانستن
1277,sich erinnern an::V,касьтывны,به یاد آوردن
1278,vergessen::V,вунӧтны,فراموش کردن
1279,messen::V,меряйтны,اندازه گرفتن
1280,zählen::V,лыддьыны,شمردن
1281,rechnen::V,лыддьыны,حساب کردن
1282,lesen::V,лыддьӧтны,خواندن
1283,zeichnen::V,гижмавны,کشیدن
1284,zeichnen::V,гижмавны,رسم کردن
1285,schreiben::V,гижны,نوشتن
1286,besitzen::V,лоны,داشتن
1287,kaufen::V,небны,خریدن
1288,kaufen::V,небны,خرید کردن
1289,verkaufen::V,вузавны,فروختن
1290,bezahlen::V,вештыны,پرداختن
1291,zahlen::V,вештыны,پرداخت کردن
1292,ertragen::V,терпитны,تحمل کردن
1293,Insel::N,,جزیره
1294,Menge::N,,مقدار
1295,Menge::N,,اندازه
1296,Gewalt::N,,زور
1297,Gewalt::N,,خشونت
1298,Alter::N,,سن
1299,Alter::N,,عمر
1300,richtig::A,,درست
1301,wahr::A,,درست
1302,wahr::A,,حقیقی
1303,berühmt::A,,مشهور
1304,allein::ADV,,تنها
1305,rennen::V,,دویدن
1306,malen::V,,نقاشی کردن
1307,beherrschen::V,,مسلط بودن
