,Concept_ID,fr,hr
861,richtig::A,juste,tačan
862,richtig::A,juste,ispravan
863,richtig::A,correct,tačan
864,richtig::A,correct,ispravan
865,schlimm::A,grave,zao
866,schlimm::A,grave,zločest
867,schlimm::A,mauvais,zao
868,schlimm::A,mauvais,zločest
869,wahr::A,vrai,istinit
870,wahr::A,véritable,istinit
871,alt::A,vieux,star
872,neu::A,neuf,nov
873,neu::A,nouveau,nov
874,ehemalig::A,ancien,bivši
875,alt[Lebewesen]::A,âgé,star
876,alt[Lebewesen]::A,vieux,star
877,jung::A,jeune,mlad
878,arm::A,pauvre,ubog
879,arm::A,pauvre,siromašan
880,reich::A,riche,bogat
881,bekannt::A,connu,poznat
882,berühmt::A,fameux,čuven
883,berühmt::A,fameux,slavan
884,berühmt::A,célèbre,čuven
885,berühmt::A,célèbre,slavan
886,fremd::A,étranger,tuđ
887,fremd::A,étranger,stran
888,verschieden::A,différent,razan
889,verschieden::A,différent,različan
890,nah::A,lié,blizak
891,nah::A,proche,blizak
892,fern::A,éloigné,dalek
893,fern::A,éloigné,daljnji
894,fern::A,lointain,dalek
895,fern::A,lointain,daljnji
896,linker::A,gauche,lijevi
897,rechter::A,droit,desni
898,anderer::A,autre,drugi
899,anderer::A,autre,drugačiji
900,erster::A,premier,prvi
901,zweiter::A,second,drugi
902,zweiter::A,deuxième,drugi
903,dritter::A,troisième,treći
904,letzter::A,dernier,zadnji
905,allein::ADV,seul,sam
906,auf einmal::ADV,à la fois,istodobno
907,zusammen::ADV,ensemble,skupa
908,zusammen::ADV,ensemble,zajedno
909,lange::ADV,longtemps,dugo
910,plötzlich::ADV,tout à coup,naglo
911,plötzlich::ADV,tout à coup,iznenada
912,sofort::ADV,immédiatement,odmah
913,später::ADV,plus tard,kasnije
914,jetzt::ADV,maintenant,sad
915,jetzt::ADV,maintenant,sada
916,heute::ADV,aujourd'hui,danas
917,morgen::ADV,demain,sutra
918,bald::ADV,bientôt,skoro
919,bald::ADV,bientôt,doskora
920,dann::ADV,puis,zatim
921,dann::ADV,ensuite,zatim
922,gestern::ADV,hier,juče
923,gestern::ADV,hier,jučer
924,einst::ADV,jadis,negda
925,einst::ADV,jadis,nekada
926,einst::ADV,autrefois,negda
927,einst::ADV,autrefois,nekada
928,damals::ADV,alors,tada
929,damals::ADV,alors,onda
930,damals::ADV,à l'époque,tada
931,damals::ADV,à l'époque,onda
932,danach::ADV,après,poslije
933,danach::ADV,après,nakon toga
934,danach::ADV,ensuite,poslije
935,danach::ADV,ensuite,nakon toga
936,vorher::ADV,auparavant,prije
937,vorher::ADV,auparavant,prije toga
938,zuerst::ADV,d'abord,prvo
939,zuerst::ADV,d'abord,najprije
940,zuerst::ADV,premièrement,prvo
941,zuerst::ADV,premièrement,najprije
942,einmal::ADV,une fois,jednom
943,einmal::ADV,une fois,jedanput
944,manchmal::ADV,parfois,katkad
945,manchmal::ADV,parfois,katkada
946,manchmal::ADV,quelquefois,katkad
947,manchmal::ADV,quelquefois,katkada
948,oft::ADV,souvent,često
949,immer::ADV,toujours,vazda
950,immer::ADV,toujours,uvijek
951,niemals::ADV,ne ... jamais,nikad
952,niemals::ADV,ne ... jamais,nikada
953,hier::ADV,ici,tu
954,hier::ADV,ici,ovdje
955,hierhin::ADV,par ici,amo
956,hierhin::ADV,par ici,ovamo
957,von hier::ADV,d'ici,odavde
958,dort::ADV,là,ondje
959,dort::ADV,là-bas,ondje
960,dorthin::ADV,y,onamo
961,dorthin::ADV,par là,onamo
962,geradeaus::ADV,tout droit,ravno
963,vorwärts::ADV,en avant,naprijed
964,rückwärts::ADV,en arrière,natrag
965,zurück::ADV,de retour,nazad
966,zurück::ADV,de retour,natrag
967,unten::ADV,en bas,dolje
968,unten::ADV,au-dessous,dolje
969,hinab::ADV,en bas,nizbrdo
970,hinab::ADV,vers le bas,nizbrdo
971,oben::ADV,dessus,gore
972,oben::ADV,en haut,gore
973,hinauf::ADV,en haut,uzbrdo
974,hinauf::ADV,vers le haut,uzbrdo
975,überall::ADV,partout,svuda
976,überall::ADV,partout,svagdje
977,nicht::ADV,ne ... pas,ne
978,ein wenig::ADV,un peu,malo
979,kaum::ADV,à peine,tek
980,kaum::ADV,à peine,jedva
981,sehr::ADV,très,jako
982,sehr::ADV,très,veoma
983,so::ADV,si,tako
984,so::ADV,si,ovako
985,so::ADV,ainsi,tako
986,so::ADV,ainsi,ovako
987,noch::ADV,encore,još
988,nur::ADV,seulement,samo
989,nur::ADV,ne ... que,samo
990,schon::ADV,déjà,već
991,wieder::ADV,de nouveau,opet
992,wieder::ADV,de nouveau,ponovo
993,vergebens::ADV,en vain,uzalud
994,vergebens::ADV,en vain,zabadava
995,vor::PRP,devant,pred
996,vor::PRP,devant,ispred
997,hinter::PRP,derrière,za
998,hinter::PRP,derrière,iza
999,unter::PRP,sous,pod
1000,unter::PRP,sous,ispod
1001,unter::PRP,au-dessous de,pod
1002,unter::PRP,au-dessous de,ispod
1003,durch::PRP,par,po
1004,durch::PRP,par,kroz
1005,durch::PRP,à travers,po
1006,durch::PRP,à travers,kroz
1007,neben::PRP,à côté de,kraj
1008,neben::PRP,à côté de,pored
1009,neben::PRP,à côté de,pokraj
1010,zwischen::PRP,entre,među
1011,zwischen::PRP,entre,između
1012,wegen::PRP,à cause de,radi
1013,wegen::PRP,à cause de,zbog
1014,dies::PRN,ceci,ovo
1015,das::PRN,ce,to
1016,das::PRN,ce,ono
1017,das::PRN,cela,to
1018,das::PRN,cela,ono
1019,alles::PRN,tout,sve
1020,ich::PRN,je,ja
1021,ich::PRN,moi,ja
1022,du::PRN,tu,ti
1023,du::PRN,toi,ti
1024,er::PRN,il,on
1025,er::PRN,lui,on
1026,wir::PRN,nous,mi
1027,ihr::PRN,vous,vi
1028,sie::PRN,ils,oni
1029,sie::PRN,elles,oni
1030,was::FPRN,que,što
1031,was::FPRN,quoi,što
1032,wer::FPRN,qui,tko
1033,wo::FADV,où,gdje
1034,wohin::FADV,où,kuda
1035,wohin::FADV,où,kamo
1036,wie::FADV,comment,kako
1037,warum::FADV,pourquoi,zašto
1038,wieviel::FNUM,combien,koliko
1039,eins::NUM,un,jedan
1040,zwei::NUM,deux,dva
1041,drei::NUM,trois,tri
1042,vier::NUM,quatre,četiri
1043,fünf::NUM,cinq,pet
1044,sechs::NUM,six,šest
1045,sieben::NUM,sept,sedam
1046,acht::NUM,huit,osam
1047,neun::NUM,neuf,devet
1048,zehn::NUM,dix,deset
1049,elf::NUM,onze,jedanaest
1050,zwölf::NUM,douze,dvanaest
1051,zwanzig::NUM,vingt,dvadeset
1052,dreißig::NUM,trente,trideset
1053,vierzig::NUM,quarante,četrdeset
1054,fünfzig::NUM,cinquante,pedeset
1055,sechzig::NUM,soixante,šezdeset
1056,siebzig::NUM,soixante-dix,sedamdeset
1057,achtzig::NUM,quatre-vingt,osamdeset
1058,neunzig::NUM,quatre-vingt-dix,devetdeset
1059,hundert::NUM,cent,sto
1060,tausend::NUM,mille,tisuća
1061,und::CNJ,et,i
1062,und::CNJ,et,te
1063,oder::CNJ,ou,ili
1064,stehen::V,être debout,stajati
1065,sitzen::V,être assis,sjediti
1066,liegen::V,être couché,ležati
1067,hängen::V,pendre,visiti
1068,werden::V,devenir,postati
1069,werden::V,devenir,činiti se
1070,passieren::V,se passer,desiti se
1071,passieren::V,se passer,dogoditi se
1072,beginnen::V,commencer,početi
1073,enden::V,finir,prestati
1074,enden::V,finir,svršiti se
1075,enden::V,se terminer,prestati
1076,enden::V,se terminer,svršiti se
1077,wechseln::V,changer,mijenjati se
1078,wechseln::V,alterner,mijenjati se
1079,aufgehen[Sonne]::V,se lever,izići
1080,untergehen[Sonne]::V,se coucher,zaći
1081,scheinen[Sonne]::V,briller,sijati
1082,donnern::V,tonner,grmjeti
1083,wehen::V,souffler,duhati
1084,strömen::V,affluer,strujati
1085,fließen::V,couler,teći
1086,sich drehen::V,tourner,obrtati se
1087,sich drehen::V,tourner,vrtjeti se
1088,schwanken::V,osciller,teturati
1089,schwanken::V,osciller,kolebati se
1090,schwanken::V,chanceler,teturati
1091,schwanken::V,chanceler,kolebati se
1092,schwingen::V,vibrer,njihati
1093,schwingen::V,vibrer,titrati
1094,schwingen::V,osciller,njihati
1095,schwingen::V,osciller,titrati
1096,fallen::V,tomber,padati
1097,brennen::V,brûler,gorjeti
1098,brennen::V,flamber,gorjeti
1099,rauchen::V,fumer,dimiti se
1100,regnen::V,pleuvoir,kišiti
1101,regnen::V,pleuvoir,daždjeti
1102,gefrieren::V,geler,smrznuti se
1103,tauen::V,dégeler,kopnjeti
1104,tauen::V,dégeler,kraviti se
1105,schmelzen::V,fondre,topiti se
1106,trocknen::V,sécher,sušiti se
1107,sieden::V,bouillir,kipjeti
1108,sieden::V,bouillir,ključati
1109,faulen::V,pourrir,gnjiti
1110,faulen::V,se putréfier,gnjiti
1111,verfaulen::V,pourrir,sagnjiti
1112,reißen::V,rompre,otrgnuti se
1113,reißen::V,se déchirer,otrgnuti se
1114,versinken::V,s'enfoncer,tonuti
1115,versinken::V,s'enfoncer,propasti
1116,vergehen::V,passer,prolaziti
1117,erscheinen::V,apparaître,pojaviti se
1118,verschwinden::V,disparaître,nestati
1119,verschwinden::V,disparaître,izgubiti se
1120,sinken::V,descendre,trgnuti
1121,sinken::V,descendre,spustiti se
1122,sinken::V,s'abaisser,trgnuti
1123,sinken::V,s'abaisser,spustiti se
1124,abnehmen::V,diminuer,opasti
1125,zunehmen::V,augmenter,povećati se
1126,steigen::V,monter,uzići
1127,steigen::V,monter,nadoći
1128,wachsen::V,croître,rasti
1129,glänzen::V,briller,blistati
1130,glänzen::V,briller,sjati se
1131,funkeln::V,étinceler,svjetlucati
1132,lärmen::V,faire du bruit,bučati
1133,lärmen::V,faire du bruit,galamiti
1134,läuten::V,sonner,zvoniti
1135,klingeln::V,sonner,zvoniti
1136,klirren::V,cliqueter,zvečati
1137,brausen::V,mugir,hujati
1138,rauschen::V,bruire,šumiti
1139,rauschen::V,bruire,šuškati
1140,klingen::V,sonner,zvučati
1141,bellen::V,aboyer,lajati
1142,heulen::V,hurler,zavijati
1143,blasen::V,souffler,puhati
1144,pfeifen::V,siffler,fućkati
1145,schreien::V,crier,vikati
1146,schreien::V,crier,kričati
1147,stöhnen::V,gémir,stenjati
1148,zittern::V,trembler,drhtati
1149,zittern::V,trembler,trepetati
1150,leben::V,vivre,živjeti
1151,geboren werden::V,naître,roditi se
1152,atmen::V,respirer,disati
1153,trinken::V,boire,piti
1154,essen::V,manger,jesti
1155,schlucken::V,avaler,gutati
1156,müde werden::V,se lasser,umoriti se
1157,müde werden::V,se fatiguer,umoriti se
1158,einschlafen::V,s'endormir,usnuti
1159,einschlafen::V,s'endormir,zaspati
1160,schlafen::V,dormir,spati
1161,aufwachen::V,se réveiller,probuditi se
1162,aufstehen::V,se lever,ustati
1163,sich erholen::V,se reposer,odmoriti se
1164,sich erholen::V,se détendre,odmoriti se
1165,krank werden::V,tomber malade,oboljeti se
1166,krank werden::V,tomber malade,razboljeti se
1167,krank sein::V,être malade,bolovati
1168,schmerzen::V,faire mal,boljeti
1169,husten::V,tousser,kašljati
1170,genesen::V,guérir,ozdraviti
1171,genesen::V,guérir,oporaviti se
1172,genesen::V,se remettre,ozdraviti
1173,genesen::V,se remettre,oporaviti se
1174,sterben::V,mourir,umrijeti
1175,umkommen::V,périr,skapati
1176,sich bewegen::V,bouger,gibati se
1177,sich bewegen::V,bouger,kretati se
1178,sich rühren::V,broncher,maknuti se
1179,sich erheben::V,se lever,dići se
1180,sich setzen::V,s'asseoir,sjesti
1181,hinfallen::V,tomber,pasti
1182,laufen::V,marcher,hodati
1183,laufen::V,aller à pied,hodati
1184,schreiten::V,marcher,stupati
1185,spazierengehen::V,se promener,šetati se
1186,eilen::V,courir,hitati
1187,sich beeilen::V,se hâter,požuriti se
1188,sich beeilen::V,se dépêcher,požuriti se
1189,sausen::V,filer,juriti
1190,rennen::V,courir,trčati
1191,springen::V,sauter,skakati
1192,klettern::V,grimper,popeti se
1193,klettern::V,grimper,penjati se
1194,schaukeln::V,se balancer,ljuljati se
1195,kriechen::V,ramper,puzati
1196,kriechen::V,ramper,gmizati
1197,schwimmen::V,nager,plivati
1198,tauchen::V,plonger,roniti
1199,tauchen::V,plonger,gnjuriti
1200,rudern::V,ramer,veslati
1201,fahren::V,aller,voziti se
1202,fahren::V,rouler,voziti se
1203,fliegen::V,voler,letjeti
1204,fliegen::V,voler,lijetati
1205,gehen::V,aller,ići
1206,weggehen::V,s'en aller,otići
1207,abfahren::V,partir,krenuti
1208,abfahren::V,partir,otputovati
1209,anhalten::V,s'arrêter,stati
1210,anhalten::V,s'arrêter,zaustaviti
1211,hineingehen::V,entrer,ulaziti
1212,eintreten::V,entrer,ući
1213,kommen::V,venir,doći
1214,ankommen::V,arriver,stići
1215,zurückkommen::V,revenir,vratiti se
1216,zurückkommen::V,revenir,povratiti se
1217,bleiben::V,rester,ostati
1218,bleiben::V,demeurer,ostati
1219,warten::V,attendre,čekati
1220,erwarten::V,attendre,očekivati
1221,suchen::V,chercher,tražiti
1222,finden::V,trouver,naći
1223,versuchen::V,essayer,pokušati
1224,vorbereiten::V,préparer,spremiti
1225,vorbereiten::V,préparer,pripremiti
1226,lieben::V,aimer,voljeti
1227,mögen::V,aimer,voljeti
1228,mögen::V,vouloir,voljeti
1229,lachen::V,rire,smijati se
1230,rühren::V,toucher,taknuti
1231,rühren::V,attendrir,taknuti
1232,weinen::V,pleurer,plakati
1233,schimpfen::V,gronder,psovati
1234,sich ärgern::V,se fâcher,ljutiti se
1235,sich fürchten::V,avoir peur,bojati se
1236,fürchten::V,craindre,bojati se
1237,fürchten::V,avoir peur de,bojati se
1238,fliehen::V,fuir,pobjeći
1239,flüchten::V,s'enfuir,utjeći
1240,sehen::V,voir,vidjeti
1241,anschauen::V,regarder,ogledati
1242,ansehen::V,regarder,gledati
1243,hören::V,entendre,čuti
1244,zuhören::V,écouter,slušati
1245,probieren::V,goûter,probati
1246,riechen::V,sentir,osjećati miris
1247,fühlen::V,sentir,osjećati
1248,scheinen::V,sembler,činiti se
1249,scheinen::V,paraître,činiti se
1250,zu sehen sein::V,se voir,biti vidljiv
1251,zu sehen sein::V,être visible,biti vidljiv
1252,vernehmen::V,entendre,saznati
1253,vernehmen::V,percevoir,saznati
1254,frieren::V,avoir froid,zima je
1255,tun::V,faire,raditi
1256,können::V,savoir,moći
1257,können::V,pouvoir,moći
1258,wollen::V,vouloir,htjeti
1259,anfangen::V,commencer,početi
1260,beenden::V,finir,svršiti
1261,beenden::V,finir,dovršiti
1262,beenden::V,terminer,svršiti
1263,beenden::V,terminer,dovršiti
1264,aufhören::V,cesser,prestati
1265,aufhören::V,arrêter,prestati
1266,gelingen::V,réussir,uspjeti
1267,geraten::V,réussir,desiti se
1268,öffnen::V,ouvrir,otvoriti
1269,schließen::V,fermer,zatvoriti
1270,stellen::V,poser,metnuti
1271,stellen::V,poser,postaviti
1272,stellen::V,mettre,metnuti
1273,stellen::V,mettre,postaviti
1274,setzen::V,placer,posaditi
1275,legen::V,placer,polagati
1276,berühren::V,toucher,doticati
1277,berühren::V,toucher,dodirivati
1278,verbinden::V,lier,spojiti
1279,verbinden::V,lier,zavezati
1280,bedecken::V,couvrir,pokriti
1281,aufhängen::V,accrocher,objesiti
1282,anzünden::V,allumer,upaliti
1283,anzünden::V,allumer,zapaliti
1284,aufheben::V,ramasser,podići
1285,aufheben::V,ramasser,podignuti
1286,zurücklassen::V,laisser,ostaviti
1287,zurücklassen::V,laisser,pustiti natrag
1288,verlieren::V,perdre,izgubiti
1289,fallen lassen::V,lâcher,ispustiti
1290,fallen lassen::V,laisser tomber,ispustiti
1291,machen::V,faire,uraditi
1292,machen::V,faire,načiniti
1293,machen::V,faire,napraviti
1294,herstellen::V,produire,proizvesti
1295,herstellen::V,fabriquer,proizvesti
1296,bauen::V,bâtir,graditi
1297,bauen::V,construire,graditi
1298,reparieren::V,réparer,popraviti
1299,verbessern::V,améliorer,poboljšati
1300,ändern::V,changer,promijeniti
1301,ändern::V,modifier,promijeniti
1302,graben::V,creuser,kopati
1303,graben::V,creuser,kopkati
1304,beugen::V,plier,saviti
1305,beugen::V,ployer,saviti
1306,biegen::V,courber,saviti
1307,biegen::V,courber,sagnuti
1308,drehen::V,tordre,vrtjeti
1309,drehen::V,tourner,vrtjeti
1310,wenden::V,retourner,obrnuti
1311,umdrehen::V,tourner,okrenuti
1312,umdrehen::V,tourner,prevŕnuti
1313,heben::V,soulever,dizati
1314,hochheben::V,lever,dignuti
1315,ergreifen::V,saisir,uhvatiti
1316,ergreifen::V,saisir,prihvatiti
1317,ergreifen::V,prendre,uhvatiti
1318,ergreifen::V,prendre,prihvatiti
1319,halten::V,tenir,držati
1320,drücken::V,presser,pritiskivati
1321,schieben::V,pousser,gurati
1322,kratzen::V,gratter,česati
1323,kratzen::V,gratter,grepsti
1324,kratzen::V,égratigner,česati
1325,kratzen::V,égratigner,grepsti
1326,lecken::V,lécher,lizati
1327,beißen::V,mordre,ujesti
1328,beißen::V,mordre,gristi
1329,abreißen::V,arracher,otkinuti
1330,abschneiden::V,couper,odrezati
1331,binden::V,lier,vezati
1332,binden::V,attacher,vezati
1333,stecken::V,enfoncer,turiti
1334,brechen::V,rompre,slomiti
1335,klopfen::V,frapper,lupati
1336,klopfen::V,frapper,kucati
1337,hauen::V,frapper,tući
1338,hauen::V,frapper,udarati
1339,kleben::V,coller,lijepiti
1340,reiben::V,frotter,trti
1341,streichen::V,empâter,namazati
1342,schleifen::V,affiler,brusiti
1343,schleifen::V,aiguiser,brusiti
1344,schneiden::V,couper,rezati
1345,schneiden::V,trancher,rezati
1346,rütteln::V,cahoter,drmati
1347,schütteln::V,secouer,tresti
1348,schwenken::V,agiter,mahati
1349,schütten::V,verser,sipati
1350,schütten::V,verser,lijevati
1351,füllen::V,remplir,napuniti
1352,einwickeln::V,envelopper,umotati
1353,einwickeln::V,envelopper,zamotati
1354,tragen::V,porter,nositi
1355,schleppen::V,traîner,tegliti
1356,ziehen::V,tirer,vući
1357,aufbewahren::V,garder,čuvati
1358,aufbewahren::V,conserver,čuvati
1359,werfen::V,jeter,bacati
1360,werfen::V,lancer,bacati
1361,fangen::V,attraper,loviti
1362,fangen::V,attraper,hvatati
1363,packen::V,agripper,ščepati
1364,packen::V,agripper,zgrabiti
1365,verstecken::V,cacher,sakriti
1366,teilen::V,diviser,podijeliti
1367,schicken::V,envoyer,slati
1368,bringen::V,apporter,donijeti
1369,hinzufügen::V,ajouter,dodati
1370,hinzufügen::V,ajouter,pridati
1371,bekommen::V,obtenir,dobiti
1372,erhalten::V,recevoir,primiti
1373,nehmen::V,prendre,uzeti
1374,wählen::V,choisir,izabrati
1375,auswählen::V,choisir,odabrati
1376,auswählen::V,sélectionner,odabrati
1377,bewahren::V,préserver,sačuvati
1378,behindern::V,gêner,smetati
1379,verderben::V,gâter,pokvariti
1380,verderben::V,corrompre,pokvariti
1381,beschädigen::V,endommager,oštetiti
1382,zerbrechen::V,casser,razbiti
1383,zerbrechen::V,casser,prelomiti
1384,zerreißen::V,déchirer,poderati
1385,zerreißen::V,déchirer,rastrgnuti
1386,zerstören::V,détruire,razoriti
1387,zerstören::V,détruire,razrušiti
1388,verbrennen::V,brûler,spaliti
1389,verbrennen::V,brûler,sagorjeti
1390,geben::V,donner,dati
1391,reichen::V,tendre,pružiti
1392,schenken::V,offrir,darivati
1393,versprechen::V,promettre,obećati
1394,wünschen::V,souhaiter,željeti
1395,loben::V,louer,hvaliti
1396,küssen::V,embrasser,ljubiti
1397,wiegen::V,bercer,njihati
1398,wiegen::V,bercer,ljuljati
1399,zudecken::V,couvrir,pokriti
1400,wecken::V,éveiller,probuditi
1401,wecken::V,réveiller,probuditi
1402,zeigen::V,montrer,pokazati
1403,zeigen::V,faire voir,pokazati
1404,führen::V,guider,voditi
1405,lehren::V,apprendre,učiti
1406,unterrichten::V,instruire,poučiti
1407,aufziehen::V,élever,uzgajati
1408,leiten::V,diriger,upravljati
1409,leiten::V,conduire,upravljati
1410,antreiben::V,pousser,natjeravati
1411,lassen::V,faire,dati
1412,einladen::V,inviter,pozvati
1413,vereinigen::V,unir,ujediniti
1414,vereinigen::V,réunir,ujediniti
1415,besuchen::V,visiter,posjetiti
1416,besuchen::V,aller voir,posjetiti
1417,treffen::V,rencontrer,sresti
1418,sich versammeln::V,s'assembler,okupiti se
1419,spielen::V,jouer,igrati se
1420,singen::V,chanter,pjevati
1421,tanzen::V,danser,plesati
1422,sich trennen::V,se séparer,razići se
1423,verlassen::V,quitter,ostaviti
1424,verlassen::V,quitter,napustiti
1425,retten::V,sauver,spasiti
1426,bewachen::V,garder,čuvati
1427,bewachen::V,garder,stražariti
1428,schützen::V,protéger,čuvati
1429,verteidigen::V,défendre,obraniti
1430,sich schlagen::V,se taper,biti se
1431,sich schlagen::V,se taper,udariti se
1432,schießen::V,tirer,pucati
1433,schießen::V,tirer,strijeljati
1434,siegen::V,vaincre,pobijediti
1435,ärgern::V,agacer,ljutiti
1436,schlagen::V,battre,biti
1437,schlagen::V,battre,udariti
1438,schlagen::V,frapper,biti
1439,schlagen::V,frapper,udariti
1440,treten::V,botter,šutnuti
1441,treten::V,donner un coup de pied à,šutnuti
1442,stechen::V,piquer,ubosti
1443,stoßen::V,heurter,gurnuti
1444,stehlen::V,voler,ukrasti
1445,stören::V,gêner,smetati
1446,stören::V,déranger,smetati
1447,belästigen::V,molester,smetati
1448,belästigen::V,molester,dosaditi
1449,belästigen::V,importuner,smetati
1450,belästigen::V,importuner,dosaditi
1451,verbergen::V,cacher,skriti
1452,verbergen::V,dissimuler,skriti
1453,täuschen::V,abuser,obmanuti
1454,täuschen::V,tromper,obmanuti
1455,betrügen::V,duper,prevarati
1456,betrügen::V,frauder,prevarati
1457,töten::V,tuer,ubiti
1458,wohnen::V,habiter,stanovati
1459,wohnen::V,demeurer,stanovati
1460,arbeiten::V,travailler,raditi
1461,sammeln::V,collectionner,sabrati
1462,pflücken::V,cueillir,ubrati
1463,jagen::V,chasser,loviti
1464,fischen::V,pêcher,ribati
1465,fischen::V,pêcher,loviti ribu
1466,fassen::V,capturer,uloviti
1467,hüten::V,garder,pasti
1468,treiben::V,mener,goniti
1469,anbinden::V,attacher,privezati
1470,füttern::V,faire manger,hraniti
1471,melken::V,traire,musti
1472,hacken::V,fendre,sjeckati
1473,gießen::V,arroser,politi
1474,reifen::V,mûrir,sazreti
1475,zubereiten::V,préparer,prigotoviti
1476,kochen::V,cuire,kuhati
1477,backen::V,cuire,peći
1478,braten::V,rôtir,peći
1479,braten::V,rôtir,pržiti
1480,umrühren::V,remuer,promiješati
1481,stricken::V,tricoter,plesti
1482,nähen::V,coudre,šiti
1483,färben::V,teindre,obojiti
1484,reinigen::V,nettoyer,očistiti
1485,reinigen::V,nettoyer,počistiti
1486,waschen::V,laver,prati
1487,abwischen::V,essuyer,otrti
1488,spülen::V,rincer,isprati
1489,spülen::V,rincer,oplakati
1490,fegen::V,balayer,mesti
1491,fegen::V,balayer,pomesti
1492,kehren::V,balayer,mesti
1493,baden::V,se baigner,kupati se
1494,sich waschen::V,se laver,umiti se
1495,sich waschen::V,se laver,prati se
1496,ausziehen::V,ôter,svući
1497,ausziehen::V,enlever,svući
1498,anziehen::V,mettre,obući
1499,sich anziehen::V,s'habiller,obući se
1500,kämmen::V,peigner,češljati
1501,schmücken::V,orner,uresiti
1502,schmücken::V,orner,nakititi
1503,schmücken::V,décorer,uresiti
1504,schmücken::V,décorer,nakititi
1505,sagen::V,dire,reći
1506,sagen::V,dire,kazati
1507,sprechen::V,parler,govoriti
1508,reden::V,parler,govoriti
1509,reden::V,parler,besjediti
1510,sich unterhalten::V,bavarder,razgovarati se
1511,sich unterhalten::V,s'entretenir,razgovarati se
1512,fragen::V,demander,pitati
1513,bitten::V,prier,moliti
1514,erzählen::V,raconter,ispričati
1515,erzählen::V,raconter,pripovjediti
1516,mitteilen::V,communiquer,saopćiti
1517,nennen::V,nommer,nazvati
1518,nennen::V,appeler,nazvati
1519,rufen::V,appeler,zvati
1520,rufen::V,appeler,dozvati
1521,prahlen::V,se vanter,hvalisati se
1522,übersetzen::V,traduire,prevesti
1523,denken::V,penser,misliti
1524,glauben::V,croire,vjerovati
1525,bemerken::V,remarquer,zapaziti
1526,bemerken::V,remarquer,primijetiti
1527,bemerken::V,apercevoir,zapaziti
1528,bemerken::V,apercevoir,primijetiti
1529,erkennen::V,reconnaître,prepoznati
1530,begreifen::V,concevoir,pojmiti
1531,begreifen::V,concevoir,shvatiti
1532,verstehen::V,entendre,razabrati
1533,verstehen::V,comprendre,razabrati
1534,lernen::V,apprendre,učiti se
1535,wissen::V,savoir,znati
1536,sich erinnern an::V,se souvenir de,sjetiti se
1537,vergessen::V,oublier,zaboraviti
1538,messen::V,mesurer,mjeriti
1539,zählen::V,compter,brojiti
1540,rechnen::V,calculer,računati
1541,lesen::V,lire,čitati
1542,malen::V,peindre,slikati
1543,zeichnen::V,dessiner,crtati
1544,schreiben::V,écrire,pisati
1545,besitzen::V,posséder,imati
1546,besitzen::V,posséder,posjedovati
1547,kaufen::V,acheter,kupiti
1548,verkaufen::V,vendre,prodati
1549,verkaufen::V,vendre,raspačati
1550,bezahlen::V,payer,platiti
1551,zahlen::V,payer,plaćati
1552,beherrschen::V,dominer,vladati
1553,beherrschen::V,dominer,gospodariti
1554,beherrschen::V,maîtriser,vladati
1555,beherrschen::V,maîtriser,gospodariti
1556,ertragen::V,tolérer,trpjeti
1557,ertragen::V,tolérer,podnijeti
1558,ertragen::V,supporter,trpjeti
1559,ertragen::V,supporter,podnijeti
