,Concept_ID,be,lbe
749,vorwärts::ADV,наперад,хьхьичӏунмай
750,rückwärts::ADV,назад,махъа-хьхьичӏунмай
751,zurück::ADV,назад,махъунмай
752,unten::ADV,унізе,лув
753,hinab::ADV,уніз,бакӏ-ялавай
754,hinab::ADV,уніз,бакӏъялавай
755,oben::ADV,угары,ялув
756,oben::ADV,наверсе,ялув
757,hinauf::ADV,угару,лавай
758,überall::ADV,усюды,гьариий
759,überall::ADV,усюды,хьу-хьуний
760,überall::ADV,усюды,гьарца кӏанай
761,nicht::ADV,не,къа-
762,ein wenig::ADV,трошкі,чанни
763,ein wenig::ADV,трошкі,ца чансса
764,kaum::ADV,ледзьве,дахьа
765,sehr::ADV,вельмі,оьну
766,sehr::ADV,вельмі,гужну
767,sehr::ADV,вельмі,хъинну
768,so::ADV,так,укукн
769,noch::ADV,яшчэ,гьала
770,noch::ADV,яшчэ,уттигу
771,noch::ADV,яшчэ,цакьинва
772,noch::ADV,яшчэ,ттигу-шилагу
773,nur::ADV,толькі,анжагь
774,schon::ADV,ужо,
775,wieder::ADV,зноў,цӏуницӏа
776,vergebens::ADV,дарма,аьдада
777,vergebens::ADV,дарма,нахӏакь
778,vergebens::ADV,дарэмна,аьдада
779,vergebens::ADV,дарэмна,нахӏакь
780,vor::PRP,перад,хьхьичӏ
781,hinter::PRP,за,махъ
782,hinter::PRP,ззаду,махъ
783,unter::PRP,пад,лув
784,durch::PRP,праз,-х
785,neben::PRP,каля,чӏарав
786,zwischen::PRP,між,дянив
787,zwischen::PRP,паміж,дянив
788,wegen::PRP,з-за,цӏаний
789,dies::PRN,гэта,ва
790,das::PRN,тое,та
791,das::PRN,тое,кӏа
792,das::PRN,тое,га
793,alles::PRN,усё,щала
794,ich::PRN,я,на
795,du::PRN,ты,ина
796,er::PRN,ён,му
797,wir::PRN,мы,жу
798,ihr::PRN,вы,зу
799,sie::PRN,яны,
800,was::FPRN,што,ци
801,wer::FPRN,хто,цу
802,wo::FADV,дзе,чув
803,wohin::FADV,куды,чун
804,wie::FADV,як,цукун
805,warum::FADV,чаму,цан
806,wieviel::FNUM,колькі,циксса
807,eins::NUM,адзін,ца
808,zwei::NUM,два,кӏива
809,drei::NUM,тры,шамма
810,vier::NUM,чатыры,мукьа
811,vier::NUM,чатыры,мукьва
812,fünf::NUM,пяць,ххюва
813,sechs::NUM,шесць,ряхва
814,sieben::NUM,сем,арула
815,acht::NUM,восем,мяйва
816,neun::NUM,дзевяць,урчӏва
817,zehn::NUM,дзесяць,ацӏва
818,elf::NUM,адзінаццаць,ацӏния цава
819,zwölf::NUM,дванаццаць,ацӏиия кӏива
820,zwanzig::NUM,дваццаць,кьува
821,dreißig::NUM,трыццаць,зувира
822,vierzig::NUM,сорак,мукьцӏала
823,fünfzig::NUM,пядзесят,ххюцӏала
824,sechzig::NUM,шесдзесят,ряхцӏала
825,siebzig::NUM,семдзесят,
826,achtzig::NUM,восемдзесят,мяйцӏала
827,neunzig::NUM,дзевяноста,урчӏцӏала
828,hundert::NUM,сто,ттурш
829,hundert::NUM,сто,ттуршва
830,tausend::NUM,тысяча,азарва
831,und::CNJ,і,-гу
832,und::CNJ,ды,-гу
833,oder::CNJ,або,я
834,oder::CNJ,або,ягу
835,stehen::V,стаяць,ацӏан
836,sitzen::V,сядзець,щяивкӏун икӏан
837,liegen::V,ляжаць,утту нвхьуну икӏан
838,hängen::V,вісець,зурчӏай тӏун
839,werden::V,стаць,хьун
840,werden::V,зрабіцца,хьун
841,passieren::V,трапіцца,хьун
842,beginnen::V,пачацца,дайдишин
843,beginnen::V,пачацца,дайдирхьуну дикӏан
844,enden::V,кончыцца,къуртал дан
845,wechseln::V,мяняцца,даххана хьун
846,wechseln::V,мяняцца,даххана дуллан
847,aufgehen[Sonne]::V,узысці,буклай бур
848,untergehen[Sonne]::V,зайсці,лаглай бур
849,scheinen[Sonne]::V,свяціць,битан
850,scheinen[Sonne]::V,свяціць,чани буллан
851,donnern::V,грымець,тӏий бур
852,wehen::V,дзьмуць,бишлай бур
853,strömen::V,ліцца,экьинан
854,fließen::V,цячы,экьинан
855,sich drehen::V,круціцца,гьанан
856,sich drehen::V,варочацца,гьанан
857,schwanken::V,хістацца,хъюлчу тӏун
858,schwanken::V,хістацца,хӏуркку тӏун
859,schwingen::V,гайдацца,хъюлчай тӏун
860,schwingen::V,гайдацца,хъюлчу тӏун
861,schwingen::V,калыхацца,хъюлчай тӏун
862,schwingen::V,калыхацца,хъюлчу тӏун
863,fallen::V,падаць,багьлан
864,brennen::V,гарэць,ччучлан
865,rauchen::V,дымець,пуркӏу тӏун
866,regnen::V,дажджыць,лачӏун
867,regnen::V,дажджыць,лачIлай дур
868,gefrieren::V,замерзнуць,микӏ лачӏун
869,tauen::V,раставаць,баслан
870,schmelzen::V,плавіцца,баслан
871,trocknen::V,сохнуць,кьакьан
872,sieden::V,кіпець,щаран
873,faulen::V,гнісці,аьллан
874,verfaulen::V,згнісці,аьллан
875,verfaulen::V,згнісці,аьян
876,reißen::V,ірвацца,ххя дукан
877,versinken::V,тануць,оькьлан
878,versinken::V,тануць,оькьан
879,vergehen::V,праходзіць,лялиян
880,erscheinen::V,зʼявіцца,буккан
881,erscheinen::V,зʼявіцца,загьир хьун
882,verschwinden::V,знікнуць,бат хьун
883,verschwinden::V,знікнуць,акъа хьун
884,sinken::V,спадаць,чахь учин
885,abnehmen::V,паменшыцца,чан хьун
886,abnehmen::V,паменшыцца,ссуссукьу хьун
887,zunehmen::V,павялічвацца,гьарза хьун
888,steigen::V,паднімацца,гьаз хьун
889,wachsen::V,расці,ххяххан
890,glänzen::V,блішчаць,цӏай буккан
891,funkeln::V,бліскаць,цӏай-цӏай тӏун
892,lärmen::V,шумець,чӏу буллан
893,lärmen::V,шумець,аьлагъужа буллан
894,läuten::V,званіць,занг ришлан
895,läuten::V,званіць,занг дуллан
896,klingeln::V,званіць,занг ришлан
897,klingeln::V,званіць,занг дуллан
898,klirren::V,бразгаць,
899,brausen::V,бушаваць,никъащилан
900,rauschen::V,шастаць,щурщур тӏун
901,klingen::V,гучаць,чӏу буклан
902,bellen::V,брахаць,хӏап тӏун
903,heulen::V,выць,
904,blasen::V,дзьмухнуць,уф тӏун
905,pfeifen::V,свістаць,щютӏа тӏун
906,schreien::V,крычаць,чӏу бан
907,stöhnen::V,стагнаць,угь-къак тӏун
908,zittern::V,дрыжаць,зурзу чин
909,zittern::V,дрыжаць,зурзу тӏун
910,leben::V,жыць,ялапар хъанан
911,geboren werden::V,нарадзіцца,ан
912,atmen::V,дыхаць,ссихӏ ласлан
913,atmen::V,дыхаць,ссихӏ бигьлан
914,trinken::V,піць,хӏачӏан
915,trinken::V,піць,хӏачӏлан
916,essen::V,есці,канан
917,schlucken::V,глытаць,кьюлтӏа тӏун
918,müde werden::V,стаміцца,аьхчӏин
919,einschlafen::V,заснуць,шанан икӏан
920,schlafen::V,спаць,шанан
921,aufwachen::V,рассыпацца,чантӏ учин
922,aufstehen::V,устаць,бизан
923,sich erholen::V,адпачываць,бигьалаган
924,krank werden::V,захварэць,къашай хьун
925,krank sein::V,хварэць,къашай хъанан
926,krank sein::V,хварэць,къашавай икӏан
927,schmerzen::V,балець,цӏун
928,husten::V,кашляць,хъугьу чин
929,husten::V,кашляць,хъугьу тӏун
930,genesen::V,паправіцца,хъин хьун
931,genesen::V,паправіцца,сагъ лаган
932,genesen::V,паздаравець,хъин хьун
933,genesen::V,паздаравець,сагъ лаган
934,sterben::V,памерці,ивчӏан
935,umkommen::V,загінуць,лиллан
936,umkommen::V,загінуць,литӏлан
937,umkommen::V,загінуць,ажал биян
938,umkommen::V,загінуць,личӏи хьун
939,umkommen::V,загінуць,иакьлу хьун
940,umkommen::V,загінуць,ахир жан хъанан
941,umkommen::V,загінуць,рухӏирачӏа икӏан
942,sich bewegen::V,рухацца,сукку хьун
943,sich rühren::V,варушыцца,сукку хьун
944,sich erheben::V,устаць,бизан
945,sich setzen::V,сесці,щяикӏан
946,sich setzen::V,сесці,щябикӏан
947,hinfallen::V,упасці,багьан
948,laufen::V,хадзіць,занан
949,schreiten::V,шагаць,ша ласлан
950,schreiten::V,крочыць,ша ласлан
951,spazierengehen::V,гуляць,сайр буллан
952,eilen::V,спяшацца,анавар буккан
953,sich beeilen::V,спяшацца,анавар буккан
954,sausen::V,імчацца,никъа щилан
955,sausen::V,імчацца,никъа щун
956,rennen::V,бегаць,лечлан
957,springen::V,скакаць,тӏанкӏ дан
958,klettern::V,лазіць,лахълан
959,schaukeln::V,гайдацца,гьайжак бигьлан
960,kriechen::V,поўзаць,ххярк тӏун
961,schwimmen::V,плаваць,гьузун
962,tauchen::V,ныраць,лултту уккан
963,rudern::V,веславаць,бяхлан
964,rudern::V,веславаць,батӏлан
965,rudern::V,веславаць,ххялаххи дуклан
966,fahren::V,ехаць,гьан
967,fliegen::V,лятаць,лехлан
968,gehen::V,ісці,нан
969,weggehen::V,пайсці,ялагьан
970,abfahren::V,адʼяжджаць,гьан
971,anhalten::V,спыніцца,бацӏан
972,anhalten::V,затрымацца,бацӏан
973,hineingehen::V,уваходзіць,буххан
974,eintreten::V,увайсці,буххан
975,kommen::V,прыйсці,учӏан
976,ankommen::V,прыбыць,биян
977,ankommen::V,прыбыць,бучӏан
978,zurückkommen::V,вярнуцца,зана хъун
979,zurückkommen::V,вярнуцца,зана бикӏан
980,bleiben::V,застацца,личӏан
981,warten::V,чакаць,ялугьлан
982,erwarten::V,чакаць,ялугьлан
983,suchen::V,шукаць,луглан
984,finden::V,знайсці,лякъин
985,versuchen::V,прабаваць,ххал буллан
986,vorbereiten::V,падрыхтаваць,хӏадур бан
987,lieben::V,кахаць,эшкьи хьуиу бикӏан
988,mögen::V,любіць,ххиран бикӏан
989,lachen::V,смяяцца,хъян
990,rühren::V,расчуліць,
991,weinen::V,плакаць,аьтӏун
992,schimpfen::V,лаяцца,дяъван
993,schimpfen::V,лаяцца,ссугайи агьан
994,sich ärgern::V,сердаваць,ссибизлан
995,sich fürchten::V,баяцца,ингъауслан
996,fürchten::V,баяцца,хӏучӏ тӏун
997,fliehen::V,уцякаць,ака бан
998,flüchten::V,уцячы,лихъан
999,sehen::V,бачыць,чӏалан
1000,anschauen::V,паглядзець,урган
1001,ansehen::V,глядзець,буруглан
1002,hören::V,чуць,баллан
1003,zuhören::V,слухаць,вичӏи дихьлан
1004,probieren::V,каштаваць,тӏин ххал буллан
1005,riechen::V,нюхаць,ссунтӏа тӏун
1006,fühlen::V,адчуваць,дакӏнил буслан
1007,scheinen::V,здавацца,ххан
1008,scheinen::V,здавацца,бизан
1009,scheinen::V,здавацца,ххан бикӏлай бикӏан
1010,zu sehen sein::V,віднецца,
1011,vernehmen::V,пачуць,баян
1012,frieren::V,мёрзнуць,лигьулул хъанан
1013,tun::V,рабіць,бан
1014,können::V,умець,хьун
1015,wollen::V,хацець,
1016,anfangen::V,пачаць,дайдишин
1017,beenden::V,закончыць,къуртал бан
1018,aufhören::V,перастаць,кьабагьан
1019,gelingen::V,удацца,бюхъан
1020,geraten::V,аказацца,
1021,öffnen::V,адчыніць,тӏитӏин
1022,schließen::V,зачыніць,лакьин
1023,stellen::V,паставіць,дацӏан дан
1024,stellen::V,паставіць,бишин
1025,setzen::V,пасадзіць,щяитан
1026,legen::V,класці,бишин
1027,berühren::V,чапаць,ка щун
1028,verbinden::V,звязаць,бахӏин
1029,verbinden::V,звязаць,дахӏин
1030,bedecken::V,накрыць,ялтту бущин
1031,bedecken::V,накрыць,ялтту бакьин
1032,aufhängen::V,павесіць,лахъан
1033,anzünden::V,запаліць,лахъан
1034,aufheben::V,падняць,гьаз бан
1035,zurücklassen::V,пакінуць,кьаитан
1036,zurücklassen::V,пакінуць,битан
1037,verlieren::V,згубіць,дакъа дан
1038,fallen lassen::V,упусціць,рутан
1039,machen::V,зрабіць,дан
1040,herstellen::V,вырабіць,яраг ишла бувиу бан
1041,bauen::V,будаваць,дан
1042,reparieren::V,правіць,дакьин дан
1043,verbessern::V,палепшыць,ххуй дан
1044,ändern::V,змяніць,баххана бан
1045,graben::V,капаць,дуклан
1046,beugen::V,сагнуць,лахӏан бан
1047,beugen::V,сагнуць,кьус бикӏан
1048,biegen::V,пагнуць,баччин
1049,biegen::V,пагнуць,лахӏан бан
1050,drehen::V,вярцець,гьанан
1051,wenden::V,павярнуць,кӏура баен бан
1052,umdrehen::V,перавярнуць,кӏура баен бан
1053,heben::V,падымаць,гьаз бан
1054,hochheben::V,падняць,гьаз бан
1055,ergreifen::V,схапіць,хъап дан
1056,ergreifen::V,схапіць,хъап увиу угьан
1057,ergreifen::V,схваціць,хъап дан
1058,ergreifen::V,схваціць,хъап увиу угьан
1059,halten::V,трымаць,бугьлан
1060,drücken::V,націскаць,кьюч бигьлан
1061,schieben::V,пхаць,щун
1062,schieben::V,штурхаць,щун
1063,kratzen::V,скрэбці,
1064,lecken::V,лізаць,ланцӏа тӏун
1065,beißen::V,кусаць,хъапа тӏун
1066,beißen::V,кусаць,кьацӏа тӏун
1067,abreißen::V,адарваць,буцан
1068,abschneiden::V,адрэзаць,бухъан
1069,abschneiden::V,адрэзаць,кьукьин
1070,binden::V,вязаць,бахӏин
1071,binden::V,вязаць,дахӏин
1072,stecken::V,уваткнуць,
1073,brechen::V,зламаць,гъагъан
1074,klopfen::V,стукаць,кьутӏа тӏун
1075,hauen::V,біць,рищун
1076,kleben::V,клеіць,лачӏун буллан
1077,reiben::V,церці,ссуку буллан
1078,streichen::V,намазаць,дугъан
1079,streichen::V,намазаць,аьгъу дан
1080,schleifen::V,тачыць,
1081,schneiden::V,рэзаць,духълан
1082,schneiden::V,рэзаць,кьукьлан
1083,rütteln::V,хістаць,
1084,schütteln::V,трэсці,хъюлчу буллан
1085,schwenken::V,махаць,палцӏ дуллан
1086,schütten::V,наліць,рутӏин
1087,füllen::V,напоўніць,буцӏин бан
1088,einwickeln::V,загарнуць,кай-кай бан
1089,tragen::V,несці,ларсун занан
1090,tragen::V,несці,ларсун ачин
1091,schleppen::V,цягнуць,ххилан
1092,ziehen::V,цягнуць,
1093,aufbewahren::V,захоўваць,ядан
1094,aufbewahren::V,захоўваць,ядуллан
1095,werfen::V,кідаць,личин
1096,fangen::V,лавіць,бугьан
1097,fangen::V,лавіць,бугьлан
1098,packen::V,схапіць,
1099,packen::V,схваціць,
1100,verstecken::V,схаваць,ладитан
1101,verstecken::V,схаваць,кьюлтӏ дан
1102,verstecken::V,схаваць,дахьлаган дан
1103,teilen::V,раздзяліць,бачӏин
1104,teilen::V,раздзяліць,бутӏа бан
1105,schicken::V,пасылаць,тӏайла буккан
1106,bringen::V,прынесці,диян дан
1107,hinzufügen::V,дабавіць,ххи бан
1108,bekommen::V,дастаць,ласун
1109,erhalten::V,атрымаць,ласун
1110,nehmen::V,ўзяць,ласун
1111,wählen::V,выбраць,бувчӏин
1112,auswählen::V,адабраць,бувчӏин
1113,auswählen::V,адабраць,язи бугьан
1114,bewahren::V,захаваць,ядан
1115,behindern::V,перашкаджаць,дайщишруду дуллан
1116,verderben::V,сапсаваць,зия дан
1117,beschädigen::V,пашкодзіць,зарал буллан
1118,zerbrechen::V,разбіць,гьагъан
1119,zerbrechen::V,разбіць,гьагъан бан
1120,zerreißen::V,разадраць,ххяхха дуккан
1121,zerstören::V,разбурыць,лекьан дан
1122,verbrennen::V,спаліць,ччуччин
1123,geben::V,даць,дулун
1124,reichen::V,перадаць,дулун
1125,schenken::V,дарыць,пишкаш дан
1126,schenken::V,дарыць,багъишла дан
1127,schenken::V,дарыць,ихӏсандалун дуллун
1128,versprechen::V,абяцаць,банна чин
1129,wünschen::V,жадаць,
1130,loben::V,хваліць,цӏа дан
1131,küssen::V,цалаваць,ппай тӏун
1132,wiegen::V,гушкаць,гьуркку тӏун
1133,wiegen::V,гушкаць,гьуркку буллан
1134,wiegen::V,гушкаць,гьуркку бан
1135,wiegen::V,калыхаць,гьуркку тӏун
1136,wiegen::V,калыхаць,гьуркку буллан
1137,wiegen::V,калыхаць,гьуркку бан
1138,zudecken::V,накрыць,
1139,wecken::V,пабудзіць,чантӏ учин ан
1140,zeigen::V,паказаць,ккаккан бан
1141,führen::V,весці,буцин
1142,lehren::V,вучыць,лахьхьин бан
1143,lehren::V,вучыць,лахьхьин буллан
1144,unterrichten::V,выкладаць,дарс дишаван
1145,aufziehen::V,выхаваць,хъуна ан
1146,aufziehen::V,выхаваць,тарбия ан
1147,leiten::V,кіраваць,каялувшиву дан
1148,antreiben::V,падганяць,
1149,lassen::V,прымусіць,
1150,einladen::V,запрасіць,хъамалу оьвчин
1151,vereinigen::V,абʼяднаць,ца бан
1152,besuchen::V,наведаць,ялун уххан
1153,treffen::V,сустрэць,хьуна бакьин
1154,sich versammeln::V,сабрацца,батӏин
1155,spielen::V,гуляць,тӏуркӏу тӏун
1156,singen::V,пець,балай тӏун
1157,singen::V,спяваць,балай тӏун
1158,tanzen::V,танцаваць,къавтӏун
1159,sich trennen::V,расстацца,ппив хьун
1160,verlassen::V,пакінуць,увккун гьан
1161,retten::V,выратаваць,ххассал бан
1162,bewachen::V,ахоўваць,къарал бан
1163,schützen::V,уберагаць,ябан
1164,verteidigen::V,абараніць,буруччин
1165,sich schlagen::V,біцца,биян
1166,sich schlagen::V,драцца,биян
1167,schießen::V,страляць,битлан
1168,siegen::V,перамагчы,ххув хьун
1169,siegen::V,перамагчы,ххувшаву ласун
1170,ärgern::V,злаваць,ссибизан уллан
1171,schlagen::V,ударыць,рищун
1172,treten::V,штурхаць,
1173,stechen::V,укалоць,кьутӏин
1174,stoßen::V,папхнуць,щун
1175,stehlen::V,украсці,дацин
1176,stören::V,перашкодзіць,кьючин
1177,belästigen::V,дакучаць,бизар уллан
1178,verbergen::V,скрыць,лабитан
1179,verbergen::V,скрыць,кӏучӏ бан
1180,verbergen::V,схаваць,лабитан
1181,verbergen::V,схаваць,кӏучӏ бан
1182,täuschen::V,падмануць,хъяврин ан
1183,betrügen::V,змахляваць,аьикьин ан
1184,töten::V,забіць,ивчӏан
1185,wohnen::V,жыць,оьрму бутлан
1186,arbeiten::V,працаваць,зун
1187,sammeln::V,сабраць,ттихӏин
1188,sammeln::V,сабраць,вив дишин
1189,pflücken::V,зрываць,риттун
1190,jagen::V,паляваць,авли занан
1191,fischen::V,рыбачыць,чавахъру бугьлан
1192,fassen::V,злавіць,бугьан
1193,hüten::V,пасвіць,урттуйн бакьлан
1194,treiben::V,гнаць,дачин дуллан
1195,treiben::V,гнаць,лихъан буллан
1196,anbinden::V,прывязаць,бахӏин
1197,füttern::V,карміць,канаки буллан
1198,melken::V,даіць,ттизин
1199,hacken::V,сячы,мюрш буллан
1200,hacken::V,сячы,мюрш бан
1201,gießen::V,паліць,щин дишин
1202,reifen::V,паспець,диян
1203,zubereiten::V,зварыць,хӏадур дан
1204,zubereiten::V,зварыць,хӏадур бан
1205,zubereiten::V,згатаваць,хӏадур дан
1206,zubereiten::V,згатаваць,хӏадур бан
1207,kochen::V,варыць,шашан
1208,kochen::V,варыць,шашан дуллан
1209,backen::V,пячы,бишлан
1210,backen::V,пячы,шахьлан
1211,braten::V,смажыць,цӏарайх дуллан
1212,umrühren::V,перамяшаць,хӏала бан
1213,stricken::V,вязаць,щащлан
1214,stricken::V,вязаць,щащан
1215,nähen::V,шыць,дуруххан
1216,färben::V,пафарбаваць,ранг щун
1217,reinigen::V,ачысціць,марцӏ бан
1218,waschen::V,мыць,шюшин
1219,abwischen::V,выцерці,лишин
1220,spülen::V,паласкаць,вилаган
1221,fegen::V,падмятаць,башин
1222,kehren::V,месці,бахьлан
1223,baden::V,купацца,щинавун учӏлан
1224,sich waschen::V,мыцца,диссун
1225,sich waschen::V,мыцца,лажин диссун
1226,sich waschen::V,мыцца,лажин дислан
1227,sich waschen::V,мыцца,биссун
1228,sich waschen::V,мыцца,чурх бислан
1229,ausziehen::V,зняць,ликкан
1230,anziehen::V,надзець,лаххан
1231,sich anziehen::V,адзецца,янна лаххан
1232,kämmen::V,прычасаць,ттарал дуккан
1233,schmücken::V,аздобіць,чӏюлу бан
1234,sagen::V,сказаць,учин
1235,sprechen::V,гаварыць,гъалгъа тӏун
1236,reden::V,размаўляць,гъалгъа тӏун
1237,sich unterhalten::V,гутарыць,гъалгъа тӏун
1238,fragen::V,спытаць,цӏуххин
1239,bitten::V,прасіць,тавакъю буллан
1240,erzählen::V,расказаць,хавар бусан
1241,mitteilen::V,паведаміць,баян бан
1242,mitteilen::V,паведаміць,хавар бан
1243,nennen::V,назваць,цӏа дизан
1244,rufen::V,зваць,оьвтӏун
1245,prahlen::V,хваліцца,цӏа дуллан
1246,übersetzen::V,перакласці,таржума бан
1247,denken::V,думаць,пикри буллан
1248,glauben::V,верыць,вих хьун
1249,bemerken::V,заўважыць,хӏисав хъун
1250,erkennen::V,пазнаць,увчӏин
1251,begreifen::V,спасцігнуць,бувчӏин
1252,verstehen::V,пачуць,
1253,lernen::V,вучыцца,лахьлан
1254,lernen::V,вучыцца,лахьхьин
1255,wissen::V,знаць,кӏулну бикӏан
1256,wissen::V,знаць,хавар бикӏан
1257,sich erinnern an::V,памятаць,дакӏнин бутан
1258,vergessen::V,забыць,хъама битан
1259,messen::V,мераць,дуцин дуллан
1260,messen::V,мераць,дуцин дан
1261,zählen::V,лічыць,дуккин
1262,rechnen::V,лічыць,хӏисав дан
1263,lesen::V,чытаць,ккалан
1264,malen::V,маляваць,сурат дуллан
1265,zeichnen::V,рысаваць,сурат дуллан
1266,schreiben::V,пісаць,чичин
1267,schreiben::V,пісаць,чичлан
1268,besitzen::V,мець,дуну икӏан
1269,besitzen::V,мець,дуну дикӏан
1270,besitzen::V,мець,заллуну икӏан
1271,kaufen::V,купіць,машан ласун
1272,verkaufen::V,прадаць,баххан
1273,bezahlen::V,заплаціць,арцу дулун
1274,bezahlen::V,заплаціць,багьа булун
1275,zahlen::V,плаціць,арцу дулун
1276,zahlen::V,плаціць,багьа булун
1277,beherrschen::V,уладаць,дуну икӏан
1278,beherrschen::V,уладаць,заллуну икӏан
1279,beherrschen::V,валодаць,дуну икӏан
1280,beherrschen::V,валодаць,заллуну икӏан
1281,ertragen::V,выцерпець,бухӏан
