,Concept_ID,hi,uz
751,Nacht::N,रात्रि,tun
752,Woche::N,हफ़्ता,hafta
753,Monat::N,मास,oy
754,Monat::N,महीना,oy
755,Jahr::N,बरस,yil
756,Jahr::N,वर्ष,yil
757,Frühling::N,वसंत,bahor
758,Sommer::N,गरमी,yoz
759,Sommer::N,ग्रीष्म,yoz
760,Herbst::N,शरत्,kuz
761,Herbst::N,शरत्,xazon
762,Herbst::N,पतझड़,kuz
763,Herbst::N,पतझड़,xazon
764,Winter::N,जाड़ा,qish
765,Winter::N,सर्दियाँ,qish
766,Januar::N,जनवरी,yanvar'
767,Februar::N,फ़रवरी,fevral'
768,März::N,मार्च,mart
769,April::N,अप्रैल,aprel'
770,Mai::N,मई,may
771,Juni::N,जून,iyun'
772,Juli::N,जुलाई,iyul'
773,August::N,अगस्त,avgust
774,September::N,सितंबर,sentyabr'
775,Oktober::N,अक्तूबर,oktyabr'
776,November::N,नवंबर,noyabr'
777,Dezember::N,दिसंबर,dekabr'
778,Montag::N,पीर,dushanba
779,Montag::N,सोमवार,dushanba
780,Dienstag::N,मंगलवार,seshanba
781,Mittwoch::N,बुधवार,chorshanba
782,Donnerstag::N,गुरुवार,payshanba
783,Donnerstag::N,बृहस्पतिवार,payshanba
784,Freitag::N,शुक्रवार,juma
785,Samstag::N,सनीचर,shanba
786,Samstag::N,शनिवार,shanba
787,Sonntag::N,इतवार,yakshanba
788,Sonntag::N,रविवार,yakshanba
789,groß::A,बड़ा,buyuk
790,klein::A,कम,kichik
791,klein::A,छोटा,kichik
792,lang::A,लंबा,uzun
793,lang::A,दीर्घ,uzun
794,kurz::A,लधु,qisqa
795,kurz::A,छोटा,qisqa
796,breit::A,चौड़ा,keng
797,schmal::A,तंग,änsiz
798,schmal::A,सँकरा,änsiz
799,dicht::A,सघन,quyuq
800,dick[Gegenstand]::A,मोटा,qalin
801,dünn::A,महीन,ingichka
802,dünn::A,बारीक,ingichka
803,fein::A,कोमल,mayin
804,fein::A,सूक्ष्म,mayin
805,fest::A,दृढ़,qattiq
806,fest::A,मज़बूत,qattiq
807,flach::A,चपटा,yalpoq
808,glatt::A,चौरस,tekis
809,glatt::A,चिकना,tekis
810,hart::A,कठोर,qattiq
811,hart::A,सख़्त,qattiq
812,weich::A,नरम,yumshoq
813,weich::A,मुलायम,yumshoq
814,rund::A,गोल,yumaloq
815,rund::A,वर्तुल,yumaloq
816,spitz::A,नुकीला,uchli
817,scharf::A,पैना,keskir
818,stumpf::A,भोथरा,to'mtoq
819,schwer::A,भारी,salmoqli
820,schwer::A,वज़नी,salmoqli
821,schön::A,सुंदर,go'zal
822,heiß::A,उष्ण,qiziq
823,warm::A,गरम,issiq
824,kalt::A,सर्द,sovuq
825,kühl::A,ठंडा,salqin
826,frisch::A,तर,toza
827,frisch::A,ताज़ा,toza
828,feucht::A,नम,namli
829,feucht::A,भीगा,namli
830,nass::A,गीला,nam
831,trocken::A,सूखा,quruq
832,trocken::A,ख़ुश्क,quruq
833,voll::A,भरा,to'la
834,voll::A,पूरा,to'la
835,leer::A,ख़ाली,puch
836,offen::A,खुला,ochiq
837,geschlossen::A,बंद,berk
838,sauber::A,साफ़,ozoda
839,sauber::A,सुथरा,ozoda
840,schmutzig::A,गंदा,kir
841,roh::A,कच्चा,xom
842,reif::A,पक्व,pishiq
843,reif::A,पक्का,pishiq
844,lecker::A,मज़ेदार,shirin
845,lecker::A,स्वादिष्ट,shirin
846,süß::A,मीठा,shirin
847,bitter::A,कटु,achchiq
848,bitter::A,कड़वा,achchiq
849,sauer::A,खट्टा,achchiq
850,hell::A,रोशन,yorug'
851,dunkel::A,अँधेरा,qorong'i
852,schwarz::A,काला,qora
853,schwarz::A,स्याह,qora
854,weiß::A,सफ़ेद,oq
855,rot::A,लाल,qizil
856,rot::A,सुर्ख़,qizil
857,gelb::A,पीला,sariq
858,gelb::A,ज़र्द,sariq
859,blau::A,नीला,zangori
860,blau::A,आसमानी,zangori
861,grün::A,हरा,yashil
862,grau::A,धूसर,bo'z
863,bunt::A,रंगीन,ola
864,bunt::A,बहुरंगा,ola
865,billig::A,सस्ता,arzon
866,teuer::A,महँगा,qimmat
867,wertvoll::A,क़ीमती,qimmat
868,wertvoll::A,मूल्यवान्,qimmat
869,blind::A,अंधा,ko'r
870,taub::A,बहरा,garang
871,kräftig::A,ताक़तवर,kuchli
872,kräftig::A,शक्तिशाली,kuchli
873,stark::A,प्रबल,quvvatli
874,stark::A,बलवान्,quvvatli
875,schwach::A,कमज़ोर,kuchsiz
876,fett::A,मोटा,semiz
877,fett::A,मांसल,semiz
878,schlank::A,पतला,ingichka
879,schlank::A,छरहरा,ingichka
880,hübsch::A,सुंदर,ko'rkam
881,hübsch::A,ख़ूबसूरत,ko'rkam
882,böse::A,पापी,yovuz
883,böse::A,दुष्ट,yovuz
884,dumm::A,मूर्ख,aqlsiz
885,dumm::A,बुद्धू,aqlsiz
886,faul::A,आलसी,ärinchak
887,faul::A,सुस्त,ärinchak
888,fleißig::A,मेहनती,ishchan
889,fleißig::A,परिश्रमी,ishchan
890,geizig::A,कृपण,qurumsoq
891,geizig::A,कंजूस,qurumsoq
892,klug::A,समझदार,oqil
893,klug::A,होशियार,oqil
894,klug::A,अक़्लमंद,oqil
895,geschickt::A,किशल,äpchil
896,lieb::A,प्रिय,aziz
897,lieb::A,प्यारा,aziz
898,lustig::A,हँसमुख,chaqchaq
899,lustig::A,ख़ुशदिल,chaqchaq
900,sanft::A,नम्र,asta
901,hungrig::A,भूखा,och
902,krank::A,बीमार,kasal
903,krank::A,अस्वस्थ,kasal
904,nackt::A,नग्न,yalang
905,traurig::A,उदास,xafa
906,traurig::A,रंजीदा,xafa
907,lebendig::A,जीता,hayotiy
908,lebendig::A,ज़िंदा,hayotiy
909,gut::A,अच्छा,soz
910,schlecht::A,बुरा,yomon
911,schlecht::A,ख़राब,yomon
912,richtig::A,ठीक,rost
913,schlimm::A,बुरा,yovuz
914,schlimm::A,अप्रिय,yovuz
915,wahr::A,सच,haqiqiy
916,alt::A,पुराना,äski
917,neu::A,नया,yangi
918,ehemalig::A,भूतपूर्व,sobiq
919,alt[Lebewesen]::A,बूढ़ा,qari
920,alt[Lebewesen]::A,वृद्ध,qari
921,jung::A,जवान,navqiron
922,arm::A,ग़रीब,abgor
923,reich::A,धनी,boy
924,reich::A,अमीर,boy
925,bekannt::A,मालूम,ma'lum
926,berühmt::A,मशहूर,mashhur
927,berühmt::A,प्रसिद्ध,mashhur
928,fremd::A,विदेशी,yot
929,fremd::A,अपरिचित,yot
930,verschieden::A,अलग,turli
931,verschieden::A,भिन्न,turli
932,nah::A,नज़दीकी,yaqindagi
933,fern::A,दूर,uzoq
934,fern::A,दूरस्थ,uzoq
935,linker::A,बायाँ,so'l
936,rechter::A,दायाँ,o'ng
937,rechter::A,दाहिना,o'ng
938,anderer::A,अन्य,boshqa
939,anderer::A,दूसरा,boshqa
940,erster::A,पहला,birinchi
941,erster::A,प्रथम,birinchi
942,zweiter::A,दूसरा,ikkinchi
943,zweiter::A,द्वितीय,ikkinchi
944,dritter::A,तीसरा,uchinchi
945,letzter::A,अंतिम,oxirgi
946,letzter::A,आख़िरी,oxirgi
947,allein::ADV,तनहा,o'zicha
948,allein::ADV,अकेले,o'zicha
949,auf einmal::ADV,वक़्त में,varakay
950,zusammen::ADV,एक साथ,barobar
951,zusammen::ADV,साथ साथ,barobar
952,lange::ADV,देर तक,uzoq
953,plötzlich::ADV,सहसा,qo'qqisdan
954,plötzlich::ADV,अचानक,qo'qqisdan
955,sofort::ADV,तुरंत,darrov
956,später::ADV,बाद को,so'ngra
957,später::ADV,बाद में,so'ngra
958,jetzt::ADV,अब,hozirgina
959,jetzt::ADV,अभी,hozirgina
960,heute::ADV,आज,bugun
961,morgen::ADV,कल,ärta
962,bald::ADV,जल्दी,toz
963,dann::ADV,तब,keyin
964,gestern::ADV,कल,kecha
965,einst::ADV,एक दिन,avvallari
966,einst::ADV,पहले कभी,avvallari
967,damals::ADV,उस समय,ugal
968,damals::ADV,उन दिनों,ugal
969,danach::ADV,इसके बाद,so'ngra
970,danach::ADV,इसके पश्चात्,so'ngra
971,vorher::ADV,पहले,avval
972,vorher::ADV,पेशतर,avval
973,zuerst::ADV,पहले,avval
974,einmal::ADV,एक बार,bir marta
975,einmal::ADV,एक दफ़ा,bir marta
976,manchmal::ADV,कभी कभी,onda-sonda
977,oft::ADV,अक्सर,tez-tez
978,immer::ADV,सदा,har vaqt
979,immer::ADV,हमेशा,har vaqt
980,niemals::ADV,कभी नहीं,hargiz
981,niemals::ADV,कदापि नहीं,hargiz
982,hier::ADV,इधर,shu erda
983,hier::ADV,यहाँ,shu erda
984,hierhin::ADV,इधर को,beri
985,hierhin::ADV,यहाँ को,beri
986,von hier::ADV,यहाँ से,shu erdan
987,dort::ADV,उधर,ana
988,dort::ADV,वहाँ,ana
989,dorthin::ADV,उधर को,u yerga
990,dorthin::ADV,वहाँ को,u yerga
991,geradeaus::ADV,सीधे,to'g'ri
992,vorwärts::ADV,आगे,ilgari
993,vorwärts::ADV,आगे को,ilgari
994,rückwärts::ADV,पीछे को,qoloq
995,zurück::ADV,वापस,orqada
996,unten::ADV,नीचे,pastda
997,hinab::ADV,नीचे को,tubanga
998,oben::ADV,ऊपर,ustida
999,hinauf::ADV,ऊपर को,yuqorida
1000,überall::ADV,हर जगह,har erda
1001,überall::ADV,हर स्थान,har erda
1002,nicht::ADV,न,ämas
1003,nicht::ADV,नहीं,ämas
1004,ein wenig::ADV,कुछ,biroz
1005,ein wenig::ADV,ज़रा,biroz
1006,ein wenig::ADV,थोड़ा,biroz
1007,kaum::ADV,लगभग नहीं,arang
1008,kaum::ADV,बराबर नहीं,arang
1009,sehr::ADV,बहुत,ancha
1010,so::ADV,ऐसा,shunday
1011,noch::ADV,अभी तक,hali
1012,nur::ADV,केवल,yolg'iz
1013,nur::ADV,सिर्फ़,yolg'iz
1014,schon::ADV,चुकना,endi
1015,wieder::ADV,फिर,yana
1016,wieder::ADV,दुबारा,yana
1017,vergebens::ADV,व्यर्थ,bekorga
1018,vor::PRP,के आगे,burun
1019,vor::PRP,के सामने,burun
1020,hinter::PRP,के पीछे,ketida
1021,unter::PRP,के तले,ostida
1022,unter::PRP,के नीचे,ostida
1023,durch::PRP,के पार,bo'ylab
1024,neben::PRP,के पास,yonida
1025,neben::PRP,की बग़ल में,yonida
1026,zwischen::PRP,के बीच,orada
1027,wegen::PRP,के कारण,sababli
1028,wegen::PRP,की वजह से,sababli
1029,dies::PRN,यह,o'sha
1030,das::PRN,वह,narigi
1031,alles::PRN,सब,har nima
1032,alles::PRN,सब कुछ,har nima
1033,ich::PRN,मैं,men
1034,du::PRN,तू,sen
1035,er::PRN,यह,u
1036,wir::PRN,हम,biz
1037,ihr::PRN,तुम,siz
1038,sie::PRN,ये,ular
1039,was::FPRN,क्या,nima
1040,wer::FPRN,कौन,kim
1041,wo::FADV,किधर,qaerda
1042,wohin::FADV,किधर,qayerga
1043,wie::FADV,कैसे,qanday
1044,warum::FADV,क्यों,nega
1045,wieviel::FNUM,कितना,qancha
1046,eins::NUM,एक,bir
1047,zwei::NUM,दो,ikki
1048,drei::NUM,तीन,uch
1049,vier::NUM,चार,to'rt
1050,fünf::NUM,पाँच,besh
1051,sechs::NUM,छह,olti
1052,sieben::NUM,सात,etti
1053,acht::NUM,आठ,sakkiz
1054,neun::NUM,नौ,to'qqiz
1055,zehn::NUM,दस,o'n
1056,elf::NUM,ग्यारह,o'n bir
1057,zwölf::NUM,बारह,o'n ikki
1058,zwanzig::NUM,बीस,yigirma
1059,dreißig::NUM,तीस,o'ttiz
1060,vierzig::NUM,चालीस,qirq
1061,fünfzig::NUM,पचास,ällik
1062,sechzig::NUM,साठ,oltmish
1063,siebzig::NUM,सत्तर,etmish
1064,achtzig::NUM,अस्सी,sakson
1065,neunzig::NUM,नव्वे,to'qson
1066,hundert::NUM,सौ,yuz
1067,tausend::NUM,हज़ार,ming
1068,und::CNJ,और,va
1069,oder::CNJ,या,yo
1070,stehen::V,खड़ा होना,turmoq
1071,sitzen::V,बैठना,o'tirmoq
1072,liegen::V,लेटना,yotmoq
1073,hängen::V,लटकना,osilmoq
1074,werden::V,बनना,bo'lmoq
1075,passieren::V,होना,bo'lib o'tmoq
1076,beginnen::V,आरंभ होना,boshlanmoq
1077,beginnen::V,प्रारंभ होना,boshlanmoq
1078,enden::V,अंत होना,bitmoq
1079,enden::V,ख़तम होना,bitmoq
1080,wechseln::V,बदलना,o'zgarmoq
1081,aufgehen[Sonne]::V,चढ़ना,chiqmoq
1082,aufgehen[Sonne]::V,उदित होना,chiqmoq
1083,untergehen[Sonne]::V,अस्त हो जाना,botmoq
1084,scheinen[Sonne]::V,रोशनी देना,yaraqlamoq
1085,donnern::V,गरजना,gulduramoq
1086,wehen::V,चलना,elpimoq
1087,strömen::V,बहना,oqmoq
1088,strömen::V,प्रवाहित होना,oqmoq
1089,fließen::V,बहना,oqmoq
1090,fließen::V,प्रवाहित होना,oqmoq
1091,sich drehen::V,घूमना,aylanmoq
1092,schwanken::V,हिलना,qoqilmoq
1093,schwingen::V,हिलना,lopillamoq
1094,fallen::V,गिरना,tushmoq
1095,brennen::V,जलना,yonmoq
1096,rauchen::V,धुआँ उड़ाना,tutamoq
1097,regnen::V,बरसना,yomg'ir yog'moq
1098,gefrieren::V,जमना,muzlamoq
1099,tauen::V,गलना,ärimoq
1100,tauen::V,पिघलना,ärimoq
1101,schmelzen::V,गलना,ärimoq
1102,schmelzen::V,पिघलना,ärimoq
1103,trocknen::V,सूखना,qurimoq
1104,sieden::V,उबलना,qaynamoq
1105,faulen::V,गलना,chirimoq
1106,faulen::V,सड़ना,chirimoq
1107,verfaulen::V,गलना,chirimoq
1108,verfaulen::V,सड़ना,chirimoq
1109,reißen::V,फटना,qayt qilmoq
1110,versinken::V,डूबना,g'arq bo'lmoq
1111,vergehen::V,बीतना,o'tmoq
1112,vergehen::V,गुज़रना,o'tmoq
1113,erscheinen::V,दिखाई देना,zuhur ätmoq
1114,verschwinden::V,ग़ायब होना,yo'qolmoq
1115,sinken::V,घटना,pasaymoq
1116,sinken::V,उतरना,pasaymoq
1117,abnehmen::V,घटना,kamaymoq
1118,zunehmen::V,बढ़ना,urchimoq
1119,steigen::V,बढ़ना,oshmoq
1120,wachsen::V,उगना,o'smoq
1121,glänzen::V,चमकना,porlamoq
1122,funkeln::V,जगमगाना,yalt ätmoq
1123,funkeln::V,टिमटिमाना,yalt ätmoq
1124,lärmen::V,शोर मचाना,taraq ätmoq
1125,läuten::V,बजना,jiringlamoq
1126,klingeln::V,बजना,jiringlamoq
1127,klirren::V,झनझनाना,sharaqlamoq
1128,brausen::V,साँय-साँय करना,vag'illamoq
1129,rauschen::V,सरसराना,shitirlamoq
1130,klingen::V,बजना,yangramoq
1131,bellen::V,भौंकना,hurmoq
1132,heulen::V,गुर्राना,uvlamoq
1133,blasen::V,फूँकना,puflamoq
1134,pfeifen::V,सीटी देना,xushtak chalmoq 
1135,schreien::V,चिल्लाना,qiyqirmoq
1136,stöhnen::V,कराहना,nola qilmoq
1137,stöhnen::V,आहें भरना,nola qilmoq
1138,zittern::V,काँपना,titramoq
1139,leben::V,जीना,yashamoq
1140,geboren werden::V,पैदा होना,tug'ilmoq
1141,atmen::V,साँस लेना,nafas chiqarmoq
1142,trinken::V,पीना,ichmoq
1143,essen::V,खाना,emoq
1144,schlucken::V,निगलना,yutmoq
1145,müde werden::V,थकना,horimoq
1146,müde werden::V,उकताना,horimoq
1147,einschlafen::V,सो जाना,uxlab qolmoq
1148,schlafen::V,सोना,uxlamoq
1149,aufwachen::V,जागना,uyg'onmoq
1150,aufstehen::V,उठना,qo'pmoq
1151,sich erholen::V,सुस्ताना,dam olmoq
1152,sich erholen::V,आराम करना,dam olmoq
1153,krank werden::V,बीमार पड़ना,kasallanmoq
1154,krank sein::V,बीमार होना,betob yotmoq
1155,schmerzen::V,दुखना,og'rimoq
1156,schmerzen::V,दर्द करना,og'rimoq
1157,husten::V,खाँसना,yo'talmoq
1158,genesen::V,ठीक हो जाना,tuzalmoq
1159,genesen::V,स्वस्थ हो जाना,tuzalmoq
1160,sterben::V,मरना,o'lmoq
1161,umkommen::V,मरना,halok bo'lmoq
1162,sich bewegen::V,चलना,harakat qilmoq
1163,sich bewegen::V,हिलना,harakat qilmoq
1164,sich rühren::V,हिलना,qimirlamoq
1165,sich erheben::V,उठना,qo'pmoq
1166,sich setzen::V,बैठना,o'tirmoq
1167,hinfallen::V,गिरना,yiqilmoq
1168,laufen::V,चलना,yurmoq
1169,schreiten::V,क़दम जाना,yurmoq
1170,spazierengehen::V,सैर करना,sayr ätmoq
1171,eilen::V,तेज़ी से जाना,tezlamoq
1172,eilen::V,शीघ्रता से चलना,tezlamoq
1173,sich beeilen::V,जल्दी करना,shoshmoq
1174,sich beeilen::V,शीघ्रता करना,shoshmoq
1175,sausen::V,बड़ी तेज़ी से चलना,chopqillamoq
1176,rennen::V,भागना,yugurmoq
1177,rennen::V,दौड़ना,yugurmoq
1178,springen::V,उछलना,sakramoq
1179,klettern::V,चढ़ना,yuqorilamoq
1180,schaukeln::V,झूलना,irg'amoq
1181,kriechen::V,रेंगना,ämaklamoq
1182,schwimmen::V,तैरना,suzmoq
1183,tauchen::V,डूबना,chu'mmoq
1184,rudern::V,खेना,eshkak eshmoq
1185,rudern::V,चप्पू चलाना,eshkak eshmoq
1186,fahren::V,चलना,haydamoq
1187,fahren::V,यात्रा करना,haydamoq
1188,fliegen::V,उड़ना,uchmoq
1189,gehen::V,जाना,bormoq
1190,weggehen::V,चला जाना,ketoq
1191,weggehen::V,बाहर जाना,ketoq
1192,abfahren::V,छूटना,jo'namoq
1193,abfahren::V,रवाना होना,jo'namoq
1194,anhalten::V,रुकना,to'xtamoq
1195,anhalten::V,खड़ा होना,to'xtamoq
1196,hineingehen::V,घुसना,kirmoq
1197,hineingehen::V,अंदर जाना,kirmoq
1198,eintreten::V,प्रवेश करना,kirmoq
1199,kommen::V,आना,kelmoq
1200,ankommen::V,पहुँचना,etib kelmoq
1201,zurückkommen::V,लौटना,qaytib kelmoq
1202,zurückkommen::V,वापस आना,qaytib kelmoq
1203,bleiben::V,रहना,qolmoq
1204,bleiben::V,रुकना,qolmoq
1205,warten::V,इंतज़ार करना,poylamoq
1206,erwarten::V,प्रतीक्षा करना,kutmoq
1207,suchen::V,ढूँढ़ना,izlamoq
1208,finden::V,पाना,topmoq
1209,finden::V,ढूँढ़ निकालना,topmoq
1210,versuchen::V,कोशिश करना,chalishmoq
1211,vorbereiten::V,तैयार करना,hozirlamoq
1212,lieben::V,प्यार करना,sevmoq
1213,mögen::V,पसंद होना,ardoqlamoq
1214,lachen::V,हँसना,kulmoq
1215,rühren::V,छूना,ta'sirlantirmoq
1216,weinen::V,रोना,yig'lamoq
1217,schimpfen::V,गाली देना,koyinmoq
1218,sich ärgern::V,चिढ़ना,g'azab qilmoq
1219,sich ärgern::V,नाराज़ होना,g'azab qilmoq
1220,sich fürchten::V,डरना,hurkmoq
1221,sich fürchten::V,भय खाना,hurkmoq
1222,fürchten::V,डरना से,qo'rqmoq
1223,fürchten::V,भय खाना से,qo'rqmoq
1224,fliehen::V,भागना,qochmoq
1225,flüchten::V,निकल भागना,qochmoq
1226,sehen::V,देखना,ko'rmoq
1227,anschauen::V,देखना,razm solmoq
1228,ansehen::V,दृष्टि डालना पर,razm qilmoq
1229,hören::V,सुनना,äshitmoq
1230,zuhören::V,सुनना,tinglamoq
1231,probieren::V,चखना,tatib ko'rmoq
1232,riechen::V,सूँघना,iskamoq
1233,fühlen::V,महसूस करना,sezmoq
1234,scheinen::V,लगना,tuyilmoq
1235,zu sehen sein::V,दिखाई देना,ko'rinmoq
1236,vernehmen::V,सुनना,äshitmoq
1237,frieren::V,ठंड लगना,sovuq qotmoq
1238,frieren::V,सर्दी लगना,sovuq qotmoq
1239,tun::V,करना,ätmoq
1240,können::V,सकना,-a olmoq
1241,können::V,सकना,-y olmoq
1242,können::V,जानना,-a olmoq
1243,können::V,जानना,-y olmoq
1244,wollen::V,चाहना,istamoq
1245,anfangen::V,शुरू करना,boshlamoq
1246,beenden::V,ख़त्म करना,bitirmoq
1247,beenden::V,समाप्त करना,bitirmoq
1248,aufhören::V,बंद जाना,tinmoq
1249,aufhören::V,समाप्त जाना,tinmoq
1250,gelingen::V,बनना,muvaffaqiyat qozonmoq
1251,gelingen::V,अच्छा होना,muvaffaqiyat qozonmoq
1252,geraten::V,बन पड़ना,bo'lmoq
1253,öffnen::V,खोलना,ochmoq
1254,schließen::V,बंद करना,yopmoq
1255,stellen::V,रखना,qo'ymoq
1256,setzen::V,रखना,o'tqazmoq
1257,setzen::V,बिठाना,o'tqazmoq
1258,legen::V,रखना,yotqizmoq
1259,legen::V,लिटाना,yotqizmoq
1260,berühren::V,छूना,tegmoq
1261,berühren::V,स्पर्श करना,tegmoq
1262,verbinden::V,बाँधना,ulamoq
1263,bedecken::V,ढकना,bekitmoq
1264,aufhängen::V,लटकाना,ildirmoq
1265,anzünden::V,जलाना,yondirmoq
1266,aufheben::V,उठाना,ko'tarmoq
1267,zurücklassen::V,पीछे छोड़ना,ayrilmoq
1268,verlieren::V,खोना,yo'qotmoq
1269,verlieren::V,गँवाना,yo'qotmoq
1270,fallen lassen::V,गिराना,tushirmoq
1271,machen::V,करना,qilmoq
1272,machen::V,बनाना,qilmoq
1273,herstellen::V,बनाना,chiqarmoq
1274,herstellen::V,तैयार करना,chiqarmoq
1275,bauen::V,बनाना,solmoq
1276,bauen::V,निर्माण करना,solmoq
1277,reparieren::V,मरम्मत करना,tuzatmoq
1278,verbessern::V,सुधारना,isloh qilmoq
1279,ändern::V,बदलना,o'zgartirmoq
1280,ändern::V,परीवर्तन करना,o'zgartirmoq
1281,graben::V,खोदना,qazimoq
1282,beugen::V,झुकाना,bukmoq
1283,biegen::V,झुकाना,bukmoq
1284,drehen::V,फेरना,aylantirmoq
1285,drehen::V,घुमाना,aylantirmoq
1286,wenden::V,पलटना,burmoq
1287,wenden::V,मोड़ना,burmoq
1288,umdrehen::V,घुमाना,ag'darmoq
1289,heben::V,उठाना,yuksaltirmoq
1290,heben::V,ऊँचा करना,yuksaltirmoq
1291,hochheben::V,उठाना,ko'tarmoq
1292,hochheben::V,ऊपर को उठाना,ko'tarmoq
1293,ergreifen::V,पकड़ना,tutamlamoq
1294,ergreifen::V,हाथ में लेना,tutamlamoq
1295,halten::V,धरना,tutmoq
1296,halten::V,पकड़ना,tutmoq
1297,drücken::V,दबाना,bosmoq
1298,schieben::V,सरकाना,surmoq
1299,schieben::V,खिसकाना,surmoq
1300,kratzen::V,खुरचना,qashimoq
1301,kratzen::V,खुजलाना,qashimoq
1302,lecken::V,चाटना,mijimoq
1303,beißen::V,काटना,tishlamoq
1304,abreißen::V,तोड़ना,emirmoq
1305,abschneiden::V,काट करना,cho'rt kesmoq
1306,binden::V,बाँधना,bog'lamoq
1307,stecken::V,खोंसना,suqmoq
1308,brechen::V,तोड़ना,sindirmoq
1309,klopfen::V,खटखटाना,dukurlamoq
1310,hauen::V,ठोकना,urmoq
1311,kleben::V,चिपकाना,yopishtirmoq
1312,reiben::V,घिसना,surkamoq
1313,reiben::V,रगड़ना,surkamoq
1314,streichen::V,लगाना,surkamoq
1315,schleifen::V,तेज़ करना,qayramoq
1316,schneiden::V,कतरना,kesmoq
1317,rütteln::V,झकझोरना,chayqamoq
1318,schütteln::V,हिलाना,chayqamoq
1319,schwenken::V,घुमाना,chayqatmoq
1320,schütten::V,उँडेलना,quymoq
1321,füllen::V,भरना,to'ldirmoq
1322,füllen::V,ठूसना,to'ldirmoq
1323,einwickeln::V,लपेटना,chulg'amoq
1324,tragen::V,ढोना,tashimoq
1325,schleppen::V,घसीटना,sudramoq
1326,ziehen::V,खींचना,tortmoq
1327,aufbewahren::V,रखना,tutmoq
1328,werfen::V,फेंकना,tashlamoq
1329,fangen::V,पकड़ना,tutmoq
1330,packen::V,पकड़ना,opqochmoq
1331,verstecken::V,छिपाना,yashirmoq
1332,teilen::V,बाँटना,bo'lmoq
1333,schicken::V,भेजना,yubormoq
1334,bringen::V,लाना,keltirmoq
1335,hinzufügen::V,जोड़ना,tirkamoq
1336,bekommen::V,पाना,olmoq
1337,erhalten::V,पाना,olmoq
1338,erhalten::V,मिलना,olmoq
1339,nehmen::V,लेना,olmoq
1340,wählen::V,चुनना,saylamoq
1341,auswählen::V,चुनना,saylamoq
1342,bewahren::V,बनाए रखना,saqlamoq
1343,behindern::V,रोकना,xalal bermoq
1344,verderben::V,ख़राब करना,xazon qilmoq
1345,beschädigen::V,नुक़सान पहुँचाना,buzmoq
1346,zerbrechen::V,तोड़ना,sindirmoq
1347,zerreißen::V,तोड़ना,yirtmoq
1348,zerstören::V,नष्ट करना,vayron qilmoq
1349,zerstören::V,बरबाद करना,vayron qilmoq
1350,verbrennen::V,जलाना,kuydirmoq
1351,geben::V,देना,bermoq
1352,reichen::V,थमाना,bermoq
1353,schenken::V,भेंट देना,sovg'a qilmoq
1354,versprechen::V,वादा करना,va'da bermoq
1355,wünschen::V,कामना करना,orziqmoq
1356,loben::V,तारीफ़ करना,maqtamoq
1357,küssen::V,चूमना,o'pmoq
1358,wiegen::V,झुलाना,tebratmoq
1359,zudecken::V,ढकना,yopmoq
1360,wecken::V,जगाना,uyg'otmoq
1361,zeigen::V,दिखाना,ko'rsatmoq
1362,führen::V,रास्ता दिखाना,boshlik bo'lmoq
1363,lehren::V,पढ़ाना,o'rgatmoq
1364,unterrichten::V,सिखाना,dars bermoq
1365,aufziehen::V,पालना,o'stirmoq
1366,leiten::V,संचालन करना,boshqarmoq
1367,antreiben::V,हड़बड़ाना,shoshiltirmoq
1368,lassen::V,-आना,ruxsat bermoq
1369,lassen::V,कराना,ruxsat bermoq
1370,einladen::V,बुलाना,taklif kilmoq
1371,vereinigen::V,मिलाना,qo'shmoq
1372,vereinigen::V,संयुक्त करना,qo'shmoq
1373,besuchen::V,मिलना से,mehmonga bormoq
1374,besuchen::V,मिलने जाना से,mehmonga bormoq
1375,treffen::V,मिलना,duchor bo'lmoq
1376,sich versammeln::V,इकट्ठा होना,to'planmoq
1377,spielen::V,खेलना,o'ynamoq
1378,singen::V,गाना,yalla qilmoq
1379,tanzen::V,नाचना,raqs qilmoq
1380,sich trennen::V,अलग होना,yakkalanmoq
1381,verlassen::V,छोड़ना,qoldirmoq
1382,retten::V,बचाना,qutqazmoq
1383,bewachen::V,आँख रखना पर,qo'rimoq
1384,schützen::V,रक्षा करना,yoniga olmoq
1385,verteidigen::V,रक्षा करना,yoqlamoq
1386,sich schlagen::V,हाथापाई करना,yoqalashmoq
1387,schießen::V,गोली मारना,otmoq
1388,siegen::V,जीतना,engmoq
1389,siegen::V,विजय पाना,engmoq
1390,ärgern::V,चिढ़ाना,jahl chiqarmoq
1391,schlagen::V,मारना,urmoq
1392,treten::V,ठोकर मारना,tepmoq
1393,stechen::V,भेदना,qadamoq
1394,stechen::V,भोंकना,qadamoq
1395,stoßen::V,धक्का देना,turtmoq
1396,stoßen::V,झटका देना,turtmoq
1397,stehlen::V,चोरी करना,o'g'rilamoq
1398,stören::V,बुरा लगना,tebratmoq
1399,belästigen::V,तंग करना,g'ashini keltirmoq
1400,verbergen::V,लुकाना,berkitmoq
1401,täuschen::V,धोखा देना,aldamoq
1402,betrügen::V,धोखा देना,tirriq qilmoq
1403,töten::V,मारना,o'ldirmoq
1404,töten::V,मार डालना,o'ldirmoq
1405,wohnen::V,रहना,istiqomat qilmoq
1406,arbeiten::V,काम करना,ishlamoq
1407,sammeln::V,जमा करना,yig'moq
