,Concept_ID,mhr,udm
727,alt[Lebewesen]::A,шо́нто,пересь
728,jung::A,са́мырык,егит
729,jung::A,са́мырык,пинал
730,arm::A,нужна́,начар
731,arm::A,нужна́,куанер
732,reich::A,поя́н,узыр
733,bekannt::A,па́лыме,тодмо
734,berühmt::A,лӱ́млӧ,дано
735,fremd::A,йот,ят
736,verschieden::A,тӱ́рлӧ,пӧртэм
737,nah::A,ли́шыл,матысь
738,fern::A,тора́,кыдёкысь
739,fern::A,мӱ́ндыр,кыдёкысь
740,linker::A,шола́,паллян
741,rechter::A,пурла́,бур
742,rechter::A,пурла́,бурпал
743,anderer::A,вес,мукет
744,anderer::A,мо́ло,мукет
745,erster::A,и́кымше,нырысетӥез
746,zweiter::A,ко́кымшо,кыктэтӥез
747,dritter::A,ку́мшо,кунньметӥез
748,letzter::A,пыта́ртыш,берло
749,letzter::A,пыта́ртыш,берпум
750,allein::ADV,шкет,огназ
751,auf einmal::ADV,икана́ште,огдыре
752,zusammen::ADV,пырля́,ӵош
753,zusammen::ADV,пырля́,валче
754,lange::ADV,кужу́н,кема
755,plötzlich::ADV,кенета́,мапламтэ шорысь
756,sofort::ADV,кызыта́к,али ик
757,später::ADV,варара́к,бергес
758,später::ADV,варара́к,берлогес
759,jetzt::ADV,ы́нде,али
760,jetzt::ADV,ы́нде,табере
761,jetzt::ADV,кы́зыт,али
762,jetzt::ADV,кы́зыт,табере
763,heute::ADV,та́че,туннэ
764,morgen::ADV,эрла́,ӵуказе
765,bald::ADV,вашке́,ӝоген
766,dann::ADV,вара́,берло
767,gestern::ADV,теҥге́че,толон
768,einst::ADV,икана́,огпол
769,einst::ADV,икана́,одӥг пол
770,damals::ADV,туна́м,соку
771,danach::ADV,вара́,собере
772,vorher::ADV,о́нчыч,азьло
773,vorher::ADV,о́нчыч,азьвыл
774,zuerst::ADV,онда́к,азьло
775,einmal::ADV,икана́,огпол
776,manchmal::ADV,ка́шын,куддыръя
777,manchmal::ADV,кокла́н,куддыръя
778,oft::ADV,чӱ́чкыдын,ӵем
779,immer::ADV,эре́,пыр
780,immer::ADV,эре́,котьку
781,immer::ADV,ту́тыш,пыр
782,immer::ADV,ту́тыш,котьку
783,niemals::ADV,ок нигуна́м,уз ноку
784,hier::ADV,ты́ште,татын
785,hierhin::ADV,ты́шке,татчы
786,hierhin::ADV,тыш,татчы
787,von hier::ADV,тыше́ч,татысь
788,von hier::ADV,тыве́ч,татысь
789,dort::ADV,ту́што,отӥ
790,dort::ADV,ту́што,отын
791,dorthin::ADV,туш,отчы
792,dorthin::ADV,ту́шко,отчы
793,geradeaus::ADV,вик,меӵак
794,vorwärts::ADV,о́нчыко,азьлань
795,rückwärts::ADV,шеҥге́к,берлань
796,zurück::ADV,мӧҥге́ш,берен
797,zurück::ADV,мӧҥге́ш,берлань
798,unten::ADV,ӱ́лнӧ,улын
799,unten::ADV,йыма́лне,улын
800,hinab::ADV,йыма́к,улэ
801,oben::ADV,кӱ́шнӧ,вылын
802,oben::ADV,кӱ́шнӧ,вылӥын
803,oben::ADV,ӱмба́лне,вылын
804,oben::ADV,ӱмба́лне,вылӥын
805,hinauf::ADV,кӱ́ш,вылэ
806,hinauf::ADV,кӱ́ш,вылӥе
807,hinauf::ADV,кӱ́ш,выллань
808,hinauf::ADV,кӱ́шкӧ,вылэ
809,hinauf::ADV,кӱ́шкӧ,вылӥе
810,hinauf::ADV,кӱ́шкӧ,выллань
811,überall::ADV,чыла́ вере́,котькытын
812,überall::ADV,чыла́ вере́,пасьтана
813,nicht::ADV,ок,уз
814,nicht::ADV,о́геш,уз
815,ein wenig::ADV,изи́ш,ичи
816,ein wenig::ADV,изи́ш,ӧжыт
817,ein wenig::ADV,изи́ш,огшап
818,kaum::ADV,пыкше́,муртса
819,sehr::ADV,чот,туж
820,sehr::ADV,чот,лекос
821,so::ADV,тыге́,озьы
822,so::ADV,тыге́,тазьы
823,noch::ADV,а́ле,на
824,nur::ADV,гына́,гинэ
825,schon::ADV,ы́нде,ни
826,schon::ADV,ы́нде,ини
827,wieder::ADV,ада́к,нош
828,wieder::ADV,ада́к,кайта
829,vergebens::ADV,ара́м,юнме
830,vor::PRP,о́нчыч,азьын
831,hinter::PRP,шеҥге́лне,берын
832,hinter::PRP,шеҥге́лне,бӧрсьы
833,unter::PRP,йыма́лне,улын
834,durch::PRP,вошт,пыр
835,durch::PRP,вошт,пыртӥ
836,neben::PRP,вокте́н,бордын
837,zwischen::PRP,кокла́ште,вискын
838,wegen::PRP,верч,сэрен
839,dies::PRN,ти́де,та
840,das::PRN,са́де,со
841,alles::PRN,чыла́,ваньмыз
842,ich::PRN,мый,мон
843,du::PRN,тый,тон
844,er::PRN,ту́до,со
845,wir::PRN,ме,ми
846,ihr::PRN,те,тӥ
847,sie::PRN,ну́но,соос
848,was::FPRN,мо,ма
849,wer::FPRN,кӧ,кин
850,wo::FADV,куша́н,кытын
851,wohin::FADV,куш,кытчы
852,wohin::FADV,ку́шко,кытчы
853,wie::FADV,кузе́,кызьы
854,warum::FADV,мо,малы
855,warum::FADV,мола́н,малы
856,wieviel::FNUM,куна́р,кӧня
857,eins::NUM,ик,одӥг
858,zwei::NUM,ко́кыт,кык
859,drei::NUM,кум,куинь
860,vier::NUM,ныл,ньыль
861,fünf::NUM,вич,вить
862,sechs::NUM,куд,куать
863,sieben::NUM,шым,сизьым
864,acht::NUM,канда́ш,тямыс
865,neun::NUM,инде́ш,укмыс
866,zehn::NUM,лу,дас
867,elf::NUM,лати́к,дас одӥг
868,zwölf::NUM,латко́к,дас кык
869,zwanzig::NUM,ко́ло,кызь
870,dreißig::NUM,ку́мло,куамын
871,vierzig::NUM,ны́лле,ньыльдон
872,fünfzig::NUM,ви́тле,витьтон
873,sechzig::NUM,ку́дло,куатьтон
874,siebzig::NUM,шы́мле,сизьымдон
875,achtzig::NUM,канда́шле,тямыстон
876,neunzig::NUM,инде́шле,укмыстон
877,hundert::NUM,шӱ́дӧ,сю
878,tausend::NUM,тӱже́м,сюрс
879,und::CNJ,да,и
880,und::CNJ,да,но
881,und::CNJ,ден,и
882,und::CNJ,ден,но
883,oder::CNJ,я,яке
884,oder::CNJ,а́ле,яке
885,stehen::V,шога́ш,сылыны
886,sitzen::V,шинча́ш,пукыны
887,liegen::V,кия́ш,кылльыны
888,hängen::V,кеча́ш,ошкыса улыны
889,werden::V,лия́ш,луыны
890,passieren::V,лия́ш,луыны
891,beginnen::V,тӱҥгала́ш,кутскыны
892,enden::V,пыта́ш,бырыны
893,wechseln::V,вашталта́ш,воштӥськыны
894,aufgehen[Sonne]::V,лекта́ш,ӝужаны
895,untergehen[Sonne]::V,шинча́ш,пуксьыны
896,scheinen[Sonne]::V,волгалта́ш,пиштыны
897,scheinen[Sonne]::V,волгалта́ш,чиляны
898,donnern::V,кӱдырта́ш,гудыръяны
899,donnern::V,сургалта́ш,гудыръяны
900,wehen::V,пуа́ш,пелляськыны
901,strömen::V,шийалтара́ш,киськыны
902,strömen::V,шийалтара́ш,исьтӥськыны
903,fließen::V,йога́ш,бызьыны
904,sich drehen::V,пӧрда́ш,берганы
905,schwanken::V,лӱҥга́ш,вошъяськыны
906,schwanken::V,тайныла́ш,вошъяськыны
907,schwingen::V,рӱпшалта́ш,шонаськыны
908,fallen::V,воза́ш,усьыны
909,fallen::V,йӧрла́ш,усьыны
910,brennen::V,йӱла́ш,ӝуаны
911,rauchen::V,шикша́ш,ӵындыны
912,regnen::V,йӱра́ш,зорыны
913,gefrieren::V,кылма́ш,кынмыны
914,gefrieren::V,ияҥа́ш,кынмыны
915,tauen::V,шула́ш,шунаны
916,schmelzen::V,лева́ш,шунаны
917,trocknen::V,кошка́ш,куасьмыны
918,sieden::V,шола́ш,пӧзьыны
919,faulen::V,шӱя́ш,сисьмыны
920,verfaulen::V,шӱйы́н шуа́ш,сисьмыны
921,reißen::V,кӱрла́ш,кеськыны
922,versinken::V,пуре́н кая́ш,выйыны
923,vergehen::V,эрте́н кая́ш,ортчыны
924,erscheinen::V,толы́н лекта́ш,адскыны
925,verschwinden::V,йома́ш,бырыны
926,sinken::V,пуча́ш,усьыны
927,abnehmen::V,пуча́ш,синыны
928,zunehmen::V,шукема́ш,йылыны
929,steigen::V,нӧлталта́ш,лӧпкыны
930,wachsen::V,кушка́ш,будыны
931,glänzen::V,йылгыжа́ш,чиляны
932,glänzen::V,йылгыжа́ш,пиштыны
933,funkeln::V,чолга́ш,чилекъяны
934,lärmen::V,рӱшка́ш,уретыны
935,lärmen::V,рӱшка́ш,ӵашетыны
936,läuten::V,мура́ш,жингыртыны
937,klingeln::V,йыҥгырта́ш,жингыртыны
938,klirren::V,чылдыртата́ш,жильккетыны
939,brausen::V,лӱшка́ш,лекъяськыны
940,rauschen::V,лыжга́ш,ӵашетыны
941,klingen::V,йоҥга́ш,кылӥськыны
942,bellen::V,опта́ш,утыны
943,heulen::V,урмыжа́ш,вузыны
944,blasen::V,пуала́ш,пельтыны
945,pfeifen::V,шӱ́шкаш,шуланы
946,schreien::V,кычкыра́ш,черекъяны
947,schreien::V,кычкыра́ш,кесяськыны
948,stöhnen::V,йыҥыса́ш,ӝуштыны
949,zittern::V,чытыра́ш,дырекъяны
950,zittern::V,чытыра́ш,куалекъяны
951,leben::V,ила́ш,улыны
952,geboren werden::V,шоча́ш,вордӥськыны
953,atmen::V,шӱла́ш,шоканы
954,trinken::V,йӱа́ш,юыны
955,essen::V,кочка́ш,сиыны
956,schlucken::V,нела́ш,ньылыны
957,müde werden::V,ноя́ш,жадьыны
958,einschlafen::V,мале́н колта́ш,умме усьыны
959,schlafen::V,мала́ш,кӧлыны
960,aufwachen::V,помыжалта́ш,сайканы
961,aufstehen::V,кынела́ш,султыны
962,sich erholen::V,кана́ш,шутэтскыны
963,krank werden::V,черлане́н воза́ш,висьыны
964,krank sein::V,черлане́н кия́ш,висьыны
965,schmerzen::V,коршта́ш,висьыны
966,husten::V,кокыра́ш,кызыны
967,genesen::V,тӱрла́ш,юнматскыны
968,genesen::V,тӱрла́ш,бурмытскылыны
969,genesen::V,тазаҥа́ш,юнматскыны
970,genesen::V,тазаҥа́ш,бурмытскылыны
971,sterben::V,кола́ш,кулыны
972,umkommen::V,вуй йома́ш,бырыны
973,sich bewegen::V,кошта́ш,вырыны
974,sich rühren::V,тарвана́ш,вырӟыны
975,sich rühren::V,тарвана́ш,вырӟылыны
976,sich erheben::V,кынела́ш,султыны
977,sich setzen::V,шинча́ш,пуксьыны
978,hinfallen::V,йӧрла́ш,усьыны
979,laufen::V,кошта́ш,мыныны
980,schreiten::V,ошкыла́ш,вамышъяны
981,spazierengehen::V,гуля́яш,мыныны
982,spazierengehen::V,гуля́яш,ветлыны
983,eilen::V,вашка́ш,дыртыны
984,sich beeilen::V,вашкешта́ш,дыртыны
985,sausen::V,юлтка́ш,туж ӝог мыныны
986,rennen::V,куржтала́ш,бызьылыны
987,springen::V,тӧршта́ш,тэтчаны
988,klettern::V,кӱза́ш,тубаны
989,schaukeln::V,лӱҥгалта́ш,лэйканы
990,schaukeln::V,лӱҥгалта́ш,шонаськыны
991,kriechen::V,нушка́ш,нюж ветлыны
992,schwimmen::V,ия́ш,уяны
993,tauchen::V,шуҥгалта́ш,зумылыны
994,rudern::V,удыра́ш,полсаны
995,fahren::V,кудала́ш,ветлыны
996,fliegen::V,чоҥешта́ш,лобаны
997,gehen::V,кая́ш,мыныны
998,weggehen::V,кораҥа́ш,кошкыны
999,abfahren::V,лекта́ш,кошкыны
1000,anhalten::V,чарна́ш,дугдыны
1001,hineingehen::V,пура́ш,пырыны
1002,eintreten::V,пура́ш,пырыны
1003,kommen::V,тола́ш,вуыны
1004,kommen::V,тола́ш,лыктыны
1005,ankommen::V,шуа́ш,вуыны
1006,zurückkommen::V,пӧртыла́ш,берытскыны
1007,bleiben::V,кода́ш,кыльыны
1008,warten::V,вуча́ш,витьыны
1009,erwarten::V,вуча́ш,витьыны
1010,erwarten::V,вуча́ш,возьманы
1011,suchen::V,кычала́ш,утчаны
1012,finden::V,муа́ш,шедьтыны
1013,versuchen::V,толаша́ш,турттыны
1014,vorbereiten::V,ямдыла́ш,дасяны
1015,lieben::V,йӧрата́ш,гажаны
1016,mögen::V,йӧрата́ш,яратыны
1017,lachen::V,воштыла́ш,серекъяны
1018,rühren::V,ку́мыл тарвата́ш,сюлме йӧтыны
1019,weinen::V,шорта́ш,бӧрдыны
1020,schimpfen::V,каргаша́ш,даллашыны
1021,sich ärgern::V,сыра́ш,лекъяськыны
1022,sich fürchten::V,лӱда́ш,кышканы
1023,sich fürchten::V,лӱда́ш,курданы
1024,fürchten::V,лӱда́ш,курданы
1025,fürchten::V,лӱда́ш,кышканы
1026,fliehen::V,куржа́ш,пегӟыны
1027,flüchten::V,куржа́ш,пегӟыны
1028,sehen::V,ужа́ш,адӟыны
1029,anschauen::V,онча́ш,учкыны
1030,ansehen::V,эскера́ш,учкыны
1031,hören::V,кола́ш,кылыны
1032,zuhören::V,колышта́ш,кылзыны
1033,probieren::V,тамла́ш,веръяны
1034,riechen::V,ӱпшынча́ш,зынъяны
1035,fühlen::V,шижа́ш,шӧдыны
1036,scheinen::V,чуча́ш,адскыны
1037,zu sehen sein::V,коя́ш,адӟиськыны
1038,vernehmen::V,кола́ш,кылыны
1039,frieren::V,кылма́ш,кынмыны
1040,tun::V,ышта́ш,карыны
1041,können::V,мошта́ш,быгатыны
1042,wollen::V,тӱна́ш,потыны
1043,anfangen::V,тӱҥала́ш,кутскыны
1044,beenden::V,пытара́ш,быдтыны
1045,beenden::V,пытара́ш,быдэстыны
1046,aufhören::V,чарна́ш,дугдыны
1047,gelingen::V,сай лекта́ш,быгатыны
1048,gelingen::V,сай лекта́ш,луыны
1049,geraten::V,лекта́ш,лэсяны
1050,öffnen::V,поча́ш,усьтыны
1051,schließen::V,петыра́ш,пытсаны
1052,stellen::V,шында́ш,пуктыны
1053,setzen::V,шында́ш,пуктыны
1054,legen::V,опта́ш,поныны
1055,legen::V,пышта́ш,поныны
1056,berühren::V,тӱка́ш,исаны
1057,verbinden::V,пида́ш,герӟаны
1058,bedecken::V,леведа́ш,пытсаны
1059,aufhängen::V,сака́ш,ошыны
1060,anzünden::V,чӱкта́ш,ӝуатыны
1061,aufheben::V,нӧлтала́ш,ӝутыны
1062,zurücklassen::V,кода́ш,кельтыны
1063,verlieren::V,йомдара́ш,ыштыны
1064,fallen lassen::V,воза́ш,уськытыны
1065,machen::V,ышта́ш,лэсьтыны
1066,herstellen::V,ямдыла́ш,лэсьтыны
1067,bauen::V,чоҥа́ш,пуктыны
1068,reparieren::V,ачала́ш,тупатыны
1069,verbessern::V,саемда́ш,умоятыны
1070,ändern::V,весемда́ш,воштыны
1071,graben::V,кӱнча́ш,копаны
1072,beugen::V,пӱгырта́ш,губыртыны
1073,biegen::V,лывырта́ш,куасаны
1074,drehen::V,пӱтыра́ш,бергатыны
1075,wenden::V,ирала́ш,берыктыны
1076,umdrehen::V,савырала́ш,берыктыны
1077,heben::V,нӧлта́ш,ӝутыны
1078,hochheben::V,нӧлта́ш,ӝутъяны
1079,ergreifen::V,руалта́ш,кутыны
1080,ergreifen::V,руалта́ш,кырмыны
1081,halten::V,куча́ш,возьыны
1082,drücken::V,иша́ш,зӥбыны
1083,drücken::V,иша́ш,пачкатыны
1084,drücken::V,темда́ш,зӥбыны
1085,drücken::V,темда́ш,пачкатыны
1086,schieben::V,шӱкала́ш,донганы
1087,kratzen::V,удыра́ш,вуштыны
1088,lecken::V,нула́ш,нюлыны
1089,beißen::V,пура́ш,куртчыны
1090,abreißen::V,кӱрла́ш,ишкалтыны
1091,abschneiden::V,пӱчка́ш,шорыны
1092,abschneiden::V,пӱчка́ш,вандыны
1093,binden::V,кылда́ш,керттыны
1094,stecken::V,шуралта́ш,мертчытыны
1095,brechen::V,тодышта́ш,тӥяны
1096,klopfen::V,кыра́ш,йыганы
1097,klopfen::V,кыра́ш,шарккетыны
1098,hauen::V,тӱя́ш,жугыны
1099,hauen::V,тӱя́ш,тышканы
1100,kleben::V,клеитла́ш,лякыны
1101,reiben::V,йыга́ш,зыраны
1102,reiben::V,йыга́ш,вуштыны
1103,reiben::V,туржала́ш,зыраны
1104,reiben::V,туржала́ш,вуштыны
1105,streichen::V,шӱра́ш,зыраны
1106,schleifen::V,шума́ш,шерыны
1107,schleifen::V,яна́ш,шерыны
1108,schneiden::V,пӱчка́ш,вандыны
1109,rütteln::V,рӱза́ш,зуркатыны
1110,schütteln::V,почка́ш,куалекъятыны
1111,schwenken::V,рӱза́ш,шонаны
1112,schütten::V,опта́ш,лэзьыны
1113,füllen::V,тема́ш,тырмытыны
1114,einwickeln::V,вӱдыла́ш,биньыны
1115,tragen::V,нумала́ш,нуыны
1116,schleppen::V,шӱдыра́ш,кыскыны
1117,ziehen::V,шупша́ш,кыскыны
1118,aufbewahren::V,арала́ш,возьыны
1119,werfen::V,шуа́ш,куяны
1120,werfen::V,шуа́ш,лэзяны
1121,werfen::V,кышка́ш,куяны
1122,werfen::V,кышка́ш,лэзяны
1123,fangen::V,куча́ш,кутыны
1124,packen::V,руалта́ш,кутыны
1125,packen::V,руалта́ш,кырмыны
1126,verstecken::V,тоя́ш,ватыны
1127,teilen::V,пӧла́ш,люкыны
1128,schicken::V,колта́ш,ыстыны
1129,bringen::V,конда́ш,вайыны
1130,hinzufügen::V,ешара́ш,ватсаны
1131,bekommen::V,нала́ш,басьтыны
1132,erhalten::V,нала́ш,басьтыны
1133,nehmen::V,нала́ш,кутыны
1134,nehmen::V,нала́ш,басьтыны
1135,wählen::V,сайла́ш,бырйыны
1136,auswählen::V,таҥгла́ш,бырйыны
1137,bewahren::V,сакла́ш,возьыны
1138,behindern::V,чаракла́ш,могӟытыны
1139,verderben::V,пужа́ш,сӧрыны
1140,beschädigen::V,пужа́ш,урод лэсьтыны
1141,zerbrechen::V,пудырта́ш,сӧрыны
1142,zerreißen::V,кӱрла́ш,кесяны
1143,zerstören::V,шалата́ш,куашкатыны
1144,verbrennen::V,йӱлата́ш,сутыны
1145,geben::V,пуа́ш,сётыны
1146,reichen::V,пуа́ш,сётыны
1147,schenken::V,пӧлекла́ш,кузьманы
1148,versprechen::V,сӧра́ш,кыл сётыны
1149,wünschen::V,тылана́ш,сӥзьыны
1150,loben::V,мокта́ш,ушъяны
1151,küssen::V,шупшала́ш,чупаны
1152,wiegen::V,рӱпша́ш,веттаны
1153,wiegen::V,рӱпша́ш,лэйкатыны
1154,zudecken::V,леведа́ш,шобыртыны
1155,wecken::V,помыжалтара́ш,сайкатыны
1156,zeigen::V,ончыкта́ш,возьматыны
1157,führen::V,вӱда́ш,нуыны
1158,lehren::V,туныкта́ш,дышетыны
1159,unterrichten::V,туныкта́ш,дышетыны
1160,aufziehen::V,орышта́ш,будэтыны
1161,leiten::V,вӱда́ш,кивалтыны
1162,leiten::V,вуйлата́ш,кивалтыны
1163,antreiben::V,поктыла́ш,дыртытыны
1164,lassen::V,-та́ш,-ытыны
1165,einladen::V,ӱжа́ш,ӧтьыны
1166,vereinigen::V,иктешла́ш,огазеяны
1167,besuchen::V,то́лын кая́ш,адӟыськыны
1168,treffen::V,вашлия́ш,пумитаны
1169,sich versammeln::V,погына́ш,люкаськыны
1170,sich versammeln::V,чумырга́ш,люкаськыны
1171,spielen::V,мода́ш,шудыны
1172,singen::V,мура́ш,кырӟаны
1173,tanzen::V,кушта́ш,эктыны
1174,sich trennen::V,ойырла́ш,люкиськыны
1175,verlassen::V,кудалта́ш,куштыны
1176,retten::V,утара́ш,утьыны
1177,bewachen::V,орола́ш,возьманы
1178,schützen::V,арала́ш,утялтыны
1179,verteidigen::V,арала́ш,возьманы
1180,sich schlagen::V,кредала́ш,жугиськыны
1181,schießen::V,лӱя́ш,ыбылӥськны
1182,siegen::V,сеҥа́ш,вормыны
1183,ärgern::V,сырыкта́ш,вожпоттыны
1184,schlagen::V,пера́ш,жуккыны
1185,treten::V,тошка́ш,лёганы
1186,stechen::V,кера́ш,бышкалтыны
1187,stoßen::V,шӱкала́ш,донгыны
1188,stehlen::V,шолышта́ш,вораны
1189,stehlen::V,шолышта́ш,лушканы
1190,stören::V,мешая́ш,люкетыны
1191,belästigen::V,толаштара́ш,акыльтыны
1192,belästigen::V,толаштара́ш,вукылмыны
1193,verbergen::V,шылта́ш,ватыны
1194,täuschen::V,ондала́ш,алданы
1195,betrügen::V,ондала́ш,пӧяны
1196,töten::V,пушта́ш,виыны
1197,wohnen::V,ила́ш,улыны
1198,arbeiten::V,пашалана́ш,ужаны
1199,arbeiten::V,паша́м ышта́ш,ужаны
1200,sammeln::V,пога́ш,бичаны
1201,pflücken::V,кӱра́ш,ишкыны
1202,jagen::V,сонарла́ш,пӧйшураны
1203,fischen::V,кол куча́ш,чорыганы
1204,fassen::V,куча́ш,кутыны
1205,hüten::V,кӱта́ш,возьманы
1206,treiben::V,покта́ш,улляны
1207,anbinden::V,йолышта́ш,думыны
1208,füttern::V,пукша́ш,сюдыны
1209,melken::V,лӱшта́ш,кыскыны
1210,hacken::V,руа́ш,кораны
1211,gießen::V,шава́ш,киськаны
1212,reifen::V,кӱа́ш,вуыны
1213,reifen::V,кӱа́ш,кисьманы
1214,zubereiten::V,ямдыла́ш,лесьтыны
1215,kochen::V,шолта́ш,пӧзьтыны
1216,backen::V,кӱкташ,пыжыны
1217,braten::V,пуштыла́ш,пыжыны
1218,braten::V,жаритла́ш,пыжыны
1219,umrühren::V,луга́ш,сураны
1220,stricken::V,пида́ш,керттыны
1221,nähen::V,урга́ш,вурыны
1222,färben::V,чиялта́ш,буяны
1223,reinigen::V,эрыкта́ш,сузяны
1224,waschen::V,мушка́ш,мисьтаськыны
1225,abwischen::V,ӱшта́ш,ӵушылыны
1226,spülen::V,шӱалта́ш,гылъяны
1227,fegen::V,ӱшта́ш,ӵужыны
1228,kehren::V,ӱшта́ш,ӵужыны
1229,baden::V,йӱштыла́ш,пыласькыны
1230,sich waschen::V,мушкылта́ш,пыласькыны
1231,ausziehen::V,кудаша́ш,кыльыны
1232,anziehen::V,чия́ш,дӥсяны
1233,sich anziehen::V,чия́ш,дӥсьяськыны
1234,kämmen::V,шера́ш,сынаны
1235,schmücken::V,тӱзата́ш,чеберъяны
1236,schmücken::V,чеверта́ш,чеберъяны
1237,sagen::V,ойла́ш,шуыны
1238,sagen::V,ойла́ш,вераны
1239,sagen::V,каласа́ш,шуыны
1240,sagen::V,каласа́ш,вераны
1241,sprechen::V,кутыра́ш,вераськыны
1242,reden::V,мутлана́ш,вераськыны
1243,sich unterhalten::V,кутыра́ш,вераськыны
1244,fragen::V,йода́ш,юаны
1245,bitten::V,йода́ш,курыны
1246,erzählen::V,ойла́ш,вераны
1247,erzählen::V,ойла́ш,мадьыны
1248,mitteilen::V,увертара́ш,ивортыны
1249,nennen::V,лӱмда́ш,шуыны
1250,rufen::V,ӱжа́ш,ӧтьыны
1251,prahlen::V,моктана́ш,ушъяськыны
1252,übersetzen::V,кусара́ш,берыктыны
1253,denken::V,шона́ш,малпаны
1254,glauben::V,ӱшана́ш,оскыны
1255,bemerken::V,шижа́ш,адӟыны
1256,erkennen::V,пала́ш,тодыны
1257,begreifen::V,ыҥла́ш,валаны
1258,verstehen::V,умыла́ш,валаны
1259,lernen::V,тунема́ш,дышетскыны
1260,wissen::V,шинча́ш,тодыны
1261,sich erinnern an::V,шарна́ш,тодэ вайыны
1262,vergessen::V,монда́ш,вунэтыны
1263,messen::V,виса́ш,мертаны
1264,zählen::V,шотла́ш,лыдъяны
1265,rechnen::V,шотла́ш,лыдъяны
1266,lesen::V,луда́ш,лыдӟыны
1267,malen::V,сӱретла́ш,суреданы
1268,zeichnen::V,сӱретла́ш,суреданы
1269,schreiben::V,воза́ш,гожъяны
1270,besitzen::V,лия́ш,луыны
1271,kaufen::V,нала́ш,басьтыны
1272,verkaufen::V,ужала́ш,вузаны
1273,bezahlen::V,тӱла́ш,тырыны
1274,zahlen::V,тӱла́ш,тырыны
1275,beherrschen::V,куча́ш,кузёяськыны
1276,ertragen::V,турка́ш,чиданы
