,Concept_ID,bg,ka
755,hungrig::A,гладен,მშიერი
756,krank::A,болен,სნეული
757,krank::A,болен,ავადმყოფი
758,nackt::A,гол,ტიტველი
759,traurig::A,тъжен,მწუხარე
760,traurig::A,тъжен,სევდიანი
761,traurig::A,печален,მწუხარე
762,traurig::A,печален,სევდიანი
763,lebendig::A,жив,ცოცხალი
764,gut::A,добър,კარგი
765,schlecht::A,лош,უხეირო
766,richtig::A,правилен,ნამდვილი
767,schlimm::A,лош,ცუდი
768,wahr::A,верен,სწორი
769,wahr::A,верен,ჭეშმარიტი
770,wahr::A,истински,სწორი
771,wahr::A,истински,ჭეშმარიტი
772,alt::A,стар,ძველი
773,alt::A,древен,ძველი
774,neu::A,нов,ახალი
775,ehemalig::A,бивш,ყოფილი
776,alt[Lebewesen]::A,стар,ბებერი
777,jung::A,млад,ნორჩი
778,jung::A,млад,ახალგაზრდა
779,arm::A,беден,ღარიბი
780,reich::A,богат,მდიდარი
781,bekannt::A,познат,ცნობილი
782,bekannt::A,известен,ცნობილი
783,berühmt::A,почут,გამოჩენილი
784,berühmt::A,известен,გამოჩენილი
785,fremd::A,чужд,უცხო
786,fremd::A,чужд,გარეშე
787,verschieden::A,разен,სხვაგვარი
788,verschieden::A,различен,სხვაგვარი
789,nah::A,близък,ახლო
790,fern::A,далечен,შორი
791,fern::A,далечен,შორეული
792,linker::A,ляв,მარცხენა
793,rechter::A,прав,მარჯვენა
794,anderer::A,друг,სხვა
795,erster::A,пръв,პირველი
796,erster::A,първи,პირველი
797,zweiter::A,втори,მეორე
798,dritter::A,трети,მესამე
799,letzter::A,последен,ბოლო
800,letzter::A,последен,უკანასკნელი
801,allein::ADV,само,მარტო
802,auf einmal::ADV,същевременно,ერთდროულად
803,zusammen::ADV,заедно,ერთად
804,lange::ADV,дълго,დიდხანს
805,plötzlich::ADV,изведнъж,მოულოდნელად
806,sofort::ADV,веднага,ახლავე
807,später::ADV,по-късно,მოგვიანებით
808,jetzt::ADV,сега,ახლა
809,heute::ADV,днес,დღეს
810,morgen::ADV,утре,ხვალ
811,bald::ADV,скоро,მალე
812,dann::ADV,после,მერე
813,dann::ADV,тогава,მერე
814,gestern::ADV,вчера,გუშინ
815,einst::ADV,някога,ოდესღაც
816,damals::ADV,тогава,მაშინ
817,danach::ADV,после,მერმე
818,danach::ADV,после,შემდეგ
819,danach::ADV,след това,მერმე
820,danach::ADV,след това,შემდეგ
821,vorher::ADV,преди,ადრე
822,vorher::ADV,преди,წინათ
823,vorher::ADV,преди това,ადრე
824,vorher::ADV,преди това,წინათ
825,zuerst::ADV,най-напред,ჯერ
826,einmal::ADV,веднъж,ერთხელ
827,einmal::ADV,един път,ერთხელ
828,manchmal::ADV,понякога,ხან
829,manchmal::ADV,понякога,ზოგჯერ
830,oft::ADV,често,ხშირად
831,immer::ADV,винаги,მუდამ
832,immer::ADV,винаги,ყოველთვის
833,niemals::ADV,никога,არასდროს
834,hier::ADV,тук,აქ
835,hier::ADV,тука,აქ
836,hierhin::ADV,насам,აქეთ
837,von hier::ADV,оттук,აქედან
838,von hier::ADV,оттука,აქედან
839,dort::ADV,там,იქ
840,dorthin::ADV,натам,იქით
841,dorthin::ADV,нататък,იქით
842,geradeaus::ADV,направо,პირდაპირ
843,vorwärts::ADV,напред,წინ
844,rückwärts::ADV,назад,უკან
845,zurück::ADV,обратно,უკანვე
846,unten::ADV,долу,დაბლა
847,unten::ADV,долу,ქვევით
848,hinab::ADV,надолу,ძირს
849,oben::ADV,горе,ზემოთ
850,hinauf::ADV,нагоре,ზევით
851,überall::ADV,навсякъде,ყველგან
852,nicht::ADV,не,არ
853,ein wenig::ADV,малко,ცოტა
854,kaum::ADV,едва,ძლივს
855,kaum::ADV,едвам,ძლივს
856,sehr::ADV,много,მეტად
857,sehr::ADV,много,ძალიან
858,sehr::ADV,твърде,მეტად
859,sehr::ADV,твърде,ძალიან
860,so::ADV,тъй,ისე
861,so::ADV,така,ისე
862,noch::ADV,още,ჯერ
863,nur::ADV,само,მხოლოდ
864,schon::ADV,вече,უკვე
865,wieder::ADV,пак,ისევ
866,wieder::ADV,пак,კიდევ
867,wieder::ADV,отново,ისევ
868,wieder::ADV,отново,კიდევ
869,vergebens::ADV,напразно,ამაოდ
870,vergebens::ADV,напразно,ტყუილად
871,vor::PRP,пред,წინ
872,hinter::PRP,зад,უკან
873,hinter::PRP,зад,მიღმა
874,unter::PRP,под,ქვეშ
875,unter::PRP,под,ქვევით
876,durch::PRP,през,გავლით
877,neben::PRP,до,გვერდით
878,neben::PRP,при,გვერდით
879,zwischen::PRP,между,შუა
880,zwischen::PRP,между,შორის
881,zwischen::PRP,помежду,შუა
882,zwischen::PRP,помежду,შორის
883,wegen::PRP,заради,გამო
884,wegen::PRP,заради,შედეგად
885,dies::PRN,този,ეს
886,das::PRN,туй,ეგ
887,das::PRN,това,ეგ
888,alles::PRN,всичко,ყველაფერი
889,ich::PRN,аз,მე
890,du::PRN,ти,შენ
891,er::PRN,той,ის
892,er::PRN,той,იგი
893,wir::PRN,ние,ჩვენ
894,ihr::PRN,вие,თქვენ
895,sie::PRN,те,ისინი
896,was::FPRN,що,რა
897,was::FPRN,какво,რა
898,wer::FPRN,кой,ვინ
899,wo::FADV,къде,სად
900,wohin::FADV,накъде,საით
901,wohin::FADV,накъдето,საით
902,wie::FADV,как,როგორ
903,warum::FADV,защо,რაზე
904,warum::FADV,защо,რატომ
905,wieviel::FNUM,колко,რამდენი
906,eins::NUM,един,ერთი
907,zwei::NUM,два,ორი
908,drei::NUM,три,სამი
909,vier::NUM,четири,ოთხი
910,fünf::NUM,пет,ხუთი
911,sechs::NUM,шест,ექვსი
912,sieben::NUM,седем,შვიდი
913,acht::NUM,осем,რვა
914,neun::NUM,девет,ცხრა
915,zehn::NUM,десет,ათი
916,elf::NUM,единайсет,თერთმეტი
917,elf::NUM,единадесет,თერთმეტი
918,zwölf::NUM,дванайсет,თორმეტი
919,zwölf::NUM,дванадесет,თორმეტი
920,zwanzig::NUM,двайсет,ოცი
921,zwanzig::NUM,двадесет,ოცი
922,dreißig::NUM,тридесет,ოცდაათი
923,vierzig::NUM,четиридесет,ორმოცი
924,fünfzig::NUM,петдесет,ორმოცდაათი
925,sechzig::NUM,шестдесет,სამოცი
926,siebzig::NUM,седемдесет,სამოცდაათი
927,achtzig::NUM,осемдесет,ოთხმოცი
928,neunzig::NUM,деветдесет,ოთხმოცდაათი
929,hundert::NUM,сто,ასი
930,tausend::NUM,хиляда,ათასი
931,und::CNJ,а,და
932,und::CNJ,та,და
933,oder::CNJ,или,ან
934,stehen::V,стоя,დგას
935,sitzen::V,седя,ზის
936,liegen::V,лежа,აწევს
937,hängen::V,вися,კიდია
938,werden::V,бъда,გახდება
939,werden::V,стана,გახდება
940,passieren::V,случа се,მოხდება
941,beginnen::V,започна,იწყება
942,enden::V,свърша,გათავდება
943,wechseln::V,променям,იცვლება
944,aufgehen[Sonne]::V,изгрея,ამოდის
945,untergehen[Sonne]::V,заляза,ჩადის
946,scheinen[Sonne]::V,грея,ანათებს
947,scheinen[Sonne]::V,светя,ანათებს
948,donnern::V,гърмя,ქუხს
949,wehen::V,вея,ქრის
950,wehen::V,вея,დაუბერავს
951,wehen::V,духам,ქრის
952,wehen::V,духам,დაუბერავს
953,strömen::V,тека,იღვრება
954,strömen::V,лея се,იღვრება
955,fließen::V,тека,დის
956,fließen::V,тека,მიედინება
957,sich drehen::V,въртя се,ტრიალებს
958,schwanken::V,клатя се,ირხევა
959,schwingen::V,трептя,ირხევა
960,fallen::V,падам,დავარდება
961,brennen::V,горя,იწვის
962,rauchen::V,димя,ბოლავს
963,rauchen::V,димя,აბოლებს
964,regnen::V,вали дъжд,წვიმს
965,gefrieren::V,замръзна,იყინება
966,tauen::V,топя се,დნება
967,schmelzen::V,разтопя се,დნება
968,trocknen::V,съхна,გაშრება
969,sieden::V,вря,დუღს
970,sieden::V,кипя,დუღს
971,faulen::V,гния,ლპება
972,verfaulen::V,изгния,ლპება
973,reißen::V,напукам се,დაიხევა
974,versinken::V,потъна,ეფლობა
975,versinken::V,потъна,ჩაიძირება
976,vergehen::V,минавам,გადის
977,erscheinen::V,явя се,გამოჩნდება
978,verschwinden::V,изчезна,გააქრება
979,verschwinden::V,изчезна,დაიკარგება
980,sinken::V,падна,დაიწევს
981,abnehmen::V,отслабна,შემცირდება
982,zunehmen::V,нарасна,გასუქდება
983,steigen::V,увелича се,მოიმატებს
984,steigen::V,покачвам се,მოიმატებს
985,wachsen::V,раста,იზრდება
986,wachsen::V,раста,მრავლდება
987,glänzen::V,лъщя,ბრწყინავს
988,glänzen::V,блестя,ბრწყინავს
989,funkeln::V,искря,კაშკაშებს
990,lärmen::V,шумя,ხმაურობს
991,läuten::V,звъня,დარეკავს
992,klingeln::V,звъня,დარეკავს
993,klirren::V,звънтя,დააწკარუნებს
994,klirren::V,дрънкам,დააწკარუნებს
995,brausen::V,буча,ბობოქრობს
996,rauschen::V,шумя,შრიალებს
997,klingen::V,звуча,ხმას გამოსცემს
998,bellen::V,лая,უყეფს
999,heulen::V,вия,ღმუის
1000,heulen::V,рева,ღმუის
1001,blasen::V,духна,დაუბერავს
1002,pfeifen::V,свиря,უსტვენს
1003,schreien::V,крещя,ყვირის
1004,stöhnen::V,стена,კვნესის
1005,stöhnen::V,пъшкам,კვნესის
1006,zittern::V,треперя,აძაგძაგებს
1007,leben::V,живея,ცოცხლობს
1008,geboren werden::V,родя се,იშვება
1009,geboren werden::V,родя се,იბადება
1010,atmen::V,дишам,სუნთქავს
1011,trinken::V,пия,სვამს
1012,trinken::V,пия,დალევს
1013,essen::V,ям,შეჭამს
1014,schlucken::V,гълтам,ყლაპავს
1015,müde werden::V,уморя се,დაიქანცება
1016,einschlafen::V,заспя,დაიძინებს
1017,schlafen::V,спя,სძინავს
1018,aufwachen::V,събудя се,გაიღვიძებს
1019,aufstehen::V,стана,ადგება
1020,sich erholen::V,отдъхвам си,დაისვენებს
1021,krank werden::V,заболея,ავად გახდება
1022,krank sein::V,боледувам,ავადმყოფობს
1023,schmerzen::V,боля,სტკივა
1024,husten::V,кашлям,ახველებს
1025,genesen::V,оздравея,მორჩება
1026,sterben::V,умра,კვდება
1027,umkommen::V,загина,დაიღუპება
1028,sich bewegen::V,движа се,იძვრის
1029,sich bewegen::V,движа се,მოძრაობს
1030,sich bewegen::V,мърдам се,იძვრის
1031,sich bewegen::V,мърдам се,მოძრაობს
1032,sich rühren::V,движа се,გაინძრევა
1033,sich erheben::V,стана,ადგება
1034,sich setzen::V,седна,დაჯდება
1035,hinfallen::V,падна,დაეცემა
1036,laufen::V,ходя,დადის
1037,schreiten::V,крача,აბიჯებს
1038,spazierengehen::V,разхождам се,დასეირნობს
1039,eilen::V,бързам,მიიჩქარის
1040,sich beeilen::V,побързам,აჩქარდება
1041,sausen::V,тичам,მიქრის
1042,rennen::V,бягам,დარბის
1043,springen::V,скачам,ხტის
1044,klettern::V,катеря се,ძვრება
1045,schaukeln::V,люлея се,ქანაობს
1046,kriechen::V,лазя,დაბობღავს
1047,kriechen::V,пълзя,დაბობღავს
1048,schwimmen::V,плувам,ცურავს
1049,tauchen::V,гмуркам се,ჩაიძირება
1050,rudern::V,греба,ნიჩაბს უსვამს
1051,fahren::V,пътувам,დადის
1052,fahren::V,пътувам,მგზავრობს
1053,fliegen::V,летя,იფრენს
1054,fliegen::V,летя,გაფრინდება
1055,fliegen::V,хвърча,იფრენს
1056,fliegen::V,хвърча,გაფრინდება
1057,gehen::V,ида,მიდის
1058,gehen::V,вървя,მიდის
1059,weggehen::V,отида си,წამოდის
1060,abfahren::V,отпътувам,მიემგზავრება
1061,anhalten::V,спра се,ჩერდება
1062,hineingehen::V,влизам,შედის
1063,eintreten::V,вляза,შედის
1064,kommen::V,ида,მოდის
1065,kommen::V,дойда,მოდის
1066,ankommen::V,пристигна,ჩადის
1067,zurückkommen::V,върна се,დაბრუნდება
1068,bleiben::V,остана,დარჩება
1069,warten::V,чакам,ელოდება
1070,erwarten::V,очаквам,ელის
1071,erwarten::V,очаквам,დაიცდის
1072,suchen::V,търся,ეძებს
1073,suchen::V,търся,მოძებნის
1074,finden::V,намеря,მიაგნებს
1075,finden::V,намеря,გამოძებნის
1076,versuchen::V,опитам,ცდის
1077,versuchen::V,опитам,ცდილობს
1078,vorbereiten::V,подготвя,მოამზადებს
1079,lieben::V,любя,უყვარს
1080,mögen::V,обичам,ეტრფის
1081,lachen::V,смея се,იცინის
1082,rühren::V,трогна,გულს აუჩუყებს
1083,weinen::V,плача,ტირის
1084,schimpfen::V,ругая,შეიგინება
1085,schimpfen::V,псувам,შეიგინება
1086,sich ärgern::V,ядосам се,გაბრაზობს
1087,sich fürchten::V,боя се,შიშობს
1088,sich fürchten::V,страхувам се,შიშობს
1089,fürchten::V,боя се от,ფრთხილობს
1090,fürchten::V,страхувам се от,ფრთხილობს
1091,fliehen::V,бягам,გაიქცევა
1092,flüchten::V,бягам,გაიქცევა
1093,flüchten::V,избягам,გაიქცევა
1094,sehen::V,видя,ხედავს
1095,anschauen::V,гледам,ნახავს
1096,ansehen::V,поглеждам,უყურებს
1097,hören::V,чувам,ისმენს
1098,zuhören::V,слушам,მოისმენს
1099,probieren::V,опитам,გასინჯავს
1100,riechen::V,подуша,ყნოსავს
1101,fühlen::V,усещам,გრძნობს
1102,fühlen::V,чувствувам,გრძნობს
1103,scheinen::V,изглеждам,ეჩვენება
1104,zu sehen sein::V,виждам се,მოჩანს
1105,vernehmen::V,доловя,გაიგებს
1106,frieren::V,мръзна,იყინება
1107,tun::V,правя,აკეთებს
1108,können::V,мога,შეიძლება
1109,wollen::V,ща,უნდა
1110,wollen::V,искам,უნდა
1111,anfangen::V,започна,დაიწყებს
1112,beenden::V,свърша,ამთავრებს
1113,beenden::V,завърша,ამთავრებს
1114,aufhören::V,престана,შეწყვეტს
1115,gelingen::V,успея,მოახერხებს
1116,gelingen::V,сполуча,მოახერხებს
1117,geraten::V,удам се,გამოდის
1118,öffnen::V,отворя,გახსნის
1119,schließen::V,затворя,ხურავს
1120,schließen::V,затворя,დაკეტავს
1121,stellen::V,поставя,დადგამს
1122,setzen::V,туря,დასვამს
1123,legen::V,сложа,დადებს
1124,legen::V,слагам,დადებს
1125,berühren::V,докосна,შეახებს
1126,berühren::V,докосна,მიაკარებს
1127,verbinden::V,свържа,შეაერთებს
1128,bedecken::V,покрия,გადააფარებს
1129,aufhängen::V,закача,დაკიდებს
1130,anzünden::V,запаля,დაანთებს
1131,anzünden::V,запаля,მოუკიდებს
1132,aufheben::V,вдигна,აიღებს
1133,aufheben::V,вдигна,აიყვანს
1134,aufheben::V,повдигна,აიღებს
1135,aufheben::V,повдигна,აიყვანს
1136,zurücklassen::V,оставя,დატოვებს
1137,verlieren::V,загубя,დაკარგავს
1138,fallen lassen::V,изпусна,გაუვარდება
1139,machen::V,направя,გააკეთებს
1140,machen::V,направя,გამოიწვევს
1141,herstellen::V,произведа,დაამზადებს
1142,bauen::V,строя,ააშენებს
1143,reparieren::V,поправя,შეაკეთებს
1144,reparieren::V,поправя,გაარემონტებს
1145,verbessern::V,подобря,გამოაკეთებს
1146,verbessern::V,подобря,გააუმჯობესებს
1147,ändern::V,променя,შეცვლის
1148,graben::V,копая,თხრის
1149,beugen::V,прегъна,ხრის
1150,biegen::V,прегъна,გაღუნავს
1151,drehen::V,въртя,ატრიალებს
1152,wenden::V,обърна,მოაბრუნებს
1153,umdrehen::V,обърна,შეატრიალებს
1154,heben::V,вдигам,ასწევს
1155,hochheben::V,издигна,აიყვანს
1156,ergreifen::V,хвана,სტაცებს
1157,ergreifen::V,обхвана,სტაცებს
1158,halten::V,държа,უჭირავს
1159,drücken::V,натискам,დააწვება
1160,drücken::V,притискам,დააწვება
1161,schieben::V,тикам,მისწევს
1162,kratzen::V,одраскам,მოფხანს
1163,lecken::V,лижа,ლოკავს
1164,lecken::V,ближа,ლოკავს
1165,beißen::V,хапя,უკბენს
1166,beißen::V,ухапя,უკბენს
1167,abreißen::V,откъсна,გლეჯს
1168,abreißen::V,откъсна,მოწყვეტს
1169,abschneiden::V,отрежа,გაჭრის
1170,binden::V,вържа,შეკრავს
1171,binden::V,вържа,გადააბამს
1172,stecken::V,пъхна,ჩაასობს
1173,brechen::V,троша,მოიტეხს
1174,klopfen::V,чукам,აკაკუნებს
1175,hauen::V,бия,ლეწავს
1176,kleben::V,лепя,წებავს
1177,kleben::V,лепя,დააწებებს
1178,kleben::V,залепя,წებავს
1179,kleben::V,залепя,დააწებებს
1180,reiben::V,трия,დაზელს
1181,reiben::V,търкам,დაზელს
1182,streichen::V,намажа,უსვამს
1183,schleifen::V,остря,ლესავს
1184,schneiden::V,режа,გაჭრის
1185,rütteln::V,разтърсвам,არხევს
1186,schütteln::V,клатя,არყევს
1187,schütteln::V,клатя,ანძრევს
1188,schütteln::V,друсам,არყევს
1189,schütteln::V,друсам,ანძრევს
1190,schwenken::V,размахам,აქნევს
1191,schütten::V,сипя,ღვრის
1192,schütten::V,сипя,დააქცევს
1193,füllen::V,напълня,გაავსებს
1194,einwickeln::V,увия,შეახვევს
1195,einwickeln::V,завия,შეახვევს
1196,tragen::V,нося,მიიტანს
1197,schleppen::V,влача,მიათრევს
1198,ziehen::V,тегля,წევს
1199,ziehen::V,тегля,ათრევს
1200,ziehen::V,дръпна,წევს
1201,ziehen::V,дръпна,ათრევს
1202,aufbewahren::V,съхраня,შეინახავს
1203,werfen::V,хвърля,ისვრის
1204,fangen::V,ловя,დაიჭერს
1205,fangen::V,уловя,დაიჭერს
1206,packen::V,хвана,სტაცებს
1207,verstecken::V,крия,მალავს
1208,verstecken::V,скрия,მალავს
1209,teilen::V,разделя,დაყოფს
1210,schicken::V,изпращам,გაგზავნის
1211,bringen::V,донеса,მოიტანს
1212,hinzufügen::V,прибавя,დაამატებს
1213,bekommen::V,сдобия се,ამოიღებს
1214,erhalten::V,получа,იღებს
1215,nehmen::V,взема,აიღებს
1216,wählen::V,избирам,გადაარჩევს
1217,auswählen::V,избера,ამოარჩევს
1218,bewahren::V,пазя,ინარჩუნებს
1219,behindern::V,преча,აბრკოლებს
1220,behindern::V,преча,გააძნელებს
1221,behindern::V,спъвам,აბრკოლებს
1222,behindern::V,спъвам,გააძნელებს
1223,verderben::V,разваля,გააფუჭებს
1224,beschädigen::V,повредя,დააზიანებს
1225,zerbrechen::V,счупя,დაამტვრევს
1226,zerreißen::V,скъсам,გახევს
1227,zerstören::V,разруша,მოსპობს
1228,zerstören::V,разруша,დაანგრევს
1229,verbrennen::V,изгоря,დაწვავს
1230,geben::V,дам,აძლევს
1231,reichen::V,подам,მიაწოდებს
1232,schenken::V,подаря,აჩუქებს
1233,versprechen::V,обещая,აღუთქვამს
1234,wünschen::V,желая,უსურვებს
1235,loben::V,хваля,აქებს
1236,loben::V,хваля,ამკობს
1237,küssen::V,целувам,აკოცებს
1238,wiegen::V,люлея,არხევს
1239,zudecken::V,покрия,გადახურავს
1240,wecken::V,събудя,გააღვიძებს
1241,zeigen::V,покажа,დაანახვებს
1242,führen::V,водя,მიჰყავს
1243,führen::V,заведа,მიჰყავს
1244,lehren::V,уча,ასწავლის
1245,unterrichten::V,преподавам,ასწავლის
1246,aufziehen::V,отгледам,აღზრდის
1247,leiten::V,ръководя,აწარმოებს
1248,leiten::V,ръководя,ხელმძღვანელობს
1249,leiten::V,управлявам,აწარმოებს
1250,leiten::V,управлявам,ხელმძღვანელობს
1251,antreiben::V,подкарвам,დააჩქარებს
1252,lassen::V,накарам,ა--ინებს
1253,einladen::V,поканя,მოიპატიჟებს
1254,vereinigen::V,съединя,შეაერთებს
1255,besuchen::V,посетя,სანახავად მიდის
1256,treffen::V,срещна,შეხვდება
1257,sich versammeln::V,събера се,შეიკრიბება
1258,spielen::V,играя,ეთამაშება
1259,singen::V,пея,მღერის
1260,tanzen::V,танцувам,ცეკვავს
1261,sich trennen::V,разделя се,მოშორდება
1262,verlassen::V,напусна,მიატოვებს
1263,retten::V,спася,იხსნის
1264,retten::V,спася,გადაარჩენს
1265,bewachen::V,охранявам,დარაჯობს
1266,bewachen::V,охранявам,უთვალთვალებს
1267,schützen::V,запазя,დაიფარავს
1268,verteidigen::V,защитя,დაიცავს
1269,sich schlagen::V,бия се,იჩხუბებს
1270,schießen::V,стрелям,ისვრის
1271,siegen::V,победя,გაიმარჯვებს
1272,ärgern::V,ядосам,აჯავრებს
1273,schlagen::V,бия,ცემს
1274,schlagen::V,ударя,ცემს
1275,treten::V,ритам,პანღურს ამოჰკრავს
1276,stechen::V,бодна,სჩხვლეტს
1277,stoßen::V,бутна,დაეჯახება
1278,stoßen::V,блъсна,დაეჯახება
1279,stören::V,смутя,შეაწუხებს
1280,belästigen::V,отегча,მობეზრდება
1281,belästigen::V,безпокоя,მობეზრდება
1282,verbergen::V,скрия,დამალავს
1283,täuschen::V,измамя,შეცდებს
1284,betrügen::V,измамя,მოატყუებს
1285,töten::V,убия,მოკლავს
1286,töten::V,умъртвя,მოკლავს
1287,wohnen::V,живея,ცხოვრობს
1288,wohnen::V,живея,ბინადრობს
1289,arbeiten::V,работя,მუშაობს
1290,sammeln::V,събера,შეკრებს
1291,pflücken::V,бера,კრეფს
1292,pflücken::V,откъсна,კრეფს
1293,jagen::V,ловувам,ნადირობს
1294,fischen::V,ловя риба,თევზაობს
1295,fassen::V,хвана,დააჭერს
1296,hüten::V,пазя,მწყემსავს
1297,treiben::V,карам,მიერეკება
1298,anbinden::V,завържа,მიაბამს
1299,füttern::V,храня,აჭმევს
1300,melken::V,доя,წველის
1301,hacken::V,сека,კეპავს
1302,gießen::V,полея,რწყავს
1303,reifen::V,узрея,მწიფდება
1304,zubereiten::V,приготвя,მოამზადებს
1305,kochen::V,варя,მოხარშავს
1306,backen::V,пека,გამოაცხობს
1307,braten::V,пържа,შეწვავს
1308,umrühren::V,разбъркам,შეურევს
1309,umrühren::V,разбъркам,გათქვეფს
1310,stricken::V,плета,ქსოვს
1311,nähen::V,шия,გაკერავს
1312,färben::V,боядисам,შეღებავს
1313,reinigen::V,почистя,გაწმენდს
1314,reinigen::V,почистя,გასუფთავებს
1315,waschen::V,мия,გარეცხავს
1316,waschen::V,пера,გარეცხავს
1317,abwischen::V,избърша,წაშლის
1318,spülen::V,плакна,გაავლებს
1319,fegen::V,измета,დაბლანდავს
1320,kehren::V,мета,დაგვის
1321,baden::V,къпя се,ბანაობს
1322,sich waschen::V,мия се,იბანება
1323,ausziehen::V,съблека,გაიხდის
1324,anziehen::V,облека,ჩაიცვამს
1325,sich anziehen::V,облека се,ჩაიცვამს
1326,kämmen::V,реша,დავარცხნის
1327,kämmen::V,вчеша,დავარცხნის
1328,schmücken::V,накича,მორთავს
1329,sagen::V,кажа,იტყვის
1330,sprechen::V,говоря,ლაპარაკობს
1331,reden::V,говоря,საუბრობს
1332,sich unterhalten::V,разговарям,ბაასობს
1333,sich unterhalten::V,разговарям,მუსაიფობს
1334,fragen::V,запитам,ჰკითხავს
1335,bitten::V,моля,სთხოვს
1336,erzählen::V,разкажа,მოუთხრობს
1337,mitteilen::V,съобщя,აუწყებს
1338,mitteilen::V,съобщя,აცნობებს
1339,nennen::V,нарека,უწოდებს
1340,rufen::V,викам,დაუძახებს
1341,rufen::V,повикам,დაუძახებს
1342,prahlen::V,хваля се,ტრაბახობს
1343,übersetzen::V,преведа,გადათარგმნის
1344,denken::V,мисля,ფიქრობს
1345,denken::V,мисля,აზროვნებს
1346,glauben::V,вярвам,სჯერა
1347,bemerken::V,забележа,შენიშვნავს
1348,erkennen::V,позная,გამოიცნობს
1349,begreifen::V,схвана,გაიგებს
1350,verstehen::V,разбера,გაიგონებს
1351,lernen::V,уча се,ისწავლის
1352,wissen::V,зная,ეცოდინება
1353,sich erinnern an::V,спомня си за,მოიგონებს
1354,sich erinnern an::V,спомня си за,გაიხსენებს
1355,vergessen::V,забравя,ივიწყებს
1356,messen::V,меря,ზომავს
1357,zählen::V,броя,ითვლის
1358,rechnen::V,сметна,გაიანგარიშებს
1359,lesen::V,чета,კითხულობს
1360,malen::V,рисувам,ხატავს
1361,zeichnen::V,рисувам,ხაზავს
1362,schreiben::V,пиша,დაწერს
1363,besitzen::V,имам,ექნება
1364,besitzen::V,притежавам,ექნება
1365,kaufen::V,купя,ყიდულობს
1366,kaufen::V,купувам,ყიდულობს
1367,verkaufen::V,продам,გაყიდის
1368,bezahlen::V,заплатя,გადაიხდის
1369,zahlen::V,платя,გადაიხდის
1370,beherrschen::V,владея,ფლობს
1371,ertragen::V,понеса,მოითმენს
1372,Platte::N,,თლილი ქვა
1373,Stütze::N,,საყრდენი
1374,stehlen::V,,ქურდობს
1375,stehlen::V,,მოიპარავს
