,Concept_ID,be,vep
816,werden::V,зрабіцца,tehtas
817,passieren::V,трапіцца,ozaitas
818,beginnen::V,пачацца,augotadas
819,enden::V,кончыцца,loptas
820,wechseln::V,мяняцца,vajehtadas
821,aufgehen[Sonne]::V,узысці,nousta
822,untergehen[Sonne]::V,зайсці,lasktas
823,scheinen[Sonne]::V,свяціць,paštta
824,donnern::V,грымець,juraita
825,wehen::V,дзьмуць,dölta
826,wehen::V,дзьмуць,puhuda
827,strömen::V,ліцца,valadas
828,fließen::V,цячы,valuda
829,sich drehen::V,круціцца,punotas
830,sich drehen::V,варочацца,punotas
831,schwanken::V,хістацца,čibuda
832,schwingen::V,гайдацца,čibuda
833,schwingen::V,калыхацца,čibuda
834,fallen::V,падаць,langeta
835,brennen::V,гарэць,pallada
836,rauchen::V,дымець,savustada
837,regnen::V,дажджыць,vihmda
838,gefrieren::V,замерзнуць,jäduda
839,gefrieren::V,замерзнуць,kül'mdä
840,tauen::V,раставаць,sulada
841,schmelzen::V,плавіцца,sulada
842,trocknen::V,сохнуць,kuida
843,trocknen::V,сохнуць,kuivehtuda
844,sieden::V,кіпець,kehuda
845,faulen::V,гнісці,hapata
846,faulen::V,гнісці,traudäs
847,verfaulen::V,згнісці,hapata
848,reißen::V,ірвацца,rebita
849,versinken::V,тануць,upota
850,vergehen::V,праходзіць,mända
851,erscheinen::V,зʼявіцца,ozutadas
852,verschwinden::V,знікнуць,hajeta
853,sinken::V,спадаць,väheta
854,sinken::V,спадаць,lasktas
855,abnehmen::V,паменшыцца,peneta
856,zunehmen::V,павялічвацца,ližaduda
857,steigen::V,паднімацца,nousta
858,wachsen::V,расці,kazda
859,glänzen::V,блішчаць,loštta
860,funkeln::V,бліскаць,hoštta
861,lärmen::V,шумець,robaita
862,läuten::V,званіць,judaita
863,klingeln::V,званіць,kelotada
864,klirren::V,бразгаць,biraita
865,brausen::V,бушаваць,bruncta
866,rauschen::V,шастаць,šobaita
867,klingen::V,гучаць,heläita
868,bellen::V,брахаць,nutta
869,heulen::V,выць,ulaita
870,blasen::V,дзьмухнуць,puhuda
871,pfeifen::V,свістаць,pistta
872,pfeifen::V,свістаць,vihelta
873,schreien::V,крычаць,kirkta
874,schreien::V,крычаць,kidastada
875,stöhnen::V,стагнаць,ohkta
876,stöhnen::V,стагнаць,voivotada
877,zittern::V,дрыжаць,säraita
878,leben::V,жыць,eläda
879,geboren werden::V,нарадзіцца,sünduda
880,atmen::V,дыхаць,henktä
881,trinken::V,піць,joda
882,essen::V,есці,söda
883,schlucken::V,глытаць,lainata
884,müde werden::V,стаміцца,väzuda
885,müde werden::V,стаміцца,šuštuda
886,einschlafen::V,заснуць,uinota
887,schlafen::V,спаць,magata
888,schlafen::V,спаць,nukkuda
889,aufwachen::V,рассыпацца,heraštuda
890,aufstehen::V,устаць,nousta
891,sich erholen::V,адпачываць,lebaitas
892,krank werden::V,захварэць,läžegata
893,krank sein::V,хварэць,läžuda
894,schmerzen::V,балець,kibištada
895,husten::V,кашляць,rügda
896,genesen::V,паправіцца,tervehtuda
897,genesen::V,паздаравець,tervehtuda
898,sterben::V,памерці,kolda
899,umkommen::V,загінуць,kolda
900,sich bewegen::V,рухацца,likkuda
901,sich rühren::V,варушыцца,likahtada
902,sich rühren::V,варушыцца,kubahtada
903,sich erheben::V,устаць,nousta
904,sich setzen::V,сесці,išttas
905,hinfallen::V,упасці,langeta
906,laufen::V,хадзіць,kävuda
907,schreiten::V,шагаць,astta
908,schreiten::V,шагаць,haškta
909,schreiten::V,крочыць,astta
910,schreiten::V,крочыць,haškta
911,spazierengehen::V,гуляць,kävelta
912,eilen::V,спяшацца,kiruhtada
913,sich beeilen::V,спяшацца,kiruhtada
914,sausen::V,імчацца,fun'urta
915,rennen::V,бегаць,joksta
916,springen::V,скакаць,hüptä
917,klettern::V,лазіць,libuda
918,schaukeln::V,гайдацца,čibuda
919,kriechen::V,поўзаць,ličtas
920,schwimmen::V,плаваць,ujuda
921,tauchen::V,ныраць,čukautas
922,rudern::V,веславаць,souta
923,fahren::V,ехаць,ajada
924,fahren::V,ехаць,ajelda
925,fliegen::V,лятаць,leta
926,gehen::V,ісці,mända
927,gehen::V,ісці,kävuda
928,weggehen::V,пайсці,päzda
929,weggehen::V,пайсці,lähtta
930,abfahren::V,адʼяжджаць,tönduda
931,anhalten::V,спыніцца,seižutadas
932,anhalten::V,затрымацца,seižutadas
933,hineingehen::V,уваходзіць,mända südäimehe
934,eintreten::V,увайсці,tulda
935,kommen::V,прыйсці,tulda
936,ankommen::V,прыбыць,tulda
937,zurückkommen::V,вярнуцца,pörtas
938,bleiben::V,застацца,jäda
939,warten::V,чакаць,varastada
940,erwarten::V,чакаць,varastada
941,suchen::V,шукаць,ectä
942,finden::V,знайсці,löuta
943,versuchen::V,прабаваць,ladida
944,versuchen::V,прабаваць,rohkaita
945,vorbereiten::V,падрыхтаваць,vaumita
946,lieben::V,кахаць,armastada
947,mögen::V,любіць,navedida
948,lachen::V,смяяцца,nagrda
949,rühren::V,расчуліць,likutada
950,weinen::V,плакаць,itkta
951,schimpfen::V,лаяцца,laidas
952,schimpfen::V,лаяцца,pačatada
953,sich ärgern::V,сердаваць,rändüda
954,sich fürchten::V,баяцца,varaita
955,fürchten::V,баяцца,varaita
956,fliehen::V,уцякаць,pageta
957,flüchten::V,уцячы,pageta
958,flüchten::V,уцячы,joksta
959,sehen::V,бачыць,nähta
960,anschauen::V,паглядзець,kacta
961,ansehen::V,глядзець,kacta
962,hören::V,чуць,kulda
963,zuhören::V,слухаць,kundeltas
964,probieren::V,каштаваць,mujada
965,riechen::V,нюхаць,rižada
966,fühlen::V,адчуваць,mujada
967,scheinen::V,здавацца,näguda
968,zu sehen sein::V,віднецца,näguda
969,vernehmen::V,пачуць,kulištada
970,frieren::V,мёрзнуць,kül'mdä
971,tun::V,рабіць,tehta
972,können::V,умець,voida
973,können::V,умець,mahtta
974,wollen::V,хацець,himoita
975,wollen::V,хацець,tahtoida
976,anfangen::V,пачаць,zavottä
977,anfangen::V,пачаць,augotada
978,beenden::V,закончыць,loptä
979,aufhören::V,перастаць,loptas
980,gelingen::V,удацца,lähtta
981,gelingen::V,удацца,tehtas
982,geraten::V,аказацца,tulda
983,öffnen::V,адчыніць,avaita
984,schließen::V,зачыніць,saubata
985,stellen::V,паставіць,panda
986,stellen::V,паставіць,seižutada
987,setzen::V,пасадзіць,ištutada
988,legen::V,класці,panda
989,berühren::V,чапаць,koskta
990,berühren::V,чапаць,käziduda
991,verbinden::V,звязаць,ühtenzoitta
992,bedecken::V,накрыць,katta
993,bedecken::V,накрыць,peitta
994,aufhängen::V,павесіць,riputada
995,anzünden::V,запаліць,sütutada
996,aufheben::V,падняць,leta
997,zurücklassen::V,пакінуць,jätta
998,verlieren::V,згубіць,kadotada
999,fallen lassen::V,упусціць,kirbotada
1000,machen::V,зрабіць,säta
1001,machen::V,зрабіць,tehta
1002,herstellen::V,вырабіць,tehta
1003,bauen::V,будаваць,leta
1004,bauen::V,будаваць,sauda
1005,reparieren::V,правіць,koheta
1006,verbessern::V,палепшыць,paremboita
1007,ändern::V,змяніць,vajehtada
1008,graben::V,капаць,kaida
1009,graben::V,капаць,čongoida
1010,beugen::V,сагнуць,koverta
1011,biegen::V,пагнуць,painda
1012,drehen::V,вярцець,punotada
1013,wenden::V,павярнуць,käta
1014,wenden::V,павярнуць,kärauta
1015,umdrehen::V,перавярнуць,käta
1016,heben::V,падымаць,leta
1017,hochheben::V,падняць,libutada
1018,ergreifen::V,схапіць,tabata
1019,ergreifen::V,схваціць,tabata
1020,halten::V,трымаць,pidada
1021,drücken::V,націскаць,painda
1022,schieben::V,пхаць,žigutada
1023,schieben::V,штурхаць,žigutada
1024,kratzen::V,скрэбці,künstä
1025,lecken::V,лізаць,nolda
1026,beißen::V,кусаць,purda
1027,beißen::V,кусаць,hambastada
1028,abreißen::V,адарваць,ratketa
1029,abschneiden::V,адрэзаць,čapata
1030,abschneiden::V,адрэзаць,leikata
1031,binden::V,вязаць,sidoda
1032,stecken::V,уваткнуць,čokaita
1033,brechen::V,зламаць,katkaita
1034,klopfen::V,стукаць,kolkotada
1035,hauen::V,біць,löda
1036,kleben::V,клеіць,klejata
1037,reiben::V,церці,hosta
1038,reiben::V,церці,törkita
1039,reiben::V,церці,jorotada
1040,streichen::V,намазаць,voita
1041,schleifen::V,тачыць,hijoida
1042,schleifen::V,тачыць,teravzoitta
1043,schneiden::V,рэзаць,leikata
1044,rütteln::V,хістаць,heilutada
1045,schütteln::V,трэсці,pudištada
1046,schwenken::V,махаць,maihutada
1047,schütten::V,наліць,valada
1048,füllen::V,напоўніць,täutta
1049,einwickeln::V,загарнуць,kärdä
1050,tragen::V,несці,kantta
1051,tragen::V,несці,kandišta
1052,schleppen::V,цягнуць,vedätada
1053,ziehen::V,цягнуць,vedada
1054,aufbewahren::V,захоўваць,kaita
1055,werfen::V,кідаць,čuta
1056,werfen::V,кідаць,tactä
1057,fangen::V,лавіць,püta
1058,packen::V,схапіць,tabata
1059,packen::V,схваціць,tabata
1060,verstecken::V,схаваць,peitta
1061,teilen::V,раздзяліць,jagada
1062,schicken::V,пасылаць,oigeta
1063,bringen::V,прынесці,veda
1064,hinzufügen::V,дабавіць,ližata
1065,bekommen::V,дастаць,sada
1066,erhalten::V,атрымаць,sada
1067,nehmen::V,ўзяць,otta
1068,wählen::V,выбраць,valita
1069,auswählen::V,адабраць,valita
1070,bewahren::V,захаваць,kaita
1071,behindern::V,перашкаджаць,telustada
1072,verderben::V,сапсаваць,travida
1073,beschädigen::V,пашкодзіць,satatada
1074,zerbrechen::V,разбіць,mureta
1075,zerreißen::V,разадраць,rebitada
1076,zerstören::V,разбурыць,mureta
1077,verbrennen::V,спаліць,poltta
1078,geben::V,даць,antta
1079,reichen::V,перадаць,antta
1080,schenken::V,дарыць,lahjoita
1081,versprechen::V,абяцаць,toivotada
1082,wünschen::V,жадаць,toivotada
1083,loben::V,хваліць,kitta
1084,küssen::V,цалаваць,tervehtada
1085,wiegen::V,гушкаць,likutada
1086,wiegen::V,калыхаць,likutada
1087,zudecken::V,накрыць,katta
1088,wecken::V,пабудзіць,noustatada
1089,zeigen::V,паказаць,ozutada
1090,führen::V,весці,astutada
1091,lehren::V,вучыць,opeta
1092,unterrichten::V,выкладаць,opeta
1093,aufziehen::V,выхаваць,kazvatada
1094,leiten::V,кіраваць,ohjata
1095,antreiben::V,падганяць,rigehtoitta
1096,lassen::V,прымусіць,käskta
1097,einladen::V,запрасіць,kucta
1098,vereinigen::V,абʼяднаць,ühtenzoitta
1099,besuchen::V,наведаць,rižada
1100,treffen::V,сустрэць,vastata
1101,sich versammeln::V,сабрацца,kägeta
1102,sich versammeln::V,сабрацца,sätas
1103,spielen::V,гуляць,väta
1104,singen::V,пець,pajatada
1105,singen::V,спяваць,pajatada
1106,tanzen::V,танцаваць,kargaita
1107,sich trennen::V,расстацца,erigata
1108,verlassen::V,пакінуць,jätta
1109,retten::V,выратаваць,päzutada
1110,bewachen::V,ахоўваць,varjoita
1111,schützen::V,уберагаць,kaita
1112,verteidigen::V,абараніць,kaita
1113,sich schlagen::V,біцца,torata
1114,sich schlagen::V,драцца,torata
1115,schießen::V,страляць,ampta
1116,siegen::V,перамагчы,vägestada
1117,ärgern::V,злаваць,verdutada
1118,ärgern::V,злаваць,rändütada
1119,schlagen::V,ударыць,löda
1120,schlagen::V,ударыць,iškta
1121,treten::V,штурхаць,peksta
1122,treten::V,штурхаць,topsta
1123,stechen::V,укалоць,pystiä
1124,stoßen::V,папхнуць,iškta
1125,stoßen::V,папхнуць,pudištada
1126,stehlen::V,украсці,vargastada
1127,stören::V,перашкодзіць,keskustada
1128,belästigen::V,дакучаць,tartuteldas
1129,verbergen::V,скрыць,katelda
1130,verbergen::V,схаваць,katelda
1131,täuschen::V,падмануць,manitada
1132,betrügen::V,змахляваць,manitada
1133,töten::V,забіць,rikta
1134,töten::V,забіць,surmita
1135,wohnen::V,жыць,eläda
1136,arbeiten::V,працаваць,rata
1137,sammeln::V,сабраць,kogota
1138,pflücken::V,зрываць,poimda
1139,jagen::V,паляваць,mecata
1140,fischen::V,рыбачыць,kalatada
1141,fassen::V,злавіць,tabata
1142,hüten::V,пасвіць,paimeta
1143,treiben::V,гнаць,ajada
1144,anbinden::V,прывязаць,küttestada
1145,anbinden::V,прывязаць,sidoda
1146,füttern::V,карміць,sötta
1147,melken::V,даіць,lüpsta
1148,hacken::V,сячы,sauda
1149,gießen::V,паліць,valada
1150,reifen::V,паспець,küpseta
1151,zubereiten::V,зварыць,vaumištada
1152,zubereiten::V,згатаваць,vaumištada
1153,kochen::V,варыць,keitta
1154,backen::V,пячы,paštta
1155,braten::V,смажыць,žarda
1156,umrühren::V,перамяшаць,segoitada
1157,stricken::V,вязаць,kudoda
1158,nähen::V,шыць,ombelta
1159,färben::V,пафарбаваць,mujutada
1160,reinigen::V,ачысціць,puhtastada
1161,waschen::V,мыць,pesta
1162,abwischen::V,выцерці,pühktä
1163,spülen::V,паласкаць,huhtoida
1164,fegen::V,падмятаць,pühkta
1165,kehren::V,месці,uhoita
1166,baden::V,купацца,kül'ptäs
1167,sich waschen::V,мыцца,pestas
1168,ausziehen::V,зняць,riičta
1169,ausziehen::V,зняць,rušta
1170,anziehen::V,надзець,panda päle
1171,anziehen::V,надзець,panda kädehe
1172,anziehen::V,надзець,panda jaugha
1173,sich anziehen::V,адзецца,sobdas
1174,kämmen::V,прычасаць,harjata
1175,schmücken::V,аздобіць,čomitada
1176,sagen::V,сказаць,sanuda
1177,sprechen::V,гаварыць,pagišta
1178,reden::V,размаўляць,pagišta
1179,sich unterhalten::V,гутарыць,lodaita
1180,fragen::V,спытаць,küzuda
1181,bitten::V,прасіць,pakita
1182,erzählen::V,расказаць,sanuda
1183,erzählen::V,расказаць,starinoita
1184,mitteilen::V,паведаміць,tedotada
1185,nennen::V,назваць,nimitada
1186,rufen::V,зваць,kucta
1187,prahlen::V,хваліцца,kittäs
1188,übersetzen::V,перакласці,käta
1189,denken::V,думаць,meletada
1190,glauben::V,верыць,uskta
1191,bemerken::V,заўважыць,homaita
1192,erkennen::V,пазнаць,tundištada
1193,begreifen::V,спасцігнуць,tabata
1194,verstehen::V,пачуць,el'geta
1195,verstehen::V,пачуць,toimetada
1196,lernen::V,вучыцца,opetas
1197,wissen::V,знаць,teta
1198,sich erinnern an::V,памятаць,johtutada
1199,vergessen::V,забыць,unohtada
1200,messen::V,мераць,märita
1201,zählen::V,лічыць,lugeda
1202,rechnen::V,лічыць,lugeda
1203,lesen::V,чытаць,lugeda
1204,malen::V,маляваць,pirta
1205,zeichnen::V,рысаваць,pirta
1206,schreiben::V,пісаць,kirjutada
1207,besitzen::V,мець,omištada
1208,kaufen::V,купіць,ostta
1209,verkaufen::V,прадаць,möda
1210,bezahlen::V,заплаціць,maksta
1211,zahlen::V,плаціць,maksta
1212,beherrschen::V,уладаць,valdoita
1213,beherrschen::V,валодаць,valdoita
1214,ertragen::V,выцерпець,tirpta
