,Concept_ID,hy,tr
759,hübsch::A,սիրունիկ,güzel
760,hübsch::A,սիրունիկ,sevimli
761,böse::A,չար,kötü
762,dumm::A,հիմար,aptal
763,faul::A,ծույլ,tembel
764,fleißig::A,ջանասեր,çalışkan
765,fleißig::A,փութաջան,çalışkan
766,geizig::A,ագահ,cimri
767,geizig::A,կծծի,cimri
768,klug::A,խելոք,zekî
769,klug::A,խելոք,akıllı
770,klug::A,ընդունակ,zekî
771,klug::A,ընդունակ,akıllı
772,geschickt::A,ճարտար,becerikli
773,lieb::A,սիրելի,sevimli
774,lustig::A,զվարթ,neşeli
775,sanft::A,հեզ,nazik
776,hungrig::A,քաղցած,aç
777,krank::A,հիվանդ,hasta
778,krank::A,հիվանդ,rahatsız
779,nackt::A,մերկ,çıplak
780,traurig::A,տխուր,kederli
781,traurig::A,տխուր,üzüntülü
782,lebendig::A,կենդանի,canlı
783,gut::A,լավ,iyi
784,schlecht::A,վատ,kötü
785,richtig::A,ձիշտ,doğru
786,schlimm::A,լղրճուկ,kötü
787,wahr::A,ճիշտ,doğru
788,wahr::A,ճիշտ,gerçek
789,wahr::A,իրական,doğru
790,wahr::A,իրական,gerçek
791,alt::A,հին,eski
792,neu::A,նոր,yeni
793,ehemalig::A,նախկին,önceki
794,alt[Lebewesen]::A,ծեր,yaşlı
795,alt[Lebewesen]::A,պառավ,yaşlı
796,jung::A,մատաղ,genç
797,arm::A,աղքատ,fakir
798,reich::A,հարուստ,zengin
799,bekannt::A,ծանոթ,bilinen
800,berühmt::A,հայտնի,ünlü
801,berühmt::A,հայտնի,meşhur
802,berühmt::A,հռչակավոր,ünlü
803,berühmt::A,հռչակավոր,meşhur
804,fremd::A,օտար,yabancı
805,verschieden::A,տարբեր,ayrı
806,verschieden::A,տարբեր,farklı
807,nah::A,մոտ,yakın
808,nah::A,մոտ,bitişik
809,nah::A,մերձ,yakın
810,nah::A,մերձ,bitişik
811,fern::A,հեռավոր,uzak
812,linker::A,ձախ,sol
813,rechter::A,աջ,sağ
814,anderer::A,այլ,diğer
815,anderer::A,ուրիշ,diğer
816,erster::A,առաջին,ilk
817,erster::A,առաջին,birinci
818,zweiter::A,երկրորդ,ikinci
819,dritter::A,երրորդ,üçüncü
820,letzter::A,վերջին,son
821,letzter::A,վերջին,sonuncu
822,allein::ADV,միայնակ,yalnız
823,allein::ADV,միայնակ,tek başına
824,auf einmal::ADV,միասնաբար,birden
825,zusammen::ADV,միասին,beraber
826,zusammen::ADV,միասին,birlikte
827,zusammen::ADV,իրար հետ,beraber
828,zusammen::ADV,իրար հետ,birlikte
829,lange::ADV,երկար ժամանակ,çok
830,lange::ADV,երկար ժամանակ,uzun
831,plötzlich::ADV,հանկարծ,ansızın
832,plötzlich::ADV,հանկարծ,birdenbire
833,sofort::ADV,իսկույն,hemen
834,sofort::ADV,իսկույն,derhal
835,später::ADV,ավելի ուշ,daha sonra
836,später::ADV,հետո,daha sonra
837,jetzt::ADV,այժմ,şimdi
838,heute::ADV,այսօր,bugün
839,morgen::ADV,վաղը,yarın
840,bald::ADV,շուտով,yakında
841,dann::ADV,ապա,sonra
842,dann::ADV,հետո,sonra
843,gestern::ADV,երեկ,dün
844,einst::ADV,հին ատեն,eskiden
845,damals::ADV,ատէնին,o zamanlar
846,danach::ADV,ապա,sonradan
847,danach::ADV,ապա,ondan sonra
848,danach::ADV,այն ժամանակ,sonradan
849,danach::ADV,այն ժամանակ,ondan sonra
850,vorher::ADV,առաջ,önce
851,vorher::ADV,առաջ,önceden
852,zuerst::ADV,նախ,ilk önce
853,einmal::ADV,մի անգամ,bir defa
854,manchmal::ADV,երբեմն,bazan
855,oft::ADV,հաճախ,sık sık
856,oft::ADV,հաճախ,çok defa
857,immer::ADV,միշտ,daima
858,immer::ADV,միշտ,her zaman
859,niemals::ADV,երբեք,asla değil
860,niemals::ADV,երբեք,hiçbir zaman
861,hier::ADV,այստեղ,burada
862,hierhin::ADV,այստեղ,buraya
863,von hier::ADV,այդտեղից,buradan
864,dort::ADV,այնտեղ,orada
865,dort::ADV,այնտեղ,şurada
866,dorthin::ADV,այնտեղ,oraya
867,dorthin::ADV,այնտեղ,şuraya
868,geradeaus::ADV,ուղիղ,doğru
869,vorwärts::ADV,առաջ,ileri
870,rückwärts::ADV,դեպի ետ,geri
871,zurück::ADV,ետ,geriye
872,unten::ADV,ներքեւում,aşağıda
873,hinab::ADV,ներքեւ,aşağıya
874,oben::ADV,վերեւում,yukarıda
875,hinauf::ADV,վերեւ,yukarı
876,hinauf::ADV,վերեւ,yukarıya
877,überall::ADV,ամենուր,her yerde
878,nicht::ADV,չէ,-mi-
879,nicht::ADV,չէ,değil
880,ein wenig::ADV,մի քիչ,biraz
881,kaum::ADV,հազիվ,dar
882,kaum::ADV,հազիվ,hemen hemen değil
883,sehr::ADV,շատ,pek
884,sehr::ADV,շատ,gayet
885,so::ADV,այդպես,öyle
886,so::ADV,այդպես,böyle
887,noch::ADV,դեռ,hâlâ
888,noch::ADV,դեռ,henüz
889,nur::ADV,միայն,ancak
890,nur::ADV,միայն,yalnız
891,schon::ADV,արդեն,çoktan
892,wieder::ADV,նորից,tekrar
893,wieder::ADV,նորից,yeniden
894,wieder::ADV,դարձյալ,tekrar
895,wieder::ADV,դարձյալ,yeniden
896,vergebens::ADV,իզուր,boşuna
897,vor::PRP,դիմացը,önünde
898,hinter::PRP,ետեւը,arkasında
899,unter::PRP,տակ,altında
900,durch::PRP,միջով,sayesinde
901,durch::PRP,միջով,ortasından
902,neben::PRP,քովը,yanında
903,zwischen::PRP,միջեւ,arasında
904,wegen::PRP,պատճառով,dolayı
905,wegen::PRP,շնորհից,dolayı
906,dies::PRN,սա,bu
907,dies::PRN,այս,bu
908,das::PRN,դա,o
909,das::PRN,դա,şu
910,das::PRN,այդ,o
911,das::PRN,այդ,şu
912,alles::PRN,ամեն ինչ,hepsi
913,alles::PRN,ամեն ինչ,her şey
914,ich::PRN,ես,ben
915,du::PRN,դու,sen
916,er::PRN,նա,o
917,wir::PRN,մենք,biz
918,ihr::PRN,դուք,siz
919,sie::PRN,նրանք,onlar
920,was::FPRN,ինչ,ne
921,wer::FPRN,ով,kim
922,wo::FADV,ուր,nerede
923,wo::FADV,որտեղ,nerede
924,wohin::FADV,դեպի ուր,nereye
925,wie::FADV,ինչպես,nasıl
926,warum::FADV,ինչու,neden
927,wieviel::FNUM,որչափ,kaç
928,wieviel::FNUM,որչափ,ne kadar
929,eins::NUM,մեկ,bir
930,zwei::NUM,երկու,iki
931,drei::NUM,երեք,üç
932,vier::NUM,չորս,dört
933,fünf::NUM,հինգ,beş
934,sechs::NUM,վեց,altı
935,sieben::NUM,յոթ,yedi
936,acht::NUM,ութ,sekiz
937,neun::NUM,ինը,dokuz
938,zehn::NUM,տասը,on
939,elf::NUM,տասնմեկ,on bir
940,zwölf::NUM,տասներկու,on iki
941,zwanzig::NUM,քսան,yirmi
942,dreißig::NUM,երեսուն,otuz
943,vierzig::NUM,քառասուն,kırk
944,fünfzig::NUM,հիսուն,elli
945,sechzig::NUM,վաթսուն,altmış
946,siebzig::NUM,յոթանասուն,yetmiş
947,achtzig::NUM,ութսուն,seksen
948,neunzig::NUM,իննսուն,doksan
949,hundert::NUM,հարյուր,yüz
950,tausend::NUM,հազար,bin
951,und::CNJ,ու,ve
952,und::CNJ,ու,ile
953,oder::CNJ,կամ,ya
954,oder::CNJ,կամ,yahut
955,stehen::V,կանգնել,durmak
956,sitzen::V,նստել,oturmak
957,liegen::V,ստել,yatmak
958,hängen::V,կախվել,asılı olmak
959,werden::V,դառնալ,olmak
960,werden::V,դառնալ,olunmak
961,passieren::V,պատահել,olmak
962,beginnen::V,սկսվել,başlamak
963,enden::V,վերջանալ,bitmek
964,enden::V,վերջանալ,sona ermek
965,wechseln::V,փոխվել,değişmek
966,aufgehen[Sonne]::V,բարձրանալ,doğmak
967,aufgehen[Sonne]::V,ելնել ,doğmak
968,untergehen[Sonne]::V,մտնել,batmak
969,scheinen[Sonne]::V,շողալ,parlamak
970,scheinen[Sonne]::V,փայլել,parlamak
971,donnern::V,որոտալ,gök gürlemek
972,wehen::V,փչել,esmek
973,strömen::V,հոսել,akmak
974,fließen::V,հոսել,akmak
975,sich drehen::V,պտտվել,dönmek
976,schwanken::V,տատանվել,sallanmak
977,schwingen::V,ճոճվել,titremek
978,fallen::V,ընկնել,düşmek
979,brennen::V,այրվել,yanmak
980,rauchen::V,ծխել,tütmek
981,regnen::V,անձրեւ գալ,yağmak
982,gefrieren::V,սառչել,donmak
983,tauen::V,լկիլ,erimek
984,schmelzen::V,հալիլ,erimek
985,trocknen::V,չորանալ,kurumak
986,sieden::V,եռալ,kaynamak
987,faulen::V,փտել,çürümek
988,verfaulen::V,նեխել,çürümek
989,reißen::V,պատռվել,yırtılmak
990,reißen::V,ճղվել,yırtılmak
991,versinken::V,սուզվել,batmak
992,vergehen::V,անցնել ,geçmek
993,erscheinen::V,հայտնվել,görünmek
994,erscheinen::V,երեւալ,görünmek
995,verschwinden::V,անհետանալ,kaybolmak
996,sinken::V,ընկնել,inmek
997,abnehmen::V,փոքրանալ,azalmak
998,zunehmen::V,մեծանալ,artmak
999,zunehmen::V,մեծանալ,çoğalmak
1000,steigen::V,բարձրանալ,artmak
1001,steigen::V,բարձրանալ,yükselmek
1002,wachsen::V,աճել,büyümek
1003,wachsen::V,աճել,gelişmek
1004,glänzen::V,նշուլել,parlamak
1005,glänzen::V,փայլիլ,parlamak
1006,funkeln::V,փայլատակել,parıldamak
1007,lärmen::V,աղմուկ հանել,gürültü yapmak
1008,läuten::V,զնգալ,çalmak
1009,klingeln::V,զնգալ,zil çalmak
1010,klirren::V,զնգզնգալ,şakırdamak
1011,klirren::V,զնգզնգալ,zangırdamak
1012,brausen::V,մոլեգնել,köpürmek
1013,brausen::V,մոլեգնել,kükremek
1014,rauschen::V,սոսափել,fışırdamak
1015,klingen::V,հնչել,tınlamak
1016,bellen::V,հաչել,havlamak
1017,heulen::V,ոռնալ ,ulumak
1018,blasen::V,փչել ,üflemek
1019,pfeifen::V,սուլել,düdük çalmak
1020,schreien::V,գոռալ ,bağırmak
1021,schreien::V,գոռալ ,haykırmak
1022,stöhnen::V,տնքալ,inlemek
1023,zittern::V,դողալ,titremek
1024,leben::V,ապրել,yaşamak
1025,leben::V,ապրել,hayatta olmak
1026,geboren werden::V,ծնվել,doğmak
1027,atmen::V,շնչել,solunmak
1028,atmen::V,շնչել,nefes almak
1029,trinken::V,խմել,içmek
1030,essen::V,ուտել,yemek
1031,schlucken::V,կլանել,yutmak
1032,schlucken::V,կուլ տալ,yutmak
1033,müde werden::V,հոգնել,yorulmak
1034,einschlafen::V,քուն մտնել,uykuya dalmak
1035,schlafen::V,քնել,uyumak
1036,aufwachen::V,արթննալ,uyanmak
1037,aufstehen::V,ելլել,kalkmak
1038,aufstehen::V,ելլել,yataktan kalkmak
1039,sich erholen::V,հանգստանալ,dinlenmek
1040,krank werden::V,հիւանդանալ,hastalanmak
1041,krank sein::V,հիվանդ լինել,hasta olmak
1042,schmerzen::V,ցավել,ağrımak
1043,husten::V,հազալ,öksürmek
1044,genesen::V,ապաքինվել,şifa bulmak
1045,sterben::V,մեռնել,ölmek
1046,sterben::V,մեռնել,vefat etmek
1047,sterben::V,վախճանվել,ölmek
1048,sterben::V,վախճանվել,vefat etmek
1049,umkommen::V,կործանվել,ölmek
1050,sich bewegen::V,ընթանալ,hareket etmek
1051,sich rühren::V,շարժվել,kımıldanmak
1052,sich erheben::V,կանգնել,kalkmak
1053,sich erheben::V,կանգնել,ayağa kalkmak
1054,sich erheben::V,վեր կենալ,kalkmak
1055,sich erheben::V,վեր կենալ,ayağa kalkmak
1056,sich setzen::V,նստել,oturmak
1057,hinfallen::V,ընկնել,yere düşmek
1058,laufen::V,քայլել,yürümek
1059,schreiten::V,ճեմել,yürümek
1060,schreiten::V,ճեմել,adım atmak
1061,spazierengehen::V,շրջագայել,gezmek
1062,spazierengehen::V,շրջագայել,dolaşmak
1063,eilen::V,շտապել,seğirtmek
1064,sich beeilen::V,շտապել ,acele etmek
1065,sausen::V,սլանալ,hızla gitmek
1066,rennen::V,վազել,koşmak
1067,springen::V,ցատկել,atlamak
1068,springen::V,ցատկել,sıçramak
1069,klettern::V,մագլցել,tırmanmak
1070,schaukeln::V,ճոճվել,sallanmak
1071,schaukeln::V,օրորվել,sallanmak
1072,kriechen::V,սողալ,sürünmek
1073,schwimmen::V,լողալ,yüzmek
1074,tauchen::V,սուզվել,dalmak
1075,rudern::V,թիավարել,kürek çekmek
1076,fahren::V,ընթանալ,gitmek
1077,fliegen::V,թռչել,uçmak
1078,gehen::V,գնալ,gitmek
1079,weggehen::V,հեռանալ,gitmek
1080,abfahren::V,ճանապարհվել,kalkmak
1081,anhalten::V,կանգնել,durmak
1082,hineingehen::V,մտնել,içeri girmek
1083,eintreten::V,մտնել,girmek
1084,kommen::V,գալ,gelmek
1085,ankommen::V,ժամանել,varmak
1086,zurückkommen::V,վերադառնալ,dönmek
1087,bleiben::V,մնալ,kalmak
1088,warten::V,սպասել,beklemek
1089,erwarten::V,սպասել,beklemek
1090,suchen::V,որոնել,aramak
1091,finden::V,գտնել,bulmak
1092,versuchen::V,փորձել,denemek
1093,vorbereiten::V,պատրաստել,hazırlamak
1094,lieben::V,սիրել,sevmek
1095,mögen::V,հավանել,beğenmek
1096,mögen::V,սիրել,beğenmek
1097,lachen::V,ծիծաղել,gülmek
1098,rühren::V,հուզել,dokunmak
1099,rühren::V,հուզել,duygulandırmak
1100,weinen::V,լալ,ağlamak
1101,schimpfen::V,տրտնջալ,küfretmek
1102,schimpfen::V,քրթմնջել,küfretmek
1103,sich ärgern::V,զայրանալ,kızmak
1104,sich fürchten::V,վախնալ,korkmak
1105,fürchten::V,վախենալ,korkmak
1106,fliehen::V,փախչել,kaçmak
1107,flüchten::V,փախչել,kaçmak
1108,sehen::V,տեսնել,görmek
1109,anschauen::V,դիտել,seyretmek
1110,ansehen::V,նայել,bakmak
1111,hören::V,լսել,duymak
1112,hören::V,լսել,işitmek
1113,zuhören::V,ունկնդրել,dinlemek
1114,probieren::V,համը տեսել,denemek
1115,probieren::V,համը տեսել,tadına bakmak
1116,riechen::V,հոտ առնել,kokusunu almak
1117,fühlen::V,զգալ,duymak
1118,fühlen::V,զգալ,hissetmek
1119,scheinen::V,երեւալ,görünmek
1120,zu sehen sein::V,երեւալ,görünmek
1121,vernehmen::V,իմանալ ,haber almak
1122,frieren::V,մրսել,üşümek
1123,tun::V,անել,etmek
1124,tun::V,անել,yapmak
1125,können::V,կարողանալ,bilmek
1126,wollen::V,ուզել,istemek
1127,wollen::V,ցանկանալ,istemek
1128,anfangen::V,սկսել,başlamak
1129,beenden::V,վերջացնել,bitirmek
1130,aufhören::V,դադարել,bitmek
1131,gelingen::V,հաջողվել,başarmak
1132,gelingen::V,գլուխ գալ,başarmak
1133,geraten::V,ստացվել,düşmek
1134,öffnen::V,բաց անել,açmak
1135,schließen::V,փակել ,kapamak
1136,stellen::V,դնել,koymak
1137,setzen::V,նստեցնել,koymak
1138,setzen::V,նստեցնել,oturtmak
1139,legen::V,դնել,koymak
1140,legen::V,դնել,yatırmak
1141,berühren::V,դիպչել,dokunmak
1142,berühren::V,շոշափել,dokunmak
1143,verbinden::V,շաղկապել,bağlamak
1144,verbinden::V,շաղկապել,birleştirmek
1145,bedecken::V,ծածկել,örtmek
1146,bedecken::V,ծածկել,kaplamak
1147,aufhängen::V,կախել,asmak
1148,anzünden::V,վառել,yakmak
1149,anzünden::V,վառել,ateşlemek
1150,aufheben::V,վերցնել,kaldırmak
1151,zurücklassen::V,թողնել,geride bırakmak
1152,verlieren::V,կորցնել,yitirmek
1153,verlieren::V,կորցնել,kaybetmek
1154,fallen lassen::V,գցել,düşürmek
1155,machen::V,անել,yapmak
1156,herstellen::V,արտադրել,yapmak
1157,herstellen::V,արտադրել,imal etmek
1158,bauen::V,կառուցել,kurmak
1159,bauen::V,կառուցել,inşa etmek
1160,reparieren::V,նորոգել,onarmak
1161,reparieren::V,նորոգել,tamir etmek
1162,verbessern::V,բարելավել,düzeltmek
1163,ändern::V,փոխել,değiştirmek
1164,graben::V,փորել,kazmak
1165,beugen::V,ծռել,eğmek
1166,biegen::V,թեքել,bükmek
1167,drehen::V,ոլորել,çevirmek
1168,drehen::V,ոլորել,döndürmek
1169,wenden::V,պտտել,çevirmek
1170,umdrehen::V,շրջել,çevirmek
1171,heben::V,բարձրացնել,kaldırmak
1172,hochheben::V,բարձրացնել,yukarı kaldırmak
1173,ergreifen::V,վարակվել,tutmak
1174,ergreifen::V,վարակվել,yakalamak
1175,halten::V,բռնել,tutmak
1176,drücken::V,ճնշել,sıkmak
1177,schieben::V,հրել,itmek
1178,schieben::V,հրել,sürmek
1179,kratzen::V,քերել,kaşımak
1180,lecken::V,լիզել,yalamak
1181,beißen::V,կծել,ısırmak
1182,abreißen::V,պոկել,koparmak
1183,abschneiden::V,կտրել ,keserek ayırmak
1184,binden::V,կապել,bağlamak
1185,stecken::V,խրել,sokmak
1186,brechen::V,կոտրել ,kırmak
1187,klopfen::V,թակել,çalmak
1188,hauen::V,ծեծել,vurmak
1189,kleben::V,կպցնել,yapıştırmak
1190,reiben::V,շփել,ovmak
1191,reiben::V,շփել,sürtmek
1192,streichen::V,վրան քսել,sürmek
1193,schleifen::V,սրել ,bilemek
1194,schneiden::V,կտրել,kesmek
1195,rütteln::V,ցնցել,sallamak
1196,schütteln::V,թափահարել,sarsmak
1197,schütteln::V,թափահարել,çalkamak
1198,schwenken::V,ճոճել,sallamak
1199,schütten::V,լցնել,dökmek
1200,schütten::V,լցնել,akıtmak
1201,füllen::V,լիքը լցնել,doldurmak
1202,einwickeln::V,փաթաթել,sarmak
1203,tragen::V,կրել,taşımak
1204,tragen::V,տանել,taşımak
1205,schleppen::V,քաշել,sürüklemek
1206,ziehen::V,ձգել,çekmek
1207,ziehen::V,քաշել,çekmek
1208,aufbewahren::V,պահել ,saklamak
1209,werfen::V,նետել,atmak
1210,packen::V,հափշտակել,tutmak
1211,packen::V,հափշտակել,yakalamak
1212,verstecken::V,ծածկել,saklamak
1213,teilen::V,բաժանել,bölmek
1214,teilen::V,բաժանել,ayırmak
1215,schicken::V,ուղարկել,yollamak
1216,schicken::V,ուղարկել,göndermek
1217,bringen::V,բերել,getirmek
1218,hinzufügen::V,ավելացնել,katmak
1219,hinzufügen::V,ավելացնել,eklemek
1220,bekommen::V,հայթայթել,almak
1221,bekommen::V,հայթայթել,eline geçmek
1222,erhalten::V,ստանալ,almak
1223,nehmen::V,վերցնել,almak
1224,wählen::V,ընտրել,seçmek
1225,auswählen::V,գերադասել,seçmek
1226,auswählen::V,գերադասել,ayırmak
1227,bewahren::V,պահպանել,korumak
1228,behindern::V,խոչընդոտել,engellemek
1229,verderben::V,փչացնել,bozmak
1230,beschädigen::V,վնասել,zedelemek
1231,beschädigen::V,վնասել,ziyan vermek
1232,zerbrechen::V,ջարդել,kırmak
1233,zerbrechen::V,կոտրել,kırmak
1234,zerreißen::V,պատռել,yırtmak
1235,zerstören::V,քանդել,yıkmak
1236,zerstören::V,քանդել,tahrip etmek
1237,verbrennen::V,այրել,yakmak
1238,geben::V,տալ,vermek
1239,reichen::V,հանձնել,uzatmak
1240,schenken::V,նվիրել,hediye etmek
1241,versprechen::V,խոստանալ,vaat etmek
1242,wünschen::V,մաղթել,kutlamak
1243,loben::V,գովել,övmek
1244,küssen::V,համբուրել,öpmek
1245,wiegen::V,օրորել,sallamak
1246,zudecken::V,վրան գցել,örtmek
1247,wecken::V,զարթնեցնել,uyandırmak
1248,zeigen::V,ցույց տալ,göstermek
1249,führen::V,ուղեկցել,gezdirmek
1250,führen::V,ուղեկցել,yol göstermek
1251,lehren::V,սովորեցնել,okutmak
1252,lehren::V,սովորեցնել,öğretmek
1253,unterrichten::V,ավանդել,öğretmek
1254,aufziehen::V,դաստիարակել,yetiştirmek
1255,leiten::V,ղեկավարել,yönetmek
1256,leiten::V,ղեկավարել,idare etmek
1257,leiten::V,կառավարել,yönetmek
1258,leiten::V,կառավարել,idare etmek
1259,antreiben::V,շտապեցնել,teşvik etmek
1260,lassen::V,ստիպել,-tırmak
1261,einladen::V,հրավիրել,davet etmek
1262,vereinigen::V,միացնել,birleştirmek
1263,besuchen::V,այցելել,uğramak
1264,besuchen::V,այցելել,ziyaret etmek
1265,besuchen::V,այցելել,görmeye gitmek
1266,treffen::V,հանդիպել,rastlamak
1267,treffen::V,հանդիպել,isabet etmek
1268,sich versammeln::V,հավաքվել,toplanmak
1269,spielen::V,խաղալ,oynamak
1270,singen::V,երգել,söylemek
1271,singen::V,երգել,şarkı söylemek
1272,tanzen::V,պարել,oynamak
1273,tanzen::V,պարել,dans etmek
1274,sich trennen::V,ցրվել,ayrılmak
1275,verlassen::V,լքել,bırakmak
1276,verlassen::V,լքել,terk etmek
1277,retten::V,փրկել,kurtarmak
1278,bewachen::V,պահել,gözetmek
1279,schützen::V,պաշտպանել,korumak
1280,verteidigen::V,պաշտպանել,savunmak
1281,sich schlagen::V,կռվել,dövüşmek
1282,schießen::V,կրակել,ateş etmek
1283,siegen::V,հաղթել,yenmek
1284,ärgern::V,ձանձրացնել,kızdırmak
1285,schlagen::V,խփել,dövmek
1286,treten::V,քացի տալ,tepmek
1287,stechen::V,խայթել,sokmak
1288,stechen::V,խայթել,batırmak
1289,stoßen::V,մղել,itmek
1290,stehlen::V,գողանալ,çalmak
1291,stören::V,խանգարել,bozmak
1292,stören::V,խանգարել,etkilemek
1293,belästigen::V,անհանգստացնել,rahatsız etmek
1294,verbergen::V,թաքցնել,saklamak
1295,täuschen::V,խաբել,aldatmak
1296,betrügen::V,խաբել,aldatmak
1297,betrügen::V,խաբել,dolandırmak
1298,töten::V,սպանել ,öldürmek
1299,wohnen::V,բնակվել,oturmak
1300,arbeiten::V,աշխատել,çalışmak
1301,sammeln::V,հավաքել,toplamak
1302,pflücken::V,քաղել,koparmak
1303,jagen::V,որս անել,avlanmak
1304,fischen::V,ձուկ բռնել,balık tutmak
1305,fassen::V,բռնել,tutmak
1306,fassen::V,բռնել,yakalamak
1307,hüten::V,արածեցնել,otlatmak
1308,treiben::V,հովուել,gütmek
1309,anbinden::V,չուանել,bağlamak
1310,füttern::V,կերակրել,beslemek
1311,melken::V,կթել,sağmak
1312,hacken::V,կոտորել,yarmak
1313,gießen::V,ջրել,sulamak
1314,reifen::V,հասունանալ ,olgunlaşmak
1315,zubereiten::V,պատրաստել,hazırlamak
1316,kochen::V,եփել,pişirmek
1317,kochen::V,եփել,kaynatmak
1318,backen::V,թխել,pişirmek
1319,backen::V,թխել,fırında pişirmek
1320,braten::V,տապակել,kızartmak
1321,umrühren::V,խառնել,karıştırmak
1322,stricken::V,գործել,örmek
1323,nähen::V,կարել,dikmek
1324,färben::V,ներկել,boyamak
1325,reinigen::V,մաքրել,temizlemek
1326,waschen::V,լվանալ,yıkamak
1327,abwischen::V,սրբել,silmek
1328,spülen::V,ողողել,çalkamak
1329,spülen::V,պարզաջրել,çalkamak
1330,fegen::V,ավլել,süpürmek
1331,kehren::V,ավլել,süpürmek
1332,baden::V,լողանալ,yıkanmak
1333,baden::V,լողանալ,banyo yapmak
1334,sich waschen::V,լվացվել,yıkanmak
1335,ausziehen::V,հանել,çıkarmak
1336,anziehen::V,հագնել,giymek
1337,sich anziehen::V,հագնվել,giyinmek
1338,kämmen::V,սանրել,taramak
1339,schmücken::V,զարդարել,süslemek
1340,sagen::V,ասել,demek
1341,sagen::V,ասել,söylemek
1342,sprechen::V,խոսել,konuşmak
1343,reden::V,զրուցել,konuşmak
1344,sich unterhalten::V,խոսակցել,sohbet etmek
1345,fragen::V,հարցնել,sormak
1346,bitten::V,խնդրել,dilemek
1347,bitten::V,խնդրել,rica etmek
1348,erzählen::V,պատմել,bahsetmek
1349,erzählen::V,պատմել,hikâye etmek
1350,mitteilen::V,հաղորդել,bildirmek
1351,nennen::V,անվանել,adlandırmak
1352,rufen::V,կանչել,çağırmak
1353,prahlen::V,պարծենալ,övünmek
1354,übersetzen::V,թարգմանել,çevirmek
1355,übersetzen::V,թարգմանել,tercüme etmek
1356,denken::V,մտածել,düşünmek
1357,glauben::V,հավատալ,inanmak
1358,glauben::V,հավատալ,zannetmek
1359,bemerken::V,նկատել,farkına varmak
1360,erkennen::V,ճանաչել,tanımak
1361,begreifen::V,հասկանալ,anlamak
1362,begreifen::V,հասկանալ,kavramak
1363,verstehen::V,ըմբռնել,duymak
1364,verstehen::V,ըմբռնել,anlamak
1365,lernen::V,սովորել,öğrenmek
1366,wissen::V,իմանալ,bilmek
1367,sich erinnern an::V,հիշել,hatırlamak
1368,sich erinnern an::V,մտաբերել,hatırlamak
1369,vergessen::V,մոռանալ,unutmak
1370,messen::V,չափել,ölçmek
1371,zählen::V,թվել,saymak
1372,zählen::V,հաշվել,saymak
1373,rechnen::V,հաշվել,hesap etmek
1374,rechnen::V,հաշվարկել,hesap etmek
1375,lesen::V,կարդալ,okumak
1376,malen::V,նկարել,resmini yapmak
1377,zeichnen::V,գծել,çizmek
1378,schreiben::V,գրել,yazmak
1379,besitzen::V,ունենալ,haiz olmak
1380,besitzen::V,ունենալ,sahip olmak
1381,besitzen::V,տեր լինել,haiz olmak
1382,besitzen::V,տեր լինել,sahip olmak
1383,kaufen::V,գնել,almak
1384,verkaufen::V,վաճառել,satmak
1385,bezahlen::V,վճարել,ödemek
1386,zahlen::V,վճարել,ödemek
1387,beherrschen::V,ղեկավարել,hâkim olmak
1388,ertragen::V,դիմանալ,dayanmak
1389,ertragen::V,դիմանալ,katlanmak
1390,Horn::N,,boynuz
1391,fangen::V,,tutmak
1392,fangen::V,,yakalamak
