,Concept_ID,kk,eu
795,feucht::A,дымқылды,heze
796,nass::A,сулы,busti
797,trocken::A,құрғақ,siku
798,trocken::A,құрғақ,lehor
799,voll::A,толы,bete
800,leer::A,бос,huts
801,offen::A,ашып қойылған,ireki
802,geschlossen::A,жабулы,itxita
803,sauber::A,дақсыз,xahu
804,sauber::A,дақсыз,garbi
805,sauber::A,мұнтаздай,xahu
806,sauber::A,мұнтаздай,garbi
807,schmutzig::A,айғыз,lohi
808,schmutzig::A,айғыз,zikin
809,schmutzig::A,сатпақ,lohi
810,schmutzig::A,сатпақ,zikin
811,schmutzig::A,сатал-сатал,lohi
812,schmutzig::A,сатал-сатал,zikin
813,roh::A,шикі,gordin
814,reif::A,піскен,umo
815,reif::A,піскен,heldu
816,lecker::A,дәмді,goxo
817,süß::A,тәтті,goxo
818,bitter::A,ащы,karmin
819,bitter::A,ащы,garratz
820,sauer::A,қышқыл,mingots
821,hell::A,жарық,argi
822,hell::A,жарқын,argi
823,dunkel::A,қараңғы,ilun
824,schwarz::A,қара,beltz
825,weiß::A,ақ,zuri
826,rot::A,қызыл,gorri
827,gelb::A,сары,hori
828,blau::A,көк,urdin
829,grün::A,жасыл,berde
830,grün::A,жасыл,musker
831,grau::A,бозамық,urdin
832,grau::A,бозамық,urdinabar
833,bunt::A,алабажак,koloretsu
834,billig::A,арзан,merke
835,teuer::A,бағалы,garesti
836,wertvoll::A,құнды,baliotsu
837,wertvoll::A,қымбат,baliotsu
838,blind::A,көзсіз,itsu
839,blind::A,көр,itsu
840,blind::A,көр_соқыр,itsu
841,taub::A,керең,gor
842,taub::A,саңырау,gor
843,kräftig::A,қуатты,kementsu
844,kräftig::A,қарымды,kementsu
845,stark::A,білекті,bizkor
846,stark::A,білекті,indartsu
847,schwach::A,әлсіз,ahul
848,schwach::A,әлсіз,indargabe
849,schwach::A,күшсіз,ahul
850,schwach::A,күшсіз,indargabe
851,schwach::A,қайратсыз,ahul
852,schwach::A,қайратсыз,indargabe
853,fett::A,семіз,gizen
854,schlank::A,ашаң,lerden
855,hübsch::A,ажарлы,polit
856,hübsch::A,шырайлы,polit
857,böse::A,өш,tzar
858,böse::A,өш,gaizto
859,böse::A,сұм,tzar
860,böse::A,сұм,gaizto
861,böse::A,жауыз,tzar
862,böse::A,жауыз,gaizto
863,dumm::A,көкми,lelo
864,dumm::A,көкми,pello
865,dumm::A,ақымақ,lelo
866,dumm::A,ақымақ,pello
867,dumm::A,миы жоқ,lelo
868,dumm::A,миы жоқ,pello
869,faul::A,жалқау,nagi
870,faul::A,жалқау,alfer
871,faul::A,еріншек,nagi
872,faul::A,еріншек,alfer
873,fleißig::A,ұқыпты,maratz
874,fleißig::A,ұқыпты,lanzale
875,geizig::A,сараң,zeken
876,geizig::A,сараң,zikoitz
877,klug::A,жетік,zuhur
878,klug::A,ақылды,zuhur
879,geschickt::A,шебер,trebe
880,geschickt::A,шебер,antzetsu
881,lieb::A,абзал,maite
882,lieb::A,абзал,laztan
883,lieb::A,айналайын,maite
884,lieb::A,айналайын,laztan
885,lustig::A,көңілді,alaitsu
886,sanft::A,жуас,eme
887,sanft::A,жуас,ezti
888,hungrig::A,аш,gose
889,krank::A,кеселді,eri
890,krank::A,кеселді,gaixo
891,nackt::A,жалаңаш,biluzi
892,traurig::A,қапа,itun
893,traurig::A,қапа,betilun
894,lebendig::A,тірі,bizirik
895,lebendig::A,жанды,bizirik
896,gut::A,жақсы,on
897,schlecht::A,жаман,txar
898,richtig::A,дұрыс,zuzen
899,schlimm::A,жаман,larri
900,wahr::A,нағыз,egiazko
901,alt::A,ескі,zahar
902,neu::A,жаңа,berri
903,ehemalig::A,өткен,lehengo
904,ehemalig::A,бұрынғы,lehengo
905,alt[Lebewesen]::A,кексе,adindun
906,jung::A,науша,gazte
907,arm::A,кедей,txiro
908,arm::A,кедей,behartsu
909,arm::A,дәулетсіз,txiro
910,arm::A,дәулетсіз,behartsu
911,reich::A,малды,dirudun
912,bekannt::A,таныс,ezagun
913,bekannt::A,көзтаныс,ezagun
914,berühmt::A,атақты,entzun
915,berühmt::A,атақты,ospetsu
916,fremd::A,бөтен,arrotz
917,verschieden::A,түрлі,ezberdin
918,verschieden::A,түрлі,desberdin
919,nah::A,жуық,hurre
920,nah::A,жуық,hurbil
921,nah::A,етене,hurre
922,nah::A,етене,hurbil
923,fern::A,алыс,urrun
924,fern::A,алыстағы,urrun
925,linker::A,сол,ezker
926,linker::A,солшыл,ezker
927,rechter::A,оң,eskuin
928,anderer::A,өзге,beste
929,anderer::A,былайғы,beste
930,erster::A,алғашқы,lehen
931,erster::A,алғашқы,aurren
932,zweiter::A,екінші,bigarren
933,dritter::A,үшінші,hirugarren
934,letzter::A,артқы,azken
935,letzter::A,артқы,hondar
936,letzter::A,кейінгі,azken
937,letzter::A,кейінгі,hondar
938,allein::ADV,серіксіз,bakarrik
939,auf einmal::ADV,бірден,batera
940,zusammen::ADV,бірлесіп,elkarrekin
941,lange::ADV,ұзақ,luzaro
942,plötzlich::ADV,кенет,bat-batean
943,sofort::ADV,әне-міне дегенше,berehala
944,später::ADV,артынан,gero
945,jetzt::ADV,енді,orain
946,jetzt::ADV,қазір,orain
947,heute::ADV,бүгін,gaur
948,morgen::ADV,ертең,bihar
949,bald::ADV,тез,aurki
950,bald::ADV,тез,laster
951,dann::ADV,онан соң,ondoren
952,dann::ADV,сонан соң,ondoren
953,gestern::ADV,кеше,atzo
954,einst::ADV,бірде,antzina
955,einst::ADV,бір кезде,antzina
956,damals::ADV,анада,orduan
957,danach::ADV,онан соң,gerora
958,danach::ADV,онан соң,ondoren
959,danach::ADV,сонан соң,gerora
960,danach::ADV,сонан соң,ondoren
961,vorher::ADV,бұрын,lehenago
962,zuerst::ADV,әуелі,aurrena
963,zuerst::ADV,әуелі,lehenbizi
964,zuerst::ADV,алдымен,aurrena
965,zuerst::ADV,алдымен,lehenbizi
966,einmal::ADV,бір жолы,behin
967,einmal::ADV,бір жолы,aldi bat
968,manchmal::ADV,кейде,batzuetan
969,manchmal::ADV,кейде,zenbaitetan
970,oft::ADV,ылғи,maiz
971,oft::ADV,ылғи,askotan
972,immer::ADV,өнебойы,beti
973,niemals::ADV,ешуақытта,inoiz ez
974,niemals::ADV,ешуақытта,sekula ez
975,hier::ADV,бұнда,hemen
976,hier::ADV,осында,hemen
977,hierhin::ADV,бермен,hona
978,von hier::ADV,бер жақтан,hemendik
979,von hier::ADV,бер жақтан,honetatik
980,dort::ADV,анда,han
981,dorthin::ADV,әрі,hara
982,geradeaus::ADV,тура,artez
983,vorwärts::ADV,ілгері,aurrera
984,rückwärts::ADV,артқа,atzera
985,rückwärts::ADV,артқа,atzerantz
986,zurück::ADV,кейін қарай,atzera
987,unten::ADV,төменде,behean
988,hinab::ADV,астына,behera
989,hinab::ADV,астына,beherantz
990,hinab::ADV,төмен,behera
991,hinab::ADV,төмен,beherantz
992,oben::ADV,жоғарыда,goian
993,hinauf::ADV,өрге,gora
994,hinauf::ADV,өрге,gorantz
995,überall::ADV,әрқайда,edonon
996,nicht::ADV,емес,ez
997,ein wenig::ADV,азырақ,apur bat
998,ein wenig::ADV,азырақ,pixka bat
999,ein wenig::ADV,аздаған,apur bat
1000,ein wenig::ADV,аздаған,pixka bat
1001,ein wenig::ADV,азғантай,apur bat
1002,ein wenig::ADV,азғантай,pixka bat
1003,kaum::ADV,зорға,ozta
1004,kaum::ADV,зорға,nekez
1005,sehr::ADV,орасан,oso
1006,so::ADV,бұлай,hala
1007,so::ADV,бұлай,honela
1008,so::ADV,былайша,hala
1009,so::ADV,былайша,honela
1010,noch::ADV,әлі,oraindik
1011,nur::ADV,ғана,bakarrik
1012,schon::ADV,түге,ja
1013,schon::ADV,түге,jada
1014,wieder::ADV,жаңа,berriro
1015,wieder::ADV,қайта,berriro
1016,wieder::ADV,жаңадан,berriro
1017,vergebens::ADV,бекер,alferrik
1018,vor::PRP,алды,aurrean
1019,hinter::PRP,артынан,ostean
1020,hinter::PRP,артынан,gibelean
1021,unter::PRP,түп,pean
1022,unter::PRP,түп,azpian
1023,unter::PRP,маңында,pean
1024,unter::PRP,маңында,azpian
1025,durch::PRP,арқылы,zehar
1026,neben::PRP,іргеде,ondoan
1027,neben::PRP,іргеде,aldamenean
1028,neben::PRP,жанында,ondoan
1029,neben::PRP,жанында,aldamenean
1030,zwischen::PRP,арада,artean
1031,wegen::PRP,үшін,-gatik
1032,dies::PRN,бұ,hau
1033,dies::PRN,осы,hau
1034,das::PRN,сол,hura
1035,alles::PRN,дүйім,dena
1036,alles::PRN,күллі,dena
1037,ich::PRN,мен,ni
1038,du::PRN,сен,zu
1039,er::PRN,ол,bera
1040,wir::PRN,біз,gu
1041,ihr::PRN,сіз,zuek
1042,sie::PRN,олар,berak
1043,was::FPRN,не,zer
1044,wer::FPRN,кім,nor
1045,wo::FADV,кәні,non
1046,wo::FADV,қайда,non
1047,wohin::FADV,қайда,nora
1048,wie::FADV,калай,nola
1049,wie::FADV,калай,zelan
1050,warum::FADV,неғып,zeren
1051,warum::FADV,неғып,zergatik
1052,wieviel::FNUM,неше,zenbat
1053,wieviel::FNUM,қанша,zenbat
1054,eins::NUM,бір,bat
1055,zwei::NUM,екі,bi
1056,zwei::NUM,екі,biga
1057,drei::NUM,үш,hiru
1058,vier::NUM,төрт,lau
1059,fünf::NUM,бес,bost
1060,sechs::NUM,алты,sei
1061,sieben::NUM,жеті,zazpi
1062,acht::NUM,сегіз,zortzi
1063,neun::NUM,тоғыз,bederatzi
1064,zehn::NUM,он,hamar
1065,elf::NUM,он бір,hamaika
1066,zwölf::NUM,он екі,hamabi
1067,zwanzig::NUM,жиырма,hogei
1068,dreißig::NUM,отыз,hogeita hamar
1069,vierzig::NUM,қырық,berrogei
1070,fünfzig::NUM,елу,berrogeita hamar
1071,sechzig::NUM,алпыс,hirurogei
1072,siebzig::NUM,жетпіс,hirurogeita hamar
1073,achtzig::NUM,сексен,laurogei
1074,neunzig::NUM,тоқсан,laurogeita hamar
1075,hundert::NUM,жүз,ehun
1076,tausend::NUM,мың,mila
1077,und::CNJ,та,eta
1078,oder::CNJ,әлде,edo
1079,oder::CNJ,немесе,edo
1080,stehen::V,тұру,zutik egon
1081,sitzen::V,отыру,eserita egon
1082,liegen::V,жату,etzan
1083,hängen::V,ілу,eskegita egon
1084,hängen::V,ілу,zintzilik egon
1085,werden::V,болу,bihurtu
1086,werden::V,болу,bilakatu
1087,werden::V,түрегелу,bihurtu
1088,werden::V,түрегелу,bilakatu
1089,passieren::V,болу,pasatu
1090,passieren::V,болу,gertatu
1091,beginnen::V,басталу,hasi
1092,enden::V,ада болу,bukatu
1093,wechseln::V,құбылу,aldatu
1094,wechseln::V,өзгеру,aldatu
1095,aufgehen[Sonne]::V,шығу,ilki
1096,aufgehen[Sonne]::V,шығу,sortu
1097,untergehen[Sonne]::V,батыру,sartu
1098,scheinen[Sonne]::V,жылтырау,eguzkia egon
1099,donnern::V,күркіреу,trumoia jo
1100,wehen::V,огып тур,haizea ibili
1101,strömen::V,сорғалау,zorrotadaka isuri
1102,fließen::V,ағу,isuri
1103,sich drehen::V,айналу,biratu
1104,schwanken::V,толықсу,zabuka ibili
1105,schwingen::V,тербелу,kulunkatu
1106,fallen::V,құлау,erori
1107,fallen::V,жығылу,erori
1108,fallen::V,төмендеу,erori
1109,brennen::V,жану,sutan egon
1110,rauchen::V,түтету,kea bota
1111,regnen::V,жауу,euria ari izan
1112,gefrieren::V,мұздай қату,izoztu
1113,gefrieren::V,мұздай қату,hormatu
1114,gefrieren::V,мұз боп қату,izoztu
1115,gefrieren::V,мұз боп қату,hormatu
1116,tauen::V,жібу,gesaldu
1117,schmelzen::V,еру,urtu
1118,trocknen::V,курау,idortu
1119,trocknen::V,курау,lehortu
1120,sieden::V,қайнау,irakin
1121,faulen::V,иістену,hirotu
1122,faulen::V,иістену,usteldu
1123,verfaulen::V,шіру,hirotu
1124,verfaulen::V,шіру,usteldu
1125,reißen::V,жыртылу,eten
1126,reißen::V,жыртылу,tarrat egin
1127,versinken::V,малтығу,urperatu
1128,vergehen::V,өту,iragan
1129,erscheinen::V,көріну,agertu
1130,erscheinen::V,көрініп қалу,agertu
1131,verschwinden::V,ғайып_болу,desagertu
1132,sinken::V,ылдилау,beheititu
1133,sinken::V,төмендеу,beheititu
1134,abnehmen::V,кемітілу,gutxitu
1135,abnehmen::V,кемітілу,beheratu
1136,zunehmen::V,көбею,gora egin
1137,steigen::V,қобу,igo
1138,steigen::V,көтерілу,igo
1139,steigen::V,жоғарылау,igo
1140,wachsen::V,өсу,hazi
1141,glänzen::V,жалтырау,distiratu
1142,funkeln::V,жарқырау,izarniatu
1143,funkeln::V,нұрлану,izarniatu
1144,funkeln::V,жылтылдау,izarniatu
1145,lärmen::V,шулау,zarata atera
1146,lärmen::V,шуылдау,zarata atera
1147,läuten::V,қоңыраулату,jo
1148,läuten::V,қоңыраулату,hots egin
1149,klingeln::V,дыңғырлау,txirrina jo
1150,klirren::V,дыңылдату,tintin egin
1151,brausen::V,тасу,marru egin
1152,rauschen::V,сусылдау,fir-fir egin
1153,rauschen::V,сыбдырлау,fir-fir egin
1154,klingen::V,дыбыс шығару,soinu egin
1155,bellen::V,үру,zaunkatu
1156,heulen::V,ұлу,ulu egin
1157,heulen::V,ұлу,uhuri egin
1158,blasen::V,үру,ufa egin
1159,blasen::V,үру,putz egin
1160,pfeifen::V,ысқыру,txistu egin
1161,schreien::V,шыңғыру,oihu egin
1162,schreien::V,шыңғыру,garrasi egin
1163,schreien::V,айғайлау,oihu egin
1164,schreien::V,айғайлау,garrasi egin
1165,schreien::V,байбайлау,oihu egin
1166,schreien::V,байбайлау,garrasi egin
1167,schreien::V,бажалақтау,oihu egin
1168,schreien::V,бажалақтау,garrasi egin
1169,stöhnen::V,ыңырсу,intziri egin
1170,stöhnen::V,ыңкылдау,intziri egin
1171,zittern::V,қалш,ikara egin
1172,zittern::V,қалш,dar-dar egin
1173,zittern::V,қалшылдату,ikara egin
1174,zittern::V,қалшылдату,dar-dar egin
1175,leben::V,жасау,bizi izan
1176,leben::V,күнелту,bizi izan
1177,leben::V,күн көру,bizi izan
1178,leben::V,тіршілік ету,bizi izan
1179,geboren werden::V,туу,jaio
1180,atmen::V,дем алу,hats egin
1181,atmen::V,дем алу,arnasa egin
1182,atmen::V,ауа жұту,hats egin
1183,atmen::V,ауа жұту,arnasa egin
1184,trinken::V,ішу,edan
1185,trinken::V,ұрттау,edan
1186,essen::V,жеу,jan
1187,essen::V,тамақтану,jan
1188,schlucken::V,жұту,irentsi
1189,müde werden::V,болдыру,unatu
1190,müde werden::V,болдыру,nekatu
1191,einschlafen::V,үйыктап калу,lokartu
1192,schlafen::V,ұйықтау,lo egin
1193,aufwachen::V,ояну,esnatu
1194,aufwachen::V,ояну,atzarri
1195,aufstehen::V,ояну,jaiki
1196,sich erholen::V,тынығу,atseden egin
1197,krank werden::V,кеселдену,gaixotu
1198,krank werden::V,сырқаттану,gaixotu
1199,krank werden::V,ауырып қалу,gaixotu
1200,krank werden::V,ауыра бастау,gaixotu
1201,krank werden::V,кеселге ұшырау,gaixotu
1202,krank werden::V,сырқаттанып қалу,gaixotu
1203,krank sein::V,ауыру,eri izan
1204,krank sein::V,ауыру,gaixo izan
1205,krank sein::V,сырқаттану,eri izan
1206,krank sein::V,сырқаттану,gaixo izan
1207,schmerzen::V,ауырады,min egin
1208,husten::V,жөтелу,eztul egin
1209,genesen::V,айығу,osatu
1210,sterben::V,өлу,hil
1211,sterben::V,өлу,zendu
1212,sterben::V,қайтыс,hil
1213,sterben::V,қайтыс,zendu
1214,sterben::V,жантапсыру,hil
1215,sterben::V,жантапсыру,zendu
1216,umkommen::V,өлу,istripuz hil
1217,umkommen::V,қаза табу,istripuz hil
1218,sich bewegen::V,жылжу,higitu
1219,sich rühren::V,қыбырлау,zirkin egin
1220,sich erheben::V,тұру,zutitu
1221,sich erheben::V,тұру,altxatu
1222,sich setzen::V,отыру,eseri
1223,sich setzen::V,отыру,jesarri
1224,hinfallen::V,жығылу,erori
1225,laufen::V,жояу жүру,ibili
1226,schreiten::V,кадамдау,oinkatu
1227,spazierengehen::V,қыдыру,paseatu
1228,spazierengehen::V,қыдыру,ostera bat egin
1229,eilen::V,асығу,lasterkatu
1230,eilen::V,жеделдену,lasterkatu
1231,eilen::V,жедепдеу,lasterkatu
1232,sich beeilen::V,асығу,lehiatu
1233,sich beeilen::V,жеделдену,lehiatu
1234,sausen::V,заулау,ziztu bizian joan
1235,rennen::V,жүгіру,lasterka egin
1236,springen::V,секіру,jauzi egin
1237,klettern::V,өрмелеп шығу,igo
1238,schaukeln::V,тербелу,zabu egin
1239,schaukeln::V,тербелу,zanbulu egin
1240,kriechen::V,еңбектеу,narras egin
1241,schwimmen::V,жүзу,igerikatu
1242,schwimmen::V,жүзу,igeri egin
1243,schwimmen::V,малту,igerikatu
1244,schwimmen::V,малту,igeri egin
1245,schwimmen::V,қалықтау,igerikatu
1246,schwimmen::V,қалықтау,igeri egin
1247,tauchen::V,сүңгу,murgildu
1248,tauchen::V,сүңгу,pulunpatu
1249,rudern::V,есу,bogatu
1250,rudern::V,есу,arraun egin
1251,fahren::V,бару,joan
1252,fliegen::V,ұшу,hegaldatu
1253,fliegen::V,ұшу,hegan egin
1254,gehen::V,бару,joan
1255,weggehen::V,кету,alde egin
1256,abfahren::V,жөнелу,abiatu
1257,anhalten::V,тоқтау,geratu
1258,anhalten::V,тоқтау,gelditu
1259,hineingehen::V,кіру,sartu
1260,eintreten::V,ену,sartu
1261,kommen::V,жету,etorri
1262,ankommen::V,келу,heldu
1263,ankommen::V,келу,iritsi
1264,zurückkommen::V,қайту,itzuli
1265,bleiben::V,қалу,gelditu
1266,warten::V,тосу,itxaron
1267,warten::V,тосу,zain egon
1268,erwarten::V,күту,iguriki
1269,suchen::V,іздеу,bilatu
1270,finden::V,табу,idoro
1271,finden::V,табу,aurkitu
1272,versuchen::V,талпыну,saiatu
1273,versuchen::V,талпыну,ahalegindu
1274,vorbereiten::V,әзірлеу,gertatu
1275,lieben::V,сүю,maitatu
1276,lieben::V,сүю,maite izan
1277,mögen::V,жарату,laket izan
1278,mögen::V,жарату,atsegin izan
1279,mögen::V,жақсы_көру,laket izan
1280,mögen::V,жақсы_көру,atsegin izan
1281,lachen::V,күлу,irri egin
1282,lachen::V,күлу,barre egin
1283,lachen::V,күлісу,irri egin
1284,lachen::V,күлісу,barre egin
1285,rühren::V,көңілін бұзу,hunkitu
1286,weinen::V,жылау,negar egin
1287,schimpfen::V,ақырып-бақыру,erneguka ari izan
1288,sich ärgern::V,ашулану,ernegatu
1289,sich ärgern::V,ашулану,haserretu
1290,sich fürchten::V,сескену,beldur izan
1291,fürchten::V,қауіптену,beldur izan
1292,fürchten::V,сақсыну,beldur izan
1293,fliehen::V,қашу,ihes egin
1294,fliehen::V,қашып кету,ihes egin
1295,flüchten::V,қашу,ihes egin
1296,flüchten::V,қашып кету,ihes egin
1297,sehen::V,көру,ikusi
1298,anschauen::V,назар салу,begietsi
1299,ansehen::V,тамашалау,begiratu
1300,hören::V,есту,aditu
1301,zuhören::V,тыңдау,entzun
1302,zuhören::V,құлақ қою,entzun
1303,probieren::V,тату,dastatu
1304,probieren::V,дәм тату,dastatu
1305,riechen::V,иіскеу,usnatu
1306,riechen::V,иіскеу,usaindu
1307,fühlen::V,сезу,sentitu
1308,fühlen::V,сезіну,sentitu
1309,scheinen::V,болып көріну,iruditu
1310,scheinen::V,болып көріну,begitandu
1311,zu sehen sein::V,көріну,azaldu
1312,vernehmen::V,есту,aditu
1313,vernehmen::V,есітіп қалу,aditu
1314,frieren::V,тоңу,hotz izan
1315,frieren::V,жаурау,hotz izan
1316,tun::V,ету,egin
1317,tun::V,істеу,egin
1318,können::V,білу,ahal izan
1319,wollen::V,қалау,nahi izan
1320,anfangen::V,бастау,hasi
1321,beenden::V,бітіру,bukatu
1322,beenden::V,адақтау,bukatu
1323,beenden::V,тамамдау,bukatu
1324,beenden::V,аяқтап шығу,bukatu
1325,aufhören::V,доғару,utzi
1326,gelingen::V,жолы түсу,lortu
1327,geraten::V,калу,heldu
1328,öffnen::V,ашу,ireki
1329,öffnen::V,ашу,zabaldu
1330,öffnen::V,ашып қою,ireki
1331,öffnen::V,ашып қою,zabaldu
1332,schließen::V,жабу,itxi
1333,stellen::V,қою,ipini
1334,stellen::V,қойдыру,ipini
1335,setzen::V,отырғызу,jesarri
1336,legen::V,салу,jarri
1337,legen::V,калау,jarri
1338,berühren::V,тию,ukitu
1339,verbinden::V,байлап алу,uztartu
1340,verbinden::V,сабақтастыру,uztartu
1341,bedecken::V,бүркеу,estali
1342,aufhängen::V,ілу,eseki
1343,aufhängen::V,ілу,eskegi
1344,aufhängen::V,асып қою,eseki
1345,aufhängen::V,асып қою,eskegi
1346,anzünden::V,тұтату,piztu
1347,aufheben::V,көтеру,jaso
1348,zurücklassen::V,қалдыру,atzean utzi
1349,verlieren::V,жоғалту,galdu
1350,fallen lassen::V,құлатып алу,erortzen utzi
1351,fallen lassen::V,қолдан түсіріп алу,erortzen utzi
1352,machen::V,ету,egin
1353,machen::V,жасау,egin
1354,machen::V,жасап шығару,egin
1355,herstellen::V,жасап шығару,ekoiztu
1356,bauen::V,тұрғызу,eraiki
1357,reparieren::V,оңдау,konpondu
1358,verbessern::V,дұрыстау,hobetu
1359,ändern::V,өзгерту,mudatu
1360,graben::V,үңгу,aitzurtu
1361,beugen::V,буғу,makurtu
1362,biegen::V,ию,malgutu
1363,biegen::V,ию,makolatu
1364,biegen::V,майыстыру,malgutu
1365,biegen::V,майыстыру,makolatu
1366,drehen::V,айналдыру,jiratu
1367,wenden::V,екінші жағын айналдыру,bihurtu
1368,umdrehen::V,бұру,biratu
1369,umdrehen::V,бұру,alderantzikatu
1370,heben::V,көтеру,jaso
1371,heben::V,көтеру,goratu
1372,hochheben::V,жоғарылату,goratu
1373,hochheben::V,жоғарылату,altxatu
1374,hochheben::V,көтеру,goratu
1375,hochheben::V,көтеру,altxatu
1376,ergreifen::V,бас_салу,oratu
1377,ergreifen::V,шап_беріп_ұстап_алу,oratu
1378,ergreifen::V,шап_беру,oratu
1379,ergreifen::V,шап_ете_түсу,oratu
1380,halten::V,тұту,eutsi
1381,halten::V,ұстау,eutsi
1382,drücken::V,басу,sakatu
1383,schieben::V,итеру,bultzatu
1384,kratzen::V,қыру,hatz egin
1385,kratzen::V,қыру,hazka egin
1386,lecken::V,жалау,miaztu
1387,lecken::V,жалау,lamikatu
1388,beißen::V,қабу,hozka egin
1389,beißen::V,қабу,ausiki egin
1390,beißen::V,тістеу,hozka egin
1391,beißen::V,тістеу,ausiki egin
1392,beißen::V,қауып алу,hozka egin
1393,beißen::V,қауып алу,ausiki egin
1394,abreißen::V,үзу,kendu
1395,abschneiden::V,қырқу,moztu
1396,abschneiden::V,қырқу,pikatu
1397,binden::V,байланыстыру,lotu
1398,binden::V,байланыстыру,estekatu
1399,binden::V,байлап_алу,lotu
1400,binden::V,байлап_алу,estekatu
1401,binden::V,байластыру,lotu
1402,binden::V,байластыру,estekatu
1403,binden::V,байлау,lotu
1404,binden::V,байлау,estekatu
1405,binden::V,буу,lotu
1406,binden::V,буу,estekatu
1407,binden::V,матау,lotu
1408,binden::V,матау,estekatu
1409,binden::V,сабақтастыру,lotu
1410,binden::V,сабақтастыру,estekatu
1411,binden::V,ұштастыру,lotu
1412,binden::V,ұштастыру,estekatu
1413,stecken::V,сұғу,sartu
1414,brechen::V,сындыру,apurtu
1415,klopfen::V,қағу,jo
1416,hauen::V,соғу,jo
1417,kleben::V,желімдеу,itsatsi
1418,reiben::V,үйкеу,igurtzi
1419,streichen::V,сүйкеу,igurtzi
1420,schleifen::V,егеу,zorroztu
1421,schleifen::V,қайрау,zorroztu
1422,schleifen::V,егеулеу,zorroztu
1423,schneiden::V,кесу,moztu
1424,rütteln::V,қозғау,astindu
1425,rütteln::V,қозғау,inarrosi
1426,rütteln::V,жұлмалау,astindu
1427,rütteln::V,жұлмалау,inarrosi
1428,schütteln::V,дірілдету,astindu
1429,schütteln::V,дірілдету,inarrosi
1430,schütteln::V,селкілдету,astindu
1431,schütteln::V,селкілдету,inarrosi
1432,schwenken::V,бұлғау,zabukatu
1433,schwenken::V,сермеу,zabukatu
1434,schütten::V,құю,isuri
1435,füllen::V,толтыру,bete
1436,einwickeln::V,орау,bildu
1437,tragen::V,алып жүру,eroan
1438,tragen::V,алып жүру,eraman
1439,schleppen::V,тарту,narrastu
1440,schleppen::V,тарту,herrestatu
1441,ziehen::V,тарту,tira egin
1442,aufbewahren::V,сақтау,gorde
1443,werfen::V,лақтыру,jaurti
1444,werfen::V,лақтыру,aurtiki
1445,fangen::V,қармау,atzeman
1446,fangen::V,қағып алу,atzeman
1447,packen::V,шап беру,heldu
1448,packen::V,шап ете түсу,heldu
1449,packen::V,шап беріп ұстап алу,heldu
1450,verstecken::V,тығу,ostendu
1451,verstecken::V,тығу,ezkutatu
1452,verstecken::V,жасыру,ostendu
1453,verstecken::V,жасыру,ezkutatu
1454,teilen::V,бөлу,zatitu
1455,schicken::V,жіберу,bidali
1456,bringen::V,әкелу,ekarri
1457,bringen::V,алып келу,ekarri
1458,hinzufügen::V,қосу,eratxiki
1459,hinzufügen::V,қосу,gaineratu
1460,hinzufügen::V,үстеу,eratxiki
1461,hinzufügen::V,үстеу,gaineratu
1462,bekommen::V,алу,jaso
1463,erhalten::V,алмақ,jaso
1464,nehmen::V,алу,hartu
1465,nehmen::V,алмақ,hartu
1466,wählen::V,таңдау,hautatu
1467,wählen::V,таңдау,aukeratu
1468,auswählen::V,екшеу,hautatu
1469,auswählen::V,екшеу,aukeratu
1470,auswählen::V,саралау,hautatu
1471,auswählen::V,саралау,aukeratu
1472,auswählen::V,сұрыптау,hautatu
1473,auswählen::V,сұрыптау,aukeratu
1474,auswählen::V,сайлап алу,hautatu
1475,auswählen::V,сайлап алу,aukeratu
1476,bewahren::V,сақтау,begiratu
1477,behindern::V,оралғы болу,oztopatu
1478,verderben::V,бүлдіру,hondatu
1479,beschädigen::V,бұзу,akastu
1480,zerbrechen::V,уату,apurtu
1481,zerreißen::V,жырту,zarratatu
1482,zerstören::V,қирату,suntsitu
1483,zerstören::V,талқандау,suntsitu
1484,verbrennen::V,өртеу,erre
1485,verbrennen::V,өртеу,kiskali
1486,verbrennen::V,жандыру,erre
1487,verbrennen::V,жандыру,kiskali
1488,verbrennen::V,өртеп жіберу,erre
1489,verbrennen::V,өртеп жіберу,kiskali
1490,verbrennen::V,жандырып жіберу,erre
1491,verbrennen::V,жандырып жіберу,kiskali
1492,geben::V,беру,eman
1493,reichen::V,беру,luzatu
1494,reichen::V,беру,helarazi
1495,schenken::V,тарту,oparitu
1496,versprechen::V,уәде беру,agindu
1497,wünschen::V,тілеу,opatu
1498,wünschen::V,тілеу,opetsi
1499,loben::V,мақтау,laudatu
1500,loben::V,мақтау,goraipatu
1501,loben::V,дәріптеу,laudatu
1502,loben::V,дәріптеу,goraipatu
1503,küssen::V,сүю,musu eman
1504,wiegen::V,тербеу,kulunkatu
1505,zudecken::V,бүркеу,estali
1506,wecken::V,ояту,esnatu
1507,wecken::V,ояту,iratzartu
1508,zeigen::V,көрсету,erakutsi
1509,führen::V,ерту,gidatu
1510,führen::V,жетектеу,gidatu
1511,lehren::V,оқыту,irakatsi
1512,unterrichten::V,оқыту,eskolak eman
1513,aufziehen::V,бағу,hazi
1514,leiten::V,басқару,arteztu
1515,leiten::V,жетекшілік ету,arteztu
1516,antreiben::V,асықтыру,bulkatu
1517,lassen::V,-ткізу,-arazi
1518,lassen::V,мәжбүр ету,-arazi
